
[00:00:00.000 --> 00:00:03.520]  我相信人生有很多高低起伏
[00:12:29.640 --> 00:12:32.200]  耶穌要跟我回家
[00:12:32.200 --> 00:12:33.960]  親自摸摸我的兒子
[00:12:33.960 --> 00:12:35.200]  碰碰我的兒子
[00:12:35.200 --> 00:12:37.240]  這樣才是治得好的
[00:12:37.240 --> 00:12:38.640]  是不是
[00:12:38.640 --> 00:12:39.200]  是啊
[00:12:39.200 --> 00:12:41.800]  不可以改過計劃
[00:12:41.800 --> 00:12:45.240]  如果耶穌知道他不肯去怎麼辦
[00:12:45.240 --> 00:12:46.200]  大神來的
[00:12:46.200 --> 00:12:47.200]  高官來的
[00:12:47.200 --> 00:12:48.000]  很簡單
[00:12:48.000 --> 00:12:49.200]  夾他回去就行了
[00:12:49.200 --> 00:12:50.000]  用武力
[00:12:50.000 --> 00:12:51.400]  權力
[00:12:51.400 --> 00:12:53.320]  是不是
[00:12:53.320 --> 00:12:54.560]  又或者
[00:12:54.560 --> 00:12:55.040]  OK
[00:12:55.040 --> 00:12:56.440]  耶穌你這麼厲害
[00:12:56.440 --> 00:12:59.800]  你說不用親自去的
[00:12:59.800 --> 00:13:00.600]  OK
[00:13:00.600 --> 00:13:01.000]  好了
[00:13:01.000 --> 00:13:02.440]  如果我回去
[00:13:02.440 --> 00:13:03.520]  我的兒子還沒好
[00:13:03.520 --> 00:13:05.120]  那怎麼辦
[00:13:05.120 --> 00:13:06.960]  有沒有第二計劃
[00:13:06.960 --> 00:13:10.000]  有沒有緊急計劃
[00:13:10.000 --> 00:13:13.400]  是不是很需要兩手準備
[00:13:13.400 --> 00:13:14.600]  當然我是不太知道
[00:13:14.600 --> 00:13:17.480]  這個大神的NBTI是什麼
[00:13:17.480 --> 00:13:19.080]  我只知道
[00:13:19.080 --> 00:13:23.720]  這個大神絕對沒有討價還價
[00:13:23.720 --> 00:13:26.800]  他原本真的帶著自己的想法
[00:13:26.800 --> 00:13:29.160]  和期望去到耶穌面前
[00:13:29.160 --> 00:13:31.480]  但耶穌叫他回去
[00:13:31.480 --> 00:13:33.680]  他就回去
[00:13:33.680 --> 00:13:35.320]  信耶穌的話
[00:13:35.320 --> 00:13:38.040]  就回去加伯隆
[00:13:38.040 --> 00:13:40.920]  其實他回家的途中
[00:13:40.920 --> 00:13:43.520]  是打亂了他的計劃
[00:13:43.520 --> 00:13:45.320]  甚至乎他回去的時候
[00:13:45.320 --> 00:13:48.320]  他還沒看到兒子康復
[00:13:48.320 --> 00:13:50.840]  他還沒看到事情解決了
[00:13:50.840 --> 00:13:55.600]  還沒看到耶穌所謂的行的神蹟
[00:13:55.600 --> 00:13:57.160]  這位大神的信
[00:13:57.160 --> 00:13:58.720]  不是憑眼見的信
[00:13:58.720 --> 00:14:00.880]  不是那些膚淺的信
[00:14:00.880 --> 00:14:04.400]  他的信是突破了他個人的規範
[00:14:04.400 --> 00:14:06.680]  不是以自己指定的方式
[00:14:06.680 --> 00:14:08.920]  去相信這位耶穌
[00:14:08.920 --> 00:14:11.120]  他是聽從神的話
[00:14:11.120 --> 00:14:14.600]  就有行動去回應
[00:14:14.600 --> 00:14:15.680]  弟子們
[00:14:15.680 --> 00:14:18.880]  我們的信又是怎樣呢?
[00:14:18.880 --> 00:14:20.960]  我們信什麼?
[00:14:20.960 --> 00:14:22.120]  真正的信
[00:14:22.120 --> 00:14:24.080]  不是憑眼見
[00:14:24.080 --> 00:14:27.040]  不是一定要看到立刻的結果
[00:14:27.040 --> 00:14:28.600]  即時的改變
[00:14:28.600 --> 00:14:32.400]  或者不是要按我指定的事情去發生
[00:14:32.400 --> 00:14:34.440]  這樣才相信
[00:14:34.440 --> 00:14:37.280]  而是願意放下自己的框架
[00:14:37.280 --> 00:14:43.000]  選擇相信上帝的說話
[00:14:43.000 --> 00:14:46.160]  想分享一個經歷給大家
[00:14:46.160 --> 00:14:49.680]  上年年底
[00:14:49.680 --> 00:14:53.480]  我去探望了一位有病的肢體
[00:14:53.480 --> 00:14:55.480]  一個有病的姐妹
[00:14:55.480 --> 00:14:58.680]  她四十多歲
[00:14:58.680 --> 00:15:00.840]  她很病危
[00:15:00.840 --> 00:15:03.720]  因為她腦裡有一個很大的腫瘤
[00:15:03.720 --> 00:15:06.920]  醫生都說很難治療
[00:15:06.920 --> 00:15:09.800]  這個姐妹四十多歲
[00:15:09.800 --> 00:15:11.960]  對我來說都很年輕
[00:15:11.960 --> 00:15:13.360]  我都五十多歲了
[00:15:13.360 --> 00:15:15.200]  一家四口
[00:15:15.200 --> 00:15:15.920]  一兒一女
[00:15:15.920 --> 00:15:18.280]  一個很幸福的家庭
[00:15:18.280 --> 00:15:19.800]  我去到的時候
[00:15:19.800 --> 00:15:22.240]  她的精神其實都OK的
[00:15:22.240 --> 00:15:24.080]  有談有說
[00:15:24.080 --> 00:15:26.200]  還可以很清醒回應
[00:15:26.200 --> 00:15:27.440]  跟她講信仰
[00:15:27.440 --> 00:15:29.440]  她很清晰回應
[00:15:29.440 --> 00:15:31.960]  能夠表達她的認信
[00:15:31.960 --> 00:15:34.520]  亦都很願意接受耶穌基督為救主
[00:15:34.520 --> 00:15:37.560]  我跟她做了一個灑水禮
[00:15:37.560 --> 00:15:40.520]  我臨走的時候都為她祈禱
[00:15:40.520 --> 00:15:41.920]  我都很大膽
[00:15:41.920 --> 00:15:45.840]  我求耶穌行神即祈使在她身上
[00:15:45.840 --> 00:15:49.320]  我求耶穌祢行神即在這個姐妹身上
[00:15:49.320 --> 00:15:50.360]  她信了主
[00:15:50.360 --> 00:15:51.560]  但她的家人還未信
[00:15:51.560 --> 00:15:54.040]  先生、兒女都未信
[00:15:54.040 --> 00:15:55.200]  我說神啊
[00:15:55.200 --> 00:15:57.520]  祢是做人的神
[00:15:57.520 --> 00:16:00.080]  祢跟她做一個新的身體
[00:16:00.080 --> 00:16:03.560]  可能就算醫生覺得沒有什麼希望
[00:16:03.560 --> 00:16:05.080]  但上帝是大能的
[00:16:05.080 --> 00:16:10.000]  我求上帝行神即在這個姐妹身上
[00:16:10.000 --> 00:16:12.080]  誰知我跟她做完灑水禮之後
[00:16:12.080 --> 00:16:14.560]  姐妹的身體就轉得更加差
[00:16:14.560 --> 00:16:17.960]  直接陷入昏迷的狀態裏面
[00:16:17.960 --> 00:16:19.680]  當時聽到這個消息
[00:16:19.680 --> 00:16:21.160]  心裏面當然很難受
[00:16:21.160 --> 00:16:24.640]  因為知道狀況不是很好
[00:16:24.640 --> 00:16:27.680]  但同樣我的信心都很受打擊
[00:16:27.680 --> 00:16:32.000]  我都會覺得祈園禱不可行
[00:16:32.000 --> 00:16:34.960]  會不會影響她的家人信主呢
[00:16:34.960 --> 00:16:38.120]  會覺得這個信仰都不可以
[00:16:38.120 --> 00:16:40.120]  祈園禱都是這樣
[00:16:40.120 --> 00:16:42.560]  我都有很多這樣的想法
[00:16:42.560 --> 00:16:45.480]  特別我都很擔心她的丈夫
[00:16:45.480 --> 00:16:47.800]  因為她先生未信主
[00:16:47.800 --> 00:16:51.240]  他都帶著一個期望在當中
[00:16:51.240 --> 00:16:54.640]  我都很擔心會不會對基督教很反感
[00:16:54.640 --> 00:16:57.120]  會不會不相信
[00:16:57.120 --> 00:16:59.480]  後來到三月初
[00:16:59.480 --> 00:17:01.880]  姐妹的狀況真的很困難
[00:17:01.880 --> 00:17:03.880]  我又再一次去探望她
[00:17:03.880 --> 00:17:07.120]  那一天已經很差
[00:17:07.120 --> 00:17:10.240]  差到醫生說你們隨時來探望
[00:17:10.240 --> 00:17:11.480]  誰來探望都可以
[00:17:11.480 --> 00:17:13.120]  任何時間來探望都可以
[00:17:13.120 --> 00:17:15.120]  盡快去見她
[00:17:15.120 --> 00:17:17.960]  見到姐妹的時候真的很差
[00:17:17.960 --> 00:17:20.480]  氣很粗
[00:17:20.480 --> 00:17:21.720]  臉色很差
[00:17:21.720 --> 00:17:22.720]  呼吸困難
[00:17:22.720 --> 00:17:24.120]  都說不出話來
[00:17:24.120 --> 00:17:26.120]  我都為姐妹禱告
[00:17:26.120 --> 00:17:28.120]  求上帝賜她平安的心
[00:17:28.120 --> 00:17:30.840]  亦都在她耳邊講一些聖經
[00:17:30.840 --> 00:17:34.880]  讓她知道上帝繼續和她同在
[00:17:34.880 --> 00:17:37.880]  完了之後
[00:17:37.880 --> 00:17:40.640]  她的丈夫再WhatsApp我
[00:17:40.640 --> 00:17:41.400]  她先生
[00:17:41.400 --> 00:17:44.200]  他說我們走了之後
[00:17:44.200 --> 00:17:47.200]  太太平靜了
[00:17:47.200 --> 00:17:49.800]  心跳血壓都恢復正常
[00:17:49.800 --> 00:17:51.600]  他跟我說
[00:17:51.600 --> 00:17:53.720]  多謝我們去探望他太太
[00:17:53.720 --> 00:17:56.200]  甚至他說醫生覺得很神奇
[00:17:56.200 --> 00:17:59.200]  為什麼她會突然間這麼平靜
