
[00:00:00.000 --> 00:00:03.400]  可以給點掌聲侍奉的團隊
[00:06:41.000 --> 00:06:43.000]  我們是屬於神的
[00:06:43.000 --> 00:06:46.000]  屬於神的人有些事我們不做的
[00:06:46.000 --> 00:06:48.000]  有些事我們不跟的
[00:06:48.000 --> 00:06:51.000]  有些想法我們和其他人不一樣
[00:06:51.000 --> 00:06:53.000]  可能每個人都是這樣做
[00:06:53.000 --> 00:06:55.000]  每個人都是這樣都覺得很好的
[00:06:55.000 --> 00:06:57.000]  不過信徒是特別的
[00:06:57.000 --> 00:06:59.000]  是屬上帝的
[00:06:59.000 --> 00:07:00.000]  有些事我們不會做的
[00:07:00.000 --> 00:07:02.000]  我們不會跟
[00:07:02.000 --> 00:07:06.000]  不知道大家還記不記得
[00:07:06.000 --> 00:07:11.000]  以色列人在埃及被奴役
[00:07:11.000 --> 00:07:14.000]  然後摩西大會帶他們出埃及
[00:07:14.000 --> 00:07:17.000]  出埃及進加南之前
[00:07:17.000 --> 00:07:22.000]  摩西在神的山領受十屆
[00:07:22.000 --> 00:07:25.000]  但其實不只是十屆那麼少
[00:07:25.000 --> 00:07:27.000]  是不是只有十條界面那麼少
[00:07:27.000 --> 00:07:28.000]  如果你熟悉聖經都知道
[00:07:28.000 --> 00:07:32.000]  還有很多律例 典章 很多規條
[00:07:32.000 --> 00:07:34.000]  可能你問
[00:07:34.000 --> 00:07:39.000]  為何上帝要以色列人守那麼多規條
[00:07:39.000 --> 00:07:43.000]  明明不是救以色列人出埃及
[00:07:43.000 --> 00:07:45.000]  離開奴役的地方
[00:07:45.000 --> 00:07:48.000]  現在又要那麼多規條要以色列人守
[00:07:48.000 --> 00:07:52.000]  是否其實在一個地方離開奴役
[00:07:52.000 --> 00:07:55.000]  不過去到另一個地方繼續被上帝奴役
[00:07:55.000 --> 00:07:57.000]  那麼多指令 那麼多要求
[00:07:57.000 --> 00:08:00.000]  跟在埃及圍奴有甚麼分別呢
[00:08:00.000 --> 00:08:03.000]  其實丁字妹不是這樣的
[00:08:03.000 --> 00:08:05.000]  神的用意不是這樣的
[00:08:05.000 --> 00:08:07.000]  神很想以色列人知道
[00:08:07.000 --> 00:08:09.000]  要進入加南
[00:08:09.000 --> 00:08:10.000]  一個愛邦人的文化裏
[00:08:10.000 --> 00:08:12.000]  有些事跟愛邦人不同
[00:08:12.000 --> 00:08:15.000]  這群以色列人是分別為勝
[00:08:15.000 --> 00:08:17.000]  跟其他人是不同的
[00:08:17.000 --> 00:08:21.000]  加南人做的事 但以色列人不會做
[00:08:21.000 --> 00:08:23.000]  在十誡裏面
[00:08:23.000 --> 00:08:25.000]  有一條很重要的誡命
[00:08:25.000 --> 00:08:27.000]  叫做「守安息日」
[00:08:27.000 --> 00:08:28.000]  即是甚麼意思呢
[00:08:28.000 --> 00:08:30.000]  那天應該甚麼都不用做
[00:08:30.000 --> 00:08:33.000]  跟以前在埃及
[00:08:33.000 --> 00:08:35.000]  日做夜數七成二十四
[00:08:35.000 --> 00:08:37.000]  是很不一樣的
[00:08:37.000 --> 00:08:41.000]  上帝要以色列人分別為勝
[00:08:41.000 --> 00:08:44.000]  要跟從前的生活模式
[00:08:44.000 --> 00:08:47.000]  生活方式是很不一樣
[00:08:47.000 --> 00:08:50.000]  我們再看看這幾個身份
[00:08:50.000 --> 00:08:52.000]  被揀選的族裔
[00:08:52.000 --> 00:08:54.000]  軍專的祭司
[00:08:54.000 --> 00:08:57.000]  神的國度 屬神的子民
[00:08:57.000 --> 00:08:58.000]  看清楚一點
[00:08:58.000 --> 00:09:00.000]  這幾個身份
[00:09:00.000 --> 00:09:04.000]  實際要做事的只有祭司
[00:09:04.000 --> 00:09:07.000]  只有祭司真的有事要做
[00:09:07.000 --> 00:09:09.000]  祭司是甚麼呢
[00:09:09.000 --> 00:09:11.000]  祭司是負責獻祭
[00:09:11.000 --> 00:09:13.000]  教導神的話
[00:09:13.000 --> 00:09:18.000]  打理會幕或將來聖殿大小事務的人
[00:09:18.000 --> 00:09:20.000]  簡單來說
[00:09:20.000 --> 00:09:23.000]  他們是一群去侍奉神的人
[00:09:23.000 --> 00:09:27.000]  要做的原來是去侍奉神
[00:09:27.000 --> 00:09:29.000]  而「侍奉」這個字
[00:09:29.000 --> 00:09:32.000]  其實原文跟「敬拜」是一樣的
[00:09:32.000 --> 00:09:35.000]  「侍奉」跟「敬拜」是可以相通的
[00:09:35.000 --> 00:09:37.000]  也就是說
[00:09:37.000 --> 00:09:40.000]  祭司的工作是去敬拜神
[00:09:40.000 --> 00:09:44.000]  也祭司的工作是帶領人去敬拜上帝
[00:09:44.000 --> 00:09:47.000]  是一群敬拜者
[00:09:47.000 --> 00:09:50.000]  信徒分別為聖
[00:09:50.000 --> 00:09:52.000]  成為屬神的人
[00:09:52.000 --> 00:09:54.000]  是一群很特別的人
[00:09:54.000 --> 00:09:59.000]  並且他們要做的是去敬拜上帝
[00:09:59.000 --> 00:10:02.000]  但是為甚麼呢
[00:10:02.000 --> 00:10:05.000]  你跟我都是一群屬神的人
[00:10:05.000 --> 00:10:06.000]  為甚麼我們這麼忙
[00:10:06.000 --> 00:10:08.000]  好像有這麼多工作
[00:10:08.000 --> 00:10:10.000]  你忙不忙啊
[00:10:10.000 --> 00:10:14.000]  你看你們忙到回答不了我
[00:10:14.000 --> 00:10:16.000]  很忙啊
[00:10:16.000 --> 00:10:18.000]  你以為你們很忙嗎
[00:10:18.000 --> 00:10:20.000]  上班、上學
[00:10:20.000 --> 00:10:22.000]  大學的大學生
[00:10:22.000 --> 00:10:24.000]  可能要上兼職
[00:10:24.000 --> 00:10:26.000]  又要上實習
[00:10:26.000 --> 00:10:27.000]  就算是中學了
[00:10:27.000 --> 00:10:28.000]  又要去補習
[00:10:28.000 --> 00:10:30.000]  又要學這個、學那個
[00:10:30.000 --> 00:10:32.000]  你們很多東西都學過
[00:10:32.000 --> 00:10:33.000]  你們在學甚麼
[00:10:33.000 --> 00:10:35.000]  可以更新一下嗎
[00:10:35.000 --> 00:10:38.000]  多到記不住了
[00:10:38.000 --> 00:10:40.000]  很多東西都學過
[00:10:40.000 --> 00:10:41.000]  我不知道
[00:10:41.000 --> 00:10:43.000]  我離開了青少部幾年
[00:10:43.000 --> 00:10:45.000]  我不知道你們在學甚麼
[00:10:45.000 --> 00:10:47.000]  就算是初職的弟兄姊妹
[00:10:47.000 --> 00:10:49.000]  又要學沖咖啡
[00:10:49.000 --> 00:10:51.000]  學陶瓷
[00:10:51.000 --> 00:10:52.000]  潛水
[00:10:52.000 --> 00:10:53.000]  學車
[00:10:53.000 --> 00:10:54.000]  很多東西都學過
[00:10:54.000 --> 00:10:56.000]  我相信你們也有很多東西學過
[00:10:56.000 --> 00:10:58.000]  你們又是
[00:10:58.000 --> 00:11:01.000]  甚麼?聽不到
[00:11:01.000 --> 00:11:05.000]  學跳傘
[00:11:05.000 --> 00:11:07.000]  不好意思,我是英文
[00:11:07.000 --> 00:11:08.000]  學跳傘
[00:11:08.000 --> 00:11:10.000]  我英文差
[00:11:10.000 --> 00:11:12.000]  哎呀
[00:11:12.000 --> 00:11:14.000]  學跳傘
[00:11:14.000 --> 00:11:16.000]  嚇到吧
[00:11:16.000 --> 00:11:17.000]  很多東西學過
[00:11:17.000 --> 00:11:19.000]  我聽說你們學玩抱石
[00:11:19.000 --> 00:11:21.000]  如果你是校隊
[00:11:21.000 --> 00:11:23.000]  有很多訓練給你
[00:11:23.000 --> 00:11:28.000]  每個星期都忙到不停
[00:11:28.000 --> 00:11:30.000]  每一天、每個星期
[00:11:30.000 --> 00:11:33.000]  好像有很多東西在追趕你
[00:11:33.000 --> 00:11:36.000]  很多東西要完成
[00:11:36.000 --> 00:11:39.000]  你們累嗎
[00:11:39.000 --> 00:11:43.000]  又是累到答不上
[00:11:43.000 --> 00:11:46.000]  你們壓力大嗎
[00:11:46.000 --> 00:11:49.000]  這個馬上答得上
[00:11:49.000 --> 00:11:51.000]  證明壓力真的很大
[00:11:51.000 --> 00:11:53.000]  真的
[00:11:53.000 --> 00:11:57.000]  真的很忙、很累、很大壓力
[00:11:57.000 --> 00:11:59.000]  不過
[00:11:59.000 --> 00:12:00.000]  可能你說
[00:12:00.000 --> 00:12:04.000]  我都習慣了
[00:12:04.000 --> 00:12:07.000]  從小到大都是這樣
[00:12:07.000 --> 00:12:09.000]  小時候
[00:12:09.000 --> 00:12:12.000]  幼稚園已經要學
[00:12:12.000 --> 00:12:13.000]  訓練甚麼?
[00:12:13.000 --> 00:12:15.000]  去面試
[00:12:15.000 --> 00:12:18.000]  要贏在起跑線
[00:12:18.000 --> 00:12:20.000]  到小學
[00:12:20.000 --> 00:12:22.000]  又爭奪一分
[00:12:22.000 --> 00:12:24.000]  要入讀一間好的小學
[00:12:24.000 --> 00:12:26.000]  入讀不到一間好的小學又如何?
[00:12:26.000 --> 00:12:28.000]  入讀不到一間好的中學
[00:12:28.000 --> 00:12:31.000]  入讀不到一間好的中學又如何?
[00:12:31.000 --> 00:12:33.000]  入讀不到大學
[00:12:33.000 --> 00:12:36.000]  真的很大壓力
[00:12:36.000 --> 00:12:40.000]  由幼稚園幾歲到十幾歲
[00:12:40.000 --> 00:12:42.000]  接著要讀DSE
[00:12:42.000 --> 00:12:43.000]  真的很大壓力
[00:12:43.000 --> 00:12:44.000]  去到大學
[00:12:44.000 --> 00:12:46.000]  以為可以輕鬆一點
[00:12:46.000 --> 00:12:48.000]  淒淚
[00:12:48.000 --> 00:12:51.000]  又要考好GPA
[00:12:51.000 --> 00:12:53.000]  如果GPA不好
[00:12:53.000 --> 00:12:55.000]  又好像找實習生又難
[00:12:55.000 --> 00:12:57.000]  各樣東西都不容易
[00:12:57.000 --> 00:13:00.000]  以為出來工作
[00:13:00.000 --> 00:13:02.000]  可以不用考試
[00:13:02.000 --> 00:13:05.000]  你看看你旁邊的導師
[00:13:05.000 --> 00:13:07.000]  你覺得他如何?
[00:13:07.000 --> 00:13:08.000]  他正在上班
[00:13:08.000 --> 00:13:10.000]  他更大壓力
[00:13:10.000 --> 00:13:12.000]  出來工作
[00:13:12.000 --> 00:13:13.000]  做錯事又如何?
[00:13:13.000 --> 00:13:15.000]  被人罵被人辭職
[00:13:15.000 --> 00:13:16.000]  是嗎?
[00:13:16.000 --> 00:13:17.000]  還有
[00:13:17.000 --> 00:13:20.000]  如果跟中童聚會的時候
[00:13:20.000 --> 00:13:21.000]  見到旁邊的導師
[00:13:21.000 --> 00:13:23.000]  工作兩年左右
[00:13:23.000 --> 00:13:24.000]  又升職加薪
[00:13:24.000 --> 00:13:28.000]  但自己兩年轉了五次工
[00:13:28.000 --> 00:13:29.000]  現在都未過
[00:13:29.000 --> 00:13:30.000]  Probation
[00:13:30.000 --> 00:13:31.000]  其實很多壓力
[00:13:31.000 --> 00:13:33.000]  就算工作也是
[00:13:33.000 --> 00:13:36.000]  由讀書到工作
[00:13:36.000 --> 00:13:38.000]  壓力指數一直上升
[00:13:38.000 --> 00:13:40.000]  好像沒有停過
[00:13:40.000 --> 00:13:44.000]  周圍的環境不斷催促我們
[00:13:44.000 --> 00:13:45.000]  好像要怎樣?
[00:13:45.000 --> 00:13:46.000]  要做好一點
[00:13:46.000 --> 00:13:47.000]  做多一點
[00:13:47.000 --> 00:13:49.000]  裝備好一點
[00:13:49.000 --> 00:13:51.000]  不然怎樣生存?
[00:13:51.000 --> 00:13:54.000]  當我們讀書的時候
[00:13:54.000 --> 00:13:55.000]  就是學校的奴隸
[00:13:55.000 --> 00:13:57.000]  出來工作
[00:13:57.000 --> 00:13:59.000]  就是職場的奴隸
[00:13:59.000 --> 00:14:02.000]  信仰所謂得著自由的生命
[00:14:02.000 --> 00:14:04.000]  屬天的生命
[00:14:04.000 --> 00:14:07.000]  好像不太感受到
[00:14:07.000 --> 00:14:11.000]  似乎更甚的是
[00:14:11.000 --> 00:14:12.000]  回來教會
[00:14:12.000 --> 00:14:14.000]  我們都很忙
[00:14:14.000 --> 00:14:17.000]  很多侍奉
[00:14:17.000 --> 00:14:19.000]  又敬拜隊
[00:14:19.000 --> 00:14:20.000]  又AV Team
[00:14:20.000 --> 00:14:21.000]  又師事
[00:14:21.000 --> 00:14:22.000]  又組長
[00:14:22.000 --> 00:14:23.000]  又Helpers
[00:14:23.000 --> 00:14:24.000]  又導師
[00:14:24.000 --> 00:14:25.000]  又籌委
[00:14:25.000 --> 00:14:26.000]  都很忙
[00:14:26.000 --> 00:14:27.000]  連侍奉都很忙
[00:14:27.000 --> 00:14:28.000]  很大壓力
[00:14:28.000 --> 00:14:30.000]  預備敬拜
[00:14:30.000 --> 00:14:31.000]  預備查經
[00:14:31.000 --> 00:14:32.000]  我經常聽組長說
[00:14:32.000 --> 00:14:33.000]  很大壓力
[00:14:33.000 --> 00:14:34.000]  預備查經
[00:14:34.000 --> 00:14:35.000]  人們回答自己的問題
[00:14:35.000 --> 00:14:37.000]  很緊張
[00:14:37.000 --> 00:14:39.000]  很怕失去氣氛
[00:14:39.000 --> 00:14:41.000]  大家幫幫組長
[00:14:41.000 --> 00:14:42.000]  無論如何都回答他們
[00:14:42.000 --> 00:14:44.000]  查經的時候
[00:14:44.000 --> 00:14:47.000]  大早
[00:14:47.000 --> 00:14:49.000]  Sometime
[00:14:49.000 --> 00:14:51.000]  又怕大早悶
[00:14:51.000 --> 00:14:53.000]  又沒有反應
[00:14:53.000 --> 00:14:54.000]  Sometime 又是
[00:14:54.000 --> 00:14:56.000]  又怕人不出現
[00:14:56.000 --> 00:14:57.000]  又說很悶
[00:14:57.000 --> 00:14:58.000]  又想走
[00:14:58.000 --> 00:15:01.000]  又怕人不來
[00:15:01.000 --> 00:15:02.000]  很大壓力
[00:15:02.000 --> 00:15:04.000]  是不是很緊張
[00:15:04.000 --> 00:15:06.000]  為什麼
[00:15:06.000 --> 00:15:08.000]  為什麼要弄成這樣
[00:15:08.000 --> 00:15:11.000]  不應該是這樣的
[00:15:11.000 --> 00:15:13.000]  為什麼會這樣
[00:15:13.000 --> 00:15:16.000]  因為我們有些東西看錯了
[00:15:16.000 --> 00:15:19.000]  我們用熟悉的眼光
[00:15:19.000 --> 00:15:21.000]  去看熟齡的事情
[00:15:21.000 --> 00:15:23.000]  熟齡的事情
[00:15:23.000 --> 00:15:25.000]  不應該這樣看
[00:15:25.000 --> 00:15:28.000]  上帝呼召我們一群信徒
[00:15:28.000 --> 00:15:30.000]  分別為聖的人
[00:15:30.000 --> 00:15:32.000]  是一群特別的人
[00:15:32.000 --> 00:15:35.000]  是來自神的呼召
[00:15:35.000 --> 00:15:37.000]  而這個呼召
[00:15:37.000 --> 00:15:38.000]  這個救恩
[00:15:38.000 --> 00:15:40.000]  不是靠行為得救
[00:15:40.000 --> 00:15:42.000]  耶穌基督的救恩
[00:15:42.000 --> 00:15:44.000]  是白白的恩典
[00:15:44.000 --> 00:15:46.000]  我們的靈魂
[00:15:46.000 --> 00:15:47.000]  得潔淨
[00:15:47.000 --> 00:15:48.000]  能夠同神親近
[00:15:48.000 --> 00:15:49.000]  同神同行
[00:15:49.000 --> 00:15:51.000]  生命與神結連
[00:15:51.000 --> 00:15:54.000]  是沒有做過任何事
[00:15:54.000 --> 00:15:57.000]  是不需要做任何事
[00:15:57.000 --> 00:15:59.000]  但我們有時看錯了
[00:15:59.000 --> 00:16:01.000]  以為自己仍然要做很多事
[00:16:01.000 --> 00:16:03.000]  去討神喜悅
[00:16:03.000 --> 00:16:05.000]  不是的
[00:16:05.000 --> 00:16:07.000]  我們的生命應該是這樣的
[00:16:07.000 --> 00:16:09.000]  不過
[00:16:09.000 --> 00:16:12.000]  我們很多時拋不下我們的救我
[00:16:12.000 --> 00:16:14.000]  我們的老我
[00:16:14.000 --> 00:16:17.000]  我們仍然很想靠自己的努力
[00:16:17.000 --> 00:16:18.000]  去換取身份
[00:16:18.000 --> 00:16:20.000]  換取認同
[00:16:20.000 --> 00:16:21.000]  換取被接納
[00:16:21.000 --> 00:16:24.000]  換取別人覺得我有價值
[00:16:24.000 --> 00:16:27.000]  因為這個世界是這樣的
[00:16:27.000 --> 00:16:28.000]  要不斷努力
[00:16:28.000 --> 00:16:29.000]  不斷追求
[00:16:29.000 --> 00:16:31.000]  今天要打倒昨天的我
[00:16:31.000 --> 00:16:33.000]  明天又要打倒今天的我
[00:16:33.000 --> 00:16:35.000]  我們要追求卓越
[00:16:35.000 --> 00:16:36.000]  Excellence
[00:16:36.000 --> 00:16:37.000]  是嗎
[00:16:37.000 --> 00:16:41.000]  當我們不斷按世界標準去追求的時候
[00:16:41.000 --> 00:16:43.000]  其實在我們生命裏面
[00:16:43.000 --> 00:16:46.000]  會出現很多壓力和焦慮
[00:16:46.000 --> 00:16:48.000]  這些壓力和焦慮
[00:16:48.000 --> 00:16:50.000]  其實令我們產生很多懷疑
[00:16:50.000 --> 00:16:52.000]  妒忌
[00:16:52.000 --> 00:16:53.000]  比較
[00:16:53.000 --> 00:16:55.000]  甚至帶來憎恨
[00:16:55.000 --> 00:16:57.000]  敵對
[00:16:57.000 --> 00:17:01.000]  這些在我們生命裏面產生的
[00:17:01.000 --> 00:17:03.000]  這些不好的東西
[00:17:03.000 --> 00:17:05.000]  在我們生命裏面產生了
[00:17:05.000 --> 00:17:08.000]  甚至有時我們很想去處理這些焦慮
[00:17:08.000 --> 00:17:10.000]  處理這些不安
[00:17:10.000 --> 00:17:13.000]  我們做更加多的事去處理這些事
[00:17:13.000 --> 00:17:17.000]  在這樣的狀態下
[00:17:17.000 --> 00:17:19.000]  我們又怎樣可以有聖靈的果子
[00:17:19.000 --> 00:17:21.000]  聖經所說的溫柔
[00:17:21.000 --> 00:17:23.000]  忍耐和愛心
[00:17:23.000 --> 00:17:25.000]  我們都沒有難度
[00:17:25.000 --> 00:17:27.000]  我們只有煩躁
[00:17:27.000 --> 00:17:29.000]  憤怒和埋怨
[00:17:29.000 --> 00:17:31.000]  甚至是嫉妒
[00:17:31.000 --> 00:17:33.000]  這些在我們生命裏面
[00:17:33.000 --> 00:17:35.000]  如果這樣的時候
[00:17:35.000 --> 00:17:37.000]  其實我們真的和一個微信主人差不多
[00:17:37.000 --> 00:17:41.000]  弟兄姊妹
