
[00:00:00.000 --> 00:00:02.520]  剛才那首詩歌《在你手中》
[00:03:37.600 --> 00:03:40.120]  神啊 求祢保佑我
[00:03:40.120 --> 00:03:42.800]  因為我投靠祢
[00:03:42.800 --> 00:03:43.920]  大衛很直接
[00:03:43.920 --> 00:03:45.800]  他在向神喊救命
[00:03:45.800 --> 00:03:47.120]  救我啊
[00:03:47.120 --> 00:03:49.520]  因為這是大衛的認知
[00:03:49.520 --> 00:03:52.120]  他知道神可以投靠
[00:03:52.120 --> 00:03:56.640]  這也是他唯一可以的信靠
[00:03:56.640 --> 00:03:58.040]  投靠
[00:03:58.040 --> 00:04:01.480]  凡投靠這位主
[00:04:01.480 --> 00:04:04.480]  他必然會保佑自己
[00:04:04.480 --> 00:04:06.640]  再到第二第三節
[00:04:06.640 --> 00:04:10.040]  這裡說到我曾對耶護說
[00:04:10.040 --> 00:04:13.120]  祢是我的主 我的福氣唯獨從祢而來
[00:04:13.120 --> 00:04:17.200]  原來原文中的「我」字
[00:04:17.200 --> 00:04:20.480]  古卷中的「我」字是譯為「祢」
[00:04:20.480 --> 00:04:21.720]  但好像說不通
[00:04:21.720 --> 00:04:23.120]  你曾對耶護說
[00:04:23.120 --> 00:04:24.120]  祢是我的主
[00:04:24.120 --> 00:04:27.120]  「祢」是誰呢
[00:04:27.120 --> 00:04:31.120]  第三節的聖文和尊貴
[00:04:31.120 --> 00:04:34.840]  直譯和和秀版又有些不同
[00:04:34.840 --> 00:04:41.320]  聖文其實是說眾聖者或神明
[00:04:41.320 --> 00:04:46.920]  而尊貴的意思可以譯作威武偉大
[00:04:46.920 --> 00:04:48.320]  所以我在這裡
[00:04:48.320 --> 00:04:52.120]  將第二三節嘗試這樣去譯作
[00:04:52.120 --> 00:04:54.120]  你曾對耶護說
[00:04:54.120 --> 00:04:56.320]  祢是我的主
[00:04:56.320 --> 00:04:59.320]  我的福氣唯獨從祢而來
[00:04:59.320 --> 00:05:02.320]  但祢又論到列國的眾神明
[00:05:02.320 --> 00:05:05.320]  說他們是威武偉大的
[00:05:05.320 --> 00:05:07.720]  是我所喜悅的
[00:05:07.720 --> 00:05:12.520]  原來當時大衛身處的地方是愛邦之地
[00:05:12.520 --> 00:05:15.520]  那裡的人同時信耶護
[00:05:15.520 --> 00:05:18.120]  也信其他的假神
[00:05:18.120 --> 00:05:22.120]  為什麼人們又信神又信其他的假神呢
[00:05:22.120 --> 00:05:23.120]  很簡單
[00:05:23.120 --> 00:05:24.720]  其實很務實 很功利
[00:05:24.720 --> 00:05:27.920]  哪個神能幫到自己就拜哪個
[00:05:27.920 --> 00:05:30.520]  所以當時最出名的神是誰呢
[00:05:30.520 --> 00:05:31.520]  是巴力
[00:05:31.520 --> 00:05:34.520]  巴力是賜雨水 賜豐收
[00:05:34.520 --> 00:05:38.320]  那農奸社會的人當然會拜他
[00:05:38.320 --> 00:05:40.320]  但是聽到耶護說也很好
[00:05:40.320 --> 00:05:42.320]  很私恩憐憫慈愛
[00:05:42.320 --> 00:05:44.720]  然後又拜耶護說
[00:05:44.720 --> 00:05:46.320]  其實拜不同的神
[00:05:46.320 --> 00:05:49.920]  最終的目的都是滿足自己所要的
[00:05:49.920 --> 00:05:53.520]  要拜的其實自己才是最大的神
[00:05:53.520 --> 00:05:54.720]  面對這些人
[00:05:54.720 --> 00:05:57.920]  在第四節先人的回應是這樣的
[00:05:57.920 --> 00:05:59.320]  追逐別神的
[00:05:59.320 --> 00:06:02.120]  他們的受苦必增加
[00:06:02.120 --> 00:06:05.320]  他們所曉惦的缺 我不獻上
[00:06:05.320 --> 00:06:09.520]  我最信也不提別神的名號
[00:06:09.520 --> 00:06:11.920]  使人很堅定地拒絕
[00:06:11.920 --> 00:06:13.920]  他不會追逐其他神
[00:06:13.920 --> 00:06:15.720]  他不會像其他人那樣
[00:06:15.720 --> 00:06:16.720]  不會拜祭他們
[00:06:16.720 --> 00:06:18.720]  提也不提他們
[00:06:18.720 --> 00:06:19.920]  但是對當時的人來說
[00:06:19.920 --> 00:06:21.320]  不要那麼執著
[00:06:21.320 --> 00:06:22.720]  多拜幾個神多好
[00:06:22.720 --> 00:06:23.920]  巴力好就拜一下
[00:06:23.920 --> 00:06:25.520]  耶護說好就拜一下
[00:06:25.520 --> 00:06:26.920]  怎麼會這麼傻呢
[00:06:26.920 --> 00:06:30.120]  拜神就好像買保險一樣
[00:06:30.120 --> 00:06:33.920]  多買幾份 保障更多的範圍
[00:06:33.920 --> 00:06:36.120]  我不知道會不會有些弟兄姊妹都會覺得
[00:06:36.120 --> 00:06:37.720]  我們信神也是一個保險
[00:06:37.720 --> 00:06:39.320]  死後有永生
[00:06:39.320 --> 00:06:42.120]  但其實我們信神不是為了買保險
[00:06:42.120 --> 00:06:43.920]  信神是為了祂是神
[00:06:43.920 --> 00:06:46.920]  所以我們信祂
[00:06:46.920 --> 00:06:48.720]  大衛拒絕拜別神
[00:06:48.720 --> 00:06:51.320]  因為他已經擁有獨一
[00:06:51.320 --> 00:06:53.520]  也是唯一的真神
[00:06:53.520 --> 00:06:55.320]  大衛看得很通透
[00:06:55.320 --> 00:06:58.320]  他知道如果要拜這些別神
[00:06:58.320 --> 00:07:01.920]  其實帶來的一定是勞苦受煩
[00:07:01.920 --> 00:07:04.320]  受苦必定增加
[00:07:04.320 --> 00:07:08.120]  當時的人追逐的就是其他的神明偶像
[00:07:08.120 --> 00:07:11.320]  今天我相信坐在這裡的我們
[00:07:11.320 --> 00:07:14.320]  我們不會去拜黃大仙 觀音
[00:07:14.320 --> 00:07:16.120]  但我們可能會追逐
[00:07:16.120 --> 00:07:17.320]  我們會去拜的
[00:07:17.320 --> 00:07:19.320]  就是我們的事業成功
[00:07:19.320 --> 00:07:23.320]  金錢甚或是健康事業
[00:07:23.320 --> 00:07:24.920]  我們的關係
[00:07:24.920 --> 00:07:27.120]  其實這些東西本身都沒有問題
[00:07:27.120 --> 00:07:29.920]  神賜給我們我們也可以享用
[00:07:29.920 --> 00:07:32.920]  不過重要的是他們不是我們的神
[00:07:32.920 --> 00:07:37.720]  我們不應該將他們視為神去拜 去追逐
[00:07:37.720 --> 00:07:39.520]  如果我們追逐這些東西
[00:07:39.520 --> 00:07:41.520]  我們就會變得很焦慮
[00:07:41.520 --> 00:07:45.320]  很受苦 很大壓力
[00:07:45.320 --> 00:07:48.720]  我在網絡上看到有一個Meme
[00:07:48.720 --> 00:07:50.520]  也挺有趣的 是給DSE的學生
[00:07:50.520 --> 00:07:52.320]  有點模糊
[00:07:52.320 --> 00:07:55.520]  他說 你們得救在乎考試合格
[00:07:55.520 --> 00:08:00.120]  你們得力在乎天書秘笈
[00:08:00.120 --> 00:08:04.520]  是的 考試合格當然可以拿到天書
[00:08:04.520 --> 00:08:05.720]  其實很正常的
[00:08:05.720 --> 00:08:07.320]  想合格 想拿天書
[00:08:07.320 --> 00:08:09.920]  這些都是學生很正常的想望
[00:08:09.920 --> 00:08:11.120]  我們可以求神
[00:08:11.120 --> 00:08:12.320]  神啊 祢讓我合格
[00:08:12.320 --> 00:08:14.520]  神啊 祢讓我拿到那本秘笈
[00:08:14.520 --> 00:08:16.920]  不過他們不是神
[00:08:16.920 --> 00:08:21.120]  有天書好 沒有也不用怕
[00:08:21.120 --> 00:08:22.320]  只要我們做好本分
[00:08:22.320 --> 00:08:25.320]  神就會按照我們應得的給我們
[00:08:25.320 --> 00:08:27.120]  可能是合格
[00:08:27.120 --> 00:08:28.520]  但不合格呢
[00:08:28.520 --> 00:08:30.320]  也沒問題的
[00:08:30.320 --> 00:08:32.520]  不合格不是世界末日
[00:08:32.520 --> 00:08:34.920]  因為我們的得救得力
[00:08:34.920 --> 00:08:36.720]  不是在乎這些
[00:08:36.720 --> 00:08:39.720]  我們的平安喜樂也不是在乎這些
[00:08:39.720 --> 00:08:42.920]  就讓我們忠心去做好自己本分
[00:08:42.920 --> 00:08:44.320]  結果是怎樣
[00:08:44.320 --> 00:08:47.520]  我們就開放 讓神去帶領我們
[00:08:47.520 --> 00:08:50.520]  因為我們的得力得救得力
[00:08:50.520 --> 00:08:52.320]  不是依靠他們
[00:08:52.320 --> 00:08:54.520]  若然我們追逐的是好成績
[00:08:54.520 --> 00:08:56.120]  好學校 好事業
[00:08:56.120 --> 00:08:58.320]  是升官發財的話
[00:08:58.320 --> 00:09:00.120]  這些就成為我們的神
[00:09:00.120 --> 00:09:01.920]  我們壓力就會很大
[00:09:01.920 --> 00:09:04.720]  我們的仇苦就必然增加
[00:09:04.720 --> 00:09:07.120]  在詩篇裏面大衛已經選定了
[00:09:07.120 --> 00:09:09.920]  他選定 認定了神就是他的主
[00:09:09.920 --> 00:09:13.120]  認定神是他得救得力的來源
[00:09:13.120 --> 00:09:15.520]  他單單在乎神
[00:09:15.520 --> 00:09:16.720]  弟兄姊妹
[00:09:16.720 --> 00:09:18.120]  你呢
[00:09:18.120 --> 00:09:20.520]  你的得救是在乎什麼
[00:09:20.520 --> 00:09:22.720]  你的得力是在乎什麼呢
[00:09:22.720 --> 00:09:27.120]  接著
[00:09:27.120 --> 00:09:31.520]  當大衛選擇認定神是他的主之後
[00:09:31.520 --> 00:09:36.720]  他也選擇認定神賜予的是最好
[00:09:36.720 --> 00:09:38.520]  在第五節
[00:09:38.520 --> 00:09:39.720]  那裏是這樣說的
[00:09:39.720 --> 00:09:43.320]  「耶和華是我的產業 是我杯中的福分」
[00:09:43.320 --> 00:09:46.320]  「我所得的 你為我持守」
[00:09:46.320 --> 00:09:49.720]  說到產業 說到杯中的福分
[00:09:49.720 --> 00:09:51.120]  原文沒有福字
[00:09:51.120 --> 00:09:52.320]  杯中的份
[00:09:52.320 --> 00:09:53.920]  其實是什麼呢
[00:09:53.920 --> 00:09:59.320]  其實是帶著當時祭司李美芝派的背景
[00:09:59.320 --> 00:10:02.720]  在文素記十八章二十節那裏
[00:10:02.720 --> 00:10:03.920]  是這樣說的
[00:10:03.920 --> 00:10:05.920]  「耶和華對亞倫說
[00:10:05.920 --> 00:10:10.120]  你在以色列人的境內不可有產業
[00:10:10.120 --> 00:10:13.120]  在他們中間也不可有份
[00:10:13.120 --> 00:10:16.320]  在以色列人中我是你的份
[00:10:16.320 --> 00:10:17.720]  你的產業」
[00:10:17.720 --> 00:10:21.320]  誰是他們的份
[00:10:21.320 --> 00:10:23.720]  他們的產業
[00:10:23.720 --> 00:10:24.520]  誰跟誰說
[00:10:24.520 --> 00:10:26.120]  「耶和華對亞倫說
[00:10:26.120 --> 00:10:27.520]  耶和華說亞倫
[00:10:27.520 --> 00:10:28.720]  我是你的產業
[00:10:28.720 --> 00:10:30.520]  我是你的份」
[00:10:30.520 --> 00:10:33.120]  說的是當時十二個支派
[00:10:33.120 --> 00:10:35.920]  當中除了李美芝派
[00:10:35.920 --> 00:10:37.120]  就是那十一個支派
[00:10:37.120 --> 00:10:38.720]  他們有他們的產業
[00:10:38.720 --> 00:10:42.320]  他們分到他們屬於他們支派的地
[00:10:42.320 --> 00:10:45.520]  但是李美芝派祭司他們沒有地
[00:10:45.520 --> 00:10:46.920]  所以他們不能耕種
[00:10:46.920 --> 00:10:48.720]  那怎麼辦?吃什麼?
[00:10:48.720 --> 00:10:53.520]  他們就靠那十一個支派去供養他們
[00:10:53.520 --> 00:10:55.320]  那是不是很慘?
[00:10:55.320 --> 00:10:56.520]  不慘的
[00:10:56.520 --> 00:10:58.920]  當時他們覺得很榮幸
[00:10:58.920 --> 00:11:00.320]  因為他們的份是什麼?
[00:11:00.320 --> 00:11:03.720]  不是地上的那些小東西
[00:11:03.720 --> 00:11:05.120]  他們的份是
[00:11:05.120 --> 00:11:06.120]  耶和華
[00:11:06.120 --> 00:11:07.320]  耶和華是他們的份
[00:11:07.320 --> 00:11:08.920]  是他們的產業
[00:11:08.920 --> 00:11:09.920]  是最好的份
[00:11:09.920 --> 00:11:12.320]  是最榮耀的份
[00:11:12.320 --> 00:11:14.920]  李克大衛同樣這樣宣告
[00:11:14.920 --> 00:11:16.320]  他一無所有
[00:11:16.320 --> 00:11:17.720]  他一無所靠
[00:11:17.720 --> 00:11:18.920]  因為他有神
[00:11:18.920 --> 00:11:20.320]  是最好
[00:11:20.320 --> 00:11:21.320]  不是最好
[00:11:21.320 --> 00:11:23.120]  最好好像也有層次之分
[00:11:23.120 --> 00:11:25.920]  是唯一好的神
[00:11:25.920 --> 00:11:29.320]  他最可以依靠
[00:11:29.320 --> 00:11:30.320]  接著
[00:11:30.320 --> 00:11:32.120]  去到第五節的後半部
[00:11:32.120 --> 00:11:35.720]  「我所得的,你為我持守」
[00:11:35.720 --> 00:11:39.120]  持守是什麼?
[00:11:39.120 --> 00:11:40.320]  原來
[00:11:40.320 --> 00:11:43.120]  愚民的意思是抽籤
[00:11:43.120 --> 00:11:45.320]  抽籤想到什麼?
[00:11:45.320 --> 00:11:46.920]  不是黃大仙
[00:11:46.920 --> 00:11:48.920]  當時的背景同樣是
[00:11:48.920 --> 00:11:49.920]  在舊約裡面
[00:11:49.920 --> 00:11:53.920]  當約書亞進入加南地時
[00:11:53.920 --> 00:11:55.720]  要分地
[00:11:55.720 --> 00:11:57.920]  他們是怎麼分的?
[00:11:57.920 --> 00:11:59.920]  抽籤
[00:11:59.920 --> 00:12:02.920]  是神藉著人的抽籤
[00:12:02.920 --> 00:12:05.720]  他們抽到自己那一份
[00:12:05.720 --> 00:12:06.720]  就是說
[00:12:06.720 --> 00:12:07.520]  你沒得選的
[00:12:07.520 --> 00:12:09.920]  我想這間三房兩廳
[00:12:09.920 --> 00:12:10.920]  我想那裡
[00:12:10.920 --> 00:12:11.920]  沒得選
[00:12:11.920 --> 00:12:13.520]  你抽到哪間就是哪間
[00:12:13.520 --> 00:12:16.520]  你抽到哪塊地就是哪塊地
[00:12:16.520 --> 00:12:17.920]  是神給你的
[00:12:17.920 --> 00:12:18.920]  你沒得選
[00:12:18.920 --> 00:12:20.720]  神幫你選
[00:12:20.720 --> 00:12:21.320]  在這裡
[00:12:21.320 --> 00:12:24.320]  神也幫施人大衛選
[00:12:24.320 --> 00:12:27.320]  選那一份是怎樣的?
[00:12:27.320 --> 00:12:27.920]  第六節
[00:12:27.920 --> 00:12:30.320]  「用省糧給我的地帶」
[00:12:30.320 --> 00:12:32.520]  「坐落在街尾之處」
[00:12:32.520 --> 00:12:35.520]  「我的產業實在美好」
[00:12:35.520 --> 00:12:36.920]  神給他的那一份
[00:12:36.920 --> 00:12:38.920]  是坐落在街尾之處
[00:12:38.920 --> 00:12:40.520]  是好地
[00:12:40.520 --> 00:12:43.320]  他的產業非常好
[00:12:43.320 --> 00:12:46.520]  神給大衛抽到一支好籤
[00:12:46.520 --> 00:12:49.520]  是上上籤
[00:12:49.520 --> 00:12:52.320]  神給大衛抽的那支是上上籤
[00:12:52.320 --> 00:12:53.720]  記不記得我們剛才說
[00:12:53.720 --> 00:12:55.720]  經文的背景是什麼?
[00:12:55.720 --> 00:12:58.320]  他正正是被數羅追殺
[00:12:58.320 --> 00:13:00.320]  甚至我們看回大衛他一生
[00:13:00.320 --> 00:13:01.720]  雖然他做王
[00:13:01.720 --> 00:13:03.920]  但其實他一生都不平順
[00:13:03.920 --> 00:13:06.920]  常常都在戰亂逃難當中
[00:13:06.920 --> 00:13:08.920]  最平順是什麼日子?
[00:13:08.920 --> 00:13:14.120]  就是犯罪、姦淫、流無辜人血的時候
[00:13:14.120 --> 00:13:15.120]  而他連老
[00:13:15.120 --> 00:13:16.920]  他兒子也追殺他
[00:13:16.920 --> 00:13:18.920]  他一生顛沛流離
[00:13:18.920 --> 00:13:20.320]  但這裡竟然
[00:13:20.320 --> 00:13:24.120]  他說神為他抽到的那個是好籤
[00:13:24.120 --> 00:13:26.720]  給他的那一份是很好
[00:13:26.720 --> 00:13:29.920]  為什麼會這樣?
[00:13:29.920 --> 00:13:31.320]  我現在在教會
[00:13:31.320 --> 00:13:33.920]  牧羊的團契是多家團契
[00:13:33.920 --> 00:13:37.320]  多家是一個單親婦女的團契
[00:13:37.320 --> 00:13:40.320]  當中有喪牛、有李怡
[00:13:40.320 --> 00:13:42.320]  在一次小組查經裡面
[00:13:42.320 --> 00:13:45.120]  我們正正查到詩篇十六篇
[00:13:45.120 --> 00:13:46.320]  查到這一節
[00:13:46.320 --> 00:13:47.320]  當時我說
[00:13:47.320 --> 00:13:51.320]  「是呀,我所得的,你為我持守」
[00:13:51.320 --> 00:13:53.720]  就是我們所得著的一切
[00:13:53.720 --> 00:13:55.720]  我們所有的際遇
[00:13:55.720 --> 00:13:57.920]  包括我們的婚姻
[00:13:57.920 --> 00:13:59.120]  我們的老公走了
[00:13:59.120 --> 00:14:01.120]  我們的老公死了
[00:14:01.120 --> 00:14:05.320]  原來這些都是神給我們的上上籤
[00:14:05.320 --> 00:14:07.120]  是不是這樣?
[00:14:07.120 --> 00:14:09.720]  大家怎麼看?
[00:14:09.720 --> 00:14:12.720]  其實當時我問得也挺殘忍
[00:14:12.720 --> 00:14:15.920]  所以大家沉默了一會兒
[00:14:15.920 --> 00:14:17.920]  然後她的姐妹就說
[00:14:17.920 --> 00:14:20.520]  「是呀,是上上籤來的」
[00:14:20.520 --> 00:14:21.720]  「如果婚姻沒問題」
[00:14:21.720 --> 00:14:23.720]  「我不會回到神那裡」
[00:14:23.720 --> 00:14:25.920]  「如果沒有那段可怕的日子」
[00:14:25.920 --> 00:14:27.720]  「我仍然會自以為是」
[00:14:27.720 --> 00:14:29.320]  「我仍然會覺得自己很棒」
[00:14:29.320 --> 00:14:30.920]  「我仍然不會愛自己」
[00:14:30.920 --> 00:14:33.720]  「不會愛我身邊的人」
[00:14:33.720 --> 00:14:35.920]  於是有些姐妹和應
[00:14:35.920 --> 00:14:39.120]  但也有些姐妹繼續沉思
[00:14:39.120 --> 00:14:41.120]  是,實在需要繼續沉思
[00:14:41.120 --> 00:14:43.320]  因為實在很難明白
[00:14:43.320 --> 00:14:45.920]  為什麼婚姻的創傷
[00:14:45.920 --> 00:14:49.120]  可以成為上上籤
[00:14:49.120 --> 00:14:50.920]  不過我又真的看到
[00:14:50.920 --> 00:14:54.520]  有不少姐妹分享見證
[00:14:54.520 --> 00:14:57.920]  的確說到婚姻帶來的創傷
[00:14:57.920 --> 00:14:58.920]  但是靠著主
[00:14:58.920 --> 00:15:00.320]  她們真的走過了
[00:15:00.320 --> 00:15:02.120]  而且不止走過
[00:15:02.120 --> 00:15:04.120]  她們活出那種生命力
[00:15:04.120 --> 00:15:05.520]  她們更加自由
[00:15:05.520 --> 00:15:08.120]  她們的生命變得更加美麗
[00:15:08.120 --> 00:15:10.520]  我聽過有姐妹這樣分享
[00:15:10.520 --> 00:15:13.120]  她說以前覺得老公就是一切
[00:15:13.120 --> 00:15:14.320]  我只會依賴他
[00:15:14.320 --> 00:15:16.120]  甚至是依附他
[00:15:16.120 --> 00:15:18.320]  相處當中有很多合理
[00:15:18.320 --> 00:15:21.520]  和不合理的期望和要求
[00:15:21.520 --> 00:15:23.720]  結果大家都很痛苦
[00:15:23.720 --> 00:15:27.320]  原來我慢慢將我老公變成我的神
[00:15:27.320 --> 00:15:28.720]  原來人很有限制
[00:15:28.720 --> 00:15:30.920]  人很不可靠、很不可愛
[00:15:30.920 --> 00:15:32.320]  我自己也是
[00:15:32.320 --> 00:15:33.520]  但是感恩
[00:15:33.520 --> 00:15:35.320]  唯有神是可教
[00:15:35.320 --> 00:15:37.520]  神是信神、慈愛
[00:15:37.520 --> 00:15:38.520]  祂愛我
[00:15:38.520 --> 00:15:41.720]  祂一定會看顧我
[00:15:41.720 --> 00:15:45.520]  我看到姐妹能夠在婚姻的艱難中走過
[00:15:45.520 --> 00:15:47.720]  可以有這樣的領袖去信靠神
[00:15:47.720 --> 00:15:49.720]  我獻上感恩
[00:15:49.720 --> 00:15:51.720]  什麼叫信靠呢?
[00:15:51.720 --> 00:15:55.520]  信靠就是當我們在困難當中
[00:15:55.520 --> 00:15:57.920]  我們仍然選擇相信神
[00:15:57.920 --> 00:15:59.520]  相信神在這裡
[00:15:59.520 --> 00:16:01.720]  相信神會安排一切
[00:16:01.720 --> 00:16:05.320]  相信神會將最好的給我們
[00:16:05.320 --> 00:16:07.120]  雖然有時我們看不到
[00:16:07.120 --> 00:16:09.520]  什麼?這樣也叫祂對我好?
[00:16:09.520 --> 00:16:10.520]  是的
[00:16:10.520 --> 00:16:11.520]  祂沒有耍你
[00:16:11.520 --> 00:16:13.920]  祂沒有搞錯
[00:16:13.920 --> 00:16:16.120]  但是我明明很想和弟兄在一起
[00:16:16.120 --> 00:16:18.320]  為什麼神不給我?
[00:16:18.320 --> 00:16:19.520]  就是因為為你好
[00:16:19.520 --> 00:16:21.520]  所以就不給你
[00:16:21.520 --> 00:16:22.520]  你信不信得過神?
[00:16:22.520 --> 00:16:23.120]  你信不信得過神?
[00:16:23.120 --> 00:16:26.720]  就是祂會看得比我們更多
[00:16:26.720 --> 00:16:27.720]  弟兄姊妹
[00:16:27.720 --> 00:16:29.520]  就讓我們憑著信
[00:16:29.520 --> 00:16:33.920]  我們學習接受神的賜予和不賜予
[00:16:33.920 --> 00:16:40.120]  並且相信神必然會保守我們所當得的
[00:16:40.120 --> 00:16:44.720]  近日我女兒都經歷一些很迂迴的際遇
[00:16:44.720 --> 00:16:45.720]  她以為可以
[00:16:45.720 --> 00:16:46.720]  結果不行
[00:16:46.720 --> 00:16:47.920]  以為不可以
[00:16:47.920 --> 00:16:49.520]  然後又可以
[00:16:49.520 --> 00:16:51.720]  她深深體會了什麼叫做
[00:16:51.720 --> 00:16:54.320]  「塞翁失馬焉知非福」
[00:16:54.320 --> 00:16:58.320]  「塞翁得馬焉知非禍」
[00:16:58.320 --> 00:16:59.520]  於是她就說
[00:16:59.520 --> 00:17:01.920]  很討厭蔡先生
[00:17:01.920 --> 00:17:03.720]  蔡先生真的很討厭
[00:17:03.720 --> 00:17:06.520]  他很麻煩
[00:17:06.520 --> 00:17:08.520]  我覺得很有意思
[00:17:08.520 --> 00:17:09.920]  得和失
[00:17:09.920 --> 00:17:11.320]  福和禍
[00:17:11.320 --> 00:17:13.120]  其實我們都不知道
[00:17:13.120 --> 00:17:14.920]  人是很有限
[00:17:14.920 --> 00:17:17.120]  我們當時真的不明白
[00:17:17.120 --> 00:17:19.720]  或者我們過了很久之後
[00:17:19.720 --> 00:17:20.920]  再回望
[00:17:20.920 --> 00:17:22.720]  或者我們真的懂得回望
[00:17:22.720 --> 00:17:23.720]  我們才體會到
[00:17:23.720 --> 00:17:26.320]  原來當時以為天跌下來的事
[00:17:26.320 --> 00:17:28.320]  失業、失戀
