
[00:00:00.000 --> 00:00:02.000]  各位鼎姊妹早安
[00:04:07.840 --> 00:04:09.920]  每個人都是用AI
[00:04:09.920 --> 00:04:12.560]  如果我不懂怎麼辦?
[00:04:12.560 --> 00:04:15.640]  不懂的時候可能很怕自己跟不上
[00:04:15.640 --> 00:04:17.640]  跟不上的時候怎樣?
[00:04:17.640 --> 00:04:22.240]  很自然可能在這個職場裏面會被淘汰
[00:04:22.240 --> 00:04:26.120]  今天我們有沒有都受到這些事情
[00:04:26.120 --> 00:04:29.080]  去影響我們呢?
[00:04:29.080 --> 00:04:32.080]  其實神對我們人的帶領
[00:04:32.080 --> 00:04:34.080]  很多時候都是很獨特的
[00:04:34.080 --> 00:04:37.680]  神的信實的供應亦都很奇妙
[00:04:37.680 --> 00:04:39.880]  今天很想和大家一起
[00:04:39.880 --> 00:04:42.880]  透過《列王記》上十七章裏面
[00:04:42.880 --> 00:04:46.480]  去看看在聖經裏面
[00:04:46.480 --> 00:04:49.480]  一些人物當中的一些經歷
[00:04:49.480 --> 00:04:54.200]  如何成為我們今天在信心之旅裏面
[00:04:54.200 --> 00:04:56.080]  一個提醒
[00:04:56.080 --> 00:05:00.480]  很想我們一起去讀一些經文
[00:05:00.480 --> 00:05:09.160]  經文到第六節
[00:05:09.160 --> 00:05:11.480]  我請這邊的頂姐妹一起讀
[00:05:11.480 --> 00:05:15.880]  之後請另外一邊的頂姐妹一起讀
[00:05:15.880 --> 00:05:17.480]  1、2、3
[00:05:17.480 --> 00:05:22.880]  「住在激烈的提比斯,對爾利亞說:
[00:05:22.880 --> 00:05:28.880]  我指著所侍奉永生的耶和華,以色列的上帝起誓
[00:05:28.880 --> 00:05:34.880]  這幾年我若不禱告,必不降露水也不下雨
[00:05:34.880 --> 00:05:38.280]  耶和華的話臨到爾利亞說:
[00:05:38.280 --> 00:05:44.880]  你離開這裏往東去,躲在約旦河東邊的基納溪旁
[00:05:44.880 --> 00:05:47.480]  你要喝那溪裏的水
[00:05:47.480 --> 00:05:51.480]  我已經吩咐烏鴉在那裏供養你
[00:05:51.480 --> 00:05:53.680]  於是爾利亞去了
[00:05:53.680 --> 00:05:56.680]  他遵照耶和華的話做
[00:05:56.680 --> 00:06:00.880]  去住在約旦河東的基納溪旁
[00:06:00.880 --> 00:06:04.680]  烏鴉早上給他雕餅和玉
[00:06:04.680 --> 00:06:07.480]  晚上也有餅和玉
[00:06:07.480 --> 00:06:09.880]  他又喝溪裏的水
[00:06:09.880 --> 00:06:13.280]  過了些日子溪水乾了
[00:06:13.280 --> 00:06:16.280]  因為雨滑下地上」
[00:06:16.280 --> 00:06:18.280]  請另外一邊的頂姐妹
[00:06:18.280 --> 00:06:21.480]  「耶和華的話臨到他說:
[00:06:21.480 --> 00:06:26.880]  你起身到西頓撒勒伐去,住在那裏
[00:06:26.880 --> 00:06:31.680]  看那我已吩咐那裏的一個寡婦供養你
[00:06:31.680 --> 00:06:35.080]  爾利亞就起身往撒勒伐去
[00:06:35.080 --> 00:06:36.880]  他到了城門
[00:06:36.880 --> 00:06:40.880]  看那有一個寡婦在那裏等待
[00:06:40.880 --> 00:06:43.080]  爾利亞呼喚他說:
[00:06:43.080 --> 00:06:46.880]  請你用器皿取點水來吸喝
[00:06:46.880 --> 00:06:49.480]  他去取水的時候
[00:06:49.480 --> 00:06:51.880]  爾利亞又呼喚他說:
[00:06:51.880 --> 00:06:55.480]  請你手裏拿點餅來給我
[00:06:55.480 --> 00:06:58.880]  他說:我只著永生的耶和華
[00:06:58.880 --> 00:07:02.480]  你的上帝起誓:我沒有餅
[00:07:02.480 --> 00:07:04.880]  潭內只有一把麵
[00:07:04.880 --> 00:07:07.280]  坪裏只有一點油
[00:07:07.280 --> 00:07:10.080]  看那我去找兩斤柴
[00:07:10.080 --> 00:07:13.880]  帶回家為我的兒子做餅
[00:07:13.880 --> 00:07:16.680]  我們吃了就等死吧」
[00:07:16.680 --> 00:07:18.880]  我們一起再讀這幾個字
[00:07:18.880 --> 00:07:20.880]  爾利亞對他說:
[00:07:20.880 --> 00:07:24.880]  「不要怕,你去照你所說的做吧
[00:07:24.880 --> 00:07:29.480]  只要先為我做一個小餅,拿來給我
[00:07:29.480 --> 00:07:32.680]  然後為你和你的兒子做餅
[00:07:32.680 --> 00:07:36.680]  因為耶和華已識你的上帝如此說
[00:07:36.680 --> 00:07:39.280]  潭內的麵必不用盡
[00:07:39.280 --> 00:07:41.880]  坪裏的油必不短缺
[00:07:41.880 --> 00:07:46.280]  直到耶和華始於降在地上的日子」
[00:07:46.280 --> 00:07:49.280]  他人就照爾利亞的話去做
[00:07:49.280 --> 00:07:54.880]  他和爾利亞以及他的人吃了許多日子
[00:07:54.880 --> 00:07:58.080]  潭內的麵果然沒有用盡
[00:07:58.080 --> 00:08:00.480]  坪裏的油也不缺
[00:08:00.480 --> 00:08:04.280]  正如耶和華籍爾利亞所說的話
[00:08:04.280 --> 00:08:06.280]  我們一起去禱告吧
[00:08:17.280 --> 00:08:21.080]  神求你的靈親自在我們當中引導我們
[00:08:21.080 --> 00:08:23.880]  幫助我們去明白祢說話的真理
[00:08:23.880 --> 00:08:27.680]  以致我們能夠按著上帝的心意
[00:08:27.680 --> 00:08:30.280]  繼續去面對我們前面要走的路
[00:08:30.280 --> 00:08:31.280]  主多謝你
[00:08:31.280 --> 00:08:33.280]  聽我們同心在祢面前的禱告
[00:08:33.280 --> 00:08:35.680]  奉耶穌基督的名字而求
[00:08:35.680 --> 00:08:36.280]  阿們
[00:08:46.280 --> 00:08:49.880]  將二十九到三十三節裏
[00:08:49.880 --> 00:08:54.480]  有關當時不覺存在著甚麼問題
[00:08:54.480 --> 00:08:57.280]  在這段經文裏
[00:08:57.280 --> 00:09:00.280]  我們說到有關在猶大王
[00:09:00.280 --> 00:09:03.480]  阿撒第三十八年的時候
[00:09:03.480 --> 00:09:07.880]  阿們的兒子阿哈登基作以色列王
[00:09:07.880 --> 00:09:11.480]  阿哈在撒瑪利亞裏
[00:09:11.480 --> 00:09:14.680]  作以色列王有二十二年
[00:09:14.680 --> 00:09:16.880]  在經文裏也說到
[00:09:16.880 --> 00:09:20.880]  阿哈行耶和華眼中看為惡的事
[00:09:20.880 --> 00:09:26.280]  比他以前所有的王所犯的罪更加嚴重
[00:09:26.280 --> 00:09:29.280]  短短在這幾節的經文裏
[00:09:29.280 --> 00:09:37.480]  兩次提到阿哈所做的比以前的王更加嚴重
[00:09:37.480 --> 00:09:40.880]  究竟他做了甚麼惡的事呢?
[00:09:40.880 --> 00:09:47.080]  第一件事是原來阿哈犯了耶羅波安所犯的罪
[00:09:47.080 --> 00:09:49.880]  包括拜金牛族
[00:09:49.880 --> 00:09:52.080]  在丘壇獻祭
[00:09:52.080 --> 00:09:55.680]  和勒一些泛民做祭司
[00:09:55.680 --> 00:09:58.680]  當時阿哈在他的心裏覺得
[00:09:58.680 --> 00:10:01.880]  這些都是很小的事
[00:10:01.880 --> 00:10:05.280]  阿哈的太太是誰呢?
[00:10:05.280 --> 00:10:06.880]  就是耶洗別
[00:10:06.880 --> 00:10:11.880]  耶洗別原來是西頓王揭巴力的女兒
[00:10:11.880 --> 00:10:16.880]  相信阿哈也是受到太太的影響
[00:10:16.880 --> 00:10:20.680]  他也去侍奉和敬拜巴力
[00:10:20.680 --> 00:10:25.480]  大家知道巴力是迦南一些神明
[00:10:25.480 --> 00:10:28.680]  第二件惡事阿哈做了甚麼呢?
[00:10:28.680 --> 00:10:35.480]  就是在撒瑪利亞裏建造了巴力廟
[00:10:35.480 --> 00:10:40.680]  而且他在廟裏也為巴力做了一些獻祭
[00:10:40.680 --> 00:10:43.280]  另外也做了一些亞瑟拉
[00:10:43.280 --> 00:10:45.880]  亞瑟拉也是一些迦南的神明
[00:10:45.880 --> 00:10:51.480]  把這些迦南的神明引進到以色列裏面
[00:10:51.480 --> 00:10:56.280]  引進到這個地方自然會影響到他們的敬拜
[00:10:56.280 --> 00:11:00.080]  以色列民又去敬拜耶和華
[00:11:00.080 --> 00:11:01.680]  又去敬拜亞瑟拉
[00:11:01.680 --> 00:11:04.080]  是一種混合式的敬拜
[00:11:04.080 --> 00:11:07.080]  以致神非常憤怒
[00:11:07.080 --> 00:11:11.280]  我們大約了解了這個背景的時候
[00:11:11.280 --> 00:11:14.480]  當我們再看第十七章第一節的時候
[00:11:14.480 --> 00:11:19.880]  第一點就是他們所拜的巴力和亞瑟拉像
[00:11:19.880 --> 00:11:24.880]  第一點我們說到在信仰路上的抉擇
[00:11:24.880 --> 00:11:27.880]  其實在第一節的經文裏面
[00:11:27.880 --> 00:11:31.480]  是說到當時以利亞跟阿哈說
[00:11:31.480 --> 00:11:36.280]  他指著他所侍奉的永生耶和華起誓
[00:11:36.280 --> 00:11:39.080]  他說這幾年如果我不去祈禱
[00:11:39.080 --> 00:11:41.880]  叫天去下雨的時候
[00:11:41.880 --> 00:11:44.680]  天連露水都不會下
[00:11:44.680 --> 00:11:47.280]  露水和雨水都不會下
[00:11:47.280 --> 00:11:49.480]  為什麼以利亞這樣說
[00:11:49.480 --> 00:11:52.480]  就是因為當時阿哈敬拜巴力
[00:11:52.480 --> 00:11:56.080]  而巴力是一個掌管風雨的神
[00:11:56.080 --> 00:12:00.280]  以利亞很想告訴阿哈一件事
[00:12:00.280 --> 00:12:05.280]  究竟誰才是真正去掌管風雨的神呢?
[00:12:05.280 --> 00:12:10.280]  以利亞公然在挑戰阿哈
[00:12:10.280 --> 00:12:13.480]  你想想公然挑戰皇上你會怎樣?
[00:12:13.480 --> 00:12:15.680]  你不會有好結果吧?
[00:12:15.680 --> 00:12:17.680]  阿哈一定不會放過他
[00:12:17.680 --> 00:12:20.480]  一定會追殺他
[00:12:20.480 --> 00:12:23.680]  所以在經文的第二節裏面是說到
[00:12:23.680 --> 00:12:27.280]  神的說話當時臨到以利亞的身上
[00:12:27.280 --> 00:12:30.880]  吩咐他要離開所在之地
[00:12:30.880 --> 00:12:32.480]  向東邊那邊去
[00:12:32.480 --> 00:12:37.280]  就要躲在約旦河東邊的基納溪旁
[00:12:37.280 --> 00:12:40.280]  相信神帶領他去這個地方
[00:12:40.280 --> 00:12:41.880]  最主要的其中一件事
[00:12:41.880 --> 00:12:45.080]  就是解決他飲水的問題
[00:12:45.080 --> 00:12:49.480]  並且神說他吩咐烏鴉要供養他
[00:12:49.480 --> 00:12:51.480]  我想問如果你是以利亞
[00:12:51.480 --> 00:12:53.280]  聽到這個吩咐的時候
[00:12:53.280 --> 00:12:56.880]  你會怎樣想呢?
[00:12:56.880 --> 00:12:59.080]  可能我心裡會想
[00:12:59.080 --> 00:13:02.280]  叫我走到這麼偏僻的地方
[00:13:02.280 --> 00:13:05.480]  還要有一個很難接受的
[00:13:05.480 --> 00:13:08.080]  就是吃烏鴉擔給我的肉
[00:13:08.080 --> 00:13:11.480]  可能也會令我有一些不安的感覺
[00:13:11.480 --> 00:13:13.880]  大家知不知道烏鴉吃什麼的?
[00:13:13.880 --> 00:13:16.480]  是吃動物的死屍的
[00:13:16.480 --> 00:13:19.680]  我們去看看以利亞怎樣去回應
[00:13:19.680 --> 00:13:22.680]  在經文的第五節裏面
[00:13:22.680 --> 00:13:27.880]  這裡剛才提到他走到基納溪那邊
[00:13:27.880 --> 00:13:30.880]  於是以利亞就遵照神的吩咐
[00:13:30.880 --> 00:13:32.880]  離開了撒瑪利亞
[00:13:32.880 --> 00:13:33.880]  往東邊去
[00:13:33.880 --> 00:13:36.880]  去到約旦河東邊的基納溪旁
[00:13:36.880 --> 00:13:41.080]  他選擇相信遵照神的吩咐去做
[00:13:41.080 --> 00:13:44.080]  所以在經文的第六節裏面
[00:13:44.080 --> 00:13:47.880]  他就經歷到神藉著烏鴉供養他
[00:13:47.880 --> 00:13:49.880]  分別在早上
[00:13:49.880 --> 00:13:53.880]  晚上也會有餅和肉的供應
[00:13:53.880 --> 00:13:56.280]  而且也有水去喝
[00:13:56.280 --> 00:13:59.280]  但是你想想水過了一段時間
[00:13:59.280 --> 00:14:01.080]  沒有下雨的時候會怎樣?
[00:14:01.080 --> 00:14:03.080]  溪水都乾了
[00:14:03.080 --> 00:14:04.680]  因為已經沒有下雨了
[00:14:04.680 --> 00:14:07.680]  就好像當你看到銀行的戶口
[00:14:07.680 --> 00:14:09.080]  乾塘的時候
[00:14:09.080 --> 00:14:11.080]  你會有什麼反應?
[00:14:11.080 --> 00:14:13.080]  很擔心
[00:14:13.080 --> 00:14:14.480]  沒有水
[00:14:14.480 --> 00:14:16.480]  怎樣生活、生存?
[00:14:16.480 --> 00:14:21.280]  在這個時候神的說話再一次淋在他身上
[00:14:21.280 --> 00:14:23.280]  所以在第八節裏面講到
[00:14:23.280 --> 00:14:25.280]  神又吩咐他起身
[00:14:25.280 --> 00:14:30.880]  去西頓薩勒伐這個地方
[00:14:30.880 --> 00:14:32.880]  要住在那裏
[00:14:32.880 --> 00:14:36.080]  他會吩咐一個寡婦去供養他
[00:14:36.080 --> 00:14:39.880]  神第一次指示他去這個地方的時候
[00:14:39.880 --> 00:14:42.880]  是一個很詳細、很清楚的告訴他
[00:14:42.880 --> 00:14:45.880]  他要去哪一個地方、哪一個地點
[00:14:45.880 --> 00:14:48.880]  但是這次第二次跟他講的時候
[00:14:48.880 --> 00:14:50.080]  他只是告訴他
[00:14:50.080 --> 00:14:52.080]  你要去這個地區
[00:14:52.080 --> 00:14:54.480]  去這個薩勒伐這個地方
[00:14:54.480 --> 00:14:58.480]  神沒有好像第一次這麼仔細告訴他
[00:14:58.480 --> 00:15:00.880]  但是經文又告訴我們
[00:15:00.880 --> 00:15:05.480]  這個以利亞他跟第一次的回應都是一樣的
[00:15:05.480 --> 00:15:10.080]  就是起身去到薩勒伐這個地方
[00:15:10.080 --> 00:15:14.680]  究竟薩勒伐是一個什麼地方呢?
[00:15:14.680 --> 00:15:18.280]  原來這個地方是一個愛邦人的地方
[00:15:18.280 --> 00:15:19.480]  如果你看圖的時候
[00:15:19.480 --> 00:15:21.480]  你會看到最上上面那裏
[00:15:21.480 --> 00:15:25.280]  那個就是薩勒伐這個地點
[00:15:25.280 --> 00:15:28.480]  這個地方不單止是一個愛邦人的地方
[00:15:28.480 --> 00:15:33.280]  而且也是阿哈的老婆耶洗別的家鄉
[00:15:33.280 --> 00:15:35.280]  那個地方有什麼特別呢?
[00:15:35.280 --> 00:15:39.280]  就是一個盛行祭祀巴力的地方
[00:15:39.280 --> 00:15:43.480]  以利亞因為之前挑戰阿哈王
[00:15:43.480 --> 00:15:45.680]  所以被迫他要逃走
[00:15:45.680 --> 00:15:51.080]  但是神現在又叫他去住在敵人的地方
[00:15:51.080 --> 00:15:53.080]  聽起來都覺得有點奇怪
[00:15:53.080 --> 00:15:54.080]  為什麼呢?
[00:15:54.080 --> 00:15:55.880]  但是你會在經文裏面
[00:15:55.880 --> 00:15:59.680]  你會發覺以利亞也沒有去追問神為什麼
[00:15:59.680 --> 00:16:04.280]  他同樣都是選擇按著神的吩咐去做
[00:16:04.280 --> 00:16:08.480]  從以利亞這兩次對神的回應
[00:16:08.480 --> 00:16:10.080]  都讓我們看到
[00:16:10.080 --> 00:16:13.680]  他在一個很艱難的處境裏面的時候
[00:16:13.680 --> 00:16:19.080]  以利亞仍然是按照神的吩咐去做
[00:16:19.080 --> 00:16:21.680]  而且一次比一次
[00:16:21.680 --> 00:16:24.880]  他面對一個更加大的挑戰
[00:16:24.880 --> 00:16:30.880]  但是見到以利亞都是以立即的行動去回應
[00:16:30.880 --> 00:16:35.280]  也是表達到他對神有那份信心
[00:16:35.280 --> 00:16:37.480]  和那份信服的心
[00:16:37.480 --> 00:16:40.080]  可能有人會說
[00:16:40.080 --> 00:16:42.680]  以利亞是神的僕人
[00:16:42.680 --> 00:16:45.080]  神當然會供養他
[00:16:45.080 --> 00:16:47.480]  但是如果是其他人
[00:16:47.480 --> 00:16:51.480]  神是不是也同樣這樣對待呢?
[00:16:51.480 --> 00:16:54.480]  我們繼續看第十節
[00:16:54.480 --> 00:16:56.480]  在第十節經文裏面說到
[00:16:56.480 --> 00:16:59.480]  當時以利亞去到一個城門
[00:16:59.480 --> 00:17:03.480]  城門是當時他們一個必經的地方
[00:17:03.480 --> 00:17:09.480]  在那個地方裏面以利亞真的遇見了一個寡婦在撿柴
[00:17:09.480 --> 00:17:13.480]  於是他就主動去請這位寡婦
[00:17:13.480 --> 00:17:16.480]  可不可以幫他打一些水給他喝
[00:17:16.480 --> 00:17:21.480]  我相信他由基納溪那個地點
[00:17:21.480 --> 00:17:24.480]  走到薩勒法這個地方
[00:17:24.480 --> 00:17:26.480]  都有一段長的距離
[00:17:26.480 --> 00:17:29.480]  所以我相信他都需要去補一些水
[00:17:29.480 --> 00:17:32.480]  不單止他需要喝水
[00:17:32.480 --> 00:17:35.480]  他還誠實請那位寡婦
[00:17:35.480 --> 00:17:38.480]  可不可以幫他做一些餅給他吃
[00:17:38.480 --> 00:17:40.480]  解決他肚子餓的問題
[00:17:40.480 --> 00:17:44.480]  當以利亞去吩咐一個愛邦的寡婦
[00:17:44.480 --> 00:17:46.480]  先為他做了一個餅
[00:17:46.480 --> 00:17:50.480]  然後你才為自己和你的兒子去做餅
[00:17:50.480 --> 00:17:53.480]  如果你在那個寡婦聽到的時候
[00:17:53.480 --> 00:17:56.480]  你會有一些什麼回應呢?
[00:17:56.480 --> 00:17:59.480]  可能你都會想
[00:17:59.480 --> 00:18:02.480]  一個陌生的人我自己都不夠吃
[00:18:02.480 --> 00:18:05.480]  我還要去先為你做一個餅
[00:18:05.480 --> 00:18:07.480]  然後才給自己吃
[00:18:07.480 --> 00:18:10.480]  其實都是一個不容易
[00:18:10.480 --> 00:18:13.480]  所以他在第經文裏面
[00:18:13.480 --> 00:18:15.480]  第十二節裏面
[00:18:15.480 --> 00:18:18.480]  他說我指著永生的耶和華
[00:18:18.480 --> 00:18:20.480]  你的神起勢
[00:18:20.480 --> 00:18:21.480]  他說我沒有餅
[00:18:21.480 --> 00:18:23.480]  他說潭裏面只有一些麵
[00:18:23.480 --> 00:18:25.480]  瓶裏面只有一些油
[00:18:25.480 --> 00:18:29.480]  看我去撿一些柴帶回來
[00:18:29.480 --> 00:18:31.480]  為我和我的兒子做餅
[00:18:31.480 --> 00:18:33.480]  我們吃完之後就等死
[00:18:33.480 --> 00:18:35.480]  對於這個寡婦來說
[00:18:35.480 --> 00:18:37.480]  其實是一個很大的掙扎
[00:18:37.480 --> 00:18:40.480]  因為自己連最後的一餐
[00:18:40.480 --> 00:18:42.480]  吃完之後都要等死
[00:18:42.480 --> 00:18:45.480]  現在我還要將我自己唯一有的東西
[00:18:45.480 --> 00:18:47.480]  給一個陌生的人
[00:18:47.480 --> 00:18:50.480]  其實是一點都不容易的
[00:18:50.480 --> 00:18:52.480]  以利亞就叫他
[00:18:52.480 --> 00:18:53.480]  他說你不需要怕
[00:18:53.480 --> 00:18:56.480]  你只要照著你所說的去做
[00:18:56.480 --> 00:18:58.480]  你先為我做一個餅
[00:18:58.480 --> 00:19:02.480]  然後為你和你的兒子做一個餅
[00:19:02.480 --> 00:19:04.480]  因為神跟他這樣說
[00:19:04.480 --> 00:19:07.480]  他說潭裏面的麵必定不會用盡
[00:19:07.480 --> 00:19:09.480]  瓶裏面的油也不會短缺
[00:19:09.480 --> 00:19:13.480]  直到神洗到雨降在地上的日子
[00:19:13.480 --> 00:19:15.480]  寡婦聽完之後
[00:19:15.480 --> 00:19:18.480]  其實她可以有選擇
[00:19:18.480 --> 00:19:21.480]  她可以選擇我做
[00:19:21.480 --> 00:19:23.480]  也可以選擇我不做
[00:19:23.480 --> 00:19:25.480]  但是最後我們見到
[00:19:25.480 --> 00:19:27.480]  在經文裏面告訴我們
[00:19:27.480 --> 00:19:30.480]  她是照著以利亞的說話去做
[00:19:30.480 --> 00:19:32.480]  可能有些人會這樣想
[00:19:32.480 --> 00:19:34.480]  可能這個寡婦
[00:19:34.480 --> 00:19:36.480]  她自己所相信的巴力
[00:19:36.480 --> 00:19:38.480]  都幫不到她自己
[00:19:38.480 --> 00:19:39.480]  反正都要死
[00:19:39.480 --> 00:19:42.480]  不如選擇去相信以利亞的說話
[00:19:42.480 --> 00:19:44.480]  可能去博一博她的心態
[00:19:44.480 --> 00:19:47.480]  我相信寡婦都沒有想過
[00:19:47.480 --> 00:19:50.480]  當她照著以利亞的吩咐去做的時候
[00:19:50.480 --> 00:19:52.480]  在經文的十六節裏面說過
[00:19:52.480 --> 00:19:55.480]  潭裏面的麵真的沒有用盡
[00:19:55.480 --> 00:19:57.480]  瓶裏面的油也沒有短缺
[00:19:57.480 --> 00:20:01.480]  正如耶和華藉著以利亞所說的話
[00:20:01.480 --> 00:20:06.480]  當寡婦照著以利亞的說話去做的時候
[00:20:06.480 --> 00:20:10.480]  她同樣經歷到主那種很奇妙的供應
[00:20:10.480 --> 00:20:13.480]  原來以利亞的神是真的
[00:20:13.480 --> 00:20:16.480]  她所說的話也沒有落空
[00:20:16.480 --> 00:20:18.480]  從這兩次的事件裏面
[00:20:18.480 --> 00:20:20.480]  都讓我們看到
[00:20:20.480 --> 00:20:23.480]  以利亞在她的信仰路上
[00:20:23.480 --> 00:20:27.480]  當她選擇去遵照神的說話去做的時候
[00:20:27.480 --> 00:20:31.480]  結果她真的經歷到神的供應
[00:20:31.480 --> 00:20:34.480]  同樣寡婦都是因為選擇
[00:20:34.480 --> 00:20:37.480]  相信以利亞所說的話
[00:20:37.480 --> 00:20:40.480]  她同樣都經歷到神的供應
[00:20:40.480 --> 00:20:44.480]  我不知道在大家信仰的路上
[00:20:44.480 --> 00:20:48.480]  你有沒有因為照著神的說話去走
[00:20:48.480 --> 00:20:51.480]  你曾經都經歷過神的幫助呢?
[00:20:51.480 --> 00:20:56.480]  我不知道大家是否記得當年沙士的事件
[00:20:56.480 --> 00:21:00.480]  當年的沙士有不少的人
[00:21:00.480 --> 00:21:04.480]  因為感染了這些病毒就失去了生命
[00:21:04.480 --> 00:21:08.480]  其實在那件事裏面
[00:21:08.480 --> 00:21:11.480]  神也提醒我
[00:21:11.480 --> 00:21:16.480]  其實生命不是在人的掌握裏面
[00:21:16.480 --> 00:21:18.480]  於是神提醒我
[00:21:18.480 --> 00:21:21.480]  趁著自己仍然有生命的時候
[00:21:21.480 --> 00:21:28.480]  不要忘記回應神昔日對我自己的呼召
[00:21:28.480 --> 00:21:31.480]  你要趕快去回應神
[00:21:31.480 --> 00:21:36.480]  所以當時我和我的先生Louis商量
[00:21:36.480 --> 00:21:39.480]  不如我先去讀神學
[00:21:39.480 --> 00:21:41.480]  為什麼呢?
[00:21:41.480 --> 00:21:44.480]  因為始終有另外一個撐著家
[00:21:44.480 --> 00:21:47.480]  然後你才去讀
[00:21:47.480 --> 00:21:50.480]  我們也不需要太過擔心經濟的問題
[00:21:50.480 --> 00:21:52.480]  但是我們看到
[00:21:52.480 --> 00:21:55.480]  原來神的意念是高過人的意念
