
[00:00:00.000 --> 00:00:02.120]  不知道你們剛才是否覺得這個場地
[00:02:06.480 --> 00:02:09.920]  他們的生命價值感創了新低
[00:02:09.920 --> 00:02:15.240]  他們認為活在世上的價值或意義是沒有的
[00:02:15.240 --> 00:02:17.920]  不知道生存是為了甚麼
[00:02:17.920 --> 00:02:19.880]  我相信大家也接二連三
[00:02:19.960 --> 00:02:23.440]  在新聞或網絡平台
[00:02:23.440 --> 00:02:25.800]  也看到很多關於學童輕生
[00:02:25.800 --> 00:02:29.240]  以及他們的情緒壓力過大的新聞
[00:02:29.240 --> 00:02:32.520]  我想這些調查或你看見的新聞
[00:02:32.520 --> 00:02:34.640]  也反映出一個現況
[00:02:34.640 --> 00:02:40.400]  年輕人承受的壓力、情緒等問題
[00:02:40.400 --> 00:02:42.840]  比舊日過之而無不及
[00:02:42.840 --> 00:02:45.480]  不少年輕人的生命
[00:02:45.640 --> 00:02:50.120]  也活在一種迷茫、不安、浮浮沉沉
[00:02:50.120 --> 00:02:52.560]  不知道生存的意義是怎樣
[00:02:52.560 --> 00:02:54.640]  相信他們的生命
[00:02:54.640 --> 00:02:57.240]  特別我們作為教會的群體
[00:02:57.240 --> 00:02:59.480]  我們也看見或覺得
[00:02:59.480 --> 00:03:02.200]  他們很需要被主的光去引領
[00:03:02.200 --> 00:03:04.880]  剛才也跟大家看見
[00:03:04.880 --> 00:03:09.000]  今天的講題是「容讓生命發光」
[00:03:09.000 --> 00:03:11.440]  今天會跟大家一起探討
[00:03:11.440 --> 00:03:12.960]  或一起透過看
[00:03:13.040 --> 00:03:16.120]  《士路行傳九章》1至19節
[00:03:16.120 --> 00:03:18.040]  透過保羅的生命
[00:03:18.040 --> 00:03:21.840]  讓我們看見人怎樣可以走出黑暗的迷茫
[00:03:21.840 --> 00:03:24.080]  去得見生命的光芒
[00:03:24.080 --> 00:03:27.080]  我們一起先讀以下經文
[00:03:27.080 --> 00:03:28.360]  預備起
[00:03:28.360 --> 00:03:32.560]  (不斷用威嚇、空巷的口氣)
[00:03:32.560 --> 00:03:34.880]  (向主的門徒說話)
[00:03:34.880 --> 00:03:36.840]  (他去見大祭司)
[00:03:36.840 --> 00:03:40.920]  (要求發信給大馬士革的各會堂)
[00:03:41.000 --> 00:03:44.280]  (若是找著信奉者道的人)
[00:03:44.280 --> 00:03:45.480]  (論男女)
[00:03:45.480 --> 00:03:48.960]  (都盡他捆綁帶到耶路撒冷)
[00:03:48.960 --> 00:03:50.760]  (蘇羅在途中)
[00:03:50.760 --> 00:03:53.400]  (將到大馬士革的時候)
[00:03:53.400 --> 00:03:56.760]  (忽然有一道光從天上下來)
[00:03:56.760 --> 00:03:58.920]  (四面照射著他)
[00:03:58.920 --> 00:04:00.960]  (他就突然在地)
[00:04:00.960 --> 00:04:03.400]  (聽見有聲音對他說)
[00:04:03.400 --> 00:04:07.320]  (蘇羅,蘇羅,你為甚麼迫害我)
[00:04:07.320 --> 00:04:08.120]  (他說)
[00:04:08.120 --> 00:04:09.960]  (主啊,你是誰)
[00:04:10.040 --> 00:04:14.000]  (主說,我就是你所迫害的耶穌)
[00:04:14.000 --> 00:04:15.880]  (起來進城去)
[00:04:15.880 --> 00:04:19.680]  (你應該做的事必有人告訴你)
[00:04:19.680 --> 00:04:23.720]  (同行的人站在那裡說不出話來)
[00:04:23.720 --> 00:04:27.960]  (因為他們聽見聲音卻看不見人)
[00:04:27.960 --> 00:04:32.000]  (蘇羅從地上起來睜開眼睛)
[00:04:32.000 --> 00:04:34.280]  (竟不能看見甚麼)
[00:04:34.280 --> 00:04:36.440]  (有人拉著他手)
[00:04:36.440 --> 00:04:39.080]  (令他進了大馬士革)
[00:04:39.160 --> 00:04:41.920]  (他三天甚麼都看不見)
[00:04:41.920 --> 00:04:43.880]  (也不吃也不喝)
[00:04:43.880 --> 00:04:45.520]  我們一起讀禱告吧
[00:04:45.520 --> 00:04:50.760]  七海天父,你留下聖經
[00:04:50.760 --> 00:04:52.640]  以致我們透過你的話
[00:04:52.640 --> 00:04:56.280]  能夠反思我們的生命應該為你而活
[00:04:56.280 --> 00:04:57.840]  主啊,願你幫助
[00:04:57.840 --> 00:04:59.840]  讓聖靈在我們心中動功
[00:04:59.840 --> 00:05:02.320]  以致我們能夠有尊心
[00:05:02.320 --> 00:05:03.960]  也能夠將你的話
[00:05:03.960 --> 00:05:06.600]  成為我們生命的提醒和指引
[00:05:06.600 --> 00:05:08.480]  你聽我們的禱告
[00:05:08.560 --> 00:05:11.280]  以信禱告,奉主耶穌基督成名求
[00:05:11.280 --> 00:05:12.520]  阿們
[00:05:12.520 --> 00:05:16.640]  接下來我們一起進入經文當中
[00:05:16.640 --> 00:05:19.800]  我們會先看剛才的一至九節
[00:05:19.800 --> 00:05:22.880]  在這裡很想跟大家說
[00:05:22.880 --> 00:05:25.760]  這裡的「蘇羅」是指使徒保羅
[00:05:25.760 --> 00:05:29.240]  他在未認識耶穌、未信主之前的名字
[00:05:29.240 --> 00:05:32.520]  為免一會兒蘇羅或保羅的名字混淆
[00:05:32.520 --> 00:05:35.880]  下列大部分都統稱他為保羅
[00:05:36.680 --> 00:05:40.600]  斯里的保羅其實是以猶太教傳統的律法
[00:05:40.600 --> 00:05:42.520]  為他信仰的標準
[00:05:42.520 --> 00:05:45.160]  他認為基督徒
[00:05:45.160 --> 00:05:48.760]  這群基督徒相信耶穌是尼塞亞教主
[00:05:48.760 --> 00:05:51.760]  他們的舉動是一個拜偶像
[00:05:51.760 --> 00:05:53.760]  是一個攝族神的一群人
[00:05:53.760 --> 00:05:57.000]  因為在猶太教徒的想法當中
[00:05:57.000 --> 00:05:59.520]  覺得耶穌是一個拿撒勒人
[00:05:59.520 --> 00:06:02.040]  怎可以是一個榮耀的上帝呢
[00:06:02.040 --> 00:06:05.920]  所以保羅很熱心去迫害
[00:06:06.000 --> 00:06:08.040]  當中有很多基督徒
[00:06:08.040 --> 00:06:10.160]  第一,第二節我們看到
[00:06:10.160 --> 00:06:13.280]  保羅當時不斷用威嚇、空巷的口氣
[00:06:13.280 --> 00:06:15.160]  向主的門徒說話
[00:06:15.160 --> 00:06:17.480]  代表他找到這群基督徒時
[00:06:17.480 --> 00:06:18.680]  就會恐嚇他們
[00:06:18.680 --> 00:06:21.840]  「你為何要信這個宗教」等等
[00:06:21.840 --> 00:06:23.680]  很想迫他們離開
[00:06:23.680 --> 00:06:26.560]  他認為這樣做的迫害
[00:06:26.560 --> 00:06:29.520]  基督徒是在維護他的信仰
[00:06:29.520 --> 00:06:31.400]  維護上帝的名字
[00:06:31.400 --> 00:06:34.520]  是為神大發熱心的行動表現
[00:06:34.600 --> 00:06:35.480]  不僅如此
[00:06:35.480 --> 00:06:38.040]  原來在第一、二節說話中
[00:06:38.040 --> 00:06:41.080]  他更加去見猶太的大祭司
[00:06:41.080 --> 00:06:44.760]  他要求發信給在大馬士革的猶太會堂
[00:06:44.760 --> 00:06:47.800]  說如果你們發現耶穌的門徒
[00:06:47.800 --> 00:06:50.880]  你們不論男女都要被捆綁
[00:06:50.880 --> 00:06:53.640]  帶到耶路撒冷受審
[00:06:53.640 --> 00:06:58.040]  保羅從耶路撒冷到大馬士革
[00:06:58.040 --> 00:07:00.760]  足足有三百公里的路程
[00:07:00.760 --> 00:07:02.480]  如果快馬加鞭去
[00:07:02.560 --> 00:07:04.920]  其實也要一星期才到達
[00:07:04.920 --> 00:07:06.600]  你看得見他為了要捉拿
[00:07:06.600 --> 00:07:10.480]  甚至迫害基督徒的熱心有多大
[00:07:10.480 --> 00:07:14.560]  他對於信仰的熱情有多狂熱
[00:07:14.560 --> 00:07:16.640]  可以簡單來說
[00:07:16.640 --> 00:07:20.880]  你會問為何保羅會如此特別熱心
[00:07:20.880 --> 00:07:24.720]  保羅在《士羅行傳》22章3節
[00:07:24.720 --> 00:07:28.240]  曾經提及過他的成長背景
[00:07:28.240 --> 00:07:30.640]  他說他原本是一個猶太人
[00:07:30.720 --> 00:07:32.360]  在加瑪列的門下
[00:07:32.360 --> 00:07:36.080]  按照祖宗最嚴謹的律法受教
[00:07:36.080 --> 00:07:39.360]  他認為他的生命是熱心侍奉神
[00:07:39.360 --> 00:07:42.320]  加瑪列門下是甚麼呢
[00:07:42.320 --> 00:07:44.880]  其實是法利塞人的門派
[00:07:44.880 --> 00:07:49.080]  是一群很嚴謹遵守摩西律法的人
[00:07:49.080 --> 00:07:52.000]  保羅從小在律法主義的分途下
[00:07:52.000 --> 00:07:53.880]  他認為愛上帝
[00:07:53.880 --> 00:07:57.760]  就是等於要維護、遵守摩西的律法
[00:07:57.840 --> 00:07:59.320]  所以對他來說
[00:07:59.320 --> 00:08:03.200]  碧白這群藐視摩西律法
[00:08:03.200 --> 00:08:04.920]  認耶穌是上帝的人
[00:08:04.920 --> 00:08:08.000]  他認為這條路是很正確的
[00:08:08.000 --> 00:08:10.720]  是愛上帝、服侍上帝的表現
[00:08:10.720 --> 00:08:14.240]  經文慢慢提到
[00:08:14.240 --> 00:08:16.960]  當保羅在快馬加鞭
[00:08:16.960 --> 00:08:20.680]  準備進入大馬士革的路上時
[00:08:20.680 --> 00:08:24.320]  他心裡覺得要為神做大事的時候
[00:08:24.320 --> 00:08:27.360]  忽然有一道光說
[00:08:27.440 --> 00:08:28.800]  「天上下來」
[00:08:28.800 --> 00:08:31.360]  他說由四面照著他
[00:08:31.360 --> 00:08:37.000]  接下來保羅會經歷一個信仰上的180度轉變
[00:08:37.000 --> 00:08:40.680]  在第四至第六節
[00:08:40.680 --> 00:08:44.880]  當光從天上下來四周照著保羅的時候
[00:08:44.880 --> 00:08:46.520]  保羅就跌倒了
[00:08:46.520 --> 00:08:49.760]  而聽到的是在大光裡有聲音對他說
[00:08:49.760 --> 00:08:53.440]  「蘇羅,蘇羅,你為甚麼迫害我」
[00:08:53.440 --> 00:08:57.120]  其實對於很熟悉的舊約
[00:08:57.200 --> 00:08:59.120]  他是研讀摩西律法
[00:08:59.120 --> 00:09:02.640]  是法利賽人研究的專家
[00:09:02.640 --> 00:09:06.640]  他很清楚這一刻是一個怎樣的場面
[00:09:06.640 --> 00:09:08.240]  有榮耀的大光
[00:09:08.240 --> 00:09:11.160]  加上有從天上而來的聲音
[00:09:11.160 --> 00:09:14.120]  就像他讀到昔日耶和華神
[00:09:14.120 --> 00:09:17.000]  向他以色列的列祖顯現
[00:09:17.000 --> 00:09:21.200]  例如是摩西、以利爾賽等等的畫面
[00:09:21.200 --> 00:09:23.920]  但他這把聲音
[00:09:24.000 --> 00:09:25.360]  他一來就問保羅
[00:09:25.360 --> 00:09:27.280]  「為甚麼你要迫害我」
[00:09:27.280 --> 00:09:32.640]  這時候我相信保羅心裡有很大的混亂
[00:09:32.640 --> 00:09:34.160]  因為剛才提到
[00:09:34.160 --> 00:09:38.520]  保羅一開始以為他為上帝大發熱心
[00:09:38.520 --> 00:09:40.600]  所以迫害一群基督徒
[00:09:40.600 --> 00:09:42.040]  但他這一刻發現
[00:09:42.040 --> 00:09:44.640]  原來自己一直在迫害上帝
[00:09:44.640 --> 00:09:49.040]  這一刻他感受到的是很驚訝、迷惘
[00:09:49.040 --> 00:09:50.760]  甚至很恐懼
[00:09:50.760 --> 00:09:53.160]  他會問究竟發生了甚麼事
[00:09:53.240 --> 00:09:56.280]  是否他一直對上帝的心意有誤解
[00:09:56.280 --> 00:09:59.440]  正在這個思緒混亂之中
[00:09:59.440 --> 00:10:01.840]  保羅問了一條問題
[00:10:01.840 --> 00:10:03.960]  他說「主啊,你是誰」
[00:10:03.960 --> 00:10:07.400]  這看似是疑問句
[00:10:07.400 --> 00:10:10.560]  但其實反映了保羅內心很深的矛盾
[00:10:10.560 --> 00:10:14.520]  保羅從小就知道上帝
[00:10:14.520 --> 00:10:16.560]  他以為自己很認識上帝
[00:10:16.560 --> 00:10:17.720]  但這一刻他發現
[00:10:17.720 --> 00:10:21.280]  原來他完全不知道上帝是誰
[00:10:21.280 --> 00:10:23.040]  原來他一直走錯了
[00:10:23.120 --> 00:10:26.400]  走離了上帝的心意
[00:10:26.400 --> 00:10:29.800]  「主啊,你是誰」這句問題
[00:10:29.800 --> 00:10:33.840]  其實也代表了保羅不再以自己所認為的
[00:10:33.840 --> 00:10:36.320]  去定義或理解神的心意
[00:10:36.320 --> 00:10:40.760]  而是他真真正正開始去尋問、尋找神
[00:10:40.760 --> 00:10:44.240]  重新認識上帝的心意是怎樣的
[00:10:44.240 --> 00:10:48.480]  而耶穌馬上向他啟示
[00:10:48.480 --> 00:10:51.440]  他說「我就是你所迫害的耶穌」
[00:10:52.040 --> 00:10:53.320]  「叫祢起來遵聖」
[00:10:53.320 --> 00:10:55.720]  「祢應該做的事,有人會告訴祢」
[00:10:55.720 --> 00:10:59.680]  在這裡,耶穌說「我就是」
[00:10:59.680 --> 00:11:03.160]  「我就是」在這裡的原文是說
[00:11:03.160 --> 00:11:05.240]  「我是自有永有的」
[00:11:05.240 --> 00:11:06.960]  其實就是耶穌說
[00:11:06.960 --> 00:11:09.400]  祂昔日向以色列百姓
[00:11:09.400 --> 00:11:11.960]  去顯明祂自己的自稱
[00:11:11.960 --> 00:11:13.640]  祂就是那位造物主
[00:11:13.640 --> 00:11:15.800]  耶穌在這裡要讓保羅知道
[00:11:15.800 --> 00:11:20.120]  其實祢一直迫害納撒族人耶穌的那群叛徒
[00:11:20.200 --> 00:11:23.200]  納撒族人的耶穌其實就是那位造物主
[00:11:23.200 --> 00:11:25.640]  當保羅去面見神
[00:11:25.640 --> 00:11:27.680]  被主光照的時候
[00:11:27.680 --> 00:11:29.240]  他開始發現
[00:11:29.240 --> 00:11:32.160]  自己生命原來處於一個很黑暗
[00:11:32.160 --> 00:11:34.360]  或者甚或有過犯的當中
[00:11:34.360 --> 00:11:38.360]  當人去面見神,被主光照
[00:11:38.360 --> 00:11:40.520]  人的回應很自然
[00:11:40.520 --> 00:11:42.720]  就是怎樣呢?就是在第九節
[00:11:42.720 --> 00:11:44.800]  保羅說他三天
[00:11:44.800 --> 00:11:48.920]  第九節說「保羅三天都不吃不喝」
[00:11:49.000 --> 00:11:52.880]  這個形容是在說他在禁食禱告
[00:11:52.880 --> 00:11:54.760]  以猶太人的傳統來說
[00:11:54.760 --> 00:11:58.880]  禁食禱告其實是一種
[00:11:58.880 --> 00:12:04.520]  向神悔改的過程
[00:12:04.520 --> 00:12:08.960]  我相信在悔改、歸回神的過程中
[00:12:08.960 --> 00:12:10.480]  保羅在那三天
[00:12:10.480 --> 00:12:17.080]  回想他過去向一群基督徒所做的惡行
[00:12:17.160 --> 00:12:20.320]  他為他過去所犯的過錯、罪
[00:12:20.320 --> 00:12:23.160]  都在耶穌面前悔改禱告
[00:12:23.160 --> 00:12:26.000]  而很特別
[00:12:26.000 --> 00:12:28.680]  其實在猶太人的想法當中
[00:12:28.680 --> 00:12:33.280]  悔改不單只是道歉、認錯、認罪
[00:12:33.280 --> 00:12:38.480]  而是整個人、行事為人都轉向神
[00:12:38.480 --> 00:12:42.640]  而上帝的心意為他們生命的最重要
[00:12:42.640 --> 00:12:44.960]  要走在上帝心意當中
[00:12:46.640 --> 00:12:49.000]  當我們再回到華西心體
[00:12:49.000 --> 00:12:53.120]  保羅在往大馬事隔的路上遇見主
[00:12:53.120 --> 00:12:57.680]  主的榮光很大地讓他認知
[00:12:57.680 --> 00:12:59.840]  耶穌是那位主
[00:12:59.840 --> 00:13:02.000]  但主的榮光、大光
[00:13:02.000 --> 00:13:05.720]  不像超人所發出的死光
[00:13:05.720 --> 00:13:08.080]  要定保羅的死罪
[00:13:08.080 --> 00:13:09.920]  而不是要懲罰保羅
[00:13:09.920 --> 00:13:14.760]  耶穌在光宗中向保羅提問
[00:13:14.840 --> 00:13:16.800]  祂不是要定他的罪,祂說甚麼
[00:13:16.800 --> 00:13:19.240]  祂說「你為甚麼要逼迫我」
[00:13:19.240 --> 00:13:21.920]  為甚麼要逼迫我
[00:13:21.920 --> 00:13:27.280]  其實是希望保羅停下來
[00:13:27.280 --> 00:13:29.320]  去反思他的信仰
[00:13:29.320 --> 00:13:31.400]  祂要保羅反思
[00:13:31.400 --> 00:13:34.000]  自己在做甚麼
[00:13:34.000 --> 00:13:38.160]  是否知道自己的信仰一直走歪了
[00:13:38.160 --> 00:13:43.320]  同樣地,保羅在過程中
[00:13:43.400 --> 00:13:45.880]  耶穌也向他發出了一個新的命令
[00:13:45.880 --> 00:13:48.440]  第六節,他提到
[00:13:48.440 --> 00:13:50.600]  「起來,進城去」
[00:13:50.600 --> 00:13:53.680]  「你應該做的事,必有人會告訴你」
[00:13:53.680 --> 00:13:58.480]  原來耶穌在向保羅揭示
[00:13:58.480 --> 00:14:00.880]  他生命的黑暗之外
[00:14:00.880 --> 00:14:03.360]  他的道路也不再一樣
[00:14:03.360 --> 00:14:05.360]  保羅進大馬事隔
[00:14:05.360 --> 00:14:07.680]  不再要逼迫基督徒
[00:14:07.680 --> 00:14:11.680]  而是要等候上帝為他預備的道路
[00:14:12.480 --> 00:14:13.480]  (喘氣)
[00:14:13.480 --> 00:14:19.480]  主的光不是要懲罰人
[00:14:19.480 --> 00:14:23.360]  而是要將人從黑暗中挽回
[00:14:23.360 --> 00:14:26.440]  引導人走向神的正路
[00:14:26.440 --> 00:14:30.560]  頂姐妹,相信參加崇拜的你們
[00:14:30.560 --> 00:14:31.840]  在座的你們
[00:14:31.840 --> 00:14:34.160]  無疑都是對信仰有認真
[00:14:34.160 --> 00:14:36.520]  或是有渴望要追求的人
[00:14:36.520 --> 00:14:39.600]  我們也會如常回教會
[00:14:39.600 --> 00:14:41.560]  每星期都會回來
[00:14:41.640 --> 00:14:42.400]  可能我們也知道
[00:14:42.400 --> 00:14:44.360]  我們不可停止聚會
[00:14:44.360 --> 00:14:48.400]  要努力去崇拜、團契
[00:14:48.400 --> 00:14:52.480]  讓自己的生命能夠紮根在上帝當中
[00:14:52.480 --> 00:14:53.840]  甚或在座的你們
[00:14:53.840 --> 00:14:57.640]  可能有些人都是侍奉團隊的服侍
[00:14:57.640 --> 00:15:00.520]  可能是京拜隊、詩詩、AV Team
[00:15:00.520 --> 00:15:03.560]  甚或你做組長、導師
[00:15:03.560 --> 00:15:06.880]  能夠參與侍奉是一件很美好的事
[00:15:06.880 --> 00:15:08.560]  或是你們為神的付出
[00:15:08.640 --> 00:15:11.720]  同樣花了很多時間和心力
[00:15:11.720 --> 00:15:13.520]  是值得欣賞的
[00:15:13.520 --> 00:15:15.640]  但我相信保羅今天的經歷
[00:15:15.640 --> 00:15:17.680]  正在提醒我們一件事
[00:15:17.680 --> 00:15:21.640]  人有時會不自覺,偏離了神的心意
[00:15:21.640 --> 00:15:24.600]  可能有時是因為一些習慣
[00:15:24.600 --> 00:15:26.680]  一些我們自我中心
[00:15:26.680 --> 00:15:30.600]  甚或我們對信仰的誤解和偏差
[00:15:30.600 --> 00:15:36.040]  令我們偏離了上帝所要我們走的心意
[00:15:36.040 --> 00:15:37.640]  慢慢走歪了
[00:15:38.640 --> 00:15:42.960]  不知道你們有否試過在很光的地方關燈
[00:15:42.960 --> 00:15:46.720]  之後你會慢慢發現是怎樣的
[00:15:46.720 --> 00:15:49.560]  你的眼睛會慢慢適應了黑暗
[00:15:49.560 --> 00:15:52.360]  可能你會覺得在黑暗中走也不錯
[00:15:52.360 --> 00:15:54.120]  也能看到東西
[00:15:54.120 --> 00:15:57.400]  當人有時習慣了黑暗時
[00:15:57.400 --> 00:16:00.400]  可能會覺得不用改變甚麼
[00:16:00.400 --> 00:16:02.480]  不需要改變
[00:16:02.480 --> 00:16:06.160]  但我們很需要的是主的光
[00:16:06.240 --> 00:16:10.040]  主的光要照出我們屬靈的光景
[00:16:10.040 --> 00:16:11.920]  我們的境況是怎樣
[00:16:11.920 --> 00:16:15.120]  事實上,被主的光光照
[00:16:15.120 --> 00:16:17.040]  不單是順主的一刻
[00:16:17.040 --> 00:16:19.240]  更是一個信仰的歷程
[00:16:19.240 --> 00:16:23.280]  以下很想邀請一位年輕人
[00:16:23.280 --> 00:16:27.080]  分享一下他在信仰的生命中
[00:16:27.080 --> 00:16:29.520]  如何被主的光引領
[00:16:29.520 --> 00:16:32.480]  給我們一點掌聲,就是魯智浩
[00:16:33.480 --> 00:16:35.480]  (掌聲)
[00:16:35.480 --> 00:16:39.840]  (好,交給你時間)
[00:16:39.840 --> 00:16:40.920]  好的
[00:16:40.920 --> 00:16:42.920]  等一下
[00:16:42.920 --> 00:16:48.880]  這樣會否太高了?差不多
[00:16:48.880 --> 00:16:50.720]  好
[00:16:50.720 --> 00:16:55.600]  剛才Claire也介紹了我是魯智浩
[00:16:55.600 --> 00:16:57.680]  我來自大專的
[00:16:57.680 --> 00:17:01.480]  第三年學位GIF組
[00:17:01.560 --> 00:17:04.680]  我跟大部分青少年部的人
[00:17:04.680 --> 00:17:08.000]  從小到大都是在教會成長
[00:17:08.000 --> 00:17:10.760]  是一個信義代
[00:17:10.760 --> 00:17:13.520]  而我在媽媽肚子裡時
[00:17:13.520 --> 00:17:15.160]  其實已經在教會上
[00:17:15.160 --> 00:17:18.800]  所以長大後會有很多不同的姨姨
[00:17:18.800 --> 00:17:20.960]  會跟我說
[00:17:20.960 --> 00:17:25.280]  「你嬰兒時,我已經抱過你」
[00:17:25.280 --> 00:17:28.880]  但我反應時,我就是這樣
[00:17:30.160 --> 00:17:32.280]  不知道會有甚麼反應
[00:17:32.280 --> 00:17:35.560]  所以我不知道應該感謝她
[00:17:35.560 --> 00:17:38.280]  記得我,還是開玩笑
[00:17:38.280 --> 00:17:42.600]  我小時候是重輕還是怎樣
[00:17:42.600 --> 00:17:47.760]  無論如何,之後我繼續在教會成長
[00:17:47.760 --> 00:17:49.800]  上來青少部
[00:17:49.800 --> 00:17:54.600]  升中一時已經可以參加創意營
[00:17:54.600 --> 00:17:58.440]  我還記得營的主題是愛
[00:17:58.520 --> 00:18:04.040]  在營裡,敬拜主席極度鼓勵
[00:18:04.040 --> 00:18:05.920]  當時是在法蘭斯
[00:18:05.920 --> 00:18:09.560]  他很鼓勵我們祈禱、問神
[00:18:09.560 --> 00:18:11.880]  究竟神有多愛我們
[00:18:11.880 --> 00:18:14.080]  神的愛有多大、多深
[00:18:14.080 --> 00:18:16.160]  神的愛到何時
[00:18:16.160 --> 00:18:20.960]  我照樣去問神、去祈禱
[00:18:20.960 --> 00:18:24.880]  祈禱後,我抬頭向前看
[00:18:24.960 --> 00:18:28.440]  就是在敬拜主席的背後
[00:18:28.440 --> 00:18:31.920]  那一塊板
[00:18:31.920 --> 00:18:35.440]  那塊板是用完的活動物資
[00:18:35.440 --> 00:18:38.920]  上面寫著「愛」
[00:18:38.920 --> 00:18:43.560]  愛是人久了,愛是永不止息
[00:18:43.560 --> 00:18:47.400]  神很即時地透過「愛」
[00:18:47.400 --> 00:18:50.640]  回答我在祈禱中問祂的問題
[00:18:50.640 --> 00:18:53.640]  那一刻就知道神是聽到我的神
[00:18:53.720 --> 00:18:57.160]  還有祂的愛是這麼大
[00:18:57.160 --> 00:19:00.280]  祂不只是在聖經故事中
[00:19:00.280 --> 00:19:04.520]  而是我們可以親身經歷
[00:19:04.520 --> 00:19:07.160]  不過過完營之後
[00:19:07.160 --> 00:19:11.680]  很快就會把事情放在心裡
[00:19:11.680 --> 00:19:16.080]  沒有繼續認識、追求神
[00:19:16.080 --> 00:19:19.600]  中二開始,我就有AV隊
[00:19:19.680 --> 00:19:23.680]  中三開始組長小木人訓練
[00:19:23.680 --> 00:19:25.560]  中四有敬拜隊
[00:19:25.560 --> 00:19:28.360]  都是基於導師邀請
[00:19:28.360 --> 00:19:32.040]  以及自己想嘗試、學習
[00:19:32.040 --> 00:19:33.960]  就這樣做了
[00:19:33.960 --> 00:19:37.120]  不過在中一至中六
[00:19:37.120 --> 00:19:41.840]  侍奉中也會有迷惘、不想心的時候
[00:19:41.840 --> 00:19:42.960]  如果大家認識我
[00:19:42.960 --> 00:19:46.640]  就會知道我經常遲到
[00:19:46.720 --> 00:19:50.240]  所以那時候也會有點愕然
[00:19:50.240 --> 00:19:53.000]  或者不知道該怎麼做
[00:19:53.000 --> 00:19:54.200]  雖然如此
[00:19:54.200 --> 00:19:58.440]  有時候也會在侍奉中看到上帝同在
[00:19:58.440 --> 00:20:01.800]  例如在敬拜中看到小祖的投入
[00:20:01.800 --> 00:20:06.520]  祖源對經文的學問、導師了解、幫助
[00:20:06.520 --> 00:20:10.480]  反反覆覆地度過了一些日子
[00:20:10.480 --> 00:20:12.120]  到了大專的過程
[00:20:12.200 --> 00:20:17.440]  其實面對的事情也會有迷惘
[00:20:17.440 --> 00:20:20.960]  開始會想究竟自己是想怎樣
[00:20:20.960 --> 00:20:25.120]  可能經常都會無力
