
[00:00:00.000 --> 00:00:03.560]  好,其實勁馬女帶領我們一起唱詩
[00:04:22.920 --> 00:04:25.920]  「在這個世界的裡面的確有很多不同的聲音」
[00:04:25.920 --> 00:04:28.920]  「主幫助我們去透過你的說話」
[00:04:28.920 --> 00:04:31.920]  「去給我們一個基準、一個指引」
[00:04:31.920 --> 00:04:35.120]  「以致我們能夠在這個世代去活出你的生命」
[00:04:35.120 --> 00:04:38.520]  「不是膽怯,而是因為你是勝過一切的主」
[00:04:38.520 --> 00:04:40.720]  「主幫助我們,願聖靈給我們有尊心」
[00:04:40.720 --> 00:04:43.120]  「去認識、壯壯你的說話」
[00:04:43.120 --> 00:04:45.720]  「而信禱告,奉著耶穌基督,聖名叩」
[00:04:45.720 --> 00:04:46.720]  「阿們」
[00:04:46.720 --> 00:04:49.720]  好,我們一起看看一至三節
[00:04:49.720 --> 00:04:53.520]  一開始在經文中
[00:04:53.520 --> 00:04:55.320]  一項很快提醒我們
[00:04:55.320 --> 00:04:56.120]  「一切的靈」
[00:04:56.120 --> 00:04:56.920]  它叫「親愛的」
[00:04:56.920 --> 00:04:59.720]  是因為它跟一群弟兄姊妹去講
[00:04:59.720 --> 00:05:01.120]  它已經很年老了
[00:05:01.120 --> 00:05:02.720]  那時候它也對著一群弟兄姊妹
[00:05:02.720 --> 00:05:04.520]  就好像一家人一樣
[00:05:04.520 --> 00:05:05.120]  「親愛的」
[00:05:05.120 --> 00:05:09.320]  它說「一切的靈,你都不可都信」
[00:05:09.320 --> 00:05:11.520]  原因是因為它知道
[00:05:11.520 --> 00:05:13.520]  我們活在的世界
[00:05:13.520 --> 00:05:16.720]  除了肉眼看到的世界之外
[00:05:16.720 --> 00:05:21.320]  同時我們也活在一個肉眼看不見的屬靈世界
[00:05:21.320 --> 00:05:23.320]  在屬靈的世界中,它就說
[00:05:23.320 --> 00:05:24.920]  有屬神的靈
[00:05:24.920 --> 00:05:27.720]  同樣也有些靈不是出於神的
[00:05:27.720 --> 00:05:29.120]  第三節它也說
[00:05:29.120 --> 00:05:30.320]  不是出於神的,那些是甚麼?
[00:05:30.320 --> 00:05:31.920]  是迪基督的靈
[00:05:31.920 --> 00:05:32.920]  就是甚麼呢?
[00:05:32.920 --> 00:05:36.920]  就是魔鬼、撒旦和他的手下或同伴
[00:05:36.920 --> 00:05:40.120]  聖經也提到迪基督的靈
[00:05:40.120 --> 00:05:41.320]  原文很特別
[00:05:41.320 --> 00:05:43.520]  它強調它是一個有位格
[00:05:43.520 --> 00:05:45.320]  是在說哪位
[00:05:45.320 --> 00:05:48.120]  是一個人的存在
[00:05:48.120 --> 00:05:50.320]  所以當我們說迪基督的靈
[00:05:50.320 --> 00:05:51.320]  或者靈魂
[00:05:51.320 --> 00:05:53.520]  不是單單說一種邪惡的能量
[00:05:53.520 --> 00:05:55.520]  而是那種會有位格
[00:05:55.520 --> 00:05:57.520]  能夠說話
[00:05:57.520 --> 00:05:58.520]  跟我們對話
[00:05:58.520 --> 00:06:01.520]  甚至會迷惑人的惡者
[00:06:01.520 --> 00:06:03.520]  同樣,約翰也提到
[00:06:03.520 --> 00:06:05.520]  這個迪基督的靈
[00:06:05.520 --> 00:06:09.120]  魔鬼、撒旦已經來到世上
[00:06:09.120 --> 00:06:10.920]  並且說的是
[00:06:10.920 --> 00:06:13.320]  魔鬼、撒旦很多時候會透過
[00:06:13.320 --> 00:06:15.120]  一些世界的事物
[00:06:15.120 --> 00:06:18.320]  可能是透過我們日常生活的一些思想
[00:06:18.320 --> 00:06:20.520]  去影響我們作為信徒
[00:06:20.520 --> 00:06:21.520]  而我們很清楚
[00:06:21.520 --> 00:06:24.120]  魔鬼、撒旦的目標一直很清晰
[00:06:24.120 --> 00:06:25.720]  由亞當夏娃的年代
[00:06:25.720 --> 00:06:27.920]  到今天我們這個世代
[00:06:27.920 --> 00:06:28.720]  它的目標很清晰
[00:06:28.720 --> 00:06:30.920]  就是要我們遠離上帝
[00:06:30.920 --> 00:06:32.320]  去質疑上帝
[00:06:32.320 --> 00:06:35.320]  甚至要離開上帝的愛
[00:06:35.320 --> 00:06:36.920]  所以很快
[00:06:36.920 --> 00:06:39.120]  約翰叫我們要小心
[00:06:39.120 --> 00:06:40.320]  小心什麼呢?
[00:06:40.320 --> 00:06:40.920]  怎樣小心?
[00:06:40.920 --> 00:06:45.320]  他說總要去測驗哪些靈是否出於神
[00:06:45.320 --> 00:06:46.720]  在《聖經》裏面
[00:06:46.720 --> 00:06:47.920]  「測驗」這個字
[00:06:47.920 --> 00:06:49.920]  其實新約、舊約都很特別
[00:06:49.920 --> 00:06:52.120]  主要都是用來形容什麼呢?
[00:06:52.120 --> 00:06:55.120]  形容就是我們要一種自我的審測
[00:06:55.120 --> 00:06:58.320]  要去測驗我們人裏面的內心
[00:06:58.320 --> 00:07:00.720]  思想和意念
[00:07:00.720 --> 00:07:02.520]  怎樣測驗呢?
[00:07:02.520 --> 00:07:05.120]  其實約翰在二和第三節
[00:07:05.120 --> 00:07:06.520]  都給了一個很簡單
[00:07:06.520 --> 00:07:10.120]  很直接的一個基準或標準給我們
[00:07:10.120 --> 00:07:11.120]  第二、第三節
[00:07:11.120 --> 00:07:15.320]  他說凡宣認耶穌基督是成了肉身而來的靈
[00:07:15.320 --> 00:07:16.520]  就是出於神
[00:07:16.520 --> 00:07:17.920]  如果不是的話
[00:07:17.920 --> 00:07:22.120]  即是凡不宣認耶穌基督成肉身的事實
[00:07:22.120 --> 00:07:24.320]  就不是出於上帝
[00:07:24.320 --> 00:07:28.120]  我想「宣認」這個字
[00:07:28.120 --> 00:07:32.120]  其實不單單是說「我知道」
[00:07:32.120 --> 00:07:33.720]  「宣認」這個字
[00:07:33.720 --> 00:07:37.720]  其實是說一種公開的承認
[00:07:37.720 --> 00:07:41.120]  以及一種心裏的確信
[00:07:41.120 --> 00:07:43.920]  英文叫做「Confess」
[00:07:43.920 --> 00:07:46.920]  例如我以往都接觸一些
[00:07:46.920 --> 00:07:49.320]  穆斯林或伊斯蘭教的想法
[00:07:49.320 --> 00:07:50.920]  因為我都去過一年哈薩克
[00:07:50.920 --> 00:07:53.920]  我記得我去跟穆斯林分享耶穌的時候
[00:07:53.920 --> 00:07:55.120]  他們都會跟我說
[00:07:55.120 --> 00:07:56.720]  「我知道耶穌」
[00:07:56.720 --> 00:08:00.920]  不過他們只認為耶穌是一個很偉大的先知
[00:08:00.920 --> 00:08:03.320]  同樣地,我想在香港這個地方
[00:08:03.320 --> 00:08:04.520]  有很多基督教校
[00:08:04.520 --> 00:08:06.320]  就算不信耶穌的人
[00:08:06.320 --> 00:08:07.520]  他們都聽過耶穌
[00:08:07.520 --> 00:08:09.320]  或者他都會告訴你
[00:08:09.320 --> 00:08:11.120]  耶穌祂做過甚麼
[00:08:11.120 --> 00:08:12.520]  祂是一個怎樣的人
[00:08:12.520 --> 00:08:14.120]  可能很多人不信主的
[00:08:14.120 --> 00:08:16.920]  都會覺得耶穌的教導其實都真的不錯
[00:08:16.920 --> 00:08:18.320]  是一個不錯的老師
[00:08:18.320 --> 00:08:21.120]  是一個不錯的道德的role model
[00:08:21.120 --> 00:08:22.920]  甚至聖經裏面都說
[00:08:22.920 --> 00:08:23.920]  魔鬼
[00:08:23.920 --> 00:08:25.320]  甚至還記得嗎?
[00:08:25.320 --> 00:08:26.520]  有些污靈
[00:08:26.520 --> 00:08:27.520]  他見到耶穌都知道
[00:08:27.520 --> 00:08:28.320]  「你是神的兒子」
[00:08:28.320 --> 00:08:29.320]  他們認識耶穌的
[00:08:29.320 --> 00:08:30.320]  知道耶穌
[00:08:30.320 --> 00:08:33.320]  不過他們是不願意去承認
[00:08:33.320 --> 00:08:36.920]  不願意去敬拜這位主耶穌基督
[00:08:36.920 --> 00:08:38.720]  我想聽起來
[00:08:38.720 --> 00:08:41.320]  他們這群世界有很多人都知道
[00:08:41.320 --> 00:08:42.320]  認識耶穌
[00:08:42.320 --> 00:08:44.720]  但他們全部是否認
[00:08:44.720 --> 00:08:45.720]  正如約翰所說
[00:08:45.720 --> 00:08:50.520]  否認耶穌基督是道成肉身的道理
[00:08:50.520 --> 00:08:51.720]  一個真理
[00:08:51.720 --> 00:08:54.720]  其實宣認耶穌基督是道成肉身
[00:08:54.720 --> 00:08:56.520]  為何這個點是那麼重要
[00:08:56.520 --> 00:08:57.320]  或者約翰說
[00:08:57.320 --> 00:09:01.520]  這個就是試驗、測驗的標準
[00:09:01.520 --> 00:09:02.520]  這四個字
[00:09:02.520 --> 00:09:03.520]  我們經常都聽到
[00:09:03.520 --> 00:09:04.520]  道成肉身
[00:09:04.520 --> 00:09:07.520]  究竟這四個字包含的是甚麼意思呢?
[00:09:07.520 --> 00:09:10.520]  容許我用少許時間說一說
[00:09:10.520 --> 00:09:12.520]  道成肉身的耶穌
[00:09:12.520 --> 00:09:14.320]  宣認的話是說甚麼呢?
[00:09:14.320 --> 00:09:16.520]  我們承認祂是我們獨一的救主
[00:09:16.520 --> 00:09:19.520]  說的是祂願意來到這個地上
[00:09:19.520 --> 00:09:20.920]  在天而來的這個地上
[00:09:20.920 --> 00:09:22.120]  洗淨我們的罪
[00:09:22.120 --> 00:09:24.520]  勝過一個死亡和罪惡
[00:09:24.520 --> 00:09:26.120]  同樣宣認的是
[00:09:26.120 --> 00:09:27.520]  祂是從天而來
[00:09:27.520 --> 00:09:29.520]  並且祂死後復活升天
[00:09:29.520 --> 00:09:31.720]  祂現在在天上掌管萬有
[00:09:31.720 --> 00:09:35.720]  祂是那位勝過黑暗、苦難的上帝
[00:09:35.720 --> 00:09:38.320]  同樣道成了肉身
[00:09:38.320 --> 00:09:39.320]  從天而降
[00:09:39.320 --> 00:09:41.520]  是耶穌在天而來到地上
[00:09:41.520 --> 00:09:43.720]  去彰顯從天而來的真理
[00:09:43.720 --> 00:09:46.320]  而祂的說話、祂的教導
[00:09:46.320 --> 00:09:49.320]  是勝過世上任何一個道理
[00:09:49.320 --> 00:09:51.320]  任何一個思想
[00:09:52.120 --> 00:09:53.720]  到這裏,你可能會說
[00:09:53.720 --> 00:09:56.120]  Claire,你講了很多這些東西
[00:09:56.120 --> 00:09:58.120]  其實我都聽了很久
[00:09:58.120 --> 00:09:59.720]  從小就聽這些詞語
[00:09:59.720 --> 00:10:02.720]  救主、君王、真理
[00:10:02.720 --> 00:10:05.520]  好像我們唱詩也經常會唱到
[00:10:05.520 --> 00:10:10.720]  究竟要怎樣去分辨或測驗呢?
[00:10:10.720 --> 00:10:13.320]  容許我用一個自己的經歷
[00:10:13.320 --> 00:10:16.520]  去做一個例子
[00:10:16.520 --> 00:10:18.320]  我相信兩個星期前
[00:10:18.320 --> 00:10:21.920]  大家都知道香港經歷了一個很大的困難
[00:10:21.920 --> 00:10:23.920]  一個火災在大埔
[00:10:23.920 --> 00:10:27.720]  我自己在那兩個星期裏
[00:10:27.720 --> 00:10:32.720]  經歷了一場名為「測驗」或「試驗」的過程
[00:10:32.720 --> 00:10:37.920]  我自己在大埔火災的事情
[00:10:37.920 --> 00:10:39.720]  有很多新聞、IG
[00:10:39.720 --> 00:10:41.320]  大家都用IG一打開
[00:10:41.320 --> 00:10:45.920]  就有很多很多的帖文、評論在當中
[00:10:45.920 --> 00:10:49.320]  我記得自己在看一些傷亡的數字
[00:10:49.320 --> 00:10:52.520]  不斷地急升或增加的時候
[00:10:52.520 --> 00:10:56.520]  心裏都有一種很無助或心痛的感覺
[00:10:56.520 --> 00:10:59.120]  有時內心也會有一股聲音說
[00:10:59.120 --> 00:11:03.320]  「傷得你在哪?為何會這樣?為何要這樣發生?」
[00:11:03.320 --> 00:11:04.920]  「測驗的過程是甚麼呢?」
[00:11:04.920 --> 00:11:08.120]  當我靜下來向神禱告的時候
[00:11:08.120 --> 00:11:09.320]  我都在問
[00:11:09.320 --> 00:11:13.120]  這種憂傷、這種無助的感受是可以有的
[00:11:13.120 --> 00:11:14.720]  不過會否這種聲音
[00:11:14.720 --> 00:11:19.120]  其實都是否認耶穌是那位勝過了黑暗
[00:11:19.120 --> 00:11:22.120]  勝過了一切、掌權的大君王呢?
[00:11:22.120 --> 00:11:23.720]  我想在禱告裏
[00:11:23.720 --> 00:11:25.520]  聖靈提醒我
[00:11:25.520 --> 00:11:29.520]  祂說上帝主耶穌基督就是那位道成肉身
[00:11:29.520 --> 00:11:30.920]  祂來過這個地上
[00:11:30.920 --> 00:11:33.720]  祂很明白人的傷痛
[00:11:33.720 --> 00:11:36.520]  人去面對死亡的那份痛苦
[00:11:36.520 --> 00:11:37.920]  祂從來都沒有離棄過
[00:11:37.920 --> 00:11:39.920]  所以祂來過這個地上
[00:11:39.920 --> 00:11:42.720]  並且祂這一刻在天上掌權
[00:11:42.720 --> 00:11:44.920]  在寶座上掌管一切
[00:11:44.920 --> 00:11:47.120]  縱然環境很黑暗
[00:11:47.120 --> 00:11:50.720]  但我仍然可以有那份永恆的盼望
[00:11:50.720 --> 00:11:53.720]  我想這是我其中一個的測驗
[00:11:53.720 --> 00:11:55.120]  另外第二個的情況
[00:11:55.120 --> 00:11:57.320]  不知道你們會否也經歷過
[00:11:57.320 --> 00:12:00.320]  當看這個火災裏面有很多
[00:12:00.320 --> 00:12:04.720]  牽涉一些不公義的資訊的時候
[00:12:04.720 --> 00:12:05.520]  你問我
[00:12:05.520 --> 00:12:09.320]  看到網上有些人用一些很惡毒的言語去
[00:12:09.320 --> 00:12:11.120]  說人、罵人
[00:12:11.120 --> 00:12:13.520]  我心裏面也有一些憤怒
[00:12:13.520 --> 00:12:15.120]  真的被牽動了
[00:12:15.120 --> 00:12:16.720]  也甚至有一刻
[00:12:16.720 --> 00:12:18.520]  也默認了那些咒罵
[00:12:18.520 --> 00:12:19.520]  雖然我沒有說
[00:12:19.520 --> 00:12:21.320]  我沒有標籤出來
[00:12:21.320 --> 00:12:23.520]  不過那個測驗又出現了
[00:12:23.520 --> 00:12:25.120]  當我真的去
[00:12:25.120 --> 00:12:27.920]  在上帝的面前思考的時候
[00:12:27.920 --> 00:12:29.320]  我在問
[00:12:29.320 --> 00:12:32.120]  這種惡毒、這種憤怒
[00:12:32.120 --> 00:12:34.920]  是否在宣認耶穌基督是那位
[00:12:34.920 --> 00:12:36.320]  已經拯救了我
[00:12:36.320 --> 00:12:40.120]  可以脫離罪菌榜的那位救主呢?
[00:12:40.120 --> 00:12:41.720]  我想在腦海裏面
[00:12:41.720 --> 00:12:43.520]  聖靈也很幽默的
[00:12:43.520 --> 00:12:45.520]  它在我腦海裏面
[00:12:45.520 --> 00:12:47.720]  浮現了一句經文
[00:12:47.720 --> 00:12:50.120]  是我自己曾經說過的一篇讀
[00:12:50.120 --> 00:12:52.120]  還記得我曾經說過一篇讀
[00:12:52.120 --> 00:12:54.320]  叫《利恆利害》嗎?
[00:12:54.320 --> 00:12:57.320]  是《雅各書》三章九節的
[00:12:57.320 --> 00:12:59.320]  那句話是說什麼呢?
[00:12:59.320 --> 00:13:01.120]  那句經文是三章九節說
[00:13:01.120 --> 00:13:04.920]  我們用舌頭去頌讚主
[00:13:04.920 --> 00:13:07.120]  但我們又會用舌頭去奏坐
[00:13:07.120 --> 00:13:09.320]  照神形象被造的人
[00:13:09.320 --> 00:13:11.320]  這是不應該的
[00:13:11.320 --> 00:13:13.720]  那一刻我當頭棒喝
[00:13:13.720 --> 00:13:15.320]  我真的在神的面前
[00:13:15.320 --> 00:13:17.520]  在禱告裏面跟上帝說
[00:13:17.520 --> 00:13:19.520]  主,對不起,我去認罪
[00:13:19.520 --> 00:13:20.920]  我求主你幫助我
[00:13:20.920 --> 00:13:23.320]  我知道這種憤怒、這種惡毒
[00:13:23.320 --> 00:13:24.320]  其實是罪
[00:13:24.320 --> 00:13:26.720]  但你已經勝過罪惡
[00:13:26.720 --> 00:13:28.320]  靠著你我可以得勝
[00:13:28.320 --> 00:13:29.720]  不是我要去審判別人
[00:13:29.720 --> 00:13:32.120]  而是上帝在你掌管中
[00:13:32.120 --> 00:13:35.320]  去審判你要審判的東西
[00:13:35.320 --> 00:13:37.920]  我想這是我第二個在這個過程裏
[00:13:37.920 --> 00:13:40.920]  去測驗那一刻的想法、思緒
[00:13:40.920 --> 00:13:42.920]  是否來自上帝
[00:13:42.920 --> 00:13:45.920]  第三個測驗是什麼呢?
[00:13:45.920 --> 00:13:48.320]  11月28日
[00:13:48.320 --> 00:13:49.520]  其實是我們教會
[00:13:49.520 --> 00:13:51.120]  欣福,我們很快也有一個反應
[00:13:51.120 --> 00:13:53.120]  就是我們晚上舉行一個
[00:13:53.120 --> 00:13:56.520]  「為著香港求平安」的禱告會
[00:13:56.520 --> 00:13:58.520]  其實那一晚已經很早了
[00:13:58.520 --> 00:14:00.120]  因為要罪惡預查
[00:14:00.120 --> 00:14:01.520]  是要早一個月的
[00:14:01.520 --> 00:14:02.720]  大家的時間那麼難
[00:14:02.720 --> 00:14:05.920]  我約了大專一年級的組長預查
[00:14:05.920 --> 00:14:07.920]  心裏也很糾結
[00:14:07.920 --> 00:14:09.920]  這班人那麼難約
[00:14:09.920 --> 00:14:12.720]  不如照樣去預查吧
[00:14:12.720 --> 00:14:15.320]  去不到這個禱告會了
[00:14:15.320 --> 00:14:17.920]  在那個測驗裏面
[00:14:17.920 --> 00:14:19.920]  靜下來去想
[00:14:19.920 --> 00:14:20.920]  去禱告的時候
[00:14:20.920 --> 00:14:21.920]  我在想
[00:14:21.920 --> 00:14:24.720]  這個聲音、這個想法
[00:14:24.720 --> 00:14:26.520]  其實是我的想法
[00:14:26.520 --> 00:14:28.720]  還是我在否認、宣認
[00:14:28.720 --> 00:14:31.520]  耶穌基督曾經教導過的真理呢?
[00:14:31.520 --> 00:14:33.920]  其實我是要跟從主的教導
[00:14:33.920 --> 00:14:35.920]  還是跟從那一刻覺得很麻煩
[00:14:35.920 --> 00:14:37.920]  很擔心的一件事呢?
[00:14:37.920 --> 00:14:39.320]  那一刻
[00:14:39.320 --> 00:14:41.320]  真的是和聖靈提醒我
[00:14:41.320 --> 00:14:42.720]  上帝說過
[00:14:42.720 --> 00:14:44.920]  我們要很大的戒命、愛神
[00:14:44.920 --> 00:14:46.920]  並且愛人,要愛人如己
[00:14:46.920 --> 00:14:48.920]  愛人如己不是一個選擇題
[00:14:48.920 --> 00:14:52.120]  上帝說我們要很切實去實踐
[00:14:52.120 --> 00:14:54.120]  後來我真的鼓起勇氣
[00:14:54.120 --> 00:14:55.320]  我在群組裏問
[00:14:55.320 --> 00:14:57.920]  「祖主們,我有這樣的想法、這樣的感動」
[00:14:57.920 --> 00:15:00.120]  「你們想不想一起改了那個旗子」
[00:15:00.120 --> 00:15:02.120]  「一起去禱告會?」
[00:15:02.120 --> 00:15:04.120]  我覺得很感謝
[00:15:04.120 --> 00:15:06.120]  他們都去和應
[00:15:06.120 --> 00:15:07.320]  我們最後昨天改旗
[00:15:07.320 --> 00:15:09.320]  昨晚我們已經pre查了
[00:15:09.320 --> 00:15:10.920]  但那一晚
[00:15:10.920 --> 00:15:12.120]  11月28日
[00:15:12.120 --> 00:15:14.120]  我們有幾位大尊一起去禱告會
[00:15:14.120 --> 00:15:16.520]  我們很想一起去實踐、禱告
[00:15:16.520 --> 00:15:18.120]  去關心這個城市
[00:15:18.120 --> 00:15:21.720]  去愛、關愛一些有需要、困難的人
[00:15:21.720 --> 00:15:24.520]  愛人如己是上帝的教導
[00:15:24.520 --> 00:15:28.120]  勝過我裏面的想法、這些意念
[00:15:29.120 --> 00:15:32.120]  這三個是我剛剛那兩個星期
[00:15:32.120 --> 00:15:34.120]  我一直在想這段經文
[00:15:34.120 --> 00:15:35.120]  去預備的時候
[00:15:35.120 --> 00:15:39.120]  上帝都給我去經歷的一場測驗的過程
[00:15:39.120 --> 00:15:41.120]  頂姐妹
[00:15:41.120 --> 00:15:43.120]  我想我們每天打開手機
[00:15:43.120 --> 00:15:45.120]  按一下那個button
[00:15:45.120 --> 00:15:46.120]  那個IG
[00:15:46.120 --> 00:15:49.120]  我想就已經有幾百萬個聲音衝進來
[00:15:49.120 --> 00:15:51.120]  我想不單止是來自香港
[00:15:51.120 --> 00:15:54.120]  甚至是世界各地很多的聲音
[00:15:54.120 --> 00:15:56.120]  如果我們是零小心
[00:15:56.120 --> 00:15:57.120]  Zero
[00:15:57.120 --> 00:15:58.120]  不小心的話
[00:15:58.120 --> 00:16:00.120]  我們很容易就中招
[00:16:00.120 --> 00:16:02.120]  都不覺
[00:16:02.120 --> 00:16:03.120]  很多的聲音
[00:16:03.120 --> 00:16:04.120]  有時甚至聽起來
[00:16:04.120 --> 00:16:06.120]  都幾有道理
[00:16:06.120 --> 00:16:07.120]  幾符合人性
[00:16:07.120 --> 00:16:08.120]  好公義
[00:16:08.120 --> 00:16:10.120]  亦都even你會覺得
[00:16:10.120 --> 00:16:12.120]  都幾屬靈
[00:16:12.120 --> 00:16:14.120]  不過正如這裏約翰去跟我們說
[00:16:14.120 --> 00:16:17.120]  他是用命令式的這個試驗
[00:16:17.120 --> 00:16:18.120]  這個字
[00:16:18.120 --> 00:16:20.120]  他說總要測驗
[00:16:20.120 --> 00:16:22.120]  是說的一種持續不斷
[00:16:22.120 --> 00:16:25.120]  經常的一種測驗的過程
