
[00:00:00.000 --> 00:00:07.480]  今日我們所講的題目是《作跨代傳承》
[00:03:05.840 --> 00:03:10.360]  在祢的殿中 讓眾兒女一同敬拜
[00:03:10.360 --> 00:03:14.320]  也感謝祢賜下祢寶貴的說話
[00:03:14.320 --> 00:03:16.960]  求聖靈在當中親自引領
[00:03:16.960 --> 00:03:19.400]  幫助我們明白
[00:03:19.400 --> 00:03:23.040]  今晚祢要對我們說的話
[00:03:23.040 --> 00:03:26.440]  也讓我們有信心回應
[00:03:26.440 --> 00:03:28.600]  生命得以成長
[00:03:28.600 --> 00:03:30.720]  祈禱奉主耶穌基督的名
[00:03:30.720 --> 00:03:32.720]  阿們
[00:03:34.720 --> 00:03:41.400]  第一部分是「讓下一代傳承神的話」
[00:03:41.400 --> 00:03:44.040]  一會兒我們會讀經文
[00:03:44.040 --> 00:03:45.640]  讀的方式就是
[00:03:45.640 --> 00:03:47.960]  黑色的字是旁白
[00:03:47.960 --> 00:03:50.400]  就是由我讀
[00:03:50.400 --> 00:03:53.280]  紅色的字就是耶和華的說話
[00:03:53.280 --> 00:03:55.200]  都是由我讀
[00:03:55.200 --> 00:04:00.960]  而藍色的字就是約書亞的說話
[00:04:00.960 --> 00:04:03.440]  就是請弟兄讀
[00:04:03.440 --> 00:04:05.280]  而一會兒
[00:04:05.280 --> 00:04:07.480]  綠色的說話是百姓的說話
[00:04:07.480 --> 00:04:08.560]  就是請姐妹讀
[00:04:08.560 --> 00:04:10.560]  不過在這一部分是沒有百姓的說話的
[00:04:10.560 --> 00:04:12.320]  大家留意
[00:04:12.320 --> 00:04:14.320]  所以在這一部分
[00:04:14.320 --> 00:04:16.320]  藍色的字是約書亞的說話
[00:04:16.320 --> 00:04:18.000]  請弟兄讀
[00:04:18.000 --> 00:04:21.880]  好 預備
[00:04:21.880 --> 00:04:27.920]  約書亞召集以色列的眾志派到事件
[00:04:27.920 --> 00:04:30.520]  他召了以色列的長老
[00:04:30.520 --> 00:04:33.840]  領袖 審判官和官長來
[00:04:33.840 --> 00:04:37.000]  他們都站在上帝面前
[00:04:37.000 --> 00:04:39.720]  約書亞對眾百姓說
[00:04:39.720 --> 00:04:49.320]  「你們的列祖就是阿伯拉罕和拿學的父親塔拉
[00:04:49.320 --> 00:04:52.280]  住在大河那邊侍奉別神
[00:04:52.280 --> 00:04:58.440]  我將你們的祖宗阿伯拉罕從大河那邊帶出來
[00:04:58.440 --> 00:05:01.080]  領他走遍迦南全地
[00:05:01.080 --> 00:05:04.200]  又使他的子孫眾多
[00:05:04.200 --> 00:05:06.560]  我把以撒賜給他
[00:05:06.560 --> 00:05:10.760]  我又把雅各和以素賜給以撒
[00:05:10.760 --> 00:05:13.880]  將西爾山賜給以素為業
[00:05:13.880 --> 00:05:18.440]  但雅各和他的子孫下到埃及去了
[00:05:18.440 --> 00:05:21.320]  我差遣摩西和亞倫
[00:05:21.320 --> 00:05:26.600]  召我在埃及中間所做的降災於埃及
[00:05:26.600 --> 00:05:28.840]  然後把你們領出來
[00:05:28.840 --> 00:05:31.680]  我領你們的祖宗出埃及
[00:05:31.680 --> 00:05:33.880]  你們就到了紅海
[00:05:33.880 --> 00:05:39.920]  埃及人帶領戰車騎兵追趕你們的祖宗到紅海
[00:05:39.920 --> 00:05:42.520]  你們的祖宗埃及耶和華
[00:05:42.520 --> 00:05:47.520]  他就用黑暗把你們和埃及人隔開了
[00:05:47.520 --> 00:05:51.800]  又使海水沖向埃及人掩沒他們
[00:05:51.800 --> 00:05:56.640]  我在埃及所做的 你們都親眼見過
[00:05:56.640 --> 00:06:00.120]  你們在曠野住了很多日子
[00:06:00.120 --> 00:06:02.800]  我領你們到約旦河東
[00:06:02.800 --> 00:06:05.320]  阿摩利人所住之地
[00:06:05.320 --> 00:06:07.320]  他們與你們爭戰
[00:06:07.320 --> 00:06:10.400]  我把他們交在你們手中
[00:06:10.400 --> 00:06:13.480]  你們就得了他們的地為業
[00:06:13.480 --> 00:06:16.920]  我也在你們面前滅絕他們
[00:06:16.920 --> 00:06:18.200]  那時
[00:06:18.200 --> 00:06:23.000]  摩押王西伯的兒子巴勒起來攻擊以色列人
[00:06:23.000 --> 00:06:28.960]  派人去召比爾的兒子巴蘭來助紂你們
[00:06:28.960 --> 00:06:31.080]  但我不願聽巴蘭
[00:06:31.080 --> 00:06:35.400]  所以他反而為你們連連祝福
[00:06:35.400 --> 00:06:39.120]  這樣我救了你們脫離他的手
[00:06:39.120 --> 00:06:41.160]  你們過了約旦河
[00:06:41.160 --> 00:06:43.040]  來到耶利哥
[00:06:43.040 --> 00:06:44.240]  耶利哥人
[00:06:44.240 --> 00:06:45.280]  阿摩利人
[00:06:45.280 --> 00:06:46.520]  比利西人
[00:06:46.520 --> 00:06:47.400]  迦南人
[00:06:47.400 --> 00:06:48.520]  赫人
[00:06:48.520 --> 00:06:49.840]  格加薩人
[00:06:49.840 --> 00:06:50.840]  希美人
[00:06:50.840 --> 00:06:52.360]  耶布斯人
[00:06:52.360 --> 00:06:54.240]  都與你們爭戰
[00:06:54.240 --> 00:06:57.400]  我把他們交在你們手裡
[00:06:57.400 --> 00:06:59.160]  我派遣瘟疫
[00:06:59.160 --> 00:07:01.000]  在你們前面
[00:07:01.000 --> 00:07:03.360]  將阿摩利人的兩個王
[00:07:03.360 --> 00:07:05.760]  從你們面前趕出
[00:07:05.760 --> 00:07:07.880]  並不是用你的刀
[00:07:07.880 --> 00:07:10.880]  也不是用你的弓
[00:07:10.880 --> 00:07:12.720]  我賜給你們的地
[00:07:12.720 --> 00:07:14.880]  不是你們開墾的
[00:07:14.880 --> 00:07:17.040]  我賜給你們的城鎮
[00:07:17.040 --> 00:07:19.200]  不是你們建造的
[00:07:19.200 --> 00:07:21.520]  你們卻住在其中
[00:07:21.520 --> 00:07:26.120]  又得吃那不是你們栽植的葡萄園
[00:07:26.120 --> 00:07:30.080]  和橄欖園的果子
[00:07:30.080 --> 00:07:32.600]  在這一部分經文
[00:07:32.600 --> 00:07:35.600]  誰說話最多
[00:07:35.600 --> 00:07:36.200]  是我
[00:07:36.200 --> 00:07:39.000]  但我是說給誰說話
[00:07:39.000 --> 00:07:40.480]  就是耶和華的說話
[00:07:40.480 --> 00:07:41.560]  所以是很明顯的
[00:07:41.560 --> 00:07:43.280]  大家看到
[00:07:43.280 --> 00:07:44.320]  第一部分
[00:07:44.320 --> 00:07:49.400]  其實就是耶和華的說話
[00:07:49.400 --> 00:07:53.480]  約書亞召集了以色列的眾長老
[00:07:53.480 --> 00:07:54.960]  族長 審判官
[00:07:54.960 --> 00:07:57.240]  來到聚集在事件
[00:07:57.240 --> 00:07:59.920]  他們站在神的面前
[00:07:59.920 --> 00:08:01.520]  約書亞
[00:08:01.520 --> 00:08:03.120]  劈頭第一句
[00:08:03.120 --> 00:08:08.200]  對眾百姓說的是什麼話
[00:08:08.200 --> 00:08:10.920]  約書亞對眾百姓說
[00:08:10.920 --> 00:08:15.800]  耶和華以色列的上帝如此說
[00:08:15.800 --> 00:08:19.880]  接著就說了一大段的說話
[00:08:19.880 --> 00:08:21.720]  在這裡不是約書亞
[00:08:21.720 --> 00:08:23.560]  他說自己的說話
[00:08:23.560 --> 00:08:24.560]  不是說自己的偉論
[00:08:24.560 --> 00:08:26.080]  不是說自己的經驗心得
[00:08:26.080 --> 00:08:28.920]  而是單單說神的說話
[00:08:28.920 --> 00:08:31.360]  我們也應該要將下一代
[00:08:31.360 --> 00:08:32.920]  帶到神的面前
[00:08:32.920 --> 00:08:36.840]  去聽神自己的說話
[00:08:36.840 --> 00:08:38.960]  約書亞這一次的講話裡面
[00:08:38.960 --> 00:08:41.920]  中心詞語是什麼
[00:08:41.920 --> 00:08:43.560]  就是
[00:08:43.560 --> 00:08:44.960]  耶和華神
[00:08:44.960 --> 00:08:46.120]  是耶和華神
[00:08:46.120 --> 00:08:49.760]  因為他有21次提到耶和華神
[00:08:49.760 --> 00:08:51.040]  實際上
[00:08:51.040 --> 00:08:55.160]  在約書亞24章2-13節裡面
[00:08:55.160 --> 00:08:59.400]  當約書亞回顧以色列文的歷史的時候
[00:08:59.400 --> 00:09:04.760]  其實他在引述耶和華神在說話
[00:09:04.760 --> 00:09:06.960]  約書亞述說神的說話
[00:09:06.960 --> 00:09:11.760]  祂的作為和恩典
[00:09:11.760 --> 00:09:13.600]  當中我們看到
[00:09:13.600 --> 00:09:17.920]  就是神揀選了以色列的民族
[00:09:17.920 --> 00:09:20.400]  當神父趙阿伯拉罕離開
[00:09:20.400 --> 00:09:23.960]  迦勒底的吾爾去迦南的時候
[00:09:23.960 --> 00:09:25.680]  他和他的家人
[00:09:25.680 --> 00:09:28.880]  都是拜偶像的人
[00:09:28.880 --> 00:09:31.200]  並不是阿伯拉罕去尋找神
[00:09:31.200 --> 00:09:35.200]  而是神親自去尋找阿伯拉罕
[00:09:35.200 --> 00:09:38.920]  以色列人其實是沒有任何特別之處
[00:09:38.920 --> 00:09:43.840]  是值得神去揀選他們的
[00:09:43.840 --> 00:09:46.080]  在第四節那裡這樣說
[00:09:46.080 --> 00:09:50.120]  「我又把雅各和以素次給以撒
[00:09:50.120 --> 00:09:53.280]  將西爾山次給以素為業」
[00:09:53.280 --> 00:09:54.800]  在這裡
[00:09:54.800 --> 00:09:56.960]  「次給為業」
[00:09:56.960 --> 00:09:59.040]  在原文的文法上面
[00:09:59.040 --> 00:10:01.040]  是表示目的
[00:10:01.040 --> 00:10:03.520]  就是有一個強調性
[00:10:03.520 --> 00:10:10.680]  是強調是神將這個產業給以素的
[00:10:10.680 --> 00:10:11.960]  接著
[00:10:11.960 --> 00:10:13.960]  神除了去揀選以色列民之外
[00:10:13.960 --> 00:10:16.960]  他也是救贖以色列民
[00:10:16.960 --> 00:10:21.680]  神差派約瑟去到埃及
[00:10:21.680 --> 00:10:26.080]  為的是在饑荒之年去保存以色列民的生命
[00:10:26.080 --> 00:10:29.560]  然後他又差派摩西和阿倫
[00:10:29.560 --> 00:10:34.120]  帶他們從埃及綑綁當中被釋放出來
[00:10:34.120 --> 00:10:36.680]  神透過十災
[00:10:36.680 --> 00:10:40.040]  向埃及的統治者顯明他的大能
[00:10:40.040 --> 00:10:44.400]  十災的高潮就是殺長子之災
[00:10:44.400 --> 00:10:45.440]  到了這個時候
[00:10:45.440 --> 00:10:51.960]  剛硬的法老才肯讓以色列人離開埃及
[00:10:51.960 --> 00:10:55.240]  但是後來他又改變了主意
[00:10:55.240 --> 00:10:57.960]  又派追兵去追趕他們
[00:10:57.960 --> 00:11:01.440]  神不但將百姓帶出埃及
[00:11:01.440 --> 00:11:05.160]  而且還帶領他們過紅海
[00:11:05.160 --> 00:11:09.880]  將埃及和追兵都淹沒在大水之中
[00:11:09.880 --> 00:11:14.720]  神曉遇他的百姓每年都要去守如月節
[00:11:14.720 --> 00:11:15.520]  來到紀念
[00:11:15.520 --> 00:11:22.240]  神是幫助他們脫離埃及人的綑綁
[00:11:22.240 --> 00:11:22.920]  接著
[00:11:22.920 --> 00:11:25.920]  神也是保護以色列民
[00:11:25.920 --> 00:11:32.240]  神從埃及帶出以色列民的目的是什麼呢?
[00:11:32.240 --> 00:11:34.440]  就是要將他們帶入
[00:11:34.440 --> 00:11:37.200]  神從埃及帶出以色列民
[00:11:37.200 --> 00:11:38.560]  目的就是要將他們帶入
[00:11:38.560 --> 00:11:39.280]  帶入哪裡呢?
[00:11:39.280 --> 00:11:43.560]  帶入就是神為他們所預備的應許之地
[00:11:43.560 --> 00:11:45.000]  不過
[00:11:45.000 --> 00:11:50.640]  以色列民在加底斯巴尼亞犯了罪
[00:11:50.640 --> 00:11:51.560]  什麼罪呢?
[00:11:51.560 --> 00:11:54.080]  就是向摩西和阿倫發怨言
[00:11:54.080 --> 00:11:56.240]  他們不相信神的應許
[00:11:56.240 --> 00:11:57.840]  於是
[00:11:57.840 --> 00:12:03.400]  以色列人就在曠野漂流了40年
[00:12:03.400 --> 00:12:09.000]  直至不信的那一代都年老去世
[00:12:09.000 --> 00:12:15.360]  而當以色列民在神的約櫃後面前行的時候
[00:12:15.360 --> 00:12:20.000]  耶和華神為他們打敗了他們的敵人
[00:12:20.000 --> 00:12:25.480]  甚至當巴蘭企圖到就坐以色列人的時候
[00:12:25.480 --> 00:12:30.120]  神將就坐化為祝福
[00:12:30.120 --> 00:12:32.800]  無論是阿摩利人的大軍
[00:12:32.800 --> 00:12:38.320]  或者是巴蘭的就坐來攻擊以色列人
[00:12:38.320 --> 00:12:42.800]  耶和華神都將他們擊敗
[00:12:42.800 --> 00:12:44.880]  在第九節
[00:12:44.880 --> 00:12:51.360]  那時摩押王西伯的兒子巴勒起來攻擊以色列人
[00:12:51.360 --> 00:12:57.400]  派人去召比爾的兒子巴蘭來助紂你們
[00:12:57.400 --> 00:13:01.080]  但我不願慶巴蘭反而
[00:13:01.080 --> 00:13:04.880]  所以他反而為你們年年祝福
[00:13:04.880 --> 00:13:10.640]  助紂這裡的助紂和聽這兩個動詞
[00:13:10.640 --> 00:13:12.440]  在原文都是表示目的
[00:13:12.440 --> 00:13:14.200]  是有強調性的
[00:13:14.200 --> 00:13:23.760]  是強調神親自將以色列人的就坐化為祝福
[00:13:23.760 --> 00:13:28.040]  接著神也賜給以色列民族土地
[00:13:28.040 --> 00:13:32.800]  神從前帶領他們的祖先去過紅海
[00:13:32.800 --> 00:13:36.840]  同樣也帶領他們來過約旦河
[00:13:36.840 --> 00:13:39.680]  帶領他們進入去英去之地
[00:13:39.680 --> 00:13:42.960]  除了在艾城短暫的失敗
[00:13:42.960 --> 00:13:49.040]  還有一次以色列民令人羞恥地和欺騙人妥協之外
[00:13:49.040 --> 00:13:51.480]  約書亞和他的大軍
[00:13:51.480 --> 00:13:56.400]  是打敗了英去之地的所有的敵人
[00:13:56.400 --> 00:13:58.640]  這是因為什麼?
[00:13:58.640 --> 00:14:05.760]  只是因為耶和華神與他們同在
[00:14:05.760 --> 00:14:13.200]  在這裡神將以色列的歷史總結為四個部份
[00:14:13.200 --> 00:14:16.120]  不如我也想請大家讀出來
[00:14:16.120 --> 00:14:17.880]  第一是什麼?
[00:14:17.880 --> 00:14:20.280]  (神賜給以色列民族土地)
[00:14:20.280 --> 00:14:22.400]  是 接著第二
[00:14:22.400 --> 00:14:25.480]  (神賜給以色列民族土地)
[00:14:25.480 --> 00:14:26.480]  第三
[00:14:26.480 --> 00:14:28.880]  (神賜給以色列民族土地)
[00:14:28.880 --> 00:14:29.880]  第四
[00:14:29.880 --> 00:14:33.080]  (神賜給以色列民族土地)
[00:14:33.080 --> 00:14:34.280]  好 麻煩大家
[00:14:34.280 --> 00:14:39.360]  我們留意到 其實每一部份都是一個重複語
[00:14:39.360 --> 00:14:43.960]  強調神才是主角
[00:14:43.960 --> 00:14:47.640]  他總是說是他親自的施行拯救
[00:14:47.640 --> 00:14:49.960]  在第三至十一節裡面
[00:14:49.960 --> 00:14:55.360]  重複使用二十次希伯來文一個獨立代名詞
[00:14:55.360 --> 00:14:57.240]  就是一個「我」字
[00:14:57.240 --> 00:15:01.440]  來描述神對以色列的信實
[00:15:01.440 --> 00:15:05.680]  單單「我把」又或者「我斥給」
[00:15:05.680 --> 00:15:09.600]  這個動詞出現了有六次
[00:15:09.600 --> 00:15:12.800]  或者也請大家讀出來 第三節
[00:15:12.800 --> 00:15:35.680]  (神賜給以色列民族土地)
[00:15:35.680 --> 00:15:36.800]  好 麻煩大家
[00:15:36.800 --> 00:15:40.120]  我們看到 其實這裡說到一切
[00:15:40.120 --> 00:15:46.200]  都不是靠著約書亞 更加不是靠著百姓和祂們的祖先
[00:15:46.200 --> 00:15:53.360]  成就一切的 唯有是神 唯有是神祂自己
[00:15:53.360 --> 00:15:55.400]  好像昔日的以色列民
[00:15:55.400 --> 00:15:59.240]  其實今天我們何嘗不是都曾經經歷過
[00:15:59.240 --> 00:16:06.280]  神對我們的揀選 救贖 保護 和賜福
[00:16:06.280 --> 00:16:08.360]  是不是 大家都聽過
[00:16:08.360 --> 00:16:11.880]  神的揀選 救贖 保護 和賜福
[00:16:11.880 --> 00:16:14.880]  但我們有沒有這樣去紀念到
[00:16:14.880 --> 00:16:21.000]  或者去傳承神的說話 恩典 和作為呢
[00:16:21.000 --> 00:16:26.280]  雖然我們未必每一個人都好像約書亞那樣
[00:16:26.280 --> 00:16:29.280]  可以為一個民族去做傳承的
[00:16:29.280 --> 00:16:35.440]  但是至少我們都可以為自己的家庭去做傳承
[00:16:35.440 --> 00:16:38.800]  那你說 我未有家庭的
[00:16:38.800 --> 00:16:43.080]  那你未有家庭你還能做到傳承嗎 大家覺得
[00:16:43.080 --> 00:16:46.680]  可以的 大家說可以的 是可以的
[00:16:46.680 --> 00:16:49.960]  我相信大家都有你的後輩
[00:16:49.960 --> 00:16:55.240]  有你的子侄 你的下屬 你的學生等等
[00:16:55.240 --> 00:17:02.040]  一會兒我都會說有關老師和學生的傳承的見證
[00:17:02.040 --> 00:17:05.800]  而以家庭傳承為例
[00:17:05.800 --> 00:17:09.520]  感恩我一個很愛主的太太
[00:17:09.520 --> 00:17:11.560]  我兩個兒子小時候
[00:17:11.560 --> 00:17:17.760]  我和太太每晚都會和他們一起去讀聖經和祈禱
[00:17:17.760 --> 00:17:19.680]  當他們很小的時候
[00:17:19.680 --> 00:17:26.200]  就會和他們看那些有圖畫的聖經故事書
[00:17:26.200 --> 00:17:28.920]  然後再大一點
[00:17:28.920 --> 00:17:32.880]  就和他們看兒童的聖經
[00:17:32.880 --> 00:17:34.760]  然後再大一點
[00:17:34.760 --> 00:17:38.480]  就和他們看成人的聖經
[00:17:38.480 --> 00:17:43.520]  感謝主 我兩個兒子都很愛慕認識神的話
[00:17:43.520 --> 00:17:45.720]  我之前都分享過的
[00:17:45.720 --> 00:17:49.000]  我小兒子在八歲的時候
[00:17:49.000 --> 00:17:52.600]  已經讀完新舊約的成人的聖經
[00:17:52.600 --> 00:17:56.240]  而且是近乎過目不忘地記得裡面的內容
[00:17:56.240 --> 00:18:01.000]  我說過的 如果我對某一段經文的記憶
[00:18:01.000 --> 00:18:03.200]  和我小兒子不同的話
[00:18:03.200 --> 00:18:07.080]  我會毫不猶豫地相信一定是我記錯了
[00:18:07.080 --> 00:18:10.640]  因為他每一次都是記對
[00:18:10.640 --> 00:18:15.840]  我們每晚都會一起去做家庭靈修
[00:18:15.840 --> 00:18:18.800]  時間大概20分鐘左右 不是很長
[00:18:18.800 --> 00:18:21.280]  因為都各有各忙的
[00:18:21.280 --> 00:18:23.600]  但是那20分鐘都很好用的
[00:18:23.600 --> 00:18:27.760]  就是讀聖經 有一點點的解經
[00:18:27.760 --> 00:18:31.520]  有分享應用和禱告
[00:18:31.520 --> 00:18:39.440]  另外 除了家庭靈修之外
[00:18:39.440 --> 00:18:43.160]  我家中間中都會有一個家庭崇拜
[00:18:43.160 --> 00:18:45.680]  大家看到這四幅照片
[00:18:45.680 --> 00:18:47.920]  其實當時是發生了什麼事呢
[00:18:47.920 --> 00:18:49.880]  就是在某一年打風
[00:18:49.880 --> 00:18:52.000]  不記得是八號風還是十號風球
[00:18:52.000 --> 00:18:56.840]  那時候我母會的教會
[00:18:56.840 --> 00:19:00.760]  因為打風所以就沒有了實體的崇拜
[00:19:00.760 --> 00:19:05.960]  而那個年代是沒有網上錄播和直播的
[00:19:05.960 --> 00:19:07.720]  那怎麼辦呢
[00:19:07.720 --> 00:19:10.520]  大家都勉強看到
[00:19:10.520 --> 00:19:15.800]  那幅照片是右下角有幾個人的那幅照片
[00:19:15.800 --> 00:19:21.680]  在左邊的就是我大兒子
[00:19:21.680 --> 00:19:24.360]  在中間的就是我小兒子
[00:19:24.360 --> 00:19:27.680]  我問他們崇拜出你們那張照片
[00:19:27.680 --> 00:19:30.160]  要不要弄一個笑臉
[00:19:30.160 --> 00:19:34.680]  他們說不用 弄了不就更乖
[00:19:34.680 --> 00:19:38.680]  基本上大家看到他們是一定認不出的
[00:19:38.680 --> 00:19:41.320]  到現在已經大了很多 大家認不出
[00:19:41.320 --> 00:19:47.880]  至於看不看到右邊彈結他的各位姐妹
[00:19:47.880 --> 00:19:52.880]  那位是誰呢 就是我太太
[00:19:52.880 --> 00:19:55.880]  其實那時候和N年之後
[00:19:55.880 --> 00:19:58.040]  她的樣子是沒怎麼變的
[00:19:58.040 --> 00:20:01.880]  所以我只是給大家看側面
[00:20:01.880 --> 00:20:06.160]  當日那天起床才確認知道
[00:20:06.160 --> 00:20:07.720]  教會是沒有了實體崇拜
[00:20:07.720 --> 00:20:10.120]  於是怎麼樣呢
[00:20:10.120 --> 00:20:12.800]  我大兒子就說我們自己崇拜
[00:20:12.800 --> 00:20:17.920]  然後他就自己在那天早上寫了整個崇拜程序出來
[00:20:17.920 --> 00:20:20.680]  那些PowerPoint都是他自己弄的
[00:20:20.680 --> 00:20:24.880]  包括宣召經文 講道經文
[00:20:24.880 --> 00:20:26.640]  還有PowerPoint
[00:20:26.640 --> 00:20:29.880]  都是我大兒子自己寫了整個流程
[00:20:29.880 --> 00:20:33.920]  自己弄的 當然他也有問我和太太的意見
[00:20:33.920 --> 00:20:36.280]  在當天打風的早上
[00:20:36.280 --> 00:20:40.880]  我們家裡就自己去安排一個崇拜
[00:20:40.880 --> 00:20:47.000]  當中有一齊唱詩 敬拜 有祈禱
[00:20:47.000 --> 00:20:52.200]  有講道 有讀經 有分享 有代禱
[00:20:52.200 --> 00:20:56.000]  是非常之感恩
[00:20:56.000 --> 00:20:58.080]  接著這一張
[00:20:58.080 --> 00:20:59.560]  就有兩個兒子
[00:20:59.560 --> 00:21:03.400]  是小時候已經和我一起去做街頭報道
[00:21:03.400 --> 00:21:06.560]  他們拿著一些福音的單張
[00:21:06.560 --> 00:21:09.040]  但是看到這裡是不是大家都覺得
[00:21:09.040 --> 00:21:13.760]  哇 我的家庭或者兩個兒子都是很
[00:21:13.760 --> 00:21:17.960]  很學武神的說話 很毀身這個信仰呢
[00:21:17.960 --> 00:21:20.440]  但是是不是這樣就夠了
[00:21:20.440 --> 00:21:22.840]  在信仰傳承的路上
[00:21:22.840 --> 00:21:28.080]  我的家庭會不會都遇到一些波折呢
[00:21:28.080 --> 00:21:34.520]  等下一個部分再和大家去分享
[00:21:34.520 --> 00:21:36.600]  接著就是第二部分
[00:21:36.600 --> 00:21:39.880]  讓下一代擁抱傳承
[00:21:39.880 --> 00:21:42.280]  好了
[00:21:42.280 --> 00:21:47.000]  請記得 藍色的字約書後的說話就是弟兄讀
[00:21:47.000 --> 00:21:50.960]  綠色的字 百姓的說話就是請姐妹讀喇叭
[00:21:50.960 --> 00:21:55.240]  這次姐妹是可以讀了 開始
[00:21:55.240 --> 00:21:58.600]  好 請弟兄開始
[00:22:06.600 --> 00:22:11.640]  藍色的字約書後的說話就是弟兄讀
[00:22:11.640 --> 00:22:15.960]  綠色的字 百姓的說話就是請姐妹讀
[00:22:15.960 --> 00:22:19.760]  藍色的字 百姓的說話就是請姐妹讀喇叭
[00:22:19.760 --> 00:22:24.280]  藍色的字 百姓的說話就是請姐妹讀喇叭
[00:22:24.280 --> 00:22:29.440]  藍色的字 百姓的說話就是請姐妹讀喇叭
[00:22:29.440 --> 00:22:34.480]  藍色的字 百姓的說話就是請姐妹讀喇叭
[00:22:34.480 --> 00:22:36.720]  百姓回答說
[00:23:04.480 --> 00:23:18.680]  (廣東話)
[00:23:18.680 --> 00:23:21.200]  約書那對百姓說
[00:23:21.200 --> 00:23:43.960]  (廣東話)
[00:23:43.960 --> 00:23:51.680]  百姓對約書那說
[00:23:51.680 --> 00:23:57.640]  (廣東話)
[00:23:57.640 --> 00:23:58.880]  他們說
[00:23:58.880 --> 00:24:10.440]  (廣東話)
[00:24:10.440 --> 00:24:12.440]  百姓對約書那說
[00:24:12.440 --> 00:24:18.960]  (廣東話)
[00:24:18.960 --> 00:24:24.160]  大家留意到第一部分的經文全部紅色是耶和華神的說話
[00:24:24.160 --> 00:24:29.240]  去到第二部分這裡就有很多藍色和綠色的字
[00:24:29.240 --> 00:24:32.800]  即是約書那和百姓的對話
[00:24:32.800 --> 00:24:35.800]  當中有三次的對話
[00:24:35.800 --> 00:24:38.080]  而在這段經文開始的時候
[00:24:38.080 --> 00:24:42.080]  就馬上出現了這段經文的重點
[00:24:42.080 --> 00:24:47.880]  這個就是約書那對百姓所說的一段說話
[00:24:47.880 --> 00:24:52.920]  都讓我們一同來讀出第十四至十五節
