
[00:00:00.000 --> 00:00:04.000]  想和頂姐妹分享
[00:13:07.000 --> 00:13:09.000]  「這些人的眼睛你想畫掉嗎」
[00:13:09.000 --> 00:13:13.000]  其實這句話是他們的常用語
[00:13:13.000 --> 00:13:16.000]  意思就是向他們的眼睛殺灰
[00:13:16.000 --> 00:13:19.000]  讓他們看不到真相的意思
[00:13:19.000 --> 00:13:23.000]  即是說摩西想蒙蔽他們的意思
[00:13:23.000 --> 00:13:26.000]  這一段似乎讓我們發現
[00:13:26.000 --> 00:13:28.000]  貪婪的動機
[00:13:28.000 --> 00:13:31.000]  有時是會以虛偽成為掩飾
[00:13:31.000 --> 00:13:34.000]  這樣呈現出來的
[00:13:34.000 --> 00:13:40.000]  荷拉黨基於不良的成長環境
[00:13:40.000 --> 00:13:43.000]  他眼見權力帶來的利益
[00:13:43.000 --> 00:13:47.000]  加上不滿足現在所擁有的東西
[00:13:47.000 --> 00:13:50.000]  養大了貪婪的野心
[00:13:50.000 --> 00:13:55.000]  貪這個主題在《文素記》不是第一次出現
[00:13:55.000 --> 00:13:59.000]  看上去《文素記》十一章四至三十五節
[00:13:59.000 --> 00:14:01.000]  百姓因為貪食
[00:14:01.000 --> 00:14:03.000]  要吃肉
[00:14:03.000 --> 00:14:05.000]  不滿意神賜給他們的瑪那
[00:14:05.000 --> 00:14:08.000]  而《文素記》十二章一至十六節
[00:14:08.000 --> 00:14:12.000]  米利安和亞倫都是因為貪地位
[00:14:12.000 --> 00:14:15.000]  權柄上的問題
[00:14:15.000 --> 00:14:17.000]  出現了貪的慾望
[00:14:17.000 --> 00:14:19.000]  去控訴摩西
[00:14:19.000 --> 00:14:22.000]  所以才招致神的管教
[00:14:22.000 --> 00:14:26.000]  歪了的動機變得具有破壞性
[00:14:26.000 --> 00:14:31.000]  他們的行動其實是摧毀他們現有的成就
[00:14:31.000 --> 00:14:33.000]  神在十誡裏面
[00:14:33.000 --> 00:14:36.000]  第十誡吩咐百姓不要貪
[00:14:36.000 --> 00:14:41.000]  因為貪其實是否認神對他們的公認
[00:14:41.000 --> 00:14:43.000]  所以在神的角度去看
[00:14:43.000 --> 00:14:47.000]  他們是不信而且叛逆神
[00:14:47.000 --> 00:14:51.000]  這一段似乎理直氣壯的指控
[00:14:51.000 --> 00:14:56.000]  卻透露出人性最深層貪念的慾望
[00:14:56.000 --> 00:15:00.000]  可拉其實已經擁有自己重要
[00:15:00.000 --> 00:15:03.000]  有價值的能力和責任
[00:15:03.000 --> 00:15:06.000]  他要做的應該是專心從上帝裏面
[00:15:06.000 --> 00:15:09.000]  尋求神對他的特殊旨意
[00:15:09.000 --> 00:15:15.000]  而不是不斷地用自己的方法去滿足歪了的渴望
[00:15:15.000 --> 00:15:18.000]  可拉黨的問題如果來到今時今日
[00:15:18.000 --> 00:15:21.000]  又會是什麼處境呢
[00:15:21.000 --> 00:15:26.000]  會不會是有時我們都會嫉妒上帝賜給別人的優越
[00:15:26.000 --> 00:15:29.000]  覺得上帝很不公平呢
[00:15:29.000 --> 00:15:33.000]  心裏面就不斷容許那些嫉妒發酵
[00:15:33.000 --> 00:15:37.000]  我們指責別人之前有沒有反省
[00:15:37.000 --> 00:15:42.000]  這會不會是我們內裏未處理好的問題呢
[00:15:42.000 --> 00:15:47.000]  又或者我們被世俗的爭權奪利的手法所影響
[00:15:47.000 --> 00:15:49.000]  來到教會侍奉
[00:15:49.000 --> 00:15:57.000]  都不經意濫用了權力和位份的特權去操控頂姐妹呢
[00:15:57.000 --> 00:15:59.000]  肢體彼此相處之間
[00:15:59.000 --> 00:16:04.000]  都是以重傷別人來確保自己的位置
[00:16:04.000 --> 00:16:08.000]  頂姐妹,你知不知道人最厲害的是什麼
[00:16:08.000 --> 00:16:12.000]  就是自欺和欺人
[00:16:12.000 --> 00:16:16.000]  教會排到滿滿的活動侍奉
[00:16:16.000 --> 00:16:22.000]  會否成為了我們檢視內在問題的擋箭牌
[00:16:22.000 --> 00:16:25.000]  我們看完侍奉動機不純正那一邊
[00:16:25.000 --> 00:16:28.000]  不妨又看看另一邊
[00:16:28.000 --> 00:16:33.000]  摩西面對今次的困難,他又如何回應呢
[00:16:33.000 --> 00:16:40.000]  第四節,摩西聽見就苦服,就臉服於地祈禱
[00:16:40.000 --> 00:16:44.000]  臉服於地通常都是指到祈禱的
[00:16:44.000 --> 00:16:52.000]  但這裏可能同時表達摩西當時的謙卑和無能為力的狀態
[00:16:52.000 --> 00:16:58.000]  第五至七節,然後對可拉和他的全部同黨說
[00:16:58.000 --> 00:17:04.000]  「到了早晨,耶和華就會指示誰屬於他,誰是分別為姓的人
[00:17:04.000 --> 00:17:10.000]  他會叫這人走近他,誰是他揀選的,就會叫誰走近他
[00:17:10.000 --> 00:17:16.000]  你們要這樣做,可拉和你的全部同黨,你們要拿火鏟
[00:17:16.000 --> 00:17:23.000]  明天你們要在耶和華面前,在火鏟裏盛上火炭,加上香
[00:17:23.000 --> 00:17:27.000]  耶和華揀選誰,誰就是分別為姓的人
[00:17:27.000 --> 00:17:31.000]  利美人,你們太過份了」
[00:17:31.000 --> 00:17:35.000]  十六至十八節,摩西對可拉說
[00:17:35.000 --> 00:17:39.000]  「明天你和你的全部同黨都要到耶和華面前
[00:17:39.000 --> 00:17:43.000]  你和他們要去,阿倫也會去
[00:17:43.000 --> 00:17:47.000]  你們每個人要拿著自己的火鏟盛上香
[00:17:47.000 --> 00:17:54.000]  每個人要在耶和華面前獻上自己的火鏟,共二百五十個火鏟
[00:17:54.000 --> 00:17:58.000]  你和阿倫也各自獻上自己的火鏟
[00:17:58.000 --> 00:18:05.000]  於是他們各自各拿自己的火鏟盛上火炭,加上香
[00:18:05.000 --> 00:18:10.000]  與摩西和阿倫一起站在會幕門口」
[00:18:10.000 --> 00:18:17.000]  摩西面對這次的叛亂,他除了祈禱之外,他還提出了一個測試
[00:18:17.000 --> 00:18:24.000]  就是要可拉和他的追隨者,和他們所挑戰的阿倫
[00:18:24.000 --> 00:18:28.000]  一起站在神面前獻香
[00:18:28.000 --> 00:18:32.000]  其實這個測試是非常危險的
[00:18:32.000 --> 00:18:37.000]  首先獻香是祭司的專屬特權
[00:18:37.000 --> 00:18:47.000]  也就是說,祭司可能會因為過程中輕率而得罪上帝,被神即時擊殺
[00:18:47.000 --> 00:18:54.000]  利美記十章就是記載阿倫的兩個兒子因為獻煩火而被神即時審判
[00:18:54.000 --> 00:18:59.000]  現在被告和原告都站在神面前
[00:18:59.000 --> 00:19:03.000]  等神親自來審理這件案件
[00:19:03.000 --> 00:19:12.000]  這個考驗最後由神來決定誰是聖傑,誰才是神選擇的做祭司的僕人
[00:19:12.000 --> 00:19:20.000]  250位首領和可拉黨各來一個香爐,盛上火,全部站在神面前
[00:19:20.000 --> 00:19:27.000]  事情發展到這裡,如果我是可拉,可能我心裡也會害怕
[00:19:27.000 --> 00:19:30.000]  糟了,這次玩大了
[00:19:30.000 --> 00:19:37.000]  可拉似乎完全沒有危機意識,她也沒有害怕過
[00:19:37.000 --> 00:19:46.000]  我猜唯一的理由就是,可拉想成為大祭司的貪念已經完全蒙蔽了她的眼睛
[00:19:46.000 --> 00:19:52.000]  可拉本來可能是想透過群眾的壓力,例如一場大選
[00:19:52.000 --> 00:19:57.000]  以自己為候選人,讓支持她的人提拔她
[00:19:57.000 --> 00:20:05.000]  對她來說,身為利未人,在聖所服侍的特權和位置已經不能滿足她的貪念
[00:20:05.000 --> 00:20:11.000]  可拉沒有反駁這次參與這個測試
[00:20:11.000 --> 00:20:17.000]  難道她是在想,這次還不是我可以直接親近神的機會?
[00:20:17.000 --> 00:20:21.000]  因為她滿腦子都覺得自己也是聖傑,對不對?
[00:20:21.000 --> 00:20:27.000]  如果這次有上帝的助攻,還不十拿九穩?
[00:20:27.000 --> 00:20:33.000]  不過,摩西不僅求上帝介入這件事
[00:20:33.000 --> 00:20:38.000]  她接下來的行動更是真正領袖的典範
[00:20:38.000 --> 00:20:44.000]  15節,摩西非常憤怒,對耶和說
[00:20:44.000 --> 00:20:52.000]  求你不要理會他們的共物,連一頭鹿我又沒有奪過他們的,也沒有害過他們一個人
[00:20:52.000 --> 00:20:56.000]  面對著裡面支派領袖的無理指控
[00:20:56.000 --> 00:21:01.000]  摩西的回應是,在神面前陳明自己的清白
[00:21:01.000 --> 00:21:04.000]  她求上帝不要理會他們的共物
[00:21:04.000 --> 00:21:12.000]  這句的意思是,這群人可能平時習慣了以奉獻或者侍奉來表現他們的敬虔
[00:21:12.000 --> 00:21:16.000]  摩西求上帝不要只看這一面
[00:21:16.000 --> 00:21:21.000]  求上帝去看清楚達坦和亞比蘭的腐敗
[00:21:21.000 --> 00:21:27.000]  等姐妹,耶利米書17章9至10節提醒我們
[00:21:27.000 --> 00:21:33.000]  人心比萬物都詭詐,壞到極處,誰能識透呢?
[00:21:33.000 --> 00:21:39.000]  只有耶和華是監察人心,考驗人肺腑的
[00:21:39.000 --> 00:21:43.000]  我有時連我自己都不信得過自己
[00:21:43.000 --> 00:21:48.000]  我們行事背後的動機是怎樣?
[00:21:48.000 --> 00:21:55.000]  實在是需要監察人心的神去揭露我們的本相給我們知道
[00:21:55.000 --> 00:21:59.000]  之後摩西就正面回應這次的衝突
[00:21:59.000 --> 00:22:04.000]  摩西首先分辨出可拉黨歪了的動機
[00:22:04.000 --> 00:22:08.000]  之後她就直接指出他們的問題
[00:22:08.000 --> 00:22:10.000]  8至11節
[00:22:10.000 --> 00:22:14.000]  摩西又對可拉說:利美人,你們要聽
[00:22:14.000 --> 00:22:19.000]  以色列的神把你們從以色列群體裡區別出來
[00:22:19.000 --> 00:22:21.000]  使你們走近他
[00:22:21.000 --> 00:22:27.000]  做耶和華聖幕的勤務服務群體,服侍他們
[00:22:27.000 --> 00:22:30.000]  耶和華使你和你所有弟兄
[00:22:30.000 --> 00:22:34.000]  就是利美子孫一起走近他
[00:22:34.000 --> 00:22:36.000]  你們覺得職份太少?
[00:22:36.000 --> 00:22:38.000]  配不上你們嗎?
[00:22:38.000 --> 00:22:42.000]  你們還要尋求祭司職份嗎?
[00:22:42.000 --> 00:22:47.000]  所以你和你的全部同黨聚集反抗耶和華
[00:22:47.000 --> 00:22:49.000]  阿倫算什麼?
[00:22:49.000 --> 00:22:52.000]  你們向他發怨言?
[00:22:52.000 --> 00:22:56.000]  摩西直斥其非
[00:22:56.000 --> 00:23:00.000]  指出他們行動背後貪婪的動機
[00:23:00.000 --> 00:23:03.000]  第9至10節說到兩次走近他
[00:23:03.000 --> 00:23:10.000]  其實摩西是用可拉在5至6節相同的概念來回應他
[00:23:10.000 --> 00:23:12.000]  摩西提醒可拉
[00:23:12.000 --> 00:23:15.000]  神讓他們親近神自己
[00:23:15.000 --> 00:23:22.000]  在會幕面前獲准進入神同在的地方已經不是小事
[00:23:22.000 --> 00:23:25.000]  摩西洞悉可拉黨的企圖
[00:23:25.000 --> 00:23:28.000]  識破他們攻擊阿倫不過是表面
[00:23:28.000 --> 00:23:31.000]  他明白阿倫也不算什麼
[00:23:31.000 --> 00:23:35.000]  如果不是神揀選他也不能做祭司
[00:23:35.000 --> 00:23:38.000]  第21至22節
[00:23:38.000 --> 00:23:41.000]  你們要離開這個群體
[00:23:41.000 --> 00:23:44.000]  我好在一瞬間滅絕他們
[00:23:44.000 --> 00:23:48.000]  摩西和阿倫就苦日就臉伏於地
[00:23:48.000 --> 00:23:50.000]  說:神啊!
[00:23:50.000 --> 00:23:53.000]  慈禧色給所有肉體的神
[00:23:53.000 --> 00:23:57.000]  一個人犯罪你就要對整個群體發怒嗎?
[00:23:57.000 --> 00:24:03.000]  第21節說到神決定要出手即時審判罪人
[00:24:03.000 --> 00:24:08.000]  但摩西沒有因為這次被人挑戰而變得負面
[00:24:08.000 --> 00:24:13.000]  如果是我可能我心裡的陰暗面就走出來了
[00:24:13.000 --> 00:24:15.000]  你要試探一下我
[00:24:15.000 --> 00:24:17.000]  你們這群人這麼壞
