
[00:00:00.000 --> 00:00:04.000]  等於你們好,剛才在敬拜中想分享自己的感受
[00:09:25.000 --> 00:09:37.000]  埃及王說,為什麼我越害他們越多人?埃及王當然老修成老,誰知道一個火起的時候,他就頒下了一章二十二節的命令
[00:09:37.000 --> 00:09:51.000]  他就叫法律吩咐眾民說,以色列人如果生的是男丁,就把他們丟掉,一切女生就可以留下,讓他們留著命,沒問題
[00:09:51.000 --> 00:10:02.000]  他下令要殺所有以色列人的初生男丁,目的就是想直接控制人口,讓他們的民族不要擴大,減低威脅
[00:10:02.000 --> 00:10:22.000]  不過在以色列人被趕盡殺絕的時候,上帝並沒有忘記以色列和他有約的民族,他在這個時候為以色列人預備一個領袖,將會帶領他們離開這個被奴役的地方,拯救整個以色列民
[00:10:22.000 --> 00:10:32.000]  而這個人相信大家聽過這麼多次故事都知道,這個人就是摩西,我們剛剛讀的故事就是摩西出生的時候的故事
[00:10:32.000 --> 00:10:44.000]  摩西出生是一個被追殺的日子,他能夠生存其實絕非偶然,要看的是摩西原來得以生存,他只是寶寶,為什麼他能夠這樣生長呢?
[00:10:44.000 --> 00:11:00.000]  因為他背後有三個人物,我們今天就是想從這三個對摩西的一些行動,以至他能夠去傳流這三個人,去體會三個屬靈群體裡面愛的特質
[00:11:00.000 --> 00:11:10.000]  讓我們可以實踐這些特質在我們這個群體裡面,令到我們這個群體變得和世界不一樣,卻是吸引這個世界的一個群體
[00:11:10.000 --> 00:11:19.000]  看的第一點,我給他一個分題叫放手,交托在神的裡面,第一個看的人物是這個小摩西的媽媽
[00:11:19.000 --> 00:11:33.000]  故事開首的時候,第一第二節,他說有一個利美人娶了一個利美的女子,就是這個婦人,之後就有了,好像童話故事的一些劇情,之後就生了一個寶寶
[00:11:33.000 --> 00:11:43.000]  這個時候生了個兒子,當然開心,但是正如我們剛才看背景的時候所說,當時埃及的王下了這個命令
[00:11:43.000 --> 00:11:53.000]  以色列人所生的男孩全部都要吊在河裡面,超瘋狂的,其實我們現在想這件事,真的超變態
[00:11:53.000 --> 00:12:05.000]  雖然埃及王兇殘的命令在前面,不過試問做媽媽的,怎可以忍手把手上的兒子吊在河裡面呢?
[00:12:05.000 --> 00:12:16.000]  所以第二節繼續形容,他說媽媽看見他進尾,再老實,有哪個寶寶不進尾,不可愛,尤其是那個是自己的兒子
[00:12:16.000 --> 00:12:26.000]  於是媽媽決定冒險的把他收起來,把他藏起來,不過藏了三個月之後,就不能再藏了
[00:12:26.000 --> 00:12:34.000]  這個婦人終於要面對現實,媽媽要作出行動去回應那個兇殘的命令,他選擇做什麼呢?
[00:12:34.000 --> 00:12:40.000]  他選擇用一個箱子,放了寶寶進去,然後把寶寶放在河裡面
[00:12:40.000 --> 00:12:47.000]  看到這裡的時候,你先不要太熟悉故事,你先進入一下,自己幻想一下
[00:12:47.000 --> 00:12:51.000]  看到一個媽媽把兒子放在箱子裡,然後放進河裡
[00:12:51.000 --> 00:12:58.000]  看到這裡,你想想,若然用今天的處境去想這件事,我們會有什麼感受呢?
[00:12:58.000 --> 00:13:08.000]  其實這個媽媽也不太夠愛這個兒子,她真的可以忍心把一個三個月大的寶寶,還沒戒奶的,放進箱子裡
[00:13:08.000 --> 00:13:16.000]  真的忍心不要他嗎?我們又會問,為什麼他不堅持一下呢?
[00:13:16.000 --> 00:13:25.000]  既然已經收了三個月,為什麼不繼續收下去呢?我靠一己之力,你不出門,我不出門,養大他
[00:13:25.000 --> 00:13:31.000]  最多一起捱,沒問題,不出門,為什麼媽媽要在這個時候放棄他呢?
[00:13:31.000 --> 00:13:40.000]  如果我們就這樣看的時候,我們會覺得這是媽媽一個迫不得已的決定,才選擇放棄的舉動
[00:13:40.000 --> 00:13:46.000]  不過如果我們再仔細去看的話,我們會發現媽媽心裡有一份不一樣的愛
[00:13:46.000 --> 00:13:52.000]  在細看這件事情的時候,這個媽媽絕對不是要放棄兒子的命
[00:13:52.000 --> 00:14:04.000]  經文這樣形容,她說她在箱子裡塗上一些石漆和石油,這是什麼呢?原來是為這個箱子加上一個防水層
[00:14:04.000 --> 00:14:11.000]  用當時的物料養他有防水,原來她在做的事情是保護兒子的性命
[00:14:11.000 --> 00:14:18.000]  而且她是悉心地找一個地方,不是放一條河流,不知道去哪裡
[00:14:18.000 --> 00:14:27.000]  而是她找一個地方是有植物的,這個路迪就是水上的植物,可以卡住箱子,而令箱子不要飄遠
[00:14:27.000 --> 00:14:35.000]  她把寶寶放在那裡,所以與其說媽媽是放棄這個生命,更適合說的是她放手
[00:14:35.000 --> 00:14:41.000]  她盡了自己可以做的能力,把所有事情可以做,我盡量做,做了之後
[00:14:41.000 --> 00:14:48.000]  然後在知道自己無能為力,無法控制,有限制下,她選擇放手
[00:14:48.000 --> 00:14:56.000]  不過我們就會問,放手和放棄有什麼分別?為什麼這個叫放手,不是放棄?
[00:14:56.000 --> 00:15:02.000]  原來在看的時候,我們繼續看到的是她的選擇裡埋下了她的心意
[00:15:02.000 --> 00:15:12.000]  那個是什麼呢?是葡草商,她是不是選了一個葡草商?原來葡草商這個字在原文裡是跟荒州是同一個字
[00:15:12.000 --> 00:15:18.000]  稍微聽過聖經的你們,你們也會明白,荒州,羅亞荒州,是的,是那個荒州同一個字
[00:15:18.000 --> 00:15:23.000]  而舊約裡面,其實每一個以色列人都會知道,羅亞荒州的事件
[00:15:23.000 --> 00:15:33.000]  荒州所代表的是什麼呢?是當時全地全部的人都因為罪大惡極而被消滅的時候
[00:15:33.000 --> 00:15:42.000]  以色列的神做了一個荒州來保護,那時候唯一的二人,羅亞一家,拯救了人這個品種,不然人類就滅亡了
[00:15:42.000 --> 00:15:49.000]  荒州的是對人的拯救,荒州所代表的是上帝的拯救
[00:15:49.000 --> 00:15:56.000]  舊約的以色列人的荒州,其實就等於我們新約的基督徒心裡的十字架
[00:15:56.000 --> 00:16:03.000]  代表的是上帝的拯救,這個葡草商在媽媽的心裡不單是一個箱子
[00:16:03.000 --> 00:16:14.000]  媽媽不只是把這個小生命放在箱子裡不管,她說的是把她一個寶貴的兒子交在神的拯救裡
[00:16:14.000 --> 00:16:22.000]  放在神的手裡等候上帝的拯救,媽媽的行動是把這個生命交在神的手中
[00:16:22.000 --> 00:16:30.000]  原來從第一個人物我們可以看到,我們學會的是愛有時需要放手
[00:16:30.000 --> 00:16:40.000]  放手其實不是一件容易的事,真是去問一個問題,哪一個媽媽不想親自看著兒子長大
[00:16:40.000 --> 00:16:48.000]  親手栽培他,一直陪伴他成長,能夠放手是因為小摩西的媽媽去接受自己的無能為力
[00:16:48.000 --> 00:16:57.000]  能夠放手也是因為她深信上帝必然會接手,拯救別人的生命的不是我們自己
[00:16:57.000 --> 00:17:03.000]  我們盡力但我們不行,而是上帝,當難處超過人的能力可以面對的時候
[00:17:03.000 --> 00:17:13.000]  可能我們可以做的不一定要逞強,把所有難處都抱在身上,而是我們學習放手交託給神
[00:17:13.000 --> 00:17:20.000]  分享一個故事,一個例子,過去我們疫情不能去文化交流
[00:17:20.000 --> 00:17:24.000]  但我記得過去我們去文化交流的時候,有一件事令我很心渴
[00:17:24.000 --> 00:17:30.000]  我們去柬埔寨的文化交流主要是去一個機構服侍
[00:17:30.000 --> 00:17:42.000]  那個機構是服侍街童,當地有些童工小時候沒有讀書,然後被父母要他們外出去收拾垃圾、黑錢
[00:17:42.000 --> 00:17:51.000]  機構就是給他們機會在中心學習,可以去讀書,令他們改變前路
[00:17:51.000 --> 00:18:01.000]  那件心渴的事是什麼呢?當時我們一行20-30個人,然後我們去第二天的行程
[00:18:01.000 --> 00:18:12.000]  初到季景,我們第一件事是跟中心的小朋友玩,他們又不懂英文,我們又不懂英文
[00:18:12.000 --> 00:18:21.000]  但語言就不通,我們第一件事要做的事就是跟他們玩,他們是小朋友,不用聊天都可以
[00:18:21.000 --> 00:18:27.000]  大家就自由玩,不知道大家做什麼,打來打去,然後就玩
[00:18:27.000 --> 00:18:38.000]  在語言不通的情況下,大家玩來玩去,突然間他們當地有一個小朋友,一個女生,大概4-5歲
[00:18:38.000 --> 00:18:48.000]  玩的過程中,大家都看到有些香港人,不知道什麼人,有一群哥哥姐姐跟他們玩,他們很開心
[00:18:48.000 --> 00:19:00.000]  但有一個女生,4-5歲的女生,她一看下去,她就坐在角落,通常一個姐姐,通常會有4-5個人,會撲過來,抱著玩
[00:19:00.000 --> 00:19:12.000]  但那個女生是怎樣呢?她是坐在角落,很憂鬱,有一個我們的青少,她走過去,跟他聊聊天
[00:19:12.000 --> 00:19:24.000]  她一開始都不知道,沒辦法聊,因為聊不到,她就抱著她,抱著抱著,這個女生狂哭,哭到不知道怎樣
[00:19:24.000 --> 00:19:35.000]  總之,嘩,真的嘩,一直哭,然後我們的青少就走過來抱著這個人,哭著這個人,然後他問我,怎麼辦呢?
[00:19:35.000 --> 00:19:42.000]  然後我都很徬徨,我就回答,沒什麼可以做的,我們繼續抱著她
[00:19:42.000 --> 00:19:51.000]  我之後問回,原來這個女生發生什麼事呢?這個4-5歲的女生,原來她姐姐因為在街上黑錢,然後被警察抓了
[00:19:51.000 --> 00:20:00.000]  因為那裡童工也是犯法,然後黑錢也是犯法,要搞很多事情去處理,所以這個女生很不開心
[00:20:00.000 --> 00:20:06.000]  這件事裡面,我分享的是什麼呢?我想說的是什麼呢?我想說我們的青少
[00:20:06.000 --> 00:20:11.000]  我想那一刻她抱著一個哭得很厲害的女生,又聊不到,又不知道怎樣的時候呢?
[00:20:11.000 --> 00:20:17.000]  我想對這位青少來說,她有一個學習,就是只可以去學習教託
[00:20:17.000 --> 00:20:25.000]  第一姐妹,事實上我們很多時候對於別人的事情,或者自己的事情,我們都是無能為力的
[00:20:25.000 --> 00:20:30.000]  但是關係是什麼呢?關係是我們要相信,我們要相信神是愛他的
[00:20:30.000 --> 00:20:35.000]  在關係裡面,我們不是一定要捉緊所有的難處,而是我們相信神是愛那個人的
[00:20:35.000 --> 00:20:43.000]  第一姐妹,這種是跟世界不一樣的愛,世界的愛和信仰群體的愛,其實是有共通的
[00:20:43.000 --> 00:20:50.000]  那些共通是什麼呢?當你愛一個人的時候,你會想盡力地去保護他,去照顧他,去陪伴他
[00:20:50.000 --> 00:20:57.000]  不過在這兩個群體裡面,不同之處就是在一些的處境底下,那個處境是
[00:20:57.000 --> 00:21:06.000]  當你盡力去保護,盡量盡量都不要有事了,她是發現你用了力地去,都不能去勝過那些難處的時候
[00:21:06.000 --> 00:21:20.000]  世界因為沒有神,她只可以教你,那你捉緊一點,搞不定怎麼辦?要死我們捉緊一起死,轟轟烈烈,死而後已
[00:21:20.000 --> 00:21:26.000]  大概這個是世界教我們的愛,搞不定捉緊一點,一起捉緊去死
[00:21:26.000 --> 00:21:32.000]  不過在信仰群體裡面的愛,應該是不一樣的,為什麼?因為我們有神
[00:21:32.000 --> 00:21:39.000]  當你盡力去支援你所愛的,而愛莫能助的時候,你需要學習的是放手
[00:21:39.000 --> 00:21:48.000]  你需要去交給那個,給你更加有能力去幫助他的,更加愛他的天父,我們的神
[00:21:48.000 --> 00:21:57.000]  摩西的媽媽給我們的提醒是,要學習放手,而放手並不是放棄,搞不定,我不理他了
[00:21:57.000 --> 00:22:07.000]  而是把你所愛的交在神的手裡面,在我們的群體裡面,或者在世界裡面,其實實際上真的有很多困難
[00:22:07.000 --> 00:22:17.000]  是人無能為力去處理,那些會是什麼?疾病,意外,挫折,很多難處
[00:22:17.000 --> 00:22:27.000]  那些是我們兩脅插刀都不能夠頂得住的,不過在這個群體裡面,我們有神,這裡的愛不是攬炒
[00:22:27.000 --> 00:22:36.000]  而是我們放手交在神的手裡面,我認識一個基督徒,他在他的教會裡面有一個很好的姊妹
[00:22:36.000 --> 00:22:46.000]  即是他很友善,很親密的姊妹,他突然間身患重病,這個朋友,我這個朋友,他很不明白,他很生氣
[00:22:46.000 --> 00:22:55.000]  他說,神啊,為什麼我這個姊妹,她這麼虔誠,她這麼多侍奉,她這麼好,你為什麼會讓她生病呢?
[00:22:55.000 --> 00:22:59.000]  然後呢,我這個朋友,他一路之下就離開了信仰
[00:22:59.000 --> 00:23:12.000]  確實,我相信這個離開的姊妹是很愛他的朋友,這個姊妹,以至於他的憤怒,他沒辦法專注,他只可以專注
[00:23:12.000 --> 00:23:17.000]  我要幫你還一個公道,我要去罵,我連神都罵了
[00:23:17.000 --> 00:23:23.000]  他以為,怪責有人負責任,可以幫這個姊妹出一口氣
[00:23:23.000 --> 00:23:30.000]  不過,他把這個難處變得更難,沒有人可以再支援這個病了的姊妹
[00:23:30.000 --> 00:23:37.000]  頂姊妹,我們今天第一個學習是,我們學習是放手交在神的手裡面
[00:23:37.000 --> 00:23:42.000]  進入第二點,第二點是叫做守護,帶著信心去守望
[00:23:42.000 --> 00:23:49.000]  我們今天看的第二個人物,是摩西的姐姐,原來我剛才讀姐姐,所以指指,所以搞了很久
[00:23:49.000 --> 00:23:53.000]  我們今天看的第二個人物,是摩西的姐姐
[00:23:53.000 --> 00:24:00.000]  第四節裡面,面對弟弟被拋棄在河裡,姐姐的選擇是什麼呢?
[00:24:00.000 --> 00:24:12.000]  她選擇遠遠站著,姐姐選擇在旁邊默默守候,有距離的,不過她就是看著,準備隨時準備走出來
[00:24:12.000 --> 00:24:16.000]  第七節我們看到,原來機會真的留給有準備的人
[00:24:16.000 --> 00:24:22.000]  當法老的女兒,拾了小摩西的時候,姐姐突然間立刻衝出來
[00:24:22.000 --> 00:24:32.000]  她問了一個相當大膽的問題,她問法老的女兒,我去希伯萊婦人裡面找個奶媽來,為你奶這個孩子,行不行啊
[00:24:32.000 --> 00:24:43.000]  對方竟然答應,獲得法老的女兒答應之後,姐姐立刻去找哪個婦人,她就找媽媽,接回弟弟
[00:24:43.000 --> 00:24:55.000]  這個故事裡面最棒的就是,法老的女兒竟然對摩西的親生媽媽說,你把這個孩子抱去,為我奶他,我必給你供價
[00:24:55.000 --> 00:25:04.000]  弟弟不用死,還要合法地回到媽媽身邊,還要免費奶粉錢,雖然她當時是為人奶的,不用奶粉的
[00:25:04.000 --> 00:25:10.000]  不過也是,我給你供價,即是奶粉錢,將來公書教學也不用擔心
[00:25:10.000 --> 00:25:16.000]  看到這裡的時候,我們發覺守護在旁邊的姐姐功不可沒
[00:25:16.000 --> 00:25:20.000]  她本身是一場逆境波,突然間來一個大轉向
[00:25:20.000 --> 00:25:27.000]  姐姐要走出來跟法老的女兒說一個這樣的要求,其實真的不容易,為什麼
[00:25:27.000 --> 00:25:35.000]  因為面前的是誰,是法老的女兒,法老的爸爸其實就是下令殺她弟弟的那個
[00:25:35.000 --> 00:25:40.000]  不過她能夠,姐姐能夠,為什麼
[00:25:40.000 --> 00:25:43.000]  因為是她對神的信心引領著她
[00:25:43.000 --> 00:25:48.000]  姐姐在遠遠地看著,她退後一步的時候,她的眼光都闊了
[00:25:48.000 --> 00:25:54.000]  她不是最近的時候,只看到前面這一點,但退後一點的時候,你就望闊了
[00:25:54.000 --> 00:26:02.000]  她不只去看見弟弟面對一個很大的困難,也不只看見我們整家都沒力,她支援,幫不了他
[00:26:02.000 --> 00:26:10.000]  她卻看到一個機會,她記得神是對他們民族一直都會守護著
[00:26:10.000 --> 00:26:14.000]  她看到神在法老的女兒身上的工作
[00:26:14.000 --> 00:26:22.000]  為什麼法老的女兒看到她是一個稀白的小女孩,她竟然都不會罵,不會說快點丟下去弄死她
[00:26:22.000 --> 00:26:25.000]  法老竟然可憐這個小摩西王
[00:26:25.000 --> 00:26:32.000]  她姐姐看到的是神的大能大力出現了,她看到一個機會
[00:26:32.000 --> 00:26:36.000]  從這個第二個人物身上,我們看到的是
[00:26:36.000 --> 00:26:41.000]  我們可以學會的是,愛原來可以是守護別人
[00:26:41.000 --> 00:26:45.000]  並且這個守護是用信心去仰望神的工作
[00:26:45.000 --> 00:26:53.000]  原來一個懂得守護他者,遠遠地站著守望,是要預備自己和等候機會
[00:26:53.000 --> 00:26:59.000]  愛是什麼?愛是在背後帶著信心地討好仰望神
[00:26:59.000 --> 00:27:04.000]  相信神會給予一個機會,然後自己能夠在一個合適的時候走出來
[00:27:04.000 --> 00:27:13.000]  我捉緊這個機會,這份愛心會帶你,這個行動,這個信心會帶你去成為你所愛的人隨時的幫助
[00:27:13.000 --> 00:27:20.000]  原來她問一個問題,用一個微小的力量就成就了一件偉大的事,化解了一個極大的危機
[00:27:20.000 --> 00:27:26.000]  對我們來說是怎樣呢?對我們來說,遠遠地站著也不難
[00:27:26.000 --> 00:27:29.000]  我們最喜歡走遠一點,坐在最後最好
[00:27:29.000 --> 00:27:34.000]  不過要成為一個守護者,成為一個守望者卻是不容易
[00:27:34.000 --> 00:27:41.000]  因為你需要很多的耐性,而且你要真心相信背後的討告、守護是有效的
[00:27:41.000 --> 00:27:48.000]  我們教會裡面,應該你們認識,我們之前在討告裡面也有紀念
[00:27:48.000 --> 00:27:58.000]  梅什穆斯亞,其實今天也是她退休的,即是Farewell的派對,現在在下面運作中
[00:27:58.000 --> 00:28:02.000]  梅什穆斯亞在恩福服侍了28年
[00:28:02.000 --> 00:28:09.000]  她退休的時候,這半年她發覺她得了重病,癌症
[00:28:09.000 --> 00:28:11.000]  我們之前也有為她討告
[00:28:11.000 --> 00:28:16.000]  在童工我們也有Farewell的聚會裡面,她分享了她的經歷
[00:28:16.000 --> 00:28:21.000]  她說她有一個階段,其實很多人都會問一個問題
[00:28:21.000 --> 00:28:28.000]  為甚麼那位這麼好的牧師,為甚麼牧師這麼好,竟然在退休想著享福的時候生病
[00:28:28.000 --> 00:28:32.000]  這個問題也是很困難、很不容易
[00:28:32.000 --> 00:28:39.000]  她分享的是,當她有一個階段是要檢查,檢查腫瘤的類型
[00:28:39.000 --> 00:28:46.000]  她說醫生說看不出來,不過要檢查,檢查有兩個可能
[00:28:46.000 --> 00:28:51.000]  有一個可能是她說了一堆英文,我也不知道她說了甚麼,還有另一堆英文,我也不明白
[00:28:51.000 --> 00:28:57.000]  大概就是有一個種類的腫瘤是沒得醫的,而有一類的腫瘤是有得醫的
[00:28:57.000 --> 00:29:03.000]  當未出報告的時候,她分享的經歷是她令她有很大的安心
[00:29:03.000 --> 00:29:09.000]  那個經歷是甚麼呢?是她的兒子,她的兒子其實也是朗獻牧師
[00:29:09.000 --> 00:29:13.000]  告訴她,當她很擔心、很徬徨的時候,兒子這樣跟她說
[00:29:13.000 --> 00:29:19.000]  她說媽媽一定不是沒得醫那個了,我們有很多事情都還沒學
[00:29:19.000 --> 00:29:23.000]  牧師說她聽到這句的時候,她心裡面很安穩
[00:29:23.000 --> 00:29:29.000]  雖然那時候還未知道結果,但當然之後的結果就是她真的不是有得醫那個了
[00:29:29.000 --> 00:29:32.000]  她都進入療程,現在康復都不錯
[00:29:32.000 --> 00:29:37.000]  不過我這樣看的時候,我這樣聽的時候,我發覺兒子所說的
[00:29:37.000 --> 00:29:41.000]  這就是一個守護者,一個信心的禱告
[00:29:41.000 --> 00:29:45.000]  不是不理會的,不過我們交給神的時候,我們就用禱告去守護
[00:29:45.000 --> 00:29:48.000]  並且我們相信神會照顧她
[00:29:48.000 --> 00:29:52.000]  領展妹,你有沒留意呢?經常都是這樣,基督徒聊天
[00:29:52.000 --> 00:29:56.000]  或者你們開祖,臨尾的時候都會有這樣的習慣、這樣的現象
[00:29:56.000 --> 00:30:00.000]  就是我們通常要完結的時候,我們會做甚麼的
[00:30:00.000 --> 00:30:03.000]  大概就是我為你祈禱
[00:30:03.000 --> 00:30:06.000]  基督徒有個聊天的習慣,有一個現象
[00:30:06.000 --> 00:30:10.000]  我為你祈禱,阿門就等於甚麼?拜拜
[00:30:10.000 --> 00:30:12.000]  大概是這樣
[00:30:12.000 --> 00:30:16.000]  但我想問的是,當你說為人去禱告守望的時候
[00:30:16.000 --> 00:30:22.000]  是對話的完結還是你真正是很想為這個人去守望呢?
[00:30:22.000 --> 00:30:26.000]  小組裡面我們經常都說,我為你分享,代託
[00:30:26.000 --> 00:30:31.000]  你有沒有真正的相信上帝的確會幫助他呢?
[00:30:31.000 --> 00:30:36.000]  你有沒有持續地跟他一起去等待上帝的工作
[00:30:36.000 --> 00:30:38.000]  在祈禱裡面呢?
[00:30:38.000 --> 00:30:42.000]  原來我們都要學習,退後一步之外
[00:30:42.000 --> 00:30:46.000]  其實更加要學習成為對神有信心的守護者
[00:30:46.000 --> 00:30:48.000]  這是我們今天看的第二點
[00:30:48.000 --> 00:30:50.000]  第三點,最後了
[00:30:50.000 --> 00:30:55.000]  最後我又說,這個題目叫做「連文」,用寬容來回應
