
[00:00:00.000 --> 00:00:20.000]  「祝大家中秋節快樂」
[00:02:05.000 --> 00:02:08.000]  從而反思我們個人
[00:02:08.000 --> 00:02:12.000]  怎樣去過一個敬拜的人生
[00:02:12.000 --> 00:02:14.000]  能夠夢主的喜悅
[00:02:15.000 --> 00:02:19.000]  而且,岳聖牧師和他的音樂團隊
[00:02:19.000 --> 00:02:24.000]  還會為每一篇詩篇,作一首新的歌
[00:02:24.000 --> 00:02:26.000]  都是很感恩的
[00:02:26.000 --> 00:02:29.000]  弟兄姊妹,一個成熟的基督徒
[00:02:29.000 --> 00:02:35.000]  我們的敬拜,必然會越來越懂得去讚美神
[00:02:35.000 --> 00:02:38.000]  以及對神去表達渴慕之情
[00:02:38.000 --> 00:02:43.000]  這樣的擺上,是遠超過我們自己想要得著的
[00:02:43.000 --> 00:02:45.000]  今日的講題是
[00:02:45.000 --> 00:02:48.000]  你的心渴慕神嗎?
[00:02:48.000 --> 00:03:05.000]  其實我們去敬拜
[00:03:05.000 --> 00:03:08.000]  我們敬拜的對象是神
[00:03:08.000 --> 00:03:10.000]  神是我們敬拜的對象
[00:03:10.000 --> 00:03:12.000]  祂是觀眾
[00:03:12.000 --> 00:03:14.000]  我們只是演員
[00:03:14.000 --> 00:03:17.000]  我們今天會怎樣演好這一台戲
[00:03:17.000 --> 00:03:20.000]  與神更深的去結連
[00:03:20.000 --> 00:03:23.000]  令到神得著榮耀和重讚呢?
[00:03:23.000 --> 00:03:25.000]  如果神現在問你
[00:03:25.000 --> 00:03:27.000]  你的心渴慕我嗎?
[00:03:27.000 --> 00:03:29.000]  大家會怎樣回答呢?
[00:03:29.000 --> 00:03:34.000]  讓我們今天透過詩篇84篇
[00:03:34.000 --> 00:03:38.000]  看一看詩人給我們甚麼啟迪
[00:03:38.000 --> 00:03:42.000]  請大家讀出詩篇84篇
[00:03:42.000 --> 00:03:44.000]  預備起
[00:03:44.000 --> 00:03:46.000]  萬君子耶和華啊
[00:03:46.000 --> 00:03:49.000]  你的居所何等可愛
[00:03:49.000 --> 00:03:52.000]  我羨慕秀賞耶和華的婉語
[00:03:52.000 --> 00:03:55.000]  我的內心我的肉體
[00:03:55.000 --> 00:03:57.000]  神歡呼
[00:03:57.000 --> 00:04:01.000]  萬君子耶和華我的王我的神啊
[00:04:01.000 --> 00:04:04.000]  在你濟譚那裡
[00:04:04.000 --> 00:04:07.000]  麻將為自己找到了家
[00:04:07.000 --> 00:04:11.000]  燕子為自己找著抱初之窩
[00:04:11.000 --> 00:04:15.000]  如此住在你殿中的有福了
[00:04:15.000 --> 00:04:18.000]  他們不斷地讚美你
[00:04:18.000 --> 00:04:20.000]  靠你有力量
[00:04:20.000 --> 00:04:23.000]  心中嚮往錫安大道的
[00:04:23.000 --> 00:04:25.000]  這人有福了
[00:04:25.000 --> 00:04:27.000]  他們經過流雷谷
[00:04:27.000 --> 00:04:30.000]  叫這谷變為泉源之地
[00:04:30.000 --> 00:04:32.000]  發有秋雨之福
[00:04:32.000 --> 00:04:34.000]  蓋滿了泉谷
[00:04:34.000 --> 00:04:37.000]  他們行走力上加力
[00:04:37.000 --> 00:04:40.000]  各人到錫安朝見神
[00:04:40.000 --> 00:04:42.000]  萬君子耶和華神啊
[00:04:42.000 --> 00:04:45.000]  求你聽我的禱告
[00:04:45.000 --> 00:04:46.000]  雅各的神啊
[00:04:46.000 --> 00:04:49.000]  求你則以耳聽
[00:04:49.000 --> 00:04:52.000]  神啊我們的盾牌
[00:04:52.000 --> 00:04:53.000]  求你觀看
[00:04:53.000 --> 00:04:56.000]  求你誰顧你受高者的面
[00:04:56.000 --> 00:04:59.000]  在你的婉語一日
[00:04:59.000 --> 00:05:00.000]  聖恥千日
[00:05:00.000 --> 00:05:04.000]  寧可在我神的殿中看門
[00:05:04.000 --> 00:05:08.000]  不願住在惡人的帳篷裡
[00:05:08.000 --> 00:05:12.000]  因為你神之太陽是盾牌
[00:05:12.000 --> 00:05:15.000]  耶和華要赤下恩惠和榮耀
[00:05:15.000 --> 00:05:18.000]  他未嘗留下福氣
[00:05:18.000 --> 00:05:21.000]  不給那行為正直的人
[00:05:21.000 --> 00:05:23.000]  萬君子耶和華
[00:05:23.000 --> 00:05:27.000]  已靠你的人有福了
[00:05:27.000 --> 00:05:29.000]  詩篇84篇
[00:05:29.000 --> 00:05:32.000]  揚入著詩人對神的渴慕
[00:05:32.000 --> 00:05:35.000]  他非常嚮往去朝見神
[00:05:35.000 --> 00:05:37.000]  與神相聚
[00:05:37.000 --> 00:05:41.000]  讓我們看看詩人如何渴慕神
[00:05:41.000 --> 00:05:45.000]  首先詩人表明他渴慕神
[00:05:45.000 --> 00:05:50.000]  很願意全人投入去讚頌神
[00:05:50.000 --> 00:05:52.000]  這首詩一開始
[00:05:52.000 --> 00:05:55.000]  詩人描述自己是多麼期待
[00:05:55.000 --> 00:05:58.000]  去到神的殿的心情
[00:05:58.000 --> 00:06:01.000]  估計這篇詩所表達的時間
[00:06:01.000 --> 00:06:04.000]  就是在秋天的「鑄鵬節」
[00:06:04.000 --> 00:06:07.000]  鑄鵬節的節期有七天
[00:06:07.000 --> 00:06:10.000]  而第八天是聖會
[00:06:10.000 --> 00:06:12.000]  如果對照猶太的曆法
[00:06:12.000 --> 00:06:15.000]  就相當於我們今天的九月底
[00:06:15.000 --> 00:06:17.000]  或者十月初
[00:06:17.000 --> 00:06:21.000]  鑄鵬節主要是紀念農業收成
[00:06:21.000 --> 00:06:23.000]  和昔日以色列人
[00:06:23.000 --> 00:06:26.000]  他們在曠野裡漂流的日子
[00:06:26.000 --> 00:06:28.000]  以色列的眾民
[00:06:28.000 --> 00:06:31.000]  他們興高采烈地去到首節
[00:06:31.000 --> 00:06:34.000]  詩人就是同一群群眾
[00:06:34.000 --> 00:06:36.000]  高興地去首節
[00:06:36.000 --> 00:06:41.000]  一起去到聖殿敬拜讚美神
[00:06:41.000 --> 00:06:43.000]  在經文顯示
[00:06:43.000 --> 00:06:46.000]  詩人非常渴慕去到神的殿
[00:06:46.000 --> 00:06:48.000]  在第一至第四節
[00:06:48.000 --> 00:06:53.000]  顯示出他很熱切渴慕神的心情
[00:06:53.000 --> 00:06:56.000]  我們看看一至二節
[00:06:56.000 --> 00:06:58.000]  萬君子耶和華
[00:06:58.000 --> 00:07:01.000]  你的居所何等可愛
[00:07:01.000 --> 00:07:04.000]  我羨慕犒賞耶和華的婉語
[00:07:04.000 --> 00:07:07.000]  我的內心我的肉體
[00:07:07.000 --> 00:07:10.000]  向永生神歡呼
[00:07:10.000 --> 00:07:12.000]  在這兩節經文
[00:07:12.000 --> 00:07:16.000]  我們很看到詩人愛慕去到神的殿
[00:07:16.000 --> 00:07:22.000]  因為他感受到神的殿是多麼溫暖和可愛
[00:07:22.000 --> 00:07:24.000]  相信詩人一想到
[00:07:24.000 --> 00:07:28.000]  他能夠和同胞一起去到敬拜神的情景
[00:07:28.000 --> 00:07:32.000]  那份親切和愛就由源而生
[00:07:32.000 --> 00:07:35.000]  所以他由內到外
[00:07:35.000 --> 00:07:41.000]  身心靈都深切地渴望去到神的殿裡
[00:07:41.000 --> 00:07:45.000]  可以歡欣雀躍地去敬拜神
[00:07:45.000 --> 00:07:48.000]  而第三節說到
[00:07:48.000 --> 00:07:50.000]  萬君子耶和華
[00:07:50.000 --> 00:07:52.000]  我的王我的神
[00:07:52.000 --> 00:07:54.000]  在祢祭壇那裡
[00:07:54.000 --> 00:07:57.000]  馬掌為自己找到廖家
[00:07:57.000 --> 00:08:01.000]  燕子為自己找著抱錯自禍
[00:08:01.000 --> 00:08:07.000]  詩人在第三節進一步地去抒發他的情懷
[00:08:07.000 --> 00:08:12.000]  他首先稱呼神是萬君子耶和華
[00:08:12.000 --> 00:08:14.000]  我的王我的神
[00:08:14.000 --> 00:08:20.000]  萬君原意就是指到軍隊或戰鬥的力量
[00:08:20.000 --> 00:08:23.000]  即是在詩人的心目中
[00:08:23.000 --> 00:08:26.000]  萬君子耶和華就是那位
[00:08:26.000 --> 00:08:30.000]  滿有能力和權柄的大能神
[00:08:30.000 --> 00:08:32.000]  在詩人的心目中
[00:08:32.000 --> 00:08:34.000]  崇敬的大君王
[00:08:34.000 --> 00:08:37.000]  就正如很多詩篇所說
[00:08:37.000 --> 00:08:40.000]  神就是我們的避難所
[00:08:40.000 --> 00:08:44.000]  是我們的盾牌和堅固的保障
[00:08:44.000 --> 00:08:46.000]  然後詩人又說
[00:08:46.000 --> 00:08:48.000]  在祢的祭壇裡
[00:08:48.000 --> 00:08:52.000]  馬掌為自己找到廖家
[00:08:52.000 --> 00:08:58.000]  燕子為自己找到抱錯自禍
[00:08:58.000 --> 00:09:02.000]  這裡按著原文直譯的話
[00:09:02.000 --> 00:09:05.000]  在祢的祭壇裡
[00:09:05.000 --> 00:09:07.000]  甚至可以譯作
[00:09:07.000 --> 00:09:09.000]  在祢的祭壇裡
[00:09:09.000 --> 00:09:14.000]  甚至連馬掌也找到了住處
[00:09:14.000 --> 00:09:16.000]  在神的祭壇
[00:09:16.000 --> 00:09:18.000]  在神的殿裡
[00:09:18.000 --> 00:09:21.000]  當然是有祭壇在裡面
[00:09:21.000 --> 00:09:23.000]  詩人很強調
[00:09:23.000 --> 00:09:26.000]  連一隻居無定所的馬掌
[00:09:26.000 --> 00:09:29.000]  都能夠找到安全的居所
[00:09:29.000 --> 00:09:32.000]  而燕子就更加可以
[00:09:32.000 --> 00:09:35.000]  在神的殿裡捉起鳥巢
[00:09:35.000 --> 00:09:38.000]  去飼養她的BB燕子
[00:09:38.000 --> 00:09:40.000]  相信大家都同意
[00:09:40.000 --> 00:09:44.000]  BB的燕子是非常需要
[00:09:44.000 --> 00:09:46.000]  一個安穩的巢穴
[00:09:46.000 --> 00:09:50.000]  才能夠健康地成長
[00:09:50.000 --> 00:09:54.000]  詩人在這裡
[00:09:54.000 --> 00:09:58.000]  他由鳥巢在神的殿裡捉巢
[00:09:58.000 --> 00:10:01.000]  因而得到神的保守
[00:10:01.000 --> 00:10:05.000]  引伸到所有住在殿裡的人
[00:10:05.000 --> 00:10:07.000]  到蒙神的保守
[00:10:07.000 --> 00:10:09.000]  和得到福氣
[00:10:09.000 --> 00:10:11.000]  親愛的兄姊妹
[00:10:11.000 --> 00:10:13.000]  詩人告訴我們
[00:10:13.000 --> 00:10:14.000]  一方面
[00:10:14.000 --> 00:10:18.000]  神是滿有能力和權柄的大能神
[00:10:18.000 --> 00:10:20.000]  另一方面
[00:10:20.000 --> 00:10:24.000]  詩人又藉著《著了蒙神的眷遊》
[00:10:24.000 --> 00:10:27.000]  這幅溫馨可愛的圖畫
[00:10:27.000 --> 00:10:29.000]  清楚地展現出
[00:10:29.000 --> 00:10:31.000]  在神的殷殿裡
[00:10:31.000 --> 00:10:34.000]  是多麼安全和穩妥
[00:10:34.000 --> 00:10:37.000]  也充滿喜樂
[00:10:37.000 --> 00:10:38.000]  弟姊妹
[00:10:38.000 --> 00:10:40.000]  連麻雀和燕子
[00:10:40.000 --> 00:10:42.000]  這麼微小的鳥巢
[00:10:42.000 --> 00:10:46.000]  神都無微不至地去看顧他們
[00:10:46.000 --> 00:10:49.000]  何況我們是屬於神的子民
[00:10:49.000 --> 00:10:53.000]  必定更加蒙神地看顧
[00:10:53.000 --> 00:10:54.000]  弟姊妹
[00:10:54.000 --> 00:10:57.000]  在殿裡有萬鈞之耶和華
[00:10:57.000 --> 00:10:59.000]  我們的王
[00:10:59.000 --> 00:11:00.000]  我們的神
[00:11:00.000 --> 00:11:02.000]  與我們同在
[00:11:02.000 --> 00:11:04.000]  當我們置身其中
[00:11:04.000 --> 00:11:09.000]  我們就得著滿有大能的神的堅固的保障
[00:11:09.000 --> 00:11:14.000]  而且還可以享受到神的慈愛和憐憫
[00:11:14.000 --> 00:11:16.000]  在神的裡面
[00:11:16.000 --> 00:11:18.000]  實在是有很大的福氣
[00:11:18.000 --> 00:11:20.000]  難怪詩人讚嘆
[00:11:20.000 --> 00:11:23.000]  住在神的裡面是多麼有福
[00:11:23.000 --> 00:11:28.000]  令到他可以由衷地讚美神
[00:11:28.000 --> 00:11:30.000]  在我初信主的時候
[00:11:30.000 --> 00:11:32.000]  我要輪班工作
[00:11:32.000 --> 00:11:35.000]  很多時候星期日都要上班
[00:11:35.000 --> 00:11:39.000]  又或者晚上上完通宵班
[00:11:39.000 --> 00:11:41.000]  已經很疲倦、很累了
[00:11:41.000 --> 00:11:44.000]  所以有時候不能上崇拜
[00:11:44.000 --> 00:11:46.000]  很多時候因為不能上崇拜
[00:11:46.000 --> 00:11:48.000]  我就感到若有所失
[00:11:48.000 --> 00:11:50.000]  大家想想
[00:11:50.000 --> 00:11:53.000]  當年是沒有網上崇拜的
[00:11:53.000 --> 00:11:55.000]  因為我都信了很久了
[00:11:55.000 --> 00:11:57.000]  加上信主的時候
[00:11:57.000 --> 00:12:01.000]  我參加的教會只有幾十人聚會
[00:12:01.000 --> 00:12:05.000]  也不會有其他崇拜可以選擇
[00:12:05.000 --> 00:12:06.000]  弟兄姊妹
[00:12:06.000 --> 00:12:09.000]  就算今天有網上崇拜
[00:12:09.000 --> 00:12:13.000]  其實也不能取代實體的敬拜
[00:12:13.000 --> 00:12:18.000]  因為能夠與弟兄姊妹一起唱詩去敬拜神
[00:12:18.000 --> 00:12:22.000]  是多麼興奮和喜悅的
[00:12:22.000 --> 00:12:27.000]  當時我非常渴望在主日可以去敬拜神
[00:12:27.000 --> 00:12:29.000]  與神相遇
[00:12:29.000 --> 00:12:32.000]  又可以與弟兄姊妹去相交
[00:12:32.000 --> 00:12:36.000]  於是我就立定心智去找另一份工作
[00:12:36.000 --> 00:12:39.000]  找一份不用輪班的工作
[00:12:39.000 --> 00:12:41.000]  很感謝神帶領我
[00:12:41.000 --> 00:12:44.000]  讓我可以轉工
[00:12:44.000 --> 00:12:50.000]  沒多久我就找了一份很穩定時間的工作
[00:12:50.000 --> 00:12:53.000]  當時不單可以參加崇拜
[00:12:53.000 --> 00:12:56.000]  還可以在主日那裡侍奉
[00:12:56.000 --> 00:12:58.000]  我非常感恩
[00:12:58.000 --> 00:13:00.000]  我真的非常享受
[00:13:00.000 --> 00:13:04.000]  在神的殿裏面可以經歷神的同在
[00:13:04.000 --> 00:13:08.000]  亦都很享受那份安全穩妥和喜樂
[00:13:08.000 --> 00:13:11.000]  實在是很甘甜
[00:13:11.000 --> 00:13:16.000]  到今天我仍然都很嚮往在神的殿裏面去敬拜神
[00:13:16.000 --> 00:13:18.000]  正如詩人所說
[00:13:18.000 --> 00:13:21.000]  這是多麼大的福氣
[00:13:21.000 --> 00:13:23.000]  很感謝主
[00:13:23.000 --> 00:13:25.000]  親愛的弟兄姊妹
[00:13:25.000 --> 00:13:29.000]  耶和華神是很配得我們去敬拜的神
[00:13:29.000 --> 00:13:32.000]  詩人滿心地學悟祂
[00:13:32.000 --> 00:13:35.000]  全人投入地去讚頌神
[00:13:35.000 --> 00:13:40.000]  你呢?你的心學悟神嗎?
[00:13:40.000 --> 00:13:43.000]  在我們的生活裏面
[00:13:43.000 --> 00:13:45.000]  會不會有一些事情
[00:13:45.000 --> 00:13:47.000]  或者憂慮的事
[00:13:47.000 --> 00:13:50.000]  阻攔了我們學悟神
[00:13:50.000 --> 00:13:53.000]  專注投入去敬拜神呢?
[00:13:53.000 --> 00:13:55.000]  讓我們去思想
[00:13:55.000 --> 00:14:00.000]  我們今天帶著什麼心情和什麼心態
[00:14:00.000 --> 00:14:04.000]  回到教會裏面去敬拜神
[00:14:04.000 --> 00:14:08.000]  詩人的經歷對我們有什麼提醒呢?
[00:14:08.000 --> 00:14:11.000]  讓我們一邊去思想
[00:14:11.000 --> 00:14:18.000]  一邊去聽樂聖牧師為我們去唱出學悟的第一節
[00:14:19.000 --> 00:14:23.000]  《學悟》
[00:14:23.000 --> 00:14:32.000]  (音樂)
[00:14:32.000 --> 00:14:37.000]  我內心看無恩主
[00:14:37.000 --> 00:14:43.000]  盼常居於主殿與
[00:14:43.000 --> 00:14:49.000]  榮耀聖所心所切忘
[00:14:49.000 --> 00:14:55.000]  同眾信實榮生主
[00:14:55.000 --> 00:15:00.000]  有著主每日看顧
[00:15:00.000 --> 00:15:06.000]  我願依靠主護臂
[00:15:06.000 --> 00:15:09.000]  心中穩妥
[00:15:09.000 --> 00:15:12.000]  因有著主
[00:15:12.000 --> 00:15:19.000]  他定你了受賜福
[00:15:19.000 --> 00:15:23.000]  我們可以一起唱來回應
[00:15:23.000 --> 00:15:25.000]  我們是多麼的看望
[00:15:25.000 --> 00:15:36.000]  我內心看無恩主
[00:15:36.000 --> 00:15:41.000]  盼常居於主殿與
[00:15:41.000 --> 00:15:47.000]  榮耀聖所心所切忘
[00:15:47.000 --> 00:15:53.000]  同眾信實榮生主
[00:15:53.000 --> 00:15:59.000]  有著主每日看顧
[00:15:59.000 --> 00:16:05.000]  我願依靠主護臂
[00:16:05.000 --> 00:16:08.000]  心中穩妥
[00:16:08.000 --> 00:16:10.000]  因有著主
[00:16:10.000 --> 00:16:17.000]  他定你了受賜福
[00:16:17.000 --> 00:16:20.000]  好美的詩歌
[00:16:20.000 --> 00:16:23.000]  願我們學校詩人這樣
[00:16:23.000 --> 00:16:26.000]  帶著學武的心來敬拜神
[00:16:26.000 --> 00:16:28.000]  神很愛我們
[00:16:28.000 --> 00:16:31.000]  甚至將祂的獨生子賜給我們
[00:16:31.000 --> 00:16:33.000]  為我們去捨命
[00:16:33.000 --> 00:16:36.000]  救贖我們這一班罪人
[00:16:36.000 --> 00:16:38.000]  這樣的大愛
[00:16:38.000 --> 00:16:41.000]  我們怎能夠不看慕神呢?
[00:16:41.000 --> 00:16:44.000]  印著這份對神的看慕
[00:16:44.000 --> 00:16:47.000]  詩人不畏艱辛地
[00:16:47.000 --> 00:16:49.000]  上耶路撒冷去敬拜神
[00:16:49.000 --> 00:16:51.000]  讓我們看看
[00:16:51.000 --> 00:16:55.000]  詩人如何踏上這條朝聖路
[00:16:55.000 --> 00:16:59.000]  我們一起讀出五至八節經文
[00:16:59.000 --> 00:17:00.000]  預備起
[00:17:00.000 --> 00:17:21.000]  (廣東話)
[00:17:21.000 --> 00:17:24.000]  萬君子耶和華神啊
[00:17:24.000 --> 00:17:26.000]  求你聽我的禱告
[00:17:26.000 --> 00:17:28.000]  雅各的神啊
[00:17:28.000 --> 00:17:30.000]  求你則以而聽
[00:17:30.000 --> 00:17:33.000]  經文告訴我們
[00:17:33.000 --> 00:17:36.000]  詩人踏上這條朝聖路
[00:17:36.000 --> 00:17:40.000]  他以禱告的心去朝見神
[00:17:40.000 --> 00:17:43.000]  大家想像一下
[00:17:43.000 --> 00:17:46.000]  詩人身處的時代
[00:17:46.000 --> 00:17:48.000]  道路比較崎嶇
[00:17:48.000 --> 00:17:51.000]  交通一定沒有今天那麼發達
[00:17:51.000 --> 00:17:53.000]  要去到聖殿敬拜神
[00:17:53.000 --> 00:17:57.000]  朝聖者要長途跋涉
[00:17:57.000 --> 00:17:59.000]  走過崎嶇的道路
[00:17:59.000 --> 00:18:03.000]  才能到耶路撒冷去敬拜神
[00:18:03.000 --> 00:18:06.000]  但他們一心倚靠神
[00:18:06.000 --> 00:18:11.000]  每一個人都懷著熱切渴慕神的心
[00:18:11.000 --> 00:18:13.000]  邁步向前
[00:18:13.000 --> 00:18:17.000]  所以詩人稱呼朝聖者是有福的
[00:18:17.000 --> 00:18:20.000]  因為他們以堅毅的精神
[00:18:20.000 --> 00:18:22.000]  不畏艱辛
[00:18:22.000 --> 00:18:25.000]  堅持踏上朝聖的路
[00:18:25.000 --> 00:18:29.000]  在第六第七節的經文
[00:18:29.000 --> 00:18:33.000]  提到的流淚谷
[00:18:33.000 --> 00:18:38.000]  有人提到流淚谷可能是一個真實的地名
[00:18:38.000 --> 00:18:42.000]  但很多學者一般都不能確定
[00:18:42.000 --> 00:18:44.000]  這個地方在哪裡
[00:18:44.000 --> 00:18:47.000]  流淚這個字的原文
[00:18:47.000 --> 00:18:50.000]  是指一種香汁樹
[00:18:50.000 --> 00:18:55.000]  這種樹只能在乾旱的地方生長
[00:18:55.000 --> 00:18:59.000]  詩人用來比喻渴慕親近神的人
[00:18:59.000 --> 00:19:01.000]  他們在逆境之中
[00:19:01.000 --> 00:19:04.000]  都變成信心增長的機會
[00:19:04.000 --> 00:19:07.000]  也代表著朝聖者當中
[00:19:07.000 --> 00:19:09.000]  可能都有一些人
[00:19:09.000 --> 00:19:14.000]  他們的心靈遇到艱苦艱難和困苦
[00:19:14.000 --> 00:19:17.000]  心裡就像流淚谷一樣
[00:19:17.000 --> 00:19:20.000]  苦幹和滿載仇苦
[00:19:20.000 --> 00:19:26.000]  但是這些有如乾旱之谷的朝聖者
[00:19:26.000 --> 00:19:30.000]  因為他們渴慕去到神的聖殿裡
[00:19:30.000 --> 00:19:32.000]  這份渴慕之情
[00:19:32.000 --> 00:19:36.000]  就在他們的心裡成為了泉源之地
[00:19:36.000 --> 00:19:38.000]  就像在舊約裡
[00:19:38.000 --> 00:19:40.000]  神應許以色列人
[00:19:40.000 --> 00:19:45.000]  必定按時的刺夏春雨秋雨在地上
[00:19:45.000 --> 00:19:49.000]  使到植物能夠滋潤和灌溉
[00:19:49.000 --> 00:19:51.000]  又使到以色列人
[00:19:51.000 --> 00:19:55.000]  能夠享受五穀、新酒和油
[00:19:55.000 --> 00:19:56.000]  因為這樣
[00:19:56.000 --> 00:19:58.000]  他們靠著神的力
[00:19:58.000 --> 00:20:00.000]  朝著聖殿
[00:20:00.000 --> 00:20:03.000]  有力地邁步向前
[00:20:03.000 --> 00:20:06.000]  好一幅感人的圖畫
[00:20:06.000 --> 00:20:12.000]  詩人以流淚谷變為泉源之地作為比喻
[00:20:12.000 --> 00:20:13.000]  他想帶出
[00:20:13.000 --> 00:20:17.000]  神將朝聖者的煩惱都變成了祝福
[00:20:17.000 --> 00:20:18.000]  讓他們知道
[00:20:18.000 --> 00:20:22.000]  在乾旱之地也總會找到水源
[00:20:22.000 --> 00:20:24.000]  並且非常肯定
[00:20:24.000 --> 00:20:27.000]  神會將福氣刺夏
[00:20:27.000 --> 00:20:32.000]  就好像秋雨之復蓋滿了泉谷一樣
[00:20:32.000 --> 00:20:35.000]  這幅感人的圖畫
[00:20:35.000 --> 00:20:40.000]  令我想起安息主懷的加德全道
[00:20:40.000 --> 00:20:41.000]  加德全道
[00:20:41.000 --> 00:20:44.000]  他走到人生最後的階段
[00:20:44.000 --> 00:20:46.000]  身患重病
[00:20:46.000 --> 00:20:49.000]  體力已經非常虛弱
[00:20:49.000 --> 00:20:50.000]  在人看來
[00:20:50.000 --> 00:20:53.000]  他猶如乾旱之地
[00:20:53.000 --> 00:20:57.000]  但他仍然很堅心的依靠主
[00:20:57.000 --> 00:21:01.000]  心靈裏面充滿主的愛和力量
[00:21:01.000 --> 00:21:05.000]  神的愛就像刺夏的春雨秋雨一樣
[00:21:05.000 --> 00:21:07.000]  滋潤他的心靈
[00:21:07.000 --> 00:21:11.000]  他渴慕在神家裏面去朝見神
[00:21:11.000 --> 00:21:15.000]  和弟兄姊妹一起去敬拜神
[00:21:15.000 --> 00:21:16.000]  我還記得
[00:21:16.000 --> 00:21:20.000]  加德全道最後一次參加會友大會
[00:21:20.000 --> 00:21:22.000]  是在2021年
[00:21:22.000 --> 00:21:23.000]  當時
[00:21:23.000 --> 00:21:29.000]  目者和弟兄姊妹都為他出現而感到很鼓舞
[00:21:29.000 --> 00:21:32.000]  亦紛紛上前和他拍照
[00:21:32.000 --> 00:21:34.000]  向他慰問
[00:21:34.000 --> 00:21:40.000]  不知道當時有沒有弟兄姊妹在當中呢?
[00:21:40.000 --> 00:21:45.000]  可能不是很多弟兄姊妹懂得加德全道
[00:21:45.000 --> 00:21:47.000]  無論如何
[00:21:47.000 --> 00:21:50.000]  加德全道對神的渴慕的心
[00:21:50.000 --> 00:21:52.000]  實在很值得我們敬佩
[00:21:52.000 --> 00:21:55.000]  亦很值得我們學習
[00:21:55.000 --> 00:21:57.000]  劉加德全道
[00:21:57.000 --> 00:22:02.000]  他當日在這條朝聖路上能夠平安的到達
[00:22:02.000 --> 00:22:05.000]  當然是因為神保守他
[00:22:05.000 --> 00:22:06.000]  另一方面
[00:22:06.000 --> 00:22:11.000]  亦都是因為有弟兄很樂意的去接載他
[00:22:11.000 --> 00:22:13.000]  真是非常之感恩
[00:22:13.000 --> 00:22:15.000]  我們看回詩人
[00:22:15.000 --> 00:22:19.000]  詩人和群眾他們經過流淚谷
[00:22:19.000 --> 00:22:22.000]  歷盡艱辛才去到聖殿
[00:22:22.000 --> 00:22:24.000]  向著聖殿進發
[00:22:24.000 --> 00:22:26.000]  究竟有什麼秘訣
[00:22:26.000 --> 00:22:29.000]  使他們靠著神能夠得力呢?
[00:22:29.000 --> 00:22:31.000]  我們看看第八節
[00:22:32.000 --> 00:22:33.000]  經文說
[00:22:33.000 --> 00:22:35.000]  萬君之夜和華神啊
[00:22:35.000 --> 00:22:38.000]  求你聽我的禱告
[00:22:38.000 --> 00:22:39.000]  雅各的神啊
[00:22:39.000 --> 00:22:42.000]  求你則以耳聽
[00:22:42.000 --> 00:22:44.000]  原來他們倚靠神
[00:22:44.000 --> 00:22:47.000]  並且懷著渴慕神的心
[00:22:47.000 --> 00:22:50.000]  一邊行一邊懇切地禱告
[00:22:50.000 --> 00:22:52.000]  他們呼求神
[00:22:52.000 --> 00:22:53.000]  誰聽他們
[00:22:53.000 --> 00:22:57.000]  深信他們一定是將心裡的憂愁
[00:22:57.000 --> 00:23:00.000]  苦痛到傳言的教託給神
