
[00:00:00.000 --> 00:00:02.840]  「姐姐啦敬拜隊」剛帶領我們有敬拜時間
[00:00:59.800 --> 00:01:01.360]  那是什麼呢
[00:01:01.360 --> 00:01:03.160]  就是這個東西
[00:01:03.160 --> 00:01:04.480]  這個東西有很多個名字
[00:01:04.480 --> 00:01:06.320]  不過有些人會稱它為
[00:01:06.320 --> 00:01:08.520]  濟州島的石爺爺
[00:01:08.520 --> 00:01:10.960]  因為我沒有怎麼看
[00:01:10.960 --> 00:01:12.000]  這些是什麼
[00:01:12.000 --> 00:01:14.840]  一開始看到到處都是
[00:01:14.840 --> 00:01:15.600]  每一條村
[00:01:15.600 --> 00:01:16.560]  每一個街口都有
[00:01:16.560 --> 00:01:18.320]  甚至那些政府機構
[00:01:18.320 --> 00:01:19.120]  例如消防局
[00:01:19.120 --> 00:01:21.000]  我都看到穿著消防制服
[00:01:21.000 --> 00:01:23.280]  戴著消防帽的石爺爺
[00:01:23.280 --> 00:01:25.400]  這樣動了在消防那裡
[00:01:25.400 --> 00:01:28.200]  一開始都以為只是一個吉祥物
[00:01:28.200 --> 00:01:29.480]  看到很多紀念品
[00:01:29.480 --> 00:01:32.840]  都有這個很可愛的貼紙等等
[00:01:32.840 --> 00:01:34.760]  再了解多一點
[00:01:34.760 --> 00:01:38.200]  原來這個石爺爺是濟州島的人
[00:01:38.200 --> 00:01:40.720]  對他們來說是一個很重要的守護神
[00:01:40.720 --> 00:01:42.200]  他們覺得每一條村
[00:01:42.200 --> 00:01:44.040]  每一個街口都一定要有
[00:01:44.040 --> 00:01:45.960]  這是他們的安全感
[00:01:45.960 --> 00:01:47.760]  甚至我又再了解
[00:01:47.760 --> 00:01:49.200]  有一天參加了一個本地旅遊
[00:01:49.200 --> 00:01:53.160]  他說摸這個石爺爺不同的部位
[00:01:53.160 --> 00:01:56.600]  就可以得到不同的東西
[00:01:56.600 --> 00:01:59.440]  摸鼻子就會生男孩
[00:01:59.440 --> 00:02:02.160]  摸肚子就會有財富
[00:02:02.160 --> 00:02:03.720]  摸肩膀會有什麼呢
[00:02:03.720 --> 00:02:06.360]  就說有健康長壽
[00:02:06.360 --> 00:02:07.360]  我一開始想到
[00:02:07.360 --> 00:02:09.600]  都是傳說
[00:02:09.600 --> 00:02:11.600]  我看到有很多遊客
[00:02:11.600 --> 00:02:12.800]  甚至韓國的年輕人
[00:02:12.800 --> 00:02:16.520]  都摸摸不同的地方
[00:02:16.520 --> 00:02:19.240]  我想再回想
[00:02:19.240 --> 00:02:19.960]  自己在想
[00:02:19.960 --> 00:02:21.680]  一直看著去旅行的時候
[00:02:21.680 --> 00:02:23.120]  其實這個石爺爺
[00:02:23.120 --> 00:02:25.960]  跟我們在香港這個地方
[00:02:25.960 --> 00:02:28.320]  可能有些人去拜觀音
[00:02:28.320 --> 00:02:29.520]  拜黃大仙
[00:02:29.520 --> 00:02:31.800]  拜其他不同的神明
[00:02:31.800 --> 00:02:33.520]  假的神明都一樣
[00:02:33.520 --> 00:02:35.920]  是一種偶像崇拜
[00:02:35.920 --> 00:02:37.720]  今天很想透過
[00:02:37.720 --> 00:02:40.080]  其中在《聖經》裏面的一段經文
[00:02:40.080 --> 00:02:41.960]  是《列王記》下十七章
[00:02:41.960 --> 00:02:43.400]  二十四到二十一節
[00:02:43.400 --> 00:02:46.240]  去了解一下什麼是偶像崇拜
[00:02:46.240 --> 00:02:47.920]  想說更新我們基督徒
[00:02:47.920 --> 00:02:50.960]  其實有沒有被這些偶像崇拜影響呢
[00:02:50.960 --> 00:02:53.320]  盼望這段經文成為我們的提醒
[00:02:53.320 --> 00:02:55.320]  偶像崇拜是什麼呢
[00:02:55.320 --> 00:02:56.120]  可能有些人知道
[00:02:56.120 --> 00:02:56.680]  有些人不知道
[00:02:56.680 --> 00:02:59.440]  稍後你就會知道是什麼意思
[00:02:59.440 --> 00:03:02.760]  我們先讀出以下的經文
[00:03:02.760 --> 00:03:04.440]  我們先讀出第一部分的經文
[00:03:04.440 --> 00:03:06.440]  我們一起預備起
[00:03:06.440 --> 00:03:08.880]  亞瑞王從巴比倫
[00:03:08.880 --> 00:03:11.520]  古他 瓦瓦 哈瑪
[00:03:11.520 --> 00:03:14.480]  和西伐 瓦欽 遷移人來
[00:03:14.480 --> 00:03:17.640]  安置在撒瑪利亞的城鎮
[00:03:17.640 --> 00:03:19.640]  代替以色列人
[00:03:19.640 --> 00:03:22.720]  他們就佔據了撒瑪利亞
[00:03:22.720 --> 00:03:24.360]  住在城中
[00:03:24.360 --> 00:03:27.520]  他們開始住在那裏的時候
[00:03:27.520 --> 00:03:29.360]  不敬畏耶和華
[00:03:29.360 --> 00:03:33.320]  所以耶和華叫獅子進入他們中間
[00:03:33.320 --> 00:03:35.320]  咬死了一些人
[00:03:35.320 --> 00:03:37.440]  有人對亞瑞王說
[00:03:37.440 --> 00:03:42.640]  你所遷移安置在撒瑪利亞城鎮的各國的人
[00:03:46.280 --> 00:03:49.760]  所以他叫獅子進入他們中間
[00:03:49.760 --> 00:03:52.440]  看啊 獅子咬死了他們
[00:03:52.440 --> 00:03:56.760]  因為他們不知道那地之神的規矩
[00:03:56.760 --> 00:03:58.640]  亞瑞王吩咐說
[00:03:58.640 --> 00:04:02.840]  當派一個從那裏來的祭司回去
[00:04:02.840 --> 00:04:04.840]  叫他住在那裏
[00:04:04.840 --> 00:04:08.520]  將那地之神的規矩指導他們
[00:04:08.520 --> 00:04:13.200]  於是有一個從撒瑪利亞來的祭司回來
[00:04:13.200 --> 00:04:14.800]  住在伯特利
[00:04:14.800 --> 00:04:18.000]  教導他們怎樣敬畏耶和華
[00:04:18.000 --> 00:04:21.480]  然而各國的人在所住的城裏
[00:04:21.480 --> 00:04:23.840]  為自己製造神像
[00:04:23.840 --> 00:04:28.640]  安置在撒瑪利亞人所見有幽壇的廟中
[00:04:28.640 --> 00:04:31.680]  巴比倫人做梭葛比納像
[00:04:31.680 --> 00:04:34.200]  古他人做力甲像
[00:04:34.200 --> 00:04:36.960]  哈瑪人做亞氏瑪像
[00:04:36.960 --> 00:04:41.000]  瓦瓦人做力哈和他爾他像
[00:04:41.000 --> 00:04:44.680]  西法瓦音人用火焚燒女兒
[00:04:44.680 --> 00:04:47.720]  遍及西法瓦音的神明
[00:04:47.720 --> 00:04:50.800]  亞德米勒和阿拿米勒
[00:04:50.800 --> 00:04:53.200]  他們懼怕耶和華
[00:04:53.200 --> 00:04:56.960]  卻從他們中間立幽壇的祭司
[00:04:56.960 --> 00:05:00.400]  在幽壇的廟中為他們獻祭
[00:05:00.400 --> 00:05:02.400]  他們懼怕耶和華
[00:05:02.400 --> 00:05:04.880]  但又侍奉自己的神明
[00:05:04.880 --> 00:05:06.680]  從河邦遷來
[00:05:06.680 --> 00:05:09.000]  就隨從那裏的風俗
[00:05:09.000 --> 00:05:13.000]  直到如今仍照先前的風俗去行
[00:05:13.000 --> 00:05:15.240]  他們不敬畏耶和華
[00:05:15.240 --> 00:05:17.160]  不遵守耶和華吩咐
[00:05:17.160 --> 00:05:19.880]  瓦國後裔的律例典章
[00:05:19.880 --> 00:05:21.480]  律法、誡明
[00:05:21.480 --> 00:05:25.680]  瓦國就是從前耶和華起名叫以色列的
[00:05:25.680 --> 00:05:27.680]  我們先一起有個禱告
[00:05:27.680 --> 00:05:30.600]  主願祢幫助我們
[00:05:30.600 --> 00:05:32.920]  打開我們的心、打開我們的耳
[00:05:32.920 --> 00:05:36.080]  願這些煩擾、煩阻去挪開
[00:05:36.080 --> 00:05:39.840]  以致我們能夠去專心明白祢的話
[00:05:39.840 --> 00:05:40.800]  求真理的靈
[00:05:40.800 --> 00:05:44.080]  讓我們有智慧去裝載祢的道、祢的說話
[00:05:44.080 --> 00:05:46.080]  成為我們的提醒、幫助
[00:05:46.080 --> 00:05:50.040]  神禱告奉主耶穌基督聖名及阿們
[00:05:50.040 --> 00:05:53.600]  好,我們先進入經文
[00:05:53.600 --> 00:05:56.160]  經文的24至28節
[00:05:56.160 --> 00:05:58.160]  其實是講述一些經文背景
[00:05:58.160 --> 00:06:00.480]  你會看到這裏提及到
[00:06:00.480 --> 00:06:03.400]  「撒瑪利亞」這個字,兩次
[00:06:03.400 --> 00:06:05.480]  其實不知提到撒瑪利亞
[00:06:05.480 --> 00:06:07.280]  在聖經裏面會想起甚麼
[00:06:07.280 --> 00:06:10.200]  有少許歷史、背景去交代
[00:06:10.200 --> 00:06:12.200]  這裏是《遼王記》下十七章
[00:06:12.200 --> 00:06:14.600]  原來在某一段時期
[00:06:14.600 --> 00:06:16.600]  大衛建立了以色列國
[00:06:16.600 --> 00:06:18.600]  統一了王國
[00:06:18.600 --> 00:06:21.920]  但之後以色列人犯罪後
[00:06:21.920 --> 00:06:24.760]  以色列分了南國和北國
[00:06:24.760 --> 00:06:28.080]  南國定都在耶路撒冷
[00:06:28.080 --> 00:06:30.560]  北國定都在撒瑪利亞
[00:06:30.560 --> 00:06:34.000]  所以撒瑪利亞是指以色列的北國
[00:06:34.000 --> 00:06:36.400]  但發生的時候你會看到
[00:06:36.400 --> 00:06:40.160]  為何亞雪王佔據了撒瑪利亞呢?
[00:06:40.160 --> 00:06:42.480]  原來在那時候以色列的北國
[00:06:42.480 --> 00:06:44.480]  他們一直犯罪得罪神
[00:06:44.480 --> 00:06:46.080]  神就去審判他們
[00:06:46.080 --> 00:06:49.560]  令亞雪的帝國打敗了他們
[00:06:49.560 --> 00:06:53.000]  而撒瑪利亞就成為了亞雪的領土
[00:06:53.000 --> 00:06:54.120]  這裏提及到
[00:06:54.120 --> 00:06:58.280]  亞雪帝國當時征服了很多不同的地區
[00:06:58.280 --> 00:07:00.640]  為了方便他們的統治
[00:07:00.640 --> 00:07:03.600]  大家讀世界歷史
[00:07:03.600 --> 00:07:05.360]  他們有一個政策
[00:07:05.360 --> 00:07:08.760]  就是為了控制被征服的地區
[00:07:08.760 --> 00:07:13.240]  他們會將一個策略放在他們廣闊的領土
[00:07:13.240 --> 00:07:14.760]  亞雪也一樣
[00:07:14.760 --> 00:07:18.200]  他們的統治策略就是種族文化的大混雜
[00:07:18.200 --> 00:07:21.440]  他們很怕在原本A地區的民族
[00:07:21.440 --> 00:07:24.760]  仍然集結起來反抗亞雪的帝國
[00:07:24.760 --> 00:07:29.280]  所以他們會將不同地方征服的民族大鬥亂
[00:07:29.280 --> 00:07:33.040]  以致不同的地方都有不同的民族混雜
[00:07:33.040 --> 00:07:36.440]  形成一個很強的勢力去攻打亞雪
[00:07:36.440 --> 00:07:38.440]  去反抗自己
[00:07:38.440 --> 00:07:42.720]  當不同的民族在同一個地方混雜起來
[00:07:42.720 --> 00:07:44.960]  就令原生的地區
[00:07:44.960 --> 00:07:46.480]  例如A地區的A民族
[00:07:46.480 --> 00:07:48.840]  喪失了一些種族的特性
[00:07:48.840 --> 00:07:50.840]  或者是文化的特質
[00:07:50.840 --> 00:07:52.600]  而剛剛也提到
[00:07:52.600 --> 00:07:53.840]  二十四節背景之後
[00:07:53.840 --> 00:07:55.640]  很快又發生了一件事
[00:07:55.640 --> 00:07:59.040]  就是他們這群外邦人
[00:07:59.040 --> 00:08:00.440]  剛剛提到的巴比倫人
[00:08:00.440 --> 00:08:02.880]  亞雪王安置巴比倫人古他人等等
[00:08:02.880 --> 00:08:05.680]  去到薩馬利亞原先以色列人居住的地方
[00:08:05.680 --> 00:08:07.920]  但他們不敬畏上帝
[00:08:07.920 --> 00:08:11.400]  所以上帝就差派獅子進入當中
[00:08:11.400 --> 00:08:13.400]  去咬死了一些人
[00:08:13.400 --> 00:08:17.000]  這裡提到外邦人的想法
[00:08:17.000 --> 00:08:18.800]  獅子出來審判
[00:08:18.800 --> 00:08:20.280]  去咬死人是甚麼來的呢?
[00:08:20.280 --> 00:08:21.560]  他們認為是因為
[00:08:21.560 --> 00:08:25.120]  他們不知道那地之神的規矩
[00:08:25.120 --> 00:08:28.600]  這裡要跟大家分享多一點背景
[00:08:28.600 --> 00:08:30.680]  當時古近東的文化
[00:08:30.680 --> 00:08:33.720]  他們信奉的宗教系統
[00:08:33.720 --> 00:08:35.960]  其實是一個多神論
[00:08:35.960 --> 00:08:37.960]  不同的民族
[00:08:37.960 --> 00:08:40.120]  他們認為有不同的神明
[00:08:40.120 --> 00:08:41.720]  去掌管不同的領域
[00:08:41.720 --> 00:08:43.040]  不同的地區
[00:08:43.040 --> 00:08:45.360]  所以外邦人認為
[00:08:45.360 --> 00:08:46.560]  獅子出來咬人
[00:08:46.560 --> 00:08:49.240]  其實是因為激怒了薩馬利亞當中
[00:08:49.240 --> 00:08:51.760]  他們這個地區的神明
[00:08:51.760 --> 00:08:54.320]  這裡提到亞雪王
[00:08:54.320 --> 00:08:55.120]  就是因為這樣
[00:08:55.120 --> 00:08:57.320]  所以覺得激怒了那裡的神明
[00:08:57.320 --> 00:08:58.960]  不如派一個
[00:08:58.960 --> 00:09:01.960]  秘魯以色列人的祭司回去
[00:09:01.960 --> 00:09:03.240]  去教導這群外邦人
[00:09:03.240 --> 00:09:05.960]  如何敬畏當地的神明
[00:09:05.960 --> 00:09:08.960]  其實他要派祭司回去
[00:09:08.960 --> 00:09:09.960]  目的只有一個
[00:09:09.960 --> 00:09:12.320]  就是很想去消除
[00:09:12.320 --> 00:09:14.000]  那些危及他的國家
[00:09:14.000 --> 00:09:15.480]  那種恐懼不安
[00:09:15.480 --> 00:09:18.160]  很多獅子或人被咬
[00:09:18.160 --> 00:09:20.240]  其實這裡反映了一件事
[00:09:20.240 --> 00:09:21.800]  原來在古代
[00:09:21.800 --> 00:09:24.000]  他們宗教的層面裡
[00:09:24.000 --> 00:09:25.840]  他們拜很多不同的神明
[00:09:25.840 --> 00:09:28.840]  其實背後源於的是一種恐懼
[00:09:28.840 --> 00:09:30.240]  不安全感
[00:09:30.240 --> 00:09:32.520]  因為他們不知道何時會
[00:09:32.520 --> 00:09:33.960]  激怒了神明
[00:09:33.960 --> 00:09:35.960]  降禍給他們
[00:09:35.960 --> 00:09:39.800]  所以當他們拜很多不同的偶像
[00:09:39.800 --> 00:09:41.800]  在多元的偶像裡
[00:09:41.800 --> 00:09:43.800]  其實是透過這個過程
[00:09:43.800 --> 00:09:45.400]  去得到他們的安全感
[00:09:45.400 --> 00:09:49.800]  希望不會消除一些危險和不安
[00:09:49.800 --> 00:09:51.800]  這個背景
[00:09:51.800 --> 00:09:55.200]  之後進入到經文的另一個部分
[00:09:55.200 --> 00:09:57.200]  在29到31節
[00:09:57.200 --> 00:09:58.600]  這裡列出了
[00:09:58.600 --> 00:09:59.400]  剛才提到
[00:09:59.400 --> 00:10:02.400]  薩馬利亞湧入了很多不同的民族
[00:10:02.400 --> 00:10:05.400]  像是巴比倫人、古他人、雅雅人等等
[00:10:05.400 --> 00:10:07.400]  他們拜的神明是甚麼呢?
[00:10:07.400 --> 00:10:09.000]  他們很詳細列出了
[00:10:09.000 --> 00:10:10.200]  我不詳細讀了
[00:10:10.200 --> 00:10:11.600]  30和31節
[00:10:11.600 --> 00:10:12.800]  你會看到不同的民族
[00:10:12.800 --> 00:10:14.400]  在拜不同的偶像
[00:10:14.400 --> 00:10:16.400]  在預備講章的時候
[00:10:16.400 --> 00:10:17.400]  我又去看看
[00:10:17.400 --> 00:10:20.400]  這些神明其實是甚麼來的
[00:10:20.400 --> 00:10:22.800]  聖經這麼詳細地寫明
[00:10:22.800 --> 00:10:25.000]  原來他們所侍奉的偶像
[00:10:25.000 --> 00:10:28.400]  他們掌管的是一些不同的領域
[00:10:28.400 --> 00:10:30.800]  發現原來當中的神明
[00:10:30.800 --> 00:10:35.800]  是掌管一些繁殖生育的神
[00:10:35.800 --> 00:10:39.000]  有些可能是土地豐收的神
[00:10:39.000 --> 00:10:42.400]  有些是戰爭、瘟疫、死亡
[00:10:42.400 --> 00:10:45.200]  掌管這些的神明
[00:10:45.200 --> 00:10:46.600]  但聖經很特別
[00:10:46.600 --> 00:10:47.600]  在29節
[00:10:47.600 --> 00:10:49.600]  我們已經大隻了一些字
[00:10:49.600 --> 00:10:52.200]  就是說原來這些神像
[00:10:52.200 --> 00:10:56.000]  是人為自己製造出來的
[00:10:56.000 --> 00:10:59.600]  神明原來是人自己創造出來的
[00:10:59.600 --> 00:11:01.400]  為甚麼會這樣說呢
[00:11:01.400 --> 00:11:03.200]  因為當我們再看的時候
[00:11:03.200 --> 00:11:05.200]  當時的人去信奉這些
[00:11:05.200 --> 00:11:08.600]  拜繁殖、生育、土地、戰爭的神
[00:11:08.600 --> 00:11:11.200]  原來跟他們當刻面對的警方
[00:11:11.200 --> 00:11:14.600]  他們的慾望和渴求是息息相關的
[00:11:14.600 --> 00:11:18.600]  我們今天香港是一個商業社會
[00:11:18.600 --> 00:11:20.000]  但古近東的時候
[00:11:20.000 --> 00:11:22.800]  你猜他們通常做甚麼的
[00:11:22.800 --> 00:11:23.800]  我看到是農業
[00:11:23.800 --> 00:11:26.200]  沒錯,他們是一個農業的社會
[00:11:26.200 --> 00:11:29.800]  所以他們拜一個
[00:11:29.800 --> 00:11:31.800]  掌管繁殖、生育的神
[00:11:31.800 --> 00:11:33.000]  就是祈求甚麼呢
[00:11:33.000 --> 00:11:34.400]  祈求可以多生一點
[00:11:34.400 --> 00:11:36.000]  有多點生產力
[00:11:36.000 --> 00:11:39.000]  讓家裡可以有多點人幫忙工作
[00:11:39.000 --> 00:11:41.600]  他們也會拜一些土地豐收的神
[00:11:41.600 --> 00:11:44.600]  是因為想要多點田產
[00:11:44.600 --> 00:11:46.000]  財富多一點
[00:11:46.000 --> 00:11:48.000]  又有安全感多一點
[00:11:48.000 --> 00:11:51.400]  讓在天災的時候不會有太大損失
[00:11:51.400 --> 00:11:54.000]  另外還有就是當時國與國之間
[00:11:54.000 --> 00:11:56.600]  可能他們也有很多領土衝突
[00:11:56.600 --> 00:11:59.400]  戰爭是經常會發生
[00:11:59.400 --> 00:12:02.400]  可能他們去拜這些掌管死亡
[00:12:02.400 --> 00:12:05.000]  掌管戰爭的神明偶像的時候
[00:12:05.000 --> 00:12:08.000]  是祈求希望自己的國家可以打贏仗
[00:12:08.000 --> 00:12:10.200]  甚至說他的家人要上戰場了
[00:12:10.200 --> 00:12:11.800]  打贏、打仗的時候
[00:12:11.800 --> 00:12:16.800]  都希望可以救他脫離那些死亡等等
[00:12:16.800 --> 00:12:19.200]  這裡提到這些偶像
[00:12:19.200 --> 00:12:23.000]  人是透過人的渴求、慾望去製造出來的
[00:12:23.000 --> 00:12:24.800]  聖經是這麼說的
[00:12:24.800 --> 00:12:28.200]  其實原來這些偶像
[00:12:28.200 --> 00:12:31.800]  一方面是反映人心裡的慾望和渴望
[00:12:31.800 --> 00:12:37.000]  另一方面是反映人對生命裡的不安全感
[00:12:37.000 --> 00:12:41.000]  反映未知需要透過製造這些偶像出來
[00:12:41.000 --> 00:12:44.000]  並且製造出來之後他們就去拜
[00:12:44.000 --> 00:12:45.600]  拜的過程他們就覺得
[00:12:45.600 --> 00:12:46.800]  這樣我就可以掌握
[00:12:46.800 --> 00:12:49.800]  拜完之後就可以得到那份安全感
[00:12:49.800 --> 00:12:54.000]  消除他們內心很害怕天災、戰爭、死亡
[00:12:54.000 --> 00:12:58.200]  很害怕失去一些東西的方法
[00:12:58.200 --> 00:13:00.400]  嶺姐妹,來到今天
[00:13:00.400 --> 00:13:03.800]  你覺得拜偶像是甚麼?
[00:13:03.800 --> 00:13:05.800]  我想對基督徒來說
[00:13:05.800 --> 00:13:09.600]  未必是一些我們說去拜黃大仙、觀音
[00:13:09.600 --> 00:13:13.800]  這些外在、外顯的異教神明
[00:13:13.800 --> 00:13:16.600]  最近也看了一本屬靈書
[00:13:16.600 --> 00:13:18.600]  叫《山寨版的上帝》
[00:13:18.600 --> 00:13:20.400]  裡面有一個比較簡潔的
[00:13:20.400 --> 00:13:23.000]  關於偶像崇拜的一個定義
[00:13:23.000 --> 00:13:27.000]  它說到當你的生命出現了一些東西
[00:13:27.000 --> 00:13:29.600]  不知是否很多不同類型的
[00:13:29.600 --> 00:13:33.400]  當你覺得那件事是令你覺得一定要得到
[00:13:33.400 --> 00:13:35.000]  一定要擁有到
[00:13:35.000 --> 00:13:36.800]  你才有那種安全感
[00:13:36.800 --> 00:13:38.600]  才有那種價值感
[00:13:38.600 --> 00:13:40.800]  才有那種成就感的話
[00:13:40.800 --> 00:13:42.800]  那件事可能都不知不覺
[00:13:42.800 --> 00:13:45.400]  成為了你心裡的偶像
[00:13:45.400 --> 00:13:48.400]  成為了你心裡另一個上帝
[00:13:48.400 --> 00:13:50.400]  剛剛也說到
[00:13:50.400 --> 00:13:55.200]  經文說偶像很多時候是由人的渴求
[00:13:55.200 --> 00:13:57.200]  或者慾望製造出來的
[00:13:57.200 --> 00:13:59.200]  對我們基督徒來說
[00:13:59.200 --> 00:14:02.400]  剛剛也說不再是你會去黃大仙
[00:14:02.400 --> 00:14:04.400]  拜觀音這些情況
[00:14:04.400 --> 00:14:07.400]  不過很多更加是我們心裡
[00:14:07.400 --> 00:14:10.200]  不知不覺製造出來的偶像
[00:14:10.200 --> 00:14:12.800]  可能這些偶像更加是
[00:14:12.800 --> 00:14:14.200]  不只是你自己
[00:14:14.200 --> 00:14:17.000]  在一個社會文化底下帶給你
[00:14:17.000 --> 00:14:19.200]  令你心裡覺得
[00:14:19.200 --> 00:14:22.000]  這應該是很重要的東西
[00:14:22.000 --> 00:14:25.200]  而是你能夠得到安全感、價值感
[00:14:25.200 --> 00:14:26.400]  例如是甚麼呢?
[00:14:26.400 --> 00:14:28.600]  我會形容它是隱形的偶像
[00:14:28.600 --> 00:14:29.400]  你不會看到
[00:14:29.400 --> 00:14:31.200]  不是觀音像這些東西
[00:14:31.200 --> 00:14:32.400]  在你心裡
[00:14:32.400 --> 00:14:33.800]  這些剛剛說到
[00:14:33.800 --> 00:14:37.000]  可能是一些社會推崇的風氣
[00:14:37.000 --> 00:14:38.600]  一些人生哲理
[00:14:38.600 --> 00:14:40.600]  或者一些文化價值觀
[00:14:40.600 --> 00:14:42.200]  例如是甚麼呢?
[00:14:42.200 --> 00:14:44.800]  大家可能也有聽到
[00:14:44.800 --> 00:14:47.000]  外面經常說
[00:14:47.000 --> 00:14:50.000]  你的學業成績比一切都重要
[00:14:50.000 --> 00:14:52.200]  影響你一生
[00:14:52.200 --> 00:14:53.600]  又可能說
[00:14:53.600 --> 00:14:56.400]  你個人的感覺和感受比一切重要
[00:14:56.400 --> 00:14:57.600]  不用在意別人
[00:14:57.600 --> 00:15:00.200]  照顧你自己就行了
[00:15:00.200 --> 00:15:02.000]  又或者有些人說
[00:15:02.000 --> 00:15:04.600]  你做人一定要有能力、成就
[00:15:04.600 --> 00:15:06.400]  這樣才是成功的人生
[00:15:06.400 --> 00:15:08.600]  多學一些東西、多參加一些東西
[00:15:08.600 --> 00:15:12.200]  這個才是有意義、有用的
[00:15:12.200 --> 00:15:15.000]  但原來這種社會的風氣
[00:15:15.000 --> 00:15:19.000]  不知不覺也成為了我們人生得到的安全感
[00:15:19.000 --> 00:15:20.600]  要不斷去追求
[00:15:20.600 --> 00:15:25.400]  要擁有才有價值的東西
[00:15:25.400 --> 00:15:29.000]  原來這件事可能不知不覺成為了我們心裡
[00:15:29.000 --> 00:15:31.000]  隱形的偶像
[00:15:31.000 --> 00:15:34.200]  因為你要透過這些東西得到你的安全感
[00:15:34.200 --> 00:15:35.600]  你的價值、你的成就
[00:15:35.600 --> 00:15:38.600]  所以你只會不斷很努力去追隨
[00:15:38.600 --> 00:15:40.400]  去追求卓越成就
[00:15:40.400 --> 00:15:43.000]  追求你的成績等等
[00:15:43.000 --> 00:15:44.600]  頂姐妹,不知這一刻
[00:15:44.600 --> 00:15:47.400]  你的生命、你的人生會否也在這個狀態
[00:15:47.400 --> 00:15:48.600]  不斷去追
[00:15:48.600 --> 00:15:51.600]  一次又一次去考很多東西
[00:15:51.600 --> 00:15:53.000]  學很多東西
[00:15:53.000 --> 00:15:56.000]  不知你會否累
[00:15:56.000 --> 00:15:58.000]  之後回到經文
[00:15:58.000 --> 00:16:00.000]  接下來有一個很特別的留言
[00:16:00.000 --> 00:16:03.800]  當他講完不同人拜不同偶像的時候
[00:16:03.800 --> 00:16:06.000]  他講到當時在撒米尼亞
[00:16:06.000 --> 00:16:07.400]  不論是那些外邦人
[00:16:07.400 --> 00:16:10.600]  還是那些跟外族人通婚
[00:16:10.600 --> 00:16:12.600]  剩下來的以色列人
[00:16:12.600 --> 00:16:14.400]  他們的評論是怎樣的?
[00:16:14.400 --> 00:16:16.800]  經文說他們懼怕惹禍
[00:16:16.800 --> 00:16:20.000]  但又侍奉自己的神明
[00:16:20.000 --> 00:16:23.200]  這種既懼怕惹禍
[00:16:23.200 --> 00:16:25.800]  也同時侍奉自己的神明
[00:16:25.800 --> 00:16:27.800]  我會形容
[00:16:27.800 --> 00:16:30.400]  這是一個上帝交通偶像
[00:16:30.400 --> 00:16:35.400]  假神明的混合主義偶像崇拜
[00:16:35.400 --> 00:16:38.200]  其實我們再這樣看
[00:16:38.200 --> 00:16:40.200]  亞述王的策略
[00:16:40.200 --> 00:16:41.800]  其實也挺成功的
[00:16:41.800 --> 00:16:44.200]  剛剛說他透過一個混雜
[00:16:44.200 --> 00:16:45.400]  民族的大糾纏
[00:16:45.400 --> 00:16:47.800]  去征服了以色列人
[00:16:47.800 --> 00:16:49.800]  因為對於以色列人來說
[00:16:49.800 --> 00:16:52.800]  敬拜耶和華神是一個跟他們民族
[00:16:52.800 --> 00:16:55.200]  身份認同是很重要的東西
[00:16:55.200 --> 00:16:59.000]  如果被亞述王或其他人指示
[00:16:59.000 --> 00:17:01.200]  你要完全放棄你的信仰
[00:17:01.200 --> 00:17:03.400]  完全放棄耶和華神
