
[00:00:00.000 --> 00:00:04.320]  大園姐妹 今天回來和大家實體崇拜
[00:03:33.240 --> 00:03:37.240]  也不想他不知道一會會惹起什麼麻煩
[00:03:37.240 --> 00:03:39.240]  所以我都會提醒他
[00:03:39.240 --> 00:03:41.240]  在剛才的經文裡
[00:03:41.240 --> 00:03:43.240]  保羅看見教會的問題
[00:03:43.240 --> 00:03:45.240]  也是出於愛
[00:03:45.240 --> 00:03:47.240]  所以他沒有保持真物
[00:03:47.240 --> 00:03:49.240]  而是寫信
[00:03:49.240 --> 00:03:51.240]  來出聲去矯正他們的問題
[00:03:51.240 --> 00:03:53.240]  不過不知道大家讀的時候
[00:03:53.240 --> 00:03:55.240]  有沒有留意到
[00:03:55.240 --> 00:03:57.240]  保羅這次的出聲
[00:03:57.240 --> 00:03:59.240]  其實牽涉了很多人
[00:03:59.240 --> 00:04:01.240]  第八節是怎樣
[00:04:01.240 --> 00:04:03.240]  向所有的弟兄來講話
[00:04:03.240 --> 00:04:05.240]  而第九節是怎樣
[00:04:05.240 --> 00:04:07.240]  九節十五節是向
[00:04:07.240 --> 00:04:09.240]  姐妹來講話
[00:04:09.240 --> 00:04:11.240]  當中還包括了一些有錢人
[00:04:11.240 --> 00:04:13.240]  所以保羅這次的感言
[00:04:13.240 --> 00:04:15.240]  就像我今天的主題一樣
[00:04:15.240 --> 00:04:17.240]  保羅這次的感言
[00:04:17.240 --> 00:04:19.240]  其實真的不少
[00:04:19.240 --> 00:04:21.240]  因為針對所有的男和女
[00:04:21.240 --> 00:04:23.240]  分分鐘得罪了很多人
[00:04:23.240 --> 00:04:25.240]  在今天的講道
[00:04:25.240 --> 00:04:27.240]  我沒有根據保羅所說的對象
[00:04:27.240 --> 00:04:29.240]  男和女去劃分
[00:04:29.240 --> 00:04:31.240]  而是根據保羅講話的語氣
[00:04:31.240 --> 00:04:33.240]  我分為八至十節
[00:04:33.240 --> 00:04:35.240]  十一至十五節
[00:04:35.240 --> 00:04:37.240]  所講的對象
[00:04:37.240 --> 00:04:39.240]  在八至十節
[00:04:39.240 --> 00:04:41.240]  保羅是和男和女講話
[00:04:41.240 --> 00:04:43.240]  但是他用了「我願意」
[00:04:43.240 --> 00:04:45.240]  比較溫和地表達
[00:04:45.240 --> 00:04:47.240]  他所講的內容
[00:04:47.240 --> 00:04:49.240]  但十一至十五節就完全不同了
[00:04:49.240 --> 00:04:51.240]  是很嚴厲地禁止的
[00:04:51.240 --> 00:04:53.240]  我們一起來看看
[00:04:53.240 --> 00:04:55.240]  第一段
[00:04:55.240 --> 00:04:57.240]  就是八至十節
[00:04:57.240 --> 00:04:59.240]  第八節這樣說
[00:04:59.240 --> 00:05:01.240]  因此我願意男人沒有份
[00:05:01.240 --> 00:05:03.240]  為我而生
[00:05:03.240 --> 00:05:05.240]  我願意男人沒有份
[00:05:05.240 --> 00:05:07.240]  因此我願意男人沒有憤怒
[00:05:07.240 --> 00:05:09.240]  沒有爭論
[00:05:09.240 --> 00:05:11.240]  舉起聖潔的手
[00:05:11.240 --> 00:05:13.240]  隨處禱告
[00:05:13.240 --> 00:05:15.240]  如果是原文
[00:05:15.240 --> 00:05:17.240]  次序是相反的
[00:05:17.240 --> 00:05:19.240]  保羅說我願意男人禱告
[00:05:19.240 --> 00:05:21.240]  舉起聖潔的手
[00:05:21.240 --> 00:05:23.240]  沒有憤怒沒有爭論
[00:05:23.240 --> 00:05:25.240]  因此是直接地
[00:05:25.240 --> 00:05:27.240]  第二章第一節所講
[00:05:27.240 --> 00:05:29.240]  保羅獻面提摩泰
[00:05:29.240 --> 00:05:31.240]  要為萬人禱告
[00:05:31.240 --> 00:05:33.240]  現在他要所有的男人
[00:05:33.240 --> 00:05:35.240]  來禱告
[00:05:35.240 --> 00:05:37.240]  是否意味著我們一班弟兄
[00:05:37.240 --> 00:05:39.240]  很多時候都疏於禱告
[00:05:39.240 --> 00:05:41.240]  甚至是不喜歡禱告呢
[00:05:41.240 --> 00:05:43.240]  事實上
[00:05:43.240 --> 00:05:45.240]  我是聽過不少太太
[00:05:45.240 --> 00:05:47.240]  和我分享
[00:05:47.240 --> 00:05:49.240]  你不知道無論在家裡吃飯
[00:05:49.240 --> 00:05:51.240]  或者在晚上
[00:05:51.240 --> 00:05:53.240]  小朋友睡覺前和小朋友祈禱
[00:05:53.240 --> 00:05:55.240]  丈夫都將禱告這個責任
[00:05:55.240 --> 00:05:57.240]  推給我
[00:05:57.240 --> 00:05:59.240]  他不做的
[00:05:59.240 --> 00:06:01.240]  我不知道究竟在你們家
[00:06:01.240 --> 00:06:03.240]  是否也是這樣
[00:06:03.240 --> 00:06:05.240]  禱告其實是在神面前
[00:06:05.240 --> 00:06:07.240]  謙卑降伏
[00:06:07.240 --> 00:06:09.240]  在祂的裡面
[00:06:09.240 --> 00:06:11.240]  去依靠神的一種表現
[00:06:11.240 --> 00:06:13.240]  我自己認為
[00:06:13.240 --> 00:06:15.240]  在這麼多的屬靈操練裡
[00:06:15.240 --> 00:06:17.240]  禱告似乎是講得最多
[00:06:17.240 --> 00:06:19.240]  但實行得
[00:06:19.240 --> 00:06:21.240]  是最少的一種
[00:06:21.240 --> 00:06:23.240]  保羅說我願意男人禱告
[00:06:23.240 --> 00:06:25.240]  他想男人
[00:06:25.240 --> 00:06:27.240]  怎樣禱告呢
[00:06:27.240 --> 00:06:29.240]  我會按原文次序和大家一起看
[00:06:29.240 --> 00:06:31.240]  首先是隨處禱告
[00:06:31.240 --> 00:06:33.240]  有學者認為
[00:06:33.240 --> 00:06:35.240]  當時的信徒除了在教會
[00:06:35.240 --> 00:06:37.240]  聖殿之外
[00:06:37.240 --> 00:06:39.240]  也會在自己的家裡聚會
[00:06:39.240 --> 00:06:41.240]  所以隨處
[00:06:41.240 --> 00:06:43.240]  包括了任何一個
[00:06:43.240 --> 00:06:45.240]  敬拜神的地方
[00:06:45.240 --> 00:06:47.240]  不過我覺得不應該這樣去限制
[00:06:47.240 --> 00:06:49.240]  其實是不需要限制在宗教場所
[00:06:49.240 --> 00:06:51.240]  才可以禱告
[00:06:51.240 --> 00:06:53.240]  其實可以包括我們的家
[00:06:53.240 --> 00:06:55.240]  甚至我們的職場
[00:06:55.240 --> 00:06:57.240]  都可以在那裡禱告
[00:06:57.240 --> 00:06:59.240]  保羅也說要舉起聖潔的手來禱告
[00:06:59.240 --> 00:07:01.240]  跟我們今天
[00:07:01.240 --> 00:07:03.240]  禱告的行動是否不同
[00:07:03.240 --> 00:07:05.240]  我們通常禱告是怎樣的
[00:07:05.240 --> 00:07:07.240]  是把手合上
[00:07:07.240 --> 00:07:09.240]  閉上眼睛
[00:07:09.240 --> 00:07:11.240]  但當時的伊斯蘭人不是這樣的
[00:07:11.240 --> 00:07:13.240]  他們是
[00:07:13.240 --> 00:07:15.240]  舉起手祈禱
[00:07:15.240 --> 00:07:17.240]  把兩隻手舉起
[00:07:17.240 --> 00:07:19.240]  手掌向上
[00:07:19.240 --> 00:07:21.240]  頭是望上去的
[00:07:21.240 --> 00:07:23.240]  表示是坐在寶座上
[00:07:23.240 --> 00:07:25.240]  那位至高的神
[00:07:25.240 --> 00:07:27.240]  來獻上他們的心聲
[00:07:27.240 --> 00:07:29.240]  不過無論是
[00:07:29.240 --> 00:07:31.240]  什麼動作也好
[00:07:31.240 --> 00:07:33.240]  保羅在這裡告訴我們
[00:07:33.240 --> 00:07:35.240]  禱告最重要的
[00:07:35.240 --> 00:07:37.240]  都不是這些動作
[00:07:37.240 --> 00:07:39.240]  最重要的是什麼
[00:07:39.240 --> 00:07:41.240]  就是禱告的人
[00:07:41.240 --> 00:07:43.240]  是否有一個願意追求
[00:07:43.240 --> 00:07:45.240]  聖潔的生活來禱神的喜悅
[00:07:45.240 --> 00:07:47.240]  保羅在第八節更具體
[00:07:47.240 --> 00:07:49.240]  指出他對男人
[00:07:49.240 --> 00:07:51.240]  對弟兄聖潔的要求
[00:07:51.240 --> 00:07:53.240]  是什麼呢
[00:07:53.240 --> 00:07:55.240]  沒有憤怒
[00:07:55.240 --> 00:07:57.240]  沒有爭論
[00:07:57.240 --> 00:07:59.240]  把憤怒和爭論放在一起
[00:07:59.240 --> 00:08:01.240]  我們知道這絕對不是說
[00:08:01.240 --> 00:08:03.240]  異路
[00:08:03.240 --> 00:08:05.240]  而是說我和你很熟悉的
[00:08:05.240 --> 00:08:07.240]  可能幾乎每天都會發生的
[00:08:07.240 --> 00:08:09.240]  發脾氣
[00:08:09.240 --> 00:08:11.240]  發怒
[00:08:11.240 --> 00:08:13.240]  為什麼保羅特別提到男人
[00:08:13.240 --> 00:08:15.240]  發怒這件事呢
[00:08:15.240 --> 00:08:17.240]  難道男人很容易發怒嗎
[00:08:17.240 --> 00:08:19.240]  在這個疫情
[00:08:19.240 --> 00:08:21.240]  不知道大家覺得男人容易發怒
[00:08:21.240 --> 00:08:23.240]  還是女人容易發怒呢
[00:08:23.240 --> 00:08:25.240]  有人說
[00:08:25.240 --> 00:08:27.240]  憤怒的確是男人最容易
[00:08:27.240 --> 00:08:29.240]  用來表達自己內心的
[00:08:29.240 --> 00:08:31.240]  或者流露的一種情緒
[00:08:31.240 --> 00:08:33.240]  但原來
[00:08:33.240 --> 00:08:35.240]  不是那麼多男人
[00:08:35.240 --> 00:08:37.240]  懂得怎樣去善於
[00:08:37.240 --> 00:08:39.240]  處理自己的情緒
[00:08:39.240 --> 00:08:41.240]  怒氣
[00:08:41.240 --> 00:08:43.240]  不單止
[00:08:43.240 --> 00:08:45.240]  如果不能夠好好的妥善處理
[00:08:45.240 --> 00:08:47.240]  其實往往會傷害到
[00:08:47.240 --> 00:08:49.240]  身邊的人
[00:08:49.240 --> 00:08:51.240]  不知道大家同意嗎
[00:08:51.240 --> 00:08:53.240]  我相信大家也記得
[00:08:53.240 --> 00:08:55.240]  十多年前的一件
[00:08:55.240 --> 00:08:57.240]  很出名的事件
[00:08:57.240 --> 00:08:59.240]  巴士壓縮事件
[00:08:59.240 --> 00:09:01.240]  大家記不記得
[00:09:01.240 --> 00:09:03.240]  當中有一句名句
[00:09:03.240 --> 00:09:05.240]  大家真的記得
[00:09:05.240 --> 00:09:07.240]  你有壓力
[00:09:07.240 --> 00:09:09.240]  我也有壓力
[00:09:09.240 --> 00:09:11.240]  在社會裏
[00:09:11.240 --> 00:09:13.240]  我們每個人都有壓力
[00:09:13.240 --> 00:09:15.240]  男人有壓力
[00:09:15.240 --> 00:09:17.240]  女人有壓力
[00:09:17.240 --> 00:09:19.240]  小朋友也有壓力
[00:09:19.240 --> 00:09:21.240]  其實是真的
[00:09:21.240 --> 00:09:23.240]  男人的壓力
[00:09:23.240 --> 00:09:25.240]  所謂的
[00:09:25.240 --> 00:09:27.240]  他們在肩頭上背起的
[00:09:27.240 --> 00:09:29.240]  擔子其實往往不輕
[00:09:29.240 --> 00:09:31.240]  甚至有時
[00:09:31.240 --> 00:09:33.240]  是很重很重
[00:09:33.240 --> 00:09:35.240]  不過男人和女人
[00:09:35.240 --> 00:09:37.240]  面對壓力是有點不同
[00:09:37.240 --> 00:09:39.240]  女人是會怎樣的
[00:09:39.240 --> 00:09:41.240]  是會說出來的
[00:09:41.240 --> 00:09:43.240]  是會找人說
[00:09:43.240 --> 00:09:45.240]  但男人很容易將自己的心事
[00:09:45.240 --> 00:09:47.240]  重擔壓力
[00:09:47.240 --> 00:09:49.240]  收縮起來
[00:09:49.240 --> 00:09:51.240]  讓人看起來好像沒甚麼
[00:09:51.240 --> 00:09:53.240]  就以為沒問題
[00:09:53.240 --> 00:09:55.240]  但事實上
[00:09:55.240 --> 00:09:57.240]  有一天就會爆
[00:09:57.240 --> 00:09:59.240]  而且很可怕
[00:09:59.240 --> 00:10:01.240]  殺傷力是很大很大
[00:10:01.240 --> 00:10:03.240]  經文說
[00:10:03.240 --> 00:10:05.240]  沒有憤怒
[00:10:05.240 --> 00:10:07.240]  不是叫男人否定自己有這個情緒
[00:10:07.240 --> 00:10:09.240]  也不是要男人
[00:10:09.240 --> 00:10:11.240]  去抑壓自己的怒氣
[00:10:11.240 --> 00:10:13.240]  是想他們適當地
[00:10:13.240 --> 00:10:15.240]  去處理自己的情緒
[00:10:15.240 --> 00:10:17.240]  讓自己能夠
[00:10:17.240 --> 00:10:19.240]  成為一個心境平靜
[00:10:19.240 --> 00:10:21.240]  而且人際關係
[00:10:21.240 --> 00:10:23.240]  都是良好的一個男人
[00:10:23.240 --> 00:10:25.240]  來到榮耀神
[00:10:25.240 --> 00:10:27.240]  我不知道在座當中的男人
[00:10:27.240 --> 00:10:29.240]  你懂不懂得處理自己的怒氣
[00:10:29.240 --> 00:10:31.240]  或者坐在你身邊的伴侶
[00:10:31.240 --> 00:10:33.240]  你覺得你懂不懂得
[00:10:33.240 --> 00:10:35.240]  有一個人
[00:10:35.240 --> 00:10:37.240]  他叫曾立王
[00:10:37.240 --> 00:10:39.240]  他用了很多年時間
[00:10:39.240 --> 00:10:41.240]  去研究
[00:10:41.240 --> 00:10:43.240]  男性
[00:10:43.240 --> 00:10:45.240]  他寫了一本書
[00:10:45.240 --> 00:10:47.240]  這本書
[00:10:47.240 --> 00:10:49.240]  不知道大家有沒有看過
[00:10:49.240 --> 00:10:51.240]  叫《男人與怒氣》
[00:10:51.240 --> 00:10:53.240]  如果你們沒看過
[00:10:53.240 --> 00:10:55.240]  有興趣的話可以去圖書館看看
[00:10:55.240 --> 00:10:57.240]  在書中說了一個
[00:10:57.240 --> 00:10:59.240]  很重要的觀念
[00:10:59.240 --> 00:11:01.240]  我希望你們今天也會記得
[00:11:01.240 --> 00:11:03.240]  就是憤怒是一種選擇
[00:11:03.240 --> 00:11:05.240]  原來我們
[00:11:05.240 --> 00:11:07.240]  生氣與否
[00:11:07.240 --> 00:11:09.240]  不是在於周圍的人
[00:11:09.240 --> 00:11:11.240]  憤怒是一種選擇
[00:11:11.240 --> 00:11:13.240]  是在於我們
[00:11:13.240 --> 00:11:15.240]  生氣與否其實我們是可以選擇的
[00:11:15.240 --> 00:11:17.240]  在這裡
[00:11:17.240 --> 00:11:19.240]  我就很想分享一個
[00:11:19.240 --> 00:11:21.240]  很多年前我和丈夫吵架的經歷
[00:11:21.240 --> 00:11:23.240]  是的
[00:11:23.240 --> 00:11:25.240]  大多數人都會吵架
[00:11:25.240 --> 00:11:27.240]  或者應該這樣說
[00:11:27.240 --> 00:11:29.240]  我和我老公會吵架
[00:11:29.240 --> 00:11:31.240]  可能其他人不會
[00:11:31.240 --> 00:11:33.240]  當時究竟發生什麼事
[00:11:33.240 --> 00:11:35.240]  我真的不記得了
[00:11:35.240 --> 00:11:37.240]  很多年前
[00:11:37.240 --> 00:11:39.240]  當時我和他
[00:11:39.240 --> 00:11:41.240]  各持己見
[00:11:41.240 --> 00:11:43.240]  而且吵得火紅火綠
[00:11:43.240 --> 00:11:45.240]  看著戰火似乎
[00:11:45.240 --> 00:11:47.240]  只會繼續不斷飆升
[00:11:47.240 --> 00:11:49.240]  很生氣
[00:11:49.240 --> 00:11:51.240]  因為當時內心
[00:11:51.240 --> 00:11:53.240]  但我真的沒想過
[00:11:53.240 --> 00:11:55.240]  突然間
[00:11:55.240 --> 00:11:57.240]  我老公靜下來
[00:11:57.240 --> 00:11:59.240]  坐在沙發上
[00:11:59.240 --> 00:12:01.240]  還用很平靜
[00:12:01.240 --> 00:12:03.240]  很低沉的語氣
[00:12:03.240 --> 00:12:05.240]  來和我說
[00:12:05.240 --> 00:12:07.240]  我們一起祈禱吧
[00:12:07.240 --> 00:12:09.240]  我們應付不來
[00:12:09.240 --> 00:12:11.240]  求神幫我們吧
[00:12:11.240 --> 00:12:13.240]  我當時真的呆了
[00:12:13.240 --> 00:12:15.240]  不懂得招架
[00:12:15.240 --> 00:12:17.240]  我很生氣
[00:12:17.240 --> 00:12:19.240]  你叫我立即殺兒子
[00:12:19.240 --> 00:12:21.240]  很難的
[00:12:21.240 --> 00:12:23.240]  還叫我一起去祈禱
[00:12:23.240 --> 00:12:25.240]  但我看著我老公當時
[00:12:25.240 --> 00:12:27.240]  很誠懇的樣子
[00:12:27.240 --> 00:12:29.240]  的眼神
[00:12:29.240 --> 00:12:31.240]  我答應了
[00:12:31.240 --> 00:12:33.240]  於是他真的帶著我去祈禱
[00:12:33.240 --> 00:12:35.240]  他帶著一切的真摯
[00:12:35.240 --> 00:12:37.240]  來到陳明在神人面前
[00:12:37.240 --> 00:12:39.240]  還來祈禱
[00:12:39.240 --> 00:12:41.240]  求神幫助我們
[00:12:41.240 --> 00:12:43.240]  我聽著他祈禱
[00:12:43.240 --> 00:12:45.240]  內心很感動
[00:12:45.240 --> 00:12:47.240]  我當時和他在吵架
[00:12:47.240 --> 00:12:49.240]  在吵架
[00:12:49.240 --> 00:12:51.240]  吵得火紅火綠
[00:12:51.240 --> 00:12:53.240]  很可惡的一個男人
[00:12:53.240 --> 00:12:55.240]  突然間
[00:12:55.240 --> 00:12:57.240]  變得很可靠
[00:12:57.240 --> 00:12:59.240]  很有安全感
[00:12:59.240 --> 00:13:01.240]  因為他不是
[00:13:01.240 --> 00:13:03.240]  一味用自己的方法
[00:13:03.240 --> 00:13:05.240]  來幫我
[00:13:05.240 --> 00:13:07.240]  實際上很多時候
[00:13:07.240 --> 00:13:09.240]  實實聲聲說
[00:13:09.240 --> 00:13:11.240]  很多時候他都幫不到我
[00:13:11.240 --> 00:13:13.240]  有時候會越幫越忙
[00:13:13.240 --> 00:13:15.240]  但那時候他好像體會到
[00:13:15.240 --> 00:13:17.240]  他好像醒覺到
[00:13:17.240 --> 00:13:19.240]  原來自己是一個很有限的一個人
[00:13:19.240 --> 00:13:21.240]  但他懂得去尋求
[00:13:21.240 --> 00:13:23.240]  全能者
[00:13:23.240 --> 00:13:25.240]  就是我們的天賦
[00:13:25.240 --> 00:13:27.240]  我們的上帝的幫助
[00:13:27.240 --> 00:13:29.240]  令到我當時的心很安慰
[00:13:29.240 --> 00:13:31.240]  很有安全感
[00:13:31.240 --> 00:13:33.240]  很渾堂
[00:13:33.240 --> 00:13:35.240]  我真的感謝神
[00:13:35.240 --> 00:13:37.240]  保羅說他願意男人禱告
[00:13:37.240 --> 00:13:39.240]  願意男人沒有憤怒
[00:13:39.240 --> 00:13:41.240]  沒有爭論
[00:13:41.240 --> 00:13:43.240]  舉起聖潔的手
[00:13:43.240 --> 00:13:45.240]  來隨處禱告
[00:13:45.240 --> 00:13:47.240]  我同樣在此呼籲
[00:13:47.240 --> 00:13:49.240]  很怕妄下在座當中的每一個男人
[00:13:49.240 --> 00:13:51.240]  來體重禱告
[00:13:51.240 --> 00:13:53.240]  用禱告
[00:13:53.240 --> 00:13:55.240]  去祝福你的家庭
[00:13:55.240 --> 00:13:57.240]  用禱告來祝福教會
[00:13:57.240 --> 00:13:59.240]  更加用禱告
[00:13:59.240 --> 00:14:01.240]  去祝福你自己的生命
[00:14:01.240 --> 00:14:03.240]  好嗎?
[00:14:03.240 --> 00:14:05.240]  就由今天開始
[00:14:05.240 --> 00:14:07.240]  我想請所有弟兄
[00:14:07.240 --> 00:14:09.240]  每一天都抽一點時間
[00:14:09.240 --> 00:14:11.240]  去到神面前認真地
[00:14:11.240 --> 00:14:13.240]  來祈禱
[00:14:13.240 --> 00:14:15.240]  好了,說完了男人
[00:14:15.240 --> 00:14:17.240]  保羅也會說女人
[00:14:17.240 --> 00:14:19.240]  他不忽略我們一班的姊妹
[00:14:19.240 --> 00:14:21.240]  接著在九召十節
[00:14:21.240 --> 00:14:23.240]  保羅就這樣說
[00:14:23.240 --> 00:14:25.240]  在第九節
[00:14:25.240 --> 00:14:27.240]  照樣我也願意女人
[00:14:27.240 --> 00:14:31.240]  以端正、閒淑、自律為裝飾
[00:14:31.240 --> 00:14:35.240]  不要以卷髮、金飾、珠寶或名貴衣裳為裝飾
[00:14:35.240 --> 00:14:37.240]  卻要以善行作裝飾
[00:14:37.240 --> 00:14:41.240]  這才被稱為敬畏神的女人
[00:14:41.240 --> 00:14:45.240]  保羅期望男人禱告
[00:14:45.240 --> 00:14:47.240]  而女人就說她很期望
[00:14:47.240 --> 00:14:51.240]  很願意他們端正、閒淑、自律為裝飾
[00:14:51.240 --> 00:14:55.240]  端正是有受人尊敬的意思
[00:14:55.240 --> 00:14:58.240]  端正在這三個名詞裡
[00:14:58.240 --> 00:15:03.240]  在言文中表達一個最主要的名詞
[00:15:03.240 --> 00:15:04.240]  端正
[00:15:04.240 --> 00:15:06.240]  閒淑是謙虛
[00:15:06.240 --> 00:15:09.240]  而自律是有理性
[00:15:09.240 --> 00:15:13.240]  能夠控制自己衝動的能力
[00:15:13.240 --> 00:15:15.240]  我們有時姊妹都很容易衝動
[00:15:15.240 --> 00:15:18.240]  她說要自律
[00:15:18.240 --> 00:15:23.240]  自我控制我們通常衝動的能力
[00:15:23.240 --> 00:15:26.240]  換言之保羅在第九節告訴我們
[00:15:26.240 --> 00:15:31.240]  他願意女人在自己的品格上
[00:15:31.240 --> 00:15:33.240]  多些下功夫
[00:15:33.240 --> 00:15:37.240]  表現出受人尊敬的行為
[00:15:37.240 --> 00:15:40.240]  不知道當時的婦女
[00:15:40.240 --> 00:15:44.240]  保羅對待這群女人的表現是怎樣的呢
[00:15:44.240 --> 00:15:47.240]  保羅說他不想她們以捲髮、金飾、珠寶
[00:15:47.240 --> 00:15:49.240]  或名貴衣裳為裝飾
[00:15:49.240 --> 00:15:53.240]  捲髮就是以絲帶或花結在頭上
[00:15:53.240 --> 00:15:56.240]  編織成很多髮型
[00:15:56.240 --> 00:15:57.240]  我就不懂了
[00:15:57.240 --> 00:15:58.240]  不知道你懂不懂呢
[00:15:58.240 --> 00:16:00.240]  那時很流行這樣做
[00:16:00.240 --> 00:16:02.240]  而金飾、珠寶、名貴衣裳
[00:16:02.240 --> 00:16:06.240]  就是說她們很喜歡戴上那些貴重
[00:16:06.240 --> 00:16:09.240]  奢華的金銀珠寶
[00:16:09.240 --> 00:16:11.240]  金飾珠寶
[00:16:11.240 --> 00:16:16.240]  還有她們很喜歡穿名牌、名價的衣服
[00:16:16.240 --> 00:16:17.240]  做什麼呢
[00:16:17.240 --> 00:16:19.240]  就是來爭賢鬥厲
[00:16:19.240 --> 00:16:21.240]  炫耀一番
[00:16:21.240 --> 00:16:23.240]  如果這群姐妹
[00:16:23.240 --> 00:16:25.240]  今時今日在香港
[00:16:25.240 --> 00:16:27.240]  我相信她們滿身的都是什麼呢
[00:16:27.240 --> 00:16:31.240]  Croogee、LV、Chanel、Cardia
[00:16:31.240 --> 00:16:32.240]  還有什麼名牌呢
[00:16:32.240 --> 00:16:34.240]  你也認識很多吧
[00:16:34.240 --> 00:16:37.240]  會穿上這些吧
[00:16:37.240 --> 00:16:42.240]  這群姐妹之所以有能力裝扮
[00:16:42.240 --> 00:16:45.240]  很明顯就是有錢人
[00:16:45.240 --> 00:16:47.240]  她們是一群富婆
[00:16:47.240 --> 00:16:50.240]  或者可以說是一群有錢女
[00:16:50.240 --> 00:16:54.240]  她們是專金、大銀、珠光、寶器、盛裝、打扮
[00:16:54.240 --> 00:16:56.240]  這樣來上教會
[00:16:56.240 --> 00:16:59.240]  就是希望藉著這樣去引人注意
