
[00:00:00.000 --> 00:00:08.000]  很感謝建良牧師及秀芬牧師邀請我到紫堂分享訊息
[00:05:03.000 --> 00:05:04.000]  教你這樣譯
[00:05:04.000 --> 00:05:05.000]  我都參考過的
[00:05:05.000 --> 00:05:07.000]  我都改過我的譯句
[00:05:07.000 --> 00:05:08.000]  一起讀個譯句
[00:05:08.000 --> 00:05:11.000]  我能夠作你不能作的事
[00:05:11.000 --> 00:05:14.000]  而你又能夠作我不能作的事
[00:05:14.000 --> 00:05:15.000]  團結一起
[00:05:15.000 --> 00:05:17.000]  我們能作偉大的事
[00:05:17.000 --> 00:05:18.000]  同不同意嗎
[00:05:18.000 --> 00:05:19.000]  真的
[00:05:19.000 --> 00:05:20.000]  其實我試探了一段時間
[00:05:20.000 --> 00:05:23.000]  我發覺原來每一個人有的恩賜
[00:05:23.000 --> 00:05:25.000]  即畫不同的目者
[00:05:25.000 --> 00:05:27.000]  其實我們有的恩賜真的很少
[00:05:27.000 --> 00:05:30.000]  在一百人的堂子裡
[00:05:30.000 --> 00:05:31.000]  又很少
[00:05:31.000 --> 00:05:32.000]  在一百人的團區裡
[00:05:32.000 --> 00:05:33.000]  又很少
[00:05:33.000 --> 00:05:35.000]  在一千人、一萬人的教會裡
[00:05:35.000 --> 00:05:37.000]  其實小薄餅都不得了
[00:05:37.000 --> 00:05:39.000]  每一個人擁有的恩賜
[00:05:39.000 --> 00:05:40.000]  其實只有一點點
[00:05:40.000 --> 00:05:45.000]  要加起來才能彰顯基督身體的豐盈
[00:05:45.000 --> 00:05:47.000]  這幾年間移民潮的衝擊
[00:05:47.000 --> 00:05:49.000]  親情、友情、主內的情誼
[00:05:49.000 --> 00:05:51.000]  以及行軍夥伴的分離
[00:05:51.000 --> 00:05:52.000]  我不知道大家覺得
[00:05:52.000 --> 00:05:53.000]  帶不帶給你們衝擊
[00:05:53.000 --> 00:05:54.000]  有多少人你覺得
[00:05:54.000 --> 00:05:57.000]  你身邊很多團友的夥伴離開了移民
[00:05:57.000 --> 00:05:59.000]  或者你自己的親朋車移民之後
[00:05:59.000 --> 00:06:02.000]  你覺得真的打擊了你的士氣
[00:06:02.000 --> 00:06:04.000]  你覺得孤單了嗎
[00:06:04.000 --> 00:06:07.000]  你覺得平時要找的朋友都已經不能再找了
[00:06:07.000 --> 00:06:09.000]  要Zoom上聊天
[00:06:09.000 --> 00:06:10.000]  但又覺得很遙遠
[00:06:10.000 --> 00:06:12.000]  有多少人有這樣的感覺
[00:06:12.000 --> 00:06:14.000]  我覺得有這樣的感覺
[00:06:14.000 --> 00:06:16.000]  我只是在隊工裡走了很多人
[00:06:16.000 --> 00:06:18.000]  其實我簡直覺得超孤單
[00:06:18.000 --> 00:06:20.000]  我兩年前轉去綠創團的時候
[00:06:20.000 --> 00:06:21.000]  我還覺得更加孤單
[00:06:21.000 --> 00:06:22.000]  我要重新適應
[00:06:22.000 --> 00:06:23.000]  我來不及
[00:06:23.000 --> 00:06:26.000]  以我自己個人的平時特質
[00:06:26.000 --> 00:06:29.000]  我發覺我建立不住那個親密感
[00:06:29.000 --> 00:06:31.000]  但我都很努力
[00:06:32.000 --> 00:06:33.000]  大家妹妹
[00:06:33.000 --> 00:06:35.000]  其實這種衝擊帶來洩氣
[00:06:35.000 --> 00:06:36.000]  孤單、失落
[00:06:36.000 --> 00:06:38.000]  教務和肢體的流散
[00:06:38.000 --> 00:06:41.000]  需要時間和神的時間去醫治和重建
[00:06:41.000 --> 00:06:43.000]  重建建立基督的軍隊
[00:06:43.000 --> 00:06:46.000]  我們需要為繼續為移散在外地
[00:06:46.000 --> 00:06:47.000]  未信主的香港人
[00:06:47.000 --> 00:06:48.000]  其實很多人
[00:06:48.000 --> 00:06:50.000]  如果你有空上網Google一下
[00:06:50.000 --> 00:06:54.000]  澳洲、雪梨、Calgary、Toronto
[00:06:54.000 --> 00:06:58.000]  香港人的那些所謂Facebook的Apps Group
[00:06:58.000 --> 00:06:59.000]  其實很多
[00:06:59.000 --> 00:07:01.000]  為他們的得救祈禱
[00:07:01.000 --> 00:07:05.000]  我們要為流散在海外的牧者和弟兄姊妹
[00:07:05.000 --> 00:07:07.000]  他們去到那裡不是沒有原因的
[00:07:07.000 --> 00:07:09.000]  其實就是一個呼音大爆炸的原因
[00:07:09.000 --> 00:07:10.000]  好像1997年一樣
[00:07:10.000 --> 00:07:13.000]  所以同樣我們都要為留在香港
[00:07:13.000 --> 00:07:16.000]  沖散了我們心智的Galto和教會
[00:07:16.000 --> 00:07:17.000]  重整旗鼓
[00:07:17.000 --> 00:07:18.000]  切切求神
[00:07:18.000 --> 00:07:22.000]  復興我們一班的信徒和教會
[00:07:22.000 --> 00:07:24.000]  我覺得這是一個世紀的機會
[00:07:24.000 --> 00:07:25.000]  世紀的危機
[00:07:25.000 --> 00:07:26.000]  是時代的呼聲
[00:07:26.000 --> 00:07:27.000]  呼音的契機
[00:07:27.000 --> 00:07:31.000]  你和我應該如何把握和裝備上戰場為主所使用呢?
[00:07:31.000 --> 00:07:33.000]  非我的、去我的
[00:07:33.000 --> 00:07:35.000]  或者不再是我的服事素質
[00:07:35.000 --> 00:07:36.000]  就是肥立比書
[00:07:36.000 --> 00:07:38.000]  今天我分享四章二至九節的啟示
[00:07:38.000 --> 00:07:39.000]  由古至今
[00:07:39.000 --> 00:07:42.000]  教會裡面同心和諧的秘訣
[00:07:42.000 --> 00:07:46.000]  都會造就到教會成熟成長
[00:07:46.000 --> 00:07:48.000]  是呼音大爆炸的條件
[00:07:48.000 --> 00:07:49.000]  相反一個教會裡面
[00:07:49.000 --> 00:07:51.000]  時時相咬相爭
[00:07:51.000 --> 00:07:53.000]  充滿著世俗的辦事方式
[00:07:53.000 --> 00:07:56.000]  只會看到教會被分散、被拆毀
[00:07:56.000 --> 00:07:59.000]  究竟你和我會站在哪個陣營呢?
[00:07:59.000 --> 00:08:02.000]  今天就讓我們將這段經文分開三段
[00:08:02.000 --> 00:08:04.000]  從保羅身上學習
[00:08:04.000 --> 00:08:07.000]  我們先看第一個段落
[00:08:07.000 --> 00:08:09.000]  《同父一厄》第二第三節
[00:08:09.000 --> 00:08:10.000]  幫我一起讀出來好嗎?
[00:08:10.000 --> 00:08:11.000]  預備起
[00:08:11.000 --> 00:08:16.000]  我勸有阿諜和秦都基要在主裡同心
[00:08:16.000 --> 00:08:21.000]  我要求你者真實同父一厄的幫助者兩個女人
[00:08:21.000 --> 00:08:25.000]  因為她們在呼音上曾與我們一同勞苦
[00:08:25.000 --> 00:08:30.000]  還有隔離面並其如和我一同做公的
[00:08:30.000 --> 00:08:33.000]  她們的名字都記在冊上
[00:08:33.000 --> 00:08:35.000]  其實說真的
[00:08:35.000 --> 00:08:37.000]  你在教會裡面何時聽過
[00:08:37.000 --> 00:08:42.000]  有報告突然開名說兩個人不咬弦的報告
[00:08:42.000 --> 00:08:44.000]  還要為他祈禱
[00:08:44.000 --> 00:08:46.000]  有沒有這麼誇張?
[00:08:46.000 --> 00:08:47.000]  這麼大的教會
[00:08:47.000 --> 00:08:49.000]  你聽過曾經有報告開名的話
[00:08:49.000 --> 00:08:52.000]  通常是超級紀律的個案
[00:08:52.000 --> 00:08:54.000]  有人在教會裡面行騙
[00:08:54.000 --> 00:08:56.000]  做了一些非常不道德的事
[00:08:56.000 --> 00:08:58.000]  以致要紀律
[00:08:58.000 --> 00:09:02.000]  甚至要開名警戒那個人
[00:09:02.000 --> 00:09:04.000]  還要頂罪醒覺
[00:09:04.000 --> 00:09:07.000]  有這類型的人可能在教會出現
[00:09:07.000 --> 00:09:09.000]  其實這個紀律是很重要
[00:09:09.000 --> 00:09:11.000]  開名兩姐妹被宣揚出來不咬弦
[00:09:11.000 --> 00:09:13.000]  你說夠不夠尷尬?
[00:09:13.000 --> 00:09:14.000]  如果你是當時的教會
[00:09:14.000 --> 00:09:17.000]  在菲律賓教會有阿諜和秦都基
[00:09:17.000 --> 00:09:19.000]  你敢不敢回教會?
[00:09:19.000 --> 00:09:21.000]  有多少人覺得你會繼續回教會?
[00:09:21.000 --> 00:09:23.000]  舉手看看
[00:09:23.000 --> 00:09:25.000]  會繼續回教會
[00:09:25.000 --> 00:09:27.000]  我想你也會承受很大壓力
[00:09:27.000 --> 00:09:30.000]  這兩個姐妹當時應該都很出名
[00:09:30.000 --> 00:09:33.000]  而且是很受壓力和尷尬的一對
[00:09:33.000 --> 00:09:35.000]  保羅在這裡呼喚第三節
[00:09:35.000 --> 00:09:39.000]  我求你這真實和闊一的你
[00:09:39.000 --> 00:09:40.000]  去幫這個女人
[00:09:40.000 --> 00:09:42.000]  其實我相信保羅在裡面
[00:09:42.000 --> 00:09:43.000]  是指到其中一個長老
[00:09:43.000 --> 00:09:45.000]  協助這兩個姐妹和睦
[00:09:45.000 --> 00:09:47.000]  提醒他們過去曾經都是
[00:09:47.000 --> 00:09:50.000]  一起為主奴婦的童工的經歷
[00:09:50.000 --> 00:09:52.000]  明治記下生命冊是很寶貴的
[00:09:52.000 --> 00:09:55.000]  而是一個尊貴的身份
[00:09:55.000 --> 00:09:57.000]  代表了神子民尊貴的身份
[00:09:57.000 --> 00:09:59.000]  同時在當時亞細亞的地方
[00:09:59.000 --> 00:10:02.000]  每個城市都有一個市民的名冊
[00:10:02.000 --> 00:10:03.000]  不知道大家知不知道
[00:10:03.000 --> 00:10:06.000]  其實現在各地城市
[00:10:06.000 --> 00:10:07.000]  如果你是很出名
[00:10:07.000 --> 00:10:08.000]  你去到那裡
[00:10:08.000 --> 00:10:11.000]  那個城市的市長會頒一個
[00:10:11.000 --> 00:10:13.000]  一些特別的市民獎給你
[00:10:13.000 --> 00:10:15.000]  無論你是一個很有錢的人
[00:10:15.000 --> 00:10:16.000]  很有貢獻的人
[00:10:16.000 --> 00:10:18.000]  或者很有道德操守的人
[00:10:18.000 --> 00:10:21.000]  當時的城市都是這樣
[00:10:21.000 --> 00:10:23.000]  凡是做了羞恥的事的人
[00:10:23.000 --> 00:10:26.000]  他的名字會被排除在名錄之外
[00:10:26.000 --> 00:10:28.000]  凡是有非常高尚德行的人
[00:10:28.000 --> 00:10:31.000]  在名錄上的名字會倒上金邊
[00:10:31.000 --> 00:10:34.000]  表明他的行為是高尚
[00:10:34.000 --> 00:10:36.000]  以表達讚揚
[00:10:36.000 --> 00:10:38.000]  這裡保羅特意在這裡說
[00:10:38.000 --> 00:10:40.000]  很想有人這個長老
[00:10:40.000 --> 00:10:42.000]  幫這兩個女人
[00:10:42.000 --> 00:10:44.000]  能夠再一次和諧合一
[00:10:44.000 --> 00:10:46.000]  因為他們曾經都是一起
[00:10:46.000 --> 00:10:48.000]  在主的風音上奴婦
[00:10:48.000 --> 00:10:50.000]  而且大家都記在生命冊上
[00:10:50.000 --> 00:10:52.000]  不會記我們這個往
[00:10:52.000 --> 00:10:54.000]  所以他用這個方式提醒他們
[00:10:54.000 --> 00:11:01.000]  保羅用上了「同父一厄」這個字
[00:11:01.000 --> 00:11:02.000]  我先看回那段經文
[00:11:02.000 --> 00:11:04.000]  「同父一厄」這個字
[00:11:04.000 --> 00:11:06.000]  作為理想的主內對公的關係
[00:11:06.000 --> 00:11:08.000]  其實「同父一厄」你在聖經裡
[00:11:08.000 --> 00:11:11.000]  哪處看過是形容什麼關係的?
[00:11:11.000 --> 00:11:17.000]  夫婦和媽媽在馬太福音11章28至30節
[00:11:17.000 --> 00:11:19.000]  耶穌呼喚我們同去父厄
[00:11:19.000 --> 00:11:22.000]  跟耶穌父厄是最完美的
[00:11:22.000 --> 00:11:24.000]  因為耶穌是最完美的
[00:11:24.000 --> 00:11:28.000]  夫婦之間的「同父一厄」是最折騰的
[00:11:28.000 --> 00:11:30.000]  不知道大家認不認同呢?
[00:11:30.000 --> 00:11:31.000]  一會兒我再說下去
[00:11:31.000 --> 00:11:33.000]  都不到你不認同
[00:11:33.000 --> 00:11:35.000]  你可以裝作沒事
[00:11:35.000 --> 00:11:37.000]  但事實在我們教會裡
[00:11:37.000 --> 00:11:38.000]  最需要幫助
[00:11:38.000 --> 00:11:41.000]  在夫婦團裡最多的艱難的地方
[00:11:41.000 --> 00:11:43.000]  最難的基本上學問就是
[00:11:43.000 --> 00:11:45.000]  在夫婦之間的親密「同父一厄」
[00:11:45.000 --> 00:11:46.000]  基本上是最難的
[00:11:46.000 --> 00:11:47.000]  因為兩人實在太不同
[00:11:47.000 --> 00:11:48.000]  和太多瑕疵
[00:11:48.000 --> 00:11:51.000]  不過跟主「同父一厄」就不同了
[00:11:51.000 --> 00:11:53.000]  因為主有完全的完美
[00:11:53.000 --> 00:11:55.000]  去遮蓋我們的不完美
[00:11:55.000 --> 00:11:57.000]  所以我相信這裡有提醒我們
[00:11:57.000 --> 00:12:00.000]  就是學馬太福音11章28至30節
[00:12:00.000 --> 00:12:01.000]  我先讀了這段經文
[00:12:01.000 --> 00:12:03.000]  一會兒在後面的部分再會有
[00:12:03.000 --> 00:12:05.000]  耶穌呼喚我們說
[00:12:05.000 --> 00:12:10.000]  「凡奴苦啖,啖重啖的人,可以到我這裡來,我就使你們得安息。
[00:12:10.000 --> 00:12:14.000]  我心裡柔和謙卑,你們當乎我的厄,學我的樣式。
[00:12:14.000 --> 00:12:17.000]  這樣你們心裡就必得享安息。
[00:12:17.000 --> 00:12:21.000]  因為我的厄是容易的,我的擔子是輕散的。」
[00:12:21.000 --> 00:12:23.000]  耶穌說到他自己是一頭老牛
[00:12:23.000 --> 00:12:24.000]  他背著自己的厄
[00:12:24.000 --> 00:12:27.000]  其實是他最有力帶著厄轉彎走哪裡
[00:12:27.000 --> 00:12:29.000]  你只要跟著就行了
[00:12:29.000 --> 00:12:30.000]  你偏偏不跟著
[00:12:30.000 --> 00:12:33.000]  那頭老牛明明知道帶著這個方向爬這條直線
[00:12:33.000 --> 00:12:36.000]  你卻特意用你最微薄的力量
[00:12:36.000 --> 00:12:39.000]  企圖扭轉那個厄
[00:12:39.000 --> 00:12:41.000]  去轉向你喜歡的方向
[00:12:41.000 --> 00:12:43.000]  其實就是你受苦了
[00:12:43.000 --> 00:12:45.000]  所以學習要跟主負一厄
[00:12:45.000 --> 00:12:48.000]  其實神是給我們一條最容易走的路
[00:12:48.000 --> 00:12:50.000]  耶穌背著我們所有的重擔
[00:12:50.000 --> 00:12:52.000]  但我們很多時候是無知,不自知
[00:12:52.000 --> 00:12:57.000]  人和神的契合奧秘在於主肯負擔所有的重擔
[00:12:57.000 --> 00:12:59.000]  而信徒只要順著主的方向走
[00:12:59.000 --> 00:13:02.000]  神會負起全責和全部的重擔
[00:13:02.000 --> 00:13:04.000]  走的路就會變得輕散
[00:13:04.000 --> 00:13:06.000]  就好像一個小孩找到爸爸
[00:13:06.000 --> 00:13:10.000]  想要搬起家裡一個大的地球儀
[00:13:10.000 --> 00:13:13.000]  他以為他只能搬起一個重重的地球儀
[00:13:13.000 --> 00:13:17.000]  其實是慈愛的父親暗暗地用手指頭在後面幫他抬起身
[00:13:17.000 --> 00:13:19.000]  抬起了地球儀
[00:13:19.000 --> 00:13:22.000]  然後讓他在旁邊很威風地打卡拍照
[00:13:22.000 --> 00:13:26.000]  其實真正的小孩子還天真地以為
[00:13:26.000 --> 00:13:29.000]  他有完全的能力將這個地球儀拿上來
[00:13:29.000 --> 00:13:31.000]  驕傲起來,但其實不是
[00:13:31.000 --> 00:13:34.000]  弟兄姊妹,去到新堂侍奉
[00:13:34.000 --> 00:13:36.000]  或者我們在舊堂侍奉
[00:13:36.000 --> 00:13:41.000]  人總是帶了很多自己本相裡面的舊人素質
[00:13:41.000 --> 00:13:44.000]  世界的鴉或許看起來很輕散
[00:13:44.000 --> 00:13:46.000]  我們很多時候在教會侍奉
[00:13:46.000 --> 00:13:51.000]  帶了很多俗世你在坊間職場裡面學的做人道理
[00:13:51.000 --> 00:13:55.000]  處己道理、著數的道理、出位的道理
[00:13:55.000 --> 00:13:57.000]  要得到榮耀的道理
[00:13:57.000 --> 00:13:59.000]  世俗的鴉看起來好像很輕散
[00:13:59.000 --> 00:14:04.000]  但最終是領治人入綑綁、罪惡和奴役裡面的
[00:14:04.000 --> 00:14:07.000]  但基督的鴉是怎樣呢?我們一起讀下一句
[00:14:07.000 --> 00:14:10.000]  基督的鴉看似沉重
[00:14:10.000 --> 00:14:12.000]  卻帶領人離開祈禱
[00:14:12.000 --> 00:14:16.000]  進入永恆喜悅的和田中
[00:14:16.000 --> 00:14:18.000]  我不知道大家同不同意
[00:14:18.000 --> 00:14:19.000]  如果你曾經在婚姻裡面很久
[00:14:19.000 --> 00:14:21.000]  你也是基督徒夫婦的時候
[00:14:21.000 --> 00:14:22.000]  你慢慢會明白
[00:14:22.000 --> 00:14:24.000]  基本上不可以靠你自己
[00:14:24.000 --> 00:14:28.000]  也不可以靠你的配偶去締造一個完美的婚姻
[00:14:28.000 --> 00:14:30.000]  兩個都要很馴服上帝
[00:14:30.000 --> 00:14:32.000]  才能夠負握到
[00:14:32.000 --> 00:14:35.000]  能夠經歷到在婚姻裡面的困難
[00:14:35.000 --> 00:14:37.000]  變得慢慢輕散
[00:14:37.000 --> 00:14:38.000]  弟兄姊妹
[00:14:38.000 --> 00:14:39.000]  本來教導我們就是
[00:14:39.000 --> 00:14:41.000]  不再是我的服侍素質
[00:14:41.000 --> 00:14:43.000]  要學習與主負握
[00:14:43.000 --> 00:14:45.000]  由主作王,隨吊救我
[00:14:45.000 --> 00:14:48.000]  跟著主的心意,順著主的方向而行
[00:14:48.000 --> 00:14:50.000]  這樣我們的心靈就會得享安息
[00:14:50.000 --> 00:14:52.000]  擔子也會更加輕散
[00:14:52.000 --> 00:14:54.000]  所以讓我們定義、學習
[00:14:54.000 --> 00:14:58.000]  無論在本堂或是在子堂的時候
[00:14:58.000 --> 00:15:00.000]  特別與陌生的弟兄姊妹不合
[00:15:00.000 --> 00:15:03.000]  因為可能有很多不同團體的弟兄姊妹聚集在一起
[00:15:03.000 --> 00:15:05.000]  在兩位牧者的領導下
[00:15:05.000 --> 00:15:08.000]  如何能夠同心和睦,同時負握呢?
[00:15:08.000 --> 00:15:10.000]  我有以下的提醒
[00:15:10.000 --> 00:15:12.000]  第一,我覺得這個也是
[00:15:12.000 --> 00:15:14.000]  可能在我恩輔堂的牧會裡
[00:15:14.000 --> 00:15:16.000]  試過轉過不同團體
[00:15:16.000 --> 00:15:17.000]  帶過不同的弟兄姊妹
[00:15:17.000 --> 00:15:18.000]  每逢帶不同的弟兄姊妹
[00:15:18.000 --> 00:15:20.000]  就好像去了新堂一樣
[00:15:20.000 --> 00:15:22.000]  無論是一百多人還是二百多人的堂子
[00:15:22.000 --> 00:15:25.000]  帶著一批我剛剛要認識
[00:15:25.000 --> 00:15:27.000]  要熟絡的一班弟兄姊妹
[00:15:27.000 --> 00:15:29.000]  有一套他們服侍的模式
[00:15:29.000 --> 00:15:32.000]  接著牧者又會帶一些另外的模式進去
