
[00:00:00.000 --> 00:00:02.000]  頂枝會平安
[00:01:24.880 --> 00:01:26.880]  的鼓勵
[00:01:26.880 --> 00:01:28.880]  我不知道大家
[00:01:28.880 --> 00:01:30.880]  怎樣去形容現在一代的年青人
[00:01:30.880 --> 00:01:32.880]  你會怎樣去形容他們呢
[00:01:32.880 --> 00:01:34.880]  有人形容他們
[00:01:34.880 --> 00:01:36.880]  為被時代揀選的一代
[00:01:36.880 --> 00:01:38.880]  也都有人認為
[00:01:38.880 --> 00:01:40.880]  面對這兩年社會疫情帶來的衝擊
[00:01:40.880 --> 00:01:42.880]  和轉變
[00:01:42.880 --> 00:01:44.880]  有人形容他們
[00:01:44.880 --> 00:01:46.880]  為失落的一代
[00:01:46.880 --> 00:01:48.880]  不過同時
[00:01:48.880 --> 00:01:50.880]  都有人認為他們是堅毅的一代
[00:01:50.880 --> 00:01:52.880]  因為他們面對這幾年
[00:01:52.880 --> 00:01:54.880]  很多不同的轉變的時候
[00:01:54.880 --> 00:01:56.880]  他們仍然對理想
[00:01:56.880 --> 00:01:58.880]  有一份執著和堅持
[00:01:58.880 --> 00:02:00.880]  最近和一班大專生
[00:02:00.880 --> 00:02:02.880]  相聚的時候
[00:02:02.880 --> 00:02:04.880]  在聊天的過程中
[00:02:04.880 --> 00:02:06.880]  都說到面對香港前路
[00:02:06.880 --> 00:02:08.880]  很多不同挑戰的時候
[00:02:08.880 --> 00:02:10.880]  他們怎樣去面對
[00:02:10.880 --> 00:02:12.880]  他們都分享到
[00:02:12.880 --> 00:02:14.880]  他們都選擇擁抱現狀
[00:02:14.880 --> 00:02:16.880]  同時他們都想一下
[00:02:16.880 --> 00:02:18.880]  在這個環境下
[00:02:18.880 --> 00:02:20.880]  其實他們在生活中
[00:02:20.880 --> 00:02:22.880]  怎樣去探索更多不同的可能呢
[00:02:22.880 --> 00:02:26.880]  不論大家怎樣去看待
[00:02:26.880 --> 00:02:28.880]  現在的年青人
[00:02:28.880 --> 00:02:30.880]  無可否認的是
[00:02:30.880 --> 00:02:32.880]  這一代的年青人和每一代年青人
[00:02:32.880 --> 00:02:34.880]  所面對的事
[00:02:34.880 --> 00:02:36.880]  或者每一代我們所面對的事
[00:02:36.880 --> 00:02:38.880]  都是不一樣的
[00:02:38.880 --> 00:02:40.880]  回到信仰
[00:02:40.880 --> 00:02:42.880]  我們常說信仰是一個永恆不變的真理
[00:02:42.880 --> 00:02:44.880]  我們問一個問題
[00:02:44.880 --> 00:02:46.880]  就是信仰怎樣
[00:02:46.880 --> 00:02:48.880]  承載著這個時代的處境呢
[00:02:48.880 --> 00:02:50.880]  甚至在充滿挑戰的香港裏
[00:02:50.880 --> 00:02:52.880]  我們作為基督徒
[00:02:52.880 --> 00:02:54.880]  我們怎樣在這個時代裏
[00:02:54.880 --> 00:02:56.880]  去堅守使命呢
[00:02:56.880 --> 00:02:58.880]  今天很想透過
[00:02:58.880 --> 00:03:00.880]  《馬太福音》的一段經文
[00:03:00.880 --> 00:03:02.880]  五章13到16節
[00:03:02.880 --> 00:03:04.880]  和大家一起去思想
[00:03:04.880 --> 00:03:06.880]  我們常常聽《造炎造光》
[00:03:06.880 --> 00:03:08.880]  其實究竟在這個時代裏
[00:03:08.880 --> 00:03:10.880]  怎樣成為我們的鼓勵
[00:03:10.880 --> 00:03:12.880]  同樣怎樣成為年青人的鼓勵呢
[00:03:12.880 --> 00:03:14.880]  我們一起先去讀了
[00:03:14.880 --> 00:03:16.880]  這四節的經文
[00:03:16.880 --> 00:03:18.880]  如果你在家裏的話
[00:03:18.880 --> 00:03:20.880]  同樣都可以和我們一起讀
[00:03:20.880 --> 00:03:22.880]  經文是這樣說的
[00:03:22.880 --> 00:03:24.880]  它說
[00:03:24.880 --> 00:03:26.880]  你們是世上的炎
[00:03:26.880 --> 00:03:28.880]  炎藥失了味怎能叫他再行呢
[00:03:28.880 --> 00:03:30.880]  以後無用
[00:03:30.880 --> 00:03:32.880]  不過凋在外面
[00:03:32.880 --> 00:03:34.880]  被人踐踏了
[00:03:34.880 --> 00:03:36.880]  你們是世上的光
[00:03:36.880 --> 00:03:38.880]  成造在山上是不能隱藏的
[00:03:38.880 --> 00:03:40.880]  人點燈
[00:03:40.880 --> 00:03:42.880]  不放在斗底下
[00:03:42.880 --> 00:03:44.880]  是放在燈台上
[00:03:44.880 --> 00:03:46.880]  就照亮一家的人
[00:03:46.880 --> 00:03:48.880]  你們的光也當這樣照在人前
[00:03:48.880 --> 00:03:50.880]  叫他們看見
[00:03:50.880 --> 00:03:52.880]  你們的好行為
[00:03:52.880 --> 00:03:54.880]  便將榮耀歸給你們在天上的父
[00:03:54.880 --> 00:03:56.880]  請跟我們一起讀
[00:03:56.880 --> 00:03:58.880]  《造炎造光》
[00:03:58.880 --> 00:04:00.880]  聖靈願你帶領我們
[00:04:00.880 --> 00:04:02.880]  在我們這一刻
[00:04:02.880 --> 00:04:04.880]  我們同樣都被你的經文
[00:04:04.880 --> 00:04:06.880]  所提醒
[00:04:06.880 --> 00:04:08.880]  同樣都讓我們能夠反思我們信仰的生命
[00:04:08.880 --> 00:04:10.880]  讓我們知道
[00:04:10.880 --> 00:04:12.880]  在這個世代裏面
[00:04:12.880 --> 00:04:14.880]  我們如何前行
[00:04:14.880 --> 00:04:16.880]  如何在當中
[00:04:16.880 --> 00:04:18.880]  我們作為教徒去做見證
[00:04:18.880 --> 00:04:20.880]  榮耀你
[00:04:20.880 --> 00:04:22.880]  主願你帶領我們
[00:04:22.880 --> 00:04:24.880]  祈禱交托
[00:04:24.880 --> 00:04:26.880]  奉主命求
[00:04:26.880 --> 00:04:28.880]  其實由《馬太福音》的五章開始
[00:04:28.880 --> 00:04:30.880]  都已經進入到登山補訓
[00:04:30.880 --> 00:04:32.880]  大家可能都有看過
[00:04:32.880 --> 00:04:34.880]  亦都耳熟能詳
[00:04:34.880 --> 00:04:36.880]  當時透過耶穌對當時群眾的教導
[00:04:36.880 --> 00:04:38.880]  希望門徒和跟隨他的人
[00:04:38.880 --> 00:04:40.880]  成為一個分別為勝的群體
[00:04:40.880 --> 00:04:42.880]  在第一十二節
[00:04:42.880 --> 00:04:44.880]  講到八福
[00:04:44.880 --> 00:04:46.880]  耶穌講到他渴望門徒和跟隨他的人
[00:04:46.880 --> 00:04:48.880]  能夠用天國的視野和眼光來生活
[00:04:48.880 --> 00:04:50.880]  在十三章開始
[00:04:50.880 --> 00:04:52.880]  耶穌用另一個角度
[00:04:52.880 --> 00:04:54.880]  去詮釋門徒群體的使命和角色
[00:04:54.880 --> 00:04:56.880]  他們要門徒
[00:04:56.880 --> 00:04:58.880]  在身處的環境裏面
[00:04:58.880 --> 00:05:00.880]  讓人看見他們的時候
[00:05:00.880 --> 00:05:02.880]  就看見光
[00:05:02.880 --> 00:05:04.880]  成為光的媒介
[00:05:04.880 --> 00:05:06.880]  成為一個入世而不熟世的群體
[00:05:06.880 --> 00:05:08.880]  成為一個入世而不熟世的群體
[00:05:08.880 --> 00:05:10.880]  成為一個入世而不熟世的群體
[00:05:10.880 --> 00:05:12.880]  剛才大家讀的短短四節經文裏
[00:05:12.880 --> 00:05:14.880]  剛才大家讀的短短四節經文裏
[00:05:14.880 --> 00:05:16.880]  耶穌用了兩個比喻
[00:05:16.880 --> 00:05:18.880]  炎和光
[00:05:18.880 --> 00:05:20.880]  耶穌首先用炎帶出基督徒的身份
[00:05:20.880 --> 00:05:22.880]  在第十三節
[00:05:22.880 --> 00:05:23.880]  耶穌講
[00:05:23.880 --> 00:05:25.880]  「你無視世上的炎
[00:05:25.880 --> 00:05:27.880]  炎若失了味
[00:05:27.880 --> 00:05:29.880]  怎能叫它再咸呢
[00:05:29.880 --> 00:05:31.880]  以後無用
[00:05:31.880 --> 00:05:33.880]  不過凋在外面
[00:05:33.880 --> 00:05:35.880]  被人踐踏了」
[00:05:35.880 --> 00:05:37.880]  炎在聖經裏面有很多很多不同的意思
[00:05:37.880 --> 00:05:39.880]  有些是用來調味
[00:05:39.880 --> 00:05:41.880]  有些是用來保存和防腐
[00:05:41.880 --> 00:05:43.880]  不過
[00:05:43.880 --> 00:05:45.880]  這裏經文想帶出的是
[00:05:45.880 --> 00:05:47.880]  要解釋炎的作用
[00:05:47.880 --> 00:05:49.880]  就是後者
[00:05:49.880 --> 00:05:51.880]  就是保存和防腐
[00:05:51.880 --> 00:05:53.880]  帶出基督徒作為炎
[00:05:53.880 --> 00:05:55.880]  目的是要阻然世界的敗壞和黑暗
[00:05:55.880 --> 00:05:57.880]  目的是要阻然世界的敗壞和黑暗
[00:05:57.880 --> 00:05:59.880]  但我們必須要處理一個問題
[00:05:59.880 --> 00:06:01.880]  就是炎為甚麼會失了味呢
[00:06:01.880 --> 00:06:03.880]  就是炎為甚麼會失了味呢
[00:06:03.880 --> 00:06:05.880]  炎為甚麼不能發揮它應有的功用呢
[00:06:05.880 --> 00:06:07.880]  炎為甚麼不能發揮它應有的功用呢
[00:06:07.880 --> 00:06:09.880]  試想像一下
[00:06:09.880 --> 00:06:11.880]  大家喝一碗湯
[00:06:11.880 --> 00:06:13.880]  當中放了鹽
[00:06:13.880 --> 00:06:15.880]  甚至可能放了很多很多不同的香料
[00:06:15.880 --> 00:06:17.880]  這些香料的味道
[00:06:17.880 --> 00:06:19.880]  可能蓋過了鹽的一些鹹味
[00:06:19.880 --> 00:06:21.880]  所以
[00:06:21.880 --> 00:06:23.880]  鹽失去功用
[00:06:23.880 --> 00:06:25.880]  其實是在說甚麼呢
[00:06:25.880 --> 00:06:27.880]  原來主要的原因是因為它和很多不同的東西混雜在一起
[00:06:27.880 --> 00:06:29.880]  原來主要的原因是因為它和很多不同的東西混雜在一起
[00:06:29.880 --> 00:06:31.880]  而失去了它應有的味道
[00:06:31.880 --> 00:06:33.880]  同時失了味
[00:06:33.880 --> 00:06:35.880]  原文有一個意思
[00:06:35.880 --> 00:06:37.880]  就是變為越絕的意思
[00:06:37.880 --> 00:06:39.880]  所以鹽失了味
[00:06:39.880 --> 00:06:41.880]  正正是意味著基督徒
[00:06:41.880 --> 00:06:43.880]  被世界侵蝕
[00:06:43.880 --> 00:06:45.880]  甚至失去了應有的味道
[00:06:45.880 --> 00:06:47.880]  失去了基督徒
[00:06:47.880 --> 00:06:49.880]  作為基督徒應有的使命和特質
[00:06:49.880 --> 00:06:51.880]  失去了本質和使命的時候
[00:06:51.880 --> 00:06:53.880]  失去了本質和使命的時候
[00:06:53.880 --> 00:06:55.880]  結果就好像經文所說的
[00:06:55.880 --> 00:06:57.880]  遭到嫌棄
[00:06:57.880 --> 00:06:59.880]  被人踐踏
[00:06:59.880 --> 00:07:01.880]  因此作為基督徒
[00:07:01.880 --> 00:07:03.880]  我們要左延
[00:07:03.880 --> 00:07:05.880]  黑暗的蔓延和敗壞
[00:07:05.880 --> 00:07:07.880]  但是
[00:07:07.880 --> 00:07:09.880]  當我們回到實際的處境的時候
[00:07:09.880 --> 00:07:11.880]  我們的生命往往都被很多不同的東西
[00:07:11.880 --> 00:07:13.880]  阻礙我們
[00:07:13.880 --> 00:07:15.880]  未能夠發揮作為基督徒的特質
[00:07:15.880 --> 00:07:17.880]  可能是一些
[00:07:17.880 --> 00:07:19.880]  我們生命中自以為很重要的事情
[00:07:19.880 --> 00:07:21.880]  又或者是環境
[00:07:21.880 --> 00:07:23.880]  帶給我們很多很多不同的影響
[00:07:23.880 --> 00:07:25.880]  甚至設身處地
[00:07:25.880 --> 00:07:27.880]  我們面對著香港的現況
[00:07:27.880 --> 00:07:29.880]  甚至香港的前路
[00:07:29.880 --> 00:07:31.880]  這些很多不同的東西
[00:07:31.880 --> 00:07:33.880]  可能都會影響我們
[00:07:33.880 --> 00:07:35.880]  活現不到作為基督徒應有的特質
[00:07:35.880 --> 00:07:37.880]  可能你會問
[00:07:37.880 --> 00:07:39.880]  究竟什麼叫作為基督徒的特質呢?
[00:07:39.880 --> 00:07:41.880]  作為基督徒的特質
[00:07:41.880 --> 00:07:43.880]  正正是說我們生命有沒有呈現到福音
[00:07:43.880 --> 00:07:45.880]  我們行事為人
[00:07:45.880 --> 00:07:47.880]  有沒有和福音相稱
[00:07:47.880 --> 00:07:49.880]  讓人透過我們的生命
[00:07:49.880 --> 00:07:51.880]  看到原來這個信仰
[00:07:51.880 --> 00:07:53.880]  這個福音帶給我們是Good News
[00:07:53.880 --> 00:07:55.880]  而不會被我們眼前所見到的
[00:07:55.880 --> 00:07:57.880]  Bad News 所籠罩住
[00:07:57.880 --> 00:07:59.880]  弟兄姊妹
[00:07:59.880 --> 00:08:01.880]  我們要問一個問題
[00:08:01.880 --> 00:08:03.880]  我們的生命有沒有給環境
[00:08:03.880 --> 00:08:05.880]  和生命上
[00:08:05.880 --> 00:08:07.880]  很多不同的雜質
[00:08:07.880 --> 00:08:09.880]  或者所帶來的情緒
[00:08:09.880 --> 00:08:11.880]  混亂了我們
[00:08:11.880 --> 00:08:13.880]  去發揮我們作為基督徒
[00:08:13.880 --> 00:08:15.880]  應有的特質呢?
[00:08:15.880 --> 00:08:19.880]  去年香港社會服務聯署
[00:08:19.880 --> 00:08:21.880]  就講了一個問卷調查
[00:08:21.880 --> 00:08:23.880]  訪問了1651名中學生
[00:08:23.880 --> 00:08:25.880]  去了解他們在疫情
[00:08:25.880 --> 00:08:27.880]  和社會事件上的一些情緒需要
[00:08:27.880 --> 00:08:29.880]  當中訪問
[00:08:29.880 --> 00:08:31.880]  有66%的中學生
[00:08:31.880 --> 00:08:33.880]  這樣說
[00:08:33.880 --> 00:08:35.880]  他們在過去的大半年
[00:08:35.880 --> 00:08:37.880]  有時甚至經常會出現
[00:08:37.880 --> 00:08:39.880]  一些什麼情緒呢?
[00:08:39.880 --> 00:08:41.880]  擔心、驚恐、不開心
[00:08:41.880 --> 00:08:43.880]  甚至憤怒的情緒
[00:08:43.880 --> 00:08:45.880]  而三個影響他們情緒的主因
[00:08:45.880 --> 00:08:47.880]  主要是來自
[00:08:47.880 --> 00:08:49.880]  對未來充滿不確定性
[00:08:49.880 --> 00:08:51.880]  面對著
[00:08:51.880 --> 00:08:53.880]  學業和升學的壓力
[00:08:53.880 --> 00:08:55.880]  和價值的衝突
[00:08:55.880 --> 00:08:57.880]  和社會公義的不彰
[00:08:57.880 --> 00:08:59.880]  不知道你們聽完這個結果的時候
[00:08:59.880 --> 00:09:01.880]  你會有什麼體會和感受呢?
[00:09:01.880 --> 00:09:05.880]  相信無論在哪一個政治立場的時候
[00:09:05.880 --> 00:09:07.880]  當我們看到這個結果
[00:09:07.880 --> 00:09:09.880]  我們難免會覺得
[00:09:09.880 --> 00:09:13.880]  這一代確實不容易
[00:09:13.880 --> 00:09:17.880]  回望自己在這一年多的模樣
[00:09:17.880 --> 00:09:19.880]  自己有一個很深的體會
[00:09:19.880 --> 00:09:21.880]  就是這一代的年青人的信仰
[00:09:21.880 --> 00:09:23.880]  已經不再單單討論
[00:09:23.880 --> 00:09:25.880]  吃飯前是否祈禱
[00:09:25.880 --> 00:09:27.880]  如何在學校前承認自己的基督徒
[00:09:27.880 --> 00:09:29.880]  這些問題
[00:09:29.880 --> 00:09:31.880]  反而這一代的年青人
[00:09:31.880 --> 00:09:33.880]  他們多去反思的是
[00:09:33.880 --> 00:09:35.880]  在現今香港的處境
[00:09:35.880 --> 00:09:37.880]  信仰如何幫助他們去面對呢?
[00:09:37.880 --> 00:09:39.880]  神在苦難中
[00:09:39.880 --> 00:09:41.880]  究竟的角色是什麼呢?
[00:09:41.880 --> 00:09:45.880]  可能他們比我們在年少的時候
[00:09:45.880 --> 00:09:47.880]  更加多去反思信仰
[00:09:47.880 --> 00:09:49.880]  因為他們這個年代
[00:09:49.880 --> 00:09:51.880]  所面對的挑戰更加多
[00:09:51.880 --> 00:09:53.880]  可能是面對著
[00:09:53.880 --> 00:09:55.880]  讀書文化和觀念
[00:09:55.880 --> 00:09:57.880]  所帶來的壓力和標籤
[00:09:57.880 --> 00:09:59.880]  又或者是面對著
[00:09:59.880 --> 00:10:01.880]  外在環境帶來的悲傷和失落
[00:10:01.880 --> 00:10:03.880]  甚至
[00:10:03.880 --> 00:10:05.880]  更加近期可能經常想的就是
[00:10:05.880 --> 00:10:07.880]  究竟移民還是留在香港
[00:10:07.880 --> 00:10:11.880]  我想這一切的東西
[00:10:11.880 --> 00:10:13.880]  都籠罩著這一代的年青人的思緒
[00:10:13.880 --> 00:10:15.880]  同樣
[00:10:15.880 --> 00:10:17.880]  這些思緒
[00:10:17.880 --> 00:10:19.880]  可能都會成為了
[00:10:19.880 --> 00:10:21.880]  現在年青人生命所面對的一些雜質
[00:10:21.880 --> 00:10:25.880]  鹽本身帶著鹹味
[00:10:25.880 --> 00:10:27.880]  功用是用來
[00:10:27.880 --> 00:10:29.880]  保存和防腐
[00:10:29.880 --> 00:10:31.880]  這是作為鹽不能逆轉的本質
[00:10:31.880 --> 00:10:33.880]  同樣
[00:10:33.880 --> 00:10:35.880]  這個比喻也提醒我們
[00:10:35.880 --> 00:10:37.880]  作為基督徒
[00:10:37.880 --> 00:10:39.880]  基督徒這件事
[00:10:39.880 --> 00:10:41.880]  是我們在這個世代裡不能逆轉的身份
[00:10:41.880 --> 00:10:43.880]  但問題是
[00:10:43.880 --> 00:10:45.880]  我們有沒有好好堅守這個身份呢?
[00:10:45.880 --> 00:10:47.880]  香港面對著
[00:10:47.880 --> 00:10:49.880]  疫情和經濟的打擊
[00:10:49.880 --> 00:10:51.880]  我想這兩年對於我們來說
[00:10:51.880 --> 00:10:53.880]  面對著很多很多不同的挑戰
[00:10:53.880 --> 00:10:55.880]  可能是疫情
[00:10:55.880 --> 00:10:57.880]  帶來很多家庭關係上的挑戰
[00:10:57.880 --> 00:10:59.880]  經濟持續下滑
[00:10:59.880 --> 00:11:01.880]  帶來新的挑戰
[00:11:01.880 --> 00:11:03.880]  甚至可能前路很迷茫
[00:11:03.880 --> 00:11:05.880]  帶來前路究竟怎樣想的挑戰
[00:11:05.880 --> 00:11:07.880]  相信這些
[00:11:07.880 --> 00:11:09.880]  同樣都是現在的年青人
[00:11:09.880 --> 00:11:11.880]  正在面對的挑戰
[00:11:11.880 --> 00:11:13.880]  同樣都影響著他們
[00:11:13.880 --> 00:11:15.880]  在生命上
[00:11:15.880 --> 00:11:17.880]  能否活現
[00:11:17.880 --> 00:11:19.880]  他們的福音和good news
[00:11:19.880 --> 00:11:21.880]  頂姐妹
[00:11:21.880 --> 00:11:23.880]  反思我們自己的處境
[00:11:23.880 --> 00:11:25.880]  在我們所面對的環境下
[00:11:25.880 --> 00:11:27.880]  會不會很多不同的東西
[00:11:27.880 --> 00:11:29.880]  帶來迷茫
[00:11:29.880 --> 00:11:31.880]  帶來恐懼
[00:11:31.880 --> 00:11:33.880]  帶來很多不同情緒的時候
[00:11:33.880 --> 00:11:35.880]  都會成為我們生命的雜質
[00:11:35.880 --> 00:11:37.880]  阻礙我們去發揮
[00:11:37.880 --> 00:11:39.880]  作為基督徒的特質呢?
[00:11:39.880 --> 00:11:41.880]  令到我們
[00:11:41.880 --> 00:11:43.880]  不能夠去活現
[00:11:43.880 --> 00:11:45.880]  福音帶給我們生命的影響力呢?
[00:11:45.880 --> 00:11:49.880]  說完炎的比喻
[00:11:49.880 --> 00:11:51.880]  耶穌接下來
[00:11:51.880 --> 00:11:53.880]  就說了光
[00:11:53.880 --> 00:11:55.880]  來帶出基督徒應有的生命是怎樣的
[00:11:55.880 --> 00:11:57.880]  在第十四
[00:11:57.880 --> 00:11:59.880]  第十五節是這樣說的
[00:11:59.880 --> 00:12:01.880]  「你們是世上的光
[00:12:01.880 --> 00:12:03.880]  成造在山上是不能隱藏的
[00:12:03.880 --> 00:12:05.880]  人點燈不放在斗底下
[00:12:05.880 --> 00:12:07.880]  是放在燈台上
[00:12:07.880 --> 00:12:09.880]  就照亮一家的人」
[00:12:09.880 --> 00:12:11.880]  光呢
[00:12:11.880 --> 00:12:13.880]  對於當時的猶太人來說
[00:12:13.880 --> 00:12:15.880]  其實有很多不同的見解
[00:12:15.880 --> 00:12:17.880]  在二次亞書四十二章六至七節
[00:12:17.880 --> 00:12:19.880]  也都說到受苦僕人
[00:12:19.880 --> 00:12:21.880]  是萬邦之光是真光
[00:12:21.880 --> 00:12:23.880]  同樣約翰福音
[00:12:23.880 --> 00:12:25.880]  也都說到耶穌自己是世界的光
[00:12:25.880 --> 00:12:29.880]  對於當代第一批的讀者
[00:12:29.880 --> 00:12:31.880]  一批猶太的基督徒來說
[00:12:31.880 --> 00:12:33.880]  當他們看到這裡的時候
[00:12:33.880 --> 00:12:35.880]  他們會聯想到一件事
[00:12:35.880 --> 00:12:37.880]  先說兩件事
[00:12:37.880 --> 00:12:39.880]  他們知道耶穌是光
[00:12:39.880 --> 00:12:41.880]  但同時
[00:12:41.880 --> 00:12:43.880]  他們更加知道的是
[00:12:43.880 --> 00:12:45.880]  他們作為信徒
[00:12:45.880 --> 00:12:47.880]  他們要延續耶穌基督
[00:12:47.880 --> 00:12:49.880]  去活現生命中的光
[00:12:49.880 --> 00:12:53.880]  耶穌之後用了兩個處境
[00:12:53.880 --> 00:12:55.880]  去帶出光的生命是怎樣的
[00:12:55.880 --> 00:12:57.880]  第一他說
[00:12:57.880 --> 00:12:59.880]  「成造在山上是不能隱藏的」
[00:12:59.880 --> 00:13:01.880]  因為舊時的城邑
[00:13:01.880 --> 00:13:03.880]  多數都是用白石灰岩去製造
[00:13:03.880 --> 00:13:05.880]  所以建在山上的時候
[00:13:05.880 --> 00:13:07.880]  是很顯眼的
[00:13:07.880 --> 00:13:09.880]  甚至在夜間的時候
[00:13:09.880 --> 00:13:11.880]  當屋內有人點燈
[00:13:11.880 --> 00:13:13.880]  就會很容易看到它的存在
[00:13:13.880 --> 00:13:15.880]  耶穌用這個處境去帶出
[00:13:15.880 --> 00:13:17.880]  光不能夠被隱藏
[00:13:17.880 --> 00:13:21.880]  耶穌之後用燈台來做例子
[00:13:21.880 --> 00:13:23.880]  他說人點燈不應放在豆底下
[00:13:23.880 --> 00:13:25.880]  而是要放出來
[00:13:25.880 --> 00:13:27.880]  令到整個屋被照亮
[00:13:27.880 --> 00:13:29.880]  豆在當時的容器
[00:13:29.880 --> 00:13:31.880]  是去裝東西的
[00:13:31.880 --> 00:13:33.880]  如果燈放在裏面的時候
[00:13:33.880 --> 00:13:35.880]  容器就會熄滅
[00:13:35.880 --> 00:13:37.880]  所以耶穌帶出的是
[00:13:37.880 --> 00:13:39.880]  光不應該
[00:13:39.880 --> 00:13:41.880]  被放在豆底下
[00:13:41.880 --> 00:13:43.880]  燈應該要放在燈台上
[00:13:43.880 --> 00:13:45.880]  才能夠
[00:13:45.880 --> 00:13:47.880]  發揮
[00:13:47.880 --> 00:13:49.880]  光在黑暗裏面的作用
[00:13:49.880 --> 00:13:51.880]  就是要照亮
[00:13:51.880 --> 00:13:53.880]  耶穌在這裏帶出
[00:13:53.880 --> 00:13:55.880]  光不應該被隱藏
[00:13:55.880 --> 00:13:57.880]  或者我們可能會問一個問題
[00:13:57.880 --> 00:13:59.880]  就是為甚麼會隱藏呢
[00:13:59.880 --> 00:14:01.880]  為甚麼會這樣說呢
[00:14:01.880 --> 00:14:03.880]  我們必須先知道
[00:14:03.880 --> 00:14:05.880]  光和黑暗是對立的
[00:14:05.880 --> 00:14:07.880]  在《約翰福音》一章五節
[00:14:07.880 --> 00:14:09.880]  它這樣說
[00:14:09.880 --> 00:14:11.880]  光照在黑暗裏
[00:14:11.880 --> 00:14:13.880]  黑暗卻不接受光
[00:14:13.880 --> 00:14:15.880]  這正正帶出光和黑暗兩者之間的張力
[00:14:15.880 --> 00:14:17.880]  所以光要隱藏
[00:14:17.880 --> 00:14:19.880]  因為它害怕張力
[00:14:19.880 --> 00:14:21.880]  因為光要照在黑暗的時候
[00:14:21.880 --> 00:14:23.880]  它必然要和黑暗產生對抗
[00:14:23.880 --> 00:14:25.880]  同樣
[00:14:25.880 --> 00:14:27.880]  在基督徒
[00:14:27.880 --> 00:14:29.880]  我們經常說
[00:14:29.880 --> 00:14:31.880]  我們要成為一個入世而不熟世的群體
[00:14:31.880 --> 00:14:33.880]  要做見證
[00:14:33.880 --> 00:14:35.880]  同樣都必然會帶來
[00:14:35.880 --> 00:14:37.880]  熟天和熟世之間
[00:14:37.880 --> 00:14:39.880]  觀念上的矛盾
[00:14:39.880 --> 00:14:41.880]  在做見證的時候
[00:14:41.880 --> 00:14:43.880]  可能會惹來別人的冷眼
[00:14:43.880 --> 00:14:45.880]  惹來別人的批評
[00:14:45.880 --> 00:14:47.880]  甚至當我們做見證的時候
[00:14:47.880 --> 00:14:49.880]  會帶來別人的不信
[00:14:49.880 --> 00:14:51.880]  而造成我們期望和熱誠之間的落差
[00:14:51.880 --> 00:14:53.880]  甚至可能
[00:14:53.880 --> 00:14:55.880]  我們帶著基督徒的名字
[00:14:55.880 --> 00:14:57.880]  去做很多不同的事的時候
[00:14:57.880 --> 00:14:59.880]  說很多不同的話和批評
[00:14:59.880 --> 00:15:01.880]  但是
[00:15:01.880 --> 00:15:03.880]  我們會不會因為這個緣故
[00:15:03.880 --> 00:15:05.880]  而選擇不做呢?
[00:15:05.880 --> 00:15:07.880]  耶穌在這裡
[00:15:07.880 --> 00:15:09.880]  很希望帶出的是
