
[00:00:00.000 --> 00:00:03.200]  各位頂姐妹,各位朋友,早安!
[00:03:46.000 --> 00:03:48.000]  使他離開惡行
[00:03:48.000 --> 00:03:49.000]  拯救他的性命
[00:03:49.000 --> 00:03:51.000]  這惡人必死在罪孽之中
[00:03:51.000 --> 00:03:54.000]  我卻要從你手裡吐他的血債
[00:03:54.000 --> 00:03:56.000]  倘若你警戒惡人
[00:03:56.000 --> 00:03:58.000]  他仍不轉離罪惡
[00:03:58.000 --> 00:03:59.000]  也不離開惡行
[00:03:59.000 --> 00:04:01.000]  他必死在罪孽之中
[00:04:01.000 --> 00:04:03.000]  你卻救了自己的命
[00:04:03.000 --> 00:04:07.000]  但是二人若轉離他的義而作惡
[00:04:07.000 --> 00:04:09.000]  我要把絆腳石放在他面前
[00:04:09.000 --> 00:04:10.000]  他必死亡
[00:04:10.000 --> 00:04:12.000]  因你沒有警戒他
[00:04:12.000 --> 00:04:14.000]  他必死在罪中
[00:04:14.000 --> 00:04:16.000]  他素來所行的義不被紀念
[00:04:16.000 --> 00:04:19.000]  我卻要從你手裡吐他的血債
[00:04:19.000 --> 00:04:21.000]  倘若你警戒二人
[00:04:21.000 --> 00:04:22.000]  使他不犯罪
[00:04:22.000 --> 00:04:23.000]  他就不犯罪
[00:04:23.000 --> 00:04:26.000]  他因領受警戒就必存活
[00:04:26.000 --> 00:04:28.000]  你也救了自己的命
[00:04:28.000 --> 00:04:31.000]  在那裡耶華的手按在我身上
[00:04:31.000 --> 00:04:35.000]  我請大家開口讀最後幾節
[00:04:35.000 --> 00:04:37.000]  他對我說
[00:04:37.000 --> 00:04:39.000]  起來到平原去
[00:04:39.000 --> 00:04:42.000]  我要在那裡和你說話
[00:04:42.000 --> 00:04:45.000]  於是我起來到平原去
[00:04:45.000 --> 00:04:49.000]  看那耶華的榮耀停在那裡
[00:04:49.000 --> 00:04:54.000]  正如我在加巴魯河邊所見到的一樣
[00:04:54.000 --> 00:04:56.000]  我就念伏於地
[00:04:56.000 --> 00:04:58.000]  寧進入我裡面
[00:04:58.000 --> 00:05:00.000]  使我站起來
[00:05:00.000 --> 00:05:02.000]  耶華對我說
[00:05:02.000 --> 00:05:04.000]  你進屋裡去
[00:05:04.000 --> 00:05:06.000]  把門關上
[00:05:06.000 --> 00:05:08.000]  你人子看那
[00:05:08.000 --> 00:05:11.000]  人要用繩索捆綁你
[00:05:11.000 --> 00:05:15.000]  使你不能出去到他們中間
[00:05:15.000 --> 00:05:19.000]  我必使你的舌頭貼著上膛
[00:05:19.000 --> 00:05:21.000]  以至你啞口
[00:05:21.000 --> 00:05:24.000]  不能作責備他們的人
[00:05:24.000 --> 00:05:27.000]  他們原是博奕之家
[00:05:27.000 --> 00:05:30.000]  但我對你說話的時候
[00:05:30.000 --> 00:05:32.000]  必使你開口
[00:05:32.000 --> 00:05:34.000]  你就要對他們說
[00:05:34.000 --> 00:05:37.000]  主耶和華如此說
[00:05:37.000 --> 00:05:42.000]  讓他不停的任他不停
[00:05:42.000 --> 00:05:45.000]  因為他們是博奕之家
[00:05:45.000 --> 00:05:48.000]  這段是以西傑書第三章
[00:05:48.000 --> 00:05:52.000]  可能我們對以西傑書慢慢熟悉多一點
[00:05:52.000 --> 00:05:54.000]  如果大家上我們的網站
[00:05:54.000 --> 00:05:56.000]  有一個以西傑的卡通片
[00:05:56.000 --> 00:05:57.000]  你可以按來看
[00:05:57.000 --> 00:06:00.000]  大概五七分鐘就會看完整本以西傑書
[00:06:00.000 --> 00:06:01.000]  是不是很容易
[00:06:01.000 --> 00:06:04.000]  你說這些東西我看完之後還想看多一點
[00:06:04.000 --> 00:06:06.000]  以西傑書只有48章
[00:06:06.000 --> 00:06:08.000]  一個下午讀得完
[00:06:08.000 --> 00:06:11.000]  你這個下午就可以回家讀了
[00:06:11.000 --> 00:06:12.000]  這些都是很簡單的事
[00:06:12.000 --> 00:06:14.000]  大家讀了又會對歷史
[00:06:14.000 --> 00:06:17.000]  對神的話有多一點認識
[00:06:17.000 --> 00:06:19.000]  認識了之後
[00:06:19.000 --> 00:06:21.000]  其實幫助我們面對我們的生命
[00:06:21.000 --> 00:06:24.000]  近來很多新聞都令人很錯愕
[00:06:24.000 --> 00:06:26.000]  昨天我們聽見安倍晉三
[00:06:26.000 --> 00:06:28.000]  被人從後開了幾槍
[00:06:28.000 --> 00:06:32.000]  真的沒想過歸為一個首相
[00:06:32.000 --> 00:06:34.000]  生命是這麼脆弱
[00:06:34.000 --> 00:06:37.000]  可以一剎之間救都救不回
[00:06:37.000 --> 00:06:40.000]  令到很多人都很震驚
[00:06:40.000 --> 00:06:41.000]  很錯愕
[00:06:41.000 --> 00:06:43.000]  為什麼會有這樣的事發生
[00:06:43.000 --> 00:06:45.000]  好像世界變得很快
[00:06:45.000 --> 00:06:49.000]  今天我聽說防彈衣的股票不斷上升
[00:06:49.000 --> 00:06:51.000]  我又覺得關什麼事呢
[00:06:51.000 --> 00:06:53.000]  我自己感覺很多人很危險
[00:06:53.000 --> 00:06:58.000]  但那種恐懼的心立刻瀰漫在大家的心裏
[00:06:58.000 --> 00:07:01.000]  我們很久沒聽過真的有槍擊案
[00:07:01.000 --> 00:07:04.000]  我們可能上一次香港人槍擊案
[00:07:04.000 --> 00:07:08.000]  可能葉繼歡拿著AK47的場面
[00:07:08.000 --> 00:07:10.000]  都已經是幾十年前了
[00:07:10.000 --> 00:07:13.000]  但近來我們又聽到多一些槍擊案
[00:07:13.000 --> 00:07:16.000]  早前在中環有槍擊案
[00:07:16.000 --> 00:07:19.000]  有一班黑幫拿刀砍另一個車隊
[00:07:19.000 --> 00:07:22.000]  那個車隊竟然有人拿著槍出來連開幾槍
[00:07:22.000 --> 00:07:24.000]  很久沒聽過中環
[00:07:24.000 --> 00:07:26.000]  可能大家平時在那裏上班
[00:07:26.000 --> 00:07:29.000]  或是在那裏走過,喝茶,吃飯
[00:07:29.000 --> 00:07:31.000]  原來都會有槍擊案
[00:07:31.000 --> 00:07:33.000]  很久沒聽過這些案件
[00:07:33.000 --> 00:07:36.000]  早前又聽說一對情侶收債
[00:07:36.000 --> 00:07:37.000]  收十萬元
[00:07:37.000 --> 00:07:39.000]  十萬元多不多,少不少
[00:07:39.000 --> 00:07:42.000]  收十萬元的時候居然被人伏擊
[00:07:42.000 --> 00:07:44.000]  斬死了那個男的
[00:07:44.000 --> 00:07:47.000]  很久沒聽過香港因為錢債斬死人
[00:07:47.000 --> 00:07:49.000]  十萬元就斬死人
[00:07:49.000 --> 00:07:51.000]  心裏真的覺得很不值
[00:07:51.000 --> 00:07:53.000]  覺得很難受
[00:07:53.000 --> 00:07:55.000]  早前又聽說有個爸爸報案
[00:07:55.000 --> 00:07:58.000]  說他十二歲的女兒在天台被人刮
[00:07:58.000 --> 00:08:00.000]  這些欺凌的事件
[00:08:00.000 --> 00:08:02.000]  好像很久沒聽過
[00:08:02.000 --> 00:08:05.000]  但現在一件又一件地出來
[00:08:05.000 --> 00:08:06.000]  不單止這些
[00:08:06.000 --> 00:08:09.000]  我們香港人都有很多的錯愕
[00:08:09.000 --> 00:08:11.000]  社會事件令我們有很多的錯愕
[00:08:11.000 --> 00:08:12.000]  為甚麼這麼亂?
[00:08:12.000 --> 00:08:15.000]  很多人說沒見過香港這麼亂
[00:08:15.000 --> 00:08:17.000]  很多年沒見過
[00:08:17.000 --> 00:08:20.000]  我有幾個兒子,有一個兒子很冷靜
[00:08:20.000 --> 00:08:22.000]  在香港幾十年亂一次
[00:08:22.000 --> 00:08:25.000]  心想為甚麼你這麼冷靜,我就不行了
[00:08:25.000 --> 00:08:28.000]  他想起六七暴動,七七那些
[00:08:28.000 --> 00:08:31.000]  你這樣想,我有時奇怪
[00:08:31.000 --> 00:08:33.000]  他講真也是,幾十年亂一次
[00:08:33.000 --> 00:08:37.000]  但我們成長的時候沒經歷過就覺得很錯愕
[00:08:37.000 --> 00:08:38.000]  亂完之後就有疫症
[00:08:38.000 --> 00:08:40.000]  疫症就令我們更加錯愕
[00:08:40.000 --> 00:08:43.000]  是不是很多時候我們不夠膽出街?
[00:08:43.000 --> 00:08:44.000]  很害怕,是吧?
[00:08:44.000 --> 00:08:48.000]  你都不知道上街會發生甚麼事
[00:08:48.000 --> 00:08:50.000]  有時搭公共交通工具都很害怕
[00:08:50.000 --> 00:08:52.000]  誰坐過那個位呢?
[00:08:52.000 --> 00:08:54.000]  在酒樓飯店誰坐過之前那個位呢?
[00:08:54.000 --> 00:08:58.000]  抹得很乾淨,心裏都很不平安
[00:08:58.000 --> 00:09:02.000]  甚至很多時候現在移民都很急通知我們
[00:09:02.000 --> 00:09:04.000]  下星期就要離開
[00:09:04.000 --> 00:09:08.000]  我們心裏很錯愕,很多這些驚愕
[00:09:08.000 --> 00:09:12.000]  我們早前見到很多親人離世,長者離世
[00:09:12.000 --> 00:09:16.000]  還有就算沒有生離死別,退休
[00:09:16.000 --> 00:09:19.000]  我們香港很多人都在經歷退休潮
[00:09:19.000 --> 00:09:20.000]  一退休我們真的不知道怎麼辦
[00:09:20.000 --> 00:09:23.000]  心裏很空,很虛荒
[00:09:23.000 --> 00:09:25.000]  那接下來還有多久日子?
[00:09:25.000 --> 00:09:27.000]  我怎樣生活?我做甚麼呢?
[00:09:27.000 --> 00:09:29.000]  很多這些錯愕驚愕
[00:09:29.000 --> 00:09:32.000]  都是我們這一代的香港人
[00:09:32.000 --> 00:09:33.000]  熬過那幾十年,衝過那幾十年
[00:09:33.000 --> 00:09:38.000]  突然一次過出現,我們心裏都很擔心
[00:09:38.000 --> 00:09:42.000]  在這些擔心裏面,我們去看以西傑
[00:09:42.000 --> 00:09:46.000]  以西傑原來他都經歷過很多這些難處
[00:09:46.000 --> 00:09:49.000]  他經歷過很多生離死別
[00:09:49.000 --> 00:09:53.000]  然後他寫下了這48章經文
[00:09:53.000 --> 00:09:57.000]  就是重新凝聚上帝的子民群體
[00:09:57.000 --> 00:10:00.000]  當時以西傑是被擄
[00:10:00.000 --> 00:10:02.000]  他和很多人,其實也不是很多
[00:10:02.000 --> 00:10:04.000]  幾萬人被擄到巴比倫
[00:10:04.000 --> 00:10:05.000]  是很遠的地方
[00:10:05.000 --> 00:10:08.000]  巴比倫距離他的故鄉耶路撒冷有多遠呢?
[00:10:08.000 --> 00:10:10.000]  就大概西安到香港那麼遠
[00:10:10.000 --> 00:10:13.000]  我叫你走路上廣州你都很艱難
[00:10:13.000 --> 00:10:15.000]  你走路去西安吧
[00:10:15.000 --> 00:10:16.000]  我們想都沒想過
[00:10:16.000 --> 00:10:18.000]  我們沒有多少人走到那裏
[00:10:18.000 --> 00:10:20.000]  五分鐘就有這麼走
[00:10:20.000 --> 00:10:24.000]  以西傑就是這樣被擄到巴比倫
[00:10:24.000 --> 00:10:28.000]  他熟悉的一切都沒有了
[00:10:28.000 --> 00:10:31.000]  聖殿,先知,君王
[00:10:31.000 --> 00:10:33.000]  一切他很熟悉的制度
[00:10:33.000 --> 00:10:36.000]  敬拜的制度,政治的制度
[00:10:36.000 --> 00:10:40.000]  完全離他崩潰了,也越來越遠
[00:10:40.000 --> 00:10:44.000]  但是當時他聽到耶路撒冷有個消息
[00:10:44.000 --> 00:10:47.000]  耶路撒冷當時有個假先知叫哈那尼亞
[00:10:47.000 --> 00:10:50.000]  他說不用怕,你們被擄那些
[00:10:50.000 --> 00:10:52.000]  兩年之後就能回來
[00:10:52.000 --> 00:10:54.000]  兩年之後就能回來
[00:10:54.000 --> 00:10:56.000]  聽見可能很開心
[00:10:56.000 --> 00:10:59.000]  但是當時在耶路撒冷同樣有個先知
[00:10:59.000 --> 00:11:01.000]  真的先知叫耶利米
[00:11:01.000 --> 00:11:04.000]  他說不要想兩年
[00:11:04.000 --> 00:11:08.000]  他說至少要七十年神戰讓我們回歸
[00:11:08.000 --> 00:11:13.000]  如果我們送個孫子,送個兒子,媳婦去機場
[00:11:13.000 --> 00:11:15.000]  兩年後回來見見面
[00:11:15.000 --> 00:11:17.000]  不用想隔壁的七十年之後
[00:11:17.000 --> 00:11:19.000]  我們心裏面怎麼想
[00:11:19.000 --> 00:11:21.000]  很難受,很難過
[00:11:21.000 --> 00:11:24.000]  有時候寧願信個假先知算了
[00:11:24.000 --> 00:11:25.000]  就是這樣的情況
[00:11:25.000 --> 00:11:29.000]  當時在秘魯,在巴比倫的屬靈群體
[00:11:29.000 --> 00:11:31.000]  他們就在一個抉擇裏面
[00:11:31.000 --> 00:11:34.000]  到底我信耶利米還是信個假先知哈那尼亞
[00:11:34.000 --> 00:11:37.000]  可能以西傑心裏面都有這個疑惑
[00:11:37.000 --> 00:11:39.000]  但去到第二章的時候
[00:11:39.000 --> 00:11:42.000]  他領受了神的書卷,一個異象
[00:11:42.000 --> 00:11:45.000]  書卷上所寫的都是哀號,嘆息,悲痛
[00:11:45.000 --> 00:11:48.000]  是在講耶利米的信息
[00:11:48.000 --> 00:11:51.000]  你不用指望這一代人能夠回到去
[00:11:51.000 --> 00:11:53.000]  你留在巴比倫
[00:11:53.000 --> 00:11:55.000]  那裏就是你永遠的地方
[00:11:55.000 --> 00:11:57.000]  我記得小時候經常想起
[00:11:57.000 --> 00:12:00.000]  背李華的《吊古戰長文》
[00:12:00.000 --> 00:12:02.000]  不知道大家有沒有背過這首
[00:12:02.000 --> 00:12:05.000]  有沒有人認識這首
[00:12:05.000 --> 00:12:08.000]  他在講一個漢族的士兵去打仗
[00:12:08.000 --> 00:12:10.000]  行以災,終生而敵
[00:12:10.000 --> 00:12:12.000]  戰以災,步骨沙溺
[00:12:12.000 --> 00:12:13.000]  他說如果我投降
[00:12:13.000 --> 00:12:16.000]  我就終生在空牢裏面做奴隸
[00:12:16.000 --> 00:12:20.000]  如果我打仗,我就會在戰死沙場
[00:12:20.000 --> 00:12:25.000]  這個文章令我們感受到生離死別的劇烈
[00:12:25.000 --> 00:12:26.000]  就好像以西傑一樣
[00:12:26.000 --> 00:12:30.000]  他留在巴比倫地的時候
[00:12:30.000 --> 00:12:34.000]  沒有人能夠回到那種難處
[00:12:34.000 --> 00:12:38.000]  以西傑那種驚愕
[00:12:38.000 --> 00:12:39.000]  其實又不是很陌生
[00:12:39.000 --> 00:12:42.000]  我們上一代都經歷過
[00:12:42.000 --> 00:12:43.000]  我們在大陸走下來的時候
[00:12:43.000 --> 00:12:45.000]  是不是都經歷過
[00:12:45.000 --> 00:12:48.000]  我們想起
[00:12:48.000 --> 00:12:54.000]  我記得小時候看一首劇目叫《大地恩情》
[00:12:54.000 --> 00:12:55.000]  裡面有一首歌
[00:12:55.000 --> 00:12:57.000]  人於天地間
[00:12:57.000 --> 00:13:00.000]  此留倚千萬
[00:13:00.000 --> 00:13:02.000]  獨我苦笑離群
[00:13:02.000 --> 00:13:05.000]  當日激憤憶深間
[00:13:05.000 --> 00:13:08.000]  講到那種大陸出來的心情
[00:13:08.000 --> 00:13:09.000]  裡面什麼都沒有了
[00:13:09.000 --> 00:13:11.000]  阿伯爺阿爺被人鬥
[00:13:11.000 --> 00:13:12.000]  沒有了
[00:13:12.000 --> 00:13:16.000]  我自己孤身一人在香港
[00:13:16.000 --> 00:13:18.000]  其實和以西傑的心情一樣
[00:13:18.000 --> 00:13:20.000]  一切都是重新來過
[00:13:20.000 --> 00:13:21.000]  什麼都不懂
[00:13:21.000 --> 00:13:22.000]  什麼都不知道
[00:13:22.000 --> 00:13:23.000]  甚至被人看不起
[00:13:23.000 --> 00:13:25.000]  還是一口香音
[00:13:25.000 --> 00:13:27.000]  那種難處
[00:13:27.000 --> 00:13:31.000]  以西傑經歷了之後
[00:13:31.000 --> 00:13:32.000]  他寫下
[00:13:32.000 --> 00:13:34.000]  那時靈將我舉起
[00:13:34.000 --> 00:13:38.000]  我就聽見在我身後有極大震動的聲音
[00:13:38.000 --> 00:13:43.000]  耶華的榮耀從他所在之處是應當稱頌的
[00:13:43.000 --> 00:13:45.000]  有活脈的翅膀相碰的聲音
[00:13:45.000 --> 00:13:47.000]  也有活脈旁邊輪指的聲音
[00:13:47.000 --> 00:13:49.000]  是極大震動的聲音
[00:13:49.000 --> 00:13:51.000]  於是靈將我舉起帶著我走
[00:13:51.000 --> 00:13:52.000]  我就去了
[00:13:52.000 --> 00:13:53.000]  十分苦惱
[00:13:53.000 --> 00:13:54.000]  我的靈火熱
[00:13:54.000 --> 00:13:57.000]  耶華的手重重地按在我身上
[00:13:57.000 --> 00:13:59.000]  我就來到提勒亞比
[00:13:59.000 --> 00:14:01.000]  阿不那斯住在加巴魯河邊
[00:14:01.000 --> 00:14:02.000]  被露的人那裡
[00:14:02.000 --> 00:14:04.000]  到他們住的地方
[00:14:04.000 --> 00:14:07.000]  在他們中間驚愕地坐了七天
[00:14:07.000 --> 00:14:10.000]  我們香港人其實上一代經歷過
[00:14:10.000 --> 00:14:11.000]  今一代又經歷
[00:14:11.000 --> 00:14:13.000]  其實我們知道人世間這些經歷
[00:14:13.000 --> 00:14:15.000]  都是在循環出現
[00:14:15.000 --> 00:14:17.000]  甚至我們都稱之為好一點
[00:14:17.000 --> 00:14:19.000]  你想想烏克蘭
[00:14:19.000 --> 00:14:20.000]  我們都未經歷過那些
[00:14:20.000 --> 00:14:21.000]  那麼可怕
[00:14:21.000 --> 00:14:24.000]  我們依然能夠安坐在自己家
[00:14:24.000 --> 00:14:25.000]  出街買到菜
[00:14:25.000 --> 00:14:26.000]  都是上帝恩典
[00:14:26.000 --> 00:14:28.000]  我們有時回想起來
[00:14:28.000 --> 00:14:29.000]  是今時今日
[00:14:29.000 --> 00:14:31.000]  但是這些驚愕臨到的時候
[00:14:31.000 --> 00:14:35.000]  聖經說靈將先知舉起
[00:14:35.000 --> 00:14:37.000]  聖經形容當時先知的心
[00:14:37.000 --> 00:14:39.000]  和我們很多時候的心一樣
[00:14:39.000 --> 00:14:42.000]  聖經說他心裡十分苦惱
[00:14:42.000 --> 00:14:43.000]  靈裡火熱
[00:14:43.000 --> 00:14:44.000]  我們和合本翻譯
[00:14:44.000 --> 00:14:46.000]  有時會將負面的東西
[00:14:46.000 --> 00:14:47.000]  翻譯得正面一點
[00:14:47.000 --> 00:14:49.000]  讓我們舒服一點
[00:14:49.000 --> 00:14:51.000]  我將翻譯告訴大家
[00:14:51.000 --> 00:14:56.000]  靈裡火熱原來文字的走筆是這樣的
[00:14:56.000 --> 00:15:00.000]  我在靈裡十分憤怒和苦澀
[00:15:00.000 --> 00:15:02.000]  大家試過沒有
[00:15:02.000 --> 00:15:04.000]  很苦澀很生氣
[00:15:04.000 --> 00:15:06.000]  不知道要說誰
[00:15:06.000 --> 00:15:09.000]  那種親人的離去
[00:15:09.000 --> 00:15:11.000]  疫症給我們帶來的困擾
[00:15:11.000 --> 00:15:12.000]  那種恐懼
[00:15:12.000 --> 00:15:13.000]  在靈裡很憤怒
[00:15:13.000 --> 00:15:15.000]  但是又很苦澀
[00:15:15.000 --> 00:15:17.000]  是憤怒和苦澀
[00:15:17.000 --> 00:15:18.000]  在這裡
[00:15:18.000 --> 00:15:20.000]  他完全的驚愕
[00:15:20.000 --> 00:15:22.000]  聖經說這個先知
[00:15:22.000 --> 00:15:24.000]  然後我覺得聖經有句好的說話
[00:15:24.000 --> 00:15:26.000]  他坐了七天
[00:15:26.000 --> 00:15:30.000]  七天這個時間
[00:15:30.000 --> 00:15:32.000]  他怎樣坐呢
[00:15:32.000 --> 00:15:34.000]  他是驚愕地坐了七天
[00:15:34.000 --> 00:15:36.000]  驚愕這個字在以色列書中出現
[00:15:36.000 --> 00:15:38.000]  是用荒廢這個字
[00:15:38.000 --> 00:15:42.000]  荒廢是以色列不斷形容耶路撒冷的荒廢
[00:15:42.000 --> 00:15:43.000]  一片荒城
[00:15:43.000 --> 00:15:44.000]  有時我們看完打完仗
[00:15:44.000 --> 00:15:45.000]  例如敘利亞
[00:15:45.000 --> 00:15:46.000]  例如烏克蘭那些
[00:15:46.000 --> 00:15:48.000]  一片頹垣敗瓦
[00:15:48.000 --> 00:15:50.000]  就是那種荒廢
[00:15:50.000 --> 00:15:53.000]  原來人可以在荒廢裡坐七天
[00:15:53.000 --> 00:15:55.000]  我想大家頂指妹想想
[00:15:55.000 --> 00:15:57.000]  我們原來可以什麼都不做
[00:15:57.000 --> 00:15:59.000]  坐七天
[00:15:59.000 --> 00:16:01.000]  原來當我們心裡很難受的時候
[00:16:01.000 --> 00:16:03.000]  我們可以坐七天
[00:16:03.000 --> 00:16:05.000]  因為這個世界轉得很快
[00:16:05.000 --> 00:16:09.000]  有時我們連給自己哀傷的機會都沒有
[00:16:09.000 --> 00:16:11.000]  給自己害怕的機會都沒有
[00:16:11.000 --> 00:16:12.000]  如果我們害怕三個小時
[00:16:12.000 --> 00:16:14.000]  我們已經很害怕了
[00:16:14.000 --> 00:16:16.000]  如果我們恐懼三個小時
[00:16:16.000 --> 00:16:17.000]  我們真的要看醫生
[00:16:17.000 --> 00:16:19.000]  很多時候都要求急症
[00:16:19.000 --> 00:16:21.000]  但原來我們可以坐下七天
[00:16:21.000 --> 00:16:24.000]  讓自己荒廢去恐懼去害怕
[00:16:24.000 --> 00:16:28.000]  容讓自己去害怕
[00:16:28.000 --> 00:16:30.000]  我們見到以色列坐七天
[00:16:30.000 --> 00:16:32.000]  當日伯一家發生事的時候
[00:16:32.000 --> 00:16:34.000]  他坐了七天七夜
[00:16:34.000 --> 00:16:37.000]  他晚上都睡不著
[00:16:37.000 --> 00:16:38.000]  我們香港人很多都經歷
[00:16:38.000 --> 00:16:40.000]  在害怕的時候晚上都睡不著
[00:16:40.000 --> 00:16:42.000]  我們真的要給自己一些時間
[00:16:42.000 --> 00:16:44.000]  容讓自己恐懼
[00:16:44.000 --> 00:16:47.000]  容讓自己去震驚驚惡
[00:16:47.000 --> 00:16:50.000]  去苦澀去憤怒
[00:16:50.000 --> 00:16:53.000]  在這裡我們和以色列有一點不同
[00:16:53.000 --> 00:16:55.000]  以色列寫下來是做什麼
[00:16:55.000 --> 00:16:57.000]  他們想建立一個信徒群體
[00:16:57.000 --> 00:16:58.000]  我們和他們不同
[00:16:58.000 --> 00:17:00.000]  我們有信徒群體
