
[00:00:00.000 --> 00:00:05.020]  改頂姊妹早安,主奈平安
[00:02:39.780 --> 00:02:43.780]  不過今天的正道經文就要我們在家庭裡面做好見證
[00:02:43.780 --> 00:02:49.780]  才有永遠的美麗,才有真正的面子
[00:02:49.780 --> 00:02:54.780]  不單單是外表,也不單單是外面的成就
[00:02:54.780 --> 00:02:57.780]  今天繼續中堂講道系列彼得前書
[00:02:57.780 --> 00:03:00.780]  講道三章一至七節
[00:03:00.780 --> 00:03:03.780]  延續了上一個月斯諾傳道
[00:03:03.780 --> 00:03:06.780]  困境中堅持行善這個主題
[00:03:06.780 --> 00:03:13.780]  今天就講夫婦在困境當中如何為主做見證
[00:03:13.780 --> 00:03:15.780]  當時的困境是什麼呢?
[00:03:15.780 --> 00:03:20.780]  就是小亞細亞的教會有不少婦女信了主
[00:03:20.780 --> 00:03:24.780]  在教會就聽到人人平等
[00:03:24.780 --> 00:03:27.780]  她就找到自尊和價值
[00:03:27.780 --> 00:03:30.780]  知道在神的眼中是大家一樣的
[00:03:30.780 --> 00:03:33.780]  但由於當時一個父權的社會
[00:03:33.780 --> 00:03:35.780]  女性的地位是很低的
[00:03:35.780 --> 00:03:38.780]  女性是沒有自主權的
[00:03:38.780 --> 00:03:40.780]  一旦她們信了主
[00:03:40.780 --> 00:03:46.780]  信了主就不跟丈夫的信仰了
[00:03:46.780 --> 00:03:48.780]  那就很大件事了
[00:03:48.780 --> 00:03:51.780]  老公就會覺得你竟然不順從我
[00:03:51.780 --> 00:03:55.780]  可能就會用一些說話攻擊太太的信仰
[00:03:55.780 --> 00:04:01.780]  太太當時會覺得很委屈,被人攻擊
[00:04:01.780 --> 00:04:07.780]  但今天的社會又很不同,我們現在不是父權的社會
[00:04:07.780 --> 00:04:09.780]  我們都很平等
[00:04:09.780 --> 00:04:15.780]  不過不知道大家在婚姻裡有沒有一些委屈呢?
[00:04:15.780 --> 00:04:17.780]  有沒有呢?
[00:04:17.780 --> 00:04:20.780]  這些通常不會跟別人說的
[00:04:20.780 --> 00:04:22.780]  網上有人這樣說
[00:04:22.780 --> 00:04:25.780]  婚姻不單只是戀愛的墳墓
[00:04:25.780 --> 00:04:29.780]  還是一個要交管理費的墳墓
[00:04:29.780 --> 00:04:33.780]  沒有了愛情,大家就會有很多的計較
[00:04:33.780 --> 00:04:37.780]  我賺這麼多錢,我做家務
[00:04:37.780 --> 00:04:42.780]  照顧小朋友,很孤單,很辛苦
[00:04:42.780 --> 00:04:47.780]  或者我們做極都覺得配偶都是不滿意的
[00:04:47.780 --> 00:04:50.780]  我做到多辛苦,他都不滿意
[00:04:50.780 --> 00:04:54.780]  都不對著我笑,很委屈
[00:04:54.780 --> 00:05:02.780]  怎樣呢?彼得就教導我們應該怎樣面對這些困境
[00:05:02.780 --> 00:05:05.780]  我們一起先讀一至六節
[00:05:05.780 --> 00:05:09.780]  我們先請姐妹來讀,這是給姐妹的
[00:05:09.780 --> 00:05:14.780]  同樣,你們作妻子的,要信服自己的丈夫
[00:05:14.780 --> 00:05:18.780]  這樣即使有不順從道理的丈夫
[00:05:18.780 --> 00:05:23.780]  也會因妻子的品行,並非言語而感化過來
[00:05:23.780 --> 00:05:28.780]  因為看見了你們敬虔純潔的品行
[00:05:28.780 --> 00:05:31.780]  你們不要藉外表來裝飾自己
[00:05:31.780 --> 00:05:36.780]  如編頭髮、戴金飾、穿美麗的衣裳等
[00:05:36.780 --> 00:05:41.780]  而要有蘊藏在人內心不需退的美
[00:05:41.780 --> 00:05:45.780]  以溫柔閒靜的心裝飾自己
[00:05:45.780 --> 00:05:48.780]  這在神面前是極寶貴的
[00:05:48.780 --> 00:05:52.780]  因為古時仰賴神的聖潔婦人
[00:05:52.780 --> 00:05:57.780]  正是以此為裝飾,信服自己的丈夫
[00:05:57.780 --> 00:06:02.780]  就如撒拉聽從阿伯拉罕稱他為主
[00:06:02.780 --> 00:06:06.780]  你們要行善,不怕任何恐嚇
[00:06:06.780 --> 00:06:10.780]  就成為撒拉的女兒了
[00:06:10.780 --> 00:06:13.780]  彼得教妻子要怎樣?
[00:06:13.780 --> 00:06:15.780]  怎樣?
[00:06:15.780 --> 00:06:18.780]  信服,信服誰?
[00:06:18.780 --> 00:06:22.780]  是自己的丈夫,不是別人的丈夫
[00:06:22.780 --> 00:06:24.780]  不是所有男人都要信服
[00:06:24.780 --> 00:06:26.780]  但怎樣信服?
[00:06:26.780 --> 00:06:29.780]  今天信服是否已經過時?
[00:06:29.780 --> 00:06:31.780]  大家有沒有想過這個問題?
[00:06:31.780 --> 00:06:35.780]  彼得一開始就說了一個很重要的連接詞
[00:06:35.780 --> 00:06:36.780]  是甚麼?
[00:06:36.780 --> 00:06:38.780]  「同養」
[00:06:38.780 --> 00:06:43.780]  同養即是跟上一個段落2章13-25節所說的一樣
[00:06:43.780 --> 00:06:47.780]  你們要為主的緣故信服人一切的制度
[00:06:47.780 --> 00:06:50.780]  包括為主信服君王,為主信服主人
[00:06:50.780 --> 00:06:51.780]  為甚麼?
[00:06:51.780 --> 00:06:55.780]  因為基督都立下信服的榜樣
[00:06:55.780 --> 00:07:00.780]  所以同養,妻子都要為主去信服丈夫
[00:07:00.780 --> 00:07:03.780]  全部都是指向2章13節這個命令詞
[00:07:03.780 --> 00:07:07.780]  為主信服人一切的制度
[00:07:07.780 --> 00:07:11.780]  每個群體其實都有帶領者
[00:07:11.780 --> 00:07:16.780]  為主的緣故信服,其實就是信服神的秩序
[00:07:16.780 --> 00:07:21.780]  所以信服丈夫其實最終是信服誰?
[00:07:21.780 --> 00:07:23.780]  信服神
[00:07:23.780 --> 00:07:26.780]  這個秩序是否只有彼得時代有?
[00:07:26.780 --> 00:07:28.780]  現在這個時代有沒有?
[00:07:28.780 --> 00:07:29.780]  需不需要?
[00:07:29.780 --> 00:07:31.780]  我們是需要秩序的
[00:07:31.780 --> 00:07:36.780]  賴可宗牧師在《經歷苦難,進入榮耀》這本書中說
[00:07:36.780 --> 00:07:39.780]  家庭是神所設立最小的團體
[00:07:39.780 --> 00:07:43.780]  神在每個家庭都設立了管理家庭的權柄
[00:07:43.780 --> 00:07:49.780]  就好像教會,教會都要有管理家庭的權柄,有領袖
[00:07:49.780 --> 00:07:52.780]  丈夫擔起一家之主的責任
[00:07:52.780 --> 00:07:57.780]  他一定要敬愛妻子,才不辜負神賜給他權柄的美意
[00:07:57.780 --> 00:08:03.780]  所以妻子要信服丈夫,仍然適用於今天
[00:08:03.780 --> 00:08:09.780]  不過,丈夫並不可以聽完今天這篇道,就為所欲為
[00:08:09.780 --> 00:08:13.780]  回到家,你要信服我,叫太太
[00:08:13.780 --> 00:08:18.780]  什麼都要信服你,不合理的都要信服
[00:08:18.780 --> 00:08:24.780]  這些為所欲為的丈夫就不用理會
[00:08:24.780 --> 00:08:30.780]  因為他違反了一會兒會說
[00:08:30.780 --> 00:08:34.780]  丈夫要體恤妻子的責任
[00:08:34.780 --> 00:08:36.780]  這些就是你不體恤
[00:08:36.780 --> 00:08:42.780]  妻子也不可以今天聽完又跟丈夫在教訓他
[00:08:42.780 --> 00:08:44.780]  用今天的經文
[00:08:44.780 --> 00:08:48.780]  這些其實是神跟妻子和丈夫說的話
[00:08:48.780 --> 00:08:50.780]  不是你去跟丈夫妻子說
[00:08:50.780 --> 00:08:54.780]  信服這個字也不代表唯命是從
[00:08:54.780 --> 00:08:58.780]  起碼彼得沒有叫妻子因為信服丈夫
[00:08:58.780 --> 00:09:02.780]  而跟他的信仰去拜偶像,沒有的
[00:09:02.780 --> 00:09:08.780]  信服的原文是將自己定在某人之下
[00:09:08.780 --> 00:09:12.780]  跟前文一章說到信服基督,作順命的兒女
[00:09:12.780 --> 00:09:16.780]  和順從真理的信服是不同的
[00:09:16.780 --> 00:09:18.780]  用的字是不同的
[00:09:18.780 --> 00:09:23.780]  即是信服丈夫就不可以當他是神來拜
[00:09:23.780 --> 00:09:26.780]  今天我們應該怎樣信服呢?
[00:09:26.780 --> 00:09:31.780]  我們不可以用彼得時代的文化
[00:09:31.780 --> 00:09:34.780]  完全套用今天的文化
[00:09:34.780 --> 00:09:37.780]  古代的女人一定要煮飯
[00:09:37.780 --> 00:09:41.780]  今天也不一定,丈夫也可以煮
[00:09:41.780 --> 00:09:46.780]  古代男人一定要出去找吃的
[00:09:46.780 --> 00:09:49.780]  今天也可以有全職爸爸
[00:09:49.780 --> 00:09:54.780]  但經文說的大原則今天仍然適用
[00:09:54.780 --> 00:09:56.780]  我們現在就進入經文
[00:09:56.780 --> 00:09:59.780]  看看彼得怎樣教導我們信服的真理
[00:09:59.780 --> 00:10:06.780]  彼得在這裡沒有叫妻子去推翻信服的制度
[00:10:06.780 --> 00:10:13.780]  反而是要顛覆當事人和我們對信服的概念
[00:10:13.780 --> 00:10:15.780]  如果一天我們不改這個概念
[00:10:15.780 --> 00:10:17.780]  我們就會覺得信服不了
[00:10:17.780 --> 00:10:20.780]  我們就會覺得自己很慘
[00:10:20.780 --> 00:10:23.780]  第一點
[00:10:23.780 --> 00:10:27.780]  彼得在上文舉了基督信服的榜樣
[00:10:27.780 --> 00:10:32.780]  是要告訴我們信服不是我們所想的那樣懦弱無力
[00:10:32.780 --> 00:10:36.780]  相反是很吸引和有力
[00:10:36.780 --> 00:10:39.780]  說到基督信服二章二十四節
[00:10:39.780 --> 00:10:42.780]  他被掛在木頭上
[00:10:42.780 --> 00:10:46.780]  親身擔當了我們的罪
[00:10:46.780 --> 00:10:49.780]  就吸引了我們這一班
[00:10:49.780 --> 00:10:53.780]  從前我們好像迷路一樣
[00:10:53.780 --> 00:10:55.780]  不信從真理的人
[00:10:55.780 --> 00:11:00.780]  如今卻歸回你們靈魂的木人和監督
[00:11:00.780 --> 00:11:03.780]  是不是基督吸引了我們
[00:11:03.780 --> 00:11:05.780]  是不是基督釘十架
[00:11:05.780 --> 00:11:09.780]  為我們的罪受害吸引了我們
[00:11:09.780 --> 00:11:13.780]  所以基督的信服是很有吸引力的
[00:11:13.780 --> 00:11:16.780]  這裡說到即使有我們的信服也是
[00:11:16.780 --> 00:11:20.780]  即使有不信從道理的丈夫
[00:11:20.780 --> 00:11:25.780]  道理這個字是dlogos是有貫詞的
[00:11:25.780 --> 00:11:28.780]  就是指道神的道
[00:11:28.780 --> 00:11:30.780]  這些丈夫也包括了
[00:11:30.780 --> 00:11:32.780]  未信主或者信了主
[00:11:32.780 --> 00:11:34.780]  但是不信從神道
[00:11:34.780 --> 00:11:36.780]  也會因為妻子的品行
[00:11:36.780 --> 00:11:38.780]  不是妻子的言語
[00:11:38.780 --> 00:11:40.780]  下一個logos就沒有dlogos
[00:11:40.780 --> 00:11:42.780]  就是指道妻子的言語
[00:11:42.780 --> 00:11:44.780]  而感化過來
[00:11:44.780 --> 00:11:47.780]  感化的原文就是被贏過來
[00:11:47.780 --> 00:11:50.780]  即是誰會贏
[00:11:50.780 --> 00:11:52.780]  信服原來會贏的
[00:11:52.780 --> 00:11:56.780]  意思就是未信的丈夫會信主
[00:11:56.780 --> 00:12:00.780]  不信從神道的丈夫也會信從神的道
[00:12:00.780 --> 00:12:05.780]  原來改變人不是單單用說話
[00:12:05.780 --> 00:12:09.780]  這段經文其實給妻子很大的提醒
[00:12:09.780 --> 00:12:12.780]  太太除了愛美之外
[00:12:12.780 --> 00:12:15.780]  其實一般也很喜歡說話
[00:12:15.780 --> 00:12:18.780]  所謂三個女人
[00:12:18.780 --> 00:12:21.780]  但有時說得太多
[00:12:21.780 --> 00:12:25.780]  丈夫就會覺得囉嗦
[00:12:25.780 --> 00:12:29.780]  《針研》有幾節這樣形容
[00:12:29.780 --> 00:12:30.780]  我們一起讀
[00:12:30.780 --> 00:12:33.780]  夏雨天年年滴漏
[00:12:33.780 --> 00:12:36.780]  好爭吵的婦人就像這樣
[00:12:36.780 --> 00:12:39.780]  爛咗她的就是爛咗風
[00:12:39.780 --> 00:12:43.780]  又像用手抓油
[00:12:43.780 --> 00:12:45.780]  男人面對這樣的情況
[00:12:45.780 --> 00:12:48.780]  就會像《針研》25章24節所說
[00:12:48.780 --> 00:12:49.780]  我們一起讀
[00:12:49.780 --> 00:12:52.780]  寧可住在房頂的一角
[00:12:52.780 --> 00:12:56.780]  也不與好爭吵的婦人同住
[00:12:56.780 --> 00:12:59.780]  以為說多一點
[00:12:59.780 --> 00:13:02.780]  原來越說越走
[00:13:02.780 --> 00:13:06.780]  何博士在上年夫妻節說了一句
[00:13:06.780 --> 00:13:11.780]  男人打算結婚就可以脫離媽媽的囉嗦
[00:13:11.780 --> 00:13:14.780]  誰知由一個火坑跳到另一個火坑
[00:13:14.780 --> 00:13:17.780]  結了婚又多了一個媽媽
[00:13:17.780 --> 00:13:21.780]  可能他就會再跳到另一個
[00:13:21.780 --> 00:13:24.780]  二拉三拉的火坑
[00:13:24.780 --> 00:13:28.780]  這樣我們是改變不了我們的丈夫
[00:13:28.780 --> 00:13:31.780]  不過要女人少說話
[00:13:31.780 --> 00:13:33.780]  容易嗎
[00:13:33.780 --> 00:13:35.780]  剛才那個經文《針研》說了
[00:13:35.780 --> 00:13:38.780]  好像抓油和抓風一樣難
[00:13:38.780 --> 00:13:39.780]  為什麼呢
[00:13:39.780 --> 00:13:42.780]  因為太太太愛你們了
[00:13:42.780 --> 00:13:44.780]  才會提醒你
[00:13:44.780 --> 00:13:46.780]  不想你走錯路
[00:13:46.780 --> 00:13:48.780]  我自己也是
[00:13:48.780 --> 00:13:51.780]  要女人不重複說話
[00:13:51.780 --> 00:13:54.780]  就是要她不愛你
[00:13:54.780 --> 00:13:55.780]  這樣不行的
[00:13:55.780 --> 00:13:57.780]  那怎麼辦
[00:13:57.780 --> 00:13:59.780]  經文說了另一條路
[00:13:59.780 --> 00:14:00.780]  是可以實踐
[00:14:00.780 --> 00:14:02.780]  就是經虔
[00:14:02.780 --> 00:14:05.780]  與其重複跟老公說一百次
[00:14:05.780 --> 00:14:07.780]  不如跟神說一次
[00:14:07.780 --> 00:14:10.780]  祈禱
[00:14:10.780 --> 00:14:12.780]  第二個出路
[00:14:12.780 --> 00:14:15.780]  就是將重複的說話化成行動
[00:14:15.780 --> 00:14:17.780]  我聽過一個做法
[00:14:17.780 --> 00:14:19.780]  與其跟老公說
[00:14:19.780 --> 00:14:21.780]  你不要常常打機
[00:14:21.780 --> 00:14:23.780]  說五十次也沒用
[00:14:23.780 --> 00:14:27.780]  不如靜靜放一碗湯在電腦旁邊
[00:14:27.780 --> 00:14:29.780]  可能吸引到他
[00:14:29.780 --> 00:14:31.780]  喝碗湯的時候跟你聊聊天
[00:14:31.780 --> 00:14:33.780]  就放下手機
[00:14:33.780 --> 00:14:35.780]  放下打機
[00:14:35.780 --> 00:14:38.780]  行動比說話更有力
[00:14:38.780 --> 00:14:40.780]  同意嗎
[00:14:40.780 --> 00:14:43.780]  同樣傳福音也不是單單用說話
[00:14:43.780 --> 00:14:45.780]  更加不要爭辯
[00:14:45.780 --> 00:14:47.780]  正所謂贏了長交
[00:14:47.780 --> 00:14:49.780]  那又如何呢
[00:14:49.780 --> 00:14:52.780]  輸了關係他也不會信主
[00:14:52.780 --> 00:14:56.780]  品行才是最見證基督的
[00:14:56.780 --> 00:14:58.780]  第二
[00:14:58.780 --> 00:14:59.780]  信服
[00:14:59.780 --> 00:15:02.780]  我們一般人會不會覺得很羞愧
[00:15:02.780 --> 00:15:06.780]  很卑微很不值
[00:15:06.780 --> 00:15:09.780]  這段經文唯一的命令動詞
[00:15:09.780 --> 00:15:11.780]  剛才那個命令是分詞
[00:15:11.780 --> 00:15:13.780]  這個是動詞
[00:15:13.780 --> 00:15:17.780]  是你們不要藉外表來裝飾自己
[00:15:17.780 --> 00:15:19.780]  藉這個詞就是命令詞
[00:15:19.780 --> 00:15:21.780]  就好像編頭髮
[00:15:21.780 --> 00:15:22.780]  戴金飾
[00:15:22.780 --> 00:15:24.780]  穿美麗的衣裳等等
[00:15:24.780 --> 00:15:26.780]  外表怎樣裝飾
[00:15:26.780 --> 00:15:28.780]  是不是也會衰退
[00:15:28.780 --> 00:15:32.780]  今早的妝化了一會兒也沒了色
[00:15:32.780 --> 00:15:35.780]  就算整容也會衰退
[00:15:35.780 --> 00:15:40.780]  編頭髮就是當時婦女很崇尚的一種髮型
[00:15:40.780 --> 00:15:43.780]  新譯本譯作捲頭髮
[00:15:43.780 --> 00:15:45.780]  今天電腐離子
[00:15:45.780 --> 00:15:47.780]  即是電髮也會衰退
[00:15:47.780 --> 00:15:49.780]  最多可以維持一年
[00:15:49.780 --> 00:15:50.780]  差不多
[00:15:50.780 --> 00:15:51.780]  戴金飾
[00:15:51.780 --> 00:15:53.780]  穿美麗的衣裳
[00:15:53.780 --> 00:15:55.780]  這些都是很高貴
[00:15:55.780 --> 00:15:56.780]  很美的
[00:15:56.780 --> 00:15:58.780]  不過能幫到你的生命嗎
[00:15:58.780 --> 00:16:00.780]  幫不到我們的生命
[00:16:00.780 --> 00:16:05.780]  彼得這裡不是叫我們婦女污衊
[00:16:05.780 --> 00:16:08.780]  而是妻子要追求
[00:16:08.780 --> 00:16:11.780]  蘊含在人裡面內心
[00:16:11.780 --> 00:16:14.780]  不衰退的美
[00:16:14.780 --> 00:16:16.780]  不衰退這個詞很厲害
[00:16:16.780 --> 00:16:18.780]  在一章一章出現過
[00:16:18.780 --> 00:16:20.780]  就是不撓壞
[00:16:20.780 --> 00:16:22.780]  大家可能也有印象
[00:16:22.780 --> 00:16:26.780]  基督的寶血和神的道
[00:16:26.780 --> 00:16:29.780]  真是可以傳到永恆
[00:16:29.780 --> 00:16:31.780]  以溫柔
[00:16:31.780 --> 00:16:34.780]  閒靜的心去裝飾自己
[00:16:34.780 --> 00:16:36.780]  也要裝漂亮
[00:16:36.780 --> 00:16:39.780]  不過裝裡面的漂亮
[00:16:39.780 --> 00:16:42.780]  溫柔的余文不單是不要粗魯
[00:16:42.780 --> 00:16:43.780]  小聲說話
[00:16:43.780 --> 00:16:46.780]  更加是指到謙卑
[00:16:46.780 --> 00:16:49.780]  心是知道聖靈是聖靈的果子
[00:16:49.780 --> 00:16:51.780]  是基督徒應該有的品格
[00:16:51.780 --> 00:16:54.780]  馬太福音五章五節
[00:16:54.780 --> 00:16:55.780]  同一個字
[00:16:55.780 --> 00:16:56.780]  溫柔
[00:16:56.780 --> 00:16:58.780]  溫柔的人是怎樣
[00:16:58.780 --> 00:16:59.780]  有福
[00:16:59.780 --> 00:17:02.780]  因為他們必承受地土
[00:17:02.780 --> 00:17:04.780]  其實也不知道怎麼解釋
[00:17:04.780 --> 00:17:06.780]  和修本就解作溫柔
[00:17:06.780 --> 00:17:07.780]  就是謙和
[00:17:07.780 --> 00:17:11.780]  意思就是不堅持自己的權益
[00:17:11.780 --> 00:17:14.780]  很弔詭的
[00:17:14.780 --> 00:17:15.780]  不堅持自己的權益
[00:17:15.780 --> 00:17:17.780]  反而就承受地土
[00:17:17.780 --> 00:17:19.780]  是不是很弔詭
[00:17:19.780 --> 00:17:23.780]  就讓我想起主耶穌那份的溫柔謙卑
[00:17:23.780 --> 00:17:26.780]  主耶穌在十字架上
[00:17:26.780 --> 00:17:27.780]  在祂最痛的時候
[00:17:27.780 --> 00:17:29.780]  剛剛上個禮拜受難節
[00:17:29.780 --> 00:17:31.780]  在祂最痛的時候
[00:17:31.780 --> 00:17:32.780]  祂說了什麼
[00:17:32.780 --> 00:17:34.780]  我們一起讀
[00:17:34.780 --> 00:17:35.780]  父啊
[00:17:35.780 --> 00:17:36.780]  赦免他們
[00:17:36.780 --> 00:17:39.780]  因為他們所做的
[00:17:39.780 --> 00:17:42.780]  他們不知道
[00:17:42.780 --> 00:17:44.780]  主耶穌在十架上
[00:17:44.780 --> 00:17:46.780]  竟然這樣說
[00:17:46.780 --> 00:17:49.780]  但釘耶穌的人怎會不知道自己在做什麼
[00:17:49.780 --> 00:17:52.780]  你覺不覺得這個祈禱很特別
[00:17:52.780 --> 00:17:55.780]  為什麼會不知道
[00:17:55.780 --> 00:17:58.780]  其實主耶穌是真的百分百謙卑
[00:17:58.780 --> 00:18:01.780]  和百分之百有同理心
[00:18:01.780 --> 00:18:04.780]  祂不是看到自己很委屈
[00:18:04.780 --> 00:18:08.780]  祂是看到釘祂的人的盲點
[00:18:08.780 --> 00:18:11.780]  釘祂的人都不知道
[00:18:11.780 --> 00:18:13.780]  祂有不知道的地方
[00:18:13.780 --> 00:18:16.780]  主耶穌就是這樣擁抱了全人類
[00:18:16.780 --> 00:18:19.780]  去承受地圖
[00:18:19.780 --> 00:18:22.780]  所以祂都承受到地圖
[00:18:22.780 --> 00:18:25.780]  限正就是指平安穩定
[00:18:25.780 --> 00:18:28.780]  和不煩躁的意思
[00:18:28.780 --> 00:18:32.780]  我以前都覺得自己很溫柔限正
[00:18:32.780 --> 00:18:34.780]  很多人都覺得我是
[00:18:34.780 --> 00:18:37.780]  不過不知為什麼結婚之後
[00:18:37.780 --> 00:18:40.780]  對著老公就沒有這些溫柔限正
[00:18:40.780 --> 00:18:43.780]  甚至我都會以惡報惡
[00:18:43.780 --> 00:18:46.780]  例如你不用換
[00:18:46.780 --> 00:18:48.780]  明天我不會煮飯
[00:18:48.780 --> 00:18:50.780]  你今天對我更冷淡
[00:18:50.780 --> 00:18:53.780]  你不要想著我會滿足你的需要
[00:18:53.780 --> 00:18:57.780]  最近我上了伯特利神學院
[00:18:57.780 --> 00:19:00.780]  一個課程叫婚姻緩分
[00:19:00.780 --> 00:19:03.780]  是楊啟厚博士教的
[00:19:03.780 --> 00:19:06.780]  他來了恩福教我們
[00:19:06.780 --> 00:19:08.780]  這個課程提醒我
[00:19:08.780 --> 00:19:11.780]  在婚姻關係裡
[00:19:11.780 --> 00:19:13.780]  其實其他關係都一樣
[00:19:13.780 --> 00:19:16.780]  我們很容易看到配偶眼中的刺
[00:19:16.780 --> 00:19:20.780]  看不到自己眼中的亮目
[00:19:20.780 --> 00:19:22.780]  特別當大家意見不同的時候
[00:19:22.780 --> 00:19:25.780]  你是不是都覺得自己對的
[00:19:25.780 --> 00:19:27.780]  意見不同是吧
[00:19:27.780 --> 00:19:28.780]  當然覺得自己對
[00:19:28.780 --> 00:19:30.780]  不然就不用吵架
[00:19:30.780 --> 00:19:33.780]  我老公是很好的
[00:19:33.780 --> 00:19:35.780]  他常常都幫忙洗菜
[00:19:35.780 --> 00:19:37.780]  甚至會煮飯
[00:19:37.780 --> 00:19:39.780]  但有很多次
[00:19:39.780 --> 00:19:41.780]  在他洗完菜的時候
[00:19:41.780 --> 00:19:42.780]  我就發現
[00:19:42.780 --> 00:19:45.780]  咦?為什麼菜吃起來有沙?
[00:19:45.780 --> 00:19:47.780]  接著又看到
[00:19:47.780 --> 00:19:50.780]  為什麼菜小小的發泡膠?
[00:19:50.780 --> 00:19:51.780]  我問過他
[00:19:51.780 --> 00:19:53.780]  他讓我說的
[00:19:53.780 --> 00:19:57.780]  我就教他怎樣洗
[00:19:57.780 --> 00:20:01.780]  但之後他都沒有按我的方法去洗
[00:20:01.780 --> 00:20:04.780]  仍然有沙又有發泡膠
[00:20:04.780 --> 00:20:06.780]  我就開始生氣了
[00:20:06.780 --> 00:20:09.780]  我就開始沒有溫柔和孝敬
[00:20:09.780 --> 00:20:10.780]  就覺得
[00:20:10.780 --> 00:20:13.780]  你有沒有聽我說話?
[00:20:13.780 --> 00:20:14.780]  你愛不愛我?
[00:20:14.780 --> 00:20:17.780]  給我吃一些有毒的東西
[00:20:17.780 --> 00:20:19.780]  後來我這個課程
[00:20:19.780 --> 00:20:21.780]  上了之後就試一下
[00:20:21.780 --> 00:20:22.780]  謙卑自己
[00:20:22.780 --> 00:20:24.780]  不一定是我對的
[00:20:24.780 --> 00:20:27.780]  其實問他都要很謙卑才能問到
[00:20:27.780 --> 00:20:28.780]  以前我不問的
[00:20:28.780 --> 00:20:29.780]  都覺得自己對
[00:20:29.780 --> 00:20:30.780]  他壞
[00:20:30.780 --> 00:20:32.780]  我就問他
[00:20:32.780 --> 00:20:34.780]  其實為什麼你會這樣做?
[00:20:34.780 --> 00:20:38.780]  為什麼你會這樣呢?
[00:20:38.780 --> 00:20:40.780]  聽完之後我明白多了
[00:20:40.780 --> 00:20:43.780]  他說其實無論怎樣洗
[00:20:43.780 --> 00:20:47.780]  菜都不會百分百乾淨
[00:20:47.780 --> 00:20:49.780]  他又說得對
[00:20:49.780 --> 00:20:51.780]  而且菜洗得多
[00:20:51.780 --> 00:20:53.780]  浸得久
[00:20:53.780 --> 00:20:56.780]  就不要吃軟了
[00:20:56.780 --> 00:20:59.780]  當我嘗試了解他的想法之後
[00:20:59.780 --> 00:21:01.780]  我現在變得溫柔和孝敬了
[00:21:01.780 --> 00:21:04.780]  在這件事上我沒有生他的氣
