
[00:00:00.000 --> 00:00:02.800]  最近看新聞就知道
[00:02:59.400 --> 00:03:01.000]  來到以弗所
[00:03:01.000 --> 00:03:04.800]  在那裡他遇見幾個門徒
[00:03:04.800 --> 00:03:09.800]  問他們「你們信的是嗎?你們受的是什麼使?」
[00:03:09.800 --> 00:03:11.800]  他們說「沒有」
[00:03:11.800 --> 00:03:16.200]  「我沒有見什麼使聖靈都沒有見過」
[00:03:16.200 --> 00:03:17.400]  保羅說
[00:03:17.400 --> 00:03:21.000]  「這樣,你們受的是什麼使?」
[00:03:21.000 --> 00:03:24.800]  他們說「是受了若寒的使」
[00:03:24.800 --> 00:03:26.000]  保羅說
[00:03:26.000 --> 00:03:29.400]  「若寒所使的是灰外的勢力」
[00:03:29.400 --> 00:03:43.400]  他們聽見者說「以後就奉主耶穌的名受使」
[00:03:43.400 --> 00:03:44.400]  保羅說
[00:03:44.400 --> 00:03:50.400]  「他們聽見者說以後就奉主耶穌的名受使」
[00:03:50.400 --> 00:04:00.200]  我讀給大家聽,不好意思
[00:04:00.200 --> 00:04:03.800]  他們聽見者說以後就奉主耶穌的名受使
[00:04:03.800 --> 00:04:08.000]  你可以看印刷版
[00:04:08.000 --> 00:04:09.400]  保羅給他們按手
[00:04:09.400 --> 00:04:12.200]  聖靈就降在他們身上
[00:04:12.200 --> 00:04:16.000]  他們開始說方言和說預言
[00:04:16.000 --> 00:04:20.600]  他們若有十二個人
[00:04:20.600 --> 00:04:22.200]  我相信很多弟兄姐妹讀到這裡
[00:04:22.200 --> 00:04:26.000]  心裡都會有很多疑問
[00:04:26.000 --> 00:04:29.200]  為什麼這十二個門徒
[00:04:29.200 --> 00:04:33.200]  他們又已經信了
[00:04:33.200 --> 00:04:35.200]  又已經受了使
[00:04:35.200 --> 00:04:37.400]  還沒有領受聖靈
[00:04:37.400 --> 00:04:40.400]  他們是不是真的門徒
[00:04:40.400 --> 00:04:46.200]  又或者說他們是不是已經重生得救的基督徒
[00:04:46.200 --> 00:04:49.400]  為什麼要受兩次的使
[00:04:49.400 --> 00:04:52.000]  才能夠領受聖靈
[00:04:52.000 --> 00:04:53.600]  第二次的使
[00:04:53.600 --> 00:04:55.800]  是不是那些靈恩派人士所說的
[00:04:55.800 --> 00:04:58.800]  叫做聖靈的使
[00:04:58.800 --> 00:05:00.400]  是不是領受聖靈之後
[00:05:00.400 --> 00:05:03.600]  就一定會說方言
[00:05:03.600 --> 00:05:05.200]  如果沒有說方言
[00:05:05.200 --> 00:05:06.600]  是不是相反
[00:05:06.600 --> 00:05:10.000]  就是我沒有接受聖靈的使
[00:05:10.000 --> 00:05:11.200]  今晚的經文
[00:05:11.200 --> 00:05:13.000]  就是其中一個記載
[00:05:13.000 --> 00:05:15.600]  思想傳比較難明白的
[00:05:15.600 --> 00:05:19.000]  我們仔細思想
[00:05:19.000 --> 00:05:20.600]  十九章一至七節
[00:05:20.600 --> 00:05:24.200]  它呈現了一個很美麗的結構
[00:05:24.200 --> 00:05:27.800]  這個叫做交叉平衡
[00:05:27.800 --> 00:05:28.600]  不懂不要緊
[00:05:28.600 --> 00:05:29.800]  總之你知道
[00:05:29.800 --> 00:05:30.600]  是不是很漂亮
[00:05:30.600 --> 00:05:32.000]  那個平衡對比
[00:05:32.000 --> 00:05:33.400]  所以你看到
[00:05:33.400 --> 00:05:35.600]  是分了兩個段落
[00:05:35.600 --> 00:05:38.800]  第一至第四節是第一個段落
[00:05:38.800 --> 00:05:42.800]  第二個段落就是第五至第七節
[00:05:42.800 --> 00:05:46.800]  我們先看第一個段落
[00:05:46.800 --> 00:05:48.200]  剛才的經文
[00:05:48.200 --> 00:05:51.200]  它提到保羅去到爾忽所
[00:05:51.200 --> 00:05:56.400]  這裡是他第三次宣教旅程的第一站
[00:05:56.400 --> 00:05:59.600]  上文是十八章十八至二十八節
[00:05:59.600 --> 00:06:00.800]  今晚的補充經文
[00:06:00.800 --> 00:06:03.200]  都印在你的程序表上
[00:06:03.200 --> 00:06:04.400]  就是上文
[00:06:04.400 --> 00:06:05.600]  十八章的尾
[00:06:05.600 --> 00:06:07.200]  就是今晚的補充經文
[00:06:07.200 --> 00:06:09.800]  在十九節當中提到
[00:06:09.800 --> 00:06:13.000]  保羅第二次宣教的時候
[00:06:13.000 --> 00:06:15.000]  原來已經到過爾忽所
[00:06:15.000 --> 00:06:19.800]  上次十八章已經到過爾忽所
[00:06:19.800 --> 00:06:22.800]  他遇上去猶太會堂的荃福金
[00:06:22.800 --> 00:06:25.000]  短暫逗留了一段日子
[00:06:25.000 --> 00:06:26.800]  然後在二十一節
[00:06:26.800 --> 00:06:28.600]  就辭別他們
[00:06:28.600 --> 00:06:30.200]  說神若許可
[00:06:30.200 --> 00:06:33.400]  我還要回到你們這裡來
[00:06:33.400 --> 00:06:36.200]  於是他就上船離開爾忽所
[00:06:36.200 --> 00:06:39.000]  所以在十八章二十一節
[00:06:39.000 --> 00:06:44.400]  路加已經留下了今晚的故事的伏筆
[00:06:44.400 --> 00:06:46.000]  十九章第一節提到
[00:06:46.000 --> 00:06:49.400]  阿波羅在哥林多的時候
[00:06:49.400 --> 00:06:52.400]  保羅經過了內陸地區
[00:06:52.400 --> 00:06:53.800]  來到爾忽所
[00:06:53.800 --> 00:06:57.200]  你看到發光的大概是那個路線
[00:06:57.200 --> 00:06:59.200]  他不是走水路
[00:06:59.200 --> 00:07:00.600]  他可以走水路的
[00:07:00.600 --> 00:07:02.000]  他今次走陸路
[00:07:02.000 --> 00:07:03.200]  內陸地區
[00:07:03.200 --> 00:07:04.000]  去到爾忽所
[00:07:04.000 --> 00:07:09.800]  在那裡就遇見了幾個門徒
[00:07:09.800 --> 00:07:15.800]  所以保羅他由安提拉出發
[00:07:15.800 --> 00:07:18.400]  去到途經不同的教會
[00:07:18.400 --> 00:07:20.000]  兼顧弟兄姊妹
[00:07:20.000 --> 00:07:24.200]  最後就來到一個沿海的大城市
[00:07:24.200 --> 00:07:29.400]  爾忽所就是一個沿海的大城市
[00:07:29.400 --> 00:07:30.200]  所以十九章
[00:07:30.200 --> 00:07:33.000]  保羅他開展第三次宣教旅程的時候
[00:07:33.000 --> 00:07:36.200]  他是重回舊地
[00:07:36.200 --> 00:07:38.800]  那麼爾忽所又是什麼地方呢?
[00:07:38.800 --> 00:07:40.400]  爾忽所在地圖都看到
[00:07:40.400 --> 00:07:42.600]  就是位於小亞、細亞
[00:07:42.600 --> 00:07:48.800]  即是今天叫做土耳其的一個沿海的商貿重鎮
[00:07:48.800 --> 00:07:49.400]  在海邊
[00:07:49.400 --> 00:07:50.800]  你大概猜到了
[00:07:50.800 --> 00:07:52.600]  有海港
[00:07:52.600 --> 00:07:54.400]  交通發達
[00:07:54.400 --> 00:07:56.200]  而在那裡
[00:07:56.200 --> 00:07:58.600]  也是很多羅馬的大道
[00:07:58.600 --> 00:08:00.800]  在陸路連接很多城市
[00:08:00.800 --> 00:08:03.800]  海路又可以去很多的地方
[00:08:03.800 --> 00:08:08.200]  而爾忽所也有一個很出名的臣子
[00:08:08.200 --> 00:08:09.800]  叫做亞底米
[00:08:09.800 --> 00:08:15.600]  這個城是由一個大臣守護著
[00:08:15.600 --> 00:08:18.400]  所以在這個大城市裡面
[00:08:18.400 --> 00:08:20.200]  一個很出名的
[00:08:20.200 --> 00:08:23.600]  在全國裡面排第三
[00:08:23.600 --> 00:08:25.200]  第一當然是羅馬
[00:08:25.200 --> 00:08:28.200]  第二就是埃及的亞歷山大
[00:08:28.200 --> 00:08:30.800]  而在這個小亞、細亞的爾忽所
[00:08:30.800 --> 00:08:34.000]  就是全國第三大的城市
[00:08:34.000 --> 00:08:37.400]  保羅就在這裡留了三年的時間
[00:08:37.400 --> 00:08:39.800]  在這裡建立了福音的基地
[00:08:39.800 --> 00:08:42.600]  所以日後很多傳福音的工作
[00:08:42.600 --> 00:08:45.000]  就在這裡繼續擴散開去
[00:08:45.000 --> 00:08:46.600]  所以差不多可以說
[00:08:46.600 --> 00:08:53.400]  爾忽所成為了保羅後來宣教的基地
[00:08:53.400 --> 00:08:54.600]  我們認識一個地方
[00:08:54.600 --> 00:08:56.800]  它名稱是「人」
[00:08:56.800 --> 00:08:59.000]  這裡第一節提到
[00:08:59.000 --> 00:09:00.800]  第一個出場的不是保羅
[00:09:00.800 --> 00:09:02.600]  是誰呢?
[00:09:02.600 --> 00:09:03.600]  阿波羅
[00:09:03.600 --> 00:09:05.800]  阿波羅又是什麼人呢?
[00:09:05.800 --> 00:09:08.000]  其實在上一章結尾
[00:09:08.000 --> 00:09:10.400]  又是已經出現了
[00:09:10.400 --> 00:09:13.400]  上一章就提到阿波羅這個人
[00:09:13.400 --> 00:09:17.400]  他是在爾忽所傳福音的
[00:09:17.400 --> 00:09:18.400]  保羅還沒有到
[00:09:18.400 --> 00:09:19.600]  他已經到了
[00:09:19.600 --> 00:09:21.200]  他在爾忽所侍奉過
[00:09:21.200 --> 00:09:23.600]  在那裡很努力傳福音
[00:09:23.600 --> 00:09:28.000]  所以很自然會帶到一些人信主
[00:09:28.000 --> 00:09:29.800]  所以下半節
[00:09:29.800 --> 00:09:33.000]  「在那裡他遇見幾個門徒」
[00:09:33.000 --> 00:09:34.400]  很多學者都認為
[00:09:34.400 --> 00:09:40.000]  這些門徒就是阿波羅之前在爾忽所所結的果子
[00:09:40.000 --> 00:09:45.800]  所以他們其實就是阿波羅的門徒
[00:09:45.800 --> 00:09:47.200]  所以這些人
[00:09:47.200 --> 00:09:50.400]  經文用「門徒」這個字
[00:09:50.400 --> 00:09:52.800]  那麼阿波羅的門徒是什麼人呢?
[00:09:52.800 --> 00:09:54.600]  學者有不同的解釋
[00:09:54.600 --> 00:09:57.200]  有些就叫他做「半基督徒」
[00:09:57.200 --> 00:09:58.200]  我覺得很有趣
[00:09:58.200 --> 00:10:02.200]  基督徒有半基督徒的嗎?
[00:10:02.200 --> 00:10:04.000]  也有些人認為
[00:10:04.000 --> 00:10:05.200]  在《士徒行傳》裡面
[00:10:05.200 --> 00:10:07.400]  凡是叫做門徒的
[00:10:07.400 --> 00:10:09.400]  就已經是信耶穌了
[00:10:09.400 --> 00:10:12.400]  就是說他們是全基督徒
[00:10:12.400 --> 00:10:13.800]  也有學者認為
[00:10:13.800 --> 00:10:17.400]  按照《路加福音》第五和第七章提及
[00:10:17.400 --> 00:10:20.400]  有門徒跟隨施洗約翰
[00:10:20.400 --> 00:10:25.400]  那些人就叫做「約翰的門徒」
[00:10:25.400 --> 00:10:29.600]  所以路加在這裡想表達
[00:10:29.600 --> 00:10:32.600]  耶穌基督那十二個門徒
[00:10:32.600 --> 00:10:35.600]  約翰、瓦國、彼得我們很熟悉
[00:10:35.600 --> 00:10:38.600]  通常如果指那十二個耶穌基督的門徒
[00:10:38.600 --> 00:10:40.400]  前面是有一個定貫詞的
[00:10:40.400 --> 00:10:43.600]  英文就是The Disciples
[00:10:43.600 --> 00:10:44.400]  有一個定貫詞
[00:10:44.400 --> 00:10:46.600]  就不會就這樣叫門徒
[00:10:46.600 --> 00:10:50.600]  而這裡就沒有定貫詞
[00:10:50.600 --> 00:10:53.400]  即不是耶穌基督的門徒
[00:10:53.400 --> 00:10:55.600]  所以無論如何
[00:10:55.600 --> 00:10:57.000]  那是什麼呢?
[00:10:57.000 --> 00:10:59.000]  這裡路加有點含糊
[00:10:59.000 --> 00:11:00.400]  他沒有多解釋
[00:11:00.400 --> 00:11:03.600]  不過按照經文他繼續記載
[00:11:03.600 --> 00:11:06.600]  就是記載了保羅跟這些人的對話
[00:11:06.600 --> 00:11:09.200]  和他們怎樣回答保羅的問題
[00:11:09.200 --> 00:11:12.000]  我們就可以大致確定
[00:11:12.000 --> 00:11:15.600]  這裡大概有十二個門徒
[00:11:15.600 --> 00:11:17.200]  肯定什麼呢?
[00:11:17.200 --> 00:11:20.600]  未領受聖靈
[00:11:20.600 --> 00:11:22.000]  他們未領受聖靈
[00:11:22.000 --> 00:11:25.600]  而這一點就是保羅最關注
[00:11:25.600 --> 00:11:27.800]  他們屬靈的地方
[00:11:27.800 --> 00:11:31.400]  所以比較穩妥的理解
[00:11:31.400 --> 00:11:36.200]  路加就是按照主角的觀點
[00:11:36.200 --> 00:11:37.600]  來記載事情
[00:11:37.600 --> 00:11:40.000]  就像新聞報道一樣
[00:11:40.000 --> 00:11:42.800]  路加見到保羅
[00:11:42.800 --> 00:11:45.800]  去到耳忽所就遇到一些人
[00:11:45.800 --> 00:11:49.400]  他們看上去好像是信徒
[00:11:49.400 --> 00:11:55.200]  於是保羅就對他們的信仰狀況有點疑惑
[00:11:55.200 --> 00:11:57.800]  出於牧羊的關懷
[00:11:57.800 --> 00:12:00.800]  保羅不是質疑、督責他們
[00:12:00.800 --> 00:12:06.400]  保羅就著手去查問他們信仰的詳情
[00:12:06.400 --> 00:12:09.400]  路加不是真的說他們信了耶穌
[00:12:09.400 --> 00:12:13.800]  而是保羅看上去這些人是信了耶穌
[00:12:13.800 --> 00:12:15.200]  所以你可以這樣說
[00:12:15.200 --> 00:12:20.200]  保羅偶遇這些疑似信徒
[00:12:20.200 --> 00:12:22.400]  因著牧羊的情操
[00:12:22.400 --> 00:12:26.600]  保羅就發出靈魂的敲問
[00:12:26.600 --> 00:12:29.400]  就是第二節的問題
[00:12:29.400 --> 00:12:36.400]  「你們信的時候領受了聖靈沒有?」
[00:12:36.400 --> 00:12:40.000]  按照上文結尾的段落
[00:12:40.000 --> 00:12:42.200]  即是十八章二十四至二十八節
[00:12:42.200 --> 00:12:43.600]  阿波羅
[00:12:43.600 --> 00:12:45.000]  經文是如何形容的呢?
[00:12:45.000 --> 00:12:48.400]  上一段的二十五節
[00:12:48.400 --> 00:12:54.000]  阿波羅都是只知道約翰的洗禮
[00:12:54.000 --> 00:12:58.400]  加上剛才提到阿波羅去過耳忽所侍奉
[00:12:58.400 --> 00:13:00.600]  他又只知道約翰的洗禮
[00:13:00.600 --> 00:13:02.800]  所以這十二個門徒
[00:13:02.800 --> 00:13:04.800]  他們信仰上的缺陷
[00:13:04.800 --> 00:13:07.200]  特別是他們不認識聖靈
[00:13:07.200 --> 00:13:10.400]  聽也沒有聽過
[00:13:10.400 --> 00:13:18.000]  幾乎肯定是阿波羅所遺留下來的問題
[00:13:18.000 --> 00:13:20.400]  他們又是如何回答保羅呢?
[00:13:20.400 --> 00:13:22.600]  下半節他們說了
[00:13:22.600 --> 00:13:24.600]  「他們說沒有
[00:13:24.600 --> 00:13:29.800]  我們連什麼是聖靈都沒有聽過」
[00:13:29.800 --> 00:13:31.800]  你是不是覺得很驚訝?
[00:13:31.800 --> 00:13:34.000]  什麼是聖靈都沒有聽過?
[00:13:34.000 --> 00:13:36.400]  接著保羅再問第三節
[00:13:36.400 --> 00:13:40.200]  「那麼你們受的是什麼洗禮?」
[00:13:40.200 --> 00:13:41.200]  他們就回答
[00:13:41.200 --> 00:13:45.800]  「是受約翰的洗禮」
[00:13:45.800 --> 00:13:48.200]  到這裡你大概明白
[00:13:48.200 --> 00:13:51.200]  為什麼說這些門徒是阿波羅的門徒
[00:13:51.200 --> 00:13:54.800]  因為約翰的洗禮是什麼意思?
[00:13:54.800 --> 00:13:56.600]  保羅隨即有解釋
[00:13:56.600 --> 00:13:59.400]  就是第四節
[00:13:59.400 --> 00:14:04.800]  「約翰所施的是悔改的洗禮」
[00:14:04.800 --> 00:14:11.400]  「他告訴百姓當信那在他以後要來的那位就是耶穌」
[00:14:11.400 --> 00:14:14.200]  所以這些門徒雖然已經受了洗
[00:14:14.200 --> 00:14:16.800]  但是他所受的是約翰的洗
[00:14:16.800 --> 00:14:20.400]  就是悔改的洗
[00:14:20.400 --> 00:14:22.400]  那是什麼意思呢?
[00:14:22.400 --> 00:14:23.800]  那就要看回一點
[00:14:23.800 --> 00:14:24.800]  《路加福音》
[00:14:24.800 --> 00:14:26.200]  就是施洗約翰那裡
[00:14:26.200 --> 00:14:28.400]  施洗約翰
[00:14:28.400 --> 00:14:29.600]  我們今天請姐妹讀
[00:14:29.600 --> 00:14:30.600]  1、2、3
[00:14:55.600 --> 00:14:59.400]  這裡就是《路加福音》第三章的記載
[00:14:59.400 --> 00:15:00.600]  就是施洗約翰
[00:15:00.600 --> 00:15:01.800]  他施洗的時候
[00:15:01.800 --> 00:15:03.600]  他所教導的內容
[00:15:03.600 --> 00:15:04.800]  這裡簡單來說
[00:15:04.800 --> 00:15:07.400]  他教了兩件事
[00:15:07.400 --> 00:15:11.000]  第一就是有一個比他更大能
[00:15:11.000 --> 00:15:14.000]  更尊貴的將要來
[00:15:14.000 --> 00:15:16.600]  我們都知道那個就是耶穌
[00:15:16.600 --> 00:15:20.800]  第二他有說聖靈
[00:15:20.800 --> 00:15:25.400]  聖靈與火的洗
[00:15:25.400 --> 00:15:29.600]  所以按照保羅所說
[00:15:29.600 --> 00:15:34.800]  他告訴百姓要來的那位就是耶穌
[00:15:34.800 --> 00:15:39.200]  「信」第四節的「信」是主動詞
[00:15:39.200 --> 00:15:41.400]  前面有一個重要的連接詞
[00:15:41.400 --> 00:15:42.400]  「當」
[00:15:42.400 --> 00:15:44.800]  當信
[00:15:44.800 --> 00:15:47.800]  就表示信是最終目的
[00:15:47.800 --> 00:15:50.800]  受洗不是最終目的
[00:15:50.800 --> 00:15:54.800]  信耶穌才是最終目的
[00:15:54.800 --> 00:15:55.600]  第二
[00:15:55.600 --> 00:15:57.800]  聖靈與火的洗
[00:15:57.800 --> 00:16:01.000]  火就代表末日的大審判
[00:16:01.000 --> 00:16:03.000]  所以
[00:16:03.000 --> 00:16:05.600]  約翰教了兩件事
[00:16:05.600 --> 00:16:07.200]  有一個能力更大的
[00:16:07.200 --> 00:16:08.400]  就是耶穌他要來
[00:16:08.400 --> 00:16:09.400]  第二
[00:16:09.400 --> 00:16:13.400]  聖靈與火的洗
[00:16:13.400 --> 00:16:16.400]  所以約翰有沒有教漏東西呢?
[00:16:16.400 --> 00:16:18.800]  其實約翰沒有教漏東西
[00:16:18.800 --> 00:16:21.000]  但是這十二個門徒
[00:16:21.000 --> 00:16:24.800]  就說聖靈沒有聽過
[00:16:24.800 --> 00:16:26.000]  那就是
[00:16:26.000 --> 00:16:29.800]  要不就是亞伯羅教漏了
[00:16:29.800 --> 00:16:32.200]  又或者是那十二個門徒
[00:16:32.200 --> 00:16:34.400]  他聽到的時候不專心
[00:16:34.400 --> 00:16:36.600]  可能就聽漏了
[00:16:36.600 --> 00:16:41.000]  是哪個可能呢?我不知道
[00:16:41.000 --> 00:16:42.200]  大家都知道《使徒行傳》
[00:16:42.200 --> 00:16:44.400]  又被稱為「聖靈行傳」
[00:16:44.400 --> 00:16:49.200]  聖靈在整卷書的記載非常豐富
[00:16:49.200 --> 00:16:51.800]  聖靈的角色在第一代教會
[00:16:51.800 --> 00:16:54.200]  在很多的人物和事件
[00:16:54.200 --> 00:16:56.400]  都有極重要的影響力
[00:16:56.400 --> 00:16:58.800]  路加除了寫《使徒行傳》
[00:16:58.800 --> 00:17:01.200]  還寫了《路加福音》
[00:17:01.200 --> 00:17:03.200]  所以我們在《路加福音》都看到
[00:17:03.200 --> 00:17:06.200]  有很多關於聖靈的記載
[00:17:06.200 --> 00:17:07.400]  所以在路加眼中
[00:17:07.400 --> 00:17:09.800]  聖靈是很重要的
[00:17:09.800 --> 00:17:11.600]  所以這裡二福所的門徒
[00:17:11.600 --> 00:17:14.400]  他對聖靈是不認識的
[00:17:14.400 --> 00:17:18.200]  在路加眼中是必須要正視的
[00:17:18.200 --> 00:17:22.000]  所以保羅在二福所偶遇一些
[00:17:22.000 --> 00:17:24.800]  看上去是信徒
[00:17:24.800 --> 00:17:26.600]  他們的好一面就是
[00:17:26.600 --> 00:17:29.000]  他們已經認罪悔改
[00:17:29.000 --> 00:17:30.400]  很好,對吧?
[00:17:30.400 --> 00:17:33.000]  但是保羅也很敏銳地發現
[00:17:33.000 --> 00:17:37.200]  這些門徒有一些屬靈的缺陷
[00:17:37.200 --> 00:17:41.800]  保羅向他們發出溫柔而深刻的問題
[00:17:41.800 --> 00:17:45.000]  就是關於領受聖靈
[00:17:45.000 --> 00:17:48.000]  保羅沒有責怪他們屬靈幼嫩
[00:17:48.000 --> 00:17:50.000]  也沒有批評阿波羅
[00:17:50.000 --> 00:17:53.000]  「哎,聖經水平這麼低」
[00:17:53.000 --> 00:17:56.600]  又或者批評他侍奉不力
[00:17:56.600 --> 00:17:59.400]  沒有,保羅沒有這樣的批評
[00:17:59.400 --> 00:18:01.600]  保羅是正面地糾正
[00:18:01.600 --> 00:18:06.800]  這些門徒信仰上的不足
[00:18:06.800 --> 00:18:07.800]  說了這麼多
[00:18:07.800 --> 00:18:12.800]  這些他們的不足對我們今天有什麼意義呢?
[00:18:12.800 --> 00:18:15.000]  我和幾位的同工
[00:18:15.000 --> 00:18:19.800]  七月尾很感恩去了馬來西亞的古晉
[00:18:19.800 --> 00:18:24.200]  參加了五年一度的華福大會
[00:18:24.200 --> 00:18:27.200]  五年前,本來上一屆應該是五年前
[00:18:27.200 --> 00:18:29.400]  因為疫情而取消了
[00:18:29.400 --> 00:18:34.000]  所以這次原來相隔十年才舉行
[00:18:34.000 --> 00:18:35.000]  很感恩
[00:18:35.000 --> 00:18:38.600]  我有機會和另外十一位同工和配偶
[00:18:38.600 --> 00:18:41.200]  總共十二人,因福堂的代表
[00:18:41.200 --> 00:18:44.600]  參與了這次的華福大會
[00:18:44.600 --> 00:18:49.000]  其中有一位講員提到一件事
[00:18:49.000 --> 00:18:53.000]  他說很多華人信徒都會讀聖經
[00:18:53.000 --> 00:18:56.600]  也很習慣用理性
[00:18:56.600 --> 00:18:59.000]  聖經加上理性
[00:18:59.000 --> 00:19:03.000]  去度過基督徒的生活
[00:19:03.000 --> 00:19:06.600]  這樣對很多我們
[00:19:06.600 --> 00:19:14.200]  住在我們生命裏面的有慧格的聖靈很陌生
[00:19:14.200 --> 00:19:18.000]  我覺得他講得很準確
[00:19:18.000 --> 00:19:20.600]  也令我想起好幾年前
[00:19:20.600 --> 00:19:24.400]  我們的前副堂主任Jason牧師
[00:19:24.400 --> 00:19:27.200]  他也在這裏提及過
[00:19:27.200 --> 00:19:29.800]  我們教會有一個現象
[00:19:29.800 --> 00:19:32.400]  你回教會回恩福回得久
[00:19:32.400 --> 00:19:34.800]  我想你也感受到
[00:19:34.800 --> 00:19:38.600]  我們有一個特質
[00:19:38.600 --> 00:19:44.400]  就是講聖父、聖子、聖經
[00:19:44.400 --> 00:19:47.800]  你明白我說什麼嗎?
[00:19:47.800 --> 00:19:49.600]  聖父、聖子、聖經
[00:19:49.600 --> 00:19:51.600]  有什麼問題?
[00:19:51.600 --> 00:19:52.800]  沒有了聖靈
[00:19:52.800 --> 00:19:53.400]  沒有了聖靈
[00:19:53.400 --> 00:19:55.000]  因為聖父、聖子、聖靈
[00:19:55.000 --> 00:19:56.800]  當然不是我們的教義
[00:19:56.800 --> 00:19:58.800]  我們不會這麼直接
[00:19:58.800 --> 00:20:00.000]  我不信聖靈
[00:20:00.000 --> 00:20:01.600]  沒有人這樣說
[00:20:01.600 --> 00:20:05.000]  但在我們日常的基督徒生活裏面
[00:20:05.000 --> 00:20:06.800]  好像不知不覺
[00:20:06.800 --> 00:20:08.600]  我們講聖父、講聖子
[00:20:08.600 --> 00:20:10.000]  我們很重視聖經
[00:20:10.000 --> 00:20:14.800]  就是不知為何沒有講聖靈
[00:20:14.800 --> 00:20:17.200]  所以弟兄姊妹提起聖靈
[00:20:17.200 --> 00:20:20.200]  不知道你想起什麼呢?
[00:20:20.200 --> 00:20:22.400]  你認識聖靈
[00:20:22.400 --> 00:20:26.200]  又或者你對聖靈可能有些認識
[00:20:26.200 --> 00:20:28.800]  但是在實際生活裏面
[00:20:28.800 --> 00:20:34.400]  會不會很少經歷聖靈的工作呢?
[00:20:34.400 --> 00:20:36.600]  我們通常有兩種極端
