
[00:00:00.000 --> 00:00:06.000]  大家都知道嘉德傳道在昨天回到自己的懷中
[00:03:24.000 --> 00:03:26.000]  戒在你的手中
[00:03:26.000 --> 00:03:30.000]  我們人生就好像聖經所說
[00:03:30.000 --> 00:03:34.000]  要是強壯都要到八十歲
[00:03:34.000 --> 00:03:39.000]  其中很多時候所驚誇的只不過是勞苦受煩
[00:03:39.000 --> 00:03:43.000]  但是你自己親自給你的侍女
[00:03:43.000 --> 00:03:48.000]  她不計名份留下了美好的腳踭
[00:03:48.000 --> 00:03:52.000]  因福哪裡有困難她就去哪裡
[00:03:52.000 --> 00:03:55.000]  求主你幫助我們
[00:03:55.000 --> 00:04:00.000]  同樣有著她在靈裡面的執著
[00:04:00.000 --> 00:04:03.000]  和罪惡的缺絕
[00:04:03.000 --> 00:04:05.000]  又求主你自己親自的幫助
[00:04:05.000 --> 00:04:07.000]  我們懷念的日子
[00:04:07.000 --> 00:04:10.000]  去看見神祢自己的永恆
[00:04:10.000 --> 00:04:12.000]  和天堂的實在
[00:04:12.000 --> 00:04:14.000]  我們這樣的禱告
[00:04:14.000 --> 00:04:16.000]  教堂封耶穌基督的名
[00:04:16.000 --> 00:04:27.000]  今日我繼續和大家分享
[00:04:27.000 --> 00:04:30.000]  在加拉太書裡面的經文
[00:04:30.000 --> 00:04:34.000]  願意上帝的說話都在我們心中
[00:04:34.000 --> 00:04:37.000]  在加德傳道的生命裡面
[00:04:37.000 --> 00:04:41.000]  我看見神對生命的持守
[00:04:41.000 --> 00:04:44.000]  我和加德有很多的交往
[00:04:44.000 --> 00:04:46.000]  我知道他讀哪一間
[00:04:46.000 --> 00:04:48.000]  他讀名校
[00:04:48.000 --> 00:04:50.000]  他小時候是讀聖Mary
[00:04:50.000 --> 00:04:53.000]  在澳門來讀聖Mary真的不簡單
[00:04:53.000 --> 00:04:56.000]  我自己想起他都知道我讀哪一間
[00:04:56.000 --> 00:04:59.000]  我們都惺惺相惜
[00:04:59.000 --> 00:05:02.000]  有時候我們的出身都很影響
[00:05:02.000 --> 00:05:04.000]  我們對神的
[00:05:04.000 --> 00:05:06.000]  剛才多多都是和我
[00:05:06.000 --> 00:05:09.000]  領事多多都是和我同一條街讀中學
[00:05:09.000 --> 00:05:11.000]  所以我們都是
[00:05:11.000 --> 00:05:13.000]  都是一些成長的環境
[00:05:13.000 --> 00:05:15.000]  有時候我們的出身都很影響
[00:05:15.000 --> 00:05:17.000]  我們是不是成功
[00:05:17.000 --> 00:05:19.000]  怎樣看自己成功
[00:05:19.000 --> 00:05:23.000]  特別有人用他的信仰背景
[00:05:23.000 --> 00:05:25.000]  作他出身的括號
[00:05:25.000 --> 00:05:27.000]  我不知道大家如果有人問你
[00:05:27.000 --> 00:05:29.000]  你去哪一間教會的
[00:05:29.000 --> 00:05:31.000]  你通常怎麼回答
[00:05:31.000 --> 00:05:33.000]  你回答恩福堂就好
[00:05:33.000 --> 00:05:35.000]  起碼不是回答其他教會
[00:05:35.000 --> 00:05:36.000]  你回答恩福堂的時候
[00:05:36.000 --> 00:05:38.000]  通常對方有什麼反應
[00:05:38.000 --> 00:05:42.000]  很大間
[00:05:42.000 --> 00:05:44.000]  很多人
[00:05:44.000 --> 00:05:47.000]  很有錢
[00:05:47.000 --> 00:05:49.000]  你下次跟他說
[00:05:49.000 --> 00:05:50.000]  不解釋的
[00:05:50.000 --> 00:05:51.000]  我們都會問的
[00:05:51.000 --> 00:05:52.000]  你幫幫忙
[00:05:52.000 --> 00:05:54.000]  一起過來服侍
[00:05:54.000 --> 00:05:59.000]  可能大人多錢多
[00:05:59.000 --> 00:06:02.000]  都可能在信仰上成為一個掣肘
[00:06:02.000 --> 00:06:05.000]  我們今天看的經文
[00:06:05.000 --> 00:06:06.000]  同樣看見
[00:06:06.000 --> 00:06:08.000]  有一群人用他的出身
[00:06:08.000 --> 00:06:10.000]  甚至出身作括號
[00:06:10.000 --> 00:06:14.000]  歷史上猶太人有著很驚人的成就
[00:06:14.000 --> 00:06:17.000]  他們佔全球人口不到2%
[00:06:17.000 --> 00:06:20.000]  比香港人口只多一半
[00:06:20.000 --> 00:06:24.000]  但在諾貝爾得獎中佔了22%
[00:06:24.000 --> 00:06:26.000]  很誇張吧
[00:06:26.000 --> 00:06:29.000]  五個中有一個是猶太人
[00:06:29.000 --> 00:06:31.000]  他們在歷史上
[00:06:31.000 --> 00:06:33.000]  自從孔子的時代
[00:06:33.000 --> 00:06:34.000]  亡了國
[00:06:34.000 --> 00:06:38.000]  居然在1948年左右
[00:06:38.000 --> 00:06:40.000]  2500多年後
[00:06:40.000 --> 00:06:42.000]  居然能夠復國
[00:06:42.000 --> 00:06:44.000]  他們很多東西可以括號
[00:06:44.000 --> 00:06:49.000]  保羅亦都在羅馬書推舉他們
[00:06:49.000 --> 00:06:54.000]  我們讀一讀他們括號的經文
[00:06:54.000 --> 00:06:56.000]  或者他們用意括號的經文
[00:06:56.000 --> 00:06:57.000]  我們讀迦拉太書
[00:06:57.000 --> 00:06:59.000]  我們就明白更加多
[00:06:59.000 --> 00:07:01.000]  我請姊妹讀第一章的投影片
[00:07:01.000 --> 00:07:02.000]  就是今天的經文
[00:07:02.000 --> 00:07:03.000]  弟兄讀第二章
[00:07:03.000 --> 00:07:05.000]  我們一起讀完第三第四章
[00:07:05.000 --> 00:07:06.000]  第一章投影片
[00:07:06.000 --> 00:07:08.000]  我們看創世記一段的經文
[00:07:08.000 --> 00:07:10.000]  我們請姊妹一二三
[00:07:10.000 --> 00:07:14.000]  那時撒拉罕見埃及人下鴿
[00:07:14.000 --> 00:07:18.000]  為阿巴拉罕所生的兒子嬉笑
[00:07:18.000 --> 00:07:20.000]  就對阿巴拉罕說
[00:07:20.000 --> 00:07:24.000]  你把這侍女和她兒子趕出去
[00:07:24.000 --> 00:07:27.000]  因為這侍女的兒子
[00:07:27.000 --> 00:07:32.000]  不可與我的兒子以殺一同承受產業
[00:07:32.000 --> 00:07:36.000]  阿巴拉罕為這是非常憂愁
[00:07:36.000 --> 00:07:39.000]  因為關乎她的兒子
[00:07:39.000 --> 00:07:41.000]  神對阿巴拉罕說
[00:07:41.000 --> 00:07:46.000]  你不必為這孩子和你的侍女憂愁
[00:07:46.000 --> 00:07:48.000]  撒拉對你說的話
[00:07:48.000 --> 00:07:50.000]  你都要聽從
[00:07:50.000 --> 00:07:52.000]  因為從已殺生的
[00:07:52.000 --> 00:07:55.000]  才要稱為你的後裔
[00:07:55.000 --> 00:07:57.000]  至於侍女的兒子
[00:07:57.000 --> 00:08:01.000]  我也必使她成為一國
[00:08:01.000 --> 00:08:03.000]  因為她是你的後裔
[00:08:03.000 --> 00:08:05.000]  我請弟兄
[00:08:05.000 --> 00:08:09.000]  你們這願意在律法之下的人
[00:08:09.000 --> 00:08:11.000]  請告訴我
[00:08:11.000 --> 00:08:14.000]  你們沒有聽見律法嗎
[00:08:14.000 --> 00:08:16.000]  因為律法上記著
[00:08:16.000 --> 00:08:19.000]  阿巴拉罕有兩個兒子
[00:08:19.000 --> 00:08:21.000]  一個是侍女生的
[00:08:21.000 --> 00:08:25.000]  一個是自由的婦人生的
[00:08:25.000 --> 00:08:30.000]  那侍女所生的是按著肉體生的
[00:08:30.000 --> 00:08:36.000]  那自由的婦人所生的是憑著認許生的
[00:08:36.000 --> 00:08:37.000]  這是比方
[00:08:37.000 --> 00:08:41.000]  那兩個婦人就是兩個藥
[00:08:41.000 --> 00:08:44.000]  一個婦人是出於西奈山
[00:08:44.000 --> 00:08:46.000]  生子為奴
[00:08:46.000 --> 00:08:48.000]  就是下甲
[00:08:48.000 --> 00:08:52.000]  這下甲是指著阿拉伯的西奈山
[00:08:52.000 --> 00:08:53.000]  與現在的
[00:08:53.000 --> 00:08:55.000]  我們一起讀一二三
[00:08:55.000 --> 00:08:58.000]  耶路撒冷同類
[00:08:58.000 --> 00:09:03.000]  因為耶路撒冷和他的兒女都是為奴的
[00:09:03.000 --> 00:09:08.000]  但另一婦人就是在上的耶路撒冷
[00:09:08.000 --> 00:09:09.000]  是自由的
[00:09:09.000 --> 00:09:12.000]  是我們的母親
[00:09:12.000 --> 00:09:14.000]  因為經上記著
[00:09:14.000 --> 00:09:16.000]  不懷孕不生養的
[00:09:16.000 --> 00:09:19.000]  你要歡樂
[00:09:19.000 --> 00:09:21.000]  經過產難的
[00:09:21.000 --> 00:09:23.000]  你要高聲歡呼
[00:09:23.000 --> 00:09:25.000]  因為沒有丈夫的
[00:09:25.000 --> 00:09:29.000]  比有丈夫的有更多的兒女
[00:09:29.000 --> 00:09:30.000]  弟兄們
[00:09:30.000 --> 00:09:34.000]  你們是憑著認許作兒女的
[00:09:34.000 --> 00:09:36.000]  如同耳塞一樣
[00:09:36.000 --> 00:09:39.000]  當時那按著肉體生的
[00:09:39.000 --> 00:09:43.000]  迫害了那按著性命生的
[00:09:43.000 --> 00:09:46.000]  現在也是這樣
[00:09:46.000 --> 00:09:49.000]  然而經上是怎麼說的呢
[00:09:49.000 --> 00:09:54.000]  是說把侍女和他兒子趕出去
[00:09:54.000 --> 00:09:56.000]  因為侍女的兒子
[00:09:56.000 --> 00:10:00.000]  絕不能與自由婦人的兒子
[00:10:00.000 --> 00:10:02.000]  一同承受產業
[00:10:02.000 --> 00:10:03.000]  弟兄們
[00:10:03.000 --> 00:10:05.000]  這樣看來
[00:10:05.000 --> 00:10:08.000]  我們不是侍女的兒女
[00:10:08.000 --> 00:10:12.000]  而是自由婦人的兒女了
[00:10:12.000 --> 00:10:14.000]  基督釋放了我們
[00:10:14.000 --> 00:10:17.000]  為使我們得自由
[00:10:17.000 --> 00:10:19.000]  所以要站穩了
[00:10:19.000 --> 00:10:23.000]  不要再被奴的欺騙
[00:10:23.000 --> 00:10:24.000]  當時呢
[00:10:24.000 --> 00:10:28.000]  當保羅傳恩訓青衣的福音
[00:10:28.000 --> 00:10:31.000]  猶太人就張著他們的信仰背景回應
[00:10:31.000 --> 00:10:33.000]  保羅你所傳的
[00:10:33.000 --> 00:10:34.000]  你不是正宗的
[00:10:34.000 --> 00:10:36.000]  我們猶太人才是正宗的
[00:10:36.000 --> 00:10:40.000]  我們猶太人作為撒拉的後裔
[00:10:40.000 --> 00:10:42.000]  才是正宗的猶太人
[00:10:42.000 --> 00:10:45.000]  我們要再上耶路撒冷敬拜
[00:10:45.000 --> 00:10:46.000]  再守逾越節
[00:10:46.000 --> 00:10:47.000]  你做了基督徒
[00:10:47.000 --> 00:10:50.000]  你都要一年三次上耶路撒冷去敬拜
[00:10:50.000 --> 00:10:52.000]  這個才是正宗的信仰
[00:10:52.000 --> 00:10:54.000]  因為撒拉的女兒是這樣敬拜
[00:10:54.000 --> 00:10:56.000]  而可能他說保羅
[00:10:56.000 --> 00:10:58.000]  你是下甲的女兒
[00:10:58.000 --> 00:11:00.000]  你是遺老的女兒
[00:11:00.000 --> 00:11:02.000]  你是以實瑪利的女兒
[00:11:02.000 --> 00:11:04.000]  所以你不是正宗的
[00:11:04.000 --> 00:11:07.000]  他們就穿了一個背景來誇口
[00:11:07.000 --> 00:11:10.000]  要當時信了主的基督徒
[00:11:10.000 --> 00:11:11.000]  重守國禮
[00:11:11.000 --> 00:11:13.000]  重守安息日
[00:11:13.000 --> 00:11:14.000]  重守逾越節
[00:11:14.000 --> 00:11:16.000]  重守駐彭節
[00:11:16.000 --> 00:11:21.000]  以至整個信仰回歸到舊約的信仰裏面
[00:11:21.000 --> 00:11:23.000]  保羅怎樣看他們呢
[00:11:23.000 --> 00:11:26.000]  保羅贊成欣賞猶太人
[00:11:26.000 --> 00:11:27.000]  但不是他們的做法
[00:11:27.000 --> 00:11:31.000]  他在《羅馬書》說了猶太人有很多的好處
[00:11:31.000 --> 00:11:35.000]  保羅在《羅馬書》2章18-20節說猶太人是怎樣呢
[00:11:35.000 --> 00:11:37.000]  他們知道神的旨意
[00:11:37.000 --> 00:11:40.000]  從律法受了教導而能分辨是非
[00:11:40.000 --> 00:11:44.000]  既深信自己是給盲人領路的
[00:11:44.000 --> 00:11:46.000]  是在黑暗人中的光
[00:11:46.000 --> 00:11:48.000]  是無知人的師父
[00:11:48.000 --> 00:11:50.000]  是小孩子的老師
[00:11:50.000 --> 00:11:52.000]  體現了律法中的知識和真理
[00:11:52.000 --> 00:11:53.000]  是不是很厲害啊 猶太人
[00:11:53.000 --> 00:11:55.000]  你說的他真的很厲害
[00:11:55.000 --> 00:11:58.000]  神整個的真理交託給猶太人
[00:11:58.000 --> 00:12:00.000]  當時在舊約裏面
[00:12:00.000 --> 00:12:02.000]  在3章2節保羅繼續說
[00:12:02.000 --> 00:12:05.000]  神的聖言教託他們
[00:12:05.000 --> 00:12:06.000]  不單止說
[00:12:06.000 --> 00:12:08.000]  9章4節保羅繼續說猶太人在《羅馬書》
[00:12:08.000 --> 00:12:11.000]  那兒子的名分榮耀諸若律法的攀報
[00:12:11.000 --> 00:12:12.000]  敬拜的禮儀
[00:12:12.000 --> 00:12:14.000]  應許都是給他們的
[00:12:14.000 --> 00:12:15.000]  列祖是他們的
[00:12:15.000 --> 00:12:18.000]  基督按肉體說也是從他們出來的
[00:12:18.000 --> 00:12:21.000]  這個是猶太人的特權
[00:12:21.000 --> 00:12:24.000]  他們有著神第一個兒子的名分
[00:12:24.000 --> 00:12:26.000]  有著榮耀 有著律法
[00:12:26.000 --> 00:12:28.000]  甚至基督都是猶太人
[00:12:28.000 --> 00:12:32.000]  10章2節保羅說他們對神有熱心
[00:12:32.000 --> 00:12:34.000]  保羅不是懷疑他們的
[00:12:34.000 --> 00:12:36.000]  保羅是欣賞他們
[00:12:36.000 --> 00:12:38.000]  但是今天
[00:12:38.000 --> 00:12:40.000]  當外邦人信了主之後
[00:12:40.000 --> 00:12:45.000]  猶太人要外邦人再守猶太人的律法的時候
[00:12:45.000 --> 00:12:51.000]  保羅用回猶太人所賴以作為自豪的經文
[00:12:51.000 --> 00:12:53.000]  就是剛才所讀的那段創世記
[00:12:53.000 --> 00:12:56.000]  猶太人知道不是阿伯拉罕生下來的
[00:12:56.000 --> 00:12:57.000]  都是猶太人
[00:12:57.000 --> 00:12:58.000]  阿伯拉罕生了兩個
[00:12:58.000 --> 00:13:00.000]  以實馬利和以撒
[00:13:00.000 --> 00:13:02.000]  唯有以撒才是猶太人
[00:13:02.000 --> 00:13:04.000]  以實馬利不算
[00:13:04.000 --> 00:13:06.000]  所以憑認許的才是
[00:13:06.000 --> 00:13:09.000]  所以猶太人覺得自己是憑認許的
[00:13:09.000 --> 00:13:13.000]  但是當我們剛才讀到保羅所寫的迦拉太書的時候
[00:13:13.000 --> 00:13:14.000]  保羅開始問
[00:13:14.000 --> 00:13:19.000]  你們這願意在律法之下的人請告訴我
[00:13:19.000 --> 00:13:23.000]  你們沒有聽見律法的話嗎?
[00:13:23.000 --> 00:13:25.000]  保羅說到其實律法寫下來是在說什麼
[00:13:25.000 --> 00:13:27.000]  律法寫下來是在說
[00:13:27.000 --> 00:13:31.000]  唯有基督徒才是真正的猶太人
[00:13:31.000 --> 00:13:33.000]  才是神所認許的
[00:13:33.000 --> 00:13:37.000]  保羅花了羅馬書和迦拉太書來寫這個重點
[00:13:37.000 --> 00:13:39.000]  他說你們願意在律法之下
[00:13:39.000 --> 00:13:41.000]  不單是猶太人
[00:13:41.000 --> 00:13:44.000]  甚至當時有外邦人在猶太人的壓力下
[00:13:44.000 --> 00:13:46.000]  願意走回律法之下
[00:13:46.000 --> 00:13:49.000]  要謹守日子月份節期年份
[00:13:49.000 --> 00:13:51.000]  要回到耶路撒冷守
[00:13:51.000 --> 00:13:55.000]  要守五旬節、駐梵節、朝聖
[00:13:55.000 --> 00:13:59.000]  保羅對這些要從守舊約的人來說
[00:13:59.000 --> 00:14:01.000]  你們讀錯了律法
[00:14:01.000 --> 00:14:04.000]  律法就是說到耶穌基督來到之後
[00:14:04.000 --> 00:14:07.000]  所有信祂的人就是阿伯拉罕的後裔
[00:14:07.000 --> 00:14:11.000]  而不信的才是下甲的後裔
[00:14:11.000 --> 00:14:16.000]  保羅在這裡拿出舊約的那段經文
[00:14:16.000 --> 00:14:20.000]  當時這段經文是阿伯拉罕他信心軟弱
[00:14:20.000 --> 00:14:23.000]  憑著欲體聽了妻子撒拉的說法
[00:14:23.000 --> 00:14:28.000]  擅自作主娶下甲生了二十瑪利
[00:14:28.000 --> 00:14:32.000]  因為他覺得神從你肉身所生的那個才能繼承
[00:14:32.000 --> 00:14:34.000]  他等不及了
[00:14:34.000 --> 00:14:36.000]  等不及了竟然從我肉身所生
[00:14:36.000 --> 00:14:38.000]  沒有說從老婆肉身所生
[00:14:38.000 --> 00:14:41.000]  撒拉就想了這條計謀叫了下甲來
[00:14:41.000 --> 00:14:43.000]  不知道當這個孩子生下來的時候
[00:14:43.000 --> 00:14:44.000]  撒拉有什麼感受
[00:14:44.000 --> 00:14:45.000]  他樣子很像阿伯拉罕
[00:14:45.000 --> 00:14:46.000]  看不起我
[00:14:46.000 --> 00:14:52.000]  可能他已經有很多負面的感受在裡面
[00:14:52.000 --> 00:14:54.000]  阿伯拉罕以為自己幫神
[00:14:54.000 --> 00:14:56.000]  做了神的計劃
[00:14:56.000 --> 00:14:59.000]  但神的心意是要阿伯拉罕等
[00:14:59.000 --> 00:15:00.000]  一路等一路等
[00:15:00.000 --> 00:15:01.000]  我們都是在人生裡面學
[00:15:01.000 --> 00:15:03.000]  一路等一路等
[00:15:03.000 --> 00:15:06.000]  剛才詩歌是一路等等等到黎明
[00:15:06.000 --> 00:15:08.000]  神最終在撒拉九十歲的高齡
[00:15:08.000 --> 00:15:10.000]  先設就一個兒子以撒給他
[00:15:10.000 --> 00:15:13.000]  然後告訴他憑應許所生才是
[00:15:13.000 --> 00:15:16.000]  神告訴你那一個那一個才是
[00:15:16.000 --> 00:15:18.000]  保羅在這段歷史裡
[00:15:18.000 --> 00:15:20.000]  他在迦勒太書重寫
[00:15:20.000 --> 00:15:22.000]  他做了三個比較
[00:15:22.000 --> 00:15:24.000]  我再讀一次
[00:15:24.000 --> 00:15:25.000]  因為律法上記載
[00:15:25.000 --> 00:15:27.000]  阿伯拉罕有兩個兒子
[00:15:27.000 --> 00:15:28.000]  一個是侍女生的
[00:15:28.000 --> 00:15:30.000]  一個是自主婦人生的
[00:15:30.000 --> 00:15:32.000]  侍女所生的是按著肉體生的
[00:15:32.000 --> 00:15:35.000]  自由的婦人所生的是憑著應許生的
[00:15:35.000 --> 00:15:36.000]  這是比方
[00:15:36.000 --> 00:15:38.000]  兩個婦人就是兩個藥
[00:15:38.000 --> 00:15:40.000]  一個婦人是出於西乃山生子為奴
[00:15:40.000 --> 00:15:41.000]  就是下甲
[00:15:41.000 --> 00:15:43.000]  這下甲是指著阿拉伯的西乃山
[00:15:43.000 --> 00:15:45.000]  與現在的耶路撒冷同類
[00:15:45.000 --> 00:15:49.000]  因為耶路撒冷和他的兒女都是為奴的
[00:15:49.000 --> 00:15:52.000]  但另一婦人就是在上的耶路撒冷是自由的
[00:15:52.000 --> 00:15:54.000]  她是我們的母親
[00:15:54.000 --> 00:15:55.000]  他做了三個比較
[00:15:55.000 --> 00:15:59.000]  第一個比較就是奴隸和自由
[00:15:59.000 --> 00:16:01.000]  沒錯這裡有兩個母親
[00:16:01.000 --> 00:16:03.000]  但頭一個母親是奴隸
[00:16:03.000 --> 00:16:05.000]  第二個母親是自由的婦人
[00:16:05.000 --> 00:16:07.000]  這一點猶太人都同意
[00:16:07.000 --> 00:16:08.000]  下甲是奴隸
[00:16:08.000 --> 00:16:10.000]  而撒拉是自由人
[00:16:10.000 --> 00:16:13.000]  保羅在這裡帶出一個很重要的比較
[00:16:13.000 --> 00:16:16.000]  保羅在加拿大書中已經說明奴隸是什麼
[00:16:16.000 --> 00:16:20.000]  奴隸在加拿大書中有兩個重點
[00:16:20.000 --> 00:16:21.000]  第一個重點
[00:16:21.000 --> 00:16:22.000]  如果基督來了之後
[00:16:22.000 --> 00:16:23.000]  你還要守律法
[00:16:23.000 --> 00:16:24.000]  這個你就是奴隸
[00:16:24.000 --> 00:16:27.000]  因為基督已經將你從律法的就坐中釋放出來
[00:16:27.000 --> 00:16:30.000]  如果你還要憑著律法去得救的話
[00:16:30.000 --> 00:16:32.000]  得救包括你要憑著律法做基督徒
[00:16:32.000 --> 00:16:33.000]  你是奴隸
[00:16:33.000 --> 00:16:34.000]  甚至你做了基督徒之後
[00:16:34.000 --> 00:16:35.000]  要守律法
[00:16:35.000 --> 00:16:36.000]  你也是奴隸
[00:16:36.000 --> 00:16:38.000]  這是保羅所說的
[00:16:38.000 --> 00:16:41.000]  基督將你釋放出來
[00:16:41.000 --> 00:16:42.000]  不要回到國禮
[00:16:42.000 --> 00:16:44.000]  不要回到節旗裏面
[00:16:44.000 --> 00:16:45.000]  這是他所說的第一點
[00:16:45.000 --> 00:16:46.000]  第二點
[00:16:46.000 --> 00:16:49.000]  我看外邦偶像勢力下面都是奴隸
[00:16:49.000 --> 00:16:51.000]  當我們不是猶太人的時候
[00:16:51.000 --> 00:16:52.000]  你說我都沒有律法
[00:16:52.000 --> 00:16:53.000]  我沒有做過奴隸
[00:16:53.000 --> 00:16:54.000]  保羅說不是
[00:16:54.000 --> 00:16:57.000]  你的外邦偶像勢力被魔鬼控制
[00:16:57.000 --> 00:16:58.000]  你很多的恐懼
[00:16:58.000 --> 00:16:59.000]  很多的算命
[00:16:59.000 --> 00:17:04.000]  算命師所說的都令你很忌妒
[00:17:04.000 --> 00:17:05.000]  我記得我有親戚跟我說
[00:17:05.000 --> 00:17:07.000]  很多年前
[00:17:07.000 --> 00:17:08.000]  我想都差不多八年前
[00:17:08.000 --> 00:17:11.000]  他母親生了他的哥哥出來
[00:17:11.000 --> 00:17:13.000]  然後有個算命師走過說
[00:17:13.000 --> 00:17:17.000]  這個兒子是來幫你討債的
[00:17:17.000 --> 00:17:20.000]  你想想他的母子關係從此是怎樣
[00:17:20.000 --> 00:17:23.000]  你信了之後的關係會是怎樣
[00:17:23.000 --> 00:17:25.000]  活在這些捆綁
[00:17:25.000 --> 00:17:27.000]  這些壓制下面
[00:17:27.000 --> 00:17:32.000]  保羅說基督將你釋放了出來
[00:17:32.000 --> 00:17:33.000]  因為他死了五節
[00:17:33.000 --> 00:17:38.000]  保羅說基督將我們從律法之下的人釋放了出來
[00:17:38.000 --> 00:17:40.000]  如果我們要守法
[00:17:40.000 --> 00:17:42.000]  我們就不是釋放了
[00:17:42.000 --> 00:17:44.000]  我不知道大哥熟了樓沒有
[00:17:44.000 --> 00:17:46.000]  熟了樓就是那層樓不在銀行的手裡
[00:17:46.000 --> 00:17:48.000]  銀行不可以拿著你的契
[00:17:48.000 --> 00:17:52.000]  以至層樓你可以更加自由地使用
[00:17:52.000 --> 00:17:53.000]  所以保羅在五章一節說
[00:17:53.000 --> 00:17:54.000]  基督釋放了我們
[00:17:54.000 --> 00:17:55.000]  說要使我們得自由
[00:17:55.000 --> 00:17:56.000]  所以要站穩
