
[00:00:00.000 --> 00:00:04.000]  大兄姊妹平安 有聲音說起
[00:02:45.600 --> 00:02:47.600]  上帝感動我
[00:02:47.600 --> 00:02:49.600]  我又很有負擔想說「同行」
[00:02:49.600 --> 00:02:51.600]  最後一個信息的時候
[00:02:51.600 --> 00:02:53.600]  很想說「同行」
[00:02:53.600 --> 00:02:55.600]  我就說
[00:02:55.600 --> 00:02:58.600]  那個講題可不可以叫「同行關係」呢?
[00:02:58.600 --> 00:03:01.600]  「同行關係」或者「關係同行」
[00:03:01.600 --> 00:03:04.600]  然後我太太也提醒我
[00:03:04.600 --> 00:03:06.600]  「同行」是不是一定有關係呢?
[00:03:06.600 --> 00:03:09.600]  是不是一定有關係呢?
[00:03:09.600 --> 00:03:12.600]  我們平時說「同行」是應該有關係的
[00:03:12.600 --> 00:03:14.600]  但是很多時候
[00:03:14.600 --> 00:03:16.600]  很多時候
[00:03:16.600 --> 00:03:18.600]  如果這一輪
[00:03:18.600 --> 00:03:21.600]  如果疫情大家沒有什麼室內活動
[00:03:21.600 --> 00:03:23.600]  就要去室內活動
[00:03:23.600 --> 00:03:24.600]  就是去行山
[00:03:24.600 --> 00:03:26.600]  行山有很多人去
[00:03:26.600 --> 00:03:28.600]  可能你和你很好的朋友一起去
[00:03:28.600 --> 00:03:30.600]  但也可能在路途上
[00:03:30.600 --> 00:03:32.600]  你遇到很多不跟你一起
[00:03:32.600 --> 00:03:34.600]  你不相識的人
[00:03:34.600 --> 00:03:36.600]  他也會跟你一起去
[00:03:36.600 --> 00:03:38.600]  我看過網上的照片
[00:03:38.600 --> 00:03:41.600]  獅子山山頭的人比旺角的人多
[00:03:41.600 --> 00:03:43.600]  整個隊伍是列隊的
[00:03:43.600 --> 00:03:45.600]  他也會跟你一起去
[00:03:45.600 --> 00:03:47.600]  但他跟你沒有關係
[00:03:47.600 --> 00:03:49.600]  他跟你沒有關係
[00:03:49.600 --> 00:03:51.600]  但我們很深信
[00:03:51.600 --> 00:03:53.600]  上帝很想我們
[00:03:53.600 --> 00:03:55.600]  在生命裡面有同行者
[00:03:55.600 --> 00:03:56.600]  是有關係的
[00:03:56.600 --> 00:03:57.600]  為什麼這樣說呢?
[00:03:57.600 --> 00:03:59.600]  今天想和大家一起看的這段經文
[00:03:59.600 --> 00:04:03.600]  這段經文正正提醒我們這個情況
[00:04:03.600 --> 00:04:06.600]  我們一起來讀
[00:04:06.600 --> 00:04:10.600]  全道書四章七至十二節
[00:04:10.600 --> 00:04:12.600]  找到的話我們一起讀
[00:04:12.600 --> 00:04:15.600]  這個習慣了在宋巴那裡說
[00:04:15.600 --> 00:04:17.600]  大家可以看著PowerPoint
[00:04:17.600 --> 00:04:19.600]  我們一起讀
[00:04:19.600 --> 00:04:21.600]  四章七節
[00:04:21.600 --> 00:04:24.600]  我轉而觀看日光之下
[00:04:24.600 --> 00:04:26.600]  有一件虛空的事
[00:04:26.600 --> 00:04:30.600]  有人孤單無雙無子無兄弟
[00:04:30.600 --> 00:04:32.600]  竟勞碌不息
[00:04:32.600 --> 00:04:36.600]  眼目也不以財富為滿足
[00:04:36.600 --> 00:04:40.600]  他說我勞碌自己卻不享福
[00:04:40.600 --> 00:04:42.600]  到底是為了誰呢?
[00:04:42.600 --> 00:04:47.600]  這也是虛空是極沉重的擔子
[00:04:47.600 --> 00:04:50.600]  兩個人總比一個人好
[00:04:50.600 --> 00:04:53.600]  他們勞碌同得美好的報償
[00:04:53.600 --> 00:04:57.600]  若是跌倒,這人可以扶起他的同伴
[00:04:57.600 --> 00:05:02.600]  倘若孤身跌倒,沒有別人扶起他來
[00:05:02.600 --> 00:05:05.600]  這人就有禍了
[00:05:05.600 --> 00:05:09.600]  再者,二人同睡,就都戀和
[00:05:09.600 --> 00:05:12.600]  一人獨睡,怎能戀和呢?
[00:05:12.600 --> 00:05:16.600]  若遇敵攻擊,孤身難擋
[00:05:16.600 --> 00:05:18.600]  二人就能抵擋他
[00:05:18.600 --> 00:05:22.600]  三股合成的繩子不易截斷
[00:05:22.600 --> 00:05:27.600]  這段經文可能讀到後段時
[00:05:27.600 --> 00:05:30.600]  你會想起婚禮
[00:05:30.600 --> 00:05:32.600]  因為很多人都會選擇這段經文
[00:05:32.600 --> 00:05:34.600]  讀經在婚禮中
[00:05:34.600 --> 00:05:37.600]  今日我和你分享的時候
[00:05:37.600 --> 00:05:40.600]  主要角度不是在婚禮中
[00:05:40.600 --> 00:05:43.600]  或是在夫婦之間
[00:05:43.600 --> 00:05:46.600]  而是上帝想我們怎樣
[00:05:46.600 --> 00:05:50.600]  我們的生命應該怎樣建立
[00:05:50.600 --> 00:05:53.600]  我想和你分享
[00:05:53.600 --> 00:05:55.600]  早前我收到一個電郵
[00:05:55.600 --> 00:05:57.600]  不知道大家有沒有收到
[00:05:57.600 --> 00:06:00.600]  這個電郵是來自一個叫Rebecca的人
[00:06:00.600 --> 00:06:03.600]  我不認識她
[00:06:03.600 --> 00:06:06.600]  她發了這個電郵給我
[00:06:06.600 --> 00:06:09.600]  說她想認識我,想和我一起
[00:06:09.600 --> 00:06:13.600]  我為什麼會和你有這個對話呢?
[00:06:13.600 --> 00:06:16.600]  原來她想和我連繫
[00:06:16.600 --> 00:06:18.600]  我不認識她,但她想和我連繫
[00:06:18.600 --> 00:06:20.600]  為什麼呢?右下角的照片
[00:06:20.600 --> 00:06:21.600]  其實她發了幾張照片
[00:06:21.600 --> 00:06:23.600]  這是最不清楚的照片
[00:06:23.600 --> 00:06:24.600]  所以我給你看一看
[00:06:24.600 --> 00:06:27.600]  她說她想認識新朋友
[00:06:27.600 --> 00:06:31.600]  和一些新的人士一起去聯絡
[00:06:31.600 --> 00:06:33.600]  大家看到紅色的字
[00:06:33.600 --> 00:06:36.600]  是什麼令到她和我聯絡呢?
[00:06:36.600 --> 00:06:38.600]  她說Loneliness
[00:06:38.600 --> 00:06:40.600]  她說她很Lonely
[00:06:40.600 --> 00:06:41.600]  這位Rebecca小姐
[00:06:41.600 --> 00:06:43.600]  她說她很Lonely
[00:06:43.600 --> 00:06:45.600]  要和我建立一個關係
[00:06:45.600 --> 00:06:48.600]  我相信照片是這樣的
[00:06:48.600 --> 00:06:49.600]  這些封信裡
[00:06:49.600 --> 00:06:52.600]  她給了我幾張照片
[00:06:52.600 --> 00:06:55.600]  她說很想我回覆她
[00:06:55.600 --> 00:06:57.600]  Best regard
[00:06:57.600 --> 00:06:59.600]  這個Gmail很有趣
[00:06:59.600 --> 00:07:02.600]  下面有三個選擇給我
[00:07:02.600 --> 00:07:05.600]  第一,回應她
[00:07:05.600 --> 00:07:07.600]  你在哪裡來的?
[00:07:07.600 --> 00:07:10.600]  第二,我收到你的電郵
[00:07:10.600 --> 00:07:13.600]  第三,I'm not interested
[00:07:13.600 --> 00:07:14.600]  我是沒有興趣
[00:07:14.600 --> 00:07:15.600]  周家得影姐妹
[00:07:15.600 --> 00:07:16.600]  如果你收到這個電郵
[00:07:16.600 --> 00:07:18.600]  你會怎樣回覆她?
[00:07:18.600 --> 00:07:20.600]  或者你會怎樣做?
[00:07:20.600 --> 00:07:23.600]  你猜我會怎樣做?
[00:07:23.600 --> 00:07:26.600]  你猜我會怎樣做?
[00:07:26.600 --> 00:07:28.600]  當然了
[00:07:28.600 --> 00:07:30.600]  第一個反應一定是
[00:07:30.600 --> 00:07:33.600]  這些一定是騙人的電郵
[00:07:33.600 --> 00:07:35.600]  我們應該很警覺
[00:07:35.600 --> 00:07:38.600]  我也覺得是騙人的
[00:07:38.600 --> 00:07:39.600]  不過我也不排除
[00:07:39.600 --> 00:07:42.600]  她可能真的有她的Loneliness
[00:07:42.600 --> 00:07:44.600]  她的孤單寂寞
[00:07:44.600 --> 00:07:46.600]  令到她這樣
[00:07:46.600 --> 00:07:50.600]  我首先一定要和我老婆說
[00:07:50.600 --> 00:07:52.600]  先避案
[00:07:52.600 --> 00:07:54.600]  先和老婆說
[00:07:54.600 --> 00:07:56.600]  有這樣的電郵
[00:07:56.600 --> 00:07:59.600]  我老婆讓我自己作主
[00:07:59.600 --> 00:08:00.600]  怎樣回覆她
[00:08:00.600 --> 00:08:01.600]  我一會兒就和你說
[00:08:01.600 --> 00:08:03.600]  我怎樣回覆她
[00:08:03.600 --> 00:08:06.600]  在這段經文裡頭兩句
[00:08:06.600 --> 00:08:07.600]  頭兩節
[00:08:07.600 --> 00:08:09.600]  我轉而觀看日光之下
[00:08:09.600 --> 00:08:10.600]  有一件虛空的事
[00:08:10.600 --> 00:08:11.600]  是什麼事?
[00:08:11.600 --> 00:08:13.600]  有人孤單無雙
[00:08:13.600 --> 00:08:15.600]  有人孤單無雙
[00:08:15.600 --> 00:08:17.600]  如果在原文裡說
[00:08:17.600 --> 00:08:21.600]  只有一就沒有二
[00:08:21.600 --> 00:08:22.600]  原本是這樣說的
[00:08:22.600 --> 00:08:23.600]  只有一就沒有二
[00:08:23.600 --> 00:08:26.600]  王學盤就亦孤單無雙
[00:08:26.600 --> 00:08:28.600]  然後還指出她是什麼呢?
[00:08:28.600 --> 00:08:30.600]  她沒有子沒有兄弟
[00:08:30.600 --> 00:08:31.600]  沒有子女
[00:08:31.600 --> 00:08:32.600]  她沒有說女
[00:08:32.600 --> 00:08:34.600]  沒有子沒有兄弟
[00:08:34.600 --> 00:08:37.600]  但她竟然是牢立不息
[00:08:37.600 --> 00:08:39.600]  沒有子沒有兄弟
[00:08:39.600 --> 00:08:43.600]  這裡說她是一個和人沒有關係的人
[00:08:43.600 --> 00:08:45.600]  她不單沒有下一代
[00:08:45.600 --> 00:08:48.600]  她亦沒有她身邊的兄弟和她一起
[00:08:48.600 --> 00:08:49.600]  甚至有人說
[00:08:49.600 --> 00:08:50.600]  在舊約裡面
[00:08:50.600 --> 00:08:52.600]  子和兄弟說的是什麼呢?
[00:08:52.600 --> 00:08:54.600]  是說一個承受遺產
[00:08:54.600 --> 00:08:56.600]  承繼遺產的一個身份
[00:08:56.600 --> 00:08:57.600]  她沒有
[00:08:57.600 --> 00:08:59.600]  她沒有人和她承繼遺產
[00:08:59.600 --> 00:09:03.600]  但她是一個非常拼命
[00:09:03.600 --> 00:09:05.600]  勞碌去賺錢的人
[00:09:05.600 --> 00:09:06.600]  這裡說
[00:09:06.600 --> 00:09:08.600]  她勞碌賺錢之餘
[00:09:08.600 --> 00:09:09.600]  她勞碌不息
[00:09:09.600 --> 00:09:13.600]  但她眼目也不以財富為滿足
[00:09:13.600 --> 00:09:16.600]  她有錢但她不滿足
[00:09:16.600 --> 00:09:20.600]  聖經說她是他說
[00:09:20.600 --> 00:09:22.600]  其實他說這個字原文是沒有的
[00:09:22.600 --> 00:09:23.600]  如果你看清楚
[00:09:23.600 --> 00:09:24.600]  他說是原文沒有的
[00:09:24.600 --> 00:09:30.600]  所以和學盤和新易本都在用他說或他問
[00:09:30.600 --> 00:09:33.600]  但英文和日本就有些不同
[00:09:33.600 --> 00:09:36.600]  因為翻譯的時候
[00:09:36.600 --> 00:09:39.600]  這個就是為了完整一點
[00:09:39.600 --> 00:09:43.600]  因為突然間由第三身轉為第一身
[00:09:43.600 --> 00:09:45.600]  我勞碌自己卻不享福
[00:09:45.600 --> 00:09:46.600]  這裡有個轉接
[00:09:46.600 --> 00:09:47.600]  怎樣轉接呢?
[00:09:47.600 --> 00:09:48.600]  和學盤說他說
[00:09:48.600 --> 00:09:51.600]  但英文的翻譯很特別
[00:09:51.600 --> 00:09:53.600]  NASB裡面說
[00:09:53.600 --> 00:09:54.600]  He never ask
[00:09:54.600 --> 00:09:56.600]  他永遠都不會問
[00:09:56.600 --> 00:10:00.600]  Message的版本就說
[00:10:00.600 --> 00:10:02.600]  Never bothering to ask
[00:10:02.600 --> 00:10:04.600]  他都懶得問
[00:10:04.600 --> 00:10:05.600]  為什麼這樣說呢?
[00:10:05.600 --> 00:10:07.600]  因為他們會覺得
[00:10:07.600 --> 00:10:10.600]  一個掛著賺錢的人
[00:10:10.600 --> 00:10:12.600]  而身邊沒有任何關係的人
[00:10:12.600 --> 00:10:15.600]  其實他是不懂得做一個反思
[00:10:15.600 --> 00:10:18.600]  去問我勞碌自己卻不享福
[00:10:18.600 --> 00:10:20.600]  到底是為了誰呢?
[00:10:20.600 --> 00:10:22.600]  這也是虛空
[00:10:22.600 --> 00:10:24.600]  是極重的擔子
[00:10:24.600 --> 00:10:27.600]  極重的擔子在新易本裡翻譯是
[00:10:27.600 --> 00:10:28.600]  勞苦的擔子
[00:10:28.600 --> 00:10:31.600]  這是更加貼切的翻譯
[00:10:31.600 --> 00:10:32.600]  很勞苦
[00:10:32.600 --> 00:10:33.600]  一生勞勞碌碌
[00:10:33.600 --> 00:10:34.600]  很勞苦
[00:10:34.600 --> 00:10:35.600]  到底是為了誰呢?
[00:10:35.600 --> 00:10:38.600]  似乎在這裡
[00:10:38.600 --> 00:10:41.600]  作者沒有給一個很直接的答案
[00:10:41.600 --> 00:10:44.600]  但其實在下文9至12節
[00:10:44.600 --> 00:10:48.600]  就是一個可以說是很好的回應
[00:10:48.600 --> 00:10:51.600]  他的生命不得到滿足
[00:10:51.600 --> 00:10:54.600]  滿足這個字在這裡是說
[00:10:54.600 --> 00:10:56.600]  一個人他能夠去飽足
[00:10:56.600 --> 00:11:00.600]  他可以正面的滿意飽足滿足
[00:11:00.600 --> 00:11:02.600]  這個字都可以用一個
[00:11:02.600 --> 00:11:04.600]  如果是反面來使用的時候
[00:11:04.600 --> 00:11:05.600]  就是很沉溺
[00:11:05.600 --> 00:11:07.600]  過多地擁有
[00:11:07.600 --> 00:11:10.600]  使他沉溺在當中的裡面
[00:11:10.600 --> 00:11:11.600]  七位弟兄姊妹
[00:11:11.600 --> 00:11:12.600]  在你的生命裡面
[00:11:12.600 --> 00:11:14.600]  你有沒有這個知足
[00:11:14.600 --> 00:11:16.600]  或者這個滿足
[00:11:16.600 --> 00:11:17.600]  在傳道書裡面
[00:11:17.600 --> 00:11:19.600]  滿足這個字不只是這裡出現
[00:11:19.600 --> 00:11:22.600]  其中在四章八節裡面是這樣說
[00:11:22.600 --> 00:11:24.600]  剛剛這個是四章八節
[00:11:24.600 --> 00:11:28.600]  另外五章十節和六章三節裡面都有提到
[00:11:28.600 --> 00:11:31.600]  他說喜愛銀子的不因得銀子滿足
[00:11:31.600 --> 00:11:34.600]  也不會因為得到利益而知足
[00:11:34.600 --> 00:11:35.600]  六章三節說
[00:11:35.600 --> 00:11:38.600]  人若生一百個兒子
[00:11:38.600 --> 00:11:40.600]  活許多歲數
[00:11:40.600 --> 00:11:42.600]  他即使壽命很長
[00:11:42.600 --> 00:11:45.600]  心裡卻不因福樂而滿足
[00:11:45.600 --> 00:11:46.600]  新年了
[00:11:46.600 --> 00:11:48.600]  祝福你百子千孫
[00:11:48.600 --> 00:11:49.600]  長命百歲
[00:11:49.600 --> 00:11:51.600]  如果生日的時候
[00:11:51.600 --> 00:11:57.600]  這兩個是一個很重要的福樂的應許
[00:11:57.600 --> 00:12:00.600]  有很多的兒女和長命的壽數
[00:12:00.600 --> 00:12:02.600]  但都不能夠滿足
[00:12:02.600 --> 00:12:06.600]  究竟我們人生勞碌是為了什麼呢
[00:12:06.600 --> 00:12:09.600]  傳道者在一章三節已經提及了
[00:12:09.600 --> 00:12:11.600]  人一切的勞碌
[00:12:11.600 --> 00:12:13.600]  就是他在日光之下的勞碌
[00:12:13.600 --> 00:12:15.600]  究竟有什麼益處呢
[00:12:15.600 --> 00:12:17.600]  三章十二十三節有提到
[00:12:17.600 --> 00:12:20.600]  我知道人除了終身喜樂
[00:12:20.600 --> 00:12:21.600]  立福
[00:12:21.600 --> 00:12:23.600]  沒有一件幸福的事
[00:12:23.600 --> 00:12:24.600]  並且人人吃喝
[00:12:24.600 --> 00:12:27.600]  在他一切勞碌中享福
[00:12:27.600 --> 00:12:29.600]  這也是神的賞賜
[00:12:29.600 --> 00:12:32.600]  勞碌似乎不是完全沒有好處
[00:12:32.600 --> 00:12:37.600]  不過剛才在四章第八節提醒我們
[00:12:37.600 --> 00:12:39.600]  這個人沒有任何的關係
[00:12:39.600 --> 00:12:42.600]  以至勞碌其實真的不知道為了什麼
[00:12:42.600 --> 00:12:43.600]  為了誰
[00:12:43.600 --> 00:12:44.600]  沒有關係
[00:12:44.600 --> 00:12:47.600]  在這段經文上
[00:12:47.600 --> 00:12:49.600]  其實四章的四至六節
[00:12:49.600 --> 00:12:55.600]  四和六節都一樣有提到勞碌的教導
[00:12:55.600 --> 00:12:57.600]  我讀一讀給大家聽
[00:12:57.600 --> 00:13:03.600]  我又見人為一切的勞碌和各樣靈巧的工作
[00:13:03.600 --> 00:13:05.600]  就被淪捨疾渡
[00:13:05.600 --> 00:13:07.600]  這也是虛空也是暴風
[00:13:07.600 --> 00:13:10.600]  如每人抱著手吃自己的肉
[00:13:10.600 --> 00:13:13.600]  滿了一把得享安靜
[00:13:13.600 --> 00:13:17.600]  強如滿了兩把勞碌暴風
[00:13:17.600 --> 00:13:19.600]  這裡一直都在說一個人
[00:13:19.600 --> 00:13:20.600]  他不知足
[00:13:20.600 --> 00:13:22.600]  甚至乎有色經家去說
[00:13:22.600 --> 00:13:24.600]  一個財迷心竅的人
[00:13:24.600 --> 00:13:26.600]  他的生命是注定虛空
[00:13:26.600 --> 00:13:29.600]  他想擁有更多的財富而勞碌
[00:13:29.600 --> 00:13:32.600]  以至他未能享受所擁有的一切
[00:13:32.600 --> 00:13:37.600]  更加他不能夠和人分享他生命中所得到的
[00:13:37.600 --> 00:13:42.600]  因為這裡說沒有人和他去承繼他的遺產
[00:13:42.600 --> 00:13:44.600]  究竟他為了什麼
[00:13:44.600 --> 00:13:46.600]  在新日記裏面我們見到保羅很好
[00:13:46.600 --> 00:13:47.600]  他提醒我們
[00:13:47.600 --> 00:13:51.600]  他說因為我們沒有帶什麼到世上來
[00:13:51.600 --> 00:13:54.600]  也不能夠帶什麼走
[00:13:54.600 --> 00:13:56.600]  只要有衣有食
[00:13:56.600 --> 00:13:58.600]  我們就應該知足
[00:13:58.600 --> 00:14:00.600]  只要有衣有食
[00:14:00.600 --> 00:14:02.600]  我們就該知足
[00:14:02.600 --> 00:14:04.600]  這一節的經文都成為我們一家
[00:14:04.600 --> 00:14:06.600]  在過去的日子裏面
[00:14:06.600 --> 00:14:08.600]  一直一直提醒
[00:14:08.600 --> 00:14:11.600]  上帝都給很多恩典給我們
[00:14:11.600 --> 00:14:12.600]  雖然我們有的不是很多
[00:14:12.600 --> 00:14:14.600]  但我們很感謝上帝
[00:14:14.600 --> 00:14:16.600]  有很多愛在我們生命裏面
[00:14:16.600 --> 00:14:17.600]  我們很知足
[00:14:17.600 --> 00:14:20.600]  能夠有衣有食就當知足
[00:14:22.600 --> 00:14:26.600]  另外在提摩太前書第六章後一點點就有提到
[00:14:26.600 --> 00:14:28.600]  至於那些今世富足的人
[00:14:28.600 --> 00:14:31.600]  你要祝福他們不要自高
[00:14:31.600 --> 00:14:33.600]  有幾個不要
[00:14:33.600 --> 00:14:37.600]  不要依賴靠不住的錢財
[00:14:37.600 --> 00:14:39.600]  那要依賴什麼
[00:14:39.600 --> 00:14:43.600]  要依靠那厚此萬物給我們享受的神
[00:14:43.600 --> 00:14:45.600]  又要祝福他們要行善
[00:14:45.600 --> 00:14:46.600]  在好事上富足
[00:14:46.600 --> 00:14:48.600]  甘心施捨
[00:14:48.600 --> 00:14:50.600]  樂意分享
[00:14:50.600 --> 00:14:52.600]  為自己積存財富
[00:14:52.600 --> 00:14:55.600]  為將來打美好的根基
[00:14:55.600 --> 00:14:59.600]  好使他們能夠把握真正的生命
[00:14:59.600 --> 00:15:01.600]  聖經提醒我們
[00:15:01.600 --> 00:15:04.600]  如果上帝使你富足的時候
[00:15:04.600 --> 00:15:06.600]  你是要和別人分享的
[00:15:06.600 --> 00:15:09.600]  你甘心施捨樂意分享的時候
[00:15:09.600 --> 00:15:12.600]  原來你就是能夠把握真正的生命
[00:15:12.600 --> 00:15:16.600]  就不會像虛空的人那樣
[00:15:16.600 --> 00:15:17.600]  傳道者所說的
[00:15:17.600 --> 00:15:19.600]  找那麼多做什麼
[00:15:19.600 --> 00:15:21.600]  不知道為了誰
[00:15:21.600 --> 00:15:22.600]  當然我們知道
[00:15:22.600 --> 00:15:26.600]  這個分享其實都是出於上帝給我們的愛
[00:15:26.600 --> 00:15:28.600]  我們知道這個分享的能力
[00:15:28.600 --> 00:15:30.600]  都是出於上帝給我們的能力
[00:15:30.600 --> 00:15:31.600]  我們也知道
[00:15:31.600 --> 00:15:35.600]  我們的生命都是為了上帝而活
[00:15:35.600 --> 00:15:38.600]  所以神提醒我們
[00:15:38.600 --> 00:15:40.600]  透過《仕途行傳》
[00:15:40.600 --> 00:15:42.600]  盧家醫生這樣說
[00:15:42.600 --> 00:15:44.600]  我凡事給你們作榜樣
[00:15:44.600 --> 00:15:46.600]  讓你們知道應當這樣勞苦付作
[00:15:46.600 --> 00:15:47.600]  軟弱的人有當
[00:15:47.600 --> 00:15:49.600]  紀念主耶穌的話
[00:15:49.600 --> 00:15:55.600]  施比壽更為有福
[00:15:55.600 --> 00:15:57.600]  我們有能力去給予的時候
[00:15:57.600 --> 00:16:02.600]  比接受那個人更加有福
[00:16:02.600 --> 00:16:05.600]  我以前是很不明白的
[00:16:05.600 --> 00:16:06.600]  認識我的人就知道
[00:16:06.600 --> 00:16:08.600]  劉英峰是一個看錢
[00:16:08.600 --> 00:16:15.600]  以前的我看錢是一個很重要的人
[00:16:15.600 --> 00:16:16.600]  我以前是不明白的
[00:16:16.600 --> 00:16:18.600]  為什麼施比壽更有福
[00:16:18.600 --> 00:16:21.600]  當然是受那個人有福
[00:16:21.600 --> 00:16:24.600]  我想當年我和我太太結婚之後
[00:16:24.600 --> 00:16:25.600]  有一點錢
[00:16:25.600 --> 00:16:27.600]  教會有弟兄姊妹讀神學
[00:16:27.600 --> 00:16:30.600]  我們能夠去奉獻給他們
[00:16:30.600 --> 00:16:32.600]  我覺得真的很感恩
[00:16:32.600 --> 00:16:35.600]  原來有這個能力是很有福氣
[00:16:35.600 --> 00:16:37.600]  到我做神學生的時候
[00:16:37.600 --> 00:16:40.600]  我們的需要上帝看見
[00:16:40.600 --> 00:16:41.600]  然後去感動人
[00:16:41.600 --> 00:16:44.600]  去奉獻給我們
[00:16:44.600 --> 00:16:47.600]  去幫助我們
[00:16:47.600 --> 00:16:49.600]  甚至接濟我們
[00:16:49.600 --> 00:16:54.600]  但當時的受的感覺
[00:16:54.600 --> 00:16:57.600]  完全感覺到施比壽更為有福
[00:16:57.600 --> 00:17:00.600]  這句話真的是真正的道理
[00:17:00.600 --> 00:17:01.600]  在我們生命裡
[00:17:01.600 --> 00:17:03.600]  或許你覺得自己金錢不夠付足
[00:17:03.600 --> 00:17:04.600]  我怎樣付呢?
[00:17:04.600 --> 00:17:05.600]  不要緊
[00:17:05.600 --> 00:17:06.600]  你有的能力
[00:17:06.600 --> 00:17:08.600]  你有的愛心
[00:17:08.600 --> 00:17:10.600]  上帝給你的使命
[00:17:10.600 --> 00:17:12.600]  你要記得和別人分享
[00:17:12.600 --> 00:17:14.600]  所以剛才的Rebecca
[00:17:14.600 --> 00:17:16.600]  我怎樣回覆她呢?
[00:17:16.600 --> 00:17:18.600]  我用有限的英文跟她說
[00:17:18.600 --> 00:17:20.600]  願你平安
[00:17:20.600 --> 00:17:22.600]  我想你不是需要我
[00:17:22.600 --> 00:17:24.600]  你是需要耶穌基督
[00:17:24.600 --> 00:17:26.600]  我把握這個機會跟她說
[00:17:26.600 --> 00:17:29.600]  能夠滿足你生命裡的孤單
[00:17:29.600 --> 00:17:31.600]  不是我 是耶穌基督
[00:17:31.600 --> 00:17:33.600]  所以我提議她
[00:17:33.600 --> 00:17:36.600]  在你家附近找福音派的教會
[00:17:36.600 --> 00:17:38.600]  和你參加他的團契
[00:17:38.600 --> 00:17:39.600]  可能在網上
[00:17:39.600 --> 00:17:44.600]  然後我在網上找一段英文的講道
[00:17:44.600 --> 00:17:46.600]  短短的十多分鐘
[00:17:46.600 --> 00:17:48.600]  忘記了是十多分鐘還是三十分鐘
[00:17:48.600 --> 00:17:50.600]  總之是一個很有熱誠的牧師
[00:17:50.600 --> 00:17:51.600]  來跟她說
[00:17:51.600 --> 00:17:53.600]  Intimacy with God
[00:17:53.600 --> 00:17:55.600]  她要的親密關係
