
[00:00:00.000 --> 00:00:07.000]  不過我們今天已經來到《史騰傳》系列第十二講
[00:11:53.000 --> 00:11:57.000]  隨著安提拉教會的認可和差派
[00:11:57.000 --> 00:11:59.000]  《使徒行傳》十三章記載著
[00:11:59.000 --> 00:12:03.000]  保羅和巴拿巴展開了第一次宣教旅程
[00:12:03.000 --> 00:12:08.000]  保羅第一次宣教旅程
[00:12:08.000 --> 00:12:12.000]  在敘利亞的安提拉西勞基開始
[00:12:12.000 --> 00:12:16.000]  然後去了塞浦路斯
[00:12:16.000 --> 00:12:19.000]  之後他們和約翰分開了
[00:12:19.000 --> 00:12:22.000]  約翰回到了耶路撒冷
[00:12:22.000 --> 00:12:24.000]  而保羅和巴拿巴就去了
[00:12:24.000 --> 00:12:27.000]  比西底的安提拉
[00:12:27.000 --> 00:12:30.000]  在比西底的安提拉會堂
[00:12:30.000 --> 00:12:33.000]  保羅講述了一篇很長的道
[00:12:33.000 --> 00:12:35.000]  保羅引用詩篇
[00:12:35.000 --> 00:12:37.000]  向猶太人重申
[00:12:37.000 --> 00:12:40.000]  被他們釘十字架的耶穌
[00:12:40.000 --> 00:12:44.000]  其實就是那位能夠從死裡復活的尼塞亞
[00:12:44.000 --> 00:12:47.000]  並且宣告只有耶穌基督
[00:12:47.000 --> 00:12:50.000]  靠著他才可以清二
[00:12:50.000 --> 00:12:53.000]  這篇道就好像一塊石頭
[00:12:53.000 --> 00:12:56.000]  投向一個平靜的江河裡
[00:12:56.000 --> 00:12:59.000]  一石激起千層浪
[00:12:59.000 --> 00:13:02.000]  竟然有很多猶太人和愛邦人
[00:13:02.000 --> 00:13:05.000]  因此信了耶穌
[00:13:05.000 --> 00:13:09.000]  這本應是一件很值得感恩的事
[00:13:09.000 --> 00:13:10.000]  但與此同時
[00:13:10.000 --> 00:13:14.000]  在十三章裡提到那些不信的猶太人
[00:13:14.000 --> 00:13:16.000]  看到那麼多人聽保羅講道
[00:13:16.000 --> 00:13:18.000]  經文就說
[00:13:18.000 --> 00:13:20.000]  他們滿心疾悼
[00:13:20.000 --> 00:13:22.000]  辯駁保羅所說的話
[00:13:22.000 --> 00:13:24.000]  並且毀謗他
[00:13:24.000 --> 00:13:26.000]  於是保羅他們就去了
[00:13:26.000 --> 00:13:29.000]  今晚我們要看的第十四章
[00:13:29.000 --> 00:13:31.000]  以念哥這個地方
[00:13:31.000 --> 00:13:34.000]  為什麼保羅和巴拿巴
[00:13:34.000 --> 00:13:36.000]  能夠勇往直前
[00:13:36.000 --> 00:13:38.000]  繼續他們的使命呢?
[00:13:38.000 --> 00:13:41.000]  有三點很值得我們去思考
[00:13:41.000 --> 00:13:44.000]  要實踐神給我們的使命
[00:13:44.000 --> 00:13:47.000]  第一,是要有一份堅定的愛
[00:13:47.000 --> 00:13:50.000]  十四章記載到保羅和巴拿巴
[00:13:50.000 --> 00:13:53.000]  去了以哥廉、路斯德和特比
[00:13:53.000 --> 00:13:55.000]  三個城市去傳福音
[00:13:55.000 --> 00:13:57.000]  而一至七節
[00:13:57.000 --> 00:14:00.000]  保羅就在以哥廉的經歷
[00:14:00.000 --> 00:14:02.000]  傳福音的經歷
[00:14:02.000 --> 00:14:04.000]  保羅和巴拿巴
[00:14:04.000 --> 00:14:08.000]  從比西底的安提阿出發
[00:14:08.000 --> 00:14:12.000]  向著東南方向前行
[00:14:12.000 --> 00:14:15.000]  走了一百四十五公里
[00:14:15.000 --> 00:14:18.000]  大概就是三個馬拉松
[00:14:18.000 --> 00:14:21.000]  即是說從香港走到廣州
[00:14:21.000 --> 00:14:23.000]  再遠一點的距離
[00:14:23.000 --> 00:14:25.000]  去到以哥廉這個城市
[00:14:25.000 --> 00:14:27.000]  在新約時代
[00:14:27.000 --> 00:14:30.000]  大馬士革是一個繁榮之都
[00:14:30.000 --> 00:14:32.000]  就好像今天倫敦、紐約
[00:14:32.000 --> 00:14:35.000]  而以哥廉同樣被考古學家
[00:14:35.000 --> 00:14:38.000]  稱為亞細亞的大馬士革
[00:14:38.000 --> 00:14:40.000]  因為以哥廉擁有
[00:14:40.000 --> 00:14:43.000]  很像大馬士革的豐富資源
[00:14:43.000 --> 00:14:45.000]  例如有水源充足
[00:14:45.000 --> 00:14:47.000]  良好的氣候
[00:14:47.000 --> 00:14:49.000]  肥沃的土地
[00:14:49.000 --> 00:14:51.000]  這麼好條件的城市
[00:14:51.000 --> 00:14:55.000]  自然吸引了很多猶太人居住
[00:14:55.000 --> 00:14:57.000]  而猶太人聚居的地方
[00:14:57.000 --> 00:15:00.000]  很自然就會有猶太會堂
[00:15:00.000 --> 00:15:03.000]  《史獨行傳》十三章提到
[00:15:03.000 --> 00:15:08.000]  剛剛在比西底的安提阿
[00:15:08.000 --> 00:15:11.000]  被趕出境的保羅和巴拿巴
[00:15:11.000 --> 00:15:13.000]  就去了以哥廉
[00:15:13.000 --> 00:15:15.000]  十四章一節
[00:15:15.000 --> 00:15:17.000]  大家如果有留意上半節
[00:15:17.000 --> 00:15:19.000]  經文一開始說什麼?
[00:15:19.000 --> 00:15:22.000]  「同樣的事也發生在以哥廉」
[00:15:22.000 --> 00:15:26.000]  究竟「同樣的事」是指什麼呢?
[00:15:26.000 --> 00:15:29.000]  「同樣的事」就是指第一節的下半節
[00:15:29.000 --> 00:15:33.000]  保羅和巴拿巴進入了猶太人的會堂
[00:15:33.000 --> 00:15:35.000]  在那裡講道
[00:15:35.000 --> 00:15:39.000]  之前明明被猶太人迫害
[00:15:39.000 --> 00:15:42.000]  現在去了以廉國
[00:15:42.000 --> 00:15:46.000]  但保羅第一時間就去到猶太會堂講道
[00:15:46.000 --> 00:15:49.000]  弟子們,如果你是保羅
[00:15:49.000 --> 00:15:51.000]  來到以廉國
[00:15:51.000 --> 00:15:53.000]  當然是離開猶太人
[00:15:53.000 --> 00:15:55.000]  越遠越好
[00:15:55.000 --> 00:15:58.000]  逃避危險往往都是人之常情
[00:15:58.000 --> 00:16:01.000]  照道理,你這麼熟悉猶太人的保羅
[00:16:01.000 --> 00:16:03.000]  怎會不知道有危險呢?
[00:16:03.000 --> 00:16:05.000]  明知有危險
[00:16:05.000 --> 00:16:07.000]  還要去釜山行
[00:16:07.000 --> 00:16:09.000]  為什麼呢?
[00:16:09.000 --> 00:16:11.000]  在新的書卷裡
[00:16:11.000 --> 00:16:13.000]  保羅每去一個地方傳福音
[00:16:13.000 --> 00:16:17.000]  總是先去猶太會堂講福音
[00:16:17.000 --> 00:16:19.000]  有聖經學者說
[00:16:19.000 --> 00:16:23.000]  這是保羅的宣教策略
[00:16:23.000 --> 00:16:24.000]  不過我覺得
[00:16:24.000 --> 00:16:27.000]  與其說這是一個宣教策略
[00:16:27.000 --> 00:16:30.000]  倒不如說他心是猶太人
[00:16:30.000 --> 00:16:34.000]  保羅是從心而發地愛這群同胞
[00:16:34.000 --> 00:16:36.000]  我在想
[00:16:36.000 --> 00:16:38.000]  或者保羅真的太想告訴
[00:16:38.000 --> 00:16:40.000]  他所愛的猶太人知道
[00:16:40.000 --> 00:16:45.000]  耶穌基督就是彌賽亞的真相
[00:16:45.000 --> 00:16:47.000]  身為猶太人的保羅
[00:16:47.000 --> 00:16:51.000]  雖然多次被誤解、被攻擊
[00:16:51.000 --> 00:16:53.000]  依然很愛他們
[00:16:53.000 --> 00:16:55.000]  正如羅馬書9章提到
[00:16:55.000 --> 00:16:58.000]  為我的弟兄,我骨肉之親
[00:16:58.000 --> 00:17:01.000]  就是我自己被咒詛與基督分離
[00:17:01.000 --> 00:17:03.000]  我也願意
[00:17:03.000 --> 00:17:04.000]  弟兄姊妹
[00:17:04.000 --> 00:17:06.000]  你有沒有試過
[00:17:06.000 --> 00:17:09.000]  未信主的家人傳福音?
[00:17:09.000 --> 00:17:11.000]  有幾人試過?
[00:17:11.000 --> 00:17:13.000]  很多
[00:17:13.000 --> 00:17:15.000]  或者邀請他們參加教會的
[00:17:15.000 --> 00:17:18.000]  懇親旅行、崇拜、報道會等等
[00:17:18.000 --> 00:17:20.000]  你說難不難?
[00:17:20.000 --> 00:17:22.000]  難不難?
[00:17:22.000 --> 00:17:24.000]  我也舉手說非常難
[00:17:24.000 --> 00:17:26.000]  是,真的很難
[00:17:26.000 --> 00:17:27.000]  與家人傳福音
[00:17:27.000 --> 00:17:29.000]  他們全都沒有反應
[00:17:29.000 --> 00:17:32.000]  甚至有時覺得我們很煩
[00:17:32.000 --> 00:17:34.000]  他們可能往往都會說
[00:17:34.000 --> 00:17:36.000]  你自己信就好,我不管你了
[00:17:36.000 --> 00:17:38.000]  為什麼你總是逼人跟你一樣
[00:17:38.000 --> 00:17:40.000]  信耶穌呢?
[00:17:40.000 --> 00:17:42.000]  有時聽到這樣的反應
[00:17:42.000 --> 00:17:44.000]  真的覺得有點悔
[00:17:44.000 --> 00:17:46.000]  甚至灰心到一個地步
[00:17:46.000 --> 00:17:49.000]  我們心底裡都會看死家人
[00:17:49.000 --> 00:17:51.000]  是不會信主
[00:17:51.000 --> 00:17:52.000]  弟兄姊妹
[00:17:52.000 --> 00:17:57.000]  或者當我們看見保羅的榜樣
[00:17:57.000 --> 00:17:59.000]  可能都成為我們今天
[00:17:59.000 --> 00:18:02.000]  向家人傳福音的一個鼓勵
[00:18:03.000 --> 00:18:07.000]  14章2節提到
[00:18:07.000 --> 00:18:11.000]  當保羅在以念歌傳福音的時候
[00:18:11.000 --> 00:18:15.000]  不信的猶太人不單止敵視保羅
[00:18:15.000 --> 00:18:19.000]  甚至會煽動其他人仇恨他們
[00:18:19.000 --> 00:18:22.000]  保羅和巴拿巴並沒有因為這樣
[00:18:22.000 --> 00:18:25.000]  這個逼迫就灰心喪膽
[00:18:25.000 --> 00:18:27.000]  經文形容他們
[00:18:27.000 --> 00:18:29.000]  14章3節說
[00:18:29.000 --> 00:18:32.000]  倚靠主,放膽講道
[00:18:32.000 --> 00:18:37.000]  1-7節保羅他們在以念歌那段日子
[00:18:37.000 --> 00:18:42.000]  經常都活在一個被攻擊的陰霾底下
[00:18:42.000 --> 00:18:44.000]  生命受到威脅,會害怕
[00:18:44.000 --> 00:18:46.000]  這都是人之常情
[00:18:46.000 --> 00:18:49.000]  只不過經文很強調
[00:18:49.000 --> 00:18:52.000]  保羅他們能夠放膽傳福音
[00:18:52.000 --> 00:18:56.000]  全因為專心倚靠主
[00:18:56.000 --> 00:19:00.000]  更誇張的是,來到19節
[00:19:00.000 --> 00:19:04.000]  不信的猶太人竟然從安提阿
