
[00:00:00.000 --> 00:00:06.600]  讓我們在講道之先我們一起同心去禱告
[00:02:46.200 --> 00:02:48.200]  也沒有人是少一點的
[00:02:48.200 --> 00:02:50.000]  時間一去
[00:02:50.000 --> 00:02:52.200]  就好像回不了頭
[00:02:52.200 --> 00:02:54.400]  我們又沒有那些時光機
[00:02:54.400 --> 00:02:56.600]  可以回到以前
[00:02:56.600 --> 00:03:00.000]  所以我們知道時間是不會停下來
[00:03:00.000 --> 00:03:02.000]  是不會等人的
[00:03:02.000 --> 00:03:05.800]  不過有很多人都很想留住時間
[00:03:05.800 --> 00:03:08.400]  例如用一些護膚品
[00:03:08.400 --> 00:03:12.800]  化妝品去留住青春
[00:03:12.800 --> 00:03:18.000]  但是每樣事物其實都有它的期限
[00:03:18.000 --> 00:03:19.600]  例如你用一些用品
[00:03:19.600 --> 00:03:21.600]  或者一些食物會怎樣
[00:03:21.600 --> 00:03:25.600]  有那個最佳的食用限期
[00:03:25.600 --> 00:03:29.800]  有時候是會有一些到期日
[00:03:29.800 --> 00:03:33.800]  所以有人說時間就是生命
[00:03:33.800 --> 00:03:38.200]  生命是以時間作為一個單位的
[00:03:38.200 --> 00:03:44.000]  浪費別人的時間是等於什麼
[00:03:44.000 --> 00:03:46.400]  謀財害命
[00:03:46.400 --> 00:03:50.200]  浪費自己的時間
[00:03:50.200 --> 00:03:52.800]  對了 慢性自殺
[00:03:52.800 --> 00:03:54.600]  無論你這一刻
[00:03:54.600 --> 00:03:57.600]  怎樣看時間對你的意義
[00:03:57.600 --> 00:04:01.200]  盼望在這半個小時的時間裏面
[00:04:01.200 --> 00:04:03.200]  藉著今天的訊息
[00:04:03.200 --> 00:04:05.600]  也想和大家分享一下
[00:04:05.600 --> 00:04:08.000]  究竟神想我們每一個人
[00:04:08.000 --> 00:04:11.600]  要怎樣看自己生命中的時間
[00:04:11.600 --> 00:04:16.600]  讓我們知道怎樣更加精彩地過我們的人生
[00:04:16.600 --> 00:04:21.200]  今天我宣講的經文是《傳道書》三章一至十五節
[00:04:21.200 --> 00:04:24.000]  相信大家都很熟悉了
[00:04:24.000 --> 00:04:27.600]  《傳道書》有時候會給人一種錯覺
[00:04:27.600 --> 00:04:32.200]  就是覺得人生是很虛空的
[00:04:32.200 --> 00:04:34.200]  因為《傳道書》一開始就是
[00:04:34.200 --> 00:04:35.400]  虛空的虛空
[00:04:35.400 --> 00:04:37.200]  虛空的虛空
[00:04:37.200 --> 00:04:45.800]  這個想法似乎其實是有些誤解了作者寫書的目的
[00:04:45.800 --> 00:04:47.600]  其實作者
[00:04:47.600 --> 00:04:49.800]  這裡我們說傳道者
[00:04:49.800 --> 00:04:53.600]  是想從反面來指出
[00:04:53.600 --> 00:04:55.000]  在日光之下
[00:04:55.000 --> 00:04:57.200]  如果沒有神的人生
[00:04:57.200 --> 00:05:00.400]  就是一個虛空的人生
[00:05:00.400 --> 00:05:01.600]  相反
[00:05:01.600 --> 00:05:03.200]  從正面來看
[00:05:03.200 --> 00:05:09.200]  人生如果和日光之上的神建立美好的關係
[00:05:09.200 --> 00:05:14.000]  這樣的人生就是一個精彩豐富的人生
[00:05:14.000 --> 00:05:17.600]  今天特別我講到《傳道書》三章
[00:05:17.600 --> 00:05:23.600]  傳道者講到萬事萬物都有它的時間
[00:05:23.600 --> 00:05:28.600]  意思就是一切都在神的掌管底下
[00:05:28.600 --> 00:05:31.200]  其實傳道者很想圈免人
[00:05:31.200 --> 00:05:36.200]  要用一個正確的態度來享受人生
[00:05:36.200 --> 00:05:40.200]  因為豐盛的人生是神賜給人的禮物
[00:05:40.200 --> 00:05:43.800]  所以當我們去享受這份禮物的時候
[00:05:43.800 --> 00:05:46.400]  不要忘記神的恩典
[00:05:46.400 --> 00:05:50.800]  同時不要忘記神的誡命和審判
[00:05:50.800 --> 00:05:54.800]  應該要用積極的態度來敬畏祂
[00:05:54.800 --> 00:06:00.200]  接下來我們一起去讀三章一至八節
[00:06:00.200 --> 00:06:02.600]  凡事都有定期
[00:06:02.600 --> 00:06:05.600]  天下萬物都有定時
[00:06:05.600 --> 00:06:06.800]  生有時
[00:06:06.800 --> 00:06:08.000]  死有時
[00:06:08.000 --> 00:06:09.600]  災中有時
[00:06:09.600 --> 00:06:12.600]  不出所災中亦也有時
[00:06:12.600 --> 00:06:14.200]  殺戮有時
[00:06:14.200 --> 00:06:15.600]  醫治有時
[00:06:15.600 --> 00:06:17.200]  拆毀有時
[00:06:17.200 --> 00:06:19.000]  建造有時
[00:06:19.000 --> 00:06:20.200]  哭有時
[00:06:20.200 --> 00:06:21.800]  笑有時
[00:06:21.800 --> 00:06:25.200]  哀悼有時
[00:06:25.200 --> 00:06:27.400]  拋擲石頭有時
[00:06:27.400 --> 00:06:29.600]  堆砌石頭有時
[00:06:29.600 --> 00:06:33.000]  懷抱有時
[00:06:33.000 --> 00:06:34.600]  尋找有時
[00:06:34.600 --> 00:06:36.200]  失落有時
[00:06:36.200 --> 00:06:37.800]  保守有時
[00:06:37.800 --> 00:06:39.400]  捨棄有時
[00:06:39.400 --> 00:06:41.200]  撕裂有時
[00:06:41.200 --> 00:06:42.800]  逢補有時
[00:06:42.800 --> 00:06:44.400]  植物有時
[00:06:44.400 --> 00:06:46.000]  言語有時
[00:06:46.000 --> 00:06:47.600]  喜愛有時
[00:06:47.600 --> 00:06:51.000]  恨惡有時
[00:06:51.000 --> 00:06:53.800]  和好有時
[00:06:53.800 --> 00:06:58.800]  首先這一段主要講到天下萬物都有定時
[00:06:58.800 --> 00:07:02.000]  所以我們要珍惜有限的人生
[00:07:02.000 --> 00:07:04.600]  第一節是一句平行句
[00:07:04.600 --> 00:07:07.000]  傳道者宣告
[00:07:07.000 --> 00:07:09.000]  凡事都有定期
[00:07:09.000 --> 00:07:11.800]  天下萬物都有定時
[00:07:11.800 --> 00:07:14.800]  定期和定時的時間觀
[00:07:14.800 --> 00:07:19.400]  可以說是一至八節裏面的一個主線
[00:07:19.400 --> 00:07:20.600]  定期
[00:07:20.600 --> 00:07:23.000]  就是指具體特定的時間
[00:07:23.000 --> 00:07:25.800]  大家有沒有去銀行做過定期
[00:07:25.800 --> 00:07:27.200]  就是那種
[00:07:27.200 --> 00:07:31.400]  有特定的到期日
[00:07:31.400 --> 00:07:36.800]  定時就是指時間或者適合的時機
[00:07:36.800 --> 00:07:40.000]  所以傳句的意思大概就是
[00:07:40.000 --> 00:07:42.400]  所有事情的發生
[00:07:42.400 --> 00:07:45.200]  都有它既定的時間
[00:07:45.200 --> 00:07:47.600]  而這個既定的時間
[00:07:47.600 --> 00:07:49.800]  是由神所控制的
[00:07:49.800 --> 00:07:53.400]  並不是由人所控制的
[00:07:53.400 --> 00:07:55.200]  我又問一下大家
[00:07:55.200 --> 00:07:58.200]  哪一位在你家裏
[00:07:58.200 --> 00:08:00.400]  或者你自己身上
[00:08:00.400 --> 00:08:05.800]  都有一部或以上的手機
[00:08:05.800 --> 00:08:07.800]  咦
[00:08:07.800 --> 00:08:09.400]  有人是沒有手機的
[00:08:09.400 --> 00:08:10.400]  一部
[00:08:10.400 --> 00:08:12.800]  原來很多部
[00:08:12.800 --> 00:08:19.000]  我想我家裏有三四部手機
[00:08:19.000 --> 00:08:22.800]  每一部其實都沒有壞的
[00:08:22.800 --> 00:08:24.200]  為什麼這麼多部呢
[00:08:24.200 --> 00:08:27.600]  一開始你用的時候是很好的
[00:08:27.600 --> 00:08:29.400]  不知道為什麼過了一段時間
[00:08:29.400 --> 00:08:31.400]  就經常會彈一些訊息出來
[00:08:31.400 --> 00:08:33.200]  說你沒有位置
[00:08:33.200 --> 00:08:38.200]  然後又說要你去更新
[00:08:38.200 --> 00:08:40.000]  或者走不到
[00:08:40.000 --> 00:08:41.600]  然後就很慢
[00:08:41.600 --> 00:08:43.200]  好像龜速一樣
[00:08:43.200 --> 00:08:45.400]  真的不換都不行
[00:08:45.400 --> 00:08:47.800]  其實每一部用了幾年
[00:08:47.800 --> 00:08:49.800]  都還是很新的
[00:08:49.800 --> 00:08:51.800]  所以不捨得丟
[00:08:51.800 --> 00:08:54.600]  電話的最佳期限
[00:08:54.600 --> 00:08:56.000]  真的很短
[00:08:56.000 --> 00:08:58.400]  我們都沒有辦法控制
[00:08:58.400 --> 00:09:01.200]  人都有他既定的時間
[00:09:01.200 --> 00:09:04.000]  那個最佳的期限
[00:09:04.000 --> 00:09:05.400]  年輕的時候
[00:09:05.400 --> 00:09:07.600]  青春無限
[00:09:07.600 --> 00:09:11.200]  人越大又怎樣
[00:09:11.200 --> 00:09:14.400]  是胖了
[00:09:14.400 --> 00:09:15.600]  又或者
[00:09:15.600 --> 00:09:18.600]  白頭髮的highlight多了
[00:09:18.600 --> 00:09:21.200]  我說是highlight
[00:09:21.200 --> 00:09:23.400]  所謂歲月不饒人
[00:09:23.400 --> 00:09:24.600]  就是怎樣
[00:09:24.600 --> 00:09:27.000]  起身見頭雲
[00:09:27.000 --> 00:09:29.800]  真的不認老都不行
[00:09:29.800 --> 00:09:33.200]  不過人總是很想控制
[00:09:33.200 --> 00:09:35.800]  自己生命裏面的每一件事
[00:09:35.800 --> 00:09:37.800]  控制到當然是好
[00:09:37.800 --> 00:09:41.200]  但不是每樣東西都可以控制得到
[00:09:41.200 --> 00:09:43.800]  其實我們就發現
[00:09:43.800 --> 00:09:45.000]  越來越大的時候
[00:09:45.000 --> 00:09:47.600]  人能夠真正去掌握的事物
[00:09:47.600 --> 00:09:50.000]  實在是太少
[00:09:50.000 --> 00:09:53.800]  所以傳道者已經很清楚地表示
[00:09:53.800 --> 00:09:56.800]  生命之所以會有意義
[00:09:56.800 --> 00:10:00.600]  是因為有神全面的照顧
[00:10:00.600 --> 00:10:02.600]  無論是節期時令
[00:10:02.600 --> 00:10:05.600]  或者一些特別的事的發生
[00:10:05.600 --> 00:10:07.200]  大到好像人類歷史
[00:10:07.200 --> 00:10:10.400]  或者小至可能是一些生物
[00:10:10.400 --> 00:10:11.800]  植物的生長
[00:10:11.800 --> 00:10:14.000]  都有它的時間
[00:10:14.000 --> 00:10:17.400]  萬事都在神的安排之下
[00:10:17.400 --> 00:10:20.400]  傳道者在第二至八節
[00:10:20.400 --> 00:10:27.000]  列出了十四對反意的平行詩句
[00:10:27.000 --> 00:10:30.400]  說明萬物都有它的定時
[00:10:30.400 --> 00:10:32.200]  這十四個對比
[00:10:32.200 --> 00:10:34.800]  其中所包含的事
[00:10:34.800 --> 00:10:40.400]  其實都是指到人生各種不同的處境
[00:10:40.400 --> 00:10:42.000]  事例
[00:10:42.000 --> 00:10:43.400]  交叉式
[00:10:43.400 --> 00:10:48.600]  這樣說到人生裏面一些正面和負面的遭遇
[00:10:48.600 --> 00:10:54.200]  它們往往都在人沒辦法預測的時候出現
[00:10:54.200 --> 00:10:57.800]  我們看到有些是由正去到反
[00:10:57.800 --> 00:11:02.200]  有些是由反去到正
[00:11:02.200 --> 00:11:05.400]  由生命的開始與結束
[00:11:05.400 --> 00:11:08.800]  生活的喜樂和哀傷
[00:11:08.800 --> 00:11:11.800]  工作的得著和失去
[00:11:11.800 --> 00:11:14.400]  每日的動靜和喜惡
[00:11:14.400 --> 00:11:18.400]  時代的戰爭和和平等等
[00:11:18.400 --> 00:11:22.200]  在這些個人的體驗生命歷程裏面
[00:11:22.200 --> 00:11:26.000]  變數就成為了一個常態
[00:11:26.000 --> 00:11:32.800]  這些變數是會使人的生活出現了一些混亂的秩序
[00:11:32.800 --> 00:11:36.000]  所以凡事都有它的定期
[00:11:36.000 --> 00:11:38.200]  這一切都會改變
[00:11:38.200 --> 00:11:43.200]  即使這一刻你覺得是一個很艱難的歲月
[00:11:43.200 --> 00:11:47.600]  可能下一刻美好的時光又會再出現
[00:11:47.600 --> 00:11:51.200]  既然天下萬物都有它的定時
[00:11:51.200 --> 00:11:56.200]  那麼人要怎樣應對這個有時的人生呢?
[00:11:56.200 --> 00:11:58.800]  近來我行山
[00:11:58.800 --> 00:12:03.000]  行山就會經常聽到那些時
[00:12:03.000 --> 00:12:04.200]  有沒有聽過?
[00:12:04.200 --> 00:12:04.800]  好
[00:12:04.800 --> 00:12:07.000]  夏天比較多一點
[00:12:07.000 --> 00:12:10.200]  那些蟬的叫聲
[00:12:10.200 --> 00:12:11.800]  我想問一下大家知不知道
[00:12:11.800 --> 00:12:17.600]  蟬其實是一種非常之長壽的昆蟲
[00:12:17.600 --> 00:12:21.800]  蟬短起來都有兩三年
[00:12:21.800 --> 00:12:26.400]  你猜牠的長命可以去到多少年?
[00:12:26.400 --> 00:12:28.600]  三十多年
[00:12:28.600 --> 00:12:31.000]  又沒有那麼長
[00:12:31.000 --> 00:12:32.000]  減一半
[00:12:32.000 --> 00:12:33.800]  我給牠十七年
[00:12:33.800 --> 00:12:37.600]  只不過牠的一生大部分的時間
[00:12:37.600 --> 00:12:40.800]  都在泥土裏面去度過
[00:12:40.800 --> 00:12:43.800]  牠用植物的根部為生
[00:12:43.800 --> 00:12:48.400]  牠們潛伏在泥土裏面十多年的時間
[00:12:48.400 --> 00:12:51.200]  到了一個特定的週期
[00:12:51.200 --> 00:12:54.400]  牠就會爬出地面
[00:12:54.400 --> 00:12:55.800]  然後乳化
[00:12:55.800 --> 00:12:57.800]  然後就蟬退
[00:12:57.800 --> 00:12:59.600]  然後就飛起
[00:12:59.600 --> 00:13:03.200]  然後就在那裡叫
[00:13:03.200 --> 00:13:06.200]  大家又知不知道牠出土之後
[00:13:06.200 --> 00:13:09.200]  生存到多久?
[00:13:09.200 --> 00:13:10.400]  猜猜
[00:13:10.400 --> 00:13:13.200]  三個月
[00:13:13.200 --> 00:13:14.000]  一天
[00:13:14.000 --> 00:13:17.400]  嘩 那又沒有那麼短
[00:13:17.400 --> 00:13:20.400]  牠有兩個星期的壽命
[00:13:20.400 --> 00:13:23.000]  原來多年的潛伏
[00:13:23.000 --> 00:13:27.000]  換來只有兩個星期的生命
[00:13:27.000 --> 00:13:31.600]  潛在地面上的生命雖然是很短暫
[00:13:31.600 --> 00:13:35.400]  但是牠們絕對不會浪費牠們的時間
[00:13:35.400 --> 00:13:38.200]  牠們會把握著陽光
[00:13:38.200 --> 00:13:40.200]  去做日光浴
[00:13:40.200 --> 00:13:42.800]  會盡情地唱歌
[00:13:42.800 --> 00:13:46.800]  把握著做物主給牠有限的時光
[00:13:46.800 --> 00:13:48.400]  完成使命
[00:13:48.400 --> 00:13:51.800]  牠們在交配之後就會死去
[00:13:51.800 --> 00:13:53.200]  頂姊妹
[00:13:53.200 --> 00:13:55.800]  我們在有限的歲月裏面
[00:13:55.800 --> 00:13:59.400]  又怎樣度過我們的人生呢?
[00:13:59.400 --> 00:14:02.200]  我們會不會只顧著做事
[00:14:02.200 --> 00:14:05.400]  而忽略家人的需要呢?
[00:14:05.400 --> 00:14:08.800]  我們又用多少時間來做運動
[00:14:08.800 --> 00:14:11.400]  注意自己的健康呢?
[00:14:11.400 --> 00:14:13.800]  我們會不會用很多時間
[00:14:13.800 --> 00:14:15.600]  去多拿一個學位
[00:14:15.600 --> 00:14:19.200]  而錯失侍奉神的機會呢?
[00:14:19.200 --> 00:14:22.200]  我們會不會浪費了很多時間
[00:14:22.200 --> 00:14:25.000]  去憂慮、去不開心
[00:14:25.000 --> 00:14:30.200]  而沒有依靠著去過喜樂的生活呢?
[00:14:30.200 --> 00:14:33.800]  傳道者要我們在有限的時間裏面
[00:14:33.800 --> 00:14:36.200]  看重自己的人生
[00:14:36.200 --> 00:14:38.400]  不單止要把握時機
[00:14:38.400 --> 00:14:41.200]  還要不要浪費時間
[00:14:41.200 --> 00:14:44.200]  所以其實有很多事是很重要
[00:14:44.200 --> 00:14:45.400]  但是不急的
[00:14:45.400 --> 00:14:47.200]  例如什麼呢?
[00:14:47.200 --> 00:14:50.400]  例如你祈禱、讀經
[00:14:50.400 --> 00:14:52.600]  或者回崇拜
[00:14:52.600 --> 00:14:54.800]  和家人相處
[00:14:54.800 --> 00:14:56.800]  這些都是很重要的
[00:14:56.800 --> 00:14:59.600]  但有些事可能很急的
[00:14:59.600 --> 00:15:01.400]  但不重要的
[00:15:01.400 --> 00:15:04.000]  例如開一些例會
[00:15:04.000 --> 00:15:07.200]  或者一些很臨時的任務
[00:15:07.200 --> 00:15:12.000]  我們要分辨什麼是非做不可
[00:15:12.000 --> 00:15:14.800]  它的優先次序是什麼呢?
[00:15:14.800 --> 00:15:16.000]  弟兄姊妹
[00:15:16.000 --> 00:15:20.400]  時間、生命都是神所賜的
[00:15:20.400 --> 00:15:22.800]  即使有時候在人生際遇裏面
[00:15:22.800 --> 00:15:25.400]  我們是沒有辦法控制得到
[00:15:25.400 --> 00:15:29.600]  我們要更加好好善用我們的時間
[00:15:29.600 --> 00:15:32.000]  珍惜生命
[00:15:32.000 --> 00:15:36.800]  我們可以嘗試為神去作出一些改變
[00:15:36.800 --> 00:15:38.200]  例如一些生活的習慣
[00:15:38.200 --> 00:15:40.000]  少一點看手機
[00:15:40.000 --> 00:15:43.000]  生活的態度就是健康飲食
[00:15:43.000 --> 00:15:45.400]  多做一些運動
[00:15:45.400 --> 00:15:49.200]  或者怎樣想想去為神多結果子
[00:15:49.200 --> 00:15:52.200]  做一個忠心良善的管家
[00:15:52.200 --> 00:15:56.000]  多關心你身邊的家人、朋友
[00:15:56.000 --> 00:15:58.400]  以及用喜樂、平安的心
[00:15:58.400 --> 00:16:03.200]  去享受神所賜給我們每一天
[00:16:03.200 --> 00:16:09.400]  接下來我們一起讀三章九至十一節
[00:16:09.400 --> 00:16:11.200]  「這樣看來
[00:16:11.200 --> 00:16:16.600]  做事的人在他的勞碌上有什麼益處呢?
[00:16:16.600 --> 00:16:19.600]  我見神叫世人勞苦
[00:16:19.600 --> 00:16:23.000]  使他們在其中受經煉
[00:16:23.000 --> 00:16:24.800]  神造萬物
[00:16:24.800 --> 00:16:28.000]  各按其事成為美好
[00:16:28.000 --> 00:16:32.200]  又將永生安置在世人心裏
[00:16:32.200 --> 00:16:35.600]  然而神從此至終的作為
[00:16:35.600 --> 00:16:38.800]  人不能參透」
[00:16:38.800 --> 00:16:40.800]  接下來這段主要講到
[00:16:40.800 --> 00:16:43.400]  各按其事成美好
[00:16:43.400 --> 00:16:47.600]  神的作為人是不能夠參透得到的
[00:16:47.600 --> 00:16:51.800]  在第九節傳道者以一個反問句作為一個開始
[00:16:51.800 --> 00:16:56.600]  他的反問句似乎帶出了一個結論
[00:16:56.600 --> 00:17:00.400]  就是說既然一切都有定時
[00:17:00.400 --> 00:17:05.800]  人看來其實都不能夠去改變一些什麼自然現象
[00:17:05.800 --> 00:17:09.200]  或者這個殘酷的現實
[00:17:09.200 --> 00:17:11.400]  那麼辛苦為了什麼呢?
[00:17:11.400 --> 00:17:14.200]  不如聽天由命算了
[00:17:14.200 --> 00:17:16.600]  針對第九節的反問
[00:17:16.600 --> 00:17:19.200]  傳道者在十至十一節
[00:17:19.200 --> 00:17:23.200]  是用一個自問自答的方式來回應的
[00:17:23.200 --> 00:17:26.000]  第十節傳道者說「我見」
[00:17:26.000 --> 00:17:29.200]  「我見」是一個動詞
[00:17:29.200 --> 00:17:31.600]  在傳道書出現了很多次
[00:17:31.600 --> 00:17:34.400]  一共有47字這麼多
[00:17:34.400 --> 00:17:38.600]  這裡是以第一人稱的形式出現
[00:17:38.600 --> 00:17:41.000]  其實就是說傳道者
[00:17:41.000 --> 00:17:44.600]  這裡是他本身的一些主觀的觀點
[00:17:44.600 --> 00:17:46.800]  和一些反省
[00:17:46.800 --> 00:17:53.400]  傳道者他觀看神給世人的勞苦或者一些重擔
[00:17:53.400 --> 00:17:57.200]  他得出一個結論一個重點
[00:17:57.200 --> 00:18:02.600]  就是神使人在當中真的很勞苦
[00:18:02.600 --> 00:18:06.000]  作為香港的打工仔都一樣
[00:18:06.000 --> 00:18:09.200]  真的很勞苦也很辛苦
[00:18:09.200 --> 00:18:12.800]  根據美國手機保安技術公司
[00:18:12.800 --> 00:18:19.600]  KISI發表的2020年工作與生活平衡城市報告
[00:18:19.600 --> 00:18:21.000]  大家猜一下
[00:18:21.000 --> 00:18:28.600]  香港在最過度勞累城市裡面排行第幾名呢?
[00:18:28.600 --> 00:18:29.200]  對了
[00:18:29.200 --> 00:18:31.000]  你覺得他很厲害
[00:18:31.000 --> 00:18:31.600]  第一
[00:18:31.600 --> 00:18:34.600]  其實他真的是第一
[00:18:34.600 --> 00:18:36.600]  第二名就是新加坡
[00:18:36.600 --> 00:18:38.600]  第三名就是首爾
[00:18:38.600 --> 00:18:43.200]  其實這些拿第一就不是值得這麼開心
[00:18:43.200 --> 00:18:44.800]  按研究結果顯示
[00:18:44.800 --> 00:18:48.800]  香港有接近三成的打工仔
[00:18:48.800 --> 00:18:53.200]  每星期工作超過48小時
[00:18:53.200 --> 00:18:56.000]  用最基本的48小時計算
[00:18:56.000 --> 00:18:57.600]  你上午班
[00:18:57.600 --> 00:19:03.800]  就是說平均一天要工作9至10小時這麼多
[00:19:03.800 --> 00:19:06.000]  我想問一下有哪一位弟兄姊妹
[00:19:06.000 --> 00:19:11.600]  你每星期工作超過48小時的?
[00:19:11.600 --> 00:19:13.200]  嘩
[00:19:13.200 --> 00:19:15.000]  零星而已
[00:19:15.000 --> 00:19:16.600]  應該就
[00:19:16.600 --> 00:19:20.600]  大家都不是這三成的打工仔了
[00:19:20.600 --> 00:19:26.000]  工作已經佔去了一個人一天大部分的時間
[00:19:26.000 --> 00:19:29.000]  不要說什麼工作生活要平衡
[00:19:29.000 --> 00:19:32.000]  連睡覺的時間都沒得剩
[00:19:32.000 --> 00:19:39.000]  原來這些勞苦在傳道者的眼中都有它的時機
[00:19:39.000 --> 00:19:40.400]  在第十一節
[00:19:40.400 --> 00:19:43.000]  傳道者就說道
[00:19:43.000 --> 00:19:44.400]  神造萬物
[00:19:44.400 --> 00:19:46.000]  國安其時
[00:19:46.000 --> 00:19:48.000]  成為美好
[00:19:48.000 --> 00:19:52.000]  國安其時的其時是什麼呢?
[00:19:52.000 --> 00:19:54.800]  英文有兩種翻譯
[00:19:54.800 --> 00:19:58.000]  第一種翻譯是In His Time
[00:19:58.000 --> 00:20:00.200]  就是神的時間
[00:20:00.200 --> 00:20:03.000]  第二種翻譯是In Its Time
[00:20:03.000 --> 00:20:06.800]  就是說那件物件是它自己的時間
[00:20:06.800 --> 00:20:09.000]  如果是神的時間
[00:20:09.000 --> 00:20:14.800]  似乎每件事情必定有神所定的時間
[00:20:14.800 --> 00:20:17.800]  一個成為美好的時間
[00:20:17.800 --> 00:20:21.800]  如果是它自己那件物件的時間
[00:20:21.800 --> 00:20:24.600]  就不一定要去到最後
[00:20:24.600 --> 00:20:26.600]  那個美好的時候
[00:20:26.600 --> 00:20:30.200]  總之是一個適當的時間
[00:20:30.200 --> 00:20:31.400]  美好
[00:20:31.400 --> 00:20:34.600]  原本的意思是有很美
[00:20:34.600 --> 00:20:36.400]  很適合
[00:20:36.400 --> 00:20:39.800]  很剛剛好的意思
[00:20:39.800 --> 00:20:42.800]  舊約聖經曾經用這個字來形容
[00:20:42.800 --> 00:20:45.000]  譬如人的外表
[00:20:45.000 --> 00:20:46.400]  眼睛
[00:20:46.400 --> 00:20:49.400]  或者聲音很美
[00:20:49.400 --> 00:20:50.600]  甚至形容
[00:20:50.600 --> 00:20:52.000]  譬如橄欖樹
[00:20:52.000 --> 00:20:52.600]  香柏樹
[00:20:52.600 --> 00:20:55.400]  或者城市很美
[00:20:55.400 --> 00:20:57.000]  不過在這一段
[00:20:57.000 --> 00:20:58.800]  我們通常解作
[00:20:58.800 --> 00:21:02.200]  適當會比較貼切一點
[00:21:02.200 --> 00:21:04.800]  所以全句可以這樣翻譯
[00:21:04.800 --> 00:21:07.400]  就是神讓每件事情
[00:21:07.400 --> 00:21:11.200]  都可以在合適的時間之中發生
[00:21:11.200 --> 00:21:14.200]  一切都剛剛好
[00:21:14.200 --> 00:21:19.200]  大家有沒有試過送船尾?
