
[00:00:00.000 --> 00:00:02.680]  自從上星期之後
[00:01:38.800 --> 00:01:42.200]  好 後面有兩位姐妹
[00:01:42.200 --> 00:01:43.600]  歡迎你
[00:01:43.600 --> 00:01:46.000]  招待 請你幫我給禮物
[00:01:46.000 --> 00:01:48.000]  代表教會歡迎你
[00:01:48.000 --> 00:01:51.200]  有些新來賓留名表你填了之後
[00:01:51.200 --> 00:01:53.200]  可以去到一樓的接待處
[00:01:53.200 --> 00:01:55.200]  跟我們聊聊天
[00:01:55.200 --> 00:01:57.600]  認識我們教會 麻煩你了
[00:01:57.600 --> 00:01:59.600]  上面有沒有 差不多了
[00:01:59.600 --> 00:02:01.600]  好了
[00:02:01.600 --> 00:02:03.600]  在今年度
[00:02:03.600 --> 00:02:06.000]  2023年2月開始
[00:02:06.000 --> 00:02:11.000]  長廣五堂開始一個新的講道系列的內容
[00:02:11.000 --> 00:02:13.800]  我們的題目大家看那個PowerPoint
[00:02:13.800 --> 00:02:16.400]  是五經人物事件簿
[00:02:16.400 --> 00:02:18.200]  好像很古怪
[00:02:18.200 --> 00:02:20.600]  其實是在講我們的軟弱
[00:02:20.600 --> 00:02:22.600]  你想一下你初信耶穌的時候
[00:02:22.600 --> 00:02:24.200]  由創世紀開始看的
[00:02:24.200 --> 00:02:25.400]  有沒有問題
[00:02:25.400 --> 00:02:26.800]  沒有問題
[00:02:26.800 --> 00:02:28.400]  看創世紀很容易看的
[00:02:28.400 --> 00:02:30.400]  看出埃及的你嫌不嫌
[00:02:30.400 --> 00:02:31.800]  不嫌
[00:02:31.800 --> 00:02:33.800]  你過不了20章
[00:02:33.800 --> 00:02:37.200]  20章之後有很多六例條文
[00:02:37.200 --> 00:02:40.200]  很多人出不了埃及就死在曠野
[00:02:40.200 --> 00:02:41.800]  然後又不讀聖經
[00:02:41.800 --> 00:02:44.800]  其實聖經原來很多很有意思
[00:02:44.800 --> 00:02:48.800]  很有叫做劇力的故事
[00:02:48.800 --> 00:02:51.800]  我們願意這次簡略一點
[00:02:51.800 --> 00:02:53.600]  用一個概覽方法
[00:02:53.600 --> 00:02:56.600]  嘗試了解摩西五經的經文
[00:02:56.600 --> 00:02:59.200]  於是我們當然
[00:02:59.200 --> 00:03:00.800]  宏觀去看的時候
[00:03:00.800 --> 00:03:02.600]  有些東西是要快過的
[00:03:02.600 --> 00:03:05.400]  但是讓我們不要忽略了
[00:03:05.400 --> 00:03:08.000]  整卷聖經給我們的訊息
[00:03:08.000 --> 00:03:09.000]  你記住
[00:03:09.000 --> 00:03:10.600]  以前的人看聖經
[00:03:10.600 --> 00:03:13.600]  不是我們今天靈修一張一張看的
[00:03:13.600 --> 00:03:14.600]  是怎樣的
[00:03:14.600 --> 00:03:17.600]  是一卷一卷地看的
[00:03:17.600 --> 00:03:19.000]  所以因為這個緣故
[00:03:19.000 --> 00:03:20.800]  我們忽略了一個大的圖畫
[00:03:20.800 --> 00:03:22.800]  所以我們這次這個系列
[00:03:22.800 --> 00:03:24.200]  我們在這個五經裏面
[00:03:24.200 --> 00:03:25.600]  看不同的故事
[00:03:25.600 --> 00:03:26.800]  不同的人物
[00:03:26.800 --> 00:03:28.400]  怎樣經歷上帝
[00:03:28.400 --> 00:03:31.200]  去反映我們在這個亂世
[00:03:31.200 --> 00:03:33.200]  這個混亂的世代裏面
[00:03:33.200 --> 00:03:35.400]  我們怎樣與神同行
[00:03:35.400 --> 00:03:36.600]  好不好?
[00:03:36.600 --> 00:03:38.800]  我們一起開始今天的
[00:03:38.800 --> 00:03:42.000]  五經人物事件簿的旅程
[00:03:42.000 --> 00:03:43.800]  今天我狼一點
[00:03:43.800 --> 00:03:45.600]  我看一到十一章
[00:03:45.600 --> 00:03:47.200]  根據我們的經驗
[00:03:47.200 --> 00:03:49.400]  由一到十一章讀完之後
[00:03:49.400 --> 00:03:51.000]  剛剛夠中散會
[00:03:51.000 --> 00:03:52.200]  這樣是不行的
[00:03:52.200 --> 00:03:53.400]  所以我今天
[00:03:53.400 --> 00:03:55.600]  是選取幾段經文
[00:03:55.600 --> 00:03:59.000]  選取五幅圖畫
[00:03:59.000 --> 00:04:00.000]  讓大家看看
[00:04:00.000 --> 00:04:01.600]  到底一到十一章
[00:04:01.600 --> 00:04:03.800]  是想給我們講一個什麼訊息
[00:04:03.800 --> 00:04:05.200]  而我們當中在看
[00:04:05.200 --> 00:04:06.600]  在這個環境裏面
[00:04:06.600 --> 00:04:08.200]  在講人的軟弱
[00:04:08.200 --> 00:04:09.600]  上帝的工作
[00:04:09.600 --> 00:04:10.800]  我們對照自己
[00:04:10.800 --> 00:04:12.800]  如何在這個亂世裏面
[00:04:12.800 --> 00:04:14.800]  能夠屹立不倒
[00:04:14.800 --> 00:04:16.400]  我們先開始讀聖經
[00:04:16.400 --> 00:04:18.000]  我們一起禱告好不好?
[00:04:18.000 --> 00:04:20.400]  我們全謙卑的心交託
[00:04:20.400 --> 00:04:26.400]  「滿有恩典創造天地的上帝」
[00:04:26.400 --> 00:04:29.000]  當世人走到你面前的時候
[00:04:29.000 --> 00:04:30.800]  原來我們誇厚的事
[00:04:30.800 --> 00:04:32.400]  我們認為很厲害的事
[00:04:32.400 --> 00:04:34.200]  原來都是枉費
[00:04:34.200 --> 00:04:36.200]  我們甚至過去的保障
[00:04:36.200 --> 00:04:37.800]  回頭都沒有用
[00:04:37.800 --> 00:04:39.800]  就讓我們一個全謙卑的心
[00:04:39.800 --> 00:04:41.400]  走到你華如面前
[00:04:41.400 --> 00:04:43.400]  看上帝你的心意
[00:04:43.400 --> 00:04:45.400]  使得我們得著智慧的心
[00:04:45.400 --> 00:04:47.400]  去走前面的道路
[00:04:47.400 --> 00:04:48.800]  在混亂的世代裏面
[00:04:48.800 --> 00:04:51.000]  讓我們找出真理的方向
[00:04:51.000 --> 00:04:52.400]  你的心意
[00:04:52.400 --> 00:04:53.200]  我們要禱告
[00:04:53.200 --> 00:04:54.600]  奉耶穌名求
[00:04:54.600 --> 00:04:55.600]  阿們
[00:04:55.600 --> 00:04:59.600]  好,我們首先選取的第一段經文
[00:04:59.600 --> 00:05:02.600]  就是《創世紀》的第一章二十五、二十六
[00:05:02.600 --> 00:05:03.600]  其實去到
[00:05:03.600 --> 00:05:05.600]  然後我們一起讀好不好?
[00:05:05.600 --> 00:05:07.400]  看到這些字吧?
[00:05:07.400 --> 00:05:09.600]  預備,一、二、三
[00:05:09.600 --> 00:05:12.400]  「於是神創造野獸」
[00:05:12.400 --> 00:05:14.000]  「各從其類」
[00:05:14.000 --> 00:05:16.400]  「生畜各從其類」
[00:05:16.400 --> 00:05:19.800]  「地上的昆蟲蟲各從其類」
[00:05:19.800 --> 00:05:22.000]  「神看著笑的」
[00:05:22.000 --> 00:05:25.800]  「神說我要照著我們的形象」
[00:05:25.800 --> 00:05:28.400]  「按著我們的樣式做人」
[00:05:28.400 --> 00:05:31.000]  「使他們管理海裡的魚」
[00:05:31.000 --> 00:05:32.400]  「空中的飛蛾」
[00:05:32.400 --> 00:05:35.000]  「地上的生畜和全地」
[00:05:35.000 --> 00:05:38.400]  「被地上所爬的一切昆蟲」
[00:05:38.400 --> 00:05:39.800]  看多一節經文
[00:05:39.800 --> 00:05:41.800]  第二章一到三節
[00:05:41.800 --> 00:05:42.800]  我們一起讀
[00:05:42.800 --> 00:05:43.800]  一、二、三
[00:05:43.800 --> 00:05:46.800]  「天地萬物都造勢了」
[00:05:46.800 --> 00:05:47.800]  「到第七日」
[00:05:47.800 --> 00:05:50.800]  「神造物的功已經完畢」
[00:05:50.800 --> 00:05:52.400]  「就在第七日」
[00:05:52.400 --> 00:05:54.400]  「揭了他一切的功」
[00:05:54.400 --> 00:05:55.400]  「按食了」
[00:05:55.400 --> 00:05:57.800]  「神似福給第七日」
[00:05:57.800 --> 00:05:59.400]  「定為聖日」
[00:05:59.400 --> 00:06:00.800]  「因為在這日」
[00:06:00.800 --> 00:06:03.800]  「揭了他一切創造的功」
[00:06:03.800 --> 00:06:05.800]  「就按食了」
[00:06:05.800 --> 00:06:07.800]  好,聖經讀筆
[00:06:07.800 --> 00:06:09.800]  在上年有個新聞
[00:06:09.800 --> 00:06:10.800]  不知道大家有沒有看過
[00:06:10.800 --> 00:06:13.800]  就是韓國的梨泰園
[00:06:13.800 --> 00:06:15.800]  萬聖節那一晚
[00:06:15.800 --> 00:06:16.800]  有人踩人
[00:06:16.800 --> 00:06:18.800]  他說155人
[00:06:18.800 --> 00:06:20.800]  其實應該死了158人
[00:06:20.800 --> 00:06:21.800]  有些遲些死
[00:06:21.800 --> 00:06:23.800]  在這個過程裡
[00:06:23.800 --> 00:06:26.800]  大家看新聞都震驚
[00:06:26.800 --> 00:06:28.800]  但當中有幾樣東西
[00:06:28.800 --> 00:06:29.800]  第一樣東西
[00:06:29.800 --> 00:06:31.800]  為什麼造成這樣的災難意外
[00:06:31.800 --> 00:06:33.800]  就是你知道餓了幾年疫情
[00:06:33.800 --> 00:06:34.800]  有得出來玩
[00:06:34.800 --> 00:06:35.800]  就有些人衝出來玩
[00:06:35.800 --> 00:06:36.800]  第二樣東西
[00:06:36.800 --> 00:06:39.800]  警察他們的反應是很差很遲
[00:06:39.800 --> 00:06:43.800]  於是擔覺疏導人和救人的方法
[00:06:43.800 --> 00:06:46.800]  但當中新聞的記者
[00:06:46.800 --> 00:06:48.800]  或者當中南韓的專家
[00:06:48.800 --> 00:06:52.800]  說出一個更加導致意外的成因
[00:06:52.800 --> 00:06:54.800]  原來南韓人他們有個生活習慣
[00:06:54.800 --> 00:06:56.800]  是導致意外成因
[00:06:56.800 --> 00:06:58.800]  知道是什麼習慣嗎
[00:06:58.800 --> 00:06:59.800]  不知道嗎
[00:06:59.800 --> 00:07:00.800]  知道的舉手好不好
[00:07:00.800 --> 00:07:02.800]  很多人不知道嗎
[00:07:02.800 --> 00:07:04.800]  原來你去過南韓
[00:07:04.800 --> 00:07:05.800]  搭地鐵的時候
[00:07:05.800 --> 00:07:07.800]  他們上班的時候
[00:07:07.800 --> 00:07:09.800]  塞滿人的
[00:07:09.800 --> 00:07:11.800]  人們有個動作
[00:07:11.800 --> 00:07:12.800]  就是上不到車的人
[00:07:12.800 --> 00:07:14.800]  就推人進車
[00:07:14.800 --> 00:07:17.800]  推到人塞到進去
[00:07:17.800 --> 00:07:18.800]  塞到中間
[00:07:18.800 --> 00:07:20.800]  然後他就自己上到車
[00:07:20.800 --> 00:07:23.800]  所以每次上班或者下班的時候
[00:07:23.800 --> 00:07:25.800]  出現一個現象挺有趣的
[00:07:25.800 --> 00:07:26.800]  香港人覺得很沒禮貌
[00:07:26.800 --> 00:07:28.800]  是推人推人推人
[00:07:28.800 --> 00:07:30.800]  他們習慣推人
[00:07:30.800 --> 00:07:32.800]  如果我不推人進去
[00:07:32.800 --> 00:07:33.800]  我就沒得坐車
[00:07:33.800 --> 00:07:36.800]  有種爭取自己的權益
[00:07:36.800 --> 00:07:39.800]  但不理人的感覺的行為
[00:07:39.800 --> 00:07:41.800]  這個行為成為他們的生活習慣
[00:07:41.800 --> 00:07:43.800]  在這個利太園的過程裏面
[00:07:43.800 --> 00:07:45.800]  人們習慣推人
[00:07:45.800 --> 00:07:46.800]  就推推推
[00:07:46.800 --> 00:07:47.800]  推著推著
[00:07:47.800 --> 00:07:48.800]  推死人
[00:07:48.800 --> 00:07:50.800]  就產生這個意外
[00:07:50.800 --> 00:07:53.800]  這個不單只是生活的細節
[00:07:53.800 --> 00:07:55.800]  都反映人性的
[00:07:55.800 --> 00:07:57.800]  原來人按照自己的習慣
[00:07:57.800 --> 00:07:59.800]  按照自己喜好的時候
[00:07:59.800 --> 00:08:01.800]  可能製造很多災難
[00:08:01.800 --> 00:08:02.800]  很多的不幸
[00:08:02.800 --> 00:08:03.800]  今天在人世間
[00:08:03.800 --> 00:08:04.800]  你的生活
[00:08:04.800 --> 00:08:05.800]  你的公司
[00:08:05.800 --> 00:08:06.800]  你的家庭
[00:08:06.800 --> 00:08:08.800]  都出現這樣的圖畫
[00:08:08.800 --> 00:08:09.800]  我告訴你
[00:08:09.800 --> 00:08:11.800]  《創世紀》一到十一章
[00:08:11.800 --> 00:08:13.800]  就是在說這幅圖畫
[00:08:13.800 --> 00:08:14.800]  人按照自己的習慣
[00:08:14.800 --> 00:08:16.800]  人按照自己的人性
[00:08:16.800 --> 00:08:18.800]  製造很多災難
[00:08:18.800 --> 00:08:19.800]  當然了
[00:08:19.800 --> 00:08:21.800]  一開始第一章很漂亮的
[00:08:21.800 --> 00:08:24.800]  上帝創造天地萬物
[00:08:24.800 --> 00:08:26.800]  上帝甚至在聖經當中
[00:08:26.800 --> 00:08:28.800]  第一章出現六次說
[00:08:28.800 --> 00:08:30.800]  神看著是好的
[00:08:30.800 --> 00:08:31.800]  甚至你沒留意
[00:08:31.800 --> 00:08:33.800]  上帝創造的過程中有秩序
[00:08:33.800 --> 00:08:35.800]  記不記得有什麼秩序?
[00:08:35.800 --> 00:08:37.800]  有沒有人記得
[00:08:37.800 --> 00:08:40.800]  這六天創造有什麼秩序?
[00:08:40.800 --> 00:08:42.800]  第一,做光和暗
[00:08:42.800 --> 00:08:45.800]  第二,做空氣和水
[00:08:45.800 --> 00:08:49.800]  第三,做陸地、海洋、植物、樹林
[00:08:49.800 --> 00:08:52.800]  第四,做日月、星宿
[00:08:52.800 --> 00:08:55.800]  第五,做飛鳥、海中的魚
[00:08:55.800 --> 00:08:57.800]  第六,做地上的活物
[00:08:57.800 --> 00:08:59.800]  最後,製造人
[00:08:59.800 --> 00:09:00.800]  第七,就是安息
[00:09:00.800 --> 00:09:03.800]  這個秩序不可以亂
[00:09:03.800 --> 00:09:04.800]  為什麼?
[00:09:04.800 --> 00:09:06.800]  如果上帝做了人還沒做水
[00:09:06.800 --> 00:09:08.800]  就嚇死你了
[00:09:08.800 --> 00:09:11.800]  如果上帝做了人還沒做樹林
[00:09:11.800 --> 00:09:12.800]  就曬死你了
[00:09:12.800 --> 00:09:14.800]  防曬也不行
[00:09:14.800 --> 00:09:15.800]  很有趣
[00:09:15.800 --> 00:09:18.800]  上帝是做好一切看著是好的
[00:09:18.800 --> 00:09:20.800]  然後做人
[00:09:20.800 --> 00:09:22.800]  享受其中
[00:09:22.800 --> 00:09:24.800]  反過來是很大的一件事
[00:09:24.800 --> 00:09:27.800]  我記得小弟在二十五年前
[00:09:27.800 --> 00:09:28.800]  有一個反過來的經驗
[00:09:28.800 --> 00:09:29.800]  不知道你有沒有試過
[00:09:29.800 --> 00:09:32.800]  二十五年前我在長洲的
[00:09:32.800 --> 00:09:35.800]  持幼症修院去夏令會
[00:09:35.800 --> 00:09:37.800]  重返千年夏令會
[00:09:37.800 --> 00:09:40.800]  誰知那天我撞到窗框
[00:09:40.800 --> 00:09:43.800]  撞爆了眼角
[00:09:43.800 --> 00:09:44.800]  爆血
[00:09:44.800 --> 00:09:46.800]  所以有疤痕
[00:09:46.800 --> 00:09:47.800]  近距離看到
[00:09:47.800 --> 00:09:50.800]  那時就立刻進了長洲醫院
[00:09:50.800 --> 00:09:52.800]  看急症
[00:09:52.800 --> 00:09:53.800]  長洲醫院的醫生
[00:09:53.800 --> 00:09:57.800]  我懷疑是不是建集
[00:09:57.800 --> 00:10:00.800]  他說你需要連針
[00:10:00.800 --> 00:10:01.800]  好啊 連針
[00:10:01.800 --> 00:10:03.800]  不然會爆血很危險
[00:10:03.800 --> 00:10:04.800]  他幫我連針
[00:10:04.800 --> 00:10:06.800]  連了第一下之後
[00:10:06.800 --> 00:10:07.800]  他說 糟糕
[00:10:07.800 --> 00:10:10.800]  忘了打止痛藥
[00:10:10.800 --> 00:10:11.800]  然後問我
[00:10:11.800 --> 00:10:15.800]  你打不打
[00:10:15.800 --> 00:10:17.800]  我知道要連三針
[00:10:17.800 --> 00:10:21.800]  你已經連了一針
[00:10:21.800 --> 00:10:23.800]  繼續吧 繼續吧
[00:10:23.800 --> 00:10:25.800]  那個如是者經過沒有止痛藥下
[00:10:25.800 --> 00:10:27.800]  就連了這個針
[00:10:27.800 --> 00:10:30.800]  原來反過來也挺嚴重的
[00:10:30.800 --> 00:10:32.800]  上帝不會這麼吵架
[00:10:32.800 --> 00:10:34.800]  安排好大自然
[00:10:34.800 --> 00:10:36.800]  安排好這個世界好歸死靈
[00:10:36.800 --> 00:10:40.800]  然後讓人享受在其中
[00:10:40.800 --> 00:10:42.800]  本來上帝創造這個世界
[00:10:42.800 --> 00:10:43.800]  是很想我們享受
[00:10:43.800 --> 00:10:47.800]  享受上帝那種恩典 恩惠
[00:10:47.800 --> 00:10:49.800]  然後在第二段
[00:10:49.800 --> 00:10:52.800]  很有趣的一段經文寫出
[00:10:52.800 --> 00:10:54.800]  上帝創造世界之後
[00:10:54.800 --> 00:10:56.800]  他就安息了
[00:10:56.800 --> 00:10:58.800]  於是你有沒有這個問題
[00:10:58.800 --> 00:11:00.800]  上帝是不是做得累了
[00:11:00.800 --> 00:11:01.800]  要休息一下
[00:11:01.800 --> 00:11:02.800]  當然不用了
[00:11:02.800 --> 00:11:04.800]  上帝用不著休息
[00:11:04.800 --> 00:11:05.800]  上帝愛我們
[00:11:05.800 --> 00:11:07.800]  我們設立安息日
[00:11:07.800 --> 00:11:08.800]  讓我們休息
[00:11:08.800 --> 00:11:10.800]  所以星期天可以放假
[00:11:10.800 --> 00:11:14.800]  但神學家有個很有趣的宣告
[00:11:14.800 --> 00:11:16.800]  神學家有個很好的解釋
[00:11:16.800 --> 00:11:17.800]  很棒的
[00:11:17.800 --> 00:11:18.800]  他就說
[00:11:18.800 --> 00:11:20.800]  上帝創造人類之後
[00:11:20.800 --> 00:11:22.800]  他知不知道超越時空的上帝
[00:11:22.800 --> 00:11:24.800]  知不知道人類會墮落
[00:11:24.800 --> 00:11:26.800]  知不知道亞當夏娃會犯罪
[00:11:26.800 --> 00:11:28.800]  知不知道人類會有戰爭
[00:11:28.800 --> 00:11:30.800]  會有謀殺
[00:11:30.800 --> 00:11:32.800]  他知不知道人類離開了上帝
[00:11:32.800 --> 00:11:33.800]  知道的
[00:11:33.800 --> 00:11:36.800]  甚至他知道獨生兒子為我們世人釘十字架
[00:11:36.800 --> 00:11:38.800]  他知道的
[00:11:38.800 --> 00:11:40.800]  這樣都能休息
[00:11:40.800 --> 00:11:43.800]  這樣都能放手
[00:11:43.800 --> 00:11:45.800]  原來安息日設立
[00:11:45.800 --> 00:11:47.800]  就是上帝宣告
[00:11:47.800 --> 00:11:49.800]  我知道世界多亂也好
[00:11:49.800 --> 00:11:51.800]  我都可以放手
[00:11:51.800 --> 00:11:54.800]  因為我必然得勝
[00:11:54.800 --> 00:11:55.800]  所以某個程度上
[00:11:55.800 --> 00:11:57.800]  安息日是上帝宣告
[00:11:57.800 --> 00:11:59.800]  世界多混亂
[00:11:59.800 --> 00:12:01.800]  我一定能搞定的宣告
[00:12:01.800 --> 00:12:03.800]  必然得勝
[00:12:03.800 --> 00:12:05.800]  相對下
[00:12:05.800 --> 00:12:07.800]  今天我們很多時候
[00:12:07.800 --> 00:12:09.800]  都不放手的生活
[00:12:09.800 --> 00:12:11.800]  很混亂的生活
[00:12:11.800 --> 00:12:16.800]  以下有一個中年孤獨男人的三大特點
[00:12:16.800 --> 00:12:17.800]  你對照一下
[00:12:17.800 --> 00:12:20.800]  或者你老公有沒有以下三大特點
[00:12:20.800 --> 00:12:21.800]  第一個特點
[00:12:21.800 --> 00:12:23.800]  晚上不肯睡覺看手機
[00:12:23.800 --> 00:12:27.800]  不單是男人女人都會的
[00:12:27.800 --> 00:12:28.800]  第二樣
[00:12:28.800 --> 00:12:31.800]  半夜三更拿起電視遙控不斷轉台
[00:12:31.800 --> 00:12:33.800]  但不是看的
[00:12:33.800 --> 00:12:35.800]  有沒有
[00:12:35.800 --> 00:12:36.800]  沒有
[00:12:36.800 --> 00:12:37.800]  第三點
[00:12:37.800 --> 00:12:40.800]  半夜獨自喝杯酒或者喝杯啤酒
[00:12:40.800 --> 00:12:45.800]  好像思索人生還是懷疑人生
[00:12:45.800 --> 00:12:47.800]  你見過這三點
[00:12:47.800 --> 00:12:49.800]  在你自己或者你老公
[00:12:49.800 --> 00:12:51.800]  或者你聽聞的男人身上出現的
[00:12:51.800 --> 00:12:52.800]  舉手好不好
[00:12:52.800 --> 00:12:54.800]  很少
[00:12:54.800 --> 00:12:56.800]  原來大家對男人不是那麼認識
[00:12:56.800 --> 00:12:58.800]  回男人事工吧
[00:12:58.800 --> 00:12:59.800]  可以幫到你的
[00:12:59.800 --> 00:13:01.800]  其實這三個特點
[00:13:01.800 --> 00:13:04.800]  其實數據是從我而來的
[00:13:04.800 --> 00:13:06.800]  因為我覺得我是一個中年孤獨男人
[00:13:06.800 --> 00:13:08.800]  我有三個行為
[00:13:08.800 --> 00:13:10.800]  晚上死都不肯睡
[00:13:10.800 --> 00:13:11.800]  所以現在現代人的情況
[00:13:11.800 --> 00:13:13.800]  晚上不肯睡早上不肯起床
[00:13:13.800 --> 00:13:14.800]  就是我們的特點
[00:13:14.800 --> 00:13:16.800]  因為很多事情還沒做完
[00:13:16.800 --> 00:13:17.800]  不放得低手
[00:13:17.800 --> 00:13:19.800]  那種不肯放手的心態
[00:13:19.800 --> 00:13:21.800]  多或少是你和我
[00:13:21.800 --> 00:13:23.800]  對前面不夠肯定
[00:13:23.800 --> 00:13:25.800]  但上帝說
[00:13:25.800 --> 00:13:27.800]  我創造了世界
[00:13:27.800 --> 00:13:29.800]  我一定保養到底
[00:13:29.800 --> 00:13:31.800]  今天我們的電視
[00:13:31.800 --> 00:13:32.800]  保養多少呢
[00:13:32.800 --> 00:13:33.800]  三年
[00:13:33.800 --> 00:13:36.800]  我們的老婆保養十年
[00:13:36.800 --> 00:13:39.800]  但上帝說我必保養到底
[00:13:39.800 --> 00:13:40.800]  人類幾個混亂
[00:13:40.800 --> 00:13:42.800]  他必然拯救到底
[00:13:42.800 --> 00:13:43.800]  因為得誠宣告
[00:13:43.800 --> 00:13:45.800]  第一個圖畫就是創造
[00:13:45.800 --> 00:13:47.800]  優色美麗的圖畫
[00:13:47.800 --> 00:13:49.800]  第二個圖畫就很有趣
[00:13:49.800 --> 00:13:50.800]  大家很熟悉的經文
[00:13:50.800 --> 00:13:55.800]  就是女人被蛇引誘的經文
[00:13:55.800 --> 00:13:57.800]  我們不如這樣
[00:13:57.800 --> 00:13:58.800]  既然是女人的事
[00:13:58.800 --> 00:13:59.800]  我請姐妹讀
[00:13:59.800 --> 00:14:01.800]  我們一起讀一讀
[00:14:01.800 --> 00:14:03.800]  《創世紀》第三章第四到六節
[00:14:03.800 --> 00:14:05.800]  預備一二三
[00:14:05.800 --> 00:14:07.800]  對女人說
[00:14:07.800 --> 00:14:09.800]  你們不一定死
[00:14:09.800 --> 00:14:10.800]  因為神知道
[00:14:10.800 --> 00:14:12.800]  你們吃的日子
[00:14:12.800 --> 00:14:14.800]  眼睛就明亮了
[00:14:14.800 --> 00:14:15.800]  你們不變如神
[00:14:15.800 --> 00:14:17.800]  能知道善惡
[00:14:17.800 --> 00:14:20.800]  於是女人見那果樹的果子
[00:14:20.800 --> 00:14:21.800]  好作食物
[00:14:21.800 --> 00:14:23.800]  也越人的眼目
[00:14:23.800 --> 00:14:25.800]  並且可自體外的
[00:14:25.800 --> 00:14:27.800]  神使人有智慧
[00:14:27.800 --> 00:14:29.800]  就摘下果子來
[00:14:29.800 --> 00:14:34.800]  及其他丈夫也吃了
[00:14:34.800 --> 00:14:35.800]  整段經文
[00:14:35.800 --> 00:14:37.800]  我們有時大話不解
[00:14:37.800 --> 00:14:39.800]  大家回教會熟悉了就無所謂
[00:14:39.800 --> 00:14:41.800]  但有些未信主義的人就問這個問題
[00:14:41.800 --> 00:14:42.800]  不是偷食嗎?
[00:14:42.800 --> 00:14:44.800]  用不著這麼嚴重吧
[00:14:44.800 --> 00:14:47.800]  吃了果子又要生又要死
[00:14:47.800 --> 00:14:48.800]  又要續出這些
[00:14:48.800 --> 00:14:50.800]  死亡就留不到世人身上
[00:14:50.800 --> 00:14:52.800]  你試試在家偷食一碟菜吧
[00:14:52.800 --> 00:14:54.800]  你媽媽會不會趕你出街呢?
[00:14:54.800 --> 00:14:56.800]  很多人都有這個問題
[00:14:56.800 --> 00:14:58.800]  其實整件事最關鍵的原因
[00:14:58.800 --> 00:15:00.800]  就不是偷食的問題
[00:15:00.800 --> 00:15:02.800]  是整件事
[00:15:02.800 --> 00:15:03.800]  人有個心態
[00:15:03.800 --> 00:15:05.800]  好像神一樣
[00:15:05.800 --> 00:15:07.800]  能知道善惡
[00:15:07.800 --> 00:15:10.800]  原文的翻譯有個翻譯
[00:15:10.800 --> 00:15:14.800]  好像神一樣能判別善惡
[00:15:14.800 --> 00:15:17.800]  上帝不是要我們知道善惡嗎?
[00:15:17.800 --> 00:15:18.800]  不是要我們讀聖經
[00:15:18.800 --> 00:15:21.800]  明白行真善的道路
[00:15:21.800 --> 00:15:22.800]  不是離開惡道嗎?
[00:15:22.800 --> 00:15:23.800]  不是上帝的心意嗎?
[00:15:23.800 --> 00:15:24.800]  沒問題
[00:15:24.800 --> 00:15:29.800]  你跟上帝行分辨善惡是可以的
