
[00:00:00.000 --> 00:00:04.400]  早晨,弟兄姊妹,主內平安
[00:03:56.800 --> 00:04:01.800]  我們的生命是充滿著主耶穌基督的教導
[00:04:01.800 --> 00:04:03.800]  以及那個意義在當中
[00:04:03.800 --> 00:04:06.800]  今天很想和大家去研讀
[00:04:06.800 --> 00:04:11.800]  《鐵撻萊利加前書》五章十六到十八節
[00:04:11.800 --> 00:04:14.800]  讓我們去看看這段經文如何教導我們
[00:04:14.800 --> 00:04:18.800]  當我們在等候主耶穌基督再回來的這段時間
[00:04:18.800 --> 00:04:21.800]  我們要如何去度過我們每一天的生活
[00:04:21.800 --> 00:04:22.800]  我們一起讀吧
[00:04:22.800 --> 00:04:28.800]  「要常常喜樂,不住地禱告,凡事謝因
[00:04:28.800 --> 00:04:34.800]  因為這是神在基督耶穌裡向你們所定的旨意」
[00:04:34.800 --> 00:04:36.800]  經文很短
[00:04:36.800 --> 00:04:41.800]  但是它充滿著保羅對我們的教導和命令
[00:04:41.800 --> 00:04:43.800]  當我們未進入經文之前
[00:04:43.800 --> 00:04:48.800]  我們先去了解一下《鐵撻萊利加前書》或教會的背景
[00:04:48.800 --> 00:04:51.800]  《鐵撻萊利加教會》在《史徒蘭傳》十七章裡有記載
[00:04:51.800 --> 00:04:54.800]  就是保羅第二次宣教的旅程期間
[00:04:54.800 --> 00:04:58.800]  他和西拉和提摩塔到那裡傳福音
[00:04:58.800 --> 00:05:03.800]  雖然當時有不少的希臘人和婦女都信了主
[00:05:03.800 --> 00:05:09.800]  但是那群不信主的猶太人卻很妒忌保羅的工作的果效
[00:05:09.800 --> 00:05:12.800]  以至他鼓動群眾去控告保羅
[00:05:12.800 --> 00:05:17.800]  最後令保羅要迫離開鐵撻萊利加這個地方
[00:05:17.800 --> 00:05:19.800]  保羅之後去到比利亞
[00:05:19.800 --> 00:05:24.800]  這群猶太人繼續追到那裡破壞保羅的傳道
[00:05:24.800 --> 00:05:28.800]  保羅最後只能留在雅典繼續傳道
[00:05:28.800 --> 00:05:31.800]  不能回到鐵撻萊利加教會
[00:05:31.800 --> 00:05:36.800]  所以他差遣了提摩塔回到鐵撻萊利加教會
[00:05:36.800 --> 00:05:39.800]  去建立那群初信主的信徒
[00:05:39.800 --> 00:05:41.800]  在三章一到二節
[00:05:41.800 --> 00:05:47.800]  後來保羅、提摩塔和西拉三人在哥倫多這個地方會合
[00:05:47.800 --> 00:05:51.800]  保羅亦透過提摩塔帶回來的好消息
[00:05:51.800 --> 00:05:52.800]  就是告訴他們
[00:05:52.800 --> 00:05:55.800]  雖然鐵撻萊利加教會面對很多的逼迫
[00:05:55.800 --> 00:05:59.800]  但是他們仍然堅守著信仰的堅持
[00:05:59.800 --> 00:06:03.800]  於是保羅寫了這封鐵撻萊利加前書
[00:06:03.800 --> 00:06:07.800]  去鼓勵、去堅固這群信徒
[00:06:07.800 --> 00:06:12.800]  事實上鐵撻萊利加前書總共只有五章
[00:06:12.800 --> 00:06:16.800]  但裡面有很多篇幅都提到主在來的信息
[00:06:16.800 --> 00:06:21.800]  特別在每一章的後半結束都會提及主在來
[00:06:21.800 --> 00:06:24.800]  包括一章九節到十節
[00:06:24.800 --> 00:06:26.800]  一章十節說
[00:06:26.800 --> 00:06:28.800]  「等候他兒子從天降臨
[00:06:28.800 --> 00:06:31.800]  就使神使他從死人中復活的那位
[00:06:31.800 --> 00:06:34.800]  救我們脫離將來憤怒的耶穌」
[00:06:34.800 --> 00:06:36.800]  是說到主耶穌將要回來
[00:06:36.800 --> 00:06:40.800]  他是那位帶領我們脫離憤怒的耶穌
[00:06:40.800 --> 00:06:44.800]  二章十九到二十節都有提到主在來
[00:06:44.800 --> 00:06:47.800]  當我們主耶穌在來
[00:06:47.800 --> 00:06:49.800]  我們站在祂面前的時候
[00:06:49.800 --> 00:06:52.800]  我們的盼望喜樂和所誇的冠冕是什麼呢?
[00:06:52.800 --> 00:06:54.800]  不正是你們嗎?
[00:06:54.800 --> 00:06:57.800]  你們就是我們的榮耀和喜樂」
[00:06:57.800 --> 00:07:00.800]  這裡說到當主在來的時候
[00:07:00.800 --> 00:07:03.800]  鐵撻萊利加的信徒的生命
[00:07:03.800 --> 00:07:06.800]  就是保羅的喜樂、保羅的冠冕
[00:07:06.800 --> 00:07:10.800]  三章十三節也提到要堅固信徒的信心
[00:07:10.800 --> 00:07:13.800]  讓他們主耶穌再回來的時候
[00:07:13.800 --> 00:07:16.800]  能夠成為聖潔無可指責
[00:07:16.800 --> 00:07:19.800]  四章十三節更加是我們很熟悉的
[00:07:19.800 --> 00:07:21.800]  很多時候我們在安息禮拜會提及的
[00:07:21.800 --> 00:07:23.800]  就是主再回來的時候
[00:07:23.800 --> 00:07:25.800]  我們要被主接去
[00:07:25.800 --> 00:07:27.800]  在魂中與主相遇
[00:07:27.800 --> 00:07:30.800]  到了第五章說到主再回來的日子
[00:07:30.800 --> 00:07:32.800]  他更加具體說到
[00:07:32.800 --> 00:07:35.800]  那個日子、那個時間、那個日期
[00:07:35.800 --> 00:07:36.800]  是沒有人知道
[00:07:36.800 --> 00:07:38.800]  再次提及到主回來的日子
[00:07:38.800 --> 00:07:40.800]  好像夜間的賊一樣
[00:07:40.800 --> 00:07:43.800]  所以我們信徒要隨時做好準備
[00:07:43.800 --> 00:07:48.800]  保羅也稱呼信徒是一群白晝的日子
[00:07:48.800 --> 00:07:52.800]  不是一群睡了覺不知醒的信徒
[00:07:52.800 --> 00:07:54.800]  我們要去警醒、要去等候
[00:07:54.800 --> 00:07:57.800]  但是接著五章的教導是說
[00:07:57.800 --> 00:08:00.800]  信徒之間要如何相處
[00:08:00.800 --> 00:08:03.800]  如何彼此去勸勉、互相建立
[00:08:03.800 --> 00:08:05.800]  到了十六至十八節
[00:08:05.800 --> 00:08:07.800]  這裡更加提及到一個命令
[00:08:07.800 --> 00:08:09.800]  就是在生活中要常常喜樂
[00:08:09.800 --> 00:08:12.800]  不住地禱告凡事謝因
[00:08:12.800 --> 00:08:15.800]  以至能夠實踐主的旨意
[00:08:15.800 --> 00:08:19.800]  來到第一方面
[00:08:19.800 --> 00:08:20.800]  要常常喜樂
[00:08:20.800 --> 00:08:22.800]  保羅在這裡發出一個命令
[00:08:22.800 --> 00:08:24.800]  就是要常常喜樂
[00:08:24.800 --> 00:08:25.800]  在上文
[00:08:25.800 --> 00:08:27.800]  在接受大家前書的上文
[00:08:27.800 --> 00:08:31.800]  喜樂以一個名詞作為一個出現
[00:08:31.800 --> 00:08:33.800]  其實已經出現了三次
[00:08:33.800 --> 00:08:36.800]  而動詞就在三章九節
[00:08:36.800 --> 00:08:38.800]  「我們在神面前
[00:08:38.800 --> 00:08:42.800]  因著你們滿足而有喜樂」
[00:08:42.800 --> 00:08:44.800]  那個「喜樂」就是一個動詞
[00:08:44.800 --> 00:08:46.800]  而「喜樂」這個字
[00:08:46.800 --> 00:08:49.800]  在保羅書信裡出現了二十七次
[00:08:49.800 --> 00:08:52.800]  在新約出現了七十四次
[00:08:52.800 --> 00:08:54.800]  當你細心去看
[00:08:54.800 --> 00:08:57.800]  「喜樂」這個字在聖經裡提及的上下文
[00:08:57.800 --> 00:08:59.800]  通常都是說到
[00:08:59.800 --> 00:09:01.800]  在患難裡我們而有喜樂
[00:09:01.800 --> 00:09:08.800]  或者是保羅因著他所建立的教會信徒的生命根深
[00:09:08.800 --> 00:09:10.800]  對福音的堅持而喜樂
[00:09:10.800 --> 00:09:15.800]  所以保羅在這裡也都吩咐命令
[00:09:15.800 --> 00:09:17.800]  貼撒羅尼加信徒
[00:09:17.800 --> 00:09:18.800]  縱然他們在壁壩裡
[00:09:18.800 --> 00:09:21.800]  他們仍然要常常喜樂
[00:09:21.800 --> 00:09:24.800]  這個命令會不會太過不近人情呢?
[00:09:24.800 --> 00:09:28.800]  面對壁壩仍然能夠要常常喜樂
[00:09:28.800 --> 00:09:29.800]  我們或者先來看看
[00:09:29.800 --> 00:09:31.800]  「喜樂」究竟是什麼呢?
[00:09:31.800 --> 00:09:35.800]  「喜樂」其實是聖靈的果子
[00:09:35.800 --> 00:09:38.800]  在《迦太書》五章二十二節提到
[00:09:38.800 --> 00:09:39.800]  聖靈的果子就是
[00:09:39.800 --> 00:09:47.800]  「仁愛」、「喜樂」、「和平」、「忍耐」、「恩慈」、「良善」、「信實」、「溫柔」、「節制」
[00:09:47.800 --> 00:09:51.800]  這九個果子其實是從聖靈而生
[00:09:51.800 --> 00:09:56.800]  所以不是我們人之常情可以有的
[00:09:56.800 --> 00:10:00.800]  也不是我們官能上感覺到快樂這麼簡單
[00:10:00.800 --> 00:10:04.800]  而是一種不受環境影響的
[00:10:04.800 --> 00:10:06.800]  從神而來的喜樂
[00:10:06.800 --> 00:10:10.800]  所以在《肥勒比書》四章四節裏面
[00:10:10.800 --> 00:10:11.800]  保羅說到
[00:10:11.800 --> 00:10:15.800]  「你們要靠主常常喜樂」
[00:10:15.800 --> 00:10:17.800]  「我再說,你們要喜樂」
[00:10:17.800 --> 00:10:19.800]  保羅是勸勉
[00:10:19.800 --> 00:10:21.800]  信徒要靠主常常喜樂
[00:10:21.800 --> 00:10:22.800]  意思就是
[00:10:22.800 --> 00:10:27.800]  要以主耶穌基督為喜樂的原因和基礎
[00:10:27.800 --> 00:10:29.800]  因為主耶穌是我們的救贖主
[00:10:29.800 --> 00:10:32.800]  是我們一切盼望的源頭
[00:10:32.800 --> 00:10:35.800]  當主耶穌再回來的時候
[00:10:35.800 --> 00:10:37.800]  整個世界都要被更新
[00:10:37.800 --> 00:10:41.800]  以致我們心存一個永恆的盼望
[00:10:41.800 --> 00:10:45.800]  就好像羅馬書十二章十二節說
[00:10:45.800 --> 00:10:47.800]  在盼望中要喜樂
[00:10:47.800 --> 00:10:49.800]  在患難中要忍耐
[00:10:49.800 --> 00:10:52.800]  禱告要行切一樣
[00:10:52.800 --> 00:10:55.800]  在盼望裏面我們要喜樂
[00:10:55.800 --> 00:10:57.800]  這個喜樂是在神的
[00:10:57.800 --> 00:10:59.800]  耶穌基督的拯救裏面
[00:10:59.800 --> 00:11:02.800]  那份永恆的盼望當中而帶出來的喜樂
[00:11:02.800 --> 00:11:06.800]  不是這個世界能夠給我們的喜樂
[00:11:06.800 --> 00:11:08.800]  所以當我們環觀這個世界
[00:11:08.800 --> 00:11:11.800]  我們眼望著這個世界的時候
[00:11:11.800 --> 00:11:16.800]  我們不會有一些覺得可以令我們喜樂的原因
[00:11:16.800 --> 00:11:18.800]  當我們環顧現在現實的世界
[00:11:18.800 --> 00:11:20.800]  經濟的低迷
[00:11:20.800 --> 00:11:21.800]  雖然復常了
[00:11:21.800 --> 00:11:23.800]  但很多東西好像變得不一樣了
[00:11:23.800 --> 00:11:24.800]  是不是
[00:11:24.800 --> 00:11:27.800]  或者我們和家人的關係
[00:11:27.800 --> 00:11:30.800]  又或者是我們的工作的環境
[00:11:30.800 --> 00:11:32.800]  很多東西都已經變得不一樣
[00:11:32.800 --> 00:11:34.800]  當我們如果我們的眼光
[00:11:34.800 --> 00:11:36.800]  只是望著這個世界的時候
[00:11:36.800 --> 00:11:38.800]  我們真的好像很難以喜樂
[00:11:38.800 --> 00:11:41.800]  亦都毫無盼望可言
[00:11:41.800 --> 00:11:44.800]  但就好像剛才敬拜隊裏面所唱的歌
[00:11:44.800 --> 00:11:46.800]  你是王
[00:11:46.800 --> 00:11:49.800]  正正是神是我們的王
[00:11:49.800 --> 00:11:50.800]  是世界的王
[00:11:50.800 --> 00:11:52.800]  以致到我們心上
[00:11:52.800 --> 00:11:54.800]  無論這個世界怎樣爛下去
[00:11:54.800 --> 00:11:58.800]  耶穌基督上帝仍然在當中掌權
[00:11:58.800 --> 00:12:00.800]  有一天祂會回來
[00:12:00.800 --> 00:12:01.800]  不單止接我們
[00:12:01.800 --> 00:12:04.800]  更加會將這個世界傳言的更新
[00:12:04.800 --> 00:12:06.800]  這個就是我們的喜樂
[00:12:06.800 --> 00:12:08.800]  就是我們的盼望
[00:12:08.800 --> 00:12:12.800]  亦都是我們今天面對這個毫無盼望
[00:12:12.800 --> 00:12:14.800]  毫無喜樂的世界
[00:12:14.800 --> 00:12:16.800]  一個很大的內在的資源
[00:12:16.800 --> 00:12:18.800]  我剛才這個星期三
[00:12:18.800 --> 00:12:19.800]  我有一個小組組員
[00:12:19.800 --> 00:12:20.800]  就和我分享
[00:12:20.800 --> 00:12:21.800]  星期六
[00:12:21.800 --> 00:12:22.800]  他上星期六早堂
[00:12:22.800 --> 00:12:24.800]  聽了龍太一篇
[00:12:24.800 --> 00:12:25.800]  即是聽了龍太的講道
[00:12:25.800 --> 00:12:27.800]  裏面一個遇到的故事
[00:12:27.800 --> 00:12:29.800]  裏面一個比喻很好
[00:12:29.800 --> 00:12:30.800]  那我很想和大家分享
[00:12:30.800 --> 00:12:32.800]  因為龍太就講到
[00:12:32.800 --> 00:12:34.800]  都是講到環境神作王
[00:12:34.800 --> 00:12:37.800]  在這個世界裏面神仍然作王
[00:12:37.800 --> 00:12:39.800]  他講到究竟我們今天的信徒
[00:12:39.800 --> 00:12:40.800]  是一個恆溫計
[00:12:40.800 --> 00:12:42.800]  還是一個溫度計
[00:12:42.800 --> 00:12:43.800]  恆溫計就是
[00:12:43.800 --> 00:12:45.800]  無論外面的環境如何改變
[00:12:45.800 --> 00:12:47.800]  它的溫度仍然是一致
[00:12:47.800 --> 00:12:49.800]  但是如果溫度計
[00:12:49.800 --> 00:12:51.800]  我們就會隨著外界
[00:12:51.800 --> 00:12:52.800]  冬我們就變冬
[00:12:52.800 --> 00:12:54.800]  熱我們就變熱
[00:12:54.800 --> 00:12:55.800]  我記得
[00:12:55.800 --> 00:12:57.800]  我都再聽回那篇道
[00:12:57.800 --> 00:12:58.800]  龍太就講到
[00:12:58.800 --> 00:12:59.800]  究竟我們今天的信徒
[00:12:59.800 --> 00:13:01.800]  是恆溫計
[00:13:01.800 --> 00:13:03.800]  還是溫度計
[00:13:03.800 --> 00:13:07.800]  其實有時候我們都會想
[00:13:07.800 --> 00:13:09.800]  我們很容易會看著環境
[00:13:09.800 --> 00:13:11.800]  我們很容易會跟隨環境
[00:13:11.800 --> 00:13:13.800]  去喜喜樂樂
[00:13:13.800 --> 00:13:15.800]  這個是正常不過的事情
[00:13:15.800 --> 00:13:16.800]  但是最重要
[00:13:16.800 --> 00:13:17.800]  我們要記得
[00:13:17.800 --> 00:13:20.800]  我們的神是掌管著我們的生命
[00:13:20.800 --> 00:13:22.800]  所以我們要不斷在我們生活裏面
[00:13:22.800 --> 00:13:25.800]  去操練我們這個喜樂的命令
[00:13:25.800 --> 00:13:27.800]  就是我們要知道
[00:13:27.800 --> 00:13:28.800]  神仍然在
[00:13:28.800 --> 00:13:29.800]  神在
[00:13:29.800 --> 00:13:31.800]  以致我們仍然可以喜樂
[00:13:31.800 --> 00:13:33.800]  慢慢慢慢才能夠成為
[00:13:33.800 --> 00:13:34.800]  我們生活裏面一種
[00:13:34.800 --> 00:13:38.800]  很自然流露的一種生命的氣質
[00:13:38.800 --> 00:13:40.800]  或者一種特質
[00:13:40.800 --> 00:13:41.800]  我記得
[00:13:41.800 --> 00:13:43.800]  其實我回望十二月
[00:13:43.800 --> 00:13:45.800]  我們很多時候都會回望過去
[00:13:45.800 --> 00:13:48.800]  當我回望我過去這一年的牧養生涯
[00:13:48.800 --> 00:13:50.800]  其實我都發現裏面有很多的事情
[00:13:50.800 --> 00:13:52.800]  有些事情令到我很挫敗
[00:13:52.800 --> 00:13:54.800]  在挫敗的裏面
[00:13:54.800 --> 00:13:56.800]  我對自己有很多負面的思想
[00:13:56.800 --> 00:13:59.800]  甚至我心情跌了進去低谷裏面
[00:13:59.800 --> 00:14:03.800]  我在神裏面流淚禱告
[00:14:03.800 --> 00:14:04.800]  問上帝
[00:14:04.800 --> 00:14:06.800]  為什麼我會這麼失敗
[00:14:06.800 --> 00:14:08.800]  裏面有很多的控訴
[00:14:08.800 --> 00:14:10.800]  但是很感恩
[00:14:10.800 --> 00:14:12.800]  其實那些的環境
[00:14:12.800 --> 00:14:15.800]  那些的問題還未解決
[00:14:15.800 --> 00:14:17.800]  但是神藉著祂的說話
[00:14:17.800 --> 00:14:20.800]  很及時成為我很大的安慰
[00:14:20.800 --> 00:14:23.800]  今年團契是查詩篇
[00:14:23.800 --> 00:14:24.800]  裏面的詩篇
[00:14:24.800 --> 00:14:27.800]  裏面的一些金句令到我很安慰
[00:14:27.800 --> 00:14:28.800]  詩人裏面說到
[00:14:28.800 --> 00:14:30.800]  我的好處不在你以外
[00:14:30.800 --> 00:14:32.800]  我的好處不在神的以外
[00:14:32.800 --> 00:14:34.800]  我要認定我的好處
[00:14:34.800 --> 00:14:37.800]  我的好處一切一切在神的裏面
[00:14:37.800 --> 00:14:39.800]  神是我四面的盾牌
[00:14:39.800 --> 00:14:41.800]  無論我在哪裏
[00:14:41.800 --> 00:14:43.800]  我怎樣走怎樣轉
[00:14:43.800 --> 00:14:45.800]  神的盾牌都保護著我
[00:14:45.800 --> 00:14:48.800]  但是令我最低落的時候
[00:14:48.800 --> 00:14:49.800]  其實有一次
[00:14:49.800 --> 00:14:51.800]  我原本是想回覆一個
[00:14:51.800 --> 00:14:54.800]  一個姐妹的WhatsApp
[00:14:54.800 --> 00:14:57.800]  裏面有一首詩歌叫《你說》
[00:14:57.800 --> 00:14:59.800]  當我一聽的時候
[00:14:59.800 --> 00:15:03.800]  我覺得上帝真的很及時的安慰
[00:15:03.800 --> 00:15:06.800]  很及時的鼓勵和支持
[00:15:06.800 --> 00:15:08.800]  《你說》是上帝說
[00:15:08.800 --> 00:15:10.800]  歌詞裏面這樣說
[00:15:10.800 --> 00:15:13.800]  「你說我就是你心中的所愛」
[00:15:13.800 --> 00:15:14.800]  神告訴我
[00:15:14.800 --> 00:15:16.800]  我就是祂心中的所愛
[00:15:16.800 --> 00:15:17.800]  神說
[00:15:17.800 --> 00:15:20.800]  我能夠當我看似軟弱
[00:15:20.800 --> 00:15:21.800]  你擁抱著我
[00:15:21.800 --> 00:15:22.800]  雖然跌倒犯錯
[00:15:22.800 --> 00:15:23.800]  在人群中失落
[00:15:23.800 --> 00:15:25.800]  你早就揀選我
[00:15:25.800 --> 00:15:26.800]  當我懷疑自己
[00:15:26.800 --> 00:15:28.800]  當我對自己有很多控訴的時候
[00:15:28.800 --> 00:15:30.800]  看似很軟弱
[00:15:30.800 --> 00:15:32.800]  看似自己很無助的時候
[00:15:32.800 --> 00:15:33.800]  神告訴我
[00:15:33.800 --> 00:15:35.800]  因著祂我能夠
[00:15:35.800 --> 00:15:37.800]  是因著上帝我能夠
[00:15:37.800 --> 00:15:39.800]  我可以剛強
[00:15:39.800 --> 00:15:41.800]  當我在人群裏面失落
[00:15:41.800 --> 00:15:42.800]  上帝告訴我
[00:15:42.800 --> 00:15:44.800]  祂早就揀選我
[00:15:44.800 --> 00:15:47.800]  而我只需要相信祂的話
[00:15:47.800 --> 00:15:49.800]  我只在乎祂的話
[00:15:49.800 --> 00:15:50.800]  如何去看待我
[00:15:50.800 --> 00:15:52.800]  我要在神裏面找到
[00:15:52.800 --> 00:15:53.800]  我真正的自我
[00:15:53.800 --> 00:15:55.800]  真正的價值
[00:15:55.800 --> 00:15:56.800]  我的價值
[00:15:56.800 --> 00:15:57.800]  我的自我
[00:15:57.800 --> 00:16:00.800]  不是來自外面世界給我的
[00:16:00.800 --> 00:16:02.800]  而是來自上帝的揀選
[00:16:02.800 --> 00:16:04.800]  上帝的說話
[00:16:04.800 --> 00:16:05.800]  告訴我
[00:16:05.800 --> 00:16:08.800]  我能夠仍然在神裏面
[00:16:08.800 --> 00:16:10.800]  是神所心愛
[00:16:10.800 --> 00:16:11.800]  當我一邊聽著這首詩
[00:16:11.800 --> 00:16:12.800]  我一邊哭
[00:16:12.800 --> 00:16:14.800]  而我心裏面
[00:16:14.800 --> 00:16:16.800]  很大的安慰
[00:16:16.800 --> 00:16:18.800]  裏面的喜樂
[00:16:18.800 --> 00:16:20.800]  慢慢也在當中浮現出來
[00:16:20.800 --> 00:16:22.800]  喜樂不是說一個
[00:16:22.800 --> 00:16:25.800]  官能上的感覺
[00:16:25.800 --> 00:16:27.800]  而是一種從心裏面
[00:16:27.800 --> 00:16:29.800]  從神裏面而來的喜樂
[00:16:29.800 --> 00:16:33.800]  弟兄姊妹
[00:16:33.800 --> 00:16:34.800]  不知道近期
[00:16:34.800 --> 00:16:36.800]  你內心的狀況又如何
[00:16:36.800 --> 00:16:38.800]  有沒有喜樂在你裏面
[00:16:38.800 --> 00:16:39.800]  還是你說
[00:16:39.800 --> 00:16:42.800]  其實我根本毫無喜樂可言
[00:16:42.800 --> 00:16:44.800]  告訴上帝
[00:16:44.800 --> 00:16:47.800]  將你不能夠喜樂的原因
[00:16:47.800 --> 00:16:48.800]  告訴上帝
[00:16:48.800 --> 00:16:50.800]  說祂是一些事情的困擾
[00:16:50.800 --> 00:16:52.800]  說祂是家人的患病
[00:16:52.800 --> 00:16:54.800]  說祂是經濟的重擔
[00:16:54.800 --> 00:16:56.800]  求神去幫助你
[00:16:56.800 --> 00:16:58.800]  重新經驗
[00:16:58.800 --> 00:17:00.800]  在主裏面的喜樂
[00:17:00.800 --> 00:17:02.800]  讓我們在生命裏面
[00:17:02.800 --> 00:17:04.800]  有一個空間
[00:17:04.800 --> 00:17:05.800]  預留給上帝
[00:17:05.800 --> 00:17:14.800]  讓上帝親自對我們去說話
[00:17:14.800 --> 00:17:16.800]  保羅說要常常喜樂
[00:17:16.800 --> 00:17:19.800]  但怎樣可以常常喜樂呢
[00:17:19.800 --> 00:17:21.800]  我想我們就是需要
[00:17:21.800 --> 00:17:23.800]  跟我們的禱告生活
[00:17:23.800 --> 00:17:25.800]  構成一個莫大的關係
[00:17:25.800 --> 00:17:27.800]  所以保羅接著說到
[00:17:27.800 --> 00:17:29.800]  不住地禱告
[00:17:29.800 --> 00:17:30.800]  不住這個字
[00:17:30.800 --> 00:17:31.800]  其實在之前
[00:17:31.800 --> 00:17:32.800]  一章三字已經出現了
[00:17:32.800 --> 00:17:34.800]  在我們父神面前
[00:17:34.800 --> 00:17:36.800]  不住地紀念你們
[00:17:36.800 --> 00:17:39.800]  因信心所做的工作
[00:17:39.800 --> 00:17:40.800]  而章十三字裏面都出現了
[00:17:40.800 --> 00:17:42.800]  為此我們要不斷地感謝
[00:17:42.800 --> 00:17:44.800]  原來的意思就是
[00:17:44.800 --> 00:17:45.800]  要不中斷地
[00:17:45.800 --> 00:17:47.800]  持續地經常地
[00:17:47.800 --> 00:17:49.800]  保羅在這裏命令一班
