
[00:00:00.000 --> 00:00:03.800]  在我們領受神的相識之先,請大家一起低頭祈禱。
[00:03:11.300 --> 00:03:13.300]  接著又說,
[00:03:13.300 --> 00:03:14.300]  由十八棟的水站,
[00:03:14.300 --> 00:03:16.300]  去到現在很多棟的水站,
[00:03:16.300 --> 00:03:19.300]  而且都有86個市民真的受傷了。
[00:03:19.300 --> 00:03:22.300]  你會不會是那些家長帶著小朋友,
[00:03:22.300 --> 00:03:25.300]  去到杏花村邊拍照,
[00:03:25.300 --> 00:03:26.300]  其實我都很害怕,
[00:03:26.300 --> 00:03:29.300]  我真的很害怕小朋友突然被風吹到海裡的時候,
[00:03:29.300 --> 00:03:31.300]  他媽媽怎麼跳到海裡去救他呢?
[00:03:31.300 --> 00:03:32.300]  是不是?
[00:03:32.300 --> 00:03:34.300]  我真的覺得是很恐怖的事。
[00:03:34.300 --> 00:03:36.300]  在這麼危險的日子裡,
[00:03:36.300 --> 00:03:38.300]  躲在家裡是對的。
[00:03:38.300 --> 00:03:40.300]  所以在以色列人,
[00:03:40.300 --> 00:03:43.300]  那一夜要渡過如意節那一夜,
[00:03:43.300 --> 00:03:46.300]  其實逃過天使的滅命,
[00:03:46.300 --> 00:03:48.300]  唯有是躲在家裡。
[00:03:48.300 --> 00:03:50.300]  到時我想問大家,
[00:03:50.300 --> 00:03:53.300]  未來這麼多未可預測的災難,
[00:03:53.300 --> 00:03:55.300]  到時你和我可不可以藉著歷史中,
[00:03:55.300 --> 00:03:57.300]  上帝的權能的救贖,
[00:03:57.300 --> 00:03:59.300]  肯定自己將來能夠和眾聖徒,
[00:03:59.300 --> 00:04:02.300]  一關又過一關,安體彼岸呢?
[00:04:02.300 --> 00:04:05.300]  以及和主與聖徒能夠相擁,
[00:04:05.300 --> 00:04:07.300]  進入到羔羊的婚宴呢?
[00:04:07.300 --> 00:04:09.300]  主榮耀那一日呢?
[00:04:09.300 --> 00:04:13.300]  但願我們藉著今天的講題,
[00:04:13.300 --> 00:04:14.300]  從歷史中,
[00:04:14.300 --> 00:04:16.300]  以色列人怎樣被神帶領,
[00:04:16.300 --> 00:04:17.300]  逾越死亡,
[00:04:17.300 --> 00:04:18.300]  法老王的鉗制,
[00:04:18.300 --> 00:04:21.300]  藉著如意節世世代代的紀念,
[00:04:21.300 --> 00:04:24.300]  讓我們以色列民和今天新約的信徒,
[00:04:24.300 --> 00:04:25.300]  能夠有信心,
[00:04:25.300 --> 00:04:28.300]  大能的上帝能夠帶領祂的子民,
[00:04:28.300 --> 00:04:29.300]  一關又過一關,
[00:04:29.300 --> 00:04:34.300]  逾越無數次生命世紀大大小小的災難。
[00:04:34.300 --> 00:04:36.300]  其實單看猶太人的歷史,
[00:04:36.300 --> 00:04:40.300]  你就可以確定神的應許是真實的。
[00:04:40.300 --> 00:04:43.300]  猶太人在納粹黨大屠殺中的逾越,
[00:04:43.300 --> 00:04:45.300]  後來復國,
[00:04:45.300 --> 00:04:50.300]  並且今天他們都很積極期待彌賽亞的再臨統管權地。
[00:04:50.300 --> 00:04:52.300]  這正是我們今天新約信徒,
[00:04:52.300 --> 00:04:55.300]  同樣要把持的信心和歷史的明證,
[00:04:55.300 --> 00:04:58.300]  以至我們能夠重建生命信心的根基,
[00:04:58.300 --> 00:05:00.300]  面對不可知的衝擊,
[00:05:00.300 --> 00:05:02.300]  末世漸進的大艱難,
[00:05:02.300 --> 00:05:04.300]  我們應該靠著神迎難而上,
[00:05:04.300 --> 00:05:06.300]  忠心打美好的仗。
[00:05:06.300 --> 00:05:07.300]  在期間,
[00:05:07.300 --> 00:05:10.300]  我們繼續以海歌去忠貞於神,
[00:05:10.300 --> 00:05:12.300]  穩行在信仰裡,
[00:05:12.300 --> 00:05:14.300]  以德教的樂歌去宣揚福音,
[00:05:14.300 --> 00:05:16.300]  叫德教的人數天門,
[00:05:16.300 --> 00:05:19.300]  上帝海船回來的日子快點到,好不好?
[00:05:19.300 --> 00:05:20.300]  好不好?
[00:05:20.300 --> 00:05:22.300]  我想看看你們是不是很精神,
[00:05:22.300 --> 00:05:24.300]  我感覺你們今天是。
[00:05:24.300 --> 00:05:26.300]  還有今天很多人聽到呼籲,
[00:05:26.300 --> 00:05:28.300]  是很早回到來崇拜,
[00:05:28.300 --> 00:05:32.300]  所以你應該是十五分鐘之前沒有被建議,
[00:05:32.300 --> 00:05:34.300]  你要回到閉堂崇拜。
[00:05:34.300 --> 00:05:36.300]  看我們今天的powerpoint,
[00:05:36.300 --> 00:05:38.300]  從影子到實體,
[00:05:38.300 --> 00:05:40.300]  從以色列人遵守逾節,
[00:05:40.300 --> 00:05:42.300]  至到耶穌在新約,
[00:05:42.300 --> 00:05:44.300]  去遵守逾節,
[00:05:44.300 --> 00:05:46.300]  而帶出了聖餐的終極意義。
[00:05:46.300 --> 00:05:48.300]  祂就叫所有新約信徒,
[00:05:48.300 --> 00:05:50.300]  以後都要守聖餐,
[00:05:50.300 --> 00:05:52.300]  期待最後的再來。
[00:05:52.300 --> 00:05:53.300]  從舊約以色列人,
[00:05:53.300 --> 00:05:54.300]  從埃及遺留之地,
[00:05:54.300 --> 00:05:55.300]  被解放過來,
[00:05:55.300 --> 00:05:56.300]  至到新約耶穌,
[00:05:56.300 --> 00:05:59.300]  將人類從罪惡的世界解放過來,
[00:05:59.300 --> 00:06:02.300]  還有我們仔細的比較思量,
[00:06:02.300 --> 00:06:03.300]  逾節,
[00:06:03.300 --> 00:06:05.300]  由舊約至新約的意義,
[00:06:05.300 --> 00:06:08.300]  至到今天我們教會行守的聖餐裡面,
[00:06:08.300 --> 00:06:10.300]  有多長久,
[00:06:10.300 --> 00:06:12.300]  有多大的意義和啟示,
[00:06:12.300 --> 00:06:16.300]  讓我們一起讀上下兩邊的經文,
[00:06:16.300 --> 00:06:19.300]  其實這個powerpoint是重新做過的,
[00:06:19.300 --> 00:06:20.300]  你看到右邊,
[00:06:20.300 --> 00:06:22.300]  是不是應該看到我的樣子?
[00:06:22.300 --> 00:06:24.300]  本來沒有的,
[00:06:24.300 --> 00:06:28.300]  因為是為了YouTube的觀眾設立的,
[00:06:28.300 --> 00:06:30.300]  星期四錄播的時候,
[00:06:30.300 --> 00:06:32.300]  結果全場都是powerpoint,
[00:06:32.300 --> 00:06:33.300]  只有我的聲音,
[00:06:33.300 --> 00:06:34.300]  沒有我的樣子,
[00:06:34.300 --> 00:06:36.300]  我想今天不要這樣,
[00:06:36.300 --> 00:06:39.300]  搞到YouTube的弟兄姐妹這麼辛苦,
[00:06:39.300 --> 00:06:42.300]  讓我們先讀上節,
[00:06:42.300 --> 00:06:45.300]  上款的經文,
[00:06:45.300 --> 00:06:46.300]  第一個預節,
[00:06:46.300 --> 00:06:50.300]  是耶和華設立的預節,
[00:06:50.300 --> 00:06:52.300]  《昭克記》十二章二十一、二十八節,
[00:06:52.300 --> 00:06:53.300]  我們一起讀吧。
[00:06:53.300 --> 00:06:57.300]  「於是摩西召了以色列的重長老來,
[00:06:57.300 --> 00:06:58.300]  對他們說:
[00:06:58.300 --> 00:07:01.300]  你們要按著家口取出羊羔,
[00:07:01.300 --> 00:07:04.300]  把這預節的羊羔宰了。
[00:07:04.300 --> 00:07:08.300]  耶和華怎樣吩咐摩西亞倫,
[00:07:08.300 --> 00:07:10.300]  以色列人就怎樣行?
[00:07:10.300 --> 00:07:12.300]  接著我們讀路加福音二十二章十五節,
[00:07:12.300 --> 00:07:14.300]  耶穌在地上帶著門徒
[00:07:14.300 --> 00:07:17.300]  過了最後一次在地上的預節,
[00:07:17.300 --> 00:07:19.300]  而所設立的聖餐。
[00:07:19.300 --> 00:07:20.300]  預備起,
[00:07:20.300 --> 00:07:22.300]  耶穌對他們說:
[00:07:22.300 --> 00:07:24.300]  我肯願意在受害已先
[00:07:24.300 --> 00:07:28.300]  和你們吃這預節的筵席。
[00:07:28.300 --> 00:07:31.300]  我們繼續讀這一組經文的上下款,
[00:07:31.300 --> 00:07:34.300]  重溫在舊約和新約的時候
[00:07:34.300 --> 00:07:37.300]  過預節的感受和處境,
[00:07:37.300 --> 00:07:38.300]  在讀經的時候,
[00:07:38.300 --> 00:07:42.300]  也期盼你們多用一點感覺和感情讀書。
[00:07:42.300 --> 00:07:44.300]  《出埃及記》先人十二章二十二、二十三節,
[00:07:44.300 --> 00:07:45.300]  預備起,
[00:07:45.300 --> 00:07:53.300]  那一把牛失草,
[00:07:53.300 --> 00:07:55.300]  沾盆裡的血,
[00:07:55.300 --> 00:07:59.300]  打在門眉上和左右的門框上,
[00:07:59.300 --> 00:08:02.300]  你們誰也不可出自己的房門,
[00:08:02.300 --> 00:08:04.300]  直到早晨。
[00:08:04.300 --> 00:08:07.300]  因為耶和華要巡行擊殺埃及人,
[00:08:07.300 --> 00:08:12.300]  他看見血在門眉上和左右的門框上,
[00:08:12.300 --> 00:08:14.300]  在必越過那門,
[00:08:14.300 --> 00:08:17.300]  不容滅命的進你們的房門,
[00:08:17.300 --> 00:08:19.300]  擊殺你們。
[00:08:19.300 --> 00:08:21.300]  你是當場的以色列人,
[00:08:21.300 --> 00:08:23.300]  躲在掃了門眉的房屋裡,
[00:08:23.300 --> 00:08:27.300]  你有什麼感覺?
[00:08:27.300 --> 00:08:32.300]  你知道神允許你滅命的使者是不會傷你的,
[00:08:32.300 --> 00:08:34.300]  不同今天,
[00:08:34.300 --> 00:08:37.300]  如果今天有人在門口滅了紅油,
[00:08:37.300 --> 00:08:38.300]  你可能會更害怕,
[00:08:38.300 --> 00:08:40.300]  可能還是不要在家裡,
[00:08:40.300 --> 00:08:41.300]  你可能會閃了出去。
[00:08:41.300 --> 00:08:45.300]  但是以前的以色列人很敬畏神,
[00:08:45.300 --> 00:08:49.300]  期待著真的可以逾越這個災劫。
[00:08:49.300 --> 00:08:52.300]  一個月黑風高的審判爺,
[00:08:52.300 --> 00:08:56.300]  躲在家門裡的以色列人的心情一定很震驚,
[00:08:56.300 --> 00:08:57.300]  很敬畏,
[00:08:57.300 --> 00:08:59.300]  去仰望神使者的逾越,
[00:08:59.300 --> 00:09:00.300]  免他們一劫。
[00:09:00.300 --> 00:09:03.300]  這個審判和拯救是在同一個晚上進行的,
[00:09:03.300 --> 00:09:07.300]  而又說審判就是審判那些硬心的埃及王和他的子民,
[00:09:07.300 --> 00:09:10.300]  藉著陽光的血抹上門眉,
[00:09:10.300 --> 00:09:12.300]  卻連戌隱藏了他的百姓,
[00:09:12.300 --> 00:09:14.300]  免去了他的災劫。
[00:09:14.300 --> 00:09:18.300]  讓我們讀下一本《馬可福音》十四章二十二至二十四節,
[00:09:18.300 --> 00:09:21.300]  耶穌和門徒一起過最後地上的雨季的時候的描述,
[00:09:21.300 --> 00:09:22.300]  好嗎?
[00:09:22.300 --> 00:09:25.300]  啊,抱歉,又快了,OK?
[00:09:25.300 --> 00:09:27.300]  我們一起讀吧,二十二節。
[00:09:27.300 --> 00:09:30.300]  他們吃的時候,耶穌拿起餅來,
[00:09:30.300 --> 00:09:32.300]  捉了福,就抹開,
[00:09:32.300 --> 00:09:35.300]  弟給他們說,你們拿著吃,
[00:09:35.300 --> 00:09:37.300]  這是我的身體。
[00:09:37.300 --> 00:09:38.300]  又拿起杯來,
[00:09:38.300 --> 00:09:39.300]  捉著了,
[00:09:39.300 --> 00:09:41.300]  弟給他們,
[00:09:41.300 --> 00:09:42.300]  他們都喝了,
[00:09:42.300 --> 00:09:45.300]  耶穌說,這是我納藥的血,
[00:09:45.300 --> 00:09:47.300]  為多人流出來的。
[00:09:47.300 --> 00:09:49.300]  來到新約的時候,
[00:09:49.300 --> 00:09:52.300]  你如果當下是和門徒和耶穌一起,
[00:09:52.300 --> 00:09:55.300]  你的心情又很不同的,我發覺,
[00:09:55.300 --> 00:09:57.300]  兩個處境很不同,
[00:09:57.300 --> 00:09:58.300]  都是雨節,
[00:09:58.300 --> 00:10:00.300]  一個是起手的第一個雨節,
[00:10:00.300 --> 00:10:04.300]  另外一個是耶穌在地上最後一次的舉手雨節。
[00:10:04.300 --> 00:10:09.300]  我相信,如果你和我在門徒最後一個晚餐上和耶穌一起,
[00:10:09.300 --> 00:10:12.300]  你和我都應該充滿著無限的難捨,
[00:10:12.300 --> 00:10:14.300]  因為知道我們的主要離開,
[00:10:14.300 --> 00:10:17.300]  我們應該很疑惑,甚至不夠信心,
[00:10:17.300 --> 00:10:20.300]  我們的救主竟然誓言要上十字架,
[00:10:20.300 --> 00:10:23.300]  他獻上自己為無罪的羔羊,
[00:10:23.300 --> 00:10:25.300]  盡流補血,身體張開,
[00:10:25.300 --> 00:10:28.300]  大愛的傾流,為了全人類,為了你,為了我,
[00:10:28.300 --> 00:10:30.300]  負上罪債。
[00:10:30.300 --> 00:10:34.300]  當下,我想我和主耶穌一起守這個聖餐的時候,
[00:10:34.300 --> 00:10:36.300]  我只有仰望敬拜,
[00:10:36.300 --> 00:10:38.300]  或者好像那些名畫那樣,
[00:10:38.300 --> 00:10:42.300]  周邊的門徒盡量靠近耶穌的身邊,
[00:10:42.300 --> 00:10:45.300]  因為是你最後在地上可以親近我們的主的時候,
[00:10:45.300 --> 00:10:49.300]  我們唯有無意圖報將身心獻上。
[00:10:49.300 --> 00:10:51.300]  我們看看下面這幅圖,
[00:10:51.300 --> 00:10:53.300]  圖示新舊約之別,
[00:10:53.300 --> 00:10:57.300]  由舊約起,高揚的犧牲作預表進入了逾節,
[00:10:57.300 --> 00:10:59.300]  帶領著以色列人越過災殃,
[00:10:59.300 --> 00:11:02.300]  而新約耶穌為我們堅定為我們犧牲,
[00:11:02.300 --> 00:11:06.300]  祂藉著地上行上設立的聖餐,
[00:11:06.300 --> 00:11:11.300]  祂提醒信靠祂的人一定可以跟著進入永生。
[00:11:11.300 --> 00:11:13.300]  接著我們就看看,
[00:11:13.300 --> 00:11:17.300]  新舊約逾節其實都有遠像的啟示,
[00:11:17.300 --> 00:11:19.300]  聖經在教訓裡是有說的,
[00:11:19.300 --> 00:11:22.300]  我們先讀上款《出哈及記》十二章廿四至廿六節,
[00:11:22.300 --> 00:11:23.300]  好嗎?
[00:11:23.300 --> 00:11:25.300]  預備,等一等,
[00:11:25.300 --> 00:11:26.300]  OK,
[00:11:26.300 --> 00:11:29.300]  「這例,你們要守著,
[00:11:29.300 --> 00:11:32.300]  作為你們和你們子孫永遠的定例。
[00:11:32.300 --> 00:11:38.300]  日後你們到了耶華,按著所應許賜給你們的那地,
[00:11:38.300 --> 00:11:40.300]  就要守這例。
[00:11:40.300 --> 00:11:42.300]  你們的兒女問你們說,
[00:11:42.300 --> 00:11:44.300]  行這例是什麼意思?」
[00:11:44.300 --> 00:11:46.300]  其實有時候我都想,
[00:11:46.300 --> 00:11:48.300]  如果我是猶太人就好了,
[00:11:48.300 --> 00:11:50.300]  我可以多一個逾節慶祝,
[00:11:50.300 --> 00:11:51.300]  是吧?
[00:11:51.300 --> 00:11:53.300]  我們當中有多少猶太人,
[00:11:53.300 --> 00:11:54.300]  逾節慶祝的時候,
[00:11:54.300 --> 00:11:57.300]  你會去猶太會堂跟別人一起慶祝逾節呢?
[00:11:57.300 --> 00:11:59.300]  你去過以色列的時候,
[00:11:59.300 --> 00:12:00.300]  有試過,是吧?
[00:12:00.300 --> 00:12:02.300]  試過全套的逾節的餐,
[00:12:02.300 --> 00:12:04.300]  但我們平時沒有。
[00:12:04.300 --> 00:12:06.300]  但我覺得猶太人是真是神的選民,
[00:12:06.300 --> 00:12:07.300]  是特別蒙恩,
[00:12:07.300 --> 00:12:08.300]  他們多了一個逾節,
[00:12:08.300 --> 00:12:11.300]  是永世記住在他們的民族歷史裡面,
[00:12:11.300 --> 00:12:14.300]  一個這麼重大的歷史,
[00:12:14.300 --> 00:12:16.300]  定為世世代代永遠的定例,
[00:12:16.300 --> 00:12:19.300]  讓以色列的世世代代能夠記住,
[00:12:19.300 --> 00:12:21.300]  神的大能大憐憫,
[00:12:21.300 --> 00:12:24.300]  是可以不單止是當時的逾節,
[00:12:24.300 --> 00:12:29.300]  而是能夠解救百姓從遺奴至自由,
[00:12:29.300 --> 00:12:31.300]  而且是命定他們要分別為聖,
[00:12:31.300 --> 00:12:35.300]  在萬邦中尊崇神和宣揚神。
[00:12:35.300 --> 00:12:39.300]  所以猶太人其實我們要欣賞神揀選他們,
[00:12:39.300 --> 00:12:42.300]  他們在這方面是沒有脫身的,
[00:12:42.300 --> 00:12:48.300]  我們真的要誠心欣賞神揀選猶太人的很多優美特質。
[00:12:48.300 --> 00:12:50.300]  我們試試讀下款經文,
[00:12:50.300 --> 00:12:52.300]  馬科方14章25節,
[00:12:52.300 --> 00:12:53.300]  預備起,
[00:12:53.300 --> 00:12:55.300]  「我實在告訴你們,
[00:12:55.300 --> 00:12:57.300]  我不再喝這葡萄汁,
[00:12:57.300 --> 00:13:01.300]  直到我在神的國內學新的日子。」
[00:13:01.300 --> 00:13:03.300]  而去到新約逾節聖餐的時候,
[00:13:03.300 --> 00:13:06.300]  耶穌就宣告他一定將來會回來,
[00:13:06.300 --> 00:13:08.300]  而且一定有高揚的婚宴,
[00:13:08.300 --> 00:13:10.300]  祂叫信徒在地上繼續行聖餐,
[00:13:10.300 --> 00:13:12.300]  等待祂終極的拯救,
[00:13:12.300 --> 00:13:15.300]  因為地上的拯救救贖未算完全,
[00:13:15.300 --> 00:13:18.300]  並且祂將來會臨到地上作王,
[00:13:18.300 --> 00:13:20.300]  宣告祂終極的救贖,
[00:13:20.300 --> 00:13:26.300]  到新的日子。
[00:13:26.300 --> 00:13:27.300]  所以讓我們短截,
[00:13:27.300 --> 00:13:29.300]  耶穌遵守門徒,
[00:13:29.300 --> 00:13:32.300]  亦帶領門徒遵守過的逾節的恩由。
[00:13:32.300 --> 00:13:33.300]  我們再讀經文,
[00:13:33.300 --> 00:13:34.300]  看不看到經文,
[00:13:34.300 --> 00:13:35.300]  是不是很小?
[00:13:35.300 --> 00:13:36.300]  應該很小,
[00:13:36.300 --> 00:13:37.300]  不如我讀給你聽,
[00:13:37.300 --> 00:13:40.300]  如果你在家看大電視應該很大,
[00:13:40.300 --> 00:13:42.300]  我自己前天看過,
[00:13:42.300 --> 00:13:44.300]  路加福音第22章15節,
[00:13:44.300 --> 00:13:46.300]  「耶穌對他們說:
[00:13:46.300 --> 00:13:51.300]  『我肯願意再受害以施和你們吃者逾節的筵席。』」
[00:13:51.300 --> 00:13:53.300]  臨前五章七至八節,
[00:13:53.300 --> 00:13:55.300]  這裡就是我們今天講題,
[00:13:55.300 --> 00:13:57.300]  突然要轉的一個題目,
[00:13:57.300 --> 00:13:59.300]  「保羅說:『你們既是無教的面,
[00:13:59.300 --> 00:14:01.300]  就應當把舊教除正,
[00:14:01.300 --> 00:14:03.300]  好使你們成為新團,
[00:14:03.300 --> 00:14:05.300]  因為我們逾節的高揚,
[00:14:05.300 --> 00:14:08.300]  基督,已經被殺獻了,
[00:14:08.300 --> 00:14:10.300]  所以我們守者子不可用舊教,
[00:14:10.300 --> 00:14:12.300]  也不可用惡毒邪惡的教,
[00:14:12.300 --> 00:14:16.300]  只要用誠實真正的無教餅。』」
[00:14:16.300 --> 00:14:24.300]  原來這個跨越歷史世紀的逾節,
[00:14:24.300 --> 00:14:26.300]  其實由古至今,
[00:14:26.300 --> 00:14:27.300]  它的過去歷史的教訓,
[00:14:27.300 --> 00:14:30.300]  至到今天在聖餐中歡慶的遠像,
[00:14:30.300 --> 00:14:32.300]  其實是可以交替理解,
[00:14:32.300 --> 00:14:37.300]  體會和同屬於神至偉大的拯救計劃裏面的。
[00:14:37.300 --> 00:14:39.300]  不過是先由舊約的子民開始,
[00:14:39.300 --> 00:14:41.300]  至到新約的信眾,
[00:14:41.300 --> 00:14:45.300]  讓我們試試用這個方式來細味過中二二,好嗎?
[00:14:45.300 --> 00:14:47.300]  這個圖表我們待會讀,
[00:14:47.300 --> 00:14:50.300]  就是先由左邊上至下讀,
[00:14:50.300 --> 00:14:53.300]  就是過去的教訓歷史,
[00:14:53.300 --> 00:14:57.300]  然後我們去右邊讀今天的歡慶遠像,
[00:14:57.300 --> 00:14:59.300]  也是由上至下讀,
[00:14:59.300 --> 00:15:00.300]  接著最後什麼整體呢?
[00:15:00.300 --> 00:15:04.300]  我們是左至右,上至下讀出來,
[00:15:04.300 --> 00:15:09.300]  將過去的歷史和今天我們歡慶的遠像連結在一起,好嗎?
[00:15:09.300 --> 00:15:12.300]  先讀左邊過去歷史的遠像,
[00:15:12.300 --> 00:15:15.300]  第一,默然紀念苦楚,
[00:15:15.300 --> 00:15:18.300]  第二,安靜交託生命,
[00:15:18.300 --> 00:15:21.300]  第三,釋放慶生讚美,
[00:15:21.300 --> 00:15:25.300]  第四,敬畏仰望救贖。
[00:15:25.300 --> 00:15:26.300]  好,我們讀右邊,
[00:15:26.300 --> 00:15:28.300]  今天歡慶的遠像,
[00:15:28.300 --> 00:15:33.300]  這個特別指的是我們新約信徒守聖餐的時候應當有的感受和態度,
[00:15:33.300 --> 00:15:37.300]  我們應該每次守聖餐都是這樣虔敬的,
[00:15:37.300 --> 00:15:38.300]  去前瞻神的快來,
[00:15:38.300 --> 00:15:41.300]  第一,默念懷抱主愛,
[00:15:41.300 --> 00:15:44.300]  第二,珍惜同行共華,
[00:15:44.300 --> 00:15:47.300]  第三,仰望從罪應許,
[00:15:47.300 --> 00:15:50.300]  第四,忠於教授義。
[00:15:50.300 --> 00:15:54.300]  好,我就趁你們在讀的時候,我先休息一下,
[00:15:54.300 --> 00:15:57.300]  我們就左至右,上至下讀出來,
[00:15:57.300 --> 00:16:01.300]  這個就是連貫由舊約的禹節,
[00:16:01.300 --> 00:16:03.300]  那個過去的歷史教訓,
[00:16:03.300 --> 00:16:06.300]  到今天新約的遠像,好嗎?
[00:16:06.300 --> 00:16:08.300]  那就由左至右,上至下,好嗎?
[00:16:08.300 --> 00:16:10.300]  第一,你們讀了,預備起。
[00:16:10.300 --> 00:16:13.300]  默然紀念苦楚,
[00:16:13.300 --> 00:16:15.300]  默然懷抱主愛,
[00:16:15.300 --> 00:16:18.300]  第二,安靜交託生命,
