
[00:00:00.000 --> 00:00:04.000]  弟兄姊妹,我想請問一下大家
[00:07:11.000 --> 00:07:14.000]  稅利為羅馬政府
[00:07:14.000 --> 00:07:18.000]  收自己國民的稅收
[00:07:18.000 --> 00:07:20.000]  而且從中敲詐
[00:07:20.000 --> 00:07:22.000]  逃利
[00:07:22.000 --> 00:07:24.000]  生活也很敗壞
[00:07:24.000 --> 00:07:27.000]  在舊約裏面
[00:07:27.000 --> 00:07:29.000]  律法規定
[00:07:29.000 --> 00:07:32.000]  禁食只需要一年一次
[00:07:32.000 --> 00:07:34.000]  在贖罪日的時候
[00:07:34.000 --> 00:07:36.000]  而這個花利賽人
[00:07:36.000 --> 00:07:38.000]  他禱告裏面說
[00:07:38.000 --> 00:07:40.000]  他每個禮拜禁食兩次
[00:07:40.000 --> 00:07:44.000]  這就是他日常的生活習慣
[00:07:44.000 --> 00:07:50.000]  他還把他所得的獻上十分之一
[00:07:50.000 --> 00:07:52.000]  這個花利賽人
[00:07:52.000 --> 00:07:55.000]  實在是一個很健全的人
[00:07:55.000 --> 00:07:58.000]  他照上帝的律法生活
[00:07:58.000 --> 00:08:00.000]  不單做到十足十
[00:08:00.000 --> 00:08:05.000]  而且做過了律法的要求
[00:08:05.000 --> 00:08:08.000]  這個花利賽人
[00:08:08.000 --> 00:08:12.000]  他不會做稅利的工作
[00:08:12.000 --> 00:08:15.000]  花利賽人很忠於自己的百姓
[00:08:15.000 --> 00:08:19.000]  所以在當時的國民中
[00:08:19.000 --> 00:08:23.000]  花利賽人贏得很多國民的掌聲
[00:08:23.000 --> 00:08:25.000]  這個花利賽人
[00:08:25.000 --> 00:08:28.000]  顯然是一個好的猶太人
[00:08:28.000 --> 00:08:31.000]  雖然耶穌說這個比喻的時候
[00:08:31.000 --> 00:08:33.000]  也很詳盡地說了
[00:08:33.000 --> 00:08:35.000]  這個花利賽人虔誠的美德
[00:08:35.000 --> 00:08:39.000]  但耶穌是否只說這方面呢?
[00:08:39.000 --> 00:08:42.000]  耶穌到底要說些什麼呢?
[00:08:42.000 --> 00:08:45.000]  我們來看看第九和第十節
[00:08:45.000 --> 00:08:51.000]  第九節是說這個比喻開始的時候
[00:08:51.000 --> 00:08:58.000]  很開宗明義地說耶穌要說這個比喻的原因
[00:08:58.000 --> 00:09:00.000]  在第九節
[00:09:00.000 --> 00:09:10.000]  耶穌向那些自以為儀而藐視別人的人說
[00:09:10.000 --> 00:09:12.000]  以下這個比喻
[00:09:12.000 --> 00:09:17.000]  耶穌所說的是針對那些自以為儀的人
[00:09:17.000 --> 00:09:22.000]  那些人是否真正是義人呢?
[00:09:22.000 --> 00:09:23.000]  不知道
[00:09:23.000 --> 00:09:27.000]  但那些人卻確信自己是義人
[00:09:27.000 --> 00:09:30.000]  而且他們藐視別人
[00:09:30.000 --> 00:09:36.000]  藐視是有輕視的含義
[00:09:36.000 --> 00:09:39.000]  耶穌向那些自以為儀
[00:09:39.000 --> 00:09:43.000]  而且看不起別人的人
[00:09:43.000 --> 00:09:49.000]  針對這些人的問題去說這個比喻
[00:09:49.000 --> 00:09:52.000]  接著在第十節
[00:09:52.000 --> 00:09:55.000]  耶穌說有兩個人上聖殿去禱告
[00:09:55.000 --> 00:09:57.000]  一個是法尼塞人
[00:09:57.000 --> 00:09:59.000]  一個是瑞尼
[00:09:59.000 --> 00:10:04.000]  耶穌的比喻是說到兩個人都是凡人
[00:10:04.000 --> 00:10:08.000]  主耶穌首先用來描述他們的詞句
[00:10:08.000 --> 00:10:13.000]  表明了他們是天上所看到的人
[00:10:13.000 --> 00:10:16.000]  每當人進入聖殿的大門
[00:10:16.000 --> 00:10:19.000]  高天就會記下他們的名字
[00:10:19.000 --> 00:10:22.000]  他們都是進去禱告
[00:10:22.000 --> 00:10:27.000]  他們開口禱告是有不同的
[00:10:27.000 --> 00:10:30.000]  我們先看看法尼塞人
[00:10:30.000 --> 00:10:33.000]  剛才我們也讀過他的禱詞
[00:10:33.000 --> 00:10:37.000]  法尼塞人去到聖殿
[00:10:37.000 --> 00:10:39.000]  他就獨自站在那裡
[00:10:39.000 --> 00:10:44.000]  這是他們進去禱告的時候
[00:10:44.000 --> 00:10:47.000]  經常有的一種姿態
[00:10:47.000 --> 00:10:49.000]  站在那裡祈禱
[00:10:49.000 --> 00:10:54.000]  他是自言自語地去禱告
[00:10:54.000 --> 00:11:01.000]  耶穌說這個人的禱告的時候
[00:11:01.000 --> 00:11:07.000]  這個人的輕視和態度
[00:11:07.000 --> 00:11:11.000]  在他禱告的字裡行間裡
[00:11:11.000 --> 00:11:13.000]  我們都聽到出來
[00:11:13.000 --> 00:11:15.000]  這個法尼塞人說
[00:11:15.000 --> 00:11:17.000]  神啊我感謝你
[00:11:17.000 --> 00:11:19.000]  我不像誰誰
[00:11:19.000 --> 00:11:21.000]  我又不怎樣怎樣
[00:11:21.000 --> 00:11:23.000]  我又會怎樣怎樣
[00:11:23.000 --> 00:11:30.000]  這個法尼塞人顯然看到遠遠有一個人站在那裡
[00:11:30.000 --> 00:11:32.000]  頭凹凸凸的
[00:11:32.000 --> 00:11:37.000]  這個法尼塞人就拿頭凹凸凸的人和自己比較
[00:11:37.000 --> 00:11:42.000]  他知道這個人顯然比他差很多很多
[00:11:42.000 --> 00:11:44.000]  一個瑞麗
[00:11:44.000 --> 00:11:48.000]  這個法尼塞人看到這個瑞麗
[00:11:48.000 --> 00:11:52.000]  其實心裡看不起他
[00:11:52.000 --> 00:11:54.000]  但是他又很高興
[00:11:54.000 --> 00:11:56.000]  因為這個法尼塞人
[00:11:56.000 --> 00:12:03.000]  他是一個很公認、卑鄙、不被歡迎的人
[00:12:03.000 --> 00:12:10.000]  正正可以襯托他是一個很光明、顯赫的人
[00:12:10.000 --> 00:12:17.000]  這個法尼塞人又覺得自己很好
[00:12:17.000 --> 00:12:20.000]  他講一些事實出來
[00:12:20.000 --> 00:12:23.000]  去表明自己很好
[00:12:23.000 --> 00:12:26.000]  就是他跟足律法
[00:12:26.000 --> 00:12:31.000]  而且比律法的要求還要多
[00:12:31.000 --> 00:12:33.000]  就是他一個星期都禁食兩次
[00:12:33.000 --> 00:12:37.000]  他的奉獻就是跟足律法的要求
[00:12:37.000 --> 00:12:40.000]  這個就是法尼塞人的禱告
[00:12:40.000 --> 00:12:44.000]  你覺得怎樣?
[00:12:44.000 --> 00:12:46.000]  其實他開口的時候
[00:12:46.000 --> 00:12:47.000]  他說神啊
[00:12:47.000 --> 00:12:51.000]  法尼塞人是承認有神
[00:12:51.000 --> 00:12:55.000]  他表面上是對神說話
[00:12:55.000 --> 00:12:59.000]  但其實他是自言自語地去禱告
[00:12:59.000 --> 00:13:02.000]  其實他是對著自己禱告
[00:13:02.000 --> 00:13:05.000]  進到聖殿裡他無法逃避神
[00:13:05.000 --> 00:13:09.000]  但他跟神的距離非常之遠
[00:13:09.000 --> 00:13:11.000]  他有頭腦的知識
[00:13:11.000 --> 00:13:17.000]  但這些無法將他跟神連在一起
[00:13:17.000 --> 00:13:20.000]  他通過的內容一味提到我
[00:13:20.000 --> 00:13:21.000]  他承認有神
[00:13:21.000 --> 00:13:24.000]  但他心裡只想到自己
[00:13:24.000 --> 00:13:26.000]  他無法擺脫自己
[00:13:26.000 --> 00:13:29.000]  他根本沒有提到神
[00:13:29.000 --> 00:13:32.000]  只是在那裡我我我我
[00:13:32.000 --> 00:13:37.000]  法尼塞人的問題在哪裡呢?
[00:13:37.000 --> 00:13:42.000]  當然不是他的競權行為有問題
[00:13:42.000 --> 00:13:46.000]  他是佩德欣賞稱讚的
[00:13:46.000 --> 00:13:49.000]  法尼塞人真正的問題在於
[00:13:49.000 --> 00:13:53.000]  他論斷瑞利的態度
[00:13:53.000 --> 00:13:54.000]  對耶穌來說
[00:13:54.000 --> 00:13:56.000]  法尼塞人是否真的沒有罪呢?
[00:13:56.000 --> 00:13:59.000]  不是耶穌要說這個比喻的要點
[00:13:59.000 --> 00:14:06.000]  是法尼塞人的自疑
[00:14:06.000 --> 00:14:10.000]  他認為自己比別人好
[00:14:10.000 --> 00:14:14.000]  然後就深深驕傲
[00:14:14.000 --> 00:14:19.000]  這就是法尼塞人的問題所在
[00:14:19.000 --> 00:14:20.000]  頂姐妹
[00:14:20.000 --> 00:14:26.000]  你不要以為這個比喻跟你無關
[00:14:26.000 --> 00:14:30.000]  你有沒有試過心裡說
[00:14:30.000 --> 00:14:34.000]  幸好我不是像那個人那麼差
[00:14:34.000 --> 00:14:37.000]  於是心裡又沾沾自喜
[00:14:37.000 --> 00:14:39.000]  然後就看不起別人
[00:14:39.000 --> 00:14:42.000]  你有沒有試過這樣?
[00:14:42.000 --> 00:14:44.000]  在教會歷史裡
[00:14:44.000 --> 00:14:46.000]  基督教的慰導之事
[00:14:46.000 --> 00:14:49.000]  時時叫人要提防七宗罪
[00:14:49.000 --> 00:14:54.000]  如果要將各種罪業論之排輩
[00:14:54.000 --> 00:14:59.000]  驕傲多數排在第一位
[00:14:59.000 --> 00:15:02.000]  奧古斯丁認為
[00:15:02.000 --> 00:15:08.000]  驕傲使撒旦與上帝分離
[00:15:08.000 --> 00:15:11.000]  基督徒和思想家
[00:15:11.000 --> 00:15:13.000]  都對驕傲作出攻擊
[00:15:13.000 --> 00:15:16.000]  叫人提防他
[00:15:16.000 --> 00:15:28.000]  因為驕傲不是最顯而易見的過錯
[00:15:28.000 --> 00:15:33.000]  淤酒、淫亂、暴躁、憤怒
[00:15:33.000 --> 00:15:38.000]  這些罪行一看就知道是不好的行為
[00:15:38.000 --> 00:15:41.000]  我們很難看到一些毫無掩飾
[00:15:41.000 --> 00:15:44.000]  很明顯的驕傲行為
[00:15:44.000 --> 00:15:53.000]  但驕傲時時都會暗暗藏在人心裡
[00:15:53.000 --> 00:15:57.000]  這個法利賽人是怎樣的呢?
[00:15:57.000 --> 00:16:02.000]  他對自己感到相當滿意
[00:16:02.000 --> 00:16:07.000]  他心裡數著自己多麼有道德
[00:16:07.000 --> 00:16:11.000]  多麼虔誠、謹守律法
[00:16:11.000 --> 00:16:16.000]  自詡是一個非常敬虔、可敬的好人
[00:16:16.000 --> 00:16:20.000]  但在這些德行裡
[00:16:20.000 --> 00:16:23.000]  是一個暗藏的陷阱
[00:16:23.000 --> 00:16:26.000]  法利賽人將自己的價值
[00:16:26.000 --> 00:16:30.000]  建立在自己的德行上
[00:16:30.000 --> 00:16:36.000]  將自己的價值建立在自己做得好不好上
[00:16:36.000 --> 00:16:40.000]  從聖經故事裡
[00:16:40.000 --> 00:16:45.000]  無論法利賽人離開聖殿回家時
[00:16:45.000 --> 00:16:50.000]  他自己的自我感覺有多好
[00:16:50.000 --> 00:16:55.000]  但耶穌說:神不是這樣看的
[00:16:55.000 --> 00:17:01.000]  法利賽人沒有在神的面前算為義
[00:17:01.000 --> 00:17:05.000]  法利賽人這樣建立自己的自尊價值
[00:17:05.000 --> 00:17:08.000]  在屬靈生命的追求上
[00:17:08.000 --> 00:17:11.000]  法利賽人走錯了路
[00:17:11.000 --> 00:17:13.000]  原因有兩個
[00:17:13.000 --> 00:17:17.000]  第一,他將自己的自尊價值
[00:17:17.000 --> 00:17:22.000]  建立在靠自己做得好上
[00:17:22.000 --> 00:17:25.000]  這是不穩固的根基
[00:17:25.000 --> 00:17:31.000]  因為自己或人都靠不住
[00:17:31.000 --> 00:17:36.000]  第二,法利賽人將自己跟其他人比較
[00:17:36.000 --> 00:17:42.000]  跟一個比自己差的人比較
[00:17:42.000 --> 00:17:44.000]  總有人比他好
[00:17:44.000 --> 00:17:46.000]  到他沒那麼好
[00:17:46.000 --> 00:17:49.000]  跟一個比他更好的人比較
[00:17:49.000 --> 00:17:53.000]  他就變成沒有價值
[00:17:53.000 --> 00:17:56.000]  弟妹請留意
[00:17:56.000 --> 00:17:58.000]  我們的自尊價值
[00:17:58.000 --> 00:18:01.000]  其實是神賦予給我們的
[00:18:01.000 --> 00:18:05.000]  馬丁路德曾經寫過
[00:18:05.000 --> 00:18:09.000]  我們被愛不是因為我們可愛
[00:18:09.000 --> 00:18:15.000]  我們可愛是因為我們先已經被神愛
[00:18:15.000 --> 00:18:22.000]  這是基督徒建立自尊價值的入門秘方
[00:18:22.000 --> 00:18:28.000]  無論我們怎樣好或不好
[00:18:28.000 --> 00:18:30.000]  我們都是神所做
[00:18:30.000 --> 00:18:33.000]  我們每一個都是獨特的
[00:18:33.000 --> 00:18:35.000]  我們都是天父所愛
[00:18:35.000 --> 00:18:38.000]  天父所寶貝的兒女
[00:18:38.000 --> 00:18:44.000]  這就是我們穩固的價值和自尊所在
[00:18:44.000 --> 00:18:47.000]  弟妹我們都要留意
[00:18:47.000 --> 00:18:51.000]  要避免自己落入驕傲的試探裡
[00:18:51.000 --> 00:18:53.000]  不要以自己做得多好
[00:18:53.000 --> 00:18:56.000]  做得多侍奉
[00:18:56.000 --> 00:19:01.000]  但用這件事來肯定自己的價值
[00:19:01.000 --> 00:19:03.000]  好,弟妹們
[00:19:03.000 --> 00:19:08.000]  我們現在來看瑞麗的禱告
[00:19:08.000 --> 00:19:14.000]  我們一起讀第十三節
[00:19:14.000 --> 00:19:17.000]  那瑞麗遠遠站著
[00:19:17.000 --> 00:19:19.000]  連舉目望天也不敢
[00:19:19.000 --> 00:19:21.000]  只隨著空說
[00:19:21.000 --> 00:19:26.000]  神呀!開恩可憐我這個罪人
[00:19:26.000 --> 00:19:28.000]  我們先讀到這裡
[00:19:28.000 --> 00:19:35.000]  那瑞麗顯然是在一個很大的悔罪裡
[00:19:35.000 --> 00:19:40.000]  她禱告的時候連舉起頭望天也不敢
[00:19:40.000 --> 00:19:45.000]  她這種身體的姿態
[00:19:45.000 --> 00:19:50.000]  就是表達她不敢不配抬起頭
[00:19:50.000 --> 00:19:58.000]  她禱告的時候一直隨著空談
[00:19:58.000 --> 00:20:00.000]  隨著是一個動詞
[00:20:00.000 --> 00:20:03.000]  是持續進行的一個動詞
[00:20:03.000 --> 00:20:09.000]  即是說她在為她不好的罪
[00:20:09.000 --> 00:20:11.000]  在這裡很悔悟
[00:20:11.000 --> 00:20:13.000]  很懊悔很內疚
[00:20:13.000 --> 00:20:18.000]  是一個憂傷的象徵
[00:20:18.000 --> 00:20:20.000]  那瑞麗的禱告很簡短
[00:20:20.000 --> 00:20:25.000]  她說:神呀!開恩可憐我這個罪人
[00:20:25.000 --> 00:20:30.000]  開恩可憐是一個很強烈情感的動詞
[00:20:30.000 --> 00:20:33.000]  意思就是求苦為
[00:20:33.000 --> 00:20:37.000]  讓你的憤怒挪開
[00:20:37.000 --> 00:20:42.000]  那瑞麗就是這樣狠求神的憐憫
[00:20:42.000 --> 00:20:46.000]  那瑞麗稱自己是這個罪人
[00:20:46.000 --> 00:20:50.000]  當她來祈求赦免的時候
[00:20:50.000 --> 00:20:56.000]  她直認自己是一個應該受到刑罰的罪人
[00:20:56.000 --> 00:21:00.000]  這個瑞麗知道自己是一個無賴
[00:21:00.000 --> 00:21:02.000]  她祈求神的憐憫
[00:21:02.000 --> 00:21:05.000]  因為她這樣去求的
[00:21:05.000 --> 00:21:09.000]  就只是求憐憫
[00:21:09.000 --> 00:21:12.000]  但是真的
[00:21:12.000 --> 00:21:18.000]  其實我們每一個人都很需要神的憐憫
[00:21:18.000 --> 00:21:21.000]  我想講一個故事
[00:21:21.000 --> 00:21:26.000]  有一個人夢見自己去世之後去到天堂
[00:21:26.000 --> 00:21:28.000]  在天堂門口的時候
[00:21:28.000 --> 00:21:31.000]  天使對他說
[00:21:31.000 --> 00:21:34.000]  你需要100分才可以進入天堂
[00:21:34.000 --> 00:21:38.000]  告訴我你曾經做了多少好事
[00:21:38.000 --> 00:21:43.000]  我會根據你的好事大小去計分
[00:21:43.000 --> 00:21:46.000]  當你集合到100分
[00:21:46.000 --> 00:21:48.000]  你就可以進去
[00:21:48.000 --> 00:21:50.000]  這個人就說好
[00:21:50.000 --> 00:21:51.000]  好啊好啊
[00:21:51.000 --> 00:21:52.000]  我告訴你
[00:21:52.000 --> 00:21:55.000]  我和一個女人
[00:21:55.000 --> 00:21:57.000]  就是我太太結婚50年
[00:21:57.000 --> 00:21:59.000]  我沒有騙過她
[00:21:59.000 --> 00:22:04.000]  而且我心裡始終對她很忠誠
[00:22:04.000 --> 00:22:07.000]  天使說很好啊
[00:22:07.000 --> 00:22:09.000]  值3分
[00:22:09.000 --> 00:22:11.000]  這個人就說
[00:22:11.000 --> 00:22:12.000]  好啊
[00:22:12.000 --> 00:22:13.000]  我再講
[00:22:13.000 --> 00:22:16.000]  我一生都去教會的
[00:22:16.000 --> 00:22:23.000]  而且我時時都作十一奉獻
[00:22:23.000 --> 00:22:29.000]  我都參與很多服事去支持牧者
[00:22:29.000 --> 00:22:31.000]  天使就說
[00:22:31.000 --> 00:22:32.000]  真是好啊
[00:22:32.000 --> 00:22:34.000]  值1分
[00:22:34.000 --> 00:22:35.000]  他就說
[00:22:35.000 --> 00:22:36.000]  只得1分嗎
[00:22:36.000 --> 00:22:38.000]  真是怪了
[00:22:38.000 --> 00:22:40.000]  這個人就說
[00:22:40.000 --> 00:22:41.000]  繼續聽我說
[00:22:41.000 --> 00:22:45.000]  我在城市裡發起一個廚房
[00:22:45.000 --> 00:22:50.000]  我去為在收容所裡無家可歸的老人家煮飯
[00:22:50.000 --> 00:22:51.000]  天使說
[00:22:51.000 --> 00:22:52.000]  真是好啊
[00:22:52.000 --> 00:22:56.000]  你可以得到2分
[00:22:56.000 --> 00:22:58.000]  這個人就叫了
[00:22:58.000 --> 00:23:00.000]  他說2分
[00:23:00.000 --> 00:23:02.000]  這樣算嗎
[00:23:02.000 --> 00:23:04.000]  天啊
[00:23:04.000 --> 00:23:05.000]  如果這樣
[00:23:05.000 --> 00:23:10.000]  我進天堂真的要靠神的恩典了
[00:23:10.000 --> 00:23:16.000]  於是天使心裡很快樂地跟他說
[00:23:16.000 --> 00:23:18.000]  請你進去吧
[00:23:18.000 --> 00:23:20.000]  頂姐妹
[00:23:20.000 --> 00:23:22.000]  人所行的一切好事
[00:23:22.000 --> 00:23:26.000]  在神眼裡都算不得什麼
[00:23:26.000 --> 00:23:28.000]  人怎麼做
[00:23:28.000 --> 00:23:31.000]  都達不到神完美的標準
[00:23:31.000 --> 00:23:32.000]  是不是
[00:23:32.000 --> 00:23:35.000]  在三福的時候
[00:23:35.000 --> 00:23:38.000]  我們就知道
[00:23:38.000 --> 00:23:41.000]  人不能夠靠自己的宗教虔誠
[00:23:41.000 --> 00:23:44.000]  或者善行去得救
[00:23:44.000 --> 00:23:46.000]  我們只需要謙卑
[00:23:46.000 --> 00:23:48.000]  承認我們是不完全
[00:23:48.000 --> 00:23:49.000]  有軟弱
[00:23:49.000 --> 00:23:53.000]  甚至有敗壞不足之處
[00:23:53.000 --> 00:23:54.000]  我們得救
[00:23:54.000 --> 00:23:56.000]  是上帝的恩典
[00:23:56.000 --> 00:23:58.000]  賜給我們的禮物
[00:23:58.000 --> 00:24:00.000]  我們信祂
[00:24:00.000 --> 00:24:03.000]  接受耶穌基督的待罪請求
[00:24:03.000 --> 00:24:05.000]  我們就可以蒙恩得救
[00:24:05.000 --> 00:24:10.000]  能夠享受永生天堂的福氣
[00:24:10.000 --> 00:24:14.000]  我們講完瑞利的禱告
[00:24:14.000 --> 00:24:20.000]  我們看看路加夫音第十八章十四節
[00:24:20.000 --> 00:24:21.000]  這節經文提到
