
[00:00:00.000 --> 00:00:02.720]  但其實在《使徒行傳》
[00:04:05.720 --> 00:04:07.000]  但是在初期的時候
[00:04:07.000 --> 00:04:09.560]  由於太多初接觸和同伴
[00:04:09.560 --> 00:04:10.720]  他們都是猶太人
[00:04:10.720 --> 00:04:13.280]  雖然耶路撒冷的教會
[00:04:13.280 --> 00:04:17.360]  可以說是他們裡面的第一間教會
[00:04:17.360 --> 00:04:19.760]  已經判定了不用受割禮也可以了
[00:04:19.760 --> 00:04:22.440]  但是他們的心依然是有些障礙的
[00:04:22.440 --> 00:04:24.080]  就是說其實不受割禮
[00:04:24.080 --> 00:04:25.560]  他也是一半猶太人
[00:04:25.560 --> 00:04:26.840]  可不可以呢?
[00:04:26.840 --> 00:04:30.880]  結果保羅也要求提摩泰的時候
[00:04:30.880 --> 00:04:32.160]  提摩泰也配合了
[00:04:32.160 --> 00:04:33.440]  也接受割禮
[00:04:33.440 --> 00:04:34.760]  他們第四節
[00:04:34.760 --> 00:04:36.320]  他們經過各城
[00:04:36.320 --> 00:04:40.240]  把耶路撒冷的使徒和長老所定的規條
[00:04:40.240 --> 00:04:41.920]  交給門徒遵守
[00:04:41.920 --> 00:04:44.080]  就是上一次在耶路撒冷得知
[00:04:44.080 --> 00:04:46.000]  你不受割禮
[00:04:46.000 --> 00:04:47.800]  你也可以信主
[00:04:47.800 --> 00:04:50.440]  這些東西就交給他們知道
[00:04:50.440 --> 00:04:51.560]  他們又遵守了
[00:04:51.560 --> 00:04:54.240]  順帶上次還說了幾件事
[00:04:54.240 --> 00:04:56.680]  其中一件事包括
[00:04:56.680 --> 00:04:58.480]  不要吃鎮友將之物
[00:04:58.480 --> 00:05:00.400]  不要吃勒死生畜的血
[00:05:00.400 --> 00:05:01.680]  這些都要小心
[00:05:01.680 --> 00:05:04.360]  但是第五節我們看到
[00:05:04.360 --> 00:05:06.880]  宗教會信心越發堅固
[00:05:06.880 --> 00:05:09.040]  人數天天增加
[00:05:09.040 --> 00:05:11.000]  他們再加速了
[00:05:11.000 --> 00:05:12.400]  更加多人信主
[00:05:12.400 --> 00:05:14.400]  和更加多人信耶穌
[00:05:14.400 --> 00:05:17.280]  其實每一個傳福音的人
[00:05:17.280 --> 00:05:19.480]  或者我們每一個做人的時候
[00:05:19.480 --> 00:05:20.280]  你都發現
[00:05:20.280 --> 00:05:23.680]  其實我們人生都在預備被人淘汰
[00:05:23.680 --> 00:05:25.680]  都要面對要傳承的
[00:05:25.680 --> 00:05:27.280]  所以其實想說的是
[00:05:27.280 --> 00:05:29.000]  一個預備被淘汰的心態
[00:05:29.000 --> 00:05:30.480]  和傳承的態度
[00:05:30.480 --> 00:05:31.840]  是重要的
[00:05:31.840 --> 00:05:34.920]  保羅其實是相當之欣賞提摩泰
[00:05:34.920 --> 00:05:36.080]  這個年輕人
[00:05:36.080 --> 00:05:38.960]  其實我們人生有一句話都是真的
[00:05:38.960 --> 00:05:40.160]  你一出生
[00:05:40.160 --> 00:05:44.000]  就墮入了一個不斷失去的旅程
[00:05:44.000 --> 00:05:45.960]  就是你會失去你的健康
[00:05:45.960 --> 00:05:47.680]  又會失去你的親人
[00:05:47.680 --> 00:05:49.520]  又會失去你的生命
[00:05:49.520 --> 00:05:51.000]  你又會失業
[00:05:51.000 --> 00:05:52.080]  你又會失戀
[00:05:52.080 --> 00:05:52.880]  每樣都會失去的
[00:05:52.880 --> 00:05:53.480]  很慘
[00:05:53.480 --> 00:05:57.400]  最慘的是我們現在用了很多人工智能
[00:05:57.400 --> 00:05:58.040]  AI
[00:05:58.040 --> 00:05:59.800]  但是用得多AI的時候
[00:05:59.800 --> 00:06:02.240]  AI就淘汰了人類所做的事情
[00:06:02.240 --> 00:06:04.800]  最後應該連人類都會被淘汰
[00:06:04.800 --> 00:06:07.880]  這是人生很諷刺的事情
[00:06:07.880 --> 00:06:09.760]  但是我們淘汰的時候
[00:06:09.760 --> 00:06:11.400]  究竟有沒有一個心境
[00:06:11.400 --> 00:06:13.480]  就是我快要被淘汰了
[00:06:13.480 --> 00:06:17.520]  我會不會真的想好要傳承給後人去繼承呢
[00:06:17.520 --> 00:06:19.200]  其實保羅都知道的
[00:06:19.200 --> 00:06:20.920]  因為他已經傳了福音一段日子
[00:06:20.920 --> 00:06:23.280]  他知道自己如果要傳福音的時候
[00:06:23.280 --> 00:06:25.200]  其實都是賭命的
[00:06:25.200 --> 00:06:27.200]  因為他不斷被人迫害
[00:06:27.200 --> 00:06:29.040]  不斷被人追殺
[00:06:29.040 --> 00:06:31.800]  有些仕途已經殉道死了
[00:06:31.800 --> 00:06:35.640]  所以他知道自己都分分鐘沒有命被淘汰的時候
[00:06:35.640 --> 00:06:39.440]  他就更加珍惜和欣賞提摩泰這個人
[00:06:39.440 --> 00:06:40.960]  這個人的品格
[00:06:40.960 --> 00:06:42.600]  不只是他自己覺得好
[00:06:42.600 --> 00:06:44.040]  而是他那邊教他
[00:06:44.040 --> 00:06:45.120]  阿路斯特那邊
[00:06:45.120 --> 00:06:48.120]  也會覺得這個年輕人很好
[00:06:48.120 --> 00:06:51.200]  怎樣去形成一個好的品格
[00:06:51.200 --> 00:06:53.360]  我自己覺得都不容易
[00:06:53.360 --> 00:06:55.320]  不過最近我和老婆聊天
[00:06:55.320 --> 00:06:56.400]  老婆就說
[00:06:56.400 --> 00:06:59.600]  曾經邀請過她教的幼稚園
[00:06:59.600 --> 00:07:03.880]  大概是幼稚園三年級的學生去禱告
[00:07:03.880 --> 00:07:05.320]  為什麼禱告呢
[00:07:05.320 --> 00:07:07.320]  就是他們要升小學
[00:07:07.320 --> 00:07:09.400]  她突然間有一個感動
[00:07:09.400 --> 00:07:11.400]  就是說其實升小學的時候
[00:07:11.400 --> 00:07:13.480]  哪些人會最緊張呢
[00:07:13.480 --> 00:07:16.200]  就是家長
[00:07:16.200 --> 00:07:17.680]  爸爸媽媽最緊張
[00:07:17.680 --> 00:07:21.360]  因為對於幼稚園三年級的學生來說
[00:07:21.360 --> 00:07:23.200]  升小學都不知道要做什麼
[00:07:23.200 --> 00:07:24.680]  也不會憂慮
[00:07:24.680 --> 00:07:26.400]  但是最憂慮的
[00:07:26.400 --> 00:07:28.000]  就是他的父母
[00:07:28.000 --> 00:07:30.400]  所以我的老婆就說
[00:07:30.400 --> 00:07:32.920]  不如教導那些小朋友
[00:07:32.920 --> 00:07:34.400]  和父母祈禱
[00:07:34.400 --> 00:07:36.480]  叫父母不要太緊張
[00:07:36.480 --> 00:07:40.080]  小朋友基本上是沒有概念的
[00:07:40.080 --> 00:07:41.400]  但他唯一的概念是什麼呢
[00:07:41.400 --> 00:07:43.400]  就是老師叫到就跟著做
[00:07:43.400 --> 00:07:45.400]  他就回去跟媽媽說
[00:07:45.400 --> 00:07:47.640]  你不要太緊張我升什麼學校
[00:07:47.640 --> 00:07:48.880]  主耶穌會帶領的
[00:07:48.880 --> 00:07:50.400]  我為你祈禱
[00:07:50.400 --> 00:07:53.600]  就令到家長回來回覆
[00:07:53.600 --> 00:07:56.160]  都說小朋友真的安慰了我很多
[00:07:56.160 --> 00:07:57.800]  其實是小朋友放榜而已
[00:07:57.800 --> 00:07:59.320]  他安慰了我
[00:07:59.320 --> 00:08:00.400]  但這些小朋友
[00:08:00.400 --> 00:08:03.000]  他有一些生命的質素是挺好的
[00:08:03.000 --> 00:08:06.560]  第一件事就是他不會為太多事情憂慮
[00:08:06.560 --> 00:08:07.840]  他又不懂得憂慮
[00:08:07.840 --> 00:08:10.920]  但今天你會不會太多憂慮放在你身上呢
[00:08:10.920 --> 00:08:12.760]  又要擔心自己健康
[00:08:12.760 --> 00:08:13.560]  你也很害怕
[00:08:13.560 --> 00:08:15.720]  還要擔心別人健康
[00:08:15.720 --> 00:08:17.560]  我又試過坐地鐵的時候
[00:08:17.560 --> 00:08:19.000]  有一個太太
[00:08:19.000 --> 00:08:20.560]  年紀應該也大大一點
[00:08:20.560 --> 00:08:21.960]  可能六、七十歲
[00:08:21.960 --> 00:08:24.160]  她說現在很擔心我女兒
[00:08:24.160 --> 00:08:25.720]  我女兒不懂得照顧女兒
[00:08:25.720 --> 00:08:27.040]  照顧到女兒好像
[00:08:27.040 --> 00:08:29.040]  孫女好像怪怪的
[00:08:29.040 --> 00:08:29.920]  健康又不好
[00:08:29.920 --> 00:08:31.040]  又濕疹
[00:08:31.040 --> 00:08:33.360]  我心想她人生也很苦
[00:08:33.360 --> 00:08:35.560]  擔心女兒又要擔心孫女
[00:08:35.560 --> 00:08:37.760]  如果她的命太長的時候
[00:08:37.760 --> 00:08:39.360]  又擔心她下一代
[00:08:39.360 --> 00:08:40.240]  第四代
[00:08:40.240 --> 00:08:42.040]  她的人生就真的很淒涼
[00:08:42.040 --> 00:08:43.880]  但其實想一想
[00:08:43.880 --> 00:08:46.240]  你真的將一些憂慮放下
[00:08:46.240 --> 00:08:49.880]  真的試試單純跟著神的意思去做
[00:08:49.880 --> 00:08:52.440]  這也是很重要的態度
[00:08:52.440 --> 00:08:56.000]  所以我真的覺得提摩太太這個品格裡面
[00:08:56.000 --> 00:08:57.960]  我深信她也值得欣賞的地方
[00:08:57.960 --> 00:09:00.200]  就是叫她做什麼她都做
[00:09:00.200 --> 00:09:02.360]  保羅叫她行國禮
[00:09:02.360 --> 00:09:05.280]  我猜她長這麼大還要行國禮也很辛苦
[00:09:05.280 --> 00:09:06.960]  你猜以前的刀是很漂亮的
[00:09:06.960 --> 00:09:07.560]  很鋒利
[00:09:07.560 --> 00:09:08.560]  消毒的
[00:09:08.560 --> 00:09:10.440]  刀是隨隨便便的
[00:09:10.440 --> 00:09:11.760]  你這樣劏下去
[00:09:11.760 --> 00:09:12.760]  不知道有沒有消毒
[00:09:12.760 --> 00:09:13.960]  一會兒連命都沒有
[00:09:13.960 --> 00:09:16.840]  當然她可能不知道這麼多危機
[00:09:16.840 --> 00:09:18.880]  國禮就是國禮
[00:09:18.880 --> 00:09:20.360]  但這些心境
[00:09:20.360 --> 00:09:21.880]  我覺得也是重要的
[00:09:21.880 --> 00:09:24.880]  就是你不要心裡有很多怨氣
[00:09:24.880 --> 00:09:25.640]  又嘰嘰嘰
[00:09:25.640 --> 00:09:26.680]  神叫你做
[00:09:26.680 --> 00:09:27.880]  你不要憂慮太多
[00:09:27.880 --> 00:09:28.760]  先做了
[00:09:28.760 --> 00:09:30.080]  這樣你就好很多了
[00:09:30.080 --> 00:09:32.280]  還有提摩太太又不會說
[00:09:32.280 --> 00:09:34.480]  保羅不會說收起一些東西
[00:09:34.480 --> 00:09:35.760]  不會教提摩太太
[00:09:35.760 --> 00:09:38.760]  因為你看到後期很多的書訣
[00:09:38.760 --> 00:09:40.080]  提摩太太前後書
[00:09:40.080 --> 00:09:44.000]  你就知道提摩太太差不多是畢生保羅所學的東西
[00:09:44.000 --> 00:09:46.080]  都教給提摩太太
[00:09:46.080 --> 00:09:48.160]  她就預備了告別
[00:09:48.160 --> 00:09:52.360]  告別她家裡就跟阿保羅學習
[00:09:52.360 --> 00:09:55.880]  但現在我們要告別的心態也是難的
[00:09:55.880 --> 00:09:57.800]  有時候我跟弟兄姊妹說
[00:09:57.800 --> 00:09:59.720]  你可不可以去新人組
[00:09:59.720 --> 00:10:04.680]  或者你試試分組去幫助旁邊比較弱小的組別
[00:10:04.680 --> 00:10:08.840]  或者你試試離開原本的小組去幫助其他的分堂
[00:10:08.840 --> 00:10:10.680]  以前做的士工也試過
[00:10:10.680 --> 00:10:12.040]  但他跟我說
[00:10:12.040 --> 00:10:13.120]  他說也很特別
[00:10:13.120 --> 00:10:17.240]  其實這十年來我跟小組建立了不可分的關係
[00:10:17.240 --> 00:10:20.360]  大家是十分愛對方的
[00:10:20.360 --> 00:10:22.520]  如果我離開的時候他們怎麼辦
[00:10:22.520 --> 00:10:24.360]  其實我覺得是你自己不知道怎麼辦
[00:10:24.360 --> 00:10:26.160]  你的小組根本上想你離開很久
[00:10:26.160 --> 00:10:26.960]  你怎麼知道
[00:10:26.960 --> 00:10:28.240]  沒有跟你說
[00:10:28.240 --> 00:10:29.920]  但你自己就說
[00:10:29.920 --> 00:10:31.840]  我離開了怎麼辦
[00:10:31.840 --> 00:10:33.880]  我心想我做傳道人這麼久
[00:10:33.880 --> 00:10:35.080]  說真的
[00:10:35.080 --> 00:10:36.560]  你說你十年在小組
[00:10:36.560 --> 00:10:38.080]  我也不知道轉了多少次
[00:10:38.080 --> 00:10:39.680]  也去過不同的教會
[00:10:39.680 --> 00:10:41.200]  跟小組有過神學
[00:10:41.200 --> 00:10:43.600]  其實我也很懷念我以前的組員
[00:10:43.600 --> 00:10:45.480]  有時候你約以前的組員吃飯
[00:10:45.480 --> 00:10:46.560]  你就很唏噓
[00:10:46.560 --> 00:10:48.080]  以前是很好的
[00:10:48.080 --> 00:10:50.080]  但這些心態是不行的
[00:10:50.080 --> 00:10:51.800]  你要預備了告別
[00:10:51.800 --> 00:10:54.480]  你才可以看到神怎麼去帶領
[00:10:54.480 --> 00:10:58.240]  其實我們如果不是經常顧著自己的話
[00:10:58.240 --> 00:11:00.480]  我想福音是可以傳得更多
[00:11:00.480 --> 00:11:02.240]  更多人可以認識神
[00:11:02.240 --> 00:11:04.480]  更多人可以藉著我們的服事
[00:11:04.480 --> 00:11:06.120]  去認識聖經和厄多
[00:11:06.120 --> 00:11:07.400]  但有時候我們就是想
[00:11:07.400 --> 00:11:09.960]  我們就是不可以離開我們的地方
[00:11:09.960 --> 00:11:11.320]  我們不可以告別
[00:11:11.320 --> 00:11:15.360]  因為不是我們自己有什麼重要
[00:11:15.360 --> 00:11:18.320]  而是我們自己不願意憑著神
[00:11:18.320 --> 00:11:20.320]  去相信祂多走一步
[00:11:20.320 --> 00:11:22.800]  所以無私和長進都是重要
[00:11:22.800 --> 00:11:24.520]  他們這兩個師徒
[00:11:24.520 --> 00:11:26.320]  其實他們都是無私去教
[00:11:26.320 --> 00:11:28.320]  提摩提日無私去學
[00:11:28.320 --> 00:11:30.920]  也相信保羅點他的路
[00:11:30.920 --> 00:11:32.400]  行國禮就行國禮
[00:11:32.400 --> 00:11:34.000]  你帶我去哪裡就去哪裡
[00:11:34.000 --> 00:11:35.960]  這些態度是很重要的
[00:11:35.960 --> 00:11:38.240]  所以我覺得其實現在這個年代
[00:11:38.240 --> 00:11:40.360]  我們人與人之間很多的嚴規
[00:11:40.360 --> 00:11:41.960]  有時候上一代下一代
[00:11:41.960 --> 00:11:43.960]  都有很多的分歧
[00:11:43.960 --> 00:11:45.960]  以致我們真的不能夠傳承
[00:11:45.960 --> 00:11:47.960]  我記得我讀神學院的時候
[00:11:47.960 --> 00:11:49.760]  有一位老師就不要開名了
[00:11:49.760 --> 00:11:52.960]  他也不是一個很出名的讀者
[00:11:52.960 --> 00:11:56.320]  但是他的講道是挺厲害的
[00:11:56.320 --> 00:11:57.800]  還有他講道的時候
[00:11:57.800 --> 00:11:58.440]  我試過
[00:11:58.440 --> 00:12:02.040]  因為我們有不同神學院裡面的一些組會
[00:12:02.040 --> 00:12:03.880]  有些老師要講道
[00:12:03.880 --> 00:12:06.760]  試過我今天聽到他講道
[00:12:06.760 --> 00:12:08.760]  不知道為什麼明天又是他講道
[00:12:08.760 --> 00:12:10.760]  後天又是他講道
[00:12:10.760 --> 00:12:12.760]  但後天也是他講道
[00:12:12.760 --> 00:12:14.280]  而他連續講了幾篇道
[00:12:14.280 --> 00:12:16.280]  天天講他都講得挺好的
[00:12:16.280 --> 00:12:17.480]  然後我就發現
[00:12:17.480 --> 00:12:20.080]  原來有些老師沒空就找他頂一頂
[00:12:20.080 --> 00:12:22.080]  老師不舒服就找他頂一頂
[00:12:22.080 --> 00:12:24.560]  連續頂了四次
[00:12:24.560 --> 00:12:26.560]  然後我的同學就跟我們說
[00:12:26.560 --> 00:12:30.560]  Charles不如我們去問問那個老師
[00:12:30.560 --> 00:12:34.040]  究竟他如何預備講道又可以這麼快又有質素呢?
[00:12:34.040 --> 00:12:35.560]  然後我跟我的同學說
[00:12:35.560 --> 00:12:36.840]  你忘記了
[00:12:36.840 --> 00:12:39.560]  其實以前我們上他課的時候
[00:12:39.560 --> 00:12:41.160]  他們比我低分
[00:12:41.160 --> 00:12:43.640]  因為我經常跟你聊天
[00:12:43.640 --> 00:12:45.760]  他被定性為壞學生
[00:12:45.760 --> 00:12:47.560]  他比我們低分
[00:12:47.560 --> 00:12:51.160]  其實我們問他會不會傳授他的功力給我們
[00:12:51.160 --> 00:12:52.840]  我們經常想我們這些
[00:12:52.840 --> 00:12:56.040]  你知道上神學院是新一代的
[00:12:56.040 --> 00:12:57.560]  有時候老師真的講得悶
[00:12:57.560 --> 00:12:58.160]  睡一睡
[00:12:58.160 --> 00:13:00.160]  有時候要保持清醒就聊天
[00:13:00.160 --> 00:13:03.360]  其實我們新一代應該很體諒我們
[00:13:03.360 --> 00:13:04.840]  但是他給我們一個低分
[00:13:04.840 --> 00:13:08.360]  雖然我不知道這個低分是不是跟我們上課態度有關係
[00:13:08.360 --> 00:13:09.560]  我們就說不要緊
[00:13:09.560 --> 00:13:11.160]  主動去問去學
[00:13:11.160 --> 00:13:12.240]  主動去問
[00:13:12.240 --> 00:13:13.840]  老師又挺積極
[00:13:13.840 --> 00:13:16.360]  可能看到你們這兩個平時經常聊天的人
[00:13:16.360 --> 00:13:18.840]  突然間都死死地求教他
[00:13:18.840 --> 00:13:19.760]  他就說
[00:13:19.760 --> 00:13:23.760]  其實預備講道不是預備那一刻預備的
[00:13:23.760 --> 00:13:25.840]  他說他打開他的電腦
[00:13:25.840 --> 00:13:27.760]  即是螢幕
[00:13:27.760 --> 00:13:29.160]  然後開了電腦
[00:13:29.160 --> 00:13:32.240]  讓我看他平時靈修讀經的筆記
[00:13:32.240 --> 00:13:34.640]  其實每一天靈修和讀經的筆記
[00:13:34.640 --> 00:13:37.160]  他都會做一些解釋聖經的工作
[00:13:37.160 --> 00:13:38.840]  有什麼例子自己反省
[00:13:38.840 --> 00:13:39.840]  他每天都寫
[00:13:39.840 --> 00:13:42.240]  所以他只要是需要講道
[00:13:42.240 --> 00:13:45.760]  他只要將每天的工作調教一點
[00:13:45.760 --> 00:13:48.040]  即是改一點他的筆記的內容
[00:13:48.040 --> 00:13:49.760]  就可以變成一篇講道
[00:13:49.760 --> 00:13:52.240]  所以他什麼時候去講道都沒有問題
[00:13:52.240 --> 00:13:54.040]  我也很有印象
[00:13:54.040 --> 00:13:54.560]  其實
[00:13:54.560 --> 00:13:55.560]  哦,是哦
[00:13:55.560 --> 00:13:58.560]  每天你都在預備你講道的狀態
[00:13:58.560 --> 00:14:00.760]  反正你都是靈修看聖經祈禱
[00:14:00.760 --> 00:14:02.040]  你每天都做
[00:14:02.040 --> 00:14:03.160]  順便做
[00:14:03.160 --> 00:14:05.160]  你儲起來就很多了
[00:14:05.160 --> 00:14:07.440]  所以後期自己錄影
[00:14:07.440 --> 00:14:09.840]  講一些聖經在YouTube頻道的時候
[00:14:09.840 --> 00:14:11.640]  都會提起他的教導
[00:14:11.640 --> 00:14:14.040]  就是你每天做一點點的時候
[00:14:14.040 --> 00:14:15.240]  你就會進步
[00:14:15.240 --> 00:14:17.440]  還有你每天做一點點的時候
[00:14:17.440 --> 00:14:21.240]  你就隨時都可以做到一些教導的工作
[00:14:21.240 --> 00:14:22.840]  所以很感謝這位老師
[00:14:22.840 --> 00:14:24.240]  他是無私傳承
[00:14:24.240 --> 00:14:25.440]  我們這些頑皮學生
[00:14:25.440 --> 00:14:27.040]  他都是打開電腦
[00:14:27.040 --> 00:14:29.240]  講解了他平時做什麼
[00:14:29.240 --> 00:14:30.240]  經文怎麼解釋
[00:14:30.240 --> 00:14:32.040]  我們都獲益良多
[00:14:32.040 --> 00:14:33.240]  所以今天
[00:14:33.240 --> 00:14:35.240]  你有沒有一個主動的態度
[00:14:35.240 --> 00:14:37.040]  去真的學習
[00:14:37.040 --> 00:14:38.640]  去謙虛問問人
[00:14:38.640 --> 00:14:40.040]  可能別人呢
[00:14:40.040 --> 00:14:42.240]  你會覺得別人好像都看不起我
[00:14:42.240 --> 00:14:44.040]  或者別人會覺得我沒用
[00:14:44.040 --> 00:14:46.440]  但是你自己去謙虛問問人
[00:14:46.440 --> 00:14:47.640]  又真的不同
[00:14:47.640 --> 00:14:49.040]  而我覺得提摩太太
[00:14:49.040 --> 00:14:54.240]  她真的是一個謙虛去順服帶領的門徒
[00:14:54.240 --> 00:14:56.840]  和保羅形成一個很緊密的關係
[00:14:56.840 --> 00:15:00.440]  也是後期宣教裡面一對很好的拍檔
[00:15:00.440 --> 00:15:02.240]  我們再看經文
