
[00:00:00.000 --> 00:00:03.040]  很感謝勁敗隊帶領我們去勁敗
[00:02:41.280 --> 00:02:42.240]  就不見了他們
[00:02:42.240 --> 00:02:43.440]  去了哪裡
[00:02:43.440 --> 00:02:45.240]  大家一直在找
[00:02:45.240 --> 00:02:47.160]  原來他們就迷路了
[00:02:47.160 --> 00:02:48.360]  因為真的太心急
[00:02:48.360 --> 00:02:51.000]  避過了指引
[00:02:51.000 --> 00:02:53.000]  打給他們的時候
[00:02:53.000 --> 00:02:54.480]  他們說很忙
[00:02:54.480 --> 00:02:55.400]  現在在開山
[00:02:55.400 --> 00:02:57.000]  在劈石
[00:02:57.000 --> 00:02:58.400]  很趕
[00:02:58.400 --> 00:03:00.640]  然後就不知道他們去了哪裡
[00:03:00.640 --> 00:03:04.360]  我覺得這件事都讓我想起很多
[00:03:04.360 --> 00:03:07.120]  其實屬靈生命會不會都是這樣
[00:03:07.120 --> 00:03:08.200]  有時候我們
[00:03:08.200 --> 00:03:10.400]  一開始很燦爛
[00:03:10.400 --> 00:03:11.920]  煙花盛放
[00:03:11.920 --> 00:03:13.640]  很多激情
[00:03:13.640 --> 00:03:16.160]  很多熱血的事情發生了
[00:03:16.160 --> 00:03:18.680]  但是有時候都會走到迷路
[00:03:18.680 --> 00:03:20.080]  衝衝衝衝
[00:03:20.080 --> 00:03:21.280]  好像走不遠
[00:03:21.280 --> 00:03:24.520]  去了一個很迷茫的境地
[00:03:24.520 --> 00:03:25.720]  不知道弟兄姊妹
[00:03:25.720 --> 00:03:26.920]  有沒有經歷過
[00:03:26.920 --> 00:03:28.720]  在屬靈生命裡面
[00:03:28.720 --> 00:03:30.040]  有時候都會走到很迷茫
[00:03:30.040 --> 00:03:32.240]  過去可能有很多體會
[00:03:32.240 --> 00:03:34.880]  可能有很多激情在裡面
[00:03:34.880 --> 00:03:36.080]  但是有時候
[00:03:36.080 --> 00:03:36.960]  屬靈生命
[00:03:36.960 --> 00:03:38.880]  卻走到好像很迷茫
[00:03:38.880 --> 00:03:40.800]  究竟我們屬靈生命的路
[00:03:40.800 --> 00:03:42.280]  怎樣才能走得遠
[00:03:42.280 --> 00:03:44.160]  今天就很想和大家
[00:03:44.160 --> 00:03:46.280]  去看一段經文
[00:03:46.280 --> 00:03:48.160]  經文我們暫時停一停
[00:03:48.160 --> 00:03:49.440]  就不說人物了
[00:03:49.440 --> 00:03:52.760]  因為我們會說教會的年度主題
[00:03:52.760 --> 00:03:54.360]  就會說馬可福音
[00:03:54.360 --> 00:03:55.760]  但是其實也很好
[00:03:55.760 --> 00:03:58.360]  因為馬可福音正正在當中有很多
[00:03:58.360 --> 00:04:01.440]  提醒我們屬靈生命裡面的品格
[00:04:01.440 --> 00:04:02.520]  怎樣去塑造
[00:04:02.520 --> 00:04:04.200]  盼望我們生命裡面
[00:04:04.200 --> 00:04:06.800]  都可以展現那些素質
[00:04:06.800 --> 00:04:09.280]  馬可福音一開始
[00:04:09.280 --> 00:04:11.600]  一章一節已經說到一樣東西
[00:04:11.600 --> 00:04:13.600]  就是神的兒子
[00:04:13.600 --> 00:04:15.040]  耶穌基督福音的起頭
[00:04:15.040 --> 00:04:16.320]  也正正告訴我們
[00:04:16.320 --> 00:04:17.800]  成卷書其實就是在說
[00:04:17.800 --> 00:04:20.040]  主耶穌基督就是那個好消息
[00:04:20.040 --> 00:04:22.040]  主耶穌基督就是神的兒子
[00:04:22.040 --> 00:04:23.800]  是那個福音的起頭
[00:04:23.800 --> 00:04:25.360]  並且在裡面
[00:04:25.360 --> 00:04:27.480]  第二節那裡開始就說到
[00:04:27.480 --> 00:04:28.160]  看不看到
[00:04:28.160 --> 00:04:28.880]  看到了
[00:04:28.880 --> 00:04:31.400]  當中說到有一個字
[00:04:31.400 --> 00:04:32.920]  不斷會重複的一個字
[00:04:32.920 --> 00:04:34.240]  就是hodos這個字
[00:04:34.240 --> 00:04:35.240]  道路這個字
[00:04:35.240 --> 00:04:37.120]  也是在說
[00:04:37.120 --> 00:04:39.200]  一直為著主耶穌基督
[00:04:39.200 --> 00:04:42.480]  預備受苦的道路
[00:04:42.480 --> 00:04:45.320]  並且往後就會走上這條道路裡面
[00:04:46.160 --> 00:04:48.400]  所以在經文裡面
[00:04:48.400 --> 00:04:50.880]  從第一章到第十章
[00:04:50.880 --> 00:04:52.160]  其實一直都在說
[00:04:52.160 --> 00:04:55.040]  受苦的道路是怎樣的一件事
[00:04:55.040 --> 00:04:57.160]  而到最後主耶穌基督怎樣
[00:04:57.160 --> 00:05:00.200]  一個人走上這個受苦的道路當中
[00:05:00.200 --> 00:05:04.040]  David牧師在勁爆讚美會那裡也說過
[00:05:04.040 --> 00:05:05.680]  可能大家都會有些印象
[00:05:05.680 --> 00:05:08.160]  今天我們看一件事
[00:05:08.160 --> 00:05:10.880]  第八節那裡特別說到這個字
[00:05:10.880 --> 00:05:12.080]  其實就是說
[00:05:12.080 --> 00:05:14.160]  我們當我們去跟從它的時候
[00:05:14.160 --> 00:05:17.720]  其實主耶穌不是就這樣告訴我們
[00:05:17.720 --> 00:05:18.840]  祂做了這件事
[00:05:18.840 --> 00:05:20.640]  而是叫我們去跟從它
[00:05:20.640 --> 00:05:22.840]  hodos這個字
[00:05:22.840 --> 00:05:25.880]  其實就是說我們怎樣去跟從它
[00:05:25.880 --> 00:05:28.320]  但是我們到了這一節的經文裡面
[00:05:28.320 --> 00:05:29.760]  這一段的經文裡面
[00:05:29.760 --> 00:05:32.760]  八章到十章的經文裡面
[00:05:32.760 --> 00:05:35.080]  它卻是很諷刺的一件事
[00:05:35.080 --> 00:05:37.040]  用了兩個盲佬
[00:05:37.040 --> 00:05:39.920]  一個叫白菜大的盲佬
[00:05:39.920 --> 00:05:41.600]  和盲佬巴底邁
[00:05:41.600 --> 00:05:44.760]  這個故事好像在暗諷一件事
[00:05:44.760 --> 00:05:50.040]  就是那些門徒一直跟著主耶穌走這條道路的裡面
[00:05:50.040 --> 00:05:51.960]  他們卻是跟得很不徹底
[00:05:51.960 --> 00:05:55.080]  跟得好像浮浮沉沉又遠又近
[00:05:55.080 --> 00:05:57.240]  其實原來因為他們屬靈的眼睛
[00:05:57.240 --> 00:05:58.360]  就瞎了
[00:05:58.360 --> 00:06:00.280]  所以盼望很希望我們
[00:06:00.280 --> 00:06:02.960]  今天我們去看這個經文裡面
[00:06:02.960 --> 00:06:04.160]  我們可以去學習
[00:06:04.160 --> 00:06:07.560]  究竟怎樣我們可以去認識到主耶穌一些教導
[00:06:07.560 --> 00:06:10.400]  讓我們在生命裡面可以去更新改變
[00:06:10.400 --> 00:06:12.640]  我們可以跟著主耶穌跟得近
[00:06:12.640 --> 00:06:14.320]  我們走這條屬靈的路
[00:06:14.320 --> 00:06:15.600]  可以走得遠
[00:06:15.600 --> 00:06:17.600]  讓我們一起
[00:06:17.600 --> 00:06:19.200]  開始之前我們有些祈禱
[00:06:19.200 --> 00:06:20.200]  我們一起祈禱
[00:06:20.200 --> 00:06:23.520]  參加天賦我們很感謝你
[00:06:23.520 --> 00:06:25.640]  感謝你就是這樣帶領著我們
[00:06:25.640 --> 00:06:27.680]  在生命裡面遇著你
[00:06:27.680 --> 00:06:29.520]  也可以認識到你的救恩
[00:06:29.520 --> 00:06:30.880]  主耶穌你的救恩真好
[00:06:30.880 --> 00:06:34.160]  但有時候我們在生命裡面可能都不太懂得怎樣去
[00:06:34.160 --> 00:06:36.800]  捉緊住你或者去緊貼住你
[00:06:36.800 --> 00:06:38.800]  求你聖靈幫助我們
[00:06:38.800 --> 00:06:40.000]  去將我們
[00:06:40.000 --> 00:06:42.000]  阻礙我們的事都去除走
[00:06:42.000 --> 00:06:44.800]  藉著今天的經文求你幫助我們
[00:06:44.800 --> 00:06:45.440]  建立我們
[00:06:45.440 --> 00:06:47.400]  讓我們去渴望你更加多
[00:06:47.400 --> 00:06:50.000]  主耶穌基督的名義祈求
[00:06:50.000 --> 00:06:50.800]  阿們
[00:06:50.800 --> 00:06:53.480]  今天的經文裡面其實
[00:06:53.480 --> 00:06:54.920]  就在說一件事
[00:06:54.920 --> 00:06:55.880]  一個故事
[00:06:55.880 --> 00:06:56.920]  故事裡面
[00:06:56.920 --> 00:06:58.000]  有一類人
[00:06:58.000 --> 00:07:02.080]  兩類人其實都在找主耶穌
[00:07:02.080 --> 00:07:04.800]  第一個覺得很難跟隨
[00:07:04.800 --> 00:07:07.120]  而第二個他馬上就會跟隨
[00:07:07.120 --> 00:07:12.800]  究竟怎樣才能成為馬上跟隨的主的人呢
[00:07:12.800 --> 00:07:14.800]  當中就會告訴我們
[00:07:14.800 --> 00:07:19.400]  其實作為基督的跟隨者的時候
[00:07:19.400 --> 00:07:23.600]  我們會遇到一個屬靈裡面的假象
[00:07:23.600 --> 00:07:25.600]  我們一直跟隨覺得很好
[00:07:25.600 --> 00:07:27.400]  但原來那個是假象
[00:07:27.400 --> 00:07:29.880]  我們怎樣可以避開這個假象呢
[00:07:29.880 --> 00:07:31.360]  而另外一件事就是
[00:07:31.360 --> 00:07:34.120]  究竟一個跟隨主的真貌是怎樣
[00:07:34.120 --> 00:07:36.800]  以致我們可以很傳言
[00:07:36.800 --> 00:07:38.200]  好像第二類人一樣
[00:07:38.200 --> 00:07:39.800]  可以傳言的跟隨
[00:07:39.800 --> 00:07:42.200]  頭一部分的經文就告訴我們
[00:07:42.200 --> 00:07:44.200]  一個跟隨主的假象
[00:07:44.200 --> 00:07:47.000]  就是當我們一直跟隨
[00:07:47.000 --> 00:07:50.800]  但我們是以自身的榮耀為考量的中心
[00:07:50.800 --> 00:07:52.400]  我們一直在跟隨主
[00:07:52.400 --> 00:07:54.520]  但其實我們一直在想
[00:07:54.520 --> 00:07:56.400]  自己是怎樣
[00:07:56.400 --> 00:07:57.800]  別人會怎樣看我呢
[00:07:57.800 --> 00:07:59.200]  究竟我厲害嗎
[00:07:59.200 --> 00:08:00.800]  或者我威風嗎
[00:08:00.800 --> 00:08:01.920]  很多這些東西
[00:08:01.920 --> 00:08:03.600]  原來在阻礙我們
[00:08:03.600 --> 00:08:04.800]  可以去緊貼到主
[00:08:04.800 --> 00:08:07.000]  或者我們可以體會到主的同在
[00:08:07.000 --> 00:08:07.800]  有一題
[00:08:07.800 --> 00:08:09.400]  先讀出這段經文好嗎
[00:08:09.400 --> 00:08:13.400]  十章三十二至四十五節
[00:08:13.400 --> 00:08:14.400]  我們一起讀吧
[00:08:14.400 --> 00:08:15.000]  請
[00:08:15.800 --> 00:08:17.800]  問梁國雄議員
[00:08:17.800 --> 00:08:19.800]  (梁國雄議員)
[00:08:20.800 --> 00:08:22.800]  (梁國雄議員)
[00:08:23.800 --> 00:08:25.800]  (梁國雄議員)
[00:08:26.800 --> 00:08:28.800]  (梁國雄議員)
[00:08:28.800 --> 00:08:30.800]  (梁國雄議員)
[00:08:30.800 --> 00:08:32.800]  (梁國雄議員)
[00:08:32.800 --> 00:08:34.800]  (梁國雄議員)
[00:08:34.800 --> 00:08:36.800]  (梁國雄議員)
[00:08:36.800 --> 00:08:38.800]  (梁國雄議員)
[00:08:38.800 --> 00:08:40.800]  (梁國雄議員)
[00:08:40.800 --> 00:08:42.800]  (梁國雄議員)
[00:08:42.800 --> 00:08:44.800]  (梁國雄議員)
[00:08:44.800 --> 00:08:46.800]  (梁國雄議員)
[00:08:46.800 --> 00:08:48.800]  (梁國雄議員)
[00:08:48.800 --> 00:08:50.800]  (梁國雄議員)
[00:08:50.800 --> 00:08:52.800]  (梁國雄議員)
[00:08:52.800 --> 00:08:54.800]  (梁國雄議員)
[00:08:54.800 --> 00:08:56.800]  (梁國雄議員)
[00:08:56.800 --> 00:08:58.800]  (梁國雄議員)
[00:08:58.800 --> 00:09:00.800]  (梁國雄議員)
[00:09:00.800 --> 00:09:02.800]  (梁國雄議員)
[00:09:02.800 --> 00:09:04.800]  (梁國雄議員)
[00:09:04.800 --> 00:09:06.800]  (梁國雄議員)
[00:09:06.800 --> 00:09:08.800]  (梁國雄議員)
[00:09:08.800 --> 00:09:10.800]  (梁國雄議員)
[00:09:10.800 --> 00:09:12.800]  (梁國雄議員)
[00:09:12.800 --> 00:09:14.800]  (梁國雄議員)
[00:09:14.800 --> 00:09:16.800]  (梁國雄議員)
[00:09:16.800 --> 00:09:18.800]  (梁國雄議員)
[00:09:18.800 --> 00:09:20.800]  (梁國雄議員)
[00:09:20.800 --> 00:09:22.800]  (梁國雄議員)
[00:09:22.800 --> 00:09:24.800]  (梁國雄議員)
[00:09:24.800 --> 00:09:26.800]  (梁國雄議員)
[00:09:26.800 --> 00:09:28.800]  (梁國雄議員)
[00:09:28.800 --> 00:09:30.800]  (梁國雄議員)
[00:09:30.800 --> 00:09:32.800]  (梁國雄議員)
[00:09:32.800 --> 00:09:34.800]  (梁國雄議員)
[00:09:34.800 --> 00:09:36.800]  (梁國雄議員)
[00:09:36.800 --> 00:09:38.800]  (梁國雄議員)
[00:09:38.800 --> 00:09:40.800]  (梁國雄議員)
[00:09:40.800 --> 00:09:42.800]  (梁國雄議員)
[00:09:42.800 --> 00:09:44.800]  (梁國雄議員)
[00:09:44.800 --> 00:09:46.800]  (梁國雄議員)
[00:09:46.800 --> 00:09:48.800]  (梁國雄議員)
[00:09:48.800 --> 00:09:50.800]  (梁國雄議員)
[00:09:50.800 --> 00:09:52.800]  (梁國雄議員)
[00:09:52.800 --> 00:09:54.800]  (梁國雄議員)
[00:09:54.800 --> 00:09:56.800]  (梁國雄議員)
[00:09:56.800 --> 00:09:58.800]  (梁國雄議員)
[00:09:58.800 --> 00:10:00.800]  (梁國雄議員)
[00:10:00.800 --> 00:10:02.800]  (梁國雄議員)
[00:10:02.800 --> 00:10:04.800]  (梁國雄議員)
[00:10:04.800 --> 00:10:06.800]  (梁國雄議員)
[00:10:06.800 --> 00:10:08.800]  (梁國雄議員)
[00:10:08.800 --> 00:10:10.800]  (梁國雄議員)
[00:10:10.800 --> 00:10:12.800]  (梁國雄議員)
[00:10:12.800 --> 00:10:14.800]  (梁國雄議員)
[00:10:14.800 --> 00:10:16.800]  (梁國雄議員)
[00:10:16.800 --> 00:10:18.800]  (梁國雄議員)
[00:10:18.800 --> 00:10:20.800]  (梁國雄議員)
[00:10:20.800 --> 00:10:22.800]  (梁國雄議員)
[00:10:22.800 --> 00:10:24.800]  (陳偉業議員)
[00:10:24.800 --> 00:10:26.800]  (陳偉業議員)
[00:10:26.800 --> 00:10:28.800]  (陳偉業議員)
[00:10:28.800 --> 00:10:30.800]  (陳偉業議員)
[00:10:30.800 --> 00:10:32.800]  (陳偉業議員)
[00:10:32.800 --> 00:10:34.800]  (陳偉業議員)
[00:10:34.800 --> 00:10:36.800]  (陳偉業議員)
[00:10:36.800 --> 00:10:38.800]  (陳偉業議員)
[00:10:38.800 --> 00:10:40.800]  (陳偉業議員)
[00:10:40.800 --> 00:10:42.800]  (陳偉業議員)
[00:10:42.800 --> 00:10:44.800]  (陳偉業議員)
[00:10:44.800 --> 00:10:46.800]  (陳偉業議員)
[00:10:46.800 --> 00:10:48.800]  (陳偉業議員)
[00:10:48.800 --> 00:10:50.800]  (陳偉業議員)
[00:10:50.800 --> 00:10:52.800]  (陳偉業議員)
[00:10:52.800 --> 00:10:54.800]  (陳偉業議員)
[00:10:54.800 --> 00:10:56.800]  (陳偉業議員)
[00:10:56.800 --> 00:10:58.800]  (陳偉業議員)
[00:10:58.800 --> 00:11:00.800]  (陳偉業議員)
[00:11:00.800 --> 00:11:02.800]  (陳偉業議員)
[00:11:02.800 --> 00:11:04.800]  (陳偉業議員)
[00:11:04.800 --> 00:11:06.800]  (陳偉業議員)
[00:11:06.800 --> 00:11:08.800]  (陳偉業議員)
[00:11:08.800 --> 00:11:10.800]  (陳偉業議員)
[00:11:10.800 --> 00:11:12.800]  (陳偉業議員)
[00:11:12.800 --> 00:11:14.800]  (陳偉業議員)
[00:11:14.800 --> 00:11:16.800]  (陳偉業議員)
[00:11:16.800 --> 00:11:18.800]  (陳偉業議員)
[00:11:18.800 --> 00:11:20.800]  (陳偉業議員)
[00:11:20.800 --> 00:11:22.800]  (陳偉業議員)
[00:11:22.800 --> 00:11:24.800]  (陳偉業議員)
[00:11:24.800 --> 00:11:26.800]  (陳偉業議員)
[00:11:26.800 --> 00:11:28.800]  (陳偉業議員)
[00:11:28.800 --> 00:11:30.800]  (陳偉業議員)
[00:11:30.800 --> 00:11:32.800]  (陳偉業議員)
[00:11:32.800 --> 00:11:34.800]  (陳偉業議員)
[00:11:34.800 --> 00:11:36.800]  (陳偉業議員)
[00:11:36.800 --> 00:11:38.800]  (陳偉業議員)
[00:11:38.800 --> 00:11:40.800]  (陳偉業議員)
[00:11:40.800 --> 00:11:42.800]  (陳偉業議員)
[00:11:42.800 --> 00:11:44.800]  (陳偉業議員)
[00:11:44.800 --> 00:11:46.800]  (陳偉業議員)
[00:11:46.800 --> 00:11:48.800]  (陳偉業議員)
[00:11:48.800 --> 00:11:50.800]  (陳偉業議員)
[00:11:50.800 --> 00:11:52.800]  (陳偉業議員)
[00:11:52.800 --> 00:11:54.800]  (陳偉業議員)
[00:11:54.800 --> 00:11:56.800]  (陳偉業議員)
[00:11:56.800 --> 00:11:58.800]  (陳偉業議員)
[00:11:58.800 --> 00:12:00.800]  (陳偉業議員)
[00:12:00.800 --> 00:12:02.800]  (陳偉業議員)
[00:12:02.800 --> 00:12:04.800]  (陳偉業議員)
[00:12:04.800 --> 00:12:06.800]  (陳偉業議員)
[00:12:06.800 --> 00:12:08.800]  (陳偉業議員)
[00:12:08.800 --> 00:12:10.800]  (陳偉業議員)
[00:12:10.800 --> 00:12:12.800]  (陳偉業議員)
[00:12:12.800 --> 00:12:14.800]  (陳偉業議員)
[00:12:14.800 --> 00:12:16.800]  (陳偉業議員)
[00:12:16.800 --> 00:12:18.800]  (陳偉業議員)
[00:12:18.800 --> 00:12:20.800]  (陳偉業議員)
[00:12:20.800 --> 00:12:22.800]  (陳偉業議員)
[00:12:22.800 --> 00:12:24.800]  (陳偉業議員)
[00:12:24.800 --> 00:12:26.800]  (陳偉業議員)
[00:12:26.800 --> 00:12:28.800]  (陳偉業議員)
[00:12:28.800 --> 00:12:30.800]  (陳偉業議員)
[00:12:30.800 --> 00:12:32.800]  (陳偉業議員)
[00:12:32.800 --> 00:12:34.800]  (陳偉業議員)
[00:12:34.800 --> 00:12:36.800]  (陳偉業議員)
[00:12:36.800 --> 00:12:38.800]  (陳偉業議員)
[00:12:38.800 --> 00:12:40.800]  (陳偉業議員)
[00:12:40.800 --> 00:12:42.800]  (陳偉業議員)
[00:12:42.800 --> 00:12:44.800]  (陳偉業議員)
[00:12:44.800 --> 00:12:46.800]  (陳偉業議員)
[00:12:46.800 --> 00:12:48.800]  (陳偉業議員)
[00:12:48.800 --> 00:12:50.800]  (陳偉業議員)
[00:12:50.800 --> 00:12:52.800]  (陳偉業議員)
[00:12:52.800 --> 00:12:54.800]  (陳偉業議員)
[00:12:54.800 --> 00:12:56.800]  (陳偉業議員)
[00:12:56.800 --> 00:12:58.800]  (陳偉業議員)
[00:12:58.800 --> 00:13:00.800]  (陳偉業議員)
[00:13:00.800 --> 00:13:02.800]  (陳偉業議員)
[00:13:02.800 --> 00:13:04.800]  (陳偉業議員)
[00:13:04.800 --> 00:13:06.800]  (陳偉業議員)
[00:13:06.800 --> 00:13:08.800]  (陳偉業議員)
[00:13:08.800 --> 00:13:10.800]  (陳偉業議員)
[00:13:10.800 --> 00:13:12.800]  (陳偉業議員)
[00:13:12.800 --> 00:13:14.800]  (陳偉業議員)
[00:13:14.800 --> 00:13:16.800]  (陳偉業議員)
[00:13:16.800 --> 00:13:18.800]  (陳偉業議員)
[00:13:18.800 --> 00:13:20.800]  (陳偉業議員)
[00:13:20.800 --> 00:13:22.800]  (陳偉業議員)
[00:13:22.800 --> 00:13:24.800]  (陳偉業議員)
[00:13:24.800 --> 00:13:26.800]  (陳偉業議員)
[00:13:26.800 --> 00:13:28.800]  (陳偉業議員)
[00:13:28.800 --> 00:13:30.800]  (陳偉業議員)
[00:13:30.800 --> 00:13:32.800]  (陳偉業議員)
[00:13:32.800 --> 00:13:34.800]  (陳偉業議員)
[00:13:34.800 --> 00:13:36.800]  (陳偉業議員)
[00:13:36.800 --> 00:13:38.800]  (陳偉業議員)
[00:13:38.800 --> 00:13:40.800]  (陳偉業議員)
[00:13:40.800 --> 00:13:42.800]  (陳偉業議員)
[00:13:42.800 --> 00:13:44.800]  (陳偉業議員)
[00:13:44.800 --> 00:13:46.800]  (陳偉業議員)
[00:13:46.800 --> 00:13:48.800]  (陳偉業議員)
[00:13:48.800 --> 00:13:50.800]  (陳偉業議員)
[00:13:50.800 --> 00:13:52.800]  (陳偉業議員)
[00:13:52.800 --> 00:13:54.800]  (陳偉業議員)
[00:13:54.800 --> 00:13:56.800]  (陳偉業議員)
[00:13:56.800 --> 00:13:58.800]  (陳偉業議員)
[00:13:58.800 --> 00:14:00.800]  (陳偉業議員)
[00:14:00.800 --> 00:14:02.800]  (陳偉業議員)
[00:14:02.800 --> 00:14:04.800]  (陳偉業議員)
[00:14:04.800 --> 00:14:06.800]  (陳偉業議員)
[00:14:06.800 --> 00:14:08.800]  (陳偉業議員)
[00:14:08.800 --> 00:14:10.800]  (陳偉業議員)
[00:14:10.800 --> 00:14:12.800]  (陳偉業議員)
[00:14:12.800 --> 00:14:14.800]  (陳偉業議員)
[00:14:14.800 --> 00:14:16.800]  (陳偉業議員)
[00:14:16.800 --> 00:14:18.800]  (陳偉業議員)
[00:14:18.800 --> 00:14:20.800]  (陳偉業議員)
[00:14:20.800 --> 00:14:22.800]  (陳偉業議員)
[00:14:22.800 --> 00:14:24.800]  (陳偉業議員)
[00:14:24.800 --> 00:14:26.800]  (陳偉業議員)
[00:14:26.800 --> 00:14:28.800]  (陳偉業議員)
[00:14:28.800 --> 00:14:30.800]  (陳偉業議員)
[00:14:30.800 --> 00:14:32.800]  (陳偉業議員)
[00:14:32.800 --> 00:14:34.800]  (陳偉業議員)
[00:14:34.800 --> 00:14:36.800]  (陳偉業議員)
[00:14:36.800 --> 00:14:38.800]  (陳偉業議員)
[00:14:38.800 --> 00:14:40.800]  (陳偉業議員)
[00:14:40.800 --> 00:14:42.800]  (陳偉業議員)
[00:14:42.800 --> 00:14:44.800]  (陳偉業議員)
[00:14:44.800 --> 00:14:46.800]  (陳偉業議員)
[00:14:46.800 --> 00:14:48.800]  (陳偉業議員)
[00:14:48.800 --> 00:14:50.800]  (陳偉業議員)
[00:14:50.800 --> 00:14:52.800]  (陳偉業議員)
[00:14:52.800 --> 00:14:54.800]  (陳偉業議員)
[00:14:54.800 --> 00:14:56.800]  (陳偉業議員)
[00:14:56.800 --> 00:14:58.800]  (陳偉業議員)
[00:14:58.800 --> 00:15:00.800]  (陳偉業議員)
[00:15:00.800 --> 00:15:02.800]  (陳偉業議員)
[00:15:02.800 --> 00:15:04.800]  (陳偉業議員)
[00:15:04.800 --> 00:15:06.800]  (陳偉業議員)
[00:15:06.800 --> 00:15:08.800]  (陳偉業議員)
[00:15:08.800 --> 00:15:10.800]  (陳偉業議員)
