
[00:00:00.000 --> 00:00:04.000]  主啊,我們感恩,主啊,因為我們來到祢面前
[00:07:55.000 --> 00:07:59.000]  好,下一個PowerPoint
[00:07:59.000 --> 00:08:05.000]  我們看到一個故事是講一個西方人
[00:08:05.000 --> 00:08:07.000]  他去了一個小島
[00:08:07.000 --> 00:08:10.000]  這個西方人,英國人不信神
[00:08:10.000 --> 00:08:12.000]  他去到小島裏面
[00:08:12.000 --> 00:08:13.000]  他看到小島
[00:08:13.000 --> 00:08:15.000]  有人信了主
[00:08:15.000 --> 00:08:17.000]  帶著聖經去教會
[00:08:17.000 --> 00:08:18.000]  星期天去教會
[00:08:18.000 --> 00:08:20.000]  他就諷刺他們
[00:08:20.000 --> 00:08:24.000]  哇,你們還帶著聖經
[00:08:24.000 --> 00:08:26.000]  聖經沒有用的
[00:08:26.000 --> 00:08:30.000]  你相信耶穌是錯誤來的
[00:08:30.000 --> 00:08:36.000]  一個本土人就跟他說
[00:08:36.000 --> 00:08:39.000]  你好彩,我們已經放棄了
[00:08:39.000 --> 00:08:41.000]  我們沒有神論
[00:08:41.000 --> 00:08:43.000]  我們需要多神論
[00:08:43.000 --> 00:08:46.000]  放棄食人的習慣
[00:08:46.000 --> 00:08:48.000]  否則,我現在看到你
[00:08:48.000 --> 00:08:50.000]  就煮熟你
[00:08:50.000 --> 00:08:52.000]  煮熟你,首先就打你
[00:08:52.000 --> 00:08:54.000]  焗你,然後就吃了你
[00:08:54.000 --> 00:08:57.000]  就是神的恩典來到我們生命裏面
[00:08:57.000 --> 00:09:00.000]  我們就被神改變了
[00:09:00.000 --> 00:09:02.000]  無論你是在小島或者城市
[00:09:02.000 --> 00:09:05.000]  神的恩典就改變了我們
[00:09:05.000 --> 00:09:07.000]  我們看看PPT
[00:09:08.000 --> 00:09:15.000]  這裏就看到神怎樣改變我們
[00:09:15.000 --> 00:09:18.000]  這裏他怎樣用的手法
[00:09:18.000 --> 00:09:20.000]  你看,他有重複字
[00:09:20.000 --> 00:09:23.000]  第一節,第五節看到
[00:09:23.000 --> 00:09:26.000]  你們曾經死在過隨中
[00:09:26.000 --> 00:09:29.000]  那邊就是死在過隨中的時候
[00:09:29.000 --> 00:09:31.000]  第一,配第五節
[00:09:31.000 --> 00:09:34.000]  第二節,隨從
[00:09:34.000 --> 00:09:37.000]  隨從就是馴服
[00:09:37.000 --> 00:09:39.000]  馴服,第一是風俗
[00:09:39.000 --> 00:09:43.000]  第二就是掌權者的首領
[00:09:43.000 --> 00:09:46.000]  第三個重複字就是
[00:09:46.000 --> 00:09:49.000]  那個子,之前是背役
[00:09:49.000 --> 00:09:51.000]  背役之子
[00:09:51.000 --> 00:09:54.000]  另外應該是第三節
[00:09:54.000 --> 00:09:57.000]  可奴之子,又是重複子的字
[00:09:57.000 --> 00:09:59.000]  第三節就是
[00:09:59.000 --> 00:10:01.000]  按著肉體
[00:10:01.000 --> 00:10:03.000]  肉體,又重複
[00:10:03.000 --> 00:10:05.000]  肆肉
[00:10:05.000 --> 00:10:09.000]  肉體的心中所喜悅的
[00:10:09.000 --> 00:10:13.000]  你看保羅寫這封信
[00:10:13.000 --> 00:10:15.000]  很有心思
[00:10:15.000 --> 00:10:17.000]  你看看重複的字
[00:10:17.000 --> 00:10:20.000]  但是他不是說這件事
[00:10:20.000 --> 00:10:23.000]  不是說保羅不想說
[00:10:23.000 --> 00:10:28.000]  他們的以往是多麼黑暗或者多麼差
[00:10:28.000 --> 00:10:30.000]  但是在主耶穌裏面
[00:10:30.000 --> 00:10:32.000]  我們得到這個恩典
[00:10:32.000 --> 00:10:34.000]  我們看下一個
[00:10:34.000 --> 00:10:37.000]  他講這件事
[00:10:37.000 --> 00:10:39.000]  他特別要講
[00:10:39.000 --> 00:10:41.000]  就是怎樣?
[00:10:41.000 --> 00:10:43.000]  直接神的恩典
[00:10:43.000 --> 00:10:45.000]  三件事做了
[00:10:45.000 --> 00:10:49.000]  就是叫我們與基督一同活過來
[00:10:49.000 --> 00:10:54.000]  第二就是叫我們與基督一同復活
[00:10:54.000 --> 00:10:57.000]  第三個就是一同坐在天上
[00:10:57.000 --> 00:10:59.000]  他用三個一同
[00:10:59.000 --> 00:11:02.000]  英文就是summary
[00:11:02.000 --> 00:11:04.000]  summary in sync
[00:11:04.000 --> 00:11:06.000]  所以沒有飛磁線
[00:11:06.000 --> 00:11:08.000]  看不看到?
[00:11:08.000 --> 00:11:10.000]  make us alive就是
[00:11:10.000 --> 00:11:13.000]  soupoil
[00:11:13.000 --> 00:11:15.000]  英文就是make us alive
[00:11:15.000 --> 00:11:17.000]  為什麼中間的字是zoo呢?
[00:11:17.000 --> 00:11:19.000]  有什麼關係?
[00:11:19.000 --> 00:11:24.000]  zoo就是活動物
[00:11:24.000 --> 00:11:27.000]  所以就是make us alive
[00:11:27.000 --> 00:11:29.000]  一同活過來
[00:11:29.000 --> 00:11:33.000]  看到主耶穌基督不是說以往
[00:11:33.000 --> 00:11:36.000]  是說現在因為在基督裏面
[00:11:36.000 --> 00:11:38.000]  我們活過來了
[00:11:38.000 --> 00:11:41.000]  有人說zoo就是看生的
[00:11:41.000 --> 00:11:43.000]  museum是看什麼?
[00:11:43.000 --> 00:11:45.000]  死的
[00:11:45.000 --> 00:11:47.000]  所以就用zoo來跟我們說
[00:11:47.000 --> 00:11:52.000]  我們從前都是遇著死亡
[00:11:52.000 --> 00:11:56.000]  我們是灰塵
[00:11:56.000 --> 00:11:58.000]  我們是滅亡的
[00:11:58.000 --> 00:12:01.000]  但神將我們活過來
[00:12:01.000 --> 00:12:04.000]  這個主要是他想說的
[00:12:04.000 --> 00:12:10.000]  第二就是讓我們與耶穌基督一同坐著
[00:12:10.000 --> 00:12:14.000]  坐著做王
[00:12:14.000 --> 00:12:17.000]  這個就是說不單是活過來
[00:12:17.000 --> 00:12:19.000]  你的生命已經改變了
[00:12:19.000 --> 00:12:21.000]  已經transformed了
[00:12:21.000 --> 00:12:23.000]  你現在的生命在主裏面
[00:12:23.000 --> 00:12:25.000]  有一個德性的生命
[00:12:25.000 --> 00:12:27.000]  在主裏面有一個感恩的生命
[00:12:27.000 --> 00:12:29.000]  不單是活過來
[00:12:29.000 --> 00:12:32.000]  你活過來也可以不工作
[00:12:32.000 --> 00:12:35.000]  但神把我們提拔起來
[00:12:35.000 --> 00:12:38.000]  不再做一個自卑
[00:12:38.000 --> 00:12:40.000]  或者覺得自己侮辱
[00:12:40.000 --> 00:12:41.000]  改變了你的生命
[00:12:41.000 --> 00:12:45.000]  第三就是讓我們與他坐在
[00:12:45.000 --> 00:12:47.000]  坐在為王
[00:12:47.000 --> 00:12:52.000]  現在就讓我們與他一同坐在
[00:12:52.000 --> 00:12:54.000]  或站在面前
[00:12:54.000 --> 00:12:56.000]  或與他一同侍奉
[00:12:56.000 --> 00:12:58.000]  一同有責任
[00:12:58.000 --> 00:13:01.000]  所以我們看到神在基督裏面
[00:13:01.000 --> 00:13:03.000]  開始的時候
[00:13:03.000 --> 00:13:05.000]  我們在同一個德教的見證
[00:13:05.000 --> 00:13:08.000]  德教的見證在以前是很差的
[00:13:08.000 --> 00:13:09.000]  但在主裏面
[00:13:09.000 --> 00:13:11.000]  神幫我們三個一同
[00:13:11.000 --> 00:13:12.000]  記不記得
[00:13:12.000 --> 00:13:14.000]  第一個一同是什麼
[00:13:14.000 --> 00:13:15.000]  活過來
[00:13:15.000 --> 00:13:17.000]  第二呢
[00:13:17.000 --> 00:13:18.000]  忘記了
[00:13:18.000 --> 00:13:20.000]  第三呢
[00:13:20.000 --> 00:13:22.000]  坐著了
[00:13:22.000 --> 00:13:24.000]  這三個就這樣比較
[00:13:24.000 --> 00:13:27.000]  那個活過來就讓我們更生了
[00:13:27.000 --> 00:13:31.000]  另外那個一同復活的
[00:13:31.000 --> 00:13:33.000]  就讓我們復活了
[00:13:33.000 --> 00:13:35.000]  第三個就在神面前
[00:13:35.000 --> 00:13:37.000]  我們有份治理
[00:13:37.000 --> 00:13:39.000]  即是說我們有份管理
[00:13:39.000 --> 00:13:41.000]  第一個就是活過來
[00:13:41.000 --> 00:13:42.000]  動畫的動
[00:13:42.000 --> 00:13:43.000]  Animated的
[00:13:43.000 --> 00:13:45.000]  第二個就讓我們生活
[00:13:45.000 --> 00:13:47.000]  不是死板板的
[00:13:47.000 --> 00:13:48.000]  是活過來的
[00:13:48.000 --> 00:13:51.000]  第三我們屬於天上的人
[00:13:51.000 --> 00:13:53.000]  第一個活過來
[00:13:53.000 --> 00:13:55.000]  就讓我們energize
[00:13:55.000 --> 00:13:58.000]  第二個就讓我們有永生
[00:13:58.000 --> 00:14:00.000]  第三個就讓我們尊貴
[00:14:00.000 --> 00:14:03.000]  一個尊貴的角色
[00:14:03.000 --> 00:14:05.000]  但是保羅
[00:14:05.000 --> 00:14:07.000]  因為保羅的文法就很不同
[00:14:07.000 --> 00:14:09.000]  我們看下一個
[00:14:09.000 --> 00:14:17.000]  保羅就說
[00:14:17.000 --> 00:14:21.000]  最後就說
[00:14:21.000 --> 00:14:23.000]  因為這樣就讓我們顯明
[00:14:23.000 --> 00:14:25.000]  回到正話那一句
[00:14:25.000 --> 00:14:27.000]  顯明他的恩典
[00:14:27.000 --> 00:14:29.000]  最重要就是說
[00:14:29.000 --> 00:14:32.000]  神做了這三樣一同一同的事
[00:14:32.000 --> 00:14:34.000]  就讓我們顯明
[00:14:34.000 --> 00:14:36.000]  去豐富他的恩典
[00:14:36.000 --> 00:14:41.000]  因為豐富的字就出現兩次
[00:14:41.000 --> 00:14:45.000]  我也想過我應該怎樣說這個主題
[00:14:45.000 --> 00:14:50.000]  這個主題也可以說是神的豐盛
[00:14:50.000 --> 00:14:54.000]  因為豐盛的字在《已不所書》出現五次
[00:14:54.000 --> 00:14:56.000]  是全部書
[00:14:56.000 --> 00:14:59.000]  包括羅馬那一場書裡面
[00:14:59.000 --> 00:15:01.000]  都不夠他多
[00:15:01.000 --> 00:15:04.000]  所以在這裡就已經出現兩次
[00:15:04.000 --> 00:15:06.000]  神的豐富的恩典
[00:15:06.000 --> 00:15:08.000]  所以無論你是什麼背景
[00:15:08.000 --> 00:15:11.000]  無論你覺得自己很自卑也好
[00:15:11.000 --> 00:15:13.000]  你記得神請救你
[00:15:13.000 --> 00:15:16.000]  現在就給你豐富的恩典
[00:15:16.000 --> 00:15:19.000]  在神的豐富恩典你就能看到
[00:15:19.000 --> 00:15:22.000]  他怎樣在你的生命裡面動功
[00:15:22.000 --> 00:15:24.000]  在這裡說
[00:15:24.000 --> 00:15:26.000]  剛才很喜歡那首歌
[00:15:26.000 --> 00:15:27.000]  唱了那首歌
[00:15:27.000 --> 00:15:29.000]  原來他唱得很盡
[00:15:29.000 --> 00:15:31.000]  我想看下文法有什麼不對
[00:15:31.000 --> 00:15:32.000]  他很對
[00:15:32.000 --> 00:15:34.000]  因為是兩個非
[00:15:34.000 --> 00:15:36.000]  記不記得第一個非是什麼
[00:15:36.000 --> 00:15:38.000]  非出於什麼
[00:15:38.000 --> 00:15:41.000]  糟了,等一下又要唱回應歌了
[00:15:41.000 --> 00:15:45.000]  一個是非出於自己
[00:15:45.000 --> 00:15:49.000]  第二就是非出於行為
[00:15:49.000 --> 00:15:53.000]  所以神的恩典就對比行為
[00:15:53.000 --> 00:15:54.000]  行為出現兩次
[00:15:54.000 --> 00:15:56.000]  恩典出現三次
[00:15:56.000 --> 00:15:57.000]  就是跟我們說
[00:15:57.000 --> 00:16:00.000]  因為神的工作無論是什麼背景
[00:16:00.000 --> 00:16:04.000]  大目的就是不可以誇張
[00:16:04.000 --> 00:16:06.000]  不可以自讚自嘆
[00:16:06.000 --> 00:16:10.000]  不可以說自己有多威風
[00:16:10.000 --> 00:16:15.000]  不可以說自己成就
[00:16:15.000 --> 00:16:18.000]  所以我們有一個救恩的故事
[00:16:18.000 --> 00:16:21.000]  救恩的故事無論你和我是誰
[00:16:21.000 --> 00:16:24.000]  我們以前是死亡的
[00:16:24.000 --> 00:16:25.000]  但在主耶穌裡面
[00:16:25.000 --> 00:16:28.000]  我們一同有三樣東西
[00:16:28.000 --> 00:16:31.000]  讓我們知道全部都是神的恩典
[00:16:31.000 --> 00:16:36.000]  讓我們能夠顯出祂的大能
[00:16:36.000 --> 00:16:38.000]  但是這裡很好笑
[00:16:38.000 --> 00:16:40.000]  因為最後祂說什麼
[00:16:40.000 --> 00:16:45.000]  祂說給我們行善
[00:16:45.000 --> 00:16:48.000]  你覺得怪不怪
[00:16:48.000 --> 00:16:52.000]  恩典就不需要行善
[00:16:52.000 --> 00:16:56.000]  善就不是恩典
[00:16:56.000 --> 00:16:57.000]  對不對
[00:16:57.000 --> 00:16:59.000]  我看為什麼要行善
[00:16:59.000 --> 00:17:02.000]  原來原文沒有那個行的字
[00:17:02.000 --> 00:17:06.000]  原文就是For good works
[00:17:06.000 --> 00:17:11.000]  拯救你讓你能夠有善美
[00:17:11.000 --> 00:17:12.000]  明白嗎
[00:17:12.000 --> 00:17:13.000]  這樣就好
[00:17:13.000 --> 00:17:20.000]  我們基督徒不是說救恩不做善事
[00:17:20.000 --> 00:17:24.000]  我們不會覺得做善事是出於工作
[00:17:24.000 --> 00:17:27.000]  因為那個教授經常跟我說英文字
[00:17:27.000 --> 00:17:30.000]  他說
[00:17:30.000 --> 00:17:32.000]  Salvation, Grace
[00:17:32.000 --> 00:17:34.000]  不是反對努力
[00:17:34.000 --> 00:17:36.000]  不是反對你有出力
[00:17:36.000 --> 00:17:38.000]  是Oppose to earning
[00:17:38.000 --> 00:17:41.000]  是反對你賺取
[00:17:41.000 --> 00:17:45.000]  即是善事不是因為恩典
[00:17:45.000 --> 00:17:48.000]  全恩典就不可以做善事
[00:17:48.000 --> 00:17:50.000]  但你做善事的時候
[00:17:50.000 --> 00:17:52.000]  你沒有做善事的態度
[00:17:52.000 --> 00:17:54.000]  你賺取你的救恩
[00:17:54.000 --> 00:17:56.000]  所以第一樣東西
[00:17:56.000 --> 00:17:57.000]  我們教會就是說
[00:17:57.000 --> 00:18:01.000]  我們大家都是出於同一個得救的故事
[00:18:01.000 --> 00:18:03.000]  全部都是恩若神的恩典
[00:18:03.000 --> 00:18:07.000]  不是因為我們的行為
[00:18:07.000 --> 00:18:10.000]  更加不是我們種族的優越
[00:18:10.000 --> 00:18:12.000]  本來就是想這樣跟教會說
[00:18:12.000 --> 00:18:14.000]  因為教會有猶太人有外邦人
[00:18:14.000 --> 00:18:16.000]  第二點
[00:18:16.000 --> 00:18:20.000]  第二點我們看下一個PPT
[00:18:20.000 --> 00:18:22.000]  第二點就是說
[00:18:22.000 --> 00:18:25.000]  我們都可以計算
[00:18:25.000 --> 00:18:28.000]  我們教會有數好計算的
[00:18:28.000 --> 00:18:30.000]  為什麼有數好計算
[00:18:30.000 --> 00:18:33.000]  原來教會不是屬於兩班人的
[00:18:33.000 --> 00:18:36.000]  我們在主裡面只有一班人
[00:18:36.000 --> 00:18:38.000]  保羅慢慢解釋
[00:18:38.000 --> 00:18:40.000]  剛才解釋不是因為行為
[00:18:40.000 --> 00:18:42.000]  是因為恩典
[00:18:42.000 --> 00:18:45.000]  現在解釋不是兩班人的教會
[00:18:45.000 --> 00:18:47.000]  是同一班人
[00:18:47.000 --> 00:18:50.000]  我們現在一起讀11至18節
[00:18:50.000 --> 00:19:19.000]  一而起,所以你們與基督無關,在斯理國民之外,在所應許的諸約上是局外人,並且在世上沒有子王,沒有神。
[00:19:19.000 --> 00:19:43.000]  如今所有靠著他的血已經得禁了,因他是我們餓木,將所有成為一拆毀了中間隔膜的牆,而且自己的身體廢掉冤枉,就是這一點。
[00:19:43.000 --> 00:20:08.000]  為要十指腳一體於神和好料,並且內存和。
[00:20:08.000 --> 00:20:16.000]  (教會的教師在講解)
[00:20:16.000 --> 00:20:20.000]  如果你看到那個自冤仇出現兩次,是吧?
[00:20:20.000 --> 00:20:26.000]  好,看一下那個QPT
[00:20:26.000 --> 00:20:30.000]  你們看到這個以色列就是那個逝世的地方
[00:20:30.000 --> 00:20:34.000]  在中東就是這樣的環境
[00:20:34.000 --> 00:20:45.000]  有一個故事就是說,當神創造這個世界的時候,他跟天使說,他會創造一個很特別的地方,叫做以色列。
[00:20:45.000 --> 00:21:01.000]  神就跟天使說,以色列那裡有很美麗的山谷,有很清脆的野地,有很美妙的泉水和河流。
[00:21:01.000 --> 00:21:11.000]  他跟天使說,住在那裡的人很特別,又很厲害,又很有創造。
[00:21:11.000 --> 00:21:24.000]  在以色列那裡,神就會建立偉大的城市,有美妙的藝術家和很多科技的創新。
[00:21:24.000 --> 00:21:31.000]  天使聽著聽著覺得不對勁,好像很偏一邊。
[00:21:31.000 --> 00:21:43.000]  天使說,你這樣做,全世界就會很妒忌,你放這麼多好東西給以色列人,神就說,不用擔心,
[00:21:43.000 --> 00:21:53.000]  之後你看清楚一點,我會給你鄰居的。
[00:21:53.000 --> 00:21:56.000]  你們懂不懂笑?懂啊。
[00:21:56.000 --> 00:22:05.000]  猶太人和外邦人的仇,現在看得很明顯了,是不是?
[00:22:05.000 --> 00:22:14.000]  我們看到猶太人和外邦人,其實是反過來的,在教會,
[00:22:14.000 --> 00:22:19.000]  外邦是end mode,本來是end mode,在神的計劃裡面。
[00:22:19.000 --> 00:22:25.000]  保羅下一個PPT就說,五樣東西是沒有的,
[00:22:25.000 --> 00:22:35.000]  他們首先與基督無關,無關的一個字,separate,apart。
[00:22:35.000 --> 00:22:45.000]  第二樣東西,他們是另類的人,excluded之外,one another,another是英文字,
[00:22:45.000 --> 00:22:49.000]  即是另類的,另外一班人。
[00:22:49.000 --> 00:22:59.000]  第三,他們是局外人,strangers,這是種族的字,synos,他們是另一個種族。
[00:22:59.000 --> 00:23:09.000]  第四,外邦人是沒有子王,沒有就很強的沒,絕非,沒有盼望。
[00:23:09.000 --> 00:23:16.000]  最後,他們沒有神,無神論,atheist,就是那個字。
[00:23:16.000 --> 00:23:24.000]  外邦人本來在神面前不算什麼,end mode的,
[00:23:24.000 --> 00:23:34.000]  但怎樣?神呢?他不是說這件事,其實他這件事不是很strong,沒什麼動詞。
[00:23:34.000 --> 00:23:43.000]  下一句才厲害,你們從前遠離神的人,如今卻在耶穌基督裡,
[00:23:43.000 --> 00:23:52.000]  靠著他的血,動詞已經得親近了,這很重要。
[00:23:52.000 --> 00:24:00.000]  以前有五樣東西,但現在在耶穌基督裡的恩典,
[00:24:00.000 --> 00:24:04.000]  你已經得親近了,即是你和我。
[00:24:04.000 --> 00:24:18.000]  得親近是這個意思,空間上靠近,時間上臨近,經驗與事件近於。
[00:24:18.000 --> 00:24:23.000]  所以這班外邦人,保羅想寫給教會,讓他們知道,
[00:24:23.000 --> 00:24:28.000]  當然每個人都知道基督教是出於猶太人,
[00:24:28.000 --> 00:24:32.000]  但外邦人在教會裡很特色,因為什麼?
[00:24:32.000 --> 00:24:40.000]  因為耶穌基督都拯救了他們,所以這個親近了是很特別的,
[00:24:40.000 --> 00:24:47.000]  因為在耶穌裡連結他們,複合他們,或者幫他們打成一片。
