
[00:00:00.000 --> 00:00:01.600]  不知道大家還記不記得
[00:12:59.680 --> 00:13:03.160]  就好像舊約獻給神的祭物一樣
[00:13:03.160 --> 00:13:05.400]  是最好的、最美的
[00:13:05.400 --> 00:13:07.280]  神在當中
[00:13:07.280 --> 00:13:09.600]  預立我們這份祭
[00:13:09.600 --> 00:13:13.440]  天父不單止由揀選我們到成聖
[00:13:13.440 --> 00:13:17.760]  祂更加希望我們能夠跟祂更深入的關係
[00:13:17.760 --> 00:13:20.160]  第三個福氣就是給教會
[00:13:20.160 --> 00:13:23.280]  我們要得著兒女的名分
[00:13:23.280 --> 00:13:24.360]  在第五節說
[00:13:24.360 --> 00:13:27.160]  「他按著自己的旨意所喜悅的
[00:13:27.160 --> 00:13:32.360]  預定我們藉著耶穌基督得兒子的名分」
[00:13:32.360 --> 00:13:34.400]  不知道大家有沒有想過
[00:13:34.400 --> 00:13:37.480]  神既然知道遲早會犯罪
[00:13:37.480 --> 00:13:42.880]  為什麼神還選擇去創造這個宇宙萬物呢?
[00:13:42.880 --> 00:13:46.680]  有沒有想過?
[00:13:46.680 --> 00:13:49.600]  神學家斯托德牧師指出
[00:13:49.600 --> 00:13:51.600]  其中一個可能的原因
[00:13:51.600 --> 00:13:54.680]  就是神為人所定義的計劃
[00:13:54.680 --> 00:13:59.680]  是遠遠超過創造的本身
[00:13:59.680 --> 00:14:03.720]  就是說神創造我們並不是最終的目的
[00:14:03.720 --> 00:14:06.760]  反而是神要定義、修養
[00:14:06.760 --> 00:14:10.680]  收納我們每一個成為祂的兒女
[00:14:10.680 --> 00:14:11.600]  為什麼呢?
[00:14:11.600 --> 00:14:17.000]  因為神是銳意跟這些被修養的人建立關係
[00:14:17.000 --> 00:14:22.160]  成為神家裡的一份子
[00:14:22.160 --> 00:14:24.640]  我們過去是叛逆神
[00:14:24.640 --> 00:14:26.080]  我們不認識神
[00:14:26.080 --> 00:14:26.880]  去否認神
[00:14:26.880 --> 00:14:28.080]  甚至遠離神
[00:14:28.080 --> 00:14:29.640]  去得罪神
[00:14:29.640 --> 00:14:32.120]  只要藉著耶穌基督的拯救
[00:14:32.120 --> 00:14:36.080]  信徒才能夠被修養成為神的兒女
[00:14:36.080 --> 00:14:38.840]  我們不是被造而成為神的兒女
[00:14:38.840 --> 00:14:41.360]  是因為耶穌基督的救贖
[00:14:41.360 --> 00:14:44.240]  被收納才成為神的兒女
[00:14:44.240 --> 00:14:46.880]  唯有我們跟著基督的關係
[00:14:46.880 --> 00:14:48.160]  一起連結的時候
[00:14:48.160 --> 00:14:50.120]  生命連結的時候
[00:14:50.120 --> 00:14:53.080]  我們才能夠分享神這份聖潔
[00:14:53.080 --> 00:14:54.520]  祂的榮耀
[00:14:54.520 --> 00:14:57.920]  這裡提及到神使我們成性
[00:14:57.920 --> 00:15:00.280]  就是強調我們要分別出來
[00:15:00.280 --> 00:15:02.400]  這是白白的恩典
[00:15:02.400 --> 00:15:06.320]  以致我們才能夠去承受神給我們的產業
[00:15:06.320 --> 00:15:08.640]  很叫做神的恩典的榮耀
[00:15:08.640 --> 00:15:10.560]  得著稱讚
[00:15:10.560 --> 00:15:11.960]  新來的弟子姐妹
[00:15:11.960 --> 00:15:19.560]  其實基督教一切都是從神的作為開始
[00:15:19.560 --> 00:15:24.680]  我們的信仰不是一開始要為神做些什麼
[00:15:24.680 --> 00:15:26.720]  也不是我們要做些什麼
[00:15:26.720 --> 00:15:29.360]  是當中去討悅神
[00:15:29.360 --> 00:15:31.680]  而是一切的開始
[00:15:31.680 --> 00:15:33.480]  神要告訴我們
[00:15:33.480 --> 00:15:36.600]  祂為我們做了些什麼
[00:15:36.600 --> 00:15:40.880]  今天首先我們都要認識神的作為
[00:15:40.880 --> 00:15:45.960]  特別是神在我們身上所成就的作為
[00:15:45.960 --> 00:15:51.120]  遠遠是大於我們所想像的
[00:15:51.120 --> 00:15:52.880]  縱然今天我們自己看見
[00:15:52.880 --> 00:15:54.880]  我們有很多的軟弱
[00:15:54.880 --> 00:15:57.200]  有時我們看見自己很不濟
[00:15:57.200 --> 00:16:00.520]  更加看見有時我們很想放棄自己
[00:16:00.520 --> 00:16:02.000]  聖經告訴我們
[00:16:02.000 --> 00:16:06.840]  我們每一個都是神的作為
[00:16:06.840 --> 00:16:09.200]  在基督裡面被神揀選
[00:16:09.200 --> 00:16:12.960]  被神預定成為神的兒女
[00:16:12.960 --> 00:16:17.920]  當我們用神的眼光去看我們自己的時候
[00:16:17.920 --> 00:16:22.240]  我們才發現原來我們自己是神的作為
[00:16:22.240 --> 00:16:24.160]  才看見神的作為
[00:16:24.160 --> 00:16:28.120]  很多的恩典在我們身上留下
[00:16:28.120 --> 00:16:30.240]  不知道大家看不看到呢?
[00:16:30.240 --> 00:16:32.560]  你們看不看到神在你們身上
[00:16:32.560 --> 00:16:36.000]  很多不同的恩典留下的足跡?
[00:16:36.000 --> 00:16:37.000]  看不看到?
[00:16:37.000 --> 00:16:38.120]  看到吧
[00:16:38.120 --> 00:16:39.560]  我也看見
[00:16:39.560 --> 00:16:42.320]  如果不是神的作為
[00:16:42.320 --> 00:16:46.600]  我相信今天你們不會坐在恩福中心
[00:16:46.600 --> 00:16:48.480]  一起去敬拜神
[00:16:48.480 --> 00:16:51.800]  一起在當中去稱師讚美主
[00:16:51.800 --> 00:16:55.160]  就是因為神的作為吸引你們
[00:16:55.160 --> 00:16:57.680]  你們才能夠回來當中
[00:16:57.680 --> 00:17:00.520]  一起去讚美我們這位神
[00:17:00.520 --> 00:17:03.680]  就是這份恩典使我們能夠去認識
[00:17:03.680 --> 00:17:06.640]  我們人生有盼望
[00:17:06.640 --> 00:17:09.240]  認識我們生命裡面的價值
[00:17:09.240 --> 00:17:11.880]  認識我們自己更加多
[00:17:11.880 --> 00:17:14.160]  以致我們能夠謙卑下來
[00:17:14.160 --> 00:17:16.120]  知道我們人生裡面
[00:17:16.120 --> 00:17:18.360]  什麼才是最重要
[00:17:18.360 --> 00:17:21.040]  你覺得是不是呢?
[00:17:21.040 --> 00:17:25.720]  除了教會是父神在創造先的計劃之外
[00:17:25.720 --> 00:17:27.920]  第二方面我們也看見
[00:17:27.920 --> 00:17:30.440]  神賜給教會的福氣
[00:17:30.440 --> 00:17:34.280]  就是教會是聖子在歷史中的救贖
[00:17:34.280 --> 00:17:37.520]  我們一起讀7到12節
[00:17:37.520 --> 00:17:40.320]  「我們吃著這愛子的血
[00:17:40.320 --> 00:17:41.800]  得蒙救贖
[00:17:41.800 --> 00:17:46.640]  而照他豐富的恩典
[00:17:46.640 --> 00:17:49.680]  充充足足地賞給我們的
[00:17:49.680 --> 00:17:52.520]  他以諸般的智慧聰明
[00:17:52.520 --> 00:17:56.240]  照自己在基督裡所立定的誓義
[00:17:56.240 --> 00:17:59.600]  使我們知道他旨意的奧秘
[00:17:59.600 --> 00:18:01.840]  照照著所安排的
[00:18:01.840 --> 00:18:04.080]  在時機成熟的時候
[00:18:04.080 --> 00:18:07.600]  在天上地上一切所有的
[00:18:07.600 --> 00:18:11.040]  都在基督裡面同歸於一
[00:18:11.040 --> 00:18:14.920]  我們在他裡面得了基業
[00:18:14.920 --> 00:18:19.240]  這原是那位隨己而行萬事的神
[00:18:19.240 --> 00:18:22.320]  照著自己的旨意所預定的
[00:18:22.320 --> 00:18:28.400]  為要使我們寫下首先把希望寄託在基督裡的人
[00:18:28.400 --> 00:18:31.200]  重讚他的榮耀」
[00:18:31.200 --> 00:18:33.720]  保羅剛才在1章4到6節
[00:18:33.720 --> 00:18:36.160]  多次強調神的賜福
[00:18:36.160 --> 00:18:38.920]  和揀選都是要發生在基督裡
[00:18:38.920 --> 00:18:41.000]  或者藉著耶穌基督
[00:18:41.000 --> 00:18:42.760]  但究竟在基督裡
[00:18:42.760 --> 00:18:45.560]  或者藉著耶穌基督是什麼意思呢?
[00:18:45.560 --> 00:18:47.800]  保羅沒有很清楚的說明
[00:18:47.800 --> 00:18:51.400]  直至在第1章7節他才去交代
[00:18:51.400 --> 00:18:54.880]  從第7節我們看到第4個福氣
[00:18:54.880 --> 00:18:56.320]  就是救贖
[00:18:56.320 --> 00:19:00.120]  雖然父神在創造世界之前已經揀選
