
[00:00:00.000 --> 00:00:04.200]  當大家剛才讀完這幾節經文
[00:02:23.500 --> 00:02:26.500]  他形容耶穌基督好像一個得勝的君王
[00:02:26.500 --> 00:02:29.500]  當他打完一場仗
[00:02:29.500 --> 00:02:30.500]  贏了所有東西
[00:02:30.500 --> 00:02:31.500]  擄掠了仇敵
[00:02:31.500 --> 00:02:35.500]  然後他得到很多的戰利品之後
[00:02:35.500 --> 00:02:40.500]  就會分派那些禮物給我們每一個人
[00:02:40.500 --> 00:02:42.500]  那些就是不同的恩賜
[00:02:42.500 --> 00:02:46.500]  所以第二個的恩賜是用眾數去帶出
[00:02:46.500 --> 00:02:49.500]  保羅專注在我們每一個人
[00:02:49.500 --> 00:02:51.500]  他很想說的是
[00:02:51.500 --> 00:02:54.500]  其實我們每一個人都是被揀選的小孩
[00:02:54.500 --> 00:02:57.500]  我們被揀選是得著這份的救恩
[00:02:57.500 --> 00:02:59.500]  而我們藉著這份的恩典
[00:02:59.500 --> 00:03:03.500]  同樣我們生命上都有不同的特質和恩賜
[00:03:03.500 --> 00:03:08.500]  這個是神在我們生命上每一個人很獨特的設計
[00:03:08.500 --> 00:03:10.500]  保羅更加很想帶出
[00:03:10.500 --> 00:03:13.500]  這些恩賜是我們成長的基石
[00:03:13.500 --> 00:03:15.500]  藉著他已經勝過一切的時候
[00:03:15.500 --> 00:03:18.500]  其實他已經給了我們足夠的能力
[00:03:18.500 --> 00:03:23.500]  去面對成長上我們所帶來的困難和挑戰
[00:03:23.500 --> 00:03:24.500]  丁小梅
[00:03:24.500 --> 00:03:25.500]  我會問
[00:03:25.500 --> 00:03:27.500]  當我們在成長的時候
[00:03:27.500 --> 00:03:30.500]  為什麼有時候我們經常都覺得成長這麼難呢?
[00:03:30.500 --> 00:03:32.500]  又或者我們要去想的是
[00:03:32.500 --> 00:03:35.500]  為什麼熟齡生命有時候我們會覺得好像很困難呢?
[00:03:35.500 --> 00:03:39.500]  為什麼經常都好像不太想做或者做不到呢?
[00:03:39.500 --> 00:03:41.500]  不過我猜在過程中
[00:03:41.500 --> 00:03:45.500]  因為我們只看見成長是什麼呢?
[00:03:45.500 --> 00:03:47.500]  是很多的要求
[00:03:47.500 --> 00:03:50.500]  很多我們要做的任務
[00:03:50.500 --> 00:03:53.500]  不過我們很少去擁抱的是
[00:03:53.500 --> 00:03:56.500]  其實我們這個人是什麼人呢?
[00:03:56.500 --> 00:04:00.500]  原來我們都是一個被揀選的小孩的身份
[00:04:00.500 --> 00:04:01.500]  我們經常看成長
[00:04:01.500 --> 00:04:05.500]  我們就會看成長背後很多壓力
[00:04:05.500 --> 00:04:07.500]  我們覺得要成長很辛苦
[00:04:07.500 --> 00:04:08.500]  我們很想逃避
[00:04:08.500 --> 00:04:09.500]  覺得很多要做
[00:04:09.500 --> 00:04:11.500]  我們不想面對
[00:04:11.500 --> 00:04:13.500]  所以我們選擇躺平
[00:04:13.500 --> 00:04:15.500]  但是當我們能夠看見
[00:04:15.500 --> 00:04:18.500]  我們的身份都是神所揀選的
[00:04:18.500 --> 00:04:21.500]  原來神給我們每一個人有不同的特質
[00:04:21.500 --> 00:04:23.500]  有不同的恩賜的時候
[00:04:23.500 --> 00:04:25.500]  或者我們看成長
[00:04:25.500 --> 00:04:27.500]  不會覺得是一份重擔
[00:04:27.500 --> 00:04:31.500]  不會覺得好像能力越大責任越大
[00:04:31.500 --> 00:04:33.500]  保羅正正很想重申
[00:04:33.500 --> 00:04:35.500]  我們每一個人是被揀選
[00:04:35.500 --> 00:04:37.500]  我們的源頭是來自耶穌基督
[00:04:37.500 --> 00:04:39.500]  神創造我們每一個人
[00:04:39.500 --> 00:04:42.500]  都是有獨特的特質和恩賜
[00:04:42.500 --> 00:04:44.500]  但是我會問的是
[00:04:44.500 --> 00:04:46.500]  我們有沒有去認識或者了解
[00:04:46.500 --> 00:04:49.500]  去發現神怎樣去創造我們
[00:04:49.500 --> 00:04:52.500]  我們又記不記得我們這個身份呢?
[00:04:52.500 --> 00:04:56.500]  我都會問在二十年前的自己
[00:04:56.500 --> 00:04:58.500]  我還是大家的時候
[00:04:58.500 --> 00:05:01.500]  我怎樣去看成長這件事呢?
[00:05:01.500 --> 00:05:03.500]  我小時候和大家一樣
[00:05:03.500 --> 00:05:05.500]  都是初中崇拜的時候
[00:05:05.500 --> 00:05:07.500]  就坐在那裏渾渾噩噩
[00:05:07.500 --> 00:05:09.500]  聽著那些牧者講道
[00:05:09.500 --> 00:05:11.500]  我小時候怎樣去看成長呢?
[00:05:11.500 --> 00:05:16.500]  我都是很努力地很想去做一個好的人
[00:05:16.500 --> 00:05:18.500]  家裏教我
[00:05:18.500 --> 00:05:20.500]  我要成為一個很好的哥哥
[00:05:20.500 --> 00:05:22.500]  怎樣去照顧弟弟
[00:05:22.500 --> 00:05:24.500]  怎樣去照顧家裏
[00:05:24.500 --> 00:05:27.500]  在學校教我的是
[00:05:27.500 --> 00:05:29.500]  我要怎樣去努力做一個好的學生
[00:05:29.500 --> 00:05:31.500]  怎樣去繼續去明列前茅
[00:05:31.500 --> 00:05:33.500]  在過程裏面
[00:05:33.500 --> 00:05:35.500]  我小時候看成長
[00:05:35.500 --> 00:05:37.500]  我都會很努力地去做
[00:05:37.500 --> 00:05:39.500]  不過直至有一個牧者
[00:05:39.500 --> 00:05:41.500]  有一次約我吃飯
[00:05:41.500 --> 00:05:43.500]  約我聊天
[00:05:43.500 --> 00:05:47.500]  他問我其實你怎樣去看自己呢?
[00:05:47.500 --> 00:05:49.500]  我就回答他
[00:05:49.500 --> 00:05:51.500]  都是好人
[00:05:51.500 --> 00:05:55.500]  我很努力做一個好的基督徒
[00:05:55.500 --> 00:05:58.500]  他用了一個terms去形容我
[00:05:58.500 --> 00:06:01.500]  他說我好像一灘水
[00:06:01.500 --> 00:06:03.500]  那灘水是甚麼呢?
[00:06:03.500 --> 00:06:06.500]  就是我進入到不同的area的時候
[00:06:06.500 --> 00:06:10.500]  譬如我進入到一個小組裏面
[00:06:10.500 --> 00:06:13.500]  那我這灘水就會被這個小組的環境
[00:06:13.500 --> 00:06:17.500]  去塑造我是一個怎樣形狀的一灘水
[00:06:17.500 --> 00:06:19.500]  當我去到某一個場景
[00:06:19.500 --> 00:06:21.500]  可能去到家裏的時候
[00:06:21.500 --> 00:06:23.500]  我這灘水就進入到
[00:06:23.500 --> 00:06:26.500]  家裏這個瓶子的形狀的時候
[00:06:26.500 --> 00:06:29.500]  我就會被這個形狀影響了
[00:06:29.500 --> 00:06:32.500]  不過水是可以很流動
[00:06:32.500 --> 00:06:34.500]  亦都可以有不同的
[00:06:34.500 --> 00:06:36.500]  進入到不同的瓶子的時候
[00:06:36.500 --> 00:06:37.500]  有不同的形態
[00:06:37.500 --> 00:06:38.500]  不過他就說
[00:06:38.500 --> 00:06:40.500]  其實這灘水有時
[00:06:40.500 --> 00:06:44.500]  都好像是迎合著不同的要求
[00:06:44.500 --> 00:06:48.500]  或者不同的瓶子的形態是怎樣
[00:06:48.500 --> 00:06:50.500]  繼續這樣去生存
[00:06:50.500 --> 00:06:52.500]  但是他鼓勵我的是
[00:06:52.500 --> 00:06:55.500]  你有沒有想過其實神創造你是怎樣的?
[00:06:55.500 --> 00:06:59.500]  你是不是要去到不同的地方去迎合不同人的要求
[00:06:59.500 --> 00:07:01.500]  我去想的就是
[00:07:01.500 --> 00:07:03.500]  原來有時
[00:07:03.500 --> 00:07:05.500]  我都不是很知道神創造我
[00:07:05.500 --> 00:07:07.500]  其實給了我甚麼特質
[00:07:07.500 --> 00:07:09.500]  我只看見的就是原來成長
[00:07:09.500 --> 00:07:11.500]  就是我在不同的身份上
[00:07:11.500 --> 00:07:13.500]  很竭力去做
[00:07:13.500 --> 00:07:14.500]  就是滿足別人的要求
[00:07:14.500 --> 00:07:16.500]  很多不同的東西
[00:07:16.500 --> 00:07:18.500]  但是我想在成長的過程裏面
[00:07:18.500 --> 00:07:19.500]  我要更加知道的就是
[00:07:19.500 --> 00:07:22.500]  神創造我是怎樣呢?
[00:07:22.500 --> 00:07:27.500]  弟兄姊妹,神創造你是怎樣的?
[00:07:27.500 --> 00:07:29.500]  你知不知道你是一個怎樣的人?
[00:07:29.500 --> 00:07:30.500]  你有甚麼特質
[00:07:30.500 --> 00:07:32.500]  有甚麼神恩給你的恩賜和禮物?
[00:07:32.500 --> 00:07:35.500]  當我們有時看不見自己是怎樣的時候
[00:07:35.500 --> 00:07:36.500]  我們去想成長
[00:07:36.500 --> 00:07:38.500]  我們通常就會迎向著
[00:07:38.500 --> 00:07:40.500]  別人給我甚麼要求
[00:07:40.500 --> 00:07:41.500]  我就會去做
[00:07:41.500 --> 00:07:43.500]  當然那些要求都是好的
[00:07:43.500 --> 00:07:46.500]  不過我們有時可能會專注在那些任務
[00:07:46.500 --> 00:07:48.500]  和那些要做的東西上面
[00:07:48.500 --> 00:07:51.500]  慢慢我們就會可能去迷失了自己
[00:07:51.500 --> 00:07:53.500]  弟兄姊妹,我們記得的是
[00:07:53.500 --> 00:07:56.500]  我們是一個被揀選的小孩
[00:07:56.500 --> 00:07:58.500]  當我們記得我們的身份
[00:07:58.500 --> 00:07:59.500]  我們的關係
[00:07:59.500 --> 00:08:02.500]  是源自於耶穌基督伯伯的恩典的時候
[00:08:02.500 --> 00:08:04.500]  其實原來祂創造我們
[00:08:04.500 --> 00:08:06.500]  也給了我們很多成長的基石
[00:08:06.500 --> 00:08:07.500]  就是那些甚麼呢?
[00:08:07.500 --> 00:08:09.500]  原來我們生命上有很多特質
[00:08:09.500 --> 00:08:11.500]  有很多恩賜
[00:08:11.500 --> 00:08:12.500]  是神給了我們的
[00:08:12.500 --> 00:08:15.500]  當我們能夠看回這件事的時候
[00:08:15.500 --> 00:08:17.500]  我們再去進入生活場景
[00:08:17.500 --> 00:08:18.500]  去看成長
[00:08:18.500 --> 00:08:19.500]  我們發現原來
[00:08:19.500 --> 00:08:21.500]  其實神也給了我們很多能力
[00:08:21.500 --> 00:08:22.500]  給了我們很多特質
[00:08:22.500 --> 00:08:24.500]  去面對成長的挑戰
[00:08:24.500 --> 00:08:26.500]  當我們這樣看的時候
[00:08:26.500 --> 00:08:27.500]  我們就會看見
[00:08:27.500 --> 00:08:30.500]  原來成長也不是一件那麼困難
[00:08:30.500 --> 00:08:32.500]  那麼task的一件事情
[00:08:32.500 --> 00:08:35.500]  這個是第一個我想提醒大家的東西
[00:08:35.500 --> 00:08:37.500]  第二,當我們在成長
[00:08:37.500 --> 00:08:40.500]  原來保羅帶我們看見的
[00:08:40.500 --> 00:08:42.500]  原來不只是個人
[00:08:42.500 --> 00:08:44.500]  原來也有他的群體性
[00:08:44.500 --> 00:08:46.500]  當大家剛才讀的經文裏面
[00:08:46.500 --> 00:08:48.500]  第十一到第十三節
[00:08:48.500 --> 00:08:51.500]  保羅說了一串的東西
[00:08:51.500 --> 00:08:56.500]  他在第十一節說了一些很特別的恩賜
[00:08:56.500 --> 00:09:00.500]  有使徒、先知、傳福音、牧師和教師
[00:09:00.500 --> 00:09:01.500]  他很想說的是
[00:09:01.500 --> 00:09:04.500]  這班領袖原來有自己的責任
[00:09:04.500 --> 00:09:06.500]  他有一個裝備人的恩賜
[00:09:06.500 --> 00:09:09.500]  很想他們能夠發揮這個恩賜
[00:09:09.500 --> 00:09:11.500]  去建立一個屬靈的群體
[00:09:11.500 --> 00:09:13.500]  而他們建立的時候
[00:09:13.500 --> 00:09:16.500]  會帶一個群體進入一個甚麼歷程呢?
[00:09:16.500 --> 00:09:19.500]  就是進入一個塵帝式的歷程
[00:09:19.500 --> 00:09:21.500]  就是大家剛才所讀的經文
[00:09:21.500 --> 00:09:24.500]  這班領袖去承傳聖徒
[00:09:24.500 --> 00:09:29.500]  承傳這個字正正是有裝備和訓練成長的意思
[00:09:29.500 --> 00:09:32.500]  這班領袖要去訓練那班信徒
[00:09:32.500 --> 00:09:35.500]  怎樣去經歷一個甚麼的歷程呢?
[00:09:35.500 --> 00:09:36.500]  要去訓練他們
[00:09:36.500 --> 00:09:40.500]  然後讓這班聖徒能夠去承擔聖功
[00:09:40.500 --> 00:09:44.500]  即是說要各盡其職去參與不同的服事
[00:09:44.500 --> 00:09:47.500]  同樣參與服事也不是最終的目標
[00:09:47.500 --> 00:09:50.500]  而最終的目的是要做甚麼呢?
[00:09:50.500 --> 00:09:53.500]  是要讓整個基督的身體能夠建立起來
[00:09:53.500 --> 00:09:55.500]  能夠成長
[00:09:55.500 --> 00:09:57.500]  保羅很想說出一個歷程
[00:09:57.500 --> 00:10:01.500]  當一個信徒被裝備進入服事
[00:10:01.500 --> 00:10:03.500]  而他在不同的服事崗位上
[00:10:03.500 --> 00:10:05.500]  繼續去發揮恩賜的時候
[00:10:05.500 --> 00:10:07.500]  繼續去成長的時候
[00:10:07.500 --> 00:10:10.500]  原來是貢獻著整個基督的身體
[00:10:10.500 --> 00:10:13.500]  整個教會能夠成長起來
[00:10:13.500 --> 00:10:18.500]  這個過程好像給了大家一個很大的藍圖
[00:10:18.500 --> 00:10:22.500]  但其實裏面是怎樣去發生這件事情呢?
[00:10:22.500 --> 00:10:25.500]  原來正正就是保羅在之後所說的
[00:10:25.500 --> 00:10:30.500]  他就說「直等到我們在真道上同歸於一認識神的兒子
[00:10:30.500 --> 00:10:33.500]  得以長大成人,滿有基督長成的新娘」
[00:10:33.500 --> 00:10:37.500]  這段經文是說在基督的身體裏面是怎樣發生的呢?
[00:10:37.500 --> 00:10:39.500]  原來是有兩個方式去發生的
[00:10:39.500 --> 00:10:45.500]  第一就是我們對這個基督能夠有更加的認識
[00:10:45.500 --> 00:10:48.500]  透過領袖的裝備
[00:10:48.500 --> 00:10:51.500]  其實在身體裏面的每一個信徒
[00:10:51.500 --> 00:10:54.500]  他能夠對神有更加多的認識
[00:10:54.500 --> 00:10:57.500]  甚至讓他們的頭腦的知識
[00:10:57.500 --> 00:10:59.500]  不單單只是在頭腦
[00:10:59.500 --> 00:11:02.500]  而是讓聖經教我們的東西
[00:11:02.500 --> 00:11:05.500]  能夠結合我們生命上的價值觀
[00:11:05.500 --> 00:11:07.500]  能夠在生活裏面去應用出來
[00:11:07.500 --> 00:11:11.500]  這個過程是一個不斷被更新
[00:11:11.500 --> 00:11:15.500]  不斷被調教和不斷成長的過程
[00:11:15.500 --> 00:11:19.500]  第二,當我們這樣去做的時候
[00:11:19.500 --> 00:11:22.500]  同樣地,我們會進入下一個位置
[00:11:22.500 --> 00:11:23.500]  就是甚麼呢?
[00:11:23.500 --> 00:11:26.500]  等一下,這個有少少問題
[00:11:31.500 --> 00:11:38.500]  等一下,AV天幫我處理一下
[00:11:38.500 --> 00:11:40.500]  同樣地,當我們去到第二個位置的時候
[00:11:40.500 --> 00:11:42.500]  我們會進入一個甚麼的歷程呢?
[00:11:42.500 --> 00:11:44.500]  原來經文說
[00:11:44.500 --> 00:11:48.500]  整個基督的身體得以長大成人
[00:11:48.500 --> 00:11:50.500]  滿有基督的新娘
[00:11:50.500 --> 00:11:52.500]  其實正正是想說
[00:11:52.500 --> 00:11:55.500]  原來當我們這樣去認識
[00:11:55.500 --> 00:11:56.500]  認識基督更加多
[00:11:56.500 --> 00:12:00.500]  我們每一個人能夠對上帝的認識更加長進的時候
[00:12:00.500 --> 00:12:05.500]  原來我們都在貢獻整個基督的身體成長
[00:12:05.500 --> 00:12:06.500]  得以長大成人
[00:12:06.500 --> 00:12:09.500]  甚至經文說滿有基督的新娘
[00:12:09.500 --> 00:12:13.500]  我會問的是滿有基督的新娘又是甚麼意思呢?
[00:12:13.500 --> 00:12:14.500]  甚麼理解呢?
[00:12:14.500 --> 00:12:19.500]  原來當我們繼續每一個人對上帝更加多認識的時候
[00:12:19.500 --> 00:12:22.500]  原來我們能夠在這個地上
[00:12:22.500 --> 00:12:25.500]  更加讓人能夠去看見
[00:12:25.500 --> 00:12:27.500]  教會是一個怎樣的事情
[00:12:27.500 --> 00:12:29.500]  教會是一個怎樣的群體
[00:12:29.500 --> 00:12:32.500]  原來這個滿有長成基督的新娘
[00:12:32.500 --> 00:12:35.500]  其實當我們能夠做見證去發揮出來的時候
[00:12:35.500 --> 00:12:37.500]  正正讓這個世代去看見
[00:12:37.500 --> 00:12:39.500]  教會的群體
[00:12:39.500 --> 00:12:43.500]  它怎樣去反映基督的品格和反映基督的形象
[00:12:43.500 --> 00:12:46.500]  保羅正正在這裡很想說
[00:12:46.500 --> 00:12:50.500]  原來成長呢
[00:12:50.500 --> 00:12:54.500]  不只是專注在一個個人的信仰修為
[00:12:54.500 --> 00:12:57.500]  不只是專注在單打獨鬥的過程裡面
[00:12:57.500 --> 00:13:00.500]  而是他更加想讓我們看見的是
[00:13:00.500 --> 00:13:02.500]  原來我們的成長呢
[00:13:02.500 --> 00:13:06.500]  其實也是在貢獻教會這個新人
[00:13:06.500 --> 00:13:11.500]  其實怎樣在地上去展現基督的品格和基督的生命
[00:13:11.500 --> 00:13:15.500]  當我們不是按著這個計劃的時候
[00:13:15.500 --> 00:13:18.500]  我們又會去到一個甚麼的境況呢?
[00:13:18.500 --> 00:13:20.500]  在第十四節
[00:13:20.500 --> 00:13:22.500]  保羅說了一個情況
[00:13:22.500 --> 00:13:30.500]  他說「使我們不再作小孩子眾愛人的詭計,欺騙的法術,被一切異教之風飄來飄去」
[00:13:30.500 --> 00:13:35.500]  保羅用了小孩子去做一個對比
[00:13:35.500 --> 00:13:38.500]  小孩子其實是怎樣的呢?
[00:13:38.500 --> 00:13:41.500]  原來就是軟弱無知
[00:13:41.500 --> 00:13:43.500]  而且很容易被人欺騙
[00:13:43.500 --> 00:13:45.500]  甚至形容一些信徒的狀況
[00:13:45.500 --> 00:13:48.500]  就是他的靈命沒有甚麼免疫力
[00:13:48.500 --> 00:13:51.500]  很容易被人摧毀、動搖
[00:13:51.500 --> 00:13:53.500]  所以經文裏面說
[00:13:53.500 --> 00:13:57.500]  那些人就會被當時的異教風氣
[00:13:57.500 --> 00:14:00.500]  很容易被人欺騙、操控
[00:14:00.500 --> 00:14:02.500]  不過我會問
[00:14:02.500 --> 00:14:04.500]  剛才十三節
[00:14:04.500 --> 00:14:06.500]  明明在說基督的身體一個的整體
[00:14:06.500 --> 00:14:08.500]  為甚麼無端端第十四節
[00:14:08.500 --> 00:14:12.500]  又說每一個信徒都不會做小孩子呢?
[00:14:12.500 --> 00:14:14.500]  究竟其實他在說甚麼呢?
[00:14:14.500 --> 00:14:16.500]  小孩子
[00:14:16.500 --> 00:14:19.500]  我不知道大家怎樣理解小孩子這件事
[00:14:19.500 --> 00:14:21.500]  當你小時候
[00:14:21.500 --> 00:14:23.500]  通常小孩子是甚麼狀態呢?
[00:14:23.500 --> 00:14:26.500]  很多時候就是「我想要甚麼就甚麼」
[00:14:26.500 --> 00:14:30.500]  「我很想自我去行先」
[00:14:30.500 --> 00:14:35.500]  甚至小孩子是沒有一種群體的意識
[00:14:35.500 --> 00:14:40.500]  保羅很想用小孩子去帶出當時的風氣是甚麼呢?
[00:14:40.500 --> 00:14:43.500]  當時一種個人主義的風氣
[00:14:43.500 --> 00:14:48.500]  原來當一個肢體裏面每一個人都各自為政的時候
[00:14:48.500 --> 00:14:52.500]  其實保羅很想帶出一個各自為政的心態
[00:14:52.500 --> 00:14:54.500]  一個自我中心的心態
[00:14:54.500 --> 00:14:56.500]  其實會讓一個信徒的信仰生命
[00:14:56.500 --> 00:14:59.500]  好像一個小船在一個風浪裏面
[00:14:59.500 --> 00:15:02.500]  沒有掌舵地不停地搖動
[00:15:02.500 --> 00:15:06.500]  起伏不定的狀態
[00:15:06.500 --> 00:15:09.500]  保羅說這樣信徒的生命
[00:15:09.500 --> 00:15:13.500]  很容易被當時的異教之風欺騙
[00:15:13.500 --> 00:15:16.500]  甚至摧毀他們信仰的生命
[00:15:16.500 --> 00:15:21.500]  我會問,當時他所說的異教之風這麼盛行
[00:15:21.500 --> 00:15:25.500]  我會問今天的異教之風是甚麼呢?
[00:15:25.500 --> 00:15:29.500]  我會說,正正是個人主義
[00:15:29.500 --> 00:15:32.500]  這個世界提倡的是甚麼呢?
[00:15:32.500 --> 00:15:34.500]  「我」才是最重要
[00:15:34.500 --> 00:15:38.500]  「我的成長,我要走我的路」
[00:15:38.500 --> 00:15:41.500]  當然,這個想法有它的好處
[00:15:41.500 --> 00:15:45.500]  不過如果這個想法推向一個極致的話
[00:15:45.500 --> 00:15:48.500]  或者將這個想法放在信仰上的話
[00:15:48.500 --> 00:15:53.500]  有時我們會形成一種個人主義式的信仰追求
[00:15:53.500 --> 00:15:57.500]  很想分享一個以前我還是導師的時候
[00:15:57.500 --> 00:15:59.500]  帶一個小組的經歷
[00:15:59.500 --> 00:16:02.500]  當時的小組認識一個年青人
[00:16:02.500 --> 00:16:03.500]  這個年青人很特別的
[00:16:03.500 --> 00:16:06.500]  他有一大段時間是怎樣的呢?
[00:16:06.500 --> 00:16:09.500]  他每次回來,他只會回崇拜
[00:16:09.500 --> 00:16:11.500]  他不會回團契
[00:16:11.500 --> 00:16:15.500]  可能大家會說,我反過來,我不回崇拜
[00:16:15.500 --> 00:16:16.500]  我只是回團契
[00:16:16.500 --> 00:16:20.500]  他就是這麼特別,他只是回崇拜
[00:16:20.500 --> 00:16:24.500]  我又問他,你在小組是否沒有朋友
[00:16:24.500 --> 00:16:26.500]  所以你才回崇拜
[00:16:26.500 --> 00:16:29.500]  他又不是,他有朋友在小組裡
[00:16:29.500 --> 00:16:31.500]  他們有時會上19樓打球
[00:16:31.500 --> 00:16:34.500]  但他只是不回團契
[00:16:34.500 --> 00:16:41.500]  有機會就叫他坐下來聊聊,為什麼不回團契
[00:16:41.500 --> 00:16:48.500]  他這樣說,其實信仰也是自己和神的關係
[00:16:48.500 --> 00:16:55.500]  我自己聽道,我讀經,在家聽詩歌靈修就可以了
[00:16:55.500 --> 00:16:59.500]  回小組很浪費時間,又要去認識人
[00:16:59.500 --> 00:17:01.500]  他就這樣分享
[00:17:01.500 --> 00:17:06.500]  所以他說完,他持續有一段時間沒有回小組
[00:17:06.500 --> 00:17:08.500]  後來發生什麼事呢?
[00:17:08.500 --> 00:17:10.500]  後來他生命裡發生了一些事
[00:17:10.500 --> 00:17:14.500]  不詳細去說,他家裡發生了一些很嚴重的事
[00:17:14.500 --> 00:17:18.500]  他才發現,原來這種閉門造車的信仰
[00:17:18.500 --> 00:17:22.500]  其實是幫不到他面對生命裡的風浪
[00:17:22.500 --> 00:17:24.500]  當他有這些事發生的時候
[00:17:24.500 --> 00:17:26.500]  因為他自己一個面對
[00:17:26.500 --> 00:17:29.500]  他發現怎樣去聽詩歌都好
[00:17:29.500 --> 00:17:31.500]  其實都有很多對信仰的質疑
[00:17:31.500 --> 00:17:34.500]  甚至他會轉牛角尖,因為他自己一個去面對
[00:17:34.500 --> 00:17:38.500]  當時小組的人知道這些事之後
[00:17:38.500 --> 00:17:40.500]  他有機會去關心他
[00:17:40.500 --> 00:17:42.500]  他慢慢才體會的是
[00:17:42.500 --> 00:17:46.500]  原來是需要一個群體去支援他生命裡
[00:17:46.500 --> 00:17:48.500]  怎樣去面對很多不同的挑戰
[00:17:48.500 --> 00:17:52.500]  姐妹,成長不是單打獨鬥
[00:17:52.500 --> 00:17:56.500]  當我們看到的是,這個世界告訴你個人主義才是最重要
[00:17:56.500 --> 00:17:59.500]  有時候我們會很容易跌落一個陷阱
[00:17:59.500 --> 00:18:01.500]  就是我們覺得我跟神的關係
[00:18:01.500 --> 00:18:04.500]  私人的關係就可以了,沒問題
[00:18:04.500 --> 00:18:07.500]  不過現實帶給我們看到的是什麼呢
[00:18:07.500 --> 00:18:09.500]  當我們閉門造車的信仰
[00:18:09.500 --> 00:18:13.500]  其實有時候都不是經得起生命的風浪
[00:18:13.500 --> 00:18:16.500]  我們需要有群體去互相扶持
[00:18:16.500 --> 00:18:20.500]  姐妹,我想這幾個經文帶給我們三樣東西
[00:18:20.500 --> 00:18:23.500]  原來成長不只是限於個人
[00:18:23.500 --> 00:18:28.500]  如果我們只看個人的話,很容易成為個人主義式的信仰
[00:18:28.500 --> 00:18:32.500]  這種信仰是抵受不了世界帶給我們的衝擊
[00:18:32.500 --> 00:18:36.500]  第二,這個群體裡面我們要怎樣去發揮呢
[00:18:36.500 --> 00:18:39.500]  透過領袖,就是牧者,道師的裝備
[00:18:39.500 --> 00:18:45.500]  讓我們能夠在當中對上帝有更加多的認識
[00:18:45.500 --> 00:18:47.500]  而我們進入這個歷程的時候
