
[00:00:00.000 --> 00:00:03.080]  感謝神歌聲將我們帶到天堂的邊緣
[00:01:34.400 --> 00:01:36.400]  也都讓我們好像麥太
[00:01:36.400 --> 00:01:38.600]  她的忠心的服侍成為你的榜樣
[00:01:38.600 --> 00:01:41.800]  我們都在我們的生命裏面繼續忠心的拜上
[00:01:41.800 --> 00:01:43.120]  我們為了見到牧師
[00:01:43.120 --> 00:01:44.440]  以名牧師帶領的第四次
[00:01:44.440 --> 00:01:46.280]  我們再一次恭敬在你的手裏面
[00:01:46.280 --> 00:01:48.280]  求你自己親自都與他們同在
[00:01:48.280 --> 00:01:51.320]  讓他們在尋求上帝為他們預備地方的時候
[00:01:51.320 --> 00:01:54.120]  他們整個群體今日已經整裝待發
[00:01:54.120 --> 00:01:56.680]  他們已經是最重要的
[00:01:56.680 --> 00:01:57.800]  見到牧師常常說
[00:01:57.800 --> 00:02:00.200]  有人已經齊備
[00:02:00.200 --> 00:02:02.320]  今日就願以上帝為他們開
[00:02:02.320 --> 00:02:03.680]  預備他們的地方
[00:02:03.680 --> 00:02:05.520]  我們同樣為到接下來
[00:02:05.520 --> 00:02:08.240]  十多位我們的同工
[00:02:08.240 --> 00:02:10.440]  一起去到大嶼山
[00:02:10.440 --> 00:02:12.600]  我們尋求你的心意的時候
[00:02:12.600 --> 00:02:14.600]  主你都親自跟我們講說話
[00:02:14.600 --> 00:02:16.840]  也都讓我們謙卑在你面前等候
[00:02:16.840 --> 00:02:19.800]  也都看見你自己在教會當中的帶領
[00:02:19.800 --> 00:02:22.200]  我們感恩禱告奉耶穌基督的名
[00:02:22.200 --> 00:02:23.200]  阿們
[00:02:24.200 --> 00:02:26.560]  今日想跟大家分享尼加書
[00:02:26.560 --> 00:02:30.480]  因為眼見在疫症社會事件之後
[00:02:30.480 --> 00:02:33.520]  我們整個的社會參與是越來越薄弱
[00:02:33.520 --> 00:02:35.560]  我們在新約藉著雅各書
[00:02:35.560 --> 00:02:37.440]  鼓勵大家一起去
[00:02:37.440 --> 00:02:39.200]  走出來活出我們的信仰
[00:02:39.200 --> 00:02:41.000]  同樣尼加書有一段經文
[00:02:41.000 --> 00:02:42.080]  大家一定很熟悉
[00:02:42.080 --> 00:02:43.560]  恆公二號年敏
[00:02:43.560 --> 00:02:45.560]  傳謙卑的心與神同行
[00:02:45.560 --> 00:02:47.600]  這本書我就很想跟大家
[00:02:47.600 --> 00:02:49.360]  在接下來藉著每個月的時間
[00:02:49.360 --> 00:02:50.600]  跟大家分享
[00:02:50.600 --> 00:02:54.160]  這本書我想跟大家一起讀出來
[00:02:54.160 --> 00:02:55.760]  其實尼加書是一篇詩
[00:02:55.760 --> 00:02:57.600]  基本上是像詩篇一樣的詩
[00:02:57.600 --> 00:02:59.280]  我剛才在早堂講完之後
[00:02:59.280 --> 00:03:00.680]  有位姐妹問了這篇詩
[00:03:00.680 --> 00:03:02.400]  裡面有多特別的一個位置
[00:03:02.400 --> 00:03:04.920]  我覺得她真的很留心聽這篇詩
[00:03:04.920 --> 00:03:06.840]  我們一起讀出這篇詩
[00:03:06.840 --> 00:03:08.760]  我就想一至四節
[00:03:08.760 --> 00:03:10.840]  請我們中間的弟兄讀出來
[00:03:10.840 --> 00:03:12.920]  然後五節九節請姐妹讀出來
[00:03:12.920 --> 00:03:15.080]  十至十六節我們一起讀出來
[00:03:15.080 --> 00:03:18.600]  我們看看這篇二千七百多年前的詩篇
[00:03:18.600 --> 00:03:20.800]  我們首先請弟兄一至四節
[00:03:20.800 --> 00:03:21.800]  一二三
[00:03:22.200 --> 00:03:25.800]  當猶大王約坦亞哈斯
[00:03:25.800 --> 00:03:28.600]  希西加在位的時候
[00:03:28.600 --> 00:03:33.120]  耶和華的華臨到摩尼沙人尼加
[00:03:33.120 --> 00:03:36.280]  他見到有關撒瑪利亞
[00:03:36.280 --> 00:03:39.240]  和耶路撒冷的異象
[00:03:39.240 --> 00:03:42.120]  曼文亞你們都要聽
[00:03:42.120 --> 00:03:46.280]  地和其上所有的要留心聽
[00:03:46.280 --> 00:03:49.480]  主耶和華要從他的聖殿
[00:03:49.480 --> 00:03:52.040]  指正你們的不是
[00:03:52.040 --> 00:03:56.200]  看那耶和華從他的居所出來
[00:03:56.200 --> 00:03:59.560]  降臨步行地之高處
[00:03:59.560 --> 00:04:02.840]  眾山在他底下融化
[00:04:02.840 --> 00:04:07.000]  諸谷崩裂如蠟融在火中
[00:04:07.000 --> 00:04:09.480]  如水沖下散播
[00:04:09.480 --> 00:04:11.160]  我們請姐妹讀五至九節
[00:04:11.160 --> 00:04:12.160]  一二三
[00:04:12.160 --> 00:04:15.560]  這都是因雅各的罪過
[00:04:15.560 --> 00:04:18.280]  因以色列加的罪惡
[00:04:18.280 --> 00:04:21.320]  雅各的罪過在哪裡呢
[00:04:21.320 --> 00:04:24.280]  豈不是在撒瑪利亞嗎
[00:04:24.280 --> 00:04:27.560]  猶大的悠譚在哪裡呢
[00:04:27.560 --> 00:04:30.680]  豈不是在耶路撒冷嗎
[00:04:30.680 --> 00:04:34.120]  因此我必使撒瑪利亞
[00:04:34.120 --> 00:04:36.840]  變為田野的廢墟
[00:04:36.840 --> 00:04:39.320]  用以栽植葡萄
[00:04:39.320 --> 00:04:43.400]  我必把他的石頭倒在山谷
[00:04:43.400 --> 00:04:45.960]  掀開他的地基
[00:04:45.960 --> 00:04:51.080]  城裡一切雕刻的偶像必被打碎
[00:04:51.080 --> 00:04:55.080]  行淫的賞金全被火燒
[00:04:55.080 --> 00:04:59.000]  我要毀滅他的一切偶像
[00:04:59.000 --> 00:05:03.880]  因為從妓女的賞金積聚而來的
[00:05:03.880 --> 00:05:07.880]  他們仍歸為妓女的賞金
[00:05:07.880 --> 00:05:11.320]  為此我要大聲哀號
[00:05:11.320 --> 00:05:14.120]  赤身赤腳行走
[00:05:14.120 --> 00:05:16.920]  我要呼號如野狗
[00:05:16.920 --> 00:05:19.240]  哀鳴如駝鳥
[00:05:19.240 --> 00:05:24.680]  因為撒瑪利亞的創傷無法醫治
[00:05:24.680 --> 00:05:26.920]  蔓延到猶大
[00:05:26.920 --> 00:05:30.120]  到了我百姓的城門
[00:05:30.120 --> 00:05:32.440]  直達耶路撒冷
[00:05:32.440 --> 00:05:34.040]  我們一起讀第十節
[00:05:34.040 --> 00:05:35.160]  一二三
[00:05:35.160 --> 00:05:38.760]  不要再加特宣揚這事
[00:05:38.760 --> 00:05:41.000]  千萬不要哭泣
[00:05:41.000 --> 00:05:46.360]  卻要在白瓦弗拉翻滾於灰塵中
[00:05:46.360 --> 00:05:48.840]  沙非的居民啊
[00:05:48.840 --> 00:05:52.200]  要赤身羞愧地經過
[00:05:52.200 --> 00:05:55.560]  撒南的居民不敢出門
[00:05:55.560 --> 00:06:00.440]  白爾薩哀哭不再支持你們
[00:06:00.440 --> 00:06:04.200]  馬律的居民心神憂急
[00:06:04.200 --> 00:06:06.840]  切忘得著福氣
[00:06:06.840 --> 00:06:10.920]  因為災禍已從耶和華那裡
[00:06:10.920 --> 00:06:14.200]  臨到耶路撒冷的城門
[00:06:14.200 --> 00:06:16.440]  拉吉的居民啊
[00:06:16.440 --> 00:06:19.160]  要用快馬套車
[00:06:19.160 --> 00:06:22.200]  錫安的罪由你而起
[00:06:22.200 --> 00:06:26.520]  以色列的罪過在你那裡顯出
[00:06:26.520 --> 00:06:32.840]  因此要將送別禮送到摩利切加德
[00:06:32.840 --> 00:06:35.640]  阿甲色的眾家族
[00:06:35.640 --> 00:06:39.400]  必用鬼咋代以色列諸王
[00:06:39.400 --> 00:06:42.280]  瑪利沙的居民啊
[00:06:42.280 --> 00:06:46.600]  我必使搶奪者來到你這裡
[00:06:46.600 --> 00:06:50.920]  以色列的貴族必來到阿杜蘭
[00:06:50.920 --> 00:06:52.280]  猶大啊
[00:06:52.280 --> 00:06:55.400]  為了你所喜愛的兒女
[00:06:55.400 --> 00:06:58.440]  你要剪髮剃光頭
[00:06:58.440 --> 00:07:02.760]  要使你的頭光禿如同禿鷹
[00:07:02.760 --> 00:07:07.240]  為他們被擄去離開尼尼爾
[00:07:08.200 --> 00:07:11.400]  近來有一本書我看了也很有感觸
[00:07:11.400 --> 00:07:13.080]  在網上看了有點簡介
[00:07:13.080 --> 00:07:15.160]  那本書叫《中年之路》
[00:07:15.160 --> 00:07:17.160]  叫《The Middle Passage》
[00:07:17.160 --> 00:07:18.760]  我看完之後有感觸
[00:07:18.760 --> 00:07:19.800]  跟自己很相似
[00:07:19.800 --> 00:07:21.560]  人到了中年的時候
[00:07:21.560 --> 00:07:22.760]  童年的時候
[00:07:22.760 --> 00:07:24.040]  我們有些魔法思維
[00:07:24.040 --> 00:07:26.760]  就想著自己世界很美好很安全
[00:07:26.760 --> 00:07:28.680]  青年的時候有些英雄思維
[00:07:28.680 --> 00:07:32.520]  覺得自己是解決世界問題的重要要素之一
[00:07:32.520 --> 00:07:35.400]  到了中年被中年現實打臉
[00:07:35.400 --> 00:07:36.680]  即是被打醒了
[00:07:36.680 --> 00:07:39.000]  我們發覺原來自己不是那麼厲害
[00:07:39.000 --> 00:07:40.840]  以往投射的英雄
[00:07:40.840 --> 00:07:42.760]  那些制度和文化
[00:07:42.760 --> 00:07:44.760]  其實全部都幫不了自己
[00:07:44.760 --> 00:07:47.800]  再加上自己的身體進入瓶頸
[00:07:47.800 --> 00:07:48.840]  通常有兩個現象
[00:07:48.840 --> 00:07:50.680]  就是發善尚兒肚腩下垂
[00:07:50.680 --> 00:07:52.840]  我自己就很感恩
[00:07:52.840 --> 00:07:53.880]  發善沒有尚兒
[00:07:53.880 --> 00:07:56.440]  不過由中間開始散發
[00:07:56.440 --> 00:07:57.720]  事業呢
[00:07:57.720 --> 00:08:01.160]  通常在這些情況又進入瓶頸
[00:08:01.160 --> 00:08:04.680]  自己已經所有的牌都出了
[00:08:04.680 --> 00:08:05.880]  都仍然是這樣
[00:08:05.880 --> 00:08:07.160]  那怎麼辦呢
[00:08:07.160 --> 00:08:12.040]  然後看見後輩帶著AI新的思維蓋上來了
[00:08:12.040 --> 00:08:14.360]  自己越來越發覺和他們差很遠
[00:08:14.360 --> 00:08:16.120]  開始懷疑自己
[00:08:16.120 --> 00:08:19.720]  以前賴以定義自己的身份職業
[00:08:19.720 --> 00:08:22.280]  那種意義可以去到中年
[00:08:22.280 --> 00:08:24.440]  一個信封就叫你拿走了
[00:08:24.440 --> 00:08:27.640]  你從此就不知道自己是誰
[00:08:27.640 --> 00:08:31.240]  這些都是我們很多人在中年經歷的
[00:08:31.240 --> 00:08:32.520]  不單止這樣
[00:08:32.520 --> 00:08:35.640]  婚姻可能大家經歷兩者的成長
[00:08:35.640 --> 00:08:38.200]  終於明白為什麼因誤會而結合
[00:08:38.200 --> 00:08:41.400]  因了解而理解難過的情況
[00:08:41.400 --> 00:08:43.960]  以往覺得可以掌控的人生
[00:08:43.960 --> 00:08:44.920]  去到中年的時候
[00:08:44.920 --> 00:08:46.520]  發覺慢慢失控
[00:08:46.520 --> 00:08:48.120]  我看的時候很感觸
[00:08:48.120 --> 00:08:51.000]  甚至面對著親人的離世
[00:08:51.000 --> 00:08:52.200]  自己的年日
[00:08:52.200 --> 00:08:54.200]  好像看前面越來越少
[00:08:54.200 --> 00:08:55.160]  越來越短
[00:08:55.160 --> 00:08:57.400]  一切變得更加難捉摸
[00:08:57.400 --> 00:08:58.920]  更加難掌控
[00:08:58.920 --> 00:09:01.560]  好像人生在失控
[00:09:01.560 --> 00:09:03.080]  我自己面對過很多
[00:09:03.080 --> 00:09:05.320]  和很多失業的頂姐妹同行
[00:09:05.320 --> 00:09:07.880]  長期找工作是一件很痛苦的事情
[00:09:07.880 --> 00:09:10.280]  同樣長期有時轉型
[00:09:10.280 --> 00:09:11.720]  都要一年兩年的時間
[00:09:11.720 --> 00:09:14.040]  其實是一段不容易的階段
[00:09:14.040 --> 00:09:16.200]  又或者夫婦的關係
[00:09:16.200 --> 00:09:17.800]  不單止了解那麼簡單
[00:09:17.800 --> 00:09:19.720]  已經去到懸崖邊
[00:09:19.720 --> 00:09:21.560]  隨時在離婚的邊緣
[00:09:21.560 --> 00:09:23.560]  隨時跌下去
[00:09:23.560 --> 00:09:24.920]  甚至在這些光景
[00:09:24.920 --> 00:09:26.040]  信仰的繩子
[00:09:26.040 --> 00:09:26.840]  好像英文說
[00:09:26.840 --> 00:09:28.200]  At the end of the rope
[00:09:28.200 --> 00:09:29.320]  越揸越短
[00:09:29.320 --> 00:09:31.560]  好像信仰都要鬆開手
[00:09:31.560 --> 00:09:32.760]  這個可能在很多時候
[00:09:32.760 --> 00:09:36.600]  是中年慢慢被迫到的懸崖的境況
[00:09:36.600 --> 00:09:38.840]  不單止個人
[00:09:38.840 --> 00:09:41.960]  我覺得城市都同樣面對著中年的危機
[00:09:41.960 --> 00:09:43.480]  我自己在香港那麼多年
[00:09:43.480 --> 00:09:45.160]  現在發覺我們最懷念
[00:09:45.160 --> 00:09:46.360]  都是最光輝的那些
[00:09:46.360 --> 00:09:47.960]  Beyond的歲月
[00:09:47.960 --> 00:09:51.240]  但現在的歌從來都沒聽過
[00:09:51.240 --> 00:09:53.160]  歌聲跌下海
[00:09:53.160 --> 00:09:54.840]  發覺原來世界那麼多Haters
[00:09:54.840 --> 00:09:57.880]  很多的情況
[00:09:57.880 --> 00:10:00.280]  我們發覺好像城市都失去了方向
[00:10:00.280 --> 00:10:01.960]  失去了我們要走的路
[00:10:01.960 --> 00:10:03.240]  不單止這樣
[00:10:03.240 --> 00:10:05.160]  我發覺後面的那一輩追上來了
[00:10:05.160 --> 00:10:06.600]  新加坡已經蓋過了
[00:10:06.600 --> 00:10:08.120]  大灣區都蓋過了
[00:10:08.120 --> 00:10:09.480]  去完大灣區之後
[00:10:09.480 --> 00:10:11.160]  發覺自己更加需要
[00:10:11.160 --> 00:10:13.480]  更加好像很中年一樣
[00:10:13.480 --> 00:10:15.720]  整個城市
[00:10:15.720 --> 00:10:19.000]  這些都是很多世界的情況
[00:10:19.000 --> 00:10:20.360]  城市的情況
[00:10:20.360 --> 00:10:21.480]  這本書有說過
[00:10:21.480 --> 00:10:23.720]  只要你自己學會去獨處
[00:10:23.720 --> 00:10:25.800]  學會接觸你的童年
[00:10:25.800 --> 00:10:26.760]  玩多點遊戲
[00:10:26.760 --> 00:10:28.120]  然後找回你中年的Passion
[00:10:28.120 --> 00:10:29.000]  然後走過
[00:10:29.000 --> 00:10:31.080]  我覺得這些可能都是好的方法
[00:10:31.080 --> 00:10:32.680]  不過我想和大家在
[00:10:32.680 --> 00:10:33.800]  尼加書
[00:10:33.800 --> 00:10:35.400]  其實都是一卷
[00:10:35.400 --> 00:10:37.080]  對著失控的世代
[00:10:37.080 --> 00:10:39.160]  所宣講的一卷書信
[00:10:39.160 --> 00:10:40.680]  一起去想我們怎樣
[00:10:40.680 --> 00:10:41.640]  幫助城市
[00:10:41.640 --> 00:10:42.360]  幫助世界
[00:10:42.360 --> 00:10:44.120]  也幫自己走過這些
[00:10:44.120 --> 00:10:45.640]  所謂中年的挑戰
[00:10:45.640 --> 00:10:47.720]  他覺得走過這個Middle Passage
[00:10:47.720 --> 00:10:49.080]  你會成為一個不同的人
[00:10:49.080 --> 00:10:50.920]  若果有神更加不同
[00:10:50.920 --> 00:10:52.360]  尼加書
[00:10:52.360 --> 00:10:54.040]  我首先想和大家多點時間
[00:10:54.040 --> 00:10:55.960]  看第一章第一節
[00:10:55.960 --> 00:10:56.680]  他這樣寫
[00:10:56.680 --> 00:10:59.560]  當猶大王約坦亞哈斯
[00:10:59.560 --> 00:11:02.120]  希西加三個王在位的時候
[00:11:02.120 --> 00:11:02.920]  耶和華的說
[00:11:02.920 --> 00:11:05.240]  臨到摩尼沙人尼加
[00:11:05.240 --> 00:11:06.280]  他見到有關
[00:11:06.280 --> 00:11:09.960]  撒瑪利亞和耶路撒冷的異象
[00:11:09.960 --> 00:11:12.360]  我想看這句看多一點時間
[00:11:12.360 --> 00:11:14.280]  每一個人的名字都有意思
[00:11:14.280 --> 00:11:15.880]  我的名字叫加喬
[00:11:15.880 --> 00:11:17.320]  是我外婆幫我改的
[00:11:17.320 --> 00:11:20.600]  她說她是出自詩經
[00:11:20.600 --> 00:11:21.160]  詩經
[00:11:21.160 --> 00:11:22.760]  我經常都想著詩篇
[00:11:22.760 --> 00:11:24.040]  詩經的
[00:11:24.040 --> 00:11:25.880]  有一句叫幫家之喬
[00:11:25.880 --> 00:11:27.160]  我找了很久都沒有找到
[00:11:27.160 --> 00:11:28.280]  基本上
[00:11:28.280 --> 00:11:30.840]  出自很多年前的古籍
[00:11:30.840 --> 00:11:33.400]  表明了家裡對我的期望
[00:11:33.400 --> 00:11:35.320]  尼加這個名字也不例外
[00:11:35.320 --> 00:11:37.240]  尼加這個名字的意思就是
[00:11:37.240 --> 00:11:40.440]  有誰像神這個字
[00:11:40.440 --> 00:11:41.880]  Who is like God
[00:11:41.880 --> 00:11:44.920]  他在尼加書七章十八節
[00:11:44.920 --> 00:11:47.000]  他簽了自己這個名字
[00:11:47.000 --> 00:11:49.240]  在七章十八節他是這樣寫的
[00:11:49.240 --> 00:11:51.880]  有那一個神明像你
[00:11:51.880 --> 00:11:53.640]  赦免罪孽
[00:11:53.640 --> 00:11:57.160]  饒恕他產業中愚民的罪過
[00:11:57.160 --> 00:12:01.000]  他不永遠懷怒喜愛私隱
[00:12:01.000 --> 00:12:02.280]  Micah這個字
[00:12:02.280 --> 00:12:03.880]  我們今天很多人叫Michael
[00:12:03.880 --> 00:12:05.320]  就是來自這個字的
[00:12:05.320 --> 00:12:06.120]  有沒有人叫Michael
[00:12:06.120 --> 00:12:08.040]  我們這裡有沒有
[00:12:08.040 --> 00:12:10.600]  大家不是很敢舉手
[00:12:10.600 --> 00:12:12.200]  現在都不再用英文名
[00:12:12.200 --> 00:12:13.000]  我們回歸之後
[00:12:13.000 --> 00:12:16.200]  我們都比較少改
[00:12:16.200 --> 00:12:17.880]  Micah這個字就是這樣
[00:12:17.880 --> 00:12:19.960]  罪孽提醒我們公義
[00:12:19.960 --> 00:12:21.800]  赦免提醒我們憐憫
[00:12:21.800 --> 00:12:23.880]  私恩就是上帝和我們的同行
[00:12:23.880 --> 00:12:25.080]  恆公義好憐憫
[00:12:25.080 --> 00:12:26.680]  我們再與上帝同行
[00:12:26.680 --> 00:12:28.520]  Michael Micah這個字
[00:12:28.520 --> 00:12:29.880]  尼加書是關於一個
[00:12:29.880 --> 00:12:32.760]  整個世界局勢失控的年代
[00:12:32.760 --> 00:12:34.360]  我們今天看到世界的局勢
[00:12:34.360 --> 00:12:37.320]  都是令我們很擔心很多的擔憂
[00:12:37.320 --> 00:12:39.480]  大家七月五號都記得那麼清楚
[00:12:39.480 --> 00:12:41.320]  日本機票便宜了那麼多
[00:12:41.320 --> 00:12:44.600]  聖經的預言更加要相信
[00:12:44.600 --> 00:12:45.960]  但是我們看到
[00:12:45.960 --> 00:12:48.760]  這是一個世界正在失控的年代
[00:12:48.760 --> 00:12:51.960]  烏克蘭的戰爭改變了整個歐洲
[00:12:51.960 --> 00:12:53.800]  今天去到英國歐洲很多地方
[00:12:53.800 --> 00:12:56.360]  發覺燃料的消費很貴
[00:12:56.360 --> 00:12:58.120]  我們發覺他們陷入了一場
[00:12:58.120 --> 00:13:01.000]  好像打不完的戰爭裡面
[00:13:01.000 --> 00:13:03.160]  同樣我們看到哈馬斯
[00:13:03.160 --> 00:13:05.320]  早前擄掠了以色列的人質
[00:13:05.320 --> 00:13:08.200]  也再一次改變了中東的格局
[00:13:08.200 --> 00:13:09.880]  上個月我們看到以色列
[00:13:09.880 --> 00:13:12.920]  用他的飛彈用他的武器
[00:13:12.920 --> 00:13:15.160]  跨過了兩個遼闊的國家
[00:13:15.160 --> 00:13:18.200]  應該是敘利亞和伊拉克
[00:13:18.200 --> 00:13:21.160]  攻擊二千里之外的伊朗
[00:13:21.160 --> 00:13:23.320]  而同時美國也加入了戰團
[00:13:23.320 --> 00:13:26.280]  閃電地轟炸了伊朗的核設施
[00:13:26.280 --> 00:13:28.760]  各國的大國都好像在戰爭的邊緣
[00:13:28.760 --> 00:13:32.360]  隨時都不再怕迎接另一場的戰爭
[00:13:32.360 --> 00:13:34.040]  第二次世界大戰過了八十年
[00:13:34.040 --> 00:13:35.720]  我們發覺一代人過去之後
[00:13:35.720 --> 00:13:37.960]  我們不再恐懼戰爭
[00:13:37.960 --> 00:13:41.320]  戰爭好像第三次世界大戰如箭在弦
[00:13:41.320 --> 00:13:42.520]  在我們周圍的身邊
[00:13:42.520 --> 00:13:44.680]  身份裡面不斷的響起
[00:13:44.680 --> 00:13:46.760]  尼加書是教導我們
[00:13:46.760 --> 00:13:49.880]  如何面對不單止是失控的中年
[00:13:49.880 --> 00:13:51.160]  失控的人生
[00:13:51.160 --> 00:13:53.880]  更加教導我們如何面對失控的城市
[00:13:53.880 --> 00:13:55.160]  失控的世代
[00:13:55.160 --> 00:13:57.960]  因為尼加書同樣經歷了
[00:13:57.960 --> 00:14:00.600]  整個世界和信仰的失控
[00:14:00.600 --> 00:14:02.280]  我們想想當時的背景
[00:14:02.280 --> 00:14:03.640]  今早Ada說
[00:14:03.640 --> 00:14:05.400]  我們六點多起床
[00:14:05.400 --> 00:14:07.720]  我也是大概五點五十七分醒了
[00:14:07.720 --> 00:14:09.480]  今天上帝很早叫醒我
[00:14:09.480 --> 00:14:10.440]  我就下去走走
[00:14:10.440 --> 00:14:11.560]  好像一個中年人士一樣
[00:14:11.560 --> 00:14:13.240]  下去晨運一下
[00:14:13.240 --> 00:14:14.520]  下面也有很多人
[00:14:14.520 --> 00:14:16.920]  而且有跑步
[00:14:16.920 --> 00:14:19.960]  家鄉就是我們最關顧的事情
[00:14:19.960 --> 00:14:21.640]  如果我在馬鞍山的長廊
[00:14:21.640 --> 00:14:22.760]  是不可以吸煙的
[00:14:22.760 --> 00:14:24.040]  我見到任何人吸煙
[00:14:24.040 --> 00:14:25.480]  我都叫他不要吸
[00:14:25.480 --> 00:14:27.160]  我試過一次叫十幾個男人
[00:14:27.160 --> 00:14:28.680]  說這裡不可以吸煙
[00:14:28.680 --> 00:14:29.880]  他十幾個看著我
[00:14:29.880 --> 00:14:33.160]  我兒子跟我說快點走吧
[00:14:33.160 --> 00:14:34.920]  但我兒子真的很喜歡我們的家鄉
[00:14:34.920 --> 00:14:39.000]  但是摩尼沙是尼加的家鄉
[00:14:39.000 --> 00:14:40.360]  摩尼沙是什麼地方呢
[00:14:40.360 --> 00:14:43.800]  是耶路撒冷西南邊的一個山地小鎮
[00:14:43.800 --> 00:14:46.120]  剛才大家讀過十幾個城市
[00:14:46.120 --> 00:14:47.400]  都是這個山地小鎮的
[00:14:47.400 --> 00:14:50.520]  方圓十幾公里裡面的城鎮
[00:14:50.520 --> 00:14:52.200]  這個小鎮是攻打
[00:14:52.200 --> 00:14:55.800]  耶路撒冷上山的必經之路
[00:14:55.800 --> 00:14:58.600]  摩尼沙的尼加看見自己的家鄉
[00:14:58.600 --> 00:15:01.480]  他見證了一段由自及衰的
[00:15:01.480 --> 00:15:03.240]  五十幾年的歷史
[00:15:03.240 --> 00:15:05.080]  他的意象是關於兩個城市
[00:15:05.080 --> 00:15:07.720]  撒瑪利亞和耶路撒冷
[00:15:07.720 --> 00:15:09.240]  很簡單去思想撒瑪利亞
[00:15:09.240 --> 00:15:10.280]  是一個壞的城市
[00:15:10.280 --> 00:15:12.760]  因為他是北國十個支派
[00:15:12.760 --> 00:15:14.680]  那十個不敬拜神的支派
[00:15:14.680 --> 00:15:17.400]  他們建立的城市和建立的首都
[00:15:17.400 --> 00:15:18.600]  那個城市我們叫北國
[00:15:18.600 --> 00:15:19.720]  也叫以色列
[00:15:19.720 --> 00:15:23.480]  而耶路撒冷是一個上帝眷顧的城市
[00:15:23.480 --> 00:15:25.000]  可以說是一個好的城市
[00:15:25.000 --> 00:15:26.680]  因為他是南國猶大的首都
[00:15:26.680 --> 00:15:27.960]  是大衛支派
[00:15:27.960 --> 00:15:30.600]  大衛所羅門每一代傳下來
[00:15:30.600 --> 00:15:31.720]  仍然在這裡做王
[00:15:31.720 --> 00:15:32.680]  仍然有聖殿
[00:15:32.680 --> 00:15:34.120]  仍然敬拜神的地方
[00:15:34.120 --> 00:15:36.360]  不過開始有些變質
[00:15:36.360 --> 00:15:37.720]  說這兩個城市
[00:15:37.720 --> 00:15:39.320]  然後他剛才說到三個王
[00:15:39.320 --> 00:15:41.640]  約旦、阿哈斯和希西加
[00:15:41.640 --> 00:15:44.440]  這三個王經歷了五十六年的統治
[00:15:44.440 --> 00:15:46.280]  我今年差不多這個年紀
[00:15:46.280 --> 00:15:49.160]  五十幾年我經歷了不單止三個王
[00:15:49.160 --> 00:15:52.040]  我五十幾年經歷過由毛澤東、華國鋒、鄧小平
[00:15:52.040 --> 00:15:54.840]  胡耀邦、江澤民、胡錦濤、習近平
[00:15:54.840 --> 00:15:57.480]  六、七個的年代
[00:15:57.480 --> 00:16:00.040]  但是他當時只是三個的王
[00:16:00.040 --> 00:16:03.160]  已經是耶孫的統治橫跨五十六年
[00:16:03.160 --> 00:16:06.200]  但是看到一個由智及衰的年代
