
[00:00:00.000 --> 00:00:02.000]  親愛的兄弟姐妹平安
[00:04:23.600 --> 00:04:27.600]  以利亞和以利沙這個交棒和接棒
[00:04:27.600 --> 00:04:30.600]  我們當中學習到什麼功課
[00:04:32.600 --> 00:04:34.600]  要跑好這場屬靈接力賽
[00:04:34.600 --> 00:04:36.600]  第一個要訣
[00:04:36.600 --> 00:04:40.600]  就是要認清交棒和接棒都是必須的
[00:04:40.600 --> 00:04:42.600]  讓我們一起讀出經文
[00:04:42.600 --> 00:04:44.600]  是二章一到六節
[00:04:44.600 --> 00:04:45.600]  我們一起讀
[00:04:45.600 --> 00:04:46.600]  一二三
[00:04:46.600 --> 00:04:52.600]  耶和華要用旋風接以利亞升天的時候
[00:04:52.600 --> 00:04:56.600]  以利亞與以利沙從吉格往前行
[00:04:56.600 --> 00:04:58.600]  以利亞對以利沙說
[00:04:58.600 --> 00:05:02.600]  耶和華差遣我往伯特利去
[00:05:02.600 --> 00:05:04.600]  你可以留在這裡
[00:05:04.600 --> 00:05:05.600]  以利沙說
[00:05:05.600 --> 00:05:09.600]  我指著永生的耶和華起誓
[00:05:09.600 --> 00:05:14.600]  又指著你的性命起誓
[00:05:14.600 --> 00:05:16.600]  我必不離開你
[00:05:16.600 --> 00:05:19.600]  於是二人下到伯特利
[00:05:19.600 --> 00:05:23.600]  在伯特利的先知的門徒出來
[00:05:23.600 --> 00:05:26.600]  到以利沙那裡對他說
[00:05:26.600 --> 00:05:30.600]  耶和華今天要接你的師父離開你
[00:05:30.600 --> 00:05:32.600]  你知不知道
[00:05:32.600 --> 00:05:36.600]  他說我知道你們不要作聲
[00:05:36.600 --> 00:05:39.600]  以利亞對以利沙說
[00:05:39.600 --> 00:05:42.600]  耶和華差遣我往耶利哥去
[00:05:42.600 --> 00:05:44.600]  你可以留在這裡
[00:05:44.600 --> 00:05:46.600]  以利沙說
[00:05:46.600 --> 00:05:48.600]  我指著永生的耶和華
[00:05:48.600 --> 00:05:51.600]  又指著你的性命起誓
[00:05:51.600 --> 00:05:53.600]  我必不離開你
[00:05:53.600 --> 00:05:56.600]  於是二人到了耶利哥
[00:05:56.600 --> 00:06:03.600]  在耶利哥的先知的門徒對他說
[00:06:03.600 --> 00:06:07.600]  耶和華今天要接你的師父離開你
[00:06:07.600 --> 00:06:09.600]  你知不知道
[00:06:09.600 --> 00:06:13.600]  他說我知道你們不要作聲
[00:06:13.600 --> 00:06:15.600]  以利亞對以利沙說
[00:06:15.600 --> 00:06:18.600]  耶和華差遣我往約旦河去
[00:06:18.600 --> 00:06:21.600]  你可以留在這裡
[00:06:21.600 --> 00:06:22.600]  以利沙說
[00:06:22.600 --> 00:06:25.600]  我指著永生的耶和華
[00:06:25.600 --> 00:06:28.600]  又指著你的性命起誓
[00:06:28.600 --> 00:06:30.600]  我必不離開你
[00:06:30.600 --> 00:06:33.600]  於是二人一同往前行
[00:06:33.600 --> 00:06:35.600]  謝謝弟兄姊妹
[00:06:35.600 --> 00:06:38.600]  經文首先在二章一節
[00:06:38.600 --> 00:06:40.600]  清楚地記載
[00:06:40.600 --> 00:06:44.600]  以利亞很清楚耶和華將要接他升天
[00:06:44.600 --> 00:06:48.600]  所以他就由吉甲去一個耶和華要他去的地方
[00:06:48.600 --> 00:06:51.600]  大家剛剛讀這段經文的時候
[00:06:51.600 --> 00:06:55.600]  有沒有覺得好像很多重複的經文
[00:06:55.600 --> 00:06:56.600]  很多片段
[00:06:56.600 --> 00:06:58.600]  重複就是說
[00:06:58.600 --> 00:07:00.600]  以利亞對以利沙說
[00:07:00.600 --> 00:07:02.600]  耶和華要差遣我去這個地方
[00:07:02.600 --> 00:07:04.600]  你繼續留在這裡
[00:07:04.600 --> 00:07:06.600]  但又重複的以利沙對他說
[00:07:06.600 --> 00:07:08.600]  我指著耶和華的起誓
[00:07:08.600 --> 00:07:10.600]  又指著你的性命起誓
[00:07:10.600 --> 00:07:13.600]  我決定不會離開你
[00:07:13.600 --> 00:07:15.600]  在經文看到
[00:07:15.600 --> 00:07:17.600]  無論以利亞去到哪裡
[00:07:17.600 --> 00:07:19.600]  以利沙也跟到哪裡
[00:07:19.600 --> 00:07:23.600]  其實指著某人的性命來起誓是什麼意思
[00:07:23.600 --> 00:07:26.600]  意思就是說如果起誓的人
[00:07:26.600 --> 00:07:27.600]  他有背誓的話
[00:07:27.600 --> 00:07:29.600]  被指著起誓的那個人
[00:07:29.600 --> 00:07:31.600]  有權追討他的罪
[00:07:31.600 --> 00:07:33.600]  其實這三次重複的公式
[00:07:33.600 --> 00:07:35.600]  不是什麼都沒有變
[00:07:35.600 --> 00:07:38.600]  大家有沒有留意到是什麼變了
[00:07:38.600 --> 00:07:40.600]  地點變了
[00:07:40.600 --> 00:07:42.600]  地點就由二章二節
[00:07:42.600 --> 00:07:44.600]  紫色字那裡是叫伯特利
[00:07:44.600 --> 00:07:46.600]  他們先由吉甲去了伯特利
[00:07:46.600 --> 00:07:49.600]  接著就是二章四節
[00:07:49.600 --> 00:07:51.600]  耶利哥又去到耶利哥
[00:07:51.600 --> 00:07:53.600]  最後二章六節
[00:07:53.600 --> 00:07:56.600]  就是由耶利哥走到約旦河
[00:07:56.600 --> 00:07:58.600]  都走了很遠的路
[00:07:58.600 --> 00:08:00.600]  我們從地圖就看到
[00:08:00.600 --> 00:08:03.600]  他們先由橙色圈圈住那裡
[00:08:03.600 --> 00:08:06.600]  就是吉甲、伯特利、耶利哥
[00:08:06.600 --> 00:08:09.600]  最後就是去到約旦河
[00:08:09.600 --> 00:08:11.600]  不知道大家看經文的時候
[00:08:11.600 --> 00:08:13.600]  有沒有覺得有一點奇怪
[00:08:13.600 --> 00:08:15.600]  為什麼以利亞呢
[00:08:15.600 --> 00:08:17.600]  好像不太想以利亞跟著
[00:08:17.600 --> 00:08:19.600]  他經常叫她留下來
[00:08:19.600 --> 00:08:21.600]  不用跟著我了
[00:08:21.600 --> 00:08:24.600]  但是很值得留意的就是
[00:08:24.600 --> 00:08:27.600]  以利亞三次都是很堅持的
[00:08:27.600 --> 00:08:29.600]  都沒有聽他說
[00:08:29.600 --> 00:08:30.600]  指著神起誓
[00:08:30.600 --> 00:08:32.600]  又指著你的命起誓
[00:08:32.600 --> 00:08:34.600]  我都不會離開你的
[00:08:34.600 --> 00:08:35.600]  是表達出什麼
[00:08:35.600 --> 00:08:37.600]  表達他的決心
[00:08:37.600 --> 00:08:39.600]  還有沒有什麼可以改變我的意思
[00:08:39.600 --> 00:08:42.600]  我怎樣都要跟到底
[00:08:42.600 --> 00:08:45.600]  其實早在聶王記上十九章十六節
[00:08:45.600 --> 00:08:49.600]  當時神已經吩咐以利亞
[00:08:49.600 --> 00:08:51.600]  要告以利沙
[00:08:51.600 --> 00:08:53.600]  但是從輔助經文我們看到
[00:08:53.600 --> 00:08:56.600]  好像以利亞並沒有這樣做
[00:08:56.600 --> 00:08:58.600]  只是用一件外衣
[00:08:58.600 --> 00:09:00.600]  搭在她的身上
[00:09:00.600 --> 00:09:04.600]  代表以利沙要接觸她的位置
[00:09:04.600 --> 00:09:06.600]  雖然面對以利亞
[00:09:06.600 --> 00:09:08.600]  好像有一點冷淡
[00:09:08.600 --> 00:09:10.600]  但是以利沙是怎樣回應
[00:09:10.600 --> 00:09:12.600]  她都挺積極的回應
[00:09:12.600 --> 00:09:14.600]  輔助經文記載她說
[00:09:14.600 --> 00:09:16.600]  她載了一對牛
[00:09:16.600 --> 00:09:19.600]  用套牛的器具煮肉給百姓吃
[00:09:19.600 --> 00:09:24.600]  隨後就起身跟隨以利亞服侍她
[00:09:24.600 --> 00:09:26.600]  她怎樣做
[00:09:26.600 --> 00:09:28.600]  她將自己趕的第十二對牛
[00:09:28.600 --> 00:09:30.600]  宰了給百姓吃
[00:09:30.600 --> 00:09:33.600]  還將套著牛的泥棒
[00:09:33.600 --> 00:09:35.600]  當是柴燒了
[00:09:35.600 --> 00:09:38.600]  看到她一個破釜沉舟
[00:09:38.600 --> 00:09:40.600]  誓要跟從她
[00:09:40.600 --> 00:09:42.600]  服侍她
[00:09:42.600 --> 00:09:43.600]  其實服侍這個字
[00:09:43.600 --> 00:09:46.600]  早前約書亞對摩西也是這樣形容
[00:09:46.600 --> 00:09:49.600]  就是一個幫手的意思
[00:09:49.600 --> 00:09:51.600]  我們剛才看完這幾節
[00:09:51.600 --> 00:09:53.600]  不知道你從以利亞的身上
[00:09:53.600 --> 00:09:55.600]  有什麼借鏡呢
[00:09:55.600 --> 00:09:57.600]  我們起碼知道一件事
[00:09:57.600 --> 00:09:59.600]  就是神的工作
[00:09:59.600 --> 00:10:02.600]  不是要靠一個人完成所有
[00:10:02.600 --> 00:10:04.600]  無可否認
[00:10:04.600 --> 00:10:07.600]  其實以利亞一生是一個很偉大的先知
[00:10:07.600 --> 00:10:09.600]  包括無死
[00:10:09.600 --> 00:10:11.600]  譴責阿哈王
[00:10:11.600 --> 00:10:13.600]  說他利希耶和華是不對的
[00:10:13.600 --> 00:10:16.600]  神就三年定六個月
[00:10:16.600 --> 00:10:19.600]  沒有降雨在地上
[00:10:19.600 --> 00:10:21.600]  下一個就說到加密山上
[00:10:21.600 --> 00:10:23.600]  一個耶和華先知
[00:10:23.600 --> 00:10:24.600]  對多少個
[00:10:24.600 --> 00:10:26.600]  450個巴力先知
[00:10:26.600 --> 00:10:29.600]  和400個亞舍拉先知
[00:10:29.600 --> 00:10:31.600]  都是贏得轟轟烈烈
[00:10:31.600 --> 00:10:32.600]  直至祈禱
[00:10:32.600 --> 00:10:35.600]  神才降雨在地上
[00:10:35.600 --> 00:10:37.600]  再之後又記載他
[00:10:37.600 --> 00:10:38.600]  罵完一次都不夠
[00:10:38.600 --> 00:10:40.600]  還要繼續斥責阿哈王
[00:10:40.600 --> 00:10:41.600]  為什麼呢
[00:10:41.600 --> 00:10:43.600]  因為他殺了無辜的人
[00:10:43.600 --> 00:10:44.600]  叫做拿伯
[00:10:44.600 --> 00:10:46.600]  不單殺了他
[00:10:46.600 --> 00:10:48.600]  還吞了他的葡萄園
[00:10:48.600 --> 00:10:51.600]  所以以利亞對阿哈本人
[00:10:51.600 --> 00:10:53.600]  對阿哈的子孫
[00:10:53.600 --> 00:10:55.600]  和對皇后耶洗別
[00:10:55.600 --> 00:10:58.600]  下了終極的審判
[00:10:58.600 --> 00:11:02.600]  雖然以利亞是一個神很大使用的先知
[00:11:02.600 --> 00:11:05.600]  但直至他被接星天那一刻
[00:11:05.600 --> 00:11:08.600]  神在荷列山交了給三個任務
[00:11:08.600 --> 00:11:09.600]  他完成了一個
[00:11:09.600 --> 00:11:12.600]  就是交棒給以利亞
[00:11:12.600 --> 00:11:14.600]  其餘兩個任務
[00:11:14.600 --> 00:11:18.600]  包括要高亞蘭王
[00:11:18.600 --> 00:11:19.600]  叫做哈舍
[00:11:19.600 --> 00:11:22.600]  和要高以色列王叫做耶護
[00:11:22.600 --> 00:11:25.600]  由他的徒弟以利亞完成
[00:11:25.600 --> 00:11:28.600]  為什麼高這兩個王都這麼重要呢
[00:11:28.600 --> 00:11:30.600]  其實這兩個王
[00:11:30.600 --> 00:11:35.600]  是神用來懲罰以色列和阿哈家的一個工具
[00:11:35.600 --> 00:11:37.600]  由此可以看到
[00:11:37.600 --> 00:11:38.600]  其實神的心意
[00:11:38.600 --> 00:11:41.600]  是需要接棒者來承接
[00:11:41.600 --> 00:11:44.600]  交棒其實是一種信靠
[00:11:44.600 --> 00:11:48.600]  信得過神是看著全盤的計劃
[00:11:48.600 --> 00:11:51.600]  你才放心交棒
[00:11:51.600 --> 00:11:52.600]  不會擔心
[00:11:52.600 --> 00:11:54.600]  究竟接棒那個人
[00:11:54.600 --> 00:11:56.600]  會不會不及自己做得那麼好
[00:11:56.600 --> 00:11:58.600]  而死抓住接棒不放
[00:11:58.600 --> 00:12:01.600]  所以讓神的工作才可以代代相傳
[00:12:01.600 --> 00:12:03.600]  這樣承接下去
[00:12:03.600 --> 00:12:04.600]  沒有斷層
[00:12:04.600 --> 00:12:07.600]  學完在以利亞身上學習
[00:12:07.600 --> 00:12:11.600]  從以利沙身上我們又有什麼功課可以學呢
[00:12:11.600 --> 00:12:14.600]  其實由以利沙被他師父
[00:12:14.600 --> 00:12:16.600]  搭建外衣在他那一刻
[00:12:16.600 --> 00:12:19.600]  到師父被接上天的時候
[00:12:19.600 --> 00:12:22.600]  其實差不多有十年那麼長的時間
[00:12:22.600 --> 00:12:24.600]  跟著他師父
[00:12:24.600 --> 00:12:26.600]  這十年那個阿哈王
[00:12:26.600 --> 00:12:31.600]  忙於應付敵人亞述、亞蘭的攻擊
[00:12:31.600 --> 00:12:36.600]  所以都沒有空追緝他兩師徒
[00:12:36.600 --> 00:12:40.600]  甚至最後這個阿哈王都死在戰場上
[00:12:40.600 --> 00:12:43.600]  最後他的兒子阿哈謝接任
[00:12:43.600 --> 00:12:45.600]  所以這十年
[00:12:45.600 --> 00:12:46.600]  大約十年的時間
[00:12:46.600 --> 00:12:50.600]  以利沙就一直在以利亞的身邊
[00:12:50.600 --> 00:12:52.600]  很忠心也很謙卑
[00:12:52.600 --> 00:12:56.600]  默默地扮演幕後的角色
[00:12:56.600 --> 00:12:59.600]  其實做這個角色絕對不容易
[00:12:59.600 --> 00:13:01.600]  因為他師父是一個什麼人呢
[00:13:01.600 --> 00:13:03.600]  天不怕地不怕
[00:13:03.600 --> 00:13:06.600]  連一個那麼有權有勢
[00:13:06.600 --> 00:13:10.600]  那麼兇殘那麼邪惡的阿哈王
[00:13:10.600 --> 00:13:11.600]  和阿哈王的兒子阿哈謝
[00:13:11.600 --> 00:13:12.600]  他都照樣罵
[00:13:12.600 --> 00:13:14.600]  他們離棄耶和華
[00:13:14.600 --> 00:13:16.600]  以利亞就去斥責他們
[00:13:16.600 --> 00:13:18.600]  甚至宣告對他們的審判
[00:13:18.600 --> 00:13:20.600]  這樣做法的時候
[00:13:20.600 --> 00:13:22.600]  隨時會被人割了
[00:13:22.600 --> 00:13:25.600]  但以利沙都一直跟隨著
[00:13:25.600 --> 00:13:26.600]  不單止
[00:13:26.600 --> 00:13:27.600]  當以利亞四出
[00:13:27.600 --> 00:13:28.600]  在以色列各地
[00:13:28.600 --> 00:13:31.600]  來訓練先知的時候
[00:13:31.600 --> 00:13:34.600]  以利沙都是寸步不離
[00:13:34.600 --> 00:13:38.600]  不離不棄地在他身邊學習
[00:13:38.600 --> 00:13:39.600]  這個絕對不容易
[00:13:39.600 --> 00:13:42.600]  以利沙是一個少爺仔出身
[00:13:42.600 --> 00:13:45.600]  但他跟著師父那麼長的時間
[00:13:45.600 --> 00:13:47.600]  來訓練先知
[00:13:47.600 --> 00:13:50.600]  亦都看得出他的決心
[00:13:50.600 --> 00:13:53.600]  他是寧鬆懈地裝備自己
[00:13:53.600 --> 00:13:55.600]  正式等候接棒的一刻
[00:13:55.600 --> 00:13:56.600]  可能你說
[00:13:56.600 --> 00:13:59.600]  你怎知道他寧鬆懈地裝備
[00:13:59.600 --> 00:14:01.600]  如果你看下去獵王幾下
[00:14:01.600 --> 00:14:05.600]  記載了很多以利沙所行的神蹟
[00:14:05.600 --> 00:14:07.600]  其實和以利亞都很多很相似
[00:14:07.600 --> 00:14:10.600]  而且以利沙所行的神蹟的數目
[00:14:10.600 --> 00:14:13.600]  還是以利亞的雙倍
[00:14:13.600 --> 00:14:14.600]  不單止
[00:14:14.600 --> 00:14:18.600]  以利沙那種斥責以色列王
[00:14:18.600 --> 00:14:22.600]  他毫無畏懼的勢
[00:14:22.600 --> 00:14:24.600]  和他的師父都差不多
[00:14:24.600 --> 00:14:26.600]  所以我們看得到
[00:14:26.600 --> 00:14:30.600]  他不斷在那十年之間來學習
[00:14:30.600 --> 00:14:32.600]  我們從以利沙的身上
[00:14:32.600 --> 00:14:35.600]  看到他一份為了接棒
[00:14:35.600 --> 00:14:38.600]  他長時間不怕吃苦
[00:14:38.600 --> 00:14:41.600]  甚至不怕死的承擔
[00:14:41.600 --> 00:14:43.600]  弟兄姊妹
[00:14:43.600 --> 00:14:46.600]  我們現在還未要豁出自己的命
[00:14:46.600 --> 00:14:49.600]  但你願不願意豁出自己的時間
[00:14:49.600 --> 00:14:51.600]  豁出自己的安恕
[00:14:51.600 --> 00:14:55.600]  來承接這支棒呢?
[00:14:55.600 --> 00:14:57.600]  聽完之後你會覺得
[00:14:57.600 --> 00:14:59.600]  聽完這幾節
[00:14:59.600 --> 00:15:01.600]  究竟我是要學習交棒那個
[00:15:01.600 --> 00:15:04.600]  還是學習接棒那個呢?
[00:15:04.600 --> 00:15:06.600]  面對新一波的移民潮
[00:15:06.600 --> 00:15:08.600]  我深信大家都留意到
[00:15:08.600 --> 00:15:10.600]  對教會的衝擊
[00:15:10.600 --> 00:15:13.600]  教會少了很多信徒的領袖
[00:15:13.600 --> 00:15:16.600]  無論是兒童、青少、大尊
[00:15:16.600 --> 00:15:19.600]  職青、夫婦、長青全部
[00:15:19.600 --> 00:15:23.600]  都是嚴重不夠導師、不夠組長
[00:15:23.600 --> 00:15:26.600]  三福、栽培、敬拜
[00:15:26.600 --> 00:15:28.600]  夠不夠人報名?
[00:15:28.600 --> 00:15:29.600]  夠不夠多人報名?
[00:15:29.600 --> 00:15:31.600]  不夠,也少了很多
[00:15:31.600 --> 00:15:33.600]  就是在這個情況下
[00:15:33.600 --> 00:15:36.600]  如果你是一個資深的信徒
[00:15:36.600 --> 00:15:39.600]  如果你已經退下來一段時間
[00:15:39.600 --> 00:15:41.600]  我真的很鼓勵你
[00:15:41.600 --> 00:15:44.600]  重新考慮加入這個行列
[00:15:44.600 --> 00:15:47.600]  將你的經驗、將你的心智
[00:15:47.600 --> 00:15:49.600]  傳承給下一棒
[00:15:49.600 --> 00:15:51.600]  但如果你在座當中
[00:15:51.600 --> 00:15:52.600]  弟兄姊妹
[00:15:52.600 --> 00:15:54.600]  你是未接受過剛才我所說的
[00:15:54.600 --> 00:15:57.600]  譬如三福、栽培、兒童導師
[00:15:57.600 --> 00:16:00.600]  青少導師、長青導師的訓練的話
[00:16:00.600 --> 00:16:01.600]  組長訓練的話
[00:16:01.600 --> 00:16:03.600]  我也鼓勵你
[00:16:03.600 --> 00:16:05.600]  在合適的時間
[00:16:05.600 --> 00:16:07.600]  在你的日程表裡面
[00:16:07.600 --> 00:16:10.600]  你去劃分一些時間給神
[00:16:10.600 --> 00:16:12.600]  好好裝備自己
[00:16:12.600 --> 00:16:15.600]  隨時可以準備接神
[00:16:15.600 --> 00:16:17.600]  交給你的一棒
[00:16:17.600 --> 00:16:21.600]  在我自己所服侍的夫婦團契裡面
[00:16:21.600 --> 00:16:24.600]  最近有兩次的社區服侍
[00:16:24.600 --> 00:16:26.600]  我看到弟兄姊妹
[00:16:26.600 --> 00:16:29.600]  他們邀請了他們的下一代一起參與
[00:16:29.600 --> 00:16:32.600]  在PowerPoint也看到
[00:16:32.600 --> 00:16:34.600]  很小的那些就是他們的小朋友
[00:16:34.600 --> 00:16:37.600]  我看到他們
[00:16:37.600 --> 00:16:40.600]  從初小到大學生都有
[00:16:40.600 --> 00:16:42.600]  我看到他們一家人
[00:16:42.600 --> 00:16:44.600]  一起在服侍裡面
[00:16:44.600 --> 00:16:47.600]  教街坊如何製作冰皮月餅
[00:16:47.600 --> 00:16:48.600]  又製作燈籠
[00:16:48.600 --> 00:16:50.600]  又畫手繪
[00:16:50.600 --> 00:16:52.600]  又鼓燈謎的時候
[00:16:52.600 --> 00:16:55.600]  我心裡面真的很為他們每一個
[00:16:55.600 --> 00:16:57.600]  去感謝神
[00:16:57.600 --> 00:16:59.600]  因為其實他們都是以身作則
[00:16:59.600 --> 00:17:01.600]  活出神的教導
[00:17:01.600 --> 00:17:02.600]  一步一步
[00:17:02.600 --> 00:17:05.600]  將支棒交給下一代
[00:17:05.600 --> 00:17:07.600]  我記得有位姊妹跟我分享
[00:17:07.600 --> 00:17:09.600]  她說其實能夠侍奉
[00:17:09.600 --> 00:17:11.600]  真的是一份恩典
[00:17:11.600 --> 00:17:14.600]  她說我出發前跟兩個女兒說
[00:17:14.600 --> 00:17:17.600]  我們去到不是幫助人
[00:17:17.600 --> 00:17:19.600]  我們是去跟他們玩
[00:17:19.600 --> 00:17:21.600]  要跟他們玩得很開心
[00:17:21.600 --> 00:17:24.600]  就是媽媽這樣循循善誘
[00:17:24.600 --> 00:17:26.600]  我看到她那兩個小朋友
[00:17:26.600 --> 00:17:27.600]  真的很勤力
[00:17:27.600 --> 00:17:29.600]  由四點多開始設牆
[00:17:29.600 --> 00:17:31.600]  到到處掛燈籠
[00:17:31.600 --> 00:17:32.600]  派名牌
[00:17:32.600 --> 00:17:34.600]  到活動的時間
[00:17:34.600 --> 00:17:35.600]  又陪街坊
[00:17:35.600 --> 00:17:38.600]  特別有些說英文的男女小朋友
[00:17:38.600 --> 00:17:40.600]  鼓英文燈謎
[00:17:40.600 --> 00:17:41.600]  很厲害
[00:17:41.600 --> 00:17:45.600]  媽媽說原來我女兒英文也不錯
[00:17:45.600 --> 00:17:47.600]  我就深信
[00:17:47.600 --> 00:17:49.600]  其實這個服侍人
[00:17:49.600 --> 00:17:51.600]  和愛倫社的種子
[00:17:51.600 --> 00:17:55.600]  其實已經種在小朋友的心裡
[00:17:55.600 --> 00:17:58.600]  因為他們從小時候開始參與侍奉
[00:17:58.600 --> 00:18:01.600]  將來更加可以準備好
[00:18:01.600 --> 00:18:04.600]  去接著交給他們的棒
[00:18:04.600 --> 00:18:05.600]  弟兄姊妹
[00:18:05.600 --> 00:18:08.600]  其實無論我們在社會裡什麼角色
[00:18:08.600 --> 00:18:10.600]  可能你是在職的
[00:18:10.600 --> 00:18:12.600]  又可能說你是退休的
[00:18:12.600 --> 00:18:14.600]  家庭主婦
[00:18:14.600 --> 00:18:15.600]  甚至是老友機
[00:18:15.600 --> 00:18:18.600]  其實我們在拓展神的角度裡
