
[00:00:00.000 --> 00:00:08.000]  今天的講題是3D人生中的得勝攻略
[00:09:23.000 --> 00:09:27.000]  都是與神的律法標準一致
[00:09:27.000 --> 00:09:31.000]  其實之後保羅被押到蓋薩尼亞
[00:09:31.000 --> 00:09:34.000]  都是這樣為自己辯護
[00:09:34.000 --> 00:09:36.000]  他說對神 對人
[00:09:36.000 --> 00:09:39.000]  都是常存無虧的良心
[00:09:39.000 --> 00:09:41.000]  弟兄姊妹
[00:09:41.000 --> 00:09:45.000]  可以完完全全赤露躺開在神面前
[00:09:45.000 --> 00:09:48.000]  絲毫不隱藏的良心
[00:09:48.000 --> 00:09:51.000]  大家覺得難度高嗎?
[00:09:51.000 --> 00:09:52.000]  很高吧?
[00:09:52.000 --> 00:09:56.000]  簡直是十分難度高分
[00:09:56.000 --> 00:10:00.000]  保羅就是憑著這麼清白無愧的良心
[00:10:00.000 --> 00:10:05.000]  當亞拿尼亞大祭司命令人打他口的時候
[00:10:05.000 --> 00:10:09.000]  保羅如何理直氣壯地對大祭司說
[00:10:09.000 --> 00:10:10.000]  他說
[00:10:10.000 --> 00:10:13.000]  「你這個粉色的牆 神要打你」
[00:10:13.000 --> 00:10:19.000]  為什麼保羅用粉色的牆去責備大祭司?
[00:10:19.000 --> 00:10:21.000]  大家知不知道?
[00:10:21.000 --> 00:10:25.000]  原來猶太人的圍牆
[00:10:25.000 --> 00:10:27.000]  通常只由哪一邊?
[00:10:27.000 --> 00:10:29.000]  只由對著馬路
[00:10:29.000 --> 00:10:31.000]  人們看到的那邊
[00:10:31.000 --> 00:10:32.000]  很聰明吧?
[00:10:32.000 --> 00:10:33.000]  省油
[00:10:33.000 --> 00:10:34.000]  他看不到的
[00:10:34.000 --> 00:10:36.000]  人們看不到背著的地方
[00:10:36.000 --> 00:10:38.000]  就省油
[00:10:38.000 --> 00:10:40.000]  保羅用這個粉色的牆
[00:10:40.000 --> 00:10:43.000]  想諷刺大祭司
[00:10:43.000 --> 00:10:45.000]  真是很虛偽
[00:10:45.000 --> 00:10:49.000]  說是在公會上按律法審問
[00:10:49.000 --> 00:10:51.000]  其實罪還未定
[00:10:51.000 --> 00:10:53.000]  已經命令人打他
[00:10:53.000 --> 00:10:56.000]  這樣完全違背了律法
[00:10:56.000 --> 00:10:57.000]  弟兄姊妹
[00:10:57.000 --> 00:10:59.000]  我想問問
[00:10:59.000 --> 00:11:02.000]  我們有沒有時都不知不覺
[00:11:02.000 --> 00:11:04.000]  是一個粉色的牆?
[00:11:04.000 --> 00:11:05.000]  會不會?
[00:11:05.000 --> 00:11:07.000]  問問自己
[00:11:07.000 --> 00:11:11.000]  有時我們不想讓人知道
[00:11:11.000 --> 00:11:13.000]  其實別人看到的我
[00:11:13.000 --> 00:11:15.000]  比真實的我可能差一點
[00:11:15.000 --> 00:11:17.000]  所以很多時候
[00:11:17.000 --> 00:11:21.000]  我們會維護自己在人面前的形象
[00:11:21.000 --> 00:11:23.000]  有些人在教會上
[00:11:23.000 --> 00:11:25.000]  回到家
[00:11:25.000 --> 00:11:27.000]  回到公司
[00:11:27.000 --> 00:11:29.000]  就變成另一個人
[00:11:29.000 --> 00:11:31.000]  就像雙面人一樣
[00:11:31.000 --> 00:11:33.000]  我們真的要記住
[00:11:33.000 --> 00:11:35.000]  我們所相信的神
[00:11:35.000 --> 00:11:36.000]  是無所不知
[00:11:36.000 --> 00:11:39.000]  是無所不在的神
[00:11:39.000 --> 00:11:43.000]  他真的看到我們一舉一動
[00:11:43.000 --> 00:11:45.000]  我們在人面前的表裡不一
[00:11:45.000 --> 00:11:48.000]  神也是全然的知道
[00:11:48.000 --> 00:11:50.000]  接著保羅再直言
[00:11:50.000 --> 00:11:55.000]  說神要打他
[00:11:55.000 --> 00:11:57.000]  保羅深信這個深淵的主
[00:11:57.000 --> 00:12:01.000]  必定會為大祭司的惡行報應他
[00:12:01.000 --> 00:12:02.000]  這樣也不止
[00:12:02.000 --> 00:12:04.000]  當旁邊的警察說
[00:12:04.000 --> 00:12:06.000]  保羅竟然這麼大膽
[00:12:06.000 --> 00:12:08.000]  去辱罵神的大祭司
[00:12:08.000 --> 00:12:10.000]  保羅怎麼說?
[00:12:10.000 --> 00:12:12.000]  我也不知道他是大祭司
[00:12:12.000 --> 00:12:16.000]  這句話大家不知道如何領會
[00:12:16.000 --> 00:12:19.000]  我也不知道他是大祭司
[00:12:19.000 --> 00:12:22.000]  例如我們恩福堂
[00:12:22.000 --> 00:12:24.000]  我也不知道他是蘇牧師
[00:12:24.000 --> 00:12:27.000]  我也不知道他是黎牧師
[00:12:27.000 --> 00:12:28.000]  也不會的
[00:12:28.000 --> 00:12:30.000]  我們也認識他們
[00:12:30.000 --> 00:12:32.000]  不用戴著牌也知道
[00:12:32.000 --> 00:12:35.000]  所以阿拿尼亞這個大祭司
[00:12:35.000 --> 00:12:37.000]  他有祭司的服飾
[00:12:37.000 --> 00:12:39.000]  而保羅未信主之前
[00:12:39.000 --> 00:12:42.000]  也有和他很多大祭司交過手
[00:12:42.000 --> 00:12:44.000]  他怎麼會不知道呢?
[00:12:44.000 --> 00:12:46.000]  其實保羅之所以這樣說
[00:12:46.000 --> 00:12:48.000]  其實他想說的是
[00:12:48.000 --> 00:12:53.000]  阿拿尼亞大祭司不配有這個身份
[00:12:53.000 --> 00:12:57.000]  根據猶太歷史學家約瑟夫的記載
[00:12:57.000 --> 00:13:01.000]  他說原來阿拿尼亞是貪心小人
[00:13:01.000 --> 00:13:04.000]  他會濫用大祭司的職權
[00:13:04.000 --> 00:13:05.000]  收受賄賂
[00:13:05.000 --> 00:13:10.000]  容讓他的手下去偷奉獻
[00:13:10.000 --> 00:13:13.000]  他為人冷酷無情
[00:13:13.000 --> 00:13:17.000]  對於異己用暴力對待
[00:13:17.000 --> 00:13:20.000]  所以保羅即使是一個人
[00:13:20.000 --> 00:13:23.000]  面對著這麼位高權重的大祭司
[00:13:23.000 --> 00:13:25.000]  他也是義正詞嚴
[00:13:25.000 --> 00:13:29.000]  除了因為他自己問心無愧之外
[00:13:29.000 --> 00:13:34.000]  還有可能他內心認定這位大祭司
[00:13:34.000 --> 00:13:36.000]  是自己選擇做壞事
[00:13:36.000 --> 00:13:37.000]  做壞事給自己
[00:13:37.000 --> 00:13:39.000]  走一條不義的歪路
[00:13:39.000 --> 00:13:41.000]  所以保羅和他交手
[00:13:41.000 --> 00:13:44.000]  可以滿有力量
[00:13:44.000 --> 00:13:47.000]  一點也不讓他被嚇倒
[00:13:47.000 --> 00:13:50.000]  在六至十節
[00:13:50.000 --> 00:13:55.000]  保羅也是憑著清白無懼的良心
[00:13:55.000 --> 00:13:58.000]  在公會面前對著兩班人
[00:13:58.000 --> 00:14:01.000]  第一班不信天使
[00:14:01.000 --> 00:14:03.000]  不信鬼魂
[00:14:03.000 --> 00:14:05.000]  也不信復活
[00:14:05.000 --> 00:14:06.000]  殺到個人
[00:14:06.000 --> 00:14:09.000]  但有些人兩樣都信
[00:14:09.000 --> 00:14:11.000]  法利塞人
[00:14:11.000 --> 00:14:13.000]  面對著這兩班人
[00:14:13.000 --> 00:14:16.000]  他竟然大聲說
[00:14:16.000 --> 00:14:19.000]  弟兄,我是法利塞人
[00:14:19.000 --> 00:14:21.000]  也是法利塞人的子孫
[00:14:21.000 --> 00:14:23.000]  我現在受審問
[00:14:23.000 --> 00:14:27.000]  是關於死人復活的盼望
[00:14:27.000 --> 00:14:29.000]  保羅一說出來
[00:14:29.000 --> 00:14:33.000]  這兩班人立即內訌
[00:14:33.000 --> 00:14:35.000]  你又說我,我又說你
[00:14:35.000 --> 00:14:37.000]  結果帶出了
[00:14:37.000 --> 00:14:41.000]  本來他們同心一致要對付保羅
[00:14:41.000 --> 00:14:45.000]  但被保羅這句說話分化了
[00:14:45.000 --> 00:14:49.000]  保羅為何可以如此冷靜鎮定
[00:14:49.000 --> 00:14:51.000]  帶出自己的信念
[00:14:51.000 --> 00:14:53.000]  又帶出這個結果
[00:14:53.000 --> 00:14:55.000]  因為保羅很清楚
[00:14:55.000 --> 00:14:58.000]  他自己的初心和他的照命
[00:14:58.000 --> 00:15:01.000]  就是復活主耶穌所吩咐的
[00:15:01.000 --> 00:15:03.000]  就是要向猶太的同胞
[00:15:03.000 --> 00:15:07.000]  和向外邦人做見證
[00:15:07.000 --> 00:15:09.000]  所以他縱使面對人
[00:15:09.000 --> 00:15:11.000]  又用一些骯髒的手段
[00:15:11.000 --> 00:15:13.000]  又去到
[00:15:13.000 --> 00:15:16.000]  心靈肉體都這麼多艱難
[00:15:16.000 --> 00:15:17.000]  都要面對的時候
[00:15:17.000 --> 00:15:21.000]  他都可以見招拆招
[00:15:21.000 --> 00:15:22.000]  弟兄姊妹
[00:15:22.000 --> 00:15:25.000]  其實不單止保羅那個時代
[00:15:25.000 --> 00:15:27.000]  很多指鹿為馬
[00:15:27.000 --> 00:15:29.000]  明明說了一些對的東西
[00:15:29.000 --> 00:15:30.000]  真理
[00:15:30.000 --> 00:15:32.000]  但被人追著來打
[00:15:32.000 --> 00:15:34.000]  追著來殺
[00:15:34.000 --> 00:15:36.000]  其實我們現在作為基督徒
[00:15:36.000 --> 00:15:38.000]  在這個後現代
[00:15:38.000 --> 00:15:41.000]  一個高舉自我
[00:15:41.000 --> 00:15:43.000]  有沒有絕對真理
[00:15:43.000 --> 00:15:44.000]  沒有絕對真理
[00:15:44.000 --> 00:15:47.000]  我認為是真理的
[00:15:47.000 --> 00:15:48.000]  就是真理
[00:15:48.000 --> 00:15:49.000]  就是這個世代
[00:15:49.000 --> 00:15:51.000]  你覺得我們在這個世代
[00:15:51.000 --> 00:15:53.000]  做基督徒容易嗎
[00:15:53.000 --> 00:15:55.000]  不容易
[00:15:55.000 --> 00:15:57.000]  這種極度的個人主義
[00:15:57.000 --> 00:16:00.000]  甚至被推到極致
[00:16:00.000 --> 00:16:03.000]  原來連我們與生俱來的性別
[00:16:03.000 --> 00:16:07.000]  就是究竟你是男人還是女人
[00:16:07.000 --> 00:16:08.000]  都可以
[00:16:08.000 --> 00:16:09.000]  認不認同
[00:16:09.000 --> 00:16:11.000]  不認同
[00:16:11.000 --> 00:16:13.000]  就是可以自己決定
[00:16:13.000 --> 00:16:16.000]  自己是男性還是女性
[00:16:16.000 --> 00:16:18.000]  大家有沒有聽過
[00:16:18.000 --> 00:16:19.000]  聽過了
[00:16:19.000 --> 00:16:21.000]  其實很多時都會有
[00:16:21.000 --> 00:16:23.000]  其實美國加州近年
[00:16:23.000 --> 00:16:25.000]  開始有不少的家長
[00:16:25.000 --> 00:16:28.000]  和一些保護女性權益的機構
[00:16:28.000 --> 00:16:30.000]  甚至教會
[00:16:30.000 --> 00:16:32.000]  對一些扭曲真理的法例
[00:16:32.000 --> 00:16:35.000]  他們的法例都立了很多年
[00:16:35.000 --> 00:16:36.000]  就是允許一些
[00:16:36.000 --> 00:16:39.000]  自己說自己是女性
[00:16:39.000 --> 00:16:42.000]  但生理上是男性
[00:16:42.000 --> 00:16:43.000]  他們可以怎樣
[00:16:43.000 --> 00:16:45.000]  他們可以進女廁
[00:16:45.000 --> 00:16:49.000]  甚至可以進女更衣室
[00:16:49.000 --> 00:16:51.000]  所以這些群體
[00:16:51.000 --> 00:16:54.000]  就認為要幫這些女孩子
[00:16:54.000 --> 00:16:56.000]  去發聲
[00:16:56.000 --> 00:16:58.000]  去守護他們
[00:16:58.000 --> 00:17:00.000]  即使其實
[00:17:00.000 --> 00:17:02.000]  他們明明說的話
[00:17:02.000 --> 00:17:05.000]  這班人去守護的東西是正確的
[00:17:05.000 --> 00:17:07.000]  男人就進男廁
[00:17:07.000 --> 00:17:09.000]  女人就進女廁
[00:17:09.000 --> 00:17:11.000]  說的話是正確的
[00:17:11.000 --> 00:17:13.000]  但他們想這樣說的時候
[00:17:13.000 --> 00:17:16.000]  可能就要面臨被人告他們
[00:17:16.000 --> 00:17:18.000]  去歧視這些跨性別的人士
[00:17:18.000 --> 00:17:20.000]  甚至被人套一些高帽
[00:17:20.000 --> 00:17:23.000]  說他們是道德塔利班
[00:17:23.000 --> 00:17:25.000]  但他們都認為
[00:17:25.000 --> 00:17:28.000]  堅持正確的事就繼續去做
[00:17:28.000 --> 00:17:30.000]  大家不要以為
[00:17:30.000 --> 00:17:32.000]  外國才是這樣
[00:17:32.000 --> 00:17:33.000]  你知不知道
[00:17:33.000 --> 00:17:37.000]  香港最近都發了一單新聞
[00:17:37.000 --> 00:17:39.000]  有一個跨性別的人士
[00:17:39.000 --> 00:17:42.000]  藉著一個公廁規例
[00:17:42.000 --> 00:17:44.000]  提出司法覆核
[00:17:44.000 --> 00:17:46.000]  他認為這個規例
[00:17:46.000 --> 00:17:48.000]  對他們這屆的人士
[00:17:48.000 --> 00:17:50.000]  構成歧視
[00:17:50.000 --> 00:17:52.000]  所以這個判決
[00:17:52.000 --> 00:17:54.000]  他們提出的訴訟
[00:17:54.000 --> 00:17:57.000]  已經在高院獲得勝訴
[00:17:57.000 --> 00:18:00.000]  我們不排除不久的將來
[00:18:00.000 --> 00:18:03.000]  香港有機會報美國後塵
[00:18:03.000 --> 00:18:05.000]  弟兄姊妹
[00:18:05.000 --> 00:18:07.000]  你又會不會為選擇
[00:18:07.000 --> 00:18:08.000]  發聲
[00:18:08.000 --> 00:18:10.000]  對一些如此瘋狂扭曲的事
[00:18:10.000 --> 00:18:13.000]  來維護我們的信仰
[00:18:13.000 --> 00:18:14.000]  來發聲
[00:18:14.000 --> 00:18:17.000]  來維護我們的下一代
[00:18:17.000 --> 00:18:18.000]  來發聲
[00:18:18.000 --> 00:18:20.000]  其實不單止
[00:18:20.000 --> 00:18:22.000]  我們大圍的社會是這樣
[00:18:22.000 --> 00:18:24.000]  拉近一點
[00:18:24.000 --> 00:18:26.000]  我想大家在職場裏
[00:18:26.000 --> 00:18:28.000]  有沒有聽過一句話
[00:18:28.000 --> 00:18:31.000]  叫做誰大誰惡
[00:18:31.000 --> 00:18:33.000]  誰什麼
[00:18:33.000 --> 00:18:34.000]  正確
[00:18:34.000 --> 00:18:35.000]  聽過吧
[00:18:35.000 --> 00:18:36.000]  聽過了
[00:18:36.000 --> 00:18:38.000]  還有一個文化
[00:18:38.000 --> 00:18:40.000]  職場裏面
[00:18:40.000 --> 00:18:42.000]  擦鞋文化
[00:18:42.000 --> 00:18:43.000]  還有沒有聽過
[00:18:43.000 --> 00:18:46.000]  識人好過識字
[00:18:46.000 --> 00:18:47.000]  原來現在是
[00:18:47.000 --> 00:18:49.000]  識人好過識字的時代
[00:18:49.000 --> 00:18:51.000]  在座當中
[00:18:51.000 --> 00:18:52.000]  我想問一下
[00:18:52.000 --> 00:18:53.000]  我們有沒有打工仔
