
[00:00:00.000 --> 00:00:07.440]  大家好,我也想大家給點掌聲服務團隊
[00:03:01.800 --> 00:03:07.600]  但其實我們內心好像沒有真的因為這樣而更加得到滿足
[00:03:07.600 --> 00:03:10.400]  我們以為我們聽到很多聲音
[00:03:10.400 --> 00:03:16.600]  但實際上我們只是被很多雜聲充斥著我們
[00:03:16.600 --> 00:03:21.400]  在無數的通知、留言和讚好的包圍之下
[00:03:21.400 --> 00:03:23.600]  其實我們甚至開始分不清
[00:03:23.600 --> 00:03:29.600]  究竟哪把聲音才是最重要、最值得我們去跟隨
[00:03:29.600 --> 00:03:33.800]  我今天要和大家看的就是《約翰福音》的十章
[00:03:33.800 --> 00:03:40.400]  耶穌同時身處在一個充滿爭議和雜聲的環境裏
[00:03:40.400 --> 00:03:43.800]  但耶穌很清楚地指出
[00:03:43.800 --> 00:03:51.000]  「我的羊聽我的聲音,也認識我,我也認識他們,他們也跟著我」
[00:03:51.000 --> 00:03:54.400]  在這個充滿雜音的世界
[00:03:54.400 --> 00:03:56.800]  只有認識大目者的聲音
[00:03:56.800 --> 00:03:58.200]  並且願意跟隨
[00:03:58.200 --> 00:04:02.200]  我們才能夠真正認清自己的身份
[00:04:02.200 --> 00:04:08.600]  找回不會隨著環境改變而失去的平安和安全感
[00:04:08.600 --> 00:04:10.800]  今天就讓我們透過這段經文
[00:04:10.800 --> 00:04:15.000]  我們學習一下我們如何在這個時代
[00:04:15.000 --> 00:04:21.600]  能夠聽見並且能夠分辨到甚麼是大目者的聲音
[00:04:21.600 --> 00:04:25.400]  在我說到之前,我想先說一些背景
[00:04:25.400 --> 00:04:27.800]  其實因為十章的時候
[00:04:27.800 --> 00:04:30.800]  我今天說的是十章的後半部
[00:04:30.800 --> 00:04:32.800]  其實九章的時候
[00:04:32.800 --> 00:04:37.200]  在說的是耶穌醫治了一個生來
[00:04:37.200 --> 00:04:39.600]  即是出生後就瞎了的人
[00:04:39.600 --> 00:04:43.600]  去醫治了他,讓他能夠重見光明
[00:04:43.600 --> 00:04:49.400]  但是當時的那群宗教領袖
[00:04:49.400 --> 00:04:52.400]  當知道這個一直生活在黑暗裏的人
[00:04:52.400 --> 00:04:54.400]  他得到醫治的時候
[00:04:54.400 --> 00:04:58.400]  他見到這個神蹟,他關心的不是這個人得到醫治
[00:04:58.400 --> 00:05:03.600]  他關心的是耶穌有沒有違反安息日的規矩
[00:05:03.600 --> 00:05:05.600]  所以去到十章的時候
[00:05:05.600 --> 00:05:13.400]  耶穌就用了牧羊人的比喻去回應這群宗教領袖
[00:05:13.400 --> 00:05:17.400]  他首先將自己和賊、強盜做一個對比
[00:05:17.400 --> 00:05:19.800]  耶穌自己就是羊的門
[00:05:19.800 --> 00:05:24.400]  因為牧羊人是會守住羊圈,保護這群羊
[00:05:24.400 --> 00:05:26.400]  而盜賊他們在做甚麼?
[00:05:26.400 --> 00:05:29.200]  他們只會為了自己的利益
[00:05:29.200 --> 00:05:34.800]  而帶來的最後就是偷竊和傷害,還有毀壞
[00:05:34.800 --> 00:05:39.200]  之後耶穌又將好木人和故宮做一個對比
[00:05:39.200 --> 00:05:42.000]  好木人他是真心關心羊的
[00:05:42.000 --> 00:05:44.200]  他願意冒險保護羊
[00:05:44.200 --> 00:05:46.800]  甚至願意為羊寫明
[00:05:46.800 --> 00:05:48.400]  但是故宮是怎樣?
[00:05:48.400 --> 00:05:51.000]  故宮只是收銀公
[00:05:51.000 --> 00:05:52.800]  當危險來到的時候
[00:05:52.800 --> 00:05:54.800]  他們選擇的是自保
[00:05:54.800 --> 00:05:57.400]  他會丟下羊群不顧
[00:05:57.400 --> 00:05:59.000]  透過這兩個比喻
[00:05:59.000 --> 00:06:01.600]  耶穌指出當時這群宗教領袖
[00:06:01.600 --> 00:06:04.600]  根本沒有真正牧羊神的百姓
[00:06:04.600 --> 00:06:09.400]  他們最在意的是自己的權威和地位
[00:06:09.400 --> 00:06:13.400]  他們沒有看到百姓的需要
[00:06:13.400 --> 00:06:17.800]  而今天我們要看的就是這兩個比喻之後
[00:06:17.800 --> 00:06:21.800]  《約翰福音》的十章二十二至四十二節
[00:06:21.800 --> 00:06:25.800]  在這個背景之下,耶穌記錄了
[00:06:25.800 --> 00:06:30.200]  耶穌和一群猶太領袖的一段重要對話
[00:06:30.200 --> 00:06:32.800]  我們一起讀出今天的經文
[00:06:32.800 --> 00:06:36.400]  經文有少許長,大家給少許耐性去讀
[00:06:36.400 --> 00:06:38.800]  我們一起讀吧,1、2、3
[00:06:38.800 --> 00:06:43.800]  「亞時,正是冬天,在耶路撒冷有獻殿節」
[00:06:43.800 --> 00:06:48.200]  「耶穌在聖殿裡的鎖羅門廊下行走」
[00:06:48.200 --> 00:06:51.200]  「猶太人圍著祂,對祂說」
[00:06:51.200 --> 00:06:54.600]  「你讓我們猶疑不定到何時呢?」
[00:06:54.600 --> 00:06:58.400]  「你若是基督,就明白地告訴我們」
[00:06:58.400 --> 00:07:02.000]  「耶穌回答他們:我已經告訴你們」
[00:07:02.000 --> 00:07:03.600]  「你們卻不信」
[00:07:03.600 --> 00:07:08.400]  「我奉我父的名行的事,所以為我作見證」
[00:07:08.400 --> 00:07:12.400]  「但是你們不信,因為你們不是我的羊」
[00:07:12.400 --> 00:07:16.000]  「我的羊聽我的聲音,我認識他們」
[00:07:16.000 --> 00:07:21.000]  「他們也跟從我,並且我賜給他們永生」
[00:07:21.000 --> 00:07:22.800]  「他們永不滅亡」
[00:07:22.800 --> 00:07:26.600]  「誰也不能從我手裡把他們奪去」
[00:07:26.600 --> 00:07:30.000]  「我父所賜給我的比萬有都大」
[00:07:30.000 --> 00:07:34.000]  「誰也不能從我父手裡把他們奪去」
[00:07:34.000 --> 00:07:36.200]  「我與父緣為一」
[00:07:36.200 --> 00:07:39.600]  「猶太人又拿起石頭來要打他」
[00:07:39.600 --> 00:07:41.200]  「耶穌回應他們」
[00:07:41.200 --> 00:07:45.800]  「我做了許多從父那裡來的善事給你們看」
[00:07:45.800 --> 00:07:49.400]  「你們是為哪一件拿石頭打我呢?」
[00:07:49.400 --> 00:07:52.200]  「猶太人回答」
[00:07:52.200 --> 00:07:55.400]  「我不是為了善事拿石頭打你」
[00:07:55.400 --> 00:07:58.600]  「而是為了你說是族神的話」
[00:07:58.600 --> 00:08:02.800]  「因為你是個人,卻把自己當作上帝」
[00:08:02.800 --> 00:08:04.600]  「耶穌回答他們」
[00:08:04.600 --> 00:08:07.600]  「你們的律法書上不是寫著」
[00:08:07.600 --> 00:08:10.400]  「我曾說你們是諸神嗎?」
[00:08:10.400 --> 00:08:13.000]  「經上的話是不能廢的」
[00:08:13.000 --> 00:08:16.000]  「如果那些領受上帝的道的人」
[00:08:16.000 --> 00:08:19.000]  「上帝尚且稱他們為諸神」
[00:08:19.000 --> 00:08:22.000]  「那麼父所分別為聖」
[00:08:22.000 --> 00:08:25.000]  「猶猜渡世上來的那位說」
[00:08:25.000 --> 00:08:27.000]  「我是上帝的兒子」
[00:08:27.000 --> 00:08:31.000]  「你們還對他說你說族的話嗎?」
[00:08:31.000 --> 00:08:33.400]  「我若不做我父的工作」
[00:08:33.400 --> 00:08:35.600]  「你們就不信我」
[00:08:35.600 --> 00:08:38.600]  「我若做了你們即使不信我」
[00:08:38.600 --> 00:08:41.000]  「也當信這些工作」
[00:08:41.000 --> 00:08:45.200]  「好讓你們知道並明白父在我裡面」
[00:08:45.200 --> 00:08:47.200]  「我也在父裡面」
[00:08:47.200 --> 00:08:49.800]  「於是他們又要捉拿他」
[00:08:49.800 --> 00:08:53.200]  「他卻從他們手中逃脫了」
[00:08:53.200 --> 00:08:56.200]  「耶穌又往約旦河的東邊去」
[00:08:56.200 --> 00:08:59.200]  「到了約翰起初施洗的地方」
[00:08:59.200 --> 00:09:00.800]  「就住在那裡」
[00:09:00.800 --> 00:09:03.800]  「有許多人來到他那裡說」
[00:09:03.800 --> 00:09:06.600]  「約翰沒有行過一件神蹟」
[00:09:06.600 --> 00:09:11.200]  「但約翰所說有關這人的一切話都是真的」
[00:09:11.200 --> 00:09:14.200]  「在那裡許多人信了耶穌」
[00:09:14.200 --> 00:09:16.200]  我們一起來禱告
[00:09:16.200 --> 00:09:17.200]  三位天父
[00:09:17.200 --> 00:09:20.200]  感謝祢讓我們今天能夠有一同回來
[00:09:20.200 --> 00:09:22.200]  去敬拜祢的時間
[00:09:22.200 --> 00:09:24.800]  此刻都求祢去安靜我們的心
[00:09:24.800 --> 00:09:26.200]  開啟我們的耳朵
[00:09:26.200 --> 00:09:28.600]  讓我們能夠聽到祢的聲音
[00:09:28.600 --> 00:09:30.000]  聽祢的話語
[00:09:30.000 --> 00:09:31.600]  親自對我們說話
[00:09:31.600 --> 00:09:34.400]  引導我們有更深的認識祢
[00:09:34.400 --> 00:09:36.200]  學習去跟從祢
[00:09:36.200 --> 00:09:37.200]  奉主名求
[00:09:37.200 --> 00:09:39.000]  阿門
[00:09:39.000 --> 00:09:41.400]  今天我們可以看到
[00:09:41.400 --> 00:09:43.200]  經文一開始的時候
[00:09:43.200 --> 00:09:44.200]  可以下一章
[00:09:44.200 --> 00:09:45.800]  經文一開始的時候
[00:09:45.800 --> 00:09:48.800]  其實當時正值是一個獻殿節
[00:09:48.800 --> 00:09:50.200]  其實在《約翰福音》裡面
[00:09:50.200 --> 00:09:54.000]  每次出現節期都有特別的意義
[00:09:54.000 --> 00:09:55.000]  大家知不知道
[00:09:55.000 --> 00:09:58.000]  有沒有人知道獻殿節是什麼?
[00:09:58.000 --> 00:09:59.000]  有沒有人知道?
[00:09:59.000 --> 00:10:04.000]  其實獻殿節不是在舊約聖經裡面的節期
[00:10:04.000 --> 00:10:05.400]  它是在兩約之間
[00:10:05.400 --> 00:10:07.200]  即新約和舊約之間
[00:10:07.200 --> 00:10:09.000]  發生的一段歷史
[00:10:09.000 --> 00:10:11.000]  其實當時猶太地
[00:10:11.000 --> 00:10:13.000]  是被敘利亞的希臘王
[00:10:13.000 --> 00:10:16.200]  安提雅古四世統治
[00:10:16.200 --> 00:10:20.400]  他大力地打壓猶太人的信仰
[00:10:20.400 --> 00:10:23.400]  他甚至在聖殿的祭壇上
[00:10:23.400 --> 00:10:26.000]  獻豬來竊族神
[00:10:26.000 --> 00:10:31.600]  因此這個行動引起了猶太人很大的公憤
[00:10:31.600 --> 00:10:34.800]  接著就有瑪加比的家族出現
[00:10:34.800 --> 00:10:37.000]  他帶領著百姓去反抗
[00:10:37.000 --> 00:10:41.600]  最終成功奪回了耶路撒冷和聖殿
[00:10:41.600 --> 00:10:45.200]  最後猶太人就把聖殿潔淨
[00:10:45.200 --> 00:10:47.400]  並且修復了祭壇
[00:10:47.400 --> 00:10:51.400]  他們重新把聖殿獻給神
[00:10:51.400 --> 00:10:53.400]  而為了紀念這件事
[00:10:53.400 --> 00:10:58.200]  猶太人他們每一年都會慶祝獻殿節
[00:10:58.200 --> 00:11:02.000]  所以獻殿節不單單是一個宗教節期
[00:11:02.000 --> 00:11:05.400]  它更加代表著民族的解放
[00:11:05.400 --> 00:11:07.400]  和信仰的復興
[00:11:07.400 --> 00:11:08.800]  就在這個背景之下
[00:11:08.800 --> 00:11:11.600]  我們再去看今天的經文的時候
[00:11:11.600 --> 00:11:15.200]  我們就會更加明白當時發生了什麼事
[00:11:15.200 --> 00:11:18.000]  我們可以再看看經文
[00:11:18.000 --> 00:11:21.200]  看到猶太人和耶穌有一段對話
[00:11:21.200 --> 00:11:23.600]  在開始的時候也說到
[00:11:23.600 --> 00:11:27.400]  耶穌在聖殿的鎖羅門裡面走的時候
[00:11:27.400 --> 00:11:32.600]  突然間有一群猶太人走出來圍著耶穌
[00:11:32.600 --> 00:11:35.400]  大家覺得這群人圍著耶穌
[00:11:35.400 --> 00:11:37.400]  他們很仰慕耶穌
[00:11:37.400 --> 00:11:39.800]  他們想求問祂的事情
[00:11:39.800 --> 00:11:41.800]  還是他們想挑戰祂
[00:11:41.800 --> 00:11:43.800]  你們覺得是哪一種?
[00:11:43.800 --> 00:11:46.800]  你們覺得是哪一種?
[00:11:46.800 --> 00:11:47.600]  我告訴你們
[00:11:47.600 --> 00:11:49.800]  其實這不是求問
[00:11:49.800 --> 00:11:56.400]  圍著圓文是帶有敵意的圍著
[00:11:56.400 --> 00:11:59.000]  他們很想把一個人刻意包圍起來
[00:11:59.000 --> 00:12:00.000]  換句話說
[00:12:00.000 --> 00:12:03.600]  其實這群人不是真心過來求問的
[00:12:03.600 --> 00:12:06.600]  他們只是想捉住耶穌的把柄
[00:12:06.600 --> 00:12:09.800]  接著就要找機會對付耶穌
[00:12:09.800 --> 00:12:11.800]  他們問了耶穌一個問題
[00:12:11.800 --> 00:12:15.600]  祂問:你叫我們猶豫不定到何時?
[00:12:15.600 --> 00:12:17.000]  其實這一句
[00:12:17.000 --> 00:12:22.400]  我們看起來也好像是誠懇地求問
[00:12:22.400 --> 00:12:25.600]  但是圓文更加接近的意思是
[00:12:25.600 --> 00:12:29.200]  你還要吊我們胃口吊到何時?
[00:12:29.200 --> 00:12:32.800]  其實這反映了這群猶太人的內心
[00:12:32.800 --> 00:12:35.000]  覺得極度不安
[00:12:35.000 --> 00:12:36.600]  為什麼呢?
[00:12:36.600 --> 00:12:39.600]  因為其實耶穌每次的出現
[00:12:39.600 --> 00:12:45.200]  都會引起大眾對祂的身份有一些爭論
[00:12:45.200 --> 00:12:48.400]  甚至會造成群眾的分裂
[00:12:48.400 --> 00:12:50.800]  所以對這群猶太領袖來說
[00:12:50.800 --> 00:12:56.400]  這是嚴重地挑戰他們的權利和地位
[00:12:56.400 --> 00:12:58.400]  所以他們就要圍著耶穌
[00:12:58.400 --> 00:13:01.400]  要逼耶穌表態
[00:13:01.400 --> 00:13:03.400]  而他們最關心的問題是什麼?
[00:13:03.400 --> 00:13:06.200]  他們問的是:你是不是基督?
[00:13:06.200 --> 00:13:11.600]  他們更加要求耶穌要明白地回應他們
[00:13:11.600 --> 00:13:13.000]  其實就是說什麼?
[00:13:13.000 --> 00:13:15.000]  你不要再說那些比喻
[00:13:15.000 --> 00:13:18.200]  說你是好木人、生命的糧、世界的光
[00:13:18.200 --> 00:13:22.600]  你直接承認你究竟是不是基督
[00:13:22.600 --> 00:13:30.600]  為什麼他們一定要耶穌親口承認祂是基督?
[00:13:30.600 --> 00:13:34.600]  其實當時基督這個字就是尼塞亞
[00:13:34.600 --> 00:13:40.000]  它帶有一個很濃厚的軍事和政治色彩
[00:13:40.000 --> 00:13:44.000]  猶太人一直都在期待尼塞亞的降臨
[00:13:44.000 --> 00:13:48.800]  他們期望尼塞亞是一個能夠帶領他們
[00:13:48.800 --> 00:13:53.000]  推翻羅馬政權統治的軍事英雄
[00:13:53.000 --> 00:13:55.000]  就好像我剛才說背景的時候
[00:13:55.000 --> 00:13:57.600]  那個瑪嘉比家族一樣
[00:13:57.600 --> 00:14:01.400]  如果耶穌當場承認祂是的話
[00:14:01.400 --> 00:14:07.800]  耶穌就會掉下去煽動政治動亂的罪名
[00:14:07.800 --> 00:14:09.400]  而面對這個陷阱
[00:14:09.400 --> 00:14:12.000]  耶穌既沒有中計
[00:14:12.000 --> 00:14:14.200]  也沒有選擇退縮
[00:14:14.200 --> 00:14:16.200]  而是祂回應他們說
[00:14:16.200 --> 00:14:19.200]  「我已經告訴你們,你們卻不信」
[00:14:19.200 --> 00:14:23.200]  「我負我所行的事,可以為我作見證」
[00:14:23.200 --> 00:14:26.000]  耶穌所說的「我已經告訴你們」
[00:14:26.000 --> 00:14:30.400]  不是說祂已經直接宣稱自己是尼塞亞
[00:14:30.400 --> 00:14:33.400]  而是指祂一直透過祂自己的教導
[00:14:33.400 --> 00:14:34.600]  就像剛才說的
[00:14:34.600 --> 00:14:38.600]  「我是世界的光,生命的糧」
[00:14:38.600 --> 00:14:39.800]  祂透過祂的教導
[00:14:39.800 --> 00:14:42.000]  並且還有祂的神蹟
[00:14:42.000 --> 00:14:44.000]  去表明了祂的身份
[00:14:44.000 --> 00:14:45.600]  因為在五章的時候
[00:14:45.600 --> 00:14:47.600]  大家記不記得不事大辭
[00:14:47.600 --> 00:14:50.800]  祂醫好了一個38年瘸腿的人
[00:14:50.800 --> 00:14:53.600]  接著去到剛才我說的九節的時候
[00:14:53.600 --> 00:14:57.000]  祂醫好了一個生來就盲眼的人
[00:14:57.000 --> 00:14:59.200]  接著在這一章之後的十一章
[00:14:59.200 --> 00:15:04.400]  祂更加讓一個死去多日的拉撒路復活
[00:15:04.400 --> 00:15:06.400]  耶穌的這些行動
[00:15:06.400 --> 00:15:10.800]  都是奉祂的名所行的工作
[00:15:10.800 --> 00:15:15.600]  祂不斷在為自己的身份作見證
[00:15:15.600 --> 00:15:18.800]  猶太人不單單看到這些神蹟
[00:15:18.800 --> 00:15:21.200]  他們也聽過這些教導
[00:15:21.200 --> 00:15:25.400]  所以問題根本不是耶穌沒有說清楚
[00:15:25.400 --> 00:15:28.400]  而是他們心裏有沒有真正留心
[00:15:28.400 --> 00:15:31.400]  耶穌所說和所做的一切
[00:15:31.400 --> 00:15:36.400]  並且願意接受當中的真理呢?
[00:15:36.400 --> 00:15:40.600]  緊接耶穌說了一句更加震撼的話
[00:15:40.600 --> 00:15:43.000]  祂說「我與父緣為一」
[00:15:43.000 --> 00:15:46.400]  這句話徹底激怒了這些猶太人
[00:15:46.400 --> 00:15:51.000]  他們甚至第二次拿起石頭要打死耶穌
[00:15:51.000 --> 00:15:53.800]  其實為何他們有這麼大的反應呢?
[00:15:53.800 --> 00:15:58.200]  首先,大家知不知道為何要拿起石頭打祂?
[00:15:58.200 --> 00:16:04.200]  因為石刑是當時要懲治褻瀆神
[00:16:04.200 --> 00:16:07.000]  犯姦淫的重罪的犯人
[00:16:07.000 --> 00:16:08.800]  這裡亦表明了
[00:16:08.800 --> 00:16:12.400]  這些猶太人已經完全拒絕耶穌
[00:16:12.400 --> 00:16:15.800]  甚至要當場處決耶穌
[00:16:15.800 --> 00:16:20.400]  究竟耶穌這句話有多嚴重呢?
[00:16:20.400 --> 00:16:23.600]  其實耶穌所說的「我與父緣為一」
[00:16:23.600 --> 00:16:26.000]  原文是一個中性字
[00:16:26.000 --> 00:16:28.200]  你可以看到中性和陽性
[00:16:28.200 --> 00:16:30.400]  其實中性字的發音是「an」
[00:16:30.400 --> 00:16:31.800]  陽性字是「is」
[00:16:31.800 --> 00:16:36.400]  其實兩個是完全不同發音的希臘文
[00:16:36.400 --> 00:16:39.600]  而這個中性的「一」
[00:16:39.600 --> 00:16:44.000]  其實不是指耶穌和父的位格是一同一
[00:16:44.000 --> 00:16:46.600]  而是指他們合一
[00:16:46.600 --> 00:16:53.600]  耶穌指出祂和天父的旨意、工作和行動是完全合一
[00:16:53.600 --> 00:16:58.200]  但猶太人因為內心一早已經有自己預設的立場
[00:16:58.200 --> 00:17:03.800]  所以縱然就算耶穌說的兩個字不是同一個字的時候
[00:17:03.800 --> 00:17:08.600]  他們都要硬說耶穌把自己當作神
[00:17:08.600 --> 00:17:10.000]  各位靈姐妹
[00:17:10.000 --> 00:17:13.000]  其實人的內心是真實的
[00:17:13.000 --> 00:17:17.200]  原來我們內心已經有一個固定的想法的時候
[00:17:17.200 --> 00:17:21.800]  我們很自然就會選擇關注
[00:17:21.800 --> 00:17:26.400]  並且放大那些適合自己聽、支持自己的資訊
[00:17:26.400 --> 00:17:30.600]  而對於那些不適合聽、不支持自己的理據
[00:17:30.600 --> 00:17:34.800]  我們會選擇無視甚至否定
[00:17:34.800 --> 00:17:37.800]  這些猶太人不是聽不明白
[00:17:37.800 --> 00:17:41.200]  而是選擇拒絕真理
[00:17:41.200 --> 00:17:43.000]  而面對這個指控
[00:17:43.000 --> 00:17:52.000]  耶穌就引用了這群猶太人很熟悉的詩篇82篇6節去反駁他們
[00:17:52.000 --> 00:17:57.200]  「你們的律法書上不是寫著『我曾說你們是諸神嗎』」
[00:17:57.200 --> 00:18:02.400]  其實82篇是對一群失職的領袖作出的警告
[00:18:02.400 --> 00:18:05.800]  而在這篇經文當中
[00:18:05.800 --> 00:18:13.000]  他說到的「你們是諸神」指的是那群領受了神的話語和權柄的人
[00:18:13.000 --> 00:18:14.600]  所以耶穌的意思就是
[00:18:14.600 --> 00:18:21.400]  如果聖經也說可以用神來形容這些領受了神話語的人
[00:18:21.400 --> 00:18:24.800]  那麼他這個由天父分別為聖
[00:18:24.800 --> 00:18:27.000]  差到世上來的兒子
[00:18:27.000 --> 00:18:32.400]  又為何會被輕易定罪為攝族神呢?
[00:18:32.400 --> 00:18:37.800]  其實當下的這群猶太人對律法是極為熟悉的
[00:18:37.800 --> 00:18:42.200]  但因為心裏面帶著了對尼塞亞既定的盼望
[00:18:42.200 --> 00:18:46.400]  所以他們根本看不見眼前的真理
[00:18:46.400 --> 00:18:50.600]  他們希望神照著他們內心的想法去做
[00:18:50.600 --> 00:18:54.000]  他們期待著一個政治的拯救者
[00:18:54.000 --> 00:18:58.600]  但眼前的耶穌卻完全不符合這個設定
[00:18:58.600 --> 00:19:02.800]  因此就算再多的神蹟擺在他們眼前
[00:19:02.800 --> 00:19:06.400]  他們依然選擇拒絕
[00:19:06.400 --> 00:19:07.400]  各位弟妹
[00:19:07.400 --> 00:19:11.200]  問題從來不是證據不足
[00:19:11.200 --> 00:19:18.000]  而是我們的心願不願意去聽、去相信和去信服
[00:19:18.000 --> 00:19:22.000]  在今天這個資訊爆炸、AI迅速發展的年代
[00:19:22.000 --> 00:19:26.200]  其實我們每一天都在接收很大量的資訊
[00:19:26.200 --> 00:19:31.600]  我們無形中都被這些資訊塑造了我們的價值觀
[00:19:31.600 --> 00:19:34.000]  世界不斷告訴我們
[00:19:34.000 --> 00:19:37.800]  只要考入好的學校、拿到好的成績
[00:19:37.800 --> 00:19:41.200]  我們就能建立一個亮麗的履歷
[00:19:41.200 --> 00:19:44.800]  將來就算是成功了
[00:19:44.800 --> 00:19:49.400]  無論在學業、工作甚至興趣上發展
[00:19:49.400 --> 00:19:52.800]  都要比別人更加出色
[00:19:52.800 --> 00:19:57.600]  在社交媒體上我們有多少的追隨者、有多少的讚好
[00:19:57.600 --> 00:20:02.000]  可能都變成了衡量我們人生的標準
[00:20:02.000 --> 00:20:06.800]  但當神的真理和這些價值觀發生衝突的時候
[00:20:06.800 --> 00:20:09.600]  你會怎麼選擇?
[00:20:09.600 --> 00:20:12.600]  我們是否也會像當時的猶太人一樣
[00:20:12.600 --> 00:20:17.200]  當神的真理挑戰了我們一些根深蒂固的想法的時候
[00:20:17.200 --> 00:20:20.400]  動搖了我們的習慣和安全感的時候
[00:20:20.400 --> 00:20:23.000]  我們會不會本能地拒絕呢?
[00:20:23.000 --> 00:20:29.200]  甚至覺得神的教導很「離地」、太過時了
[00:20:29.200 --> 00:20:33.600]  但姐妹,當神的話語挑戰了我們的價值觀的時候
[00:20:33.600 --> 00:20:37.400]  我們最終是選擇聽世界的聲音
[00:20:37.400 --> 00:20:41.600]  還是去聽大目人的聲音呢?
[00:20:41.600 --> 00:20:43.200]  接著我們再去看
[00:20:43.200 --> 00:20:47.200]  其實在《約翰福音》二章二十五節的時候
[00:20:47.200 --> 00:20:51.000]  一早說過耶穌是洞察人心
[00:20:51.000 --> 00:20:55.200]  祂很清楚我們每一個內心真正的光景
[00:20:55.200 --> 00:20:58.400]  所以面對著這些猶太人的質疑
[00:20:58.400 --> 00:21:03.600]  耶穌在第26節已經直接指出問題的根源
[00:21:03.600 --> 00:21:09.000]  祂說「只是你們不信,因為你們不是我的羊」
[00:21:09.000 --> 00:21:14.400]  換句話說,問題從來都不是證據不足
[00:21:14.400 --> 00:21:19.800]  而是他們根本沒有和耶穌和神建立一個真正的關係
[00:21:19.800 --> 00:21:23.000]  所以他們不願意相信
[00:21:23.000 --> 00:21:28.000]  於是,耶穌又再次將目人和羊這個比喻
[00:21:28.000 --> 00:21:31.800]  延續了十章開頭的教導
[00:21:31.800 --> 00:21:36.600]  大家認不認識羊有什麼特性呢?
