
[00:00:00.000 --> 00:00:03.000]  各位大兄姐妹大家好,我是Marcus
[00:12:38.000 --> 00:12:41.000]  他們決定畢業之後
[00:12:41.000 --> 00:12:45.000]  想回到自己的國家去侍奉神
[00:12:45.000 --> 00:12:47.000]  去教書、去教神學
[00:12:47.000 --> 00:12:50.000]  他們很清楚地知道基督徒的身份
[00:12:50.000 --> 00:12:53.000]  一定會有生命中很多的挑戰
[00:12:53.000 --> 00:12:57.000]  有很多的逼迫、很多的迫害
[00:12:57.000 --> 00:13:01.000]  他們很明白當一個基督徒是甚麼意思
[00:13:01.000 --> 00:13:03.000]  他們沒有妥協
[00:13:03.000 --> 00:13:05.000]  他們要傳福音
[00:13:05.000 --> 00:13:08.000]  他們堅持要做這個決定
[00:13:08.000 --> 00:13:09.000]  要傳福音
[00:13:09.000 --> 00:13:11.000]  他們把自己生命中的盤夢
[00:13:11.000 --> 00:13:15.000]  放在耶穌基督原在的這件事上
[00:13:15.000 --> 00:13:18.000]  他們要繼續為主在他們的國家
[00:13:18.000 --> 00:13:21.000]  宣講聖教話語、教神學
[00:13:21.000 --> 00:13:24.000]  用更多的人認識耶穌基督
[00:13:24.000 --> 00:13:26.000]  當我們跟他們聊天的時候
[00:13:26.000 --> 00:13:29.000]  真的可以感受到他們這份
[00:13:29.000 --> 00:13:33.000]  基督徒特有的喜怒的心
[00:13:33.000 --> 00:13:36.000]  那種為主侍奉的決心
[00:13:36.000 --> 00:13:40.000]  他們很清楚地明白自己的身份是基督徒
[00:13:40.000 --> 00:13:43.000]  困難當中他們都不見不爬
[00:13:43.000 --> 00:13:44.000]  就算再困難
[00:13:44.000 --> 00:13:49.000]  他們都願意繼續喜樂地為主侍奉
[00:13:49.000 --> 00:13:51.000]  我想問問你們自己的生命
[00:13:51.000 --> 00:13:53.000]  可能你現在的生命
[00:13:53.000 --> 00:13:57.000]  都不像他們的生命這樣有挑戰
[00:13:57.000 --> 00:13:59.000]  你面對的情況好像
[00:13:59.000 --> 00:14:03.000]  可能在Instagram或Facebook上
[00:14:03.000 --> 00:14:05.000]  要面對非基督徒
[00:14:05.000 --> 00:14:07.000]  你跟他們有很多的討論
[00:14:07.000 --> 00:14:11.000]  他們的評論會使你情緒起伏很大
[00:14:11.000 --> 00:14:15.000]  因為你覺得你的信仰被攻擊到
[00:14:15.000 --> 00:14:18.000]  我想挑戰你
[00:14:18.000 --> 00:14:21.000]  在Facebook或Instagram上
[00:14:21.000 --> 00:14:24.000]  你要肯定自己的身份
[00:14:24.000 --> 00:14:27.000]  堅持在網路的世界裡做一個基督徒
[00:14:27.000 --> 00:14:30.000]  為耶穌基督發光
[00:14:30.000 --> 00:14:32.000]  宣誓聖話語
[00:14:32.000 --> 00:14:36.000]  當有些人批評你的信仰的時候
[00:14:36.000 --> 00:14:39.000]  你把那些東西當作撒旦的攻擊
[00:14:39.000 --> 00:14:41.000]  用主耶穌來保護你
[00:14:41.000 --> 00:14:44.000]  你要肯定自己的身份
[00:14:44.000 --> 00:14:47.000]  用你自己都可以擁有那種
[00:14:47.000 --> 00:14:49.000]  老得老不走的喜怒
[00:14:49.000 --> 00:14:54.000]  用自己成為一個為主侍奉的勇者
[00:14:54.000 --> 00:14:59.000]  用自己在Facebook或Instagram上為主發光
[00:14:59.000 --> 00:15:02.000]  肯定自己的身份成為一個
[00:15:02.000 --> 00:15:06.000]  打不倒養者的一個很重要的事情
[00:15:06.000 --> 00:15:08.000]  這是第一件事
[00:15:08.000 --> 00:15:10.000]  肯定自己的身份
[00:15:10.000 --> 00:15:12.000]  第二件事
[00:15:12.000 --> 00:15:15.000]  要成為打不倒養者的第二個要做的事情
[00:15:15.000 --> 00:15:23.000]  就要訓練自己建立成長的心態
[00:15:23.000 --> 00:15:25.000]  在困難當中
[00:15:25.000 --> 00:15:31.000]  很多時候我們很想很快的老到崩做
[00:15:31.000 --> 00:15:34.000]  可以得到幫助去面對自己的處境
[00:15:34.000 --> 00:15:36.000]  去改善自己的處境
[00:15:36.000 --> 00:15:39.000]  可能是人際關係的壓力
[00:15:39.000 --> 00:15:41.000]  或者是跟爸爸媽媽吵架
[00:15:41.000 --> 00:15:43.000]  你很想很快的解決問題
[00:15:43.000 --> 00:15:46.000]  或者是別人可以很快的幫助你
[00:15:46.000 --> 00:15:50.000]  甚至可能是現在香港大的環境
[00:15:50.000 --> 00:15:52.000]  很大的震動
[00:15:52.000 --> 00:15:57.000]  你心裡很希望耶穌基督快快回來
[00:15:57.000 --> 00:16:01.000]  你希望明天就回來耶穌基督
[00:16:01.000 --> 00:16:07.000]  但耶穌基督到今天到現在還沒回來
[00:16:07.000 --> 00:16:13.000]  但已經很多人離開了
[00:16:13.000 --> 00:16:17.000]  但你自己現在還是在香港
[00:16:17.000 --> 00:16:20.000]  你都在想要不要走
[00:16:20.000 --> 00:16:23.000]  或者你落下因為你走不了
[00:16:23.000 --> 00:16:27.000]  你都在想耶穌基督為什麼不回來
[00:16:27.000 --> 00:16:30.000]  他什麼時候回來
[00:16:30.000 --> 00:16:34.000]  就好像當年第一世紀的基督徒
[00:16:34.000 --> 00:16:38.000]  他們在不同的困難下生存
[00:16:38.000 --> 00:16:41.000]  他們很期望耶穌基督快點回來
[00:16:41.000 --> 00:16:44.000]  但他們等不到耶穌基督
[00:16:44.000 --> 00:16:47.000]  他們在想耶穌基督什麼時候回來
[00:16:47.000 --> 00:16:51.000]  如果耶穌基督預期更遲回來怎麼辦
[00:16:51.000 --> 00:16:53.000]  他們要怎樣才能回來
[00:16:53.000 --> 00:16:55.000]  困難就是他們眼前
[00:16:55.000 --> 00:16:58.000]  他們身處於一個困境中
[00:16:58.000 --> 00:17:01.000]  他們必須要面對這個現實的問題
[00:17:01.000 --> 00:17:04.000]  耶穌基督還沒回來
[00:17:04.000 --> 00:17:11.000]  他們怎樣在困難中建拜成為一個基督徒呢
[00:17:11.000 --> 00:17:16.000]  給他們的回應就是訓練他們成長的心態
[00:17:16.000 --> 00:17:19.000]  給的是第十六節公道
[00:17:19.000 --> 00:17:22.000]  如果是因為做基督徒而受苦
[00:17:22.000 --> 00:17:24.000]  就不要以為羞恥
[00:17:24.000 --> 00:17:27.000]  要在這世上榮耀神
[00:17:27.000 --> 00:17:31.000]  但我們不是因為做壞事而受苦
[00:17:31.000 --> 00:17:34.000]  而是因為主耶穌基督的懸故受苦
[00:17:34.000 --> 00:17:38.000]  我們就要很感謝神
[00:17:38.000 --> 00:17:42.000]  我們要從羞恥的心轉變為榮耀神
[00:17:42.000 --> 00:17:44.000]  我們要有這個想法
[00:17:44.000 --> 00:17:49.000]  當我們知道當一個基督徒的身份
[00:17:49.000 --> 00:17:53.000]  一定會有很多攻擊的時候
[00:17:53.000 --> 00:17:59.000]  我們就必須要思考如何在這個處境下成長
[00:17:59.000 --> 00:18:03.000]  如何在困難當中真的建拜成
[00:18:03.000 --> 00:18:07.000]  在聖經的計畫裡面建拜成
[00:18:07.000 --> 00:18:13.000]  我們要把自己的焦點從自己身上轉成
[00:18:13.000 --> 00:18:16.000]  透過這個轉移我們可以明白到
[00:18:16.000 --> 00:18:19.000]  自己不是社會上的少數
[00:18:19.000 --> 00:18:21.000]  我們是天國的一份子
[00:18:21.000 --> 00:18:28.000]  我們在地上所做的全部每一件事都是有意義的
[00:18:28.000 --> 00:18:31.000]  神給你的恩賜用你成長的家庭
[00:18:31.000 --> 00:18:37.000]  把你放在一間學校裡學習成長
[00:18:37.000 --> 00:18:38.000]  那些都是有意義的
[00:18:38.000 --> 00:18:40.000]  不是隨機的
[00:18:40.000 --> 00:18:41.000]  是有意義的
[00:18:41.000 --> 00:18:45.000]  就算你身處於困難之中
[00:18:45.000 --> 00:18:49.000]  神也不會使用你從石頭變成鑽石的機會
[00:18:49.000 --> 00:18:51.000]  你的生命是重要的
[00:18:51.000 --> 00:18:53.000]  在神的過渡裡面是重要的
[00:18:53.000 --> 00:18:55.000]  是有意義的
[00:18:55.000 --> 00:18:57.000]  神親自去訓練你
[00:18:57.000 --> 00:19:01.000]  用你專屬於你自己的困難當中
[00:19:01.000 --> 00:19:03.000]  用你慢慢成長
[00:19:03.000 --> 00:19:08.000]  用你慢慢學習如何在這個處境裡面發光
[00:19:08.000 --> 00:19:11.000]  你慢慢可以很清楚地明白
[00:19:11.000 --> 00:19:15.000]  自己在聖經話裡面有什麼角色
[00:19:15.000 --> 00:19:21.000]  成長的心態是很重要的
[00:19:21.000 --> 00:19:24.000]  Facebook的創辦人Mark Zuckerberg
[00:19:24.000 --> 00:19:29.000]  有一次在 Harvard 分享成長的心態的重要
[00:19:29.000 --> 00:19:31.000]  他用了一個例子就是說
[00:19:31.000 --> 00:19:34.000]  當年GFK總統
[00:19:34.000 --> 00:19:38.000]  美國總統去探訪NASA的時候
[00:19:38.000 --> 00:19:42.000]  他遇到一個清潔工人
[00:19:42.000 --> 00:19:44.000]  總統就問他
[00:19:44.000 --> 00:19:46.000]  你在做什麼
[00:19:46.000 --> 00:19:50.000]  那個清潔工人沒有回答總統
[00:19:50.000 --> 00:19:53.000]  說他只是打掃清潔
[00:19:53.000 --> 00:19:55.000]  他就跟總統說
[00:19:55.000 --> 00:19:57.000]  I'm putting man on the moon
[00:19:57.000 --> 00:20:01.000]  我幫助NASA把太空人送到太空
[00:20:01.000 --> 00:20:03.000]  送到月球
[00:20:03.000 --> 00:20:06.000]  那個清潔工人把自己的工作
[00:20:06.000 --> 00:20:08.000]  連接到所有人的夢想
[00:20:08.000 --> 00:20:11.000]  去登上月球這個夢想
[00:20:11.000 --> 00:20:13.000]  他知道自己
[00:20:13.000 --> 00:20:15.000]  他理解自己工作的重要
[00:20:15.000 --> 00:20:17.000]  如果他工作沒有做好
[00:20:17.000 --> 00:20:20.000]  可能導致有人受傷
[00:20:20.000 --> 00:20:23.000]  可能有髒東西跑進去那個rocket裡面
[00:20:23.000 --> 00:20:26.000]  最後太空人送不到月球
[00:20:26.000 --> 00:20:30.000]  這個清潔工人不因為自己的工作收起
[00:20:30.000 --> 00:20:32.000]  他的思維成長
[00:20:32.000 --> 00:20:36.000]  而是一個偉大的理想裡面的一份子
[00:20:36.000 --> 00:20:40.000]  他自己因為可以為NASA出一份力
[00:20:40.000 --> 00:20:42.000]  他很驕傲
[00:20:42.000 --> 00:20:44.000]  很驕傲很開心
[00:20:44.000 --> 00:20:47.000]  什麼是生命意義呢
[00:20:47.000 --> 00:20:49.000]  生命意義就是你明白
[00:20:49.000 --> 00:20:51.000]  你知道你感受到
[00:20:51.000 --> 00:20:54.000]  你是一個偉大理想裡面的一份子
[00:20:54.000 --> 00:20:57.000]  你是屬於這個計劃裡面的一份子
[00:20:57.000 --> 00:21:00.000]  Something bigger than yourself
[00:21:00.000 --> 00:21:02.000]  當我們在困難當中的時候
[00:21:02.000 --> 00:21:06.000]  都需要用神的眼光去看回自己的生命
[00:21:06.000 --> 00:21:09.000]  去思考自己在神的話裡面
[00:21:09.000 --> 00:21:10.000]  到底有什麼意義
[00:21:10.000 --> 00:21:12.000]  是有什麼角色
[00:21:12.000 --> 00:21:14.000]  我們生命的意義就是
[00:21:14.000 --> 00:21:18.000]  與展現神的過度去認同人
[00:21:18.000 --> 00:21:21.000]  當你知道自己的生命意義
[00:21:21.000 --> 00:21:24.000]  是屬於一個更加偉大的目標的時候
[00:21:24.000 --> 00:21:26.000]  Something bigger than yourself
[00:21:26.000 --> 00:21:27.000]  你就會知道
[00:21:27.000 --> 00:21:30.000]  你看東西的事情的角度
[00:21:30.000 --> 00:21:32.000]  就會慢慢轉變
[00:21:32.000 --> 00:21:36.000]  慢慢的你就會建立一個成長型的心態
[00:21:36.000 --> 00:21:38.000]  成長型的心態
[00:21:38.000 --> 00:21:42.000]  你很願意輕微的去成長
[00:21:42.000 --> 00:21:44.000]  很輕微的成長
[00:21:44.000 --> 00:21:47.000]  因為你是有一個明確的目標
[00:21:47.000 --> 00:21:51.000]  你願意為了這個目標去努力
[00:21:51.000 --> 00:21:54.000]  坐視的態度轉變也好
[00:21:54.000 --> 00:21:56.000]  心更加soft也好
[00:21:56.000 --> 00:22:02.000]  你是願意為了這個目標輕微的去成長
[00:22:02.000 --> 00:22:05.000]  當你真的接受到你的生命
[00:22:05.000 --> 00:22:09.000]  就是要榮耀耶穌基督展現神的過度
[00:22:09.000 --> 00:22:13.000]  為了認同大人的時候
[00:22:13.000 --> 00:22:18.000]  你還會在意你自己是成功或者是失敗
[00:22:18.000 --> 00:22:20.000]  你不會在意自己
[00:22:20.000 --> 00:22:24.000]  你不會在意自己是不是一個很成功的人
[00:22:24.000 --> 00:22:30.000]  你會在意一個群體的目標有沒有成功
[00:22:30.000 --> 00:22:36.000]  你會在意神的過度有沒有在你自己的生命裡面展現到
[00:22:36.000 --> 00:22:41.000]  你會更加在意你的教會有沒有認出更多的基督徒
[00:22:41.000 --> 00:22:46.000]  不單只是跟你一樣的信義大的那些基督徒
[00:22:46.000 --> 00:22:51.000]  外面還有很多人的生命是需要福音的支持
[00:22:51.000 --> 00:22:53.000]  生命需要盼望
[00:22:53.000 --> 00:22:59.000]  當你很清楚知道你的生命的意義和目標的時候
