
[00:00:00.000 --> 00:00:07.000]  各位早安,很高興今天早上能夠來到大家當中跟大家分享神的話
[00:11:24.000 --> 00:11:27.000]  因為不公義要離開自己家
[00:11:27.000 --> 00:11:30.000]  很少要逃離家園的人
[00:11:30.000 --> 00:11:31.000]  大家可能在新聞見過
[00:11:31.000 --> 00:11:33.000]  在烏克蘭很多難民
[00:11:33.000 --> 00:11:35.000]  剛才我說過在緬甸
[00:11:35.000 --> 00:11:36.000]  在蘇丹
[00:11:36.000 --> 00:11:38.000]  包括在巴勒斯坦
[00:11:38.000 --> 00:11:40.000]  很多很多這些難民
[00:11:40.000 --> 00:11:42.000]  這些難民你知道有多少人嗎
[00:11:42.000 --> 00:11:44.000]  大家有沒有猜一下
[00:11:44.000 --> 00:11:47.000]  大家好好
[00:11:47.000 --> 00:11:50.000]  有一億二千萬這些難民
[00:11:50.000 --> 00:11:52.000]  全世界有多少人
[00:11:52.000 --> 00:11:54.000]  七十幾億
[00:11:54.000 --> 00:11:57.000]  七十個裏面就有一個
[00:11:57.000 --> 00:12:00.000]  是因為不公義要離開家裏
[00:12:00.000 --> 00:12:03.000]  你說這些人對於他們來說
[00:12:03.000 --> 00:12:05.000]  在世界追求公義可以嗎
[00:12:05.000 --> 00:12:06.000]  對於他們來說
[00:12:06.000 --> 00:12:09.000]  在世界追求公義他們追求不到
[00:12:09.000 --> 00:12:12.000]  你叫他們在世界不要追求公義又可以嗎
[00:12:12.000 --> 00:12:13.000]  他們又很淒涼
[00:12:13.000 --> 00:12:16.000]  因為其實他們最失去的就是公義
[00:12:16.000 --> 00:12:19.000]  可能你們成長的時候就要改變這些人的生命
[00:12:19.000 --> 00:12:20.000]  當你出來工作的時候
[00:12:20.000 --> 00:12:22.000]  或者你讀大學的時候
[00:12:22.000 --> 00:12:25.000]  你就要面對這些生命是怎樣幫到他們
[00:12:25.000 --> 00:12:29.000]  不過傳道書正在平衡
[00:12:29.000 --> 00:12:32.000]  鑒賢書亦在提醒我們一件很特別的事
[00:12:32.000 --> 00:12:33.000]  我們一起讀這段經文
[00:12:33.000 --> 00:12:34.000]  我們一起試試讀
[00:12:34.000 --> 00:12:35.000]  來吧一起讀
[00:12:35.000 --> 00:12:36.000]  一二三
[00:12:36.000 --> 00:12:39.000]  我又見日光之下
[00:12:39.000 --> 00:12:42.000]  應有公平之處有奸惡
[00:12:42.000 --> 00:12:46.000]  應有公義之處也有奸惡
[00:12:46.000 --> 00:12:48.000]  我心裡說
[00:12:48.000 --> 00:12:51.000]  上帝必審判義人和惡人
[00:12:51.000 --> 00:12:54.000]  因為在那裡各有事務
[00:12:54.000 --> 00:12:57.000]  一切工作都有定時
[00:12:57.000 --> 00:13:00.000]  剛才我說我們每一個都要成為義人
[00:13:00.000 --> 00:13:03.000]  但同時在世界我們見到有億多人
[00:13:03.000 --> 00:13:05.000]  是正在經歷不公義的事情
[00:13:05.000 --> 00:13:07.000]  甚至傳道書是繼續說
[00:13:07.000 --> 00:13:10.000]  原來在審判的地方都有奸惡
[00:13:10.000 --> 00:13:12.000]  有時你覺得班主任會很公平
[00:13:12.000 --> 00:13:14.000]  但有時他做不到完全的公平
[00:13:14.000 --> 00:13:16.000]  我兒子早前就跟我說
[00:13:16.000 --> 00:13:21.000]  其實我兒子的班主任都是恩福的弟兄姊妹
[00:13:21.000 --> 00:13:23.000]  他是恩福的弟兄
[00:13:23.000 --> 00:13:25.000]  那天就打給我太太
[00:13:25.000 --> 00:13:27.000]  她說你兒子在學校出了事
[00:13:27.000 --> 00:13:28.000]  出了什麼事呢
[00:13:28.000 --> 00:13:31.000]  就是他在學校上課的時候用手機
[00:13:31.000 --> 00:13:32.000]  是不是不可以
[00:13:32.000 --> 00:13:34.000]  不可以的上課的時候用手機
[00:13:34.000 --> 00:13:36.000]  告訴我
[00:13:36.000 --> 00:13:38.000]  我就回來質問我兒子
[00:13:38.000 --> 00:13:39.000]  是不是上課的時候用手機
[00:13:39.000 --> 00:13:41.000]  我兒子的答案是
[00:13:41.000 --> 00:13:42.000]  很多人都用
[00:13:42.000 --> 00:13:43.000]  不過用得大方一點
[00:13:43.000 --> 00:13:46.000]  所以被人抓到
[00:13:46.000 --> 00:13:48.000]  他說有些人偷偷地用
[00:13:48.000 --> 00:13:49.000]  所以沒有被人抓到
[00:13:49.000 --> 00:13:50.000]  有些人是用ipad
[00:13:50.000 --> 00:13:51.000]  老師以為他在看書
[00:13:51.000 --> 00:13:53.000]  所以也沒有抓他
[00:13:53.000 --> 00:13:55.000]  這個是他的解釋
[00:13:55.000 --> 00:13:57.000]  他覺得就算審判的地方
[00:13:57.000 --> 00:13:58.000]  都是有些不公義的
[00:13:58.000 --> 00:14:00.000]  這個是他的想法
[00:14:00.000 --> 00:14:01.000]  不過我們在現實裏面
[00:14:01.000 --> 00:14:03.000]  剛才所說的億多人
[00:14:03.000 --> 00:14:04.000]  都是在審判的地方
[00:14:04.000 --> 00:14:06.000]  遇到不公義的事情
[00:14:06.000 --> 00:14:08.000]  遇到這麼多不公義的事情
[00:14:08.000 --> 00:14:09.000]  可以怎樣呢
[00:14:09.000 --> 00:14:11.000]  通常如果你看歷史
[00:14:11.000 --> 00:14:14.000]  一個革命推翻前面的朝代
[00:14:14.000 --> 00:14:15.000]  我就帶來公義
[00:14:15.000 --> 00:14:17.000]  總之我來做就會有公義
[00:14:17.000 --> 00:14:19.000]  但我們發覺歷史上不斷循環
[00:14:19.000 --> 00:14:22.000]  另一代人帶來另一代的不公義
[00:14:22.000 --> 00:14:24.000]  要等另一代人去推翻他
[00:14:24.000 --> 00:14:27.000]  是不是這樣不斷流血才可以呢
[00:14:27.000 --> 00:14:28.000]  不過我舉一個例子
[00:14:28.000 --> 00:14:30.000]  大家都可能很熟悉的
[00:14:30.000 --> 00:14:31.000]  大家都可能聽過的
[00:14:31.000 --> 00:14:33.000]  以色列人他們在埃及的時候
[00:14:33.000 --> 00:14:35.000]  遇到最不公義的事情
[00:14:35.000 --> 00:14:36.000]  他們遇到什麼不公義的事情
[00:14:36.000 --> 00:14:38.000]  就是每一個初生的男孩子
[00:14:38.000 --> 00:14:39.000]  法老
[00:14:39.000 --> 00:14:41.000]  即當時的埃及王都要殺了他
[00:14:41.000 --> 00:14:43.000]  因為他不想以色列人這麼強大
[00:14:43.000 --> 00:14:45.000]  不想以色列人有自己的國家
[00:14:45.000 --> 00:14:46.000]  所以每個男孩子殺了他
[00:14:46.000 --> 00:14:47.000]  他就不會有軍隊
[00:14:47.000 --> 00:14:49.000]  這是很不公義的事情
[00:14:49.000 --> 00:14:52.000]  其實這是一件很淒涼的事情
[00:14:52.000 --> 00:14:54.000]  如果所有你家裡生的男孩子都要殺
[00:14:54.000 --> 00:14:56.000]  我想多恐怖
[00:14:56.000 --> 00:14:58.000]  神當時怎樣幫他們呢
[00:14:58.000 --> 00:15:01.000]  神不是帶他們移民去一個公義的國家
[00:15:01.000 --> 00:15:03.000]  神是帶了他們出來
[00:15:03.000 --> 00:15:06.000]  去了西乃山
[00:15:06.000 --> 00:15:08.000]  和神建立一個關係
[00:15:08.000 --> 00:15:09.000]  他們領受十屆
[00:15:09.000 --> 00:15:11.000]  神說我做你的神
[00:15:11.000 --> 00:15:13.000]  我不是帶你去另一個公義的國家
[00:15:13.000 --> 00:15:14.000]  不是帶你去英國
[00:15:14.000 --> 00:15:15.000]  不是帶你去美國
[00:15:15.000 --> 00:15:16.000]  不是帶你去澳洲
[00:15:16.000 --> 00:15:18.000]  神說我帶你去到他自己的面前
[00:15:18.000 --> 00:15:20.000]  你成為一個公義的國家
[00:15:20.000 --> 00:15:22.000]  你成為公義的人
[00:15:22.000 --> 00:15:24.000]  這是上帝所做的事情
[00:15:24.000 --> 00:15:28.000]  剛才說
[00:15:28.000 --> 00:15:31.000]  我們公義是關於我們每一個人做的事情
[00:15:31.000 --> 00:15:32.000]  第二點呢
[00:15:32.000 --> 00:15:34.000]  公義有什麼好處
[00:15:34.000 --> 00:15:36.000]  我如果用一個英文字
[00:15:36.000 --> 00:15:38.000]  Out of righteousness
[00:15:38.000 --> 00:15:39.000]  我們做公義的人
[00:15:39.000 --> 00:15:41.000]  我們有什麼好處
[00:15:41.000 --> 00:15:43.000]  第二點聖經就說
[00:15:43.000 --> 00:15:44.000]  在《針研書》說
[00:15:44.000 --> 00:15:46.000]  做公義有什麼行動
[00:15:46.000 --> 00:15:48.000]  公義的行動有三點
[00:15:48.000 --> 00:15:51.000]  有關於我們的心
[00:15:51.000 --> 00:15:53.000]  我們的口和我們的手
[00:15:53.000 --> 00:15:55.000]  第一個是關於我們的口
[00:15:55.000 --> 00:15:58.000]  《針研書》另外很多關於公義的教導
[00:15:58.000 --> 00:16:01.000]  都是關於我們的口怎樣說話
[00:16:01.000 --> 00:16:04.000]  義人的舌如上選的銀紙
[00:16:04.000 --> 00:16:07.000]  惡人的心所值無幾
[00:16:07.000 --> 00:16:09.000]  義人的嘴唇目樣多人
[00:16:09.000 --> 00:16:12.000]  愚昧人因無知而死亡
[00:16:12.000 --> 00:16:15.000]  原來我們的口是公義的第一個表達
[00:16:15.000 --> 00:16:17.000]  你在學校同學裡面
[00:16:17.000 --> 00:16:19.000]  你怎樣活出公義呢
[00:16:19.000 --> 00:16:21.000]  就是你怎樣跟同學說話
[00:16:21.000 --> 00:16:23.000]  有沒有改同學的綽號
[00:16:23.000 --> 00:16:26.000]  是不是越改越衰
[00:16:26.000 --> 00:16:28.000]  如果他的樣子是怎樣
[00:16:28.000 --> 00:16:29.000]  他最不喜歡的東西
[00:16:29.000 --> 00:16:30.000]  你就改那樣東西
[00:16:30.000 --> 00:16:33.000]  很多時候我自己讀男校
[00:16:33.000 --> 00:16:35.000]  就很多這些綽號
[00:16:35.000 --> 00:16:37.000]  我記得有一次
[00:16:37.000 --> 00:16:40.000]  有個同學被人改了一個很差的綽號
[00:16:40.000 --> 00:16:42.000]  我們三年裡面都叫他這個綽號
[00:16:42.000 --> 00:16:43.000]  都叫得很順口
[00:16:43.000 --> 00:16:45.000]  他真名都不記得了基本上
[00:16:45.000 --> 00:16:47.000]  不過有一天我信了耶穌
[00:16:47.000 --> 00:16:50.000]  我決定不再叫他這個這麼衰的綽號
[00:16:50.000 --> 00:16:52.000]  我就叫他真名
[00:16:52.000 --> 00:16:55.000]  叫完之後那同學那天很感動地看著我
[00:16:55.000 --> 00:16:58.000]  他說三年裡面都沒有人叫過他這個綽號
[00:16:58.000 --> 00:16:59.000]  爸爸給他這個綽號
[00:16:59.000 --> 00:17:02.000]  他很感動覺得我是他很好的朋友那一刻
[00:17:02.000 --> 00:17:06.000]  因為他從來都是被人叫一個很衰很衰的綽號
[00:17:06.000 --> 00:17:08.000]  原來呢
[00:17:08.000 --> 00:17:10.000]  叫什麼綽號
[00:17:10.000 --> 00:17:12.000]  大家很有興趣知道
[00:17:12.000 --> 00:17:14.000]  很衰的
[00:17:14.000 --> 00:17:15.000]  我私底下回答你
[00:17:15.000 --> 00:17:16.000]  你一會問我
[00:17:16.000 --> 00:17:17.000]  原來大家
[00:17:17.000 --> 00:17:18.000]  真的很差的
[00:17:18.000 --> 00:17:19.000]  就是近乎粗口的綽號
[00:17:19.000 --> 00:17:21.000]  所以我不在這裡說了
[00:17:21.000 --> 00:17:23.000]  原來第一件事
[00:17:23.000 --> 00:17:25.000]  我們這樣說的時候
[00:17:25.000 --> 00:17:26.000]  你舉手問這個問題
[00:17:26.000 --> 00:17:28.000]  證明大家真的很想知道
[00:17:28.000 --> 00:17:30.000]  其實如果我們的口說好的東西
[00:17:30.000 --> 00:17:32.000]  同樣是建立人的
[00:17:32.000 --> 00:17:34.000]  你的口回到學校
[00:17:34.000 --> 00:17:36.000]  你怎樣跟人說話
[00:17:36.000 --> 00:17:38.000]  欣賞到人是你做二人的第一點
[00:17:38.000 --> 00:17:40.000]  你行不行回到學校
[00:17:40.000 --> 00:17:41.000]  你做一個記錄圖
[00:17:41.000 --> 00:17:44.000]  你說我從此不叫別人的綽號
[00:17:44.000 --> 00:17:47.000]  我從此說一些令人開心的說話
[00:17:47.000 --> 00:17:48.000]  建立人的說話
[00:17:48.000 --> 00:17:51.000]  你已經跟大部分的同學不同了
[00:17:51.000 --> 00:17:55.000]  這是第一個我們的口能夠做到的
[00:17:55.000 --> 00:17:58.000]  第二個我們能夠做的
[00:17:58.000 --> 00:18:00.000]  就是我們的心
[00:18:00.000 --> 00:18:01.000]  聖經說
[00:18:01.000 --> 00:18:03.000]  剛才說多一句
[00:18:03.000 --> 00:18:04.000]  跳回上兩個
[00:18:04.000 --> 00:18:07.000]  他說生死在舌頭的掌權之下
[00:18:07.000 --> 00:18:08.000]  你說一個說話
[00:18:08.000 --> 00:18:09.000]  我聽到有人真的
