
[00:00:00.000 --> 00:00:01.560]  實在很開心
[00:02:27.440 --> 00:02:31.440]  現在已經用秒數去計算了
[00:02:31.440 --> 00:02:34.360]  最主要就是因為過去這一年
[00:02:34.360 --> 00:02:39.240]  戰爭、核武、氣候、AI等等
[00:02:39.240 --> 00:02:43.200]  都造成了很多很多
[00:02:43.200 --> 00:02:48.280]  國際性、社會性的一些困難、一些問題
[00:02:48.280 --> 00:02:52.040]  現在距離五夜只剩下85秒
[00:02:52.040 --> 00:02:54.560]  意味著全球災難的潛在威脅
[00:02:54.560 --> 00:02:57.920]  再創歷史的新高
[00:02:57.920 --> 00:03:00.360]  AI的驚人發展
[00:03:00.360 --> 00:03:06.760]  加劇和加速了國際間在經濟、政治、軍事的爭戰
[00:03:06.760 --> 00:03:11.960]  也帶來我們個人生活上很多的試探
[00:03:11.960 --> 00:03:13.600]  很多的考驗
[00:03:13.600 --> 00:03:15.720]  也有很多的憂慮
[00:03:15.720 --> 00:03:18.560]  甚至難以估計的變數
[00:03:18.560 --> 00:03:22.800]  都是現在很多學者、很多科學家很擔心的
[00:03:22.800 --> 00:03:25.960]  就令我想起一首詩歌
[00:03:25.960 --> 00:03:28.680]  《萬世戰爭》
[00:03:28.680 --> 00:03:30.000]  已經來臨
[00:03:30.000 --> 00:03:33.200]  聖經預言已經明哉
[00:03:33.200 --> 00:03:36.400]  不論末日是否已經臨近
[00:03:36.400 --> 00:03:41.800]  但是當我們由真誠信耶穌那一刻開始
[00:03:41.800 --> 00:03:46.560]  其實我們已經在參與這一場的屬靈爭戰裡面
[00:03:46.560 --> 00:03:51.040]  你有沒有進入一個備戰的狀態呢?
[00:03:51.040 --> 00:03:54.640]  今天我和大家分享的題目叫做以神為帥
[00:03:54.640 --> 00:03:56.480]  元帥的帥
[00:03:56.480 --> 00:04:01.920]  經文是會延續著今年的崇拜專題系列
[00:04:01.920 --> 00:04:04.840]  在哪一卷?
[00:04:04.840 --> 00:04:06.320]  對了,《約書客記》
[00:04:06.320 --> 00:04:09.360]  這次我們會看第五、第六章
[00:04:09.360 --> 00:04:13.280]  面對世代越來越多的戰爭
[00:04:13.280 --> 00:04:18.480]  越來越多的混亂和不能夠掌控
[00:04:18.480 --> 00:04:23.280]  我們怎樣能夠回到那位仍然是掌管歷史
[00:04:23.280 --> 00:04:26.680]  掌管世界宗教的那位神的面前
[00:04:26.680 --> 00:04:28.640]  讓祂帶領我們
[00:04:28.640 --> 00:04:31.760]  而且裝備我們成為特種部隊
[00:04:31.760 --> 00:04:34.080]  以致能夠在這個世代當中
[00:04:34.080 --> 00:04:35.800]  各樣的爭戰裡面
[00:04:35.800 --> 00:04:37.920]  我們可以穩勝
[00:04:37.920 --> 00:04:41.040]  我們一起有個禱告
[00:04:41.040 --> 00:04:45.080]  親愛的天父啊,願祢的名為聖
[00:04:45.080 --> 00:04:47.520]  願祢高沒祢僕人的口
[00:04:47.520 --> 00:04:49.320]  叫聽的、說的
[00:04:49.320 --> 00:04:52.080]  都能夠領受到祢活潑的道
[00:04:52.080 --> 00:04:56.000]  使我們的生命得以轉化成長
[00:04:56.000 --> 00:05:00.000]  我們有智慧、有信心、有力量
[00:05:00.000 --> 00:05:03.240]  去面對上帝祢給我們的這個世代
[00:05:03.240 --> 00:05:06.240]  因為祢親自與我們同在
[00:05:06.240 --> 00:05:08.000]  多謝祢,誰聽我們的禱告
[00:05:08.000 --> 00:05:10.240]  奉靠救主耶穌基督的聖名而求
[00:05:10.240 --> 00:05:12.240]  阿們
[00:05:12.240 --> 00:05:14.800]  首先我們看看神吩咐的子民
[00:05:14.800 --> 00:05:16.800]  要怎樣去備戰
[00:05:16.800 --> 00:05:19.200]  請弟兄和姐妹們
[00:05:19.200 --> 00:05:22.320]  跟著我讀出約書亞記
[00:05:22.320 --> 00:05:24.320]  五章第一至第九節
[00:05:24.320 --> 00:05:27.120]  弟兄讀完第一章的投影片之後
[00:05:27.120 --> 00:05:29.120]  第二章就由姐妹讀
[00:05:29.120 --> 00:05:31.120]  弟兄先讀,預備起
[00:05:31.120 --> 00:05:38.120]  約旦河西阿摩利人的縱王和靠海迦南人的縱王
[00:05:38.120 --> 00:05:44.120]  聽見耶和華在以色列人前面使約旦河的水乾了
[00:05:44.120 --> 00:05:46.120]  直到他們過了河
[00:05:46.120 --> 00:05:51.120]  縱王因以色列人的緣故都膽戰心驚
[00:05:51.120 --> 00:05:53.120]  勇氣全失
[00:05:53.120 --> 00:05:57.120]  那時耶和華對約書亞說
[00:05:57.120 --> 00:06:02.120]  你要做火石刀第二次為以色列人行割禮
[00:06:02.120 --> 00:06:04.120]  請姐妹
[00:06:04.120 --> 00:06:07.120]  約書亞就做了火石刀
[00:06:07.120 --> 00:06:11.120]  在哈爾拉勒山為以色列人行割禮
[00:06:11.120 --> 00:06:15.120]  約書亞行割禮的原因是這樣
[00:06:15.120 --> 00:06:18.120]  從埃及出來的眾百姓
[00:06:18.120 --> 00:06:21.120]  所有能打仗的藍丁
[00:06:21.120 --> 00:06:23.120]  出了埃及以後
[00:06:23.120 --> 00:06:25.120]  都死在曠野的路上
[00:06:25.120 --> 00:06:30.120]  這些從埃及出來的眾百姓都受過割禮
[00:06:30.120 --> 00:06:33.120]  但是那些出埃及以後
[00:06:33.120 --> 00:06:37.120]  在曠野的路上所生的眾百姓
[00:06:37.120 --> 00:06:40.120]  卻沒有受過割禮
[00:06:40.120 --> 00:06:41.120]  弟兄
[00:06:41.120 --> 00:06:45.120]  以色列人在曠野走了四十年
[00:06:45.120 --> 00:06:47.120]  直到那從埃及出來
[00:06:47.120 --> 00:06:51.120]  全國能打仗的人都消滅了
[00:06:51.120 --> 00:06:55.120]  因為他們沒有聽從耶和華的話
[00:06:55.120 --> 00:06:58.120]  耶和華曾向他們起誓
[00:06:58.120 --> 00:07:00.120]  必不容許他們看見
[00:07:00.120 --> 00:07:02.120]  耶和華向他們滅祖
[00:07:02.120 --> 00:07:05.120]  起誓要給我們的地
[00:07:05.120 --> 00:07:08.120]  就是流乃與物之地
[00:07:08.120 --> 00:07:09.120]  姐妹
[00:07:09.120 --> 00:07:11.120]  他們的子孫
[00:07:11.120 --> 00:07:14.120]  就是耶和華接續他們的
[00:07:14.120 --> 00:07:17.120]  都沒有受過割禮
[00:07:17.120 --> 00:07:20.120]  因為在路上他們沒有受割禮
[00:07:20.120 --> 00:07:23.120]  約書亞就為他們行割禮
[00:07:23.120 --> 00:07:26.120]  全國的人都受了割禮
[00:07:26.120 --> 00:07:29.120]  留在營中自己的地方
[00:07:29.120 --> 00:07:31.120]  直到痊癒
[00:07:31.120 --> 00:07:33.120]  耶和華對約書亞說
[00:07:33.120 --> 00:07:36.120]  我今日將埃及的羞辱
[00:07:36.120 --> 00:07:38.120]  從你們身上除掉了
[00:07:38.120 --> 00:07:42.120]  因此那地方名叫吉格
[00:07:42.120 --> 00:07:44.120]  直到今日
[00:07:44.120 --> 00:07:47.120]  五章第一節其實帶我們
[00:07:47.120 --> 00:07:51.120]  回到約書亞記第四章
[00:07:51.120 --> 00:07:54.120]  以色列人都未正式在迦南地開戰
[00:07:54.120 --> 00:07:57.120]  但是他們過約旦河這件事
[00:07:57.120 --> 00:08:00.120]  已經令到敵方造成了
[00:08:00.120 --> 00:08:03.120]  很致命性的威嚇力
[00:08:03.120 --> 00:08:06.120]  原本阿摩利人和迦南人
[00:08:06.120 --> 00:08:09.120]  他們一直都是依靠約旦河
[00:08:09.120 --> 00:08:12.120]  成為他們防衛外敵入侵的一個保障
[00:08:12.120 --> 00:08:15.120]  加上當時正值春季
[00:08:15.120 --> 00:08:17.120]  河水會怎樣
[00:08:17.120 --> 00:08:19.120]  漲起泛濫
[00:08:19.120 --> 00:08:22.120]  要割河就更加難上迦南
[00:08:22.120 --> 00:08:24.120]  但是怎知道以色列的祭司
[00:08:24.120 --> 00:08:27.120]  抬著耶和華的約櫃
[00:08:27.120 --> 00:08:30.120]  腳掌一踏入河水
[00:08:30.120 --> 00:08:35.120]  遠方那裏由上游流下來的水
[00:08:35.120 --> 00:08:39.120]  竟然突然之間成為了一個堤壩
[00:08:39.120 --> 00:08:43.120]  截住下流的水不能夠再流下來
[00:08:43.120 --> 00:08:48.120]  而且瞬間河床變成了乾地
[00:08:48.120 --> 00:08:51.120]  直至到200萬的以色列人
[00:08:51.120 --> 00:08:54.120]  通通過了約旦河
[00:08:54.120 --> 00:08:57.120]  就好像什麼事件
[00:08:57.120 --> 00:08:59.120]  40年前
[00:08:59.120 --> 00:09:02.120]  以色列人出埃及過紅海
[00:09:02.120 --> 00:09:05.120]  那麼震撼的神蹟一樣
[00:09:05.120 --> 00:09:07.120]  這個不可思議的神蹟
[00:09:07.120 --> 00:09:11.120]  令到以色列人銳不可擋
[00:09:11.120 --> 00:09:13.120]  迦南地大大小小
[00:09:13.120 --> 00:09:15.120]  各個城邦的王
[00:09:15.120 --> 00:09:17.120]  他們都膽戰心驚
[00:09:17.120 --> 00:09:20.120]  勇氣全失
[00:09:20.120 --> 00:09:21.120]  在這個時候
[00:09:21.120 --> 00:09:23.120]  是不是應該以色列人
[00:09:23.120 --> 00:09:25.120]  乘勝追擊最好的時機
[00:09:25.120 --> 00:09:27.120]  你們覺得是不是
[00:09:27.120 --> 00:09:29.120]  即使我們不會打仗
[00:09:29.120 --> 00:09:32.120]  就這樣普通常識都是
[00:09:32.120 --> 00:09:34.120]  乘勝追擊
[00:09:34.120 --> 00:09:37.120]  他們都害怕得很厲害
[00:09:37.120 --> 00:09:38.120]  但是很奇怪
[00:09:38.120 --> 00:09:42.120]  神的戰略真的很出人意表
[00:09:42.120 --> 00:09:45.120]  甚至無法鼓勵
[00:09:45.120 --> 00:09:47.120]  神當下不是吩咐
[00:09:47.120 --> 00:09:49.120]  約書亞即時出兵
[00:09:49.120 --> 00:09:51.120]  而是要全國的男丁
[00:09:51.120 --> 00:09:53.120]  在出戰之前
[00:09:53.120 --> 00:09:56.120]  接受一個很嚴格的軍訓
[00:09:56.120 --> 00:09:58.120]  不過不是體能訓練
[00:09:58.120 --> 00:10:01.120]  也不是實戰演習
[00:10:01.120 --> 00:10:03.120]  是什麼
[00:10:03.120 --> 00:10:05.120]  行割禮
[00:10:05.120 --> 00:10:07.120]  割包皮
[00:10:07.120 --> 00:10:10.120]  神用了足足八節的經文
[00:10:10.120 --> 00:10:12.120]  去解釋這個特訓
[00:10:12.120 --> 00:10:16.120]  所以是非常非常重要的
[00:10:16.120 --> 00:10:17.120]  經文說
[00:10:17.120 --> 00:10:20.120]  神第二次為以色列人行割禮
[00:10:20.120 --> 00:10:22.120]  第一次是什麼
[00:10:22.120 --> 00:10:23.120]  是指什麼
[00:10:23.120 --> 00:10:25.120]  為什麼要在這裡
[00:10:25.120 --> 00:10:27.120]  行第二次的割禮
[00:10:27.120 --> 00:10:30.120]  第一次大家猜不猜得到
[00:10:30.120 --> 00:10:33.120]  是指四十年前
[00:10:33.120 --> 00:10:35.120]  以色列人出埃及之前
[00:10:35.120 --> 00:10:37.120]  他們在埃及那裡
[00:10:37.120 --> 00:10:40.120]  已經接受了的割禮
[00:10:40.120 --> 00:10:43.120]  而第二次就是為了在曠野出世
[00:10:43.120 --> 00:10:46.120]  和沒有接受割禮的第二代
[00:10:46.120 --> 00:10:49.120]  要行割禮
[00:10:49.120 --> 00:10:52.120]  但是為什麼一定要行割禮
[00:10:52.120 --> 00:10:54.120]  或者打完仗之後
[00:10:54.120 --> 00:10:57.120]  慶祝的時候行都可以
[00:10:57.120 --> 00:11:01.120]  為什麼要出戰之前行割禮呢
[00:11:01.120 --> 00:11:05.120]  割禮是神和阿伯拉罕納約的記號
[00:11:05.120 --> 00:11:07.120]  大家記不記得
[00:11:07.120 --> 00:11:10.120]  如果沒有受割禮的話
[00:11:10.120 --> 00:11:14.120]  就等於和神沒有納約的關係
[00:11:14.120 --> 00:11:20.120]  也不能夠承受盟約裡面的應許
[00:11:20.120 --> 00:11:24.120]  就是說在進入應許地之前
[00:11:24.120 --> 00:11:27.120]  神要確立這個新一代的以色列人
[00:11:27.120 --> 00:11:29.120]  是屬他的子民
[00:11:29.120 --> 00:11:36.120]  而割禮就是恢復他們的盟約身份的記號
[00:11:36.120 --> 00:11:38.120]  如果從這個角度看
[00:11:38.120 --> 00:11:41.120]  以色列人他們進入迦南地
[00:11:41.120 --> 00:11:45.120]  並不是一個軍事的行動
[00:11:45.120 --> 00:11:49.120]  而是領受神的應許
[00:11:49.120 --> 00:11:53.120]  所以以色列人最重要的不是軍事裝備
[00:11:53.120 --> 00:11:55.120]  而是什麼
[00:11:55.120 --> 00:11:57.120]  屬靈裝備
[00:11:57.120 --> 00:12:05.120]  確立他們擁有和神之間真實的盟約關係
[00:12:05.120 --> 00:12:10.120]  相反如果他們和神失去了這種真實的盟約關係
[00:12:10.120 --> 00:12:14.120]  就好像他們的上一代沒有去聽從神的話
[00:12:14.120 --> 00:12:15.120]  自把自為
[00:12:15.120 --> 00:12:20.120]  即使他們很衝動地自己走去攻取應許地
[00:12:20.120 --> 00:12:22.120]  但是神都不會和他們同在
[00:12:22.120 --> 00:12:27.120]  最後他們都是失敗而回
[00:12:27.120 --> 00:12:29.120]  弟兄姊妹
[00:12:29.120 --> 00:12:32.120]  你和耶穌有沒有盟約的關係
[00:12:32.120 --> 00:12:35.120]  你想想
[00:12:35.120 --> 00:12:37.120]  很多人點頭
[00:12:37.120 --> 00:12:39.120]  當然有
[00:12:39.120 --> 00:12:41.120]  記不記得主耶穌在最後晚餐的時候
[00:12:41.120 --> 00:12:43.120]  他舉起一個杯子說什麼
[00:12:43.120 --> 00:12:49.120]  這是我納藥的血為多人流出來的
[00:12:49.120 --> 00:12:53.120]  耶穌用祂的補血和我們納下了新藥
[00:12:53.120 --> 00:12:55.120]  揀選我們成為祂的門徒
[00:12:55.120 --> 00:12:58.120]  叫我們一生去跟隨祂
[00:12:58.120 --> 00:13:03.120]  叫我們不是有時間去跟隨祂
[00:13:03.120 --> 00:13:06.120]  不是有需要才跟隨祂
[00:13:06.120 --> 00:13:11.120]  是叫我們一生都去跟隨祂
[00:13:11.120 --> 00:13:18.120]  你有沒有真實體驗過這種和主耶穌盟約的關係
[00:13:18.120 --> 00:13:20.120]  你有沒有經常體會
[00:13:20.120 --> 00:13:24.120]  主耶穌和你一起在地上生活
[00:13:24.120 --> 00:13:26.120]  一起在這裡增展
[00:13:26.120 --> 00:13:31.120]  抑或你將主限制在教會的四部牆以內
[00:13:31.120 --> 00:13:38.120]  將主排除在你的工作、家庭、日常生活以外
[00:13:38.120 --> 00:13:42.120]  我早期在教會工作或者侍奉的時候
[00:13:42.120 --> 00:13:47.120]  我很深體會神和我之間那種盟友的關係
[00:13:47.120 --> 00:13:52.120]  遇到我不知道應該說什麼去安慰人
[00:13:52.120 --> 00:13:55.120]  不知道怎樣去籌辦一個新的活動
[00:13:55.120 --> 00:13:59.120]  不知道怎樣去幫那些在困境裡的人
[00:13:59.120 --> 00:14:01.120]  我第一時間就會祈禱
[00:14:01.120 --> 00:14:04.120]  很奇怪,很多時候祈完禱之後
[00:14:04.120 --> 00:14:07.120]  我第一個的感受是什麼呢
[00:14:07.120 --> 00:14:11.120]  就是由原本很擔心,不知道怎麼辦
[00:14:11.120 --> 00:14:14.120]  心裡面得到一份很真實的平安
[00:14:14.120 --> 00:14:18.120]  接著我就能夠很放膽地去服侍
[00:14:18.120 --> 00:14:23.120]  我記得有一次,其實在我很早期的時候
[00:14:23.120 --> 00:14:25.120]  在一個毫無經驗的情況下
[00:14:25.120 --> 00:14:29.120]  我聯繫了一班在外地的宣教士
[00:14:29.120 --> 00:14:38.120]  就在本港一間院校舉辦了高中學生的英文營
[00:14:38.120 --> 00:14:41.120]  其實我真的不知道怎麼辦
[00:14:41.120 --> 00:14:43.120]  真的完全沒有經驗
[00:14:43.120 --> 00:14:46.120]  但是在過程裡面,我真的很感受到
[00:14:46.120 --> 00:14:49.120]  好像神帶著我們走每一步一樣
[00:14:49.120 --> 00:14:55.120]  特別體會到海外和本地的導師是很同心
[00:14:55.120 --> 00:14:57.120]  還有我們報名的時候
[00:14:57.120 --> 00:15:04.120]  我們都猜不到有四、五十個外面的學生來報名參加
[00:15:04.120 --> 00:15:10.120]  我記得在營裡面有五位學生缺席
[00:15:10.120 --> 00:15:14.120]  而其中一位現在已經在做傳導人
[00:15:14.120 --> 00:15:22.120]  我看到神的作為完全是我們意想不到的
[00:15:22.120 --> 00:15:24.120]  但是當我回望自己
[00:15:24.120 --> 00:15:28.120]  接近三十年的服侍體會的時候
[00:15:28.120 --> 00:15:32.120]  我發現隨著侍奉的經驗增多了
[00:15:32.120 --> 00:15:34.120]  知識和資源豐富了
[00:15:34.120 --> 00:15:37.120]  處理的事也都越來越多的時候
[00:15:37.120 --> 00:15:41.120]  我禱告的生活相對越來越少
[00:15:41.120 --> 00:15:47.120]  甚至有時候好像沒有動力去祈禱
[00:15:47.120 --> 00:15:50.120]  我發現自己越來越多為主做公
[00:15:50.120 --> 00:15:56.120]  但是越來越少住在主的裡面
[00:15:56.120 --> 00:15:58.120]  弟兄姊妹
[00:15:58.120 --> 00:16:00.120]  神體重我們和祂的關係
[00:16:00.120 --> 00:16:03.120]  軟性我們為祂做多少事
[00:16:03.120 --> 00:16:08.120]  神也都很想藉著我們生活裡面每一個的層面
[00:16:08.120 --> 00:16:10.120]  甚至每一個的挑戰
[00:16:10.120 --> 00:16:14.120]  無論在學業、事業、婚姻、家庭、健康
[00:16:14.120 --> 00:16:16.120]  不斷地去經歷祂
[00:16:16.120 --> 00:16:18.120]  去認識祂
[00:16:18.120 --> 00:16:20.120]  這位與我們同在的神
[00:16:20.120 --> 00:16:23.120]  祂很渴望我們能夠在萬事萬物裡面
[00:16:23.120 --> 00:16:28.120]  都能夠遇見祂、倚靠祂
[00:16:28.120 --> 00:16:31.120]  當神吩咐若舒亞要在敵人的地方
[00:16:31.120 --> 00:16:35.120]  替全部以色列的藍丁進行割禮的時候
[00:16:35.120 --> 00:16:37.120]  其實由軍事的角度看
[00:16:37.120 --> 00:16:39.120]  不單止削弱了他們的戰鬥力
[00:16:39.120 --> 00:16:42.120]  萬一敵軍在他們未遇合之前
[00:16:42.120 --> 00:16:44.120]  突圍而上的時候
[00:16:44.120 --> 00:16:47.120]  後果就不堪設想
[00:16:47.120 --> 00:16:51.120]  大神為什麼要在此時此地
[00:16:51.120 --> 00:16:56.120]  進行一個這麼危險的割禮呢?
[00:16:56.120 --> 00:17:00.120]  先後提過這是一個屬靈的裝備
[00:17:00.120 --> 00:17:02.120]  裝備什麼呢?
[00:17:02.120 --> 00:17:04.120]  其實就是要磨練以色列人對神
[00:17:04.120 --> 00:17:08.120]  有一份更純正的信心
[00:17:08.120 --> 00:17:10.120]  他們剛剛過日蛋河的時候
[00:17:10.120 --> 00:17:14.120]  已經親身目睹神那種偉大的能力
[00:17:14.120 --> 00:17:18.120]  他們要繼續相信聖靈不是靠軍事力量
[00:17:18.120 --> 00:17:20.120]  不是靠自己的能力
[00:17:20.120 --> 00:17:23.120]  而是單靠凡事都能的神
[00:17:23.120 --> 00:17:27.120]  和那一位滿有信實應許的神
[00:17:27.120 --> 00:17:30.120]  信得過神才是他們最大的後盾
[00:17:30.120 --> 00:17:31.120]  最強的武器
[00:17:31.120 --> 00:17:35.120]  即使身處最脆弱的時刻
[00:17:35.120 --> 00:17:38.120]  神仍然可以保護他們
[00:17:38.120 --> 00:17:40.120]  不單止平安渡過
[00:17:40.120 --> 00:17:44.120]  而且最終能夠得勝
[00:17:44.120 --> 00:17:47.120]  當以色列人透過割禮表明了
[00:17:47.120 --> 00:17:51.120]  內心對神那份信靠信服
[00:17:51.120 --> 00:17:55.120]  神有一個很大的宣告
[00:17:55.120 --> 00:17:59.120]  祂宣佈說要將他們因上一代的不信不信服
[00:17:59.120 --> 00:18:03.120]  而背負了四十年的曠野漂流的刑罰
[00:18:03.120 --> 00:18:06.120]  和羞辱除掉
[00:18:06.120 --> 00:18:09.120]  五章第九節
[00:18:09.120 --> 00:18:11.120]  耶和華和約書亞說
[00:18:11.120 --> 00:18:13.120]  不如我們一起讀
[00:18:13.120 --> 00:18:17.120]  我今日將埃及的羞辱
[00:18:17.120 --> 00:18:20.120]  從你們身上除掉了
[00:18:20.120 --> 00:18:23.120]  因此那地方名叫吉格
[00:18:23.120 --> 00:18:25.120]  直到今日
[00:18:25.120 --> 00:18:29.120]  吉格即是除掉滾開的意思
[00:18:29.120 --> 00:18:31.120]  就成為了他們新一代
[00:18:31.120 --> 00:18:38.120]  很光榮和自由重現的一個新的路標
[00:18:38.120 --> 00:18:40.120]  不過我們想
[00:18:40.120 --> 00:18:43.120]  割禮只是給猶太人
[00:18:43.120 --> 00:18:46.120]  關我們新約的信徒
[00:18:46.120 --> 00:18:47.120]  愛邦的信徒
[00:18:47.120 --> 00:18:50.120]  有甚麼關係呢
[00:18:50.120 --> 00:18:55.120]  割禮是神和以色列人納約的一個外在記號
[00:18:55.120 --> 00:19:01.120]  但是神所體重的是這個記號
[00:19:01.120 --> 00:19:04.120]  是源自他們內心裏面
[00:19:04.120 --> 00:19:07.120]  對神一份敬畏信靠和信服
[00:19:07.120 --> 00:19:12.120]  所以摩西在生命記這樣教導他們
[00:19:12.120 --> 00:19:14.120]  我們一起讀
[00:19:14.120 --> 00:19:20.120]  耶和華你的神要使你的心和你後裔的心受割禮
[00:19:20.120 --> 00:19:25.120]  好叫你盡心盡性愛耶和華你的神
[00:19:25.120 --> 00:19:27.120]  不單止舊約的摩西這樣講
[00:19:27.120 --> 00:19:30.120]  新約的保羅也是這樣教導
[00:19:30.120 --> 00:19:31.120]  我們一起讀
[00:19:31.120 --> 00:19:35.120]  因為外表是猶太人的不是真猶太人
[00:19:35.120 --> 00:19:39.120]  外表肉身的割禮也不是真割禮
[00:19:39.120 --> 00:19:44.120]  唯有內心作猶太人的才是真猶太人
[00:19:44.120 --> 00:19:47.120]  真割禮也是心裡的
[00:19:47.120 --> 00:19:50.120]  在乎聖靈不在乎疑問
[00:19:50.120 --> 00:19:54.120]  所以弟兄姊妹
[00:19:54.120 --> 00:19:56.120]  今天你回來崇拜
[00:19:56.120 --> 00:20:02.120]  不一定等於你敬拜了神
[00:20:02.120 --> 00:20:04.120]  你參與了服事
[00:20:04.120 --> 00:20:09.120]  也不一定等於你真的侍奉了神
[00:20:09.120 --> 00:20:13.120]  求主幫助我們經常測驗我們的內心
[00:20:13.120 --> 00:20:17.120]  究竟有沒有受割禮
[00:20:17.120 --> 00:20:20.120]  我們不要單憑我們外在的宗教
[00:20:20.120 --> 00:20:23.120]  一些禮儀
[00:20:23.120 --> 00:20:24.120]  一些表演
[00:20:24.120 --> 00:20:28.120]  去衡量我們真實和神的關係
[00:20:28.120 --> 00:20:34.120]  就好像神在二乘書29章13節這樣說
[00:20:34.120 --> 00:20:37.120]  因者百姓以口親近我
[00:20:37.120 --> 00:20:39.120]  用嘴唇尊敬我
[00:20:39.120 --> 00:20:42.120]  心卻遠離我
[00:20:42.120 --> 00:20:47.120]  他們敬畏我不過是領受前人的命令
[00:20:47.120 --> 00:20:51.120]  有一位新朋友回教會一段時間
[00:20:51.120 --> 00:20:54.120]  有一天他跟我分享一個觀察
[00:20:54.120 --> 00:20:57.120]  他是一個新朋友
[00:20:57.120 --> 00:21:04.120]  他說教會的人多數都是報喜不報憂
[00:21:04.120 --> 00:21:08.120]  很少講自己的問題或者掙扎
[00:21:08.120 --> 00:21:11.120]  在查經的時候也很少分享
[00:21:11.120 --> 00:21:15.120]  對經文那份很真實的體驗
[00:21:15.120 --> 00:21:20.120]  往往停留在知識的層面
[00:21:20.120 --> 00:21:24.120]  我相信是因為我們人生裡面
[00:21:24.120 --> 00:21:27.120]  經歷過太多被拒絕被傷害
[00:21:27.120 --> 00:21:30.120]  不被接納的一些痛苦的經驗
[00:21:30.120 --> 00:21:33.120]  令到我們大部分的人不自覺地
[00:21:33.120 --> 00:21:37.120]  戴上了面具去掩飾自己的軟弱
[00:21:37.120 --> 00:21:40.120]  只是顯露自己好的一面
[00:21:40.120 --> 00:21:43.120]  其實我自己也會是這樣
