
[00:00:00.000 --> 00:00:03.280]  「頂尖會復活節快樂」
[00:03:10.880 --> 00:03:12.440]  因為我們會覺得自大的人
[00:03:12.440 --> 00:03:15.240]  就是看我很重要、他很厲害
[00:03:15.280 --> 00:03:17.320]  所有人都要聽他說話
[00:03:17.320 --> 00:03:19.280]  但原來當他了解自卑
[00:03:19.280 --> 00:03:21.800]  或者阿德納去到說的時候
[00:03:21.800 --> 00:03:25.600]  對不起,我未能按下這個
[00:03:25.600 --> 00:03:28.080]  下一頁,是的
[00:03:28.080 --> 00:03:31.320]  好
[00:03:31.320 --> 00:03:38.400]  原來我們說到自卑
[00:03:38.400 --> 00:03:42.400]  也是一種自我中心的表現
[00:03:42.440 --> 00:03:44.960]  他說過去我們說自大的人
[00:03:44.960 --> 00:03:47.080]  會覺得自己很重要
[00:03:47.080 --> 00:03:48.440]  但如果細心去看
[00:03:48.440 --> 00:03:50.560]  或者藉著阿德納的分享
[00:03:50.560 --> 00:03:54.240]  他說自卑也是一種自我中心的表現
[00:03:54.240 --> 00:03:56.320]  因為自卑的人會有一種聲音
[00:03:56.320 --> 00:03:58.080]  不斷跟自己說
[00:03:58.080 --> 00:03:59.720]  「我是不值得的」
[00:03:59.720 --> 00:04:03.000]  「我不能夠,我也不可以改變」
[00:04:03.000 --> 00:04:07.280]  原來當我們讓自卑充滿在我們心中
[00:04:07.280 --> 00:04:08.920]  或者在座的你們
[00:04:08.920 --> 00:04:10.600]  甚至我自己也經歷過
[00:04:10.640 --> 00:04:13.800]  自卑感或者成長的一種事
[00:04:13.800 --> 00:04:15.040]  原來這些事
[00:04:15.040 --> 00:04:18.200]  自卑這件事也會影響我們如何體會
[00:04:18.200 --> 00:04:20.560]  上帝給予我們那份新的生命
[00:04:20.560 --> 00:04:24.040]  那份自由、平安和喜樂的生命
[00:04:24.040 --> 00:04:27.480]  我們今天也會繼續看摩西的生命
[00:04:27.480 --> 00:04:31.040]  我們看看他如何面對他的自卑感
[00:04:31.040 --> 00:04:33.240]  或者在當中給我們提醒
[00:04:33.240 --> 00:04:37.800]  去勇敢面對上帝而來的生命挑戰
[00:04:37.840 --> 00:04:41.560]  我們今天會看出甲記四章十至十七節
[00:04:41.560 --> 00:04:44.280]  我們先讀以下經文
[00:04:44.280 --> 00:04:45.640]  好,預備起
[00:04:46.240 --> 00:05:12.440]  [英文]
[00:05:12.720 --> 00:05:25.320]  [中文]
[00:05:25.720 --> 00:05:54.960]  [中文]
[00:05:55.320 --> 00:05:58.120]  [中文]
[00:05:58.120 --> 00:06:06.400]  [中文]
[00:06:06.400 --> 00:06:08.000]  我們一起有個禱告
[00:06:08.000 --> 00:06:13.080]  七主,多謝祢
[00:06:13.080 --> 00:06:15.600]  祢告訴我們
[00:06:15.600 --> 00:06:20.280]  我們暫時不需要被自卑或過去束縛
[00:06:20.280 --> 00:06:23.200]  祢在十字架釘心受死
[00:06:23.240 --> 00:06:25.480]  正正要拯救我們脫離罪
[00:06:25.480 --> 00:06:27.520]  脫離一切的事
[00:06:27.520 --> 00:06:28.960]  脫離過去
[00:06:28.960 --> 00:06:31.440]  脫離一些覺得自己沒有價值
[00:06:31.440 --> 00:06:33.440]  因為祢在十字架上告訴我們
[00:06:33.440 --> 00:06:34.800]  祢是多麼愛我們
[00:06:34.800 --> 00:06:36.400]  並且祢的復活讓我們知道
[00:06:36.400 --> 00:06:39.040]  靠著祢,我們能勝過一切
[00:06:39.040 --> 00:06:41.160]  一切都可以更新改變
[00:06:41.160 --> 00:06:43.560]  願聖靈透過今天的經文
[00:06:43.560 --> 00:06:45.880]  跟我們說話
[00:06:45.880 --> 00:06:50.120]  讓我們成為我們的幫助、安慰和提醒
[00:06:50.120 --> 00:06:51.880]  願聖靈在我們心中動功
[00:06:51.920 --> 00:06:54.320]  讓我們明白上帝祢自己的話
[00:06:54.320 --> 00:06:56.160]  莊在我們生命中
[00:06:56.160 --> 00:06:58.000]  成為我們的提醒
[00:06:58.000 --> 00:06:59.320]  我們聽禱告,信禱告
[00:06:59.320 --> 00:07:01.600]  奉主耶穌基督,聖名求
[00:07:01.600 --> 00:07:02.920]  Amen
[00:07:02.920 --> 00:07:06.400]  好,先來一點前文提要
[00:07:06.400 --> 00:07:09.560]  先回顧一下摩西這個故事
[00:07:09.560 --> 00:07:11.120]  我們過往也有看過
[00:07:11.120 --> 00:07:14.160]  摩西在四十歲時被法老追殺
[00:07:14.160 --> 00:07:17.520]  因為他在埃及當埃及王子時
[00:07:17.520 --> 00:07:19.280]  他殺了一個埃及人
[00:07:19.280 --> 00:07:21.280]  所以法老要追殺他
[00:07:21.320 --> 00:07:25.000]  所以摩西逃亡到米甸這個地方
[00:07:25.000 --> 00:07:27.000]  原來在米甸這個地方
[00:07:27.000 --> 00:07:29.680]  他已經居住了四十年
[00:07:29.680 --> 00:07:31.320]  在那四十年當中
[00:07:31.320 --> 00:07:33.280]  他一直做牧羊人
[00:07:33.280 --> 00:07:36.240]  寄居,並生兒育女等等
[00:07:36.240 --> 00:07:38.520]  而上一次跟大家提到的時候
[00:07:38.520 --> 00:07:40.960]  也提到摩西在八十歲的時候
[00:07:40.960 --> 00:07:44.240]  有一天,他去牧羊放羊的時候
[00:07:44.240 --> 00:07:47.800]  在荊棘火焰中遇到耶和華神
[00:07:47.800 --> 00:07:50.440]  神在那一刻呼召摩西
[00:07:50.480 --> 00:07:53.640]  說要回到埃及拯救以色列人
[00:07:53.640 --> 00:07:55.920]  在當中我們看到
[00:07:55.920 --> 00:07:57.360]  其實《出埃及記》三章
[00:07:57.360 --> 00:07:59.560]  下面九至十一節都提到
[00:07:59.560 --> 00:08:01.040]  原來上帝呼召摩西的時候
[00:08:01.040 --> 00:08:02.840]  很清晰地告訴他
[00:08:02.840 --> 00:08:06.320]  摩西,你現在要回埃及做甚麼
[00:08:06.320 --> 00:08:07.840]  他說故此
[00:08:07.840 --> 00:08:10.840]  又說我要打發你回去見法老
[00:08:10.840 --> 00:08:11.760]  跟他辯論
[00:08:11.760 --> 00:08:14.600]  因為要帶以色列人出埃及
[00:08:14.600 --> 00:08:16.840]  其實一定要有法老的批准
[00:08:16.880 --> 00:08:20.880]  因為當時法老在管治整個埃及地
[00:08:20.880 --> 00:08:22.360]  有一群以色列人離開
[00:08:22.360 --> 00:08:24.000]  其實對於法老來說
[00:08:24.000 --> 00:08:26.960]  他就要跟他辯論
[00:08:26.960 --> 00:08:28.880]  而摩西很強調
[00:08:28.880 --> 00:08:32.600]  他說我是誰竟然可以去見法老
[00:08:32.600 --> 00:08:34.680]  其實在《出埃及記》第三章
[00:08:34.680 --> 00:08:36.360]  甚至我們今天看的第四章
[00:08:36.360 --> 00:08:38.720]  頭一半的部分
[00:08:38.720 --> 00:08:41.280]  都是在說摩西和上帝的對話
[00:08:41.280 --> 00:08:42.440]  在當中摩西說
[00:08:42.440 --> 00:08:44.760]  我真的不行了,我不行的
[00:08:44.800 --> 00:08:47.160]  我沒有能力回去見法老
[00:08:47.160 --> 00:08:50.080]  他不斷地跟上帝推搪
[00:08:50.080 --> 00:08:54.480]  我們今天會看四章十至十七節
[00:08:54.480 --> 00:09:00.680]  是最後摩西跟上帝的一個對話
[00:09:00.680 --> 00:09:03.520]  之後他就會正式回到埃及
[00:09:03.520 --> 00:09:07.800]  我們先看看這段經文
[00:09:07.800 --> 00:09:10.480]  我們先看十至十三節
[00:09:10.640 --> 00:09:14.720]  摩西一開始第十節就跟上帝說
[00:09:14.720 --> 00:09:16.120]  主啊,求求你
[00:09:16.120 --> 00:09:19.400]  他說我並不是一個能言善道的人
[00:09:19.400 --> 00:09:20.680]  他說以前是這樣
[00:09:20.680 --> 00:09:23.720]  就算現在你呼召我
[00:09:23.720 --> 00:09:26.280]  我摩西,之後我也是這樣
[00:09:26.280 --> 00:09:29.600]  他說因為我是絕口不說的
[00:09:29.600 --> 00:09:33.000]  其實這句話用白一點的說法去說
[00:09:33.000 --> 00:09:34.760]  或者現在的說法就是這樣
[00:09:34.760 --> 00:09:37.120]  他說我以前是絕口不說的
[00:09:37.120 --> 00:09:39.880]  就算你呼召了我,我也是絕口不說的
[00:09:39.920 --> 00:09:42.480]  他說因為我就是絕口不說的
[00:09:42.480 --> 00:09:44.880]  就是說我是這樣的
[00:09:44.880 --> 00:09:46.800]  我天生就是絕口不說的
[00:09:46.800 --> 00:09:49.480]  所以上帝要我回埃及
[00:09:49.480 --> 00:09:51.640]  跟法老辯論
[00:09:51.640 --> 00:09:54.960]  去爭取法老,去帶以色列人出來
[00:09:54.960 --> 00:09:56.320]  他說不可能
[00:09:56.320 --> 00:09:59.800]  摩西說我最認識自己了
[00:09:59.800 --> 00:10:02.360]  我就是那個沒口才的摩西
[00:10:02.360 --> 00:10:04.600]  當我們再看的時候
[00:10:04.600 --> 00:10:09.680]  我們發現原來摩西很深信自我的認知
[00:10:09.720 --> 00:10:12.320]  他有一個自我的標籤
[00:10:12.320 --> 00:10:15.440]  (咦,等一下,沒碰到,是嗎?)
[00:10:15.440 --> 00:10:19.120]  (可否下一頁,下一個)
[00:10:19.120 --> 00:10:22.000]  他的自我的標籤是說
[00:10:22.000 --> 00:10:24.400]  我的能力不足
[00:10:24.400 --> 00:10:28.320]  條件也不足以完成上帝的使命
[00:10:28.320 --> 00:10:30.600]  這個強烈的自卑感
[00:10:30.600 --> 00:10:36.480]  原來也牢牢地捆綁著摩西的想法
[00:10:36.480 --> 00:10:38.040]  你會問
[00:10:38.080 --> 00:10:41.200]  摩西的自卑感可能來自哪裡
[00:10:41.200 --> 00:10:44.600]  剛剛我們也回顧了摩西的生命
[00:10:44.600 --> 00:10:46.080]  其實他的自卑感
[00:10:46.080 --> 00:10:50.080]  可能是源於過去的一些經歷和挫敗
[00:10:50.080 --> 00:10:54.360]  還記得當時摩西還是埃及王子的時候
[00:10:54.360 --> 00:10:56.480]  他很想幫助一群以色列人
[00:10:56.480 --> 00:10:57.760]  去拯救他們
[00:10:57.760 --> 00:10:59.640]  他試過打死埃及人
[00:10:59.640 --> 00:11:02.200]  甚至勸架,有印象嗎?
[00:11:02.200 --> 00:11:03.960]  跟兩個以色列人打架的時候
[00:11:03.960 --> 00:11:05.320]  他去勸架
[00:11:05.360 --> 00:11:09.040]  當他出聲,出力想幫助一群同胞
[00:11:09.040 --> 00:11:10.280]  以色列人的時候
[00:11:10.280 --> 00:11:12.240]  怎料反而被以色列人拒絕
[00:11:12.240 --> 00:11:14.480]  他說「你想做我們的領袖嗎?」
[00:11:14.480 --> 00:11:17.000]  「你憑甚麼做我們的領袖?」等等
[00:11:17.000 --> 00:11:18.920]  之後,大家都知道
[00:11:18.920 --> 00:11:21.160]  他之後被法律通緝
[00:11:21.160 --> 00:11:23.280]  甚至要過著流亡
[00:11:23.280 --> 00:11:25.600]  他失去了很多一切
[00:11:25.600 --> 00:11:28.080]  無論是埃及王子的身分
[00:11:28.080 --> 00:11:31.880]  還是他在埃及所擁有的一切
[00:11:31.880 --> 00:11:33.720]  他去到米甸這個地方
[00:11:33.760 --> 00:11:36.200]  只是做一個很平凡的牧羊人
[00:11:36.200 --> 00:11:38.040]  甚或是這40年
[00:11:38.040 --> 00:11:41.680]  放羊,從早到晚都要做趕羊的工作
[00:11:41.680 --> 00:11:45.240]  可能他對羊的時間比對人還要多
[00:11:45.240 --> 00:11:48.440]  可能他說「我已經不太懂得怎樣跟人說話」
[00:11:48.440 --> 00:11:53.040]  「你還要我回去見法老,跟他辯論?」
[00:11:53.040 --> 00:11:54.920]  「我沒可能」
[00:11:54.920 --> 00:11:57.520]  他說「摩西說我就是這樣」
[00:11:57.520 --> 00:12:01.160]  「我不能改變,我絕口不說」
[00:12:02.280 --> 00:12:05.600]  我們看到摩西這個自卑的感覺
[00:12:05.600 --> 00:12:08.720]  令摩西的自我的忠心
[00:12:08.720 --> 00:12:10.840]  自我的聲音很大
[00:12:10.840 --> 00:12:14.160]  令他覺得「我相信我對自己的認識」
[00:12:14.160 --> 00:12:18.120]  「多於相信上帝給他的吩咐」
[00:12:18.120 --> 00:12:21.800]  甚或我們看到摩西在第13節說到
[00:12:21.800 --> 00:12:23.360]  「主啊,求求你」
[00:12:23.360 --> 00:12:26.840]  「你藉著誰的手就差派誰去吧」
[00:12:26.840 --> 00:12:29.840]  摩西口中說「主啊,主啊」
[00:12:29.880 --> 00:12:32.760]  或他自己也自稱是主的僕人
[00:12:32.760 --> 00:12:36.080]  但大家看到他聽不聽上帝的話
[00:12:36.080 --> 00:12:38.360]  其實他是不願意聽的
[00:12:38.360 --> 00:12:40.600]  因為他在說
[00:12:40.600 --> 00:12:42.560]  第13節是說
[00:12:42.560 --> 00:12:44.720]  「主啊,你打發另一個人去吧」
[00:12:44.720 --> 00:12:45.960]  「你差遣誰都可以」
[00:12:45.960 --> 00:12:48.120]  「總之我就不聽你的話」
[00:12:48.120 --> 00:12:50.040]  「你不要差遣我」
[00:12:50.040 --> 00:12:54.800]  摩西這份自卑的我
[00:12:54.800 --> 00:12:56.720]  他的聲音非常大
[00:12:56.880 --> 00:13:02.160]  大得即使上帝親自邀請他、呼召他
[00:13:02.160 --> 00:13:04.960]  他也不願意去信服
[00:13:04.960 --> 00:13:08.120]  在這時候,上帝很特別
[00:13:08.120 --> 00:13:09.200]  摩西用了兩個「我」
[00:13:09.200 --> 00:13:11.280]  他說「我是罪考不設」
[00:13:11.280 --> 00:13:15.720]  他說「我」就是不能夠能言善道的人
[00:13:15.720 --> 00:13:19.920]  而上帝也用了兩個「我」去回應摩西
[00:13:19.920 --> 00:13:24.440]  第11節,神跟摩西說
[00:13:24.440 --> 00:13:26.640]  「誰做人的口」
[00:13:26.680 --> 00:13:31.840]  「誰使人口啞、耳聾、目鳴和眼瞎呢?」
[00:13:31.840 --> 00:13:34.840]  他也說「我必賜你口才」
[00:13:34.840 --> 00:13:37.200]  「指教你當說的話」
[00:13:37.200 --> 00:13:41.080]  在這裡,上帝很想讓摩西看到
[00:13:41.080 --> 00:13:43.400]  他說「摩西,你覺得你的「我」很重要嗎?」
[00:13:43.400 --> 00:13:46.840]  「你覺得你自己很認識自己嗎?」
[00:13:46.840 --> 00:13:47.840]  他說「我」
[00:13:47.840 --> 00:13:50.160]  「上帝才是創造主」
[00:13:50.160 --> 00:13:52.520]  他說「我能使人有能力」
[00:13:52.520 --> 00:13:54.480]  「也能使人收取人的能力」
[00:13:54.480 --> 00:13:56.640]  「讓人失去能力」
[00:13:56.640 --> 00:13:59.680]  又或者神也很想跟摩西說
[00:13:59.680 --> 00:14:02.840]  「你覺得你擔心自己沒有口才嗎?」
[00:14:02.840 --> 00:14:04.360]  「但不需要擔心」
[00:14:04.360 --> 00:14:08.320]  他說「我是那個能夠讓人改變」
[00:14:08.320 --> 00:14:11.760]  「能夠讓人更新有能力的上帝」
[00:14:11.760 --> 00:14:17.400]  第12節說到「我必賜你口才」的意思
[00:14:17.400 --> 00:14:18.480]  他說「我」
[00:14:18.480 --> 00:14:22.000]  「也會說上帝會跟你的口同在」
[00:14:22.000 --> 00:14:24.040]  「從今以後,摩西你的口」
[00:14:24.040 --> 00:14:25.800]  「就是我上帝的口」
[00:14:25.840 --> 00:14:27.400]  「摩西,你所說的話」
[00:14:27.400 --> 00:14:30.440]  「就等於上帝我所說的話」
[00:14:30.440 --> 00:14:34.520]  其實摩西那兩個「我」
[00:14:34.520 --> 00:14:38.160]  和耶和華在這裡說的兩個「我」
[00:14:38.160 --> 00:14:40.600]  回應摩西的對話
[00:14:40.600 --> 00:14:42.320]  正正很特別
[00:14:42.320 --> 00:14:44.480]  就是要摩西分辨清楚
[00:14:44.480 --> 00:14:48.040]  究竟哪一個「我」才是焦點所在
[00:14:48.040 --> 00:14:49.520]  才是最重要的
[00:14:49.520 --> 00:14:52.760]  上帝很想跟摩西說
[00:14:52.800 --> 00:14:56.640]  「摩西,其實你要知道你是被造的」
[00:14:56.640 --> 00:15:01.160]  他說「我上帝才是創造的主」
[00:15:01.160 --> 00:15:04.600]  「祂能夠改變一切,更新一切」
[00:15:04.600 --> 00:15:06.200]  他再跟摩西說
[00:15:06.200 --> 00:15:08.680]  「你覺得自己不可能嗎?」
[00:15:08.680 --> 00:15:12.480]  「但我上帝是凡事都能的神」
[00:15:12.480 --> 00:15:15.160]  他說「我會賜能力」
[00:15:15.160 --> 00:15:18.320]  「讓你去面對我要交給你的挑戰」
[00:15:18.320 --> 00:15:21.040]  「面對交給你的使命」
[00:15:22.040 --> 00:15:26.040]  我想摩西是因著過去的挫敗
[00:15:26.040 --> 00:15:27.560]  一些人生的遭遇
[00:15:27.560 --> 00:15:30.880]  令他被過去的一些事困住了
[00:15:30.880 --> 00:15:34.560]  不斷覺得自己不可能、不能夠
[00:15:34.560 --> 00:15:37.640]  上帝很想讓摩西看見一件事
[00:15:37.640 --> 00:15:39.040]  「你看不看見?」
[00:15:39.040 --> 00:15:43.240]  「其實我,耶和華神才是創造主」
[00:15:43.240 --> 00:15:45.040]  「我是最認識你的」
[00:15:45.040 --> 00:15:48.360]  「我能夠使你去改變,有能力」
[00:15:48.400 --> 00:15:51.280]  「甚至成長去承擔這個挑戰」
[00:15:51.280 --> 00:15:54.360]  「你能夠勝任我去委派你的侍奉」
[00:15:54.360 --> 00:16:00.840]  丁子梅,不知道在這裡看摩西的自卑
[00:16:00.840 --> 00:16:03.080]  或者當中的說話
[00:16:03.080 --> 00:16:05.840]  會否其實都是你有些寫照
[00:16:05.840 --> 00:16:08.120]  你會否也有一些事
[00:16:08.120 --> 00:16:10.080]  或者有一些性格
[00:16:10.080 --> 00:16:12.040]  你覺得很難去突破
[00:16:12.040 --> 00:16:14.800]  你說「我是這樣的,改不了的」
[00:16:14.800 --> 00:16:16.920]  「沒有人可以改變我的」
[00:16:16.960 --> 00:16:18.800]  「沒有人可以改變我的」
[00:16:18.800 --> 00:16:20.720]  如果我以下所說的話
[00:16:20.720 --> 00:16:22.920]  是剛巧的話
[00:16:22.920 --> 00:16:26.480]  都是實屬雷同,只是巧合
[00:16:26.480 --> 00:16:30.160]  有時我會聽到有些人說
[00:16:30.160 --> 00:16:32.480]  「我的性格很被動」
[00:16:32.480 --> 00:16:34.440]  「我不懂得跟別人說話」
[00:16:34.440 --> 00:16:37.560]  「你要我在別人面前見證」
[00:16:37.560 --> 00:16:40.400]  「在同學面前說自己是基督徒」
[00:16:40.400 --> 00:16:44.280]  「還要分享上帝和生命的因典」
[00:16:44.320 --> 00:16:45.520]  他說「不,不可以的」
[00:16:45.520 --> 00:16:48.400]  「我很害怕的,我很害怕的」
[00:16:48.400 --> 00:16:49.840]  他說「我很害怕別人」
[00:16:49.840 --> 00:16:52.080]  「我一定不可以的」
[00:16:52.080 --> 00:16:54.320]  會否這些「我不可以的」
[00:16:54.320 --> 00:16:56.080]  「我沒有能力的」
[00:16:56.080 --> 00:16:57.880]  「我沒有這方面的恩賜」
[00:16:57.880 --> 00:16:59.560]  這些內心的聲音
[00:16:59.560 --> 00:17:03.120]  其實會否是你自己的聲音呢
[00:17:03.120 --> 00:17:05.440]  是你一些自我的否定
[00:17:05.440 --> 00:17:07.320]  其實上帝說「你可以的」
[00:17:07.320 --> 00:17:08.880]  你是否聽不到
[00:17:08.880 --> 00:17:11.160]  會否你這些自我否定的聲音
[00:17:11.200 --> 00:17:14.800]  都在阻礙你勇敢為主
[00:17:14.800 --> 00:17:17.960]  作見證或為主作侍奉
[00:17:17.960 --> 00:17:20.800]  今天很想鼓勵在座每一個你
[00:17:20.800 --> 00:17:22.120]  即使是初中
[00:17:22.120 --> 00:17:24.480]  但你不要看輕自己
[00:17:24.480 --> 00:17:27.440]  因為很多時候是我們自己限制
[00:17:27.440 --> 00:17:29.680]  或是自己框著自己
[00:17:29.680 --> 00:17:31.800]  在上帝的手中
[00:17:31.800 --> 00:17:33.280]  沒有東西是不可能的
[00:17:33.280 --> 00:17:34.280]  沒有東西是難成的
[00:17:34.280 --> 00:17:36.320]  因為祂就是創天造地
[00:17:36.320 --> 00:17:38.280]  改變一切的上帝
[00:17:39.120 --> 00:17:41.120]  上帝呼召我們每一個人
[00:17:41.120 --> 00:17:43.040]  起來侍奉祂
[00:17:43.040 --> 00:17:45.720]  服侍上帝、服侍人
[00:17:45.720 --> 00:17:47.680]  祂的使命
[00:17:47.680 --> 00:17:50.600]  去侍奉、愛神、愛人
[00:17:50.600 --> 00:17:52.920]  不只是給某一撮基督徒
[00:17:52.920 --> 00:17:54.520]  不只是給你旁邊的
[00:17:54.520 --> 00:17:55.880]  不只是給導師
[00:17:55.880 --> 00:17:57.520]  不只是給傳道人
[00:17:57.520 --> 00:17:59.360]  祂的大使命
[00:17:59.360 --> 00:18:01.800]  愛神、愛人的吩咐
[00:18:01.800 --> 00:18:05.280]  是給我們每一個相信耶穌基督的人
[00:18:05.280 --> 00:18:07.640]  祂也說祂會給我們能力
[00:18:08.240 --> 00:18:10.320]  所以我們要緊記
[00:18:10.320 --> 00:18:13.360]  神的能力是超越人的不足
[00:18:13.360 --> 00:18:15.480]  經驗、甚至是才幹
[00:18:15.480 --> 00:18:17.800]  情況就像甚麼呢
[00:18:17.800 --> 00:18:19.680]  就像我們會看自己
[00:18:19.680 --> 00:18:21.720]  好像一輛很廢的車
[00:18:21.720 --> 00:18:24.800]  就像一輛很舊的老爺車
[00:18:24.800 --> 00:18:26.520]  你覺得自己很差
[00:18:26.520 --> 00:18:28.280]  走路已經算是好的
[00:18:28.280 --> 00:18:30.680]  回來教會已經算是好的
[00:18:30.680 --> 00:18:32.400]  但原來當我們願意
[00:18:32.400 --> 00:18:36.120]  將自己放在上帝創造主的手中時
[00:18:36.160 --> 00:18:39.480]  你可能會驚訝自己有不一樣的改變
[00:18:39.480 --> 00:18:42.640]  大家知道這是甚麼嗎
[00:18:42.640 --> 00:18:43.760]  這個就是…
[00:18:43.760 --> 00:18:44.680]  原來發現…
[00:18:44.680 --> 00:18:46.440]  這個就是「轉變者」
[00:18:46.440 --> 00:18:50.560]  我知道中一級有一個小組叫「轉變者」
[00:18:50.560 --> 00:18:52.680]  不知道是否這個意思
[00:18:52.680 --> 00:18:55.600]  原來當我們願意將我們這個
[00:18:55.600 --> 00:18:57.360]  好像很廢的人
[00:18:57.360 --> 00:18:58.560]  覺得自己很廢的人
[00:18:58.560 --> 00:18:59.920]  放在上帝手中時
[00:18:59.920 --> 00:19:04.320]  你會發現上帝是能使不可能成為可能
[00:19:04.360 --> 00:19:09.840]  我們能成為一個為主爭戰的勇士
[00:19:09.840 --> 00:19:13.760]  去侍奉上帝、去愛人、愛神
[00:19:13.760 --> 00:19:19.680]  盼望我們成為願意放在上帝手中的轉變者
[00:19:19.680 --> 00:19:23.120]  正如今年的年度主題
[00:19:23.120 --> 00:19:25.120]  也是「轉變我們的生命」
[00:19:25.120 --> 00:19:26.720]  「為基督而發光」
[00:19:26.720 --> 00:19:31.080]  盼望我們真的願意放下自己的聲音
[00:19:31.080 --> 00:19:32.800]  一些自我否定的聲音
[00:19:32.800 --> 00:19:34.080]  去信服主
[00:19:34.120 --> 00:19:36.920]  祂對你的呼召、對你的邀請
