
[00:00:00.000 --> 00:00:02.800]  今天跟大家分享訊息
[00:02:48.240 --> 00:02:52.080]  原來猜拳或者宣教這件事
[00:02:52.080 --> 00:02:54.360]  當我們去服侍不同年齡層的群體
[00:02:54.360 --> 00:02:56.000]  或者不同背景的人
[00:02:56.000 --> 00:02:58.000]  其實也可以說是宣教
[00:02:58.000 --> 00:02:59.280]  的確
[00:02:59.280 --> 00:03:02.080]  每一個基督徒都是一個宣教士
[00:03:02.080 --> 00:03:04.480]  不過試試問問我們自己
[00:03:04.480 --> 00:03:08.240]  我們又如何去預備自己成為這個宣教士呢?
[00:03:08.240 --> 00:03:11.000]  今天很想透過《路加福音》的20章
[00:03:11.000 --> 00:03:11.840]  一讀20字
[00:03:11.840 --> 00:03:12.760]  然後我們一起看看
[00:03:12.760 --> 00:03:15.120]  昔日耶穌對一群門徒的提醒
[00:03:15.120 --> 00:03:17.840]  如何也成為我們的提醒去預備自己呢?
[00:03:17.840 --> 00:03:20.320]  然後我們先一起讀讀這段經文
[00:03:20.320 --> 00:03:21.360]  經文比較長的
[00:03:21.360 --> 00:03:22.080]  不如這樣
[00:03:22.080 --> 00:03:25.480]  先請第一位姐妹讀1-4節
[00:03:25.480 --> 00:03:28.760]  然後我會讀第5節到第16節
[00:03:28.760 --> 00:03:31.720]  然後再邀請大家讀17-20節
[00:03:31.720 --> 00:03:33.200]  先請大家讀1-4節
[00:03:33.200 --> 00:03:34.000]  準備起
[00:03:34.000 --> 00:04:03.720]  (念念不忘)
[00:04:03.720 --> 00:04:05.280]  不要戴持囊
[00:04:05.280 --> 00:04:06.680]  要戴很多
[00:04:06.680 --> 00:04:36.640]  (念念不忘)
[00:04:36.640 --> 00:04:38.640]  要醫治那城裡的病人
[00:04:38.640 --> 00:04:39.520]  對他們說
[00:04:39.520 --> 00:04:41.280]  神的國臨近你們了
[00:04:41.280 --> 00:04:42.960]  無論進那一城
[00:04:42.960 --> 00:04:44.280]  人若不接待你們
[00:04:44.280 --> 00:04:45.840]  你們就到街上去說
[00:04:45.840 --> 00:04:49.680]  就是你們城裡的塵土黏在我們的腳上
[00:04:49.680 --> 00:04:51.680]  我們也當著你們擦去
[00:04:51.680 --> 00:04:52.880]  雖然如此
[00:04:52.880 --> 00:04:54.120]  你們該知道
[00:04:54.120 --> 00:04:55.720]  神的國臨近了
[00:04:55.720 --> 00:04:56.880]  我告訴你們
[00:04:56.880 --> 00:04:57.960]  當審判的日子
[00:04:57.960 --> 00:04:59.240]  所多麼所受的
[00:04:59.240 --> 00:05:01.600]  比那城還容易受呢?
[00:05:01.600 --> 00:05:02.960]  哥拉遜啊
[00:05:02.960 --> 00:05:03.760]  你有禍了
[00:05:03.760 --> 00:05:04.720]  巴塞大啊
[00:05:04.720 --> 00:05:05.680]  你有禍了
[00:05:05.680 --> 00:05:07.960]  因為在你們中間所行的義能
[00:05:07.960 --> 00:05:10.000]  若幸在泰爾西頓
[00:05:10.000 --> 00:05:12.120]  他們早已披麻蒙灰
[00:05:12.120 --> 00:05:13.760]  坐在地上悔改了
[00:05:13.760 --> 00:05:15.200]  當審判的日子
[00:05:15.200 --> 00:05:16.680]  泰爾西頓所受的
[00:05:16.680 --> 00:05:18.680]  比你們還容易受呢?
[00:05:18.680 --> 00:05:20.120]  加伯隆啊
[00:05:20.120 --> 00:05:23.400]  你已經升到天上
[00:05:23.400 --> 00:05:25.240]  將來必推下陰間
[00:05:25.240 --> 00:05:26.800]  有對門徒說
[00:05:26.800 --> 00:05:29.120]  聽從你們的就是聽從我
[00:05:29.120 --> 00:05:31.280]  棄絕你們的就是棄絕我
[00:05:31.280 --> 00:05:34.040]  棄絕我的就是棄絕那差我來的
[00:05:34.040 --> 00:05:34.400]  好
[00:05:34.400 --> 00:05:35.480]  邀請大家讀十七字
[00:05:35.480 --> 00:05:36.000]  請
[00:05:37.000 --> 00:05:40.000]  歡歡喜喜地回來說
[00:05:40.000 --> 00:06:07.000]  (念念不忘)
[00:06:07.000 --> 00:06:09.000]  我們一起才有圖稿?
[00:06:09.000 --> 00:06:29.000]  (念念不忘)
[00:06:29.000 --> 00:06:31.480]  剛才大家讀了這二十字的經文
[00:06:31.480 --> 00:06:33.160]  你會看到很顯而易見
[00:06:33.160 --> 00:06:34.840]  或者大家以前也看過
[00:06:34.840 --> 00:06:37.320]  就是說耶穌去差遣這七十個人
[00:06:37.320 --> 00:06:40.520]  或者有些譯本說差七十二個人去傳道
[00:06:40.520 --> 00:06:41.680]  不過很特別
[00:06:41.680 --> 00:06:43.680]  路加的記載裡面
[00:06:43.680 --> 00:06:45.880]  原來在前一章我們會發現
[00:06:45.880 --> 00:06:49.920]  原來其實耶穌已經差過十二個門徒
[00:06:49.920 --> 00:06:51.520]  同樣先去這麼做過
[00:06:51.520 --> 00:06:53.160]  對比前一段
[00:06:53.160 --> 00:06:54.000]  你會看到
[00:06:54.000 --> 00:06:55.440]  Compare(比較)之下
[00:06:55.440 --> 00:06:58.000]  這裡十章所說的
[00:06:58.000 --> 00:06:59.600]  其實是更加詳細的
[00:06:59.600 --> 00:07:03.600]  他說了很多傳道者和宣講對象的關係
[00:07:03.600 --> 00:07:05.080]  以及當中的互動
[00:07:05.600 --> 00:07:06.600]  而特別的是
[00:07:06.600 --> 00:07:07.320]  在十章
[00:07:07.320 --> 00:07:08.600]  剛才大家讀的經文
[00:07:08.600 --> 00:07:10.600]  其實是路加獨有的記載
[00:07:10.600 --> 00:07:12.600]  其他四幅音書是沒有記載的
[00:07:12.600 --> 00:07:15.200]  路加這樣帶出這樣的編排
[00:07:15.200 --> 00:07:16.680]  其實很想說的就是
[00:07:16.680 --> 00:07:18.680]  原來宣教的路
[00:07:18.680 --> 00:07:22.160]  不單單只是十二門徒去承擔
[00:07:22.160 --> 00:07:23.240]  更加重要的是
[00:07:23.240 --> 00:07:25.720]  是有更加多人去承擔這個使命
[00:07:25.720 --> 00:07:28.120]  而在這二十字的經文裡面
[00:07:28.120 --> 00:07:30.120]  我們可以看到三個提醒
[00:07:30.120 --> 00:07:32.520]  我們先看到進入第一個提醒
[00:07:32.520 --> 00:07:34.000]  就是關於腳的提醒
[00:07:34.000 --> 00:07:36.600]  當你看一到第四節的時候
[00:07:36.600 --> 00:07:39.800]  我們會先看到一些內容和過程
[00:07:39.800 --> 00:07:42.280]  經文說耶穌設立了七十個人
[00:07:42.280 --> 00:07:44.280]  兩個兩個這樣猜出去
[00:07:44.280 --> 00:07:45.400]  可能我們會問的是
[00:07:45.400 --> 00:07:47.000]  為什麼是兩個兩個呢?
[00:07:47.000 --> 00:07:50.200]  因為這個源自於當時舊約的傳統
[00:07:50.200 --> 00:07:52.400]  要有一個關於見證人的要求
[00:07:52.400 --> 00:07:54.800]  就是要有一個人說一件事的時候
[00:07:54.800 --> 00:07:56.800]  要另一個人去見證這個過程
[00:07:56.800 --> 00:08:01.000]  同樣原來當時遠行的一些Pattern(模式)
[00:08:01.000 --> 00:08:03.000]  都是兩個兩個這樣出發的
[00:08:03.800 --> 00:08:06.800]  所以這群人其實就是兩個兩個
[00:08:06.800 --> 00:08:09.200]  被耶穌猜去他們要去的地方
[00:08:09.200 --> 00:08:10.800]  不過在出發之前
[00:08:10.800 --> 00:08:12.800]  耶穌帶給他們三個的Tuning(調整)
[00:08:12.800 --> 00:08:15.800]  Tune他們應該要怎樣去走前面的路
[00:08:15.800 --> 00:08:18.400]  他首先說到的是需要
[00:08:18.400 --> 00:08:20.800]  經文說要收的莊稼多
[00:08:20.800 --> 00:08:21.800]  做工的人少
[00:08:21.800 --> 00:08:24.400]  所以你們當求莊稼的主打發工人
[00:08:24.400 --> 00:08:26.000]  出去收他的莊稼
[00:08:26.000 --> 00:08:28.400]  耶穌猜七十人出去
[00:08:28.400 --> 00:08:31.600]  不過他仍然說到的是做工的人少
[00:08:32.200 --> 00:08:35.600]  耶穌很想在這裡帶出的就是需要和異象
[00:08:35.600 --> 00:08:38.400]  要收的莊稼多正正是說
[00:08:38.400 --> 00:08:40.000]  他正在說的是需要
[00:08:40.000 --> 00:08:41.600]  做工的人少
[00:08:41.600 --> 00:08:44.800]  正正是期望有更加多人去傳福音
[00:08:44.800 --> 00:08:48.800]  這七十人正正成為了門徒
[00:08:48.800 --> 00:08:51.200]  成為大使命的起始點
[00:08:51.200 --> 00:08:53.200]  他們去傳道
[00:08:53.200 --> 00:08:56.600]  其實為的是令到更加多人回轉的時候
[00:08:56.600 --> 00:08:59.200]  同樣都一起去參與這個傳道的工作
[00:08:59.200 --> 00:09:01.400]  不過在這一句裡面
[00:09:01.400 --> 00:09:03.200]  更加有一個字很重要
[00:09:03.200 --> 00:09:04.600]  就是求這個字
[00:09:04.600 --> 00:09:08.800]  正正帶出那群人去回應需要之前
[00:09:08.800 --> 00:09:11.200]  其實更加重要的就是他們要禱告
[00:09:11.200 --> 00:09:14.400]  他們禱告的時候正正是要帶出什麼呢?
[00:09:14.400 --> 00:09:16.200]  耶穌很想提醒這群門徒
[00:09:16.200 --> 00:09:19.800]  他們要記得神才是這個救恩計劃的主角
[00:09:19.800 --> 00:09:22.400]  要出去收更多莊稼的同時
[00:09:22.400 --> 00:09:25.200]  不要忘記神才是莊稼的主
[00:09:25.200 --> 00:09:28.800]  第二個耶穌帶給他們的Tuning是什麼呢?
[00:09:29.000 --> 00:09:32.800]  耶穌說他們要如同羊羔進入狼群一樣
[00:09:32.800 --> 00:09:35.000]  當我們看到這一節的時候
[00:09:35.000 --> 00:09:36.600]  很多時候我們想像到的就是
[00:09:36.600 --> 00:09:38.600]  一個很恐怖很危險的場景
[00:09:38.600 --> 00:09:45.400]  不過當我們看回舊約一些關於羊的景象的用法的時候
[00:09:45.400 --> 00:09:49.000]  你會看到舊約很多時候都是用羊比喻以色列文的
[00:09:49.000 --> 00:09:51.400]  但是當中是說什麼的場景呢?
[00:09:51.400 --> 00:09:54.400]  我們試試看一下《而賽亞書》40章的11節
[00:09:54.400 --> 00:09:56.000]  其實你會看到這裡
[00:09:56.000 --> 00:09:58.800]  甚至其實《以西傑書》都有相類似的記載
[00:09:59.000 --> 00:10:03.000]  它同樣都說到羊正正是以色列文
[00:10:03.000 --> 00:10:06.200]  而同樣的內容和信息是什麼呢?
[00:10:06.200 --> 00:10:09.400]  正正就是在說這群神的民族
[00:10:09.400 --> 00:10:12.200]  是會得到神的保護和拯救
[00:10:12.200 --> 00:10:15.400]  當我們apply回到這段經文的時候
[00:10:15.400 --> 00:10:18.200]  其實耶穌很想帶出更加多的就是
[00:10:18.200 --> 00:10:22.000]  即使這群門徒他們要被拆去一個危險之地
[00:10:22.000 --> 00:10:23.600]  可能你會經歷被拒絕
[00:10:23.600 --> 00:10:25.200]  但是更加重要
[00:10:25.200 --> 00:10:27.000]  耶穌很想提醒他們的是
[00:10:27.200 --> 00:10:30.200]  在這個過程中你仍然會得到神的眷由
[00:10:30.200 --> 00:10:33.000]  仍然可以行出使命
[00:10:33.000 --> 00:10:36.400]  第三個tuning是什麼呢?
[00:10:36.400 --> 00:10:37.600]  第四節
[00:10:37.600 --> 00:10:39.400]  他帶出四個不要
[00:10:39.400 --> 00:10:40.400]  不要帶錢囊
[00:10:40.400 --> 00:10:41.400]  不要帶口袋
[00:10:41.400 --> 00:10:42.200]  不要帶鞋
[00:10:42.200 --> 00:10:42.800]  造女信不要
[00:10:42.800 --> 00:10:43.800]  問人的安
[00:10:43.800 --> 00:10:46.200]  為什麼有這四個不要呢?
[00:10:46.200 --> 00:10:47.400]  他想帶出什麼呢?
[00:10:47.400 --> 00:10:50.800]  原來當中其實都有很多關於舊約的用法
[00:10:50.800 --> 00:10:53.600]  試想一下舊約一些的用法
[00:10:53.600 --> 00:10:54.800]  先說說鞋
[00:10:55.000 --> 00:10:58.000]  原來在出埃及記的十二章
[00:10:58.000 --> 00:11:01.600]  其實都有說過關於鞋的一些景象
[00:11:01.600 --> 00:11:03.400]  當時發生什麼事呢?
[00:11:03.400 --> 00:11:05.200]  正正就是以色列人出埃及
[00:11:05.200 --> 00:11:06.600]  他出埃及之前
[00:11:06.600 --> 00:11:10.200]  神吩咐以色列民要去吃這個如月節的羊羔
[00:11:10.200 --> 00:11:13.600]  他叫他們要穿好鞋子準備隨時逃跑
[00:11:13.600 --> 00:11:16.600]  不過在新約這裡的用法
[00:11:16.600 --> 00:11:18.400]  原來耶穌說不要帶鞋子
[00:11:18.400 --> 00:11:19.800]  原來更加帶出的就是
[00:11:19.800 --> 00:11:24.200]  原來當時以色列人出埃及的時候要穿好鞋子逃跑
[00:11:24.200 --> 00:11:26.800]  而在這個情境他連鞋子都穿不上的時候
[00:11:26.800 --> 00:11:30.000]  就更加有迫切性地行出使命
[00:11:30.000 --> 00:11:34.800]  同樣當我們看獵王記下的四章二十九節
[00:11:34.800 --> 00:11:37.800]  其實原來當時以利沙都有同樣的情況
[00:11:37.800 --> 00:11:41.000]  原來他去叫僕人去為他做一些事的時候
[00:11:41.000 --> 00:11:43.600]  他都叫他在路上不要問人的安
[00:11:43.600 --> 00:11:47.000]  正正就是帶出原來他去做這個任務的時候
[00:11:47.000 --> 00:11:49.000]  那個迫切性就是要這麼強烈
[00:11:49.000 --> 00:11:52.600]  這四個不其實帶給他們一個提醒
[00:11:52.800 --> 00:11:56.000]  他們要在過程中迫切地回應
[00:11:56.000 --> 00:11:58.000]  但同樣原來這個迫切性
[00:11:58.000 --> 00:12:00.200]  更加背後還有一個重要的訊息就是
[00:12:00.200 --> 00:12:02.400]  你來不及做這些預備
[00:12:02.400 --> 00:12:04.000]  但同樣在這個路途上
[00:12:04.000 --> 00:12:08.400]  你要相信的是神仍然會供應你在路途上一切的所需
[00:12:08.400 --> 00:12:11.000]  正如剛才我們讀的經文裡面
[00:12:11.000 --> 00:12:12.400]  之後都有說的就是
[00:12:12.400 --> 00:12:14.600]  原來工人得工價是應當的
[00:12:14.600 --> 00:12:17.000]  當他們進入他那一家的時候
[00:12:17.000 --> 00:12:20.000]  他都相信的就是接待他們的那一家
[00:12:20.000 --> 00:12:21.800]  他會供應他們的需要
[00:12:22.800 --> 00:12:24.400]  頭四節的經文
[00:12:24.400 --> 00:12:25.600]  這三個的tuning
[00:12:25.600 --> 00:12:27.400]  其實耶穌很想做些什麼呢
[00:12:27.400 --> 00:12:31.800]  他很想帶這七十個人去看見那個需要和意象
[00:12:31.800 --> 00:12:33.800]  不過他更加挑戰他們的是
[00:12:33.800 --> 00:12:36.200]  不單單只是眼看見那些需要
[00:12:36.200 --> 00:12:38.200]  更加要用腳去回應
[00:12:38.200 --> 00:12:40.600]  同樣伴隨著的是什麼呢
[00:12:40.600 --> 00:12:42.200]  就是他們要禱告
[00:12:42.200 --> 00:12:43.600]  要有信心的拜上
[00:12:43.600 --> 00:12:46.400]  透過禱告他能夠宣認的就是
[00:12:46.400 --> 00:12:48.800]  神在過程裡面是掌權
[00:12:48.800 --> 00:12:50.200]  還有神在過程裡面
[00:12:50.200 --> 00:12:51.600]  即使面對很多事情也好
[00:12:51.600 --> 00:12:53.600]  他仍然是會供應他們
[00:12:53.600 --> 00:12:55.600]  弟兄姊妹
[00:12:55.600 --> 00:12:57.400]  看見需要
[00:12:57.400 --> 00:12:58.800]  禱告伴隨
[00:12:58.800 --> 00:13:00.400]  迫切回應
[00:13:00.400 --> 00:13:02.200]  其實是頭四節
[00:13:02.200 --> 00:13:04.200]  耶穌很想帶出的重點
[00:13:04.200 --> 00:13:07.000]  不過當我們回到現實生活的時候
[00:13:07.000 --> 00:13:08.200]  又是一個什麼處境呢
[00:13:08.200 --> 00:13:12.000]  好像往往我們少了一個迫切性去回應
[00:13:12.000 --> 00:13:14.200]  我們很多時候看見
[00:13:14.200 --> 00:13:17.200]  需要處處有很多傳福音的機會
[00:13:17.200 --> 00:13:19.200]  我們進到升降機口的時候
[00:13:19.200 --> 00:13:21.000]  我們看見有很多的poster
[00:13:21.400 --> 00:13:23.200]  很多傳福音的機會
[00:13:23.200 --> 00:13:24.800]  可能我們有機會參加短宣
[00:13:24.800 --> 00:13:25.800]  有很多不同的東西
[00:13:25.800 --> 00:13:27.200]  不過同一時間
[00:13:27.200 --> 00:13:30.000]  我們心裡面有很多hesitation(猶豫)
[00:13:30.000 --> 00:13:32.600]  那些hesitation有些是可以理解的
[00:13:32.600 --> 00:13:34.400]  不過可能很多時候
[00:13:34.400 --> 00:13:36.200]  可能會有這樣的情況在裡面
[00:13:36.200 --> 00:13:37.200]  啊
[00:13:37.200 --> 00:13:39.000]  有短宣
[00:13:39.000 --> 00:13:41.000]  有很多不同的需要可以去服侍
[00:13:41.000 --> 00:13:42.200]  啊
[00:13:42.200 --> 00:13:44.000]  但是好像最近
[00:13:44.000 --> 00:13:46.000]  不知道香港express出了便宜機票
[00:13:46.000 --> 00:13:47.800]  不如先想想去旅行吧
[00:13:47.800 --> 00:13:49.000]  之後再看看怎樣吧
[00:13:49.600 --> 00:13:51.800]  哇 那個服侍的需要
[00:13:51.800 --> 00:13:52.600]  那個短宣
[00:13:52.600 --> 00:13:54.000]  其實好像沒有什麼位置
[00:13:54.000 --> 00:13:55.800]  不如留給旁邊那個吧
[00:13:55.800 --> 00:13:57.800]  啊 我很多東西都不懂
[00:13:57.800 --> 00:13:59.600]  不如我留待下一次吧
[00:13:59.600 --> 00:14:01.200]  慢慢慢慢
[00:14:01.200 --> 00:14:02.200]  這些需要
[00:14:02.200 --> 00:14:04.800]  慢慢慢慢我們看升降機的poster
[00:14:04.800 --> 00:14:07.000]  其實只是一個information(資訊)
[00:14:07.000 --> 00:14:09.800]  啊 這個機會不錯
[00:14:09.800 --> 00:14:11.000]  不過下次吧
[00:14:11.000 --> 00:14:13.800]  當我們在敬拜裡面
[00:14:13.800 --> 00:14:15.800]  崇拜裡面唱歌的時候
[00:14:15.800 --> 00:14:17.400]  我們經常唱的是什麼呢
[00:14:17.600 --> 00:14:19.000]  請差遣他
[00:14:19.000 --> 00:14:20.800]  替你宣告你是神
[00:14:20.800 --> 00:14:22.000]  不關我的事
[00:14:22.000 --> 00:14:24.600]  或者可能這幾年
[00:14:24.600 --> 00:14:26.400]  確實我們少了很多
[00:14:26.400 --> 00:14:27.400]  這些平台
[00:14:27.400 --> 00:14:29.400]  我們去實踐或者去回應
[00:14:29.400 --> 00:14:32.200]  我們很多時候信仰說多一點
[00:14:32.200 --> 00:14:34.000]  關於我們內心的掙扎
[00:14:34.000 --> 00:14:35.200]  面對環境的困難
[00:14:35.200 --> 00:14:38.600]  我們怎樣讓信仰幫我們面對我們生命的處境
[00:14:38.600 --> 00:14:40.400]  不過我發現的是
[00:14:40.400 --> 00:14:41.400]  同樣慢慢慢慢
[00:14:41.400 --> 00:14:44.000]  我們信仰確實少了另一個面向
[00:14:44.000 --> 00:14:45.400]  我們缺少了什麼呢
[00:14:45.600 --> 00:14:48.000]  我們缺少了信仰的天國觀
[00:14:48.000 --> 00:14:49.600]  即是怎樣呢
[00:14:49.600 --> 00:14:53.200]  我們很多時候就是在想信仰怎樣幫我們面對處境
[00:14:53.200 --> 00:14:55.000]  但同樣我們少了一個位置
[00:14:55.000 --> 00:14:56.000]  去想一下的就是
[00:14:56.000 --> 00:14:57.400]  我作為基督徒
[00:14:57.400 --> 00:14:59.000]  我怎樣去踏出多一步
[00:14:59.000 --> 00:15:01.200]  去為神的國度去做一件事
[00:15:01.200 --> 00:15:03.800]  很多時候可能我們著重的就是
[00:15:03.800 --> 00:15:05.800]  環境帶給我們少了一個動力
[00:15:05.800 --> 00:15:07.000]  我們去踏出多一步
[00:15:07.000 --> 00:15:08.200]  但弟兄姊妹
[00:15:08.200 --> 00:15:10.400]  確實現在很多事情都復常了
[00:15:10.400 --> 00:15:13.600]  我們又願不願意踏出一步去回應呢
[00:15:13.600 --> 00:15:17.800]  我記得幾年前聽過一個年青人這樣分享
[00:15:17.800 --> 00:15:21.000]  他當時在大學讀一年三學
[00:15:21.000 --> 00:15:22.400]  他是一位醫科生
[00:15:22.400 --> 00:15:24.800]  他當時有一年的gap year
[00:15:24.800 --> 00:15:26.000]  他就分享到說
[00:15:26.000 --> 00:15:28.400]  很想在信仰上去做一些事情
[00:15:28.400 --> 00:15:30.800]  他原本自己有很多的想法
[00:15:30.800 --> 00:15:33.000]  他有想過用半年的時間
[00:15:33.000 --> 00:15:35.600]  去一艘福音船叫做Logos Hope
[00:15:35.600 --> 00:15:39.000]  去不同的地方體驗福音的工作
[00:15:39.000 --> 00:15:41.800]  同一時間他想著下半年就去
[00:15:42.000 --> 00:15:44.200]  Cambodia 即是柬埔寨那裡
[00:15:44.200 --> 00:15:45.600]  去做一些不同的體驗
[00:15:45.600 --> 00:15:47.200]  不過不幸的是
[00:15:47.200 --> 00:15:49.000]  當時遇著covid
[00:15:49.000 --> 00:15:51.000]  令到他很多計劃都沒有了
[00:15:51.000 --> 00:15:52.600]  輾轉之下
[00:15:52.600 --> 00:15:54.000]  透過他靈修祈禱
[00:15:54.000 --> 00:15:58.200]  甚至他跟一些負責的人
[00:15:58.200 --> 00:15:59.200]  去談過之後
[00:15:59.200 --> 00:16:01.800]  突然間他萌生了一個念頭
[00:16:01.800 --> 00:16:04.000]  就是不如有機會
[00:16:04.000 --> 00:16:06.800]  他有一個機會可以去正新書院去服侍
[00:16:06.800 --> 00:16:08.400]  坦白說
[00:16:08.400 --> 00:16:09.400]  對於這個年青人來說
[00:16:09.400 --> 00:16:10.600]  其實是一個很大的挑戰
[00:16:11.200 --> 00:16:13.200]  因為以我認識的這個年青人
[00:16:13.200 --> 00:16:15.200]  其實他是一個比較斯文
[00:16:15.200 --> 00:16:18.600]  比較內向的年青人
[00:16:18.600 --> 00:16:21.800]  確實他要面對一些曾經犯過的事
[00:16:21.800 --> 00:16:24.400]  甚至有很多經歷的年青人來說
[00:16:24.400 --> 00:16:26.600]  甚至他要在服侍的過程中
[00:16:26.600 --> 00:16:28.400]  他整年在一個過程中
[00:16:28.400 --> 00:16:29.600]  他一個星期
[00:16:29.600 --> 00:16:30.600]  可能要隔一天
[00:16:30.600 --> 00:16:33.200]  他就要去正新書院那裡睡
[00:16:33.200 --> 00:16:35.000]  在荒山野嶺的地方睡
[00:16:35.000 --> 00:16:37.000]  甚至很多很tough的服侍
[00:16:37.000 --> 00:16:39.400]  確實對於他來說都很不容易
[00:16:39.400 --> 00:16:40.800]  不過
[00:16:40.800 --> 00:16:42.000]  這個年青人分享
[00:16:42.000 --> 00:16:42.600]  他說
[00:16:42.600 --> 00:16:45.200]  他在過程中都有很多不同的掙扎
[00:16:45.200 --> 00:16:46.600]  不過同樣
[00:16:46.600 --> 00:16:47.800]  當他在過程中
[00:16:47.800 --> 00:16:49.200]  他都問自己一個問題
[00:16:49.200 --> 00:16:52.600]  我可以為神的國去做些什麼呢
[00:16:52.600 --> 00:16:55.000]  所以他膽粗粗
[00:16:55.000 --> 00:16:58.200]  就去找了正新書院的校長去談
[00:16:58.200 --> 00:16:59.800]  見面去談一下
[00:16:59.800 --> 00:17:01.600]  校長就給了他一本書
[00:17:01.600 --> 00:17:03.400]  講解一下
[00:17:03.400 --> 00:17:05.200]  他的教育理念
[00:17:05.200 --> 00:17:07.400]  如何透過一些生命的互動
