
[00:00:00.000 --> 00:00:05.000]  祈求天父感恩 冬至之後我們也在等候聖誕的佳節
[00:01:46.000 --> 00:01:49.000]  這個是另一個我覺得可以
[00:01:49.000 --> 00:01:51.000]  我們開放的機會
[00:01:51.000 --> 00:01:54.000]  我知道中山珠海那邊的教會相當之好
[00:01:54.000 --> 00:01:57.000]  我知道梅士牧師他們已經在那邊生活得很好
[00:01:57.000 --> 00:02:03.000]  但是再回到小梅沙潮州那邊就沒有那麼多
[00:02:03.000 --> 00:02:05.000]  好的教會可能要去到潮州才有
[00:02:05.000 --> 00:02:10.000]  所以我們期望在我們近沙頭角這邊
[00:02:10.000 --> 00:02:11.000]  能夠有一個開展
[00:02:11.000 --> 00:02:13.000]  大家要懇切為這件事去禱告
[00:02:13.000 --> 00:02:16.000]  也都懇切的為到二Man建量去祈禱
[00:02:16.000 --> 00:02:19.000]  我們能夠這一刻在最艱難的時候
[00:02:19.000 --> 00:02:23.000]  看著這個時間如何一起去守望
[00:02:23.000 --> 00:02:25.000]  所以大家的禱告是很重要的
[00:02:25.000 --> 00:02:29.000]  我今天講到是用真言書開始
[00:02:29.000 --> 00:02:30.000]  為什麼用真言書呢
[00:02:30.000 --> 00:02:32.000]  曾經在年度計劃裡面
[00:02:32.000 --> 00:02:34.000]  應許過今年是講真言書
[00:02:34.000 --> 00:02:37.000]  不過我們在子堂講真言書的時候
[00:02:37.000 --> 00:02:38.000]  特別在孟晚山講過
[00:02:38.000 --> 00:02:40.000]  發覺很難講
[00:02:40.000 --> 00:02:41.000]  童工說真的不知道怎麼辦
[00:02:41.000 --> 00:02:42.000]  預備得很辛苦
[00:02:42.000 --> 00:02:43.000]  他們都講到的
[00:02:43.000 --> 00:02:45.000]  不過都是預備的過程很艱難
[00:02:45.000 --> 00:02:46.000]  不如這樣吧
[00:02:46.000 --> 00:02:48.000]  今年就由我來說
[00:02:48.000 --> 00:02:50.000]  我在各個堂子去講真言
[00:02:50.000 --> 00:02:51.000]  我選了幾個題目
[00:02:51.000 --> 00:02:55.000]  包括今天是真言與公義
[00:02:55.000 --> 00:02:58.000]  因為公義是一個比較稀有的商品
[00:02:58.000 --> 00:02:59.000]  在世界上
[00:02:59.000 --> 00:03:02.000]  最後在世界上都很難尋求絕對的公義
[00:03:02.000 --> 00:03:04.000]  我自己小時候都試過
[00:03:04.000 --> 00:03:05.000]  自己做社工
[00:03:05.000 --> 00:03:07.000]  跟小朋友被人告
[00:03:07.000 --> 00:03:08.000]  打人
[00:03:08.000 --> 00:03:11.000]  到最後認不認罪是不太重要的
[00:03:11.000 --> 00:03:13.000]  怎樣判得最少才是最重要的
[00:03:13.000 --> 00:03:14.000]  從某個角度
[00:03:14.000 --> 00:03:16.000]  有時候我們很難接受這些情況
[00:03:16.000 --> 00:03:20.000]  人世間往往有限制和缺陷
[00:03:20.000 --> 00:03:21.000]  選了公義
[00:03:21.000 --> 00:03:24.000]  接下來有機會和大家講貧窮
[00:03:24.000 --> 00:03:25.000]  或者貧富
[00:03:25.000 --> 00:03:27.000]  和自己的關係
[00:03:27.000 --> 00:03:28.000]  和社會的關係
[00:03:28.000 --> 00:03:32.000]  因為我們整個在接下來這一年
[00:03:32.000 --> 00:03:33.000]  我們都很期望
[00:03:33.000 --> 00:03:36.000]  我們能夠和整個社區有一個更緊密的結合
[00:03:36.000 --> 00:03:38.000]  因為我經常和童工說
[00:03:38.000 --> 00:03:40.000]  基督教在中國200年
[00:03:40.000 --> 00:03:41.000]  在200年裏面
[00:03:41.000 --> 00:03:42.000]  我們很多時候
[00:03:42.000 --> 00:03:45.000]  怎樣生存成為一個信仰都很艱難
[00:03:45.000 --> 00:03:46.000]  但是200年後
[00:03:46.000 --> 00:03:47.000]  可能到我們這一代人
[00:03:47.000 --> 00:03:49.000]  我們怎樣能夠和社會有一個關係
[00:03:49.000 --> 00:03:51.000]  都是我們這一代人的責任
[00:03:51.000 --> 00:03:53.000]  所以今天開始
[00:03:53.000 --> 00:03:57.000]  想和大家讀了今天的經文
[00:03:57.000 --> 00:03:59.000]  不如這樣
[00:03:59.000 --> 00:04:01.000]  我們請弟兄讀黑色字
[00:04:01.000 --> 00:04:03.000]  姐妹讀紅色字
[00:04:03.000 --> 00:04:04.000]  我們一起讀了
[00:04:04.000 --> 00:04:09.000]  這個《針研書》第十章的一系列的經文
[00:04:09.000 --> 00:04:12.000]  《針研書》第十章的一系列的經文
[00:04:12.000 --> 00:04:13.000]  我們來吧
[00:04:13.000 --> 00:04:14.000]  弟兄先
[00:04:14.000 --> 00:04:15.000]  一二三
[00:04:15.000 --> 00:04:18.000]  義人的口是生命的泉源
[00:04:18.000 --> 00:04:21.000]  惡人的口藏匿殘暴
[00:04:21.000 --> 00:04:23.000]  行挑啟爭端
[00:04:23.000 --> 00:04:26.000]  愛能遮掩一切過錯
[00:04:26.000 --> 00:04:28.000]  聰明人嘴裏有智慧
[00:04:28.000 --> 00:04:31.000]  無知的人背上受形象
[00:04:31.000 --> 00:04:34.000]  義人的報酬帶來生命
[00:04:34.000 --> 00:04:37.000]  惡人的所得用來犯罪
[00:04:37.000 --> 00:04:39.000]  遵守訓誨的
[00:04:39.000 --> 00:04:41.000]  行在生命道上
[00:04:41.000 --> 00:04:43.000]  離棄責備的
[00:04:43.000 --> 00:04:44.000]  走迷了路
[00:04:44.000 --> 00:04:46.000]  隱藏怨恨的
[00:04:46.000 --> 00:04:48.000]  有說謊的嘴唇
[00:04:48.000 --> 00:04:50.000]  口出誹謗的
[00:04:50.000 --> 00:04:52.000]  是如每人
[00:04:52.000 --> 00:04:55.000]  多言多語難免有過
[00:04:55.000 --> 00:04:58.000]  節制嘴唇是有智慧
[00:04:58.000 --> 00:05:01.000]  義人的舌如上選的銀紙
[00:05:01.000 --> 00:05:04.000]  惡人的心所剩無幾
[00:05:04.000 --> 00:05:06.000]  暴風一過
[00:05:06.000 --> 00:05:08.000]  惡人歸於無有
[00:05:08.000 --> 00:05:11.000]  義人卻有永久的根基
[00:05:11.000 --> 00:05:14.000]  冷待人使那猜他的人
[00:05:14.000 --> 00:05:17.000]  如燥土牙如煙薰木
[00:05:17.000 --> 00:05:20.000]  敬畏耶和華使人長壽
[00:05:20.000 --> 00:05:23.000]  惡人的年歲必減少
[00:05:23.000 --> 00:05:26.000]  義人的盼望帶來喜樂
[00:05:26.000 --> 00:05:29.000]  惡人的指望必自滅沒
[00:05:29.000 --> 00:05:32.000]  耶和華的道是正直人的保障
[00:05:32.000 --> 00:05:35.000]  確成了作惡人的敗壞
[00:05:35.000 --> 00:05:37.000]  義人永不動搖
[00:05:37.000 --> 00:05:40.000]  惡人不得住在地上
[00:05:41.000 --> 00:05:44.000]  義人的口傑出智慧
[00:05:44.000 --> 00:05:47.000]  乖貌的舌必被割斷
[00:05:47.000 --> 00:05:50.000]  義人的嘴唇懂得令人喜悅
[00:05:50.000 --> 00:05:53.000]  惡人的口只知乖貌
[00:05:54.000 --> 00:05:59.000]  我覺得針研好像我們夜晚睡前錄機的短片
[00:05:59.000 --> 00:06:01.000]  一段一段很細段很細段
[00:06:01.000 --> 00:06:03.000]  你錄下錄下就不覺
[00:06:03.000 --> 00:06:05.000]  看下看下就看了很多段
[00:06:05.000 --> 00:06:08.000]  我想針研寫的方法就是這樣
[00:06:08.000 --> 00:06:10.000]  大家錄下錄下看了很多段
[00:06:10.000 --> 00:06:11.000]  不過錄機有個不好處
[00:06:11.000 --> 00:06:13.000]  就是你不知道自己看了什麼
[00:06:13.000 --> 00:06:15.000]  錄了一晚一個多小時都不知道自己看了什麼
[00:06:15.000 --> 00:06:17.000]  可能你看到電影就知道自己看過什麼
[00:06:17.000 --> 00:06:22.000]  所以我就將針研想能夠集中一些講題
[00:06:22.000 --> 00:06:24.000]  以致我們錄過之後
[00:06:24.000 --> 00:06:27.000]  知道原來其實聖經有一個看法
[00:06:27.000 --> 00:06:30.000]  在這裡說一個比較古舊的事情
[00:06:30.000 --> 00:06:33.000]  在1956年文化大革命之前
[00:06:33.000 --> 00:06:37.000]  有一個小說家劇作家叫舒慶春
[00:06:37.000 --> 00:06:39.000]  他回到中國
[00:06:39.000 --> 00:06:41.000]  因為當時覺得中國有希望
[00:06:41.000 --> 00:06:44.000]  他就寫了一齣舞台劇叫茶館
[00:06:44.000 --> 00:06:47.000]  我想問有多少人看過這套舞台劇
[00:06:47.000 --> 00:06:49.000]  可能很少人看過這套舞台劇
[00:06:49.000 --> 00:06:52.000]  在大堂我問大概有千多人
[00:06:52.000 --> 00:06:54.000]  有五六隻手舉起看過
[00:06:54.000 --> 00:06:56.000]  大概是這個比例
[00:06:56.000 --> 00:07:01.000]  這個茶館描寫了一個近似北京的城市
[00:07:01.000 --> 00:07:03.000]  好像北京的城市
[00:07:03.000 --> 00:07:05.000]  裡面有一間茶館叫做裕泰茶館
[00:07:05.000 --> 00:07:08.000]  這間茶館經歷了清末
[00:07:08.000 --> 00:07:12.000]  北洋軍閥和民國三個年代
[00:07:12.000 --> 00:07:16.000]  裡面就說了各式各樣人物的生活變遷
[00:07:16.000 --> 00:07:21.000]  當中有一位滿清的貴族叫做常四爺
[00:07:21.000 --> 00:07:24.000]  他經常很願意抱打不平
[00:07:24.000 --> 00:07:26.000]  不過他有時一時氣憤
[00:07:26.000 --> 00:07:28.000]  在大清國末期的時候
[00:07:28.000 --> 00:07:30.000]  他喊了一句大清國要亡國
[00:07:30.000 --> 00:07:35.000]  就被大清的王朝抓進監牢坐了一年多的監
[00:07:35.000 --> 00:07:39.000]  同樣和他相對的一個精明的主角叫做王利發
[00:07:39.000 --> 00:07:41.000]  他就不理這些小事
[00:07:41.000 --> 00:07:45.000]  他很努力經營裕泰茶館
[00:07:45.000 --> 00:07:48.000]  裕泰茶館直至最後經歷了幾個朝代
[00:07:48.000 --> 00:07:51.000]  最後都抵不住惡勢力的霸佔
[00:07:51.000 --> 00:07:54.000]  王利發最終在他經營了一生的茶館
[00:07:54.000 --> 00:07:56.000]  他走上了一條絕路
[00:07:56.000 --> 00:07:59.000]  這個茶館最後是他說他燒了這個茶館
[00:07:59.000 --> 00:08:01.000]  最後自殺身亡
[00:08:01.000 --> 00:08:03.000]  小時候看這個話劇的時候
[00:08:03.000 --> 00:08:05.000]  我就認識了四個字
[00:08:05.000 --> 00:08:07.000]  在這套戲裡面不斷出現的
[00:08:07.000 --> 00:08:09.000]  就叫做莫談國事
[00:08:09.000 --> 00:08:13.000]  這四個字就是王利發貼在茶館的四個字
[00:08:13.000 --> 00:08:16.000]  這四個字王利發每經歷一個朝代
[00:08:16.000 --> 00:08:19.000]  就將這四個字再放大一些貼在茶館裡面
[00:08:19.000 --> 00:08:23.000]  每經歷一個朝代又放大一些貼在茶館裡面
[00:08:23.000 --> 00:08:26.000]  提醒人在清朝的時候你莫談國事
[00:08:26.000 --> 00:08:28.000]  去到北洋軍閥的時候你更加莫談國事
[00:08:28.000 --> 00:08:32.000]  去到民國的時候你更加要莫談國事
[00:08:32.000 --> 00:08:37.000]  看這個時候正正是中國人過去百多二百年一個寫照
[00:08:37.000 --> 00:08:40.000]  是非公道在一百年之後看回頭
[00:08:40.000 --> 00:08:42.000]  可能我們會很清楚有些事是公義的
[00:08:42.000 --> 00:08:44.000]  譬如一九一九年的五四運動
[00:08:44.000 --> 00:08:50.000]  當學生在北京上街的時候去抗議不平等的條約
[00:08:50.000 --> 00:08:53.000]  在一九七六年的時候十里長街送總理
[00:08:53.000 --> 00:08:55.000]  我不知道大家記不記得這件事
[00:08:55.000 --> 00:08:57.000]  四五天安門事件當時周恩來總理離世
[00:08:57.000 --> 00:09:01.000]  以至在北京的市民自發的上街
[00:09:01.000 --> 00:09:02.000]  最後四人幫倒台
[00:09:02.000 --> 00:09:05.000]  是非黑白的事情分得很清楚
[00:09:05.000 --> 00:09:08.000]  當然是在幾十年之後看回頭
[00:09:08.000 --> 00:09:10.000]  但是若果活在當年
[00:09:10.000 --> 00:09:12.000]  若果你像常四爺這樣的人
[00:09:12.000 --> 00:09:14.000]  你是很難生存的
[00:09:14.000 --> 00:09:16.000]  而大部分中國人都是選擇了
[00:09:16.000 --> 00:09:18.000]  或者幾千年來都是選擇了
[00:09:18.000 --> 00:09:19.000]  禁藥寒蟬
[00:09:19.000 --> 00:09:22.000]  不要對是非公道作出判斷
[00:09:22.000 --> 00:09:25.000]  但是這個影響卻是會令到大部分人
[00:09:25.000 --> 00:09:28.000]  最後放下對是非對錯的抉擇
[00:09:28.000 --> 00:09:32.000]  只會活出像王利發那樣對自己最有效的功利主義
[00:09:32.000 --> 00:09:35.000]  這個不是一個任何民族要走下去的路
[00:09:35.000 --> 00:09:37.000]  如果任何一個民族走這條路
[00:09:37.000 --> 00:09:40.000]  這個民族會走在一個長長的黑暗的晚上
[00:09:40.000 --> 00:09:44.000]  同樣西方世界都面對這個討論
[00:09:44.000 --> 00:09:48.000]  我早前看了一本書叫做正義一場思辯之旅
[00:09:48.000 --> 00:09:53.000]  他說這本書是哈佛唯一一堂的公開課
[00:09:53.000 --> 00:09:55.000]  我看完這本書的時候
[00:09:55.000 --> 00:09:59.000]  我看見他在西方對公義討論都進入一個困局
[00:09:59.000 --> 00:10:02.000]  他說公義無非有兩個進路
[00:10:02.000 --> 00:10:05.000]  第一個就是集體的功利主義制度
[00:10:05.000 --> 00:10:09.000]  就是哪一樣東西對最大多數人有最大的幸福
[00:10:09.000 --> 00:10:10.000]  就是公義
[00:10:10.000 --> 00:10:12.000]  不過書中的作者哈佛的教授說
[00:10:12.000 --> 00:10:18.000]  我們永遠都算不清什麼是對最大多數人有最大的幸福
[00:10:18.000 --> 00:10:22.000]  如果你覺得賭錢合法是最大多數人最大的幸福
[00:10:22.000 --> 00:10:24.000]  馬會一年有三千多億的彩池
[00:10:24.000 --> 00:10:26.000]  然後有三百多億的稅收
[00:10:26.000 --> 00:10:27.000]  那就是最幸福
[00:10:27.000 --> 00:10:32.000]  但是如果你問那些因為賭而身敗名裂的家庭
[00:10:32.000 --> 00:10:34.000]  他們有一個很不同的看法
[00:10:34.000 --> 00:10:38.000]  他們質疑這是不是社會資源再分配最公平的制度
[00:10:38.000 --> 00:10:41.000]  然後他又說如果不是的話
[00:10:41.000 --> 00:10:51.000]  另一個進路就是對公義如何是我們的責任
[00:10:51.000 --> 00:10:56.000]  他這個看法其實應該這樣說
[00:10:56.000 --> 00:10:58.000]  他最後一個進路就是
[00:10:58.000 --> 00:11:02.000]  我們對公義的追求就是要更加多的互相對談
[00:11:02.000 --> 00:11:03.000]  更加多互相的認識
[00:11:03.000 --> 00:11:08.000]  他用Narrative這個字很多人現在無論輔導或者政治上都用這個字
[00:11:08.000 --> 00:11:11.000]  就是用Narrative我們每個人的Situation Narrative去說
[00:11:11.000 --> 00:11:14.000]  我們說出自己什麼是公義就最理想
[00:11:14.000 --> 00:11:17.000]  不過但是如果大家放諸在這個世界上
[00:11:17.000 --> 00:11:19.000]  我們發覺他自己都看見
[00:11:19.000 --> 00:11:23.000]  在民主的制度裏面往往以為民主能夠增進對話
[00:11:23.000 --> 00:11:25.000]  但是民主往往是斷絕了對話
[00:11:25.000 --> 00:11:31.000]  在最近的美國的選舉我們看見這個警方一個最大的出現
[00:11:31.000 --> 00:11:35.000]  當然他另一個較為舊一點的就是自由
[00:11:35.000 --> 00:11:38.000]  大部分人有絕大的自由就是公義
[00:11:38.000 --> 00:11:42.000]  不過絕對的自由帶來絕對的公義最後就會和道德脫節
[00:11:42.000 --> 00:11:45.000]  所以他說我們有對話最好
[00:11:45.000 --> 00:11:48.000]  但是對話我們看見就算你放諸現今的世界
[00:11:48.000 --> 00:11:50.000]  對話是越來越少
[00:11:50.000 --> 00:11:54.000]  或者對話只能夠建基於你在軍事上的勢力才能夠對話
[00:11:54.000 --> 00:11:57.000]  我們看俄烏戰爭就大概看見一個這樣的情況
[00:11:57.000 --> 00:12:01.000]  基辛格在他臨過世之前都是在說俄烏戰爭
[00:12:01.000 --> 00:12:06.000]  最後只是以他們現在這條戰爭線的終界點作為一個終結
[00:12:06.000 --> 00:12:09.000]  我想他已經很有見地看得到這個警方
[00:12:09.000 --> 00:12:14.000]  其實我們看見是不是就是用戰爭的武器去作為對話的基礎
[00:12:14.000 --> 00:12:17.000]  但是我們看見整個世界自從第二次世界大戰之後
[00:12:17.000 --> 00:12:19.000]  重新走回上這條路上
[00:12:19.000 --> 00:12:24.000]  要有更強的對抗去開展對話的基礎
[00:12:24.000 --> 00:12:30.000]  在這些情況之下是不是世界上無論西方和東方都不能夠再有公義呢
[00:12:30.000 --> 00:12:32.000]  或者在社會氣氛撕裂下
[00:12:32.000 --> 00:12:35.000]  是不是我們最簡單回歸到莫談國事
[00:12:35.000 --> 00:12:37.000]  公義難以分清
[00:12:37.000 --> 00:12:40.000]  最後我們看回蘇慶春老社這個作家
[00:12:40.000 --> 00:12:44.000]  在寫完茶館之後十多年都會因為文化大革命的迫害
[00:12:44.000 --> 00:12:48.000]  他自殺在北京走入太平湖自殺身亡
[00:12:48.000 --> 00:12:50.000]  這個是不是就是國人要走的路呢
[00:12:50.000 --> 00:12:52.000]  我和建立牧師傾偈的時候
[00:12:52.000 --> 00:12:56.000]  我其中一個最大的感觸就是他對公義的執著和追求
[00:12:56.000 --> 00:12:58.000]  令我絕對相當的欣賞
[00:12:58.000 --> 00:13:00.000]  你們是一位很好的主任牧師
[00:13:00.000 --> 00:13:02.000]  他看見公義是不可妥協的
[00:13:02.000 --> 00:13:05.000]  我覺得這是一個我自己很敬佩的品德
[00:13:05.000 --> 00:13:08.000]  在這個情況之下我們成為一個教會
[00:13:08.000 --> 00:13:10.000]  其實我們走在每一個社區裏面
[00:13:10.000 --> 00:13:12.000]  我們都逃不開對公義的討論
[00:13:12.000 --> 00:13:14.000]  在《針研書》四章十八節講話
[00:13:14.000 --> 00:13:19.000]  但二人的路好像黎明的光 越照越明 直到正午
[00:13:19.000 --> 00:13:24.000]  原來聖經從來沒有放棄過對公義的執著和追求
[00:13:24.000 --> 00:13:28.000]  公義可能在西方的哲理討論裏面沒有出路
[00:13:28.000 --> 00:13:30.000]  或者在實施上沒有出路
[00:13:30.000 --> 00:13:34.000]  公義或許在東方的世界我們完全避了談論
[00:13:34.000 --> 00:13:38.000]  我們只是在強權制公義的世界裏面
[00:13:38.000 --> 00:13:42.000]  原來聖經在東西方的文化裏面有一條最美好的出路
[00:13:42.000 --> 00:13:46.000]  二人的路好像黎明的光 會越照越明 直到正午
[00:13:46.000 --> 00:13:50.000]  如果個人或社會好像從前一樣不問是非曲直
[00:13:50.000 --> 00:13:54.000]  我們其實可以從聖經裏面尋找公義的出路
[00:13:54.000 --> 00:13:56.000]  在《針研》裏面關於公義
[00:13:56.000 --> 00:13:58.000]  我用三個R去形容
[00:13:58.000 --> 00:14:02.000]  它講公義的結果 第二就是公義的反應
[00:14:02.000 --> 00:14:04.000]  我們見到世界上有什麼反應
[00:14:04.000 --> 00:14:07.000]  第三就是公義的責任 公義的責任
[00:14:07.000 --> 00:14:12.000]  但在《針研》裏面最多是講公義的結局和結果
[00:14:12.000 --> 00:14:15.000]  這個講法對我們來說是很有幫助
[00:14:15.000 --> 00:14:19.000]  因為我們知道世間沒有積或永恆或絕對的公義
[00:14:19.000 --> 00:14:24.000]  但如果走在二上面 上帝會給你最美的結局
[00:14:24.000 --> 00:14:26.000]  我想《針研》出了一個這麼重要的訊息
[00:14:26.000 --> 00:14:28.000]  不要想你要做什麼為之公義
[00:14:28.000 --> 00:14:30.000]  不過《針研》說只要你走在二的路上
[00:14:30.000 --> 00:14:34.000]  將會有一個好美好好美好好美好的結局
[00:14:34.000 --> 00:14:38.000]  以致我們是尋求無論世界有多敗壞
[00:14:38.000 --> 00:14:40.000]  我們都不會放棄尋求公義
[00:14:40.000 --> 00:14:42.000]  因為最有最美的結局
[00:14:42.000 --> 00:14:47.000]  《針研》大部分關於公義的經文都是關於公義的結局
[00:14:47.000 --> 00:14:48.000]  公義的結果
[00:14:48.000 --> 00:14:50.000]  首先我們逐個去看
[00:14:50.000 --> 00:14:54.000]  它首先講到公義的人他個人的結局
[00:14:54.000 --> 00:14:56.000]  如果是這樣講的時候
[00:14:56.000 --> 00:14:58.000]  容許我這樣去思想
[00:14:58.000 --> 00:15:04.000]  原來聖經看重公義不是外圍的制度措施或司法是否絕對的公義
[00:15:04.000 --> 00:15:07.000]  乃是它注重你作為一個個人的生命
[00:15:07.000 --> 00:15:09.000]  你會不會得出公義
[00:15:09.000 --> 00:15:11.000]  整個問題倒轉了
[00:15:11.000 --> 00:15:14.000]  在過去的日子我覺得只要我去一個公義的社會
[00:15:14.000 --> 00:15:16.000]  或者去建構一個公義的社會
[00:15:16.000 --> 00:15:17.000]  我就成為一個二的人
[00:15:17.000 --> 00:15:19.000]  我們大概有這樣的想法
[00:15:19.000 --> 00:15:21.000]  我們只要建構一個公義的社會就成為一個二的人
[00:15:21.000 --> 00:15:23.000]  但是聖經倒轉講
[00:15:23.000 --> 00:15:25.000]  它問你是否一個公義的人
[00:15:25.000 --> 00:15:27.000]  你先問這個社會是一個什麼樣的社會
[00:15:27.000 --> 00:15:31.000]  所以它大部分是在講我們作為一個個人
[00:15:31.000 --> 00:15:32.000]  我們的生命是怎樣
[00:15:32.000 --> 00:15:34.000]  很多時候我們概括這件事真是不義
[00:15:34.000 --> 00:15:37.000]  但是《針研書》大部分關於公義正直的言辭
[00:15:37.000 --> 00:15:39.000]  都是關於我們個人的結局
[00:15:39.000 --> 00:15:41.000]  我們看看個人有什麼結局
[00:15:41.000 --> 00:15:44.000]  《針研書》首先肯定二人在世蒙福
[00:15:44.000 --> 00:15:45.000]  十章第三節
[00:15:45.000 --> 00:15:49.000]  它也肯定耶和華不使二人捱餓
[00:15:49.000 --> 00:15:52.000]  它也說二人的心願必蒙應允
[00:15:52.000 --> 00:15:57.000]  二人跟著它說不單止是禱告蒙應允
[00:15:57.000 --> 00:15:58.000]  心願蒙應允
[00:15:58.000 --> 00:16:00.000]  它說二人卻有永久的根基
[00:16:00.000 --> 00:16:02.000]  二人的根基是一路到永恆的
[00:16:02.000 --> 00:16:04.000]  二人的盼望帶來喜樂
[00:16:04.000 --> 00:16:05.000]  二人永不動搖
[00:16:05.000 --> 00:16:07.000]  二人的根結出果實
[00:16:07.000 --> 00:16:09.000]  二人必脫離患難
[00:16:09.000 --> 00:16:10.000]  二人不是不會跌倒
[00:16:10.000 --> 00:16:14.000]  二人雖七次跌倒仍必興起
[00:16:14.000 --> 00:16:17.000]  它首先用了很大量關於公義的人
[00:16:17.000 --> 00:16:18.000]  你走在公義的路上
[00:16:18.000 --> 00:16:21.000]  上帝對你的幫助和支援
[00:16:21.000 --> 00:16:22.000]  你不會捱餓
[00:16:22.000 --> 00:16:24.000]  你的心願上帝記得
[00:16:24.000 --> 00:16:25.000]  兼且會應允
[00:16:25.000 --> 00:16:26.000]  你會有喜樂
[00:16:26.000 --> 00:16:27.000]  你會有果實
[00:16:27.000 --> 00:16:28.000]  你會脫離患難
[00:16:28.000 --> 00:16:30.000]  你會不動搖
[00:16:30.000 --> 00:16:34.000]  甚至它說二人不單止個人蒙福
[00:16:34.000 --> 00:16:35.000]  它說他家人也蒙福
[00:16:35.000 --> 00:16:36.000]  三章三十三節
[00:16:36.000 --> 00:16:38.000]  耶和華詛咒惡人的家
[00:16:38.000 --> 00:16:41.000]  二人的居所他卻馳福
[00:16:41.000 --> 00:16:43.000]  二人的後裔必蒙拯救
[00:16:43.000 --> 00:16:46.000]  二人的家卻屹立不倒
[00:16:46.000 --> 00:16:47.000]  二次新約聖經說
[00:16:47.000 --> 00:16:50.000]  你去看那些走在二人引導你的路上
[00:16:50.000 --> 00:16:52.000]  那些人的結局
[00:16:52.000 --> 00:16:53.000]  那些人的結局
[00:16:53.000 --> 00:16:54.000]  你是會羨慕的
[00:16:54.000 --> 00:16:55.000]  他的家
[00:16:55.000 --> 00:16:57.000]  你看到他終究走在公義上
[00:16:57.000 --> 00:16:58.000]  你會看到這些家
[00:16:58.000 --> 00:17:01.000]  是上帝一代一代又這樣興起的
[00:17:01.000 --> 00:17:02.000]  十三章二十二節
[00:17:02.000 --> 00:17:04.000]  他說善人和義人是同義詞
[00:17:04.000 --> 00:17:08.000]  善人完全人是被子孫遺留產業
[00:17:08.000 --> 00:17:10.000]  二人行為純正
[00:17:10.000 --> 00:17:12.000]  他後代的子孫又福了
[00:17:12.000 --> 00:17:14.000]  有時候我們一刻半刻
[00:17:14.000 --> 00:17:16.000]  在生命某個slap shot我們看不到是這樣
[00:17:16.000 --> 00:17:18.000]  但是你放長去看的時候
[00:17:18.000 --> 00:17:20.000]  聖經卻是這樣認許的
[00:17:20.000 --> 00:17:23.000]  這個是神對二人的家的認許
[00:17:23.000 --> 00:17:24.000]  上帝不斷說
[00:17:24.000 --> 00:17:25.000]  走在公義的路上
