
[00:00:00.000 --> 00:00:05.320]  在上個月的5月20日有什麼事呢?
[00:02:21.640 --> 00:02:23.640]  走出去排隊
[00:02:23.640 --> 00:02:25.640]  但是之後他們的婚姻
[00:02:25.640 --> 00:02:27.640]  是不是真的可以堅持到
[00:02:27.640 --> 00:02:29.640]  愛里情深
[00:02:29.640 --> 00:02:32.640]  一生一世都這麼愛對方呢?
[00:02:32.640 --> 00:02:34.640]  我就不敢寫保單了
[00:02:34.640 --> 00:02:36.640]  今天我們會繼續
[00:02:36.640 --> 00:02:39.640]  教會的亞國書講道系列
[00:02:39.640 --> 00:02:42.640]  是講2章14到26節
[00:02:42.640 --> 00:02:44.640]  講道題目就是
[00:02:44.640 --> 00:02:46.640]  得把口
[00:02:46.640 --> 00:02:48.640]  還是走出來的信仰呢?
[00:02:48.640 --> 00:02:50.640]  讓我們開始之前
[00:02:50.640 --> 00:02:52.640]  一起祈禱
[00:02:52.640 --> 00:02:54.640]  將以下時間的功敬交給神
[00:02:54.640 --> 00:02:58.640]  所愛的主啊
[00:02:58.640 --> 00:03:00.640]  求祢的聖靈光照我們
[00:03:00.640 --> 00:03:02.640]  復興我們的生命
[00:03:02.640 --> 00:03:06.640]  特別是獻給我們自己
[00:03:06.640 --> 00:03:09.640]  讓我們降服在神祢的面前
[00:03:09.640 --> 00:03:11.640]  聽得盡祢對我們說的話
[00:03:11.640 --> 00:03:13.640]  讓我們的生命
[00:03:13.640 --> 00:03:15.640]  和我們聽的道
[00:03:15.640 --> 00:03:17.640]  真的相稱
[00:03:17.640 --> 00:03:19.640]  讓我們做一個不單單是聽道
[00:03:19.640 --> 00:03:21.640]  還是行道的兒女
[00:03:21.640 --> 00:03:22.640]  主啊
[00:03:22.640 --> 00:03:24.640]  求祢的靈能在我們當中
[00:03:24.640 --> 00:03:26.640]  祝福我們每一位弟兄姊妹
[00:03:26.640 --> 00:03:29.640]  功敬地將以下的時間交給祢
[00:03:29.640 --> 00:03:30.640]  我們的祈禱
[00:03:30.640 --> 00:03:33.640]  奉主耶穌基督得勝的名祈求
[00:03:33.640 --> 00:03:35.640]  阿們
[00:03:35.640 --> 00:03:39.640]  亞國書2章14到26節
[00:03:39.640 --> 00:03:43.640]  作者亞國繼續用一些實際的例子
[00:03:43.640 --> 00:03:46.640]  來支持他在一章22節
[00:03:46.640 --> 00:03:48.640]  他的立論
[00:03:48.640 --> 00:03:49.640]  在一章22節
[00:03:49.640 --> 00:03:51.640]  亞國已經說了
[00:03:51.640 --> 00:03:53.640]  只是你們要行道
[00:03:53.640 --> 00:03:56.640]  不要單單聽道
[00:03:56.640 --> 00:03:58.640]  自己騙自己
[00:03:58.640 --> 00:04:01.640]  字正詞嚴地告訴弟兄姊妹
[00:04:01.640 --> 00:04:04.640]  你們要做一個行道的信徒
[00:04:04.640 --> 00:04:07.640]  而不單單做一個聽道的信徒
[00:04:07.640 --> 00:04:09.640]  亞國這個教導的背景
[00:04:09.640 --> 00:04:12.640]  很可能因為當時有部分的信徒
[00:04:12.640 --> 00:04:14.640]  他們誤解了
[00:04:14.640 --> 00:04:17.640]  得救後應該有好行為
[00:04:17.640 --> 00:04:21.640]  和得救是靠好行為的分別
[00:04:21.640 --> 00:04:22.640]  所以他們覺得
[00:04:22.640 --> 00:04:26.640]  我們都不用靠行為來得救
[00:04:26.640 --> 00:04:30.640]  為什麼還要有好行為呢?
[00:04:30.640 --> 00:04:33.640]  這個也是歷世歷代以來
[00:04:33.640 --> 00:04:35.640]  很多神學家甚至信徒
[00:04:35.640 --> 00:04:38.640]  他誤解了保羅說的
[00:04:38.640 --> 00:04:40.640]  信主之前要什麼?
[00:04:40.640 --> 00:04:43.640]  恩順、稱義和亞國說
[00:04:43.640 --> 00:04:45.640]  信主之後
[00:04:45.640 --> 00:04:50.640]  信心是因為要行動才得到成全
[00:04:50.640 --> 00:04:52.640]  他們認為他們互相矛盾
[00:04:52.640 --> 00:04:54.640]  其實他們有誤解
[00:04:54.640 --> 00:04:56.640]  所以針對要行道
[00:04:56.640 --> 00:04:58.640]  不單單聽道
[00:04:58.640 --> 00:05:01.640]  上一次的《亞國書講道》系列
[00:05:01.640 --> 00:05:03.640]  Ken傳道和我們解釋了
[00:05:03.640 --> 00:05:05.640]  二章1到13節
[00:05:05.640 --> 00:05:07.640]  亞國教導信徒
[00:05:07.640 --> 00:05:10.640]  既然你們說自己真的信耶穌
[00:05:10.640 --> 00:05:15.640]  就不要見高拜見低就踩
[00:05:15.640 --> 00:05:17.640]  信一套又做一套
[00:05:17.640 --> 00:05:20.640]  這是上一次教導我們的經文
[00:05:20.640 --> 00:05:22.640]  今天我們接著看
[00:05:22.640 --> 00:05:25.640]  二章14到26節
[00:05:25.640 --> 00:05:27.640]  亞國進一步解釋
[00:05:27.640 --> 00:05:31.640]  究竟什麼是單說不動的死信心
[00:05:31.640 --> 00:05:36.640]  和又說又會行動又會動的活信心
[00:05:36.640 --> 00:05:38.640]  真信心呢?
[00:05:38.640 --> 00:05:41.640]  第一點我們會看的
[00:05:41.640 --> 00:05:44.640]  什麼是單說不動的死信心
[00:05:44.640 --> 00:05:49.640]  經文是在亞國書2章14到17節
[00:05:49.640 --> 00:05:51.640]  我很想邀請弟兄姊妹
[00:05:51.640 --> 00:05:54.640]  同聲的來中讀神的話語
[00:05:54.640 --> 00:05:56.640]  1、2、3
[00:05:56.640 --> 00:05:58.640]  我的弟兄們
[00:05:58.640 --> 00:06:00.640]  若有人說自己有信心
[00:06:00.640 --> 00:06:02.640]  卻沒有行為
[00:06:02.640 --> 00:06:04.640]  有什麼益處呢?
[00:06:04.640 --> 00:06:06.640]  這信心能救他嗎?
[00:06:06.640 --> 00:06:09.640]  若是弟兄或是姊妹
[00:06:09.640 --> 00:06:11.640]  沒有衣服穿
[00:06:11.640 --> 00:06:13.640]  又缺少日用的飲食
[00:06:13.640 --> 00:06:16.640]  你們中間有人對他們說
[00:06:16.640 --> 00:06:19.640]  平平安安地去吧
[00:06:19.640 --> 00:06:22.640]  願你們穿得暖吃得飽
[00:06:22.640 --> 00:06:25.640]  他們身體所需要的
[00:06:25.640 --> 00:06:28.640]  這有什麼益處呢?
[00:06:28.640 --> 00:06:30.640]  信心也是這樣
[00:06:30.640 --> 00:06:33.640]  若沒有行為死的
[00:06:33.640 --> 00:06:36.640]  第14節
[00:06:36.640 --> 00:06:38.640]  大家看到
[00:06:38.640 --> 00:06:40.640]  紅色筆上寫著
[00:06:40.640 --> 00:06:42.640]  有什麼益處呢?
[00:06:42.640 --> 00:06:45.640]  其實這句句子在原文中
[00:06:45.640 --> 00:06:48.640]  是在這節放在最頭
[00:06:48.640 --> 00:06:50.640]  應該說
[00:06:50.640 --> 00:06:51.640]  有什麼益處呢?
[00:06:51.640 --> 00:06:52.640]  我的弟兄們
[00:06:52.640 --> 00:06:54.640]  若有人說自己有信心
[00:06:54.640 --> 00:06:56.640]  卻沒有行為
[00:06:56.640 --> 00:06:58.640]  這信心能救他嗎?
[00:06:58.640 --> 00:07:01.640]  如果2章14節的有什麼益處
[00:07:01.640 --> 00:07:03.640]  是放在最頭的時候
[00:07:03.640 --> 00:07:05.640]  和16節
[00:07:05.640 --> 00:07:06.640]  大家也看到
[00:07:06.640 --> 00:07:08.640]  這有什麼益處呢?
[00:07:08.640 --> 00:07:09.640]  其實是起了一個
[00:07:09.640 --> 00:07:11.640]  首尾呼應的作用
[00:07:11.640 --> 00:07:13.640]  好像一個括弧
[00:07:13.640 --> 00:07:15.640]  括著告訴大家
[00:07:15.640 --> 00:07:16.640]  想告訴信徒
[00:07:16.640 --> 00:07:19.640]  究竟什麼是沒有益處
[00:07:19.640 --> 00:07:20.640]  除此之外
[00:07:20.640 --> 00:07:22.640]  其實還有一個目的
[00:07:22.640 --> 00:07:24.640]  就是想強調
[00:07:24.640 --> 00:07:26.640]  強調一個重點
[00:07:26.640 --> 00:07:27.640]  他反問
[00:07:27.640 --> 00:07:28.640]  有什麼益處呢?
[00:07:28.640 --> 00:07:30.640]  這個信心能救他嗎?
[00:07:30.640 --> 00:07:32.640]  其實這樣問
[00:07:32.640 --> 00:07:35.640]  是有一個預設的答案
[00:07:35.640 --> 00:07:38.640]  就是這個信心不能救他
[00:07:38.640 --> 00:07:41.640]  這個信心是沒有益處
[00:07:41.640 --> 00:07:44.640]  目的就是這樣
[00:07:44.640 --> 00:07:47.640]  因為當時有些信徒認為
[00:07:47.640 --> 00:07:49.640]  之前亞國的教導
[00:07:49.640 --> 00:07:52.640]  我們現在看到2章14節
[00:07:52.640 --> 00:07:54.640]  之前亞國也有很多的教導
[00:07:54.640 --> 00:07:57.640]  包括要慢慢的動腦
[00:07:57.640 --> 00:07:59.640]  不可以偏袋人
[00:07:59.640 --> 00:08:01.640]  不可以只禮袋有錢人
[00:08:01.640 --> 00:08:03.640]  就是流氓貧窮人
[00:08:03.640 --> 00:08:04.640]  這些人覺得
[00:08:04.640 --> 00:08:06.640]  為什麼要做這些事呢?
[00:08:06.640 --> 00:08:08.640]  他們通通都不在乎
[00:08:08.640 --> 00:08:09.640]  所以亞國就說
[00:08:09.640 --> 00:08:12.640]  這些根本不是真信心
[00:08:12.640 --> 00:08:15.640]  真信心是一定有好行為的
[00:08:15.640 --> 00:08:18.640]  有行為的信心
[00:08:18.640 --> 00:08:20.640]  最近呢
[00:08:20.640 --> 00:08:22.640]  我最近就
[00:08:22.640 --> 00:08:25.640]  就快要新區入伙了
[00:08:25.640 --> 00:08:28.640]  所以就要搜羅一些家庭用品
[00:08:28.640 --> 00:08:32.640]  都是一些主婦的貪便宜的東西
[00:08:32.640 --> 00:08:35.640]  就讓我去了附近的一間屈嘟嘟
[00:08:35.640 --> 00:08:37.640]  就看到這個東西
[00:08:37.640 --> 00:08:39.640]  我就一買就買了
[00:08:39.640 --> 00:08:40.640]  我本來想問大家
[00:08:40.640 --> 00:08:42.640]  猜猜買什麼送什麼
[00:08:42.640 --> 00:08:43.640]  但是這張東西
[00:08:43.640 --> 00:08:45.640]  已經很明顯地暴露了出來
[00:08:45.640 --> 00:08:47.640]  所以都不用問大家了
[00:08:47.640 --> 00:08:49.640]  但是大家猜不猜到
[00:08:49.640 --> 00:08:53.640]  原來買牙膏可以送風扇呢?
[00:08:53.640 --> 00:08:55.640]  當我拿著這堆東西
[00:08:55.640 --> 00:08:57.640]  回到辦公室的時候
[00:08:57.640 --> 00:08:58.640]  買風扇嗎?
[00:08:58.640 --> 00:08:59.640]  我說不是啊
[00:08:59.640 --> 00:09:00.640]  買牙膏啊
[00:09:00.640 --> 00:09:02.640]  哇!買牙膏有風扇送
[00:09:02.640 --> 00:09:03.640]  我說是啊
[00:09:03.640 --> 00:09:05.640]  接著我的同事呢
[00:09:05.640 --> 00:09:06.640]  不夠三分鐘
[00:09:06.640 --> 00:09:08.640]  拉上車仔
[00:09:08.640 --> 00:09:10.640]  馬上就湧了下去
[00:09:10.640 --> 00:09:11.640]  這個信呢
[00:09:11.640 --> 00:09:13.640]  是不是真的相信呢?
[00:09:13.640 --> 00:09:14.640]  是有行動的
[00:09:14.640 --> 00:09:16.640]  原來他們相信這個世界
[00:09:16.640 --> 00:09:18.640]  真的有這麼大的甲乸
[00:09:18.640 --> 00:09:19.640]  隨意跳
[00:09:19.640 --> 00:09:20.640]  不過當然了
[00:09:20.640 --> 00:09:21.640]  其實老實說
[00:09:21.640 --> 00:09:22.640]  那些牙膏是買貴一點的
[00:09:22.640 --> 00:09:23.640]  我覺得
[00:09:23.640 --> 00:09:24.640]  是不是啊?
[00:09:24.640 --> 00:09:25.640]  大家都覺得是
[00:09:25.640 --> 00:09:27.640]  這個只是一個例子
[00:09:27.640 --> 00:09:29.640]  如果真的相信的話
[00:09:29.640 --> 00:09:31.640]  是應該有行動的
[00:09:31.640 --> 00:09:33.640]  新一季的主日學
[00:09:33.640 --> 00:09:34.640]  又開始報名了
[00:09:34.640 --> 00:09:35.640]  大家知不知道啊?
[00:09:35.640 --> 00:09:37.640]  看到報名專櫃
[00:09:37.640 --> 00:09:39.640]  在停車場那裡設置了
[00:09:39.640 --> 00:09:41.640]  就是九月份的主日學了
[00:09:41.640 --> 00:09:44.640]  大家信不信讀聖經好啊?
[00:09:44.640 --> 00:09:45.640]  信!
[00:09:45.640 --> 00:09:46.640]  聖經是不是可以
[00:09:46.640 --> 00:09:48.640]  教導我們認識神啊?
[00:09:48.640 --> 00:09:49.640]  是!
[00:09:49.640 --> 00:09:52.640]  那大家會不會去報主日學啊?
[00:09:52.640 --> 00:09:54.640]  會!哇!
[00:09:54.640 --> 00:09:55.640]  很好啊!
[00:09:55.640 --> 00:09:57.640]  那你們現在集會了
[00:09:57.640 --> 00:09:59.640]  之後就記得要去報了
[00:09:59.640 --> 00:10:01.640]  不單止可以去專櫃報
[00:10:01.640 --> 00:10:03.640]  還可以在網上報
[00:10:03.640 --> 00:10:04.640]  我也有教的
[00:10:04.640 --> 00:10:06.640]  但不一定要報我的課啊
[00:10:06.640 --> 00:10:07.640]  最重要是報
[00:10:07.640 --> 00:10:08.640]  適合你們自己
[00:10:08.640 --> 00:10:11.640]  去深入認識神的一課
[00:10:11.640 --> 00:10:14.640]  信心是有行動的
[00:10:14.640 --> 00:10:18.640]  接著亞各在第15到第16節
[00:10:18.640 --> 00:10:20.640]  他就舉出了一個
[00:10:20.640 --> 00:10:21.640]  當時教會群體
[00:10:21.640 --> 00:10:23.640]  一個很實際的例子
[00:10:23.640 --> 00:10:25.640]  他就說當時有些弟兄
[00:10:25.640 --> 00:10:26.640]  或者姐妹
[00:10:26.640 --> 00:10:28.640]  他們沒有衣服穿
[00:10:28.640 --> 00:10:31.640]  也欠缺日用的飲食
[00:10:31.640 --> 00:10:33.640]  在新約的經文裡
[00:10:33.640 --> 00:10:35.640]  很多時候都提到弟兄
[00:10:35.640 --> 00:10:36.640]  弟兄弟兄弟兄
[00:10:36.640 --> 00:10:38.640]  好像沒什麼提姐妹
[00:10:38.640 --> 00:10:41.640]  但這裡又提到姐妹
[00:10:41.640 --> 00:10:43.640]  其實當時
[00:10:43.640 --> 00:10:44.640]  婦女姐妹
[00:10:44.640 --> 00:10:48.640]  是最需要被關顧的一群
[00:10:48.640 --> 00:10:50.640]  因為他們沒有自己的
[00:10:50.640 --> 00:10:52.640]  經濟賺錢的能力
[00:10:52.640 --> 00:10:55.640]  未嫁之前就靠爸爸
[00:10:55.640 --> 00:10:59.640]  嫁了之後就靠丈夫
[00:10:59.640 --> 00:11:01.640]  如果兩人都靠不到的時候
[00:11:01.640 --> 00:11:03.640]  真的不知道靠誰
[00:11:03.640 --> 00:11:05.640]  所以這裡的經文就說
[00:11:05.640 --> 00:11:07.640]  他們形容他們沒有衣服穿
[00:11:07.640 --> 00:11:09.640]  除了形容一個人
[00:11:09.640 --> 00:11:10.640]  衣不閉體
[00:11:10.640 --> 00:11:12.640]  真的沒有衣服穿之外
[00:11:12.640 --> 00:11:14.640]  還可以形容一個人
[00:11:14.640 --> 00:11:16.640]  只有女衣和內袍
[00:11:16.640 --> 00:11:17.640]  裡面那件
[00:11:17.640 --> 00:11:19.640]  但是他們窮到
[00:11:19.640 --> 00:11:21.640]  連外面那件外袍
[00:11:21.640 --> 00:11:23.640]  可以拿去典當
[00:11:23.640 --> 00:11:25.640]  或者做抵押品的外袍
[00:11:25.640 --> 00:11:27.640]  都沒有
[00:11:27.640 --> 00:11:29.640]  缺缺日用的飲食
[00:11:29.640 --> 00:11:31.640]  不是我們那種
[00:11:31.640 --> 00:11:32.640]  不知道吃什麼
[00:11:32.640 --> 00:11:35.640]  他們那天三餐
[00:11:35.640 --> 00:11:37.640]  都沒有著落
[00:11:37.640 --> 00:11:40.640]  原來是艱難到這個地步
[00:11:40.640 --> 00:11:43.640]  面對著這樣的弟兄姐妹
[00:11:43.640 --> 00:11:45.640]  知道他們有這樣的需要
[00:11:45.640 --> 00:11:47.640]  經文說什麼
[00:11:47.640 --> 00:11:48.640]  他怎麼回應
[00:11:48.640 --> 00:11:50.640]  這些有需要的弟兄姐妹
[00:11:50.640 --> 00:11:51.640]  他說什麼
[00:11:51.640 --> 00:11:54.640]  平平安安回去吧
[00:11:54.640 --> 00:11:56.640]  希望你們可以穿得暖一點
[00:11:56.640 --> 00:11:58.640]  可以吃得飽一點
[00:11:58.640 --> 00:11:59.640]  拜拜
[00:11:59.640 --> 00:12:00.640]  這樣就走了
[00:12:00.640 --> 00:12:04.640]  當你肚子很餓
[00:12:04.640 --> 00:12:06.640]  衣服都沒有穿的時候
[00:12:06.640 --> 00:12:08.640]  你聽到教會的弟兄姐妹
[00:12:08.640 --> 00:12:10.640]  這樣來回應你
[00:12:10.640 --> 00:12:12.640]  有什麼反應呢
[00:12:12.640 --> 00:12:15.640]  其實平平安安的去
[00:12:15.640 --> 00:12:18.640]  是當時那些人說再見的話
[00:12:18.640 --> 00:12:20.640]  就是希望你穿得暖
[00:12:20.640 --> 00:12:22.640]  吃得飽
[00:12:22.640 --> 00:12:25.640]  他們是完全表達出
[00:12:25.640 --> 00:12:28.640]  他們明明知道他的實際需要
[00:12:28.640 --> 00:12:30.640]  但是對對方的艱難
[00:12:30.640 --> 00:12:34.640]  完全沒有絲毫的憐憫和同情心
[00:12:34.640 --> 00:12:36.640]  只是停留在言語
[00:12:36.640 --> 00:12:38.640]  和舌頭上的愛心
[00:12:38.640 --> 00:12:41.640]  他們懂得說一些很美的
[00:12:41.640 --> 00:12:43.640]  宗教術語
[00:12:43.640 --> 00:12:46.640]  幻想會有人幫你的
[00:12:46.640 --> 00:12:49.640]  其實這個虛假的虔誠
[00:12:49.640 --> 00:12:52.640]  你覺得不幫到人還會怎樣
[00:12:52.640 --> 00:12:55.640]  還會叛倒人
[00:12:55.640 --> 00:12:57.640]  有時候都會聽到
[00:12:57.640 --> 00:12:59.640]  那些未信主的說什麼
[00:12:59.640 --> 00:13:02.640]  你們基督徒我不信耶穌
[00:13:02.640 --> 00:13:03.640]  為什麼
[00:13:03.640 --> 00:13:05.640]  我覺得你們做就
[00:13:05.640 --> 00:13:07.640]  不是說就天下無敵
[00:13:07.640 --> 00:13:08.640]  做呢
[00:13:08.640 --> 00:13:09.640]  無能為力
[00:13:09.640 --> 00:13:11.640]  還是有心無力
[00:13:11.640 --> 00:13:12.640]  都是
[00:13:12.640 --> 00:13:14.640]  好像只有一個「講」字
[00:13:14.640 --> 00:13:17.640]  虛偽到好像令人作嘔一樣
[00:13:17.640 --> 00:13:19.640]  所以亞覺在17節
[00:13:19.640 --> 00:13:20.640]  斷言說
[00:13:20.640 --> 00:13:24.640]  這種只說不動的所謂信心
[00:13:24.640 --> 00:13:27.640]  其實是死的信心
[00:13:27.640 --> 00:13:29.640]  你會不會覺得
[00:13:29.640 --> 00:13:31.640]  為什麼在教會群體裡
[00:13:31.640 --> 00:13:33.640]  有這樣的現象
[00:13:33.640 --> 00:13:35.640]  很匪夷所思
[00:13:35.640 --> 00:13:37.640]  怎麼會發生的
[00:13:37.640 --> 00:13:39.640]  這裡不是說一個愛的群體嗎
[00:13:39.640 --> 00:13:41.640]  怎麼會說一些
[00:13:41.640 --> 00:13:42.640]  好像俗語所說
[00:13:42.640 --> 00:13:44.640]  比粗口還難聽
[00:13:44.640 --> 00:13:46.640]  比粗口說話
[00:13:46.640 --> 00:13:48.640]  完全無刻
[00:13:48.640 --> 00:13:50.640]  其實亞覺
[00:13:50.640 --> 00:13:51.640]  他不是單單
[00:13:51.640 --> 00:13:53.640]  就好像純粹舉一個例子
[00:13:53.640 --> 00:13:56.640]  在當時真的有這樣的情況發生
[00:13:56.640 --> 00:13:57.640]  他就這樣說
[00:13:57.640 --> 00:13:59.640]  就算我們現今
[00:13:59.640 --> 00:14:01.640]  在我們的教會群體裡
[00:14:01.640 --> 00:14:03.640]  你覺得一些事情
[00:14:03.640 --> 00:14:06.640]  是不是真的沒可能發生呢
[00:14:06.640 --> 00:14:09.640]  其實不是的
[00:14:09.640 --> 00:14:10.640]  是不會沒可能的
[00:14:10.640 --> 00:14:13.640]  原因就是我們有些人的生命
[00:14:13.640 --> 00:14:15.640]  我們有些信徒的生命
[00:14:15.640 --> 00:14:18.640]  我們的信心仍然是死的信心
[00:14:18.640 --> 00:14:20.640]  生命由始至終
[00:14:20.640 --> 00:14:23.640]  都沒有願意降服給我們的心
[00:14:23.640 --> 00:14:25.640]  沒有被聖靈提醒我們的心
[00:14:25.640 --> 00:14:27.640]  去改變我們
[00:14:27.640 --> 00:14:28.640]  口就說
[00:14:28.640 --> 00:14:31.640]  我信了主N這麼多年了
[00:14:31.640 --> 00:14:33.640]  但其實生命
[00:14:33.640 --> 00:14:35.640]  和未信主的人
[00:14:35.640 --> 00:14:36.640]  分別不大
[00:14:36.640 --> 00:14:37.640]  唯一的分別
[00:14:37.640 --> 00:14:40.640]  就是可能多說了
[00:14:40.640 --> 00:14:43.640]  那些屬靈的術語
[00:14:43.640 --> 00:14:46.640]  說了就當自己做了
[00:14:46.640 --> 00:14:48.640]  連自己都騙自己
[00:14:48.640 --> 00:14:51.640]  不知道大家會不會問一下
[00:14:51.640 --> 00:14:52.640]  有時我都會
[00:14:52.640 --> 00:14:54.640]  群組裡
[00:14:54.640 --> 00:14:57.640]  很多時候有些代討需要
[00:14:57.640 --> 00:15:00.640]  我們有很多WhatsApp群組
[00:15:00.640 --> 00:15:02.640]  我們都有很多那些公仔
[00:15:02.640 --> 00:15:04.640]  那些emoji
[00:15:04.640 --> 00:15:07.640]  大家最常用的是哪個
[00:15:07.640 --> 00:15:09.640]  祈禱手
[00:15:09.640 --> 00:15:11.640]  祈禱手
[00:15:11.640 --> 00:15:13.640]  祈禱手很好用
[00:15:13.640 --> 00:15:15.640]  需要祈禱的祈禱手
[00:15:15.640 --> 00:15:16.640]  甚至現在
[00:15:16.640 --> 00:15:18.640]  一個小小的祈禱手
[00:15:18.640 --> 00:15:19.640]  不用展示出來
[00:15:19.640 --> 00:15:20.640]  有時我們都會
[00:15:20.640 --> 00:15:22.640]  人真的很忙
[00:15:22.640 --> 00:15:24.640]  我們其實那一刻都很想
[00:15:24.640 --> 00:15:25.640]  去為他祈禱
[00:15:25.640 --> 00:15:27.640]  但忙著忙著
[00:15:27.640 --> 00:15:29.640]  就忘記了
[00:15:29.640 --> 00:15:31.640]  就放在了蜘蛛路後
[00:15:31.640 --> 00:15:34.640]  那怎樣去紀念他的需要呢?
[00:15:34.640 --> 00:15:35.640]  將來你見到他的時候
[00:15:35.640 --> 00:15:36.640]  還記不記得
[00:15:36.640 --> 00:15:40.640]  他曾經想你為他的需要
[00:15:40.640 --> 00:15:41.640]  可能是身體
[00:15:41.640 --> 00:15:44.640]  可能是他自己生命的需要
[00:15:44.640 --> 00:15:46.640]  他曾經跟你分享過
[00:15:46.640 --> 00:15:47.640]  很想你為他祈禱呢?
[00:15:47.640 --> 00:15:49.640]  如果你見到他的時候
[00:15:49.640 --> 00:15:51.640]  都忘記了這件事
[00:15:51.640 --> 00:15:53.640]  就可能你沒有將這件事
[00:15:53.640 --> 00:15:55.640]  放在你的心上
[00:15:55.640 --> 00:15:58.640]  求主都幫助我們
[00:15:58.640 --> 00:16:00.640]  真的不要說了
[00:16:00.640 --> 00:16:02.640]  就當做了
[00:16:02.640 --> 00:16:04.640]  親愛的弟兄姊妹
[00:16:04.640 --> 00:16:06.640]  我們在頭兩章
[00:16:06.640 --> 00:16:08.640]  亞哥教導我們
[00:16:08.640 --> 00:16:09.640]  用喜樂的心
[00:16:09.640 --> 00:16:12.640]  去面對我們各樣的試煉
[00:16:12.640 --> 00:16:14.640]  用堅定的心
[00:16:14.640 --> 00:16:16.640]  來向神祈禱
[00:16:16.640 --> 00:16:18.640]  又要快快的聽
[00:16:18.640 --> 00:16:19.640]  慢慢的說
[00:16:19.640 --> 00:16:21.640]  慢慢的動腦
[00:16:21.640 --> 00:16:22.640]  做行道
[00:16:22.640 --> 00:16:24.640]  不是單聽道的人
[00:16:24.640 --> 00:16:27.640]  還要勒住自己的舌頭
[00:16:27.640 --> 00:16:30.640]  又要看顧患難的孤兒寡婦
[00:16:30.640 --> 00:16:33.640]  愛倫如己等等
