
[00:00:00.000 --> 00:00:03.000]  讓我們正道之先有一個祈禱
[00:03:53.000 --> 00:03:55.000]  我們讀的是和修本
[00:03:55.000 --> 00:03:58.000]  大家找到經文我們一起重讀
[00:03:58.000 --> 00:03:59.000]  預備起
[00:03:59.000 --> 00:04:03.000]  神的兒子耶穌基督福音的起頭
[00:04:03.000 --> 00:04:07.000]  正如以塞亞先知書上記著
[00:04:07.000 --> 00:04:11.000]  看啊!我要差遣我的使者在你面前
[00:04:11.000 --> 00:04:14.000]  他要為你預備道路
[00:04:14.000 --> 00:04:17.000]  當也有聲音呼喊著
[00:04:17.000 --> 00:04:21.000]  預備主的道,修直他的路
[00:04:21.000 --> 00:04:25.000]  照這話,施洗約翰來到曠野
[00:04:25.000 --> 00:04:29.000]  宣講悔改的洗禮,使罪得赦
[00:04:29.000 --> 00:04:34.000]  猶太傳遞和傳耶路撒冷的人都出去
[00:04:34.000 --> 00:04:38.000]  到約翰那裡承認他的罪
[00:04:38.000 --> 00:04:41.000]  在約旦河裡受他的洗
[00:04:41.000 --> 00:04:44.000]  約翰穿落陀毛的衣服
[00:04:44.000 --> 00:04:49.000]  腰束皮帶,的士王從和野蜜
[00:04:49.000 --> 00:04:51.000]  他宣講說
[00:04:51.000 --> 00:04:56.000]  有一位在我以後來的能力比我更大
[00:04:56.000 --> 00:05:00.000]  我就是彎腰給他解鞋帶也不配
[00:05:00.000 --> 00:05:03.000]  我用水給你們施洗
[00:05:03.000 --> 00:05:06.000]  他卻要用聖靈給你們施洗
[00:05:06.000 --> 00:05:10.000]  那時耶穌從加里里的加撒勒來
[00:05:10.000 --> 00:05:14.000]  在約旦河裡受了約翰的洗
[00:05:14.000 --> 00:05:19.000]  他從水裡上來,就看見天裂開了
[00:05:19.000 --> 00:05:23.000]  聖靈彷彿甲子降在他身上
[00:05:23.000 --> 00:05:26.000]  又有聲音從天上來說
[00:05:26.000 --> 00:05:30.000]  你是我的愛子,我喜愛你
[00:05:30.000 --> 00:05:35.000]  聖靈立刻把耶穌催促到曠野裡去
[00:05:35.000 --> 00:05:39.000]  他在曠野四十天受撒旦的試驗
[00:05:39.000 --> 00:05:42.000]  並要求同一起
[00:05:42.000 --> 00:05:45.000]  且有天使來侍候他
[00:05:45.000 --> 00:05:47.000]  約翰下監以後
[00:05:47.000 --> 00:05:52.000]  耶穌來到加里里宣講神的福音說
[00:05:52.000 --> 00:05:55.000]  日期滿了,神的國近了
[00:05:55.000 --> 00:05:59.000]  你們要悔改,信福音
[00:05:59.000 --> 00:06:04.000]  為什麼生命有第二次呢?
[00:06:04.000 --> 00:06:10.000]  馬考福音以一個重要的訊息開始
[00:06:10.000 --> 00:06:14.000]  眾所周知,福音即是等於好消息
[00:06:14.000 --> 00:06:17.000]  這個好消息有什麼特點?
[00:06:17.000 --> 00:06:21.000]  和我們又有什麼關係呢?
[00:06:21.000 --> 00:06:25.000]  Net Bible對福音的起頭
[00:06:25.000 --> 00:06:29.000]  即是福音的起頭
[00:06:29.000 --> 00:06:31.000]  按原文的翻譯
[00:06:31.000 --> 00:06:36.000]  讓我們更加清楚明白其中的意思
[00:06:36.000 --> 00:06:42.000]  馬可說耶穌基督的福音就是福音的起頭
[00:06:42.000 --> 00:06:45.000]  耶穌基督的福音Net Bible翻譯為
[00:06:45.000 --> 00:06:49.000]  耶穌帶來,即是傳揚的福音
[00:06:49.000 --> 00:06:55.000]  又或者可以翻譯為關於耶穌的福音
[00:06:55.000 --> 00:07:00.000]  如果我們綜合了這兩個可行的翻譯
[00:07:00.000 --> 00:07:02.000]  我們會得出一個結論
[00:07:02.000 --> 00:07:04.000]  耶穌福音的起頭
[00:07:04.000 --> 00:07:07.000]  即是耶穌傳揚的福音
[00:07:07.000 --> 00:07:11.000]  就是關於耶穌自己的福音
[00:07:11.000 --> 00:07:17.000]  在約翰一書四章八節下至到九節
[00:07:17.000 --> 00:07:20.000]  那裡這樣說:因為神就是愛
[00:07:20.000 --> 00:07:24.000]  他差他獨一的兒子到世上來
[00:07:24.000 --> 00:07:27.000]  使我們藉著他得聖名
[00:07:27.000 --> 00:07:31.000]  由此神對我們的愛就顯明了
[00:07:31.000 --> 00:07:34.000]  約翰一書這一段的經文
[00:07:34.000 --> 00:07:36.000]  很清楚告訴我們
[00:07:36.000 --> 00:07:39.000]  神就是愛的源頭
[00:07:39.000 --> 00:07:43.000]  他因為愛我們就差派他的獨生兒子
[00:07:43.000 --> 00:07:46.000]  耶穌基督來到這個世上
[00:07:46.000 --> 00:07:50.000]  經文補充了馬可福音一章一節的描述
[00:07:50.000 --> 00:07:55.000]  作者馬可他開宗明義地告訴我們
[00:07:55.000 --> 00:07:58.000]  福音這個好消息的起頭
[00:07:58.000 --> 00:08:02.000]  就是關乎神的兒子耶穌基督
[00:08:02.000 --> 00:08:05.000]  而約翰一書就告訴我們
[00:08:05.000 --> 00:08:11.000]  耶穌基督是為世人帶來神的愛和生命
[00:08:11.000 --> 00:08:16.000]  所以世人的生命可以有take two
[00:08:16.000 --> 00:08:20.000]  就是說在罪裡面有翻身的機會
[00:08:20.000 --> 00:08:25.000]  耶穌基督為人的生命帶來take two的機會
[00:08:25.000 --> 00:08:27.000]  不是偶然的
[00:08:27.000 --> 00:08:32.000]  而是神精心這樣去安排的
[00:08:32.000 --> 00:08:34.000]  馬可也告訴我們
[00:08:34.000 --> 00:08:38.000]  神在耶穌基督降世的七百多年之前
[00:08:38.000 --> 00:08:41.000]  甚至更早的時候
[00:08:41.000 --> 00:08:43.000]  他就預先為他鋪路
[00:08:43.000 --> 00:08:48.000]  我們可以看看馬可福音一章二至三節
[00:08:48.000 --> 00:08:51.000]  請大家讀出這兩節的經文
[00:08:51.000 --> 00:08:52.000]  預備起
[00:08:52.000 --> 00:09:09.000]  (廣東話)
[00:09:09.000 --> 00:09:10.000]  謝謝
[00:09:10.000 --> 00:09:15.000]  第二節的經文是引自《馬拉基書》三章一節
[00:09:15.000 --> 00:09:20.000]  而第三節是引自《以賽亞書》四十章三節
[00:09:20.000 --> 00:09:22.000]  以往新約的作者
[00:09:22.000 --> 00:09:24.000]  他們引舊約的時候
[00:09:24.000 --> 00:09:28.000]  不一定會寫下所有先知的名字
[00:09:28.000 --> 00:09:34.000]  神在這裡藉著馬拉基和以賽亞兩位先知的預言
[00:09:34.000 --> 00:09:38.000]  他們預言耶穌基督會來到世上
[00:09:38.000 --> 00:09:42.000]  而且神為他預備了一位使者
[00:09:42.000 --> 00:09:46.000]  作為先鋒去預備人的心
[00:09:46.000 --> 00:09:49.000]  就好像古時的一些君王出巡一樣
[00:09:49.000 --> 00:09:54.000]  大家都知道古時的道路都是崎嶇不平的
[00:09:54.000 --> 00:09:59.000]  所以王的大臣通常會猜遣一位先行者
[00:09:59.000 --> 00:10:01.000]  在王的面前
[00:10:01.000 --> 00:10:04.000]  王的前面就出去
[00:10:04.000 --> 00:10:08.000]  他一邊跑一邊喊叫
[00:10:08.000 --> 00:10:11.000]  快點預備,王上駕到
[00:10:11.000 --> 00:10:15.000]  百姓就會立刻開始去打掃
[00:10:15.000 --> 00:10:18.000]  和去鋪平一些道路
[00:10:18.000 --> 00:10:21.000]  去歡迎這位王的利臨
[00:10:21.000 --> 00:10:25.000]  在第四節就應驗了神的預言
[00:10:25.000 --> 00:10:28.000]  施洗約翰來到曠野
[00:10:28.000 --> 00:10:31.000]  他成為了耶穌的先行者
[00:10:31.000 --> 00:10:33.000]  去預備人的心
[00:10:33.000 --> 00:10:37.000]  讓我解釋一下施洗約翰的洗禮
[00:10:37.000 --> 00:10:43.000]  約翰的洗禮在猶太教文化裡是相當普遍的
[00:10:43.000 --> 00:10:46.000]  主要表達禮儀上的潔淨
[00:10:46.000 --> 00:10:49.000]  就好像在舊約裡
[00:10:49.000 --> 00:10:53.000]  出埃及記40章12至15節
[00:10:53.000 --> 00:10:57.000]  那裡說到祭司向上帝獻祭之前
[00:10:57.000 --> 00:11:01.000]  他們必須接受類似的洗禮儀式
[00:11:01.000 --> 00:11:05.000]  在利美記16章4節和23、24節
[00:11:05.000 --> 00:11:07.000]  神有吩咐大祭司
[00:11:07.000 --> 00:11:10.000]  他們在贖罪日進入聖墨
[00:11:10.000 --> 00:11:13.000]  或者聖殿的致聖所
[00:11:13.000 --> 00:11:16.000]  去獻祭之前或之後
[00:11:16.000 --> 00:11:19.000]  他們都必須要沐浴
[00:11:19.000 --> 00:11:24.000]  施洗約翰的洗禮意義大致是相同
[00:11:24.000 --> 00:11:26.000]  接受洗禮的人
[00:11:26.000 --> 00:11:29.000]  他們表明願意悔改的心
[00:11:29.000 --> 00:11:32.000]  並且他們決定轉向上帝
[00:11:32.000 --> 00:11:35.000]  立志改變自己的生命
[00:11:35.000 --> 00:11:39.000]  利器罪惡和自私自利的生活方式
[00:11:39.000 --> 00:11:43.000]  很多人接受了施洗約翰的洗禮
[00:11:43.000 --> 00:11:47.000]  他們有一個悔改的心願和盼望
[00:11:47.000 --> 00:11:51.000]  但是他們這個心願能不能達成呢?
[00:11:51.000 --> 00:11:56.000]  卻不是施洗約翰能夠掌握到的
[00:11:56.000 --> 00:11:58.000]  施洗約翰指出
[00:11:58.000 --> 00:12:03.000]  有一位在他以後要來的能力比他更大
[00:12:03.000 --> 00:12:07.000]  那一位要用聖靈去幫人施洗
[00:12:07.000 --> 00:12:11.000]  代表著有復活的生命和能力
[00:12:11.000 --> 00:12:13.000]  使人重生
[00:12:13.000 --> 00:12:15.000]  而能夠達到不再犯罪
[00:12:15.000 --> 00:12:18.000]  成為新人的目的
[00:12:18.000 --> 00:12:20.000]  弟兄姊妹
[00:12:20.000 --> 00:12:22.000]  耶穌基督他來到世上
[00:12:22.000 --> 00:12:27.000]  就是使我們有機會重新去做人
[00:12:27.000 --> 00:12:29.000]  就好像拍戲一樣
[00:12:29.000 --> 00:12:31.000]  第一拍得不好
[00:12:31.000 --> 00:12:33.000]  可以再來一次
[00:12:33.000 --> 00:12:37.000]  耶穌基督他賜人生命有第二拍
[00:12:37.000 --> 00:12:39.000]  可以重新去做人
[00:12:39.000 --> 00:12:41.000]  因為他很愛我們
[00:12:41.000 --> 00:12:45.000]  願意承擔使命去拯救我們
[00:12:45.000 --> 00:12:49.000]  他願意承擔神給他的使命
[00:12:49.000 --> 00:12:54.000]  讓我們能夠得著平安喜樂的生命
[00:12:54.000 --> 00:12:58.000]  我們的生命有第二拍的機會
[00:12:58.000 --> 00:13:02.000]  靠自己是沒有辦法去達成的
[00:13:02.000 --> 00:13:04.000]  只有靠耶穌
[00:13:04.000 --> 00:13:08.000]  我小學的時候是讀一間私立學校
[00:13:08.000 --> 00:13:11.000]  因為校長是一位基督徒
[00:13:11.000 --> 00:13:13.000]  學校設立了聖經科
[00:13:13.000 --> 00:13:15.000]  從那時候開始
[00:13:15.000 --> 00:13:18.000]  我已經聽聖經故事
[00:13:18.000 --> 00:13:21.000]  雖然我這麼早就知道有神
[00:13:21.000 --> 00:13:26.000]  但是我沒有接受到耶穌做我的救主
[00:13:26.000 --> 00:13:28.000]  在我小學畢業的時候
[00:13:28.000 --> 00:13:32.000]  我就進了社會大學去打滾
[00:13:32.000 --> 00:13:35.000]  只是很想靠自己的努力上進
[00:13:35.000 --> 00:13:39.000]  我以為在夜校那裡完成中學
[00:13:39.000 --> 00:13:42.000]  我的生命就可以去改變
[00:13:42.000 --> 00:13:46.000]  不需要因為學歷不夠人好而感到自卑
[00:13:46.000 --> 00:13:50.000]  我以為我可以有多一點的自信
[00:13:50.000 --> 00:13:56.000]  但我發現這只是我一廂情願的想法
[00:13:56.000 --> 00:14:01.000]  我很感謝神不斷地尋找我
[00:14:01.000 --> 00:14:06.000]  在我身邊安排了很多像施洗約翰的先鋒
[00:14:06.000 --> 00:14:08.000]  向我傳福音
[00:14:08.000 --> 00:14:12.000]  又帶我去參加福音營
[00:14:12.000 --> 00:14:15.000]  去分享他們的見證
[00:14:15.000 --> 00:14:17.000]  又帶我回教會
[00:14:17.000 --> 00:14:20.000]  後來神又安排了一位女傳道
[00:14:20.000 --> 00:14:23.000]  帶我去查經
[00:14:23.000 --> 00:14:25.000]  在查經的過程裡
[00:14:25.000 --> 00:14:29.000]  我深深感受到神對我的愛
[00:14:29.000 --> 00:14:31.000]  在祂的帶領之下
[00:14:31.000 --> 00:14:36.000]  我就接受了耶穌基督成為我個人的救主
[00:14:36.000 --> 00:14:39.000]  之後我的生命被神去改變
[00:14:39.000 --> 00:14:41.000]  不再自卑
[00:14:41.000 --> 00:14:44.000]  以前我常常會將自己跟別人去比較
[00:14:44.000 --> 00:14:46.000]  覺得自己比不上別人
[00:14:46.000 --> 00:14:51.000]  往往就不敢去表達自己的意見
[00:14:51.000 --> 00:14:54.000]  今天我感到非常榮幸
[00:14:54.000 --> 00:14:56.000]  也很感恩
[00:14:56.000 --> 00:14:58.000]  可以被神使用
[00:14:58.000 --> 00:15:01.000]  讓我在教會裡服侍
[00:15:01.000 --> 00:15:04.000]  我現在站在大家面前
[00:15:04.000 --> 00:15:08.000]  都可以放膽去宣講神的道
[00:15:08.000 --> 00:15:11.000]  實在是謝主隆恩
[00:15:11.000 --> 00:15:13.000]  親愛的弟兄姊妹
[00:15:13.000 --> 00:15:16.000]  讓我們去回顧一下
[00:15:16.000 --> 00:15:21.000]  神是怎樣帶領我們回歸祂的懷抱呢?
[00:15:21.000 --> 00:15:25.000]  祂使我們生命有第二次
[00:15:25.000 --> 00:15:27.000]  今天我們靠著神
[00:15:27.000 --> 00:15:31.000]  我們已經擁有一個不再一樣的生命了
[00:15:31.000 --> 00:15:35.000]  你會怎樣感謝神呢?
[00:15:35.000 --> 00:15:39.000]  讓我們有一點時間去安靜
[00:15:39.000 --> 00:15:41.000]  我們在座位裡
[00:15:41.000 --> 00:15:47.000]  禱告感謝神賜予我們救恩和新的生命
[00:15:47.000 --> 00:16:01.000]  我們真的很感恩
[00:16:01.000 --> 00:16:03.000]  因為神的大愛
[00:16:03.000 --> 00:16:05.000]  耶穌基督的犧牲
[00:16:05.000 --> 00:16:07.000]  我們得著救恩
[00:16:07.000 --> 00:16:10.000]  我們得著新的盼望
[00:16:10.000 --> 00:16:14.000]  我們的生命已經不再一樣了
[00:16:14.000 --> 00:16:18.000]  我們要怎樣活出這個新生命呢?
[00:16:18.000 --> 00:16:21.000]  如果我們信主很多年了
[00:16:21.000 --> 00:16:23.000]  我們的屬靈生命
[00:16:23.000 --> 00:16:27.000]  又怎樣在主裡面歷久常新呢?
[00:16:27.000 --> 00:16:30.000]  讓我們繼續聽下去
[00:16:30.000 --> 00:16:35.000]  看看我們的生命可以怎樣去活出來
[00:16:36.000 --> 00:16:42.000]  我們聽一下神怎樣去教導我們活出新生命
[00:16:42.000 --> 00:16:44.000]  親愛的弟兄姊妹
[00:16:44.000 --> 00:16:47.000]  無論我們信主多久
[00:16:47.000 --> 00:16:51.000]  是初信還是信了主很多年
[00:16:51.000 --> 00:16:54.000]  我們都要不斷地成長
[00:16:54.000 --> 00:16:56.000]  要邁步向前
[00:16:56.000 --> 00:16:58.000]  不可以停下來
[00:16:58.000 --> 00:17:00.000]  俗語有話
[00:17:00.000 --> 00:17:02.000]  學如逆水行舟
[00:17:02.000 --> 00:17:04.000]  不進則退
[00:17:04.000 --> 00:17:07.000]  我們的靈命成長都是一樣
[00:17:07.000 --> 00:17:10.000]  神喜悅我們在祂裡面
[00:17:10.000 --> 00:17:12.000]  不斷地成長
[00:17:12.000 --> 00:17:15.000]  我們的屬靈生命要成長
[00:17:15.000 --> 00:17:19.000]  一定要有以下這幾項行動
[00:17:19.000 --> 00:17:22.000]  讓我們逐一去看一看
[00:17:22.000 --> 00:17:26.000]  第一項行動
[00:17:26.000 --> 00:17:28.000]  就是我們要信服神
[00:17:28.000 --> 00:17:30.000]  承擔使命
[00:17:30.000 --> 00:17:33.000]  讓我們讀出第九至十一節
[00:17:33.000 --> 00:17:35.000]  預備起
[00:17:35.000 --> 00:17:56.000]  (聖經)
[00:17:56.000 --> 00:17:58.000]  謝謝
[00:17:58.000 --> 00:18:00.000]  從經文所見
[00:18:00.000 --> 00:18:04.000]  耶穌專誠從那撒勒來到約旦河
[00:18:04.000 --> 00:18:07.000]  去接受施洗約翰的洗
[00:18:07.000 --> 00:18:11.000]  代表著一個新的開始
[00:18:11.000 --> 00:18:15.000]  也是對施洗約翰的一個認同
[00:18:15.000 --> 00:18:20.000]  耶穌面對著一個人生的新方向
[00:18:20.000 --> 00:18:22.000]  祂的洗禮就表明
[00:18:22.000 --> 00:18:25.000]  祂要開展來到世上的任務
[00:18:25.000 --> 00:18:28.000]  實現神的拯救計劃
[00:18:28.000 --> 00:18:30.000]  除此之外
[00:18:30.000 --> 00:18:32.000]  祂也藉著這個洗禮
[00:18:32.000 --> 00:18:35.000]  認同約翰的侍奉
[00:18:35.000 --> 00:18:39.000]  和祂所宣講的道理
[00:18:39.000 --> 00:18:43.000]  就是神的羔羊尼塞亞的來臨
[00:18:43.000 --> 00:18:46.000]  耶穌接受水禮
[00:18:46.000 --> 00:18:49.000]  祂從水裡面上來的時候
[00:18:49.000 --> 00:18:51.000]  天裂開了
[00:18:51.000 --> 00:18:55.000]  聖靈彷彿甲子一樣降在祂的身上
[00:18:55.000 --> 00:18:58.000]  表明因為耶穌的信服
[00:18:58.000 --> 00:19:01.000]  天裂開了
[00:19:01.000 --> 00:19:04.000]  是神所喜悅的
[00:19:04.000 --> 00:19:06.000]  還有神恩正這樣說
[00:19:06.000 --> 00:19:10.000]  「你是我的愛子,我喜悅你」
[00:19:10.000 --> 00:19:15.000]  這裡讓我們看到一幅很美麗的圖畫
[00:19:15.000 --> 00:19:19.000]  三位一體的真神同時出現
[00:19:19.000 --> 00:19:24.000]  這個情景就好像耶穌的就職禮一樣
[00:19:24.000 --> 00:19:29.000]  神確認耶穌要履行祂被差遣的使命
[00:19:29.000 --> 00:19:34.000]  並且宣告神的靈和能力與祂同在
[00:19:34.000 --> 00:19:38.000]  目的就是叫在場的人看得見
[00:19:38.000 --> 00:19:43.000]  還有藉著聖經去記載這件事
[00:19:43.000 --> 00:19:48.000]  讓今天的信徒也明白神奇妙的安排
[00:19:48.000 --> 00:19:50.000]  親愛的兄姊妹
[00:19:50.000 --> 00:19:54.000]  耶穌的使命就是你拯救世人
[00:19:54.000 --> 00:19:57.000]  我們的使命是什麼?
[00:19:57.000 --> 00:19:59.000]  「傳福音」
[00:19:59.000 --> 00:20:02.000]  「傳福音」,很對
[00:20:02.000 --> 00:20:06.000]  我們的使命就是跟隨耶穌
[00:20:06.000 --> 00:20:10.000]  耶穌其中一個使命就是「傳福音」
[00:20:10.000 --> 00:20:14.000]  我們的使命就是要跟隨耶穌
[00:20:14.000 --> 00:20:17.000]  耶穌基督以祂無罪之身
[00:20:17.000 --> 00:20:20.000]  盡諸般的義
[00:20:20.000 --> 00:20:24.000]  祂受洗見證神的委任和授權
[00:20:24.000 --> 00:20:27.000]  祂信服神的大靈
[00:20:27.000 --> 00:20:29.000]  我們信了耶穌
[00:20:29.000 --> 00:20:32.000]  都成為神所愛的兒女
[00:20:32.000 --> 00:20:35.000]  我們要效法耶穌的榜樣
[00:20:35.000 --> 00:20:37.000]  若然在座當中
[00:20:37.000 --> 00:20:39.000]  有弟兄姊妹
[00:20:39.000 --> 00:20:41.000]  你仍然是猶疑不決
[00:20:41.000 --> 00:20:43.000]  猶疑什麼呢?
[00:20:43.000 --> 00:20:47.000]  猶疑是否要申請水禮?
[00:20:47.000 --> 00:20:49.000]  如果你正在猶疑
[00:20:49.000 --> 00:20:53.000]  我請你積極了解教會洗禮的要求
[00:20:53.000 --> 00:20:56.000]  如果你是合資格的
[00:20:56.000 --> 00:20:58.000]  請你盡快申請
[00:20:58.000 --> 00:21:00.000]  我們藉著水禮
[00:21:00.000 --> 00:21:02.000]  可以去見證
[00:21:02.000 --> 00:21:04.000]  我們已經得著新生命
[00:21:04.000 --> 00:21:06.000]  願意去追隨神
[00:21:06.000 --> 00:21:08.000]  為神而活
[00:21:08.000 --> 00:21:12.000]  所以如果你是未接受水禮
[00:21:12.000 --> 00:21:15.000]  你可以考慮去接受
[00:21:15.000 --> 00:21:18.000]  如果你是未合資格去申請
[00:21:18.000 --> 00:21:21.000]  未完三寶或其他
[00:21:21.000 --> 00:21:24.000]  就請你耐心的去等候
[00:21:24.000 --> 00:21:28.000]  因為這也是信服神大靈的表現
[00:21:28.000 --> 00:21:30.000]  親愛的弟兄姊妹
[00:21:30.000 --> 00:21:33.000]  無論你洗了禮沒有
[00:21:33.000 --> 00:21:36.000]  神都給了我們很多使命
[00:21:36.000 --> 00:21:38.000]  其中一個使命
[00:21:38.000 --> 00:21:41.000]  就是建立我們個人靈明的
[00:21:41.000 --> 00:21:43.000]  屬靈的生命
[00:21:43.000 --> 00:21:46.000]  神很希望我們建立一個
[00:21:46.000 --> 00:21:48.000]  好的屬靈生命
[00:21:48.000 --> 00:21:50.000]  希望我們打穩根基
[00:21:50.000 --> 00:21:53.000]  認真地去作主門徒
[00:21:53.000 --> 00:21:55.000]  正如保羅在二弗所書
[00:21:55.000 --> 00:21:59.000]  四章十一至十三節那裡這樣說
[00:21:59.000 --> 00:22:01.000]  他說
[00:22:01.000 --> 00:22:03.000]  他所賜的有使徒
[00:22:03.000 --> 00:22:05.000]  有先知有傳福音的
[00:22:05.000 --> 00:22:07.000]  有牧師和教師
[00:22:07.000 --> 00:22:10.000]  為要承傳聖徒各盡其職
[00:22:10.000 --> 00:22:12.000]  建立基督的身體
[00:22:12.000 --> 00:22:15.000]  直等到我們眾人在真道上
[00:22:15.000 --> 00:22:17.000]  同歸於一
[00:22:17.000 --> 00:22:19.000]  認識神的兒子
[00:22:19.000 --> 00:22:21.000]  得以長大成人
[00:22:21.000 --> 00:22:24.000]  滿有基督長成的新娘
[00:22:24.000 --> 00:22:25.000]  弟妹
[00:22:25.000 --> 00:22:27.000]  在教會裡面
[00:22:27.000 --> 00:22:29.000]  有不同階段的信徒
[00:22:29.000 --> 00:22:32.000]  他們在不同的時間
[00:22:32.000 --> 00:22:35.000]  接受基督成為救主
[00:22:35.000 --> 00:22:36.000]  無論如何
[00:22:36.000 --> 00:22:39.000]  我們都有一個共通點
[00:22:39.000 --> 00:22:42.000]  我們已經得著神所賜的新生命
[00:22:42.000 --> 00:22:43.000]  既然是這樣
[00:22:43.000 --> 00:22:46.000]  我們就要在這條成長路上
[00:22:46.000 --> 00:22:48.000]  邁步向前
[00:22:48.000 --> 00:22:51.000]  積極地去追求成長
[00:22:51.000 --> 00:22:53.000]  如果你是做組長的
[00:22:53.000 --> 00:22:57.000]  請你忠心地帶領組員
[00:22:57.000 --> 00:23:00.000]  如果你是做組員的
[00:23:00.000 --> 00:23:03.000]  請你投入小組的生活
[00:23:03.000 --> 00:23:07.000]  要支持組長
[00:23:07.000 --> 00:23:09.000]  讓我們在小組裡
[00:23:09.000 --> 00:23:13.000]  一起積極投入去成長
[00:23:13.000 --> 00:23:15.000]  我們一起去查考神的話
[00:23:15.000 --> 00:23:18.000]  並且在生活裡去實踐
