
[00:00:00.000 --> 00:00:05.000]  今早當小師班落台,大家都已經想拍手
[00:06:28.000 --> 00:06:32.000]  我們有時會想到底在想的時候應該想些甚麼呢?
[00:06:32.000 --> 00:06:35.000]  可能在想的時候已經有很多恐懼
[00:06:35.000 --> 00:06:39.000]  或者另一些朋友可能有很多憤怒
[00:06:39.000 --> 00:06:40.000]  做了這些決定
[00:06:40.000 --> 00:06:42.000]  但到底在做這些決定的時候
[00:06:42.000 --> 00:06:45.000]  上帝在裏面的心意又是怎樣呢?
[00:06:45.000 --> 00:06:48.000]  這些是有時我們在過程裏聽到
[00:06:48.000 --> 00:06:50.000]  很少去想的情況
[00:06:50.000 --> 00:06:55.000]  在《慕容的裏面》當我聽見這些思想的時候
[00:06:55.000 --> 00:06:59.000]  我很想認識到到底在做每一個決定裏面
[00:06:59.000 --> 00:07:02.000]  我們內心的思考和掙扎是怎樣
[00:07:02.000 --> 00:07:04.000]  當日我自己回來香港
[00:07:04.000 --> 00:07:06.000]  也有很多這些內心的思考和掙扎
[00:07:06.000 --> 00:07:08.000]  甚至在思考和掙扎裏面
[00:07:08.000 --> 00:07:10.000]  到底用甚麼準則去做決定
[00:07:10.000 --> 00:07:13.000]  又或者我們整個家怎樣可以齊上齊落
[00:07:13.000 --> 00:07:17.000]  一起留下或者怎樣一起服侍著
[00:07:17.000 --> 00:07:20.000]  特別有時我聽見童宮都會很艱難
[00:07:20.000 --> 00:07:22.000]  去考慮這些決定的時候
[00:07:22.000 --> 00:07:25.000]  更加想聽清楚童宮心裏面的那種感受
[00:07:25.000 --> 00:07:27.000]  到底是甚麼感受
[00:07:27.000 --> 00:07:30.000]  到底在目的裏面這些感受怎樣調和
[00:07:30.000 --> 00:07:32.000]  這些都是在過去
[00:07:32.000 --> 00:07:35.000]  在聽見很多移民的警方裏面
[00:07:35.000 --> 00:07:38.000]  自己感受到的心情
[00:07:38.000 --> 00:07:41.000]  但是打開這段經文
[00:07:41.000 --> 00:07:42.000]  在復活的清晨
[00:07:42.000 --> 00:07:44.000]  馬可的記載
[00:07:44.000 --> 00:07:47.000]  我相信是因為馬可
[00:07:47.000 --> 00:07:48.000]  然後是彼得
[00:07:48.000 --> 00:07:50.000]  因為裏面有很多彼得親身的記載
[00:07:50.000 --> 00:07:53.000]  彼得在他回望他一生
[00:07:53.000 --> 00:07:54.000]  很多驚恐的裏面
[00:07:54.000 --> 00:07:57.000]  他很期望終結我們所有的驚恐
[00:07:57.000 --> 00:07:59.000]  所以我想和大家分享這段經文
[00:07:59.000 --> 00:08:02.000]  來自《馬科音》十六章一至八節和二十節
[00:08:02.000 --> 00:08:04.000]  大家一起讀一至八節
[00:08:04.000 --> 00:08:06.000]  然後我會讀最後的二十節
[00:08:06.000 --> 00:08:07.000]  我們一起讀
[00:08:07.000 --> 00:08:08.000]  好,一二三
[00:08:08.000 --> 00:08:10.000]  過了安息日
[00:08:10.000 --> 00:08:12.000]  沒大奶的瑪利亞
[00:08:12.000 --> 00:08:15.000]  雅各的母親瑪利亞
[00:08:15.000 --> 00:08:18.000]  和薩羅米買了香料
[00:08:18.000 --> 00:08:21.000]  要去告耶穌的身體
[00:08:21.000 --> 00:08:23.000]  七日的第一日清早
[00:08:23.000 --> 00:08:25.000]  太陽出來後
[00:08:25.000 --> 00:08:28.000]  他們來到墳墓那裏
[00:08:28.000 --> 00:08:29.000]  彼此說
[00:08:29.000 --> 00:08:34.000]  誰要替我們把石頭從墓門滾開呢?
[00:08:34.000 --> 00:08:37.000]  他們抬頭一看
[00:08:37.000 --> 00:08:40.000]  看見石頭已經滾開了
[00:08:40.000 --> 00:08:43.000]  原來那石頭很大
[00:08:43.000 --> 00:08:45.000]  他們進了墳墓
[00:08:45.000 --> 00:08:49.000]  看見一個年輕人坐在右邊
[00:08:49.000 --> 00:08:51.000]  穿著白袍
[00:08:51.000 --> 00:08:53.000]  就很驚奇
[00:08:53.000 --> 00:08:56.000]  那年輕人對他們說
[00:08:56.000 --> 00:08:57.000]  不要驚慌
[00:08:57.000 --> 00:09:03.000]  你們尋找那釘十字架的拿撒勒人耶穌
[00:09:03.000 --> 00:09:05.000]  他已經復活了
[00:09:05.000 --> 00:09:07.000]  不在這裏
[00:09:07.000 --> 00:09:10.000]  來看安放他的地方
[00:09:10.000 --> 00:09:12.000]  你們去
[00:09:12.000 --> 00:09:15.000]  對他的門徒和彼得說
[00:09:15.000 --> 00:09:19.000]  他要讓你們先到加利利去
[00:09:19.000 --> 00:09:23.000]  在那裏你們會看見他
[00:09:23.000 --> 00:09:27.000]  正如他從前所告訴你們的
[00:09:27.000 --> 00:09:29.000]  於是他們出來
[00:09:29.000 --> 00:09:32.000]  從墳墓那裏逃走
[00:09:32.000 --> 00:09:34.000]  又發抖又驚訝
[00:09:34.000 --> 00:09:37.000]  什麼也沒有告訴人
[00:09:37.000 --> 00:09:40.000]  因為他們害怕
[00:09:40.000 --> 00:09:42.000]  二十節門徒出去
[00:09:42.000 --> 00:09:44.000]  到處傳福音
[00:09:44.000 --> 00:09:46.000]  主和他們同共
[00:09:46.000 --> 00:09:50.000]  藉著伴隨的神蹟證實所傳的道
[00:09:50.000 --> 00:09:54.000]  這是復活的第一個安息日
[00:09:54.000 --> 00:09:56.000]  聖經說過了安息日
[00:09:56.000 --> 00:09:58.000]  因為安息日是晚上開始
[00:09:58.000 --> 00:10:02.000]  所以門徒婦女去的時候
[00:10:02.000 --> 00:10:04.000]  已經是第二天的清晨
[00:10:04.000 --> 00:10:07.000]  今早的清晨我們有神禱會
[00:10:07.000 --> 00:10:09.000]  我大概要五點多起床
[00:10:09.000 --> 00:10:11.000]  我整晚都在做夢
[00:10:11.000 --> 00:10:14.000]  整晚做夢自己不知醒
[00:10:14.000 --> 00:10:18.000]  過一個晚上都不容易
[00:10:18.000 --> 00:10:23.000]  那群婦女過了一個艱難的安息日
[00:10:23.000 --> 00:10:25.000]  那個安息日很艱難
[00:10:25.000 --> 00:10:28.000]  因為所有男人都離開了耶穌
[00:10:28.000 --> 00:10:31.000]  唯有這幾個姐妹繼續留到最後
[00:10:31.000 --> 00:10:33.000]  可能是一個充滿喜樂的日子
[00:10:33.000 --> 00:10:36.000]  但卻是一個充滿驚慌的安息日
[00:10:36.000 --> 00:10:38.000]  難以入眠的安息日
[00:10:38.000 --> 00:10:42.000]  第八節是馬可一個段落的結束
[00:10:42.000 --> 00:10:46.000]  婦女在當中有很多的驚慌
[00:10:46.000 --> 00:10:49.000]  這些驚慌幫助我們回頭看
[00:10:49.000 --> 00:10:52.000]  彼得一生跟著主
[00:10:52.000 --> 00:10:54.000]  是一個三年半的驚慌
[00:10:54.000 --> 00:10:57.000]  當我們記得彼得這三年半的驚慌的時候
[00:10:57.000 --> 00:11:01.000]  我們就明白馬可福音所有的驚慌
[00:11:01.000 --> 00:11:02.000]  馬可福音所有的驚慌
[00:11:02.000 --> 00:11:04.000]  馬可福音都用了一個字叫phobia
[00:11:04.000 --> 00:11:06.000]  這個字是希臘文字
[00:11:06.000 --> 00:11:09.000]  英文借用希臘文的phobia
[00:11:09.000 --> 00:11:11.000]  但這十二種的驚慌
[00:11:11.000 --> 00:11:14.000]  都不是我們常有人面對的驚慌
[00:11:14.000 --> 00:11:16.000]  我們常人面對的驚慌有什麼驚慌呢?
[00:11:16.000 --> 00:11:18.000]  譬如工作壓力我們就會驚慌
[00:11:18.000 --> 00:11:20.000]  回到工作的時候手都發抖了
[00:11:20.000 --> 00:11:22.000]  這個就是驚慌
[00:11:22.000 --> 00:11:23.000]  或者是病
[00:11:23.000 --> 00:11:26.000]  我想起如果有時候醫生下次見他的時候
[00:11:26.000 --> 00:11:29.000]  跟我說其實你已經解決了
[00:11:29.000 --> 00:11:31.000]  還有這麼多日子
[00:11:31.000 --> 00:11:32.000]  兩三年而已
[00:11:32.000 --> 00:11:34.000]  那就很驚慌
[00:11:34.000 --> 00:11:36.000]  或者我們看見新聞
[00:11:36.000 --> 00:11:37.000]  看見很多的戰爭
[00:11:37.000 --> 00:11:39.000]  很久打來打去都打不完
[00:11:39.000 --> 00:11:41.000]  其實心裡有很多的驚慌
[00:11:41.000 --> 00:11:43.000]  但其實在馬可福音裡
[00:11:43.000 --> 00:11:45.000]  全部都不是這些日光之下的驚慌
[00:11:45.000 --> 00:11:49.000]  是日光之上不是人常遇見的驚慌
[00:11:49.000 --> 00:11:53.000]  我們看看當日在守衛森嚴的墳墓
[00:11:53.000 --> 00:11:57.000]  羅馬兵丁基本上在當時的已知文明世界
[00:11:57.000 --> 00:11:59.000]  是戰無不勝的兵丁
[00:11:59.000 --> 00:12:00.000]  不過在那一天早上
[00:12:00.000 --> 00:12:03.000]  在墓前他們居然四散
[00:12:03.000 --> 00:12:06.000]  被傳了的巨石已經被滾開了
[00:12:06.000 --> 00:12:11.000]  而羅馬的總督說明要看得很嚴的屍首
[00:12:11.000 --> 00:12:13.000]  居然不翼而飛
[00:12:13.000 --> 00:12:15.000]  當這幾個婦女走進去的時候
[00:12:15.000 --> 00:12:18.000]  一個衣著潔白整體發光
[00:12:18.000 --> 00:12:21.000]  面貌年輕的天使坐在墳墓的右邊
[00:12:21.000 --> 00:12:22.000]  如果對我今天來說
[00:12:22.000 --> 00:12:24.000]  如果我見到這個景象
[00:12:24.000 --> 00:12:25.000]  我一定很開心
[00:12:25.000 --> 00:12:26.000]  我一定很喜樂
[00:12:26.000 --> 00:12:27.000]  我一定知道主復活了
[00:12:27.000 --> 00:12:29.000]  死亡已經被勝過了
[00:12:29.000 --> 00:12:31.000]  聖經的預言應驗了
[00:12:31.000 --> 00:12:32.000]  罪又得到赦免了
[00:12:32.000 --> 00:12:34.000]  但對於那三個婦女來說
[00:12:34.000 --> 00:12:36.000]  她跟我們的經歷完全不同
[00:12:36.000 --> 00:12:38.000]  她們親眼見到耶穌被捕
[00:12:38.000 --> 00:12:41.000]  受辱、受審、斷氣
[00:12:41.000 --> 00:12:44.000]  她親眼見到所有的男人已經走了
[00:12:44.000 --> 00:12:46.000]  這幾個女基督徒去到的時候
[00:12:46.000 --> 00:12:49.000]  她們見到一個更加驚慌的景象
[00:12:49.000 --> 00:12:52.000]  以至天使第一句對她們的說話就是
[00:12:52.000 --> 00:12:53.000]  不要驚慌
[00:12:53.000 --> 00:12:54.000]  因為她們沒有期望過
[00:12:54.000 --> 00:12:56.000]  居然有這樣的事情發生
[00:12:56.000 --> 00:12:58.000]  這個不是日光之後會發生的事情
[00:12:59.000 --> 00:13:01.000]  我們過去2023年
[00:13:01.000 --> 00:13:03.000]  跟大家分享《馬學福音》
[00:13:03.000 --> 00:13:05.000]  就很想承繼在以西傑書之後
[00:13:05.000 --> 00:13:10.000]  不一定有一個有架構的裡面
[00:13:10.000 --> 00:13:13.000]  上帝都可以重新興起一個群體
[00:13:13.000 --> 00:13:15.000]  無論是以西傑或者是馬學
[00:13:15.000 --> 00:13:17.000]  正如剛才說過
[00:13:17.000 --> 00:13:20.000]  馬學是跟隨門徒彼得的見證
[00:13:20.000 --> 00:13:21.000]  寫下《馬學福音》
[00:13:21.000 --> 00:13:24.000]  在裡面我們見到很多門徒破繭的蛻變
[00:13:24.000 --> 00:13:26.000]  彼得在《馬學福音》裡面
[00:13:26.000 --> 00:13:29.000]  很清楚地表達了自己的懼怕
[00:13:29.000 --> 00:13:31.000]  他的懼怕一直到一個高峰
[00:13:31.000 --> 00:13:33.000]  就是在黎明之前
[00:13:33.000 --> 00:13:34.000]  三次雞叫二仙
[00:13:34.000 --> 00:13:36.000]  他三次不認住
[00:13:36.000 --> 00:13:38.000]  這個恐慌
[00:13:38.000 --> 00:13:40.000]  我們可能都很明白這種恐慌
[00:13:40.000 --> 00:13:41.000]  但是在復活之後
[00:13:41.000 --> 00:13:42.000]  他回望自己一生
[00:13:42.000 --> 00:13:45.000]  他反思那三年半的懼怕
[00:13:45.000 --> 00:13:48.000]  他再跟馬學寫下《馬學福音》
[00:13:48.000 --> 00:13:52.000]  以至他將他自己在他人生以後的日子
[00:13:52.000 --> 00:13:55.000]  如何坦然走上十格的道路
[00:13:55.000 --> 00:13:57.000]  最後能夠慰煮殉道
[00:13:57.000 --> 00:14:00.000]  再將整個生命重新歸結
[00:14:00.000 --> 00:14:01.000]  向我們顯示
[00:14:01.000 --> 00:14:04.000]  所以《馬學福音》裡面有幾種不同的恐慌
[00:14:04.000 --> 00:14:07.000]  每一次馬學都用恐慌這個字
[00:14:07.000 --> 00:14:11.000]  這些恐慌不是人世間因為罪帶來的恐慌
[00:14:11.000 --> 00:14:15.000]  不是因為天災、戰爭、疾病、死亡帶來的恐慌
[00:14:15.000 --> 00:14:17.000]  而是比這些罪的結果
[00:14:17.000 --> 00:14:20.000]  更加令人敬畏的恐慌
[00:14:20.000 --> 00:14:21.000]  我們看一下
[00:14:21.000 --> 00:14:22.000]  到底有什麼恐慌出現
[00:14:22.000 --> 00:14:24.000]  第一個的驚懼怕
[00:14:24.000 --> 00:14:27.000]  出現在《馬學福音》第四章39到41節
[00:14:27.000 --> 00:14:33.000]  當時他們在加利利海裡起了風浪
[00:14:33.000 --> 00:14:34.000]  門徒問耶穌說
[00:14:34.000 --> 00:14:37.000]  我們要喪命理不顧嗎?
[00:14:37.000 --> 00:14:41.000]  是去到39節聖經說第一個恐慌
[00:14:41.000 --> 00:14:43.000]  那裡這麼說
[00:14:43.000 --> 00:14:50.000]  耶穌醒了,叱咤那風,向海說:住了吧,靜了吧
[00:14:50.000 --> 00:14:52.000]  風就指著大大平靜了
[00:14:52.000 --> 00:14:56.000]  耶穌對他們說:為什麼膽怯?你們還沒有信心嗎?
[00:14:56.000 --> 00:14:59.000]  他們就非常懼怕
[00:14:59.000 --> 00:15:03.000]  彼此說:這到底是誰?連風和海都聽從他
[00:15:03.000 --> 00:15:05.000]  上一年是不是很多風球?
[00:15:05.000 --> 00:15:06.000]  不知道大家有沒有經歷過
[00:15:06.000 --> 00:15:08.000]  有多少人家裡有流水?
[00:15:08.000 --> 00:15:09.000]  舉手看看
[00:15:09.000 --> 00:15:11.000]  不是只有我家裡流水,也不是很多
[00:15:11.000 --> 00:15:13.000]  大家真是上帝都祝福大家
[00:15:13.000 --> 00:15:14.000]  我家裡就流了
[00:15:14.000 --> 00:15:17.000]  那天窗口不斷地滲水進來
[00:15:17.000 --> 00:15:19.000]  我家裡有一塊比較高的玻璃
[00:15:19.000 --> 00:15:21.000]  差不多兩個人高的玻璃
[00:15:21.000 --> 00:15:22.000]  平時看上去也挺好看的
[00:15:22.000 --> 00:15:26.000]  那天玻璃不斷地在震動,震動了幾個小時
[00:15:26.000 --> 00:15:28.000]  我看著玻璃在震動,也在震動
[00:15:28.000 --> 00:15:30.000]  什麼時候倒下來呢?
[00:15:30.000 --> 00:15:32.000]  直到12點鐘風向一轉的時候
[00:15:32.000 --> 00:15:35.000]  玻璃終於不再震動,也沒有倒下來
[00:15:35.000 --> 00:15:37.000]  隨時看到有爆裂的危險
[00:15:37.000 --> 00:15:39.000]  好像當天聖經說在船上
[00:15:39.000 --> 00:15:44.000]  忽然狂風大作,波浪打入船內,以致船灌滿了水
[00:15:44.000 --> 00:15:46.000]  但是當船灌滿了水的時候
[00:15:46.000 --> 00:15:48.000]  門徒聖經寫的只是膽怯
[00:15:48.000 --> 00:15:53.000]  他們擔心沒命,但也沒有恐懼,沒有驚懼
[00:15:53.000 --> 00:15:55.000]  但是當耶穌指著風浪的時候
[00:15:55.000 --> 00:16:00.000]  聖經寫他們,竟然寫他們不是膽怯,而是懼怕
[00:16:00.000 --> 00:16:02.000]  當耶穌指著風浪的時候
[00:16:02.000 --> 00:16:05.000]  他們看到吞噬性命的風浪,他們也只是怯
[00:16:05.000 --> 00:16:08.000]  但是看到耶穌叫風浪停下來的時候
[00:16:08.000 --> 00:16:10.000]  他們居然是恐懼,懼怕
[00:16:10.000 --> 00:16:14.000]  然後他們說彼此說,這到底是誰
[00:16:14.000 --> 00:16:17.000]  連風和海都聽從他
[00:16:17.000 --> 00:16:19.000]  我們思想,如果彼得回想
[00:16:19.000 --> 00:16:21.000]  他在最危急的關頭,他否認了主
[00:16:21.000 --> 00:16:23.000]  他否認了一個什麼主呢?
[00:16:23.000 --> 00:16:26.000]  就是一個能夠連風和海,立刻停下來的主
[00:16:26.000 --> 00:16:29.000]  或許我們人生有很多風浪
[00:16:29.000 --> 00:16:31.000]  或許今年也會經歷很多風球
[00:16:31.000 --> 00:16:33.000]  當你的流雨再搖動的時候
[00:16:33.000 --> 00:16:37.000]  誰在你身邊,誰更加驚懼呢?
[00:16:37.000 --> 00:16:40.000]  就是那個令風和海,立刻止住的主
[00:16:40.000 --> 00:16:43.000]  這是第一個不是人常有的懼怕
[00:16:43.000 --> 00:16:47.000]  第二個懼怕,是當主去到格拉森
[00:16:47.000 --> 00:16:50.000]  當時在那個地方,有一個住在墳墓裡
[00:16:50.000 --> 00:16:52.000]  被群鬼附著的人
[00:16:52.000 --> 00:16:56.000]  當地的人用了很多方法隔離他,捆鎖他,綁住他
[00:16:56.000 --> 00:16:59.000]  直到耶穌來的時候,治好了他
[00:16:59.000 --> 00:17:01.000]  治好了他,他們看到另一個懼怕
[00:17:01.000 --> 00:17:03.000]  五章十五節,在馬科音
[00:17:03.000 --> 00:17:05.000]  他們,就是城裡的人,聽見這個人被治好了
[00:17:05.000 --> 00:17:08.000]  他們來到耶穌那裡,看見那被鬼附的人
[00:17:08.000 --> 00:17:14.000]  就是曾被群鬼所附的坐著穿著衣服,神智清醒
[00:17:14.000 --> 00:17:16.000]  他們就害怕
