
[00:00:00.000 --> 00:00:02.000]  頂子兄妹,早安
[00:03:00.000 --> 00:03:02.000]  奉耶穌基督的聖名
[00:03:02.000 --> 00:03:03.000]  阿們
[00:03:03.000 --> 00:03:05.000]  也要向小溫兄提示
[00:03:05.000 --> 00:03:08.000]  我們崇拜大約十二點結束
[00:03:08.000 --> 00:03:09.000]  請你聽完報告
[00:03:09.000 --> 00:03:12.000]  領受祝福才離開
[00:03:12.000 --> 00:03:13.000]  如果約了人
[00:03:13.000 --> 00:03:14.000]  也要讓他知道
[00:03:14.000 --> 00:03:18.000]  我們崇拜領受祝福才離開
[00:03:18.000 --> 00:03:24.000]  特殊恩典剛才提過
[00:03:24.000 --> 00:03:26.000]  就是讓我們相信耶穌基督
[00:03:26.000 --> 00:03:29.000]  做我們救主和生命的主
[00:03:29.000 --> 00:03:30.000]  令我們聚得赦免
[00:03:30.000 --> 00:03:31.000]  重生得救
[00:03:31.000 --> 00:03:33.000]  成為神的兒女
[00:03:33.000 --> 00:03:35.000]  是給誰的呢?
[00:03:35.000 --> 00:03:37.000]  是給所有聽到福音
[00:03:37.000 --> 00:03:41.000]  又願意接受的人的恩典
[00:03:41.000 --> 00:03:43.000]  這個救贖性的恩典
[00:03:43.000 --> 00:03:47.000]  我在1989年9月27日就接受了
[00:03:47.000 --> 00:03:49.000]  我相信在座
[00:03:49.000 --> 00:03:52.000]  絕大部分都是主內弟兄姊妹
[00:03:52.000 --> 00:03:55.000]  我相信你也在某年某月某日
[00:03:55.000 --> 00:03:57.000]  你接受了這份恩典
[00:03:57.000 --> 00:03:59.000]  所以今天一起來敬拜神
[00:03:59.000 --> 00:04:02.000]  如果當中還沒有接受這份恩典
[00:04:02.000 --> 00:04:03.000]  我都鼓勵你
[00:04:03.000 --> 00:04:04.000]  不要再猶豫了
[00:04:04.000 --> 00:04:07.000]  快點接受上帝的恩典
[00:04:07.000 --> 00:04:09.000]  另一方面剛才提過
[00:04:09.000 --> 00:04:12.000]  神的恩典除了以特殊恩典的方式
[00:04:12.000 --> 00:04:13.000]  去彰顯之外
[00:04:13.000 --> 00:04:14.000]  還有另一種恩典
[00:04:14.000 --> 00:04:16.000]  就叫普遍恩典
[00:04:16.000 --> 00:04:17.000]  你可能會問
[00:04:17.000 --> 00:04:18.000]  即是什麼?
[00:04:18.000 --> 00:04:20.000]  什麼叫普遍恩典?
[00:04:20.000 --> 00:04:21.000]  這裡打出來了
[00:04:21.000 --> 00:04:23.000]  普遍恩典很簡單
[00:04:23.000 --> 00:04:26.000]  就是神賜給所有人
[00:04:26.000 --> 00:04:30.000]  一切的祝福和好處
[00:04:30.000 --> 00:04:32.000]  我再說一次
[00:04:32.000 --> 00:04:35.000]  普遍恩典就是神賜給所有人
[00:04:35.000 --> 00:04:38.000]  一切的祝福和好處
[00:04:38.000 --> 00:04:40.000]  普遍恩典之所以是普遍
[00:04:40.000 --> 00:04:43.000]  就是因為人人都領受
[00:04:43.000 --> 00:04:45.000]  不只是信了主的人
[00:04:45.000 --> 00:04:47.000]  基督徒才領受
[00:04:47.000 --> 00:04:48.000]  當然了
[00:04:48.000 --> 00:04:52.000]  這個恩典不是使人重生得救的恩典
[00:04:52.000 --> 00:04:53.000]  記住
[00:04:53.000 --> 00:04:55.000]  使人重生得救的恩典
[00:04:55.000 --> 00:04:57.000]  是特殊恩典
[00:04:57.000 --> 00:04:58.000]  你可能會問
[00:04:58.000 --> 00:05:00.000]  聖經有沒有這樣說?
[00:05:00.000 --> 00:05:03.000]  我們看看聖經怎麼說
[00:05:03.000 --> 00:05:05.000]  我們請弟兄子門徒
[00:05:05.000 --> 00:05:06.000]  先請弟兄
[00:05:06.000 --> 00:05:07.000]  詩篇145篇第九節
[00:05:07.000 --> 00:05:08.000]  預備起
[00:05:08.000 --> 00:05:11.000]  「耶和華善待萬有
[00:05:11.000 --> 00:05:15.000]  他的憐憫福被他一切所做的」
[00:05:15.000 --> 00:05:16.000]  對了
[00:05:16.000 --> 00:05:19.000]  「萬有的眼目都仰望祢
[00:05:19.000 --> 00:05:21.000]  給他們食物
[00:05:21.000 --> 00:05:25.000]  祢的手是一切有生命的
[00:05:25.000 --> 00:05:27.000]  都隨願飽足」
[00:05:27.000 --> 00:05:30.000]  耶和華善待萬有
[00:05:30.000 --> 00:05:32.000]  不只是善待他的子民
[00:05:32.000 --> 00:05:35.000]  一切所做的
[00:05:35.000 --> 00:05:36.000]  你和我
[00:05:36.000 --> 00:05:39.000]  還有動物、植物
[00:05:39.000 --> 00:05:40.000]  都是仰望神
[00:05:40.000 --> 00:05:42.000]  一切有生命的
[00:05:42.000 --> 00:05:46.000]  所以神的祝福和好處
[00:05:46.000 --> 00:05:48.000]  就臨到萬有
[00:05:48.000 --> 00:05:49.000]  好,姐妹請讀
[00:05:49.000 --> 00:05:52.000]  「萬有的眼目都仰望祢
[00:05:52.000 --> 00:05:54.000]  給他們食物
[00:05:54.000 --> 00:05:56.000]  都隨願飽足
[00:05:56.000 --> 00:05:59.000]  祢的手是一切有生命的
[00:05:59.000 --> 00:06:01.000]  都隨願飽足
[00:06:01.000 --> 00:06:04.000]  因為祢的手是一切有生命的
[00:06:04.000 --> 00:06:06.000]  祢的手是一切有生命的
[00:06:06.000 --> 00:06:09.000]  祢的手是一切有生命的
[00:06:09.000 --> 00:06:11.000]  為什麼要愛受敵?
[00:06:11.000 --> 00:06:13.000]  為什麼要為碧伯利祈禱?
[00:06:13.000 --> 00:06:16.000]  因為神都對他很好
[00:06:16.000 --> 00:06:17.000]  怎麼好呢?
[00:06:17.000 --> 00:06:19.000]  神同樣給他陽光
[00:06:19.000 --> 00:06:22.000]  神同樣給他雨水
[00:06:22.000 --> 00:06:25.000]  信不信的人都有
[00:06:25.000 --> 00:06:28.000]  第三段
[00:06:28.000 --> 00:06:30.000]  我們再請頂讀
[00:06:30.000 --> 00:06:33.000]  「他在從前的世代
[00:06:33.000 --> 00:06:36.000]  任憑萬國各行祈禱
[00:06:36.000 --> 00:06:38.000]  然而他未嘗
[00:06:38.000 --> 00:06:41.000]  不為自己留下證據來
[00:06:41.000 --> 00:06:43.000]  就如常行善事
[00:06:43.000 --> 00:06:45.000]  從天降雨
[00:06:45.000 --> 00:06:46.000]  賞賜豐年
[00:06:46.000 --> 00:06:49.000]  使你們飲食飽足
[00:06:49.000 --> 00:06:51.000]  滿心喜樂」
[00:06:51.000 --> 00:06:54.000]  試圖去外邦傳福
[00:06:54.000 --> 00:06:55.000]  就是說
[00:06:55.000 --> 00:06:57.000]  你看看天下萬國
[00:06:57.000 --> 00:06:59.000]  神都對你們很好
[00:06:59.000 --> 00:07:00.000]  怎麼好呢?
[00:07:00.000 --> 00:07:02.000]  常行善事
[00:07:02.000 --> 00:07:04.000]  從天降雨
[00:07:04.000 --> 00:07:06.000]  賞賜豐年
[00:07:06.000 --> 00:07:08.000]  使你們飲食飽足
[00:07:08.000 --> 00:07:09.000]  滿心喜樂
[00:07:09.000 --> 00:07:12.000]  所以我們待會吃午飯
[00:07:12.000 --> 00:07:14.000]  可能今晚再吃晚飯
[00:07:14.000 --> 00:07:16.000]  不知道有沒有宵夜
[00:07:16.000 --> 00:07:19.000]  我們都是飽足喜樂
[00:07:19.000 --> 00:07:21.000]  這些信不信的人
[00:07:21.000 --> 00:07:22.000]  都能夠經歷到
[00:07:22.000 --> 00:07:24.000]  所以我們每次吃飽飯
[00:07:24.000 --> 00:07:26.000]  真的要感謝神
[00:07:26.000 --> 00:07:30.000]  為什麼我們需要普遍恩典呢?
[00:07:30.000 --> 00:07:31.000]  除了特殊恩典
[00:07:31.000 --> 00:07:32.000]  這個不用解釋了
[00:07:32.000 --> 00:07:34.000]  我們每個人都需要
[00:07:34.000 --> 00:07:35.000]  你想想
[00:07:35.000 --> 00:07:38.000]  自從亞當夏娃犯罪之後
[00:07:38.000 --> 00:07:40.000]  在完全聖潔的神面前
[00:07:40.000 --> 00:07:42.000]  她配得的是什麼呢?
[00:07:42.000 --> 00:07:44.000]  在聖潔的神面前
[00:07:44.000 --> 00:07:46.000]  罪人配得的是什麼呢?
[00:07:46.000 --> 00:07:48.000]  就是永遠的刑罰
[00:07:48.000 --> 00:07:50.000]  永遠的與神隔絕
[00:07:50.000 --> 00:07:54.000]  這表示人不能夠再經歷到
[00:07:54.000 --> 00:07:57.000]  一切從神而來的好處和美善
[00:07:57.000 --> 00:07:59.000]  簡稱下地獄
[00:07:59.000 --> 00:08:02.000]  所以
[00:08:02.000 --> 00:08:04.000]  要留意
[00:08:04.000 --> 00:08:06.000]  嘉義文是這樣說的
[00:08:06.000 --> 00:08:08.000]  「神向世人施予的恩惠
[00:08:08.000 --> 00:08:10.000]  行雲降雨
[00:08:10.000 --> 00:08:13.000]  使人的生命得以維持
[00:08:13.000 --> 00:08:15.000]  神賜給人有理性
[00:08:15.000 --> 00:08:16.000]  有道德
[00:08:16.000 --> 00:08:18.000]  有智慧」
[00:08:18.000 --> 00:08:21.000]  這就是普遍恩典的重要
[00:08:21.000 --> 00:08:23.000]  罪人得罪神
[00:08:23.000 --> 00:08:25.000]  本來應該是這樣的
[00:08:25.000 --> 00:08:27.000]  就是應該下地獄
[00:08:27.000 --> 00:08:28.000]  即時的
[00:08:28.000 --> 00:08:30.000]  與神完全的隔絕
[00:08:31.000 --> 00:08:33.000]  即時的死亡
[00:08:33.000 --> 00:08:35.000]  本來應該是這樣的
[00:08:35.000 --> 00:08:37.000]  但《重世紀》第三章告訴我們
[00:08:37.000 --> 00:08:39.000]  他們被趕出伊甸園
[00:08:39.000 --> 00:08:42.000]  地開始生出荊棘疾泥
[00:08:42.000 --> 00:08:46.000]  男人要開始汗流浹背才能夠找到兩餐
[00:08:46.000 --> 00:08:48.000]  女人要經歷生育的痛楚
[00:08:48.000 --> 00:08:51.000]  而死亡的刑罰
[00:08:51.000 --> 00:08:53.000]  其實是延期執行
[00:08:53.000 --> 00:08:56.000]  延期了很久才執行
[00:08:56.000 --> 00:08:58.000]  而且始早
[00:08:58.000 --> 00:09:00.000]  仍然有機會生養眾多
[00:09:00.000 --> 00:09:02.000]  延綿後代
[00:09:02.000 --> 00:09:04.000]  直到我們今天
[00:09:04.000 --> 00:09:06.000]  仍然是這樣
[00:09:06.000 --> 00:09:09.000]  我們沒有一犯罪就立刻死
[00:09:09.000 --> 00:09:10.000]  立刻被雷劈
[00:09:10.000 --> 00:09:12.000]  然後下地獄
[00:09:12.000 --> 00:09:15.000]  反而經歷各種無數的祝福
[00:09:15.000 --> 00:09:18.000]  享受了無數的好處
[00:09:18.000 --> 00:09:20.000]  為什麼可以這樣呢?
[00:09:20.000 --> 00:09:23.000]  罪人配得的是即時的滅亡
[00:09:23.000 --> 00:09:28.000]  為什麼神仍然不斷賜給罪人這麼多福氣
[00:09:28.000 --> 00:09:30.000]  不單給基督徒
[00:09:30.000 --> 00:09:32.000]  也給非基督徒
[00:09:32.000 --> 00:09:37.000]  答案就是神賜下豐富恩典給所有人
[00:09:37.000 --> 00:09:40.000]  這就是普遍的恩典
[00:09:40.000 --> 00:09:42.000]  所以可以這樣說
[00:09:42.000 --> 00:09:44.000]  如果沒有普遍恩典
[00:09:44.000 --> 00:09:46.000]  其實就沒有人類歷史
[00:09:46.000 --> 00:09:49.000]  所以我們能夠活到今天
[00:09:49.000 --> 00:09:52.000]  是不是要感謝神呢?
[00:09:52.000 --> 00:09:53.000]  所以我們要問
[00:09:53.000 --> 00:09:57.000]  普遍恩典的目的是什麼呢?
[00:09:57.000 --> 00:10:00.000]  為什麼神給我們這麼多普遍恩典呢?
[00:10:00.000 --> 00:10:04.000]  第一就是抑制罪
[00:10:04.000 --> 00:10:07.000]  罪令所有人
[00:10:07.000 --> 00:10:09.000]  到了
[00:10:09.000 --> 00:10:12.000]  罪
[00:10:12.000 --> 00:10:14.000]  人犯了罪之後
[00:10:14.000 --> 00:10:17.000]  所謂人性是什麼呢?
[00:10:17.000 --> 00:10:18.000]  全然墮落
[00:10:18.000 --> 00:10:21.000]  英文叫做Total Depravity
[00:10:21.000 --> 00:10:22.000]  全然墮落
[00:10:22.000 --> 00:10:26.000]  不只是一丁點的良善也沒有
[00:10:26.000 --> 00:10:29.000]  你旁邊可能是微信的同事
[00:10:29.000 --> 00:10:32.000]  他是不是一丁點的良善也沒有呢?
[00:10:32.000 --> 00:10:34.000]  或者你微信主持
[00:10:34.000 --> 00:10:37.000]  是不是只會做壞事不會做好事呢?
[00:10:37.000 --> 00:10:39.000]  也不是吧
[00:10:39.000 --> 00:10:41.000]  什麼叫做全然墮落呢?
[00:10:41.000 --> 00:10:46.000]  全然就是指人的所有領域都已經墮落了
[00:10:46.000 --> 00:10:50.000]  包括理智、情感和意志
[00:10:50.000 --> 00:10:54.000]  人的理智其實不是百分百可靠
[00:10:54.000 --> 00:10:55.000]  為什麼呢?
[00:10:55.000 --> 00:10:58.000]  因為被罪污染了
[00:10:58.000 --> 00:11:00.000]  怎麼看到呢?
[00:11:00.000 --> 00:11:02.000]  人會自欺
[00:11:02.000 --> 00:11:04.000]  你有沒有試過自欺呢?
[00:11:04.000 --> 00:11:05.000]  騙自己
[00:11:05.000 --> 00:11:07.000]  人又會騙人
[00:11:07.000 --> 00:11:09.000]  會欺人
[00:11:09.000 --> 00:11:11.000]  你明知是錯的
[00:11:11.000 --> 00:11:13.000]  但你也會覺得不是的,沒事的
[00:11:13.000 --> 00:11:16.000]  吃一口而已,沒事的,不會上癮的
[00:11:16.000 --> 00:11:18.000]  這就叫自欺
[00:11:18.000 --> 00:11:21.000]  吃吧,人人都是這樣吃的
[00:11:21.000 --> 00:11:23.000]  其實可能只有很少數人
[00:11:23.000 --> 00:11:24.000]  誇大
[00:11:24.000 --> 00:11:26.000]  人會自欺,人會欺人
[00:11:26.000 --> 00:11:29.000]  所以人的理性是墮落了
[00:11:29.000 --> 00:11:32.000]  人的情感也墮落了
[00:11:32.000 --> 00:11:34.000]  所謂感覺良好
[00:11:34.000 --> 00:11:37.000]  其實不是表示事實良好
[00:11:37.000 --> 00:11:39.000]  後現代的人教導我們
[00:11:39.000 --> 00:11:41.000]  Feel good is good
[00:11:41.000 --> 00:11:45.000]  感覺良好就叫做好
[00:11:45.000 --> 00:11:47.000]  你明明是男人
[00:11:47.000 --> 00:11:48.000]  你感覺你是女人
[00:11:48.000 --> 00:11:50.000]  你就說我是女人
[00:11:50.000 --> 00:11:52.000]  你是女人,你感覺你是男人
[00:11:52.000 --> 00:11:55.000]  你就說你是男人
[00:11:55.000 --> 00:11:58.000]  感覺良好
[00:11:58.000 --> 00:12:01.000]  人的意志有沒有墮落呢?
[00:12:01.000 --> 00:12:04.000]  有,人的意志都墮落了
[00:12:04.000 --> 00:12:07.000]  就算你理智上知道正確的事
[00:12:07.000 --> 00:12:09.000]  也沒有力氣去做
[00:12:09.000 --> 00:12:10.000]  舉個例子
[00:12:10.000 --> 00:12:13.000]  人理性上知道要誠實
[00:12:13.000 --> 00:12:15.000]  但會說謊
[00:12:15.000 --> 00:12:17.000]  有多少決定減肥的人
[00:12:17.000 --> 00:12:19.000]  他明明知道要做運動
[00:12:19.000 --> 00:12:21.000]  但就提不起勁去做運動
[00:12:21.000 --> 00:12:25.000]  他知道那些致肥的食物是不應該吃的
[00:12:25.000 --> 00:12:27.000]  不過他忍不住
[00:12:27.000 --> 00:12:28.000]  仍然去吃
[00:12:28.000 --> 00:12:30.000]  什麼叫忍不住呢?
[00:12:30.000 --> 00:12:32.000]  就是他的意志不適
[00:12:32.000 --> 00:12:35.000]  他的意志沒有信服他的理智
[00:12:35.000 --> 00:12:37.000]  他控制不了自己
[00:12:37.000 --> 00:12:41.000]  所以人的意志其實都墮落了
[00:12:41.000 --> 00:12:46.000]  所以每個人的每部分都被罪污染了
[00:12:46.000 --> 00:12:48.000]  這個就叫做全面墮落
[00:12:48.000 --> 00:12:50.000]  他喜歡的是犯罪
[00:12:50.000 --> 00:12:52.000]  如果讓他選擇
[00:12:52.000 --> 00:12:54.000]  他是接受神還是抗拒神
[00:12:54.000 --> 00:12:56.000]  他會選擇抗拒神
[00:12:56.000 --> 00:12:57.000]  我們打開報紙
[00:12:57.000 --> 00:13:01.000]  每日的新聞其實都有很多這樣的新聞
[00:13:01.000 --> 00:13:04.000]  已經印證了人的全面墮落
[00:13:04.000 --> 00:13:07.000]  所以按道理人應該是一早滅亡
[00:13:07.000 --> 00:13:12.000]  按道理人間應該是一早成為地獄
[00:13:12.000 --> 00:13:16.000]  最近因為有很多在街上斬人事件
[00:13:16.000 --> 00:13:22.000]  好像每幾天都聽到一宗
[00:13:22.000 --> 00:13:29.000]  從罪的角度看
[00:13:29.000 --> 00:13:31.000]  其實應該是每天發生
[00:13:31.000 --> 00:13:33.000]  應該是每條街都發生
[00:13:33.000 --> 00:13:36.000]  應該是每一秒都發生
[00:13:36.000 --> 00:13:38.000]  按道理應該是這樣
[00:13:38.000 --> 00:13:40.000]  因為人是全年敗壞
[00:13:40.000 --> 00:13:43.000]  按道理世界上的所有總統
[00:13:43.000 --> 00:13:44.000]  總理、首相
[00:13:44.000 --> 00:13:47.000]  他們應該全部都是希特拉
[00:13:47.000 --> 00:13:49.000]  全部都是狂魔
[00:13:49.000 --> 00:13:51.000]  按道理應該是這樣
[00:13:51.000 --> 00:13:53.000]  因為人是全年墮落
[00:13:53.000 --> 00:13:56.000]  不過事實上又不是這樣
[00:13:56.000 --> 00:13:58.000]  人類有幾千年的歷史
[00:13:58.000 --> 00:14:01.000]  我們社會仍然不斷發展
[00:14:01.000 --> 00:14:04.000]  科學、經濟、文化、學術等等
[00:14:04.000 --> 00:14:06.000]  都是不斷推陳出新
[00:14:06.000 --> 00:14:08.000]  不斷進步
[00:14:08.000 --> 00:14:10.000]  為什麼呢?
[00:14:10.000 --> 00:14:11.000]  很簡單
[00:14:11.000 --> 00:14:15.000]  因為神在不同領域都設下恩典
[00:14:15.000 --> 00:14:17.000]  普遍恩典
[00:14:17.000 --> 00:14:19.000]  目的
[00:14:19.000 --> 00:14:20.000]  第一個目的就是
[00:14:20.000 --> 00:14:22.000]  抑制罪行
[00:14:22.000 --> 00:14:25.000]  減少罪的破壞力
[00:14:25.000 --> 00:14:26.000]  留意
[00:14:26.000 --> 00:14:27.000]  是抑制罪行
[00:14:27.000 --> 00:14:29.000]  減少罪的破壞力
[00:14:29.000 --> 00:14:32.000]  並不是消除人的罪性
[00:14:32.000 --> 00:14:34.000]  使人重生得救
[00:14:34.000 --> 00:14:38.000]  它是限制了人犯下一些恐怖的罪
[00:14:38.000 --> 00:14:42.000]  使人仍然可以繼續生存下去
[00:14:42.000 --> 00:14:45.000]  而且人與人可以一起生活
[00:14:45.000 --> 00:14:47.000]  兩個人進升降機
[00:14:47.000 --> 00:14:49.000]  不會只剩下一個人出升降機
[00:14:49.000 --> 00:14:53.000]  以致人群體成為可能
[00:14:53.000 --> 00:14:56.000]  例如多數人都會有自己的家庭
[00:14:56.000 --> 00:14:58.000]  無論你是原生家庭
[00:14:58.000 --> 00:15:00.000]  還是結婚後所組織的家庭
[00:15:00.000 --> 00:15:02.000]  人是否可以共處
[00:15:02.000 --> 00:15:04.000]  當然有時都會吵架
[00:15:04.000 --> 00:15:07.000]  但至少不會只有兩個人進升降機
[00:15:07.000 --> 00:15:09.000]  只有一個人出升降機
[00:15:09.000 --> 00:15:13.000]  大家都有不同程度的遷就和合作
[00:15:13.000 --> 00:15:15.000]  不是要麼你死
[00:15:15.000 --> 00:15:17.000]  要麼我亡
[00:15:17.000 --> 00:15:20.000]  就好像這張照片
[00:15:20.000 --> 00:15:23.000]  你看很多隻老虎
[00:15:23.000 --> 00:15:26.000]  但老虎感覺如何?
[00:15:26.000 --> 00:15:28.000]  挺可愛的
[00:15:28.000 --> 00:15:30.000]  他們在哪裡?
[00:15:30.000 --> 00:15:32.000]  在籠子裡
[00:15:32.000 --> 00:15:34.000]  在籠子裡
[00:15:34.000 --> 00:15:37.000]  老虎仍然是老虎
[00:15:37.000 --> 00:15:39.000]  但他沒有傷害你
[00:15:39.000 --> 00:15:40.000]  為什麼?
[00:15:40.000 --> 00:15:42.000]  因為在籠子裡
[00:15:42.000 --> 00:15:44.000]  限制著他
[00:15:44.000 --> 00:15:46.000]  他仍然是老虎
[00:15:46.000 --> 00:15:48.000]  仍然是可有凶殘的
[00:15:48.000 --> 00:15:51.000]  不過因為有籠子限制著他
[00:15:51.000 --> 00:15:54.000]  所以他沒有傷害你
[00:15:54.000 --> 00:15:57.000]  甚至經過馴獸師的馴化後
[00:15:57.000 --> 00:15:59.000]  他還會和馴獸師合作
[00:15:59.000 --> 00:16:00.000]  會跳舞
[00:16:00.000 --> 00:16:02.000]  會表演動作
[00:16:02.000 --> 00:16:04.000]  看起來都挺可愛
[00:16:04.000 --> 00:16:06.000]  對吧?
[00:16:06.000 --> 00:16:08.000]  但他本性沒有變
[00:16:08.000 --> 00:16:10.000]  他仍然是老虎
[00:16:10.000 --> 00:16:12.000]  仍然是吃肉的
[00:16:12.000 --> 00:16:14.000]  發兇的時候可能會凶殘
[00:16:14.000 --> 00:16:16.000]  馴獸師也會襲擊
[00:16:16.000 --> 00:16:18.000]  偶爾也會聽到這新聞
[00:16:18.000 --> 00:16:21.000]  他的獸性沒有改變
[00:16:21.000 --> 00:16:23.000]  不過他的破壞力
[00:16:23.000 --> 00:16:25.000]  是限制著的
[00:16:25.000 --> 00:16:28.000]  這就是普遍因典
[00:16:28.000 --> 00:16:30.000]  不信主的人
[00:16:30.000 --> 00:16:32.000]  他仍然是全面墮落、遠離神
[00:16:32.000 --> 00:16:35.000]  不過他又未至於
[00:16:35.000 --> 00:16:38.000]  天天都做希特拉
[00:16:38.000 --> 00:16:41.000]  最近我讀到一篇社評
[00:16:41.000 --> 00:16:45.000]  叫做《為何傳統報紙可信性較高》
[00:16:45.000 --> 00:16:48.000]  其中有這樣的評論
[00:16:48.000 --> 00:16:50.000]  網媒主要的缺點
[00:16:50.000 --> 00:16:52.000]  就是為了爭取即時性
[00:16:52.000 --> 00:16:53.000]  一味要快
[00:16:53.000 --> 00:16:55.000]  有時未經核實
[00:16:55.000 --> 00:16:57.000]  就將假消息傳出去
