
[00:00:00.000 --> 00:00:03.920]  願意我們一起為了今天分享神的話之先
[00:06:14.400 --> 00:06:16.440]  以色列群山啊!
[00:06:16.440 --> 00:06:18.160]  要長出枝條
[00:06:18.160 --> 00:06:21.440]  為此萬人以色列結出果子
[00:06:21.440 --> 00:06:24.000]  因為他們即將來到
[00:06:24.000 --> 00:06:26.760]  漢啊!我是幫助你們的
[00:06:26.760 --> 00:06:28.680]  我要轉向你們
[00:06:28.680 --> 00:06:31.600]  使你們得以耕作栽種
[00:06:32.000 --> 00:06:36.720]  我要使以色列全家在你那裡人數增加
[00:06:36.720 --> 00:06:39.080]  城鎮有人居住
[00:06:39.080 --> 00:06:41.200]  廢墟重新建造
[00:06:41.200 --> 00:06:43.720]  我要使人丁和生畜
[00:06:43.720 --> 00:06:45.880]  在你們那裡家增
[00:06:45.880 --> 00:06:48.320]  他們必生養眾多
[00:06:48.320 --> 00:06:53.080]  我要使你們那裡像以前一樣有人居住
[00:06:53.080 --> 00:06:56.320]  並要賜福比先前更多
[00:06:56.320 --> 00:06:59.160]  你們就知道我是耶和華
[00:06:59.280 --> 00:07:03.720]  我要使我的子民以色列在你們那裡行走
[00:07:03.720 --> 00:07:06.000]  他們必得你為業
[00:07:06.000 --> 00:07:08.280]  就成為他產業
[00:07:08.280 --> 00:07:11.760]  不再使他們喪失兒女
[00:07:11.760 --> 00:07:14.040]  主耶和華如此說
[00:07:14.040 --> 00:07:16.080]  因為人對你們說
[00:07:16.080 --> 00:07:18.040]  你是吞吃人的
[00:07:18.040 --> 00:07:20.640]  又使國民喪失兒女
[00:07:20.640 --> 00:07:23.280]  所以必不再吞吃人
[00:07:23.280 --> 00:07:26.480]  也不再使國民喪失兒女
[00:07:26.480 --> 00:07:28.800]  這是主耶和華說的
[00:07:29.040 --> 00:07:32.240]  我使你不再聽見列國的羞辱
[00:07:32.240 --> 00:07:35.400]  你必不再受萬民的辱罵
[00:07:35.400 --> 00:07:37.760]  也不再使國民叛得
[00:07:37.760 --> 00:07:40.360]  這是主耶和華說的
[00:07:40.360 --> 00:07:42.680]  剛才我們所讀一段經文
[00:07:42.680 --> 00:07:46.640]  神要以西傑對以色列的群山說預言
[00:07:46.640 --> 00:07:51.280]  原來這個預言是要關乎以色列群山的未來
[00:07:51.280 --> 00:07:55.440]  以色列的群山要被神在當中大改造
[00:07:55.440 --> 00:07:58.200]  由荒涼變為豐盛
[00:07:58.400 --> 00:08:01.280]  相對三十五章提及另一個山
[00:08:01.280 --> 00:08:02.560]  叫做西爾山
[00:08:02.560 --> 00:08:04.120]  即是以東
[00:08:04.120 --> 00:08:09.720]  亦代表敵對以色列國家的領土
[00:08:09.720 --> 00:08:15.320]  神對這個山同樣在當中發出一個預言的結局
[00:08:15.320 --> 00:08:18.640]  但是西爾山卻是要變成荒涼
[00:08:18.640 --> 00:08:23.280]  因為以東對以色列人永懷仇恨
[00:08:23.280 --> 00:08:26.400]  可見他們之間的仇恨有很深
[00:08:26.520 --> 00:08:30.240]  所以當耶路撒冷被入侵攻打之後
[00:08:30.240 --> 00:08:34.680]  以東企圖奪取以色列南北兩國的土地
[00:08:34.680 --> 00:08:36.280]  在當中誇口說
[00:08:36.280 --> 00:08:37.920]  這個山荒涼
[00:08:37.920 --> 00:08:40.200]  它要作為他們的食物
[00:08:40.200 --> 00:08:45.600]  即是說以東趁著以色列被人入侵的時候
[00:08:45.600 --> 00:08:46.800]  人去留空
[00:08:46.800 --> 00:08:49.840]  要將以色列的土地據為己有
[00:08:49.840 --> 00:08:55.280]  但是他們忘記原來那塊地的主人是耶和華
[00:08:55.400 --> 00:08:57.760]  所以神要審判以東
[00:08:57.760 --> 00:09:01.040]  顯明神仍然在以色列人的中間
[00:09:01.040 --> 00:09:04.680]  作者刻意要將這兩座山作為對比
[00:09:04.680 --> 00:09:07.560]  目的是要凸顯以色列群山
[00:09:07.560 --> 00:09:10.520]  重新會受到神在當中的賜福
[00:09:10.520 --> 00:09:16.320]  而對神指明的列國和以東的地方會變成荒涼
[00:09:16.320 --> 00:09:19.360]  原來神對以色列群山的預言
[00:09:19.360 --> 00:09:21.720]  不是第一次在當中去說
[00:09:21.720 --> 00:09:25.000]  原來在第六章三到七節的時候
[00:09:25.080 --> 00:09:29.920]  神已經預言要審判以色列群山
[00:09:29.920 --> 00:09:34.480]  因為以色列群山已成為無敗偶像的地方
[00:09:34.480 --> 00:09:37.880]  整座山也佈滿了很多的幽壇
[00:09:37.880 --> 00:09:40.440]  不再去敬拜獨一的真神
[00:09:40.440 --> 00:09:42.880]  反而是敬拜很多的偶像
[00:09:42.880 --> 00:09:45.240]  以色列人不但冒犯神
[00:09:45.240 --> 00:09:47.360]  也褻瀆了土地
[00:09:47.360 --> 00:09:48.920]  因此在三十六章
[00:09:48.920 --> 00:09:51.880]  神要去土回屬神指明的地方
[00:09:51.880 --> 00:09:54.600]  並且去復興這塊土地
[00:09:54.800 --> 00:09:58.360]  首先我們先看第一節到第七節
[00:09:58.360 --> 00:10:00.240]  我們不難發現
[00:10:00.240 --> 00:10:03.040]  這幾節的經文多次去指著
[00:10:03.040 --> 00:10:07.240]  群山曾經被列國嘲笑辱罵
[00:10:07.240 --> 00:10:08.680]  在第二節說
[00:10:08.680 --> 00:10:13.200]  「啊哈!這些古老的幽壇都歸我們為業了」
[00:10:13.200 --> 00:10:14.000]  第三節
[00:10:14.000 --> 00:10:16.000]  「要叫你歸列國為業
[00:10:16.000 --> 00:10:20.240]  使你們成為各族的話病和百姓的笑病」
[00:10:20.240 --> 00:10:23.960]  「啊哈!」這個詞其實是一個嘲笑聲音的意思
[00:10:24.280 --> 00:10:26.720]  當仇敵入侵以色列後
[00:10:26.720 --> 00:10:28.200]  耶路撒冷被毀
[00:10:28.200 --> 00:10:29.840]  土地變為荒涼
[00:10:29.840 --> 00:10:31.800]  猶太人也被擄
[00:10:31.800 --> 00:10:33.600]  列國羞辱以色列
[00:10:33.600 --> 00:10:35.000]  在這個情況下
[00:10:35.000 --> 00:10:40.200]  耶和華的主權和名聲卻是受到質疑和譏笑
[00:10:40.200 --> 00:10:42.080]  而被擄的以色列人
[00:10:42.080 --> 00:10:45.120]  同樣被這些敵人在當中嘲笑
[00:10:45.120 --> 00:10:48.080]  因此神指出以色列的土地
[00:10:48.080 --> 00:10:50.120]  成為了列國的笑病
[00:10:50.120 --> 00:10:52.920]  令到神在當中很憤後
[00:10:52.920 --> 00:10:54.200]  很妒忌
[00:10:54.360 --> 00:10:58.080]  所以神要審判周圍的列國和以東
[00:10:58.080 --> 00:11:00.920]  在三十六章五節裡說
[00:11:00.920 --> 00:11:04.880]  就責備其餘的列國和以東的眾人
[00:11:04.880 --> 00:11:07.320]  在三十六章七節也說
[00:11:07.320 --> 00:11:11.760]  「你們四圍的列國要擔當自己的羞辱
[00:11:11.760 --> 00:11:13.960]  這是耶和華說的」
[00:11:13.960 --> 00:11:18.320]  神多次對土地在當中說預言
[00:11:18.320 --> 00:11:20.880]  用了很多命令的句子
[00:11:20.880 --> 00:11:25.280]  要聽在第一、第三、第六、第四
[00:11:25.280 --> 00:11:27.440]  都有這個命令的句子
[00:11:27.440 --> 00:11:31.200]  神要以色列的土地為他們出頭
[00:11:31.200 --> 00:11:32.880]  因為以色列的土地
[00:11:32.880 --> 00:11:35.600]  本來是一個流奶與物之地
[00:11:35.600 --> 00:11:39.080]  現在受到敵人的蹂躪
[00:11:39.080 --> 00:11:42.000]  經文形容為荒廢之地
[00:11:42.000 --> 00:11:43.360]  避氣之城
[00:11:43.360 --> 00:11:45.840]  可想而知當時的情況
[00:11:45.840 --> 00:11:47.480]  實在慘不忍睹
[00:11:47.480 --> 00:11:48.760]  就好像今天
[00:11:48.760 --> 00:11:50.920]  瑞利亞、烏拉克
[00:11:50.920 --> 00:11:53.240]  戰爭造成的破壞
[00:11:53.240 --> 00:11:54.480]  人去流空
[00:11:54.480 --> 00:11:57.800]  各處留下很多戰火的痕跡
[00:11:57.800 --> 00:12:00.080]  以色列群山一樣
[00:12:00.080 --> 00:12:03.320]  雖然這地變成荒涼
[00:12:03.320 --> 00:12:05.560]  令人感到很難過
[00:12:05.560 --> 00:12:09.600]  但神要他們的子民在當中留心
[00:12:09.600 --> 00:12:13.560]  神說要重整這片土地
[00:12:13.560 --> 00:12:15.280]  在十一節裡說
[00:12:15.280 --> 00:12:18.640]  祂說要賜福比先前更多
[00:12:18.800 --> 00:12:21.960]  你們就知道我是耶和華
[00:12:21.960 --> 00:12:24.920]  神要親自告訴世人
[00:12:24.920 --> 00:12:27.320]  祂的能力和偉大
[00:12:27.320 --> 00:12:30.200]  祂能夠將荒涼變為豐盛
[00:12:30.200 --> 00:12:32.760]  好讓世人知道耶和華的命
[00:12:32.760 --> 00:12:37.360]  究竟神要如何在當中改造這個群山
[00:12:37.360 --> 00:12:39.840]  要將它變成怎樣的呢?
[00:12:39.840 --> 00:12:42.400]  在第八節很清楚說到
[00:12:42.400 --> 00:12:45.240]  這個群山將會有法之條
[00:12:45.240 --> 00:12:48.560]  為以色列的民在當中結果子
[00:12:49.040 --> 00:12:50.800]  第九節也說到
[00:12:50.800 --> 00:12:53.360]  要幫助這個土地得以耕種
[00:12:53.360 --> 00:12:54.680]  換句話說
[00:12:54.680 --> 00:12:58.000]  即是會有農務的事業
[00:12:58.000 --> 00:12:59.200]  會再恢復
[00:12:59.200 --> 00:13:02.920]  有合適的土地在裡面耕種和收成
[00:13:02.920 --> 00:13:06.320]  這兩句經文令人想起《創世記》
[00:13:06.320 --> 00:13:08.800]  在當中一章廿九節
[00:13:08.800 --> 00:13:09.520]  神說
[00:13:09.520 --> 00:13:15.520]  看我將遍地上一切種子的菜蔬
[00:13:15.520 --> 00:13:18.320]  和一切樹上所結有核的果子
[00:13:18.320 --> 00:13:20.840]  全賜給你們作食物
[00:13:20.840 --> 00:13:22.840]  神賜福這個土地
[00:13:22.840 --> 00:13:27.200]  為著人能夠在當中有農產品作為食物
[00:13:27.200 --> 00:13:32.080]  由荒涼、由荒廢、由毀壞的城鎮
[00:13:32.080 --> 00:13:33.680]  變為充滿生機
[00:13:33.680 --> 00:13:36.600]  樹上能夠結出很多的果子
[00:13:36.600 --> 00:13:38.440]  第十一節
[00:13:38.440 --> 00:13:44.440]  神說要賜福給以色列家的人口的生畜更多
[00:13:44.440 --> 00:13:46.080]  比先前更加多
[00:13:46.080 --> 00:13:48.560]  城鎮不再是廢墟
[00:13:48.560 --> 00:13:50.760]  人要住在其中
[00:13:50.760 --> 00:13:52.040]  第十二節
[00:13:52.040 --> 00:13:57.840]  神最終的目的是要讓這群屬祂的子民得地為業
[00:13:57.840 --> 00:14:03.200]  這片土地將要再次成為以色列人安居成長的地方
[00:14:03.200 --> 00:14:07.280]  神要恢復以色列成為子民的產業
[00:14:07.280 --> 00:14:11.200]  也要恢復跟以色列人子民的關係
[00:14:11.200 --> 00:14:15.280]  使他們重新得著從神而來的身份
[00:14:15.440 --> 00:14:21.720]  說明神要帶領秘魯這群以色列人回歸耶路撒冷和迦南地
[00:14:21.720 --> 00:14:24.720]  使他們能夠有生畜
[00:14:24.720 --> 00:14:28.080]  在裡面人口生養眾多
[00:14:28.080 --> 00:14:31.680]  以至這片土地恢復昔日的生氣
[00:14:31.680 --> 00:14:34.520]  屬神子民住在其中
[00:14:34.520 --> 00:14:35.920]  第十五節
[00:14:35.920 --> 00:14:37.880]  以色列對土地說
[00:14:37.880 --> 00:14:39.760]  過去土地吞吃人
[00:14:39.760 --> 00:14:44.320]  又使國民喪失兒女的臭名已經不再有了
[00:14:44.560 --> 00:14:47.600]  也不再使你們聽見列國的羞辱
[00:14:47.600 --> 00:14:50.360]  也不再受萬民的辱罵
[00:14:50.360 --> 00:14:53.160]  也不再使國民叛蝶
[00:14:53.160 --> 00:14:59.440]  也就是說以色列在外邦人中曾經有一個臭名遠播的名稱
[00:14:59.440 --> 00:15:01.200]  被恥笑的地方
[00:15:01.200 --> 00:15:03.440]  神要改變這個景象
[00:15:03.440 --> 00:15:06.560]  要外邦列國在當中改觀
[00:15:06.560 --> 00:15:11.200]  對於一群身處異地秘魯的以色列人
[00:15:11.200 --> 00:15:13.560]  知道耶路撒冷被毀
[00:15:13.880 --> 00:15:15.160]  聖殿被燒
[00:15:15.160 --> 00:15:18.120]  以色列地失去了變成荒涼
[00:15:18.120 --> 00:15:21.760]  心裡總會帶著很多疑問
[00:15:21.760 --> 00:15:26.200]  要說是不是不再理我們了
[00:15:26.200 --> 00:15:31.120]  又會想神說賜福給我們這塊地
[00:15:31.120 --> 00:15:34.520]  為什麼現在我們失去了這片土地呢?
[00:15:34.520 --> 00:15:38.640]  會懷疑自己是不是屬於神選民的身份
[00:15:38.960 --> 00:15:44.680]  因為土地是昔日神應許給祂祖先亞伯拉罕和祂子孫
[00:15:44.680 --> 00:15:47.880]  也是代表神選民一個很重要的身份
[00:15:47.880 --> 00:15:49.720]  如今變為荒涼
[00:15:49.720 --> 00:15:51.480]  聖殿也被毀
[00:15:51.480 --> 00:15:55.320]  神的同在和祝福好像離開了以色列
[00:15:55.320 --> 00:15:59.240]  令人懷疑自己是不是神的選民呢?
[00:15:59.240 --> 00:16:03.800]  所以以色列在經文中多次強調
[00:16:03.800 --> 00:16:06.880]  這個預言並不是出於自己
[00:16:07.040 --> 00:16:09.800]  完完全全是主耶和華說的
[00:16:09.800 --> 00:16:16.720]  換言之這個預言必定會實現以色列地由荒涼變為豐盛
[00:16:16.720 --> 00:16:20.400]  帶給這群被露的以色列人新的盼望
[00:16:20.400 --> 00:16:23.760]  目的是要使每一個人都知道
[00:16:23.760 --> 00:16:26.560]  知道「我是耶和華」
[00:16:26.560 --> 00:16:28.240]  親愛的弟兄姊妹
[00:16:28.240 --> 00:16:32.560]  不知道你有沒有過去被人嘲笑過呢?
[00:16:32.560 --> 00:16:36.640]  又或者你有沒有曾經嘲笑過別人呢?
[00:16:37.280 --> 00:16:39.240]  記得我初信主的時候
[00:16:39.240 --> 00:16:42.000]  曾經也被家人嘲笑
[00:16:42.000 --> 00:16:45.040]  特別每次吃飯祈禱之先
[00:16:45.040 --> 00:16:46.840]  都會被家人說
[00:16:46.840 --> 00:16:48.480]  「耶穌給你飯吃嗎?」
[00:16:48.480 --> 00:16:51.160]  通常都遇到的情況
[00:16:51.160 --> 00:16:53.440]  我都會很簡單的回應
[00:16:53.440 --> 00:16:55.600]  「神給你有能力去賺錢
[00:16:55.600 --> 00:16:57.000]  所以今天我有飯吃」
[00:16:57.000 --> 00:17:00.640]  之後我不會再多說一兩句
[00:17:00.640 --> 00:17:05.160]  免得令到家人之間的關係有很多緊張
[00:17:05.600 --> 00:17:08.200]  但是若果有人全心嘲笑你
[00:17:08.200 --> 00:17:09.360]  落井下石
[00:17:09.360 --> 00:17:13.160]  企圖在別人的不幸裡面去佔便宜
[00:17:13.160 --> 00:17:15.480]  或者專說別人的壞話
[00:17:15.480 --> 00:17:19.280]  表現出自己是高人一等的話
[00:17:19.280 --> 00:17:20.480]  就要小心
[00:17:20.480 --> 00:17:24.400]  因為任何輕視神指紋的人
[00:17:24.400 --> 00:17:26.560]  就是去羞辱準自己
[00:17:26.560 --> 00:17:29.880]  又或者將神的命用來說笑的話
[00:17:29.880 --> 00:17:31.720]  都是對神的不敬
[00:17:31.720 --> 00:17:34.920]  有時候縱然身邊有犯罪
[00:17:35.160 --> 00:17:36.640]  跌倒的肢體
[00:17:36.640 --> 00:17:39.080]  我們都不能夠落井下石
[00:17:39.080 --> 00:17:41.480]  我們必須去警惕自己
[00:17:41.480 --> 00:17:44.280]  即使這些人曾經得罪自己
[00:17:44.280 --> 00:17:47.360]  都不可以因為他的不幸而開心
[00:17:47.360 --> 00:17:50.840]  這種態度絕對不是土神的喜悅
[00:17:50.840 --> 00:17:52.640]  而是喜悅我們
[00:17:52.640 --> 00:17:55.360]  常常在當中去自省
[00:17:55.360 --> 00:17:56.320]  去審查
[00:17:56.320 --> 00:18:00.520]  留心自己會不會有些錯誤的動機
[00:18:00.520 --> 00:18:02.840]  會不會有些罪的觀念
[00:18:03.160 --> 00:18:05.880]  有沒有做了一些得罪主的行為
[00:18:05.880 --> 00:18:10.680]  這些我們需要時時在我們生命裡面去審查
[00:18:10.680 --> 00:18:11.960]  第二方面
[00:18:11.960 --> 00:18:14.960]  我們從經文裡面學習到的
[00:18:14.960 --> 00:18:16.080]  我們發現
[00:18:16.080 --> 00:18:18.240]  原來以色列的群山
[00:18:18.240 --> 00:18:21.160]  是神賜福給人的地方
[00:18:21.160 --> 00:18:23.760]  是神賜下祝福的管道
[00:18:23.760 --> 00:18:26.640]  正如長沙環七八八十九號
[00:18:26.640 --> 00:18:30.720]  神要用這塊土地來賜福給教會
[00:18:31.120 --> 00:18:33.440]  相信大家在三十五週年
[00:18:33.440 --> 00:18:36.120]  培靈會裡面都聽過數目師的分享
[00:18:36.120 --> 00:18:39.400]  見證神怎樣把這塊土地
[00:18:39.400 --> 00:18:42.880]  很奇妙地給教會
[00:18:42.880 --> 00:18:46.200]  今天恩福堂能夠得著這個賜福
[00:18:46.200 --> 00:18:48.400]  完全都是來自神
[00:18:48.400 --> 00:18:51.160]  我們沒有任何東西可以可誇
[00:18:51.160 --> 00:18:53.200]  大家不知道同不同意
[00:18:53.200 --> 00:18:55.000]  身為神的子民
[00:18:55.000 --> 00:18:56.600]  教會對於神的賜福
[00:18:56.600 --> 00:19:01.440]  應該永遠抱著一個感恩和欠揹的態度
[00:19:01.440 --> 00:19:04.200]  教會絕對不可以自視為高
[00:19:04.200 --> 00:19:07.000]  不要以為我們憑著自己的努力
[00:19:07.000 --> 00:19:09.120]  不需要去倚靠神
[00:19:09.120 --> 00:19:11.920]  以色列的群山去蒙福
[00:19:11.920 --> 00:19:14.000]  提醒被擄的民
[00:19:14.000 --> 00:19:18.200]  神賜下這個豐足的土地給他們
[00:19:18.200 --> 00:19:20.600]  他們要永遠永遠去記得
[00:19:20.600 --> 00:19:23.160]  神在他們身上的作為
[00:19:24.080 --> 00:19:27.520]  神除了改造以色列地不再被羞辱之外
[00:19:27.520 --> 00:19:30.800]  由荒涼變為豐盛之後
[00:19:30.800 --> 00:19:34.680]  下一步神要以色列人歸回本地之前
[00:19:34.680 --> 00:19:35.880]  改造他們
[00:19:35.880 --> 00:19:37.800]  不再有一個錫心
[00:19:37.800 --> 00:19:40.120]  從污穢變為聖潔
[00:19:40.120 --> 00:19:42.800]  我們一起去讀三十六章
[00:19:42.800 --> 00:19:45.800]  十六到二十三字
[00:19:45.800 --> 00:19:49.040]  「耶和華的話臨到我說
[00:19:49.040 --> 00:19:50.320]  人子啊
