
[00:00:00.000 --> 00:00:02.960]  可否給掌聲今天的侍奉人員
[00:02:25.200 --> 00:02:27.200]  不常有意象
[00:02:27.200 --> 00:02:31.000]  那時伊利在自己的地方睡覺
[00:02:31.000 --> 00:02:35.000]  他眼目開始昏花,不能看見
[00:02:35.000 --> 00:02:37.400]  神的燈還沒有熄滅
[00:02:37.400 --> 00:02:40.600]  撒慕爾在耶和華的殿內
[00:02:40.600 --> 00:02:43.800]  神的約櫃就在那裡
[00:02:43.800 --> 00:02:46.200]  耶和華呼喚撒慕爾
[00:02:46.200 --> 00:02:49.200]  撒慕爾說:我在這裡
[00:02:49.200 --> 00:02:51.200]  他跑到伊利那裡
[00:02:51.200 --> 00:02:53.200]  說:你叫我嗎?
[00:02:53.200 --> 00:02:55.000]  我在這裡
[00:02:55.000 --> 00:02:57.600]  伊利說:我沒有叫你
[00:02:57.600 --> 00:02:58.800]  回去睡吧
[00:02:58.800 --> 00:03:01.200]  他就回去睡了
[00:03:01.200 --> 00:03:03.800]  耶和華又呼喚撒慕爾
[00:03:03.800 --> 00:03:06.600]  撒慕爾起來到伊利那裡
[00:03:06.600 --> 00:03:08.600]  說:你叫我嗎?
[00:03:08.600 --> 00:03:10.200]  我在這裡
[00:03:10.200 --> 00:03:13.400]  伊利說:我兒,我沒有叫你
[00:03:13.400 --> 00:03:15.400]  回去睡吧
[00:03:15.400 --> 00:03:19.000]  那時撒慕爾還沒有認識耶和華
[00:03:19.000 --> 00:03:22.800]  耶和華的話也沒有向他啟示
[00:03:22.800 --> 00:03:26.200]  耶和華第三次再呼喚撒慕爾
[00:03:26.200 --> 00:03:29.000]  撒慕爾起來到伊利那裡
[00:03:29.000 --> 00:03:31.000]  說:你叫我嗎?
[00:03:31.000 --> 00:03:32.600]  我在這裡
[00:03:32.600 --> 00:03:37.200]  伊利才明白是耶和華呼喚這小孩
[00:03:37.200 --> 00:03:41.000]  伊利對撒慕爾說:你回去睡吧
[00:03:41.000 --> 00:03:44.000]  他若再叫你,你就說
[00:03:44.000 --> 00:03:46.000]  耶和華,請說
[00:03:46.000 --> 00:03:47.800]  僕人敬聽
[00:03:47.800 --> 00:03:49.600]  撒慕爾就回去
[00:03:49.600 --> 00:03:52.000]  仍睡在原處
[00:03:52.000 --> 00:03:54.000]  耶和華內站著
[00:03:54.000 --> 00:03:56.000]  像前幾次呼喚
[00:03:56.000 --> 00:03:58.400]  撒慕爾,撒慕爾
[00:03:58.400 --> 00:04:00.400]  撒慕爾說:請說
[00:04:00.400 --> 00:04:01.800]  僕人敬聽
[00:04:01.800 --> 00:04:04.400]  我們一起低頭禱告
[00:04:04.400 --> 00:04:06.000]  天上上帝,我們求祢
[00:04:06.000 --> 00:04:07.800]  繼續與我們同在
[00:04:07.800 --> 00:04:10.600]  求祢真的開通我們屬靈的眼睛
[00:04:10.600 --> 00:04:13.800]  讓我們能夠得知祢的心意
[00:04:13.800 --> 00:04:15.400]  明白祢的真理
[00:04:15.400 --> 00:04:17.400]  當我們明白的時候
[00:04:17.400 --> 00:04:20.200]  願我們的心同樣回應
[00:04:20.200 --> 00:04:21.400]  聽到祢的話
[00:04:21.400 --> 00:04:23.200]  僕人敬聽祢的話
[00:04:23.200 --> 00:04:26.000]  願意用行動繼續回應祢
[00:04:26.000 --> 00:04:27.600]  主多謝你聽我們祈禱
[00:04:27.600 --> 00:04:30.200]  我們禱告奉耶穌基督的名祈求
[00:04:30.200 --> 00:04:32.200]  阿們
[00:04:32.200 --> 00:04:38.400]  撒慕爾記是一個時詩的時代
[00:04:38.400 --> 00:04:40.400]  時詩是一個什麼時代呢?
[00:04:40.400 --> 00:04:44.400]  我們看看時詩記如何介紹
[00:04:44.400 --> 00:04:49.400]  在時詩記最後一章的25節
[00:04:49.400 --> 00:04:53.200]  這樣說:那時以色列中沒有王
[00:04:53.200 --> 00:04:57.200]  各人照自己眼中看為對的去做
[00:04:57.200 --> 00:04:59.200]  簡單來說
[00:04:59.200 --> 00:05:02.800]  時詩的時代是一個沒有王管的時代
[00:05:02.800 --> 00:05:04.800]  人想做什麼就做什麼
[00:05:04.800 --> 00:05:08.000]  不過其實並不是沒有王
[00:05:08.000 --> 00:05:10.000]  深水清的弟兄姐妹
[00:05:10.000 --> 00:05:12.000]  你們知道誰是王嗎?
[00:05:12.000 --> 00:05:14.000]  是上帝
[00:05:14.000 --> 00:05:18.000]  上帝是以色列人的王
[00:05:18.000 --> 00:05:20.000]  代表什麼呢?
[00:05:20.000 --> 00:05:24.000]  意思列人當上帝是無道
[00:05:24.000 --> 00:05:26.400]  他們不覺得上帝是王
[00:05:26.400 --> 00:05:29.000]  不覺得上帝是要管理他們
[00:05:29.000 --> 00:05:31.600]  而是他們很想自己作主
[00:05:31.600 --> 00:05:33.600]  很想自己作王
[00:05:33.600 --> 00:05:36.000]  他們當上帝是無道
[00:05:36.000 --> 00:05:41.000]  薩姆爾記就在這樣的背景下發生
[00:05:41.000 --> 00:05:43.000]  剛才讀經文第一節提到
[00:05:43.000 --> 00:05:47.200]  孩子薩姆爾在以利面前侍奉耶和華
[00:05:47.200 --> 00:05:50.000]  以利是當時的大祭司
[00:05:50.000 --> 00:05:53.000]  薩姆爾大約十二歲
[00:05:53.000 --> 00:05:55.000]  在以利面前侍奉耶和華
[00:05:55.000 --> 00:06:00.000]  不是指以利盯著薩姆爾侍奉
[00:06:00.000 --> 00:06:01.000]  不是的
[00:06:01.000 --> 00:06:05.000]  是指薩姆爾代替以利大祭司
[00:06:05.000 --> 00:06:08.000]  在回眸裡服侍神
[00:06:08.000 --> 00:06:10.000]  當時還未建聖殿
[00:06:10.000 --> 00:06:11.000]  應該還在回眸裡
[00:06:11.000 --> 00:06:13.000]  簡單來說
[00:06:13.000 --> 00:06:15.000]  十二歲的薩姆爾
[00:06:15.000 --> 00:06:17.000]  是以利的阿四
[00:06:17.000 --> 00:06:21.000]  被以利指點去做這做那
[00:06:21.000 --> 00:06:23.000]  經文亦提到
[00:06:23.000 --> 00:06:26.000]  當時耶和華的言語稀少
[00:06:26.000 --> 00:06:29.000]  上帝沒有說話跟以色列人說
[00:06:29.000 --> 00:06:31.000]  不常有異象
[00:06:31.000 --> 00:06:33.000]  神不跟人說話
[00:06:33.000 --> 00:06:35.000]  特別不跟以色列選民說話
[00:06:35.000 --> 00:06:37.000]  是很大的一件事
[00:06:37.000 --> 00:06:39.000]  說什麼呢
[00:06:39.000 --> 00:06:42.000]  說神不喜歡這個世代
[00:06:42.000 --> 00:06:45.000]  可以指當時的社會很腐敗
[00:06:45.000 --> 00:06:48.000]  很敗壞 很邪惡
[00:06:48.000 --> 00:06:51.000]  當時有多敗壞 多邪惡呢
[00:06:51.000 --> 00:06:54.000]  剛才說背景時也提到
[00:06:54.000 --> 00:06:56.000]  以色列當耶和華沒有到
[00:06:56.000 --> 00:06:58.000]  當神沒有到
[00:06:58.000 --> 00:07:01.000]  大祭司也不太會做事
[00:07:01.000 --> 00:07:05.000]  叫薩姆爾幫他做事
[00:07:05.000 --> 00:07:08.000]  再看大祭司以利的兩個兒子
[00:07:08.000 --> 00:07:11.000]  他們也是祭司
[00:07:11.000 --> 00:07:16.000]  他們會搶奪人家獻給上帝的祭物
[00:07:16.000 --> 00:07:18.000]  給自己吃
[00:07:18.000 --> 00:07:21.000]  亂搞男女關係
[00:07:21.000 --> 00:07:24.000]  不要看這個圖像很可愛
[00:07:24.000 --> 00:07:26.000]  好像很可愛
[00:07:26.000 --> 00:07:28.000]  但聖經說
[00:07:28.000 --> 00:07:31.000]  以利的兩個兒子是無賴
[00:07:31.000 --> 00:07:33.000]  不認識耶和華
[00:07:33.000 --> 00:07:36.000]  聖經是這樣形容他們
[00:07:36.000 --> 00:07:40.000]  但以利也不是好很多
[00:07:40.000 --> 00:07:42.000]  以利作為大祭司
[00:07:42.000 --> 00:07:44.000]  作為他們的父親
[00:07:44.000 --> 00:07:47.000]  他沒有責怪他們
[00:07:47.000 --> 00:07:49.000]  縱容他們犯罪
[00:07:49.000 --> 00:07:53.000]  耶和華說以利尊重自己的兒子
[00:07:53.000 --> 00:07:55.000]  比尊重神還要大
[00:07:55.000 --> 00:07:58.000]  尊重原文的字
[00:07:58.000 --> 00:08:01.000]  有重量和分量的意思
[00:08:01.000 --> 00:08:05.000]  以利看那兩個寶貝仔
[00:08:05.000 --> 00:08:08.000]  比上帝更有分量
[00:08:08.000 --> 00:08:10.000]  重視那兩個寶貝仔
[00:08:10.000 --> 00:08:13.000]  比重視上帝還要多
[00:08:13.000 --> 00:08:17.000]  可想而知大祭司是多糟糕
[00:08:17.000 --> 00:08:21.000]  另外聖經也描述
[00:08:21.000 --> 00:08:23.000]  以利這個大祭司
[00:08:23.000 --> 00:08:25.000]  眼目開始分花
[00:08:25.000 --> 00:08:27.000]  其實原文的意思是
[00:08:27.000 --> 00:08:31.000]  他已經分花了一段時間
[00:08:31.000 --> 00:08:33.000]  不能看見
[00:08:33.000 --> 00:08:36.000]  失去了看東西的能力
[00:08:36.000 --> 00:08:39.000]  這裡不是說以利年紀大有老花
[00:08:39.000 --> 00:08:41.000]  我年紀大了
[00:08:41.000 --> 00:08:43.000]  我真的開始有老花
[00:08:43.000 --> 00:08:47.000]  我的字要大一隻
[00:08:47.000 --> 00:08:51.000]  不是說以利年紀大有老花
[00:08:51.000 --> 00:08:54.000]  其實以利屬靈的分辨能力
[00:08:54.000 --> 00:08:57.000]  越來越遲鈍
[00:08:57.000 --> 00:09:00.000]  他已經開始分辨不到屬靈的事情
[00:09:00.000 --> 00:09:03.000]  我們剛才讀經文也提到
[00:09:03.000 --> 00:09:06.000]  以利上帝三次喊撒慕爾
[00:09:06.000 --> 00:09:08.000]  以利才感應到
[00:09:08.000 --> 00:09:11.000]  那應該是神的聲音
[00:09:11.000 --> 00:09:13.000]  開始遲鈍
[00:09:13.000 --> 00:09:16.000]  這位屬靈的領袖大祭司
[00:09:16.000 --> 00:09:18.000]  他重視自己
[00:09:18.000 --> 00:09:21.000]  或者重視自己的兒子比上帝還多
[00:09:21.000 --> 00:09:25.000]  甚至他的屬靈的分辨能力也開始遲鈍
[00:09:25.000 --> 00:09:28.000]  對罪也不能有正確的教導
[00:09:28.000 --> 00:09:31.000]  可以想像當時的以色列人
[00:09:31.000 --> 00:09:35.000]  屬靈的生命有多糟糕
[00:09:35.000 --> 00:09:37.000]  這群無視上帝
[00:09:37.000 --> 00:09:39.000]  當上帝沒有到的人
[00:09:39.000 --> 00:09:42.000]  有多令上帝討厭他們
[00:09:42.000 --> 00:09:44.000]  在這裡我就明白
[00:09:44.000 --> 00:09:47.000]  為何耶和華的言語稀少
[00:09:47.000 --> 00:09:51.000]  這群人又怎會得到上帝的喜悅呢
[00:09:51.000 --> 00:09:53.000]  不過我在想
[00:09:53.000 --> 00:09:56.000]  為何以色列人會變成這樣
[00:09:56.000 --> 00:10:01.000]  明明以色列人經歷了很多上帝的作為
[00:10:01.000 --> 00:10:05.000]  他們經歷了很多神跡歧視
[00:10:05.000 --> 00:10:07.000]  這群人在他們身上
[00:10:07.000 --> 00:10:10.000]  遠的有出埃及的十災
[00:10:10.000 --> 00:10:12.000]  經歷紅海
[00:10:12.000 --> 00:10:14.000]  又有曠野經歷馬拿
[00:10:14.000 --> 00:10:16.000]  又有雲柱又有火柱
[00:10:16.000 --> 00:10:20.000]  近的就是每次有菲利士人
[00:10:20.000 --> 00:10:22.000]  加南人攻打以色列人
[00:10:22.000 --> 00:10:24.000]  以色列人呼求耶和華
[00:10:24.000 --> 00:10:27.000]  耶和華就會興起士師去救他們
[00:10:27.000 --> 00:10:31.000]  其實明明經歷了很多上帝的大能
[00:10:31.000 --> 00:10:33.000]  為何他們可以這樣對上帝
[00:10:33.000 --> 00:10:37.000]  為何這群人經歷了上帝那麼多恩典
[00:10:37.000 --> 00:10:38.000]  會離棄上帝
[00:10:38.000 --> 00:10:42.000]  好像跟上帝很陌生不認識他
[00:10:42.000 --> 00:10:45.000]  就好像有一個老Best
[00:10:45.000 --> 00:10:47.000]  老Best你們應該知道是甚麼
[00:10:47.000 --> 00:10:49.000]  我也是在你身上學的
[00:10:49.000 --> 00:10:51.000]  老Best這個字
[00:10:51.000 --> 00:10:53.000]  你一個老Best
[00:10:53.000 --> 00:10:56.000]  每次生日你都會記得他生日
[00:10:56.000 --> 00:10:57.000]  送禮物給他
[00:10:57.000 --> 00:11:00.000]  你自己生日他又會送禮物給你
[00:11:00.000 --> 00:11:01.000]  又請你吃飯
[00:11:01.000 --> 00:11:03.000]  經常見面
[00:11:03.000 --> 00:11:05.000]  一起吃飯一起去旅行
[00:11:05.000 --> 00:11:07.000]  他失戀你又安慰他
[00:11:07.000 --> 00:11:09.000]  他沒有工作你又找工作給他
[00:11:09.000 --> 00:11:10.000]  很友善的
[00:11:10.000 --> 00:11:12.000]  不得了的
[00:11:12.000 --> 00:11:14.000]  你發薪水都可以一起用
[00:11:14.000 --> 00:11:16.000]  跟他分享一起用一份薪水
[00:11:16.000 --> 00:11:19.000]  假設是這樣
[00:11:19.000 --> 00:11:21.000]  你們的老Best不是這樣
[00:11:21.000 --> 00:11:23.000]  很均真的
[00:11:23.000 --> 00:11:26.000]  突然間明明很友善
[00:11:26.000 --> 00:11:29.000]  突然間可能沒見一兩個星期
[00:11:29.000 --> 00:11:32.000]  突然間你在街上見到他
[00:11:32.000 --> 00:11:34.000]  他不跟你打招呼
[00:11:34.000 --> 00:11:35.000]  明明很熱情跟你打招呼
[00:11:35.000 --> 00:11:37.000]  但他不回應你
[00:11:37.000 --> 00:11:40.000]  好像陌生人一樣
[00:11:40.000 --> 00:11:42.000]  可能你都覺得很奇怪
[00:11:42.000 --> 00:11:44.000]  為什麼他好像不認識我
[00:11:44.000 --> 00:11:46.000]  明明很友善
[00:11:46.000 --> 00:11:48.000]  突然間我叫他不回應我
[00:11:48.000 --> 00:11:51.000]  可能你都有很多黑人問號
[00:11:51.000 --> 00:11:53.000]  就好像以色列人一樣
[00:11:53.000 --> 00:11:55.000]  明明跟上帝經歷了那麼多
[00:11:55.000 --> 00:11:58.000]  為什麼突然不認識這位神
[00:11:58.000 --> 00:12:01.000]  好像很陌生
[00:12:01.000 --> 00:12:04.000]  我們看看《事詩記》怎麼說
[00:12:04.000 --> 00:12:08.000]  《事詩記》第二章10到12節提到
[00:12:08.000 --> 00:12:14.000]  當經歷過出埃及過紅海那一代人已經死了
[00:12:14.000 --> 00:12:17.000]  新的一代不認識耶和華
[00:12:17.000 --> 00:12:19.000]  沒有經歷過這些神蹟奇事
[00:12:19.000 --> 00:12:21.000]  不單是這樣
[00:12:21.000 --> 00:12:24.000]  新的一代進入迦南地
[00:12:24.000 --> 00:12:27.000]  被迦南人的文化風俗所影響
[00:12:27.000 --> 00:12:31.000]  離棄了上帝去拜偶像
[00:12:31.000 --> 00:12:36.000]  原來以色列人認識了新朋友
[00:12:36.000 --> 00:12:38.000]  認識了新朋友
[00:12:38.000 --> 00:12:40.000]  那些朋友更開心
[00:12:40.000 --> 00:12:43.000]  忘記了老人家
[00:12:43.000 --> 00:12:46.000]  以色列人進入迦南
[00:12:46.000 --> 00:12:48.000]  被迦南的文化影響了
[00:12:48.000 --> 00:12:54.000]  迦南人是多神論的族群
[00:12:54.000 --> 00:12:57.000]  以色列人或我們基督教信仰
[00:12:57.000 --> 00:12:58.000]  我們是一神論的
[00:12:58.000 --> 00:13:00.000]  但迦南人不是
[00:13:00.000 --> 00:13:01.000]  什麼都拜
[00:13:01.000 --> 00:13:02.000]  石頭又拜
[00:13:02.000 --> 00:13:03.000]  樹又拜
[00:13:03.000 --> 00:13:05.000]  山又拜
[00:13:05.000 --> 00:13:08.000]  他們沒有道德規範
[00:13:08.000 --> 00:13:09.000]  簡單來說
[00:13:09.000 --> 00:13:12.000]  你做什麼都可以
[00:13:12.000 --> 00:13:15.000]  你可以一邊拜神一邊犯罪
[00:13:15.000 --> 00:13:18.000]  一邊拜神一邊做淫亂的事
[00:13:18.000 --> 00:13:20.000]  總之你想要什麼
[00:13:20.000 --> 00:13:22.000]  這些神都給你
[00:13:22.000 --> 00:13:24.000]  聽起來都很開心
[00:13:24.000 --> 00:13:27.000]  原來當時的以色列人
[00:13:27.000 --> 00:13:31.000]  被迦南周圍的文化影響
[00:13:31.000 --> 00:13:34.000]  當人人都這樣做的時候
[00:13:34.000 --> 00:13:36.000]  他們都很想這樣做
[00:13:36.000 --> 00:13:38.000]  我想怎樣就怎樣
[00:13:38.000 --> 00:13:40.000]  誰能給我好處
[00:13:40.000 --> 00:13:42.000]  誰能給我開心的東西
[00:13:42.000 --> 00:13:44.000]  那個就是神
[00:13:44.000 --> 00:13:47.000]  耶和華這位神
[00:13:47.000 --> 00:13:48.000]  關於他的事跡
[00:13:48.000 --> 00:13:50.000]  是上一代的事
[00:13:50.000 --> 00:13:53.000]  好像和自己沒有什麼關係
[00:13:53.000 --> 00:13:54.000]  守律法
[00:13:54.000 --> 00:13:55.000]  甚至獻祭
[00:13:55.000 --> 00:13:56.000]  都是一些儀式
[00:13:56.000 --> 00:13:58.000]  一個傳統
[00:13:58.000 --> 00:13:59.000]  久而久之
[00:13:59.000 --> 00:14:02.000]  以色列人只會照自己眼中
[00:14:02.000 --> 00:14:05.000]  捍衛正的事去做
[00:14:05.000 --> 00:14:07.000]  當上帝無道
[00:14:07.000 --> 00:14:09.000]  一步一步離開神
[00:14:09.000 --> 00:14:12.000]  落在黑暗的裡面
[00:14:12.000 --> 00:14:16.000]  神喜悅的光景裡面
[00:14:16.000 --> 00:14:19.000]  當人跟著世界的文化走
[00:14:19.000 --> 00:14:22.000]  原來是會不知不覺的離開上帝
[00:14:22.000 --> 00:14:25.000]  甚至會掉落在罪的裡面
[00:14:25.000 --> 00:14:28.000]  黑暗的裡面
[00:14:28.000 --> 00:14:30.000]  我知道我們在當中
[00:14:30.000 --> 00:14:32.000]  可能很多都是信義代
[00:14:32.000 --> 00:14:34.000]  會不會我們都覺得
[00:14:34.000 --> 00:14:35.000]  這位神
[00:14:35.000 --> 00:14:37.000]  都是上一代的事
[00:14:37.000 --> 00:14:40.000]  和我們都沒有什麼關係呢
[00:14:40.000 --> 00:14:42.000]  我不知道這一刻
[00:14:42.000 --> 00:14:47.000]  你會不會和天父都有個距離
[00:14:47.000 --> 00:14:51.000]  雖然以色列人落在黑暗的裡面
[00:14:51.000 --> 00:14:54.000]  不過神仍然沒有離開過他們
[00:14:54.000 --> 00:14:56.000]  在第三節說到
[00:14:56.000 --> 00:14:59.000]  神的燈還沒熄滅
[00:14:59.000 --> 00:15:01.000]  其實神的燈還沒熄滅
[00:15:01.000 --> 00:15:06.000]  是指神自己仍然和以色列人同在
[00:15:06.000 --> 00:15:07.000]  第三節
[00:15:07.000 --> 00:15:09.000]  神的燈還沒熄滅
[00:15:09.000 --> 00:15:12.000]  薩姆爾睡在耶華的殿內
[00:15:12.000 --> 00:15:15.000]  神的約櫃就在那裡
[00:15:15.000 --> 00:15:17.000]  薩姆爾睡在耶華的殿內
[00:15:17.000 --> 00:15:20.000]  看著那盞燈沒有熄滅
[00:15:20.000 --> 00:15:21.000]  這是規矩
[00:15:21.000 --> 00:15:23.000]  上帝說要保持那盞燈不可以熄滅
[00:15:23.000 --> 00:15:25.000]  要常常點著
[00:15:25.000 --> 00:15:27.000]  而這盞燈剛才也提過
[00:15:27.000 --> 00:15:28.000]  不要熄滅
[00:15:28.000 --> 00:15:30.000]  也是在說神的同在
[00:15:30.000 --> 00:15:37.000]  同樣也在表達薩姆爾很忠心地守護著這盞燈
[00:15:37.000 --> 00:15:40.000]  神的燈還沒熄滅
[00:15:40.000 --> 00:15:41.000]  仍然念文
[00:15:41.000 --> 00:15:43.000]  以色列人仍然和他們同在
[00:15:43.000 --> 00:15:44.000]  不離不棄
[00:15:44.000 --> 00:15:46.000]  甚至預備合用的印
[00:15:46.000 --> 00:15:48.000]  成為神的瀑印
[00:15:48.000 --> 00:15:52.000]  將來要帶領以色列人出黑暗
[00:15:52.000 --> 00:15:56.000]  以色列人在不知不覺的裡面
[00:15:56.000 --> 00:15:59.000]  被世界的文化影響
[00:15:59.000 --> 00:16:02.000]  甚至落入一個黑暗的世代
[00:16:02.000 --> 00:16:05.000]  屬靈的眼睛也黑暗了
[00:16:05.000 --> 00:16:07.000]  漸漸遠離上帝
[00:16:07.000 --> 00:16:10.000]  即是在行一些宗教的儀式和責任
[00:16:10.000 --> 00:16:12.000]  但神仍然念文以色列人
[00:16:12.000 --> 00:16:14.000]  仍然和以色列人同在
[00:16:14.000 --> 00:16:16.000]  傳流一點光
[00:16:16.000 --> 00:16:19.000]  要再次將光帶入以色列
[00:16:19.000 --> 00:16:22.000]  讓以色列人能夠看見光
[00:16:22.000 --> 00:16:25.000]  回轉歸向神
[00:16:25.000 --> 00:16:27.000]  弟姐妹
[00:16:27.000 --> 00:16:29.000]  我相信世界的文化
[00:16:29.000 --> 00:16:30.000]  很多的風氣
[00:16:30.000 --> 00:16:33.000]  都很容易影響我們跟隨上帝的心
[00:16:33.000 --> 00:16:35.000]  會不知不覺
[00:16:35.000 --> 00:16:39.000]  都令我們跌入黑暗的裡面
[00:16:39.000 --> 00:16:41.000]  令我們失去了光
[00:16:41.000 --> 00:16:45.000]  甚至令我們和人和神的關係有阻隔
[00:16:45.000 --> 00:16:47.000]  但是弟姐妹
[00:16:47.000 --> 00:16:48.000]  神的光仍然傳流
[00:16:48.000 --> 00:16:50.000]  神仍然要和我們同在
[00:16:50.000 --> 00:16:53.000]  沒有離棄過我們
[00:16:53.000 --> 00:16:54.000]  弟姐妹
[00:16:54.000 --> 00:16:58.000]  我不知道今天你又被什麼文化所影響呢
[00:16:58.000 --> 00:16:59.000]  有沒有一些事情
[00:16:59.000 --> 00:17:02.000]  都令我們一步一步離開上帝
[00:17:02.000 --> 00:17:05.000]  或者令我們不能夠發光
[00:17:05.000 --> 00:17:07.000]  會不會參加聚會崇拜
[00:17:07.000 --> 00:17:10.000]  都只是在履行一些宗教的儀式
[00:17:10.000 --> 00:17:13.000]  或者基督徒的責任呢
[00:17:13.000 --> 00:17:17.000]  我和這位神又有什麼關係呢
[00:17:17.000 --> 00:17:20.000]  我曾經問過一位大學生
[00:17:20.000 --> 00:17:22.000]  我相信他現在已經很大了
[00:17:22.000 --> 00:17:23.000]  正在工作
[00:17:23.000 --> 00:17:24.000]  很多年前了
[00:17:24.000 --> 00:17:26.000]  我問過一位大學生
[00:17:26.000 --> 00:17:27.000]  我問他
[00:17:27.000 --> 00:17:30.000]  你覺得你進了大學之後
[00:17:30.000 --> 00:17:33.000]  有沒有發現有什麼不同了呢
[00:17:33.000 --> 00:17:35.000]  他第一個回應通常是
[00:17:35.000 --> 00:17:38.000]  你們是不是這樣
[00:17:38.000 --> 00:17:40.000]  我就跟他說
[00:17:40.000 --> 00:17:43.000]  你覺得你粗口說多了嗎
[00:17:43.000 --> 00:17:46.000]  然後這個年輕人就跟我說
[00:17:46.000 --> 00:17:49.000]  是的,是的,真的說多了
[00:17:49.000 --> 00:17:53.000]  有時候忍不住在教會也說了一兩個字
[00:17:53.000 --> 00:17:55.000]  然後我就翻他一張白眼
[00:17:55.000 --> 00:17:58.000]  我心想你知道就好了
[00:17:58.000 --> 00:17:59.000]  我問他為什麼
[00:17:59.000 --> 00:18:00.000]  他說為什麼
[00:18:00.000 --> 00:18:04.000]  為什麼進了大學會說多了粗口呢
[00:18:04.000 --> 00:18:08.000]  他說因為大學裏面很多人都說的
[00:18:08.000 --> 00:18:10.000]  每個人都說的
[00:18:10.000 --> 00:18:11.000]  甚至乎
[00:18:11.000 --> 00:18:15.000]  他說連教授都說的
[00:18:15.000 --> 00:18:17.000]  我也覺得很神奇
[00:18:17.000 --> 00:18:19.000]  他真的這樣說
[00:18:19.000 --> 00:18:22.000]  真的
[00:18:22.000 --> 00:18:27.000]  小學中學說粗口是有後果的
[00:18:27.000 --> 00:18:29.000]  如果你正在讀中學小學
[00:18:29.000 --> 00:18:30.000]  在學校說粗口
[00:18:30.000 --> 00:18:32.000]  會被人記過
[00:18:32.000 --> 00:18:34.000]  見家長
[00:18:34.000 --> 00:18:37.000]  但是大學說粗口又如何呢
[00:18:37.000 --> 00:18:39.000]  沒有後果的
[00:18:39.000 --> 00:18:42.000]  是的
[00:18:42.000 --> 00:18:43.000]  會不會真的呢
[00:18:43.000 --> 00:18:45.000]  我們去了那個文化之後
