
[00:00:00.000 --> 00:00:07.000]  今天我要和你思想的經文,有些內容我自己去思想和預備的時候,
[00:07:09.000 --> 00:07:19.000]  在耶穌說的兩個比喻裡面,記錄了五次,相當重要。
[00:07:19.000 --> 00:07:26.000]  而其中在撒種森田的比喻,回教比較久會熟悉這個內容,
[00:07:26.000 --> 00:07:31.000]  有三個作者,馬太、馬可、盧迦記載的時候,
[00:07:31.000 --> 00:07:35.000]  都有說這一節的內容,就是「凡有的還要加給他」。
[00:07:35.000 --> 00:07:46.000]  第二個比喻,按著才幹比,給一些五千、二千、一千,
[00:07:46.000 --> 00:07:48.000]  給他好好的去管理。
[00:07:48.000 --> 00:07:53.000]  在裡面馬太福音25章,盧迦福音19章都有記載,
[00:07:53.000 --> 00:07:55.000]  「凡有的還要加給他」。
[00:07:55.000 --> 00:07:59.000]  五次裡面記載「凡有的還要加給他」,
[00:07:59.000 --> 00:08:05.000]  究竟原來的意思是什麼呢?
[00:08:05.000 --> 00:08:09.000]  無論第一段和第二段,前面都有「因為」的意思。
[00:08:09.000 --> 00:08:13.000]  中文沒有翻譯出來,在馬太福音13章的12節,
[00:08:13.000 --> 00:08:15.000]  找到的我們一起讀。
[00:08:15.000 --> 00:08:24.000]  「凡有的還要加給他,讓他有餘,凡沒有的,連他所有的也要奪去。」
[00:08:24.000 --> 00:08:34.000]  第二段,「凡有的還要加給他,讓他有餘,凡沒有的,連他所有的也要奪去。」
[00:08:34.000 --> 00:08:39.000]  你聽到之後,會不會很殘忍呢?
[00:08:39.000 --> 00:08:44.000]  剩下一點點的也拿走,只是一點點菊種,
[00:08:44.000 --> 00:08:47.000]  是不是這麼殘忍呢?
[00:08:47.000 --> 00:08:52.000]  可不可以多一點點恩典,多一點點憐憫呢?
[00:08:52.000 --> 00:08:57.000]  究竟裡面原本兩個比喻的屬靈的意思和原意是什麼呢?
[00:08:57.000 --> 00:08:59.000]  跟你一起思想。
[00:08:59.000 --> 00:09:02.000]  第一個,殺種的心田和比喻。
[00:09:02.000 --> 00:09:07.000]  殺種的比喻,翻譯久一點的人會知道大概的意思是什麼。
[00:09:07.000 --> 00:09:12.000]  簡單來說,耶穌說到天國的比喻,後面有說的,
[00:09:12.000 --> 00:09:16.000]  後面耶穌還會解釋,因為門徒會問「什麼意思啊?」
[00:09:16.000 --> 00:09:20.000]  有一個殺種的屬靈的農夫去殺種,
[00:09:20.000 --> 00:09:23.000]  因為耶穌後來會解釋,這個殺種就是神的導種,
[00:09:23.000 --> 00:09:26.000]  神的話語的導種,去到一些地方,
[00:09:26.000 --> 00:09:29.000]  人們的心田和反應是各個不一樣的。
[00:09:29.000 --> 00:09:36.000]  有四個反應,一個是在路旁,路旁有小鳥來吃了,
[00:09:36.000 --> 00:09:44.000]  因為那裡沒有什麼土,路旁的種子很容易暴露,很容易失去。
[00:09:44.000 --> 00:09:50.000]  第二個心田的反應,就落在土踐的石頭上,
[00:09:50.000 --> 00:09:57.000]  是有泥土的,不過下面有些石,踐土,反應很快。
[00:09:57.000 --> 00:10:01.000]  耶穌又解釋,有些人對神的話語反應很快,
[00:10:01.000 --> 00:10:05.000]  「啊,多好啊,上教會信耶穌,有些人的感覺很好啊,
[00:10:05.000 --> 00:10:07.000]  有愛,有永生啊。」
[00:10:07.000 --> 00:10:10.000]  很容易有些人有很正面的感覺,
[00:10:10.000 --> 00:10:14.000]  「上教會也很親切啊。」對神的話語也很快的反應。
[00:10:14.000 --> 00:10:17.000]  但是因為他沒有根,聖經說他沒有根,
[00:10:17.000 --> 00:10:19.000]  下面有解釋的,因為耶穌親自解釋,
[00:10:19.000 --> 00:10:24.000]  因為有些人的信仰沒有根,很容易就會枯乾,那些根枯乾。
[00:10:24.000 --> 00:10:29.000]  所以在我們人生的旅程裡面,可能有同輩一起信耶穌,
[00:10:29.000 --> 00:10:34.000]  但是有些人會隨流失去,有些人信信下就離開了,
[00:10:34.000 --> 00:10:36.000]  好像沒有根一樣。
[00:10:36.000 --> 00:10:41.000]  有另一個心田的反應,有些人都信了主,追求了一段時間,
[00:10:41.000 --> 00:10:46.000]  但是聖經說他落在荊棘裡面,荊棘長起來就塞住了。
[00:10:46.000 --> 00:10:52.000]  在第七節裡面說,有些人回到教會聽了道,成長了一段時間,
[00:10:52.000 --> 00:10:55.000]  但是越來越多,越多,越多,
[00:10:55.000 --> 00:10:59.000]  聖經說思慮,很多東西掛心,很多東西加起來塞住了,
[00:10:59.000 --> 00:11:03.000]  神的道種沒有辦法在他心田裡面長起來。
[00:11:03.000 --> 00:11:06.000]  第八節,就是第四種的心田,
[00:11:06.000 --> 00:11:10.000]  人對神的話語,有些人落在好土裡面,
[00:11:10.000 --> 00:11:17.000]  很專心地被上帝的話語建立,開始有結果,有生命的影響。
[00:11:17.000 --> 00:11:22.000]  屬靈的生命開始結好,屬靈的品格,果子,
[00:11:22.000 --> 00:11:25.000]  又或者屬靈的生命裡面,影響很多人,
[00:11:25.000 --> 00:11:29.000]  大人信主,這些果子隨著信了耶穌,神的話語,
[00:11:29.000 --> 00:11:33.000]  建立這個人的生命,葡萄樹有好的果子,
[00:11:33.000 --> 00:11:39.000]  有些人是一百倍,有些人是六十倍,有些人是三十倍,
[00:11:39.000 --> 00:11:41.000]  生命是有成長。
[00:11:41.000 --> 00:11:45.000]  然後第九節,就是有意的,就應當聽,
[00:11:45.000 --> 00:11:48.000]  門徒都問,你說的比喻是什麼?
[00:11:48.000 --> 00:11:51.000]  耶穌就開始說,天國的奧秘,
[00:11:51.000 --> 00:11:56.000]  這個天國的奧秘的比喻,是給有些謙卑的人領受,
[00:11:56.000 --> 00:11:59.000]  也都當時在之前的背景,
[00:11:59.000 --> 00:12:02.000]  正正有些民事發利賽人有宗教活動,
[00:12:02.000 --> 00:12:08.000]  但是有時他們很硬心,甚至鄙視耶穌所說的上帝的話語,
[00:12:08.000 --> 00:12:13.000]  上帝的道,沒辦法在民事發利賽人的心裡面成長。
[00:12:13.000 --> 00:12:18.000]  所以,他們雖然有宗教活動,那些民事發利賽人,
[00:12:18.000 --> 00:12:23.000]  當時有些發利賽人就會說,我每個禮拜有兩次禁食,
[00:12:23.000 --> 00:12:27.000]  我又有奉獻,我又有去會堂崇拜,
[00:12:27.000 --> 00:12:33.000]  但是他沒有從心裡面去聽神的話語,並且去進行,
[00:12:33.000 --> 00:12:34.000]  沒有聽從。
[00:12:34.000 --> 00:12:39.000]  所以聖經說,如果有意的,就應該聽從,
[00:12:39.000 --> 00:12:41.000]  原來聽是聽從,
[00:12:41.000 --> 00:12:44.000]  是要有行動,和要進行,
[00:12:44.000 --> 00:12:46.000]  不只是民事發利賽人,
[00:12:46.000 --> 00:12:50.000]  只是來聽道,只是欣賞那篇信息很好。
[00:12:50.000 --> 00:12:53.000]  然後十二節就是我們今天裡面有說的,
[00:12:53.000 --> 00:12:56.000]  也是其他對觀福音裡面的作者說的,
[00:12:56.000 --> 00:13:01.000]  因為凡有的,要給他,讓他有餘,
[00:13:01.000 --> 00:13:04.000]  沒有的,連他有的都拿走。
[00:13:04.000 --> 00:13:08.000]  當有些人很硬心的時候,很拒絕神話語的時候,
[00:13:08.000 --> 00:13:13.000]  有的,都可以他不珍惜,不得著。
[00:13:13.000 --> 00:13:16.000]  在這個比喻裡面,可以說一個屬靈的農夫,
[00:13:16.000 --> 00:13:19.000]  如果是耶穌的話,或者是我們去將神的話語跟別人分享的時候,
[00:13:19.000 --> 00:13:22.000]  人的心田都有這四種反應。
[00:13:22.000 --> 00:13:27.000]  我們作為牧者,有時候傳遞信息,傳福音,和講道,
[00:13:27.000 --> 00:13:30.000]  會眾裡面,可能心裡面都有四種反應,
[00:13:30.000 --> 00:13:35.000]  可能有些人聽到神的話語在他旁邊,
[00:13:35.000 --> 00:13:40.000]  崇拜之後,神的話語都好像對他沒什麼回響,
[00:13:40.000 --> 00:13:44.000]  也可能有些提醒,有些感動,
[00:13:44.000 --> 00:13:49.000]  可能在那天裡面,會有些感受和祈禱。
[00:13:49.000 --> 00:13:53.000]  也有些人,本來覺得信息很好,
[00:13:53.000 --> 00:13:56.000]  但是太多東西要掛念,我圓了就要做很多事情,
[00:13:56.000 --> 00:13:59.000]  可能很多思慮影響了我們去領受神話語。
[00:13:59.000 --> 00:14:03.000]  但是有些人聽了道之後,很刻意,可能再查口那些經文,
[00:14:03.000 --> 00:14:06.000]  並且有一個願意遵行的心。
[00:14:06.000 --> 00:14:12.000]  聖經裡面,《史行傳》裡面有些人,
[00:14:12.000 --> 00:14:16.000]  他聽了道之後,他會再仔細查口,並且要遵行。
[00:14:16.000 --> 00:14:20.000]  他們很珍惜上帝話語,
[00:14:20.000 --> 00:14:24.000]  他們的生命可以結出果子狸,並且是倍增。
[00:14:24.000 --> 00:14:29.000]  第二方面,這個比喻,我將重點講完之後,
[00:14:29.000 --> 00:14:32.000]  將兩個比喻,他們共通的地方,
[00:14:32.000 --> 00:14:36.000]  會一會兒總結給大家,先將這兩個比喻講清楚。
[00:14:36.000 --> 00:14:40.000]  第一個,就是人對上帝話語的反應。
[00:14:40.000 --> 00:14:45.000]  有四種人,可能他們聽了一篇訊息,有四種反應。
[00:14:45.000 --> 00:14:50.000]  但是也有些訊息,是一個人裡面不同時段的反應。
[00:14:50.000 --> 00:14:53.000]  不同時段的反應,我以自己為例,
[00:14:53.000 --> 00:14:56.000]  我中一、二的時候,我的心是很硬的。
[00:14:56.000 --> 00:15:01.000]  中一、二讀書的時候,對宗教信仰,這些不適合我的。
[00:15:01.000 --> 00:15:05.000]  所以有老師傳福音,鼓勵我上教會,我一概都不去。
[00:15:05.000 --> 00:15:10.000]  如是者,我好像是第一種的心田,對上帝的話語,
[00:15:10.000 --> 00:15:14.000]  對基督徒老師傳福音,神的訊息,沒有在我心裡,
[00:15:14.000 --> 00:15:16.000]  生根結果。
[00:15:16.000 --> 00:15:21.000]  到我中三、中四開始接觸教會,上教會,
[00:15:21.000 --> 00:15:24.000]  我覺得都挺好的,真的幫到我,
[00:15:24.000 --> 00:15:28.000]  很多人生的道理,聖經裡面的說話,很造就我的生命。
[00:15:28.000 --> 00:15:32.000]  我也有些反應,覺得上教會是好的。
[00:15:32.000 --> 00:15:37.000]  那些人很有愛,很關心人,我感受到。
[00:15:37.000 --> 00:15:42.000]  這就像我剛剛初心,即時對上帝話語的反應,
[00:15:42.000 --> 00:15:46.000]  心田開始有些反應,但是肚子很淺。
[00:15:46.000 --> 00:15:50.000]  遇到一些挫折,遇到一些思慮,
[00:15:50.000 --> 00:15:55.000]  我就信仰和教會生活就受影響。
[00:15:55.000 --> 00:16:00.000]  去到中五考會考的時候,就開始很認真地避開那些學業,
[00:16:00.000 --> 00:16:04.000]  好像佔據了自己的生命一樣。
[00:16:04.000 --> 00:16:09.000]  我們說思慮,掛心,前面會考,很容易自己,
[00:16:09.000 --> 00:16:15.000]  當時有些基督徒的父母都會說,讀多點書,不要回那麼多教會。
[00:16:15.000 --> 00:16:19.000]  當時我就是放棄了回教會和團契。
[00:16:19.000 --> 00:16:23.000]  有一個階段,就好像第三種心田,
[00:16:23.000 --> 00:16:30.000]  這種反應就開始慢慢冷卻和退了下來,
[00:16:30.000 --> 00:16:33.000]  不夠深的信仰。
[00:16:33.000 --> 00:16:37.000]  後來發現自己的提醒,聖靈的提醒,
[00:16:37.000 --> 00:16:40.000]  我有沒有真的認識神,有沒有真的信耶穌,
[00:16:40.000 --> 00:16:43.000]  有沒有當教會是一個屬靈的家,
[00:16:43.000 --> 00:16:46.000]  會不會因為考試讀書而不回家,
[00:16:46.000 --> 00:16:48.000]  這段說話成為我的提醒,
[00:16:48.000 --> 00:16:51.000]  即使是考試,即使是會考,
[00:16:51.000 --> 00:16:55.000]  我會不會不回家,不說教會就是我的家,
[00:16:55.000 --> 00:16:58.000]  那些弟兄姊妹不是我的家人呢?
[00:16:58.000 --> 00:17:00.000]  我知道不應該是這樣,
[00:17:00.000 --> 00:17:03.000]  所以就回轉悔改,
[00:17:03.000 --> 00:17:06.000]  再一次回教會,再一次很認真地去聽道,
[00:17:06.000 --> 00:17:09.000]  和認真地很想查經行道。
[00:17:09.000 --> 00:17:12.000]  由那段時間開始到現在,沒有斷過回教會的生活,
[00:17:12.000 --> 00:17:16.000]  主要建立和祝福我的生命。
[00:17:16.000 --> 00:17:21.000]  這裡第二個比喻,聖經說按財幹受託的比喻,
[00:17:21.000 --> 00:17:25.000]  馬太福音25章14節開始,
[00:17:25.000 --> 00:17:29.000]  天國有比喻到一個人出外遠行,
[00:17:29.000 --> 00:17:32.000]  叫僕人來將家業給他們,
[00:17:32.000 --> 00:17:36.000]  託管他們去做些事,
[00:17:36.000 --> 00:17:40.000]  然後聖經說第15節,按他們個人的財幹,
[00:17:40.000 --> 00:17:45.000]  家主知道他們個人的財幹,然後分配不同的銀子,
[00:17:45.000 --> 00:17:50.000]  這些銀子就是talent,財幹,或者是他們有的資產,或者資源,
[00:17:50.000 --> 00:17:55.000]  這些銀子,這些財富資源,每一個人不一樣,
[00:17:55.000 --> 00:17:59.000]  他知道有些人有能力多些,給他五千,
[00:17:59.000 --> 00:18:03.000]  有另一個有財幹沒那麼多的,給他二千,
[00:18:03.000 --> 00:18:06.000]  有一個有一千,每一個人都有,
[00:18:06.000 --> 00:18:10.000]  三個裡面按著他的財幹而分配這些資源,
[00:18:10.000 --> 00:18:14.000]  而這三個人有不同的結果,
[00:18:14.000 --> 00:18:17.000]  五千的很認真去善用給他的資源,
[00:18:17.000 --> 00:18:20.000]  五千的有倍增,有五千,
[00:18:20.000 --> 00:18:24.000]  兩千的又有善用,賺二千,
[00:18:24.000 --> 00:18:27.000]  一千的是怎樣呢?掘開地,
[00:18:27.000 --> 00:18:31.000]  埋在泥土裡面,埋著這些銀子,
[00:18:31.000 --> 00:18:35.000]  然後過了很久很久很久,
[00:18:35.000 --> 00:18:37.000]  你記得這個天國比喻,
[00:18:37.000 --> 00:18:41.000]  很久的意思,主人是會回來,不過很久很久,
[00:18:41.000 --> 00:18:44.000]  主人回來了,要跟他們算帳,
[00:18:44.000 --> 00:18:48.000]  因為託管他們五千,二千,一千,
[00:18:48.000 --> 00:18:51.000]  他們在世有託付的,
[00:18:51.000 --> 00:18:55.000]  給他們的資源不只是放在泥土上面,
[00:18:55.000 --> 00:19:00.000]  五千的,來到的時候,主人你交給我,我賺了五千,
[00:19:00.000 --> 00:19:05.000]  主人說,你看,你又良善又忠心的僕人,
[00:19:05.000 --> 00:19:07.000]  在這些小事上很忠心,
[00:19:07.000 --> 00:19:10.000]  我就派你管更多的事,
[00:19:10.000 --> 00:19:14.000]  你可以享受主人的快樂,
[00:19:14.000 --> 00:19:16.000]  你可以享受主人的快樂,
[00:19:16.000 --> 00:19:19.000]  二千的一樣,我賺了二千,
[00:19:19.000 --> 00:19:23.000]  主人又說,你是善良忠心的僕人,
[00:19:23.000 --> 00:19:28.000]  在這些事上忠心,繼續去管理更多的事,
[00:19:28.000 --> 00:19:31.000]  享受主人的快樂,
[00:19:31.000 --> 00:19:33.000]  一千個人來到,
[00:19:33.000 --> 00:19:36.000]  他說,主人啊,你真是忍心了,
[00:19:36.000 --> 00:19:38.000]  沒有中的你又要收割,
[00:19:38.000 --> 00:19:41.000]  沒有散的你又要收取,
[00:19:41.000 --> 00:19:43.000]  我很害怕,
[00:19:43.000 --> 00:19:45.000]  所以我將你一千放在地上,
[00:19:45.000 --> 00:19:50.000]  你看看,你一千銀子還在那裡,
[00:19:50.000 --> 00:19:52.000]  主人有沒有讚他?
[00:19:52.000 --> 00:19:54.000]  有沒有說忠心良善?
[00:19:54.000 --> 00:19:55.000]  沒有,
[00:19:55.000 --> 00:19:57.000]  二十六節,主人說,
[00:19:57.000 --> 00:19:59.000]  你又惡又懶的僕人,
[00:19:59.000 --> 00:20:02.000]  你既知道我沒有中的地方都要收,
[00:20:02.000 --> 00:20:05.000]  沒有破的地方都要收割,
[00:20:05.000 --> 00:20:08.000]  那我就應該將我的銀子放在哪裡?
[00:20:08.000 --> 00:20:11.000]  放在兌換銀錢的地方的人,
[00:20:11.000 --> 00:20:13.000]  可能當時也有類似銀行,
[00:20:13.000 --> 00:20:17.000]  或者有些地方會給他一些利息,
[00:20:17.000 --> 00:20:21.000]  耶穌說出,主人有個期望,
[00:20:21.000 --> 00:20:22.000]  他回來的時候,
[00:20:22.000 --> 00:20:28.000]  結帳是應該本和利都要收回,
[00:20:28.000 --> 00:20:29.000]  原來有期望的,
[00:20:29.000 --> 00:20:32.000]  在天國的主有期望的,
[00:20:32.000 --> 00:20:36.000]  在世領受的一切資源,
[00:20:36.000 --> 00:20:39.000]  這個比喻其實我們每一個人都要交帳,
[00:20:39.000 --> 00:20:40.000]  每一個人都要交帳,
[00:20:40.000 --> 00:20:42.000]  每一個人都要清帳,
[00:20:42.000 --> 00:20:43.000]  當我仔細去看的時候,
[00:20:43.000 --> 00:20:44.000]  想起有一天,
[00:20:44.000 --> 00:20:46.000]  如果我們這裡每一個人,
[00:20:46.000 --> 00:20:48.000]  或者在電視旁的人,
[00:20:48.000 --> 00:20:50.000]  當主耶穌要問帳,
[00:20:50.000 --> 00:20:53.000]  要我們交帳的時候,
[00:20:53.000 --> 00:20:57.000]  不知道我們會怎樣呢?
[00:20:57.000 --> 00:20:59.000]  是不是主耶穌回來的時候,
[00:20:59.000 --> 00:21:01.000]  再回來的時候,
[00:21:01.000 --> 00:21:06.000]  會期望我們本和利都應該有回報呢?
[00:21:06.000 --> 00:21:08.000]  很多年前,
[00:21:08.000 --> 00:21:09.000]  我領受這段聖經,
[00:21:09.000 --> 00:21:11.000]  這句話,27節,
[00:21:11.000 --> 00:21:13.000]  我有一個願景,
[00:21:13.000 --> 00:21:14.000]  我進入神的國,
[00:21:14.000 --> 00:21:16.000]  是因為有人帶我信耶穌,
[00:21:16.000 --> 00:21:17.000]  所以我初信主的時候,
[00:21:17.000 --> 00:21:19.000]  我有一個很熱切的禱告,
[00:21:19.000 --> 00:21:20.000]  我的禱告就是,
[00:21:20.000 --> 00:21:21.000]  有人私恩,
[00:21:21.000 --> 00:21:22.000]  有位老師,
[00:21:22.000 --> 00:21:23.000]  中三中四,
[00:21:23.000 --> 00:21:24.000]  有機會影響我的生命,
[00:21:24.000 --> 00:21:26.000]  信了耶穌,
[00:21:26.000 --> 00:21:28.000]  我當時已經有一個禱告,
[00:21:28.000 --> 00:21:29.000]  我一生人裡面,
[00:21:29.000 --> 00:21:31.000]  有人帶我信主,
[00:21:31.000 --> 00:21:32.000]  進入了神的國,
[00:21:32.000 --> 00:21:34.000]  我就願望在我人生裡面,
[00:21:34.000 --> 00:21:38.000]  最少影響帶一個人信耶穌,
[00:21:38.000 --> 00:21:40.000]  他進入神的國,
[00:21:40.000 --> 00:21:42.000]  我自己覺得一生無憾,
[00:21:42.000 --> 00:21:44.000]  因為我的本,
[00:21:44.000 --> 00:21:45.000]  是有人給我,
[00:21:45.000 --> 00:21:46.000]  我進入了神的國,
[00:21:46.000 --> 00:21:47.000]  我信了耶穌,
[00:21:47.000 --> 00:21:49.000]  我又用我的生命,
[00:21:49.000 --> 00:21:50.000]  能夠影響到一個人信耶穌,
[00:21:50.000 --> 00:21:52.000]  進入神的國,
[00:21:52.000 --> 00:21:55.000]  我是不是有本有利?
[00:21:55.000 --> 00:21:57.000]  有本有利的了,
[00:21:57.000 --> 00:21:58.000]  如果我帶一個人信耶穌,
[00:21:58.000 --> 00:22:00.000]  我覺得我自己有本有利,
[00:22:00.000 --> 00:22:03.000]  這是我當時的禱告和願景,
[00:22:03.000 --> 00:22:05.000]  感恩,
[00:22:05.000 --> 00:22:07.000]  信了主,
[00:22:07.000 --> 00:22:08.000]  很多年了,
[00:22:08.000 --> 00:22:13.000]  1980年到現在,
[00:22:13.000 --> 00:22:16.000]  每一段時間,
[00:22:16.000 --> 00:22:18.000]  每一年有時盤點結算,
[00:22:18.000 --> 00:22:19.000]  其實都很多因典,
[00:22:19.000 --> 00:22:20.000]  很多機會,
[00:22:20.000 --> 00:22:23.000]  影響人和帶人信耶穌,
[00:22:23.000 --> 00:22:24.000]  星期一,
[00:22:24.000 --> 00:22:26.000]  我們和一個全座去探,
[00:22:26.000 --> 00:22:28.000]  早上探望一位婆婆,
[00:22:28.000 --> 00:22:30.000]  都有七八十歲,
[00:22:30.000 --> 00:22:32.000]  她又不是聽得很懂,
[00:22:32.000 --> 00:22:33.000]  還有一些言語,
[00:22:33.000 --> 00:22:35.000]  好像是浙江話,
[00:22:35.000 --> 00:22:36.000]  於是,
[00:22:36.000 --> 00:22:37.000]  雖然殺腫,
[00:22:37.000 --> 00:22:39.000]  但她有時頸痛,
[00:22:39.000 --> 00:22:40.000]  有時又聽得不太好,
[00:22:40.000 --> 00:22:42.000]  但仍然將神的福音,
