
[00:00:00.000 --> 00:00:03.040]  可否給掌聲今天的侍奉團隊
[00:01:26.480 --> 00:01:28.480]  可能經文都很熟悉
[00:01:28.480 --> 00:01:32.480]  關於撒慕爾小時候的經歷
[00:01:32.480 --> 00:01:33.880]  雖然很熟悉
[00:01:33.880 --> 00:01:36.080]  希望上帝再一次提醒我們
[00:01:36.080 --> 00:01:39.280]  也想邀請大家一起讀出以下的經文
[00:01:39.280 --> 00:01:42.680]  在撒慕爾記上的三章一至十節
[00:01:42.680 --> 00:01:46.880]  知道大家的樣子有點睏
[00:01:46.880 --> 00:01:50.680]  也想大家打醒十二分精神
[00:01:50.680 --> 00:01:53.680]  我們一起很有力的讀出以下經文
[00:01:53.680 --> 00:01:54.880]  預備起
[00:01:54.880 --> 00:02:00.480]  那孩子撒慕爾在以利面前侍奉耶和華
[00:02:00.480 --> 00:02:02.080]  在那些日子
[00:02:02.080 --> 00:02:04.480]  耶和華的言語稀少
[00:02:04.480 --> 00:02:06.480]  不常有意著
[00:02:06.480 --> 00:02:10.080]  那時以利在自己的地方睡覺
[00:02:10.080 --> 00:02:12.480]  他眼目開始昏花
[00:02:12.480 --> 00:02:14.080]  不能看見
[00:02:14.080 --> 00:02:16.480]  神的燈還沒有熄滅
[00:02:16.480 --> 00:02:19.680]  撒慕爾在耶和華的殿內
[00:02:19.680 --> 00:02:22.680]  神的藥櫃就在那裡
[00:02:22.680 --> 00:02:25.280]  耶和華呼喚撒慕爾
[00:02:25.280 --> 00:02:27.880]  撒慕爾說:我在這裡
[00:02:27.880 --> 00:02:31.680]  他跑到以利那裡說:你叫我嗎?
[00:02:31.680 --> 00:02:33.280]  我在這裡
[00:02:33.280 --> 00:02:35.880]  以利說:我沒有叫你
[00:02:35.880 --> 00:02:37.080]  回去睡吧
[00:02:37.080 --> 00:02:39.080]  他就回去睡了
[00:02:39.080 --> 00:02:41.680]  耶和華又呼喚撒慕爾
[00:02:41.680 --> 00:02:46.280]  撒慕爾起來到以利那裡說:你叫我嗎?
[00:02:46.280 --> 00:02:47.680]  我在這裡
[00:02:47.680 --> 00:02:49.680]  以利說:我兒
[00:02:49.680 --> 00:02:51.080]  我沒有叫你
[00:02:51.080 --> 00:02:53.080]  回去睡吧
[00:02:53.080 --> 00:02:56.880]  那時撒慕爾還沒有認識耶和華
[00:02:56.880 --> 00:03:00.480]  耶和華的話也沒有向他啟示
[00:03:00.480 --> 00:03:03.880]  耶和華第三次再呼喚撒慕爾
[00:03:03.880 --> 00:03:08.680]  撒慕爾起來到以利那裡說:你叫我嗎?
[00:03:08.680 --> 00:03:10.080]  我在這裡
[00:03:10.080 --> 00:03:14.880]  以利才明白是耶和華呼喚這小孩
[00:03:14.880 --> 00:03:18.680]  以利對撒慕爾說:你回去睡吧
[00:03:18.680 --> 00:03:23.480]  他若再叫你,你就說:耶和華,請說
[00:03:23.480 --> 00:03:25.480]  僕人敬聽
[00:03:25.480 --> 00:03:29.280]  撒慕爾就回去認睡在原處
[00:03:29.280 --> 00:03:31.080]  耶和華內站著
[00:03:31.080 --> 00:03:33.280]  像前幾次呼喚
[00:03:33.280 --> 00:03:35.280]  撒慕爾,撒慕爾
[00:03:35.280 --> 00:03:37.680]  撒慕爾說:請說
[00:03:37.680 --> 00:03:39.080]  僕人敬聽
[00:03:39.080 --> 00:03:41.480]  我們從低頭禱告
[00:03:41.480 --> 00:03:44.280]  天父上帝,我們去祈禱祢
[00:03:44.280 --> 00:03:47.080]  天父說,這段經文可能對我們來說很熟悉
[00:03:47.080 --> 00:03:50.680]  甚至我們在兒童主義學的時候也聽過不少
[00:03:50.680 --> 00:03:53.080]  但天父求祢,跟我們同在
[00:03:53.080 --> 00:03:55.080]  願聖靈在我們生命裡面工作
[00:03:55.080 --> 00:03:59.280]  讓這篇經文帶給我們生命一個很大的提醒
[00:03:59.280 --> 00:04:02.080]  如果我們聽到祢的提醒的時候
[00:04:02.080 --> 00:04:04.080]  如我們也像撒慕爾一樣
[00:04:04.080 --> 00:04:05.080]  去回應
[00:04:05.080 --> 00:04:06.480]  僕人敬聽
[00:04:06.480 --> 00:04:07.880]  如果我們聽祢的話
[00:04:07.880 --> 00:04:09.480]  也能夠行出祢的話
[00:04:09.480 --> 00:04:10.480]  我們這樣禱告
[00:04:10.480 --> 00:04:12.280]  奉耶穌基督的名祈求
[00:04:12.280 --> 00:04:13.280]  阿門
[00:04:13.280 --> 00:04:16.080]  好,簡單介紹一下
[00:04:16.080 --> 00:04:18.080]  剛才是撒慕爾記
[00:04:18.080 --> 00:04:22.880]  撒慕爾在什麼時代的背景裡面呢?
[00:04:22.880 --> 00:04:25.080]  應該是一個事實的時代
[00:04:25.080 --> 00:04:26.480]  事實是什麼?
[00:04:26.480 --> 00:04:31.480]  事實是一個沒有以色列王的時代
[00:04:31.480 --> 00:04:36.080]  我們看看事實記怎樣介紹當時的時代是怎樣
[00:04:36.080 --> 00:04:39.080]  事實記最後那一節
[00:04:39.080 --> 00:04:40.080]  它這樣說
[00:04:40.080 --> 00:04:43.080]  那時以色列中沒有王
[00:04:43.080 --> 00:04:47.080]  各人照自己眼中看為對的去做
[00:04:47.080 --> 00:04:51.480]  這就是時思時代的背景
[00:04:51.480 --> 00:04:52.480]  說的是什麼呢?
[00:04:52.480 --> 00:04:55.880]  說的是那時是一個沒有王管的時代
[00:04:55.880 --> 00:04:58.880]  人想做什麼就做什麼
[00:04:58.880 --> 00:05:01.080]  自己覺得對的就做
[00:05:01.080 --> 00:05:01.880]  但是呢
[00:05:01.880 --> 00:05:02.880]  我不知道,弟兄姊妹
[00:05:02.880 --> 00:05:04.680]  如果你心水清
[00:05:04.680 --> 00:05:06.880]  你知不知道其實誰是王?
[00:05:06.880 --> 00:05:09.880]  雖然當時沒有一個正式的以色列王
[00:05:09.880 --> 00:05:11.280]  但當時也有王的
[00:05:11.280 --> 00:05:12.480]  那是誰呢?
[00:05:12.480 --> 00:05:14.080]  是上帝
[00:05:14.080 --> 00:05:17.080]  耶和華就是以色列的王
[00:05:17.080 --> 00:05:19.480]  所以其實說的是什麼呢?
[00:05:19.480 --> 00:05:23.880]  其實是說當時的以色列人當上帝沒有到
[00:05:23.880 --> 00:05:26.280]  自己才是那個王
[00:05:26.280 --> 00:05:28.280]  想自己作主
[00:05:28.280 --> 00:05:30.480]  自己才是最重要的
[00:05:30.480 --> 00:05:35.480]  當時撒慕爾記就是在這樣的背景下發生的
[00:05:35.480 --> 00:05:37.480]  剛才我們讀的經文第一節
[00:05:37.480 --> 00:05:42.080]  說到那孩子撒慕爾在以利面前侍奉耶和華
[00:05:42.080 --> 00:05:43.280]  以利是什麼呢?
[00:05:43.280 --> 00:05:46.280]  以利是當時的大祭司
[00:05:46.280 --> 00:05:50.680]  經文說撒慕爾在以利面前侍奉耶和華
[00:05:50.680 --> 00:05:54.480]  不是說以利夾著撒慕爾
[00:05:54.480 --> 00:05:57.280]  夾著他服侍
[00:05:57.280 --> 00:05:59.480]  當時撒慕爾大概十二歲
[00:05:59.480 --> 00:06:02.280]  你們都比他大
[00:06:02.280 --> 00:06:06.480]  撒慕爾當時其實是代替以利
[00:06:06.480 --> 00:06:10.680]  在回國中服侍上帝的工作
[00:06:10.680 --> 00:06:11.680]  簡單來說
[00:06:11.680 --> 00:06:13.680]  其實撒慕爾就是以利的
[00:06:13.680 --> 00:06:15.680]  阿四
[00:06:15.680 --> 00:06:18.680]  就是被以利點去做這樣做那樣
[00:06:18.680 --> 00:06:20.680]  而經文又提到
[00:06:20.680 --> 00:06:22.680]  當時耶和華的言語稀少
[00:06:22.680 --> 00:06:23.880]  不常有異象
[00:06:23.880 --> 00:06:28.280]  就是說上帝沒有什麼話跟以色列人說
[00:06:28.280 --> 00:06:29.680]  代表什麼呢?
[00:06:29.680 --> 00:06:33.680]  代表神不太喜歡這個世代
[00:06:33.680 --> 00:06:37.880]  可以指出當時的世代或社會很敗壞
[00:06:37.880 --> 00:06:40.080]  甚至很多邪惡的事情
[00:06:40.080 --> 00:06:42.280]  所以上帝不喜歡這個世代
[00:06:42.280 --> 00:06:45.480]  而且不想跟他們說話
[00:06:45.480 --> 00:06:47.680]  這個世代有多腐敗呢?
[00:06:47.680 --> 00:06:49.280]  剛才我們看背景時
[00:06:49.280 --> 00:06:53.880]  我們已經知道以色列人當上帝舞蹈
[00:06:53.880 --> 00:06:54.880]  明明上帝是濟王
[00:06:54.880 --> 00:06:56.880]  但他們當上帝舞蹈
[00:06:56.880 --> 00:06:59.280]  而大濟斯又不太做事
[00:06:59.280 --> 00:07:03.280]  叫小孩撒慕爾去做事
[00:07:03.280 --> 00:07:06.280]  再看大濟斯以利的兩個兒子
[00:07:06.280 --> 00:07:08.480]  這兩個兒子都是濟斯
[00:07:08.480 --> 00:07:11.480]  他們會搶奪人家獻祭
[00:07:11.480 --> 00:07:14.080]  獻上給耶和華的祭物
[00:07:14.080 --> 00:07:16.480]  那些肉搶來給自己吃
[00:07:16.480 --> 00:07:19.080]  還要亂搞男女關係
[00:07:19.080 --> 00:07:20.480]  這兩個濟斯
[00:07:20.480 --> 00:07:23.080]  不要看這兩個人好像很可愛
[00:07:23.080 --> 00:07:24.880]  聖經形容他們是什麼?
[00:07:24.880 --> 00:07:26.880]  他們是無賴
[00:07:26.880 --> 00:07:28.880]  不認識耶和華
[00:07:28.880 --> 00:07:29.880]  是的
[00:07:29.880 --> 00:07:34.680]  但是以利也不太好
[00:07:34.680 --> 00:07:35.680]  為什麼這樣說呢?
[00:07:35.680 --> 00:07:37.280]  因為他看到他們兩個兒子
[00:07:37.280 --> 00:07:40.280]  搶奪人家獻祭的肉
[00:07:40.280 --> 00:07:41.280]  亂搞男女關係
[00:07:41.280 --> 00:07:42.880]  但以利作為爸爸
[00:07:42.880 --> 00:07:43.880]  作為大濟斯
[00:07:43.880 --> 00:07:46.280]  他沒有管教他們兩個兒子
[00:07:46.280 --> 00:07:49.280]  甚至縱容他們兩個兒子犯罪
[00:07:49.280 --> 00:07:50.280]  在聖經裡
[00:07:50.280 --> 00:07:51.280]  甚至這樣說
[00:07:51.280 --> 00:07:52.280]  耶和華說
[00:07:52.280 --> 00:07:55.280]  以利尊重自己的兒子
[00:07:55.280 --> 00:07:57.280]  比尊重上帝還要大
[00:07:57.280 --> 00:07:59.280]  而原文
[00:07:59.280 --> 00:08:00.280]  希伯來文
[00:08:00.280 --> 00:08:01.280]  尊重這個字
[00:08:01.280 --> 00:08:04.880]  是有重量和分量的意思
[00:08:04.880 --> 00:08:08.280]  原來以利看他們兩個寶貝兒子
[00:08:08.280 --> 00:08:10.880]  比上帝更有分量
[00:08:10.880 --> 00:08:12.880]  他重視他們兩個寶貝兒子
[00:08:12.880 --> 00:08:15.880]  比上帝更加多
[00:08:15.880 --> 00:08:17.880]  不單這樣
[00:08:17.880 --> 00:08:20.880]  聖經形容以利當時
[00:08:20.880 --> 00:08:23.880]  眼目開始分花
[00:08:23.880 --> 00:08:24.880]  不能看見
[00:08:24.880 --> 00:08:26.880]  原來分花的意思
[00:08:26.880 --> 00:08:31.880]  是開始分花一段時間的意思
[00:08:31.880 --> 00:08:33.880]  而不能看見
[00:08:33.880 --> 00:08:36.880]  失去了看東西的能力
[00:08:36.880 --> 00:08:38.880]  沒有能力看見的意思
[00:08:38.880 --> 00:08:39.880]  在說什麼呢
[00:08:39.880 --> 00:08:40.880]  不是在說
[00:08:40.880 --> 00:08:42.880]  以利是不是年紀大了
[00:08:42.880 --> 00:08:43.880]  有老花
[00:08:43.880 --> 00:08:45.880]  我也開始有老花
[00:08:45.880 --> 00:08:47.880]  廣告的字越來越大
[00:08:47.880 --> 00:08:49.880]  其實不是這樣
[00:08:49.880 --> 00:08:50.880]  不是說他年紀大有老花
[00:08:50.880 --> 00:08:52.880]  是說他熟齡眼睛
[00:08:52.880 --> 00:08:54.880]  開始有問題
[00:08:54.880 --> 00:08:56.880]  開始遲鈍
[00:08:56.880 --> 00:08:58.880]  看得不太清楚
[00:08:58.880 --> 00:08:59.880]  就像我們剛才讀經文
[00:08:59.880 --> 00:09:00.880]  我們也發現
[00:09:00.880 --> 00:09:02.880]  以利要第三次
[00:09:02.880 --> 00:09:05.880]  才發現那個是耶華的夫子
[00:09:05.880 --> 00:09:07.880]  他多遲鈍
[00:09:07.880 --> 00:09:09.880]  大家想想
[00:09:09.880 --> 00:09:11.880]  連這位大祭司以利
[00:09:11.880 --> 00:09:13.880]  他重視自己
[00:09:13.880 --> 00:09:15.880]  比重視上帝更多
[00:09:15.880 --> 00:09:17.880]  甚至他的熟齡眼睛
[00:09:17.880 --> 00:09:20.880]  熟齡分辨的能力都遲鈍了
[00:09:20.880 --> 00:09:22.880]  不能作出正確的教導
[00:09:22.880 --> 00:09:24.880]  可想而知
[00:09:24.880 --> 00:09:26.880]  當時以色列人的熟齡生命
[00:09:26.880 --> 00:09:28.880]  會是怎樣的狀況
[00:09:29.880 --> 00:09:32.880]  這班人真的很糟糕
[00:09:32.880 --> 00:09:33.880]  我認為
[00:09:33.880 --> 00:09:34.880]  因為這樣形容
[00:09:34.880 --> 00:09:36.880]  他們無視上帝
[00:09:36.880 --> 00:09:38.880]  當上帝無到
[00:09:38.880 --> 00:09:40.880]  真的令上帝很討厭
[00:09:40.880 --> 00:09:42.880]  在這裡我們就知道
[00:09:42.880 --> 00:09:45.880]  為何當時耶和華言語稀少
[00:09:45.880 --> 00:09:47.880]  上帝不想和這班人說話
[00:09:47.880 --> 00:09:50.880]  因為真的不想和他們說話
[00:09:50.880 --> 00:09:52.880]  怎會得到上帝喜悅呢
[00:09:52.880 --> 00:09:53.880]  這班人
[00:09:53.880 --> 00:09:55.880]  不過在想
[00:09:55.880 --> 00:09:58.880]  為何以色列人會變成這樣
[00:09:58.880 --> 00:10:01.880]  他們不是經歷了上帝的很多恩典嗎
[00:10:01.880 --> 00:10:03.880]  不是很多神蹟奇事
[00:10:03.880 --> 00:10:05.880]  在他們的生命中發生過嗎
[00:10:05.880 --> 00:10:07.880]  遠的
[00:10:07.880 --> 00:10:09.880]  出埃及
[00:10:09.880 --> 00:10:10.880]  十災
[00:10:10.880 --> 00:10:12.880]  過紅海
[00:10:12.880 --> 00:10:14.880]  又雲柱又火柱又瑪那
[00:10:14.880 --> 00:10:16.880]  不是經歷過這些嗎
[00:10:16.880 --> 00:10:18.880]  近的
[00:10:18.880 --> 00:10:20.880]  進入加拿大後
[00:10:20.880 --> 00:10:22.880]  很多人會攻擊以色列人
[00:10:22.880 --> 00:10:24.880]  特別是非利士人
[00:10:24.880 --> 00:10:25.880]  經常攻擊以色列人
[00:10:25.880 --> 00:10:27.880]  但以色列人每次受到攻擊
[00:10:27.880 --> 00:10:29.880]  他們有呼求
[00:10:29.880 --> 00:10:30.880]  興起士師
[00:10:30.880 --> 00:10:32.880]  就能夠擊敗敵人
[00:10:32.880 --> 00:10:34.880]  不是嗎
[00:10:34.880 --> 00:10:38.880]  他們應該經歷過上帝的大能神蹟奇事
[00:10:38.880 --> 00:10:40.880]  為何他們會離棄上帝呢
[00:10:40.880 --> 00:10:42.880]  好像和這位神很陌生
[00:10:42.880 --> 00:10:44.880]  不認識這位神
[00:10:44.880 --> 00:10:46.880]  就好像
[00:10:46.880 --> 00:10:48.880]  如果你有一個老Best
[00:10:48.880 --> 00:10:50.880]  你們應該知道甚麼是老Best吧
[00:10:50.880 --> 00:10:53.880]  這個詞我也是從你們身上學回來的
[00:10:53.880 --> 00:10:54.880]  老友妓
[00:10:54.880 --> 00:10:55.880]  Best Friend
[00:10:55.880 --> 00:10:56.880]  老Best
[00:10:56.880 --> 00:10:58.880]  就好像你一個老Best
[00:10:58.880 --> 00:11:01.880]  你生日他也記得
[00:11:01.880 --> 00:11:03.880]  他生日你也記得
[00:11:03.880 --> 00:11:05.880]  又經常互送禮物
[00:11:05.880 --> 00:11:06.880]  又經常一起吃飯
[00:11:06.880 --> 00:11:07.880]  聊天
[00:11:07.880 --> 00:11:09.880]  逛街看電影
[00:11:09.880 --> 00:11:11.880]  一起去旅行
[00:11:11.880 --> 00:11:13.880]  失戀又安慰你
[00:11:13.880 --> 00:11:15.880]  不過我們不建議初中拍拖
[00:11:15.880 --> 00:11:18.880]  好朋友
[00:11:18.880 --> 00:11:20.880]  經常見面
[00:11:20.880 --> 00:11:22.880]  但不知為何
[00:11:22.880 --> 00:11:23.880]  沒見一陣子
[00:11:23.880 --> 00:11:25.880]  你在街上碰到他
[00:11:25.880 --> 00:11:27.880]  你很熱情地和他打招呼
[00:11:27.880 --> 00:11:29.880]  但他不回應你
[00:11:29.880 --> 00:11:30.880]  轉身離開
[00:11:30.880 --> 00:11:32.880]  好像不認識你
[00:11:32.880 --> 00:11:33.880]  你不覺得很奇怪嗎
[00:11:33.880 --> 00:11:35.880]  明明是Best Friend
[00:11:35.880 --> 00:11:37.880]  為何突然不認識我
[00:11:37.880 --> 00:11:39.880]  你的腦裏也有很多黑人問號
[00:11:39.880 --> 00:11:43.880]  當時的以色列人真的類似這樣
[00:11:43.880 --> 00:11:44.880]  明明經歷了上帝那麼多
[00:11:44.880 --> 00:11:47.880]  為何突然對上帝不認識
[00:11:47.880 --> 00:11:48.880]  為甚麼呢
[00:11:48.880 --> 00:11:51.880]  我們看看《士師記》說甚麼
[00:11:51.880 --> 00:11:53.880]  《士師記》第二章10到12節
[00:11:53.880 --> 00:11:55.880]  他這樣說
[00:11:55.880 --> 00:11:58.880]  當時經歷過出埃及過紅海
[00:11:58.880 --> 00:12:01.880]  那一代人已經過世了
[00:12:01.880 --> 00:12:03.880]  新一代興起的時候
[00:12:03.880 --> 00:12:05.880]  就不認識耶和華
[00:12:05.880 --> 00:12:07.880]  沒有經歷過這些神的奇事
[00:12:07.880 --> 00:12:09.880]  不單這樣
[00:12:09.880 --> 00:12:11.880]  當新一代進入迦南地時
[00:12:11.880 --> 00:12:14.880]  被迦南人的風俗所影響
[00:12:14.880 --> 00:12:18.880]  離棄了上帝去拜偶像
[00:12:18.880 --> 00:12:21.880]  原來認識了新朋友
[00:12:21.880 --> 00:12:23.880]  你的老Best
[00:12:23.880 --> 00:12:25.880]  認識了另一個朋友
[00:12:25.880 --> 00:12:27.880]  那些朋友更開心
[00:12:27.880 --> 00:12:29.880]  更好玩
[00:12:29.880 --> 00:12:31.880]  所以他離棄了耶和華
[00:12:31.880 --> 00:12:34.880]  以色列人進入迦南時
[00:12:34.880 --> 00:12:36.880]  被迦南的文化影響
[00:12:36.880 --> 00:12:38.880]  而迦南人是多神論的
[00:12:38.880 --> 00:12:40.880]  甚麼都拜
[00:12:40.880 --> 00:12:42.880]  石頭又拜 樹又拜 天又拜
[00:12:42.880 --> 00:12:44.880]  海又拜 甚麼都拜一餐
[00:12:44.880 --> 00:12:47.880]  還有他們沒有甚麼道德規範
[00:12:47.880 --> 00:12:50.880]  可以一邊拜神
[00:12:50.880 --> 00:12:52.880]  一邊做壞事
[00:12:52.880 --> 00:12:54.880]  沒有問題
[00:12:54.880 --> 00:12:56.880]  最重要的是甚麼呢
[00:12:56.880 --> 00:12:57.880]  迦南的神
[00:12:57.880 --> 00:12:59.880]  很多時候是人想要的東西
[00:12:59.880 --> 00:13:01.880]  都很樂意給他們
[00:13:01.880 --> 00:13:03.880]  你想要甚麼就求迦南的神
[00:13:03.880 --> 00:13:05.880]  祂都很樂意給你
[00:13:05.880 --> 00:13:08.880]  你想想當時的色列人
[00:13:08.880 --> 00:13:10.880]  遇到一個這樣的神
[00:13:10.880 --> 00:13:12.880]  可能都覺得很好
[00:13:12.880 --> 00:13:14.880]  所以他們離棄了耶和華
[00:13:14.880 --> 00:13:19.880]  原來當周圍的文化圍繞著我們的時候
[00:13:19.880 --> 00:13:21.880]  人人都這樣做的時候
[00:13:21.880 --> 00:13:23.880]  以色列人都被影響了
[00:13:23.880 --> 00:13:25.880]  他們想做甚麼就做甚麼
[00:13:25.880 --> 00:13:27.880]  最重要的是得到我想要的東西
[00:13:27.880 --> 00:13:29.880]  耶和華這位神
[00:13:29.880 --> 00:13:31.880]  關於祂的事跡
[00:13:31.880 --> 00:13:33.880]  是上一代的事
[00:13:33.880 --> 00:13:35.880]  跟自己沒有關係
[00:13:35.880 --> 00:13:37.880]  甚至守律法 獻祭
[00:13:37.880 --> 00:13:39.880]  都是儀式上的事
[00:13:39.880 --> 00:13:41.880]  是一個傳統
[00:13:41.880 --> 00:13:42.880]  久而久之
[00:13:42.880 --> 00:13:44.880]  色列人就會照自己眼中
[00:13:44.880 --> 00:13:46.880]  看為對的事去做
[00:13:46.880 --> 00:13:48.880]  當上帝無道
[00:13:48.880 --> 00:13:50.880]  一步一步離棄上帝
[00:13:50.880 --> 00:13:52.880]  落在黑暗的裏面
[00:13:52.880 --> 00:13:56.880]  落在神喜悅的光景裏面
[00:13:56.880 --> 00:13:58.880]  聽聽靜姐妹
[00:13:58.880 --> 00:14:02.880]  原來當我們都被這個世界文化影響
[00:14:02.880 --> 00:14:04.880]  跟隨這個世界文化的時候
[00:14:04.880 --> 00:14:07.880]  我們都不知不覺離開上帝
[00:14:07.880 --> 00:14:10.880]  甚至可能我們都會跌在罪裏面
[00:14:10.880 --> 00:14:13.880]  跌在黑暗的裏面
[00:14:13.880 --> 00:14:15.880]  又或者
[00:14:15.880 --> 00:14:18.880]  你們當中很多都是信義代
[00:14:18.880 --> 00:14:20.880]  會不會覺得這個神
[00:14:20.880 --> 00:14:22.880]  都是上一代的神
[00:14:22.880 --> 00:14:24.880]  跟我沒有甚麼關係呢
[00:14:24.880 --> 00:14:26.880]  都是上一代的事
[00:14:26.880 --> 00:14:29.880]  我跟這位神又有多認識呢
[00:14:29.880 --> 00:14:33.880]  當時的以色列人
[00:14:33.880 --> 00:14:35.880]  就是這樣不知不覺
[00:14:35.880 --> 00:14:37.880]  跌入黑暗的光景裏面
[00:14:37.880 --> 00:14:39.880]  但接著就提到
[00:14:39.880 --> 00:14:41.880]  神的燈還沒熄滅
[00:14:41.880 --> 00:14:43.880]  第三節他這樣說
[00:14:43.880 --> 00:14:45.880]  神的燈還沒熄滅
[00:14:45.880 --> 00:14:48.880]  撒姆爾睡在耶華的殿內
[00:14:48.880 --> 00:14:50.880]  神的藥櫃就在那裏
[00:14:50.880 --> 00:14:53.880]  撒姆爾這個十二歲的孩童
[00:14:53.880 --> 00:14:56.880]  他在殿裏靠著藥櫃
[00:14:56.880 --> 00:15:00.880]  看著這盞神的燈不要熄滅
[00:15:00.880 --> 00:15:02.880]  原來這個都是上帝的規矩
[00:15:02.880 --> 00:15:04.880]  這盞燈要守著
[00:15:04.880 --> 00:15:05.880]  不可以熄滅
[00:15:05.880 --> 00:15:06.880]  要經常點著
[00:15:06.880 --> 00:15:09.880]  經文提到神的燈還沒熄滅
[00:15:09.880 --> 00:15:12.880]  不單止說到撒姆爾很忠心
[00:15:12.880 --> 00:15:13.880]  要守護這盞燈
[00:15:13.880 --> 00:15:14.880]  遵行神的吩咐
[00:15:14.880 --> 00:15:17.880]  其實燈也可以說到神的同在
[00:15:17.880 --> 00:15:19.880]  神的燈還沒熄滅
[00:15:19.880 --> 00:15:21.880]  代表神仍然憐憫以色列人
[00:15:21.880 --> 00:15:22.880]  仍然跟他們同在
[00:15:22.880 --> 00:15:24.880]  對他們不離不棄
[00:15:24.880 --> 00:15:25.880]  甚至他正在預備
[00:15:25.880 --> 00:15:29.880]  合適的人要帶領以色列人出黑暗
[00:15:29.880 --> 00:15:30.880]  不是出埃及
[00:15:30.880 --> 00:15:32.880]  亂解經
[00:15:32.880 --> 00:15:34.880]  是出黑暗
[00:15:34.880 --> 00:15:37.880]  雖然以色列人不知不覺當中
[00:15:37.880 --> 00:15:40.880]  被世界文化影響了他們
[00:15:40.880 --> 00:15:42.880]  落入黑暗的裡面
[00:15:42.880 --> 00:15:46.880]  甚至是履行宗教的儀式和責任
[00:15:46.880 --> 00:15:48.880]  但神仍然憐憫以色列人
[00:15:48.880 --> 00:15:50.880]  仍然跟以色列人同在
[00:15:50.880 --> 00:15:52.880]  仍然傳流光
[00:15:52.880 --> 00:15:53.880]  預備合適的人
[00:15:53.880 --> 00:15:56.880]  要帶以色列人進入光明
[00:15:56.880 --> 00:16:00.880]  回轉歸向神
[00:16:00.880 --> 00:16:01.880]  是的,弟兄姊妹
[00:16:01.880 --> 00:16:03.880]  世界文化風氣
[00:16:03.880 --> 00:16:06.880]  很容易影響我們跟隨上帝的心
[00:16:06.880 --> 00:16:08.880]  甚至我們不經意
[00:16:08.880 --> 00:16:10.880]  也會跌入黑暗
[00:16:10.880 --> 00:16:12.880]  但神沒有放棄我們
[00:16:12.880 --> 00:16:14.880]  神仍然跟我們同在
[00:16:14.880 --> 00:16:17.880]  光仍然傳流在我們生命裡面
[00:16:17.880 --> 00:16:18.880]  弟兄姊妹
[00:16:18.880 --> 00:16:19.880]  不知道今天
[00:16:19.880 --> 00:16:20.880]  我們有沒有被
[00:16:20.880 --> 00:16:22.880]  什麼世界文化
[00:16:22.880 --> 00:16:24.880]  衝擊我們這個述願生命呢
[00:16:24.880 --> 00:16:25.880]  有沒有什麼事
[00:16:25.880 --> 00:16:28.880]  令我們不經意一步步離開上帝
[00:16:28.880 --> 00:16:32.880]  會令我們不經意跌入黑暗
