
[00:00:00.000 --> 00:00:02.960]  我不知道剛才敬拜裡面你有什麼體會
[00:01:15.520 --> 00:01:17.600]  更多全方位的操練
[00:01:17.600 --> 00:01:21.520]  為上帝打這場屬靈的仗
[00:01:21.520 --> 00:01:22.720]  做精兵
[00:01:22.720 --> 00:01:25.440]  不知道你有什麼體會或者感覺
[00:01:25.440 --> 00:01:29.600]  做精兵或精兵總是給人的感覺就是
[00:01:29.600 --> 00:01:31.040]  靈命很成熟
[00:01:31.040 --> 00:01:32.880]  很高質素
[00:01:32.880 --> 00:01:34.960]  相信作為信徒
[00:01:34.960 --> 00:01:37.920]  我們也期望我們的屬靈生命
[00:01:37.920 --> 00:01:40.800]  是一步一步邁向成熟的
[00:01:40.800 --> 00:01:42.880]  但是很多時候
[00:01:42.880 --> 00:01:44.560]  我們的靈命總是怎樣
[00:01:44.560 --> 00:01:46.400]  有高有低
[00:01:46.400 --> 00:01:49.760]  甚至乎會陷入靈命的低潮
[00:01:49.760 --> 00:01:53.120]  特別是當我們由讀書的階段
[00:01:53.120 --> 00:01:54.400]  進入初職
[00:01:54.400 --> 00:01:57.440]  又或者由拍拖進入婚姻
[00:01:57.440 --> 00:01:59.760]  在這些階段的轉變
[00:01:59.760 --> 00:02:01.200]  不單止對生命
[00:02:01.200 --> 00:02:04.640]  甚至靈命都有很多的挑戰
[00:02:04.640 --> 00:02:05.920]  在這些挑戰裡面
[00:02:05.920 --> 00:02:11.840]  很容易令我們都不知不覺陷入靈命的危機
[00:02:11.840 --> 00:02:13.600]  我忘記按PowerPoint
[00:02:13.600 --> 00:02:17.040]  不是很習慣自己按
[00:02:17.040 --> 00:02:20.640]  我最近和一位年輕人聊天
[00:02:20.640 --> 00:02:24.320]  他也說出來工作
[00:02:24.320 --> 00:02:28.640]  好像沒有時間
[00:02:28.640 --> 00:02:31.680]  所有的時間都好像放在工作裡面
[00:02:31.680 --> 00:02:33.680]  因為工作很忙
[00:02:33.680 --> 00:02:36.800]  忙到有時下班也不想上團契
[00:02:36.800 --> 00:02:40.480]  或者累到有時星期六也不想上崇拜
[00:02:40.480 --> 00:02:41.920]  他這樣形容
[00:02:41.920 --> 00:02:43.840]  他真的好像上班很忙
[00:02:43.840 --> 00:02:45.200]  沒有能量
[00:02:45.200 --> 00:02:47.600]  累到沒有動力
[00:02:47.600 --> 00:02:52.320]  另外我在IG也看到一位年輕人這樣說
[00:02:52.320 --> 00:02:56.000]  他說出來工作的時間過得很快
[00:02:56.000 --> 00:02:58.400]  快到像火箭一樣快
[00:02:58.400 --> 00:03:00.000]  這樣就一天了
[00:03:00.000 --> 00:03:01.200]  這樣就一個星期了
[00:03:01.200 --> 00:03:02.320]  這樣就一個月了
[00:03:02.320 --> 00:03:03.600]  這樣就一年了
[00:03:03.600 --> 00:03:06.400]  其實用什麼這樣就是一輩子的?
[00:03:06.400 --> 00:03:10.160]  其實不知道讀書的會不會也有這個同感
[00:03:10.160 --> 00:03:13.040]  我知道當中有些Year 4的弟兄姊妹
[00:03:13.040 --> 00:03:16.560]  其實你說這麼快就離開了青少部
[00:03:16.560 --> 00:03:20.640]  去到X團契去到一個初職團契
[00:03:20.640 --> 00:03:23.920]  弟兄姊妹,時間有時真的過得很快
[00:03:23.920 --> 00:03:28.880]  今天你在人生的哪個階段?
[00:03:28.880 --> 00:03:33.360]  當你順了一段不短的時間
[00:03:33.360 --> 00:03:36.480]  出來工作或者開始拍拖
[00:03:36.480 --> 00:03:38.480]  或者在結婚的階段裡面
[00:03:38.480 --> 00:03:40.560]  這些轉變裡面
[00:03:40.560 --> 00:03:44.400]  我們的淑齡狀況又如何呢?
[00:03:44.400 --> 00:03:49.200]  我們的淑齡狀況是向前邁向
[00:03:49.200 --> 00:03:54.000]  還是在停留?還是在倒退?
[00:03:54.000 --> 00:03:56.000]  在這些過程裡面
[00:03:56.000 --> 00:03:58.720]  在這些當中我們有沒有遇過
[00:03:58.720 --> 00:04:04.160]  或者我們正正面對著靈命的危機呢?
[00:04:04.160 --> 00:04:06.640]  這些危機如何影響我們
[00:04:06.640 --> 00:04:10.720]  我們又有沒有一些解決的方法呢?
[00:04:10.720 --> 00:04:12.880]  今天很想透過希伯來書
[00:04:12.880 --> 00:04:18.560]  看看聖經對我們有什麼提醒和教導
[00:04:18.560 --> 00:04:23.440]  經文在希伯來書五章十一節到六章二節
[00:04:23.440 --> 00:04:25.920]  我選用了新漢語譯本
[00:04:25.920 --> 00:04:28.400]  因為它比較容易明白
[00:04:28.400 --> 00:04:30.400]  也不用解釋太多
[00:04:30.400 --> 00:04:33.840]  想邀請大家一起讀一下經文
[00:04:33.840 --> 00:04:35.840]  好,預備起
[00:04:35.840 --> 00:04:41.520]  「論到這事,我們有許多話要說,卻難以解釋
[00:04:41.520 --> 00:04:45.280]  因為你們的聽覺已變得遲鈍
[00:04:45.280 --> 00:04:50.240]  其實到了這個時候,你們本該是教師了
[00:04:50.240 --> 00:04:56.080]  卻仍需要別人再次教導你們神的聖言的基本道理
[00:04:56.080 --> 00:05:00.880]  你們變得需要吃奶,而不是吃乾糧了
[00:05:00.880 --> 00:05:05.520]  凡是吃奶的人,對公義的道理都缺乏經歷
[00:05:05.520 --> 00:05:08.960]  因為他還是個嬰孩
[00:05:08.960 --> 00:05:12.000]  只有成人才能吃乾糧
[00:05:12.000 --> 00:05:15.840]  他的觀能通過操練而變得成熟
[00:05:15.840 --> 00:05:19.040]  以致能辨別好壞
[00:05:19.040 --> 00:05:23.440]  所以,我們應當離開基督道理的初階
[00:05:23.440 --> 00:05:25.840]  走向完全的地步
[00:05:25.840 --> 00:05:27.840]  不再奠納根基
[00:05:27.840 --> 00:05:31.120]  就如為致死的行為而懊悔
[00:05:31.120 --> 00:05:32.400]  信靠神
[00:05:32.400 --> 00:05:38.480]  以及關於洗禮、按手、死人復活和永遠審判等教導」
[00:05:38.480 --> 00:05:40.480]  我們一起投稿吧
[00:05:41.600 --> 00:05:44.960]  天父上帝,多謝祢拯救了我們生命
[00:05:44.960 --> 00:05:47.360]  讓我們人生不再一樣
[00:05:47.360 --> 00:05:50.320]  但是我們也不能不承認
[00:05:50.320 --> 00:05:55.200]  在屬靈的生命中,我們也遇到很多困難和挑戰
[00:05:55.200 --> 00:05:56.880]  我們也很希望
[00:05:56.880 --> 00:06:00.400]  我們一步步邁向靈命的成長、成熟
[00:06:00.400 --> 00:06:04.560]  但也有很多事情在阻礙我們
[00:06:04.560 --> 00:06:06.080]  求天父幫助我們
[00:06:06.080 --> 00:06:09.200]  打開我們的心,也開通我們的耳朵
[00:06:09.200 --> 00:06:12.560]  讓我們透過經文明白聖經的真理
[00:06:12.560 --> 00:06:15.280]  也透過聖靈的提醒、聖靈的能力
[00:06:15.280 --> 00:06:17.280]  讓我們能夠行出真理
[00:06:17.280 --> 00:06:19.280]  我們這樣的祈禱教堂
[00:06:19.280 --> 00:06:21.280]  奉耶穌基督的名祈求
[00:06:21.280 --> 00:06:23.280]  阿們
[00:06:23.280 --> 00:06:26.880]  先講一些希伯來書的背景,讓大家知道
[00:06:26.880 --> 00:06:30.640]  當時的一群讀者,也就是這群修信人
[00:06:30.640 --> 00:06:35.120]  都是一群猶太人,猶太的基督徒
[00:06:35.120 --> 00:06:42.320]  但他們沒有真正體驗或經歷過耶穌基督的神蹟等事情
[00:06:42.320 --> 00:06:48.320]  這群信徒應該是耶穌基督復活升天後才歸向基督教
[00:06:48.320 --> 00:06:52.160]  而當時的猶太信徒、猶太基督徒
[00:06:52.160 --> 00:06:54.320]  他們正面對很多的迫迫
[00:06:54.320 --> 00:06:59.280]  受到很多當時不合真理的學說所衝擊
[00:06:59.280 --> 00:07:02.720]  令他們意志消沉、信心動搖
[00:07:02.720 --> 00:07:05.600]  甚至想放棄基督教的信仰
[00:07:05.600 --> 00:07:09.280]  回頭去信猶太教
[00:07:09.280 --> 00:07:12.640]  因為當時成為基督徒是會被迫的
[00:07:12.640 --> 00:07:14.640]  是不受歡迎的
[00:07:14.640 --> 00:07:18.640]  他們會為了耶穌的緣故受苦
[00:07:18.640 --> 00:07:21.200]  所以他們很想退縮
[00:07:21.200 --> 00:07:23.520]  想回頭去守舊約
[00:07:23.520 --> 00:07:25.120]  信猶太教
[00:07:25.120 --> 00:07:27.360]  獻祭、守十戒
[00:07:27.360 --> 00:07:28.800]  不要信耶穌
[00:07:28.800 --> 00:07:30.560]  好像這樣會容易一點
[00:07:30.560 --> 00:07:32.560]  舒服一點,沒那麼困難
[00:07:32.560 --> 00:07:36.000]  經文一開始是這樣說
[00:07:36.000 --> 00:07:37.840]  「論道者事」
[00:07:37.840 --> 00:07:39.840]  「者事」是在說什麼呢?
[00:07:39.840 --> 00:07:42.560]  如果看上文,原來是在說
[00:07:42.560 --> 00:07:46.080]  關於默基洗德是大祭司的事
[00:07:46.080 --> 00:07:50.000]  而耶穌同樣是大祭司的身份
[00:07:50.000 --> 00:07:53.440]  成為人和神之間的中間人
[00:07:53.440 --> 00:07:56.320]  透過耶穌,人可以回到神的面前
[00:07:56.320 --> 00:07:58.320]  與天父、上帝親近
[00:07:58.800 --> 00:08:00.400]  在新約時代的我們
[00:08:00.400 --> 00:08:02.400]  聽到耶穌是大祭司
[00:08:02.400 --> 00:08:04.400]  是人和神之間的中間人
[00:08:04.400 --> 00:08:06.400]  我們沒有什麼特別,不會接受不來
[00:08:06.400 --> 00:08:09.600]  但當時的信徒,特別是群猶太的信徒
[00:08:09.600 --> 00:08:11.280]  他們很難明白
[00:08:11.280 --> 00:08:13.280]  為什麼耶穌不是神?
[00:08:13.280 --> 00:08:15.280]  為什麼祂有大祭司是人?
[00:08:15.280 --> 00:08:16.640]  他們搞不定
[00:08:16.640 --> 00:08:18.240]  所以作者就說
[00:08:18.240 --> 00:08:21.600]  這件事對他們來說很難明白
[00:08:21.600 --> 00:08:23.120]  為什麼這麼難明白?
[00:08:23.120 --> 00:08:24.880]  為什麼會不明白呢?
[00:08:24.880 --> 00:08:28.720]  在後面有提到原因
[00:08:28.720 --> 00:08:33.040]  因為你們的聽覺已經變得遲鈍
[00:08:33.040 --> 00:08:37.040]  當然不是說人老了,聽覺變差了
[00:08:37.040 --> 00:08:41.200]  而是屬靈上的理解能力遲鈍了
[00:08:41.200 --> 00:08:43.200]  而這個遲鈍不是天生的
[00:08:43.200 --> 00:08:45.200]  經文說得很清楚
[00:08:45.200 --> 00:08:47.200]  是變得遲鈍
[00:08:47.200 --> 00:08:49.200]  即是原本不是這樣的
[00:08:49.200 --> 00:08:52.080]  不過慢慢變了遲鈍
[00:08:52.080 --> 00:08:55.120]  而這群人的屬靈狀況又如何呢?
[00:08:55.120 --> 00:08:58.480]  12節說到
[00:08:58.480 --> 00:09:00.480]  按信主的年日
[00:09:00.480 --> 00:09:02.800]  應該是一個老師
[00:09:02.800 --> 00:09:06.960]  老師不是指老師的職業或崗位
[00:09:06.960 --> 00:09:12.320]  而是說到他們應該對信仰和真理有一定的掌握
[00:09:12.320 --> 00:09:16.160]  可以將他們認識到的信仰告訴別人
[00:09:16.160 --> 00:09:18.160]  但現在卻是怎樣?
[00:09:18.160 --> 00:09:20.960]  還是一個初信者的階段
[00:09:20.960 --> 00:09:28.080]  卻需要別人再次教導你們神聖的基本道理
[00:09:28.080 --> 00:09:30.080]  需要再被教導
[00:09:30.080 --> 00:09:31.280]  還要教什麼?
[00:09:31.280 --> 00:09:32.720]  基本道理
[00:09:32.720 --> 00:09:36.000]  原文是說到英文字母Alphabet
[00:09:36.000 --> 00:09:38.000]  還要人教ABC
[00:09:38.000 --> 00:09:40.000]  本來應該要去教人的
[00:09:40.000 --> 00:09:41.200]  現在又如何?
[00:09:41.200 --> 00:09:44.880]  要人教你一些基本基礎的東西
[00:09:44.880 --> 00:09:47.600]  就好像一個小朋友去到小學
[00:09:47.600 --> 00:09:51.120]  正常應該會作一些英文短句
[00:09:51.120 --> 00:09:53.440]  不一定要你作一個故事
[00:09:53.440 --> 00:09:55.440]  不過現在的小學也很厲害
[00:09:55.440 --> 00:09:57.120]  但原來去到小學
[00:09:57.120 --> 00:09:58.320]  小一
[00:09:58.320 --> 00:09:59.520]  當你教他英文的時候
[00:09:59.520 --> 00:10:02.080]  原來他26個字母都未能背齊
[00:10:02.080 --> 00:10:03.600]  就是這樣
[00:10:03.600 --> 00:10:08.000]  說到他們的屬靈生命在倒退
[00:10:08.000 --> 00:10:09.120]  另外
[00:10:09.120 --> 00:10:12.240]  他們需要變成吃奶
[00:10:12.240 --> 00:10:14.080]  吃不到固體食物
[00:10:14.080 --> 00:10:14.800]  說到什麼呢?
[00:10:14.800 --> 00:10:17.520]  顯示他們的靈命很幼嫩
[00:10:17.520 --> 00:10:19.120]  而且停滯不前
[00:10:19.120 --> 00:10:22.640]  仍然停留在一個被餵養的階段
[00:10:22.640 --> 00:10:24.960]  而一個靈命幼嫩的信徒
[00:10:24.960 --> 00:10:27.440]  是對人意的道理缺乏經驗
[00:10:27.440 --> 00:10:28.480]  意思是
[00:10:28.480 --> 00:10:30.640]  他在很多道德的標準上
[00:10:30.640 --> 00:10:32.320]  不能作出判斷
[00:10:32.320 --> 00:10:33.440]  簡單來說
[00:10:33.440 --> 00:10:39.600]  就是他不能分別好與壞 對與錯
[00:10:39.600 --> 00:10:42.720]  其實作者是用一個諷刺的手法
[00:10:42.720 --> 00:10:47.040]  去責備當時的猶太基督徒
[00:10:47.040 --> 00:10:50.240]  他們信了主一段不短的時間
[00:10:50.240 --> 00:10:52.480]  但是信仰上沒有成長
[00:10:52.480 --> 00:10:53.520]  沒有再成長
[00:10:53.520 --> 00:10:57.440]  甚至容讓自己停滯不前
[00:10:57.440 --> 00:10:59.040]  甚至倒退
[00:10:59.040 --> 00:11:00.960]  以致影響他們
[00:11:00.960 --> 00:11:03.920]  今天對真理的事情
[00:11:03.920 --> 00:11:06.560]  不能夠掌握得到
[00:11:06.560 --> 00:11:09.680]  也不能夠分辨對錯
[00:11:09.680 --> 00:11:16.240]  他們屬靈上的理解能力遲鈍了
[00:11:16.240 --> 00:11:19.920]  原來當我們不太掌握到信仰
[00:11:19.920 --> 00:11:21.760]  或者真理的內容
[00:11:21.760 --> 00:11:24.480]  也不太懂得與別人分享
[00:11:24.480 --> 00:11:27.280]  又或者對一些道德的觀念
[00:11:27.280 --> 00:11:31.280]  我們不太能夠按真理的標準去分對錯
[00:11:31.280 --> 00:11:36.080]  這些都是一些靈命倒退的徵兆
[00:11:36.080 --> 00:11:37.760]  靈姐妹
[00:11:37.760 --> 00:11:39.840]  新一年的年度主題
[00:11:39.840 --> 00:11:42.480]  是要成為基督的精兵
[00:11:42.480 --> 00:11:44.480]  是一群有質素的人
[00:11:44.480 --> 00:11:47.840]  屬靈、靈命是成熟的人
[00:11:47.840 --> 00:11:51.680]  但是我們的屬靈狀況又如何呢?
[00:11:51.680 --> 00:11:54.160]  如果我們信了主一段時間
[00:11:54.160 --> 00:11:58.240]  但是我還是不太懂得與別人分享信仰
[00:11:58.240 --> 00:12:00.000]  也不太能夠告訴別人
[00:12:00.000 --> 00:12:02.080]  我信的是什麼
[00:12:02.080 --> 00:12:04.320]  又或者在生活裡頭
[00:12:04.320 --> 00:12:05.680]  在職場裡
[00:12:05.680 --> 00:12:09.920]  我們也不能夠按真理的標準去分對錯
[00:12:09.920 --> 00:12:12.480]  我們也沒有真理的立場
[00:12:12.480 --> 00:12:15.920]  原來這個也是靈命倒退
[00:12:15.920 --> 00:12:20.160]  或者停滯不前的徵兆
[00:12:20.160 --> 00:12:23.760]  為什麼靈命會倒退或者停滯呢?
[00:12:23.760 --> 00:12:26.480]  屬靈生命不是應該直線上升的嗎?
[00:12:26.480 --> 00:12:32.080]  就是信了主直線上升就上天堂的嗎?
[00:12:32.080 --> 00:12:34.160]  有什麼影響著我們
[00:12:34.160 --> 00:12:36.880]  我們的靈命不能夠直線上升的呢?
[00:12:36.880 --> 00:12:38.400]  有什麼影響著我們的靈命
[00:12:38.400 --> 00:12:42.720]  也有高高低低、起起跌跌的呢?
[00:12:42.720 --> 00:12:46.080]  原來環境是一個很重要的因素
[00:12:46.080 --> 00:12:48.000]  原來一個怎樣的環境
[00:12:48.000 --> 00:12:52.000]  是影響著一個人成為一個怎樣的人
[00:12:52.000 --> 00:12:56.480]  我不知道大家有沒有聽過XYZ世代
[00:12:56.480 --> 00:12:58.240]  你們是哪一個?
[00:12:58.240 --> 00:13:00.720]  應該不是X吧
[00:13:00.720 --> 00:13:07.360]  應該大部分是Y或者Z吧
[00:13:07.360 --> 00:13:08.640]  不需要大家舉手
[00:13:08.640 --> 00:13:10.160]  你們很尷尬的
[00:13:10.160 --> 00:13:13.120]  不過我會承認我是X的
[00:13:13.120 --> 00:13:15.520]  不知道你們是否認同
[00:13:15.520 --> 00:13:18.240]  我在網上看了一些資料
[00:13:18.240 --> 00:13:21.760]  他說如果你是Y世代的人
[00:13:21.760 --> 00:13:24.240]  這個世界是怎樣的呢?
[00:13:24.240 --> 00:13:26.720]  是一個網絡很發達的時代
[00:13:26.720 --> 00:13:29.040]  你們是在網絡環境長大的時代
[00:13:29.040 --> 00:13:31.120]  你們是一個很好奇的人
[00:13:31.120 --> 00:13:33.520]  也是一個很願意變化的人
[00:13:33.520 --> 00:13:36.800]  你們不再是為生活的
[00:13:36.800 --> 00:13:39.440]  你們不再是為生存
[00:13:39.440 --> 00:13:41.040]  你們不是為生存
[00:13:41.040 --> 00:13:43.440]  你們是為生活
[00:13:43.440 --> 00:13:45.440]  生活質素很重要
[00:13:45.440 --> 00:13:48.800]  因為你們已經是一個經濟起飛的年代
[00:13:48.800 --> 00:13:50.000]  生活很安穩
[00:13:50.000 --> 00:13:51.680]  也沒有經歷打仗
[00:13:51.680 --> 00:13:54.000]  所以你們會對生活有要求
[00:13:54.000 --> 00:13:56.320]  你們很需要享受生活
[00:13:56.320 --> 00:14:00.960]  你們是不會打死一世的
[00:14:00.960 --> 00:14:05.040]  Y世代的弟兄姊妹認不認同?
[00:14:05.040 --> 00:14:06.480]  而Z世代是怎樣的呢?
[00:14:06.480 --> 00:14:09.120]  你們簡直是網絡的原住民
[00:14:09.120 --> 00:14:11.520]  你們在網絡的世界長大
[00:14:11.520 --> 00:14:14.720]  你們沒有Wi-Fi是會死的
[00:14:14.720 --> 00:14:17.280]  沒有錢也不要緊
[00:14:17.280 --> 00:14:18.560]  沒有Wi-Fi是會死的
[00:14:18.560 --> 00:14:21.440]  而且你們會在網上進行很多事情
[00:14:21.440 --> 00:14:23.200]  包括工作
[00:14:23.200 --> 00:14:25.200]  所以有很多YouTuber直播
[00:14:25.200 --> 00:14:29.200]  甚至你們不喜歡有很多框架困著你
[00:14:29.200 --> 00:14:32.240]  你們喜歡做一些自由工作
[00:14:32.240 --> 00:14:34.640]  而且你們不流行通電話
[00:14:34.640 --> 00:14:36.960]  如果想和我通電話請WhatsApp我
[00:14:36.960 --> 00:14:38.960]  不要直接打來
[00:14:38.960 --> 00:14:40.960]  直接打來是不會聽的
[00:14:40.960 --> 00:14:44.880]  而且你們是一個資訊爆炸的時代
[00:14:44.880 --> 00:14:47.440]  你們很少會主動問別人問題
[00:14:47.440 --> 00:14:50.960]  你們有什麼不明白會問誰?
[00:14:50.960 --> 00:14:53.200]  Facebook大神
[00:14:53.200 --> 00:14:58.080]  他不打盹,也不睡覺
[00:14:58.080 --> 00:15:02.880]  而且你們不喜歡被框架困著
[00:15:02.880 --> 00:15:05.920]  你們很需要自由,有很多變化
[00:15:05.920 --> 00:15:07.520]  對了
[00:15:07.520 --> 00:15:12.560]  不同的年代環境塑造一個怎樣的人
[00:15:12.560 --> 00:15:18.000]  那個年代環境影響這個人成為一個怎樣的人
[00:15:18.000 --> 00:15:22.080]  而當時的希伯來書那些信徒
[00:15:22.080 --> 00:15:24.080]  他們是一個怎樣的環境呢?
[00:15:24.080 --> 00:15:26.560]  他們是一個未親身經歷過
[00:15:26.560 --> 00:15:29.600]  未見過、觸摸過耶穌的人
[00:15:29.600 --> 00:15:32.240]  未見證過耶穌神蹟的人
[00:15:32.240 --> 00:15:36.160]  他們對他們的屬靈經驗不是很足夠
[00:15:36.160 --> 00:15:39.600]  再加上他們在一個受迫迫的環境裏面
[00:15:39.600 --> 00:15:43.120]  當時是基督教,是一個新興的教派
[00:15:43.120 --> 00:15:47.280]  是一群小眾,很少人是基督教
[00:15:47.280 --> 00:15:50.240]  在這個環境他們是會受迫迫
[00:15:50.240 --> 00:15:52.800]  所以他們都不想受苦
[00:15:52.800 --> 00:15:55.120]  他們想選擇一條容易一點的路
[00:15:55.120 --> 00:15:57.680]  想回頭去信猶太教
[00:15:57.680 --> 00:16:00.000]  獻祭,守十戒
[00:16:00.000 --> 00:16:02.960]  好像這樣會生活得舒服一點
[00:16:02.960 --> 00:16:07.200]  很想去配合一個大環境
[00:16:07.200 --> 00:16:13.840]  靈姐妹,今天我們又活在一個如何的環境呢?
[00:16:13.840 --> 00:16:15.600]  在這個環境裏面
[00:16:15.600 --> 00:16:20.240]  有沒有正在打差你的屬靈生命呢?
[00:16:20.240 --> 00:16:22.160]  是呀,網上的資訊
[00:16:22.160 --> 00:16:24.960]  或者是網絡的事情很發達
[00:16:24.960 --> 00:16:28.160]  會不會正正因為太發達、太方便
[00:16:28.160 --> 00:16:31.680]  我們有時都會選擇網上聚會
[00:16:31.680 --> 00:16:34.960]  而少了回到實體聚會呢?
[00:16:34.960 --> 00:16:38.080]  會不會這個網絡的環境
[00:16:38.080 --> 00:16:41.360]  都令我們不能夠靜下來
[00:16:41.360 --> 00:16:44.000]  忙到我們都透不過氣
[00:16:44.000 --> 00:16:46.800]  下班只想回家睡覺
[00:16:46.800 --> 00:16:49.200]  連靈修時間都沒有
[00:16:49.200 --> 00:16:52.640]  令到我們跟上帝的關係疏離
[00:16:52.640 --> 00:16:54.560]  以致我們都缺少了
[00:16:54.560 --> 00:16:56.960]  跟上帝之間很多屬靈的經驗
[00:16:56.960 --> 00:17:00.400]  經歷上帝,體會不到天上帝的真實
[00:17:00.400 --> 00:17:04.960]  甚至會對信仰有所質疑
[00:17:04.960 --> 00:17:08.800]  或者在一個大部分未信的人的環境裏面
[00:17:08.800 --> 00:17:13.520]  會不會有一刻我們都覺得做基督徒很困難
[00:17:13.520 --> 00:17:15.600]  不如都跟未信人一樣
[00:17:15.600 --> 00:17:18.240]  跟他們一樣的選擇
[00:17:18.240 --> 00:17:19.680]  用他們的方式生活
[00:17:19.680 --> 00:17:24.160]  好像容易一點,好像舒服一點
[00:17:24.160 --> 00:17:30.800]  但我們身處的環境正正影響著我們的屬靈生命
[00:17:30.800 --> 00:17:35.040]  如果我們太長時間缺乏跟天父的經歷
[00:17:35.040 --> 00:17:39.200]  又或者我們都開始不太想跟別人分享信仰
[00:17:39.200 --> 00:17:41.440]  甚至在生活裏面
[00:17:41.440 --> 00:17:45.120]  我們都不能夠掌握到真理去分辨對錯
[00:17:45.120 --> 00:17:48.480]  以致我們都跟一個未信主的人沒什麼分別的時候
[00:17:48.480 --> 00:17:52.800]  其實這個是我們靈命出現危機的徵兆
[00:17:52.800 --> 00:17:57.280]  如果我們都跌入靈命的倒退危機裏面
[00:17:57.280 --> 00:18:02.640]  再這樣下去,我們很容易都會想放棄信仰
[00:18:02.640 --> 00:18:06.400]  但是身處這個環境
[00:18:06.400 --> 00:18:08.720]  身處現在這個時代
[00:18:08.720 --> 00:18:12.640]  有時候要做有質素精兵
[00:18:12.640 --> 00:18:15.120]  要靈命去成長變成成術
[00:18:15.120 --> 00:18:17.200]  有時候一點都不容易
[00:18:17.200 --> 00:18:19.120]  出路在哪裏呢?
[00:18:19.120 --> 00:18:24.240]  我們就看六章的一至二節
[00:18:24.240 --> 00:18:30.000]  我都邀請大家再讀這兩節聖經
[00:18:30.000 --> 00:18:31.760]  預備起
[00:18:31.760 --> 00:18:36.320]  所以我們應當離開基督道理的錯街
[00:18:36.320 --> 00:18:38.720]  走向完全的地步
[00:18:38.720 --> 00:18:40.880]  不再奠納根基
[00:18:40.880 --> 00:18:44.080]  就如為致死的行為而懊悔
[00:18:44.080 --> 00:18:45.360]  信靠神
[00:18:45.360 --> 00:18:51.760]  以及關於洗禮、按守、死人、復活、和永遠審判等教導
[00:18:51.760 --> 00:18:55.200]  其實這兩節的經文有一個主要動詞
[00:18:55.200 --> 00:18:57.360]  就是走向完全
[00:18:57.360 --> 00:18:58.480]  就是Let us go
[00:18:58.480 --> 00:19:00.320]  這個go字就是主要動詞
[00:19:00.320 --> 00:19:02.080]  另外有兩個分詞
[00:19:02.080 --> 00:19:04.720]  就是離開基督道理的開端
[00:19:04.720 --> 00:19:08.560]  以及不再奠納根基
[00:19:08.560 --> 00:19:12.240]  其實這段經文是說到信徒要成長
[00:19:12.240 --> 00:19:14.320]  要去到成熟的階段
[00:19:14.320 --> 00:19:17.360]  這是我們的期望
[00:19:17.360 --> 00:19:19.920]  或者是上帝對我們的期望
[00:19:19.920 --> 00:19:22.320]  但怎樣可以成熟呢?
[00:19:22.320 --> 00:19:26.560]  方法就是要離開基督道理的錯街
[00:19:26.560 --> 00:19:32.800]  以及不要再奠納根基
[00:19:32.800 --> 00:19:34.880]  基督道理的錯街
[00:19:34.880 --> 00:19:37.440]  我相信一個人信耶穌
[00:19:37.440 --> 00:19:40.880]  第一樣接觸的一定是福音
[00:19:40.880 --> 00:19:42.480]  每個人成為信徒
