
[00:00:00.000 --> 00:00:03.000]  今天最後唱一首詩歌,最好的福氣
[00:04:24.000 --> 00:04:26.000]  即是有一個好的開始
[00:04:26.000 --> 00:04:28.000]  有一個好的結束
[00:04:28.000 --> 00:04:30.000]  這是很重要的
[00:04:30.000 --> 00:04:34.000]  人經常說到具備這五種福氣為之五福
[00:04:34.000 --> 00:04:37.000]  所以在過時過節的時候
[00:04:37.000 --> 00:04:39.000]  很多人會買些揮春
[00:04:39.000 --> 00:04:42.000]  揮春跟這個很有關係
[00:04:42.000 --> 00:04:44.000]  當我們信了主之後
[00:04:44.000 --> 00:04:46.000]  逢過時過節
[00:04:46.000 --> 00:04:49.000]  你最多收到的就是另一邊的
[00:04:49.000 --> 00:04:51.000]  WhatsApp裡面
[00:04:51.000 --> 00:04:56.000]  很多時候我最少都收到五六十張弟兄姊妹給我的祝福
[00:04:56.000 --> 00:04:58.000]  他說到什麼呢
[00:04:58.000 --> 00:05:02.000]  他說到耶和華所賜的福使人富足
[00:05:02.000 --> 00:05:05.000]  並不加上憂慮
[00:05:05.000 --> 00:05:07.000]  是不是很好呢
[00:05:07.000 --> 00:05:09.000]  但是怎樣才行呢
[00:05:09.000 --> 00:05:12.000]  是不是就連這樣的東西就可以搞定呢
[00:05:12.000 --> 00:05:14.000]  我相信大家都很聰明
[00:05:14.000 --> 00:05:15.000]  不是的
[00:05:15.000 --> 00:05:19.000]  我今天很想跟大家看的就是
[00:05:19.000 --> 00:05:22.000]  我們傳統想要的福氣
[00:05:22.000 --> 00:05:25.000]  跟聖經所說的耶和華所賜的福
[00:05:25.000 --> 00:05:27.000]  究竟有什麼不同
[00:05:27.000 --> 00:05:30.000]  還有我怎樣才可以拿到
[00:05:30.000 --> 00:05:32.000]  就是接下來的一年
[00:05:32.000 --> 00:05:34.000]  這個成為我們人生的目標
[00:05:34.000 --> 00:05:36.000]  或者是一個新生命的里程碑
[00:05:36.000 --> 00:05:42.000]  我盼望彼此在這方面都能夠得著
[00:05:42.000 --> 00:05:45.000]  在猶太人的觀念是這樣的
[00:05:45.000 --> 00:05:47.000]  他就說從神而來的福
[00:05:47.000 --> 00:05:49.000]  所領受的人
[00:05:49.000 --> 00:05:52.000]  是心靈裡面充滿喜樂
[00:05:52.000 --> 00:05:55.000]  而這個喜樂是帶有感恩的
[00:05:55.000 --> 00:05:57.000]  也就是說
[00:05:57.000 --> 00:05:59.000]  他們會這樣看的
[00:05:59.000 --> 00:06:01.000]  拉比這樣說
[00:06:01.000 --> 00:06:03.000]  要看一個人富足
[00:06:03.000 --> 00:06:05.000]  有沒有憂慮
[00:06:05.000 --> 00:06:08.000]  才知道他的財寶是不是從神而來
[00:06:08.000 --> 00:06:11.000]  就是說
[00:06:11.000 --> 00:06:12.000]  很有錢
[00:06:12.000 --> 00:06:15.000]  但是天天都很憂愁
[00:06:15.000 --> 00:06:17.000]  又怕錢不見了
[00:06:17.000 --> 00:06:18.000]  天天都看著股票機
[00:06:18.000 --> 00:06:19.000]  看上還是下
[00:06:19.000 --> 00:06:22.000]  我絕對相信你的心情會上還是下
[00:06:22.000 --> 00:06:24.000]  天天都上上下下
[00:06:24.000 --> 00:06:27.000]  你說你心靈裡面能不能安定呢
[00:06:27.000 --> 00:06:29.000]  我絕對相信不是的
[00:06:29.000 --> 00:06:30.000]  不會的
[00:06:30.000 --> 00:06:32.000]  所以他這句話
[00:06:32.000 --> 00:06:34.000]  是挺貼切的
[00:06:34.000 --> 00:06:38.000]  他們認定財富是神的恩賜
[00:06:38.000 --> 00:06:41.000]  使人工作得到功架
[00:06:41.000 --> 00:06:44.000]  享受工作的成果
[00:06:44.000 --> 00:06:48.000]  並且懂得向做物主發出感恩
[00:06:48.000 --> 00:06:52.000]  這個才是他們認為是對的
[00:06:52.000 --> 00:06:54.000]  就像舊約的約伯這樣說
[00:06:54.000 --> 00:06:56.000]  賞賜的是耶和華
[00:06:56.000 --> 00:06:58.000]  收取的也是耶和華
[00:06:58.000 --> 00:07:02.000]  他認定財富是從神而來的
[00:07:02.000 --> 00:07:04.000]  因此多了或者少了
[00:07:04.000 --> 00:07:08.000]  基本上是上帝賜給你的
[00:07:08.000 --> 00:07:09.000]  賜給你的時候
[00:07:09.000 --> 00:07:11.000]  你是否應該感恩呢
[00:07:11.000 --> 00:07:13.000]  第二就是說
[00:07:13.000 --> 00:07:16.000]  新約的雅各同樣說到
[00:07:16.000 --> 00:07:18.000]  神使人升高
[00:07:18.000 --> 00:07:20.000]  也使人降卑
[00:07:20.000 --> 00:07:22.000]  如果你升高的時候
[00:07:22.000 --> 00:07:24.000]  有什麼了不起呢
[00:07:24.000 --> 00:07:25.000]  是不是
[00:07:25.000 --> 00:07:26.000]  但反過來
[00:07:26.000 --> 00:07:27.000]  降卑的時候
[00:07:27.000 --> 00:07:28.000]  你要明白
[00:07:28.000 --> 00:07:31.000]  上帝給我在這個卑微的位置
[00:07:31.000 --> 00:07:33.000]  是有祂的原因
[00:07:33.000 --> 00:07:38.000]  你如果是從這樣的心態過日子
[00:07:38.000 --> 00:07:41.000]  我相信你的心靈一定滿足
[00:07:41.000 --> 00:07:44.000]  今天我們大家一起去看
[00:07:44.000 --> 00:07:46.000]  我們藉著《針研十章》
[00:07:46.000 --> 00:07:49.000]  22節至25節
[00:07:49.000 --> 00:07:52.000]  嘗試去尋覓真正的福氣
[00:07:52.000 --> 00:07:55.000]  去領受真正的富足的人生
[00:07:55.000 --> 00:07:58.000]  今天我用了和修本的中文聖經
[00:07:58.000 --> 00:08:00.000]  讓我們一起去讀出這四節的經文
[00:08:00.000 --> 00:08:02.000]  一二三起
[00:08:02.000 --> 00:08:06.000]  耶和華所賜的福使人富足
[00:08:06.000 --> 00:08:08.000]  並不加上憂慮
[00:08:08.000 --> 00:08:11.000]  愚昧人以行惡為樂
[00:08:11.000 --> 00:08:14.000]  聰明人以智慧為樂
[00:08:14.000 --> 00:08:17.000]  惡人所怕的必臨到他
[00:08:17.000 --> 00:08:21.000]  二人的心願必蒙英允
[00:08:21.000 --> 00:08:22.000]  暴風一過
[00:08:22.000 --> 00:08:25.000]  惡人歸於無尤
[00:08:25.000 --> 00:08:29.000]  二人卻有永久的根基
[00:08:29.000 --> 00:08:33.000]  我相信這段經文大家都很熟悉
[00:08:33.000 --> 00:08:40.000]  這裡提到
[00:08:40.000 --> 00:08:46.000]  真正的富足享受的人是無憂無慮的
[00:08:46.000 --> 00:08:48.000]  我相信大家都很想得到
[00:08:48.000 --> 00:08:50.000]  所以我是第一點
[00:08:50.000 --> 00:08:54.000]  我會從真正的福氣的特徵
[00:08:54.000 --> 00:08:57.000]  去看哪些是真的
[00:08:57.000 --> 00:08:58.000]  哪些是假的
[00:08:58.000 --> 00:09:03.000]  哪些是快上快落
[00:09:03.000 --> 00:09:05.000]  知道什麼是快上快落嗎?
[00:09:05.000 --> 00:09:07.000]  很容易得到
[00:09:07.000 --> 00:09:08.000]  但很容易失去
[00:09:08.000 --> 00:09:10.000]  那些叫快上快落
[00:09:10.000 --> 00:09:13.000]  另一種可以這樣說
[00:09:13.000 --> 00:09:16.000]  可以根基永存
[00:09:16.000 --> 00:09:22.000]  原文直譯是這樣的
[00:09:22.000 --> 00:09:26.000]  愚昧人以行惡為好玩
[00:09:26.000 --> 00:09:31.000]  聰明人以智慧為樂
[00:09:31.000 --> 00:09:34.000]  他們同樣的特徵
[00:09:34.000 --> 00:09:36.000]  都是樂是得到的
[00:09:36.000 --> 00:09:41.000]  但兩者的方法是完全不同
[00:09:41.000 --> 00:09:43.000]  行惡是包括了什麼呢?
[00:09:43.000 --> 00:09:45.000]  惡謀
[00:09:45.000 --> 00:09:46.000]  淫蕩
[00:09:46.000 --> 00:09:48.000]  拜偶像
[00:09:48.000 --> 00:09:52.000]  惡謀就是我要算的
[00:09:52.000 --> 00:09:54.000]  還有算不是自己有
[00:09:54.000 --> 00:09:56.000]  而是算別人
[00:09:56.000 --> 00:09:58.000]  還有就是
[00:09:58.000 --> 00:09:59.000]  想什麼呢?
[00:09:59.000 --> 00:10:01.000]  就是我要高過對方
[00:10:01.000 --> 00:10:03.000]  或者我不行的時候要怎樣?
[00:10:03.000 --> 00:10:05.000]  不擇手段
[00:10:05.000 --> 00:10:11.000]  試問你有沒有心靈得到寧靜呢?
[00:10:11.000 --> 00:10:14.000]  第二是淫蕩
[00:10:14.000 --> 00:10:16.000]  淫蕩的意思是什麼呢?
[00:10:16.000 --> 00:10:23.000]  是初初你可能覺得悶的時候
[00:10:23.000 --> 00:10:25.000]  去看雜誌
[00:10:25.000 --> 00:10:27.000]  看雜誌不會動的
[00:10:27.000 --> 00:10:29.000]  你看會動的
[00:10:29.000 --> 00:10:31.000]  然後你會怎樣呢?
[00:10:31.000 --> 00:10:35.000]  實際是碰得到的
[00:10:35.000 --> 00:10:39.000]  最後你可能是包二奶
[00:10:39.000 --> 00:10:41.000]  最後怎樣呢?
[00:10:41.000 --> 00:10:42.000]  包三奶
[00:10:42.000 --> 00:10:45.000]  甚至覺得
[00:10:45.000 --> 00:10:48.000]  我很保密的
[00:10:48.000 --> 00:10:49.000]  沒有人知道
[00:10:49.000 --> 00:10:51.000]  是不是可以呢?
[00:10:51.000 --> 00:10:57.000]  你說這些是穩不穩陣呢?
[00:10:57.000 --> 00:10:59.000]  我真的見過一個
[00:10:59.000 --> 00:11:01.000]  三奶說了不會找他
[00:11:01.000 --> 00:11:02.000]  不會搞他
[00:11:02.000 --> 00:11:04.000]  不過三奶最後抑鬱
[00:11:04.000 --> 00:11:05.000]  那又怎樣呢?
[00:11:05.000 --> 00:11:07.000]  去他樓下門口大叫
[00:11:07.000 --> 00:11:09.000]  叫他的名字
[00:11:09.000 --> 00:11:11.000]  那你猜最後怎樣呢?
[00:11:11.000 --> 00:11:14.000]  家破無人忘
[00:11:14.000 --> 00:11:15.000]  我想解釋
[00:11:15.000 --> 00:11:17.000]  這些來得快
[00:11:17.000 --> 00:11:19.000]  但是去得快
[00:11:19.000 --> 00:11:21.000]  有象的意思是
[00:11:21.000 --> 00:11:23.000]  拿一些實質的東西
[00:11:23.000 --> 00:11:25.000]  成為你的滿足
[00:11:25.000 --> 00:11:29.000]  但是這些東西是永遠永無止境的
[00:11:29.000 --> 00:11:32.000]  例如什麼呢?
[00:11:32.000 --> 00:11:34.000]  我只是做一個比喻
[00:11:34.000 --> 00:11:36.000]  你的電話
[00:11:36.000 --> 00:11:37.000]  拿來做什麼的呢?
[00:11:37.000 --> 00:11:39.000]  拿來聽拿來用的
[00:11:39.000 --> 00:11:41.000]  不過你經常見到廣告有新的
[00:11:41.000 --> 00:11:44.000]  你就去換那個
[00:11:44.000 --> 00:11:46.000]  車也是
[00:11:46.000 --> 00:11:49.000]  你的車和別人的款式已經不同了
[00:11:49.000 --> 00:11:52.000]  不過別人旁邊的那一輛真的比你漂亮
[00:11:52.000 --> 00:11:53.000]  那又怎樣呢?
[00:11:53.000 --> 00:11:54.000]  又換那一輛
[00:11:54.000 --> 00:11:57.000]  在你心目中不停地去換這些東西
[00:11:57.000 --> 00:12:01.000]  其實那個都已經是令你不滿足
[00:12:01.000 --> 00:12:03.000]  因為你看看別人旁邊
[00:12:03.000 --> 00:12:04.000]  衣服比你漂亮
[00:12:04.000 --> 00:12:05.000]  你看看旁邊
[00:12:05.000 --> 00:12:08.000]  那輛車比你漂亮
[00:12:08.000 --> 00:12:13.000]  這個你就會慢慢慢慢蠶食你的生命
[00:12:13.000 --> 00:12:15.000]  而另一樣就是智慧的意思是什麼呢?
[00:12:15.000 --> 00:12:20.000]  智慧包括了聰明、理解和洞察力
[00:12:20.000 --> 00:12:24.000]  聰明的意思不只是讀書聰明
[00:12:24.000 --> 00:12:32.000]  而是說這個聰明是幫助我們懂得有創意
[00:12:32.000 --> 00:12:34.000]  懂得接納
[00:12:34.000 --> 00:12:37.000]  懂得包容
[00:12:37.000 --> 00:12:41.000]  並且就是說對新的事物
[00:12:41.000 --> 00:12:46.000]  你可以有包容性
[00:12:46.000 --> 00:12:49.000]  並且理解的意思是
[00:12:49.000 --> 00:12:53.000]  起碼你會知道這個世界是一個創造主
[00:12:53.000 --> 00:12:58.000]  你只不過是一個被造者
[00:12:58.000 --> 00:13:04.000]  洞察力是洞察到有些東西是快上快落
[00:13:04.000 --> 00:13:10.000]  不是你應該去拿的東西
[00:13:10.000 --> 00:13:14.000]  所以從這個特徵去看
[00:13:14.000 --> 00:13:16.000]  拿的方法
[00:13:16.000 --> 00:13:20.000]  我們會看到真正福氣的源頭
[00:13:20.000 --> 00:13:23.000]  不是用物質去衡量
[00:13:23.000 --> 00:13:28.000]  乃是敬虔加上知足感恩的心
[00:13:28.000 --> 00:13:33.000]  這個才能令你心靈富足
[00:13:33.000 --> 00:13:36.000]  這個知足加上感恩的心
[00:13:36.000 --> 00:13:38.000]  可以這麼說
[00:13:38.000 --> 00:13:41.000]  在二次世界大戰之後
[00:13:41.000 --> 00:13:45.000]  歐洲一間神學院做了一個研究
[00:13:45.000 --> 00:13:49.000]  他們找了120個修女
[00:13:49.000 --> 00:13:52.000]  他們的平均年齡是22歲
[00:13:52.000 --> 00:13:57.000]  叫他們寫人生的生命故事
[00:13:57.000 --> 00:14:00.000]  寫完之後在裡面找什麼呢
[00:14:00.000 --> 00:14:04.000]  在過去的年日裡面
[00:14:04.000 --> 00:14:07.000]  他們找到感恩的事項嗎
[00:14:07.000 --> 00:14:10.000]  第二就是他們看不看到
[00:14:10.000 --> 00:14:12.000]  在他們的生命裡面
[00:14:12.000 --> 00:14:16.000]  不論是面對著任何風霜雪雨
[00:14:16.000 --> 00:14:22.000]  他們看到的是他們個人不同的性格和特徵
[00:14:22.000 --> 00:14:25.000]  他們找到的是
[00:14:25.000 --> 00:14:27.000]  在這群人裡面
[00:14:27.000 --> 00:14:29.000]  他們用了兩代人去做追蹤
[00:14:29.000 --> 00:14:31.000]  追蹤到什麼時候呢
[00:14:31.000 --> 00:14:34.000]  就是追蹤到這群22歲平均年齡的人
[00:14:34.000 --> 00:14:36.000]  到90歲的時候
[00:14:36.000 --> 00:14:41.000]  發覺說懂得感恩和找到自己獨特性格
[00:14:41.000 --> 00:14:45.000]  在生命裡面獨特性的人
[00:14:45.000 --> 00:14:47.000]  並且懂得去發展
[00:14:47.000 --> 00:14:54.000]  那群人裡面有90%可以活到90歲
[00:14:54.000 --> 00:14:57.000]  並且還能夠自理
[00:14:57.000 --> 00:15:00.000]  就是說他們還能夠起居飲食
[00:15:00.000 --> 00:15:02.000]  是自己幫到自己
[00:15:02.000 --> 00:15:04.000]  不需要進老人院
[00:15:04.000 --> 00:15:07.000]  而沒有這些寫出來的
[00:15:07.000 --> 00:15:12.000]  他們只有34%的人能夠活到90歲
[00:15:12.000 --> 00:15:16.000]  只有一個能夠自理
[00:15:16.000 --> 00:15:18.000]  其他都不能夠自理
[00:15:18.000 --> 00:15:24.000]  你認為知足敬虔感恩的心重要嗎
[00:15:24.000 --> 00:15:27.000]  是很重要的
[00:15:27.000 --> 00:15:29.000]  所以
[00:15:29.000 --> 00:15:36.000]  因著真正福氣的特徵
[00:15:36.000 --> 00:15:38.000]  以致到我鼓勵大家
[00:15:38.000 --> 00:15:41.000]  你可以哪些不應該做
[00:15:41.000 --> 00:15:43.000]  哪些應該做
[00:15:43.000 --> 00:15:47.000]  行惡為樂
[00:15:47.000 --> 00:15:49.000]  剛才我解釋了什麼是行惡
[00:15:49.000 --> 00:15:52.000]  快上快落的事情
[00:15:52.000 --> 00:15:54.000]  不要太想
[00:15:54.000 --> 00:15:56.000]  有個廣告
[00:15:56.000 --> 00:16:00.000]  騎著馬吃著煙
[00:16:00.000 --> 00:16:03.000]  然後就很舒服
[00:16:03.000 --> 00:16:05.000]  騙人的
[00:16:05.000 --> 00:16:06.000]  為什麼
[00:16:06.000 --> 00:16:07.000]  那個不是真的
[00:16:07.000 --> 00:16:08.000]  還有
[00:16:08.000 --> 00:16:10.000]  喝了一瓶酒之後
[00:16:10.000 --> 00:16:13.000]  還有沒有
[00:16:13.000 --> 00:16:15.000]  沒有了
[00:16:15.000 --> 00:16:19.000]  但這卻是我們人生裡
[00:16:19.000 --> 00:16:22.000]  一個特徵就是
[00:16:22.000 --> 00:16:27.000]  當我想要一些即時滿足的東西
[00:16:27.000 --> 00:16:30.000]  通常是很快可以得到的
[00:16:30.000 --> 00:16:34.000]  但很快會沒有了
[00:16:34.000 --> 00:16:36.000]  例如
[00:16:36.000 --> 00:16:37.000]  我不是叫你去買
[00:16:37.000 --> 00:16:38.000]  去買樂彩
[00:16:38.000 --> 00:16:40.000]  買的時候是否充滿了
[00:16:40.000 --> 00:16:42.000]  盼望
[00:16:42.000 --> 00:16:44.000]  最多一天
[00:16:44.000 --> 00:16:47.000]  明天就沒有了盼望
[00:16:47.000 --> 00:16:49.000]  這叫快上快落
[00:16:49.000 --> 00:16:50.000]  只是做一個例子
[00:16:50.000 --> 00:16:51.000]  不只是這樣
[00:16:51.000 --> 00:16:53.000]  其他很多的東西都是
[00:16:53.000 --> 00:16:55.000]  所以這個期望
[00:16:55.000 --> 00:16:58.000]  不是我們接下來的一年追求的
[00:16:58.000 --> 00:17:04.000]  自慰為幸福快樂
[00:17:04.000 --> 00:17:05.000]  記不記得
[00:17:05.000 --> 00:17:09.000]  我們今年的年曆
[00:17:09.000 --> 00:17:12.000]  如果我們追求的是一人
[00:17:12.000 --> 00:17:14.000]  一是逢
[00:17:14.000 --> 00:17:18.000]  你不做師父
[00:17:18.000 --> 00:17:20.000]  你就做徒弟
[00:17:20.000 --> 00:17:25.000]  還有就是
[00:17:25.000 --> 00:17:27.000]  你試一下立志
[00:17:27.000 --> 00:17:29.000]  今年內
[00:17:29.000 --> 00:17:31.000]  領一個人信主
[00:17:31.000 --> 00:17:34.000]  我可以告訴你
[00:17:34.000 --> 00:17:37.000]  當你領一個人信主的時候
[00:17:37.000 --> 00:17:39.000]  不是他改變了一生
[00:17:39.000 --> 00:17:41.000]  是你會改變了一生
[00:17:41.000 --> 00:17:43.000]  因為這個將會成為
[00:17:43.000 --> 00:17:45.000]  你追求的人生的目標
[00:17:45.000 --> 00:17:47.000]  我想問的是
[00:17:47.000 --> 00:17:49.000]  全世界的人是不是都信主了
[00:17:49.000 --> 00:17:52.000]  那你是不是一生都有事情做呢
[00:17:52.000 --> 00:17:55.000]  這個可以這樣說
[00:17:55.000 --> 00:17:57.000]  就是自慰為樂
[00:17:57.000 --> 00:18:04.000]  很簡單就是
[00:18:04.000 --> 00:18:07.000]  當你是用行惡
[00:18:07.000 --> 00:18:09.000]  去計算別人的時候
[00:18:09.000 --> 00:18:11.000]  你是不斷去追求
[00:18:11.000 --> 00:18:14.000]  永無止境的去追求的時候
[00:18:14.000 --> 00:18:15.000]  你說
[00:18:15.000 --> 00:18:18.000]  你應該是無憂無慮
[00:18:18.000 --> 00:18:22.000]  還是充滿憂慮或者恐懼呢
[00:18:22.000 --> 00:18:24.000]  很多事情你會怕被人知道
[00:18:24.000 --> 00:18:26.000]  同不同意嗎
[00:18:26.000 --> 00:18:34.000]  心願得到滿足
[00:18:34.000 --> 00:18:37.000]  當你願意去傳福音
[00:18:37.000 --> 00:18:40.000]  當你願意去侍奉
[00:18:40.000 --> 00:18:42.000]  他們是很滿足的
[00:18:42.000 --> 00:18:44.000]  你會看到的
[00:18:44.000 --> 00:18:47.000]  今天以勒的弟兄姊妹
[00:18:47.000 --> 00:18:49.000]  他們仍然可以站在那裡
[00:18:49.000 --> 00:18:52.000]  做私事去侍奉的時候
[00:18:52.000 --> 00:18:53.000]  你看看
[00:18:53.000 --> 00:18:55.000]  他們個個不是被迫的
[00:18:55.000 --> 00:18:57.000]  他們笑得很開心
[00:18:57.000 --> 00:18:58.000]  笑得很燦爛的
[00:18:58.000 --> 00:18:59.000]  坐在那邊
[00:18:59.000 --> 00:19:01.000]  剛才我回來也跟他們聊天
[00:19:01.000 --> 00:19:03.000]  我都看到他們很開心
[00:19:03.000 --> 00:19:05.000]  還有就是
[00:19:05.000 --> 00:19:07.000]  這種滿足
[00:19:07.000 --> 00:19:09.000]  最特別的地方是
[00:19:09.000 --> 00:19:13.000]  會令你身心靈健壯
[00:19:13.000 --> 00:19:14.000]  我不知道你有沒有說過
[00:19:14.000 --> 00:19:17.000]  我爸爸以前住的老人院
[00:19:17.000 --> 00:19:20.000]  只有40個老人家
[00:19:20.000 --> 00:19:23.000]  個個身體都不好
[00:19:23.000 --> 00:19:24.000]  進去後
[00:19:24.000 --> 00:19:26.000]  個個都不是很願意
[00:19:26.000 --> 00:19:29.000]  參與任何事情
[00:19:29.000 --> 00:19:30.000]  要不就睡在床上
[00:19:30.000 --> 00:19:32.000]  要不就坐在椅子上看電視
[00:19:32.000 --> 00:19:34.000]  其中一個婆婆
[00:19:34.000 --> 00:19:37.000]  她叫一個姑娘推她去門口
[00:19:37.000 --> 00:19:42.000]  你知道老人院要按鍵才能開門
[00:19:42.000 --> 00:19:43.000]  她就坐在那裡
[00:19:43.000 --> 00:19:45.000]  看到有人來到
[00:19:45.000 --> 00:19:46.000]  她就按鍵
[00:19:46.000 --> 00:19:48.000]  人家能不能進來
[00:19:48.000 --> 00:19:52.000]  進來後就叫她簽名
[00:19:52.000 --> 00:19:54.000]  然後人家個個都鞠躬給她
[00:19:54.000 --> 00:19:56.000]  謝謝婆婆
[00:19:56.000 --> 00:19:58.000]  她心靈裡面就很滿足地
[00:19:58.000 --> 00:20:00.000]  嗯~
[00:20:00.000 --> 00:20:03.000]  全家老人院最健康的是她
[00:20:03.000 --> 00:20:05.000]  我想說的是
[00:20:05.000 --> 00:20:09.000]  你根本得到滿足容易嗎?
[00:20:09.000 --> 00:20:11.000]  是很容易的
[00:20:11.000 --> 00:20:13.000]  也可以這樣說
[00:20:13.000 --> 00:20:15.000]  你是一個可以叫做
[00:20:15.000 --> 00:20:16.000]  接納別人
[00:20:16.000 --> 00:20:17.000]  也愛別人
[00:20:17.000 --> 00:20:21.000]  同樣你也可以接納到別人愛你
[00:20:21.000 --> 00:20:22.000]  那你說
[00:20:22.000 --> 00:20:23.000]  這種心靈
