
[00:00:00.000 --> 00:00:02.000]  親愛的兄弟姐妹,很感恩
[00:05:28.000 --> 00:05:30.000]  三章十二至四章一節
[00:05:30.000 --> 00:05:32.000]  來看
[00:05:32.000 --> 00:05:34.000]  保羅
[00:05:34.000 --> 00:05:36.000]  他是怎樣實現他的夢想
[00:05:36.000 --> 00:05:38.000]  上一個星期
[00:05:38.000 --> 00:05:40.000]  優子賓傳道宣講了
[00:05:40.000 --> 00:05:42.000]  三章一到十一節
[00:05:42.000 --> 00:05:44.000]  當中保羅說了
[00:05:44.000 --> 00:05:46.000]  他的夢想
[00:05:46.000 --> 00:05:48.000]  首先他提醒我們
[00:05:48.000 --> 00:05:50.000]  要在主裏面起落
[00:05:50.000 --> 00:05:52.000]  因為我們在主裏面開始
[00:05:52.000 --> 00:05:54.000]  所以我們所有的起落
[00:05:54.000 --> 00:05:56.000]  應該是來自主耶穌基督
[00:05:56.000 --> 00:05:58.000]  另一方面他就叫
[00:05:58.000 --> 00:06:00.000]  那些信徒你們要提防
[00:06:00.000 --> 00:06:02.000]  高舉律法主義的
[00:06:02.000 --> 00:06:04.000]  假教師
[00:06:04.000 --> 00:06:06.000]  當中保羅就將那些
[00:06:06.000 --> 00:06:08.000]  假教師所重視的
[00:06:08.000 --> 00:06:10.000]  也就是
[00:06:10.000 --> 00:06:12.000]  他也擁有的
[00:06:12.000 --> 00:06:14.000]  甚至他擁有的比他們還多
[00:06:14.000 --> 00:06:16.000]  他就放在一個磅裏面稱一稱
[00:06:16.000 --> 00:06:18.000]  和他在基督裏面
[00:06:18.000 --> 00:06:20.000]  他得著基督認識基督
[00:06:20.000 --> 00:06:22.000]  這兩件事
[00:06:22.000 --> 00:06:24.000]  來做一個衡量
[00:06:24.000 --> 00:06:26.000]  他發覺
[00:06:26.000 --> 00:06:28.000]  以前他所重視的
[00:06:28.000 --> 00:06:30.000]  那些在猶太教的
[00:06:30.000 --> 00:06:32.000]  律法生活裏面他所重視的
[00:06:32.000 --> 00:06:36.000]  其實差點令到他失去了基督
[00:06:36.000 --> 00:06:38.000]  差點讓他和基督的恩典
[00:06:38.000 --> 00:06:40.000]  擦身而過
[00:06:40.000 --> 00:06:42.000]  甚至乎他成為一個迫不及待基督的
[00:06:42.000 --> 00:06:44.000]  一個這樣的猶太人
[00:06:44.000 --> 00:06:46.000]  所以他說
[00:06:46.000 --> 00:06:48.000]  那些東西其實是糞土
[00:06:48.000 --> 00:06:50.000]  得著基督
[00:06:50.000 --> 00:06:52.000]  才是寶
[00:06:52.000 --> 00:06:54.000]  得著基督和認識基督
[00:06:54.000 --> 00:06:58.000]  是有超過一切的價值
[00:06:58.000 --> 00:07:00.000]  是一個超然的價值
[00:07:00.000 --> 00:07:02.000]  是他毀身去追求的
[00:07:02.000 --> 00:07:05.000]  究竟什麼叫得著基督呢?
[00:07:05.000 --> 00:07:07.000]  保羅的夢想就是認識
[00:07:07.000 --> 00:07:09.000]  以至到他得著基督
[00:07:09.000 --> 00:07:11.000]  其實是在說三個層次
[00:07:11.000 --> 00:07:13.000]  第一就是清二
[00:07:13.000 --> 00:07:15.000]  就是一進門
[00:07:15.000 --> 00:07:17.000]  他因為認識了基督
[00:07:17.000 --> 00:07:19.000]  他的重罪 所有的罪
[00:07:19.000 --> 00:07:20.000]  去了基督那裏
[00:07:20.000 --> 00:07:22.000]  基督給了他一件白色的衣服
[00:07:22.000 --> 00:07:24.000]  他能夠恩順清二
[00:07:24.000 --> 00:07:27.000]  第二就是三張十字
[00:07:27.000 --> 00:07:29.000]  成聖的過程
[00:07:29.000 --> 00:07:31.000]  就是更加認識基督
[00:07:31.000 --> 00:07:33.000]  並且在他的受苦
[00:07:33.000 --> 00:07:37.000]  和他受死的事上
[00:07:37.000 --> 00:07:39.000]  是與基督聯合
[00:07:39.000 --> 00:07:43.000]  這樣就真的認識基督了
[00:07:43.000 --> 00:07:45.000]  傑弗裡傳道說
[00:07:45.000 --> 00:07:47.000]  有三個層次的認識
[00:07:47.000 --> 00:07:50.000]  第一就是聽聞他的名字
[00:07:50.000 --> 00:07:52.000]  第二就是
[00:07:52.000 --> 00:07:54.000]  我也知道他是怎樣的
[00:07:54.000 --> 00:07:56.000]  我們看聖經會知道
[00:07:56.000 --> 00:07:58.000]  就是你走出來
[00:07:58.000 --> 00:08:00.000]  你真的跟他走同一條路
[00:08:00.000 --> 00:08:02.000]  受同一種苦的時候
[00:08:02.000 --> 00:08:04.000]  我們就真的認識
[00:08:04.000 --> 00:08:06.000]  體驗到基督
[00:08:06.000 --> 00:08:08.000]  並且在我們的生命
[00:08:08.000 --> 00:08:10.000]  可以體驗到他復活的大能
[00:08:10.000 --> 00:08:12.000]  我現在也在體驗他復活的大能
[00:08:12.000 --> 00:08:14.000]  給大能我說
[00:08:14.000 --> 00:08:16.000]  第三個層次就是
[00:08:16.000 --> 00:08:18.000]  他認識基督去到一個地步
[00:08:18.000 --> 00:08:21.000]  就是他會復活得榮耀
[00:08:21.000 --> 00:08:24.000]  當保羅復活得榮耀的時候
[00:08:24.000 --> 00:08:27.000]  他的身體就跟耶穌基督的身體相似
[00:08:27.000 --> 00:08:30.000]  這樣他就真的完完全全
[00:08:30.000 --> 00:08:32.000]  可以得著基督
[00:08:32.000 --> 00:08:37.000]  接著保羅在三章的十二至四章一字
[00:08:37.000 --> 00:08:43.000]  就告訴我們要怎樣才能夠達到這個理想
[00:08:43.000 --> 00:08:45.000]  或者這個夢想
[00:08:45.000 --> 00:08:46.000]  今天的主題就是
[00:08:46.000 --> 00:08:50.000]  我們要竭力做一個像樣的天上的公民
[00:08:50.000 --> 00:08:52.000]  像樣的天上的公民
[00:08:52.000 --> 00:08:54.000]  我們一起讀
[00:08:54.000 --> 00:08:58.000]  菲律賓書三章十二到十六節
[00:08:58.000 --> 00:09:00.000]  我們慢慢讀
[00:09:00.000 --> 00:09:07.000]  「這不是說我已經得著了,或已經完全了,
[00:09:07.000 --> 00:09:13.000]  我還是竭力追求,或許可以抓得住
[00:09:13.000 --> 00:09:17.000]  基督耶穌要我抓住的。
[00:09:17.000 --> 00:09:23.000]  弟兄們,我不認為自己已經抓住了,
[00:09:23.000 --> 00:09:26.000]  我只專注一件事,
[00:09:26.000 --> 00:09:32.000]  就是忘記背後,全力爭取面前的,
[00:09:32.000 --> 00:09:35.000]  向著目標直跑,
[00:09:35.000 --> 00:09:45.000]  為要得著神在基督裡從天上呼召我去得的獎賞。
[00:09:45.000 --> 00:09:54.000]  所以,我們當中凡是成熟的人也要有這樣的想法。
[00:09:54.000 --> 00:09:59.000]  假如你們在什麼事上有別的想法,
[00:09:59.000 --> 00:10:04.000]  神也會把這事指示你們,
[00:10:04.000 --> 00:10:09.000]  無論如何,我們到達什麼地步,
[00:10:09.000 --> 00:10:13.000]  就該按著什麼地步行。」
[00:10:13.000 --> 00:10:18.000]  我們先來看第十二到十四節
[00:10:18.000 --> 00:10:24.000]  當保羅說他要與基督同受苦難,
[00:10:24.000 --> 00:10:25.000]  效法他的死,
[00:10:25.000 --> 00:10:29.000]  人們就會想,或許我可以從死裡復活,
[00:10:29.000 --> 00:10:32.000]  人們就會想,保羅其實你是不是已經復活了,
[00:10:32.000 --> 00:10:34.000]  保羅你是不是已經完美了,
[00:10:34.000 --> 00:10:39.000]  保羅在第十二、十三節強調,我還未成功,
[00:10:39.000 --> 00:10:41.000]  他雖然有弘大的志向,
[00:10:41.000 --> 00:10:45.000]  但他強調他未完全得著基督,
[00:10:45.000 --> 00:10:47.000]  未去到一個完全的地步。
[00:10:47.000 --> 00:10:51.000]  我們從《史獨行傳》也知道保羅的性情,
[00:10:51.000 --> 00:10:53.000]  他有膽怯的時候,
[00:10:53.000 --> 00:10:58.000]  所以神會差派不同的人去加力量給他,
[00:10:58.000 --> 00:10:59.000]  聖靈也加力量,
[00:10:59.000 --> 00:11:02.000]  甚至主親自向他顯現。
[00:11:02.000 --> 00:11:05.000]  我們也知道保羅有他血氣的一面,
[00:11:05.000 --> 00:11:08.000]  保羅身上也有軟弱,
[00:11:08.000 --> 00:11:09.000]  他也有一根刺,
[00:11:09.000 --> 00:11:12.000]  神沒有替他拿走那一根的刺,
[00:11:12.000 --> 00:11:15.000]  但保羅說,我未完全,
[00:11:15.000 --> 00:11:19.000]  不要緊,但我是竭力追求。
[00:11:19.000 --> 00:11:25.000]  竭力追求這個字在這裡出現了兩次,
[00:11:25.000 --> 00:11:28.000]  第一次在十二節竭力追求,
[00:11:28.000 --> 00:11:32.000]  第二次就是十四節向著標竿直跑,
[00:11:32.000 --> 00:11:34.000]  直跑也是竭力追求。
[00:11:34.000 --> 00:11:36.000]  竭力追求是什麼意思呢?
[00:11:36.000 --> 00:11:41.000]  這個字在這裡出現兩次都是用了現在式,
[00:11:41.000 --> 00:11:47.000]  Dioco的意思就是一種迅速,堅定不移,
[00:11:47.000 --> 00:11:50.000]  向著目標,竭力奔跑。
[00:11:50.000 --> 00:11:54.000]  你想想,就是想一些衝線的運動員,
[00:11:54.000 --> 00:11:56.000]  就是這樣竭力追求。
[00:11:56.000 --> 00:12:01.000]  至於另外一個在這一段經常出現的,
[00:12:01.000 --> 00:12:04.000]  就是抓住這個字。
[00:12:04.000 --> 00:12:10.000]  他是竭力追求,或者他可以抓住,
[00:12:10.000 --> 00:12:12.000]  耶穌基督要他抓住。
[00:12:12.000 --> 00:12:15.000]  原來這一句直譯是什麼呢?
[00:12:15.000 --> 00:12:18.000]  就是我是竭力追求,
[00:12:18.000 --> 00:12:22.000]  或許我也可以抓住一件事,
[00:12:22.000 --> 00:12:26.000]  那件事就是我為了那件事而被耶穌基督抓住。
[00:12:26.000 --> 00:12:29.000]  這麼奇怪的意思就是說,
[00:12:29.000 --> 00:12:32.000]  保羅他有一個很清晰的目標,
[00:12:32.000 --> 00:12:34.000]  他要抓住一件事,
[00:12:34.000 --> 00:12:36.000]  而也是那一件事,
[00:12:36.000 --> 00:12:39.000]  耶穌基督抓住他來拿。
[00:12:39.000 --> 00:12:41.000]  大家有沒有想過,
[00:12:41.000 --> 00:12:45.000]  主耶穌不是要我們緊緊的救的,
[00:12:45.000 --> 00:12:49.000]  主耶穌是不滿足於我們在天國得到床位的,
[00:12:49.000 --> 00:12:52.000]  主耶穌是抓住我們,
[00:12:52.000 --> 00:12:55.000]  他要我們去拿那一件事。
[00:12:55.000 --> 00:12:56.000]  那一件事是什麼呢?
[00:12:56.000 --> 00:12:59.000]  在下一節的經文,
[00:12:59.000 --> 00:13:05.000]  就有提到,原來那一件事就是在十四節那裡說,
[00:13:05.000 --> 00:13:09.000]  他說就是神在基督耶穌裡,
[00:13:09.000 --> 00:13:12.000]  從天上呼召我們去拿,
[00:13:12.000 --> 00:13:18.000]  神是發出一個呼召給所有在基督裡面的人,
[00:13:18.000 --> 00:13:20.000]  所有的頂子妹,所有的信徒,
[00:13:20.000 --> 00:13:23.000]  所有在基督裡面的,
[00:13:23.000 --> 00:13:25.000]  祂是邀請我們,
[00:13:25.000 --> 00:13:26.000]  不單單是得救,
[00:13:26.000 --> 00:13:28.000]  我們在基督裡面已經得救,
[00:13:28.000 --> 00:13:30.000]  祂還要給我們一件事,
[00:13:30.000 --> 00:13:31.000]  那件事是什麼呢?
[00:13:31.000 --> 00:13:33.000]  獎賞。
[00:13:33.000 --> 00:13:36.000]  原來是這裡清楚的告訴我們,
[00:13:36.000 --> 00:13:39.000]  神是有永恆的獎賞,
[00:13:39.000 --> 00:13:41.000]  是預了我們每一個去得的。
[00:13:41.000 --> 00:13:43.000]  基督也抓住我們,
[00:13:43.000 --> 00:13:45.000]  哎呀,不要這麼沒志氣,
[00:13:45.000 --> 00:13:47.000]  抓住我們去拿吧,
[00:13:47.000 --> 00:13:49.000]  你只要竭力追求,
[00:13:49.000 --> 00:13:52.000]  就會拿得到的了。
[00:13:52.000 --> 00:13:54.000]  所以親愛的頂子妹,
[00:13:54.000 --> 00:13:56.000]  原來是這樣的,這件事。
[00:13:56.000 --> 00:13:58.000]  整個誠信的路,原來就是,
[00:13:58.000 --> 00:14:01.000]  當我們去竭力去追求,
[00:14:01.000 --> 00:14:03.000]  我們的目標,
[00:14:03.000 --> 00:14:05.000]  我們一路一路要學習,
[00:14:05.000 --> 00:14:06.000]  要持基督,
[00:14:06.000 --> 00:14:08.000]  要認識基督,
[00:14:08.000 --> 00:14:10.000]  要跟祂走同一條路,
[00:14:10.000 --> 00:14:12.000]  到最終我們就可以拿到,
[00:14:12.000 --> 00:14:15.000]  神是邀請我們每一個去拿的,
[00:14:15.000 --> 00:14:19.000]  一個永恆的獎賞。
[00:14:19.000 --> 00:14:23.000]  我願意,我們都不要浪費了,
[00:14:23.000 --> 00:14:25.000]  辜負了三一神,
[00:14:25.000 --> 00:14:29.000]  對我們這一份的深恩厚愛。
[00:14:29.000 --> 00:14:32.000]  至於十三節,
[00:14:32.000 --> 00:14:34.000]  我們要看回十三節,
[00:14:34.000 --> 00:14:37.000]  當中保羅是告訴我們,
[00:14:37.000 --> 00:14:39.000]  他怎樣竭力追求呢?
[00:14:39.000 --> 00:14:41.000]  他有兩件事,
[00:14:41.000 --> 00:14:43.000]  第一,他是,
[00:14:43.000 --> 00:14:47.000]  首先,他不覺得自己已經很了得,
[00:14:47.000 --> 00:14:49.000]  第二就是,
[00:14:49.000 --> 00:14:51.000]  就算過去他多好,
[00:14:51.000 --> 00:14:54.000]  他說他是忘記背後,
[00:14:54.000 --> 00:14:57.000]  全力爭取面前的,
[00:14:57.000 --> 00:14:59.000]  無論他過去,
[00:14:59.000 --> 00:15:02.000]  他曾經迫不得基督徒,
[00:15:02.000 --> 00:15:03.000]  迫不得教會,
[00:15:03.000 --> 00:15:06.000]  這是他很羞愧的事,
[00:15:06.000 --> 00:15:08.000]  他視自己為罪魁,
[00:15:08.000 --> 00:15:09.000]  但是都擺開了,
[00:15:09.000 --> 00:15:11.000]  因為主已經原諒了他,
[00:15:11.000 --> 00:15:14.000]  無論保羅是在眾使徒當中,
[00:15:14.000 --> 00:15:16.000]  他是在外邦人,
[00:15:16.000 --> 00:15:18.000]  他是建立了多少的門徒,
[00:15:18.000 --> 00:15:19.000]  多少的教會,
[00:15:19.000 --> 00:15:22.000]  那些都不是他要留戀的東西,
[00:15:22.000 --> 00:15:24.000]  所以弟兄姊妹,
[00:15:24.000 --> 00:15:25.000]  忘記背後這一句,
[00:15:25.000 --> 00:15:27.000]  我們經常都聽到,
[00:15:27.000 --> 00:15:29.000]  甚至乎我在電視的廣告都聽過,
[00:15:29.000 --> 00:15:31.000]  忘記背後努力面前的,
[00:15:31.000 --> 00:15:33.000]  其實對於我們基督徒來說,
[00:15:33.000 --> 00:15:38.000]  就是我們竭力追求夢想的一個方法,
[00:15:38.000 --> 00:15:41.000]  我們不要被背後的成功或者失敗,
[00:15:41.000 --> 00:15:43.000]  拖垮了我們,
[00:15:43.000 --> 00:15:45.000]  讓我們裹足不前,
[00:15:45.000 --> 00:15:47.000]  另外就是,
[00:15:47.000 --> 00:15:50.000]  我們要看著我們的目標,
[00:15:50.000 --> 00:15:52.000]  我們大家都有同一個夢想,
[00:15:52.000 --> 00:15:54.000]  同一個目標,
[00:15:54.000 --> 00:15:56.000]  我們就是看著這個目標,
[00:15:56.000 --> 00:15:59.000]  用盡力向前走,
[00:15:59.000 --> 00:16:06.000]  今天比昨天更像基督,
[00:16:06.000 --> 00:16:10.000]  明天比今天更像基督,
[00:16:10.000 --> 00:16:13.000]  一點都不複雜,
[00:16:13.000 --> 00:16:16.000]  在這裡,
[00:16:16.000 --> 00:16:19.000]  神已經給了一切,
[00:16:19.000 --> 00:16:22.000]  我們可以跑這一場天國奪標賽,
[00:16:22.000 --> 00:16:25.000]  一切我們所需要都給了我們,
[00:16:25.000 --> 00:16:28.000]  我們怎樣能夠認識基督呢?
[00:16:28.000 --> 00:16:29.000]  不複雜,
[00:16:29.000 --> 00:16:30.000]  不神秘,
[00:16:30.000 --> 00:16:34.000]  神已經將祂寶貴的話語給了我們,
[00:16:34.000 --> 00:16:37.000]  是祂傳遞的一個啟示,
[00:16:37.000 --> 00:16:41.000]  我們只要今天比昨天,
[00:16:41.000 --> 00:16:43.000]  我們多走一步,
[00:16:43.000 --> 00:16:47.000]  細心察看神的話,
[00:16:47.000 --> 00:16:52.000]  而且我們今天盡力去實踐出來,
[00:16:52.000 --> 00:16:54.000]  到了明天,
[00:16:54.000 --> 00:16:58.000]  我們又去察看神的話,
[00:16:58.000 --> 00:17:00.000]  我們又去實踐出來,
[00:17:00.000 --> 00:17:04.000]  我們就成為一個今天比明天好,
[00:17:04.000 --> 00:17:10.000]  明天可以比今天更加好的,
[00:17:10.000 --> 00:17:14.000]  一個更像基督的成熟的人,
[00:17:14.000 --> 00:17:17.000]  在15到16節,
[00:17:17.000 --> 00:17:21.000]  他提醒我們,
[00:17:21.000 --> 00:17:26.000]  他說我們當中成熟的人都一樣要這樣,
[00:17:26.000 --> 00:17:28.000]  什麼叫成熟的人呢?
[00:17:28.000 --> 00:17:29.000]  其實在當時,
[00:17:29.000 --> 00:17:33.000]  肥臘比教會有一些律法主義派,
[00:17:33.000 --> 00:17:37.000]  他們認為信耶穌最穩妥的就是
[00:17:37.000 --> 00:17:39.000]  加上要行國禮,
[00:17:39.000 --> 00:17:40.000]  守律法,
[00:17:40.000 --> 00:17:42.000]  這樣就是完全了,
[00:17:42.000 --> 00:17:47.000]  所以他們覺得自己才是成熟高超的基督徒,
[00:17:47.000 --> 00:17:48.000]  保羅在這裡說,
[00:17:48.000 --> 00:17:50.000]  不是這樣,
[00:17:50.000 --> 00:17:53.000]  你們覺得自己成熟的,
[00:17:53.000 --> 00:17:57.000]  同樣都是一樣要今天比昨天好,
[00:17:57.000 --> 00:17:59.000]  明天比今天好,
[00:17:59.000 --> 00:18:02.000]  我們都一樣要竭力去追求,
[00:18:02.000 --> 00:18:06.000]  我們一樣要去望著那個目標,
[00:18:06.000 --> 00:18:10.000]  我們要找到耶穌基督叫我們找著的,
