
[00:00:00.000 --> 00:00:03.720]  我不知道你小時候有沒有試過
[00:02:43.120 --> 00:02:46.320]  就是從基列的提比斯來的先知
[00:02:46.320 --> 00:02:47.320]  對亞夏說
[00:02:47.320 --> 00:02:53.720]  我指著我所侍奉永活的耶和華以色列的神起誓
[00:02:53.720 --> 00:02:56.720]  且幾年若是沒有我的命令
[00:02:56.720 --> 00:03:00.720]  天不降路也不下雨
[00:03:00.720 --> 00:03:02.920]  如果大家熟悉舊約的話
[00:03:02.920 --> 00:03:06.120]  這節經文是極度震撼的
[00:03:06.120 --> 00:03:08.720]  先有幾個觀察
[00:03:08.720 --> 00:03:12.120]  我今天跟大家怎樣去看以利亞呢?
[00:03:12.120 --> 00:03:16.920]  以利亞是和所有先知一般的傳統
[00:03:16.920 --> 00:03:20.520]  全部反過來玩的
[00:03:20.520 --> 00:03:23.920]  第一個觀察就是
[00:03:23.920 --> 00:03:28.720]  以利亞沒有介紹他爸爸是誰
[00:03:28.720 --> 00:03:30.720]  只是說他從哪裡來
[00:03:30.720 --> 00:03:33.920]  小先知很多時候都會這樣
[00:03:33.920 --> 00:03:35.720]  不過以利亞不是小先知
[00:03:35.720 --> 00:03:37.120]  是大先知
[00:03:37.120 --> 00:03:39.520]  當然不是先知書的大先知
[00:03:39.520 --> 00:03:41.920]  是舊約守一子的先知
[00:03:41.920 --> 00:03:44.120]  竟然沒有告訴他爸爸是誰
[00:03:44.120 --> 00:03:46.120]  爸爸是誰是最後的名字
[00:03:46.120 --> 00:03:49.320]  第二就是一開始介紹以利亞
[00:03:49.320 --> 00:03:51.520]  是以利亞先說話的
[00:03:51.520 --> 00:03:53.120]  如果讀敘事文
[00:03:53.120 --> 00:03:56.920]  那個人物第一句說話是最重要的
[00:03:56.920 --> 00:04:02.720]  第二個觀察就是起誓
[00:04:02.720 --> 00:04:04.320]  很震撼的
[00:04:04.320 --> 00:04:06.720]  有多少個考考大家
[00:04:06.720 --> 00:04:08.120]  他們要考很久
[00:04:08.120 --> 00:04:10.120]  有多少聖經人物
[00:04:10.120 --> 00:04:12.720]  一開金口第一句說話就是起誓
[00:04:12.720 --> 00:04:14.720]  你們回去慢慢研究一下
[00:04:14.720 --> 00:04:17.320]  起誓是什麼意思呢?
[00:04:17.320 --> 00:04:19.720]  起誓就是怎樣呢?
[00:04:19.720 --> 00:04:21.520]  我們等一下會說起誓是什麼意思
[00:04:21.520 --> 00:04:24.720]  這個就是第二個震撼的地方
[00:04:24.720 --> 00:04:29.520]  之後給大家一個提示就是
[00:04:29.520 --> 00:04:31.920]  從來沒有一個先知
[00:04:31.920 --> 00:04:35.320]  他第一句說話是起誓
[00:04:35.320 --> 00:04:40.920]  第三就是用起誓來宣告審判
[00:04:40.920 --> 00:04:42.920]  從來都沒有見過
[00:04:42.920 --> 00:04:44.320]  宣告審判是什麼呢?
[00:04:44.320 --> 00:04:46.720]  耶和華如此說
[00:04:46.720 --> 00:04:48.320]  怎會起誓呢?
[00:04:48.320 --> 00:04:51.520]  用起誓來向阿蝦宣告
[00:04:51.520 --> 00:04:55.520]  如果明白起誓的時候就加多一個困難
[00:04:55.520 --> 00:04:58.920]  我所以侍奉永活的耶和華
[00:04:58.920 --> 00:05:02.320]  起誓從來都不會說我的
[00:05:02.320 --> 00:05:05.320]  起誓是形容神是誰
[00:05:05.320 --> 00:05:07.120]  不會有人這樣起誓的
[00:05:07.120 --> 00:05:09.120]  最後就是最震撼的
[00:05:09.120 --> 00:05:12.520]  他說這幾年如果沒有我的命令
[00:05:12.520 --> 00:05:14.520]  是不是印錯了?
[00:05:14.520 --> 00:05:16.920]  沒有耶和華的命令
[00:05:16.920 --> 00:05:20.520]  所以以利亞在表述方面
[00:05:20.520 --> 00:05:23.320]  他幾乎是和神同等的
[00:05:23.320 --> 00:05:26.320]  所以今天來到這裡
[00:05:26.320 --> 00:05:28.720]  如果要有學術命題的話
[00:05:28.720 --> 00:05:31.320]  跟一般傳統的看法不一樣
[00:05:31.320 --> 00:05:34.120]  沒有娛樂是以利亞的想法
[00:05:34.120 --> 00:05:38.120]  不是神吩咐以利亞宣告沒有娛樂
[00:05:38.120 --> 00:05:40.320]  沒有我的命令
[00:05:40.320 --> 00:05:41.920]  和合本是譯作什麼呢?
[00:05:41.920 --> 00:05:43.120]  不禱告
[00:05:43.120 --> 00:05:44.520]  哪有這麼大的差別?
[00:05:44.520 --> 00:05:46.120]  原文是最好的
[00:05:46.120 --> 00:05:49.520]  原文是沒有我口中的話
[00:05:49.520 --> 00:05:51.520]  和合本就說不成
[00:05:51.520 --> 00:05:53.120]  以利亞的命令
[00:05:53.120 --> 00:05:54.520]  那怎麼辦呢?
[00:05:54.520 --> 00:05:56.720]  他祈禱就有娛樂
[00:05:56.720 --> 00:05:58.320]  都是跟經文的
[00:05:58.320 --> 00:06:00.520]  新譯本就去到第二極端了
[00:06:00.520 --> 00:06:02.320]  就是沒有我的命令
[00:06:02.320 --> 00:06:06.120]  完全是以利亞自己的意思
[00:06:06.120 --> 00:06:08.720]  我想解釋什麼叫做「起誓」
[00:06:08.720 --> 00:06:13.120]  「起誓」的神學思想就是自我奏助
[00:06:13.120 --> 00:06:14.720]  什麼叫做自我奏助?
[00:06:14.720 --> 00:06:15.920]  自我奏助就是
[00:06:15.920 --> 00:06:17.520]  其實「起誓」裡面有一句話
[00:06:17.520 --> 00:06:18.920]  很多時候雖然沒有在這裡
[00:06:18.920 --> 00:06:21.520]  但是已經是包括了
[00:06:21.520 --> 00:06:22.520]  明白了
[00:06:22.520 --> 00:06:25.520]  怨神重重的降佛於我
[00:06:25.520 --> 00:06:26.720]  所以為什麼「起誓」就是這樣?
[00:06:26.720 --> 00:06:29.720]  「起誓」就是你要人相信你的說話
[00:06:29.720 --> 00:06:31.720]  然後神介入
[00:06:31.720 --> 00:06:33.720]  如果我的說話不成就
[00:06:33.720 --> 00:06:35.920]  神就會審判我
[00:06:35.920 --> 00:06:38.120]  簡單地說
[00:06:38.120 --> 00:06:40.920]  「起誓」有三個主要的目的
[00:06:40.920 --> 00:06:42.320]  第一個目的就是
[00:06:42.320 --> 00:06:44.320]  如果有人做了壞事
[00:06:44.320 --> 00:06:46.920]  你想知道是誰做的話
[00:06:46.920 --> 00:06:47.520]  就怎樣呢?
[00:06:47.520 --> 00:06:49.320]  你就向耶和華「起誓」
[00:06:49.320 --> 00:06:50.720]  如果有人偷了你的錢
[00:06:50.720 --> 00:06:51.720]  誰偷了我的錢
[00:06:51.720 --> 00:06:54.120]  那個就怨神重重降佛於他
[00:06:54.120 --> 00:06:55.320]  然後偷了錢的那個就說
[00:06:55.320 --> 00:06:57.320]  對不起,是我偷了錢
[00:06:57.320 --> 00:06:58.120]  這是什麼?
[00:06:58.120 --> 00:07:00.320]  這是《士師記》十七章
[00:07:00.320 --> 00:07:02.120]  是嗎?媽媽不見了錢
[00:07:02.120 --> 00:07:03.320]  然後媽媽說
[00:07:03.320 --> 00:07:05.720]  兒子,沒事,怨神祝福你
[00:07:05.720 --> 00:07:07.720]  這個要解釋的,不過不在這裡解釋
[00:07:07.720 --> 00:07:09.120]  然後第二個情況就是
[00:07:09.120 --> 00:07:11.520]  老公懷疑老婆出軌
[00:07:11.520 --> 00:07:12.520]  然後怎樣呢?
[00:07:12.520 --> 00:07:14.320]  老婆就要「起誓」了
[00:07:14.320 --> 00:07:16.320]  如果他沒有做到的時候
[00:07:16.320 --> 00:07:17.920]  就連生貴子
[00:07:17.920 --> 00:07:19.120]  不過如果做了的話
[00:07:19.120 --> 00:07:21.520]  就長穿肚爛
[00:07:21.520 --> 00:07:22.520]  這個呢?
[00:07:22.520 --> 00:07:22.920]  就是怎樣呢?
[00:07:22.920 --> 00:07:25.720]  就是要去找出懷疑
[00:07:25.720 --> 00:07:26.320]  是吧?
[00:07:26.320 --> 00:07:27.920]  所以要神去介入
[00:07:27.920 --> 00:07:29.920]  第三就是最常見的
[00:07:29.920 --> 00:07:30.520]  就是怎樣呢?
[00:07:30.520 --> 00:07:34.320]  就是那個人他立志肯定要做一件事
[00:07:34.320 --> 00:07:36.520]  然後他就自我規範
[00:07:36.520 --> 00:07:38.320]  就說我講過的事
[00:07:38.320 --> 00:07:39.920]  我必定做得到的
[00:07:39.920 --> 00:07:42.720]  這個就是令到人相信他
[00:07:42.720 --> 00:07:45.520]  這裡我就引了
[00:07:45.520 --> 00:07:49.120]  《聶王紀上》二章二十四節
[00:07:49.120 --> 00:07:52.720]  所羅門他要殺亞多尼亞的時候
[00:07:52.720 --> 00:07:54.720]  如果大家熟悉那個經文的話
[00:07:54.720 --> 00:07:56.320]  亞多尼亞是他的兄弟
[00:07:56.320 --> 00:07:57.520]  「篡位」
[00:07:57.520 --> 00:07:59.120]  他做了皇帝之後
[00:07:59.120 --> 00:08:01.920]  亞多尼亞竟然叫拔士巴
[00:08:01.920 --> 00:08:04.120]  問他拿爸爸的暖水袋
[00:08:04.120 --> 00:08:06.920]  所羅門乘機殺了他
[00:08:06.920 --> 00:08:09.920]  這裡說哪位建立了我
[00:08:09.920 --> 00:08:16.720]  使我坐在我父親大位的皇位上
[00:08:16.720 --> 00:08:21.320]  照他所應許的為我建立家室的起誓
[00:08:21.320 --> 00:08:22.520]  這個是「Champion」
[00:08:22.520 --> 00:08:25.720]  從來沒有聖經裡面的起誓是這麼長的
[00:08:25.720 --> 00:08:26.920]  什麼意思呢?
[00:08:26.920 --> 00:08:32.120]  起誓的形容神跟誓詞是絕對有關係的
[00:08:32.120 --> 00:08:36.120]  就是神放了所羅門在皇位上
[00:08:36.120 --> 00:08:38.520]  因為亞多尼亞不對的時候
[00:08:38.520 --> 00:08:40.120]  所以所羅門起誓說
[00:08:40.120 --> 00:08:40.920]  我必定要
[00:08:40.920 --> 00:08:43.920]  今天亞多尼亞必被處死
[00:08:43.920 --> 00:08:47.520]  他要強調他一定要做的事
[00:08:47.520 --> 00:08:50.120]  如果從這樣的角度來看
[00:08:50.120 --> 00:08:52.320]  「我所侍奉」
[00:08:52.320 --> 00:08:54.720]  為什麼以利亞說「我所侍奉」
[00:08:54.720 --> 00:08:56.520]  「我所侍奉」的原文是什麼?
[00:08:56.520 --> 00:08:59.120]  原文就是「我所站立」的意思
[00:08:59.120 --> 00:09:01.920]  「站立」的意思是怎樣?
[00:09:01.920 --> 00:09:05.120]  耶利米斯說
[00:09:05.120 --> 00:09:08.320]  不是所有先知都站立在耶和華面前的
[00:09:08.320 --> 00:09:12.120]  以利亞不是去形容耶和華是怎樣
[00:09:12.120 --> 00:09:15.120]  是形容祂在神面前怎樣服侍
[00:09:15.120 --> 00:09:16.120]  那是什麼意思?
[00:09:16.120 --> 00:09:18.120]  祂是先知中的先知
[00:09:18.120 --> 00:09:20.120]  最真實的先知
[00:09:20.120 --> 00:09:22.920]  而祂在耶和華面前說的話
[00:09:22.920 --> 00:09:24.920]  是必定成就的
[00:09:24.920 --> 00:09:26.720]  我又去查聖經
[00:09:26.720 --> 00:09:27.920]  「我所侍奉」
[00:09:27.920 --> 00:09:30.320]  用「我所侍奉」來起誓
[00:09:30.320 --> 00:09:32.520]  全本聖經只有兩個人
[00:09:32.520 --> 00:09:34.320]  一個就是以利亞
[00:09:34.320 --> 00:09:36.920]  第二個你應該猜到是誰
[00:09:36.920 --> 00:09:38.320]  祂的徒弟
[00:09:38.320 --> 00:09:39.720]  以利沙
[00:09:39.720 --> 00:09:41.520]  以利沙也是跟隨祂
[00:09:41.520 --> 00:09:43.320]  總共出現了四次
[00:09:43.320 --> 00:09:46.120]  但是以利亞是不是只有兩次起誓?
[00:09:46.120 --> 00:09:47.920]  以利沙是不是只有兩次起誓?
[00:09:47.920 --> 00:09:49.720]  當然不是
[00:09:49.720 --> 00:09:51.320]  有很多起誓
[00:09:51.320 --> 00:09:52.920]  但是在祂那麼多起誓之中
[00:09:52.920 --> 00:09:54.320]  只有兩次
[00:09:54.320 --> 00:09:57.120]  每人兩次說「我所侍奉」
[00:09:57.120 --> 00:09:58.920]  所以「我所侍奉」是什麼?
[00:09:58.920 --> 00:10:04.120]  「我所侍奉」就是用祂在神面前的站立
[00:10:04.120 --> 00:10:06.320]  祂在神面前的身份
[00:10:06.320 --> 00:10:11.320]  來宣告祂要做的事必定成就
[00:10:11.320 --> 00:10:16.720]  或者是神必定會成就祂所說的話
[00:10:16.720 --> 00:10:18.720]  既然四次那麼少
[00:10:18.720 --> 00:10:21.320]  就要跟大家看看經文
[00:10:21.320 --> 00:10:22.720]  十八章十五節
[00:10:22.720 --> 00:10:25.320]  十八章十五節是怎樣呢?
[00:10:25.320 --> 00:10:27.120]  就是我不知道大家是否記得
[00:10:27.120 --> 00:10:27.920]  俄巴底
[00:10:27.920 --> 00:10:31.920]  神叫以利亞在俄巴底面前去找阿罕
[00:10:31.920 --> 00:10:33.920]  然後俄巴底怕得腳也軟了
[00:10:33.920 --> 00:10:35.320]  然後以利亞說
[00:10:35.320 --> 00:10:36.520]  俄巴底說我走了
[00:10:36.520 --> 00:10:37.520]  你溜了去
[00:10:37.520 --> 00:10:38.920]  阿罕就殺了我
[00:10:38.920 --> 00:10:40.520]  然後以利亞怎樣說?
[00:10:40.520 --> 00:10:42.120]  極度強調的表達
[00:10:42.120 --> 00:10:44.720]  指著我所侍奉永活的耶和華起誓
[00:10:44.720 --> 00:10:46.920]  今天我必在阿罕面前出現
[00:10:46.920 --> 00:10:49.520]  俄巴底就相信以利亞
[00:10:49.520 --> 00:10:55.120]  而前面一節是神吩咐以利亞在俄巴底面前出現
[00:10:55.120 --> 00:10:56.920]  然後以利沙是怎樣呢?
[00:10:56.920 --> 00:10:58.320]  五章十六節
[00:10:58.320 --> 00:10:59.320]  以利沙一樣
[00:10:59.320 --> 00:11:00.720]  以利沙和乃曼
[00:11:00.720 --> 00:11:01.720]  記得乃曼
[00:11:01.720 --> 00:11:02.720]  他治好乃曼之後
[00:11:02.720 --> 00:11:04.720]  乃曼一定要送禮給他
[00:11:04.720 --> 00:11:05.720]  然後怎樣呢?
[00:11:05.720 --> 00:11:07.720]  如果他不起誓
[00:11:07.720 --> 00:11:09.720]  乃曼相信不會走
[00:11:09.720 --> 00:11:11.720]  他覺得一定會收他
[00:11:11.720 --> 00:11:15.320]  所以以利沙指著我所侍奉永活的耶和華起誓
[00:11:15.320 --> 00:11:17.120]  我決不收取任何禮物
[00:11:17.120 --> 00:11:20.920]  然後乃曼再三促請他被拒絕
[00:11:20.920 --> 00:11:21.920]  然後就走了
[00:11:21.920 --> 00:11:26.720]  是一個最強烈表達他立志要做的事情
[00:11:26.720 --> 00:11:28.520]  而最後一次
[00:11:28.520 --> 00:11:30.120]  以利沙起誓是甚麼呢?
[00:11:30.120 --> 00:11:31.720]  就是三章十四節
[00:11:31.720 --> 00:11:32.720]  獵王幾下
[00:11:32.720 --> 00:11:36.920]  以利沙說我指著我所侍奉萬君之耶和華起誓
[00:11:36.920 --> 00:11:39.920]  若不是看猶大王若沙法的情面
[00:11:39.920 --> 00:11:41.720]  我根本不會理會你
[00:11:41.720 --> 00:11:43.120]  上下文是說甚麼呢?
[00:11:43.120 --> 00:11:47.920]  上下文是說三國聯軍要打摩亞
[00:11:47.920 --> 00:11:49.520]  然後怎樣呢?
[00:11:49.520 --> 00:11:55.720]  以色列王來找以利沙
[00:11:55.720 --> 00:11:57.920]  叫以利沙給他一個預言
[00:11:57.920 --> 00:12:01.520]  以利沙說若不是看南國的情面
[00:12:01.520 --> 00:12:04.320]  即是北國的皇帝是壞人
[00:12:04.320 --> 00:12:06.920]  看著以利沙的情面的時候
[00:12:06.920 --> 00:12:09.720]  我給你一個預言
[00:12:09.720 --> 00:12:10.520]  然後怎樣呢?
[00:12:10.520 --> 00:12:11.320]  他說十五節
[00:12:11.320 --> 00:12:12.920]  現在你幫我找個琴師來
[00:12:12.920 --> 00:12:14.120]  琴師彈奏的時候
[00:12:14.120 --> 00:12:17.120]  耶和華的能力就臨到他身上
[00:12:17.120 --> 00:12:19.320]  以利亞就說神給他的說話
[00:12:19.320 --> 00:12:22.920]  我為甚麼要跟大家看這段經文呢?
[00:12:22.920 --> 00:12:26.320]  就是在我解經上主力說
[00:12:26.320 --> 00:12:29.320]  這裡是以利沙的想法
[00:12:29.320 --> 00:12:31.920]  不是耶和華的說臨到以利沙
[00:12:31.920 --> 00:12:35.720]  然後叫以利沙跟南北國的皇帝說一個預言
[00:12:35.720 --> 00:12:38.720]  而是以利沙出自自己
[00:12:38.720 --> 00:12:42.720]  當以利沙指著所侍奉的耶和華的時候
[00:12:42.720 --> 00:12:45.520]  神就背後他了
[00:12:45.520 --> 00:12:48.120]  神的能力就臨到以利沙
[00:12:48.120 --> 00:12:51.120]  所以這個就好像一個模特兒
[00:12:51.120 --> 00:12:56.320]  就說以利亞在阿哈面前
[00:12:56.320 --> 00:13:02.920]  來到說站在所侍奉的耶和華面前起誓
[00:13:02.920 --> 00:13:03.520]  是怎樣的?
[00:13:03.520 --> 00:13:05.720]  神是會背後他的
[00:13:05.720 --> 00:13:07.920]  我們有甚麼應用呢?
[00:13:07.920 --> 00:13:11.920]  以利沙為甚麼要在阿哈面前
[00:13:11.920 --> 00:13:14.720]  這樣起誓宣告呢?
[00:13:14.720 --> 00:13:18.720]  就是讓阿哈相信神的審判
[00:13:18.720 --> 00:13:20.320]  我反思就是
[00:13:20.320 --> 00:13:23.520]  今天大家可以說立場不一樣
[00:13:23.520 --> 00:13:27.920]  我是絕對相信COVID是神的審判
[00:13:27.920 --> 00:13:29.720]  但有很多人是不相信的
[00:13:29.720 --> 00:13:31.720]  我覺得很諷刺
[00:13:31.720 --> 00:13:33.920]  其實如果我們相信是神的審判
[00:13:33.920 --> 00:13:35.720]  我們的回應是不一樣的
[00:13:35.720 --> 00:13:38.920]  我有一個學生在另一間教會服侍
[00:13:38.920 --> 00:13:40.720]  在COVID的時候
[00:13:40.720 --> 00:13:42.720]  你知道封了的時候
[00:13:42.720 --> 00:13:44.320]  舉辦報道會
[00:13:44.320 --> 00:13:45.520]  在街頭
[00:13:45.520 --> 00:13:48.320]  然後去派物資的時候
[00:13:48.320 --> 00:13:50.520]  你知道一二百人來
[00:13:50.520 --> 00:13:52.720]  但有很多人信主
[00:13:52.720 --> 00:13:53.720]  為甚麼?
[00:13:53.720 --> 00:13:56.120]  信息就是因為神審判
[00:13:56.120 --> 00:13:57.520]  何等的諷刺
[00:13:57.520 --> 00:13:58.920]  未信主的人
[00:13:58.920 --> 00:14:01.720]  看到COVID都相信是神的審判
[00:14:01.720 --> 00:14:04.320]  但基督徒堅持不相信神的審判
[00:14:04.320 --> 00:14:07.320]  如果不是相信神的審判就不需要回應
[00:14:07.320 --> 00:14:10.520]  是巧合而已
[00:14:10.520 --> 00:14:13.320]  所以這是反思我們的神學
[00:14:13.320 --> 00:14:16.720]  我們對聖經的認識很影響我們的思維
[00:14:16.720 --> 00:14:19.320]  所以你們為甚麼要來神學院
[00:14:19.320 --> 00:14:21.320]  恩福神學院讀書
[00:14:21.320 --> 00:14:22.520]  就是這個原因
[00:14:22.520 --> 00:14:26.320]  就是要教你們聖經和神學
[00:14:26.320 --> 00:14:27.920]  所以我們應用是甚麼?
[00:14:27.920 --> 00:14:30.320]  我們應用是當神審判的時候
[00:14:30.320 --> 00:14:31.520]  我們怎樣去見證
[00:14:31.520 --> 00:14:34.920]  讓未信主的人能夠可以透過
[00:14:34.920 --> 00:14:37.920]  現在經濟下行
[00:14:37.920 --> 00:14:38.920]  我不知道大家覺得
[00:14:38.920 --> 00:14:42.520]  未來的日子越容易還是越難
[00:14:42.520 --> 00:14:44.120]  越難
[00:14:44.120 --> 00:14:46.920]  越難就是我們和未信主的人
[00:14:46.920 --> 00:14:49.520]  帶他們信主的機會越高
[00:14:49.520 --> 00:14:53.720]  我們展示從神而來的愛心
[00:14:53.720 --> 00:14:55.320]  為他祈禱
[00:14:55.320 --> 00:14:56.920]  在這裡問一個問題就是
[00:14:56.920 --> 00:15:01.320]  為甚麼以利亞說要無娛樂?
[00:15:01.320 --> 00:15:02.920]  答案很簡單
[00:15:02.920 --> 00:15:05.120]  巴力是雨水的神
[00:15:05.120 --> 00:15:08.720]  就是要證明雨水不是巴力賜
[00:15:08.720 --> 00:15:11.720]  雨水是耶和華所賜
[00:15:11.720 --> 00:15:15.320]  不過這裡想提兩個原文的字
[00:15:15.320 --> 00:15:18.320]  原來雨水在原文有兩個字
[00:15:18.320 --> 00:15:21.320]  第一個字叫做Mata
[00:15:21.320 --> 00:15:23.120]  Mata是甚麼呢?
[00:15:23.120 --> 00:15:24.320]  Mata就是雨水
[00:15:24.320 --> 00:15:27.920]  但Mata這個字只是在《生命記》出現
[00:15:27.920 --> 00:15:32.920]  《生命記》雨水只是用Mata這個字
[00:15:32.920 --> 00:15:35.520]  但有另一個雨水的字叫Gashem
[00:15:35.520 --> 00:15:37.920]  Gashem就是下雨
[00:15:37.920 --> 00:15:40.520]  那為甚麼要分兩個雨水的字呢?
[00:15:40.520 --> 00:15:44.720]  原來雨水是有神學意義的
[00:15:44.720 --> 00:15:48.520]  Mata這個字在《獵王記》
[00:15:48.520 --> 00:15:51.120]  《阿哈》即是以利亞故事出現了多少次?
[00:15:51.120 --> 00:15:52.520]  出現了兩次
[00:15:52.520 --> 00:15:55.320]  就是17章一節和18章一節
[00:15:55.320 --> 00:15:57.320]  然後說下大雨的那些
[00:15:57.320 --> 00:15:58.920]  是用另一個字
[00:15:58.920 --> 00:16:00.120]  那是甚麼意思呢?
[00:16:00.120 --> 00:16:04.520]  如果你知道《生命記》是整個舊約裏面的神學總綱
[00:16:04.520 --> 00:16:06.920]  整個舊約的神學都在《生命記》裏
[00:16:06.920 --> 00:16:08.520]  所以在《生命記》的神學裏
[00:16:08.520 --> 00:16:09.520]  雨水是甚麼呢?
[00:16:09.520 --> 00:16:12.920]  雨水就是神的祝福、神的供應
[00:16:12.920 --> 00:16:14.720]  那種的雨水
[00:16:14.720 --> 00:16:17.320]  不是平時下雨的雨水
[00:16:17.320 --> 00:16:20.920]  所以這裡用兩個字是非常震撼的
[00:16:20.920 --> 00:16:22.320]  那時候是怎樣呢?
[00:16:22.320 --> 00:16:25.920]  而當人信服神的時候
[00:16:25.920 --> 00:16:27.720]  就有Mata
[00:16:27.720 --> 00:16:30.520]  當人離開耶和華的時候
[00:16:30.520 --> 00:16:32.520]  神就不再降雨
[00:16:32.520 --> 00:16:34.120]  就沒有Mata
[00:16:34.120 --> 00:16:36.920]  然後第二個我這裡不明白的地方
[00:16:36.920 --> 00:16:41.320]  就是為甚麼是不降露也不下雨?
[00:16:41.320 --> 00:16:44.520]  應該是不下雨不降露
[00:16:44.520 --> 00:16:47.920]  沒有雨水重要還是沒有雨水重要?
[00:16:47.920 --> 00:16:50.320]  你有沒有人懂得回答我?
[00:16:50.320 --> 00:16:53.120]  當然沒有雨水,每個人都懂得回答
[00:16:53.120 --> 00:16:55.120]  錯了
[00:16:55.120 --> 00:16:57.920]  沒有露水是比較重要的
[00:16:57.920 --> 00:16:59.120]  知不知道為甚麼?
[00:16:59.120 --> 00:17:01.720]  有沒有人去過以色列?
[00:17:01.720 --> 00:17:02.920]  有人去過以色列
[00:17:02.920 --> 00:17:08.520]  如果你在死海旁邊的那些公路經過
[00:17:08.520 --> 00:17:10.520]  在我去的時候
[00:17:10.520 --> 00:17:13.920]  看到很多那些原地是種植的
[00:17:13.920 --> 00:17:16.720]  他們用東西鋪著植物
[00:17:16.720 --> 00:17:19.320]  然後控制了多少陽光
[00:17:19.320 --> 00:17:22.120]  那時候當然有些水灌溉
[00:17:22.120 --> 00:17:25.320]  生出來的植物種得不知多好
[00:17:25.320 --> 00:17:29.920]  而以色列露水是遠比雨水重要
[00:17:29.920 --> 00:17:30.720]  為甚麼?
