
[00:00:00.000 --> 00:00:02.040]  各位電影姊妹朋友,早晨
[00:10:56.380 --> 00:11:00.480]  當我們要走這條信心的道路的時候
[00:11:00.480 --> 00:11:02.520]  首先就是要
[00:11:02.520 --> 00:11:05.080]  不要被前類我們的罪
[00:11:05.080 --> 00:11:07.640]  或者是各樣的重擔
[00:11:07.640 --> 00:11:08.920]  去拖累我們
[00:11:08.920 --> 00:11:12.260]  就好像我們跑步
[00:11:12.260 --> 00:11:15.080]  如果那些真的跑得快的人是怎樣的?
[00:11:15.080 --> 00:11:17.620]  你見到他其實身上沒有什麼
[00:11:17.880 --> 00:11:19.660]  其他的裝備
[00:11:19.660 --> 00:11:24.020]  他可能一件背心一條短褲他就可以跑得很快,為什麼?
[00:11:24.020 --> 00:11:27.080]  因為他不需要有很多前類
[00:11:27.080 --> 00:11:29.140]  其實跑這條信心的道路
[00:11:29.140 --> 00:11:32.720]  希伯來西的作者說我們要放下那些可能
[00:11:32.720 --> 00:11:36.560]  影響我們或者前類我們一些的罪
[00:11:36.560 --> 00:11:38.860]  或者我們一些的重擔
[00:11:38.860 --> 00:11:43.980]  以致導致我們跑這條信心的道路裏面充滿著各樣的挑戰
[00:11:46.540 --> 00:11:51.660]  我們只有這樣去跑的時候,才能夠去跑到終點
[00:11:51.660 --> 00:11:57.560]  在《段落經文》裏面第十二章一到十七節裏面提到罪
[00:11:57.560 --> 00:11:59.100]  提到罪人
[00:11:59.100 --> 00:12:01.140]  亦都提到罪惡
[00:12:01.140 --> 00:12:07.540]  罪是被人的破壞和影響是非常深遠和深刻的
[00:12:07.540 --> 00:12:11.120]  所以需要耶穌的死去解決
[00:12:11.120 --> 00:12:12.660]  我們罪的問題
[00:12:13.680 --> 00:12:19.820]  但是這樣不代表我們信了耶穌,我們就免疫於罪對世界的影響
[00:12:19.820 --> 00:12:21.100]  和破壞
[00:12:21.100 --> 00:12:24.940]  人世裏面各式各樣的苦難
[00:12:24.940 --> 00:12:27.760]  令人陷入一種困惑
[00:12:27.760 --> 00:12:29.540]  或者是無奈裏面
[00:12:29.540 --> 00:12:32.360]  其實我們每一個信徒
[00:12:32.360 --> 00:12:34.160]  都不能夠避免的
[00:12:34.160 --> 00:12:40.820]  苦難來到我們身上,或者這個是神對我們在生命裏面一個很重要的
[00:12:40.820 --> 00:12:42.600]  信心的考驗
[00:12:43.620 --> 00:12:45.920]  但我們因著信的緣故
[00:12:45.920 --> 00:12:47.200]  這些苦難
[00:12:47.200 --> 00:12:49.000]  我們都能夠忍受
[00:12:49.000 --> 00:12:50.020]  為什麼呢
[00:12:50.020 --> 00:12:52.580]  除了提到那些
[00:12:52.580 --> 00:12:54.880]  好像魂取的見證人之外
[00:12:54.880 --> 00:13:00.000]  最重要的一樣東西就是我們能夠仰望那個信心的
[00:13:00.000 --> 00:13:03.080]  創始成終者耶穌
[00:13:03.080 --> 00:13:06.920]  什麼叫做信心的創始成終者耶穌呢
[00:13:06.920 --> 00:13:11.020]  即是表示耶穌就是我們信心的路上的先鋒
[00:13:11.020 --> 00:13:12.300]  和領導者
[00:13:13.060 --> 00:13:16.640]  亦都是我們在這個信心的長跑的過程裏面
[00:13:16.640 --> 00:13:19.460]  我們所仰望的終點
[00:13:19.460 --> 00:13:26.360]  因為耶穌親身示範了什麼叫做因信能夠忍受苦難
[00:13:26.360 --> 00:13:32.500]  在《亂亂經文》裏面,祂說仰望我們信心的創始成終者耶穌
[00:13:32.500 --> 00:13:35.840]  祂因為擺在前面的喜祿,就是怎樣
[00:13:35.840 --> 00:13:37.120]  祂能夠
[00:13:37.120 --> 00:13:40.700]  輕看羞辱忍受十字架的苦難
[00:13:40.700 --> 00:13:43.000]  這個意思就是
[00:13:43.260 --> 00:13:45.820]  我們知道耶穌其實在地上
[00:13:45.820 --> 00:13:49.160]  祂是忍受了十字架的苦難
[00:13:49.160 --> 00:13:51.460]  並且是各種的羞辱
[00:13:51.460 --> 00:13:55.820]  提到前面的喜祿,就是耶穌很知道
[00:13:55.820 --> 00:13:58.880]  祂能夠跨過這些羞辱和苦難之後
[00:13:58.880 --> 00:14:02.480]  就能夠完成到那個救贖的大功
[00:14:02.480 --> 00:14:04.520]  而被上帝接回
[00:14:04.520 --> 00:14:06.820]  坐在父上帝的右邊
[00:14:06.820 --> 00:14:11.680]  所以罪人當時對耶穌的頂撞和羞辱
[00:14:12.460 --> 00:14:17.580]  祂很知道祂所忍受的是為了救贖我們這一班人
[00:14:17.580 --> 00:14:21.680]  而承受那種極度的痛苦和屈辱
[00:14:21.680 --> 00:14:26.280]  耶穌能夠忍受祂的痛苦、忍受屈辱
[00:14:26.280 --> 00:14:29.600]  甚至在苦難裏面那種的絕望
[00:14:29.600 --> 00:14:33.700]  是因為祂對父神有一種信在裏面
[00:14:33.700 --> 00:14:38.320]  親愛的弟兄姊妹,如果今天說我們的人生裏面
[00:14:39.340 --> 00:14:42.680]  是少不免會遇到一些不如意的地方
[00:14:42.680 --> 00:14:44.200]  甚至我們在這裏說
[00:14:44.200 --> 00:14:46.000]  是一些羞辱
[00:14:46.000 --> 00:14:47.780]  甚至是苦難的時候
[00:14:47.780 --> 00:14:51.380]  這些事情似乎我們在人生裏面都不能夠避免的
[00:14:51.380 --> 00:14:54.440]  問題是我們有些什麼的資源
[00:14:54.440 --> 00:14:56.500]  讓我們可以承載
[00:14:56.500 --> 00:14:57.520]  這些事情
[00:14:57.520 --> 00:14:59.300]  而不至被這些
[00:14:59.300 --> 00:15:00.080]  苦難
[00:15:00.080 --> 00:15:04.180]  拖累我們的生命裏面的信心的成長呢?
[00:15:04.180 --> 00:15:07.240]  我不知道弟兄姊妹,你今天
[00:15:07.500 --> 00:15:09.300]  面對在你人生裏面
[00:15:09.300 --> 00:15:11.340]  是什麼的挑戰
[00:15:11.340 --> 00:15:14.940]  或者是你覺得有什麼地方是令到你很難去
[00:15:14.940 --> 00:15:15.960]  跨過的
[00:15:15.960 --> 00:15:22.100]  你要知道這些是上帝讓我們在人生裏面必要面對的事情
[00:15:22.100 --> 00:15:24.920]  但是耶穌怎樣去面對
[00:15:24.920 --> 00:15:27.740]  怎樣用信心去面對
[00:15:27.740 --> 00:15:31.820]  這個就成為我們面對苦難一個很重要的弱勢
[00:15:31.820 --> 00:15:36.160]  我們去到這段經文第二個段落
[00:15:36.160 --> 00:15:38.720]  也是比較長和重要的篇幅
[00:15:38.720 --> 00:15:42.520]  題目就是「因信承受管教」
[00:15:42.520 --> 00:15:46.400]  我們一起讀第四到第十一節
[00:15:46.400 --> 00:15:49.220]  你們與罪惡爭鬥
[00:15:49.220 --> 00:15:52.540]  還沒有抵抗到流血的地步
[00:15:52.540 --> 00:15:55.360]  你們又忘了神勸你們
[00:15:55.360 --> 00:15:58.420]  如同勸兒女的那些話說
[00:15:58.420 --> 00:16:01.760]  我兒啊,不可輕看主的管教
[00:16:01.760 --> 00:16:05.080]  被他責備的時候不可灰心
[00:16:05.600 --> 00:16:07.120]  因為主所愛的
[00:16:07.120 --> 00:16:08.660]  他必管教
[00:16:08.660 --> 00:16:12.240]  又鞭打他所接納的每一個孩子
[00:16:12.240 --> 00:16:14.560]  為了受管教
[00:16:14.560 --> 00:16:16.080]  你們要忍受
[00:16:16.080 --> 00:16:19.160]  神待你們如同待兒女
[00:16:19.160 --> 00:16:22.480]  哪有兒女不被父親管教的呢
[00:16:22.480 --> 00:16:26.580]  管教原是眾兒女共同所領受的
[00:16:26.580 --> 00:16:28.880]  你們若不受管教
[00:16:28.880 --> 00:16:30.680]  就是私生子
[00:16:30.680 --> 00:16:32.220]  不是兒女了
[00:16:32.720 --> 00:16:36.800]  再者,我們曾有肉身之父管教我們
[00:16:36.800 --> 00:16:39.360]  我們尚且敬重他
[00:16:39.360 --> 00:16:41.420]  何況靈性之父
[00:16:41.420 --> 00:16:45.760]  我們豈不更當馴服他而得生命嗎
[00:16:45.760 --> 00:16:51.140]  肉身之父都是短時間隨己意管教我們
[00:16:51.140 --> 00:16:54.220]  唯有靈性之父管教我們
[00:16:54.220 --> 00:16:56.260]  是要我們得益處
[00:16:56.260 --> 00:16:59.340]  使我們在他的聖潔上有份
[00:16:59.840 --> 00:17:03.180]  凡管教的事當時不覺得快樂
[00:17:03.180 --> 00:17:04.960]  反覺得痛苦
[00:17:04.960 --> 00:17:08.040]  後來卻為那經過鍛鍊的人
[00:17:08.040 --> 00:17:10.340]  結出平安的果子
[00:17:10.340 --> 00:17:12.400]  就是義的果子
[00:17:12.400 --> 00:17:16.480]  這段是十二章裏面比較長的經文
[00:17:16.480 --> 00:17:19.040]  大家看到有一個字是特別出現很多次的
[00:17:19.040 --> 00:17:21.100]  就是管教了沒錯了
[00:17:21.100 --> 00:17:25.960]  管教這個字其實在新約裏面都不多出現的
[00:17:25.960 --> 00:17:29.040]  其實在新約裏面就集中在
[00:17:29.280 --> 00:17:32.100]  希伯來書第十二章出現管教這個字
[00:17:32.100 --> 00:17:36.200]  但是管教這個意思
[00:17:36.200 --> 00:17:37.480]  在舊約
[00:17:37.480 --> 00:17:39.780]  不知道大家知不知道在哪裏最多出現呢
[00:17:39.780 --> 00:17:45.680]  不知道可能不太熟悉聖經
[00:17:45.680 --> 00:17:47.200]  是針研
[00:17:47.200 --> 00:17:51.040]  針研是最多出現管教這個字
[00:17:51.040 --> 00:17:54.880]  我們知道針研是舊約裏面的智慧書
[00:17:55.400 --> 00:18:00.780]  而作者特別多提到管教即是說在舊約的時代
[00:18:00.780 --> 00:18:04.620]  或者是當時希伯來的文化裏面管教是他們一個很
[00:18:04.620 --> 00:18:06.920]  重要人生裏面的一個功課
[00:18:06.920 --> 00:18:10.500]  但是到了新約我們發現是少了提的
[00:18:10.500 --> 00:18:15.120]  為什麼呢因為在新約作者裏面他們對管教
[00:18:15.120 --> 00:18:18.180]  有另外一個解釋但是希伯來書的作者
[00:18:18.180 --> 00:18:22.540]  就用了很多篇幅講到關於管教我們今天就看看
[00:18:22.540 --> 00:18:23.560]  究竟他
[00:18:23.820 --> 00:18:26.120]  為什麼要這麼多講到管教
[00:18:26.120 --> 00:18:29.700]  承接第一至第三節作者
[00:18:29.700 --> 00:18:34.820]  提醒我們要很仔細思想耶穌如何去忍受
[00:18:34.820 --> 00:18:36.620]  他的羞辱和苦難
[00:18:36.620 --> 00:18:39.940]  我們就不至於心灰意冷
[00:18:39.940 --> 00:18:44.560]  耶穌能夠忍受過去成為我們的榜樣因為我們今天和
[00:18:44.560 --> 00:18:46.860]  罪惡的抵抗和爭鬥
[00:18:46.860 --> 00:18:50.960]  的程度是遠遠不及耶穌這個是第十二章
[00:18:51.200 --> 00:18:54.000]  的第四第五節裏面提到
[00:18:54.000 --> 00:18:56.060]  他說我們今天和罪惡的
[00:18:56.060 --> 00:18:57.600]  爭鬥抵抗
[00:18:57.600 --> 00:19:01.940]  遠遠不及耶穌因為耶穌為了抵抗罪惡
[00:19:01.940 --> 00:19:03.480]  去到一個什麼地步啊
[00:19:03.480 --> 00:19:06.800]  他是去到一個流血和
[00:19:06.800 --> 00:19:08.600]  失去生命的地步
[00:19:08.600 --> 00:19:10.140]  所以他就說
[00:19:10.140 --> 00:19:13.980]  我們這班的信徒啊都未至於去到耶穌
[00:19:13.980 --> 00:19:16.540]  去忍受苦難去到一個這樣的地步
[00:19:16.540 --> 00:19:17.820]  我們都是
[00:19:18.080 --> 00:19:23.720]  整籠為了我們人生裏面一些的痛苦一些的試探我們覺得很難受
[00:19:23.720 --> 00:19:26.540]  但都未至於去到耶穌的地步
[00:19:26.540 --> 00:19:29.860]  之後作者再帶出關於罪的
[00:19:29.860 --> 00:19:32.160]  關於罪的相關課題
[00:19:32.160 --> 00:19:33.700]  就是管教
[00:19:33.700 --> 00:19:35.740]  希伯來書的作者
[00:19:35.740 --> 00:19:40.860]  他教導我們如何去處理我們人生裏面一些關於罪的問題
[00:19:40.860 --> 00:19:43.940]  他認為一個很重要的方法就是管教
[00:19:44.700 --> 00:19:50.340]  所以希伯來書的作者這裏也是引用了《針研》的第三章11到12節
[00:19:50.340 --> 00:19:54.180]  那裏說:我疑不可輕看耶和華的管教
[00:19:54.180 --> 00:19:57.000]  亦都不可厭煩他的責備
[00:19:57.000 --> 00:20:01.860]  管教這個字原文Pedia這個字
[00:20:01.860 --> 00:20:05.180]  其實中文就譯為管教
[00:20:05.180 --> 00:20:06.980]  英文有discipline的意思
[00:20:06.980 --> 00:20:11.320]  其實這個字會隨著作者用在不同的地方
[00:20:11.320 --> 00:20:14.140]  有正面或者負面的意思
[00:20:14.400 --> 00:20:16.200]  正面管教的意思是什麼呢
[00:20:16.200 --> 00:20:17.480]  就是訓練他
[00:20:17.480 --> 00:20:18.760]  教養他
[00:20:18.760 --> 00:20:19.780]  指導他
[00:20:19.780 --> 00:20:20.800]  紀律他
[00:20:20.800 --> 00:20:23.880]  負面的意思就是懲治他
[00:20:23.880 --> 00:20:25.160]  處分他
[00:20:25.160 --> 00:20:28.740]  我相信在座大家都經歷過這些管教
[00:20:28.740 --> 00:20:31.820]  有沒有經歷過管教正面的意思
[00:20:31.820 --> 00:20:32.840]  有吧
[00:20:32.840 --> 00:20:35.400]  有沒有經歷過管教負面的意思
[00:20:35.400 --> 00:20:36.940]  都一樣有吧
[00:20:36.940 --> 00:20:44.360]  我自己小時候都是爸爸媽媽一定管教的,我媽媽今天坐在這裏,我小時候都經常被她打
[00:20:45.120 --> 00:20:46.140]  其實我們
[00:20:46.140 --> 00:20:49.980]  以前的人不是很懂得管教的
[00:20:49.980 --> 00:20:53.320]  可能在座做父母現在好一點
[00:20:53.320 --> 00:20:59.200]  但舊一代的父母很多時候都未必是很懂得管教兒女
[00:20:59.200 --> 00:21:02.780]  因為很多限制,因為他們要謀生
[00:21:02.780 --> 00:21:05.860]  要工作,其實沒什麼時間去
[00:21:05.860 --> 00:21:09.180]  管教自己的子女,又或者不懂得管教
[00:21:09.180 --> 00:21:12.000]  所以我們小時候是怎樣呢
[00:21:12.000 --> 00:21:13.800]  藤條炆豬肉
[00:21:14.060 --> 00:21:19.440]  即是你不開心就打,你不吃就打,沒得吃,我們是這樣的
[00:21:19.440 --> 00:21:22.520]  但現在就有些不同了
[00:21:22.520 --> 00:21:26.620]  今天對管教是有少少不同的看法
[00:21:26.620 --> 00:21:29.420]  今日我們見到有些新聞
[00:21:29.420 --> 00:21:32.760]  到現在都有出現,王大仙一個的婦人
[00:21:32.760 --> 00:21:37.620]  因為她用藤條打兒子,打到他的肩膀紅了
[00:21:37.620 --> 00:21:41.460]  其實這些很小兒科,我們小時候經常被人打到瘀青
[00:21:41.720 --> 00:21:44.540]  但她被人打到肩膀紅了,然後她的兒子怎樣
[00:21:44.540 --> 00:21:46.320]  竟然去報警
[00:21:46.320 --> 00:21:48.380]  去報警
[00:21:48.380 --> 00:21:50.940]  之後媽媽就
[00:21:50.940 --> 00:21:53.240]  懷疑因為管教的問題
[00:21:53.240 --> 00:21:56.060]  就被涉嫌對所看管的兒童
