
[00:00:00.000 --> 00:00:04.000]  我剛才敬拜一開始
[00:03:26.000 --> 00:03:29.000]  蘇羅行路將到大馬士革
[00:03:29.000 --> 00:03:31.000]  忽然從天上發光
[00:03:31.000 --> 00:03:33.000]  四面照著他
[00:03:33.000 --> 00:03:34.000]  他就突然在地
[00:03:34.000 --> 00:03:36.000]  聽見有聲音對他說
[00:03:36.000 --> 00:03:40.000]  蘇羅!蘇羅!你為什麼逼白我?
[00:03:40.000 --> 00:03:43.000]  主啊!你是誰?
[00:03:43.000 --> 00:03:47.000]  主說:我就是你所逼白的耶穌
[00:03:47.000 --> 00:03:49.000]  起來進城去
[00:03:49.000 --> 00:03:52.000]  你所當做的事必有人告訴你
[00:03:52.000 --> 00:03:54.000]  同行的人站在那裡
[00:03:54.000 --> 00:03:56.000]  說不出話來
[00:03:56.000 --> 00:03:59.000]  聽見聲音卻看不見人
[00:03:59.000 --> 00:04:01.000]  蘇羅從地上起來
[00:04:01.000 --> 00:04:02.000]  睜開眼睛
[00:04:02.000 --> 00:04:04.000]  竟不能看見什麼
[00:04:04.000 --> 00:04:06.000]  有人拉他的手
[00:04:06.000 --> 00:04:08.000]  令他進了大馬士革
[00:04:08.000 --> 00:04:10.000]  今日不能看見
[00:04:10.000 --> 00:04:12.000]  也不吃也不喝
[00:04:12.000 --> 00:04:13.000]  當下在大馬士革
[00:04:13.000 --> 00:04:16.000]  有一個門徒名叫阿拿尼亞
[00:04:16.000 --> 00:04:18.000]  主在意象中對他說
[00:04:18.000 --> 00:04:20.000]  阿拿尼亞
[00:04:20.000 --> 00:04:23.000]  他說:主啊!我在這裡
[00:04:23.000 --> 00:04:26.000]  主對他說:起來!往直街去
[00:04:26.000 --> 00:04:29.000]  在猶大的家裡訪問一個大素人
[00:04:29.000 --> 00:04:31.000]  名叫蘇羅
[00:04:31.000 --> 00:04:32.000]  他正禱告
[00:04:32.000 --> 00:04:35.000]  又看見了一個人名叫阿拿尼亞
[00:04:35.000 --> 00:04:37.000]  主來按手在他身上
[00:04:37.000 --> 00:04:39.000]  叫他能看見
[00:04:39.000 --> 00:04:42.000]  阿拿尼亞回答說:主啊!
[00:04:42.000 --> 00:04:44.000]  我聽見許多人說
[00:04:44.000 --> 00:04:46.000]  這人怎樣在耶路撒冷
[00:04:46.000 --> 00:04:48.000]  多多苦害你的聖徒
[00:04:48.000 --> 00:04:50.000]  並且他在這裡
[00:04:50.000 --> 00:04:52.000]  有從祭司掌得來的權柄
[00:04:52.000 --> 00:04:55.000]  捆綁一切求告你名的人
[00:04:55.000 --> 00:04:58.000]  主對阿拿尼亞說:你只管去
[00:04:58.000 --> 00:05:00.000]  他是我所揀選的器皿
[00:05:00.000 --> 00:05:02.000]  要在外邦人和君王
[00:05:02.000 --> 00:05:05.000]  並以色列人面前宣揚我的名
[00:05:05.000 --> 00:05:07.000]  我也要指示他
[00:05:07.000 --> 00:05:10.000]  為我的名必須受許多苦難
[00:05:10.000 --> 00:05:13.000]  阿拿尼亞就去了進入那家
[00:05:13.000 --> 00:05:15.000]  把手按在蘇羅身上
[00:05:15.000 --> 00:05:17.000]  說:兄弟蘇羅
[00:05:17.000 --> 00:05:20.000]  在你來的路上向你顯現的主
[00:05:20.000 --> 00:05:21.000]  就是耶穌
[00:05:21.000 --> 00:05:24.000]  他打發我來叫你能看見
[00:05:24.000 --> 00:05:26.000]  又被聖靈充滿
[00:05:26.000 --> 00:05:28.000]  蘇羅的眼睛上
[00:05:28.000 --> 00:05:31.000]  好像有輪蠟黑掉下來
[00:05:31.000 --> 00:05:33.000]  他就能看見
[00:05:33.000 --> 00:05:35.000]  於是起來受了洗
[00:05:35.000 --> 00:05:39.000]  吃過飯就見葬了
[00:05:39.000 --> 00:05:49.000]  這段經文說到
[00:05:49.000 --> 00:05:51.000]  蘇羅的生命改變
[00:05:51.000 --> 00:05:53.000]  從領受異象
[00:05:53.000 --> 00:05:55.000]  到活出使命
[00:05:55.000 --> 00:05:57.000]  我可以將這段聖經
[00:05:57.000 --> 00:06:00.000]  分作五個階段
[00:06:01.000 --> 00:06:05.000]  看見蘇羅如何一步一步被主改變
[00:06:05.000 --> 00:06:07.000]  我們按著每一個階段
[00:06:07.000 --> 00:06:09.000]  反省我們的生命
[00:06:09.000 --> 00:06:12.000]  從中學習
[00:06:12.000 --> 00:06:15.000]  原來蘇羅的第一個階段
[00:06:15.000 --> 00:06:18.000]  他在一個無知的世界
[00:06:18.000 --> 00:06:20.000]  因為一到二節
[00:06:20.000 --> 00:06:24.000]  他講的是恐嚇
[00:06:24.000 --> 00:06:26.000]  威嚇的說話
[00:06:26.000 --> 00:06:28.000]  要去見大祭司
[00:06:28.000 --> 00:06:31.000]  要去得到准許
[00:06:31.000 --> 00:06:33.000]  去捉拿那些門徒
[00:06:33.000 --> 00:06:36.000]  在保羅當時叫蘇羅
[00:06:36.000 --> 00:06:38.000]  這個階段的生命
[00:06:38.000 --> 00:06:41.000]  雖然充滿很多人生計劃
[00:06:41.000 --> 00:06:43.000]  他有熱心
[00:06:43.000 --> 00:06:45.000]  他有目標
[00:06:45.000 --> 00:06:47.000]  他甚至有成就
[00:06:47.000 --> 00:06:50.000]  他可以去到大祭司這麼高級的地方
[00:06:50.000 --> 00:06:53.000]  獲取這個權定
[00:06:53.000 --> 00:06:56.000]  即是說他在做大事
[00:06:56.000 --> 00:06:59.000]  但在這個時候的他
[00:06:59.000 --> 00:07:03.000]  是否真的知道自己在做甚麼呢?
[00:07:03.000 --> 00:07:07.000]  當主向他顯現的時候
[00:07:07.000 --> 00:07:08.000]  他說甚麼?
[00:07:08.000 --> 00:07:11.000]  他說:主啊!你是誰?
[00:07:11.000 --> 00:07:13.000]  你是誰?
[00:07:13.000 --> 00:07:15.000]  這告訴我們知道
[00:07:15.000 --> 00:07:17.000]  在那一刻的蘇羅
[00:07:17.000 --> 00:07:20.000]  在他那個階段的他
[00:07:20.000 --> 00:07:22.000]  其實他雖然滿有熱心
[00:07:22.000 --> 00:07:23.000]  做很多事情
[00:07:23.000 --> 00:07:24.000]  很忙
[00:07:24.000 --> 00:07:26.000]  也有目標
[00:07:26.000 --> 00:07:27.000]  甚至有成就
[00:07:27.000 --> 00:07:30.000]  但其實他似乎不是很知道
[00:07:30.000 --> 00:07:32.000]  他自己是為了甚麼
[00:07:32.000 --> 00:07:35.000]  和為了誰來做這些事情
[00:07:35.000 --> 00:07:38.000]  好像有少許亂打亂撞
[00:07:38.000 --> 00:07:41.000]  甚至我們可以說
[00:07:41.000 --> 00:07:43.000]  弟兄姊妹不知道
[00:07:43.000 --> 00:07:48.000]  如果主耶穌向你顯現的時候
[00:07:48.000 --> 00:07:51.000]  到底我們這個問題
[00:07:51.000 --> 00:07:54.000]  我們會否說:主啊!你是誰?
[00:07:54.000 --> 00:07:56.000]  在我一生裏
[00:07:56.000 --> 00:07:59.000]  我這麼努力的時候
[00:07:59.000 --> 00:08:01.000]  我會否仍然在問
[00:08:01.000 --> 00:08:04.000]  其實我這一切是為了甚麼呢?
[00:08:04.000 --> 00:08:08.000]  年輕人都非常勤勞和積極
[00:08:08.000 --> 00:08:11.000]  努力讀書、考牌
[00:08:11.000 --> 00:08:13.000]  找工作、升職
[00:08:13.000 --> 00:08:15.000]  找更好的工作
[00:08:15.000 --> 00:08:16.000]  存錢買房子
[00:08:16.000 --> 00:08:19.000]  甚至可能你出來工作不久
[00:08:19.000 --> 00:08:21.000]  就已經有人向你提議
[00:08:21.000 --> 00:08:23.000]  要計劃退休
[00:08:23.000 --> 00:08:25.000]  說得很長遠
[00:08:25.000 --> 00:08:28.000]  我們很拼命來生活
[00:08:28.000 --> 00:08:31.000]  拼命來賺錢
[00:08:31.000 --> 00:08:34.000]  我們很少停下來去問
[00:08:34.000 --> 00:08:35.000]  到底我這一切
[00:08:35.000 --> 00:08:37.000]  其實是為了誰而做?
[00:08:37.000 --> 00:08:39.000]  是為了甚麼呢?
[00:08:39.000 --> 00:08:44.000]  我得到了又如何呢?
[00:08:44.000 --> 00:08:46.000]  正常人就覺得
[00:08:46.000 --> 00:08:48.000]  這樣就是人生
[00:08:48.000 --> 00:08:51.000]  就不會再說甚麼異象
[00:08:51.000 --> 00:08:53.000]  甚麼使命
[00:08:53.000 --> 00:08:54.000]  這是現實
[00:08:54.000 --> 00:08:56.000]  我好好處理好
[00:08:56.000 --> 00:08:58.000]  已經夠了
[00:08:58.000 --> 00:09:01.000]  所以正常人多數都不會突然去問
[00:09:01.000 --> 00:09:04.000]  去想異象和使命
[00:09:04.000 --> 00:09:06.000]  他人生會否有這些東西
[00:09:06.000 --> 00:09:08.000]  所以為甚麼
[00:09:08.000 --> 00:09:10.000]  為甚麼像素來這個人
[00:09:10.000 --> 00:09:13.000]  他需要被主光照
[00:09:13.000 --> 00:09:15.000]  他需要被主光照呢?
[00:09:15.000 --> 00:09:17.000]  一個人才會去想
[00:09:17.000 --> 00:09:19.000]  異象和使命
[00:09:19.000 --> 00:09:21.000]  如果沒有被主光照
[00:09:21.000 --> 00:09:23.000]  可能他仍然繼續覺得
[00:09:23.000 --> 00:09:25.000]  那些是他人生的目標
[00:09:25.000 --> 00:09:26.000]  他做了那些
[00:09:26.000 --> 00:09:30.000]  但仍然似乎都在一種無知的狀態裏
[00:09:30.000 --> 00:09:34.000]  所以去到第二個階段
[00:09:34.000 --> 00:09:36.000]  就是光照
[00:09:36.000 --> 00:09:41.000]  蘇羅正在走路上大馬士革
[00:09:41.000 --> 00:09:43.000]  正在去這個地方
[00:09:43.000 --> 00:09:46.000]  他在途中被主光照
[00:09:46.000 --> 00:09:48.000]  在光裏面他見到的
[00:09:48.000 --> 00:09:50.000]  是主他自己
[00:09:50.000 --> 00:09:53.000]  經文九章二十七節都告訴我們
[00:09:53.000 --> 00:09:58.000]  他在光中見到主耶穌
[00:09:58.000 --> 00:10:02.000]  我們很多時候
[00:10:02.000 --> 00:10:04.000]  嘗試去感受
[00:10:04.000 --> 00:10:08.000]  我都很想像保羅一樣被光照
[00:10:08.000 --> 00:10:12.000]  我的人生都很迷迷糊糊
[00:10:12.000 --> 00:10:13.000]  都不知道自己在做甚麼
[00:10:13.000 --> 00:10:15.000]  最好光照一照下來
[00:10:15.000 --> 00:10:17.000]  讓我全都醒神
[00:10:17.000 --> 00:10:19.000]  讓我知道我下一步要怎樣做
[00:10:19.000 --> 00:10:21.000]  我怎樣去做決定等等
[00:10:21.000 --> 00:10:24.000]  但我們看到這段聖經
[00:10:24.000 --> 00:10:28.000]  原來這個光是很厲害的
[00:10:28.000 --> 00:10:35.000]  這個光是會令到保羅見不到東西
[00:10:35.000 --> 00:10:40.000]  這個光是令到他又不吃又不喝
[00:10:40.000 --> 00:10:42.000]  三天這麼多
[00:10:43.000 --> 00:10:46.000]  這個光是一個怎樣的光呢
[00:10:46.000 --> 00:10:48.000]  我在想
[00:10:48.000 --> 00:10:50.000]  我們想的光就是
[00:10:50.000 --> 00:10:52.000]  正呀 曬太陽很舒服
[00:10:52.000 --> 00:10:55.000]  主呀 你光照我吧 光照我吧
[00:10:55.000 --> 00:10:57.000]  點醒我吧
[00:10:57.000 --> 00:11:00.000]  但原來這個光對於蘇羅來說
[00:11:00.000 --> 00:11:05.000]  是一個衝擊他人生的光
[00:11:05.000 --> 00:11:08.000]  衝擊他人生的一道光
[00:11:08.000 --> 00:11:10.000]  所以弟兄姊妹
[00:11:10.000 --> 00:11:14.000]  當我們願意為主
[00:11:14.000 --> 00:11:16.000]  即被主光照
[00:11:16.000 --> 00:11:19.000]  主呀 你向我說話 你向我顯現
[00:11:19.000 --> 00:11:21.000]  你光照我的時候
[00:11:21.000 --> 00:11:27.000]  其實這個光是會對我們的人生造成很大的衝擊
[00:11:27.000 --> 00:11:30.000]  價值觀的衝擊
[00:11:30.000 --> 00:11:32.000]  優先次序的衝擊
[00:11:32.000 --> 00:11:34.000]  這個衝擊是甚麼呢
[00:11:34.000 --> 00:11:36.000]  原來你回想你的人生
[00:11:36.000 --> 00:11:39.000]  你以為以前做的事很有意義
[00:11:39.000 --> 00:11:43.000]  但原來可能這一刻主要告訴你
[00:11:43.000 --> 00:11:45.000]  你不是為那些事
[00:11:45.000 --> 00:11:49.000]  或者不是單單為那些事來得到滿足
[00:11:49.000 --> 00:11:51.000]  不是單單為那些事去活
[00:11:51.000 --> 00:11:56.000]  甚至可能你以往做的事可能都是錯的
[00:11:56.000 --> 00:12:01.000]  我相信這個正正就是保羅他在不能看見的三天
[00:12:01.000 --> 00:12:03.000]  也不喝不吃的時候
[00:12:03.000 --> 00:12:07.000]  他不斷反省 不斷去想
[00:12:07.000 --> 00:12:12.000]  不斷受到衝擊的狀況
[00:12:12.000 --> 00:12:16.000]  這道光令到他這樣
[00:12:16.000 --> 00:12:23.000]  所以原來他在這段時間最重要的是甚麼呢
[00:12:23.000 --> 00:12:25.000]  經文十一節告訴我們
[00:12:25.000 --> 00:12:31.000]  原來當時素羅在那段時間他只在那裡禱告
[00:12:31.000 --> 00:12:34.000]  原來在禱告的裏面我們是做甚麼
[00:12:34.000 --> 00:12:37.000]  我們是不斷重整自己
[00:12:37.000 --> 00:12:41.000]  剛才領師也有說放下自己
[00:12:41.000 --> 00:12:44.000]  以基督為大 高舉基督
[00:12:44.000 --> 00:12:46.000]  剛才我們唱詩說十字架 十字架
[00:12:46.000 --> 00:12:48.000]  原來十字架是我們的榮耀
[00:12:48.000 --> 00:12:51.000]  那時候素羅認為十字架是羞辱
[00:12:51.000 --> 00:12:56.000]  所以他要解決 剷除 跟從十字架的人
[00:12:56.000 --> 00:13:03.000]  但現在他生命得到徹底的重整
[00:13:03.000 --> 00:13:06.000]  十字架成為榮耀
[00:13:06.000 --> 00:13:08.000]  十字架的人生要高舉
[00:13:08.000 --> 00:13:16.000]  弟兄姊妹說我們都需要在主面前徹底被他的光改變
[00:13:16.000 --> 00:13:19.000]  徹底被他的光所改造
[00:13:19.000 --> 00:13:20.000]  這個衝擊要告訴我們
[00:13:20.000 --> 00:13:25.000]  我們人生 接下來一段年輕人
[00:13:25.000 --> 00:13:28.000]  往後我們的人生去看的時候
[00:13:28.000 --> 00:13:32.000]  不是再為自己去想我要賺得甚麼
[00:13:32.000 --> 00:13:34.000]  我要得到甚麼
[00:13:34.000 --> 00:13:40.000]  而是我要為主獻上我的人生
[00:13:40.000 --> 00:13:45.000]  原來我要侍奉他才是我主要做的事
[00:13:45.000 --> 00:13:49.000]  不是留待我剩下一點時間才去想
[00:13:49.000 --> 00:13:52.000]  侍奉上帝
[00:13:52.000 --> 00:13:57.000]  原來這個是光照
[00:13:57.000 --> 00:14:00.000]  這張照片是直街
[00:14:00.000 --> 00:14:04.000]  我最初看聖經的時候就想這個直街是怎樣的
[00:14:04.000 --> 00:14:06.000]  這個現代版
[00:14:06.000 --> 00:14:10.000]  敘利亞的首都大馬士革的直街
[00:14:10.000 --> 00:14:12.000]  到今天仍然有
[00:14:12.000 --> 00:14:17.000]  在當時來說是一個很主要的街道
[00:14:17.000 --> 00:14:20.000]  好 只有一張照片
[00:14:20.000 --> 00:14:23.000]  去到意象
[00:14:23.000 --> 00:14:25.000]  意象是甚麼呢
[00:14:25.000 --> 00:14:28.000]  原來意象有兩個方面
[00:14:28.000 --> 00:14:30.000]  第一個是他看到
[00:14:30.000 --> 00:14:33.000]  第二個是他聽到
[00:14:33.000 --> 00:14:34.000]  在這段聖經裏面
[00:14:34.000 --> 00:14:37.000]  意象出現有兩個人領受意象
[00:14:37.000 --> 00:14:42.000]  一個是阿拉尼亞主在意象中對他說
[00:14:42.000 --> 00:14:45.000]  並且讓他知道他要找蘇羅
[00:14:45.000 --> 00:14:47.000]  原來在意象裏面
[00:14:47.000 --> 00:14:49.000]  一個人看到一些圖像
[00:14:49.000 --> 00:14:53.000]  但同時他也聽見主的聲音
[00:14:53.000 --> 00:14:55.000]  甚至可以這樣說
[00:14:55.000 --> 00:14:56.000]  意象是甚麼呢
[00:14:56.000 --> 00:14:59.000]  意象其實是從主的話語而來
[00:14:59.000 --> 00:15:02.000]  讓你看見一些事情
[00:15:02.000 --> 00:15:08.000]  所以話語和圖像是不是分開的
[00:15:08.000 --> 00:15:11.000]  中國的中文這個字
[00:15:11.000 --> 00:15:13.000]  聽見也很有意思
[00:15:13.000 --> 00:15:16.000]  因為聽加見是一切的
[00:15:16.000 --> 00:15:18.000]  你又聽又見
[00:15:18.000 --> 00:15:20.000]  這個是意象
[00:15:20.000 --> 00:15:22.000]  所以我們怎樣領受意象呢
[00:15:22.000 --> 00:15:25.000]  是從神的話語而來
[00:15:25.000 --> 00:15:30.000]  去得到和看到一個意象
[00:15:30.000 --> 00:15:31.000]  寶羅
[00:15:31.000 --> 00:15:33.000]  十一、十二節那裏也說
[00:15:33.000 --> 00:15:35.000]  寶羅正在禱告的時候
[00:15:35.000 --> 00:15:37.000]  他見到一個人
[00:15:37.000 --> 00:15:38.000]  名叫阿拉尼亞
[00:15:38.000 --> 00:15:40.000]  按手在他的身上
[00:15:40.000 --> 00:15:41.000]  叫他能看見
[00:15:41.000 --> 00:15:43.000]  所以有見
[00:15:43.000 --> 00:15:47.000]  但他也聽見一個訊息
[00:15:47.000 --> 00:15:49.000]  叫他要起來
[00:15:49.000 --> 00:15:50.000]  所以靈嬰姐妹
[00:15:50.000 --> 00:15:53.000]  我們說我希望見到
[00:15:53.000 --> 00:15:55.000]  尋求見到意象
[00:15:55.000 --> 00:16:00.000]  其實我們要從聽神的話語開始
[00:16:00.000 --> 00:16:02.000]  所以很多時候我們在敬拜裏面
[00:16:02.000 --> 00:16:03.000]  我們說主啊
[00:16:03.000 --> 00:16:04.000]  我希望見到你
[00:16:04.000 --> 00:16:06.000]  遇見你
[00:16:06.000 --> 00:16:10.000]  其實我們是先要聽見神和我說甚麼
[00:16:10.000 --> 00:16:12.000]  我才會見到祂
[00:16:12.000 --> 00:16:14.000]  我才會見到
[00:16:14.000 --> 00:16:16.000]  所以這裏叫我們做一個
[00:16:16.000 --> 00:16:17.000]  願意去聽道
[00:16:17.000 --> 00:16:18.000]  願意去讀經
[00:16:18.000 --> 00:16:21.000]  願意去和熟靈的人溝通的一個人
[00:16:21.000 --> 00:16:25.000]  持一個開放聆聽的心
[00:16:25.000 --> 00:16:27.000]  這樣我們就幫助自己
[00:16:27.000 --> 00:16:31.000]  預備自己去領受意象
[00:16:31.000 --> 00:16:32.000]  其實這個意象
[00:16:32.000 --> 00:16:34.000]  我們很多時候說得
[00:16:34.000 --> 00:16:36.000]  好像很神秘
[00:16:36.000 --> 00:16:38.000]  到底是怎樣的呢
[00:16:38.000 --> 00:16:41.000]  我今天就預備特別分享
[00:16:41.000 --> 00:16:43.000]  我是怎樣見意象的呢
[00:16:43.000 --> 00:16:44.000]  其實你說完之後
[00:16:44.000 --> 00:16:45.000]  你不會覺得是甚麼
[00:16:45.000 --> 00:16:48.000]  很神秘的東西
[00:16:48.000 --> 00:16:50.000]  而真的可以活出來
[00:16:50.000 --> 00:16:52.000]  透過我分享
[00:16:52.000 --> 00:16:55.000]  就一起去勉勵
[00:16:55.000 --> 00:16:58.000]  意象是甚麼呢
[00:16:58.000 --> 00:17:01.000]  意象其實是從神的話語而來
[00:17:01.000 --> 00:17:03.000]  讓我看到一些東西
[00:17:03.000 --> 00:17:07.000]  並且讓我去作出行動
[00:17:07.000 --> 00:17:10.000]  參與在事夢裏面
[00:17:10.000 --> 00:17:12.000]  我知道近來
[00:17:12.000 --> 00:17:15.000]  標青一直在說「使命小組」
[00:17:15.000 --> 00:17:17.000]  我都在想
[00:17:17.000 --> 00:17:22.000]  到底我是有甚麼使命小組呢
[00:17:22.000 --> 00:17:25.000]  到底我參與的使命小組
[00:17:25.000 --> 00:17:27.000]  是一起做甚麼的呢
[00:17:27.000 --> 00:17:30.000]  在這裏去分享
[00:17:30.000 --> 00:17:34.000]  第一個我看到的意象
[00:17:34.000 --> 00:17:36.000]  或者第一個小組就是這個
[00:17:36.000 --> 00:17:38.000]  現場的同工你看看這張相
[00:17:38.000 --> 00:17:40.000]  你記不記得
[00:17:40.000 --> 00:17:43.000]  我很喜歡這張相
[00:17:43.000 --> 00:17:48.000]  首先影響我的經文是甚麼呢
[00:17:48.000 --> 00:17:50.000]  一直讀聖經
[00:17:50.000 --> 00:17:52.000]  詩篇有一句說話
[00:17:52.000 --> 00:17:54.000]  強壯的可到八十
[00:17:54.000 --> 00:17:59.000]  即是說人生可以去到八十
[00:17:59.000 --> 00:18:02.000]  最感動我的時候
[00:18:02.000 --> 00:18:04.000]  這一句經文
[00:18:04.000 --> 00:18:07.000]  就是在我二十歲的時候
[00:18:07.000 --> 00:18:09.000]  當時我自己數
[00:18:09.000 --> 00:18:12.000]  我二十歲了
[00:18:12.000 --> 00:18:16.000]  人生原來強壯可到八十
[00:18:16.000 --> 00:18:17.000]  那即是怎樣呢
[00:18:17.000 --> 00:18:19.000]  我在這裏計算
[00:18:19.000 --> 00:18:21.000]  我整個人生裏面
[00:18:21.000 --> 00:18:23.000]  我過了四分一
[00:18:23.000 --> 00:18:25.000]  我過了四分一
[00:18:25.000 --> 00:18:28.000]  我很想接下來的四分三
[00:18:28.000 --> 00:18:30.000]  如果我真的去到八十的話
[00:18:30.000 --> 00:18:33.000]  我很想好好去用我的人生
[00:18:33.000 --> 00:18:37.000]  我很想做一些最有意義的事情
[00:18:37.000 --> 00:18:40.000]  我很想侍奉上帝
[00:18:40.000 --> 00:18:42.000]  我看到的是甚麼呢
[00:18:42.000 --> 00:18:44.000]  我看到的是
[00:18:44.000 --> 00:18:48.000]  我的生命和時間是很有限
[00:18:48.000 --> 00:18:50.000]  我要把握我要珍惜
[00:18:50.000 --> 00:18:52.000]  上帝給我的日子
[00:18:52.000 --> 00:18:55.000]  我要去回應他
[00:18:55.000 --> 00:18:59.000]  所以讓我預備自己
[00:18:59.000 --> 00:19:02.000]  去加入這個使命小組
[00:19:02.000 --> 00:19:06.000]  這個就是
[00:19:06.000 --> 00:19:09.000]  很多童工在這裏
[00:19:09.000 --> 00:19:11.000]  牧養年青一代
[00:19:11.000 --> 00:19:13.000]  因為我也很想
[00:19:13.000 --> 00:19:14.000]  在我的牧養裏面
[00:19:14.000 --> 00:19:16.000]  我和年青人說
[00:19:16.000 --> 00:19:19.000]  你的生命如果按照聖經所教導
[00:19:19.000 --> 00:19:21.000]  強壯可到八十
[00:19:21.000 --> 00:19:24.000]  你的人生已經過了四分一
[00:19:24.000 --> 00:19:27.000]  我也很想讓我的感動
[00:19:27.000 --> 00:19:29.000]  去跟弟兄姊妹分享
[00:19:29.000 --> 00:19:31.000]  我很想幫助他們
[00:19:31.000 --> 00:19:33.000]  在二十多歲的時候
[00:19:33.000 --> 00:19:36.000]  可以好好地去預備好自己
[00:19:36.000 --> 00:19:38.000]  好好地去做選擇
[00:19:38.000 --> 00:19:42.000]  好好地為他們往後的人生鋪路
[00:19:42.000 --> 00:19:45.000]  好好地年青的時候
[00:19:45.000 --> 00:19:48.000]  已經將生命的獻上
[00:19:48.000 --> 00:19:49.000]  為主而活
[00:19:49.000 --> 00:19:53.000]  所以這個就是我當時
[00:19:53.000 --> 00:19:57.000]  要加入的使命小組
[00:19:57.000 --> 00:19:59.000]  從經民 從領袖
[00:19:59.000 --> 00:20:01.000]  從我的體見 意象
[00:20:01.000 --> 00:20:05.000]  到我去回應這個使命
[00:20:05.000 --> 00:20:07.000]  我很慶幸
[00:20:07.000 --> 00:20:09.000]  我能夠成為這個小組的
[00:20:09.000 --> 00:20:12.000]  其中一員
[00:20:12.000 --> 00:20:14.000]  也不是我自己一個人去做
