
[00:00:00.000 --> 00:00:04.880]  跟大家繼續分享以西傑書的信息系列
[00:03:23.800 --> 00:03:27.520]  誰知內有婦女坐著
[00:03:27.520 --> 00:03:30.120]  為她無私哭泣
[00:03:30.120 --> 00:03:31.880]  他對我說
[00:03:31.880 --> 00:03:32.840]  人子啊
[00:03:32.840 --> 00:03:34.400]  你看見了嗎?
[00:03:34.400 --> 00:03:38.120]  你還要看見比這更可憎的事
[00:03:38.120 --> 00:03:42.000]  他又領我到耶和華殿的內院
[00:03:42.000 --> 00:03:45.320]  誰知在耶和華的殿門口
[00:03:45.320 --> 00:03:47.800]  浪子和祭壇中間
[00:03:47.800 --> 00:03:52.040]  若有二十五個人背向耶和華的殿
[00:03:52.040 --> 00:03:54.920]  面向我頭
[00:03:54.920 --> 00:03:56.280]  他對我說
[00:03:56.280 --> 00:03:57.360]  人子啊
[00:03:57.360 --> 00:03:58.800]  你看見了嗎?
[00:03:58.800 --> 00:04:02.400]  猶大家在此行這可憎的事
[00:04:02.400 --> 00:04:04.240]  這算為少嗎?
[00:04:04.240 --> 00:04:07.440]  他們在這地遍行強暴
[00:04:07.440 --> 00:04:09.520]  再三惹我發怒
[00:04:09.520 --> 00:04:11.560]  他們手拿枝條
[00:04:11.560 --> 00:04:13.120]  舉向彼此
[00:04:13.120 --> 00:04:14.160]  因此
[00:04:14.160 --> 00:04:16.720]  我也要以憤怒行事
[00:04:16.720 --> 00:04:18.720]  我眼必不顧色
[00:04:18.720 --> 00:04:20.840]  也不可憐他們
[00:04:20.840 --> 00:04:24.600]  他們向我耳中大聲呼求
[00:04:24.600 --> 00:04:26.800]  我還是不聽
[00:04:26.800 --> 00:04:28.800]  我們一起有個禱告吧
[00:04:28.800 --> 00:04:31.720]  天父上帝
[00:04:31.720 --> 00:04:33.720]  我們很恭敬仰望祢
[00:04:33.720 --> 00:04:35.640]  我們求祢的聖靈
[00:04:35.640 --> 00:04:37.520]  親自來帶領我們
[00:04:37.520 --> 00:04:40.720]  昔日祢將以西傑舉起
[00:04:40.720 --> 00:04:44.240]  讓他看見從祢那裡的異象
[00:04:44.240 --> 00:04:46.320]  我們求主幫助我們
[00:04:46.320 --> 00:04:48.680]  讓他開我們今天的心眼
[00:04:48.680 --> 00:04:51.280]  同樣透過你聖經的話語
[00:04:51.280 --> 00:04:53.040]  來讓我們看見
[00:04:53.040 --> 00:04:55.360]  今天我們處身的環境
[00:04:55.360 --> 00:04:57.080]  無論是社會
[00:04:57.080 --> 00:04:58.600]  我們的教會
[00:04:58.600 --> 00:05:01.600]  甚至我們心靈裡的狀態
[00:05:01.600 --> 00:05:03.600]  我們也求主帶領我們
[00:05:03.600 --> 00:05:04.560]  幫助我們
[00:05:04.560 --> 00:05:06.040]  頹廢我們的禱告
[00:05:06.040 --> 00:05:07.840]  奉耶穌基督的聖名
[00:05:07.840 --> 00:05:13.600]  在這幾章聖經裡
[00:05:13.600 --> 00:05:15.040]  經文提到
[00:05:15.040 --> 00:05:18.080]  神的聖殿的異象
[00:05:18.080 --> 00:05:20.080]  特別一開始的時候
[00:05:20.080 --> 00:05:22.080]  神讓我們看到
[00:05:22.080 --> 00:05:26.560]  將先知帶到聖殿內院
[00:05:26.560 --> 00:05:28.560]  朝北的地方
[00:05:28.560 --> 00:05:31.200]  特別朝北的地方
[00:05:31.200 --> 00:05:34.720]  比較接近皇宮的出入口
[00:05:34.720 --> 00:05:36.120]  因此
[00:05:36.120 --> 00:05:38.120]  王的進入
[00:05:38.120 --> 00:05:41.040]  和萬軍的耶和華
[00:05:41.040 --> 00:05:43.640]  就成了一個對比
[00:05:43.640 --> 00:05:45.960]  何時聖殿
[00:05:45.960 --> 00:05:48.600]  如果不是以耶和華
[00:05:48.600 --> 00:05:50.440]  真正來作王
[00:05:50.440 --> 00:05:52.600]  這個聖殿的一切
[00:05:52.600 --> 00:05:54.960]  都是虛有其表的
[00:05:54.960 --> 00:05:57.120]  同樣這裡提醒我們
[00:05:57.120 --> 00:06:00.520]  原來在每一個屬神的子民的生命當中
[00:06:00.520 --> 00:06:04.840]  如果耶和華不是我們獨一的真神
[00:06:04.840 --> 00:06:08.800]  如果耶和華不是我們獨一的真神
[00:06:08.800 --> 00:06:11.040]  祂也不會願意
[00:06:11.040 --> 00:06:15.000]  成為我們生命中的其中一位神
[00:06:15.000 --> 00:06:18.600]  就像聖殿裡面
[00:06:18.600 --> 00:06:20.240]  有很多的偶像
[00:06:20.240 --> 00:06:24.800]  以至耶和華要逐步逐步離開
[00:06:24.800 --> 00:06:28.920]  這段經文
[00:06:28.920 --> 00:06:30.920]  也提到四活脈
[00:06:30.920 --> 00:06:33.600]  和耶和華的榮耀
[00:06:33.600 --> 00:06:37.880]  這個異象和先知在第一章的時候
[00:06:37.880 --> 00:06:39.880]  所見的異象
[00:06:39.880 --> 00:06:41.280]  是差不多的
[00:06:41.280 --> 00:06:43.640]  但分別的地方是什麼呢?
[00:06:43.640 --> 00:06:48.640]  前者就在加巴魯河邊看到
[00:06:48.640 --> 00:06:50.720]  而這裡所發生的
[00:06:50.720 --> 00:06:52.240]  就在耶路撒冷
[00:06:52.240 --> 00:06:55.840]  前者是愛邦的地方
[00:06:55.840 --> 00:06:58.000]  而這裡是在說
[00:06:58.000 --> 00:07:03.920]  耶和華當時神和愛邦的人的同在
[00:07:03.920 --> 00:07:05.720]  但這裡看到的
[00:07:05.720 --> 00:07:08.000]  就是在聖城
[00:07:08.360 --> 00:07:13.360]  卻是在說耶和華的靈逐步離去
[00:07:13.360 --> 00:07:16.160]  所以這裡我們也看到一件事
[00:07:16.160 --> 00:07:17.880]  無論是臨在
[00:07:17.880 --> 00:07:20.160]  又或者是離開
[00:07:20.160 --> 00:07:27.720]  其實不受環境或地域界限所規範
[00:07:27.720 --> 00:07:30.160]  而是很在於神的子民
[00:07:30.160 --> 00:07:32.640]  他們屬靈的情況
[00:07:32.640 --> 00:07:37.080]  今天我們真實與神生命的關係如何
[00:07:37.840 --> 00:07:41.720]  所以今天我很希望透過這幾章經文
[00:07:41.720 --> 00:07:45.480]  讓我們看看聖經給我們提醒什麼
[00:07:45.480 --> 00:07:49.320]  因為涉及的經文內容比較多
[00:07:49.320 --> 00:07:52.360]  我嘗試在三段裡面
[00:07:52.360 --> 00:07:54.360]  有三個圖表
[00:07:54.360 --> 00:07:57.440]  我們嘗試從一個像現在經常說航拍
[00:07:57.440 --> 00:07:59.920]  一個高空繚杏的形式
[00:07:59.920 --> 00:08:03.560]  來看這三個異象當中
[00:08:03.560 --> 00:08:08.400]  神帶出給我們什麼反思和訊息呢?
[00:08:08.400 --> 00:08:10.760]  第一段
[00:08:10.760 --> 00:08:13.000]  就是神先帶先知
[00:08:13.000 --> 00:08:17.200]  去看到觸動神怒氣的事情
[00:08:17.200 --> 00:08:18.520]  在第八章
[00:08:18.520 --> 00:08:21.560]  剛才我們讀的經文第五至十八節
[00:08:21.560 --> 00:08:23.280]  我給的標題就是
[00:08:23.280 --> 00:08:26.520]  "自欺欺神,身陷囹圄"
[00:08:26.520 --> 00:08:29.960]  "囹圄"的意思是一個囚牢
[00:08:29.960 --> 00:08:32.080]  你將自己困在裡面
[00:08:33.080 --> 00:08:34.080]  第二段
[00:08:34.080 --> 00:08:36.080]  就是在以色列
[00:08:36.080 --> 00:08:39.080]  早幾個月前
[00:08:39.080 --> 00:08:41.080]  看到一段報導
[00:08:41.080 --> 00:08:44.080]  在以色列發現
[00:08:44.080 --> 00:08:49.080]  主要是七世紀時期的清真寺遺址
[00:08:49.080 --> 00:08:55.080]  這個遺址提到裡面的一些建築
[00:08:55.080 --> 00:09:03.080]  當時是拜占庭時期的一些房屋的建造
[00:09:03.080 --> 00:09:08.080]  以及一些日用品諸如此類
[00:09:08.080 --> 00:09:11.080]  而考古學家他們去發現的時候
[00:09:11.080 --> 00:09:15.080]  他說這個發現有助他們研究
[00:09:15.080 --> 00:09:19.080]  在之後七世紀的宗教信仰的情況
[00:09:19.080 --> 00:09:20.080]  特別是什麼呢?
[00:09:20.080 --> 00:09:24.080]  特別是基督教如何沒落
[00:09:24.080 --> 00:09:30.080]  以至進入回教伊斯蘭教的情況
[00:09:30.080 --> 00:09:34.080]  我一邊聽一邊看有點心酸
[00:09:34.080 --> 00:09:38.080]  原來到了七世紀的時候
[00:09:38.080 --> 00:09:42.080]  已經是回教不斷擴張
[00:09:42.080 --> 00:09:45.080]  基督教已經開始沒落
[00:09:45.080 --> 00:09:49.080]  同樣這裡告訴我們
[00:09:49.080 --> 00:09:51.080]  信仰的敗落
[00:09:51.080 --> 00:09:54.080]  除了外在的一些原因
[00:09:54.080 --> 00:09:58.080]  更重要的就是裡面的腐化
[00:09:58.080 --> 00:10:00.080]  以色列的時代
[00:10:00.080 --> 00:10:03.080]  耶路撒冷的情況正是一樣
[00:10:03.080 --> 00:10:07.080]  所以我們看看這個PPT
[00:10:07.080 --> 00:10:09.080]  這個PowerPoint
[00:10:09.080 --> 00:10:12.080]  提到在當中
[00:10:12.080 --> 00:10:15.080]  神就帶著先知
[00:10:15.080 --> 00:10:18.080]  讓他雖然好像在加巴魯
[00:10:18.080 --> 00:10:21.080]  但是回到耶路撒冷進入聖殿
[00:10:21.080 --> 00:10:25.080]  然後一幕一幕一幕
[00:10:25.080 --> 00:10:27.080]  有四幕的場景
[00:10:27.080 --> 00:10:31.080]  讓他發現有不同的事情發生
[00:10:31.080 --> 00:10:34.080]  如果你看上面就包括了經文
[00:10:34.080 --> 00:10:37.080]  地點、人物和內容
[00:10:37.080 --> 00:10:40.080]  每一個經文就是一個段落
[00:10:40.080 --> 00:10:42.080]  第八章五至六節
[00:10:42.080 --> 00:10:45.080]  首先發生的地點
[00:10:45.080 --> 00:10:48.080]  就是在聖殿朝北內院的門口
[00:10:48.080 --> 00:10:51.080]  而參與在那裡偶像崇拜的
[00:10:51.080 --> 00:10:53.080]  就是以色列家
[00:10:53.080 --> 00:10:55.080]  可能是一些皇室
[00:10:55.080 --> 00:10:57.080]  也代表著整個以色列民族
[00:10:57.080 --> 00:11:03.080]  他們敬拜一些野稷神偶像
[00:11:03.080 --> 00:11:07.080]  剛才我們提到朝北
[00:11:07.080 --> 00:11:09.080]  是王出入的地方
[00:11:09.080 --> 00:11:14.080]  但北方也包括了亞瑟拉、巴力和伊勒
[00:11:14.080 --> 00:11:21.080]  這些偶像是迦南的神子居住的居所
[00:11:21.080 --> 00:11:27.080]  在祭壇旁邊竟然樹立著一些柱像
[00:11:27.080 --> 00:11:32.080]  雕刻著迦南的神子
[00:11:32.080 --> 00:11:34.080]  這是第一幕的場景
[00:11:34.080 --> 00:11:37.080]  然後第二幕
[00:11:37.080 --> 00:11:41.080]  在第七至十三節
[00:11:41.080 --> 00:11:45.080]  發生的地點就是在聖殿外院的門口
[00:11:45.080 --> 00:11:48.080]  各人的屋內
[00:11:48.080 --> 00:11:49.080]  很特別
[00:11:49.080 --> 00:11:52.080]  在聖殿內有一些房屋
[00:11:52.080 --> 00:11:55.080]  當中各人的屋內
[00:11:55.080 --> 00:11:59.080]  好像是每個人在房間裡
[00:11:59.080 --> 00:12:01.080]  很隱密的地方
[00:12:01.080 --> 00:12:03.080]  而這些人是甚麼人呢?
[00:12:03.080 --> 00:12:07.080]  聖經說是以色列七十位長老
[00:12:07.080 --> 00:12:09.080]  這些都是一些領袖的人物
[00:12:09.080 --> 00:12:12.080]  而當中特別提到一個人
[00:12:12.080 --> 00:12:16.080]  是沙番的兒子亞薩尼亞
[00:12:16.080 --> 00:12:19.080]  亞薩尼亞的意思是甚麼呢?
[00:12:19.080 --> 00:12:21.080]  就是耶和華傾聽
[00:12:21.080 --> 00:12:23.080]  耶和華傾聽
[00:12:23.080 --> 00:12:27.080]  很諷刺
[00:12:27.080 --> 00:12:29.080]  他們躲起來
[00:12:29.080 --> 00:12:32.080]  耶和華傾聽
[00:12:32.080 --> 00:12:35.080]  但這個時候他們好像覺得
[00:12:35.080 --> 00:12:36.080]  當他們躲起來的時候
[00:12:36.080 --> 00:12:38.080]  神就看不到了
[00:12:38.080 --> 00:12:40.080]  神就聽不到了
[00:12:40.080 --> 00:12:43.080]  而他們敬拜的就是那些畫像
[00:12:43.080 --> 00:12:45.080]  各樣的爬物
[00:12:45.080 --> 00:12:48.080]  和可憎的走獸
[00:12:48.080 --> 00:12:50.080]  據一些色經學者說
[00:12:50.080 --> 00:12:53.080]  這些是埃及的神子
[00:12:53.080 --> 00:12:56.080]  所以你看到他們躲在聖殿裡
[00:12:56.080 --> 00:12:58.080]  聖殿有迦南的偶像
[00:12:58.080 --> 00:13:00.080]  又有埃及的偶像
[00:13:00.080 --> 00:13:02.080]  接著到了第三個場景
[00:13:02.080 --> 00:13:05.080]  在第八章十四至十五節
[00:13:05.080 --> 00:13:07.080]  在聖殿的外院北門
[00:13:07.080 --> 00:13:10.080]  外院是一個比較公開的地方
[00:13:10.080 --> 00:13:13.080]  參與的就是一些以色列的婦女
[00:13:13.080 --> 00:13:19.080]  聖經說他們敬拜的是塔茅斯女神
[00:13:19.080 --> 00:13:23.080]  塔茅斯就是屬於巴比倫的神子
[00:13:23.080 --> 00:13:27.080]  掌管著種植和生育的功能
[00:13:27.080 --> 00:13:32.080]  似乎他們被巴比倫征服
[00:13:32.080 --> 00:13:35.080]  這些以色列人很快已經降服了
[00:13:35.080 --> 00:13:40.080]  在他們的宗教和文化信仰價值觀裡
[00:13:40.080 --> 00:13:42.080]  這是第三個場景
[00:13:42.080 --> 00:13:44.080]  然後第四個場景
[00:13:44.080 --> 00:13:46.080]  在八章十六至十七節
[00:13:46.080 --> 00:13:50.080]  是聖殿的內院
[00:13:50.080 --> 00:13:54.080]  內院是一個更貼近神的地方
[00:13:54.080 --> 00:13:57.080]  什麼人才能進入內院呢?
[00:13:57.080 --> 00:14:02.080]  這裡提到有二十五個人
[00:14:02.080 --> 00:14:03.080]  他沒有說是什麼人
[00:14:03.080 --> 00:14:08.080]  但我們知道能夠進入內院的一定是祭司
[00:14:08.080 --> 00:14:10.080]  所以當時的祭司班次
[00:14:10.080 --> 00:14:12.080]  一間二十四人加上大祭司
[00:14:12.080 --> 00:14:17.080]  可能這裡暗喻整個班次的人
[00:14:17.080 --> 00:14:27.080]  聖經說他們背向聖殿朝向東拜日頭
[00:14:27.080 --> 00:14:29.080]  這裡的背向聖殿
[00:14:29.080 --> 00:14:33.080]  充分意味著當日侍奉的人
[00:14:33.080 --> 00:14:37.080]  他們對神的背道
[00:14:37.080 --> 00:14:40.080]  所以在整個聖殿裡
[00:14:40.080 --> 00:14:43.080]  真的相當混亂
[00:14:43.080 --> 00:14:49.080]  他們拜嘉南的神子
[00:14:49.080 --> 00:14:50.080]  埃及的神子
[00:14:50.080 --> 00:14:51.080]  嘉南的神子
[00:14:51.080 --> 00:14:55.080]  整個當時的拜日頭
[00:14:55.080 --> 00:14:58.080]  就是這樣離棄神
[00:14:58.080 --> 00:15:03.080]  從這個一幕一幕的情景
[00:15:03.080 --> 00:15:06.080]  不過聖經這裡讓我們看到
[00:15:06.080 --> 00:15:07.080]  以西傑先知
[00:15:07.080 --> 00:15:11.080]  或者說神是將這四個場景
[00:15:11.080 --> 00:15:16.080]  用了一種手法將它連貫
[00:15:16.080 --> 00:15:20.080]  這個連貫在重複的字句
[00:15:20.080 --> 00:15:22.080]  差不多在八章第六節
[00:15:22.080 --> 00:15:26.080]  十三節和十五節出現
[00:15:26.080 --> 00:15:29.080]  第八章第六節說
[00:15:29.080 --> 00:15:33.080]  「人子,以西尼加所行的
[00:15:33.080 --> 00:15:36.080]  就是在此行者大可憎之事
[00:15:36.080 --> 00:15:38.080]  死我遠離我的聖所
[00:15:38.080 --> 00:15:40.080]  你看見了嗎?」
[00:15:40.080 --> 00:15:45.080]  你還要看見另有大可憎之事?
[00:15:45.080 --> 00:15:47.080]  十三節說
[00:15:47.080 --> 00:15:51.080]  「你還要看見他們另外行大可憎之事?」
[00:15:51.080 --> 00:15:53.080]  十五節說
[00:15:53.080 --> 00:15:55.080]  「人子,你看見了嗎?」
[00:15:55.080 --> 00:15:59.080]  你還要看見比這更可憎之事?
[00:15:59.080 --> 00:16:03.080]  用了這三節的經文
[00:16:03.080 --> 00:16:07.080]  連貫了他們的屬靈狀況
[00:16:07.080 --> 00:16:10.080]  似乎就是每況愈下
[00:16:10.080 --> 00:16:14.080]  他們並沒有因為第一次被擄
[00:16:14.080 --> 00:16:16.080]  神的管教
[00:16:16.080 --> 00:16:20.080]  以致他們來到去醒悟歸回給神
[00:16:20.080 --> 00:16:23.080]  他們錯誤理解神的管教
[00:16:23.080 --> 00:16:25.080]  以為神不理會他們了
[00:16:25.080 --> 00:16:27.080]  既然神不理會他們
[00:16:27.080 --> 00:16:30.080]  所以神已經不在了
[00:16:30.080 --> 00:16:32.080]  所以在聖經第十二節
[00:16:32.080 --> 00:16:34.080]  他們這樣說
[00:16:34.080 --> 00:16:40.080]  「他們常說:夜和華看不見我們
[00:16:40.080 --> 00:16:44.080]  夜和華已經離棄這地」
[00:16:44.080 --> 00:16:49.080]  既然神已經離開了
[00:16:49.080 --> 00:16:51.080]  所以他們看不到
[00:16:51.080 --> 00:16:52.080]  看不到的時候
[00:16:52.080 --> 00:16:55.080]  他們就在這種情況下
[00:16:55.080 --> 00:16:57.080]  自己欺騙自己
[00:16:57.080 --> 00:17:02.080]  這是一種自欺欺神的態度
[00:17:02.080 --> 00:17:05.080]  以為神看不見
[00:17:05.080 --> 00:17:06.080]  不過弟兄姊妹
[00:17:06.080 --> 00:17:08.080]  我們也不要取笑他們
[00:17:08.080 --> 00:17:10.080]  很多時候人的軟弱
[00:17:10.080 --> 00:17:12.080]  人的犯罪
[00:17:12.080 --> 00:17:15.080]  我們同樣有這種心態
[00:17:15.080 --> 00:17:17.080]  我們會自己欺騙自己
[00:17:17.080 --> 00:17:21.080]  以為神不知,鬼不覺
[00:17:22.080 --> 00:17:25.080]  這是很多時候一種心理狀況
[00:17:25.080 --> 00:17:28.080]  這也是以色列人讓我們看到
[00:17:28.080 --> 00:17:30.080]  在偶像崇拜當中
[00:17:30.080 --> 00:17:33.080]  他們第一個值得我們反思
[00:17:33.080 --> 00:17:37.080]  第二個就從敘事的方式
[00:17:37.080 --> 00:17:40.080]  或者是祭祀的地點
[00:17:40.080 --> 00:17:41.080]  我們看到
[00:17:41.080 --> 00:17:45.080]  在剛才提到第二幕的場景
[00:17:45.080 --> 00:17:48.080]  是說那些長老們
[00:17:48.080 --> 00:17:52.080]  他們暗中敬拜埃及的偶像
[00:17:52.080 --> 00:17:54.080]  他們躲起來
[00:17:54.080 --> 00:17:57.080]  然後第三個場景
[00:17:57.080 --> 00:17:59.080]  是說那些婦女們
[00:17:59.080 --> 00:18:01.080]  他們公開公然
[00:18:01.080 --> 00:18:05.080]  來拜拜巴比倫的神子
[00:18:05.080 --> 00:18:09.080]  有色境學者說
[00:18:09.080 --> 00:18:13.080]  好像是兩種政治勢力
[00:18:13.080 --> 00:18:15.080]  當中正在角力
[00:18:16.080 --> 00:18:20.080]  前者依附著埃及
[00:18:20.080 --> 00:18:23.080]  希望藉著埃及的輔助
[00:18:23.080 --> 00:18:26.080]  可以保持以色列國家的主權
[00:18:26.080 --> 00:18:30.080]  而後者卻完全接受了
[00:18:30.080 --> 00:18:33.080]  認同巴比倫的管治
[00:18:33.080 --> 00:18:36.080]  在以色列的時代
[00:18:36.080 --> 00:18:37.080]  當然我們知道
[00:18:37.080 --> 00:18:40.080]  神是要透過巴比倫
[00:18:40.080 --> 00:18:42.080]  作刑罰和管教
[00:18:42.080 --> 00:18:45.080]  目的是要挽回以色列人
[00:18:46.080 --> 00:18:51.080]  但這不等於認同這種政治取向嗎?
[00:18:51.080 --> 00:18:54.080]  所以問題的核心
[00:18:54.080 --> 00:18:56.080]  不是政治的立場
[00:18:56.080 --> 00:18:59.080]  而是政治背後帶來
[00:18:59.080 --> 00:19:01.080]  讓我們看到他們的生命
[00:19:01.080 --> 00:19:03.080]  或信仰的取向
[00:19:03.080 --> 00:19:07.080]  宗教或信仰
[00:19:07.080 --> 00:19:08.080]  在他們當時來說
[00:19:08.080 --> 00:19:11.080]  只是成為了他們的一個手段
[00:19:11.080 --> 00:19:14.080]  而達到最重要的
[00:19:14.080 --> 00:19:15.080]  他們的目的
[00:19:15.080 --> 00:19:16.080]  政治
[00:19:16.080 --> 00:19:18.080]  才是他們真正的目的
[00:19:18.080 --> 00:19:21.080]  所以他們將自己的政治取向
[00:19:21.080 --> 00:19:24.080]  揉合在宗教的信仰當中
[00:19:24.080 --> 00:19:27.080]  並且將這兩種信念
[00:19:27.080 --> 00:19:29.080]  變成了偶像的崇拜
[00:19:29.080 --> 00:19:32.080]  帶入神的聖所裡
[00:19:32.080 --> 00:19:34.080]  這也很值得
[00:19:34.080 --> 00:19:37.080]  我們今天的頂梓梅信徒
[00:19:37.080 --> 00:19:39.080]  我們需要有些反思
[00:19:40.080 --> 00:19:43.080]  在第八章第八節
[00:19:43.080 --> 00:19:44.080]  聖經說
[00:19:44.080 --> 00:19:47.080]  人子要挖牆
[00:19:47.080 --> 00:19:49.080]  建有一門
[00:19:49.080 --> 00:19:52.080]  然後要進去看
[00:19:52.080 --> 00:19:56.080]  這裡用了三個命令的動詞
[00:19:56.080 --> 00:19:57.080]  就是挖
[00:19:57.080 --> 00:19:59.080]  然後進去
[00:19:59.080 --> 00:20:01.080]  然後才看
[00:20:01.080 --> 00:20:05.080]  才能看到真實的狀況
[00:20:05.080 --> 00:20:07.080]  看到罪惡
[00:20:07.080 --> 00:20:09.080]  原來是相當的隱藏
[00:20:09.080 --> 00:20:15.080]  有時我們都需要
[00:20:15.080 --> 00:20:17.080]  很認真
[00:20:17.080 --> 00:20:21.080]  去面對我們自己
[00:20:21.080 --> 00:20:22.080]  生命有時
[00:20:22.080 --> 00:20:23.080]  很多
[00:20:23.080 --> 00:20:26.080]  是我們隱藏了的事情
[00:20:26.080 --> 00:20:27.080]  會不會有些東西
[00:20:27.080 --> 00:20:28.080]  軟弱
[00:20:28.080 --> 00:20:29.080]  罪惡
[00:20:29.080 --> 00:20:31.080]  隱藏在你的手機裡
[00:20:31.080 --> 00:20:34.080]  隱藏在你家中的電腦
[00:20:34.080 --> 00:20:37.080]  隱藏在你家裡的
[00:20:37.080 --> 00:20:39.080]  家裡的某一個角落
[00:20:39.080 --> 00:20:42.080]  或者在你生命的某一個角落
[00:20:42.080 --> 00:20:45.080]  有一次有個弟兄
[00:20:45.080 --> 00:20:46.080]  他
[00:20:46.080 --> 00:20:48.080]  叫了我們一群
[00:20:48.080 --> 00:20:50.080]  曾經和他一起開會的人
[00:20:50.080 --> 00:20:52.080]  一開始的時候
[00:20:52.080 --> 00:20:54.080]  他就和我們說對不起
[00:20:54.080 --> 00:20:56.080]  很認真地說對不起
[00:20:56.080 --> 00:20:57.080]  為什麼呢?
[00:20:57.080 --> 00:21:01.080]  原來他和我們開會那次會議之前
[00:21:01.080 --> 00:21:03.080]  他也是同一個議題
[00:21:03.080 --> 00:21:04.080]  有另一群人
[00:21:04.080 --> 00:21:06.080]  和他一起開會
[00:21:06.080 --> 00:21:07.080]  開了會議
[00:21:07.080 --> 00:21:10.080]  其實當時有一個取向
