
[00:00:00.000 --> 00:00:10.000]  今日很想同大家分享一個題目,題目叫信仰豈只是道德教化那麼簡單?
[00:07:56.000 --> 00:08:10.000]  在第十一到十二節當我看這段經文的時候,我問了一個問題,我會稱之為這個terms叫做什麼呢?我會解釋這個terms叫做「因典的訓練」,是什麼意思呢?
[00:08:10.000 --> 00:08:26.000]  經文說到第十一節,他說上帝將舊人的因典已經顯明出來了,其實是說原來上帝藉著耶穌基督的犧牲成為了救恩,這件事已經發生了,已經展示出來了,已經帶給人有救恩了。
[00:08:26.000 --> 00:08:42.000]  而帶著這個前提下,當我們看到第十二節的時候,他就說這個因典原來在教訓我們應該怎樣怎樣去做,當我看到這裡的時候,為什麼因典好像一個人一樣會教訓人呢?
[00:08:42.000 --> 00:08:54.000]  可能我們從小到大經常聽到一首歌叫做「因典太美麗」,因典明明是一件很美麗的事情,為什麼會無端端將教訓這個這麼hard的字放在一起呢?
[00:08:54.000 --> 00:09:08.000]  我們先從教訓這個字去看,教訓這個字在原文裡面是一種教導和引導的意思,保羅很想將因典好像用一個中文的修辭,一個擬人法那樣,
[00:09:08.000 --> 00:09:34.000]  好像一個教練或者一個老師那樣去引導我們,除了讓我們去明白上帝的拯救是什麼之外,原來他更加帶出的是他在引導我們,跟著我們有一個,藉著上帝的拯救我們有一個新的身份的時候,我們怎樣去活出新的生活方式,而這個訓練是在我們一生人持續不斷地進行中。
[00:09:34.000 --> 00:09:59.000]  我們會看到的是,保羅先是一開始說我們要持守那些真實的真理,然後他第二章告訴我們,其實你要怎樣怎樣怎樣做,然後去到這裡,他回到一個很基礎的東西,就是我們這樣這樣做,不是我們只是做的,而是有上帝的因典在過程裡面,去引導我們怎樣去活出那些真理。
[00:09:59.000 --> 00:10:27.000]  我們可以看到的是,過去神拯救的因典帶給我們,不單止是停留在因典太美麗這件事情就算了,而是在過程裡面,原來他更加引導我們的是,原來這個因典是更加告訴我們,我們已經被拯救了,我們已經有一個新的生命,有一個新的方式了,我們又要怎樣去行在這個新的生命方式的道路上呢?
[00:10:27.000 --> 00:10:49.000]  然後經文教導,他又說訓練,訓練我們這些是什麼呢?我們會看到的是,就是剛才我們讀的是,除去那些不敬虔的心,世俗的情慾,然後就說我們要怎樣去由自首、公義、敬虔、道逸,嘗試將這一句的句子分為消極和積極去看。
[00:10:49.000 --> 00:11:18.000]  我們先看看消極,消極是什麼呢?原來是說除去和棄絕這兩個字,當我們想除去和棄絕,就好像我們不要一些東西丟掉,丟掉了就不會回頭的心態,原來他說我們要除去那些不敬虔的心和世俗的情慾,不敬虔的心就是在說那些目中無神,我們自把自為的生活方式,而世俗的情慾,我們可能經常看聖經都知道的,
[00:11:18.000 --> 00:11:36.000]  通常都是在說一些,或者世界通常都是在說一些不好的東西,不是神心意的標準,其實就是在說,原來我們在這個世界裡面,我們要面對很多私欲的挑戰,很多試探,很多世界的標準告訴我們要這樣做,我們都要嘗試去除去。
[00:11:36.000 --> 00:12:03.000]  保羅說,原來以前我們未信主之前,我們是私欲的奴隸,但我們現在被神拯救了,我們有一個新的生命的時候,原來我們要學習的一樣東西就是我們不再過那些自把自為的生活,就好像在那個時代裡面,保羅很想提醒那幫信徒,你已經是新的人了,你不要再回去拜偶像,
[00:12:03.000 --> 00:12:28.000]  不要再回去那些惡習裡面繼續生活,很特別的是,保羅先去說除去一些東西,再去建立一些東西,中文我們經常說的就是破舊立新,原來是有一個根據,原來在過程裡面,這個先後智序正正帶出的就是,原來我們要追求那個敬虔的生命的先決條件就是,
[00:12:28.000 --> 00:12:51.000]  我們先要除去那種自我中心,自以為是的生活方式,之後保羅說到積極要做些什麼,積極就是說要建立這個自首,公義和敬虔的生活,自首其實有另一個譯法就是黑己,自制的意思,其實正正是回應那些被私欲影響的生活方式,
[00:12:51.000 --> 00:13:14.000]  就是說我們要回到神裡面,我們要建立一個自制的生命,正直公義其實是說我們生活裡面,我們怎樣彰顯神所教導我們,我們應該怎樣去做,敬虔其實是說一個蒙神喜悅的生命,說的是我們跟人的關係,跟神的關係,跟自身的關係,我們怎樣活出神所喜悅的旨意,
[00:13:14.000 --> 00:13:31.000]  這三個形容詞我可以用一個總括而言去帶出的就是,究竟我們的生命有沒有建立一個毀身於神的生命呢?我們有沒有建立一個盡心盡性盡義去愛主的生命呢?
[00:13:31.000 --> 00:13:47.000]  頭兩節其實只帶出一個重點,就是這個恩典在過去在歷史裡面已經發生了,可能我們經常聽就聽得多,我們唱歌就唱得多,神的愛恩典是怎樣的,很感動的,
[00:13:47.000 --> 00:14:03.000]  不過我們經歷這個神的恩典不是獨立存在的,不是我們唱詩歌的時候才經歷到的,而是在我們日常生活,在我們離開了教會也好,其實都是恩典繼續去指引我們,提醒我們的是,
[00:14:03.000 --> 00:14:19.000]  我們有一個新的身份的時候,我們有一個新的生命的時候,我們應該怎樣去棄絕那些自我中心的生活,我們怎樣去走回神的話語裡面,我們就知道原來這個恩典對我們有要求,
[00:14:19.000 --> 00:14:40.000]  這個恩典告訴我們我們要去過一個黑己的生活,這個恩典告訴我們原來神是這樣去拯救我們的時候,我們怎樣走回神的旨意裡面,我們要放下一些我們自我中心的意念,我們跟著神教我們怎樣走回一個新生命方式的展現裡面,
[00:14:40.000 --> 00:15:02.000]  不過回到現實裡面的時候,我都會問的是,其實那個連結是怎樣的呢?我會想,有時候我們信這個信仰的時候,我們會幻想一種病,就是什麼病呢?那種病叫信仰精神分裂症,是什麼來的呢?
[00:15:02.000 --> 00:15:16.000]  跟大家解釋一下,介紹一下這個信仰精神分裂症,有時候我們可能是一些,不如用我自己的經歷去分享,其實我也經歷過這個信仰精神分裂症,那是什麼來的呢?
[00:15:16.000 --> 00:15:41.000]  我試過有一段時間,我上了教會,是一些場合,是一些營會,我會哭的,什麼原因呢?因為唱那些詩歌覺得很感動,覺得神無條件地選擇,很感動,很棒,很厲害,我要哭,我想,主啊,你真是無天機,愛真是很偉大,我們會很感動的,
[00:15:41.000 --> 00:16:01.000]  不過,當我回到這裡生活的時候,我都會哭的,哭是什麼呢?主啊,我很努力做,很想做一個屬於祢的子民,但為什麼我經常犯罪,我經常被試探,被試探,被激怒,很差,主啊,我很內疚,我搞不定,
[00:16:01.000 --> 00:16:27.000]  好像,我們在一方面覺得神的恩典很大,但同一時間,當我們回到生活的時候,好像活不出來,不知道怎麼去做,反而內疚感好像更加大,好像覺得,去到最後,可能我們會覺得,信仰原來要守很多東西,很難,要做一個基督徒,很難,不知道怎麼去做,好像做多好,做不好,
[00:16:27.000 --> 00:16:52.000]  可能我們有時候都會患上這個信仰精神分裂症,那個恩典很美麗,但在過程中,生活中,要做好那些神想我們做的事情,那些律法的規條,那些不可停止罪行的時候,很難,搞不定,或者的,我會覺得的,我經常都覺得恩典太美麗,很好,很珍貴,
[00:16:52.000 --> 00:17:19.000]  這個恩典,我們有時候怎麼去看它呢?我們就好像得到一件簽名的球衣,哇,沒東西可以取締這件球衣,太美麗了,恩典太美麗了,沒什麼可以取締,然後我們就會將這件球衣掛在家的牆上,就好像你家裡經常掛牌子,說基督是我家之主,就掛在那裡,
[00:17:19.000 --> 00:17:44.000]  不過,通常這個太美麗的緣故,我們就掛在家裡,放在那裡,裝飾,偶爾就來欣賞一下,但大部分的時間,我們生活實在太忙碌了,我們很多事情都忙,我們不會經常都看那個恩典,我們會忘記它,我們在生活裡面的時候,我們就會繼續用很多自己的方式去做,去生活,
[00:17:44.000 --> 00:18:08.000]  我們就用很多自己的方式去努力去做,我要去努力去守那些規條,不過,慢慢慢慢,你會覺得,你專注在你做不做得對那些規條的時候,你會覺得很難做,很難做,然後回到家的時候,看著你的恩典,你會跟上帝說,神啊,你不是說恩典夠用的嗎?我覺得現在不夠,怎麼辦?
[00:18:08.000 --> 00:18:24.000]  靚姐妹,我們經常都記得,恩典太美麗,無什麼可取替,但我們經常都忽略了這句歌詞的後面那兩句,就是,為求將心存,言給主來彰顯,主愛多珍貴。
[00:18:24.000 --> 00:18:49.000]  就好像經文說,原來恩典不只是過去發生的,而是引導我們,告訴我們,我們有一個新的生命,我們怎樣將我們的心交給主的時候,我們不再去走一個自我中心的生活,我們毀身給主讓主,帶我們怎樣去活出一個新的生命。
[00:18:49.000 --> 00:18:59.000]  所以,我想這個恩典教導我們的是什麼呢?這個恩典是去引導我們,怎樣不要再自我中心,我們去為神去活。
[00:18:59.000 --> 00:19:12.000]  這個恩典原來是給力量我們,去推動我們,原來我們可以靠著這個恩典,我們可以棄絕那些自我中心,逃離世俗的情慾,而去建立我們怎樣一個敬虔的生命。
[00:19:12.000 --> 00:19:37.000]  當我們能夠這樣去看見的時候,我們會看見,原來信仰說要守的東西,不只是一個道德教化的規條,而是我們靠著主的恩典,去提醒我們,告訴我們,我們有一個新的生活方式,我們有一個新的生命的時候,那些規條,或者那些神的話語,是引導我們,教我們怎樣去活出新的生命。
[00:19:37.000 --> 00:19:56.000]  這個是第一個,原來保羅很想帶出的東西。第二,我們會看見的是,恩典除了去引導我們,或者教訓練我們,去活出新的生命之外,他更加講到的就是,教導我們怎樣去帶著一個等待的心,去面向著將來的盼望。
[00:19:56.000 --> 00:20:19.000]  將來的盼望,我猜對於我們來說,經常都有一個感覺,就是我們有這個永生的盼望,我們經常都講,啟示錄經常都講新天新地,但是好像對於我們現在來說,好像很遠,好像有點脫節,其實對於我現在的我有什麼關係呢?怎樣能夠激勵到我現在的生命呢?
[00:20:19.000 --> 00:20:39.000]  保羅講到很簡單,一件事,他只講了一句,就是原來這個過程,我們現在here and now,我們作為信徒,是一個等候的過程。等候這個字,原來愚民丹志在這裡除了等候這麼簡單,其實更加帶著一種期待的意思。
[00:20:39.000 --> 00:20:49.000]  在這個過程中,我們是期待這個盼望去發生的,而期待什麼呢?就是所盼望的福。
[00:20:49.000 --> 00:21:08.000]  和合本形容的也不是太準確,有些原文直譯是說什麼呢?他說這個盼望是一個有福的盼望,就是說我們在等待這個有福的盼望,就是說原來這個盼望是帶給我們有blessing,這個盼望是帶給我們好的東西。
[00:21:08.000 --> 00:21:27.000]  在等待什麼呢?在等待救主耶穌基督的顯現,就是說耶穌基督再回來。之後第十四節,我們會看到保羅在經文中突然間說耶穌基督做了很多很多很多的事情,其實保羅為什麼這樣想記載呢?
[00:21:27.000 --> 00:21:43.000]  原來保羅在過程中很想帶出的是為什麼我們有這份盼望,是因為耶穌基督的犧牲、成就、救恩帶給我們他所做的這一切,所以我們才今時今日能夠有這份盼望。
[00:21:43.000 --> 00:22:03.000]  而第二件事是保羅很想帶出的是,我們現在經常說要守很多不同的東西,好像很難,但是耶穌基督先成為了一個榜樣,在過程中帶給我們,其實他也做了消極和積極的兩件事。
[00:22:03.000 --> 00:22:19.000]  是怎麼樣呢?消極其實就是說,原來耶穌基督也是為我們去寫記,這個寫記是特意去highlight為我們,為我們以至我們能夠脫離這一切的罪惡。
[00:22:19.000 --> 00:22:35.000]  這個寫記帶出的是,原來他和我們是有關係的,也回應著,既然耶穌基督也是這樣去寫記的時候,同樣我們也可以這樣去寫記,脫離那些私慾,脫離那些自我中心的生命。
[00:22:35.000 --> 00:22:50.000]  同樣更加帶出的是,原來耶穌基督已經寫在自己,救我們脫離一切罪惡的困所的時候,我們有這個新的身份,我們又怎樣去回應,去活出這個新的生命呢?
[00:22:50.000 --> 00:23:01.000]  同樣積極的方面,保羅說到他已經潔淨了我們,他已經給我們屬他的子民,以至我們能夠熱心去行善。
[00:23:01.000 --> 00:23:10.000]  潔淨呢,可能當我們聽到的時候就會想起一個好像祭祀儀式的狀態,也是在說我們有一個新的生命的時候,我們的狀態是怎樣。
[00:23:10.000 --> 00:23:15.000]  同樣作他的子民,就是在說我們是屬於他的,我們和他有關係的。
[00:23:15.000 --> 00:23:22.000]  善行就是很簡單的,就是我們在合神心意的道路上活出一些好的行為。
[00:23:22.000 --> 00:23:38.000]  其實保羅正正很想提醒當時的信徒,那些假的教師其實不是在做這些事情的,但是你們已經有一個新的身份的時候,其實你們應該要走在心理裡面,你們應該要活出合神心意的生命。
[00:23:38.000 --> 00:23:51.000]  當我們看到這裡的時候,我們會發現原來將來的盼望並不是只是一樣很遙遠的東西,其實是和我們現在怎樣活出新的生命呢?
[00:23:51.000 --> 00:23:54.000]  是能夠並存,是有關係的。
[00:23:54.000 --> 00:23:57.000]  那個關係是什麼呢?
[00:23:57.000 --> 00:24:18.000]  當我們經常都會想盼望好像很遙遠,當我們覺得很遠的時候,我們就會覺得的是,上帝的盼望很快就會回來,那個盼望先享受一下當下,想做什麼就做什麼,人生只有一次,you only live once,那些很遠的東西就遲一點再想吧。
[00:24:18.000 --> 00:24:23.000]  又或者在我們等待的過程中,我們覺得盼望是什麼呢?
[00:24:23.000 --> 00:24:41.000]  當我們經歷很多生命的高山低谷的時候,我們會覺得要持守去相信這個盼望很困難,慢慢慢慢我們就會覺得其實盼望這麼遙遠的東西對於我現在的信仰生命其實都沒有什麼impact,沒有什麼關係。
[00:24:41.000 --> 00:25:04.000]  不過經文提到我們一樣東西,原來這個盼望帶給我們的是什麼呢?這個盼望除了帶給我們第一樣東西,就是我們有一個新的身份,我們有一個新的狀態,我們要在here and now去活之外,這個盼望同樣帶給我們去反思我們的生命的基礎是什麼。
[00:25:04.000 --> 00:25:23.000]  這個盼望告訴我們,原來眼前所經歷的東西,所面對的東西,其實都只是一樣短暫的東西,當我們記得這個東西是短暫的東西的時候,我們就更加知道我們的生命其實什麼是最重要的,就是我們和上帝的關係,原來就是上帝給我們的新的身份是最重要的。
[00:25:23.000 --> 00:25:46.000]  當我們記得這個生命的基礎是我們和神的關係,才是我們生命最重要的時候,我們人生here and now怎麼去活呢?我們就不是著眼於我們眼前追求的那些得失這麼簡單,而是我們看到的就是我們在不同的崗位上,我們怎麼活出神給我們的身份。
[00:25:46.000 --> 00:26:02.000]  可能你在家裡,你是別人的子女,你不是只是想著父母怎麼對你這麼簡單,而是你在想著,我作為一個神的子民,我怎麼可以做一個好的兒子或者好的女兒。
[00:26:02.000 --> 00:26:21.000]  當我在學校,在過程中可能我們追求著很多不同的東西,但是我們作為一個神的子民的時候,我們多一個眼光看見的是,我在學校裡面,我怎麼去活出神給我的那一份新生命的樣式是怎麼樣呢?
[00:26:21.000 --> 00:26:46.000]  當人可能看讀書是一件很絕望的事情的時候,我們怎麼用一個神的眼光去看讀書這件事呢?原來那份盼望能夠轉化我們的生命的是,我們不只是著眼於眼前的東西,而是我們看到這些東西其實是短暫的,我們和神的關係,我們在不同的範疇裡面,我們怎麼去保持我們和神的關係才是最重要的。
[00:26:46.000 --> 00:26:59.000]  頂梓梅,我們這樣看的時候,我們發現原來盼望對於我們來說不是一件很遙遠的事情,原來對我們現在行事為人,其實也是影響著我們怎麼去看我們的生活。
[00:26:59.000 --> 00:27:19.000]  分享一個我還年輕的時候,我還是青少年的時候,一個青少年導師的故事。這位導師,我在中學時期認識他的。早幾年發生什麼事呢?早幾年他確診,他患上了鼻咽癌的第四期。
[00:27:19.000 --> 00:27:34.000]  他突然間就有了幻想,他本來是做保險的,他同一時間除了做保險之外,他也會到處去講不同的討論,可能做很多不同的培訓。
[00:27:34.000 --> 00:27:52.000]  現在他回到天家了,但是他回到天家前一段時間,他在Facebook上分享他在患病的過程中,他有很多不同的體會,寫了很多不同的集記,分享他在患病時候的經歷。
[00:27:52.000 --> 00:28:17.000]  他在過程中也有時會面對苦痛,也會分享他如何走過這段日子。我看到他每天都打很多不同的分享的時候,我會想一件事,一個人身體這麼差,面對一個看來沒有盼望的狀況,其實他大可以花很多力氣先處理好自己的身體。
[00:28:17.000 --> 00:28:28.000]  但是在他的分享中,他分享了很多生命的反思,他說在患病的過程中,他仍然很想繼續做生命教育的工作,他很想做好這個全城的工作。
[00:28:28.000 --> 00:28:43.000]  甚至有一段時間他拍片,他分享他患癌的經歷,很想透過拍片幫助同樣患鼻咽癌的人,他如何做不同的準備,如何做很多不同的治療。
[00:28:43.000 --> 00:28:55.000]  有一天我看到他的分享的時候,我看到他這樣對上帝的禱告,可能太長篇了,眼力好一點的你會看到,眼力好一點的看不到也不要緊。
[00:28:55.000 --> 00:29:07.000]  不過我想跟大家分享的是,他在這個過程中說他跟上帝的禱告有很多不同的掙扎,有很多不同的討論,他就說highlight是他很想跟大家分享的東西。
[00:29:07.000 --> 00:29:20.000]  他說上帝問我為什麼我不相信他就會治好他,在過程中有很多不同的討論,不過他在過程中分享了一個體會,
[00:29:20.000 --> 00:29:33.000]  他說無論在我的生命中有沒有神蹟出現過,無論最後是好還是離開世界也好,他仍然覺得上帝的心意都是好的,他說all is good。
[00:29:33.000 --> 00:29:48.000]  而到了分享的最後,他都用all is good去分享,不過更加特別的是,他說上帝仍然是愛世人和all is good,他說這個仍然是他在患病的期間去確信的。
[00:29:48.000 --> 00:30:01.000]  不過他最後說,如果正在看這篇文章的你,如果你有什麼不明白,你可以星期天去找一間教會去翻,然後就把這篇文章給牧師看,然後他就會幫你。
[00:30:01.000 --> 00:30:15.000]  我覺得很特別,一個患癌的人,其實他真的大可以不需要這樣去分享,其實在他過程中,第四期都很困難,
[00:30:15.000 --> 00:30:32.000]  但是我看到這個生命是怎樣的呢?就是他仍然用他最後一口氣去呈現盼望是一件什麼事情,去呈現怎樣去熱心地行善是一件什麼事情,去分享生命是一件什麼事情。
[00:30:32.000 --> 00:30:49.000]  我想在他的生命中,他知道他的生命是屬於誰,他知道他的身份是什麼的時候,他知道他為了什麼而活,而在這麼艱難的過程中,他仍然選擇這樣去分享出來。
[00:30:49.000 --> 00:31:12.000]  弟兄姊妹,盼望是讓我們記起我們的生命的基礎是什麼,好像很遠遠的,但其實他提醒我們的生命是屬於誰,我們將來是跟誰在一起,當我們知道我們的生命是屬神的時候,其實我們知道現在我們要去為主而活,
[00:31:12.000 --> 00:31:26.000]  而那些道德教條,所謂你要遵守的律法,其實不是那些規條那麼簡單,而是再一次提醒我們,我們現在已經有一個新的狀態,有一個新的身份,
[00:31:26.000 --> 00:31:35.000]  但我們生命怎樣去呈現那份盼望,怎樣去熱心行善呢?其實那些神的話語是在指引我們怎樣去活出來。
[00:31:35.000 --> 00:31:56.000]  弟兄姊妹,這一篇道就講完了,其實這一篇道很簡單,保羅在講持守真理之後講了一大堆大道理之後講了這幾節經文,其實很想告訴我們,神拯救的因典是過去發生了,
[00:31:56.000 --> 00:32:12.000]  不過不只是停留在過去,其實是在引導我們怎樣去走在一個新的生命裏面,這個新的生命是甚麼呢?就是要棄置一些自我中心的生命,我們學習去盡心盡意的愛神,我們活在一個新的生命裏面,
[00:32:12.000 --> 00:32:27.000]  而同樣期待主的再來,不是一件很遙遠的事情,這個盼望提醒我們的是,我們的生命的基礎在哪裏,我們屬於哪一個,我們將來是跟誰在一起的時候,
[00:32:27.000 --> 00:32:47.000]  here and now,我們就能夠帶著這個新的身份,我們去熱心的行事,我們怎樣去展現一個呈現盼望的生命。弟兄姊妹,當我們看信仰,剛才問你那些是甚麼來的,我們會想很多神愛世人,愛人如己之類的東西,
[00:32:47.000 --> 00:33:06.000]  不過我想都不是道德教化那麼簡單,聖經裏面所講的東西更加是告訴我們,更加是指引我們,其實活出一個豐盛的新的生命和新的身份的時候,其實我們應該怎樣去走,
[00:33:06.000 --> 00:33:29.000]  正如耶穌說的,道路真理生命,我們經常都聽,就是那個真理我們要回到他那裏的時候,讓他成為我們生命的基礎的時候,我們才知道,那些東西不是要我們守得很辛苦,而是告訴我們怎樣去活得一個自由的生命。弟兄姊妹,我想問問大家,這個信仰對於我們來說是甚麼呢?
[00:33:29.000 --> 00:33:52.000]  我們去守那些東西,或者我們去做那些基督徒應該要做的事,是規條,還是其實是指引我們去走在他的旨意裏面呢?我們一起去回應主吧,很想邀請敬拜隊,我們一起去喜立吧,會唱一首回應詩。
[00:33:52.000 --> 00:34:13.000]  當在喜立的時候,很想問問大家,你覺得基督教信仰對於你們來說,要去做那些東西,或者不去做那些東西,其實你怎樣看呢?你覺不覺得好像很困難呢?
[00:34:13.000 --> 00:34:38.000]  好像有時候我們覺得做得多,做得少,做得有多少,但是我想基督教信仰告訴我們的是,首先問一件事,我們有沒有做?我們有沒有去放開我們的心,給神的話語去引導我們的生命?
[00:34:38.000 --> 00:34:49.000]  我們有沒有去做,去棄絕那些自我中心的想法,去建立一個愛神的生命呢?
[00:34:49.000 --> 00:35:16.000]  願這首詩歌成為我們的立志,求主的真理和愛去引導我們,我們經常聽,經常相信很多東西,神的愛是怎樣怎樣,神的盼望是怎樣怎樣,我現在要做些什麼,不是割裂的,是一體的,這個也是基督教的信仰,求主去引領我們,去學習怎樣去回應他。

