
[00:00:00.000 --> 00:00:02.640]  我又自爆系列了
[00:03:12.480 --> 00:03:13.560]  彼拉多說
[00:03:13.560 --> 00:03:17.320]  為什麼他究竟幹了什麼壞事呢
[00:03:17.320 --> 00:03:19.960]  他們卻更加大聲喊叫
[00:03:19.960 --> 00:03:23.960]  把他釘上十字架
[00:03:23.960 --> 00:03:27.160]  《馬可福音》14章就說到
[00:03:27.160 --> 00:03:31.040]  那些宗教領袖們在沒有證據之下
[00:03:31.040 --> 00:03:33.640]  把主耶穌五花大綁
[00:03:33.640 --> 00:03:36.920]  還要把他當作危險人物
[00:03:36.920 --> 00:03:41.240]  用重兵壓到羅馬總督彼拉多手上
[00:03:41.240 --> 00:03:43.360]  在說彼拉多之前
[00:03:43.360 --> 00:03:45.200]  讓我解釋多一點
[00:03:45.200 --> 00:03:49.000]  控方的團隊裡面有什麼人
[00:03:49.000 --> 00:03:53.080]  15章一節就提到的祭司長
[00:03:53.080 --> 00:03:55.600]  長老 經學家 即是文士
[00:03:55.600 --> 00:03:57.720]  我們平時就聽得多了
[00:03:57.720 --> 00:04:01.000]  公議會 即是工會有些翻譯做
[00:04:01.000 --> 00:04:03.880]  又是些什麼人呢
[00:04:03.880 --> 00:04:07.360]  公議會是一個由大祭司為首
[00:04:07.360 --> 00:04:10.880]  再加另外的70位猶太宗教領袖
[00:04:10.880 --> 00:04:13.800]  擔任的司法機關
[00:04:13.800 --> 00:04:16.800]  另外羅馬帝國的法律制度
[00:04:16.800 --> 00:04:19.400]  其實只是服務那些有錢人
[00:04:19.400 --> 00:04:22.640]  或者有身份的人士
[00:04:22.640 --> 00:04:25.560]  如果不是要維持秩序
[00:04:25.560 --> 00:04:29.760]  羅馬政府是不會干涉當地的內政
[00:04:29.760 --> 00:04:32.400]  所以大部分的日常事務
[00:04:32.400 --> 00:04:35.720]  都會交由當地的議會審理
[00:04:35.720 --> 00:04:40.200]  而公議會他們是有權作出逮捕
[00:04:40.200 --> 00:04:41.680]  收集證據
[00:04:41.680 --> 00:04:45.640]  以及對案件作出初步的審理
[00:04:45.640 --> 00:04:49.360]  然後再交給總督正式去宣判
[00:04:49.360 --> 00:04:51.960]  就是這樣15章就說到
[00:04:51.960 --> 00:04:54.400]  處理主耶穌的司法程序
[00:04:54.400 --> 00:04:58.640]  來到羅馬總督比拉多手上
[00:04:58.640 --> 00:05:02.200]  14章一至二節提過
[00:05:02.200 --> 00:05:05.160]  過多兩天就是如月節
[00:05:05.160 --> 00:05:08.320]  隨即就是一連七日的無教節
[00:05:08.320 --> 00:05:11.520]  宗教領袖就很害怕在節期期間
[00:05:11.520 --> 00:05:15.800]  殺害主耶穌就會令到群情洶湧
[00:05:15.800 --> 00:05:18.680]  所以就不下手了
[00:05:18.680 --> 00:05:22.600]  誰知中途就殺出一個二五仔猶大
[00:05:22.600 --> 00:05:26.480]  所以就令到劇情馬上轉入直路
[00:05:26.480 --> 00:05:30.320]  有這麼好的棋當然可以利用一下
[00:05:30.320 --> 00:05:33.120]  這次還不天助我也
[00:05:33.120 --> 00:05:37.000]  就是這樣事就這樣成了
[00:05:37.000 --> 00:05:40.680]  所以這班宗教領袖就通宵達旦
[00:05:40.680 --> 00:05:43.400]  這樣去商議策劃
[00:05:43.400 --> 00:05:48.200]  究竟用什麼罪名去陷害主耶穌
[00:05:48.200 --> 00:05:50.960]  14章還告訴我們
[00:05:50.960 --> 00:05:52.800]  即使沒有證據
[00:05:52.800 --> 00:05:57.480]  他們都要作假證供來控告主耶穌
[00:05:57.480 --> 00:06:02.280]  目的就是將祂除之而後快
[00:06:02.280 --> 00:06:04.760]  明明14章尾段還說
[00:06:04.760 --> 00:06:07.760]  還未找到主耶穌的罪狀
[00:06:07.760 --> 00:06:09.600]  為什麼來到15章
[00:06:09.600 --> 00:06:11.800]  去到比拉多的手上
[00:06:11.800 --> 00:06:15.240]  馬上就證據確鑿呢
[00:06:15.240 --> 00:06:18.080]  不知道你們有沒有留意
[00:06:18.080 --> 00:06:20.160]  在第15章說的罪名
[00:06:20.160 --> 00:06:25.720]  和之前他們說的褻瀆神有出入
[00:06:25.720 --> 00:06:28.000]  原因只有一個
[00:06:28.000 --> 00:06:31.600]  就是從我剛才解釋的司法背景來看
[00:06:31.600 --> 00:06:35.520]  就知道因為猶太人想處死主耶穌
[00:06:35.520 --> 00:06:42.480]  但是他們沒有處死主耶穌死刑的權柄
[00:06:42.480 --> 00:06:45.480]  所以他們就將主耶穌
[00:06:45.480 --> 00:06:50.160]  交到有處死權的比拉多手上
[00:06:50.160 --> 00:06:52.880]  但是如果交到總督那裡
[00:06:52.880 --> 00:06:55.080]  褻瀆神的罪名
[00:06:55.080 --> 00:06:57.880]  羅馬政府根本不會受理
[00:06:57.880 --> 00:07:02.280]  他們也沒有興趣理你們宗教的爭執
[00:07:02.280 --> 00:07:05.280]  所以全公會就作了一個
[00:07:05.280 --> 00:07:08.760]  會讓總督受理的罪狀
[00:07:08.760 --> 00:07:11.480]  來陷害主耶穌
[00:07:11.480 --> 00:07:14.120]  所以我們就看到第二節
[00:07:14.120 --> 00:07:16.760]  比拉多就再問主耶穌
[00:07:16.760 --> 00:07:22.360]  羅馬帝國之中只有凱撒是王
[00:07:22.360 --> 00:07:26.880]  現在他們控告你自稱為王
[00:07:26.880 --> 00:07:28.880]  叛國罪來的
[00:07:28.880 --> 00:07:30.560]  死得人的
[00:07:30.560 --> 00:07:33.160]  你認不認同?
[00:07:33.160 --> 00:07:35.760]  他們還告了你很多罪狀
[00:07:35.760 --> 00:07:38.280]  你有什麼回應?
[00:07:38.280 --> 00:07:41.880]  我們看到主耶穌面對著這麼多誣告
[00:07:41.880 --> 00:07:43.080]  陷害
[00:07:43.080 --> 00:07:45.280]  都只是回應了一句
[00:07:45.280 --> 00:07:48.280]  是你自己說的
[00:07:48.280 --> 00:07:51.880]  之後主耶穌就再沒有出過聲
[00:07:51.880 --> 00:07:54.560]  但是因著主耶穌的沉默
[00:07:54.560 --> 00:07:57.880]  反而令到比拉多很好奇
[00:07:57.880 --> 00:08:01.080]  因為如果他肯出聲自辯的話
[00:08:01.080 --> 00:08:04.680]  他可能有機會不用死
[00:08:04.680 --> 00:08:08.680]  加上原來羅馬政府為了要得民心
[00:08:08.680 --> 00:08:10.880]  就在猶太人的節日當中
[00:08:10.880 --> 00:08:14.280]  有特赦犯人的一個慣例
[00:08:14.280 --> 00:08:16.480]  沒理由大家會選擇一個
[00:08:16.480 --> 00:08:20.680]  放殺人犯而不放無辜的人
[00:08:20.680 --> 00:08:23.480]  但是第九至十節
[00:08:23.480 --> 00:08:25.280]  讓我們知道
[00:08:25.280 --> 00:08:27.880]  其實比拉多也不是傻的
[00:08:27.880 --> 00:08:32.280]  他知道宗教領袖他們這次是因為嫉妒
[00:08:32.280 --> 00:08:36.080]  而無中生有的指控
[00:08:36.080 --> 00:08:38.880]  讓主耶穌入罪
[00:08:38.880 --> 00:08:42.680]  所以這件事根本就是冤案
[00:08:42.680 --> 00:08:45.480]  比拉多再三去問群眾
[00:08:45.480 --> 00:08:47.680]  你們想怎樣呢?
[00:08:47.680 --> 00:08:51.080]  要我釋放你們的王?
[00:08:51.080 --> 00:08:55.080]  但是宗教領袖們就怕錯失這次的機會
[00:08:55.080 --> 00:08:58.280]  這班奸國真的壞到徹底
[00:08:58.280 --> 00:09:01.480]  連一個翻身機會都不給主耶穌
[00:09:01.480 --> 00:09:05.080]  他知道羅馬政府最怕就是暴亂
[00:09:05.080 --> 00:09:09.280]  所以就煽動群眾給比拉多壓力
[00:09:09.280 --> 00:09:12.280]  要比拉多寧願釋放巴拉巴
[00:09:12.280 --> 00:09:17.480]  還要將無辜的主耶穌釘在十字架上
[00:09:17.480 --> 00:09:20.480]  作者用了一個角色的逆轉
[00:09:20.480 --> 00:09:25.480]  和諷刺的對白來帶出他們的邪惡
[00:09:25.480 --> 00:09:28.680]  一個不信神的外邦官員
[00:09:28.680 --> 00:09:31.680]  以三個問題去反問一班
[00:09:31.680 --> 00:09:36.080]  一直等候來塞雅萊林的屬神子民
[00:09:36.080 --> 00:09:39.680]  你想我怎樣處置你們的王呢?
[00:09:39.680 --> 00:09:41.680]  要釋放他?
[00:09:41.680 --> 00:09:44.680]  他究竟做過什麼壞事?
[00:09:44.680 --> 00:09:47.880]  在路加福音23章22節
[00:09:47.880 --> 00:09:50.880]  路加醫生再加多了一句
[00:09:50.880 --> 00:09:56.080]  「我並沒有查出他什麼該死的罪來」
[00:09:56.080 --> 00:09:58.080]  這班屬神的子民
[00:09:58.080 --> 00:10:01.080]  或者曾經被主耶穌醫治過
[00:10:01.080 --> 00:10:03.080]  被他牧養過的人
[00:10:03.080 --> 00:10:06.080]  因著保護自己的利益、
[00:10:06.080 --> 00:10:09.480]  嫉妒、無知被煽動
[00:10:09.480 --> 00:10:13.480]  又可能在失去理智的底下情緒高漲
[00:10:13.480 --> 00:10:16.880]  已經變得無法無天了
[00:10:16.880 --> 00:10:21.480]  在一個應該隨罪紀念神拯救的日子下
[00:10:21.480 --> 00:10:26.280]  他們做出謀殺神兒子的滔天大罪
[00:10:26.280 --> 00:10:28.880]  這就是馬可福音12章
[00:10:28.880 --> 00:10:30.880]  主耶穌曾經說過的
[00:10:30.880 --> 00:10:35.280]  空惡玄護的比喻的真人版
[00:10:35.280 --> 00:10:39.480]  我們在這一段看到第一個組織當中會出現的惡
[00:10:39.480 --> 00:10:42.480]  就是誰大誰惡
[00:10:42.480 --> 00:10:45.880]  真的會變成誰最正確
[00:10:45.880 --> 00:10:51.880]  權力本來應該是保護弱勢社群、服務人群
[00:10:51.880 --> 00:10:56.480]  結果就變成了滿足一己私慾的工具
[00:10:56.480 --> 00:11:00.080]  一班熟讀神誡命的宗教代表
[00:11:00.080 --> 00:11:05.480]  公然無視神的律法、誡命、典章
[00:11:05.480 --> 00:11:10.680]  他們完美地去演繹動機詭詐、作假證供
[00:11:10.680 --> 00:11:14.480]  誣告無辜人、煽動人行惡
[00:11:14.480 --> 00:11:17.280]  我都不數了,太多罪了
[00:11:17.280 --> 00:11:21.880]  詭詐的動機是會帶來不義的行動
[00:11:21.880 --> 00:11:23.280]  等姐妹
[00:11:23.280 --> 00:11:26.480]  原來當我們漠視聖經裏面
[00:11:26.480 --> 00:11:30.880]  對神的是非錯對明確的陳述的時候
[00:11:30.880 --> 00:11:34.880]  我們就會變得無法無天了
[00:11:34.880 --> 00:11:38.680]  我最近都和幾個未信的親戚和朋友
[00:11:38.680 --> 00:11:40.880]  在言談之間都討論到
[00:11:40.880 --> 00:11:44.280]  究竟什麼是對,什麼是錯呢?
[00:11:44.280 --> 00:11:49.880]  我們會用什麼標準去量度那條界線呢?
[00:11:49.880 --> 00:11:53.080]  我聽到同一句話很多次
[00:11:53.080 --> 00:11:55.680]  就是為什麼是錯呢?
[00:11:55.680 --> 00:11:57.880]  人人都是這樣做的
[00:11:57.880 --> 00:12:00.680]  我不覺得是錯的
[00:12:00.680 --> 00:12:05.680]  我們在說的不是吃年糕還是蘿蔔糕的問題
[00:12:05.680 --> 00:12:12.080]  我們在說的是大家會用什麼方法去面對住屋問題
[00:12:12.080 --> 00:12:13.880]  不知道你們是否發覺
[00:12:13.880 --> 00:12:18.480]  我們似乎已經很接受那條扭曲了的標準
[00:12:18.480 --> 00:12:22.080]  來量度是非對錯
[00:12:22.080 --> 00:12:28.280]  而人人都是這樣做來決定對還是錯
[00:12:28.280 --> 00:12:33.680]  我剛才一開始不是分享了我在公司裏面的經歷
[00:12:33.680 --> 00:12:37.080]  最後你猜我該怎麼做呢?
[00:12:37.080 --> 00:12:41.680]  我們一班涉事的同事
[00:12:41.680 --> 00:12:44.880]  決定記下經歷的罪狀
[00:12:44.880 --> 00:12:46.880]  那些卸駁的罪狀
[00:12:46.880 --> 00:12:51.080]  之後趁每個月大會的時候見大老闆
[00:12:51.080 --> 00:12:54.680]  就逐一將他的行為數出來
[00:12:54.680 --> 00:12:56.480]  數給大老闆知道
[00:12:56.480 --> 00:13:00.280]  我們心想這次他還不死定了
[00:13:00.280 --> 00:13:04.680]  很可惜上帝沒有給這個計劃成就
[00:13:04.680 --> 00:13:06.080]  我們說完之後
[00:13:06.080 --> 00:13:08.880]  老闆不但沒有行動
[00:13:08.880 --> 00:13:11.080]  當沒事發生過
[00:13:11.080 --> 00:13:14.480]  還要隔一段時間跟我做阿Peso的時候
[00:13:14.480 --> 00:13:16.080]  還跟我說
[00:13:16.080 --> 00:13:18.680]  阿盈你大致上都OK的
[00:13:18.680 --> 00:13:23.280]  但是個人就比較偏激和執著
[00:13:23.280 --> 00:13:25.680]  但是我還沒說完這件事
[00:13:25.680 --> 00:13:28.080]  因為這件事還沒完
[00:13:28.080 --> 00:13:30.480]  老闆說完之後
[00:13:30.480 --> 00:13:32.480]  就到神提醒我了
[00:13:32.480 --> 00:13:35.480]  那一次才是來料
[00:13:35.480 --> 00:13:37.480]  我在一次靈修裏面看到
[00:13:37.480 --> 00:13:40.280]  哥林多前書十三章說到
[00:13:40.280 --> 00:13:42.880]  什麼是真正的愛呢?
[00:13:42.880 --> 00:13:45.680]  當中神對愛人的標準是
[00:13:45.680 --> 00:13:48.880]  不計算人的惡
[00:13:48.880 --> 00:13:52.680]  當我去查這個字怎麼解的時候
[00:13:52.680 --> 00:13:58.080]  結果我被神當頭棒喝
[00:13:58.080 --> 00:14:03.280]  原來計算這個字是一個會計的專業用詞
[00:14:03.280 --> 00:14:07.880]  有用紙筆抄下逐樣計算的意味
[00:14:07.880 --> 00:14:10.880]  還不斷正
[00:14:10.880 --> 00:14:13.480]  那次真是正正就是
[00:14:13.480 --> 00:14:18.280]  我對付那個經理的行徑
[00:14:18.280 --> 00:14:20.680]  我想說對於其他人來說
[00:14:20.680 --> 00:14:23.280]  這件事可能是很小事
[00:14:23.280 --> 00:14:25.680]  以牙還牙以眼還眼
[00:14:25.680 --> 00:14:27.880]  很合理吧
[00:14:27.880 --> 00:14:31.680]  我們只是在並行公義
[00:14:31.680 --> 00:14:34.280]  但是對於信主的我來說
[00:14:34.280 --> 00:14:37.080]  那一次其實是神提醒我
[00:14:37.080 --> 00:14:38.480]  什麼是罪
[00:14:38.480 --> 00:14:40.480]  什麼是神眼中捍衛
[00:14:40.480 --> 00:14:45.880]  不合祂標準心態的行動和提醒
[00:14:45.880 --> 00:14:47.280]  弟兄姊妹
[00:14:47.280 --> 00:14:50.480]  我和同事的行動表面上
[00:14:50.480 --> 00:14:52.480]  可能是抱不平
[00:14:52.480 --> 00:14:54.480]  但我不排除
[00:14:54.480 --> 00:14:57.680]  我們只是想用自己的方法
[00:14:57.680 --> 00:15:01.680]  去解決我們認為不好的狀態
[00:15:01.680 --> 00:15:05.280]  那個人或那些事不合我心意
[00:15:05.280 --> 00:15:08.680]  所以我自己出手解決
[00:15:08.680 --> 00:15:12.280]  我相信如果不是神的話去提醒我
[00:15:12.280 --> 00:15:16.480]  我可能會有更極端的行動
[00:15:16.480 --> 00:15:19.080]  那次的經歷就成為了
[00:15:19.080 --> 00:15:22.480]  神教導我對罪敏感的一個學習
[00:15:22.480 --> 00:15:25.480]  接著我們再看看
[00:15:25.480 --> 00:15:27.480]  第二個可能會出現在
[00:15:27.480 --> 00:15:30.480]  罪組織之中的惡是什麼
[00:15:30.480 --> 00:15:35.480]  請聽我讀出15至32節的經文
[00:15:35.480 --> 00:15:39.680]  「比拉多想要讓群眾滿意
[00:15:39.680 --> 00:15:42.480]  就給他們釋放巴拉巴
[00:15:42.480 --> 00:15:45.280]  吩咐人把耶穌鞭打了
[00:15:45.280 --> 00:15:49.280]  就把他交去釘上十字架
[00:15:49.280 --> 00:15:52.280]  士兵把耶穌大進原子
[00:15:52.280 --> 00:15:57.680]  即總督婦女召集整個步兵大隊
[00:15:57.680 --> 00:16:00.680]  他們給他披上紫色袍子
[00:16:00.680 --> 00:16:05.080]  又用荊棘編成冠冕給他戴上
[00:16:05.080 --> 00:16:07.280]  就向他致敬說
[00:16:07.280 --> 00:16:09.680]  猶太人的皇萬歲
[00:16:09.680 --> 00:16:12.680]  又用蘆葦不斷敲打他的頭
[00:16:12.680 --> 00:16:14.680]  向他吐唾沫
[00:16:14.680 --> 00:16:16.680]  並且向他下拜
[00:16:16.680 --> 00:16:18.680]  把他戲弄完了
[00:16:18.680 --> 00:16:21.280]  就脫下他的紫色袍子
[00:16:21.280 --> 00:16:23.680]  給他穿回自己的衣服
[00:16:23.680 --> 00:16:26.680]  帶去釘上十字架
[00:16:26.680 --> 00:16:29.080]  有一個古里內人西門
[00:16:29.080 --> 00:16:31.880]  就是亞歷山大和老夫的父親
[00:16:31.880 --> 00:16:33.680]  從鄉間來到
[00:16:33.680 --> 00:16:35.280]  經過那裡
[00:16:35.280 --> 00:16:39.080]  士兵就強迫他背耶穌的十字架
[00:16:39.080 --> 00:16:41.680]  他們把耶穌帶到一個地方
[00:16:41.680 --> 00:16:43.280]  名叫葛國他
[00:16:43.280 --> 00:16:46.080]  翻譯出來就是投廬地
[00:16:46.080 --> 00:16:49.880]  那沒若調和的酒給他
[00:16:49.880 --> 00:16:52.080]  他卻不接受
[00:16:52.080 --> 00:16:55.680]  他們就把他釘在十字架上
[00:16:55.680 --> 00:16:57.680]  又分他的衣服
[00:16:57.680 --> 00:17:00.480]  抽籤決定誰得到甚麼
[00:17:00.480 --> 00:17:03.680]  他們把耶穌釘上十字架的時候
[00:17:03.680 --> 00:17:05.680]  是上午九時
[00:17:05.680 --> 00:17:08.480]  耶穌的罪狀牌上寫著
[00:17:08.480 --> 00:17:10.280]  猶太人的皇
[00:17:10.280 --> 00:17:12.280]  他們又把兩個強盜
[00:17:12.280 --> 00:17:15.480]  和他一起釘在十字架上
[00:17:15.480 --> 00:17:17.080]  一個在他右邊
[00:17:17.080 --> 00:17:19.280]  一個在他左邊
[00:17:19.280 --> 00:17:20.680]  二十九節
[00:17:20.680 --> 00:17:23.080]  過路的人不斷辱罵他
[00:17:23.080 --> 00:17:24.480]  搖著頭說
[00:17:24.480 --> 00:17:27.280]  「哈!你這個要拆毀聖所
[00:17:27.280 --> 00:17:30.080]  三天之內又建造起來的人
[00:17:30.080 --> 00:17:31.680]  救救自己
[00:17:31.680 --> 00:17:34.280]  從十字架上下來吧!」
[00:17:34.280 --> 00:17:36.280]  同樣地那些祭司長
[00:17:36.280 --> 00:17:39.080]  也與經學家一起譏笑他
[00:17:39.080 --> 00:17:40.280]  彼此說
[00:17:40.280 --> 00:17:43.880]  「他救了別人,卻不能救自己」
[00:17:43.880 --> 00:17:46.080]  這個基督,以色列的王
[00:17:46.080 --> 00:17:48.880]  現在就從十字架上下來吧
[00:17:48.880 --> 00:17:51.280]  讓我們看見就相信
[00:17:51.280 --> 00:17:55.280]  與耶穌一起被釘在十字架上的人
[00:17:55.280 --> 00:17:57.280]  也辱罵他
[00:17:57.280 --> 00:17:59.080]  剛才我不是說到
[00:17:59.080 --> 00:18:02.080]  比拉多好像很幫助耶穌
[00:18:02.080 --> 00:18:05.080]  難道他也很相信耶穌?
[00:18:05.080 --> 00:18:06.280]  無論如何
[00:18:06.280 --> 00:18:09.280]  第十五節也讓我們知道
[00:18:09.280 --> 00:18:13.280]  比拉多已經對這件事作出了抉擇
[00:18:13.280 --> 00:18:15.680]  他決定了這樣做之前
[00:18:15.680 --> 00:18:19.280]  不知道他有沒有什麼掙扎和矛盾呢?
[00:18:19.280 --> 00:18:24.080]  我們可以多看一些其他的福音書
[00:18:24.080 --> 00:18:27.280]  看看《平行經文》幫助我們思考一下
[00:18:27.280 --> 00:18:31.280]  《路加福音》二十三章七節告訴我們
[00:18:31.280 --> 00:18:33.680]  當他一知道耶穌這件案件
[00:18:33.680 --> 00:18:35.880]  是屬於希律館的時候
[00:18:35.880 --> 00:18:39.880]  他就馬上把主耶穌踢到希律那邊
[00:18:39.880 --> 00:18:41.880]  不過後來希律發現
[00:18:41.880 --> 00:18:46.480]  把主耶穌踢回到他那邊
[00:18:46.480 --> 00:18:49.680]  而《馬太福音》二十七章十九節
[00:18:49.680 --> 00:18:52.280]  給我們多一個片段知道
[00:18:52.280 --> 00:18:56.680]  就是當比拉多在審這件案件的時候
[00:18:56.680 --> 00:19:00.280]  比拉多的老婆找人來提醒他
[00:19:00.280 --> 00:19:02.680]  原來神在夢中提醒他
[00:19:02.680 --> 00:19:06.480]  叫他不要參與這件惡事
[00:19:06.480 --> 00:19:09.280]  神原來透過比拉多身邊的人
[00:19:09.280 --> 00:19:12.880]  很明顯地提醒了他
[00:19:12.880 --> 00:19:14.880]  而在《約翰福音》十九章
[00:19:14.880 --> 00:19:18.480]  說到他因為聽見人說
[00:19:18.480 --> 00:19:20.680]  耶穌就是神的兒子
[00:19:20.680 --> 00:19:22.680]  其實他也害怕
[00:19:22.680 --> 00:19:24.680]  但後來在第十二節
[00:19:24.680 --> 00:19:26.680]  猶太人再控告他
[00:19:26.680 --> 00:19:28.880]  如果你釋放了這個人
[00:19:28.880 --> 00:19:31.680]  就是和凱撒為敵
[00:19:31.680 --> 00:19:34.680]  似乎比拉多這次面對這個難題
[00:19:34.680 --> 00:19:37.680]  也有不少掙扎
[00:19:37.680 --> 00:19:39.280]  但很可惜的是
[00:19:39.280 --> 00:19:44.080]  最後因為他想選擇順從民意
[00:19:44.080 --> 00:19:47.880]  所以他寧願同流合污
[00:19:47.880 --> 00:19:49.880]  《馬太福音》二十七章二十四節
[00:19:49.880 --> 00:19:51.880]  告訴我們
[00:19:51.880 --> 00:19:54.280]  比拉多做了一個動作
[00:19:54.280 --> 00:19:56.280]  表達出他和宗教領袖
[00:19:56.280 --> 00:19:59.680]  這次的惡事割席
[00:19:59.680 --> 00:20:02.680]  他要在他們面前洗手
[00:20:02.680 --> 00:20:05.680]  說這個流人血的罪就不關我的事了
[00:20:05.680 --> 00:20:08.680]  是你們自己要負責了
[00:20:08.680 --> 00:20:11.480]  他表達了不關他的事
[00:20:11.480 --> 00:20:14.680]  但面對群眾的壓力
[00:20:14.680 --> 00:20:19.280]  比拉多選擇以妥協來回應
[00:20:19.280 --> 00:20:22.680]  其實我想說他的角色很重要
[00:20:22.680 --> 00:20:26.280]  他是擁有足以改變主耶穌命運的
[00:20:26.280 --> 00:20:29.680]  一個有勢力的領袖
[00:20:29.680 --> 00:20:34.080]  但他選擇了按著眾人的要求
[00:20:34.080 --> 00:20:37.680]  處決這個無罪的人
[00:20:37.680 --> 00:20:41.680]  之後他吩咐士兵們鞭打耶穌
[00:20:41.680 --> 00:20:45.280]  並且將他釘在十字架上
[00:20:45.280 --> 00:20:47.680]  接著我們看到第二組
[00:20:47.680 --> 00:20:51.880]  對惡事非常合作的成員出現
[00:20:51.880 --> 00:20:54.280]  就是第十六節提到的
[00:20:54.280 --> 00:20:56.680]  士兵們接到命令之後
[00:20:56.680 --> 00:21:00.280]  馬上召集整個步兵大隊
[00:21:00.280 --> 00:21:04.280]  對犯人進行一系列的招待
[00:21:04.280 --> 00:21:08.080]  整個步兵大隊究竟有多少人呢?
[00:21:08.080 --> 00:21:12.480]  新漢語翻譯本譯為全營
[00:21:12.480 --> 00:21:17.280]  營是羅馬軍團裡邊編制中的十分之一
[00:21:17.280 --> 00:21:20.880]  一營大概有六百人左右
[00:21:20.880 --> 00:21:26.280]  此刻有六百人在招呼主耶穌
[00:21:26.280 --> 00:21:28.680]  由於當時是節期
[00:21:28.680 --> 00:21:33.080]  很多激進分子會趁著這段時間作亂
[00:21:33.080 --> 00:21:36.680]  所以彼拉多駐紮重軍戒備
[00:21:36.680 --> 00:21:40.680]  以防百姓作亂的時候可以作出鎮壓
[00:21:40.680 --> 00:21:43.080]  所以這六百人應該是指到
[00:21:43.080 --> 00:21:48.680]  當時駐守在彼拉多府邸裡的所有士兵
[00:21:48.680 --> 00:21:55.080]  他們受命之後就接手對犯人進行鞭打和行刑
[00:21:55.080 --> 00:21:59.080]  經文沒有說他們有什麼想法
