
[00:00:00.000 --> 00:00:02.000]  (梁俊傑) 各位姐妹早安
[00:08:06.000 --> 00:08:11.000]  將俘虜、略物、老物帶到摩亞平原
[00:08:11.000 --> 00:08:16.000]  再約旦河邊與耶利哥相對的營地
[00:08:16.000 --> 00:08:20.000]  交給摩西和以利亞薩祭司
[00:08:20.000 --> 00:08:23.000]  以及以色列的回眾
[00:08:24.000 --> 00:08:27.000]  在這十二節經文中
[00:08:27.000 --> 00:08:29.000]  三十一章的經文
[00:08:29.000 --> 00:08:34.000]  我們看到已經進入文素記最後的部分
[00:08:34.000 --> 00:08:39.000]  如果大家一直有追看第四子堂的港道系列
[00:08:39.000 --> 00:08:40.000]  文素記的系列
[00:08:40.000 --> 00:08:43.000]  你會看到一個很清晰的訊息
[00:08:43.000 --> 00:08:46.000]  就是以色列人由埃及到抗野
[00:08:46.000 --> 00:08:48.000]  到這一代的以色列人
[00:08:48.000 --> 00:08:51.000]  已經是新的一代的以色列人
[00:08:51.000 --> 00:08:53.000]  因為上帝告訴他們
[00:08:53.000 --> 00:08:55.000]  他們舊一代的以色列人
[00:08:55.000 --> 00:08:58.000]  即是他們出埃及的那一代以色列人
[00:08:58.000 --> 00:09:01.000]  包括了他們的領袖亞倫和摩西
[00:09:01.000 --> 00:09:03.000]  他們可不可以進入迦南?
[00:09:03.000 --> 00:09:04.000]  都進不了
[00:09:04.000 --> 00:09:09.000]  所以在這一場戰爭之前
[00:09:09.000 --> 00:09:13.000]  其實都是上帝透過摩西去吩咐以色列人
[00:09:13.000 --> 00:09:16.000]  去預備他們進入迦南之後
[00:09:16.000 --> 00:09:17.000]  他們要做的事
[00:09:17.000 --> 00:09:22.000]  所以大家如果看文素記的第28至第29章
[00:09:22.000 --> 00:09:24.000]  提到關於憲制
[00:09:24.000 --> 00:09:26.000]  即是告訴以色列人
[00:09:26.000 --> 00:09:28.000]  你們進入迦南地之後
[00:09:28.000 --> 00:09:32.000]  你們都要透過憲制去和神建立關係
[00:09:32.000 --> 00:09:36.000]  在第30章亦提到關於許願的一些條例
[00:09:36.000 --> 00:09:41.000]  這些吩咐其實都是預備這些以色列人進入迦南
[00:09:41.000 --> 00:09:44.000]  讓以色列人進入迦南地之後
[00:09:44.000 --> 00:09:48.000]  他們能夠成為一個特別的群體
[00:09:48.000 --> 00:09:51.000]  因為這個群體是重視和神的承諾
[00:09:51.000 --> 00:09:54.000]  和人的承諾的一個群體
[00:09:54.000 --> 00:09:56.000]  到了今天我們看的31章
[00:09:56.000 --> 00:10:01.000]  我們看到上帝吩咐摩西為以色列人做一件事
[00:10:01.000 --> 00:10:06.000]  就是報米顛人的仇
[00:10:06.000 --> 00:10:08.000]  而報了這個仇之後
[00:10:08.000 --> 00:10:11.000]  摩西就可以歸到祂的祖先
[00:10:11.000 --> 00:10:15.000]  即是意味著這個任務是摩西最後一個任務
[00:10:15.000 --> 00:10:20.000]  我們知道摩西往後都不能夠進入迦南
[00:10:20.000 --> 00:10:26.000]  但上帝給她這個任務都是給她一個很大的鼓勵和恩典
[00:10:26.000 --> 00:10:28.000]  因為在摩西臨死之前
[00:10:28.000 --> 00:10:33.000]  她有機會能夠帶領新的一代的以色列人
[00:10:33.000 --> 00:10:36.000]  去開始這一場和米顛的戰爭
[00:10:36.000 --> 00:10:39.000]  所以我們看到這場復仇之戰
[00:10:39.000 --> 00:10:42.000]  是要在12個支派裏面
[00:10:42.000 --> 00:10:45.000]  每個支派都要派一千人
[00:10:45.000 --> 00:10:46.000]  即是總共有多少人?
[00:10:46.000 --> 00:10:51.000]  即是一萬二千人的軍力去打當時的米顛
[00:10:51.000 --> 00:10:57.000]  去為上帝向這些米顛人報仇
[00:10:57.000 --> 00:11:00.000]  為何要報仇呢?
[00:11:00.000 --> 00:11:03.000]  如果大家記得文數記25章
[00:11:03.000 --> 00:11:04.000]  大家記不記得說什麼?
[00:11:04.000 --> 00:11:07.000]  記不記得?
[00:11:07.000 --> 00:11:09.000]  不記得不要緊
[00:11:09.000 --> 00:11:13.000]  你回去看正道重溫
[00:11:13.000 --> 00:11:16.000]  聽回二月我講的一篇訊息
[00:11:16.000 --> 00:11:17.000]  就是第25章
[00:11:17.000 --> 00:11:20.000]  就是提到題目叫做
[00:11:20.000 --> 00:11:22.000]  這個叫做
[00:11:22.000 --> 00:11:24.000]  叫做什麼呢?
[00:11:24.000 --> 00:11:25.000]  糟了,我都不記得了
[00:11:25.000 --> 00:11:30.000]  是,好東西
[00:11:30.000 --> 00:11:35.000]  沒錯,是這個墮落中力挽狂瀾
[00:11:35.000 --> 00:11:37.000]  菲利克那篇的講道
[00:11:37.000 --> 00:11:39.000]  其實講25章的
[00:11:39.000 --> 00:11:41.000]  那篇講道就是
[00:11:41.000 --> 00:11:43.000]  以色列人在十庭的地方
[00:11:43.000 --> 00:11:45.000]  和摩亞女子行淫
[00:11:45.000 --> 00:11:48.000]  然後引誘以色列人去敬拜她的偶像
[00:11:48.000 --> 00:11:52.000]  之後出現了一個人叫菲利克
[00:11:52.000 --> 00:11:57.000]  這個菲利克見到當時米顛的領袖的女兒戈斯比
[00:11:57.000 --> 00:12:00.000]  引誘當時以色列的領袖
[00:12:00.000 --> 00:12:03.000]  進入以色列人的帳幕裏面
[00:12:03.000 --> 00:12:05.000]  去和這個人行淫
[00:12:05.000 --> 00:12:07.000]  而當時亞倫的孫菲利克
[00:12:07.000 --> 00:12:09.000]  見到這一幕的時候
[00:12:09.000 --> 00:12:11.000]  就擊殺了這兩個
[00:12:11.000 --> 00:12:13.000]  分別是以色列人的領袖
[00:12:13.000 --> 00:12:15.000]  和米顛領袖的女兒
[00:12:15.000 --> 00:12:19.000]  這件事導致上帝一個很大的憤怒
[00:12:19.000 --> 00:12:21.000]  和對以色列人的審判
[00:12:21.000 --> 00:12:24.000]  當時透過瘟疫殺死了
[00:12:24.000 --> 00:12:28.000]  當時的以色列人的二萬四千人的生命
[00:12:28.000 --> 00:12:32.000]  所以我們見到在文述的25章的16到18字裏面
[00:12:32.000 --> 00:12:33.000]  這樣記載
[00:12:33.000 --> 00:12:35.000]  耶和華吩咐摩西
[00:12:35.000 --> 00:12:37.000]  你要苦害米顛人
[00:12:37.000 --> 00:12:38.000]  擊殺他們
[00:12:38.000 --> 00:12:42.000]  因為他們是用詭計去苦害你們
[00:12:42.000 --> 00:12:43.000]  在比爾的事上
[00:12:43.000 --> 00:12:45.000]  和你們的姊妹
[00:12:45.000 --> 00:12:48.000]  米顛領袖的女兒戈斯比的事上
[00:12:48.000 --> 00:12:49.000]  欺騙了你們
[00:12:49.000 --> 00:12:50.000]  在瘟疫的日子
[00:12:50.000 --> 00:12:54.000]  這個女子因比爾的事件就被殺了
[00:12:54.000 --> 00:13:00.000]  這個事件背後是巴蘭和米顛合謀的一個詭計
[00:13:00.000 --> 00:13:04.000]  而目的就是要苦害以色列人
[00:13:04.000 --> 00:13:06.000]  所以這場戰爭
[00:13:06.000 --> 00:13:08.000]  在經文裏面告訴他們
[00:13:08.000 --> 00:13:10.000]  是一場報復之戰
[00:13:10.000 --> 00:13:11.000]  是復仇之戰
[00:13:11.000 --> 00:13:17.000]  就是報復米顛的苦害以色列人的仇
[00:13:17.000 --> 00:13:19.000]  而在當時的戰爭裏面
[00:13:19.000 --> 00:13:24.000]  摩西也是打發當時殺死這兩個領袖的菲利哈
[00:13:24.000 --> 00:13:27.000]  去拿著聖所的器皿
[00:13:27.000 --> 00:13:30.000]  這些器皿可能是指導祭司的爾弗德
[00:13:30.000 --> 00:13:32.000]  或者是烏靈圖明
[00:13:32.000 --> 00:13:36.000]  並且在當中是吹大聲的號筒
[00:13:36.000 --> 00:13:42.000]  我們看到菲利哈是整個軍隊在前面
[00:13:42.000 --> 00:13:47.000]  去拿著這些器皿和吹大聲的號筒
[00:13:47.000 --> 00:13:52.000]  其實就是代表著這場戰爭不是一般的戰爭
[00:13:52.000 --> 00:13:56.000]  這場戰爭是由上帝展開的一場戰爭
[00:13:56.000 --> 00:14:01.000]  我們可以說是一場聖戰
[00:14:01.000 --> 00:14:06.000]  在這場戰爭裏面除了殺了米顛所有的男人之外
[00:14:06.000 --> 00:14:10.000]  當時米顛的五個王都是被殺的
[00:14:10.000 --> 00:14:13.000]  這五個王包括了
[00:14:13.000 --> 00:14:18.000]  以美、利甘、蘇爾、胡爾、利巴五個米顛王
[00:14:18.000 --> 00:14:25.000]  而這個蘇爾就是曾經在25章15節裏面出現過
[00:14:25.000 --> 00:14:28.000]  這個蘇爾就是米顛的一個領袖
[00:14:28.000 --> 00:14:35.000]  而他的女兒就是當時引誘以色列的領袖的女兒戈斯比
[00:14:35.000 --> 00:14:40.000]  巴蘭就是在文數記22到24章記載摩押王巴蘭
[00:14:40.000 --> 00:14:43.000]  透過他想就在以色列人
[00:14:43.000 --> 00:14:49.000]  這些人其實都是在這個事件裏面扮演著一個很重要的角色
[00:14:49.000 --> 00:14:52.000]  所以在這31章裏面特別記載到
[00:14:52.000 --> 00:14:55.000]  當時這場的報仇之戰
[00:14:55.000 --> 00:14:57.000]  這些人都要死的
[00:14:57.000 --> 00:14:58.000]  巴蘭要死
[00:14:58.000 --> 00:15:01.000]  米顛的五個領袖要死
[00:15:01.000 --> 00:15:08.000]  戈斯比的父親蘇爾都是米顛的王都要死
[00:15:08.000 --> 00:15:10.000]  這些記載都是告訴我們
[00:15:10.000 --> 00:15:13.000]  原來31章記載這場戰爭
[00:15:13.000 --> 00:15:19.000]  和文數記22到25章是有一個很緊密的關係
[00:15:19.000 --> 00:15:22.000]  甚至當我們看22到25章的時候
[00:15:22.000 --> 00:15:27.000]  我們就明白為什麼有31章這場的戰爭
[00:15:27.000 --> 00:15:29.000]  我們看到在這場戰爭裏面
[00:15:29.000 --> 00:15:32.000]  聖經描述是一場很殘酷的戰爭
[00:15:32.000 --> 00:15:37.000]  因為不單止所有米顛的男人要死
[00:15:37.000 --> 00:15:40.000]  更加是他們所住的所有的城鎮
[00:15:40.000 --> 00:15:44.000]  營寨都要用火燒了
[00:15:44.000 --> 00:15:46.000]  所以我們看到這場戰爭的目的
[00:15:46.000 --> 00:15:54.000]  就是要將米顛人住的地方和人都要徹底的消滅
[00:15:54.000 --> 00:15:56.000]  在這場戰爭裏面
[00:15:56.000 --> 00:16:02.000]  以色列人是贏了並且擄走了一批的米顛婦女和他們的孩子
[00:16:02.000 --> 00:16:04.000]  當我們看到這裏的時候
[00:16:04.000 --> 00:16:08.000]  我們會發現為什麼上帝要這麼殘忍呢?
[00:16:08.000 --> 00:16:10.000]  要殺這麼多人呢?
[00:16:10.000 --> 00:16:11.000]  正如我剛才所說
[00:16:11.000 --> 00:16:15.000]  這場戰爭是一個很特別的戰爭
[00:16:15.000 --> 00:16:17.000]  是一場聖戰
[00:16:17.000 --> 00:16:19.000]  是由上帝發動的戰爭
[00:16:19.000 --> 00:16:25.000]  我們在聖經裏面其實再也不見到往後有很多提及這類的聖戰
[00:16:25.000 --> 00:16:29.000]  所以這場戰爭是一場可以這樣說
[00:16:29.000 --> 00:16:32.000]  在聖經裏面是一場很特殊的戰爭
[00:16:32.000 --> 00:16:37.000]  但這場戰爭告訴我們一件很重要的事情
[00:16:37.000 --> 00:16:41.000]  就是上帝會為他的子民去到新淵
[00:16:41.000 --> 00:16:46.000]  當時以色列人是被米顛人陷在一個局面裏面
[00:16:46.000 --> 00:16:48.000]  引誘他們拜偶像
[00:16:48.000 --> 00:16:50.000]  甚至是離開上帝
[00:16:50.000 --> 00:16:54.000]  做了這些事令到上帝很大的憤怒
[00:16:54.000 --> 00:17:01.000]  但上帝不會對米顛人在以色列人的計謀視而不見
[00:17:01.000 --> 00:17:07.000]  所以上帝是為那些在神裏面被受屈受冤的人
[00:17:07.000 --> 00:17:09.000]  新淵的那位上帝
[00:17:09.000 --> 00:17:13.000]  可能在我們生命裏面都會遇到一些事情
[00:17:13.000 --> 00:17:17.000]  令我們覺得為何會發生在我們身上
[00:17:17.000 --> 00:17:18.000]  覺得很不公平
[00:17:18.000 --> 00:17:20.000]  很多的冤屈在我們裏面
[00:17:20.000 --> 00:17:22.000]  但我們要知道一件事
[00:17:22.000 --> 00:17:26.000]  上帝不會視為看不到的
[00:17:26.000 --> 00:17:29.000]  上帝不會當這些事是沒有發生過
[00:17:29.000 --> 00:17:32.000]  上帝是會替我們去到新淵
[00:17:32.000 --> 00:17:37.000]  並且在他的仇敵身上去報這個仇
[00:17:37.000 --> 00:17:41.000]  如果我們仍然看到今天有很多人
[00:17:41.000 --> 00:17:44.000]  或者有些勢力迫使基督徒
[00:17:44.000 --> 00:17:49.000]  那些基督徒在迫使裏面受著很大的苦難
[00:17:49.000 --> 00:17:54.000]  我們要知道上帝不會當這些事沒有發生過
[00:17:54.000 --> 00:17:58.000]  上帝一定會在他們的仇敵上去報這個仇
[00:17:58.000 --> 00:18:02.000]  去為一些在迫使裏面受屈的裏面
[00:18:02.000 --> 00:18:06.000]  在不公的裏面的人去到新淵
[00:18:06.000 --> 00:18:09.000]  這是在聖戰裏面讓我們看到
[00:18:09.000 --> 00:18:13.000]  聖戰和我們之間的關係
[00:18:13.000 --> 00:18:16.000]  到了第二段落裏面
[00:18:16.000 --> 00:18:20.000]  我們看到一個很特別的情況
[00:18:20.000 --> 00:18:22.000]  提到一個題目叫做「種族滅絕」
[00:18:22.000 --> 00:18:24.000]  我們會看完這段經文
[00:18:24.000 --> 00:18:28.000]  就是第十三至二十四節
[00:18:28.000 --> 00:18:30.000]  我們一起讀
[00:18:30.000 --> 00:18:32.000]  「摩西和以利亞薩祭司
[00:18:32.000 --> 00:18:38.000]  以及會眾中所有的領袖都出迎迎接他們
[00:18:38.000 --> 00:18:41.000]  摩西向打仗回來的軍官
[00:18:41.000 --> 00:18:45.000]  就是千夫長和百夫長法魯
[00:18:45.000 --> 00:18:47.000]  摩西對他們說
[00:18:47.000 --> 00:18:51.000]  你們要讓這所有的婦女活著嗎?
[00:18:51.000 --> 00:18:55.000]  看哪正是這些婦女因巴蘭的話
[00:18:55.000 --> 00:19:00.000]  在比爾的時尚導致以色列人背叛耶和華
[00:19:00.000 --> 00:19:04.000]  以至耶和華的會眾遭遇瘟疫
[00:19:04.000 --> 00:19:08.000]  現在你們要殺所有的男孩
[00:19:08.000 --> 00:19:14.000]  也要把所有曾與男人同房共寢的女子都殺了
[00:19:14.000 --> 00:19:19.000]  但那些未曾與男人同房共寢的女孩
[00:19:19.000 --> 00:19:22.000]  你們可以讓她們存活
[00:19:22.000 --> 00:19:25.000]  你們和你們所老來的人
[00:19:25.000 --> 00:19:27.000]  要住在營外七天
[00:19:27.000 --> 00:19:31.000]  凡殺了人的和一切抹了屍體的
[00:19:31.000 --> 00:19:35.000]  要在第三日和第七日結證自己
[00:19:35.000 --> 00:19:38.000]  你們也要結證一切的衣服
[00:19:38.000 --> 00:19:44.000]  以及用皮革、山羊毛和木頭做的任何東西
[00:19:44.000 --> 00:19:49.000]  以利亞薩祭司對打仗回來的士兵說
[00:19:49.000 --> 00:19:54.000]  耶和華所吩咐摩西律法中的條例是這樣
[00:19:54.000 --> 00:19:57.000]  金銀銅鐵石鉛
[00:19:57.000 --> 00:20:02.000]  凡能耐火的你們要使它經過火
[00:20:02.000 --> 00:20:03.000]  它就結證
[00:20:03.000 --> 00:20:08.000]  然而還要用除污穢的水來結證它
[00:20:08.000 --> 00:20:13.000]  凡不能耐火的你們要使它經過水
[00:20:13.000 --> 00:20:18.000]  第七日你們要洗衣服才為結證
[00:20:18.000 --> 00:20:20.000]  然後可以進營
[00:20:21.000 --> 00:20:25.000]  我們看到在經文裏面提到
[00:20:25.000 --> 00:20:28.000]  當這班打贏仗的軍官
[00:20:28.000 --> 00:20:33.000]  包括了支派裏面的千夫長、百夫長
[00:20:33.000 --> 00:20:36.000]  他們回到自己的營地
[00:20:36.000 --> 00:20:40.000]  當時他們心裏想
[00:20:40.000 --> 00:20:45.000]  他們一定會受到摩西和祭司的熱烈歡迎
[00:20:45.000 --> 00:20:49.000]  但經文提到他們當時摩西是怎樣
[00:20:49.000 --> 00:20:51.000]  是發怒
[00:20:51.000 --> 00:20:54.000]  當時摩西為何發怒呢
[00:20:54.000 --> 00:20:59.000]  當時摩西發怒的原因並不是他們違反了甚麼條例
[00:20:59.000 --> 00:21:02.000]  在《新命記》20章裏面提到
[00:21:02.000 --> 00:21:06.000]  以色列人的戰爭裏面都有關乎一些條例
[00:21:06.000 --> 00:21:10.000]  裏面提到婦女、孩童、生畜和城裏所有的
[00:21:10.000 --> 00:21:13.000]  都可以取為自己的掠物
[00:21:13.000 --> 00:21:16.000]  即是說其實他們打贏了那場仗
[00:21:16.000 --> 00:21:23.000]  在米甸裏面所擄回來的那些婦女、孩童、生畜和城裏的東西
[00:21:23.000 --> 00:21:26.000]  他們都可以取來成為掠物
[00:21:26.000 --> 00:21:33.000]  所以他們這個做法似乎沒有違反上帝給以色列人的戰爭條例
[00:21:33.000 --> 00:21:36.000]  為何摩西發怒呢
[00:21:36.000 --> 00:21:39.000]  摩西發怒的原因是因為
[00:21:39.000 --> 00:21:44.000]  他們看到這班打贏仗的軍官和千夫長、百夫長
[00:21:44.000 --> 00:21:50.000]  沒有很敏感他們那場戰爭究竟為何要打的原因
[00:21:50.000 --> 00:21:53.000]  剛才我們說這場戰爭是聖戰
