
[00:00:00.000 --> 00:00:09.760]  好,敬拜隊帶領我們敬拜,其實數算上帝的恩典是我們生命中一件很重要的事
[00:02:53.360 --> 00:02:59.280]  甚至去到一個點,其實有一個心理學家佛洛伊德,他都有說過一樣東西
[00:02:59.280 --> 00:03:04.800]  罪惡感是人會很傾向,很想去逃避的一件事
[00:03:04.800 --> 00:03:14.000]  罪惡感就是你會覺得羞恥,會覺得我們的尊嚴好像被人拿走了,是我們的尊嚴
[00:03:14.000 --> 00:03:22.800]  以致你很想去逃避被人罵,罪惡感是阻礙人去得到最大快樂的一個元素
[00:03:22.800 --> 00:03:30.880]  所以以致佛洛伊德說人不需要有罪惡感,你喜歡做什麼就做什麼,最重要是開心
[00:03:30.880 --> 00:03:40.880]  但問題來了,我們基督徒,其實你活在一個拉扯的裏面,大家看不看得到
[00:03:40.880 --> 00:03:48.560]  我們的心會很容易有一個傾向,我們的人性很容易有一個傾向,我們想逃避罪惡感
[00:03:48.560 --> 00:03:54.080]  很想逃避當別人罵我們,或者當聖經在提醒我們的時候,我們很想走出去
[00:03:54.080 --> 00:03:59.200]  我們很怕,我們覺得不開心,我們覺得好像很羞恥
[00:03:59.200 --> 00:04:06.880]  罪惡感我們會想去逃避,但現實其實我們的信仰告訴我們,都是我們要面對我們的罪
[00:04:06.880 --> 00:04:15.600]  我們要知道,我們要承認自己的罪,回到主耶穌裏面,這個才是救因整件事的故事
[00:04:15.600 --> 00:04:21.200]  究竟我們生命裏面,怎樣可以活在這個拉扯裏面,我們怎樣可以去面對我們的罪呢
[00:04:21.200 --> 00:04:32.400]  所以我們今天很想和大家去看一看,究竟我們生命裏面,怎樣可以去面對罪,我們才可以衝破我們心裏面的一些防衛的機制
[00:04:32.400 --> 00:04:39.520]  或者我們想逃避的心,以致我們可以真真正正做一個可以去跟隨上帝的基督徒
[00:04:39.520 --> 00:04:49.040]  今天我們看的經文就會在約書亞記七章裏面,開始的裏面我們一起去禱告好嗎,我們一起去禱告
[00:04:49.040 --> 00:04:54.880]  參見天父,我們很感謝祢,帶領我們可以在生命裏面有祢的話語去提醒,去幫助我們
[00:04:54.880 --> 00:05:03.920]  有時候我們都很軟弱,很不足,當我們面對一些提醒,我們生命面對罪的時間,我們都很想躲起來,走出去
[00:05:03.920 --> 00:05:11.840]  祢就幫我們,給我們有勇氣去面對,並且我們去尋求,去讓祢的話語成為我們腳前的燈,路上的光
[00:05:11.840 --> 00:05:15.760]  我們感謝祢,期祢交托,奉著耶穌基督的名義祈求,阿門
[00:05:15.760 --> 00:05:33.360]  好,等一下,讓我弄高一點
[00:05:33.360 --> 00:05:43.680]  我們今天就會說約書亞記,約書亞記承接著出拉及記,可能大家都知道,大尊的你們都在查
[00:05:43.680 --> 00:05:53.040]  出拉及記,摩西帶著以色列人出拉及,不是耶穌帶著以色列人出拉及,最近特朗普說錯話
[00:05:53.040 --> 00:06:06.720]  不過約書亞就是承接著出拉及記,所以當摩西帶著以色列人去到英許之地的時候,約書亞就是帶著以色列人進入英許之地
[00:06:06.720 --> 00:06:22.080]  在約書亞裡面,我們會看到以色列人要面對一件事,他們要打聖戰,要帶他們去打加南人,去拿上帝給他們英許之地
[00:06:22.080 --> 00:06:37.200]  有一個學者,鮑維昆博士,他說了一件事,我覺得很好,就是打聖戰的時候,我們會想,對方是壞人,我是好人,我就要打,打完之後,我贏
[00:06:37.200 --> 00:06:48.640]  但其實在約書亞記裡面,你會看到很多敵人其實不一定是對方,或者是怎樣的,很多時候,有時候甚至我們自己就是上帝的敵人
[00:06:48.640 --> 00:06:59.760]  所以其實約書亞記有一個很好的提醒,就是我們究竟怎樣才可以做到一個跟隨神的僕人,而不是一個成為神的敵黨者
[00:06:59.760 --> 00:07:12.000]  我們看約書亞記裡面,正正就是告訴我們,當我們成為了上帝的敵人的時候,我們怎樣辦呢,當中就會告訴我們,原來罪可以有很大的影響
[00:07:12.000 --> 00:07:23.440]  我們影響整個群體,而究竟當中,為什麼這個罪可以發生呢,當中的關鍵在哪裡呢,到最後就會告訴我們出路在哪裡
[00:07:23.440 --> 00:07:35.600]  約書亞記我快一點,一開始我先講背景給大家聽,我們七章二至五節其實就是講背景,就是打一場仗叫艾城的這一場仗
[00:07:35.600 --> 00:07:44.080]  他去打艾城的這場仗,看到沒問題,很容易打,二三千人搞定,不用勞煩大家
[00:07:44.080 --> 00:07:52.320]  他們就帶三千人,保守一點估計,帶三千人去打這場仗,誰知道就輸了,死了三十六人
[00:07:52.320 --> 00:07:57.520]  所以結果以色列人的心都融化,好像融化如水一樣
[00:07:57.520 --> 00:08:11.040]  這個故事奇怪在一個地方,就是其實是一個很大的對比,並且經文裡面都用一個彈字,他告訴我們和上面一個很大的對比
[00:08:11.040 --> 00:08:18.720]  對比就是前面打了一場仗,耶利哥城是很厲害的,很震撼神跡
[00:08:18.720 --> 00:08:25.360]  約書亞帶著以色列人體會到神的神跡,讓他們打贏這場仗
[00:08:25.360 --> 00:08:35.600]  一個軍事重地,他們過了一趟河,河水是分開的,去到那裡圍著城走了六天,第七天吹號角,整個城倒塌了
[00:08:35.600 --> 00:08:44.160]  很厲害的,神同在,什麼都不用怕,很厲害,結果在經文裡面說,耶利哥當時的人心都融化
[00:08:44.160 --> 00:08:54.640]  但去到艾城這裡好像剛剛相反,艾城原文是廢墟的意思,我打過廢墟竟然輸了,嚇鬼死
[00:08:54.640 --> 00:09:00.800]  以為三千人就夠打,誰知道都不夠,死了三十六人,以色列人心都融化
[00:09:00.800 --> 00:09:06.800]  當中究竟是什麼問題呢?會不會是輕敵呢?會不會是戰略的錯誤呢?
[00:09:06.800 --> 00:09:14.320]  但其實到經文裡面我們就會看到原來是罪的影響,原來罪不單止是一個個人的事
[00:09:14.320 --> 00:09:23.040]  不是你覺得我做了罪沒問題,自己的事自己承擔,但原來罪是可以影響到整個群體
[00:09:23.040 --> 00:09:26.320]  甚至可以讓整個群體得罪到神
[00:09:26.320 --> 00:09:34.160]  我們今天先看這段經文,由六節讀到十二節,我們一起讀,請
[00:09:34.160 --> 00:09:37.360]  若書也,和以色列人同在了
[00:09:37.360 --> 00:09:43.760]  在經文裡面,若書也,讀完這節一起讀
[00:09:43.760 --> 00:09:59.760]  以色列人在當滅之物上犯了罪,由大支派中謝拉的曾孫、撒底的孫子、加米的兒子阿干取了當滅之物,耶和華的怒氣就向以色列人發作
[00:09:59.760 --> 00:10:09.040]  若書也當他見到那場仗輸了的時候,他馬上意識到這件是屬靈的事
[00:10:09.040 --> 00:10:18.000]  以致他面服於地,在藥櫃跟前撕裂衣服,披盲蒙灰
[00:10:18.000 --> 00:10:22.640]  若書也知道這件事是不尋常的,打輸這場仗是不尋常的
[00:10:22.640 --> 00:10:26.480]  所以他知道是屬靈的問題,所以他回去尋求上帝
[00:10:26.480 --> 00:10:30.080]  但他在尋求上帝的時候,他答對了問題一半
[00:10:30.080 --> 00:10:33.680]  因為第二半就在說,是不是神的問題
[00:10:33.680 --> 00:10:37.120]  他矛頭指向上帝,他問了三個問題
[00:10:37.120 --> 00:10:41.520]  第一個問題是,為什麼帶他們過約旦河,為什麼帶我們打,如果輸的話
[00:10:41.520 --> 00:10:44.640]  第二場仗現在都輸了,那你叫我可以說什麼
[00:10:44.640 --> 00:10:48.480]  第三場仗我們都輸了,那你的名字怎麼辦,神
[00:10:48.480 --> 00:10:56.320]  所以他的矛頭指向上帝,他看到是屬靈的事,但他看不到為什麼這場仗會輸
[00:10:56.320 --> 00:11:03.200]  上帝在當中就解釋給他聽,其實當中的問題是在他們的罪裡面
[00:11:03.200 --> 00:11:07.360]  甚至在經文裡面我們看到其實只是一個人的罪
[00:11:07.360 --> 00:11:14.640]  一個人的罪讓整個以色列全部人都倒下,全部人都打不到這場仗,可以輸
[00:11:14.640 --> 00:11:19.040]  帶給我們看的就是,原來罪其實是可以有延伸性的
[00:11:19.040 --> 00:11:26.080]  罪是可以影響整個群體,讓整個群體得罪神,甚至可以帶來禍害
[00:11:26.080 --> 00:11:33.440]  可能我們會覺得其實一個人做的事怎會影響到其他人,我自己承擔就可以了
[00:11:33.440 --> 00:11:41.120]  但其實我們在世界裡面都可以體會到,人的罪是可以影響到很多其他人
[00:11:41.120 --> 00:11:47.200]  就正如這個大埔的火災,可能大家都會知道,我犯下規吃一口煙
[00:11:47.200 --> 00:11:54.800]  又或者有些事我不去監管,又或者有些事我出茅招貪心,換了些東西便宜一點
[00:11:54.800 --> 00:12:02.320]  但其實它是可以帶來整個社會很大的禍害,讓很多人的生命喪失
[00:12:02.320 --> 00:12:09.360]  甚至很多人回不了家,這一切我們都可以體會到
[00:12:09.360 --> 00:12:14.640]  其實人的罪是可以帶來一個群體性的禍害
[00:12:14.640 --> 00:12:20.720]  回到我們的生命裡面,同樣我們在做的事都可以帶給整個群體禍害
[00:12:20.720 --> 00:12:28.320]  試過我記得有一次有一個小組去吵架,他們背後說對方的壞話
[00:12:28.320 --> 00:12:37.520]  結果整個小組分裂成兩半,然後去對立,甚至當中有頂椅子出現的情況發生
[00:12:37.520 --> 00:12:45.280]  是很恐怖的一件事,但當中只不過是由少少的罪開始,便可以延伸到整個組分裂了
[00:12:45.280 --> 00:12:53.520]  弟兄姊妹,你體不體會得到原來罪其實是一件很危險的事,它可以帶來很大的禍害
[00:12:53.520 --> 00:12:59.520]  當中究竟為什麼罪可以這樣慢慢延伸,甚至可以帶來這麼大的禍害
[00:12:59.520 --> 00:13:03.200]  下部份的經文便會告訴我們這件事
[00:13:03.200 --> 00:13:09.760]  原來罪其中一個關鍵就是當我們讓一些藉口不斷進入我們的心
[00:13:09.760 --> 00:13:17.760]  去拖大我們,牽引著我們,以致我們去跟隨了我們的藉口,讓它成為行動
[00:13:17.760 --> 00:13:25.600]  我們當中在經文裏面體會得到這個人,這個類傳家,這個豬隊友,這個亞干
[00:13:25.600 --> 00:13:30.960]  如何去欣著他的藉口,讓整個意識裂都和他一起淋蕩
[00:13:30.960 --> 00:13:36.000]  我們一起去讀這段經文,繼續,13至23節一起,請
[00:13:36.000 --> 00:13:47.760]  上帝講到一件事,他犯的罪是亞干拿了一些當滅之物
[00:13:47.760 --> 00:13:56.640]  亦即是他們之前那場仗打贏了耶利哥之後,他們本身的東西全部是屬於上帝,要獻上給上帝
[00:13:56.640 --> 00:14:04.480]  但當時亞干偷了一些,這個字原文是說這些東西是屬於上帝,要獻上給上帝,要毀滅
[00:14:04.480 --> 00:14:12.080]  但亞干偷了,從亞干去形容整件事,你就看到他如何看待這件事
[00:14:12.080 --> 00:14:16.640]  我們正在進入亞干的POV,看看他如何去想這件事
[00:14:16.640 --> 00:14:22.080]  當時他去形容這件事,他就說所奪的財物,原文是戰利品
[00:14:22.080 --> 00:14:27.680]  所以他解釋,他本身都說了自己犯罪,但他解釋為什麼他犯罪的時候
[00:14:27.680 --> 00:14:37.440]  他就說,因為我看到這是戰利品,然後他再形容當我看見那些蒲,那些金,那些銀
[00:14:37.440 --> 00:14:42.000]  我就貪愛它,然後我就拿了,去埋藏
[00:14:42.000 --> 00:14:51.840]  一個以色列人聽到這個公式,他們會馬上認得,這一句其實是很熟悉的一句句子,一個公式
[00:14:51.840 --> 00:14:59.920]  究竟是在說誰呢?其實正正就是在說創世紀的裏面,夏娃在做事,其實同樣都是一樣
[00:14:59.920 --> 00:15:11.520]  當蛇引誘他去吃分辨善樂樹的果子的時候,夏娃就看到好作食物,閱人眼目,令人喜愛
[00:15:11.520 --> 00:15:19.120]  所以他就拿了,然後當他吃完之後,他將自己埋藏,去收買,不敢見上帝
[00:15:19.120 --> 00:15:23.280]  同樣都是漢奸貪愛,拿去和躲藏
[00:15:23.280 --> 00:15:32.720]  告訴我們的是,亞干同樣在生命裏面有很多藉口,他本身知道這件事是不可以做的
[00:15:32.720 --> 00:15:42.160]  甚至上帝一開始的時候已經告訴他們,其實亞干所做的事情,不只是看到忠義拿走那麼簡單
[00:15:42.160 --> 00:15:47.760]  而是因為他直接是違背上帝和他們所立的約
[00:15:47.760 --> 00:15:52.160]  拿了當滅之物,一個偷竊的罪,因為這個是屬於上帝的
[00:15:52.160 --> 00:15:58.720]  又行了詭計,騙了所有人,甚至將這些當滅之物放在他家裏面收起來
[00:15:58.720 --> 00:16:04.240]  這件事不同的POV告訴我們,亞干為什麼做這個罪呢?
[00:16:04.240 --> 00:16:13.200]  是因為他覺得他的藉口讓他去做這件事,他看到很漂亮,他很忠義,所以他按著自己的心去做
[00:16:13.200 --> 00:16:22.160]  但上帝告訴他,原則其實是他在犯罪,他在得罪上帝,以致連累了那三十六個人
[00:16:22.160 --> 00:16:31.440]  亞干將這件事收起來到一個程度,約書亞要去找這個人,要逐個宗族去問
[00:16:31.440 --> 00:16:37.840]  逐個民族,逐個家族去問,以致一開始你記得,他形容亞干這個人的時候
[00:16:37.840 --> 00:16:45.280]  他講了他的父親,他的父親的父親,他的父親的父親的父親,全部都講了出來
[00:16:45.280 --> 00:16:50.320]  就是因為他在告訴你,要找這個人是多麼困難的一件事
[00:16:50.320 --> 00:16:57.680]  他將自己收起來得很緊要,因為他犯了罪,但他在裏面不願意走出來
[00:16:57.680 --> 00:17:03.680]  這個正正就是我們當中的問題,我看到很多時候,當我們犯罪的時候
[00:17:03.680 --> 00:17:10.800]  我們只是從我們自己的POV去看,我們看到的就是,這件事好,我很想要,我去拿
[00:17:10.800 --> 00:17:16.560]  但我們從來沒有想過這一切是可以對其他人有很大的延伸的影響
[00:17:16.560 --> 00:17:21.520]  甚至我們正在得罪神,正在違背原則,我們都看不到
[00:17:21.520 --> 00:17:27.280]  其實我們生命裏面要學的一件事,我們面對我們的藉口的時候
[00:17:27.280 --> 00:17:30.080]  我們要知道究竟上帝的原則在哪裏
[00:17:30.080 --> 00:17:34.480]  我們要看準的,不是我們心裏所願的,我們就去做
[00:17:34.480 --> 00:17:39.440]  人的生命裏面不是為了得到最大的快樂,而是我們要學習的
[00:17:39.440 --> 00:17:42.640]  我們要去尋求上帝的原則在哪裏
[00:17:42.640 --> 00:17:48.640]  接下來我們都會有這個短孫,都令我想起很多過去短孫的故事
[00:17:48.640 --> 00:17:55.520]  曾經有一年,的短孫,其實在當中,過去去了一段時間的短孫
[00:17:55.520 --> 00:18:01.120]  有一次的短孫令我很難忘,是一個很悲傷的故事
[00:18:01.120 --> 00:18:06.240]  那一年的短孫,不知為何全部人突然間很沉,很不開心
[00:18:06.240 --> 00:18:10.720]  去完那個旅程之後,我不斷在問自己,究竟我做錯了甚麼
[00:18:10.720 --> 00:18:14.480]  我帶隊為甚麼會帶成這樣,我不斷很不明白
[00:18:14.480 --> 00:18:17.760]  直到一年之後,我才發現那個問題在哪裏
[00:18:17.760 --> 00:18:24.960]  原來當中出現了一些男女感情的問題,以致整個團隊倒塌了
[00:18:24.960 --> 00:18:29.600]  當時有一對情侶很英俊的去拍拖
[00:18:29.600 --> 00:18:36.160]  但是有另一個女生喜歡上那個男生,不斷去哄他,跟他玩,聊天
[00:18:36.160 --> 00:18:44.240]  然後慢慢展開了一個新的戀情
[00:18:44.240 --> 00:18:50.560]  以致那個本身的女朋友很生氣,肯定會大吵大鬧
[00:18:50.560 --> 00:18:54.880]  整件事拖了一年之後,我才認識到這件事發生了
[00:18:54.880 --> 00:18:59.600]  整個短孫的團隊都倒塌了,每個人都沒有心機去做
[00:18:59.600 --> 00:19:02.160]  這件事令我覺得很傷心
[00:19:02.160 --> 00:19:09.840]  但你看到當中的過程,本身他一開始未必會馬上想要叫人長腳
[00:19:09.840 --> 00:19:15.360]  但他在裏面見到那個男生很英俊,於是就跟他聊天
[00:19:15.360 --> 00:19:18.240]  我貪愛,我經常都想著他
[00:19:18.240 --> 00:19:25.280]  到最後跟他約會,約會沒所謂的,只是朋友而已
[00:19:25.280 --> 00:19:30.000]  朋友,朋友,在拍拖,他真的喜歡我,他也不喜歡那個
[00:19:30.000 --> 00:19:32.000]  所以跟著我就對了
[00:19:32.000 --> 00:19:36.320]  其實很多時候人的罪就是這樣,一步一步
[00:19:36.320 --> 00:19:38.960]  你覺得沒有問題的,頭那些全部都
[00:19:38.960 --> 00:19:44.160]  但去到最後,其實會淪落到成為一個很大的影響
[00:19:44.160 --> 00:19:49.760]  大兄姐妹,不知道你在生命裏面有沒有經歷過,有沒有面對一些罪
[00:19:49.760 --> 00:19:53.280]  你本身可能覺得沒什麼,沒什麼所謂的
[00:19:53.280 --> 00:19:59.040]  試一試,可能講一下是非,或者看一些色情的東西
[00:19:59.040 --> 00:20:02.080]  很多事情一開始會覺得沒什麼,沒什麼所謂
[00:20:02.080 --> 00:20:06.560]  但去到最後,其實可以帶來很大的禍害
[00:20:06.560 --> 00:20:11.040]  在我們生命裏面,我們有沒有看到這個罪的秩序
[00:20:11.040 --> 00:20:15.120]  這個程序,怎樣讓罪發生
[00:20:15.120 --> 00:20:21.200]  以致我們去到中間,可以跟他劃清界線,去中斷他
[00:20:21.200 --> 00:20:28.720]  去到最後,其實在經文裏面,正正告訴我們罪的出路在哪裏
[00:20:28.720 --> 00:20:33.600]  在當中先去講一件事,就是有一個神學家馬丁路德
[00:20:33.600 --> 00:20:35.600]  他講這句我覺得很好,就是
[00:20:35.600 --> 00:20:41.680]  我們有時候沒辦法去阻止那些鳥在你的頭上飛過
[00:20:41.680 --> 00:20:47.840]  你看見你是控制不了的,你的眼睛睜大,你見到就見到
[00:20:47.840 --> 00:20:53.280]  但你可以阻止他在你的頭上去捉鳥巢出來
[00:20:53.280 --> 00:20:58.000]  人面對罪的時間,你沒辦法控制,你可以看得見一些東西
[00:20:58.000 --> 00:21:02.640]  但其實你可以去學習的,就是在看見的時間
[00:21:02.640 --> 00:21:09.360]  劃清界線,以致你可以去跟上帝的原則,而不是被罪拖著走
[00:21:09.360 --> 00:21:15.840]  所以在裏面,罪的出路就是要劃清界線,以致你生命裏面可以去被挽回
[00:21:15.840 --> 00:21:18.560]  我們一起去讀,下面的經文好嗎
[00:21:18.560 --> 00:21:24.080]  約書亞記,24-26章,大家看不看得到,一起讀,請
[00:21:24.080 --> 00:21:29.200]  約書亞,就派使者跑道
[00:21:29.200 --> 00:21:32.400]  大家先留意一件事,我解釋一下
[00:21:32.400 --> 00:21:39.840]  這個罪是有特別的背景,以致他們要殺了阿干和他全家
[00:21:39.840 --> 00:21:45.120]  這個不是你見到旁邊的犯人就殺了他,不可以這樣
[00:21:45.120 --> 00:21:50.880]  這段經文裏面告訴我們,阿干拿了一些當滅之物
[00:21:50.880 --> 00:21:56.800]  以致他收藏了,成為了自己的東西,他全家都成為了當滅之物
[00:21:56.800 --> 00:22:02.960]  所以以色列人要跟他去劃清界線,讓他去承擔自己的罪
[00:22:02.960 --> 00:22:10.800]  正如那個字,你招惹的災害,災害就是他自己的麻煩
[00:22:10.800 --> 00:22:18.000]  他自己找到這個東西來搞的話,他就要承擔自己的罪
[00:22:18.000 --> 00:22:24.000]  以致他一家面對一個很大的審判在裏面
[00:22:24.000 --> 00:22:27.600]  但經文裏面有一個很大的對比
[00:22:27.600 --> 00:22:35.280]  神學家有說,整個單元來看,由第一章到第七章,我們就看到一個很大的對比
[00:22:35.280 --> 00:22:40.640]  拉合就是在耶利哥城的時候,他去幫助以色列的探子
[00:22:40.640 --> 00:22:45.920]  因為他知道以色列人是上帝的子民,上帝是真正的神
[00:22:45.920 --> 00:22:50.640]  所以以致他敬畏上帝,他願意去幫助以色列的探子
[00:22:50.640 --> 00:22:53.200]  拉合本身是一個外邦的妓女
[00:22:53.200 --> 00:22:56.960]  但他因為願意去相信,所以以致他全家得救
[00:22:56.960 --> 00:23:00.560]  但阿干剛剛相反,他是一個以色列人
[00:23:00.560 --> 00:23:04.080]  但他體會不到上帝是他值得去敬畏
[00:23:04.080 --> 00:23:08.560]  而他做了很多這些錯事,讓他全家都遭受審判
[00:23:08.560 --> 00:23:13.040]  當中告訴我們,其實我們的身份不是最重要的
[00:23:13.040 --> 00:23:15.600]  我們的身份是怎樣是無關的
[00:23:15.600 --> 00:23:19.200]  反而其實我們的心願不願意去敬畏上帝
[00:23:19.200 --> 00:23:24.000]  我們以上帝的原則在我們生命裏面去掌舵去話事
[00:23:24.000 --> 00:23:27.600]  我們生命裏面就可以去得著還回
[00:23:27.600 --> 00:23:31.760]  正如拉合一樣,他生命裏面都可以得著還回
[00:23:31.760 --> 00:23:35.040]  因為他願意去尊崇去敬畏上帝
[00:23:35.040 --> 00:23:40.160]  我們生命裏面願不願意用上帝的原則去話事呢
[00:23:40.160 --> 00:23:43.040]  可能這個世界很多人都會和你去講
[00:23:43.040 --> 00:23:48.160]  就說基督教不是一個宗教,只不過是一個關係
[00:23:48.160 --> 00:23:52.240]  很多那些跟你講對與錯的,你不用理那麼多
[00:23:52.240 --> 00:23:55.920]  好像很嚴,很苛刻
[00:23:55.920 --> 00:23:59.680]  又或者其實應該叫教講多點愛就可以了
[00:23:59.680 --> 00:24:01.680]  不用講那麼多對與錯
[00:24:01.680 --> 00:24:04.320]  可能很多人這樣去講
[00:24:04.320 --> 00:24:08.000]  不過最近我看過一個講道
[00:24:08.000 --> 00:24:14.640]  Millicentra他講的東西,他其實在當中講得很好
[00:24:14.640 --> 00:24:16.960]  就是其實原則是一件怎樣的事
[00:24:16.960 --> 00:24:20.000]  你沒有辦法,譬如你和一個女生去拍拖
[00:24:20.000 --> 00:24:24.080]  你沒有說我很愛你的,不過我在外面可能有第二個
[00:24:24.080 --> 00:24:27.520]  又或者可能你會說我真是一個很努力的學生
[00:24:27.520 --> 00:24:30.960]  不過不找書,其實是沒有意思的,講完之後
[00:24:30.960 --> 00:24:38.080]  當你去,兩件事是分開來的
[00:24:38.080 --> 00:24:44.480]  其實講的就是當你進入一段關係裏面的時間
[00:24:44.480 --> 00:24:48.800]  其實你在裏面是一定會附帶有條件和原則的
[00:24:48.800 --> 00:24:52.160]  正如你和上帝建立這份關係
[00:24:52.160 --> 00:24:54.160]  你進入一個約的關係裏面
[00:24:54.160 --> 00:24:57.280]  是一定會附帶有條件性在裏面的
[00:24:57.280 --> 00:24:59.280]  基督教是一個宗教
[00:24:59.280 --> 00:25:04.960]  是因為它有帶著它的責任和身份的認定在裏面
[00:25:04.960 --> 00:25:10.400]  所以其實我們沒有辦法說我們不講甚麼為之對與錯
[00:25:10.400 --> 00:25:13.200]  基督教本身是一定會附帶這些東西
[00:25:13.200 --> 00:25:17.440]  因為其實當中你是進入一個和上帝的約的關係在裏面
[00:25:17.440 --> 00:25:22.960]  究竟我們生命裏面有沒有原意去認定上帝是我們敬畏
[00:25:22.960 --> 00:25:28.880]  以致到我們可以讓我們生命裏面的罪可以去致死它
[00:25:28.880 --> 00:25:34.240]  阿干或者可能它代表的正正就是我們生命裏面的軟弱的罪
[00:25:34.240 --> 00:25:35.760]  我們怎樣去看待呢
[00:25:35.760 --> 00:25:39.120]  我們是帶著藉口說沒有所謂,不要緊
[00:25:39.120 --> 00:25:44.640]  我有我的困難,我明白的,我就做完這次
[00:25:44.640 --> 00:25:48.960]  或者我們可以去看得到其實上帝不喜歡這件事
[00:25:48.960 --> 00:25:50.960]  我和他劃清界線
[00:25:50.960 --> 00:25:53.680]  我們有沒有看到我們生命裏的罪
[00:25:53.680 --> 00:25:55.680]  是憎惡可憎惡
[00:25:55.680 --> 00:25:59.120]  以致到我們會處死我們生命裏面的敵人
[00:25:59.120 --> 00:26:06.000]  可能上次我講到的時間都有講到一件事
[00:26:06.000 --> 00:26:11.440]  最近有一些大的牧者都倒塌了
[00:26:11.440 --> 00:26:14.960]  很多的問題出現,很多的教會有很多的問題出現
[00:26:14.960 --> 00:26:16.240]  可能大家都有聽過
[00:26:16.240 --> 00:26:20.560]  譬如Bethel當中有很多的性的醜聞出來了
[00:26:20.560 --> 00:26:24.960]  或者Hillsong都有很多當中他們使用金錢
[00:26:24.960 --> 00:26:27.760]  一些很混亂的東西出現了
[00:26:27.760 --> 00:26:33.840]  甚至我聽過有很多護教學家有一個叫Rafi Zakaria出事了
[00:26:33.840 --> 00:26:35.440]  Philip Yancey也出事了
[00:26:35.440 --> 00:26:37.600]  很多事都會令到我們很傷心
[00:26:37.600 --> 00:26:40.960]  原本他是好好跟隨上帝
[00:26:40.960 --> 00:26:46.480]  但當中他是因為軟弱,令到生命裏面有倒塌的時間
[00:26:46.480 --> 00:26:51.680]  但最近有一個比較正面的故事出來了
[00:26:51.680 --> 00:26:55.040]  我覺得很開心,值得去和大家分享
[00:26:55.040 --> 00:26:57.200]  這間叫Watermark
[00:26:57.200 --> 00:27:04.960]  是一間教會我在Dallas的時候去參觀的
[00:27:04.960 --> 00:27:10.080]  我和Edith經常會去,因為他們的咖啡店很漂亮
[00:27:10.080 --> 00:27:11.440]  去那裏溫習
[00:27:11.440 --> 00:27:13.040]  這間是他們的咖啡店
[00:27:13.040 --> 00:27:17.520]  這間教會是大教會,有二萬多人
[00:27:17.520 --> 00:27:21.120]  但其實我很欣賞牧者的一件事
[00:27:21.120 --> 00:27:25.600]  就是他願意去面對自己生命裏面的罪
[00:27:25.600 --> 00:27:29.120]  這就是他們的牧者
