
[00:00:00.000 --> 00:00:04.360]  我借著今天神學主日的機會
[00:15:43.680 --> 00:15:45.680]  禮拜日有幾堂
[00:15:45.680 --> 00:15:47.680]  我參加周六
[00:15:47.680 --> 00:15:49.680]  有幾堂
[00:15:49.680 --> 00:15:51.680]  我參加周六
[00:15:51.680 --> 00:15:53.680]  有幾堂
[00:15:53.680 --> 00:15:55.680]  我參加周日
[00:15:55.680 --> 00:15:57.680]  有幾堂
[00:15:57.680 --> 00:15:59.680]  我參加周六
[00:15:59.680 --> 00:16:01.680]  五時的堂
[00:16:01.680 --> 00:16:03.680]  這是在說好幾年前
[00:16:03.680 --> 00:16:05.680]  在沙士之前
[00:16:05.680 --> 00:16:07.680]  有一次聚會的時候
[00:16:07.680 --> 00:16:09.680]  我通常和太太都會在那裡
[00:16:09.680 --> 00:16:11.680]  坐下來安靜的時候
[00:16:11.680 --> 00:16:13.680]  沒多久
[00:16:13.680 --> 00:16:15.680]  前面有幾個姊妹
[00:16:15.680 --> 00:16:17.680]  在前面
[00:16:17.680 --> 00:16:19.680]  我不是有心聽他們說話
[00:16:19.680 --> 00:16:21.680]  因為前面他們說話
[00:16:21.680 --> 00:16:23.680]  一定聽到
[00:16:23.680 --> 00:16:25.680]  其中一個姊妹
[00:16:25.680 --> 00:16:27.680]  她不是參加周六
[00:16:27.680 --> 00:16:29.680]  那堂崇拜
[00:16:29.680 --> 00:16:31.680]  她突然說
[00:16:31.680 --> 00:16:33.680]  很棒
[00:16:33.680 --> 00:16:35.680]  我覺得
[00:16:35.680 --> 00:16:37.680]  怎樣棒呢
[00:16:37.680 --> 00:16:39.680]  吸引了我去聽
[00:16:39.680 --> 00:16:41.680]  這麼大聲說很棒
[00:16:41.680 --> 00:16:43.680]  原來她打開了序表
[00:16:43.680 --> 00:16:45.680]  因為我們當時教會
[00:16:45.680 --> 00:16:47.680]  不會有預告
[00:16:47.680 --> 00:16:49.680]  避免人們選哪一堂去聽哪一個
[00:16:49.680 --> 00:16:51.680]  那次她打開序表
[00:16:51.680 --> 00:16:53.680]  為什麼說很棒呢
[00:16:53.680 --> 00:16:55.680]  幸好我今天來這堂崇拜
[00:16:55.680 --> 00:16:57.680]  因為溫偉耀博士說得對
[00:16:57.680 --> 00:17:05.680]  原來傳道人
[00:17:05.680 --> 00:17:07.680]  都可以成為基督徒的偶像
[00:17:07.680 --> 00:17:11.680]  是不是
[00:17:11.680 --> 00:17:13.680]  會的
[00:17:13.680 --> 00:17:15.680]  我自己很多時候和學生說
[00:17:15.680 --> 00:17:17.680]  我們來到敬拜的時候
[00:17:17.680 --> 00:17:19.680]  無論誰說
[00:17:19.680 --> 00:17:21.680]  我們不是注重誰說
[00:17:21.680 --> 00:17:23.680]  而是注重
[00:17:23.680 --> 00:17:25.680]  今天我們收到什麼訊息
[00:17:25.680 --> 00:17:29.680]  當你要收到一封信的時候
[00:17:29.680 --> 00:17:31.680]  你會不會注重
[00:17:31.680 --> 00:17:33.680]  今天的郵差是男還是女呢
[00:17:33.680 --> 00:17:35.680]  今天的郵差穿什麼衣服呢
[00:17:35.680 --> 00:17:37.680]  今天的郵差的打扮又如何呢
[00:17:37.680 --> 00:17:39.680]  你不會注重郵差
[00:17:39.680 --> 00:17:41.680]  你所注重的就是
[00:17:41.680 --> 00:17:43.680]  這個郵差帶給你的訊息
[00:17:43.680 --> 00:17:47.680]  同樣我們敬拜
[00:17:47.680 --> 00:17:49.680]  也是一樣
[00:17:49.680 --> 00:17:51.680]  我們不管誰帶領
[00:17:51.680 --> 00:17:53.680]  這個祥師
[00:17:53.680 --> 00:17:55.680]  我們是透過詩歌
[00:17:55.680 --> 00:17:57.680]  去頌讚神
[00:17:57.680 --> 00:17:59.680]  透過詩歌去反省自己
[00:17:59.680 --> 00:18:01.680]  來到神的面前
[00:18:01.680 --> 00:18:03.680]  我們要透過訊息的講道
[00:18:03.680 --> 00:18:05.680]  不是注重誰說
[00:18:05.680 --> 00:18:07.680]  而是注重訊息的內容
[00:18:07.680 --> 00:18:09.680]  如何幫助我們去榮神益人
[00:18:09.680 --> 00:18:11.680]  活出更豐盛的生命
[00:18:11.680 --> 00:18:17.680]  所以我們不要以為
[00:18:17.680 --> 00:18:19.680]  有時候我們基督徒
[00:18:19.680 --> 00:18:21.680]  沒有去拜這個偶像
[00:18:21.680 --> 00:18:23.680]  那個偶像
[00:18:23.680 --> 00:18:25.680]  原來有時候
[00:18:25.680 --> 00:18:27.680]  我們不知不覺
[00:18:27.680 --> 00:18:29.680]  都會成為了拜偶像的情況
[00:18:29.680 --> 00:18:33.680]  第二方面
[00:18:33.680 --> 00:18:35.680]  他們有和的根源是什麼呢
[00:18:35.680 --> 00:18:37.680]  是因著他們倚靠人的勢力
[00:18:37.680 --> 00:18:39.680]  在這裡講到
[00:18:39.680 --> 00:18:43.680]  話說倚靠人血肉的旁避
[00:18:43.680 --> 00:18:45.680]  那個人是有和的
[00:18:45.680 --> 00:18:47.680]  這裡是在講什麼呢
[00:18:47.680 --> 00:18:55.680]  在以塞俠書第31章
[00:18:55.680 --> 00:18:57.680]  頭三節我讀給大家聽
[00:18:57.680 --> 00:18:59.680]  是反映著他們
[00:18:59.680 --> 00:19:03.680]  如何是倚靠人的血肉的旁避
[00:19:03.680 --> 00:19:05.680]  以塞俠先前已經講過
[00:19:05.680 --> 00:19:09.680]  和哉那些和哀及求幫助的
[00:19:09.680 --> 00:19:13.680]  是因為仗賴馬匹
[00:19:13.680 --> 00:19:17.680]  倚靠甚多的車輛
[00:19:17.680 --> 00:19:19.680]  並倚靠強壯的兵馬
[00:19:19.680 --> 00:19:21.680]  卻不仰望以色列的聖者
[00:19:21.680 --> 00:19:25.680]  也不求問耶和華
[00:19:25.680 --> 00:19:27.680]  其實耶和華有智慧
[00:19:27.680 --> 00:19:29.680]  他必降哉和
[00:19:29.680 --> 00:19:31.680]  並不反悔自己的話
[00:19:31.680 --> 00:19:33.680]  我們跳到第三節
[00:19:33.680 --> 00:19:37.680]  以塞俠書31章第三節
[00:19:37.680 --> 00:19:41.680]  埃及人不過是人
[00:19:41.680 --> 00:19:43.680]  並不是神
[00:19:43.680 --> 00:19:47.680]  他們的馬不過是血肉
[00:19:47.680 --> 00:19:49.680]  並不是靈
[00:19:49.680 --> 00:19:51.680]  而說一伸手
[00:19:51.680 --> 00:19:53.680]  那幫助人的必叛倒
[00:19:53.680 --> 00:19:57.680]  那受助的也必跌倒
[00:19:57.680 --> 00:20:00.680]  都一同滅亡
[00:20:00.680 --> 00:20:04.680]  原來這裡耶利米先子
[00:20:04.680 --> 00:20:06.680]  在他當時的處境
[00:20:06.680 --> 00:20:10.680]  也是因著猶大國以為
[00:20:10.680 --> 00:20:13.680]  倚靠埃及和埃及結盟
[00:20:13.680 --> 00:20:16.680]  埃及有兵
[00:20:16.680 --> 00:20:19.680]  裡面有馬車
[00:20:19.680 --> 00:20:22.680]  在這個打仗可以佔盡優勢
[00:20:22.680 --> 00:20:25.680]  但是耶和華說
[00:20:25.680 --> 00:20:28.680]  他們是靠人的勢力
[00:20:28.680 --> 00:20:30.680]  靠人自己
[00:20:30.680 --> 00:20:35.680]  我們基督徒信了主之後
[00:20:35.680 --> 00:20:37.680]  我們有沒有靠過自己
[00:20:37.680 --> 00:20:38.680]  有的
[00:20:38.680 --> 00:20:40.680]  有時民心都會
[00:20:40.680 --> 00:20:44.680]  有些事情沒有很好的禱告
[00:20:44.680 --> 00:20:47.680]  沒有很好的安靜
[00:20:47.680 --> 00:20:50.680]  看神如何透過聖靈引導
[00:20:50.680 --> 00:20:52.680]  很多時自己計算
[00:20:52.680 --> 00:20:55.680]  計算這個計算那個
[00:20:55.680 --> 00:20:58.680]  不同的方案最好都是這個
[00:20:58.680 --> 00:21:01.680]  用人自己的思想
[00:21:01.680 --> 00:21:04.680]  用人自己的才幹
[00:21:04.680 --> 00:21:06.680]  靠人的力量
[00:21:06.680 --> 00:21:08.680]  當然我們不否定
[00:21:08.680 --> 00:21:13.680]  有時是神借著人去幫助我們
[00:21:13.680 --> 00:21:15.680]  我們不否定
[00:21:15.680 --> 00:21:18.680]  但是也有時我們是因著
[00:21:18.680 --> 00:21:20.680]  用人的智慧
[00:21:20.680 --> 00:21:22.680]  靠誰誰誰
[00:21:22.680 --> 00:21:24.680]  最終得出來的
[00:21:24.680 --> 00:21:30.680]  可能人生的豐盛只是曇花一現
[00:21:30.680 --> 00:21:35.680]  一會兒我們會看到一些實際的處境
[00:21:35.680 --> 00:21:39.680]  除了靠人的勢力之外
[00:21:39.680 --> 00:21:41.680]  最重要的就是
[00:21:41.680 --> 00:21:42.680]  根源是甚麼呢
[00:21:42.680 --> 00:21:46.680]  他們離棄了耶和華
[00:21:46.680 --> 00:21:48.680]  所以底五節說到
[00:21:48.680 --> 00:21:49.680]  「而話而處說」
[00:21:49.680 --> 00:21:52.680]  他們不單只靠人的血肉
[00:21:52.680 --> 00:21:54.680]  並且他們更重要的是甚麼
[00:21:54.680 --> 00:21:56.680]  他們的心
[00:21:56.680 --> 00:21:59.680]  是離棄耶和華
[00:21:59.680 --> 00:22:03.680]  這些人在神的眼中是有禍的
[00:22:03.680 --> 00:22:06.680]  他們的境況是如何呢
