
[00:00:00.000 --> 00:00:02.000]  讓我們也預備好自己
[00:02:26.000 --> 00:02:28.000]  心底裡
[00:02:28.000 --> 00:02:29.000]  彼此之間
[00:02:29.000 --> 00:02:32.000]  好像一些過了時的過節
[00:02:32.000 --> 00:02:35.000]  一些因著時間的流逝
[00:02:35.000 --> 00:02:37.000]  都好像淡化了一點
[00:02:37.000 --> 00:02:39.000]  其中一些家庭成員
[00:02:39.000 --> 00:02:41.000]  都很想趁著這餐的冬至飯
[00:02:41.000 --> 00:02:45.000]  可以有些癒合和修復
[00:02:45.000 --> 00:02:48.000]  今天我們是馬可福音主題講道
[00:02:48.000 --> 00:02:54.000]  經文是在馬可福音6章14至7章23節
[00:02:54.000 --> 00:02:56.000]  如果你拿程序表
[00:02:56.000 --> 00:02:59.000]  或者在手機app看到經文
[00:02:59.000 --> 00:03:02.000]  都是一段非常長的經文
[00:03:02.000 --> 00:03:04.000]  大家不用怕
[00:03:04.000 --> 00:03:10.000]  我會將這段經文分開三段
[00:03:10.000 --> 00:03:12.000]  這三段經文不約而同
[00:03:12.000 --> 00:03:15.000]  我找到他們都是關於吃飯的
[00:03:15.000 --> 00:03:17.000]  和吃飯很有關係
[00:03:17.000 --> 00:03:20.000]  在第一段的場景裡
[00:03:20.000 --> 00:03:23.000]  就是形容在皇宮裡
[00:03:23.000 --> 00:03:27.000]  希律王一餐生日派對
[00:03:27.000 --> 00:03:28.000]  特色就是
[00:03:28.000 --> 00:03:31.000]  王的生日派對當然是很豪華
[00:03:31.000 --> 00:03:33.000]  但是很血腥
[00:03:33.000 --> 00:03:37.000]  第二餐飯就是主耶穌
[00:03:37.000 --> 00:03:39.000]  在曠野裡
[00:03:39.000 --> 00:03:41.000]  哇 延開多少
[00:03:41.000 --> 00:03:43.000]  過萬人的延席
[00:03:43.000 --> 00:03:44.000]  是很簡樸的
[00:03:44.000 --> 00:03:46.000]  因為只有兩道菜
[00:03:46.000 --> 00:03:48.000]  就是餅和魚
[00:03:48.000 --> 00:03:53.000]  但是吃到全部人都身心靈滿足
[00:03:53.000 --> 00:03:54.000]  第三餐飯
[00:03:54.000 --> 00:03:57.000]  第三餐飯就是主耶穌和他的門徒
[00:03:57.000 --> 00:03:59.000]  哇 侍奉到忙碌到
[00:03:59.000 --> 00:04:02.000]  可能連吃飯都沒有時間的時候
[00:04:02.000 --> 00:04:04.000]  吃一餐快飯
[00:04:04.000 --> 00:04:07.000]  但是這個特色就是快食
[00:04:07.000 --> 00:04:10.000]  但是卻是充滿火藥味
[00:04:10.000 --> 00:04:13.000]  就讓我們從這三段
[00:04:13.000 --> 00:04:14.000]  關於開飯的經文
[00:04:14.000 --> 00:04:19.000]  看看我們怎樣可以成為天國的MVP
[00:04:19.000 --> 00:04:21.000]  就是天國裡
[00:04:21.000 --> 00:04:26.000]  主耶穌眼裡最有價值的跟隨者
[00:04:26.000 --> 00:04:29.000]  我們先看看第一個M字
[00:04:29.000 --> 00:04:32.000]  就是怎樣做到主耶穌眼裡
[00:04:32.000 --> 00:04:34.000]  最有價值的跟隨者
[00:04:34.000 --> 00:04:37.000]  就是以主耶穌的使命Mission
[00:04:37.000 --> 00:04:40.000]  做我們人生的目標和方向
[00:04:40.000 --> 00:04:45.000]  經文就在六章七節和十二到三十節
[00:04:45.000 --> 00:04:49.000]  我會請弟兄姊妹不用讀完整段
[00:04:49.000 --> 00:04:51.000]  我想請你們讀出
[00:04:51.000 --> 00:04:55.000]  由開始讀到第十八節
[00:04:55.000 --> 00:04:57.000]  一二三
[00:04:57.000 --> 00:05:01.000]  耶穌走遍周圍鄉村教導人
[00:05:01.000 --> 00:05:04.000]  他叫了十二個使徒來
[00:05:04.000 --> 00:05:08.000]  差遣他們兩個兩個地出去
[00:05:08.000 --> 00:05:12.000]  也刺及他們權柄制服污淩
[00:05:12.000 --> 00:05:14.000]  使徒就出去傳道
[00:05:14.000 --> 00:05:18.000]  叫人悔改又趕出許多鬼
[00:05:18.000 --> 00:05:21.000]  用油抹了許多病人
[00:05:21.000 --> 00:05:22.000]  治好他們
[00:05:22.000 --> 00:05:25.000]  耶穌的名聲傳開了
[00:05:25.000 --> 00:05:27.000]  希律王聽見了了
[00:05:27.000 --> 00:05:28.000]  有人說
[00:05:28.000 --> 00:05:32.000]  施洗的約翰從死人中復活了
[00:05:32.000 --> 00:05:36.000]  因此才有這些異能在他裡面運行
[00:05:36.000 --> 00:05:39.000]  但別人說他是以利亞
[00:05:39.000 --> 00:05:42.000]  又有人說是先知
[00:05:42.000 --> 00:05:45.000]  正如先知中的一位
[00:05:45.000 --> 00:05:47.000]  希律聽見卻說
[00:05:47.000 --> 00:05:50.000]  是我所斬的約翰
[00:05:50.000 --> 00:05:51.000]  他復活了
[00:05:51.000 --> 00:05:55.000]  原來希律為他兄弟肥力的妻子
[00:05:55.000 --> 00:05:57.000]  希羅底的緣故
[00:05:57.000 --> 00:06:00.000]  派人去抓了約翰
[00:06:00.000 --> 00:06:03.000]  把他綁了在監獄裡
[00:06:03.000 --> 00:06:07.000]  因為希律已經娶了那婦人
[00:06:07.000 --> 00:06:08.000]  第十八節
[00:06:08.000 --> 00:06:10.000]  約翰曾對希律說
[00:06:10.000 --> 00:06:15.000]  你佔有你兄弟的妻子是不合法的
[00:06:15.000 --> 00:06:17.000]  謝謝弟兄姊妹
[00:06:17.000 --> 00:06:20.000]  在這個小段裡
[00:06:20.000 --> 00:06:22.000]  在第六章七到十三節
[00:06:22.000 --> 00:06:25.000]  記載耶穌就猜他的門徒
[00:06:25.000 --> 00:06:27.000]  出去實習傳道
[00:06:27.000 --> 00:06:30.000]  而去到這段經文最後一節
[00:06:30.000 --> 00:06:33.000]  第三十節就說他的門徒
[00:06:33.000 --> 00:06:36.000]  做完一輪事實習完傳道
[00:06:36.000 --> 00:06:38.000]  就回到耶穌那裡
[00:06:38.000 --> 00:06:41.000]  向耶穌匯報一切所做的事
[00:06:41.000 --> 00:06:44.000]  所傳過的道理都告訴了耶穌
[00:06:44.000 --> 00:06:47.000]  這個就像一個三文治
[00:06:47.000 --> 00:06:51.000]  頭頭和結尾都是說耶穌的門徒出去傳道
[00:06:51.000 --> 00:06:54.000]  而在這兩個頭和尾中間
[00:06:54.000 --> 00:06:57.000]  就夾著一個施洗約翰
[00:06:57.000 --> 00:07:00.000]  被斬殉道的經過
[00:07:00.000 --> 00:07:02.000]  這個是馬可福音
[00:07:02.000 --> 00:07:05.000]  很常見的三文治式記載
[00:07:05.000 --> 00:07:08.000]  在之前的經文裡出現過
[00:07:08.000 --> 00:07:11.000]  就是三章第五章都出現過
[00:07:11.000 --> 00:07:15.000]  但這次在六章這個三文治出現
[00:07:15.000 --> 00:07:17.000]  就和之前有點不同
[00:07:17.000 --> 00:07:19.000]  它不是按時序的
[00:07:19.000 --> 00:07:21.000]  不是發生先就說先
[00:07:21.000 --> 00:07:23.000]  不是按時序
[00:07:23.000 --> 00:07:26.000]  那它為什麼這樣去鋪排呢
[00:07:26.000 --> 00:07:27.000]  有一個目的
[00:07:27.000 --> 00:07:29.000]  它就是想突出
[00:07:29.000 --> 00:07:32.000]  無論是主耶穌的門徒和施洗約翰
[00:07:32.000 --> 00:07:35.000]  他們都是以主耶穌的使命
[00:07:35.000 --> 00:07:38.000]  作為他們人生的目標和方向
[00:07:38.000 --> 00:07:42.000]  我們先看看耶穌的門徒
[00:07:42.000 --> 00:07:46.000]  就是在開頭和結尾三文治的麵包那一層
[00:07:46.000 --> 00:07:49.000]  其實打從主耶穌的門徒
[00:07:49.000 --> 00:07:52.000]  被主耶穌呼召的那一刻開始
[00:07:52.000 --> 00:07:53.000]  他們已經要怎樣
[00:07:53.000 --> 00:07:56.000]  他們已經要扔下他們的漁網
[00:07:56.000 --> 00:07:58.000]  他們的漁船
[00:07:58.000 --> 00:08:01.000]  甚至是撇下他們的家人
[00:08:01.000 --> 00:08:03.000]  有些如果不是做漁夫的
[00:08:03.000 --> 00:08:05.000]  就要撇下他們原本
[00:08:05.000 --> 00:08:07.000]  他們很熟悉賴以為生的職業
[00:08:07.000 --> 00:08:09.000]  就是我們一般來說
[00:08:09.000 --> 00:08:11.000]  很重要的安書區
[00:08:11.000 --> 00:08:12.000]  安全感
[00:08:12.000 --> 00:08:13.000]  他們要扔下這些
[00:08:13.000 --> 00:08:14.000]  不單止是這樣
[00:08:14.000 --> 00:08:16.000]  他還要跟著一個
[00:08:16.000 --> 00:08:18.000]  連枕頭都沒有地方
[00:08:18.000 --> 00:08:21.000]  四處漂泊的主耶穌
[00:08:21.000 --> 00:08:23.000]  不單止要四處漂泊
[00:08:23.000 --> 00:08:25.000]  而且他這個頭
[00:08:25.000 --> 00:08:27.000]  還是四面樹敵的
[00:08:27.000 --> 00:08:29.000]  經常被人攻擊
[00:08:29.000 --> 00:08:30.000]  不受尊重
[00:08:30.000 --> 00:08:33.000]  而且甚至被人誣衊
[00:08:33.000 --> 00:08:36.000]  他是靠鬼王去趕鬼
[00:08:36.000 --> 00:08:39.000]  但是無論面對這一切
[00:08:39.000 --> 00:08:41.000]  都無阻到那些門徒
[00:08:41.000 --> 00:08:46.000]  要去實踐主交給他們使命的決心
[00:08:46.000 --> 00:08:48.000]  在經文六章七到十三節
[00:08:48.000 --> 00:08:50.000]  其實記載了耶穌
[00:08:50.000 --> 00:08:51.000]  猜他們出去的時候
[00:08:51.000 --> 00:08:53.000]  有幾個提醒
[00:08:53.000 --> 00:08:55.000]  他就說你們不可以帶錢
[00:08:55.000 --> 00:08:57.000]  又不可以帶口袋
[00:08:57.000 --> 00:08:59.000]  又不可以帶食物
[00:08:59.000 --> 00:09:02.000]  還不要帶額外的外袍
[00:09:02.000 --> 00:09:04.000]  拐杖和鞋子
[00:09:04.000 --> 00:09:06.000]  為什麼呢
[00:09:06.000 --> 00:09:08.000]  就是要他們完完全全
[00:09:08.000 --> 00:09:10.000]  去依靠神的供應
[00:09:10.000 --> 00:09:12.000]  他們就聽話這樣出去傳
[00:09:12.000 --> 00:09:15.000]  結果在十二和第十三節
[00:09:15.000 --> 00:09:16.000]  在經文看到
[00:09:16.000 --> 00:09:18.000]  他們出去傳的時候
[00:09:18.000 --> 00:09:20.000]  的確是叫人悔改
[00:09:20.000 --> 00:09:22.000]  也趕出很多鬼
[00:09:22.000 --> 00:09:25.000]  用油治好了很多病人
[00:09:25.000 --> 00:09:28.000]  他們真的去實踐主耶穌
[00:09:28.000 --> 00:09:29.000]  交給他們的使命
[00:09:29.000 --> 00:09:31.000]  做了事
[00:09:31.000 --> 00:09:33.000]  我們看完主耶穌的門徒之後
[00:09:33.000 --> 00:09:36.000]  我們看看三文治中間的部分
[00:09:36.000 --> 00:09:40.000]  就是講述施洗約翰
[00:09:40.000 --> 00:09:42.000]  其實在經文裡面看到
[00:09:42.000 --> 00:09:44.000]  當希律王因為他聽到
[00:09:44.000 --> 00:09:48.000]  主耶穌所行的異能很厲害
[00:09:48.000 --> 00:09:53.000]  應該是靠復活了的施洗約翰的能力
[00:09:53.000 --> 00:09:55.000]  有些人就說不是
[00:09:55.000 --> 00:09:56.000]  他是以利亞來的
[00:09:56.000 --> 00:09:59.000]  也有人說他是先知的一位
[00:09:59.000 --> 00:10:01.000]  不同人有說不同的東西
[00:10:01.000 --> 00:10:04.000]  但是你看看經文希律怎麼說
[00:10:04.000 --> 00:10:06.000]  在第十六節
[00:10:06.000 --> 00:10:08.000]  希律聽見卻說
[00:10:08.000 --> 00:10:10.000]  是我斬的約翰
[00:10:10.000 --> 00:10:12.000]  他復活了
[00:10:12.000 --> 00:10:14.000]  希律不知道是不是自己作賊心虛
[00:10:14.000 --> 00:10:18.000]  自己覺得這是復活了的約翰
[00:10:18.000 --> 00:10:21.000]  他這樣說完這句話之後
[00:10:21.000 --> 00:10:24.000]  經文就在十七節至二十九節
[00:10:24.000 --> 00:10:31.000]  就好像馬可很詳細記載施洗約翰被斬的經過
[00:10:31.000 --> 00:10:34.000]  在這段益述的記載裡
[00:10:34.000 --> 00:10:37.000]  我們看到主耶穌的先鋒施洗約翰
[00:10:37.000 --> 00:10:41.000]  怎樣為了忠於他的使命去得多盡
[00:10:41.000 --> 00:10:45.000]  他甚至豁出自己的命
[00:10:45.000 --> 00:10:49.000]  其實施洗約翰在他母親的母福裡
[00:10:49.000 --> 00:10:51.000]  神已經透過他的使者
[00:10:51.000 --> 00:10:54.000]  向他的父親撒加利亞啟示
[00:10:54.000 --> 00:10:56.000]  他說你的兒子施洗約翰
[00:10:56.000 --> 00:11:00.000]  將要使很多以色列人回轉
[00:11:00.000 --> 00:11:02.000]  歸回他們的神
[00:11:02.000 --> 00:11:05.000]  他更加是耶穌的開路先鋒
[00:11:05.000 --> 00:11:06.000]  他預備主的道
[00:11:06.000 --> 00:11:08.000]  修籍主的路
[00:11:08.000 --> 00:11:13.000]  施洗約翰其實他一生都沒有欲意的使命
[00:11:13.000 --> 00:11:16.000]  記不記得他在約旦河邊
[00:11:16.000 --> 00:11:20.000]  和悔改洗禮進行的時候
[00:11:20.000 --> 00:11:23.000]  有些薩都哥人、法利塞人都來
[00:11:23.000 --> 00:11:25.000]  想去接受他的洗禮
[00:11:25.000 --> 00:11:29.000]  但施洗約翰都完全沒有給面子
[00:11:29.000 --> 00:11:33.000]  他一開口就說你們是毒蛇所生
[00:11:33.000 --> 00:11:35.000]  因為他們所行的
[00:11:35.000 --> 00:11:39.000]  和他們自己悔改的心是不相稱的
[00:11:39.000 --> 00:11:43.000]  他不單止去痛斥當時的宗教領袖
[00:11:43.000 --> 00:11:46.000]  在剛才我們讀這段六章的經文裡
[00:11:46.000 --> 00:11:49.000]  其實施洗約翰忠於他的使命
[00:11:49.000 --> 00:11:54.000]  甚至連當時的希律王他都不怕
[00:11:54.000 --> 00:11:55.000]  他就希律王
[00:11:55.000 --> 00:11:58.000]  因為他休了自己原本的妻子
[00:11:58.000 --> 00:11:59.000]  就去娶了誰呢
[00:11:59.000 --> 00:12:03.000]  娶了他弟弟肥力的妻子希羅底
[00:12:03.000 --> 00:12:05.000]  所以在第十八節
[00:12:05.000 --> 00:12:08.000]  約翰就和希律曾經這樣說過
[00:12:08.000 --> 00:12:12.000]  他說你佔有你兄弟的妻子是不合法的
[00:12:12.000 --> 00:12:14.000]  是Unlawful的
[00:12:14.000 --> 00:12:18.000]  根據律法在利美記二十章二十一節這樣記載
[00:12:18.000 --> 00:12:21.000]  他說如果有人娶了自己兄弟的妻子
[00:12:21.000 --> 00:12:23.000]  就是露了他兄弟的下體
[00:12:23.000 --> 00:12:25.000]  是不潔淨的
[00:12:25.000 --> 00:12:27.000]  他們必沒有子女
[00:12:27.000 --> 00:12:32.000]  因為他這樣痛斥希律王幾次
[00:12:32.000 --> 00:12:36.000]  所以最終他被收監被綁起來
[00:12:36.000 --> 00:12:39.000]  不單止是被收監
[00:12:39.000 --> 00:12:44.000]  還被懷恨在心很惡毒的皇后叫希羅底
[00:12:44.000 --> 00:12:46.000]  他就透過他的女兒
[00:12:46.000 --> 00:12:51.000]  在一頓希律王的大宴群臣的生日派對裡
[00:12:51.000 --> 00:12:54.000]  就將施洗約翰的人頭
[00:12:54.000 --> 00:12:57.000]  好像生日派對的其中一道菜
[00:12:57.000 --> 00:13:00.000]  上了碟上了桌
[00:13:00.000 --> 00:13:03.000]  一代忠心的先知就是這樣
[00:13:03.000 --> 00:13:05.000]  去終結了他在世上
[00:13:05.000 --> 00:13:09.000]  為神向黑暗世代說話的使命
[00:13:09.000 --> 00:13:11.000]  親愛的弟兄姊妹
[00:13:11.000 --> 00:13:15.000]  當然我們不是每一個信徒都要像施洗約翰
[00:13:15.000 --> 00:13:19.000]  要像耶穌的門徒那樣去為主去殉道
[00:13:19.000 --> 00:13:21.000]  但我想問問大家
[00:13:21.000 --> 00:13:24.000]  我們是不是每一個信徒跟隨主的人
[00:13:24.000 --> 00:13:28.000]  在世上都有主交給我們的使命
[00:13:28.000 --> 00:13:30.000]  我們有沒有呢?
[00:13:30.000 --> 00:13:32.000]  先看看大家的反應
[00:13:32.000 --> 00:13:34.000]  有的,有些點頭
[00:13:34.000 --> 00:13:36.000]  有些還在想
[00:13:36.000 --> 00:13:38.000]  其實我們每一個跟隨主耶穌的人
[00:13:38.000 --> 00:13:41.000]  都有他交給我們的使命
[00:13:41.000 --> 00:13:44.000]  記不記得曾經一句經文說
[00:13:44.000 --> 00:13:47.000]  沒有異象,民就放肆
[00:13:47.000 --> 00:13:50.000]  不知道大家有沒有看過這本書
[00:13:50.000 --> 00:13:53.000]  書名是《彪竿人生》
[00:13:53.000 --> 00:13:56.000]  作者是華里克Rick Warren
[00:13:56.000 --> 00:14:01.000]  他一開始的時候就問了人生最重要的問題
[00:14:01.000 --> 00:14:03.000]  在封面上也有寫
[00:14:03.000 --> 00:14:06.000]  他說我究竟為了什麼而活呢?
[00:14:06.000 --> 00:14:10.000]  特別是我們每一個被主拯救的信徒
[00:14:10.000 --> 00:14:13.000]  我想問你們有沒有問過自己這個問題
[00:14:13.000 --> 00:14:17.000]  我們究竟每天是為了什麼而活呢?
[00:14:17.000 --> 00:14:20.000]  然後他就在書中說了
[00:14:20.000 --> 00:14:23.000]  神做人的五個目的
[00:14:23.000 --> 00:14:25.000]  就是要討神喜悅
[00:14:25.000 --> 00:14:26.000]  建造教會
[00:14:26.000 --> 00:14:27.000]  活出基督
[00:14:27.000 --> 00:14:29.000]  服事真神
[00:14:29.000 --> 00:14:31.000]  以及傳揚福音
[00:14:31.000 --> 00:14:34.000]  其實這些不是口號
[00:14:34.000 --> 00:14:36.000]  這些是我們每一個願意
[00:14:36.000 --> 00:14:39.000]  將我們認真地對待主耶穌
[00:14:39.000 --> 00:14:40.000]  交給我們的使命
[00:14:40.000 --> 00:14:43.000]  做我們每日人生的目標和方向的信徒
[00:14:43.000 --> 00:14:45.000]  都可以做得到的
[00:14:45.000 --> 00:14:50.000]  前幾天我收到一個WhatsApp
[00:14:50.000 --> 00:14:53.000]  是一個姐妹傳給我的
[00:14:53.000 --> 00:14:56.000]  她住在美孚附近
[00:14:56.000 --> 00:14:59.000]  是北角的教會聚會
[00:14:59.000 --> 00:15:01.000]  她跟我說
[00:15:01.000 --> 00:15:08.000]  早前在家附近認識到一位伯伯
[00:15:08.000 --> 00:15:10.000]  他也是住在美孚附近
[00:15:10.000 --> 00:15:13.000]  他是他們村巴的司機
[00:15:13.000 --> 00:15:16.000]  跟他聊天關心他的時候
[00:15:16.000 --> 00:15:20.000]  就知道伯伯的太太早幾年去世了
[00:15:20.000 --> 00:15:22.000]  只剩下伯伯一個
[00:15:22.000 --> 00:15:23.000]  伯伯早幾個月
[00:15:23.000 --> 00:15:26.000]  都發現自己身體出了問題
[00:15:26.000 --> 00:15:28.000]  腸有腫瘤
[00:15:28.000 --> 00:15:32.000]  所以他的心情當然可以想像是一般般
[00:15:32.000 --> 00:15:34.000]  伯伯是未信主的
[00:15:34.000 --> 00:15:39.000]  姐妹就記掛著這位街坊伯伯
[00:15:39.000 --> 00:15:41.000]  她就WhatsApp我
[00:15:41.000 --> 00:15:45.000]  就說想約我一起去探望伯伯
[00:15:45.000 --> 00:15:46.000]  去關心他
[00:15:46.000 --> 00:15:49.000]  如果伯伯可以帶到他伯伯信主
[00:15:49.000 --> 00:15:50.000]  日後他住在美孚
[00:15:50.000 --> 00:15:53.000]  他回來恩福堂都方便
[00:15:53.000 --> 00:15:55.000]  我當然是很樂意去做
[00:15:55.000 --> 00:15:58.000]  我未來都會去探望這位伯伯
[00:15:58.000 --> 00:16:02.000]  其實實踐使命就是這麼簡單
[00:16:02.000 --> 00:16:05.000]  不是我們想像到這麼複雜
[00:16:05.000 --> 00:16:06.000]  這麼偉大
[00:16:06.000 --> 00:16:08.000]  這麼厲害這麼難
[00:16:08.000 --> 00:16:09.000]  所以從今天起
[00:16:09.000 --> 00:16:10.000]  弟兄姊妹
[00:16:10.000 --> 00:16:13.000]  你願不願意就坐言起行
[00:16:13.000 --> 00:16:17.000]  活出一個有使命的人生呢?
[00:16:17.000 --> 00:16:22.000]  第二點我們想成為耶穌天國的MVP
[00:16:22.000 --> 00:16:25.000]  就是以主耶穌的心腸
[00:16:25.000 --> 00:16:26.000]  Passion
[00:16:26.000 --> 00:16:27.000]  去感受一下
[00:16:27.000 --> 00:16:29.000]  在我們身邊經過的人
[00:16:29.000 --> 00:16:32.000]  和發生的事
[00:16:32.000 --> 00:16:34.000]  我們一起讀出
[00:16:34.000 --> 00:16:38.000]  《馬可福音》六章三十一至三十九節
[00:16:38.000 --> 00:16:40.000]  一二三
[00:16:40.000 --> 00:16:41.000]  他就說
[00:16:41.000 --> 00:16:42.000]  你們來
[00:16:42.000 --> 00:16:47.000]  和我私下到荒野的地方去探望一探
[00:16:47.000 --> 00:16:50.000]  這是因為來往的人多
[00:16:50.000 --> 00:16:54.000]  他們連吃飯的時間也沒有
[00:16:54.000 --> 00:16:56.000]  他們就坐船
[00:16:56.000 --> 00:16:59.000]  私下往荒野的地方去
[00:16:59.000 --> 00:17:01.000]  眾人看見他們走了
[00:17:01.000 --> 00:17:04.000]  有許多認識他們的
[00:17:04.000 --> 00:17:06.000]  就從各城步行
[00:17:06.000 --> 00:17:08.000]  一同跑到那裡
[00:17:08.000 --> 00:17:11.000]  被他們先趕到了
[00:17:11.000 --> 00:17:12.000]  耶穌出來
[00:17:12.000 --> 00:17:14.000]  見有一大群的人
[00:17:14.000 --> 00:17:16.000]  就憐憫他們
[00:17:16.000 --> 00:17:18.000]  因為他們如羊
[00:17:18.000 --> 00:17:20.000]  沒有牧人一般
[00:17:20.000 --> 00:17:24.000]  於是開始教導他們許多的事
[00:17:24.000 --> 00:17:26.000]  天已經很晚
[00:17:26.000 --> 00:17:28.000]  門徒進前來說
[00:17:28.000 --> 00:17:30.000]  這地方偏僻
[00:17:30.000 --> 00:17:33.000]  而且天已經很晚了
[00:17:33.000 --> 00:17:35.000]  請叫眾人散去
[00:17:35.000 --> 00:17:40.000]  他們好往四面的鄉鎮村莊去
[00:17:40.000 --> 00:17:42.000]  自己買些東西吃
[00:17:42.000 --> 00:17:45.000]  耶穌回答他們說
[00:17:45.000 --> 00:17:47.000]  你們給他們吃吧
[00:17:47.000 --> 00:17:49.000]  門徒對他說
[00:17:49.000 --> 00:17:55.000]  我們要拿兩百個銀幣去買餅給他們吃嗎
[00:17:55.000 --> 00:17:56.000]  耶穌說
[00:17:56.000 --> 00:17:59.000]  你們有多少餅去看看
[00:17:59.000 --> 00:18:02.000]  他們知道後就說
[00:18:02.000 --> 00:18:03.000]  有五個
[00:18:03.000 --> 00:18:06.000]  還有兩條魚
[00:18:06.000 --> 00:18:08.000]  耶穌吩咐他們
[00:18:08.000 --> 00:18:13.000]  叫眾人一組一組地坐在青草地上
[00:18:13.000 --> 00:18:16.000]  一群一群地坐下
[00:18:16.000 --> 00:18:18.000]  有一百有五十滴
[00:18:18.000 --> 00:18:21.000]  謝謝弟兄姊妹
[00:18:21.000 --> 00:18:23.000]  要成為天國的MVP
[00:18:23.000 --> 00:18:26.000]  其實除了我們要有主耶穌的使命
[00:18:26.000 --> 00:18:27.000]  Mission
[00:18:27.000 --> 00:18:29.000]  經常在我們的心裡
[00:18:29.000 --> 00:18:31.000]  讓我們經常都知道
[00:18:31.000 --> 00:18:33.000]  除了這件事之外
[00:18:33.000 --> 00:18:35.000]  我們還需要第二點
[00:18:35.000 --> 00:18:37.000]  就是有主耶穌的心腸
[00:18:37.000 --> 00:18:39.000]  那個Passion
[00:18:39.000 --> 00:18:42.000]  去感受一下身邊的人和事
[00:18:42.000 --> 00:18:45.000]  這段經文是記載一個五餅二魚的神蹟
[00:18:45.000 --> 00:18:47.000]  我想大家弟兄姊妹
[00:18:47.000 --> 00:18:49.000]  應該都很熟悉
[00:18:49.000 --> 00:18:52.000]  這個神蹟也是四卷福音書
[00:18:52.000 --> 00:18:54.000]  同時有記載的神蹟
[00:18:54.000 --> 00:18:57.000]  我們去看主耶穌對他門徒
[00:18:57.000 --> 00:19:01.000]  甚至對過萬群眾的憐憫心腸之前
[00:19:01.000 --> 00:19:03.000]  我們先去了解一下
