
[00:00:00.000 --> 00:00:05.000]  我們在領受神說話之前一起禱告吧
[00:02:32.000 --> 00:02:37.000]  我們一起先重讀四章35至37節
[00:02:37.000 --> 00:02:39.000]  預備起
[00:02:39.000 --> 00:02:43.000]  當那天晚上耶穌對門徒說
[00:02:43.000 --> 00:02:46.000]  「我們到那邊去吧」
[00:02:46.000 --> 00:02:49.000]  門徒離開眾人
[00:02:49.000 --> 00:02:51.000]  耶穌仍在船上
[00:02:51.000 --> 00:02:54.000]  他們就把祂一同帶去
[00:02:54.000 --> 00:02:57.000]  也有別的船和祂同行
[00:02:57.000 --> 00:02:59.000]  忽然起了暴風
[00:02:59.000 --> 00:03:02.000]  波浪打入船內
[00:03:02.000 --> 00:03:04.000]  甚至船要滿了水
[00:03:04.000 --> 00:03:05.000]  謝謝
[00:03:05.000 --> 00:03:08.000]  聽命於主
[00:03:08.000 --> 00:03:12.000]  有時是會遇上一些不可預期的處境
[00:03:13.000 --> 00:03:17.000]  經文是由一個主耶穌的吩咐開始
[00:03:17.000 --> 00:03:19.000]  主耶穌吩咐門徒
[00:03:19.000 --> 00:03:22.000]  「我們到那邊去吧」
[00:03:22.000 --> 00:03:25.000]  往後的經文就讓我們知道
[00:03:25.000 --> 00:03:29.000]  原來主耶穌要門徒去加利利湖的另一邊
[00:03:29.000 --> 00:03:32.000]  去一個格拉森人的地方
[00:03:32.000 --> 00:03:35.000]  主耶穌要去拯救一個被鬼附的人
[00:03:35.000 --> 00:03:38.000]  門徒對於主耶穌當時的吩咐
[00:03:38.000 --> 00:03:40.000]  是沒有什麼意義的
[00:03:40.000 --> 00:03:43.000]  所以好聽的話就上船出發了
[00:03:43.000 --> 00:03:46.000]  照經文的描述
[00:03:46.000 --> 00:03:51.000]  出發之前應該是一個風平浪靜的晚上
[00:03:51.000 --> 00:03:55.000]  因為這段平靜風和海的經文
[00:03:55.000 --> 00:03:59.000]  在《馬太福音八章》和《路加福音八章》都曾經描述過
[00:03:59.000 --> 00:04:05.000]  但是在馬可的筆下描述多了一件事
[00:04:05.000 --> 00:04:07.000]  就是馬可特別提到
[00:04:07.000 --> 00:04:11.000]  當時有別的船一起同行
[00:04:11.000 --> 00:04:15.000]  究竟那些別的船是什麼人呢?
[00:04:15.000 --> 00:04:17.000]  他們之後去了哪裡呢?
[00:04:17.000 --> 00:04:21.000]  為什麼作者要刻意提一提他們呢?
[00:04:21.000 --> 00:04:25.000]  經文之後沒有再提過他們出現了
[00:04:25.000 --> 00:04:27.000]  為什麼呢?
[00:04:27.000 --> 00:04:29.000]  我猜馬可大概是想表達
[00:04:29.000 --> 00:04:33.000]  當時應該是一個合適出海的好天氣
[00:04:33.000 --> 00:04:36.000]  因為善於海上活動的猶太人
[00:04:36.000 --> 00:04:38.000]  他們會先預測一下天色
[00:04:38.000 --> 00:04:42.000]  來衡量當日是否合適出海
[00:04:42.000 --> 00:04:45.000]  在《馬太福音》十六章二至三節
[00:04:45.000 --> 00:04:47.000]  主耶穌曾經提過
[00:04:47.000 --> 00:04:49.000]  他們會透過觀察天色
[00:04:49.000 --> 00:04:54.000]  來分辨當日究竟是天晴還是有風雨
[00:04:54.000 --> 00:04:57.000]  所以馬可在這裡特別提到
[00:04:57.000 --> 00:04:59.000]  有別的船一起同行
[00:04:59.000 --> 00:05:04.000]  可能是想凸顯出當時的天氣是天色明朗
[00:05:04.000 --> 00:05:07.000]  沒有風雨,海面上沒有浪
[00:05:07.000 --> 00:05:10.000]  但是當他們一出海之後
[00:05:10.000 --> 00:05:14.000]  我們看到天色急劇轉差
[00:05:14.000 --> 00:05:17.000]  由天色明朗突然起了暴風
[00:05:17.000 --> 00:05:23.000]  繼而因為暴風而演變成海面上突然非常巨浪
[00:05:23.000 --> 00:05:29.000]  一瞬間門徒要面對著一場沒有預期的生命衝擊
[00:05:29.000 --> 00:05:32.000]  環境似乎非常惡劣
[00:05:32.000 --> 00:05:35.000]  他們的生命受到威脅
[00:05:35.000 --> 00:05:39.000]  我猜他們在聽主耶穌吩咐出海之前
[00:05:39.000 --> 00:05:43.000]  是完全沒有想過這個信命的背後
[00:05:43.000 --> 00:05:46.000]  這個回應會為他們帶來這麼大的衝擊
[00:05:46.000 --> 00:05:49.000]  根據上文提及
[00:05:49.000 --> 00:05:52.000]  其實主耶穌在三章十三到十五節
[00:05:52.000 --> 00:05:55.000]  才剛剛選擇這一班門徒
[00:05:55.000 --> 00:05:57.000]  設立這十二個門徒
[00:05:57.000 --> 00:06:00.000]  上與主耶穌一起同行
[00:06:00.000 --> 00:06:03.000]  去做傳道趕鬼的工作
[00:06:03.000 --> 00:06:06.000]  意思是說門徒都沒有體驗過
[00:06:06.000 --> 00:06:10.000]  跟隨主耶穌侍奉是一件怎樣的事情
[00:06:10.000 --> 00:06:14.000]  所以主耶穌在之後不斷用場景式的教導
[00:06:14.000 --> 00:06:17.000]  來教導他們
[00:06:17.000 --> 00:06:20.000]  又用比喻說給門徒知道
[00:06:20.000 --> 00:06:22.000]  你們去做工的時候
[00:06:22.000 --> 00:06:25.000]  是會遇到不同情況的難阻
[00:06:25.000 --> 00:06:28.000]  在三章二十二到三十節
[00:06:28.000 --> 00:06:30.000]  主耶穌去趕鬼
[00:06:30.000 --> 00:06:32.000]  問事化彌賽人
[00:06:32.000 --> 00:06:35.000]  說他用鬼王的能力
[00:06:35.000 --> 00:06:39.000]  想盡各種辯駁來拒絕耶穌
[00:06:39.000 --> 00:06:41.000]  到四章十五節
[00:06:41.000 --> 00:06:43.000]  主耶穌就用殺種的比喻
[00:06:43.000 --> 00:06:45.000]  去說給門徒知道
[00:06:45.000 --> 00:06:48.000]  撒旦是會用不同的方法
[00:06:48.000 --> 00:06:51.000]  來奪取人心中的種子
[00:06:51.000 --> 00:06:55.000]  難阻神的道不能夠在人心裡結果
[00:06:55.000 --> 00:06:57.000]  所以來到今天的經文
[00:06:57.000 --> 00:07:00.000]  我們看到門徒真是親身體驗
[00:07:00.000 --> 00:07:03.000]  聽命吩咐做神的工作
[00:07:03.000 --> 00:07:06.000]  遇到難阻的滋味是怎樣
[00:07:06.000 --> 00:07:10.000]  有時其實跟我們現代都很相似
[00:07:10.000 --> 00:07:14.000]  我們很想聽命信服神的吩咐
[00:07:14.000 --> 00:07:19.000]  例如我們會很想跟未信的人去作見證
[00:07:19.000 --> 00:07:23.000]  去持守聖經的教導原則來生活
[00:07:23.000 --> 00:07:28.000]  但往往就是在這些位置會受到很大的衝擊
[00:07:28.000 --> 00:07:31.000]  可能一表達自己的信仰
[00:07:31.000 --> 00:07:35.000]  看法的時候就會遭到拒絕或挑戰
[00:07:35.000 --> 00:07:38.000]  很想過正直不阿的生活
[00:07:38.000 --> 00:07:43.000]  在工作、家庭上遇到不同的壓力
[00:07:43.000 --> 00:07:45.000]  試探、四面受敵
[00:07:45.000 --> 00:07:47.000]  逼我們去就範
[00:07:47.000 --> 00:07:51.000]  這些天氣不似預期的場景
[00:07:51.000 --> 00:07:54.000]  多數人都會覺得沮喪
[00:07:54.000 --> 00:08:00.000]  甚至會以妥協或退縮來回應
[00:08:00.000 --> 00:08:03.000]  這些反應不及的衝擊
[00:08:03.000 --> 00:08:07.000]  可能久而久之會令我們灰心、失望
[00:08:07.000 --> 00:08:08.000]  不想再堅持
[00:08:08.000 --> 00:08:11.000]  以信服神的吩咐來生活
[00:08:11.000 --> 00:08:14.000]  我們可能忘記了自己
[00:08:14.000 --> 00:08:19.000]  是生存在一個彎曲薄謬的世代
[00:08:19.000 --> 00:08:21.000]  在毫無心理準備之下
[00:08:21.000 --> 00:08:23.000]  衝擊一來到
[00:08:23.000 --> 00:08:25.000]  殺我們一個措手不及
[00:08:25.000 --> 00:08:29.000]  正如我剛才分享到我信主的第一天
[00:08:29.000 --> 00:08:32.000]  因為聽命而遇上這個衝擊
[00:08:32.000 --> 00:08:36.000]  由於我心裡沒有心理準備之下
[00:08:36.000 --> 00:08:38.000]  事情發生得太突然
[00:08:38.000 --> 00:08:39.000]  我太害怕了
[00:08:39.000 --> 00:08:45.000]  所以我選擇了妥協求和的方法來解決
[00:08:45.000 --> 00:08:47.000]  為了哄我媽媽
[00:08:47.000 --> 00:08:50.000]  我當時認衰女說
[00:08:50.000 --> 00:08:54.000]  「我不信了,以後都不回教會了」
[00:08:54.000 --> 00:08:57.000]  但回想那次的教訓
[00:08:57.000 --> 00:09:00.000]  感恩的是這個妥協的動作
[00:09:00.000 --> 00:09:04.000]  當時並沒有為我帶來即時的舒緩
[00:09:04.000 --> 00:09:07.000]  媽媽繼續對我不秋不彩
[00:09:07.000 --> 00:09:12.000]  似乎神要透過那次的經驗
[00:09:12.000 --> 00:09:16.000]  讓我明白原來聽命於主
[00:09:16.000 --> 00:09:20.000]  是要心裡隨時做好準備
[00:09:20.000 --> 00:09:25.000]  要預期一些不可預期的處境會發生
[00:09:25.000 --> 00:09:28.000]  在很多年之後的某一天
[00:09:28.000 --> 00:09:31.000]  神提醒了我這件事
[00:09:31.000 --> 00:09:39.000]  我評估自己在向神忠誠的測試上完全失敗
[00:09:39.000 --> 00:09:45.000]  但這個失敗的經驗在我心裡留下了落印
[00:09:45.000 --> 00:09:48.000]  成為了我今天的境界
[00:09:48.000 --> 00:09:53.000]  我對自己說這樣的失敗一次就夠了
[00:09:53.000 --> 00:09:56.000]  加上隨著時間的增長
[00:09:56.000 --> 00:09:59.000]  衝擊當然是越來越升級
[00:09:59.000 --> 00:10:01.000]  但我卻發現
[00:10:01.000 --> 00:10:04.000]  之後因為有心理準備
[00:10:04.000 --> 00:10:08.000]  竟然得到一份越戰越強的勇氣
[00:10:08.000 --> 00:10:14.000]  正如彼得前書四章十二到十四節提醒
[00:10:14.000 --> 00:10:18.000]  「親愛的弟兄,有火煉的試驗
[00:10:18.000 --> 00:10:23.000]  臨到你們不要以為奇怪,都要歡喜
[00:10:23.000 --> 00:10:26.000]  因為你們是與基督一同受苦
[00:10:26.000 --> 00:10:32.000]  使你們在他榮耀顯現的時候也可以歡喜快樂
[00:10:32.000 --> 00:10:36.000]  你們若為基督的名受辱罵便是有福的
[00:10:36.000 --> 00:10:42.000]  因為神榮耀的靈常駐在你們身上」
[00:10:42.000 --> 00:10:49.000]  這個嶄新的視野成功地幫助我面對每一個拒絕和挑戰
[00:10:49.000 --> 00:10:54.000]  弟兄姊妹,你們做好準備了嗎?
[00:10:54.000 --> 00:10:58.000]  在這種漫長又難受的考驗裏
[00:10:58.000 --> 00:11:00.000]  我們有什麼出路呢?
[00:11:00.000 --> 00:11:05.000]  我們一起讀出第38節的經文吧
[00:11:05.000 --> 00:11:06.000]  準備起
[00:11:06.000 --> 00:11:11.000]  「耶穌在船尾上,枕著枕頭睡覺
[00:11:11.000 --> 00:11:14.000]  門徒叫醒了他,說:
[00:11:14.000 --> 00:11:18.000]  夫子,我們喪命,你不顧嗎?」
[00:11:18.000 --> 00:11:21.000]  這裏讓我找到一個出路
[00:11:21.000 --> 00:11:27.000]  就是求民於主,找緊動盪中仍看顧的耶穌
[00:11:27.000 --> 00:11:31.000]  第38節的經文告訴我們
[00:11:31.000 --> 00:11:34.000]  門徒面對突如其來的風暴
[00:11:34.000 --> 00:11:38.000]  他們心裏充滿了焦急和沮喪
[00:11:38.000 --> 00:11:42.000]  因為他們在向主耶穌求救的裏面
[00:11:42.000 --> 00:11:45.000]  他們對於這次的風險評估
[00:11:45.000 --> 00:11:48.000]  是這次死定了
[00:11:48.000 --> 00:11:49.000]  雖然如此
[00:11:49.000 --> 00:11:53.000]  但他們做了一個最正確的行動
[00:11:53.000 --> 00:11:56.000]  就是在最艱難的處境裏面
[00:11:56.000 --> 00:11:59.000]  馬上到船尾找耶穌
[00:11:59.000 --> 00:12:00.000]  其實我在想
[00:12:00.000 --> 00:12:04.000]  當下他們是可以有其他動作的
[00:12:04.000 --> 00:12:09.000]  可能是只顧埋頭去船上的水
[00:12:09.000 --> 00:12:12.000]  又或者用一向他們出海時
[00:12:12.000 --> 00:12:15.000]  遇到風浪的指定求生動作
[00:12:15.000 --> 00:12:19.000]  他們團隊裏面有經驗豐富的漁夫
[00:12:19.000 --> 00:12:24.000]  所以第一個反應是可以有很多不同的選擇
[00:12:24.000 --> 00:12:27.000]  但經文沒有描述
[00:12:27.000 --> 00:12:29.000]  所以讓我們知道
[00:12:29.000 --> 00:12:32.000]  門徒馬上去找耶穌求救
[00:12:32.000 --> 00:12:35.000]  是一個最佳選項
[00:12:35.000 --> 00:12:37.000]  經文很快告訴我們
[00:12:37.000 --> 00:12:39.000]  當主耶穌一聲令下
[00:12:39.000 --> 00:12:42.000]  風浪又回復平靜
[00:12:42.000 --> 00:12:47.000]  丙姐妹,如果你面對生命的衝擊時
[00:12:47.000 --> 00:12:50.000]  第一時間是否在找耶穌呢?
[00:12:50.000 --> 00:12:53.000]  還是只顧用自己的經驗
[00:12:53.000 --> 00:12:56.000]  去嘗試解決面前的困難呢?
[00:12:56.000 --> 00:12:59.000]  動盪中找耶穌
[00:12:59.000 --> 00:13:00.000]  對我們來說
[00:13:00.000 --> 00:13:03.000]  似乎是一個入門級的學習
[00:13:03.000 --> 00:13:07.000]  有什麼事當然是祈禱在找神
[00:13:07.000 --> 00:13:10.000]  有時我們甚至會老練到
[00:13:10.000 --> 00:13:14.000]  睡覺時做夢也會說這個道理
[00:13:14.000 --> 00:13:19.000]  但實際的操作又是否真的這樣呢?
[00:13:19.000 --> 00:13:21.000]  有一次神學院老師
[00:13:21.000 --> 00:13:27.000]  說了一個關於祈禱尋求神幫助的比喻
[00:13:27.000 --> 00:13:29.000]  我覺得很發人深省
[00:13:29.000 --> 00:13:33.000]  他說有時我們祈禱求神幫助
[00:13:33.000 --> 00:13:37.000]  就好像我們要去一間餐廳吃東西時
[00:13:37.000 --> 00:13:39.000]  拿票等位一樣
[00:13:39.000 --> 00:13:41.000]  當我們拿了票
[00:13:41.000 --> 00:13:44.000]  發現要等一小時才有位置
[00:13:44.000 --> 00:13:48.000]  我們馬上會去隔壁餐廳多按一張票
[00:13:48.000 --> 00:13:51.000]  甚至我們會走遍全場
[00:13:51.000 --> 00:13:55.000]  看看哪間餐廳最快有位置
[00:13:55.000 --> 00:13:56.000]  我們就去哪間
[00:13:56.000 --> 00:13:58.000]  不用急,最重要是快
[00:13:58.000 --> 00:14:01.000]  是我們的在有名
[00:14:01.000 --> 00:14:04.000]  祈禱後,不見神有回應
[00:14:04.000 --> 00:14:06.000]  嚴格來說
[00:14:06.000 --> 00:14:11.000]  是不見神有按著我們所想的答案回應我們
[00:14:11.000 --> 00:14:13.000]  相當有效率的
[00:14:13.000 --> 00:14:17.000]  我們當然會改用自己的方法去解決
[00:14:17.000 --> 00:14:20.000]  還是我們知道那間餐廳
[00:14:20.000 --> 00:14:22.000]  就是我們唯一想吃的
[00:14:22.000 --> 00:14:24.000]  堅決不走開
[00:14:24.000 --> 00:14:26.000]  我們祈禱尋求神
[00:14:26.000 --> 00:14:28.000]  捉緊神幫助的心態
[00:14:28.000 --> 00:14:34.000]  是否只講求快和合自己心意才捉緊呢?
[00:14:34.000 --> 00:14:37.000]  還是認定神的回應
[00:14:37.000 --> 00:14:40.000]  就是我們唯一的幫助呢?
[00:14:40.000 --> 00:14:42.000]  就算要等多久
[00:14:42.000 --> 00:14:44.000]  或者方法不合自己心意
[00:14:44.000 --> 00:14:47.000]  都堅決要等候
[00:14:47.000 --> 00:14:52.000]  還有認定只有神才能賜下出路給我們呢?
[00:14:52.000 --> 00:14:55.000]  我記得我和媽媽冷戰期間
[00:14:55.000 --> 00:14:58.000]  雖然我是處於沮喪的狀態
[00:14:58.000 --> 00:15:00.000]  我每天很無助
[00:15:00.000 --> 00:15:02.000]  我做對了一個動作
[00:15:02.000 --> 00:15:05.000]  就是每晚回家時
[00:15:05.000 --> 00:15:07.000]  我哭著問神
[00:15:07.000 --> 00:15:10.000]  「神啊,究竟發生什麼事?」
[00:15:10.000 --> 00:15:12.000]  我連發生什麼事都不知道
[00:15:12.000 --> 00:15:16.000]  這樣的日子還要熬多久呢?
[00:15:16.000 --> 00:15:20.000]  不斷祈禱,求神出手幫助我
[00:15:20.000 --> 00:15:22.000]  因為似乎我意識到
[00:15:22.000 --> 00:15:26.000]  今次只有神才能救我
[00:15:26.000 --> 00:15:31.000]  加上回教會,有弟兄姊妹為我這件事去祈禱
[00:15:31.000 --> 00:15:34.000]  當時神給我的回應就是
[00:15:34.000 --> 00:15:38.000]  「當信主耶穌,你和你一家都必得救」
[00:15:38.000 --> 00:15:41.000]  其實當時初信的我
[00:15:41.000 --> 00:15:43.000]  真的不太明白這句話
[00:15:43.000 --> 00:15:45.000]  對我的處境有什麼幫助
[00:15:45.000 --> 00:15:49.000]  但是我正在捉緊神給我的方向
[00:15:49.000 --> 00:15:52.000]  來祈禱,來尋求祂
[00:15:52.000 --> 00:15:55.000]  大大力地尋求出路
[00:15:55.000 --> 00:15:57.000]  不斷的祈禱裡
[00:15:57.000 --> 00:16:00.000]  我慢慢開始看到曙光
[00:16:00.000 --> 00:16:04.000]  恩爵頂姊妹不斷對我媽媽的關心
[00:16:04.000 --> 00:16:07.000]  從老院到屯門探望她
[00:16:07.000 --> 00:16:11.000]  她開始對教會沒有那麼抗拒
[00:16:11.000 --> 00:16:13.000]  有一次她自己去覆診
[00:16:13.000 --> 00:16:15.000]  覆診後回來跟我分享
[00:16:15.000 --> 00:16:18.000]  她說「你們這些基督徒傻傻的」
[00:16:18.000 --> 00:16:21.000]  我追問她「為什麼這樣說?」
[00:16:21.000 --> 00:16:24.000]  她說「原來今天她在醫院覆診的時候」
[00:16:24.000 --> 00:16:26.000]  「有個女士無端端走過來」
[00:16:26.000 --> 00:16:28.000]  「跟她說了一句耶穌愛你」
[00:16:28.000 --> 00:16:30.000]  「就離開了」
[00:16:30.000 --> 00:16:32.000]  我看到我媽媽跟我分享這個片段的時候
[00:16:32.000 --> 00:16:34.000]  她是笑眉眉的
[00:16:34.000 --> 00:16:36.000]  所以在這件事裡
[00:16:36.000 --> 00:16:40.000]  我知道神不斷的帶我走出困局
[00:16:40.000 --> 00:16:42.000]  頂姊妹
[00:16:42.000 --> 00:16:46.000]  在動盪中捉緊神的心態和力度上
[00:16:46.000 --> 00:16:50.000]  你們有沒有什麼需要調教呢?
[00:16:50.000 --> 00:16:54.000]  你們的步伐會不會快過神很多呢?
[00:16:54.000 --> 00:16:57.000]  你是大大力地捉緊神
[00:16:57.000 --> 00:17:01.000]  還是只是用尾指去盯著神
[00:17:01.000 --> 00:17:05.000]  這樣去祈禱尋求神呢?
[00:17:05.000 --> 00:17:07.000]  回看經文
[00:17:07.000 --> 00:17:10.000]  剛才我們知道門徒
[00:17:10.000 --> 00:17:12.000]  因為突如其來的風暴
[00:17:12.000 --> 00:17:16.000]  落入了沮喪的狀態裡
[00:17:16.000 --> 00:17:18.000]  但似乎事情的發展
[00:17:18.000 --> 00:17:23.000]  讓我們看到一個逆轉的結局
[00:17:23.000 --> 00:17:25.000]  我們一起讀出第39節
[00:17:25.000 --> 00:17:28.000]  至到第41節的經文吧
[00:17:28.000 --> 00:17:30.000]  準備起
[00:17:30.000 --> 00:17:56.000]  (中文)
[00:17:56.000 --> 00:17:58.000]  謝謝
[00:17:58.000 --> 00:18:02.000]  這段經文讓我學到第三個學習
[00:18:02.000 --> 00:18:06.000]  就是從懼怕處境到懼怕主
[00:18:06.000 --> 00:18:09.000]  並且要繼續往前走
[00:18:09.000 --> 00:18:11.000]  一般情況
[00:18:11.000 --> 00:18:14.000]  當人遇上生命的威脅的時候
[00:18:14.000 --> 00:18:17.000]  很自然的會後退
[00:18:17.000 --> 00:18:20.000]  不會向危險的方向走
[00:18:20.000 --> 00:18:22.000]  但今天的經文
[00:18:22.000 --> 00:18:25.000]  主耶穌其實又想門徒
[00:18:25.000 --> 00:18:29.000]  如何去回應這件事呢?
[00:18:29.000 --> 00:18:31.000]  我嘗試從主耶穌的行動
[00:18:31.000 --> 00:18:35.000]  和祂的說話中找出答案
[00:18:35.000 --> 00:18:37.000]  首先我發現了主耶穌
[00:18:37.000 --> 00:18:41.000]  做了一個令人費解的動作
[00:18:41.000 --> 00:18:45.000]  就是祂斥責風和跟海說
[00:18:45.000 --> 00:18:48.000]  「不要出聲」
[00:18:48.000 --> 00:18:51.000]  我不知道大家看到這裡有什麼想法
[00:18:51.000 --> 00:18:54.000]  但我就覺得很奇怪
[00:18:54.000 --> 00:18:55.000]  我舉個例子
[00:18:55.000 --> 00:18:57.000]  我剛才進來禮堂的時候
[00:18:57.000 --> 00:18:59.000]  被樓梯打到
[00:18:59.000 --> 00:19:01.000]  我就對著樓梯
[00:19:01.000 --> 00:19:03.000]  斥責樓梯
[00:19:03.000 --> 00:19:05.000]  我猜如果你站在我旁邊
[00:19:05.000 --> 00:19:07.000]  應該很快有一個想法
[00:19:07.000 --> 00:19:10.000]  就是原來這個人是傻的
[00:19:10.000 --> 00:19:11.000]  很正常
[00:19:11.000 --> 00:19:13.000]  我們不會對著一件死物
[00:19:13.000 --> 00:19:16.000]  跟它說「我斥責你」
[00:19:16.000 --> 00:19:18.000]  因為它是一件死物
[00:19:18.000 --> 00:19:21.000]  你斥責它其實沒有什麼意思
[00:19:21.000 --> 00:19:22.000]  當然
[00:19:22.000 --> 00:19:25.000]  主耶穌說的每一句話
[00:19:25.000 --> 00:19:27.000]  和每一個動作都不是傻的
[00:19:27.000 --> 00:19:29.000]  只是我們不太明白
[00:19:29.000 --> 00:19:33.000]  其實祂背後想教導什麼
[00:19:33.000 --> 00:19:34.000]  很明顯
[00:19:34.000 --> 00:19:36.000]  主耶穌這次斥責的對象
[00:19:36.000 --> 00:19:39.000]  未必是風和海
[00:19:39.000 --> 00:19:42.000]  祂的目標是另一個對象
[00:19:42.000 --> 00:19:44.000]  所以就引發我去看看
[00:19:44.000 --> 00:19:48.000]  馬可形容主耶穌同樣做出這樣的動作的時候
[00:19:48.000 --> 00:19:51.000]  是在什麼情況
[00:19:51.000 --> 00:19:53.000]  斥責這個字的原文
[00:19:53.000 --> 00:19:59.000]  都出現在馬可福音以下的章節裡
[00:19:59.000 --> 00:20:02.000]  每一次主耶穌斥責的對象
[00:20:02.000 --> 00:20:04.000]  都是撒旦
[00:20:04.000 --> 00:20:06.000]  馬可多次用這個字
[00:20:06.000 --> 00:20:11.000]  來形容主耶穌對抗撒旦的行動
[00:20:11.000 --> 00:20:14.000]  當然主耶穌一出聲斥責對手
[00:20:14.000 --> 00:20:17.000]  就乖乖投降
[00:20:17.000 --> 00:20:19.000]  另外希伯來人原來對海
[00:20:19.000 --> 00:20:22.000]  有一種恐懼在裡面
[00:20:22.000 --> 00:20:24.000]  他們心裡相信
[00:20:24.000 --> 00:20:29.000]  海的背後有一種黑暗勢力來操控
[00:20:29.000 --> 00:20:32.000]  所以門徒遇上這次的風浪
[00:20:32.000 --> 00:20:34.000]  他們害怕的背後
[00:20:34.000 --> 00:20:36.000]  是反映出他們的心
[00:20:36.000 --> 00:20:40.000]  其實是被背後的恐懼籠罩著
[00:20:40.000 --> 00:20:43.000]  以致他們只見到危險
[00:20:43.000 --> 00:20:46.000]  心裡慌竄大亂
[00:20:46.000 --> 00:20:48.000]  但是主耶穌的斥責行動
[00:20:48.000 --> 00:20:50.000]  竟然可以將他們心裡
[00:20:50.000 --> 00:20:54.000]  一直恐懼的黑暗勢力都制服
[00:20:54.000 --> 00:20:57.000]  我相信對於一群門徒的心裡
[00:20:57.000 --> 00:21:00.000]  是一個翻天覆地的經歷
[00:21:00.000 --> 00:21:03.000]  另外從主耶穌的回應裡
[00:21:03.000 --> 00:21:08.000]  是表達了他對門徒有一點失望
[00:21:08.000 --> 00:21:10.000]  因為在第40節
[00:21:10.000 --> 00:21:15.000]  主耶穌問他們為何膽怯
[00:21:15.000 --> 00:21:19.000]  接著主耶穌向他們提出了一個問題
[00:21:19.000 --> 00:21:23.000]  就是你們還沒有信心?
[00:21:23.000 --> 00:21:25.000]  究竟主耶穌想他們學到
[00:21:25.000 --> 00:21:28.000]  哪一方面的信心呢?
[00:21:28.000 --> 00:21:32.000]  其實主耶穌這次是想讓他們認清
[00:21:32.000 --> 00:21:36.000]  真正要懼怕的對象應該是誰
[00:21:36.000 --> 00:21:39.000]  昔日可能他們還沒認識到
[00:21:39.000 --> 00:21:41.000]  他們跟隨著的這位主
[00:21:41.000 --> 00:21:44.000]  是怎樣的一位大人物
[00:21:44.000 --> 00:21:46.000]  但是經過這次的經歷
[00:21:46.000 --> 00:21:50.000]  他們親身體驗到誰最厲害
[00:21:50.000 --> 00:21:52.000]  因為故事的結束
[00:21:52.000 --> 00:21:55.000]  作者就用了一個片語
