
[00:00:00.000 --> 00:00:05.480]  我在星期四的下午跟一位人士對話的時候
[00:02:46.120 --> 00:02:48.600]  要到人的終點
[00:02:48.600 --> 00:02:50.760]  才可以下定論
[00:02:50.760 --> 00:02:52.760]  所以今天我就和各位分享一下
[00:02:52.760 --> 00:02:54.760]  但爾利書第六章
[00:02:54.760 --> 00:02:58.760]  看看相隔了六十年之後
[00:02:58.760 --> 00:03:00.760]  第六章的結尾
[00:03:00.760 --> 00:03:03.760]  那時候改朝換代了
[00:03:03.760 --> 00:03:05.760]  已經再不是在巴比倫王
[00:03:05.760 --> 00:03:07.760]  尼泊爾加密西亞那個年代
[00:03:07.760 --> 00:03:10.760]  已經是去到波斯王Cyrus
[00:03:10.760 --> 00:03:13.360]  有人叫塞魯士或者古列的事情
[00:03:13.360 --> 00:03:16.960]  那時候的但爾利經歷過風風雨雨
[00:03:16.960 --> 00:03:19.960]  人生已經是古稀之年
[00:03:19.960 --> 00:03:22.960]  那時候差不多接近八十歲的但爾利
[00:03:22.960 --> 00:03:24.960]  去到終點的時候
[00:03:24.960 --> 00:03:27.960]  我們看看他怎樣贏在終點線
[00:03:27.960 --> 00:03:29.960]  在開始之前
[00:03:29.960 --> 00:03:31.960]  各位祈禱
[00:03:31.960 --> 00:03:33.960]  天父教導我們從你的話語那裡
[00:03:33.960 --> 00:03:36.960]  不單只是一些故事那麼簡單
[00:03:36.960 --> 00:03:37.960]  當中的真理
[00:03:37.960 --> 00:03:39.960]  求主你藉著經文去提醒我們
[00:03:39.960 --> 00:03:41.960]  祈禱奉耶穌基督的名
[00:03:41.960 --> 00:03:43.960]  阿們
[00:03:43.960 --> 00:03:47.960]  我們看看第六章之前的一節
[00:03:47.960 --> 00:03:49.960]  五章三十一節
[00:03:49.960 --> 00:03:51.960]  其實是一個轉接
[00:03:51.960 --> 00:03:53.960]  是承上計下的
[00:03:53.960 --> 00:03:55.960]  這一節就說到交代
[00:03:55.960 --> 00:03:58.960]  馬代人大利烏年六十二歲
[00:03:58.960 --> 00:03:59.960]  取了迦勒底國
[00:03:59.960 --> 00:04:02.960]  即是巴比倫亡了
[00:04:02.960 --> 00:04:05.960]  現在就輪到波斯興起了
[00:04:05.960 --> 00:04:09.960]  我們去到六章一節至到三節
[00:04:09.960 --> 00:04:11.960]  這個就是整件事情的背景
[00:04:11.960 --> 00:04:15.960]  經文這三節其實就帶出背景
[00:04:15.960 --> 00:04:19.960]  為之後發生的事情做一些鋪墊
[00:04:19.960 --> 00:04:21.960]  六章一節
[00:04:21.960 --> 00:04:24.960]  大利烏有人叫做大劉氏
[00:04:24.960 --> 00:04:28.960]  隨心所願立一百二十個總督
[00:04:28.960 --> 00:04:29.960]  自你通過
[00:04:29.960 --> 00:04:33.960]  接著我們在第二和第三節說
[00:04:33.960 --> 00:04:38.960]  又在他們以上立總長三人
[00:04:38.960 --> 00:04:40.960]  但爾利是其中
[00:04:40.960 --> 00:04:47.960]  使總督在他們三人面前回覆事務
[00:04:47.960 --> 00:04:49.960]  免得王受損
[00:04:49.960 --> 00:04:53.960]  因這但爾利有美好的靈性
[00:04:53.960 --> 00:04:56.960]  所以顯然超乎其餘的總長和總督
[00:04:56.960 --> 00:04:58.960]  王又想立他
[00:04:58.960 --> 00:05:00.960]  自你通過
[00:05:00.960 --> 00:05:03.960]  這個時候但爾利剛才說過
[00:05:03.960 --> 00:05:05.960]  差不多八十歲
[00:05:05.960 --> 00:05:07.960]  改朝換代風風雨雨
[00:05:07.960 --> 00:05:08.960]  什麼都沒見過
[00:05:08.960 --> 00:05:10.960]  好像北島翁一樣
[00:05:10.960 --> 00:05:13.960]  其實背後有神在支撐
[00:05:13.960 --> 00:05:15.960]  神在背後支撐
[00:05:15.960 --> 00:05:17.960]  你也要有個人的質素
[00:05:17.960 --> 00:05:21.960]  才可以被神所用
[00:05:21.960 --> 00:05:23.960]  配合神的工作
[00:05:23.960 --> 00:05:26.960]  但關於但爾利的個人生活
[00:05:26.960 --> 00:05:28.960]  我們所知的其實真的不多
[00:05:28.960 --> 00:05:30.960]  反而他的信仰生活
[00:05:30.960 --> 00:05:32.960]  我們可以略知一二
[00:05:32.960 --> 00:05:35.960]  但爾利的個人生活
[00:05:35.960 --> 00:05:38.960]  例如第一章
[00:05:38.960 --> 00:05:40.960]  他和三位朋友定義
[00:05:40.960 --> 00:05:44.960]  不吃王的祭牛的東西
[00:05:44.960 --> 00:05:48.960]  總之不要和巴比倫的東西有任何沾染
[00:05:48.960 --> 00:05:50.960]  第六章我們今天看的
[00:05:50.960 --> 00:05:55.960]  說到他每天都在家中祈禱親近神
[00:05:55.960 --> 00:05:57.960]  第九章說到
[00:05:57.960 --> 00:06:02.960]  他為那些被老歸回的人代禱
[00:06:02.960 --> 00:06:04.960]  他認罪
[00:06:04.960 --> 00:06:08.960]  似乎所有的罪都抱在身上
[00:06:08.960 --> 00:06:11.960]  一起為所有人祈禱
[00:06:11.960 --> 00:06:14.960]  接著我們看到
[00:06:14.960 --> 00:06:17.960]  他曾經被稱為
[00:06:17.960 --> 00:06:20.960]  我們環顧他
[00:06:20.960 --> 00:06:24.960]  他一生被稱為蒙倦內
[00:06:24.960 --> 00:06:26.960]  所以環顧但爾利一生
[00:06:26.960 --> 00:06:29.960]  他從作者的評價
[00:06:29.960 --> 00:06:32.960]  他裡頭有聖神的靈
[00:06:32.960 --> 00:06:34.960]  他蒙愛的
[00:06:34.960 --> 00:06:36.960]  而且不單是蒙愛
[00:06:36.960 --> 00:06:39.960]  是大蒙倦愛的但爾利
[00:06:39.960 --> 00:06:42.960]  專心求明白將來的事
[00:06:42.960 --> 00:06:46.960]  在神面前刻苦其心
[00:06:46.960 --> 00:06:47.960]  我們再看看
[00:06:47.960 --> 00:06:49.960]  但爾利有美好的靈性
[00:06:49.960 --> 00:06:51.960]  超乎其餘的總長
[00:06:51.960 --> 00:06:53.960]  在我們第三節看到
[00:06:53.960 --> 00:06:56.960]  我們再看看第四節
[00:06:56.960 --> 00:06:58.960]  經文剛才說過
[00:06:58.960 --> 00:07:01.960]  六章三節為事情作出鋪排
[00:07:01.960 --> 00:07:05.960]  波斯王其實很信任但爾利的人品
[00:07:05.960 --> 00:07:07.960]  我們再看看
[00:07:07.960 --> 00:07:09.960]  其實第四節已經
[00:07:09.960 --> 00:07:11.960]  信任這個人品
[00:07:11.960 --> 00:07:14.960]  產生了一些危機
[00:07:14.960 --> 00:07:17.960]  我們以為他可以安穩餘生的時候
[00:07:17.960 --> 00:07:20.960]  危機就出現了
[00:07:20.960 --> 00:07:25.960]  那個時候我們第六章第四節
[00:07:25.960 --> 00:07:30.960]  那時總長和總督找了一些但爾利的把柄
[00:07:30.960 --> 00:07:33.960]  要參舉一本
[00:07:33.960 --> 00:07:35.960]  只是找不著他的錯誤過失
[00:07:35.960 --> 00:07:38.960]  因他忠心辦事
[00:07:38.960 --> 00:07:41.960]  毫無錯誤過失
[00:07:41.960 --> 00:07:44.960]  在和合本那裡
[00:07:44.960 --> 00:07:49.960]  我現在和大家分享的就是和合本的修訂版
[00:07:49.960 --> 00:07:51.960]  其實在和合本那裡
[00:07:52.960 --> 00:07:55.960]  在和合本修訂版那裡
[00:07:55.960 --> 00:08:01.960]  若不從他上帝的律法下入手下手的話
[00:08:01.960 --> 00:08:04.960]  總是找不到一些把柄的
[00:08:04.960 --> 00:08:09.960]  我們想想為何那些總長、總督
[00:08:09.960 --> 00:08:12.960]  要和波斯王去告狀呢?
[00:08:12.960 --> 00:08:14.960]  經文沒有說
[00:08:14.960 --> 00:08:16.960]  但我們可能都可以猜測
[00:08:16.960 --> 00:08:20.960]  上文就說波斯王其實很器重但爾利
[00:08:20.960 --> 00:08:24.960]  知道但爾利不會令他有任何虧損
[00:08:24.960 --> 00:08:28.960]  大利烏的安排可能就這樣安排
[00:08:28.960 --> 00:08:31.960]  就和總督、總長有利益的衝突
[00:08:31.960 --> 00:08:34.960]  又或者引起總長的妒忌
[00:08:34.960 --> 00:08:38.960]  無論如何找不到一些實際生活上
[00:08:38.960 --> 00:08:41.960]  但爾利有任何可以抓到的把柄
[00:08:41.960 --> 00:08:43.960]  唯有從他的信仰那裡入手
[00:08:43.960 --> 00:08:45.960]  而但爾利的信仰
[00:08:45.960 --> 00:08:48.960]  和當時的信仰是有不同的
[00:08:48.960 --> 00:08:54.960]  但爾利是唯獨自罪對耶和華臣忠貞
[00:08:54.960 --> 00:08:56.960]  危機就開始了
[00:08:56.960 --> 00:08:58.960]  我們看看危機的細節
[00:08:58.960 --> 00:09:00.960]  第六章
[00:09:00.960 --> 00:09:04.960]  於是總長和總督紛紛聚集來見王
[00:09:04.960 --> 00:09:07.960]  願王大利烏王萬歲
[00:09:07.960 --> 00:09:11.960]  國中的總長、欽差、總督、謀事和巡撫彼此相議
[00:09:11.960 --> 00:09:15.960]  我們要立一條堅定的禁令
[00:09:15.960 --> 00:09:17.960]  三十天之內不拘任何人
[00:09:17.960 --> 00:09:19.960]  如果在王以外
[00:09:19.960 --> 00:09:22.960]  或向神或向人求什麼
[00:09:22.960 --> 00:09:26.960]  一定要是拎在獅子坑裡
[00:09:26.960 --> 00:09:29.960]  王的反應是
[00:09:29.960 --> 00:09:31.960]  第八節我們說
[00:09:31.960 --> 00:09:34.960]  「現在求你立者禁令加玉璽」
[00:09:34.960 --> 00:09:37.960]  禁令是不可以改的
[00:09:37.960 --> 00:09:41.960]  「照馬代波斯人的例是不可更改的」
[00:09:41.960 --> 00:09:47.960]  「於是大利烏王立者禁令加蓋玉璽」
[00:09:47.960 --> 00:09:53.960]  總長和總督一定知道有這個禁令
[00:09:53.960 --> 00:09:57.960]  也一定知道但爾利其實
[00:09:57.960 --> 00:10:01.960]  他有禱告和敬拜的習慣
[00:10:01.960 --> 00:10:04.960]  不會停止向神祈禱
[00:10:04.960 --> 00:10:07.960]  在這裡設立一個圈套
[00:10:07.960 --> 00:10:10.960]  而且是用波斯這個律例
[00:10:10.960 --> 00:10:13.960]  立了這個律例是不可改的
[00:10:13.960 --> 00:10:17.960]  令到但爾利無法脫罪
[00:10:17.960 --> 00:10:21.960]  大利烏沒有反對這個意思
[00:10:21.960 --> 00:10:25.960]  一來他沒有想過但爾利會掉入陷阱
[00:10:25.960 --> 00:10:29.960]  二來他想藉此這個威望
[00:10:29.960 --> 00:10:31.960]  除了向我求之外
[00:10:31.960 --> 00:10:33.960]  不會向其他人求
[00:10:33.960 --> 00:10:37.960]  多好可以建立自己的威信
[00:10:37.960 --> 00:10:41.960]  我相信大利烏不會和但爾利商量
[00:10:41.960 --> 00:10:47.960]  如果不是但爾利一定會反對或勸阻
[00:10:47.960 --> 00:10:51.960]  但爾利在他的屬靈長跑
[00:10:51.960 --> 00:10:55.960]  不一定是風平浪靜的
[00:10:55.960 --> 00:10:57.960]  神容許有危機
[00:10:57.960 --> 00:11:02.960]  在我們屬靈長跑也不一定是風平浪靜
[00:11:02.960 --> 00:11:06.960]  神會容許我們有危難
[00:11:06.960 --> 00:11:09.960]  我們去到六章十節
[00:11:09.960 --> 00:11:11.960]  這是一個伏筆
[00:11:11.960 --> 00:11:14.960]  我們留意慢慢讀這一節
[00:11:14.960 --> 00:11:17.960]  但爾利知道者禁令蓋了玉璽
[00:11:17.960 --> 00:11:20.960]  就到自己家裡
[00:11:20.960 --> 00:11:24.960]  他樓上的窗戶開向耶路撒冷
[00:11:24.960 --> 00:11:30.960]  一日三次相室跪在他神面前
[00:11:30.960 --> 00:11:35.960]  禱告感謝與素上一樣
[00:11:35.960 --> 00:11:38.960]  六章十節是伏筆
[00:11:38.960 --> 00:11:43.960]  為將來發生的事做鋪墊
[00:11:43.960 --> 00:11:48.960]  當初但爾利被擄離開耶路撒冷的時候
[00:11:48.960 --> 00:11:51.960]  聖殿還未被毀
[00:11:51.960 --> 00:11:54.960]  但爾利曾見證過
[00:11:54.960 --> 00:11:56.960]  我相信他住在耶路撒冷
[00:11:56.960 --> 00:11:58.960]  是當時的貴族
[00:11:58.960 --> 00:12:01.960]  見過聖殿的榮美
[00:12:01.960 --> 00:12:04.960]  聖殿的榮美
[00:12:04.960 --> 00:12:10.960]  間接反映出神的威榮榮耀
[00:12:10.960 --> 00:12:14.960]  現在他到了八十年後
[00:12:14.960 --> 00:12:19.960]  他知道遙遠的他鄉聖殿不在
[00:12:19.960 --> 00:12:23.960]  他能做的當然不是回耶路撒冷敬拜
[00:12:23.960 --> 00:12:27.960]  他能做的就是在自己的家裡
[00:12:27.960 --> 00:12:33.960]  有象徵意義朝向耶路撒冷的方向祈禱
[00:12:33.960 --> 00:12:36.960]  在這裡我們會看
[00:12:36.960 --> 00:12:38.960]  在他自己那裡
[00:12:38.960 --> 00:12:40.960]  窗戶開向耶路撒冷
[00:12:40.960 --> 00:12:42.960]  即是有個窗
[00:12:42.960 --> 00:12:45.960]  究竟窗戶是否打開了我們不知道
[00:12:45.960 --> 00:12:49.960]  不過通常有窗戶會通風
[00:12:49.960 --> 00:12:52.960]  如果是樓上的話
[00:12:52.960 --> 00:12:57.960]  在地上的人未必能夠看到
[00:12:57.960 --> 00:12:59.960]  屋內發生什麼事
[00:12:59.960 --> 00:13:02.960]  但如果但爾利開聲祈禱
[00:13:02.960 --> 00:13:06.960]  有人想拿但爾利的把柄
[00:13:06.960 --> 00:13:08.960]  就會聽到
[00:13:08.960 --> 00:13:10.960]  無論如何
[00:13:10.960 --> 00:13:12.960]  作者想告訴我們
[00:13:12.960 --> 00:13:15.960]  但爾利堅持自己的信仰
[00:13:15.960 --> 00:13:20.960]  也不是把自己的信仰收起來
[00:13:20.960 --> 00:13:23.960]  他的信仰是為人所知的
[00:13:23.960 --> 00:13:25.960]  他敬拜他的耶和華神
[00:13:25.960 --> 00:13:27.960]  是為人所知的
[00:13:27.960 --> 00:13:30.960]  弟兄姊妹
[00:13:30.960 --> 00:13:32.960]  在你的朋友圈裡
[00:13:32.960 --> 00:13:34.960]  工作的場所
[00:13:34.960 --> 00:13:37.960]  親戚的群組
[00:13:37.960 --> 00:13:41.960]  人家知不知道我們的信仰呢?
[00:13:41.960 --> 00:13:47.960]  有一次我在麵店
[00:13:47.960 --> 00:13:49.960]  即是吃麵的地方
[00:13:49.960 --> 00:13:51.960]  這個地方不是我的工作場所
[00:13:51.960 --> 00:13:52.960]  也不是我的朋友圈
[00:13:52.960 --> 00:13:54.960]  也不是我的親戚群
[00:13:54.960 --> 00:13:58.960]  我對著一碗香噴噴的麵
[00:13:58.960 --> 00:14:00.960]  閉上眼睛
[00:14:00.960 --> 00:14:02.960]  就借了
[00:14:02.960 --> 00:14:04.960]  我打開眼睛的時候
[00:14:04.960 --> 00:14:07.960]  在我旁邊的服務員
[00:14:07.960 --> 00:14:11.960]  開聲說阿們
[00:14:11.960 --> 00:14:14.960]  我的心想
[00:14:14.960 --> 00:14:17.960]  如果我當時有什麼不合宜的行為
[00:14:17.960 --> 00:14:19.960]  或者之前或之後
[00:14:19.960 --> 00:14:22.960]  有什麼不合宜的話
[00:14:22.960 --> 00:14:24.960]  他就會知道我是基督徒
[00:14:24.960 --> 00:14:27.960]  我會令神蒙羞
[00:14:27.960 --> 00:14:31.960]  前一陣子
[00:14:31.960 --> 00:14:33.960]  我在商場
[00:14:33.960 --> 00:14:36.960]  當時整個氣氛
[00:14:36.960 --> 00:14:38.960]  不是很好
[00:14:38.960 --> 00:14:40.960]  社會氣氛
[00:14:40.960 --> 00:14:42.960]  疫情
[00:14:42.960 --> 00:14:45.960]  在商場一邊走一邊想
[00:14:45.960 --> 00:14:49.960]  現在的局勢很難成為炎成為光
[00:14:49.960 --> 00:14:52.960]  如果做炎做光
[00:14:52.960 --> 00:14:53.960]  成為炎成為光
[00:14:53.960 --> 00:14:55.960]  變得老生常談
[00:14:55.960 --> 00:14:57.960]  有一點灰灰的
[00:14:57.960 --> 00:15:00.960]  突然在我前面有影子飄過
[00:15:00.960 --> 00:15:03.960]  有一個很年輕的女子長頭髮
[00:15:03.960 --> 00:15:05.960]  飄過在商場
[00:15:05.960 --> 00:15:06.960]  大家不用怕
[00:15:06.960 --> 00:15:08.960]  經過之後
[00:15:08.960 --> 00:15:10.960]  在我眼前一亮
[00:15:10.960 --> 00:15:11.960]  為什麼呢?
[00:15:11.960 --> 00:15:13.960]  我不是注意到這位年輕的女子長頭髮
[00:15:13.960 --> 00:15:14.960]  很飄逸地飄過
[00:15:14.960 --> 00:15:16.960]  而是她的袋子
[00:15:16.960 --> 00:15:18.960]  她揹著布袋
[00:15:18.960 --> 00:15:22.960]  在布袋裡有一句令我很鼓勵
[00:15:22.960 --> 00:15:25.960]  我先用英文說
[00:15:25.960 --> 00:15:27.960]  因為她的袋子是用英文寫的
[00:15:27.960 --> 00:15:29.960]  但用中文是有翻譯的
[00:15:29.960 --> 00:15:34.960]  Live so that others will want to know Jesus
[00:15:34.960 --> 00:15:36.960]  大意是說
[00:15:36.960 --> 00:15:40.960]  活著好讓別人渴想認識耶穌
[00:15:40.960 --> 00:15:43.960]  後來我說這句真是精警
[00:15:43.960 --> 00:15:46.960]  原來後來我找回資料
[00:15:46.960 --> 00:15:48.960]  在《靈命日娘》
[00:15:48.960 --> 00:15:51.960]  2018年4月7日有一句
[00:15:51.960 --> 00:15:54.960]  六章十節
[00:15:54.960 --> 00:15:56.960]  剛才說是一個伏筆
[00:15:56.960 --> 00:15:58.960]  如果但義利
[00:15:58.960 --> 00:16:00.960]  作者沒有記錄的時候
[00:16:00.960 --> 00:16:03.960]  我們不知道但義利有這個禱告的習慣
[00:16:03.960 --> 00:16:06.960]  就沒有以後的事情發生
[00:16:06.960 --> 00:16:08.960]  如果但義利沒有被人知道他的信仰
[00:16:08.960 --> 00:16:10.960]  沒有這個習慣的話
[00:16:10.960 --> 00:16:12.960]  以後的事情就不會發生
[00:16:12.960 --> 00:16:15.960]  我們看到但義利沒有隱瞞他的信仰
[00:16:15.960 --> 00:16:18.960]  沒有因為這個危機出現
[00:16:18.960 --> 00:16:20.960]  30天不能向其他人求
[00:16:20.960 --> 00:16:22.960]  否則會被扼殺
[00:16:22.960 --> 00:16:26.960]  沒有因為這個危機而改變了他的信仰和生活習慣
[00:16:26.960 --> 00:16:28.960]  他的信仰生活
[00:16:28.960 --> 00:16:30.960]  他只是做他一貫做的
[00:16:30.960 --> 00:16:32.960]  應該做的
[00:16:32.960 --> 00:16:35.960]  這就是傳言的交托
[00:16:35.960 --> 00:16:38.960]  現在那些人
[00:16:38.960 --> 00:16:40.960]  那些想誣告但義利的人
[00:16:40.960 --> 00:16:42.960]  密切監視但義利
[00:16:42.960 --> 00:16:44.960]  看這30天裡
[00:16:44.960 --> 00:16:46.960]  但義利有沒有向神禱告?當然有
[00:16:46.960 --> 00:16:49.960]  我們就去看第11節
[00:16:49.960 --> 00:16:51.960]  危機升級了
[00:16:51.960 --> 00:16:53.960]  那些人紛紛聚集
[00:16:53.960 --> 00:16:56.960]  看見但義利在神面前祈求
[00:16:56.960 --> 00:16:58.960]  他們就進到王面前
[00:16:58.960 --> 00:17:00.960]  提王的禁令
[00:17:00.960 --> 00:17:02.960]  說王30天內不能
[00:17:02.960 --> 00:17:04.960]  無論什麼人都好
[00:17:04.960 --> 00:17:07.960]  如果在王以外或向神或人求什麼
[00:17:07.960 --> 00:17:10.960]  他一定要被扔到獅子坑裡
[00:17:10.960 --> 00:17:14.960]  王是不是在禁令裡蓋過玉璽?
[00:17:14.960 --> 00:17:16.960]  王就說沒錯
[00:17:16.960 --> 00:17:17.960]  是這樣的
[00:17:17.960 --> 00:17:19.960]  照馬代和波斯人的例子
[00:17:19.960 --> 00:17:21.960]  是不可更改
[00:17:21.960 --> 00:17:22.960]  然後他們又說
[00:17:22.960 --> 00:17:26.960]  王啊那被擄之猶大人中的但義利不理你
[00:17:26.960 --> 00:17:30.960]  也不准你蓋玉璽的禁令
[00:17:30.960 --> 00:17:33.960]  他竟一日三次祈禱
[00:17:33.960 --> 00:17:37.960]  這群人真的24小時監察
[00:17:37.960 --> 00:17:38.960]  第14節
[00:17:38.960 --> 00:17:41.960]  王聽見者說就甚憂愁
[00:17:41.960 --> 00:17:43.960]  一心要救但義利
[00:17:43.960 --> 00:17:46.960]  策劃解救他直到日落的時候
[00:17:46.960 --> 00:17:50.960]  那些人就紛紛聚集對王說
[00:17:50.960 --> 00:17:54.960]  王啊當知道馬代和波斯人有例
[00:17:54.960 --> 00:17:59.960]  凡王所立的禁令和律例都不可更改
[00:17:59.960 --> 00:18:01.960]  再三提醒
[00:18:01.960 --> 00:18:04.960]  其實我們看到這幾節裡面
[00:18:04.960 --> 00:18:06.960]  經文的鋪排
[00:18:06.960 --> 00:18:09.960]  第六章有一些重複的情節
[00:18:09.960 --> 00:18:12.960]  凸顯整件事情的張力
[00:18:12.960 --> 00:18:15.960]  大利烏班布命令除了它之外
[00:18:15.960 --> 00:18:19.960]  不可以向其他人或其他神求
[00:18:19.960 --> 00:18:23.960]  命令當中被擄在獅子坑
[00:18:23.960 --> 00:18:24.960]  但義利不理
[00:18:24.960 --> 00:18:25.960]  我們看看
[00:18:25.960 --> 00:18:27.960]  技術是這樣的
[00:18:28.960 --> 00:18:31.960]  我將不同的顏色分開
[00:18:31.960 --> 00:18:34.960]  六章七節三十日之內
[00:18:34.960 --> 00:18:36.960]  除了王之外
[00:18:36.960 --> 00:18:39.960]  不可以向其他人物求
[00:18:39.960 --> 00:18:43.960]  王啊禁令是不可以改的
[00:18:43.960 --> 00:18:45.960]  但義利不理
[00:18:45.960 --> 00:18:49.960]  按著它做回信仰的生活
[00:18:49.960 --> 00:18:52.960]  我們又看看告狀
[00:18:52.960 --> 00:18:53.960]  技術這件事
[00:18:53.960 --> 00:18:57.960]  告狀三十日之內不可以做這些事
[00:18:57.960 --> 00:19:00.960]  王說是不可以更改這個律例
[00:19:00.960 --> 00:19:05.960]  接著那些被擄的猶太人
[00:19:05.960 --> 00:19:08.960]  但義利不理你
[00:19:08.960 --> 00:19:12.960]  他僅一日三次祈禱
[00:19:12.960 --> 00:19:14.960]  重複了
[00:19:14.960 --> 00:19:16.960]  講一次重要
[00:19:16.960 --> 00:19:18.960]  講兩次就很重要
[00:19:18.960 --> 00:19:19.960]  這個情節
[00:19:19.960 --> 00:19:21.960]  我們再看看
[00:19:21.960 --> 00:19:23.960]  禁令不能改
[00:19:23.960 --> 00:19:25.960]  但義利反禁令
[00:19:25.960 --> 00:19:28.960]  兩者互相交替
[00:19:28.960 --> 00:19:31.960]  又看看這個強烈的對比
[00:19:31.960 --> 00:19:33.960]  又是六章八節
[00:19:33.960 --> 00:19:35.960]  可能是小一點的字
[00:19:35.960 --> 00:19:36.960]  我們可以看回聖經
[00:19:36.960 --> 00:19:38.960]  六章八節禁令不能改
[00:19:38.960 --> 00:19:41.960]  但義利往常一樣
[00:19:41.960 --> 00:19:43.960]  感謝禱告
[00:19:43.960 --> 00:19:45.960]  這個例是不可以改的
[00:19:45.960 --> 00:19:47.960]  但義利一日三次
[00:19:47.960 --> 00:19:50.960]  這個例是不可以改的
[00:19:50.960 --> 00:19:54.960]  作者似乎很想凸顯這件事
[00:19:54.960 --> 00:19:55.960]  我們再想看
[00:19:55.960 --> 00:19:57.960]  你素上侍奉的
[00:19:57.960 --> 00:19:59.960]  接著王說
[00:19:59.960 --> 00:20:02.960]  你素上侍奉的神
[00:20:02.960 --> 00:20:04.960]  祂必定救你的
[00:20:04.960 --> 00:20:08.960]  有人開始搬石頭
[00:20:08.960 --> 00:20:11.960]  在那裏封了坑口
[00:20:11.960 --> 00:20:13.960]  丟了但義利在坑裏
[00:20:13.960 --> 00:20:17.960]  但義利用自己
[00:20:17.960 --> 00:20:26.960]  但義利用自己的印封住坑口
[00:20:26.960 --> 00:20:28.960]  但義利
[00:20:28.960 --> 00:20:35.960]  使但義利辦的事情毫無更改
