
[00:00:00.000 --> 00:00:04.000]  今天我們是教會的神學主一
[00:04:57.000 --> 00:05:01.000]  天父但願祢的話語給我們有適時的提醒
[00:05:01.000 --> 00:05:04.000]  祢讓我們記載了這些人物
[00:05:04.000 --> 00:05:07.000]  讓我們有好的榜樣去學習
[00:05:07.000 --> 00:05:08.000]  願意我們不只是看
[00:05:08.000 --> 00:05:10.000]  我們還藏在心裡
[00:05:10.000 --> 00:05:12.000]  我們還可以走出來
[00:05:12.000 --> 00:05:13.000]  我們讀經
[00:05:13.000 --> 00:05:14.000]  我們祈禱
[00:05:14.000 --> 00:05:15.000]  我們敬拜
[00:05:15.000 --> 00:05:16.000]  都是為了榮耀你
[00:05:16.000 --> 00:05:17.000]  尊重你
[00:05:17.000 --> 00:05:18.000]  祈禱奉耶穌基督的名
[00:05:18.000 --> 00:05:19.000]  阿們
[00:05:19.000 --> 00:05:25.000]  首先我們看看經文第一至第二節
[00:05:25.000 --> 00:05:29.000]  大家手上有聖經的話
[00:05:29.000 --> 00:05:31.000]  或者去看powerpoint
[00:05:31.000 --> 00:05:32.000]  我們就一起讀
[00:05:32.000 --> 00:05:36.000]  猶大王約瓦敬在位第三年
[00:05:36.000 --> 00:05:40.000]  巴比倫皇帝布甲尼撒來到耶路撒冷
[00:05:40.000 --> 00:05:42.000]  將城圍困
[00:05:42.000 --> 00:05:45.000]  主張猶大王約瓦敬
[00:05:45.000 --> 00:05:50.000]  並神殿中器皿的紀分交付他
[00:05:50.000 --> 00:05:54.000]  他就把這器皿帶到善那地
[00:05:54.000 --> 00:05:56.000]  收入他神的廟內
[00:05:56.000 --> 00:06:00.000]  放在他的神庫中
[00:06:00.000 --> 00:06:03.000]  猶大人為什麼會搞成這樣呢
[00:06:03.000 --> 00:06:05.000]  就是因為他們不聽神的吩咐
[00:06:05.000 --> 00:06:07.000]  所以神就讓尼布甲尼撒王
[00:06:07.000 --> 00:06:10.000]  去進攻耶路撒冷
[00:06:10.000 --> 00:06:16.000]  將猶太人分批次擄到巴比倫的地方
[00:06:16.000 --> 00:06:20.000]  第一批被擄的是主前685年
[00:06:20.000 --> 00:06:22.000]  被擄的有皇室貴族
[00:06:22.000 --> 00:06:24.000]  有精英分子
[00:06:24.000 --> 00:06:27.000]  當然還有聖殿中的器皿
[00:06:27.000 --> 00:06:29.000]  金銀財寶
[00:06:29.000 --> 00:06:32.000]  第一批被擄的包括猶大王約瓦敬
[00:06:32.000 --> 00:06:36.000]  和先知但爾利
[00:06:36.000 --> 00:06:41.000]  這些聖殿中的器皿就被擄到巴比倫的廟內
[00:06:41.000 --> 00:06:45.000]  巴比倫當時稱霸一時
[00:06:45.000 --> 00:06:48.000]  哈巴谷書中提到巴比倫
[00:06:48.000 --> 00:06:51.000]  這些人叫做
[00:06:51.000 --> 00:06:54.000]  殘忍暴躁之民
[00:06:54.000 --> 00:06:56.000]  在但爾利書中我們有看到
[00:06:56.000 --> 00:06:58.000]  但爾利書第二章
[00:06:58.000 --> 00:07:01.000]  提到這些人很喜歡占卜
[00:07:01.000 --> 00:07:05.000]  文星 法術 行邪術 算命
[00:07:05.000 --> 00:07:07.000]  第二章有提到
[00:07:07.000 --> 00:07:12.000]  這些行為是耶和華神所不用的
[00:07:12.000 --> 00:07:15.000]  我們又看看危機衝突出現了
[00:07:15.000 --> 00:07:16.000]  在《團經文》中
[00:07:16.000 --> 00:07:19.000]  尼布格尼撒搶掠了一些東西
[00:07:19.000 --> 00:07:21.000]  搶到的都是最好的
[00:07:21.000 --> 00:07:23.000]  怎會搶老弱殘兵呢
[00:07:23.000 --> 00:07:25.000]  他被擄的不是等閒之輩
[00:07:25.000 --> 00:07:27.000]  完全是精英
[00:07:27.000 --> 00:07:29.000]  而且還在這些精英中
[00:07:29.000 --> 00:07:31.000]  招攬精英中的精恩
[00:07:31.000 --> 00:07:33.000]  即是Cream of the crop
[00:07:33.000 --> 00:07:37.000]  但爾利是第一批被擄到巴比倫的人
[00:07:37.000 --> 00:07:40.000]  是精英中的精英
[00:07:40.000 --> 00:07:42.000]  我們看看第三節怎麼說
[00:07:42.000 --> 00:07:44.000]  大家一起讀吧
[00:07:44.000 --> 00:07:48.000]  黃昏父太監長阿斯比那
[00:07:48.000 --> 00:07:52.000]  從以色列人中的親室和貴族中
[00:07:52.000 --> 00:07:54.000]  帶進幾個人來
[00:07:54.000 --> 00:07:57.000]  就是年少無殘疾
[00:07:57.000 --> 00:07:59.000]  相貌俊美
[00:07:59.000 --> 00:08:01.000]  通達各樣學問
[00:08:01.000 --> 00:08:03.000]  知識聰明具備
[00:08:03.000 --> 00:08:06.000]  足能侍納在皇宮內的
[00:08:06.000 --> 00:08:10.000]  要教他們加勒底的文字言語
[00:08:10.000 --> 00:08:12.000]  被擄的人
[00:08:12.000 --> 00:08:14.000]  怎會服呢
[00:08:14.000 --> 00:08:15.000]  得到你的人
[00:08:15.000 --> 00:08:17.000]  得不到你的心
[00:08:17.000 --> 00:08:19.000]  但尼布格尼撒很聰明
[00:08:19.000 --> 00:08:21.000]  要同化這些人
[00:08:21.000 --> 00:08:24.000]  就要在生活中潛移默化
[00:08:24.000 --> 00:08:28.000]  最終一定會認同巴比倫的文化
[00:08:28.000 --> 00:08:33.000]  王國奴要堅持自己的民族
[00:08:33.000 --> 00:08:36.000]  堅持自己的民族認同感
[00:08:36.000 --> 00:08:38.000]  有兩個元素
[00:08:38.000 --> 00:08:41.000]  語言和宗教
[00:08:41.000 --> 00:08:45.000]  尼布格尼撒王偏偏要針對這兩方面
[00:08:45.000 --> 00:08:48.000]  要徹底摧毀這些精英中的精英
[00:08:48.000 --> 00:08:50.000]  Cream of the crop
[00:08:50.000 --> 00:08:54.000]  以至他們沒有猶太人的民族認同感
[00:08:54.000 --> 00:08:56.000]  首先在言語方面
[00:08:56.000 --> 00:08:59.000]  尼布格尼撒要俘虜這些俘虜
[00:08:59.000 --> 00:09:01.000]  要學加勒底的語言
[00:09:01.000 --> 00:09:04.000]  語言不是單單用來像你和我這樣溝通
[00:09:04.000 --> 00:09:07.000]  而且要透過文學作品
[00:09:07.000 --> 00:09:10.000]  傳遞一些概念
[00:09:10.000 --> 00:09:12.000]  一些哲學
[00:09:12.000 --> 00:09:13.000]  一些信仰
[00:09:13.000 --> 00:09:15.000]  以至改變那個人的行為
[00:09:15.000 --> 00:09:17.000]  最終就是巴比倫化
[00:09:17.000 --> 00:09:19.000]  可以想像巴比倫宮廷裏面
[00:09:19.000 --> 00:09:21.000]  這些少年人要學的
[00:09:21.000 --> 00:09:24.000]  不是耶和華神的話
[00:09:24.000 --> 00:09:26.000]  而是耶和華神的律法書
[00:09:26.000 --> 00:09:28.000]  而是巴比倫的歷史書
[00:09:28.000 --> 00:09:29.000]  哲學書
[00:09:29.000 --> 00:09:30.000]  還有神話
[00:09:30.000 --> 00:09:31.000]  傳奇
[00:09:31.000 --> 00:09:34.000]  如果有一天他們忘記了希伯來語
[00:09:34.000 --> 00:09:35.000]  就看不到聖經
[00:09:35.000 --> 00:09:37.000]  看不到舊約裏面的律法書
[00:09:37.000 --> 00:09:39.000]  他們就不能背誦耶和華的律法
[00:09:39.000 --> 00:09:42.000]  很容易就忘記自己的信仰
[00:09:42.000 --> 00:09:44.000]  弟兄姊妹
[00:09:44.000 --> 00:09:47.000]  你有沒有深入地了解聖經呢?
[00:09:47.000 --> 00:09:52.000]  我們很怕我們像不像溫水裏面的青蛙
[00:09:52.000 --> 00:09:55.000]  我們再看看第五節
[00:09:55.000 --> 00:09:56.000]  大家一起讀
[00:09:56.000 --> 00:10:01.000]  王派定將自己所用的膳和所飲的酒
[00:10:01.000 --> 00:10:03.000]  每日賜給他們一分
[00:10:03.000 --> 00:10:04.000]  供養他們三年
[00:10:04.000 --> 00:10:06.000]  滿了三年
[00:10:06.000 --> 00:10:09.000]  好叫他們在王面前示納
[00:10:09.000 --> 00:10:11.000]  輪到在宗教方面
[00:10:11.000 --> 00:10:13.000]  以語言改造他們
[00:10:13.000 --> 00:10:14.000]  宗教
[00:10:14.000 --> 00:10:18.000]  被擄的人不能在聖殿敬拜
[00:10:18.000 --> 00:10:22.000]  而且聖殿在主前的586年被毀
[00:10:22.000 --> 00:10:24.000]  更加不能去聖殿
[00:10:24.000 --> 00:10:26.000]  沒有了祭祀
[00:10:26.000 --> 00:10:27.000]  那又如何?
[00:10:27.000 --> 00:10:28.000]  沒有了祭祀
[00:10:28.000 --> 00:10:29.000]  那種形式的敬拜
[00:10:29.000 --> 00:10:31.000]  但是阻止不了猶太人
[00:10:31.000 --> 00:10:34.000]  自己私底下遵守他們的教條
[00:10:34.000 --> 00:10:35.000]  他們的信仰
[00:10:35.000 --> 00:10:38.000]  猶太人有自己一套飲食的方法
[00:10:38.000 --> 00:10:41.000]  是神在律法書裏面的吩咐
[00:10:41.000 --> 00:10:46.000]  目的就是叫猶太人不要跟隨外邦人的飲食
[00:10:46.000 --> 00:10:48.000]  因為外邦人的飲食很多時候
[00:10:48.000 --> 00:10:53.000]  就是跟祭祀拜偶像有關
[00:10:53.000 --> 00:10:57.000]  那在俘虜要面對的
[00:10:57.000 --> 00:10:59.000]  就是宮廷的佳餚美酒
[00:10:59.000 --> 00:11:01.000]  我們叫Gourmet food
[00:11:01.000 --> 00:11:03.000]  嘩!Gourmet food
[00:11:03.000 --> 00:11:09.000]  這些土的通常都是用來祭偶的
[00:11:09.000 --> 00:11:11.000]  有可能去祭偶的
[00:11:11.000 --> 00:11:13.000]  如果我們再看下文第八節
[00:11:13.000 --> 00:11:15.000]  就知道這些食物是不合神所心意的
[00:11:15.000 --> 00:11:19.000]  也就是說可能是拜過偶像的
[00:11:19.000 --> 00:11:24.000]  不過這些食物是人生存的基本需要
[00:11:24.000 --> 00:11:27.000]  尼泊爾加尼沙就是要在這兩樣元素
[00:11:27.000 --> 00:11:33.000]  在語言和食物上挑戰這些精英的底線
[00:11:33.000 --> 00:11:35.000]  去到第六節
[00:11:35.000 --> 00:11:37.000]  他們中間有猶太族
[00:11:37.000 --> 00:11:38.000]  有幾個人
[00:11:38.000 --> 00:11:43.000]  但爾尼、哈拿尼亞、米尼沙、亞實尼亞
[00:11:43.000 --> 00:11:46.000]  太監長也跟他們起了名字
[00:11:46.000 --> 00:11:48.000]  但爾尼就叫做伯提沙薩
[00:11:48.000 --> 00:11:52.000]  哈拿尼亞就叫做沙德拉
[00:11:52.000 --> 00:11:55.000]  米沙尼就叫米薩
[00:11:55.000 --> 00:11:59.000]  亞實尼亞就叫做阿伯尼哥
[00:11:59.000 --> 00:12:03.000]  似乎在經文裡鏡頭一轉就來到大特寫
[00:12:03.000 --> 00:12:07.000]  焦點就在但爾尼和他三個朋友那裡
[00:12:07.000 --> 00:12:12.000]  他們不單要學巴比倫人的語言
[00:12:12.000 --> 00:12:14.000]  即是加勒底文字
[00:12:14.000 --> 00:12:16.000]  還要看他們的書、吃他們的食物
[00:12:16.000 --> 00:12:20.000]  不單這樣,還要把名字也改了
[00:12:20.000 --> 00:12:24.000]  每一個人的名字都有自己的意思
[00:12:24.000 --> 00:12:26.000]  要麼就是想紀念一些東西
[00:12:26.000 --> 00:12:28.000]  或者提醒自己一些事情
[00:12:28.000 --> 00:12:31.000]  又或者你們想期望的
[00:12:31.000 --> 00:12:33.000]  用一個名字來不時提醒自己
[00:12:33.000 --> 00:12:36.000]  但爾尼的名字的意思大概就是
[00:12:36.000 --> 00:12:39.000]  神是我的審判官
[00:12:39.000 --> 00:12:44.000]  哈拿尼亞的意思就是耶和華私恩典
[00:12:44.000 --> 00:12:46.000]  米尼沙的意思大概就是
[00:12:46.000 --> 00:12:49.000]  有誰像神一樣呢
[00:12:49.000 --> 00:12:53.000]  亞實尼亞的意思就是耶和華幫助
[00:12:53.000 --> 00:12:55.000]  本來很有意思的名字
[00:12:55.000 --> 00:12:57.000]  但現在完全起了一個新名字
[00:12:57.000 --> 00:13:01.000]  而這些新名字是和巴比倫的偶像有關的
[00:13:01.000 --> 00:13:03.000]  所以在宮廷裡
[00:13:03.000 --> 00:13:06.000]  凡是叫到不是叫但爾尼
[00:13:06.000 --> 00:13:09.000]  叫做伯提莎莎之類的
[00:13:09.000 --> 00:13:14.000]  一定是提到巴比倫的偶像的名字
[00:13:14.000 --> 00:13:17.000]  這樣尼泊爾格尼山
[00:13:17.000 --> 00:13:19.000]  就要把這群精英中的精英
[00:13:19.000 --> 00:13:22.000]  沉浸在拜偶像的文化裡
[00:13:22.000 --> 00:13:29.000]  讓他們從頭到尾來一個改造
[00:13:29.000 --> 00:13:32.000]  弟兄姊妹,但爾尼身處的環境
[00:13:32.000 --> 00:13:35.000]  真的有點像我們的社會
[00:13:35.000 --> 00:13:37.000]  商場裡
[00:13:37.000 --> 00:13:39.000]  我沒有逛商場很久了
[00:13:39.000 --> 00:13:42.000]  不過以前我看到商場裡的店舖
[00:13:42.000 --> 00:13:48.000]  有些是賣風水擺設的裝飾
[00:13:48.000 --> 00:13:50.000]  在書局裡
[00:13:50.000 --> 00:13:53.000]  你找到哈利波特嗎
[00:13:53.000 --> 00:13:55.000]  電子遊戲、動漫、電影
[00:13:55.000 --> 00:13:57.000]  都有些魔幻的元素
[00:13:57.000 --> 00:13:59.000]  我每次經過地鐵站
[00:13:59.000 --> 00:14:02.000]  就有這些動漫電影的魔幻元素
[00:14:02.000 --> 00:14:05.000]  好了,不說現在了,說說以前吧
[00:14:05.000 --> 00:14:08.000]  歷史人物關雲祥
[00:14:08.000 --> 00:14:10.000]  我不知道你們有沒有讀書讀過
[00:14:10.000 --> 00:14:14.000]  神化了的,變成了關二哥,擺在桌子上
[00:14:14.000 --> 00:14:17.000]  虛構故事孫悟空
[00:14:17.000 --> 00:14:19.000]  原來也做了偶像
[00:14:19.000 --> 00:14:22.000]  好了,不要說中國了,我們說說西方
[00:14:22.000 --> 00:14:26.000]  十月尾是什麼日子呢
[00:14:26.000 --> 00:14:29.000]  會不會是Halloween
[00:14:29.000 --> 00:14:31.000]  新年,不要說西方了
[00:14:31.000 --> 00:14:34.000]  現在農曆新年,每年都是
[00:14:34.000 --> 00:14:38.000]  你會看到大潭的生肖運程
[00:14:38.000 --> 00:14:42.000]  報紙塔羅牌星座運程
[00:14:42.000 --> 00:14:44.000]  風水名利
[00:14:44.000 --> 00:14:48.000]  就算我們不去接觸這些法術
[00:14:48.000 --> 00:14:51.000]  說真的,我以前讀的學校
[00:14:51.000 --> 00:14:54.000]  聽聞現在是沒有祈禱會的
[00:14:54.000 --> 00:14:56.000]  現在變成了一個魔鬼團
[00:14:56.000 --> 00:14:59.000]  這是另一個地方,不要說香港了
[00:14:59.000 --> 00:15:02.000]  香港很和平,現在沒有魔鬼團
[00:15:02.000 --> 00:15:06.000]  我們不說這些去接觸法術
[00:15:06.000 --> 00:15:10.000]  占卜升上,在社會裡有很多偶像
[00:15:10.000 --> 00:15:12.000]  有沒有留意到
[00:15:12.000 --> 00:15:18.000]  名利權品牌
[00:15:18.000 --> 00:15:20.000]  演藝界人士
[00:15:20.000 --> 00:15:25.000]  甚至學校學位
[00:15:25.000 --> 00:15:27.000]  都是別人追捧的偶像
[00:15:27.000 --> 00:15:30.000]  這些人事物是中立的
[00:15:30.000 --> 00:15:33.000]  但是如果我們將這些人事物
[00:15:33.000 --> 00:15:36.000]  用來取代神的地位
[00:15:36.000 --> 00:15:38.000]  成為偶像
[00:15:38.000 --> 00:15:40.000]  還有就是
[00:15:40.000 --> 00:15:44.000]  有沒有留意到一些歪曲的道德觀
[00:15:44.000 --> 00:15:46.000]  我不常看電視
[00:15:46.000 --> 00:15:49.000]  不過有時候我被迫看車廂電視
[00:15:49.000 --> 00:15:52.000]  車廂電視是廣告
[00:15:52.000 --> 00:15:54.000]  前一陣子有一個廣告
[00:15:54.000 --> 00:15:58.000]  一個賣電影的廣告,預告
[00:15:58.000 --> 00:16:03.000]  這套電影是以同性戀為主題
[00:16:03.000 --> 00:16:05.000]  不知道大家有沒有留意到
[00:16:05.000 --> 00:16:08.000]  車廂電視有另外一個廣告
[00:16:08.000 --> 00:16:11.000]  是講某某銀行的借貸廣告
[00:16:11.000 --> 00:16:14.000]  一對同性戀的人
[00:16:14.000 --> 00:16:18.000]  他們為了自己的事業
[00:16:18.000 --> 00:16:23.000]  向銀行貸款,創業
[00:16:23.000 --> 00:16:26.000]  在車廂電視不只是我
[00:16:26.000 --> 00:16:28.000]  還有一些小朋友
[00:16:28.000 --> 00:16:34.000]  小朋友和我一樣,都是看這些廣告
[00:16:34.000 --> 00:16:39.000]  面對這些道德上的挑戰和危機
[00:16:39.000 --> 00:16:42.000]  我邀請各位在這個星期裡
[00:16:42.000 --> 00:16:45.000]  去身邊的環境視察一下
[00:16:45.000 --> 00:16:49.000]  看看你發現了多少是心靈上的偶像
[00:16:49.000 --> 00:16:51.000]  多少是實體的偶像
[00:16:51.000 --> 00:16:55.000]  多少是占卜文明的文星
[00:16:55.000 --> 00:17:00.000]  多少是扭曲了世界的價值觀
[00:17:00.000 --> 00:17:04.000]  小心我們好像在溫水裡的青蛙
[00:17:04.000 --> 00:17:07.000]  我們又回到經文
[00:17:07.000 --> 00:17:11.000]  面對巴比倫宮廷裡帶出的挑戰
[00:17:11.000 --> 00:17:15.000]  但以理,又怎算好呢?
[00:17:15.000 --> 00:17:17.000]  一章八節
[00:17:17.000 --> 00:17:23.000]  但以理,卻立志不以王的善和王所飲的酒
[00:17:23.000 --> 00:17:24.000]  沾污自己
[00:17:24.000 --> 00:17:29.000]  所以求太監長容許不沾污自己
[00:17:29.000 --> 00:17:33.000]  但以理和這三個朋友不能控制別人的口
[00:17:33.000 --> 00:17:34.000]  別人怎麼叫他的名字都控制不了
[00:17:34.000 --> 00:17:36.000]  但可以控制自己的口
[00:17:36.000 --> 00:17:40.000]  他們可以不吃皇宮裡的食物
[00:17:40.000 --> 00:17:47.000]  但這些食物大多都是跟拜偶的奶奶扯上關係
[00:17:47.000 --> 00:17:51.000]  所以,但以理決定立下心志,決心不吃
[00:17:51.000 --> 00:17:56.000]  但以理知道,雖然有一天他也要服侍和侍候這個王
[00:17:56.000 --> 00:18:01.000]  但他知道這個王之上有創造萬物的神
[00:18:01.000 --> 00:18:04.000]  這位才是真正的主人
[00:18:04.000 --> 00:18:06.000]  所以他將自己分別出來
[00:18:06.000 --> 00:18:12.000]  為耶和華神而保持自己的清白
[00:18:12.000 --> 00:18:15.000]  我們再看看,如果從剛才敘事的角度來看
[00:18:15.000 --> 00:18:18.000]  一章八節是一個關鍵
[00:18:18.000 --> 00:18:21.000]  因為但以理,卻立志
[00:18:21.000 --> 00:18:27.000]  等於我們不能控制賽馬會在我們隔離街開一間
[00:18:27.000 --> 00:18:29.000]  但我們可以控制自己的腳
[00:18:29.000 --> 00:18:32.000]  可以控制自己的腳不踏進去
[00:18:32.000 --> 00:18:35.000]  我們不能控制電影尺度越來越寬鬆
[00:18:35.000 --> 00:18:40.000]  但我們可以控制自己不去看,不去聽
[00:18:40.000 --> 00:18:42.000]  以前,很久以前
[00:18:42.000 --> 00:18:46.000]  那些不良的,那些叫做意識不良的鏡頭
[00:18:46.000 --> 00:18:48.000]  會遮遮掩掩地過去
[00:18:48.000 --> 00:18:51.000]  但現在是畫公仔畫出場
[00:18:51.000 --> 00:18:53.000]  不知道你有沒有留意
[00:18:53.000 --> 00:18:58.000]  我們好像青蛙在一盤溫水那裡
[00:18:58.000 --> 00:19:01.000]  剛才我邀請各位在這個星期裡
[00:19:01.000 --> 00:19:05.000]  在你們身邊看看有沒有心靈的偶像
[00:19:05.000 --> 00:19:07.000]  實體的偶像,有沒有尖幅紋星
[00:19:07.000 --> 00:19:10.000]  有沒有扭曲了的價值觀
[00:19:10.000 --> 00:19:15.000]  現在我請各位去觀察的時候
[00:19:15.000 --> 00:19:22.000]  問問自己,你們對什麼失去了危機感
[00:19:22.000 --> 00:19:26.000]  或者已經隨波逐流
[00:19:26.000 --> 00:19:28.000]  如果被這個世界的價值觀纏而默化
[00:19:28.000 --> 00:19:31.000]  就會慢慢對那些不合神心意的東西
[00:19:31.000 --> 00:19:34.000]  失去了敏銳的觸覺
[00:19:34.000 --> 00:19:41.000]  繼而這些價值觀就變成了自己的核心價值
[00:19:41.000 --> 00:19:43.000]  沒錯,我們在大是上
[00:19:43.000 --> 00:19:47.000]  大是大非上,我們可以站得很硬
[00:19:47.000 --> 00:19:50.000]  比如說不殺人,不偷東西
[00:19:50.000 --> 00:19:54.000]  不姦淫,不拜偶像,可以站得很硬
[00:19:54.000 --> 00:19:59.000]  我們知道不會販毒,不會違例泊車
[00:19:59.000 --> 00:20:02.000]  但是我們在灰色的地帶
[00:20:02.000 --> 00:20:06.000]  就需要下定決心要站得硬一點
[00:20:06.000 --> 00:20:09.000]  神經之母,站硬
[00:20:09.000 --> 00:20:12.000]  都要知道自己站在哪一邊
[00:20:12.000 --> 00:20:17.000]  如果站錯邊,站硬就變成了壞硬
[00:20:17.000 --> 00:20:20.000]  我們要留意,我們要站在神那邊
[00:20:20.000 --> 00:20:21.000]  站硬要站在神那邊
[00:20:21.000 --> 00:20:23.000]  神那邊是怎麼做的呢?
[00:20:23.000 --> 00:20:27.000]  如果站在神那邊,在聖經裡已經說明了
[00:20:27.000 --> 00:20:31.000]  所以我們要多留意聖經裡的教導
[00:20:31.000 --> 00:20:34.000]  而且站硬,不一定要強硬
[00:20:34.000 --> 00:20:36.000]  耶穌基督是我們的典範
[00:20:36.000 --> 00:20:41.000]  耶穌基督在審判他的人面前,真的站得很硬
[00:20:41.000 --> 00:20:43.000]  但是他又不是很強硬
[00:20:43.000 --> 00:20:47.000]  他不會叫天君天使將這些人全部剁剁剁,斬斬斬
[00:20:47.000 --> 00:20:50.000]  反而自願上十字架
[00:20:50.000 --> 00:20:53.000]  完成了救贖這個計劃
[00:20:53.000 --> 00:20:58.000]  你要問,公義何在?
[00:20:58.000 --> 00:21:01.000]  公義的審判將會來到
[00:21:01.000 --> 00:21:04.000]  不過是要等到耶穌基督第二次回來
[00:21:04.000 --> 00:21:06.000]  就有這個公義的審判
[00:21:06.000 --> 00:21:08.000]  我邀請各位回到家裡的時候
[00:21:08.000 --> 00:21:12.000]  看彼得前書三章十三至十八節
